losses/old_approx_kl,losses/explained_variance,global_step,losses/value_loss,charts/learning_rate,_runtime,losses/entropy,losses/clipfrac,charts/SPS,charts/episodic_return,_step,_timestamp,losses/approx_kl,charts/episodic_length,losses/policy_loss
0.004051155410706997,-0.6703611612319946,320256,0.004154206719249487,0.00010791090608108789,501.8289451599121,0.5521542429924011,0.0,673.0,,3401,1763260560.2978442,0.00029173772782087326,,-0.0043795183300971985
-0.0031613120809197426,-2.6849982738494873,320640,0.004919260740280151,0.00010768049105536193,502.20897364616394,0.5544056296348572,0.0,673.0,,3406,1763260560.6778727,0.000192214734852314,,-0.001627270132303238
0.007997925393283367,0.007612943649291992,320768,0.0011118040420114994,0.0001076036860467866,502.3632173538208,0.5335997343063354,0.001953125,673.0,,3407,1763260560.8321164,0.0031559402123093605,,-0.027688778936862946
0.0019198469817638397,-2.0384788513183594e-05,321920,212.54171752929688,0.00010691244096960872,503.4086127281189,0.5565395355224609,0.0,674.0,,3419,1763260561.8775117,3.2942742109298706e-05,,-0.0006331820040941238
0.0014715678989887238,-1.5178923606872559,322688,0.0004041175707243383,0.0001064516109181568,504.07990980148315,0.5353862047195435,0.0,675.0,,3426,1763260562.5488088,0.00029043853282928467,,-0.008980982005596161
,,322889,,,504.21551036834717,,,,500.0,3428,1763260562.6844094,,500.0,
-0.0017441743984818459,-0.43901216983795166,323584,0.0036163325421512127,0.00010591397585812956,504.90142822265625,0.4984602630138397,0.0,676.0,,3435,1763260563.3703272,0.00042325351387262344,,-0.006701629608869553
-0.00025018397718667984,-0.37822258472442627,325120,0.003523261984810233,0.00010499232303118333,506.2806718349457,0.49573370814323425,0.0,677.0,,3450,1763260564.7495708,3.669317811727524e-05,,0.00034653395414352417
-0.00039075780659914017,-1.2151639461517334,325248,0.00027726401458494365,0.00010491551802260801,506.3929977416992,0.45968103408813477,0.0,677.0,,3451,1763260564.8618968,7.95070081949234e-06,,0.00027245283126831055
,,326389,,,507.4144546985626,,,,500.0,3462,1763260565.8833537,,500.0,
-0.0004059895873069763,-0.5494365692138672,327808,0.00013070904242340475,0.00010337941785110161,509.00334310531616,0.5518760681152344,0.0,679.0,,3476,1763260567.472242,2.9267743229866028e-05,,-0.0005363002419471741
-0.0008066892623901367,-0.3905165195465088,328064,0.0029096980579197407,0.00010322580783395097,509.2799916267395,0.522485613822937,0.0,679.0,,3479,1763260567.7488906,0.0003170575946569443,,-0.004473378881812096
0.0034752003848552704,-0.00016105175018310547,329984,357.54608154296875,0.00010207373270532116,511.27519965171814,0.4342118501663208,0.0,680.0,,3498,1763260569.7440987,0.00011037103831768036,,0.0005682893097400665
-0.0018453942611813545,-2.7418136596679688e-05,330496,200.4813232421875,0.00010176651267101988,511.8263695240021,0.44401493668556213,0.0,680.0,,3503,1763260570.2952685,0.00014657620340585709,,-0.0009389147162437439
-0.0015416136011481285,-0.3672926425933838,331520,0.0035515751224011183,0.00010115207260241732,512.8390221595764,0.4678279757499695,0.0,681.0,,3513,1763260571.3079212,0.00021637137979269028,,-0.002986311912536621
0.005293733440339565,-1.8774075508117676,332800,0.0003013907407876104,0.00010038402251666412,514.0969893932343,0.4263576865196228,0.0,682.0,,3525,1763260572.5658884,0.0002154698595404625,,-0.002654336392879486
-0.001506773754954338,-5.817413330078125e-05,333952,246.10055541992188,9.969277743948624e-05,515.208348274231,0.422069787979126,0.0,683.0,,3537,1763260573.6772473,6.6515058279037476e-06,,-0.0011816248297691345
0.0015583476051688194,-0.15277552604675293,335744,0.0004401315818540752,9.861751459538937e-05,516.9169337749481,0.4260149598121643,0.0,684.0,,3554,1763260575.3858328,0.00024780165404081345,,-0.0019855797290802
-0.010604135692119598,-1.3778448104858398,335872,0.0003523915074765682,9.854070958681405e-05,517.0284023284912,0.43894046545028687,0.0,684.0,,3555,1763260575.4973013,0.00037911534309387207,,0.0026503615081310272
-0.004719302989542484,9.620189666748047e-05,337920,372.02606201171875,9.731182944960892e-05,519.0418210029602,0.4135753810405731,0.0,685.0,,3576,1763260577.51072,0.00017163250595331192,,-0.002955447882413864
-0.0031673721969127655,-2.0458619594573975,338176,0.000286187045276165,9.715821943245828e-05,519.2888386249542,0.4926888942718506,0.0,686.0,,3578,1763260577.7577376,0.0003526601940393448,,-0.0026260167360305786
0.004514622502028942,0.004338204860687256,338432,158.00247192382812,9.700460941530764e-05,519.5741233825684,0.45355379581451416,0.0,686.0,,3581,1763260578.0430224,0.0003787977620959282,,-0.0002066195011138916
-0.00017418153584003448,-0.3077884912490845,339328,0.00023663607134949416,9.64669743552804e-05,520.4458765983582,0.4551847577095032,0.0,686.0,,3589,1763260578.9147756,8.971989154815674e-05,,1.917406916618347e-05
-0.004313078708946705,0.32493555545806885,341760,0.000374310533516109,9.500767919234931e-05,522.8764657974243,0.49467748403549194,0.0,688.0,,3613,1763260581.3453648,5.1169656217098236e-05,,0.0017519667744636536
-0.0015334635972976685,-0.12208080291748047,342656,0.00024288234999403358,9.447004413232207e-05,523.7864577770233,0.44569629430770874,0.0,688.0,,3622,1763260582.2553568,3.966502845287323e-05,,-0.0013449545949697495
0.0018616188317537308,2.2590160369873047e-05,344448,144.55282592773438,9.339477401226759e-05,525.5666809082031,0.5638729333877563,0.0,689.0,,3640,1763260584.03558,5.000084638595581e-05,,0.0018901117146015167
-0.0022122543305158615,-0.9240100383758545,346112,0.0029668756760656834,9.239631617674604e-05,527.2626883983612,0.5193150043487549,0.0,690.0,,3656,1763260585.7315874,0.00014361925423145294,,0.0016499198973178864
0.0022488245740532875,1.6033649444580078e-05,347392,289.1307373046875,9.162826609099284e-05,528.5706946849823,0.4931340515613556,0.0,691.0,,3669,1763260587.0395937,4.368741065263748e-05,,0.002153337001800537
0.000744999386370182,0.0001373291015625,348416,296.3730163574219,9.101382602239028e-05,529.614905834198,0.5292596220970154,0.0,692.0,,3679,1763260588.0838048,4.031416028738022e-05,,-1.097843050956726e-05
,,348889,,,530.0307495594025,,,,500.0,3683,1763260588.4996486,,500.0,
0.0001911194995045662,-0.00013077259063720703,348928,134.4251251220703,9.0706605988089e-05,530.1489360332489,0.5299903750419617,0.0,692.0,,3684,1763260588.617835,1.7200596630573273e-05,,-0.0009069330990314484
0.0030249981209635735,0.10878700017929077,351744,0.00026025515398941934,8.901689579943195e-05,533.036616563797,0.542974054813385,0.0,694.0,,3711,1763260591.5055156,8.768867701292038e-05,,0.0012785568833351135
,,351889,,,533.1925752162933,,,,500.0,3713,1763260591.6614742,,500.0,
-0.0009826850146055222,-0.2229151725769043,352128,0.0029148166067898273,8.878648077370599e-05,533.4631235599518,0.5011971592903137,0.0,694.0,,3715,1763260591.9320226,0.00013061612844467163,,-0.002737056463956833
1.4186836779117584e-05,-0.09133446216583252,353792,0.0002999503049068153,8.778801566222683e-05,535.209869146347,0.45942437648773193,0.0,695.0,,3731,1763260593.6787682,0.00010541919618844986,,-0.0017581451684236526
-0.0025911135599017143,-0.1971595287322998,354048,0.002692205598577857,8.763440564507619e-05,535.5114896297455,0.48912313580513,0.0,695.0,,3734,1763260593.9803886,0.00013145152479410172,,-0.0031487569212913513
0.0005488945171236992,-0.14469242095947266,356224,0.0003267570282332599,8.632872777525336e-05,537.8097584247589,0.4637160003185272,0.0,696.0,,3755,1763260596.2786574,0.00012509245425462723,,-0.000176209956407547
0.01226085051894188,-0.4979593753814697,358272,0.00019426266953814775,8.509984763804823e-05,539.9839718341827,0.5208619832992554,0.0,697.0,,3775,1763260598.4528708,0.00031954050064086914,,-0.0026510432362556458
0.0061208875849843025,-0.07131636142730713,358656,0.0003285575076006353,8.486943261232227e-05,540.4033849239349,0.4721256494522095,0.0,697.0,,3779,1763260598.872284,0.00016118306666612625,,0.0014082081615924835
-0.00016591418534517288,-0.18888378143310547,361216,0.0005938903777860105,8.333333244081587e-05,543.4814171791077,0.5487602949142456,0.0,698.0,,3804,1763260601.9503162,2.5173649191856384e-06,,-0.0002277567982673645
-0.0008500954136252403,-1.1444091796875e-05,361472,422.971923828125,8.317972242366523e-05,543.8773097991943,0.5254095196723938,0.0,698.0,,3807,1763260602.3462088,1.1217780411243439e-05,,-0.000482422299683094
-0.0012476509436964989,-0.1222609281539917,365568,0.0030328496359288692,8.072196942521259e-05,548.1179223060608,0.5309684872627258,0.0,700.0,,3847,1763260606.5868213,6.410293281078339e-06,,-4.197657108306885e-05
,,368889,,,551.3498001098633,,,,500.0,3879,1763260609.8186991,,500.0,
-0.0011734236031770706,-0.06045866012573242,369280,0.0003116113948635757,7.84946241765283e-05,551.8376779556274,0.5763040781021118,0.0,702.0,,3883,1763260610.306577,0.00012974813580513,,0.0009432584047317505
,,369389,,,551.8860425949097,,,,500.0,3884,1763260610.3549416,,500.0,
-0.0031980369240045547,-0.13507354259490967,369664,0.0004404708743095398,7.826420915080234e-05,552.2407286167145,0.5399165153503418,0.0,702.0,,3887,1763260610.7096276,0.0001515764743089676,,-0.0025719767436385155
-0.00047210510820150375,0.010662555694580078,370048,0.002877535531297326,7.803379412507638e-05,552.6721887588501,0.601591169834137,0.0,703.0,,3891,1763260611.1410878,0.00013480056077241898,,-0.0022318214178085327
-0.0019912058487534523,-0.21791207790374756,370816,0.0003018237475771457,7.757296407362446e-05,553.3835289478302,0.5346935391426086,0.0,703.0,,3898,1763260611.852428,0.0008426429703831673,,-0.007448337972164154
0.002460094168782234,-0.13030827045440674,372224,0.00036095871473662555,7.672810897929594e-05,554.8058786392212,0.5246933102607727,0.0,704.0,,3912,1763260613.2747777,6.542354822158813e-05,,-0.002415776252746582
0.00026017334312200546,-6.723403930664062e-05,372480,294.63189697265625,7.65744989621453e-05,555.0699188709259,0.5274057388305664,0.0,704.0,,3915,1763260613.538818,9.043142199516296e-07,,-0.00011199712753295898
0.000988583080470562,0.010130047798156738,373888,0.00033456383971497416,7.572964386781678e-05,556.4893052577972,0.5559009313583374,0.0,705.0,,3928,1763260614.9582043,5.431566387414932e-05,,0.0015569552779197693
-0.0010300222784280777,8.881092071533203e-05,375424,234.34034729003906,7.480799104087055e-05,558.1592643260956,0.5270376801490784,0.0,705.0,,3944,1763260616.6281633,2.133287489414215e-05,,-0.0007007867097854614
0.0010501807555556297,-0.2876732349395752,375552,0.002779829315841198,7.473118603229523e-05,558.2956466674805,0.49913886189460754,0.0,705.0,,3945,1763260616.7645457,0.0001593390479683876,,-0.0002561137080192566
-0.002910291776061058,-0.0067528486251831055,375680,0.00043120718328282237,7.465438102371991e-05,558.4242062568665,0.5178405046463013,0.0,706.0,,3946,1763260616.8931053,0.0002598576247692108,,0.0028868718072772026
-2.2531487047672272e-05,-7.295608520507812e-05,376448,353.369384765625,7.419355097226799e-05,559.2305588722229,0.5698128342628479,0.0,706.0,,3954,1763260617.699458,3.5225413739681244e-05,,-0.0010707676410675049
,,377389,,,560.1549577713013,,,,500.0,3963,1763260618.6238568,,500.0,
-0.002142474055290222,-7.11679458618164e-05,377984,155.9178009033203,7.327189086936414e-05,560.8448400497437,0.5395116209983826,0.0,707.0,,3969,1763260619.313739,0.0005461815744638443,,0.0007442012429237366
0.0018710820004343987,-0.10738003253936768,379264,0.00040336092934012413,7.250384078361094e-05,562.1885130405426,0.5770726799964905,0.0,707.0,,3981,1763260620.657412,0.0001867758110165596,,-0.002892875112593174
-0.0011914167553186417,-2.4080276489257812e-05,379392,365.0648498535156,7.242703577503562e-05,562.3342537879944,0.5874362587928772,0.0,707.0,,3983,1763260620.8031528,0.00019779615104198456,,1.0304152965545654e-05
0.0016593420878052711,-0.19433104991912842,380800,0.004010085016489029,7.15821806807071e-05,563.8199293613434,0.5298895835876465,0.0,708.0,,3997,1763260622.2888284,3.3573247492313385e-05,,-0.0018074419349431992
,,383154,,,566.1256294250488,,,,500.0,4020,1763260624.5945284,,500.0,
,,387154,,,570.3525431156158,,,,500.0,4059,1763260628.8214421,,500.0,
-0.001117195002734661,-0.6338751316070557,390016,0.0007470950367860496,6.605222733924165e-05,573.3932783603668,0.45935899019241333,0.0,712.0,,4087,1763260631.8621774,0.0005410043522715569,,-0.007031716406345367
-0.00022634025663137436,-0.17600011825561523,390400,0.0024044362362474203,6.582181231351569e-05,573.8098373413086,0.5537458062171936,0.0,713.0,,4091,1763260632.2787364,2.4952925741672516e-05,,-0.000561937689781189
0.0001926114782691002,-0.0373767614364624,391808,0.0026878882199525833,6.497695721918717e-05,575.2758989334106,0.5948975682258606,0.0,713.0,,4105,1763260633.744798,8.03731381893158e-07,,-0.00031667202711105347
0.00010232627391815186,-1.6808509826660156e-05,392192,398.6951599121094,6.474654219346121e-05,575.6259150505066,0.5499305725097656,0.0,713.0,,4109,1763260634.094814,1.5107914805412292e-05,,0.00013246387243270874
0.00011119712144136429,-0.014599084854125977,392832,0.002689538523554802,6.436251715058461e-05,576.2441999912262,0.5467731952667236,0.0,714.0,,4115,1763260634.713099,2.696271985769272e-05,,-0.0009691864252090454
-0.00048397015780210495,0.00012505054473876953,393216,205.0795135498047,6.413210212485865e-05,576.6184561252594,0.6005405187606812,0.0,714.0,,4119,1763260635.0873551,7.449649274349213e-06,,0.00043840333819389343
-0.00143537949770689,8.219480514526367e-05,395776,116.31512451171875,6.259600922930986e-05,579.0723941326141,0.552092432975769,0.0,716.0,,4144,1763260637.5412931,3.819074481725693e-05,,0.0009792223572731018
0.00032141339033842087,-0.3023872375488281,396416,0.0005918677197769284,6.221198418643326e-05,579.7038986682892,0.54941326379776,0.0,716.0,,4150,1763260638.1727977,6.192643195390701e-05,,-0.0006477534770965576
,,398182,,,581.2892119884491,,,,500.0,4168,1763260639.758111,,500.0,
-0.003652699291706085,-1.5743646621704102,399744,0.0008098919061012566,6.021505396347493e-05,582.8831391334534,0.5683995485305786,0.0,718.0,,4184,1763260641.3520381,0.00019083172082901,,-0.0027068532072007656
,,400697,,,583.7461240291595,,,,311.0,4194,1763260642.215023,,311.0,
,,401197,,,584.2369132041931,,,,500.0,4199,1763260642.7058122,,500.0,
-0.0005212761461734772,-6.23464584350586e-05,403712,359.8296203613281,5.783410233561881e-05,586.6635720729828,0.5622789263725281,0.0,720.0,,4224,1763260645.132471,1.1466443538665771e-05,,-0.0010609142482280731
0.002818383276462555,-6.842613220214844e-05,404224,454.01202392578125,5.752688230131753e-05,587.1751384735107,0.5292508602142334,0.0,720.0,,4229,1763260645.6440375,8.946098387241364e-05,,-0.001654336228966713
,,405697,,,588.5231637954712,,,,500.0,4243,1763260646.9920628,,500.0,
0.0007026512175798416,0.03553164005279541,406016,0.0005886961007490754,5.6451612181263044e-05,588.8744020462036,0.5423760414123535,0.0,721.0,,4246,1763260647.343301,6.375834345817566e-05,,0.0020941607654094696
0.0004145735874772072,0.07779622077941895,406656,0.0004823055351153016,5.606758713838644e-05,589.5299556255341,0.5415059328079224,0.0,722.0,,4252,1763260647.9988546,3.792252391576767e-05,,0.001207791268825531
0.0020133228972554207,-0.0002595186233520508,406784,290.4005126953125,5.599078212981112e-05,589.6614603996277,0.5530235767364502,0.0,722.0,,4254,1763260648.1303594,2.0946376025676727e-05,,0.002027466893196106
-0.0013544606044888496,-1.7931714057922363,406912,0.0024898808915168047,5.59139771212358e-05,589.7865464687347,0.555160403251648,0.0,722.0,,4255,1763260648.2554455,0.00010503549128770828,,-0.0024104267358779907
0.0006986735388636589,-0.18844878673553467,408704,0.0025127986446022987,5.4838710639160126e-05,591.5581946372986,0.5358297824859619,0.0,723.0,,4273,1763260650.0270936,1.826602965593338e-05,,-0.0002766735851764679
,,409039,,,591.8076477050781,,,,500.0,4276,1763260650.2765467,,500.0,
0.000820457935333252,4.64320182800293e-05,409088,535.3487548828125,5.4608295613434166e-05,591.90056848526,0.560641884803772,0.0,723.0,,4277,1763260650.3694675,9.441748261451721e-06,,-6.942451000213623e-05
-0.0005077505484223366,-0.2704017162322998,409216,0.002113794209435582,5.4531490604858845e-05,592.0243589878082,0.5514800548553467,0.0,723.0,,4278,1763260650.493258,1.266133040189743e-05,,-0.00014258921146392822
0.0003828052431344986,-0.08285129070281982,410240,0.0024626164231449366,5.3917050536256284e-05,593.0206010341644,0.5820566415786743,0.0,723.0,,4288,1763260651.4895,5.4946169257164e-05,,-0.003214973956346512
-0.0006092237308621407,-0.28398263454437256,410496,0.0005517923855222762,5.376344051910564e-05,593.2600030899048,0.5067284107208252,0.0,724.0,,4290,1763260651.728902,0.00017882417887449265,,-0.0003654658794403076
-0.0008432958275079727,-3.135204315185547e-05,410624,365.0404968261719,5.368663551053032e-05,593.3929269313812,0.4996521472930908,0.0,724.0,,4292,1763260651.861826,2.5859102606773376e-05,,0.0015062130987644196
0.0003841277211904526,-0.22844064235687256,412800,0.0025542466901242733,5.2380954002728686e-05,595.6959283351898,0.5897459983825684,0.0,725.0,,4314,1763260654.1648273,2.5330111384391785e-05,,-0.0019148066639900208
-2.060364931821823e-05,-0.00021886825561523438,413184,330.87054443359375,5.2150538977002725e-05,596.0513439178467,0.5731102228164673,0.0,725.0,,4318,1763260654.520243,5.7620927691459656e-06,,-0.0007648412138223648
0.0006301430985331535,-0.36182641983032227,416128,0.0007478826446458697,5.038402377977036e-05,599.0175683498383,0.5290680527687073,0.0,726.0,,4346,1763260657.4864674,0.0001131473109126091,,-0.002749130129814148
,,418136,,,600.9920184612274,,,,500.0,4366,1763260659.4609175,,500.0,
-0.00016301870346069336,0.0004914402961730957,418688,200.71969604492188,4.884792724624276e-05,601.5885491371155,0.565332293510437,0.0,727.0,,4372,1763260660.0574481,2.6263296604156494e-05,,-0.00023085996508598328
0.00017641298472881317,-0.00016260147094726562,419200,297.7099609375,4.854070721194148e-05,602.0858466625214,0.5577459335327148,0.0,728.0,,4377,1763260660.5547457,2.987682819366455e-06,,-0.0006788372993469238
0.001652768813073635,-0.17376577854156494,419328,0.0026067649014294147,4.846390220336616e-05,602.2455761432648,0.5395063161849976,0.0,728.0,,4378,1763260660.7144752,6.393063813447952e-05,,-0.0020941495895385742
-0.0007317066192626953,8.869171142578125e-05,420224,289.95318603515625,4.792626714333892e-05,603.0983312129974,0.5223876237869263,0.0,728.0,,4387,1763260661.5672302,1.1213123798370361e-05,,0.0012928768992424011
,,421136,,,603.9610388278961,,,,500.0,4396,1763260662.4299378,,500.0,
0.00017747655510902405,-0.3879495859146118,422912,0.0006953600095584989,4.6313365601236e-05,605.6302669048309,0.5593569278717041,0.0,730.0,,4413,1763260664.099166,1.0624527931213379e-05,,0.0007953569293022156
,,423136,,,605.7743155956268,,,,500.0,4415,1763260664.2432146,,500.0,
-0.0012805769219994545,0.19036614894866943,427392,0.0008417760254815221,4.362519030109979e-05,609.70867228508,0.524840772151947,0.0,732.0,,4456,1763260668.1775713,9.554438292980194e-06,,0.0008861254900693893
-0.00010414887219667435,-0.2800489664077759,428800,0.002159077674150467,4.2780338844750077e-05,610.9788649082184,0.5739765763282776,0.0,733.0,,4470,1763260669.447764,4.890374839305878e-06,,0.0004218295216560364
,,429636,,,611.6762521266937,,,,500.0,4478,1763260670.1451511,,500.0,
-0.0014258967712521553,-0.07767283916473389,429824,0.002313843695446849,4.2165898776147515e-05,611.9682104587555,0.6010230779647827,0.0,733.0,,4480,1763260670.4371095,9.928829967975616e-06,,-0.0001328587532043457
0.0019084662199020386,-0.0038226842880249023,431104,0.0005790469003841281,4.139784869039431e-05,613.1144258975983,0.5889354348182678,0.0,734.0,,4492,1763260671.583325,1.7721205949783325e-05,,-0.0011346638202667236
-0.001071820966899395,0.1521153450012207,431488,0.0007068101549521089,4.116743366466835e-05,613.4485430717468,0.5230708122253418,0.0,734.0,,4496,1763260671.917442,9.610317647457123e-06,,-0.00045692920684814453
,,431636,,,613.5697281360626,,,,500.0,4498,1763260672.0386271,,500.0,
-0.0011865468695759773,0.016452431678771973,433920,0.0007937707705423236,3.9708142139716074e-05,615.6334476470947,0.5767582058906555,0.0,736.0,,4520,1763260674.1023467,4.5561231672763824e-05,,-0.0012941136956214905
,,434136,,,615.775643825531,,,,500.0,4522,1763260674.2445428,,500.0,
0.005538802593946457,-0.39336228370666504,434304,0.002153779147192836,3.947772711399011e-05,615.9957129955292,0.5365301966667175,0.0,736.0,,4524,1763260674.464612,0.00012113898992538452,,-0.006643995177000761
0.0021603554487228394,-0.017587780952453613,434432,0.0007936793263070285,3.940092210541479e-05,616.1135020256042,0.5497564077377319,0.0,736.0,,4525,1763260674.582401,3.7319958209991455e-05,,0.00048496946692466736
,,434636,,,616.2513785362244,,,,500.0,4527,1763260674.7202775,,500.0,
-0.0027379244565963745,0.00014066696166992188,435072,0.0006723202532157302,3.901689706253819e-05,616.669469833374,0.5724260807037354,0.0,736.0,,4531,1763260675.1383688,0.00011323392391204834,,-0.0015489831566810608
0.0017900271341204643,-1.6689300537109375e-06,435200,120.29747009277344,3.894009205396287e-05,616.781947851181,0.5693681240081787,0.0,737.0,,4533,1763260675.2508469,3.958400338888168e-05,,-0.00152616947889328
0.0006536422297358513,0.4079323410987854,435328,0.0020320340991020203,3.886328704538755e-05,616.8918008804321,0.46387702226638794,0.0,737.0,,4534,1763260675.3607,4.07705083489418e-05,,-0.002360694110393524
-0.0020187143236398697,-0.14203059673309326,437504,0.0007831180701032281,3.755760189960711e-05,618.8521871566772,0.5219651460647583,0.0,738.0,,4555,1763260677.3210862,7.109902799129486e-05,,-0.0022281110286712646
,,437636,,,618.9657716751099,,,,500.0,4557,1763260677.4346707,,500.0,
0.0007627885788679123,-6.54458999633789e-05,438144,347.76397705078125,3.717358049470931e-05,619.4482941627502,0.5265549421310425,0.0,738.0,,4562,1763260677.9171932,7.644295692443848e-06,,0.00048078782856464386
,,439636,,,620.7405533790588,,,,500.0,4576,1763260679.2094524,,500.0,
6.323028355836868e-05,-0.34713220596313477,443520,0.0008334238082170486,3.394777377252467e-05,624.303722858429,0.4806724786758423,0.0,741.0,,4613,1763260682.7726219,1.9082799553871155e-06,,-0.0005134288221597672
-7.771700620651245e-05,0.011866450309753418,444800,0.0020261150784790516,3.317972368677147e-05,625.4575140476227,0.5746523141860962,0.0,742.0,,4626,1763260683.926413,1.955777406692505e-07,,5.243346095085144e-05
0.0010026544332504272,-4.971027374267578e-05,445696,54.8608512878418,3.2642088626744226e-05,626.2445785999298,0.5796029567718506,0.0,742.0,,4635,1763260684.7134776,1.3990327715873718e-05,,0.001102440059185028
0.0028438130393624306,0.17257815599441528,446336,0.002008690033107996,3.2258063583867624e-05,626.8348212242126,0.5237642526626587,0.0,743.0,,4641,1763260685.3037202,0.00014112237840890884,,-0.007488943636417389
,,446636,,,627.0748362541199,,,,500.0,4644,1763260685.5437353,,500.0,
-0.0013284757733345032,0.02361905574798584,448384,0.0019527282565832138,3.102918708464131e-05,628.6885130405426,0.565651535987854,0.0,744.0,,4661,1763260687.157412,1.420825719833374e-05,,0.0001517869532108307
-0.0011272607371211052,0.047756314277648926,449792,0.0021317885257303715,3.0184331990312785e-05,629.9514846801758,0.535222053527832,0.0,745.0,,4675,1763260688.4203837,1.1903233826160431e-05,,-0.0009071752429008484
0.00041096098721027374,-0.05716121196746826,451456,0.0007365418132394552,2.9185868697823025e-05,631.4372916221619,0.5541347861289978,0.0,746.0,,4691,1763260689.9061906,3.302469849586487e-06,,-0.00045605655759572983
0.0001986408606171608,5.352497100830078e-05,453248,618.1602783203125,2.8110598577768542e-05,633.0648760795593,0.5708510279655457,0.0,747.0,,4709,1763260691.533775,1.882202923297882e-06,,0.00020326115190982819
,,453636,,,633.3959815502167,,,,500.0,4713,1763260691.8648806,,500.0,
0.0005601858720183372,0.00027680397033691406,456192,321.2481689453125,2.634408519952558e-05,635.7133016586304,0.5366365313529968,0.0,748.0,,4738,1763260694.1822007,9.68296080827713e-06,,-0.0007396787405014038
3.670994192361832e-05,-0.37063419818878174,456320,0.0017953652422875166,2.6267282009939663e-05,635.8471710681915,0.5728153586387634,0.0,748.0,,4739,1763260694.31607,6.956979632377625e-07,,-6.057322025299072e-05
0.0002758549526333809,-0.0436406135559082,456576,0.0006867297925055027,2.6113671992789023e-05,636.0692307949066,0.5636394023895264,0.0,748.0,,4741,1763260694.5381298,2.893339842557907e-05,,0.00042578577995300293
-0.00017649121582508087,-1.9073486328125e-06,456704,445.99139404296875,2.6036866984213702e-05,636.1827549934387,0.5780621767044067,0.0,748.0,,4743,1763260694.651654,4.762783646583557e-06,,-0.00035046786069869995
-0.00041700806468725204,0.00485837459564209,457856,0.0017294635763391852,2.534562190703582e-05,637.2201087474823,0.5814557075500488,0.0,749.0,,4754,1763260695.6890078,9.024515748023987e-07,,-0.00014046579599380493
-2.21962109208107e-05,-0.022037029266357422,459776,0.001570103457197547,2.419354859739542e-05,638.9652037620544,0.5950899720191956,0.0,750.0,,4772,1763260697.4341028,4.0140002965927124e-07,,-1.6644597053527832e-05
-0.0004675723612308502,-1.3470649719238281e-05,461184,323.15289306640625,2.3348693503066897e-05,640.233259677887,0.6032606363296509,0.0,751.0,,4786,1763260698.7021587,4.516914486885071e-06,,9.88692045211792e-05
-0.00031387433409690857,-0.3805330991744995,461312,0.0017868229188024998,2.3271888494491577e-05,640.3443479537964,0.5106861591339111,0.0,751.0,,4787,1763260698.813247,7.94045627117157e-06,,0.00038298778235912323
1.1536292731761932e-05,-0.15796256065368652,461440,0.0009420366259291768,2.319508530490566e-05,640.4544486999512,0.5710852146148682,0.0,751.0,,4788,1763260698.9233477,1.5366822481155396e-07,,5.025416612625122e-06
-0.00013879407197237015,-7.62939453125e-06,462208,95.26790618896484,2.273425525345374e-05,641.1593582630157,0.6168186068534851,0.0,751.0,,4796,1763260699.6282573,1.2246891856193542e-06,,-0.00010944530367851257
0.0003852909430861473,-0.05356323719024658,462592,0.0008810586878098547,2.2503840227727778e-05,641.4922714233398,0.5457389950752258,0.0,751.0,,4799,1763260699.9611704,2.191402018070221e-06,,-0.0004374682903289795
4.3558888137340546e-05,1.2040138244628906e-05,463232,644.1116333007812,2.2119815184851177e-05,642.0866987705231,0.5991946458816528,0.0,752.0,,4806,1763260700.5555978,3.3248215913772583e-07,,-0.00011656060814857483
-0.0018923738971352577,-0.2559605836868286,463616,0.0009876973927021027,2.1889400159125216e-05,642.4177188873291,0.5183776617050171,0.0,752.0,,4809,1763260700.886618,3.3768825232982635e-05,,-0.0022666938602924347
0.00015311874449253082,-0.058077096939086914,464000,0.0008817720226943493,2.165898695238866e-05,642.7521538734436,0.5394499897956848,0.0,752.0,,4813,1763260701.221053,1.642853021621704e-05,,-0.0008171163499355316
0.0003243684768676758,-0.15893137454986572,467840,0.0016677770763635635,1.9354838514118455e-05,646.2397720813751,0.5416619181632996,0.0,754.0,,4851,1763260704.708671,6.7409127950668335e-06,,0.00041747093200683594
0.0005299476906657219,0.023645222187042236,467968,0.0010045026428997517,1.9278033505543135e-05,646.3492031097412,0.5343220233917236,0.0,754.0,,4852,1763260704.8181021,6.7157670855522156e-06,,0.0002811700105667114
,,468636,,,646.9159433841705,,,,500.0,4859,1763260705.3848424,,500.0,
0.0007671099156141281,-0.6154658794403076,469632,0.0009468532516621053,1.8279570213053375e-05,647.8284177780151,0.5651325583457947,0.0,755.0,,4868,1763260706.2973168,5.166977643966675e-06,,-6.200745701789856e-05
-0.00010206270962953568,7.659196853637695e-05,470144,426.59808349609375,1.7972350178752095e-05,648.3167798519135,0.5989726781845093,0.0,755.0,,4874,1763260706.7856789,5.631707608699799e-06,,-0.0005806013941764832
,,470636,,,648.6861972808838,,,,500.0,4878,1763260707.1550963,,500.0,
-0.0009619900956749916,-1.023313283920288,471040,0.000989117892459035,1.7434715118724853e-05,649.0957412719727,0.5289485454559326,0.0,756.0,,4882,1763260707.5646403,3.657583147287369e-05,,-2.666562795639038e-05
-7.347483187913895e-05,-0.022109508514404297,474368,0.0011921486584469676,1.5437788533745334e-05,652.0984194278717,0.5292401909828186,0.0,758.0,,4915,1763260710.5673184,6.309710443019867e-06,,-0.0008002333343029022
