charts/learning_rate,charts/SPS,losses/entropy,losses/old_approx_kl,global_step,_timestamp,losses/policy_loss,losses/explained_variance,losses/value_loss,charts/episodic_return,_step,losses/approx_kl,losses/clipfrac,charts/episodic_length,_runtime
0.00010622119589243084,658.0,0.5313565135002136,-0.004929796792566776,323072,1763260575.6668382,0.00022448599338531494,-0.394079327583313,0.00016509057604707778,,3419,0.000329761765897274,0.0,,517.2257061004639
,,,,323779,1763260576.3356872,,,,500.0,3426,,,500.0,517.8945550918579
0.0001056835608324036,659.0,0.540791392326355,0.0041516926139593124,323968,1763260576.5685182,0.001374758780002594,-0.23500847816467285,0.003392925951629877,,3428,0.00023877248167991638,0.0,,518.1273860931396
0.00010522273078095168,660.0,0.5323268175125122,-0.0005155010148882866,324736,1763260577.3650837,-0.00014020130038261414,-0.15227735042572021,0.00028591108275577426,,3435,0.00018167588859796524,0.0,,518.923951625824
,,,,326257,1763260578.8796833,,,,500.0,3450,,,500.0,520.4385511875153
0.00010430107795400545,660.0,0.5434157848358154,-0.004079566337168217,326272,1763260578.9873567,0.00031810253858566284,-4.649162292480469e-05,288.1377868652344,,3451,5.745980888605118e-05,0.0,,520.5462245941162
0.00010360983287682757,661.0,0.49883750081062317,-4.357006400823593e-05,327424,1763260580.2104094,-0.0012148749083280563,-0.7195450067520142,0.0035311654210090637,,3462,0.0003536371514201164,0.0,,521.7692773342133
0.00010276497778249905,662.0,0.5381110310554504,0.0010459162294864655,328832,1763260581.6348622,-0.0005446150898933411,-0.0002658367156982422,235.1455841064453,,3476,2.5466084480285645e-05,0.0,,523.1937301158905
0.00010253456275677308,662.0,0.5101228356361389,-0.0006166240200400352,329216,1763260581.9925241,-0.0016999058425426483,-0.09502947330474854,0.00019680798868648708,,3479,5.1849521696567535e-05,0.0,,523.5513920783997
0.00010138248762814328,664.0,0.5553769469261169,-0.003784511238336563,331136,1763260583.9625795,-0.0020261965692043304,-0.0780724287033081,0.0001737752027111128,,3498,0.0001989118754863739,0.0,,525.5214474201202
0.000101075267593842,664.0,0.5812160968780518,0.002445438876748085,331648,1763260584.4857917,0.0010596401989459991,-0.29004621505737305,0.0002555838436819613,,3503,0.00011249631643295288,0.0,,526.044659614563
0.00010046082752523944,665.0,0.4951910078525543,-0.002361229620873928,332672,1763260585.499743,-0.0005958676338195801,0.1461067795753479,0.00021919170103501529,,3513,0.00016399938613176346,0.0,,527.0586109161377
9.976958244806156e-05,665.0,0.46558135747909546,0.0021418118849396706,333824,1763260586.7241318,0.0066924020648002625,-0.000148773193359375,134.6165313720703,,3525,0.0002738414332270622,0.0,,528.282999753952
9.900153963826597e-05,666.0,0.507265567779541,0.006734422408044338,335104,1763260588.0068157,-0.001506797969341278,-0.1275392770767212,0.0001875644811661914,,3537,0.0007445672526955605,0.001953125,,529.5656836032867
9.80030745267868e-05,667.0,0.5034266114234924,-0.0018165260553359985,336768,1763260589.7028182,-0.00038143619894981384,-3.6716461181640625e-05,478.9847412109375,,3554,2.1316111087799072e-05,0.0,,531.2616860866547
9.792626951821148e-05,667.0,0.58013916015625,0.0009662332013249397,336896,1763260589.835085,-0.003465671092271805,-0.3323087692260742,0.0024979044683277607,,3555,0.0002166246995329857,0.0,,531.3939528465271
9.669738938100636e-05,669.0,0.5578171014785767,-0.0007986119017004967,338944,1763260591.9275794,-0.0009476952254772186,-0.0001271963119506836,219.59730529785156,,3576,1.2752600014209747e-05,0.0,,533.4864473342896
9.654377936385572e-05,669.0,0.5886184573173523,-0.00013647694140672684,339200,1763260592.2024932,-0.0015068352222442627,-0.049874305725097656,0.00037925742799416184,,3578,2.317223697900772e-05,0.0,,533.7613611221313
9.639016934670508e-05,669.0,0.601612389087677,-0.0008673714473843575,339456,1763260592.4440813,-0.00036466121673583984,-0.00032782554626464844,264.16119384765625,,3581,0.00014313030987977982,0.0,,534.0029492378235
9.585253428667784e-05,669.0,0.5744922757148743,-0.0028294874355196953,340352,1763260593.4171696,-0.0025671571493148804,-0.2426896095275879,0.00023980448895599693,,3589,0.00010147597640752792,0.0,,534.9760375022888
9.439323912374675e-05,671.0,0.5312964916229248,-0.0004921108484268188,342784,1763260595.963009,0.004014000296592712,-0.11454403400421143,0.0001738943246891722,,3613,0.00018719956278800964,0.0,,537.5218770503998
9.393240907229483e-05,671.0,0.5269620418548584,0.0003682095557451248,343552,1763260596.81599,0.00039330683648586273,1.3232231140136719e-05,336.92230224609375,,3622,1.5579164028167725e-05,0.0,,538.3748579025269
9.278034121962264e-05,672.0,0.5547432899475098,-0.0013686195015907288,345472,1763260598.8232172,-0.0019212812185287476,-0.018320798873901367,0.0004384934436529875,,3640,5.1701441407203674e-05,0.0,,540.3820850849152
,,,,347035,1763260600.4514163,,,,500.0,3656,,,500.0,542.0102841854095
9.101382602239028e-05,673.0,0.5592546463012695,0.004017136991024017,348416,1763260602.620445,-0.006974164396524429,-0.12929415702819824,0.00022340932628139853,,3669,0.00015603750944137573,0.0,,544.1793129444122
9.039938595378771e-05,674.0,0.5489271879196167,-0.002199866808950901,349440,1763260603.6706088,-0.008702293038368225,0.17845070362091064,0.0002871585020329803,,3679,9.762030094861984e-05,0.0,,545.2294766902924
9.016897092806175e-05,674.0,0.545475959777832,0.0006785206496715546,349824,1763260604.0663702,0.0005987957119941711,-0.16535747051239014,0.0003022838500328362,,3683,3.332272171974182e-06,0.0,,545.6252381801605
9.009216591948643e-05,674.0,0.49861523509025574,-0.004848510026931763,349952,1763260604.2235096,-0.0012099351733922958,0.7404058575630188,0.00024617600138299167,,3684,0.0001974981278181076,0.0,,545.7823774814606
8.847926073940471e-05,676.0,0.5263062715530396,0.0028900541365146637,352640,1763260606.9935317,0.003786887973546982,-1.1658735275268555,0.0031179781071841717,,3711,5.305372178554535e-05,0.0,,548.5523996353149
8.832565072225407e-05,676.0,0.5641971230506897,0.0054931193590164185,352896,1763260607.2532978,-0.0025765225291252136,0.08880650997161865,0.0002464474528096616,,3713,0.00014720670878887177,0.0,,548.8121657371521
8.824884571367875e-05,676.0,0.560806155204773,0.005030735395848751,353024,1763260607.406571,-0.0013293847441673279,9.60230827331543e-05,287.4440002441406,,3715,4.0111131966114044e-05,0.0,,548.9654388427734
,,,,354669,1763260609.0268927,,,,212.0,3731,,,212.0,550.5857605934143
8.709677058504894e-05,677.0,0.562901496887207,0.0008688457310199738,354944,1763260609.3774292,-0.0022733137011528015,-0.07317948341369629,0.000527450698427856,,3734,3.69735062122345e-05,0.0,,550.9362971782684
8.579109271522611e-05,678.0,0.5718656182289124,-0.00483049638569355,357120,1763260611.6524632,-0.003043212927877903,-0.05419266223907471,0.000374055583961308,,3755,0.00025059282779693604,0.0,,553.2113311290741
8.456221257802099e-05,679.0,0.5400054454803467,-0.0030346866697072983,359168,1763260613.8660479,0.0016101226210594177,0.5116770267486572,0.0002896865480579436,,3775,9.408220648765564e-05,0.0,,555.4249157905579
8.433179755229503e-05,679.0,0.5629847049713135,0.0038761505857110023,359552,1763260614.2681575,-0.0028515122830867767,0.5535582304000854,0.00013748467608820647,,3779,0.00022917892783880234,0.0,,555.8270254135132
8.279569738078862e-05,681.0,0.5641635656356812,0.004928022623062134,362112,1763260616.9209394,0.0025501102209091187,-0.18756592273712158,0.0002577794366516173,,3804,0.0001412574201822281,0.0,,558.4798073768616
8.264208736363798e-05,681.0,0.5694907307624817,-0.003069218248128891,362368,1763260617.2111435,0.0009373947978019714,0.2671077847480774,0.0024603698402643204,,3807,4.392862319946289e-05,0.0,,558.7700114250183
8.018433436518535e-05,683.0,0.5756270885467529,0.008164197206497192,366464,1763260621.4530993,-0.011777443811297417,0.15718406438827515,0.0004447644460014999,,3847,0.0004828423261642456,0.0,,563.0119671821594
,,,,369669,1763260624.629789,,,,500.0,3879,,,500.0,566.1886570453644
,,,,370169,1763260625.062193,,,,500.0,3883,,,500.0,566.6210608482361
7.795698911650106e-05,685.0,0.54970383644104,0.001634189859032631,370176,1763260625.1553214,-0.00016219168901443481,-0.0004742145538330078,346.7567443847656,,3884,4.737451672554016e-05,0.0,,566.7141892910004
7.77265740907751e-05,686.0,0.6022030711174011,0.0038179680705070496,370560,1763260625.5396152,-0.005798846483230591,-0.38792192935943604,0.00028389375074766576,,3887,0.0002147909253835678,0.0,,567.0984830856323
7.749615906504914e-05,686.0,0.5746250748634338,-0.0007245661690831184,370944,1763260625.9537888,0.00016447529196739197,-0.5167067050933838,0.0004920781939290464,,3891,1.894962042570114e-05,0.0,,567.5126566886902
,,,,371669,1763260626.6764872,,,,500.0,3898,,,500.0,568.2353551387787
7.61904739192687e-05,687.0,0.5384976863861084,-0.00028687622398138046,373120,1763260628.268452,2.7749687433242798e-05,0.11159420013427734,0.000337525038048625,,3912,2.6374123990535736e-05,0.0,,569.8273198604584
7.603686390211806e-05,687.0,0.5946276783943176,0.0027246270328760147,373376,1763260628.5521965,-0.00044783204793930054,-0.26748645305633545,0.002655221149325371,,3915,4.353933036327362e-05,0.0,,570.1110644340515
,,,,374669,1763260629.9366033,,,,500.0,3928,,,500.0,571.49547123909
7.42703559808433e-05,688.0,0.5380682945251465,0.0006309933960437775,376320,1763260631.6738567,-0.00932218972593546,-0.5529266595840454,0.0033421467524021864,,3944,0.00034162774682044983,0.0,,573.2327246665955
,,,,376377,1763260631.7044253,,,,290.0,3945,,,290.0,573.2632932662964
7.419355097226799e-05,688.0,0.5257589817047119,0.003330816514790058,376448,1763260631.827452,0.0021142661571502686,0.001698315143585205,277.3206787109375,,3946,0.00012201908975839615,0.0,,573.3863198757172
7.365591591224074e-05,689.0,0.6064464449882507,-0.0002007894217967987,377344,1763260632.7141254,-0.0014670416712760925,-1.2318074703216553,0.00029934433405287564,,3954,3.653764724731445e-05,0.0,,574.2729933261871
7.31182808522135e-05,689.0,0.5784209370613098,0.0014098100364208221,378240,1763260633.6053069,7.455144077539444e-05,-1.0499773025512695,0.0004066343535669148,,3963,8.132122457027435e-05,0.0,,575.1641747951508
,,,,378877,1763260634.2153587,,,,500.0,3969,,,500.0,575.7742266654968
7.204301073215902e-05,690.0,0.5200254917144775,-0.003987224772572517,380032,1763260635.4601245,0.0009965822100639343,0.4981765151023865,0.0027813250198960304,,3981,0.00012566335499286652,0.0,,577.0189924240112
7.188940071500838e-05,691.0,0.5167818069458008,0.0003995383158326149,380288,1763260635.6934457,-0.001535959541797638,-0.7366297245025635,0.0006909148069098592,,3983,0.00011966656893491745,0.0,,577.2523136138916
7.104454562067986e-05,691.0,0.4802951216697693,0.004685326479375362,381696,1763260637.0673764,-0.0037566162645816803,-1.1114072799682617,0.0003672085877042264,,3997,0.00034205708652734756,0.0,,578.6262443065643
6.966205546632409e-05,693.0,0.4528287947177887,-0.0026588011533021927,384000,1763260639.336489,-5.083158612251282e-05,0.0001456141471862793,343.0705871582031,,4020,3.8469210267066956e-05,0.0,,580.8953568935394
6.728110747644678e-05,695.0,0.5120546817779541,-0.002271863631904125,387968,1763260643.250169,0.0010428652167320251,0.001422286033630371,234.86436462402344,,4059,6.003584712743759e-05,0.0,,584.8090369701385
,,,,390877,1763260646.0925918,,,,500.0,4087,,,500.0,587.6514596939087
6.528417725348845e-05,697.0,0.5109266638755798,-0.0017510829493403435,391296,1763260646.5366607,-0.0024985596537590027,-0.26389622688293457,0.00036984539474360645,,4091,4.7369860112667084e-05,0.0,,588.0955286026001
6.443932215915993e-05,698.0,0.5295776128768921,-0.0004141181707382202,392704,1763260647.8880928,-5.9468671679496765e-05,0.27728545665740967,0.000451591273304075,,4105,1.625344157218933e-05,0.0,,589.4469606876373
6.420890713343397e-05,698.0,0.5077517032623291,-0.000937148928642273,393088,1763260648.2900472,-0.002768009901046753,-0.4069087505340576,0.002484093187376857,,4109,4.575587809085846e-05,0.0,,589.8489151000977
6.382488209055737e-05,698.0,0.5287020206451416,-0.0007966775447130203,393728,1763260648.8700516,-0.001608341932296753,-0.9658234119415283,0.00045743511873297393,,4115,0.00012007355690002441,0.0,,590.4289195537567
6.35944670648314e-05,698.0,0.5296313166618347,0.0011280793696641922,394112,1763260649.250149,0.00016976334154605865,0.4141988158226013,0.0023868754506111145,,4119,3.9419159293174744e-05,0.0,,590.8090169429779
6.205837416928262e-05,700.0,0.5234078168869019,-0.0024307426065206528,396672,1763260651.6604147,-0.003971852362155914,-0.3733457326889038,0.0006438505370169878,,4144,0.0001729242503643036,0.0,,593.2192826271057
6.167434912640601e-05,700.0,0.518589437007904,0.0030546560883522034,397312,1763260652.2380261,-0.004338055849075317,-0.2247781753540039,0.0005224782507866621,,4150,0.00017641112208366394,0.0,,593.7968940734863
6.059907900635153e-05,701.0,0.42848527431488037,0.0009372290223836899,399104,1763260654.0909004,4.0277838706970215e-05,0.26798558235168457,0.002283904468640685,,4168,3.9245933294296265e-06,0.0,,595.6497683525085
5.960061389487237e-05,702.0,0.5176194310188293,-0.0014275629073381424,400768,1763260655.767239,4.7946348786354065e-05,-0.48135530948638916,0.0006250852602533996,,4184,0.00028825365006923676,0.0,,597.3261070251465
5.8986173826269805e-05,703.0,0.5235781669616699,0.0020906198769807816,401792,1763260656.736656,-0.0013274699449539185,0.26345163583755493,0.0005243872292339802,,4194,4.439800977706909e-05,0.0,,598.2955238819122
5.8678953791968524e-05,703.0,0.4521710276603699,0.000867985188961029,402304,1763260657.2567139,-0.00030161067843437195,-0.06218993663787842,0.0007355046691372991,,4199,5.671009421348572e-05,0.0,,598.8155817985535
5.714285725844093e-05,704.0,0.48831722140312195,-0.00010550953447818756,404864,1763260659.8022792,-2.5391578674316406e-05,-0.07378768920898438,0.0005305444356054068,,4224,2.4586915969848633e-06,0.0,,601.3611471652985
5.6835637224139646e-05,705.0,0.5031068325042725,-0.0006575454026460648,405376,1763260660.3310413,-0.0017868056893348694,-0.21834051609039307,0.00040522756171412766,,4229,0.00015443190932273865,0.0,,601.8899092674255
5.599078212981112e-05,705.0,0.44857490062713623,-0.00133567675948143,406784,1763260661.6778984,-0.0024514198303222656,-0.29371511936187744,0.0005629847291857004,,4243,2.9064714908599854e-05,0.0,,603.2367663383484
5.583717211266048e-05,705.0,0.49314558506011963,0.0028311582282185555,407040,1763260661.9280224,-0.007988229393959045,0.19183892011642456,0.0024956543929874897,,4246,0.00027220044285058975,0.0,,603.4868903160095
5.545315070776269e-05,706.0,0.49294039607048035,-0.0001240558922290802,407680,1763260662.536237,0.0009897314012050629,0.2042902708053589,0.0006245328695513308,,4252,4.0143728256225586e-05,0.0,,604.095104932785
,,,,407877,1763260662.677147,,,,500.0,4254,,,500.0,604.2360148429871
5.529954069061205e-05,706.0,0.5204211473464966,-0.004160917364060879,407936,1763260662.7680264,-0.0014293044805526733,-3.612041473388672e-05,69.20263671875,,4255,7.594283670186996e-05,0.0,,604.3268942832947
5.4147465561982244e-05,707.0,0.5171440839767456,-0.001902194693684578,409856,1763260664.5763156,-0.0010911226272583008,-0.05643606185913086,0.0005985124153085053,,4273,0.0001226961612701416,0.0,,606.1351835727692
5.3993855544831604e-05,707.0,0.45132976770401,0.001178673468530178,410112,1763260664.8114583,-0.00015081465244293213,-0.6318676471710205,0.002824600087478757,,4276,2.858135849237442e-05,0.0,,606.3703262805939
5.3917050536256284e-05,707.0,0.508113443851471,-0.0005523022264242172,410240,1763260664.9273403,-0.002485683187842369,-0.23740851879119873,0.0006718926597386599,,4277,0.0001666732132434845,0.0,,606.4862082004547
5.384024552768096e-05,707.0,0.5162426233291626,-0.0009888047352433205,410368,1763260665.0413997,0.0009149163961410522,-0.2964198589324951,0.0004965384141542017,,4278,1.8524937331676483e-05,0.0,,606.6002676486969
,,,,411377,1763260665.9242358,,,,500.0,4288,,,500.0,607.4831037521362
5.314900045050308e-05,708.0,0.535653293132782,0.001576513983309269,411520,1763260666.116277,-0.0027795881032943726,0.453738272190094,0.0024245644453912973,,4290,7.350463420152664e-05,0.0,,607.6751449108124
5.299539043335244e-05,708.0,0.5046334266662598,0.0002438519150018692,411776,1763260666.3435876,-0.0001286715269088745,-0.38542139530181885,0.0005295912269502878,,4292,7.2177499532699585e-06,0.0,,607.9024555683136
5.1689708925550804e-05,710.0,0.5486481785774231,0.00030291173607110977,413952,1763260668.3854442,0.00043910741806030273,0.00033801794052124023,334.5117492675781,,4314,2.616085112094879e-06,0.0,,609.9443120956421
,,,,414377,1763260668.7853804,,,,500.0,4318,,,500.0,610.3442482948303
4.969277870259248e-05,711.0,0.5081848502159119,0.0007722694426774979,417280,1763260671.501238,0.00015632063150405884,-2.323920249938965,0.0007566578569822013,,4346,8.01868736743927e-06,0.0,,613.0601060390472
4.846390220336616e-05,713.0,0.468447744846344,0.0006364071741700172,419328,1763260673.4175313,0.00038965046405792236,-0.46815550327301025,0.000881253567058593,,4366,1.959223300218582e-05,0.0,,614.9763991832733
,,,,419877,1763260673.9231784,,,,500.0,4372,,,500.0,615.4820463657379
,,,,420377,1763260674.3802648,,,,500.0,4377,,,500.0,615.9391326904297
4.777265712618828e-05,713.0,0.5043435096740723,0.002023613080382347,420480,1763260674.4871237,-0.00017479807138442993,0.0002098679542541504,285.7740478515625,,4378,4.778429865837097e-05,0.0,,616.0459916591644
,,,,421377,1763260675.3300743,,,,500.0,4387,,,500.0,616.8889422416687
,,,,422377,1763260676.2150822,,,,500.0,4396,,,500.0,617.7739500999451
4.562212052405812e-05,715.0,0.5365661382675171,-0.0006399732083082199,424064,1763260677.8276026,-0.00044512003660202026,0.4114806056022644,0.002197252120822668,,4413,7.679685950279236e-06,0.0,,619.3864705562592
4.546851050690748e-05,715.0,0.5121968388557434,0.0018502101302146912,424320,1763260678.0864093,-8.822605013847351e-05,0.3433205485343933,0.0004493829910643399,,4415,7.619522511959076e-05,0.0,,619.645277261734
4.301075387047604e-05,718.0,0.5718106627464294,0.00012369360774755478,428416,1763260681.8899763,-5.448237061500549e-05,0.00010532140731811523,223.9385986328125,,4456,8.288770914077759e-08,0.0,,623.4488441944122
,,,,429877,1763260683.251313,,,,500.0,4470,,,500.0,624.8101809024811
4.162826371612027e-05,719.0,0.5303894877433777,0.004039838910102844,430720,1763260684.0383992,-7.937103509902954e-05,-0.4739205837249756,0.0009309398010373116,,4478,9.179487824440002e-05,0.0,,625.5972671508789
,,,,430877,1763260684.2019353,,,,500.0,4480,,,500.0,625.7608032226562
4.078340862179175e-05,720.0,0.5999603271484375,0.00013774726539850235,432128,1763260685.3789785,-0.0007147043943405151,0.1250298023223877,0.0015521105378866196,,4492,7.602386176586151e-06,0.0,,626.9378464221954
4.055299359606579e-05,720.0,0.5521586537361145,0.0008311327546834946,432512,1763260685.7265205,-0.0008846446871757507,0.15678554773330688,0.002280925866216421,,4496,9.98564064502716e-06,0.0,,627.285388469696
4.0399387216893956e-05,720.0,0.5025797486305237,-0.0001543816179037094,432768,1763260685.9539325,-0.0012115426361560822,0.05808466672897339,0.0006839346024207771,,4498,2.9416754841804504e-05,0.0,,627.5128004550934
3.909370207111351e-05,721.0,0.490252286195755,0.0004635397344827652,434944,1763260687.988118,0.0004935897886753082,4.57763671875e-05,357.0638732910156,,4520,1.3209879398345947e-05,0.0,,629.5469858646393
3.894009205396287e-05,721.0,0.538089394569397,6.472691893577576e-05,435200,1763260688.2176592,0.0005821175873279572,0.04378223419189453,0.0007982532843016088,,4522,4.908442497253418e-05,0.0,,629.7765271663666
,,,,435377,1763260688.38256,,,,500.0,4524,,,500.0,629.9414279460907
3.878648203681223e-05,722.0,0.5796970725059509,0.0009050797671079636,435456,1763260688.4859753,-0.002236776053905487,0.0003886222839355469,414.1188659667969,,4525,2.5209039449691772e-05,0.0,,630.0448431968689
3.863287201966159e-05,722.0,0.5418938398361206,0.0015997793525457382,435712,1763260688.724606,-0.0001557767391204834,-0.6164928674697876,0.0009460425935685635,,4527,5.7637691497802734e-05,0.0,,630.2834739685059
3.840245699393563e-05,722.0,0.52141934633255,-0.0007814383134245872,436096,1763260689.0711577,0.0001331660896539688,-0.1188277006149292,0.0022292612120509148,,4531,4.81773167848587e-06,0.0,,630.6300256252289
3.824884697678499e-05,722.0,0.5069607496261597,-0.004155325703322887,436352,1763260689.3016865,-0.0036494415253400803,-0.2244727611541748,0.000769530248362571,,4533,0.00016051623970270157,0.0,,630.8605544567108
,,,,436377,1763260689.3135898,,,,500.0,4534,,,500.0,630.872457742691
3.694316546898335e-05,723.0,0.4665084779262543,5.752686411142349e-05,438528,1763260691.3380673,-3.2957643270492554e-05,0.3666282892227173,0.0018551107496023178,,4555,1.4035962522029877e-05,0.0,,632.8969352245331
3.678955545183271e-05,723.0,0.5310876965522766,0.0009602159261703491,438784,1763260691.5949292,0.00029849354177713394,0.03990650177001953,0.000759114685934037,,4557,8.87364149093628e-06,0.0,,633.1537971496582
3.648233541753143e-05,724.0,0.5578964948654175,0.0009318087249994278,439296,1763260692.0586953,-0.0034511983394622803,-0.6289421319961548,0.0006633512675762177,,4562,7.393024861812592e-05,0.0,,633.6175632476807
3.563748032320291e-05,724.0,0.5210651755332947,0.0001388275995850563,440704,1763260693.3628118,-0.0012596957385540009,-0.0072824954986572266,0.0006879281718283892,,4576,1.2342818081378937e-05,0.0,,634.9216797351837
3.341013871249743e-05,726.0,0.5722099542617798,-3.097858279943466e-05,444416,1763260696.8520026,0.00024275854229927063,4.410743713378906e-05,137.02850341796875,,4613,1.2973323464393616e-06,0.0,,638.410870552063
3.2565283618168905e-05,727.0,0.5355272889137268,0.0010000895708799362,445824,1763260698.1497483,-0.001771196722984314,-0.40692079067230225,0.000745377445127815,,4626,8.506700396537781e-05,0.0,,639.7086162567139
3.2027648558141664e-05,728.0,0.5556608438491821,-0.0012556696310639381,446720,1763260698.9903462,-0.0004429928958415985,-0.21758437156677246,0.0008601328590884805,,4635,1.9949860870838165e-05,0.0,,640.5492141246796
3.164362351526506e-05,728.0,0.5672240257263184,0.0002144109457731247,447360,1763260699.5646622,0.0003447979688644409,-0.12172293663024902,0.0007841907790862024,,4641,2.8777867555618286e-06,0.0,,641.1235301494598
3.149001713609323e-05,728.0,0.4572923183441162,-0.0008430015295743942,447616,1763260699.8342772,0.0005957037210464478,0.10399878025054932,0.0020827525295317173,,4644,4.696100950241089e-05,0.0,,641.3931450843811
,,,,449377,1763260701.3957984,,,,500.0,4661,,,500.0,642.9546663761139
2.9569891921710223e-05,730.0,0.5393311381340027,-9.175017476081848e-05,450816,1763260702.7843432,-0.0004030466079711914,0.21696585416793823,0.0007388298399746418,,4675,8.50670039653778e-06,0.0,,644.3432111740112
,,,,452377,1763260704.2541919,,,,500.0,4691,,,500.0,645.8130598068237
2.7572965336730704e-05,731.0,0.4938282072544098,-0.0007445225492119789,454144,1763260705.9412096,-0.001644957810640335,-0.5585981607437134,0.0023531329352408648,,4709,5.225185304880142e-05,0.0,,647.5000774860382
2.7342550311004743e-05,732.0,0.5742312669754028,0.002257097512483597,454528,1763260706.3182068,0.0006129341199994087,0.0001932978630065918,61.695030212402344,,4713,2.5140121579170227e-05,0.0,,647.8770747184753
2.580645195848774e-05,733.0,0.5179010629653931,-0.0010995129123330116,457088,1763260708.706504,-0.0012587979435920715,0.00017112493515014648,192.16929626464844,,4738,1.1893920600414276e-05,0.0,,650.2653720378876
2.572964694991242e-05,733.0,0.5543215274810791,0.00010444223880767822,457216,1763260708.8210309,-0.0013239700347185135,0.3173984885215759,0.0017895631026476622,,4739,9.629875421524048e-06,0.0,,650.3798987865448
2.557603693276178e-05,733.0,0.5451939105987549,1.0253861546516418e-06,457472,1763260709.0506723,-0.0019024237990379333,-0.44011080265045166,0.0009132814593613148,,4741,4.232209175825119e-05,0.0,,650.6095402240753
2.549923192418646e-05,733.0,0.5761758089065552,0.00020326115190982819,457600,1763260709.200807,0.0007141716778278351,0.00028395652770996094,198.19305419921875,,4743,5.5246055126190186e-06,0.0,,650.7596750259399
2.480798684700858e-05,734.0,0.5566848516464233,0.00022872444242238998,458752,1763260710.2735322,-0.0006958059966564178,0.4586060047149658,0.001969254808500409,,4754,3.2017938792705536e-05,0.0,,651.8324000835419
2.37327185459435e-05,735.0,0.5546766519546509,0.0001347772777080536,460544,1763260711.9194417,0.00018700584769248962,1.0073184967041016e-05,401.895751953125,,4772,6.556510925292969e-07,0.0,,653.4783096313477
,,,,462014,1763260713.241878,,,,500.0,4786,,,500.0,654.8007459640503
2.281106026202906e-05,735.0,0.5330281853675842,0.00044578593224287033,462080,1763260713.3659437,0.0001231767237186432,0.0006095767021179199,328.1672058105469,,4787,4.0745362639427185e-06,0.0,,654.9248116016388
2.273425525345374e-05,735.0,0.5711037516593933,0.00034073740243911743,462208,1763260713.4803796,0.0005698874592781067,-0.16147911548614502,0.0019070744747295976,,4788,4.947185516357422e-06,0.0,,655.0392475128174
,,,,463014,1763260714.185451,,,,500.0,4796,,,500.0,655.7443189620972
2.2043010176275857e-05,736.0,0.6072055697441101,-0.00016386061906814575,463360,1763260714.5460026,0.00011499971151351929,-0.15191853046417236,0.0011730764526873827,,4799,1.9138678908348083e-05,0.0,,656.104870557785
,,,,464014,1763260715.1287403,,,,500.0,4806,,,500.0,656.6876082420349
2.14285719266627e-05,736.0,0.508358359336853,-5.092844367027283e-05,464384,1763260715.5018616,-0.0022592544555664062,-0.11402976512908936,0.001081006950698793,,4809,2.053007483482361e-05,0.0,,657.0607295036316
2.1198156900936738e-05,737.0,0.5877883434295654,0.0004580952227115631,464768,1763260715.8480828,-0.0015543494373559952,0.20825576782226562,0.001095510320737958,,4813,4.326924681663513e-06,0.0,,657.406950712204
1.8894008462666534e-05,739.0,0.5856415629386902,-0.00042438600212335587,468608,1763260719.4014885,-0.0004596821963787079,0.000268399715423584,229.82904052734375,,4851,1.2191012501716614e-06,0.0,,660.9603564739227
1.8817203454091214e-05,739.0,0.5444565415382385,-0.0002564508467912674,468736,1763260719.515129,-0.0003895312547683716,0.37032681703567505,0.001531521207652986,,4852,6.860122084617615e-06,0.0,,661.0739970207214
1.8356375221628696e-05,739.0,0.5513098239898682,-0.0012614373117685318,469504,1763260720.2387424,-0.0006266534328460693,-0.095367431640625,0.0009789433097466826,,4859,7.463619112968445e-06,0.0,,661.797610282898
1.7818740161601454e-05,739.0,0.490493506193161,-0.001117798499763012,470400,1763260721.0826542,-0.00013063661754131317,0.011798977851867676,0.001035385299474001,,4868,1.1798925697803497e-05,0.0,,662.6415221691132
,,,,471014,1763260721.5798888,,,,500.0,4874,,,500.0,663.1387567520142
1.7204301911988296e-05,740.0,0.5083650946617126,-0.00037517957389354706,471424,1763260722.0374372,-0.00010783970355987549,0.19475257396697998,0.0012054324615746737,,4878,6.703659892082214e-06,0.0,,663.5963051319122
1.6973886886262335e-05,740.0,0.5920331478118896,0.00018076039850711823,471808,1763260722.3815086,-0.0003840280696749687,-0.32677412033081055,0.0012633642181754112,,4882,2.132728695869446e-06,0.0,,663.9403765201569
1.4976958482293412e-05,742.0,0.5968478918075562,2.2852793335914612e-05,475136,1763260725.4976065,-0.00021919980645179749,0.1903923749923706,0.001809387467801571,,4915,8.083879947662354e-07,0.0,,667.0564744472504
1.4669738447992131e-05,742.0,0.5684374570846558,0.0001195613294839859,475648,1763260725.9955533,-2.755597233772278e-05,0.3021555542945862,0.0017394429305568337,,4920,1.9744038581848145e-07,0.0,,667.5544211864471
1.390168927173363e-05,743.0,0.5775625109672546,-0.0003448519855737686,476928,1763260727.1894982,-0.00043242890387773514,-0.46722185611724854,0.001197864068672061,,4932,2.9671937227249146e-06,0.0,,668.7483661174774
,,,,476981,1763260727.2113786,,,,500.0,4933,,,500.0,668.7702465057373
1.3517665138351731e-05,743.0,0.5523731112480164,-0.00031769368797540665,477568,1763260727.769834,0.0001765526831150055,0.00012749433517456055,163.2151336669922,,4939,2.5192275643348694e-06,0.0,,669.3287019729614
