losses/clipfrac,losses/value_loss,charts/episodic_length,charts/episodic_return,losses/entropy,losses/explained_variance,_step,_timestamp,losses/approx_kl,charts/learning_rate,charts/SPS,losses/old_approx_kl,losses/policy_loss,_runtime,global_step
0.0,257.8312072753906,,,0.38399913907051086,0.0004976987838745117,3450,1763260556.6313362,0.0001586107537150383,0.00010460829798830673,690.0,0.002392730675637722,-0.008563125506043434,498.19738030433655,325760
0.0,0.004153638146817684,,,0.437669038772583,0.6403578519821167,3451,1763260556.7429984,5.062855780124664e-05,0.00010453149297973141,690.0,0.0017540547996759415,-0.001545444130897522,498.30904245376587,325888
0.0,0.0006582191563211381,,,0.47600477933883667,-0.41205596923828125,3462,1763260557.7829192,0.0006340686231851578,0.00010384024790255353,691.0,0.0022935736924409866,-0.0007311524823307991,499.34896326065063,327040
0.0,0.0006645518005825579,,,0.3600899875164032,-0.0576479434967041,3476,1763260559.1521227,1.3426877558231354e-05,0.00010291858779964969,692.0,0.0012146877124905586,-0.0006119050085544586,500.7181668281555,328576
0.0,0.003588439431041479,,,0.40354299545288086,0.855978786945343,3479,1763260559.4084997,0.00018768291920423508,0.00010276497778249905,692.0,0.004631160758435726,-0.0019222721457481384,500.97454380989075,328832
0.0,155.90390014648438,,,0.47547176480293274,0.0006795525550842285,3498,1763260561.1351357,4.8792921006679535e-05,0.00010161290265386924,694.0,-0.0018741684034466743,-0.0010034069418907166,502.7011797428131,330752
0.0,370.8222351074219,,,0.5040962100028992,0.00041985511779785156,3503,1763260561.6170309,8.229538798332214e-05,0.00010130568261956796,694.0,-0.0003539919853210449,-0.0010983087122440338,503.1830749511719,331264
0.0,426.2501220703125,,,0.4985397160053253,0.0008572936058044434,3513,1763260562.5372796,0.00015938468277454376,0.0001006912425509654,695.0,0.0003284364938735962,0.003216296434402466,504.1033236980438,332288
0.0,0.0004184316494502127,,,0.4925794303417206,0.0026349425315856934,3525,1763260563.7011907,0.0006570871919393539,9.99231924652122e-05,696.0,-0.009722966700792313,0.005755878984928131,505.2672348022461,333568
0.0,315.0338134765625,,,0.45751094818115234,-3.612041473388672e-05,3537,1763260564.7423084,1.3172626495361328e-05,9.923194738803431e-05,697.0,2.346932888031006e-06,-0.0007928125560283661,506.30835247039795,334720
0.001953125,0.0013636426301673055,,,0.3951197862625122,-0.6982244253158569,3554,1763260566.483648,0.0020775869488716125,9.815668454393744e-05,698.0,0.003947369754314423,-0.00908803939819336,508.04969215393066,336512
0.0,0.0009764246642589569,,,0.3735796809196472,-0.7180732488632202,3555,1763260566.610612,0.00012479722499847412,9.807987953536212e-05,698.0,-0.0028805993497371674,0.0011060088872909546,508.1766560077667,336640
,,500.0,500.0,,,3576,1763260568.798808,,,,,,510.3648521900177,338692
0.0,0.0018776694778352976,,,0.47578704357147217,-0.8784844875335693,3578,1763260569.0673625,0.00013123545795679092,9.669738938100636e-05,699.0,-0.003205212764441967,-0.0020051300525665283,510.6334066390991,338944
0.0,403.07208251953125,,,0.3829723000526428,-0.00016295909881591797,3581,1763260569.3307889,0.00032288767397403717,9.654377936385572e-05,700.0,0.004021087661385536,-0.00013441592454910278,510.89683294296265,339200
0.0,0.00045844371197745204,,,0.44357985258102417,-0.3522554636001587,3589,1763260570.2579792,6.100442260503769e-05,9.600614430382848e-05,700.0,-0.0021730391308665276,0.0010193362832069397,511.82402324676514,340096
0.0,0.0011043697595596313,,,0.39155054092407227,-1.1876935958862305,3613,1763260572.816817,0.00012369640171527863,9.45468491408974e-05,701.0,-0.004660570994019508,0.0034776851534843445,514.3828611373901,342528
0.001953125,0.000937925186008215,,,0.4277234375476837,-1.1139965057373047,3622,1763260573.7659323,0.0012514134868979454,9.400921408087015e-05,702.0,-0.009066115133464336,-0.0044281333684921265,515.3319764137268,343424
0.0,0.005079152062535286,,,0.4991700351238251,-1.462803602218628,3640,1763260575.659659,0.00014642439782619476,9.293395123677328e-05,703.0,0.005739092826843262,0.0002684313803911209,517.2257030010223,345216
0.0,0.0007598217925988138,,,0.4052219092845917,0.3325716257095337,3656,1763260577.405242,7.371604442596436e-05,9.193548612529412e-05,704.0,0.0001803617924451828,0.0016175583004951477,518.9712860584259,346880
0.0,0.004161163233220577,,,0.4181881248950958,0.46528512239456177,3669,1763260578.784752,0.000620029866695404,9.116743603954092e-05,704.0,0.0003040079027414322,-0.019832221791148186,520.3507959842682,348160
0.0,0.004332148469984531,,,0.4157116413116455,-0.003512144088745117,3679,1763260579.8648329,0.00011088326573371887,9.055299597093835e-05,705.0,-0.004580067470669746,-0.0004236474633216858,521.4308769702911,349184
0.0,556.8441772460938,,,0.5121530294418335,0.0018248558044433594,3683,1763260580.2833676,0.00010400451719760895,9.03225809452124e-05,705.0,-0.001825731247663498,-0.00019514933228492737,521.8494117259979,349568
0.0,0.004233091603964567,,,0.4559193253517151,0.09029287099838257,3684,1763260580.4121394,5.033519119024277e-05,9.024577593663707e-05,705.0,0.0011532334610819817,0.00017376989126205444,521.9781835079193,349696
,,500.0,500.0,,,3711,1763260583.2989097,,,,,,524.8649537563324,352503
0.0,0.003766094334423542,,,0.44375595450401306,-0.03761744499206543,3713,1763260583.5407727,1.1206604540348053e-05,8.847926073940471e-05,707.0,-0.00030563119798898697,-0.0002576329279690981,525.1068167686462,352640
0.0,0.0010720290010794997,,,0.4632790684700012,-0.4186885356903076,3715,1763260583.787921,0.0002699168398976326,8.832565072225407e-05,707.0,0.004373575560748577,-0.005581988021731377,525.3539650440216,352896
,,500.0,500.0,,,3731,1763260585.4423745,,,,,,527.0084185600281,354503
0.0,0.0006260110531002283,,,0.503101646900177,0.12061536312103271,3734,1763260585.8116715,1.3163313269615173e-05,8.717357559362426e-05,708.0,-0.0012926291674375534,0.0018229838460683823,527.377715587616,354816
0.0,0.00037139898631721735,,,0.4107604920864105,-1.0454556941986084,3755,1763260588.1822374,0.0004291906952857971,8.586789772380143e-05,709.0,-0.003839941695332527,-0.004957996308803558,529.7482814788818,356992
,,500.0,500.0,,,3775,1763260590.326184,,,,,,531.8922281265259,359003
0.0,0.000500922673381865,,,0.40876561403274536,0.0738149881362915,3779,1763260590.8649578,0.0004809936508536339,8.440860256087035e-05,710.0,0.005355651490390301,0.0018144398927688599,532.4310019016266,359424
0.0,0.000443154334789142,,,0.4678581655025482,0.1399737000465393,3804,1763260593.6075263,0.0006729112938046455,8.287250238936394e-05,711.0,0.008210848085582256,-0.009973282925784588,535.173570394516,361984
0.0,0.00335667934268713,,,0.4489154815673828,-0.5535144805908203,3807,1763260593.8896213,0.00014198385179042816,8.27188923722133e-05,711.0,0.0034063830971717834,-0.00210624560713768,535.4556653499603,362240
0.0,0.00086563965305686,,,0.43263769149780273,0.26230788230895996,3847,1763260598.0372312,2.0742416381835938e-05,8.026113937376067e-05,713.0,0.0014844760298728943,-0.00016746670007705688,539.6032752990723,366336
0.0,536.009033203125,,,0.4661247432231903,0.0001208186149597168,3879,1763260601.609364,2.461858093738556e-05,7.834101415937766e-05,715.0,-0.0002485811710357666,-0.0004665050655603409,543.1754081249237,369536
,,500.0,500.0,,,3883,1763260602.223886,,,,,,543.7899301052094,370003
0.0,206.03961181640625,,,0.4727335572242737,0.0005510449409484863,3884,1763260602.4035308,3.824383020401001e-05,7.803379412507638e-05,714.0,0.002242783084511757,0.0006029419600963593,543.9695749282837,370048
0.0,0.000519868335686624,,,0.4826052188873291,-0.3331592082977295,3887,1763260602.885365,0.00014072097837924957,7.780337909935042e-05,715.0,-0.005217414349317551,-0.0002819448709487915,544.4514091014862,370432
0.0,0.0007329722284339368,,,0.4289747476577759,0.44206422567367554,3891,1763260603.2687387,0.0005664825439453125,7.757296407362446e-05,715.0,0.0013178829103708267,0.0027661100029945374,544.8347828388214,370816
,,500.0,500.0,,,3898,1763260603.9702463,,,,,,545.5362904071808,371503
0.0,0.001420344109646976,,,0.48174750804901123,-2.451714277267456,3912,1763260605.4970632,0.0002499120309948921,7.626727892784402e-05,716.0,0.006344673223793507,0.006553769111633301,547.063107252121,372992
0.0,0.003394723404198885,,,0.4768490791320801,0.20468848943710327,3915,1763260605.831319,0.000163189135491848,7.611366891069338e-05,716.0,-0.0014341967180371284,-0.0024179895408451557,547.3973631858826,373248
0.0,339.6728515625,,,0.44484710693359375,0.00021022558212280273,3928,1763260607.0684695,4.825834184885025e-05,7.534561882494017e-05,717.0,4.434678703546524e-05,-0.0010768361389636993,548.6345136165619,374528
0.0,0.0034887122455984354,,,0.4649137854576111,0.49630826711654663,3944,1763260608.7687378,3.806315362453461e-05,7.434716098941863e-05,717.0,-1.8734484910964966e-05,-0.0017361044883728027,550.3347818851471,376192
0.0,0.0007471315911971033,,,0.47728264331817627,-0.6894056797027588,3945,1763260608.9051018,2.5991350412368774e-05,7.42703559808433e-05,718.0,-0.0014418121427297592,-0.0017260797321796417,550.4711458683014,376320
0.0,0.0007012744899839163,,,0.4511222541332245,0.2558687925338745,3946,1763260609.0463624,0.00011673290282487869,7.419355097226799e-05,718.0,0.0029206695035099983,-0.0009384900331497192,550.6124064922333,376448
0.0,0.004417631775140762,,,0.3945942521095276,-1.7050602436065674,3954,1763260609.8515685,5.4543837904930115e-05,7.373272092081606e-05,718.0,-0.001038435846567154,-0.00247318297624588,551.4176125526428,377216
0.0,311.1168518066406,,,0.47846341133117676,0.0005948543548583984,3963,1763260610.7759945,7.48196616768837e-05,7.319508586078882e-05,718.0,-0.0015842830762267113,0.00037886202335357666,552.3420386314392,378112
0.0,0.0029465765692293644,,,0.4613574147224426,-0.7362191677093506,3969,1763260611.4667828,4.2479485273361206e-05,7.281106081791222e-05,719.0,0.0002266131341457367,-0.0003496035933494568,553.0328269004822,378752
0.0,0.003927139565348625,,,0.4791545569896698,-0.12865948677062988,3981,1763260612.7215502,1.6430392861366272e-05,7.211981574073434e-05,719.0,-0.001663796603679657,-0.0007331669330596924,554.2875943183899,379904
,,500.0,500.0,,,3983,1763260612.8909988,,,,,,554.4570429325104,380155
0.0,0.000670389854349196,,,0.4531542956829071,0.5336864590644836,3997,1763260614.4601312,2.019573003053665e-05,7.112135062925518e-05,720.0,0.0018947338685393333,0.0006393343210220337,556.0261752605438,381568
0.0,0.0018330852035433054,,,0.507095992565155,-0.6656992435455322,4020,1763260616.880837,0.00017306767404079437,6.973886047489941e-05,721.0,0.006467811763286591,-0.00466160848736763,558.4468810558319,383872
,,287.0,287.0,,,4059,1763260620.9163203,,,,,,562.4823644161224,387541
0.0,356.76275634765625,,,0.4426240026950836,0.08839136362075806,4087,1763260623.6812055,1.2429431080818176e-05,6.605222733924165e-05,723.0,6.948225200176239e-05,-0.0016632811166346073,565.2472496032715,390016
,,500.0,500.0,,,4091,1763260624.1095998,,,,,,565.6756439208984,390488
0.0,363.0435791015625,,,0.4576829671859741,0.11319857835769653,4105,1763260625.6586998,0.00020784325897693634,6.497695721918717e-05,724.0,-0.00525178387761116,0.0050401389598846436,567.2247438430786,391808
0.0,0.01093760784715414,,,0.4061347246170044,-1.6748535633087158,4109,1763260626.097857,3.4186989068984985e-05,6.474654219346121e-05,724.0,0.00132809579372406,-0.0003647617995738983,567.663901090622,392192
,,168.0,168.0,,,4115,1763260626.564533,,,,,,568.1305770874023,392682
,,404.0,404.0,,,4119,1763260626.9868953,,,,,,568.552939414978,393086
,,184.0,184.0,,,4144,1763260629.2584422,,,,,,570.8244862556458,395122
0.0,368.6957702636719,,,0.4445362389087677,0.03723287582397461,4150,1763260629.8601747,0.00010056793689727783,6.267281423788518e-05,725.0,-0.0015719756484031677,-0.004842545837163925,571.4262187480927,395648
0.0,0.04748254641890526,,,0.4076438248157501,-0.9510331153869629,4168,1763260631.54224,1.1191703379154205e-05,6.175115413498133e-05,726.0,-0.0004602530971169472,-0.001088075339794159,573.108283996582,397184
,,465.0,465.0,,,4184,1763260632.975491,,,,,,574.5415351390839,398594
0.0,272.4831237792969,,,0.4336995482444763,0.12449377775192261,4194,1763260633.8231676,1.3317912817001343e-07,6.044546898920089e-05,727.0,4.56320121884346e-05,-6.330758333206177e-05,575.3892116546631,399360
0.0,0.038814738392829895,,,0.3336806297302246,-3.689335823059082,4199,1763260634.356637,3.8934871554374695e-05,6.013824895489961e-05,727.0,0.001935550943017006,-0.0003880821168422699,575.9226810932159,399872
,,500.0,500.0,,,4224,1763260636.617762,,,,,,578.183806180954,402052
0.0,392.58355712890625,,,0.4808940589427948,0.11473512649536133,4229,1763260637.1276238,1.9526109099388123e-05,5.852534741279669e-05,728.0,0.0014445856213569641,-0.001031346619129181,578.6936678886414,402560
0.0,0.031373653560876846,,,0.48050782084465027,-6.851530075073242,4243,1763260638.4191477,4.41819429397583e-06,5.775729732704349e-05,729.0,0.0003645699471235275,-0.0005015134811401367,579.985191822052,403840
,,500.0,500.0,,,4246,1763260638.688892,,,,,,580.2549359798431,404152
,,115.0,115.0,,,4252,1763260639.2105439,,,,,,580.7765879631042,404626
0.0,0.3252766728401184,,,0.48401978611946106,0.0631754994392395,4254,1763260639.4536862,0.0002085864543914795,5.714285725844093e-05,729.0,-0.0011008307337760925,-0.004526160657405853,581.0197303295135,404864
,,301.0,301.0,,,4255,1763260639.4746914,,,,,,581.0407354831696,404927
0.0,0.12228614091873169,,,0.4358595311641693,-0.7499077320098877,4273,1763260641.1782591,1.0261312127113342e-05,5.6144392146961764e-05,730.0,-0.0017274916172027588,-0.0008634217083454132,582.744303226471,406528
0.0,287.36309814453125,,,0.4350135028362274,0.1833721399307251,4276,1763260641.4199677,3.9567239582538605e-05,5.599078212981112e-05,730.0,-0.0008197342976927757,0.002327355556190014,582.9860117435455,406784
0.0,0.0914703831076622,,,0.4636279046535492,0.3513568639755249,4277,1763260641.5416307,0.0002100495621562004,5.59139771212358e-05,730.0,-0.0024774381890892982,0.004729706794023514,583.1076748371124,406912
,,331.0,331.0,,,4278,1763260641.5908432,,,,,,583.1568872928619,407039
,,160.0,160.0,,,4288,1763260642.4725332,,,,,,584.0385773181915,407814
,,202.0,202.0,,,4290,1763260642.6350203,,,,,,584.2010643482208,408016
0.0,0.03101595677435398,,,0.4569782614707947,-0.16035473346710205,4292,1763260642.859457,2.5979243218898773e-05,5.514593067346141e-05,731.0,-0.00043341610580682755,-0.0011494830250740051,584.4255011081696,408192
0.0,0.02233237400650978,,,0.48312753438949585,0.3018032908439636,4314,1763260644.931803,7.445923984050751e-06,5.3917050536256284e-05,732.0,-0.00011525768786668777,-0.0008128881454467773,586.4978470802307,410240
0.0,0.02068782038986683,,,0.47260838747024536,-1.1397104263305664,4318,1763260645.321241,0.00014645978808403015,5.368663551053032e-05,732.0,0.0004274453967809677,-0.002076484262943268,586.8872849941254,410624
0.0,0.537847101688385,,,0.4453398883342743,-2.6317269802093506,4346,1763260648.130322,0.00015667174011468887,5.1996928959852085e-05,733.0,0.002160646952688694,0.0011232011020183563,589.696366071701,413440
0.0,0.020602643489837646,,,0.44819915294647217,-1.3655197620391846,4366,1763260650.0061796,1.6391277313232422e-05,5.09216588397976e-05,734.0,-7.615797221660614e-05,-0.0011200085282325745,591.5722236633301,415232
0.0,456.99578857421875,,,0.49467092752456665,0.09632235765457153,4372,1763260650.5565302,7.105991244316101e-07,5.061443880549632e-05,734.0,-0.00021153967827558517,-0.0001715049147605896,592.1225743293762,415744
0.0,0.0248922947794199,,,0.4970777630805969,0.5739206075668335,4377,1763260651.0818295,0.00011788215488195419,5.030721877119504e-05,735.0,0.0034675421193242073,-0.0034507224336266518,592.6478736400604,416256
0.0,0.052205029875040054,,,0.42207950353622437,-2.0214016437530518,4378,1763260651.2119417,0.00011812988668680191,5.023041376261972e-05,735.0,0.0033149877563118935,-0.0003628488630056381,592.7779858112335,416384
0.0,0.020034853368997574,,,0.38346707820892334,-0.8149441480636597,4387,1763260652.1614656,1.8719583749771118e-05,4.969277870259248e-05,735.0,-0.0001356992870569229,-0.00020493939518928528,593.7275097370148,417280
,,336.0,336.0,,,4396,1763260652.9933286,,,,,,594.5593726634979,418060
0.0,0.003523376304656267,,,0.44447487592697144,-1.073653221130371,4413,1763260654.9586473,0.00019478239119052887,4.807987716048956e-05,736.0,0.0036675389856100082,-0.005797684192657471,596.5246913433075,419968
0.0,81.02372741699219,,,0.4340220093727112,0.008219778537750244,4415,1763260655.1350029,8.68476927280426e-05,4.800307215191424e-05,736.0,0.002082535997033119,0.001642279326915741,596.7010469436646,420096
0.0,0.002488311380147934,,,0.43321672081947327,-4.423874855041504,4456,1763260659.2816756,0.0001260712742805481,4.546851050690748e-05,738.0,-0.004349496215581894,-0.0010521411895751953,600.847719669342,424320
0.0,0.002775138709694147,,,0.4510380029678345,0.4292799234390259,4470,1763260660.6671808,1.8685124814510345e-05,4.4623655412578955e-05,739.0,-0.0016061300411820412,-6.157904863357544e-06,602.2332248687744,425728
0.0,217.0137939453125,,,0.5432847142219543,-0.0027196407318115234,4478,1763260661.3801906,4.8333778977394104e-05,4.4162825361127034e-05,739.0,-0.0024257563054561615,-0.0029251575469970703,602.946234703064,426496
0.0,0.004325220827013254,,,0.4610239863395691,-1.5561561584472656,4480,1763260661.6783981,4.802551120519638e-05,4.400921534397639e-05,739.0,-0.0020969314500689507,-0.001100584864616394,603.2444422245026,426752
,,500.0,500.0,,,4492,1763260662.743703,,,,,,604.3097469806671,427981
0.0,0.0023599674459546804,,,0.426844984292984,-0.09040701389312744,4496,1763260663.1821804,3.3061951398849487e-06,4.301075387047604e-05,740.0,-0.00044294074177742004,-0.00037369318306446075,604.7482244968414,428416
0.0,307.38800048828125,,,0.4159010946750641,-0.00027573108673095703,4498,1763260663.2948713,1.5116296708583832e-05,4.293394886190072e-05,740.0,-0.0009348122403025627,-0.000543743371963501,604.8609154224396,428544
0.0,0.0017531466437503695,,,0.42093968391418457,-0.931663990020752,4520,1763260665.4383965,2.6567839086055756e-05,4.155145870754495e-05,742.0,-0.0008247802034020424,-0.0002379678189754486,607.0044405460358,430848
,,500.0,500.0,,,4522,1763260665.5529344,,,,,,607.1189785003662,430981
0.0,0.0007183410343714058,,,0.43684491515159607,0.6632121801376343,4524,1763260665.8009088,3.4320168197155e-05,4.132104368181899e-05,742.0,-0.0005034012719988823,-0.0013629719614982605,607.3669528961182,431232
0.0,0.0017981205601245165,,,0.41098901629447937,-0.13161897659301758,4525,1763260665.9218588,1.9290484488010406e-05,4.124423867324367e-05,742.0,0.0022467849776148796,0.0005068331956863403,607.487902879715,431360
0.0,411.68670654296875,,,0.4159186780452728,-0.001922011375427246,4527,1763260666.0362496,5.486421287059784e-06,4.116743366466835e-05,742.0,0.0009532840922474861,0.0018951687961816788,607.6022937297821,431488
,,500.0,500.0,,,4531,1763260666.4058278,,,,,,607.9718718528748,431981
0.0,0.008225594647228718,,,0.4337226152420044,-0.8904392719268799,4533,1763260666.594756,5.5592507123947144e-05,4.078340862179175e-05,742.0,-0.002312794327735901,-0.00014896690845489502,608.1607999801636,432128
0.0,0.004571486730128527,,,0.4916493594646454,0.4295288920402527,4534,1763260666.704371,9.124167263507843e-06,4.070660361321643e-05,742.0,-0.0007182592526078224,-0.000861532986164093,608.2704150676727,432256
0.0,0.0023334980942308903,,,0.45411887764930725,-0.48240089416503906,4555,1763260668.6814275,4.938989877700806e-05,3.940092210541479e-05,744.0,0.0024243351072072983,-0.0010730400681495667,610.2474715709686,434432
0.0,299.70751953125,,,0.39900052547454834,0.0021440982818603516,4562,1763260669.280681,2.265535295009613e-05,3.901689706253819e-05,744.0,-0.001733502373099327,-0.00034807249903678894,610.84672498703,435072
,,500.0,500.0,,,4576,1763260670.5523195,,,,,,612.1183636188507,436481
0.0,0.0009355395450256765,,,0.4243297576904297,0.16333574056625366,4613,1763260674.0097578,6.302259862422943e-06,3.586789534892887e-05,747.0,0.0009389547631144524,-0.00012732669711112976,615.5758018493652,440320
0.0,421.5589294433594,,,0.49540066719055176,0.0004010200500488281,4626,1763260675.1853046,3.452412784099579e-06,3.5099845263175666e-05,747.0,-0.00028997380286455154,-0.0001272931694984436,616.751348733902,441600
0.0,532.2876586914062,,,0.4486527442932129,0.0021036267280578613,4635,1763260675.9857912,4.936940968036652e-06,3.4562210203148425e-05,748.0,-0.00025144871324300766,-7.78399407863617e-06,617.5518352985382,442496
0.0,0.0059671057388186455,,,0.4961245059967041,-0.5050753355026245,4641,1763260676.5714073,9.70158725976944e-06,3.417818879825063e-05,748.0,0.0015386706218123436,-0.0009543672204017639,618.1374514102936,443136
,,500.0,500.0,,,4644,1763260676.8252323,,,,,,618.3912763595581,443481
0.0,0.00224997173063457,,,0.4557783305644989,-0.6337615251541138,4661,1763260678.4210703,5.35622239112854e-05,3.2949308661045507e-05,749.0,4.557892680168152e-06,-0.0019656941294670105,619.9871144294739,445184
0.0,372.02874755859375,,,0.45464348793029785,-0.00043582916259765625,4675,1763260679.679885,6.45127147436142e-06,3.2104453566716984e-05,750.0,-0.00019518006592988968,-0.0004605129361152649,621.2459290027618,446592
0.0,0.0014253943227231503,,,0.45167067646980286,-0.13269948959350586,4691,1763260681.16413,9.482726454734802e-06,3.110599209321663e-05,751.0,0.001034548506140709,0.0002164095640182495,622.7301740646362,448256
0.0,187.9986572265625,,,0.4566073715686798,-2.7418136596679688e-05,4709,1763260682.8043988,5.597248673439026e-07,3.0030721973162144e-05,752.0,0.0001234123483300209,9.285658597946167e-05,624.370442867279,450048
,,500.0,500.0,,,4713,1763260683.1583014,,,,,,624.7243454456329,450481
0.0,264.54339599609375,,,0.432412326335907,-8.547306060791016e-05,4738,1763260685.4475858,2.15042382478714e-06,2.8264208594919182e-05,754.0,-0.000174826942384243,0.00022544711828231812,627.0136299133301,452992
0.0,0.002331514609977603,,,0.3713815212249756,0.5202052593231201,4739,1763260685.5576954,1.4211982488632202e-05,2.8187403586343862e-05,754.0,-0.00064115971326828,0.0009705321863293648,627.1237394809723,453120
0.0,0.0006581856869161129,,,0.3660103678703308,0.6365742683410645,4741,1763260685.8166595,4.3392181396484375e-05,2.803379356919322e-05,754.0,-1.3465061783790588e-05,-0.002384467050433159,627.3827035427094,453376
0.0,208.97198486328125,,,0.440144419670105,4.404783248901367e-05,4743,1763260685.9300098,5.6403689086437225e-05,2.79569885606179e-05,754.0,0.003593183122575283,0.0024882256984710693,627.4960539340973,453504
0.0,0.001890353043563664,,,0.4018118977546692,0.6852184534072876,4754,1763260686.9679472,6.859190762042999e-06,2.7265745302429423e-05,755.0,0.00011564139276742935,-0.00020311027765274048,628.5339913368225,454656
,,500.0,500.0,,,4772,1763260688.5850973,,,,,,630.1511414051056,456481
,,500.0,500.0,,,4786,1763260689.9134643,,,,,,631.4795083999634,457981
0.0,263.9222106933594,,,0.4549294114112854,-0.001859903335571289,4787,1763260689.9838433,1.3607554137706757e-05,2.52688168984605e-05,756.0,-0.00032713357359170914,0.0009049922227859497,631.549887418747,457984
0.0,0.0017870928859338164,,,0.4770757853984833,0.7338626384735107,4788,1763260690.094741,1.805368810892105e-05,2.519201188988518e-05,756.0,0.0017493655905127525,-0.0016816481947898865,631.6607851982117,458112
,,500.0,500.0,,,4796,1763260690.823851,,,,,,632.3898952007294,458981
0.0,0.001374153303913772,,,0.45508983731269836,-0.6945279836654663,4799,1763260691.1327977,1.925881952047348e-05,2.45007686316967e-05,757.0,-0.0006384896114468575,-0.0001360047608613968,632.6988418102264,459264
,,500.0,500.0,,,4806,1763260691.7215905,,,,,,633.2876346111298,459981
0.0,0.0013089876156300306,,,0.46248868107795715,-0.6708625555038452,4809,1763260692.0665436,8.502043783664703e-06,2.388632856309414e-05,757.0,-0.000513480044901371,0.00019299937412142754,633.6325876712799,460288
0.0,0.0024984991177916527,,,0.4452194273471832,-1.217451572418213,4813,1763260692.4022663,6.491318345069885e-07,2.365591353736818e-05,758.0,-9.82554629445076e-05,4.770606756210327e-05,633.9683103561401,460672
0.0,245.17727661132812,,,0.42911094427108765,0.0009788870811462402,4851,1763260695.8603253,4.1443854570388794e-07,2.1351766918087378e-05,760.0,-9.879376739263535e-05,0.0001692734658718109,637.4263694286346,464512
0.0,0.0021133741829544306,,,0.48841726779937744,-1.05637788772583,4852,1763260695.971582,2.158805727958679e-06,2.1274961909512058e-05,760.0,0.0012399759143590927,-0.00015118345618247986,637.5376260280609,464640
0.0,0.001510128378868103,,,0.39017266035079956,-1.3314485549926758,4859,1763260696.674945,5.6158751249313354e-06,2.0814131858060136e-05,760.0,-0.0007659085094928741,0.0002920478582382202,638.2409892082214,465408
0.0,0.0014001125236973166,,,0.4523073434829712,-0.8767033815383911,4868,1763260697.4913409,2.789311110973358e-06,2.0276496798032895e-05,761.0,-4.6224333345890045e-05,-0.0004420280456542969,639.057384967804,466304
0.0,0.0012857539113610983,,,0.42577001452445984,0.38787031173706055,4874,1763260698.0483744,2.876855432987213e-06,1.9892473574145697e-05,761.0,-0.00036021415144205093,0.0003592371940612793,639.6144185066223,466944
0.0,0.0013658925890922546,,,0.44670477509498596,0.5515637397766113,4878,1763260698.4185498,3.257952630519867e-05,1.9662058548419736e-05,761.0,0.0014268774539232254,-0.0008056871592998505,639.9845938682556,467328
0.0,0.002299272222444415,,,0.4347325563430786,-2.624488115310669,4882,1763260698.753501,2.3283064365386963e-08,1.9431643522693776e-05,761.0,1.1422671377658844e-05,1.0444782674312592e-05,640.3195450305939,467712
0.0,78.01905059814453,,,0.42790985107421875,-0.0007302761077880859,4915,1763260701.7554207,5.746260285377502e-07,1.7434715118724853e-05,763.0,0.00031475070863962173,2.0235776901245117e-05,643.3214647769928,471040
0.0,449.7203674316406,,,0.49182072281837463,-0.0009140968322753906,4920,1763260702.2018995,6.612390279769897e-07,1.7127496903412975e-05,763.0,-5.6704506278038025e-05,-7.641315460205078e-05,643.7679436206818,471552
0.0,0.004204198252409697,,,0.3983364999294281,-1.6537237167358398,4932,1763260703.379839,4.2496249079704285e-06,1.6359446817659773e-05,764.0,0.00045678485184907913,-0.0005819089710712433,644.9458830356598,472832
0.0,0.0015693684108555317,,,0.4111708998680115,-1.0080044269561768,4933,1763260703.4917529,1.7900019884109497e-05,1.6282641809084453e-05,764.0,0.0009659212082624435,-0.0017452985048294067,645.0577969551086,472960
,,500.0,500.0,,,4939,1763260703.942505,,,,,,645.5085489749908,473481
0.0,0.0017130065243691206,,,0.4218074083328247,-1.5061538219451904,4946,1763260704.6404853,1.2262724339962006e-05,1.5514593542320654e-05,765.0,0.0003889864310622215,-0.0016173012554645538,646.206529378891,474240
,,500.0,500.0,,,4953,1763260705.23111,,,,,,646.7971541881561,474981
,,500.0,500.0,,,4958,1763260705.704859,,,,,,647.2709031105042,475481
,,500.0,500.0,,,4963,1763260706.1451175,,,,,,647.7111616134644,475981
0.0,0.0011477813823148608,,,0.46508386731147766,0.8428066372871399,4971,1763260706.9339926,7.633119821548462e-06,1.397849428030895e-05,766.0,0.0007224120199680328,-0.0005627796053886414,648.5000367164612,476800
0.0,0.001242996659129858,,,0.43197667598724365,-0.6699808835983276,4972,1763260707.0435333,1.7136335372924805e-06,1.390168927173363e-05,766.0,0.00031252019107341766,9.424984455108643e-06,648.6095774173737,476928
,,500.0,500.0,,,4978,1763260707.5384862,,,,,,649.1045303344727,477481
0.0,0.0014335938030853868,,,0.4186149835586548,0.197313129901886,4981,1763260707.8552396,6.807968020439148e-07,1.336405512120109e-05,766.0,0.0003820834681391716,-0.0003580711781978607,649.4212837219238,477824
0.0,223.0267333984375,,,0.43700137734413147,0.00041961669921875,4989,1763260708.5598347,3.614462912082672e-06,1.290322597924387e-05,767.0,6.706174463033676e-05,0.00013041123747825623,650.1258788108826,478592
0.0,0.002554570324718952,,,0.4723539352416992,-0.0002734661102294922,4994,1763260709.0033646,1.1064112186431885e-06,1.259600594494259e-05,767.0,7.010437548160553e-05,-0.00034527480602264404,650.5694086551666,479104
