charts/SPS,losses/old_approx_kl,_step,losses/entropy,losses/value_loss,charts/episodic_return,charts/learning_rate,_runtime,losses/approx_kl,_timestamp,losses/explained_variance,losses/clipfrac,losses/policy_loss,global_step,charts/episodic_length
625.0,0.008616921491920948,1895,0.45174163579940796,0.000777323788497597,,0.0001999231899389997,293.0683431625366,0.011111272498965263,1763260323.5009081,0.35394036769866943,0.07421875,-0.014261389151215553,166912,
626.0,-0.008539625443518162,1903,0.37292346358299255,0.0062987226992845535,,0.0001994623598875478,293.94418501853943,0.0026840483769774437,1763260324.37675,0.5311523675918579,0.0,-0.012198306620121002,167680,
,,1906,,,500.0,,294.22029995918274,,1763260324.652865,,,,167944,500.0
628.0,0.0029419325292110443,1918,0.4625406861305237,0.0009865867905318737,,0.00019854069978464395,295.60615849494934,0.001786213368177414,1763260326.0387235,0.5526497960090637,0.0,-0.002657763659954071,169216,
,,1920,,,500.0,,295.7979233264923,,1763260326.2304883,,,,169444,500.0
,,1945,,,500.0,,299.75574350357056,,1763260330.1883085,,,,171944,500.0
628.0,0.011950313113629818,1959,0.42641764879226685,0.0009123447816818953,,0.0001960061490535736,302.31872963905334,0.005064179189503193,1763260332.7512946,-0.666074275970459,0.009765625,-0.002713926136493683,173440,
627.0,0.006057015620172024,1973,0.37272918224334717,0.0008433316252194345,,0.00019516129395924509,304.8422679901123,0.005062646232545376,1763260335.274833,-0.03015124797821045,0.01171875,-0.01599007099866867,174848,
627.0,-0.003166929818689823,1985,0.3482201397418976,414.05615234375,,0.0001944700488820672,306.7769203186035,4.413630813360214e-05,1763260337.2094853,0.007612109184265137,0.0,-0.0014545321464538574,176000,
628.0,-0.002379152923822403,1991,0.4524840712547302,0.008164494298398495,,0.0001940860238391906,307.5683114528656,7.138028740882874e-05,1763260338.0008764,0.6124041080474854,0.0,-0.0013072863221168518,176640,
629.0,-0.011154071427881718,2002,0.3427843153476715,0.0012043261667713523,,0.00019339477876201272,308.9868359565735,0.002062619663774967,1763260339.419401,-1.3287999629974365,0.0,0.005193729884922504,177792,
629.0,-0.002005510963499546,2007,0.33387336134910583,0.00035854201996698976,,0.00019308755872771144,309.8424277305603,7.684435695409775e-05,1763260340.2749927,0.4051249623298645,0.0,-0.0013385340571403503,178304,
629.0,0.01332190539687872,2016,0.3370319604873657,0.0003716703213285655,,0.00019247311865910888,311.35878109931946,0.003886527381837368,1763260341.791346,-0.3744255304336548,0.005859375,-0.0066434722393751144,179328,
629.0,0.005798153579235077,2019,0.319919228553772,0.007873834110796452,,0.00019231950864195824,311.7496154308319,0.0009295959025621414,1763260342.1821804,0.9109865427017212,0.0,-0.0038728825747966766,179584,
629.0,0.00038794148713350296,2024,0.31321319937705994,0.005362068768590689,,0.00019201228860765696,312.51346945762634,0.00010168645530939102,1763260342.9460344,0.5724431872367859,0.0,-1.9669532775878906e-06,180096,
,,2027,,,500.0,,312.8645508289337,,1763260343.2971158,,,,180444,500.0
629.0,0.004777401685714722,2029,0.25121423602104187,0.007544708903878927,,0.00019170506857335567,313.116632938385,0.00225730799138546,1763260343.549198,0.8766258955001831,0.001953125,0.00048519670963287354,180608,
630.0,0.0015511251986026764,2034,0.2913293242454529,0.007419968955218792,,0.0001913978485390544,313.64451813697815,0.0012339018285274506,1763260344.077083,0.3353179097175598,0.0,-0.005651984363794327,181120,
631.0,-0.002332172356545925,2045,0.40123093128204346,0.0005299163167364895,,0.0001907066034618765,314.9021384716034,0.005186312831938267,1763260345.3347034,-0.07585382461547852,0.013671875,-0.030309133231639862,182272,
632.0,0.01454702764749527,2051,0.3801051080226898,0.0007237936952151358,,0.0001903225784189999,315.56660890579224,0.004238532856106758,1763260345.9991739,-0.12185442447662354,0.001953125,-0.0162370502948761,182912,
,,2052,,,500.0,,315.59401535987854,,1763260346.0265803,,,,182944,500.0
634.0,0.0004885923117399216,2070,0.3257611095905304,0.0003172998549416661,,0.0001891705032903701,317.6654622554779,8.689425885677338e-05,1763260348.0980272,0.14539068937301636,0.0,-0.003338562324643135,184832,
,,2076,,,500.0,,318.2242166996002,,1763260348.6567817,,,,185444,500.0
636.0,0.003351109102368355,2093,0.41198182106018066,0.008849317207932472,,0.00018778801313601434,320.60719442367554,0.0001436471939086914,1763260351.0397594,0.6676121950149536,0.0,0.0010173562914133072,187136,
636.0,0.0015823664143681526,2094,0.34390705823898315,0.0007821607869118452,,0.00018771120812743902,320.7740204334259,0.0019314093515276909,1763260351.2065854,0.28393125534057617,0.0,-0.018331378698349,187264,
636.0,0.013870417140424252,2117,0.3845236599445343,383.1953430175781,,0.00018632871797308326,324.3145754337311,0.0003654109314084053,1763260354.7471404,0.0009124875068664551,0.0,0.0022065676748752594,189568,
636.0,0.0030749179422855377,2141,0.38102617859840393,347.99432373046875,,0.0001848694373620674,327.9325530529022,0.0025550127029418945,1763260358.365118,0.00451207160949707,0.0,0.01000165194272995,192000,
637.0,-0.010443422943353653,2146,0.3805831968784332,338.61553955078125,,0.00018456221732776612,328.49646520614624,0.002590300515294075,1763260358.9290302,0.007204174995422363,0.0078125,0.008483043871819973,192512,
637.0,0.009144113399088383,2147,0.47214800119400024,0.008383950218558311,,0.0001844854123191908,328.6326048374176,0.000710618682205677,1763260359.0651698,0.9259713292121887,0.01171875,0.0017051100730895996,192640,
637.0,0.00456421822309494,2148,0.3921050429344177,0.0006143151549622416,,0.00018440860731061548,328.7764039039612,0.008377713151276112,1763260359.2089689,0.09666109085083008,0.017578125,0.013951186090707779,192768,
,,2155,,,500.0,,329.47346782684326,,1763260359.9060328,,,,193444,500.0
639.0,-0.0011773817241191864,2172,0.3094050884246826,0.0006790520856156945,,0.00018287250713910908,331.6712989807129,0.0011986326426267624,1763260362.103864,-0.19856560230255127,0.009765625,-0.013200081884860992,195328,
639.0,-0.005543758161365986,2185,0.3125742971897125,0.005923925898969173,,0.00018210445705335587,333.7505741119385,0.001081918366253376,1763260364.183139,0.8214901685714722,0.0,-0.01489344984292984,196608,
639.0,0.010695303790271282,2192,0.3593900799751282,0.0004998060176149011,,0.00018164362700190395,334.9279363155365,0.0035225367173552513,1763260365.3605013,0.5415424108505249,0.001953125,0.01552591659128666,197376,
,,2198,,,500.0,,335.823698759079,,1763260366.2562637,,,,197944,500.0
639.0,0.013551455922424793,2199,0.3597676157951355,243.09938049316406,,0.00018125960195902735,335.9854793548584,0.0003006318584084511,1763260366.4180443,0.007521390914916992,0.0,0.0011480413377285004,198016,
640.0,-0.0006480980664491653,2211,0.4741286635398865,0.001243750797584653,,0.00018049155187327415,337.7181832790375,0.010502414777874947,1763260368.1507483,-0.07138442993164062,0.0390625,0.004992827773094177,199296,
640.0,-0.0035364320501685143,2214,0.2862953543663025,433.20947265625,,0.0001803379418561235,337.9887418746948,0.0005057444795966148,1763260368.4213068,0.008481085300445557,0.0,-0.005177689716219902,199552,
641.0,-0.0008631143718957901,2220,0.35075342655181885,0.00916454941034317,,0.0001799539168132469,338.67291831970215,2.697855234146118e-05,1763260369.1054833,-0.07362902164459229,0.0,0.0005976185202598572,200192,
641.0,0.0014422517269849777,2223,0.3614673912525177,88.80240631103516,,0.00017980030679609627,338.9842448234558,0.0001391042023897171,1763260369.4168098,-0.00024056434631347656,0.0,-0.003917068243026733,200448,
641.0,0.007450129836797714,2225,0.37478306889533997,0.0005143474554643035,,0.00017964669677894562,339.2490186691284,0.005349558778107166,1763260369.6815836,0.5744456648826599,0.0390625,0.0107312873005867,200704,
641.0,0.009349287487566471,2226,0.3067959249019623,0.0005621867603622377,,0.0001795698917703703,339.3862645626068,0.004290712997317314,1763260369.8188295,0.7674698233604431,0.01171875,0.010168345645070076,200832,
,,2227,,,500.0,,339.4388391971588,,1763260369.8714042,,,,200944,500.0
642.0,0.0018593156710267067,2231,0.3822276294231415,0.0012506667990237474,,0.00017926267173606902,339.9735927581787,7.509533315896988e-05,1763260370.4061577,0.4104103446006775,0.0,0.0009072180837392807,201344,
642.0,-0.0024262499064207077,2235,0.35471081733703613,0.0009933682158589363,,0.00017903225671034306,340.418142080307,0.0006100814789533615,1763260370.850707,0.507521390914917,0.001953125,-0.0023823827505111694,201728,
642.0,0.009007623419165611,2241,0.4282445013523102,0.0003682312089949846,,0.00017864823166746646,341.1163544654846,0.0024946127086877823,1763260371.5489194,0.4096510410308838,0.001953125,-0.0022129975259304047,202368,
643.0,0.01691064052283764,2248,0.34916791319847107,152.95069885253906,,0.00017826420662458986,341.8224537372589,0.001641593873500824,1763260372.2550187,0.005891859531402588,0.0,0.0019506793469190598,203008,
643.0,0.0010194545611739159,2250,0.3470056653022766,0.0009720742818899453,,0.00017811059660743922,342.0991175174713,0.0005498891696333885,1763260372.5316825,0.7558765411376953,0.001953125,-0.00021918630227446556,203264,
644.0,0.007549317553639412,2253,0.4172289967536926,198.15769958496094,,0.00017795698659028858,342.401837348938,0.0004263129085302353,1763260372.8344023,0.010737299919128418,0.0,0.003534877672791481,203520,
,,2272,,,500.0,,344.5496418476105,,1763260374.9822068,,,,205444,500.0
646.0,-0.002977028489112854,2280,0.2946043014526367,0.0005715977749787271,,0.00017626727640163153,345.6094717979431,6.878562271595001e-05,1763260376.0420368,0.24883019924163818,0.0,-0.004535980522632599,206336,
646.0,0.00848136655986309,2295,0.35856935381889343,0.00026620752760209143,,0.0001753456162987277,347.96611738204956,0.000906648114323616,1763260378.3986824,0.6784394979476929,0.0,-0.01798364147543907,207872,
646.0,0.004550767131149769,2298,0.24625661969184875,0.008532640524208546,,0.00017519200628157705,348.3018362522125,0.0010802531614899635,1763260378.7344012,0.7264742851257324,0.0,-0.009600387886166573,208128,
647.0,-0.0007655564695596695,2310,0.2504640221595764,0.0006405315361917019,,0.00017442395619582385,349.8443932533264,2.314150333404541e-05,1763260380.2769582,-1.335787057876587,0.0,-0.00017152726650238037,209408,
647.0,0.0043886573985219,2312,0.3373173177242279,295.81317138671875,,0.00017434715118724853,349.9591407775879,0.0007501589134335518,1763260380.3917058,0.011891663074493408,0.0,-0.004468556493520737,209536,
648.0,0.011770693585276604,2318,0.20270782709121704,0.010384288616478443,,0.00017396314069628716,350.57982444763184,0.00047585926949977875,1763260381.0123894,0.05683910846710205,0.0,-0.0030815303325653076,210176,
648.0,0.0006312141194939613,2322,0.21477745473384857,371.3014221191406,,0.0001737327256705612,351.0085918903351,4.498939961194992e-05,1763260381.4411569,0.010157227516174316,0.0,0.00021582841873168945,210560,
648.0,0.004153761081397533,2324,0.27261537313461304,0.0008410424925386906,,0.00017357911565341055,351.25024485588074,0.00017079245299100876,1763260381.6828098,0.15377527475357056,0.0,0.0012080240994691849,210816,
,,2329,,,500.0,,352.00029850006104,,1763260382.4328635,,,,211444,500.0
,,2339,,,500.0,,353.73881316185,,1763260384.1713781,,,,212444,500.0
648.0,0.016386615112423897,2343,0.23835740983486176,0.0013033044524490833,,0.00017235023551620543,354.48082160949707,0.0031743384897708893,1763260384.9133866,0.8245453834533691,0.005859375,0.001304876059293747,212864,
648.0,0.0006162412464618683,2348,0.2403782457113266,0.00044590028119273484,,0.00017204301548190415,355.29105496406555,4.061311483383179e-05,1763260385.72362,0.133719801902771,0.0,-0.0030231401324272156,213376,
,,2354,,,500.0,,356.14143657684326,,1763260386.5740016,,,,213944,500.0
648.0,0.0017828568816184998,2363,0.27344080805778503,0.0002370849542785436,,0.0001711213553790003,357.63802313804626,0.0001170821487903595,1763260388.070588,-0.2995113134384155,0.0,0.0006348825991153717,214912,
650.0,0.005708551965653896,2389,0.27408480644226074,309.375244140625,,0.0001695852552074939,360.7949409484863,0.00013736914843320847,1763260391.227506,0.0012105703353881836,0.0,-0.003934979438781738,217472,
650.0,0.013187923468649387,2394,0.2826332449913025,244.6883544921875,,0.00016927803517319262,361.32489466667175,0.0007195109501481056,1763260391.7574596,0.0027247071266174316,0.0,0.007970212027430534,217984,
651.0,0.0037800855934619904,2409,0.27774739265441895,231.0605010986328,,0.00016835637507028878,363.25691199302673,9.872391819953918e-05,1763260393.689477,0.0010145902633666992,0.0,-0.0011084415018558502,219520,
652.0,-0.00487950723618269,2426,0.3180835545063019,0.00024954669061116874,,0.0001672811049502343,365.78822565078735,0.0020721079781651497,1763260396.2207906,0.587561309337616,0.0,-0.009572204202413559,221312,
652.0,0.006425834260880947,2430,0.3074382245540619,0.00504591129720211,,0.00016705068992450833,366.20228362083435,0.001179075799882412,1763260396.6348486,-0.8586447238922119,0.0,0.006626669317483902,221696,
654.0,0.004489772021770477,2449,0.3172067403793335,0.00956236757338047,,0.00016589861479587853,368.28184604644775,0.00016899965703487396,1763260398.714411,0.8303332328796387,0.0,-0.0011513233184814453,223616,
655.0,0.007189644500613213,2465,0.462009072303772,0.0004696082614827901,,0.00016490014968439937,370.030953168869,0.002954903058707714,1763260400.4635181,-1.9229669570922852,0.0,-0.01284920983016491,225280,
657.0,-0.012972167693078518,2491,0.439913809299469,210.3667449951172,,0.00016328724450431764,372.91903471946716,0.0008320892229676247,1763260403.3515997,0.0010426044464111328,0.0,0.0067620426416397095,227968,
658.0,0.004327862523496151,2493,0.5133303999900818,0.0007917460752651095,,0.000163133634487167,373.1887562274933,0.0019609490409493446,1763260403.6213212,0.4259833097457886,0.001953125,0.0023408234119415283,228224,
659.0,0.009635756723582745,2506,0.36146241426467896,125.81732177734375,,0.0001623655844014138,374.57606506347656,0.0017485013231635094,1763260405.00863,0.0023804306983947754,0.0,0.004487525671720505,229504,
659.0,0.010476063936948776,2514,0.4452100098133087,0.0013244276633486152,,0.00016182796389330178,375.62683367729187,0.0005689635872840881,1763260406.0593987,-3.0099267959594727,0.0,0.0010653883218765259,230400,
,,2515,,,500.0,,375.6711525917053,,1763260406.1037176,,,,230444,500.0
,,2520,,,500.0,,376.45671939849854,,1763260406.8892844,,,,230944,500.0
659.0,0.019482651725411415,2533,0.3706554174423218,0.0006110171088948846,,0.00016067588876467198,378.74661087989807,0.009412389248609543,1763260409.1791759,-0.16527986526489258,0.01953125,0.021272163838148117,232320,
659.0,-0.012677333317697048,2540,0.44641587138175964,193.99697875976562,,0.00016029186372179538,379.83760118484497,0.0016379645094275475,1763260410.2701662,0.0019494891166687012,0.0,-0.00833701342344284,232960,
658.0,0.0032556233927607536,2547,0.4326976537704468,0.0005780656356364489,,0.00015983103367034346,381.1148986816406,2.3494474589824677e-05,1763260411.5474637,-0.24149715900421143,0.0,-0.0007014642469584942,233728,
658.0,-0.0004284419119358063,2570,0.48942336440086365,188.83163452148438,,0.0001584485435159877,384.9345850944519,6.053410470485687e-05,1763260415.36715,-0.00028896331787109375,0.0,0.002629648894071579,236032,
658.0,-0.00012494344264268875,2571,0.46381711959838867,0.012651514261960983,,0.00015837173850741237,385.13149785995483,0.00013969559222459793,1763260415.5640628,0.3378363847732544,0.0,-0.0015461761504411697,236160,
658.0,0.0009237881749868393,2576,0.4468340575695038,0.009546903893351555,,0.0001580645184731111,385.97384428977966,0.00028189830482006073,1763260416.4064093,-1.707298755645752,0.0,0.005445130169391632,236672,
658.0,0.004947316832840443,2577,0.38192835450172424,0.0006576621090061963,,0.00015798771346453577,386.1727669239044,0.0008975183591246605,1763260416.605332,0.28344017267227173,0.0,0.002187613397836685,236800,
,,2608,,,500.0,,389.4308500289917,,1763260419.863415,,,,239944,500.0
660.0,-0.003184807486832142,2610,0.39618611335754395,0.007904733531177044,,0.00015599078324157745,389.67397832870483,0.0003749104216694832,1763260420.1065433,-1.022312879562378,0.0,-0.0012580007314682007,240128,
662.0,-0.010014438070356846,2630,0.38723671436309814,0.011408896185457706,,0.00015476190310437232,391.97125577926636,0.0023881839588284492,1763260422.4038208,-0.3483668565750122,0.00390625,-0.0006936788558959961,242176,
662.0,-0.0036537908017635345,2636,0.2805102467536926,0.00038124635466374457,,0.00015437787806149572,393.0871024131775,0.0015635937452316284,1763260423.5196674,-0.007284283638000488,0.005859375,-0.006181318312883377,242816,
,,2646,,,500.0,,394.7969560623169,,1763260425.229521,,,,243944,500.0
661.0,0.0025368286296725273,2647,0.40300214290618896,254.2738494873047,,0.00015368663298431784,394.98600125312805,0.0001519797369837761,1763260425.4185662,0.0008490681648254395,0.0,0.0013364646583795547,243968,
661.0,0.000918826088309288,2648,0.41569027304649353,0.00857018493115902,,0.00015360982797574252,395.19352316856384,2.746284008026123e-05,1763260425.6260881,0.7831318378448486,0.0,0.0006847009062767029,244096,
661.0,-0.00010401010513305664,2668,0.3475261330604553,0.007843032479286194,,0.0001523809478385374,398.5524368286133,0.00030096806585788727,1763260428.9850018,0.4330757260322571,0.0,-0.007078647613525391,246144,
661.0,-0.0008986135944724083,2673,0.3607608377933502,0.009410740807652473,,0.00015207372780423611,399.3856587409973,1.1826865375041962e-05,1763260429.8182237,0.3939133286476135,0.0,-0.0004444308578968048,246656,
660.0,-0.0030349325388669968,2683,0.3015913963317871,0.004609847906976938,,0.00015145928773563355,401.1383912563324,2.62334942817688e-05,1763260431.5709562,0.7965491414070129,0.0,0.0007467195391654968,247680,
660.0,0.0141984261572361,2687,0.3163832128047943,251.89356994628906,,0.0001512288727099076,401.820848941803,0.0017444491386413574,1763260432.253414,0.0036447644233703613,0.0,0.010202482342720032,248064,
660.0,-0.0018692966550588608,2689,0.3250223994255066,0.0005840742960572243,,0.00015107526269275695,402.27080059051514,4.664063453674316e-06,1763260432.7033656,0.3911696672439575,0.0,-0.0004855506122112274,248320,
660.0,0.018935419619083405,2692,0.3045032322406769,0.006856086663901806,,0.0001509216526756063,402.72368001937866,0.0025785518810153008,1763260433.156245,0.9279738664627075,0.0,-0.011301178485155106,248576,
659.0,-0.016244525089859962,2732,0.478684663772583,0.008698644116520882,,0.0001484639069531113,409.6380503177643,0.0027278633788228035,1763260440.0706153,0.8174322843551636,0.0,-0.019354864954948425,252672,
660.0,0.027032416313886642,2752,0.45054325461387634,0.0005090664490126073,,0.00014723502681590617,411.92387080192566,0.004931682720780373,1763260442.3564358,-0.7606428861618042,0.01171875,-0.004949752241373062,254720,
661.0,-0.0035467157140374184,2757,0.489638090133667,0.00023302518820855767,,0.00014692780678160489,412.4777376651764,0.0016158213838934898,1763260442.9103026,0.5578482151031494,0.001953125,-0.026448868215084076,255232,
662.0,0.02225576527416706,2772,0.48551735281944275,0.0005691575352102518,,0.00014600614667870104,414.16989517211914,0.01368741411715746,1763260444.6024601,-1.708113670349121,0.033203125,-0.003123141825199127,256768,
662.0,0.011418713256716728,2782,0.3500388264656067,0.0010639403481036425,,0.00014539170661009848,415.2208812236786,0.001281052827835083,1763260445.6534462,0.32604116201400757,0.0,-0.01681952178478241,257792,
663.0,0.03810221329331398,2783,0.40590500831604004,0.000985248014330864,,0.00014531490160152316,415.3408274650574,0.011530183255672455,1763260445.7733924,-0.31639838218688965,0.05859375,-0.015352591872215271,257920,
663.0,-0.002695922739803791,2793,0.37372326850891113,124.40705871582031,500.0,0.0001447004615329206,416.4759690761566,5.250517278909683e-05,1763260446.908534,-0.0001939535140991211,0.0,-0.0004554539918899536,258944,500.0
666.0,0.011017470620572567,2824,0.3360562324523926,0.011495912447571754,,0.0001427803363185376,419.87713980674744,0.0009522987529635429,1763260450.3097048,0.557400107383728,0.0,0.004457786679267883,262144,
667.0,-0.0008094059303402901,2843,0.3242736756801605,237.1892852783203,,0.0001416282611899078,421.98088788986206,0.0004618922248482704,1763260452.4134529,0.010655760765075684,0.0,0.007181029766798019,264064,
668.0,0.005452430807054043,2857,0.36489853262901306,216.771240234375,,0.00014078340609557927,423.4800617694855,0.0011557666584849358,1763260453.9126267,0.004883468151092529,0.0,0.004574395716190338,265472,
670.0,-0.00024248473346233368,2882,0.25889331102371216,392.31353759765625,,0.00013924730592407286,426.3190824985504,1.519918441772461e-05,1763260456.7516475,0.011082291603088379,0.0,0.0005187243223190308,268032,
670.0,-0.005213100463151932,2890,0.28955140709877014,0.0006923212204128504,,0.00013870967086404562,427.28173542022705,0.0032293014228343964,1763260457.7143004,-0.19800448417663574,0.00390625,0.00681111216545105,268928,
672.0,0.0013928869739174843,2911,0.3071608245372772,125.70609283447266,,0.00013748080527875572,429.49320125579834,0.00030919257551431656,1763260459.9257662,0.011262893676757812,0.0,-0.005246389657258987,270976,
,,2935,,,500.0,,431.9816138744354,,1763260462.4141788,,,,273444,500.0
675.0,0.007488034665584564,2949,0.3338419198989868,362.5582580566406,500.0,0.0001350998500129208,433.6022837162018,0.0007182732224464417,1763260464.0348487,-0.004513740539550781,0.0,0.00782005861401558,274944,500.0
676.0,-0.0031057083979249,2960,0.4230884313583374,0.006986425258219242,,0.00013440860493574291,434.79928255081177,0.0007186708971858025,1763260465.2318475,0.9121934175491333,0.0,-0.009713742882013321,276096,
676.0,0.009796377271413803,2975,0.3776784837245941,0.009995022788643837,,0.00013348694483283907,436.55291628837585,0.002698434516787529,1763260466.9854813,0.8736658692359924,0.005859375,-0.02694835513830185,277632,
677.0,0.004942229017615318,2989,0.3728012442588806,209.4097137451172,,0.00013264208973851055,438.0451407432556,7.726624608039856e-05,1763260468.4777057,0.003800690174102783,0.0,0.001463335007429123,279040,
678.0,0.003075812943279743,2997,0.4599851965904236,0.0003192202711943537,,0.0001321044546784833,438.986008644104,0.0011010756716132164,1763260469.4185736,-0.3923541307449341,0.001953125,-0.004000827670097351,279936,
679.0,-0.0011451086029410362,3011,0.5145134329795837,0.0006323026609607041,,0.00013125959958415478,440.45678901672363,0.00411710049957037,1763260470.889354,0.17710566520690918,0.005859375,-0.010723639279603958,281344,
680.0,-0.017994120717048645,3051,0.5082444548606873,0.0009956760331988335,,0.00012880183930974454,445.93091654777527,0.00420967023819685,1763260476.3634815,0.11908531188964844,0.001953125,-0.02635578066110611,285440,
680.0,0.02395542338490486,3053,0.45344945788383484,0.00811506062746048,,0.00012872503430116922,446.1851420402527,0.004412318579852581,1763260476.617707,-0.00016689300537109375,0.009765625,-0.010250002145767212,285568,
,,3066,,,500.0,,448.29743480682373,,1763260478.7299998,,,,286944,500.0
679.0,0.016976431012153625,3070,0.4645676910877228,0.001120887347497046,,0.00012764976418111473,449.0773284435272,0.0023470306769013405,1763260479.5098934,-1.7414124011993408,0.0,-0.032953694462776184,287360,
680.0,0.0010509546846151352,3083,0.44015222787857056,0.009419424459338188,,0.00012688171409536153,450.6934127807617,0.0002521909773349762,1763260481.1259778,0.4644523859024048,0.0,-0.0014640390872955322,288640,
681.0,0.00808959361165762,3098,0.4051620662212372,0.012728864327073097,,0.00012596006854437292,452.32831382751465,0.0006951550021767616,1763260482.7608788,0.020122170448303223,0.0,0.018852578476071358,290176,
681.0,0.008855924941599369,3103,0.41485396027565,0.014492879621684551,,0.00012565284851007164,452.8431134223938,0.004676870070397854,1763260483.2756784,0.2558531165122986,0.013671875,0.007850930094718933,290688,
683.0,-0.0020059216767549515,3127,0.38562536239624023,0.0007406671065837145,,0.00012411674833856523,455.495059967041,0.00041348114609718323,1763260485.927625,-0.5563037395477295,0.0,0.002471819519996643,293248,
,,3129,,,500.0,,455.67367124557495,,1763260486.1062362,,,,293444,500.0
684.0,-0.0029421718791127205,3141,0.331583172082901,0.008878371678292751,,0.0001232718932442367,457.0087387561798,0.00041693542152643204,1763260487.4413037,0.9328017234802246,0.0,0.008224379271268845,294656,
684.0,-0.0004976093769073486,3143,0.3413390815258026,0.00039372581522911787,,0.00012311828322708607,457.2503569126129,7.69980251789093e-05,1763260487.682922,0.9227132797241211,0.0,-0.001988522708415985,294912,
684.0,-0.0055335210636258125,3146,0.3298799693584442,0.01205055508762598,,0.00012296467320993543,457.5301423072815,0.00016141962260007858,1763260487.9627073,0.33475446701049805,0.0,0.0010695811361074448,295168,
685.0,0.03207717463374138,3161,0.3950817584991455,0.0008229058003053069,,0.00012204301310703158,459.18261075019836,0.002507568337023258,1763260489.6151757,-0.3296701908111572,0.001953125,-0.007065918296575546,296704,
686.0,-1.4740042388439178e-05,3170,0.4484873414039612,0.005174613557755947,,0.00012150537804700434,460.1144289970398,2.765003591775894e-05,1763260490.546994,0.7104514241218567,0.0,0.000480111688375473,297600,
,,3183,,,500.0,,461.42265725135803,,1763260491.8552222,,,,298944,500.0
,,3188,,,500.0,,462.00617241859436,,1763260492.4387374,,,,299444,500.0
,,3217,,,500.0,,465.03322529792786,,1763260495.4657903,,,,302444,500.0
689.0,-0.008242030628025532,3224,0.36467865109443665,0.00696936808526516,,0.00011820276267826557,465.9423532485962,0.0005397433415055275,1763260496.3749182,0.7879055738449097,0.0,0.007835514843463898,303104,
,,3247,,,500.0,,468.4387264251709,,1763260498.8712914,,,,305444,500.0
691.0,0.005284242331981659,3250,0.349229633808136,0.001669520977884531,,0.00011658986477414146,468.8592622280121,0.001527540385723114,1763260499.2918272,-0.6405645608901978,0.0,-0.020546890795230865,305792,
,,3252,,,500.0,,469.0044255256653,,1763260499.4369905,,,,305944,500.0
691.0,0.006190469488501549,3255,0.4115454852581024,0.0011754205916076899,,0.00011628264473984018,469.38173031806946,0.0022714082151651382,1763260499.8142953,0.5008151531219482,0.0,-0.014021642506122589,306304,
691.0,-0.0027692709118127823,3259,0.3504696488380432,0.00785139948129654,,0.00011605222971411422,469.8461515903473,0.0002710167318582535,1763260500.2787166,0.8371124267578125,0.0,-0.0005127638578414917,306688,
692.0,-0.008910258300602436,3272,0.36580878496170044,0.010016374289989471,,0.0001152073746197857,471.3106732368469,0.0013354746624827385,1763260501.7432382,-0.08917808532714844,0.0,-0.01041729748249054,308096,
,,3275,,,500.0,,471.5984754562378,,1763260502.0310404,,,,308444,500.0
692.0,0.0007837964221835136,3276,0.35853490233421326,185.72274780273438,,0.00011497695959405974,471.6935751438141,0.0003621364012360573,1763260502.12614,0.0026256442070007324,0.0,0.003306914120912552,308480,
694.0,-0.0007889969274401665,3296,0.363055944442749,470.89617919921875,,0.00011374807945685461,473.8123068809509,0.00029548536986112595,1763260504.2448719,0.0013158321380615234,0.0,0.003915943205356598,310528,
694.0,-0.007109960541129112,3299,0.38819074630737305,0.0012120752362534404,,0.00011351766443112865,474.2084972858429,0.0034117326140403748,1763260504.6410623,0.10806959867477417,0.001953125,0.026751786470413208,310912,
696.0,0.0059274593368172646,3338,0.3798198699951172,0.0011962316930294037,,0.00011113670916529372,478.48453545570374,0.0005118688568472862,1763260508.9171004,-0.4236721992492676,0.0,0.003208090551197529,314880,
697.0,-0.008036267012357712,3351,0.3416479527950287,0.009315665811300278,,0.00011036866635549814,479.8651649951935,0.002683850936591625,1763260510.29773,-0.07158899307250977,0.0,-0.0245731882750988,316160,
697.0,-0.009851894341409206,3357,0.3412688374519348,0.0010603462578728795,,0.00010998464131262153,480.53799843788147,0.0013971859589219093,1763260510.9705634,0.5483533143997192,0.001953125,0.010581383481621742,316800,
697.0,-0.0021113036200404167,3360,0.34569019079208374,232.35084533691406,,0.0001098310312954709,480.80848240852356,7.326435297727585e-05,1763260511.2410474,0.001286923885345459,0.0,0.0010075382888317108,317056,
,,3398,,,500.0,,485.00731015205383,,1763260515.4398751,,,,320944,500.0
699.0,0.0004965774714946747,3401,0.4367468059062958,0.0014839305076748133,,0.00010729646601248533,485.3673529624939,0.0021195337176322937,1763260515.799918,-0.07621347904205322,0.0,0.0014975499361753464,321280,
700.0,0.0032075755298137665,3406,0.36472198367118835,0.0010647852905094624,,0.00010698924597818404,485.97287583351135,0.0011891704052686691,1763260516.4054408,0.5866236090660095,0.0,0.001850740984082222,321792,
700.0,-0.0018119793385267258,3407,0.30354398488998413,0.001155563397333026,,0.00010691244096960872,486.09215664863586,7.358565926551819e-05,1763260516.5247216,-1.812854528427124,0.0,0.006133202463388443,321920,
700.0,0.00574058573693037,3419,0.38113632798194885,0.0013814944541081786,,0.00010614439088385552,487.5493664741516,0.000558772124350071,1763260517.9819314,0.46400296688079834,0.0,-0.003069184720516205,323200,
,,3426,,,500.0,,488.2685794830322,,1763260518.7011445,,,,323944,500.0
