global_step,_step,_timestamp,charts/SPS,losses/entropy,losses/value_loss,charts/learning_rate,_runtime,charts/episodic_return,losses/approx_kl,losses/policy_loss,losses/old_approx_kl,losses/explained_variance,charts/episodic_length,losses/clipfrac
322944,3406,1763260559.0413253,657.0,0.43592900037765503,310.0804138183594,0.00010629800090100616,529.0776462554932,,3.600865602493286e-05,-0.0009836964309215546,-4.412606358528137e-06,-4.482269287109375e-05,,0.0
323072,3407,1763260559.196047,657.0,0.5495350956916809,0.003504810156300664,0.00010622119589243084,529.2323679924011,,0.001788819208741188,-0.003579370677471161,-0.02110765129327774,-0.8396031856536865,,0.0
324352,3419,1763260560.4367275,658.0,0.5322096943855286,0.00024081842275336385,0.00010545314580667764,530.4730484485626,,3.677979111671448e-05,0.002438163384795189,0.002499496564269066,-0.5904966592788696,,0.0
324923,3426,1763260561.0026238,,,,,531.0389447212219,21.0,,,,,21.0,
325120,3428,1763260561.2451835,658.0,0.507152795791626,0.004396689124405384,0.00010499232303118333,531.2815043926239,,0.0049042291939258575,-0.005403533577919006,0.01128391269594431,-0.03733670711517334,,0.001953125
325888,3435,1763260562.0254965,659.0,0.5562240481376648,0.00023064500419422984,0.00010453149297973141,532.061817407608,,0.00014198385179042816,-0.0010966658592224121,-0.004684174433350563,0.1857571005821228,,0.0
327066,3450,1763260563.3105662,,,,,533.3468871116638,103.0,,,,,103.0,
327168,3451,1763260563.4603755,659.0,0.489507257938385,82.1766586303711,0.00010376344289397821,533.496696472168,,5.122274160385132e-07,2.938881516456604e-05,-6.645917892456055e-05,0.00182420015335083,,0.0
328320,3462,1763260564.6019046,660.0,0.52223140001297,0.0016277541872113943,0.00010307219781680033,534.6382255554199,,0.0012009339407086372,-0.0060255322605371475,-0.0005356380715966225,0.5103145837783813,,0.0
329728,3476,1763260566.0280702,661.0,0.5316698551177979,0.004382925108075142,0.0001022273427224718,536.0643911361694,,0.0006819935515522957,-0.0023827925324440002,-0.007963552139699459,-1.2469418048858643,,0.0
330066,3479,1763260566.3173218,,,,,536.3536427021027,500.0,,,,,500.0,
331350,3498,1763260567.7944968,,,,,537.8308176994324,500.0,,,,,500.0,
331850,3503,1763260568.2361274,,,,,538.2724483013153,500.0,,,,,500.0,
332850,3513,1763260569.1558356,,,,,539.1921565532684,500.0,,,,,500.0,
333824,3525,1763260570.1279633,664.0,0.4323781132698059,0.0009947415674105287,9.976958244806156e-05,540.1642842292786,,0.0024158554151654243,0.005256719887256622,0.021945204585790634,0.11241757869720459,,0.005859375
334976,3537,1763260571.2074904,665.0,0.5316922664642334,0.0013312987284734845,9.907834464684129e-05,541.2438113689423,,0.0029814662411808968,-0.0024090521037578583,0.003942382521927357,-0.36003923416137695,,0.0
336512,3554,1763260572.6835556,666.0,0.48550328612327576,0.0008686280343681574,9.815668454393744e-05,542.7198765277863,,0.00253255944699049,-0.024106822907924652,-0.0008815983310341835,-0.43958330154418945,,0.0
336640,3555,1763260572.7953827,666.0,0.5771036148071289,0.0006284231203608215,9.807987953536212e-05,542.8317036628723,,0.00030848756432533264,-0.0004482083022594452,0.0057891905307769775,-0.29026710987091064,,0.0
338432,3576,1763260574.5108786,667.0,0.4775858521461487,0.01322554424405098,9.700460941530764e-05,544.5471994876862,,0.0009249774739146233,-0.006474049761891365,0.004333780147135258,-0.20255053043365479,,0.0
338678,3578,1763260574.659308,,,,,544.6956288814545,500.0,,,,,500.0,
338816,3581,1763260574.8452616,668.0,0.48777881264686584,233.09739685058594,9.677419438958168e-05,544.8815824985504,,8.44709575176239e-06,-0.0012100599706172943,0.0004045255482196808,0.03472757339477539,,0.0
339328,3589,1763260575.405366,668.0,0.49355658888816833,200.69046020507812,9.64669743552804e-05,545.4416868686676,,0.00032978691160678864,-0.0018238313496112823,0.00032053515315055847,0.1343022584915161,,0.0
340608,3613,1763260576.7558339,669.0,0.5024540424346924,15.638263702392578,9.56989242695272e-05,546.792154788971,,2.447236329317093e-05,-0.001974763348698616,0.00022079702466726303,0.7306421995162964,,0.0
340997,3622,1763260577.2082095,,,,,547.2445304393768,117.0,,,,,117.0,
342272,3640,1763260578.5551655,669.0,0.5251691937446594,358.2828063964844,9.470045915804803e-05,548.59148645401,,4.4714659452438354e-05,0.00044116750359535217,0.00017675943672657013,0.4637089967727661,,0.0
343168,3656,1763260579.596175,670.0,0.5145611763000488,90.88764953613281,9.416282409802079e-05,549.632495880127,,3.4365803003311157e-07,-0.00016020238399505615,9.996723383665085e-05,0.6961448788642883,,0.0
344320,3669,1763260580.6507032,671.0,0.47307878732681274,0.2591024935245514,9.347157902084291e-05,550.6870241165161,,7.065199315547943e-05,0.000895325094461441,-0.00238594226539135,-0.42189574241638184,,0.0
344838,3679,1763260581.1430917,,,,,551.1794126033783,116.0,,,,,116.0,
345088,3683,1763260581.391888,671.0,0.513477087020874,86.81470489501953,9.30107562453486e-05,551.4282088279724,,0.00010927580296993256,-0.002629576250910759,-0.0022439155727624893,0.8492786884307861,,0.0
345188,3684,1763260581.4357665,,,,,551.4720873832703,121.0,,,,,121.0,
347264,3711,1763260583.6462135,672.0,0.4714866280555725,61.63689422607422,9.170507109956816e-05,553.682534456253,,4.134606570005417e-05,-0.0010524988174438477,-0.0013181688264012337,0.681196928024292,,0.0
347392,3713,1763260583.7812865,673.0,0.4888083338737488,15.497818946838379,9.162826609099284e-05,553.8176074028015,,6.258487701416016e-07,-0.0001762397587299347,0.00042529962956905365,0.6072911024093628,,0.0
347520,3715,1763260583.9566407,673.0,0.5051238536834717,8.325582504272461,9.155146108241752e-05,553.9929616451263,,6.835907697677612e-07,-0.0002712225541472435,-0.00022945739328861237,0.6125435829162598,,0.0
348650,3731,1763260585.0474384,,,,,555.0837593078613,122.0,,,,,122.0,
348800,3734,1763260585.2860174,673.0,0.4729597270488739,9.081278800964355,9.078341099666432e-05,555.3223383426666,,2.280808985233307e-06,0.00026300549507141113,0.000420604832470417,0.6955221891403198,,0.0
350464,3755,1763260586.9417312,674.0,0.42869821190834045,201.1782684326172,8.978494588518515e-05,556.9780521392822,,0.00010700896382331848,0.0007373243570327759,0.0008147619664669037,0.18485569953918457,,0.0
352030,3775,1763260588.450375,,,,,558.4866960048676,124.0,,,,,124.0,
352256,3779,1763260588.7233253,676.0,0.42422160506248474,324.6225891113281,8.870967576513067e-05,558.7596461772919,,3.995373845100403e-07,-3.2473355531692505e-05,4.8284418880939484e-05,0.28571373224258423,,0.0
354304,3804,1763260590.651338,677.0,0.46810510754585266,153.9279327392578,8.748079562792554e-05,560.6876590251923,,0.00026143714785575867,-0.00025206804275512695,-0.0012679491192102432,0.3164108991622925,,0.0
354560,3807,1763260590.8883753,677.0,0.4461439847946167,7.136198043823242,8.73271856107749e-05,560.9246962070465,,4.0102750062942505e-06,-0.00045146793127059937,0.0008009988814592361,0.3445016145706177,,0.0
358400,3847,1763260594.4070132,680.0,0.47028061747550964,0.38788914680480957,8.502304262947291e-05,564.4433341026306,,0.001749861054122448,-0.02719201147556305,0.01011646632105112,0.8126078844070435,,0.0
361472,3879,1763260597.2345488,682.0,0.4122082591056824,1.8280389308929443,8.317972242366523e-05,567.2708697319031,,0.0005222531035542488,-0.012625671923160553,0.0026624342426657677,0.4657430052757263,,0.0
361856,3883,1763260597.5740302,682.0,0.46435439586639404,1.3572765588760376,8.294930739793926e-05,567.6103510856628,,0.00016605481505393982,-0.0031852126121520996,-6.481260061264038e-05,0.7359048128128052,,0.0
361984,3884,1763260597.6846597,682.0,0.44273898005485535,0.3696913719177246,8.287250238936394e-05,567.7209806442261,,0.0008561154827475548,-0.0038060396909713745,0.0022684717550873756,0.8181867003440857,,0.0
362240,3887,1763260597.9449384,683.0,0.4910646378993988,3.401306390762329,8.27188923722133e-05,567.9812593460083,,7.303059101104736e-05,-0.003548942506313324,-0.0024080444127321243,0.8310267925262451,,0.0
362624,3891,1763260598.2819622,683.0,0.5133276581764221,114.97622680664062,8.248847734648734e-05,568.3182830810547,,0.0008676638826727867,0.0012119859457015991,-0.0049015311524271965,-0.13737142086029053,,0.0
363392,3898,1763260598.9775655,683.0,0.500489354133606,0.8409637212753296,8.202764729503542e-05,569.0138864517212,,0.00023608095943927765,-0.0032937079668045044,-0.005760781466960907,0.780056357383728,,0.0
364800,3912,1763260600.2789805,684.0,0.4500584304332733,0.8679688572883606,8.11827922007069e-05,570.3153014183044,,0.00010021030902862549,-0.0048413462936878204,8.215941488742828e-05,0.5287641286849976,,0.0
365065,3915,1763260600.5065129,,,,,570.5428338050842,500.0,,,,,500.0,
366464,3928,1763260601.8828585,685.0,0.4603176414966583,0.08606807142496109,8.018433436518535e-05,571.9191794395447,,0.0016019707545638084,0.0033430010080337524,-0.003072078339755535,0.876551628112793,,0.0
368065,3944,1763260603.4044354,,,,,573.4407563209534,500.0,,,,,500.0,
368128,3945,1763260603.509637,686.0,0.4082925617694855,222.90769958496094,7.918586925370619e-05,573.5459580421448,,0.00016184616833925247,-0.005098327994346619,0.0004432322457432747,0.0016047954559326172,,0.0
368256,3946,1763260603.6338742,687.0,0.4575033187866211,0.08879780769348145,7.910906424513087e-05,573.6701951026917,,0.000764298252761364,-0.011892484501004219,-0.007993579842150211,0.6913979053497314,,0.0
369065,3954,1763260604.4290624,,,,,574.4653832912445,500.0,,,,,500.0,
370048,3963,1763260605.4259918,688.0,0.45603591203689575,0.04090122506022453,7.803379412507638e-05,575.4623126983643,,0.00013151858001947403,0.001320168375968933,0.0003903554752469063,-0.23298883438110352,,0.0
370565,3969,1763260605.9358146,,,,,575.9721355438232,500.0,,,,,500.0,
371840,3981,1763260607.1758642,689.0,0.47970306873321533,0.03000112622976303,7.69585240050219e-05,577.2121851444244,,0.001266978681087494,-0.017875276505947113,0.02502841129899025,0.24359935522079468,,0.0
372065,3983,1763260607.3251936,,,,,577.3615145683289,500.0,,,,,500.0,
373504,3997,1763260608.8013146,690.0,0.5111868977546692,0.018568364903330803,7.596005889354274e-05,578.8376355171204,,0.003467131406068802,-0.01871509850025177,0.01995023712515831,-0.19362854957580566,,0.0
375808,4020,1763260611.0389125,691.0,0.46733522415161133,0.01815258152782917,7.457757601514459e-05,581.0752334594727,,1.115165650844574e-05,-0.0005435943603515625,-0.0011941660195589066,-0.06611859798431396,,0.0
379776,4059,1763260614.9818747,693.0,0.4722048044204712,0.007747745141386986,7.219662074930966e-05,585.0181956291199,,0.001179761253297329,-0.0013548433780670166,-0.0049386052414774895,-0.2786860466003418,,0.0
382592,4087,1763260617.7830467,695.0,0.5117318034172058,146.82716369628906,7.050691056065261e-05,587.819367647171,,0.0002892725169658661,-0.007834604009985924,-0.001471981406211853,0.00020688772201538086,,0.0
383065,4091,1763260618.1720958,,,,,588.2084167003632,500.0,,,,,500.0,
384512,4105,1763260619.6784933,696.0,0.5493443012237549,0.0011527885217219591,6.935483543202281e-05,589.7148141860962,,2.9860064387321472e-05,-0.002879701554775238,0.0020672399550676346,-0.26854193210601807,,0.0
384896,4109,1763260620.0766795,696.0,0.5511454939842224,0.0011627209605649114,6.912442040629685e-05,590.1130003929138,,0.0005623791366815567,0.003672872669994831,0.0016965679824352264,-0.20618665218353271,,0.0
385536,4115,1763260620.7290924,697.0,0.5599417686462402,0.0010523091768845916,6.874040263937786e-05,590.7654132843018,,0.0033492296934127808,0.008897446095943451,-0.010772157460451126,0.35746943950653076,,0.0
385920,4119,1763260621.13126,697.0,0.4985553026199341,0.0012218961492180824,6.85099876136519e-05,591.1675808429718,,1.4508143067359924e-05,-0.0006612855941057205,-0.0005413796752691269,-0.5132917165756226,,0.0
388480,4144,1763260623.7639995,698.0,0.5828227996826172,0.0008388655260205269,6.69738874421455e-05,593.8003203868866,,0.0002106381580233574,0.00156412273645401,0.0014339005574584007,0.18521440029144287,,0.0
389065,4150,1763260624.3156781,,,,,594.3519990444183,500.0,,,,,500.0,
390912,4168,1763260626.1669688,699.0,0.5166299343109131,0.0009437223779968917,6.551459227921441e-05,596.2032897472382,,9.127892553806305e-06,0.000574752688407898,-0.0010959198698401451,-1.1401524543762207,,0.0
392565,4184,1763260627.7227693,,,,,597.7590901851654,500.0,,,,,500.0,
393565,4194,1763260628.738774,,,,,598.7750949859619,500.0,,,,,500.0,
394065,4199,1763260629.2415478,,,,,599.2778687477112,500.0,,,,,500.0,
396565,4224,1763260631.646669,,,,,601.6829898357391,500.0,,,,,500.0,
397065,4229,1763260632.1083045,,,,,602.1446254253387,500.0,,,,,500.0,
398565,4243,1763260633.4765983,,,,,603.5129191875458,500.0,,,,,500.0,
398848,4246,1763260633.8402324,704.0,0.518142819404602,0.00089031714014709,6.075268902350217e-05,603.8765532970428,,5.105603486299515e-05,9.347498416900635e-05,-0.0008388487622141838,0.06215524673461914,,0.0
399488,4252,1763260634.430448,704.0,0.5203577876091003,0.0006277179927565157,6.036866398062557e-05,604.4667689800262,,3.788527101278305e-05,-0.0005754344165325165,0.0024924715980887413,-0.3990631103515625,,0.0
399616,4254,1763260634.5563607,704.0,0.47642818093299866,34.81382369995117,6.029185897205025e-05,604.592681646347,,3.672763705253601e-05,0.0006918460130691528,0.002090996131300926,0.0003921985626220703,,0.0
399744,4255,1763260634.6998177,704.0,0.4509482979774475,0.0034496274311095476,6.021505396347493e-05,604.7361385822296,,0.0004246393218636513,-0.001400073990225792,-0.0029115313664078712,-0.036618590354919434,,0.0
401565,4273,1763260636.4010413,,,,,606.4373621940613,500.0,,,,,500.0,
401920,4276,1763260636.748052,706.0,0.49088895320892334,0.0006526773795485497,5.8909368817694485e-05,606.7843728065491,,0.0002992255613207817,-0.012312225997447968,0.0027020247653126717,-0.20908045768737793,,0.0
402048,4277,1763260636.890454,706.0,0.4986768364906311,0.0005908051389269531,5.8832563809119165e-05,606.9267749786377,,4.663318395614624e-05,0.0006761997938156128,-0.0010758470743894577,0.1821991205215454,,0.0
402065,4278,1763260636.898181,,,,,606.9345018863678,500.0,,,,,500.0,
403072,4288,1763260637.871867,706.0,0.4920085072517395,489.9595947265625,5.821812737849541e-05,607.9081878662109,,4.811212420463562e-06,0.00028255581855773926,-0.0005271472036838531,0.00010865926742553711,,0.0
403328,4290,1763260638.13748,706.0,0.47635430097579956,0.0007469311822205782,5.806451736134477e-05,608.173800945282,,3.0092895030975342e-05,-0.001025177538394928,-0.001102793961763382,-0.2809392213821411,,0.0
403565,4292,1763260638.2982874,,,,,608.3346083164215,500.0,,,,,500.0,
405760,4314,1763260640.5640323,708.0,0.5244746804237366,0.002506433054804802,5.6605222198413685e-05,610.6003532409668,,2.9791146516799927e-05,0.0005314946174621582,-0.0016474463045597076,0.24300098419189453,,0.0
406144,4318,1763260640.9402974,708.0,0.49054837226867676,122.78031158447266,5.6374807172687724e-05,610.9766182899475,,1.3496726751327515e-05,8.811429142951965e-05,0.0015253443270921707,0.0004036426544189453,,0.0
409065,4346,1763260643.7534037,,,,,613.7897245883942,500.0,,,,,500.0,
411065,4366,1763260645.7558298,,,,,615.7921507358551,500.0,,,,,500.0,
411648,4372,1763260646.3515708,711.0,0.5750947594642639,339.7285461425781,5.307219544192776e-05,616.3878917694092,,1.4758668839931488e-05,0.0010125450789928436,-0.0007594162598252296,0.0003840923309326172,,0.0
412160,4377,1763260646.8665566,711.0,0.5428196787834167,386.22528076171875,5.276497540762648e-05,616.9028775691986,,6.771646440029144e-06,-0.00015997141599655151,0.0003106584772467613,0.0004512667655944824,,0.0
412288,4378,1763260646.9937756,711.0,0.5272074341773987,0.0028190892189741135,5.268817039905116e-05,617.0300965309143,,0.00022868812084197998,-0.004712551832199097,0.0012044236063957214,-0.04166293144226074,,0.0
413184,4387,1763260647.8729556,712.0,0.5404433012008667,126.95926666259766,5.2150538977002725e-05,617.9092764854431,,0.00013345014303922653,-0.006457054987549782,-0.001142590306699276,0.00038510560989379883,,0.0
414080,4396,1763260648.754102,712.0,0.4712752103805542,92.7186050415039,5.161290391697548e-05,618.7904229164124,,0.00016382988542318344,-0.0036635249853134155,-0.0036944961175322533,0.0003661513328552246,,0.0
416065,4415,1763260650.6038103,,,,,620.6401312351227,500.0,,,,,500.0,
420224,4456,1763260654.5960758,715.0,0.553524911403656,0.002682298421859741,4.792626714333892e-05,624.632396697998,,2.3096799850463867e-07,1.1324882507324219e-06,-0.00010763667523860931,0.3541411757469177,,0.0
421632,4470,1763260655.8785539,716.0,0.4700884222984314,186.36013793945312,4.7081412049010396e-05,625.914874792099,,7.851049304008484e-07,5.5868178606033325e-05,-0.0002734968438744545,0.0011693239212036133,,0.0
422528,4478,1763260656.6969283,717.0,0.4454420804977417,0.0009668414131738245,4.6543776988983154e-05,626.7332491874695,,0.0005084136500954628,-0.007141664624214172,-0.0020419666543602943,-0.4050898551940918,,0.0
422656,4480,1763260656.8135185,717.0,0.5886304378509521,229.88729858398438,4.646697561838664e-05,626.8498394489288,,4.79426234960556e-05,0.0023796111345291138,0.0006103776395320892,0.0006865859031677246,,0.0
423936,4492,1763260657.9645746,718.0,0.5140250325202942,0.0007949349237605929,4.569892553263344e-05,628.0008955001831,,8.352100849151611e-05,-0.0037670880556106567,-0.0042060744017362595,0.5219706892967224,,0.0
424320,4496,1763260658.3232388,718.0,0.5303165912628174,0.0009641926153562963,4.546851050690748e-05,628.3595597743988,,0.00021573714911937714,0.0005497261881828308,-0.004799002781510353,-0.2144010066986084,,0.0
424565,4498,1763260658.4812815,,,,,628.5176024436951,500.0,,,,,500.0,
426752,4520,1763260660.5448236,719.0,0.5299248099327087,0.0025202434044331312,4.400921534397639e-05,630.5811445713043,,9.243376553058624e-06,0.00041102245450019836,-0.0008549811318516731,0.205250084400177,,0.0
427008,4522,1763260660.7710593,719.0,0.5110270977020264,0.0009619832271710038,4.385560532682575e-05,630.8073801994324,,0.001040424220263958,-0.0014305748045444489,-0.0016890326514840126,-0.6794090270996094,,0.0
427136,4524,1763260660.8836713,720.0,0.510280966758728,117.60906219482422,4.377880031825043e-05,630.9199922084808,,0.00014677364379167557,-0.00610288605093956,0.004769735969603062,0.0002416372299194336,,0.0
427264,4525,1763260661.0013266,720.0,0.5307822823524475,0.003041465301066637,4.370199530967511e-05,631.037647485733,,6.673857569694519e-05,-0.00023124739527702332,0.0002629794180393219,0.438869833946228,,0.0
427520,4527,1763260661.2192934,720.0,0.5424062013626099,0.0011010551825165749,4.354838529252447e-05,631.2556142807007,,8.800812065601349e-05,0.0011327005922794342,-0.0007652640342712402,-0.9840500354766846,,0.0
427904,4531,1763260661.6167815,720.0,0.5090323090553284,0.0010096603073179722,4.331797390477732e-05,631.6531023979187,,0.00018932484090328217,-0.005697913467884064,-0.0007068812847137451,-0.19047868251800537,,0.0
428065,4533,1763260661.7406552,,,,,631.776976108551,500.0,,,,,500.0,
428160,4534,1763260661.8423808,720.0,0.5328702926635742,281.3182373046875,4.316436388762668e-05,631.8787016868591,,7.119122892618179e-05,-0.002070348709821701,0.004582301713526249,0.0005388259887695312,,0.0
430336,4555,1763260663.8005395,721.0,0.5199257135391235,0.001002688892185688,4.1858678741846234e-05,633.8368604183197,,2.9950402677059174e-05,0.0003729201853275299,0.00024854298681020737,0.026202738285064697,,0.0
431065,4562,1763260664.380761,,,,,634.4170818328857,500.0,,,,,500.0,
432512,4576,1763260665.7952254,723.0,0.47852811217308044,0.0009722055401653051,4.055299359606579e-05,635.8315463066101,,8.9242123067379e-05,-0.0007905624806880951,-0.0009846305474638939,0.1766512393951416,,0.0
436224,4613,1763260669.150579,725.0,0.5105001330375671,0.002558102598413825,3.832565198536031e-05,639.1868999004364,,1.5245750546455383e-06,3.85139137506485e-05,-0.0005907313898205757,0.24156206846237183,,0.0
437565,4626,1763260670.3186858,,,,,640.3550066947937,500.0,,,,,500.0,
438528,4635,1763260671.227807,726.0,0.4846685826778412,0.0008360393112525344,3.694316546898335e-05,641.2641279697418,,2.0226463675498962e-05,0.00023339688777923584,-0.0007813367992639542,-0.1852961778640747,,0.0
439065,4641,1763260671.68227,,,,,641.7185909748077,500.0,,,,,500.0,
439424,4644,1763260672.0079188,727.0,0.5024539232254028,0.0012866329634562135,3.640553040895611e-05,642.0442397594452,,0.00010499078780412674,-0.0026558153331279755,0.000954008661210537,-1.5514471530914307,,0.0
441088,4661,1763260673.526006,728.0,0.4803357720375061,331.0656433105469,3.540706529747695e-05,643.5623269081116,,9.531527757644653e-05,-0.0019853096455335617,-0.002571163699030876,-0.0002715587615966797,,0.0
442565,4675,1763260674.8051546,,,,,644.8414754867554,500.0,,,,,500.0,
444160,4691,1763260676.3150964,729.0,0.4952387511730194,138.141845703125,3.356374872964807e-05,646.3514173030853,,2.479180693626404e-06,0.0004774332046508789,0.0002832021564245224,0.0006070733070373535,,0.0
446065,4709,1763260677.950939,,,,,647.9872598648071,500.0,,,,,500.0,
446464,4713,1763260678.3805642,731.0,0.5292642712593079,0.0010715881362557411,3.2181258575292304e-05,648.416885137558,,1.871306449174881e-05,-0.0022261515259742737,0.0013924753293395042,-0.05929076671600342,,0.0
449024,4738,1763260680.739719,732.0,0.5513245463371277,0.0010609994642436504,3.0645162041764706e-05,650.7760398387909,,9.91765409708023e-06,3.37725505232811e-05,-0.0014035319909453392,-0.0405350923538208,,0.0
449065,4739,1763260680.7550666,,,,,650.7913875579834,500.0,,,,,500.0,
449280,4741,1763260680.964309,732.0,0.4869820773601532,0.002619389211758971,3.0491552024614066e-05,651.000629901886,,0.00012069381773471832,-0.0023608431220054626,0.002458037808537483,0.4765562415122986,,0.0
449536,4743,1763260681.18348,732.0,0.5353004932403564,0.0012823856668546796,3.0337942007463425e-05,651.2198009490967,,5.1987357437610626e-05,0.002193160355091095,-0.0007889131084084511,-0.21660900115966797,,0.0
450565,4754,1763260682.1149058,,,,,652.1512267589569,500.0,,,,,500.0,
452480,4772,1763260683.8613224,734.0,0.5256001949310303,0.0013753422535955906,2.8571428629220463e-05,653.897643327713,,8.177012205123901e-06,0.00016104057431221008,0.0007039420306682587,-0.29901123046875,,0.0
453888,4786,1763260685.1164215,735.0,0.5014236569404602,0.0017275987192988396,2.7726575353881344e-05,655.1527423858643,,0.00014121178537607193,-0.0017730370163917542,-0.0013801129534840584,-0.20693743228912354,,0.0
454016,4787,1763260685.2269533,735.0,0.5037423968315125,0.001326454454101622,2.7649770345306024e-05,655.2632741928101,,1.6497448086738586e-05,-0.0015213489532470703,0.0012552980333566666,-0.23289942741394043,,0.0
454065,4788,1763260685.2452512,,,,,655.2815721035004,500.0,,,,,500.0,
454912,4796,1763260686.0470297,735.0,0.4582214951515198,0.0017853040480986238,2.7112135285278782e-05,656.0833506584167,,0.00039663165807724,0.0011441819369792938,-0.003886580467224121,-0.28150320053100586,,0.0
455168,4799,1763260686.268854,735.0,0.509813666343689,246.9983367919922,2.6958525268128142e-05,656.3051748275757,,2.988707274198532e-05,0.0012425119057297707,-0.00017179641872644424,0.0005694031715393066,,0.0
455936,4806,1763260686.9712868,736.0,0.45427364110946655,0.0016958748456090689,2.649769521667622e-05,657.0076076984406,,0.0005010385066270828,-0.005504082888364792,0.004560181871056557,0.12968963384628296,,0.0
456192,4809,1763260687.1938052,736.0,0.4519599676132202,151.38671875,2.634408519952558e-05,657.2301261425018,,0.00021569710224866867,-0.0008048638701438904,0.00402709748595953,0.000240325927734375,,0.0
456576,4813,1763260687.528778,736.0,0.520267128944397,333.6502685546875,2.6113671992789023e-05,657.5650990009308,,3.433693200349808e-05,-0.00021564960479736328,0.0016187140718102455,0.00020611286163330078,,0.0
460544,4851,1763260691.1058874,738.0,0.4799497723579407,0.0014677159488201141,2.37327185459435e-05,661.1422083377838,,9.537674486637115e-05,-0.0006875349208712578,0.00043508410453796387,-0.4527841806411743,,0.0
460565,4852,1763260691.1155424,,,,,661.1518633365631,500.0,,,,,500.0,
461312,4859,1763260691.7734764,739.0,0.4468974471092224,0.0024503462482243776,2.3271888494491577e-05,661.8097972869873,,8.51508229970932e-06,-0.0006826184689998627,-0.00012220162898302078,0.6876075267791748,,0.0
462208,4868,1763260692.6096435,739.0,0.48045042157173157,0.002077684970572591,2.273425525345374e-05,662.645964384079,,5.370005965232849e-05,-0.0012372508645057678,-0.0012407749891281128,0.6159752607345581,,0.0
462848,4874,1763260693.2012584,739.0,0.44643473625183105,0.0017179676797240973,2.2350230210577138e-05,663.2375793457031,,2.746284008026123e-05,0.000787094235420227,0.0025245528668165207,0.07721984386444092,,0.0
463232,4878,1763260693.537837,740.0,0.5269873738288879,0.0025715851224958897,2.2119815184851177e-05,663.5741579532623,,8.285976946353912e-06,-0.001001741737127304,0.0012163864448666573,0.4056051969528198,,0.0
463616,4882,1763260693.873613,740.0,0.5241513848304749,313.9709167480469,2.1889400159125216e-05,663.9099340438843,,3.905687481164932e-05,0.0012525394558906555,-0.00022261682897806168,0.0005976557731628418,,0.0
467065,4915,1763260696.9086857,,,,,666.945006608963,500.0,,,,,500.0,
467565,4920,1763260697.3861668,,,,,667.4224877357483,500.0,,,,,500.0,
468736,4932,1763260698.5007765,743.0,0.46916669607162476,0.002414621179923415,1.8817203454091214e-05,668.537097454071,,4.777684807777405e-07,0.0002636946737766266,-8.766446262598038e-05,0.7211883068084717,,0.0
468864,4933,1763260698.6099415,743.0,0.5288432240486145,0.0019687614403665066,1.8740400264505297e-05,668.6462624073029,,4.096701741218567e-05,-0.0010536573827266693,-0.00031528808176517487,-0.606643795967102,,0.0
469504,4939,1763260699.1637177,743.0,0.5188629627227783,0.0017789863049983978,1.8356375221628696e-05,669.2000386714935,,0.00011132564395666122,-0.0016193166375160217,0.0006550466641783714,0.12916457653045654,,0.0
470144,4946,1763260699.763716,743.0,0.5212196707725525,277.3368835449219,1.7972350178752095e-05,669.800036907196,,1.2809410691261292e-05,0.0016002245247364044,-0.0001091640442609787,0.0014610886573791504,,0.0
470912,4953,1763260700.4919748,744.0,0.5173740983009338,0.0019196999492123723,1.7511520127300173e-05,670.5282957553864,,3.177020698785782e-05,0.0016961432993412018,-0.0019274977967143059,0.2107575535774231,,0.0
471424,4958,1763260700.9526374,744.0,0.45094504952430725,0.0020122062414884567,1.7204301911988296e-05,670.9889583587646,,1.1441297829151154e-05,-0.00017084181308746338,-7.412862032651901e-05,-0.010146260261535645,,0.0
471936,4963,1763260701.4585974,744.0,0.4651915431022644,0.0018750528106465936,1.6897081877687015e-05,671.494918346405,,1.2461096048355103e-06,4.287436604499817e-05,4.732795059680939e-05,-0.2360987663269043,,0.0
472704,4971,1763260702.1249049,745.0,0.44698479771614075,0.0022097008768469095,1.6436251826235093e-05,672.1612257957458,,5.3120777010917664e-05,0.00024759769439697266,0.0005862042307853699,0.44509977102279663,,0.0
472832,4972,1763260702.2351592,745.0,0.5442110896110535,0.0014126780442893505,1.6359446817659773e-05,672.2714800834656,,2.142973244190216e-06,0.00026700645685195923,0.0005611563101410866,0.5386689305305481,,0.0
473472,4978,1763260702.8259487,745.0,0.45181840658187866,0.001242931350134313,1.5975421774783172e-05,672.8622696399689,,5.028117448091507e-05,-0.001496143639087677,0.0014723455533385277,0.6837400197982788,,0.0
473728,4981,1763260703.0512447,745.0,0.49989351630210876,0.0020592063665390015,1.582181175763253e-05,673.0875656604767,,7.183291018009186e-06,-0.0006486549973487854,-0.0001904936507344246,0.7491208910942078,,0.0
474565,4989,1763260703.782535,,,,,673.8188560009003,500.0,,,,,500.0,
475065,4994,1763260704.2237985,,,,,674.2601194381714,500.0,,,,,500.0,
476544,5008,1763260705.6044924,746.0,0.46040141582489014,0.0015773201594129205,1.4132104297459591e-05,675.6408133506775,,9.685754776000977e-08,-1.7136335372924805e-06,-2.7194619178771973e-07,-0.05050075054168701,,0.0
477056,5013,1763260706.0488982,747.0,0.5245071649551392,0.0015094764530658722,1.3824885172653012e-05,676.0852191448212,,8.536502718925476e-06,0.0005657020956277847,0.00011758320033550262,-0.3234478235244751,,0.0
