losses/old_approx_kl,_step,_timestamp,losses/approx_kl,global_step,losses/clipfrac,losses/explained_variance,losses/entropy,charts/episodic_return,charts/episodic_length,losses/policy_loss,charts/learning_rate,charts/SPS,losses/value_loss,_runtime
-0.0032968251034617424,1768,1763260302.934371,0.0006570732221007347,158336,0.0,-0.4517364501953125,0.574476420879364,,,-0.010781820863485336,0.00020506912551354617,643.0,9.190369746647775e-05,272.22877287864685
-0.007239003665745258,1777,1763260304.3296704,0.00038424599915742874,159232,0.0,-0.3884546756744385,0.5431408286094666,,,-0.006549116224050522,0.00020453149045351893,643.0,0.0001900010829558596,273.6240723133087
0.020621508359909058,1818,1763260310.6823056,0.003547467291355133,163456,0.001953125,0.18610268831253052,0.5213990211486816,,,-0.023850642144680023,0.00020199692517053336,643.0,0.00035624648444354534,279.9767074584961
0.0016068778932094574,1823,1763260311.460142,0.00021960772573947906,163968,0.0,-0.34688901901245117,0.5467636585235596,,,0.0015867389738559723,0.00020168970513623208,643.0,0.0004931024741381407,280.7545437812805
0.003062204457819462,1851,1763260314.9851537,0.0012196293100714684,166784,0.0,8.767843246459961e-05,0.4955974817276001,,,-0.004688188433647156,0.00019999999494757503,646.0,159.4674530029297,284.2795555591583
-7.973611354827881e-05,1856,1763260315.5539062,0.00020469538867473602,167296,0.0,1.8298625946044922e-05,0.5138210654258728,,,0.002106431871652603,0.00019969277491327375,646.0,275.9438781738281,284.84830808639526
-0.011802843771874905,1868,1763260317.009129,0.0006510661914944649,168576,0.0,-0.32828330993652344,0.46427157521247864,,,0.008078733459115028,0.00019892472482752055,647.0,9.131553815677762e-05,286.3035309314728
0.0069822873920202255,1873,1763260317.5857406,0.003247741609811783,169088,0.0,0.008443832397460938,0.4874761700630188,,,-0.009093262255191803,0.00019861750479321927,648.0,0.00010906405805144459,286.88014245033264
-0.00526528712362051,1877,1763260318.0041862,0.000475115142762661,169472,0.0,0.1306600570678711,0.4696843922138214,,,4.5880675315856934e-05,0.0001983870897674933,648.0,0.00016217328084167093,287.29858803749084
0.002471000887453556,1886,1763260319.0142138,0.0038998043164610863,170368,0.001953125,-1.4736988544464111,0.485052227973938,,,-0.013409823179244995,0.0001978494692593813,649.0,0.005111140664666891,288.3086156845093
-0.0014397893100976944,1895,1763260320.0441937,0.00039949826896190643,171264,0.0,0.001590430736541748,0.4225747287273407,,,-0.0007383730262517929,0.00019731183419935405,650.0,33.680152893066406,289.3385956287384
0.0038461340591311455,1903,1763260321.073643,0.0013314289972186089,172160,0.0,-0.8754750490188599,0.44159722328186035,,,-0.0027555078268051147,0.0001967741991393268,651.0,0.00016430355026386678,290.36804485321045
-0.006755211390554905,1906,1763260321.3897488,0.002576681785285473,172416,0.0,-0.13456523418426514,0.41497889161109924,,,-0.013831541873514652,0.00019662058912217617,651.0,0.006501447409391403,290.6841506958008
,1918,1763260322.7784896,,173687,,,,500.0,500.0,,,,,292.07289147377014
0.004177451133728027,1920,1763260323.0394394,0.00011148490011692047,173824,0.0,0.19926416873931885,0.46721330285072327,,,0.0028778165578842163,0.00019577573402784765,652.0,0.003740564687177539,292.33384132385254
0.009944718331098557,1945,1763260325.8494747,0.001127968542277813,176384,0.0,-0.06622910499572754,0.5044534206390381,,,-0.012593042105436325,0.00019423963385634124,655.0,0.005276179872453213,295.1438765525818
0.0016708830371499062,1959,1763260327.5681038,0.0002020159736275673,177792,0.0,-8.273124694824219e-05,0.5168871879577637,,,-0.005711819976568222,0.00019339477876201272,656.0,280.2765808105469,296.8625056743622
0.012950055301189423,1973,1763260329.6872272,0.0008169654756784439,179200,0.0,0.0002009868621826172,0.5123655200004578,,,-0.0024538040161132812,0.0001925499236676842,656.0,218.27915954589844,298.9816291332245
0.003921685740351677,1985,1763260331.4762864,0.0016846712678670883,180480,0.001953125,-0.2699270248413086,0.5019522309303284,,,-0.0038233655504882336,0.000191781873581931,657.0,0.00010794217087095603,300.7706882953644
,1991,1763260332.2358565,,181004,,,,317.0,317.0,,,,,301.5302584171295
-0.004766327328979969,2002,1763260334.1231432,0.0027866484597325325,182272,0.001953125,-0.22029125690460205,0.5366299748420715,,,-0.02343009039759636,0.0001907066034618765,657.0,0.00019767008780036122,303.41754508018494
0.000733586959540844,2007,1763260334.8880754,0.00040918681770563126,182784,0.0,-0.20975494384765625,0.46906977891921997,,,0.002786211669445038,0.00019039938342757523,657.0,0.00015990827523637563,304.18247723579407
0.005785380490124226,2016,1763260336.194549,0.00019341055303812027,183680,0.0,-0.1123511791229248,0.5648428201675415,,,-0.0019907355308532715,0.000189861748367548,657.0,0.003668628167361021,305.4889509677887
,2019,1763260336.5830934,,184004,,,,500.0,500.0,,,,,305.8774952888489
,2024,1763260337.2245085,,184504,,,,500.0,500.0,,,,,306.51891040802
0.008599618449807167,2027,1763260337.6572948,0.00190749391913414,184832,0.0,0.10339641571044922,0.48772063851356506,,,-0.016423841938376427,0.0001891705032903701,658.0,0.0003490268427412957,306.9516966342926
,2029,1763260337.7976735,,185004,,,,500.0,500.0,,,,,307.0920753479004
,2034,1763260338.3964329,,185504,,,,500.0,500.0,,,,,307.6908347606659
-0.0004841536283493042,2045,1763260339.9393787,0.00014449656009674072,186624,0.0,-5.0902366638183594e-05,0.4958361089229584,,,-0.0012061744928359985,0.00018809523317031562,659.0,320.0793151855469,309.2337806224823
0.0006203837692737579,2051,1763260340.7995129,7.098913192749023e-05,187264,0.0,-0.28600943088531494,0.4947488009929657,,,-0.0007750540971755981,0.00018771120812743902,659.0,0.0003596436872612685,310.09391474723816
-0.0007135923951864243,2052,1763260340.9729338,7.82795250415802e-05,187392,0.0,-0.06959164142608643,0.4839932918548584,,,-0.0012672245502471924,0.0001876344031188637,659.0,0.00012455956311896443,310.26733565330505
0.006282949820160866,2070,1763260343.3110774,0.0010602734982967377,189184,0.0,0.1212276816368103,0.4912568926811218,,,0.00010666251182556152,0.00018655913299880922,660.0,0.004522781819105148,312.6054792404175
0.009396564215421677,2076,1763260343.9956236,0.0005881134420633316,189824,0.0,-0.6345301866531372,0.44617366790771484,,,-0.004320874810218811,0.00018617510795593262,660.0,0.0007990177255123854,313.290025472641
,2093,1763260345.821049,,191504,,,,500.0,500.0,,,,,315.1154508590698
0.008215411566197872,2094,1763260345.9537718,0.0008242940530180931,191616,0.0,2.4020671844482422e-05,0.5224013924598694,,,-0.0009004548192024231,0.00018509985238779336,662.0,0.014199580997228622,315.2481737136841
,2117,1763260348.4543998,,194004,,,,500.0,500.0,,,,,317.74880170822144
0.013012808747589588,2141,1763260351.5966618,0.0016332464292645454,196480,0.0,-0.048447489738464355,0.5335594415664673,,,0.005335628986358643,0.0001821812620619312,666.0,0.000155830814037472,320.89106369018555
0.006960826925933361,2146,1763260352.2758012,0.000878375954926014,196992,0.0,-0.25196218490600586,0.4329923987388611,,,0.007797926664352417,0.0001818740420276299,666.0,5.287603198667057e-05,321.5702030658722
,2147,1763260352.309197,,197004,,,,500.0,500.0,,,,,321.6035988330841
0.005608712323009968,2148,1763260352.471002,0.0001819143071770668,197120,0.0,0.00015366077423095703,0.5500620603561401,,,-0.001779109239578247,0.0001817972370190546,666.0,132.1520233154297,321.7654039859772
,2155,1763260353.5789003,,198004,,,,500.0,500.0,,,,,322.8733022212982
-0.0001959037035703659,2172,1763260356.048553,5.013495683670044e-05,199680,0.0,0.1684023141860962,0.5262836813926697,,,0.00020061805844306946,0.0001802611368475482,667.0,0.003149350406602025,325.3429548740387
,2185,1763260357.868124,,201004,,,,500.0,500.0,,,,,327.1625258922577
-0.003402690403163433,2192,1763260358.6849535,0.0002648038789629936,201728,0.0,-0.07965075969696045,0.48367631435394287,,,-9.318813681602478e-06,0.00017903225671034306,668.0,0.005032314918935299,327.9793553352356
0.010148726403713226,2198,1763260359.374584,0.00032322853803634644,202368,0.0,0.009139776229858398,0.5389324426651001,,,-0.007874742150306702,0.00017864823166746646,668.0,0.0001267032348550856,328.66898584365845
-0.000992361456155777,2199,1763260359.5153732,1.8773600459098816e-05,202496,0.0,-0.006711125373840332,0.5464388132095337,,,0.00015395879745483398,0.00017857142665889114,668.0,0.00015098348376341164,328.80977511405945
-0.0011571701616048813,2211,1763260360.8011796,0.0001202952116727829,203648,0.0,0.012434661388397217,0.5624765753746033,,,-0.0005123317241668701,0.00017788018158171326,669.0,0.003121335990726948,330.09558153152466
,2214,1763260361.1317708,,204004,,,,500.0,500.0,,,,,330.4261727333069
0.0010150671005249023,2220,1763260361.8406029,0.000622948631644249,204544,0.0,-0.0001571178436279297,0.5288410782814026,,,-0.005434483289718628,0.00017734254652168602,670.0,369.0531005859375,331.13500475883484
0.005925440229475498,2223,1763260362.4137447,7.214117795228958e-05,204928,0.0,-0.03903794288635254,0.580751895904541,,,-0.0017001256346702576,0.00017711213149596006,670.0,8.606538904132321e-05,331.70814657211304
2.0265579223632812e-06,2225,1763260362.6475754,0.00014681555330753326,205056,0.0,-2.574920654296875e-05,0.534545361995697,,,-0.0012585073709487915,0.00017703532648738474,670.0,215.78485107421875,331.94197726249695
0.0051833949983119965,2226,1763260362.830692,0.00020407885313034058,205184,0.0,-0.04877734184265137,0.5226658582687378,,,0.006258580833673477,0.00017695852147880942,670.0,0.0029342779889702797,332.12509393692017
0.0005089044570922852,2227,1763260363.023243,0.00018844753503799438,205312,0.0,-0.07701706886291504,0.5876823663711548,,,-0.00031701475381851196,0.0001768817164702341,670.0,0.0002035189827438444,332.31764483451843
0.0007904265075922012,2231,1763260363.6094937,7.74674117565155e-05,205696,0.0,0.0033509135246276855,0.6139367818832397,,,0.0005970709025859833,0.00017665130144450814,670.0,0.003595822025090456,332.9038956165314
-0.0017911121249198914,2235,1763260364.0942507,0.00015535950660705566,206080,0.0,-5.900859832763672e-05,0.5132308602333069,,,-0.0023580417037010193,0.00017642088641878217,670.0,278.6771240234375,333.3886525630951
-0.00032457616180181503,2241,1763260364.9450366,1.3456679880619049e-05,206720,0.0,0.07421326637268066,0.5190362930297852,,,-0.00023283064365386963,0.00017603686137590557,670.0,0.0031655197963118553,334.23943853378296
0.00627528689801693,2248,1763260366.0334923,0.0020966585725545883,207488,0.001953125,0.48840588331222534,0.5260097980499268,,,-0.015978079289197922,0.00017557603132445365,671.0,0.00014633385580964386,335.32789421081543
-0.00010789278894662857,2250,1763260366.255862,0.000251072458922863,207616,0.0,-5.841255187988281e-05,0.47959625720977783,,,0.0018968023359775543,0.00017549922631587833,670.0,213.2850341796875,335.55026388168335
0.0027754884213209152,2253,1763260366.7767844,0.0003453325480222702,208000,0.0,-0.03748822212219238,0.5674994587898254,,,0.005347946658730507,0.00017526881129015237,671.0,3.3613090636208653e-05,336.0711863040924
0.0010242080315947533,2272,1763260368.954768,0.00012779515236616135,209920,0.0,0.008605241775512695,0.5518999695777893,,,0.0008713267743587494,0.0001741167507134378,672.0,8.478918607579544e-05,338.24916982650757
5.490146577358246e-06,2280,1763260369.8190956,0.0005973922088742256,210688,0.0,-1.0814828872680664,0.5491003394126892,,,-0.005188777111470699,0.00017365592066198587,673.0,0.004111323039978743,339.11349749565125
0.005491835065186024,2295,1763260371.5006413,0.0007610497996211052,212224,0.0,-0.12518525123596191,0.5647651553153992,,,0.003110937774181366,0.00017273426055908203,674.0,0.004221891053020954,340.79504323005676
,2298,1763260371.7772565,,212504,,,,500.0,500.0,,,,,341.071658372879
-0.0017552580684423447,2310,1763260373.212633,0.000702202320098877,213888,0.0,0.19557172060012817,0.5692133903503418,,,-0.004521343857049942,0.00017173579544760287,676.0,0.00010859386384254321,342.50703477859497
0.007750517688691616,2312,1763260373.3822792,0.0003017326816916466,214016,0.0,-0.00015473365783691406,0.5022167563438416,,,-0.0071634650230407715,0.00017165899043902755,676.0,161.1333770751953,342.67668104171753
-0.003227716311812401,2318,1763260374.0589924,0.001058727502822876,214656,0.0,0.12402081489562988,0.4777452349662781,,,-0.009084191173315048,0.00017127496539615095,676.0,0.004257411230355501,343.35339426994324
-0.002138439565896988,2322,1763260374.4731183,0.00047378242015838623,215040,0.0,0.0003161430358886719,0.5175672769546509,,,-0.005013816058635712,0.00017104455037042499,676.0,80.40557861328125,343.7675201892853
-0.004391642287373543,2324,1763260374.7426999,0.00040407106280326843,215296,0.0,-0.3330044746398926,0.4850828945636749,,,-0.002324281260371208,0.00017089094035327435,677.0,0.00014522066339850426,344.03710174560547
0.010985528118908405,2329,1763260375.2830865,0.002949879504740238,215808,0.0,-0.1938837766647339,0.5171459317207336,,,-0.004790011793375015,0.00017058372031897306,677.0,0.0002340810460736975,344.5774884223938
-0.0013324515894055367,2339,1763260376.6240325,0.0014507891610264778,216832,0.0,0.10375773906707764,0.5699345469474792,,,-0.022523025050759315,0.0001699692802503705,678.0,8.776624599704519e-05,345.918434381485
0.0008067581802606583,2343,1763260377.140643,4.3625012040138245e-05,217216,0.0,-0.2615833282470703,0.5000521540641785,,,0.0032923147082328796,0.00016973886522464454,678.0,0.00325395748950541,346.4350447654724
0.003972826525568962,2348,1763260377.7959769,0.0007028281688690186,217728,0.0,-0.23035204410552979,0.5513899922370911,,,-0.009686067700386047,0.00016943164519034326,678.0,0.0027424052823334932,347.0903787612915
-0.001315074972808361,2354,1763260378.6539733,0.0002768365666270256,218368,0.0,0.15090429782867432,0.5377166271209717,,,0.0014062561094760895,0.00016904762014746666,678.0,0.00012479699216783047,347.94837522506714
-0.011426244862377644,2363,1763260379.6931543,0.0030621038749814034,219264,0.0,0.06717312335968018,0.5380818843841553,,,-0.018458817154169083,0.00016850998508743942,679.0,0.00023373792646452785,348.98755621910095
0.002199949696660042,2389,1763260382.7913632,0.0004079379141330719,221952,0.0,0.03528165817260742,0.6028185486793518,,,-0.0007924269884824753,0.0001668970799073577,680.0,3.2847863622009754e-05,352.0857651233673
0.0031698280945420265,2394,1763260383.5638676,0.0003180326893925667,222464,0.0,-0.31813573837280273,0.5882959365844727,,,-0.0005303695797920227,0.0001665898598730564,680.0,6.486245547421277e-05,352.8582694530487
0.002548045478761196,2409,1763260385.7675214,0.0001462278887629509,224000,0.0,-0.06261658668518066,0.5202429294586182,,,-0.0032608509063720703,0.00016566819977015257,680.0,0.00014772820577491075,355.06192326545715
-0.0025894111022353172,2426,1763260388.0702949,0.00043464917689561844,225664,0.0,0.013508796691894531,0.5116877555847168,,,0.0020861923694610596,0.0001646697346586734,681.0,0.003490991424769163,357.3646967411041
0.004023962654173374,2430,1763260388.6126132,4.837010055780411e-05,226048,0.0,-4.374980926513672e-05,0.6164889931678772,,,0.0009562075138092041,0.00016443931963294744,681.0,203.84640502929688,357.90701508522034
,2449,1763260390.870647,,228004,,,,500.0,500.0,,,,,360.16504883766174
-0.000382876954972744,2465,1763260392.817533,0.0007040230557322502,229760,0.0,-0.007940530776977539,0.599955677986145,,,-0.0034976135939359665,0.00016221197438426316,683.0,9.657585906097665e-05,362.1119349002838
0.002832685597240925,2491,1763260396.2296107,3.5830773413181305e-05,232320,0.0,-0.01661396026611328,0.612197756767273,,,-0.0012895166873931885,0.00016067588876467198,684.0,0.003591123502701521,365.5240125656128
,2493,1763260396.4252496,,232511,,,,413.0,413.0,,,,,365.7196514606476
-0.006014099344611168,2506,1763260397.8199613,0.0016888845711946487,233728,0.001953125,-0.26830101013183594,0.5471901893615723,,,-0.0022086184471845627,0.00015983103367034346,685.0,0.0002613327815197408,367.11436319351196
0.016142241656780243,2514,1763260398.58084,0.0009228698909282684,234368,0.0,-0.00019550323486328125,0.5273354053497314,,,0.008554857224225998,0.00015944700862746686,685.0,139.93775939941406,367.8752419948578
-0.0067320894449949265,2515,1763260398.706124,0.0006509013473987579,234496,0.0,0.34932029247283936,0.5975016951560974,,,-0.009397966787219048,0.00015937020361889154,685.0,0.0043230559676885605,368.0005259513855
-0.0015872986987233162,2520,1763260399.2490585,6.13303855061531e-05,235008,0.0,0.09255927801132202,0.5851955413818359,,,-0.002153545618057251,0.00015906298358459026,686.0,0.004252780228853226,368.5434603691101
-0.004896971397101879,2533,1763260400.6911447,0.00020746421068906784,236288,0.0,-0.6980721950531006,0.5573276877403259,,,-0.0013243332505226135,0.00015829493349883705,687.0,0.000195702858036384,369.9855465888977
0.0002244114875793457,2540,1763260401.3911638,1.4178454875946045e-05,236928,0.0,9.799003601074219e-05,0.6039597988128662,,,-0.00023782998323440552,0.00015791090845596045,687.0,25.901248931884766,370.68556571006775
0.00019826646894216537,2547,1763260402.1393254,8.075404912233353e-05,237568,0.0,4.2378902435302734e-05,0.5194832682609558,,,1.3984739780426025e-05,0.00015752688341308385,687.0,262.6453857421875,371.4337272644043
0.00036639533936977386,2570,1763260404.6767578,5.1176175475120544e-05,239872,0.0,0.02845442295074463,0.5751702785491943,,,-0.000673048198223114,0.0001561443932587281,689.0,0.0038756951689720154,373.971159696579
-0.009461808018386364,2571,1763260404.807859,0.0006130831316113472,240000,0.0,0.0067438483238220215,0.5744842290878296,,,-0.0058287158608436584,0.00015606758825015277,689.0,9.808172762859613e-05,374.1022608280182
0.023039601743221283,2576,1763260405.3498206,0.002558900974690914,240512,0.0,0.628170371055603,0.5612080097198486,,,-0.019539957866072655,0.00015576036821585149,690.0,0.00012937793508172035,374.64422249794006
,2577,1763260405.389305,,240629,,,,500.0,500.0,,,,,374.6837069988251
0.0012148665264248848,2608,1763260409.7758415,0.00017086509615182877,243712,0.0,-7.68899917602539e-05,0.5668256878852844,,,0.001083962619304657,0.00015384024300146848,690.0,148.69981384277344,379.07024335861206
-0.004340054467320442,2610,1763260410.1155856,0.00035635754466056824,243968,0.0,-0.020661234855651855,0.6273114681243896,,,-0.0032045692205429077,0.00015368663298431784,690.0,0.00014514847134705633,379.409987449646
-0.004228297621011734,2630,1763260413.0958045,0.00028528831899166107,246016,0.0,0.12817180156707764,0.5472829341888428,,,-0.004811219871044159,0.00015245775284711272,690.0,0.00014179470599628985,382.3902063369751
,2636,1763260413.9166334,,246629,,,,500.0,500.0,,,,,383.21103525161743
,2646,1763260415.4500105,,247629,,,,500.0,500.0,,,,,384.7444124221802
0.0031194761395454407,2647,1763260415.614968,0.0002844706177711487,247680,0.0,-0.0001443624496459961,0.5679790377616882,,,0.0026551634073257446,0.00015145928773563355,690.0,91.01107788085938,384.9093699455261
7.383432239294052e-05,2648,1763260415.7815537,2.1823681890964508e-05,247808,0.0,-0.04152071475982666,0.5594366192817688,,,-0.0017928965389728546,0.00015138248272705823,690.0,0.00272690923884511,385.07595562934875
-0.00019843410700559616,2668,1763260418.31514,0.00046143773943185806,249984,0.0,-0.07098543643951416,0.5839397311210632,,,-0.0019862931221723557,0.00015007681213319302,691.0,5.702145426766947e-05,387.60954189300537
0.0024046432226896286,2673,1763260418.9125173,0.0018016621470451355,250496,0.0,-0.016231775283813477,0.5422871708869934,,,-0.008899202570319176,0.00014976959209889174,691.0,8.1837315519806e-05,388.2069191932678
0.010333689860999584,2683,1763260419.8782856,0.0010477164760231972,251392,0.0,0.00247114896774292,0.5293192267417908,,,0.009080871939659119,0.0001492319570388645,692.0,62.21061325073242,389.1726875305176
,2687,1763260420.275379,,251780,,,,500.0,500.0,,,,,389.5697808265686
0.003104373812675476,2689,1763260420.5322058,0.00011613592505455017,252032,0.0,-0.7108051776885986,0.5802061557769775,,,-0.0024813637137413025,0.0001488479319959879,692.0,0.00042140763252973557,389.8266077041626
-0.0015479978173971176,2692,1763260420.8097014,0.00021146796643733978,252288,0.0,-0.00018906593322753906,0.5890972018241882,,,0.004389520734548569,0.00014869432197883725,693.0,211.91798400878906,390.1041033267975
-0.00025338586419820786,2732,1763260425.8564196,5.702488124370575e-06,255872,0.0,0.13209384679794312,0.5622131824493408,,,-0.0006560031324625015,0.00014654378173872828,693.0,317.95001220703125,395.15082144737244
0.00017890240997076035,2752,1763260428.2776446,1.696217805147171e-05,257408,0.0,0.3512982130050659,0.5967991948127747,,,0.0005233846604824066,0.00014562212163582444,692.0,19.73428726196289,397.5720465183258
-0.0069193970412015915,2757,1763260428.7618506,0.0004299599677324295,257664,0.0,0.06480896472930908,0.5315805673599243,,,-0.0015230700373649597,0.0001454685116186738,692.0,282.3983154296875,398.0562524795532
,2772,1763260430.7868063,,259000,,,,279.0,279.0,,,,,400.08120822906494
,2782,1763260432.1016996,,259731,,,,125.0,125.0,,,,,401.39610147476196
-0.0036087846383452415,2783,1763260432.292504,0.00010745692998170853,259840,0.0,0.9015010595321655,0.5398836135864258,,,0.004443317651748657,0.00014416282647289336,692.0,43.834197998046875,401.5869059562683
,2793,1763260433.6040416,,260696,,,,295.0,295.0,,,,,402.8984434604645
-0.003831394948065281,2824,1763260437.6819055,0.00020358804613351822,263168,0.0,0.5470818281173706,0.5629165172576904,,,-0.0015716925263404846,0.00014216589624993503,690.0,5.6373090744018555,406.97630739212036
,2843,1763260440.3722155,,265047,,,,138.0,138.0,,,,,409.66661739349365
,2857,1763260441.9391074,,266479,,,,500.0,500.0,,,,,411.2335093021393
0.00042637716978788376,2882,1763260444.7866504,0.00011770520359277725,268928,0.0,-0.009668827056884766,0.5689634084701538,,,0.00039603933691978455,0.00013870967086404562,693.0,192.9721221923828,414.0810523033142
-0.0007196897640824318,2890,1763260445.7465813,0.0004586009308695793,269824,0.0,-0.09673023223876953,0.5434125661849976,,,0.004233010113239288,0.00013817203580401838,693.0,0.19579091668128967,415.04098320007324
0.003284066915512085,2911,1763260447.9279273,0.00015394389629364014,271872,0.0,-0.0023424625396728516,0.5508943200111389,,,0.0015610568225383759,0.00013694317021872848,695.0,260.9872741699219,417.2223291397095
,2935,1763260450.6283238,,274364,,,,500.0,500.0,,,,,419.92272567749023
-0.00417327880859375,2949,1763260452.205624,0.0007217377424240112,275840,0.0,-0.16916894912719727,0.5887225270271301,,,-0.003935011103749275,0.00013456221495289356,697.0,0.001705812755972147,421.5000259876251
-0.000425189733505249,2960,1763260453.478197,0.00016166828572750092,276992,0.0,-0.3641570806503296,0.5531564354896545,,,-0.0045953914523124695,0.00013387096987571567,698.0,0.00838635303080082,422.7725989818573
0.010975227691233158,2975,1763260455.1497533,0.001332099549472332,278528,0.0,0.036911845207214355,0.547919511795044,,,0.0004371926188468933,0.00013294930977281183,699.0,0.0043717119842767715,424.44415521621704
0.0030534500256180763,2989,1763260456.7370796,0.0007375860586762428,279936,0.0,-2.6941299438476562e-05,0.50923091173172,,,-0.00892622396349907,0.0001321044546784833,699.0,176.09031677246094,426.0314815044403
0.007780088111758232,2997,1763260457.7226436,0.0038732346147298813,280832,0.001953125,-0.3813812732696533,0.5342128276824951,,,-0.019485775381326675,0.00013156681961845607,700.0,0.0004593038756866008,427.0170454978943
-0.011080744676291943,3011,1763260459.3426542,0.0013677561655640602,282240,0.0,0.8076017498970032,0.5350251197814941,,,-0.009522557258605957,0.00013072196452412754,701.0,0.0002667743247002363,428.63705611228943
0.0003973189741373062,3051,1763260463.676577,3.310851752758026e-05,286336,0.0,0.5028002262115479,0.47874340415000916,,,0.0017863065004348755,0.0001282642042497173,703.0,0.00019866315415129066,432.970978975296
0.0038547301664948463,3053,1763260463.835202,6.631668657064438e-05,286464,0.0,0.0005189776420593262,0.4444657862186432,,,0.0027360916137695312,0.00012818739924114197,703.0,185.47726440429688,433.12960386276245
,3066,1763260465.3047614,,287864,,,,500.0,500.0,,,,,434.5991632938385
0.021207809448242188,3070,1763260465.797545,0.0018567545339465141,288256,0.0,-0.5688626766204834,0.5365536212921143,,,0.008308136835694313,0.0001271121291210875,704.0,0.00018926101620309055,435.09194684028625
-0.0019025569781661034,3083,1763260467.32532,2.667214721441269e-05,289536,0.0,-0.479860782623291,0.46350789070129395,,,0.0008039101958274841,0.0001263440790353343,705.0,0.004128929227590561,436.61972188949585
-0.00046539027243852615,3098,1763260469.0261655,3.5791657865047455e-05,291072,0.0,-0.2687033414840698,0.39770442247390747,,,0.0012399442493915558,0.00012542243348434567,706.0,0.004744208417832851,438.32056736946106
-0.00016263499855995178,3103,1763260469.6146977,8.791126310825348e-05,291584,0.0,-0.19684040546417236,0.47405487298965454,,,-0.0024680141359567642,0.0001251152134500444,706.0,0.004117080941796303,438.9090995788574
0.008815799839794636,3127,1763260472.5823772,0.001654203049838543,294144,0.0,-0.488893985748291,0.41809242963790894,,,-0.0030558090656995773,0.000123579113278538,707.0,0.0007922654040157795,441.87677907943726
,3129,1763260472.8406966,,294364,,,,500.0,500.0,,,,,442.1350984573364
-0.00024178065359592438,3141,1763260474.5759795,0.00020839832723140717,295552,0.0,0.3311116695404053,0.47181928157806396,,,-0.0009225569665431976,0.00012273425818420947,707.0,0.004079184494912624,443.87038135528564
0.004997129552066326,3143,1763260474.8482776,0.00155730452388525,295808,0.0,-0.711349606513977,0.50961834192276,,,-0.005371119827032089,0.00012258064816705883,707.0,0.00032299026497639716,444.1426794528961
-0.0019069854170084,3146,1763260475.139173,0.0017152335494756699,296064,0.0,-0.07804751396179199,0.47623205184936523,,,-0.007437996566295624,0.00012242703814990819,707.0,0.005169660318642855,444.43357491493225
-0.0012522581964731216,3161,1763260477.0815995,0.00026067718863487244,297600,0.0,0.5499148368835449,0.516331672668457,,,-0.0014351829886436462,0.00012150537804700434,708.0,0.0034346776083111763,446.3760013580322
-0.0024311477318406105,3170,1763260478.36896,8.110050112009048e-05,298496,0.0,-0.04199576377868652,0.5319194793701172,,,-0.0012962091714143753,0.0001209677429869771,708.0,0.005624962039291859,447.663361787796
,3183,1763260480.2574358,,299864,,,,500.0,500.0,,,,,449.551837682724
,3188,1763260480.754275,,300364,,,,500.0,500.0,,,,,450.04867696762085
0.00021912343800067902,3217,1763260483.9575932,0.0005444362759590149,303360,0.0,-0.13280391693115234,0.5334843397140503,,,-0.0016873031854629517,0.00011804915266111493,710.0,0.0003050925733987242,453.2519950866699
0.01149933971464634,3224,1763260484.6337805,0.0005273949354887009,304000,0.0,-0.10659623146057129,0.5136594772338867,,,0.0016697831451892853,0.00011766512761823833,710.0,0.005013677757233381,453.92818236351013
,3247,1763260487.0567727,,306364,,,,500.0,500.0,,,,,456.3511745929718
-0.001589784398674965,3250,1763260487.423139,5.8477744460105896e-05,306688,0.0,-0.2183849811553955,0.47830408811569214,,,0.0035410039126873016,0.00011605222971411422,712.0,0.0004802931798622012,456.7175409793854
,3252,1763260487.5833216,,306864,,,,500.0,500.0,,,,,456.8777234554291
0.000531868077814579,3255,1763260487.9925852,0.0004278523847460747,307200,0.0,-0.07975077629089355,0.45518264174461365,,,0.0008483147248625755,0.00011574500967981294,712.0,0.0002582881134003401,457.2869870662689
-0.000925213098526001,3259,1763260488.3361428,0.0001659821718931198,307584,0.0,0.4523719549179077,0.46128082275390625,,,0.002142481505870819,0.00011551459465408698,712.0,0.0048728929832577705,457.6305446624756
0.012926856055855751,3272,1763260489.8041549,0.0009197331964969635,308992,0.001953125,-0.4871588945388794,0.5075743794441223,,,-0.01159626990556717,0.00011466973955975845,713.0,0.00618313904851675,459.09855675697327
,3275,1763260490.12985,,309364,,,,500.0,500.0,,,,,459.42425179481506
0.00019021239131689072,3276,1763260490.2196841,7.455889135599136e-05,309376,0.0,-7.426738739013672e-05,0.5395386815071106,,,0.0023378003388643265,0.0001144393245340325,713.0,214.62332153320312,459.5140860080719
0.0018247272819280624,3296,1763260492.4268758,0.0001907888799905777,311424,0.0,0.0005184412002563477,0.45386627316474915,,,0.0004393048584461212,0.00011321044439682737,714.0,170.5563507080078,461.72127771377563
-0.008342932909727097,3299,1763260492.7899234,0.0019609760493040085,311808,0.00390625,-0.5775275230407715,0.4121371805667877,,,-0.009530073963105679,0.00011298002937110141,715.0,0.000587614078540355,462.0843253135681
0.0019357306882739067,3338,1763260497.084212,0.00039393920451402664,315776,0.0,-0.031110048294067383,0.5066338777542114,,,0.00228068046271801,0.0001105990813812241,717.0,0.0004810673126485199,466.378613948822
