losses/entropy,losses/approx_kl,charts/learning_rate,losses/explained_variance,losses/value_loss,_step,global_step,losses/old_approx_kl,charts/episodic_length,charts/episodic_return,losses/policy_loss,losses/clipfrac,_runtime,charts/SPS,_timestamp
0.39882853627204895,0.00019673071801662445,0.00020107526506762952,0.0003909468650817871,131.9526824951172,1868,164992,-0.0007247813045978546,,,-0.0027549415826797485,0.0,292.23514461517334,619.0,1763260322.9725935
0.27549734711647034,2.8740614652633667e-05,0.00020076804503332824,-0.0002205371856689453,191.54017639160156,1873,165504,-0.0015048198401927948,,,0.001653643324971199,0.0,292.7515170574188,620.0,1763260323.488966
,,,,,1877,165987,,500.0,500.0,,,293.2079749107361,,1763260323.9454238
0.3960780203342438,0.0035608280450105667,0.0001999231899389997,-0.9272011518478394,0.0007284095627255738,1886,166912,0.008529683575034142,,,-0.007454928010702133,0.013671875,294.2492907047272,622.0,1763260324.9867396
0.35328352451324463,0.003238043747842312,0.00019938555487897247,-0.7067279815673828,0.000407809013267979,1895,167808,-0.03580222278833389,,,-0.03214535117149353,0.025390625,295.22821140289307,623.0,1763260325.9656603
0.4275625944137573,0.0009964294731616974,0.00019892472482752055,-0.0021435022354125977,398.72705078125,1903,168576,0.006662508472800255,,,-0.005183074623346329,0.00390625,296.0386755466461,624.0,1763260326.7761245
0.4200577437877655,0.0002518417313694954,0.0001986943098017946,0.29086971282958984,0.0003696986532304436,1906,168960,0.009474772028625011,,,-0.0003145262598991394,0.0,296.4437382221222,624.0,1763260327.1811872
0.4688764214515686,0.0006728386506438255,0.00019800307927653193,0.00016516447067260742,105.24329376220703,1918,170112,0.003956911154091358,,,-0.01681356132030487,0.001953125,298.50999546051025,624.0,1763260329.2474444
0.47874313592910767,0.025071552023291588,0.0001978494692593813,-3.2841339111328125,0.0026290311943739653,1920,170368,0.04470093548297882,,,-0.0036419332027435303,0.09765625,298.9240024089813,624.0,1763260329.6614513
0.3407628536224365,0.0007074018940329552,0.0001963901740964502,0.00521540641784668,109.93168640136719,1945,172800,0.005625241436064243,,,-0.0008259490132331848,0.0,303.0800619125366,623.0,1763260333.8175108
,,,,,1959,174219,,500.0,500.0,,,305.4202649593353,,1763260336.157714
,,,,,1973,175719,,500.0,500.0,,,307.32789182662964,,1763260338.0653408
0.4042009711265564,0.0019404031336307526,0.00019393241382203996,0.19313347339630127,0.013003353029489517,1985,176896,0.009814925491809845,,,-0.026818353682756424,0.0,309.034202337265,625.0,1763260339.7716513
0.31908759474754333,0.001045634038746357,0.00019354838877916336,-1.6558332443237305,0.0010355145204812288,1991,177536,0.0004911599680781364,,,-0.00443339254707098,0.00390625,310.00245428085327,625.0,1763260340.7399032
0.34343430399894714,0.002878253348171711,0.00019285714370198548,-0.015042901039123535,0.0004700504941865802,2002,178688,-0.01882147043943405,,,4.501082003116608e-05,0.00390625,311.69716906547546,625.0,1763260342.434618
0.4607539772987366,0.0028191963210701942,0.0001925499236676842,-0.5583745241165161,0.0007388399098999798,2007,179200,0.03891448676586151,,,-0.00014132261276245117,0.0,312.44663882255554,625.0,1763260343.1840878
0.471421480178833,0.0025476841256022453,0.00019201228860765696,0.3457925319671631,0.0004212282656226307,2016,180096,-0.007743326015770435,,,-0.02267349883913994,0.001953125,313.38087725639343,626.0,1763260344.1183262
0.3769264817237854,0.0002870578318834305,0.00019185867859050632,0.435843825340271,0.012340512126684189,2019,180352,0.005086157470941544,,,0.0009718406945466995,0.0,313.6670525074005,627.0,1763260344.4045014
0.4567703902721405,0.004751498810946941,0.00019155145855620503,-0.3156149387359619,0.0163943562656641,2024,180864,-0.009999950416386127,,,-0.008366405963897705,0.005859375,314.2392649650574,627.0,1763260344.976714
,,,,,2027,181219,,500.0,500.0,,,314.5126953125,,1763260345.2501442
0.425996869802475,0.004604151472449303,0.00019124423852190375,-1.3540756702423096,0.017494123429059982,2029,181376,-0.013385405763983727,,,-0.01285603642463684,0.005859375,314.7495267391205,628.0,1763260345.4869757
0.4040765166282654,0.002163022756576538,0.00019093701848760247,-0.9701119661331177,0.012573879212141037,2034,181888,-0.006781758740544319,,,-0.012320052832365036,0.0,315.27622985839844,628.0,1763260346.0136788
0.40225809812545776,0.00014398526400327682,0.0001902457734104246,0.5465960502624512,0.00033902976429089904,2045,183040,0.0014697397127747536,,,0.001464206725358963,0.0,316.49533462524414,630.0,1763260347.2327836
0.426832914352417,0.006210898980498314,0.000189861748367548,0.24318170547485352,0.0009653297020122409,2051,183680,0.00960959866642952,,,-0.022775281220674515,0.00390625,317.13513016700745,631.0,1763260347.872579
,,,,,2052,183719,,500.0,500.0,,,317.18065643310547,,1763260347.9181054
0.3678478002548218,0.0004549119621515274,0.00018870967323891819,-0.8220548629760742,0.001161285676062107,2070,185600,-0.006183275952935219,,,-0.007397498935461044,0.0,319.0992798805237,633.0,1763260349.8367288
,,,,,2076,186219,,500.0,500.0,,,320.00671005249023,,1763260350.744159
0.38266807794570923,0.0024690749123692513,0.00018732718308456242,-0.975033164024353,0.013691292144358158,2093,187904,0.00029609445482492447,,,-0.01260896772146225,0.00390625,322.68679118156433,633.0,1763260353.42424
0.2974562644958496,0.006600282154977322,0.0001872503780759871,-0.43766260147094727,0.0006066043279133737,2094,188032,0.0015501799061894417,,,0.013271108269691467,0.009765625,322.88277888298035,633.0,1763260353.6202278
0.33352595567703247,0.0005026031285524368,0.00018586790247354656,-0.00016772747039794922,212.19869995117188,2117,190336,0.0014972090721130371,,,-0.0014328137040138245,0.0,326.5257580280304,633.0,1763260357.263207
0.3286295235157013,0.0005143601447343826,0.00018440860731061548,-0.0028928518295288086,308.405029296875,2141,192768,-0.002559646964073181,,,0.01026899367570877,0.0,329.21963596343994,635.0,1763260359.957085
0.38411274552345276,0.0002446155995130539,0.0001841013872763142,3.2782554626464844e-05,88.2508544921875,2146,193280,0.0028475113213062286,,,-0.004012126475572586,0.0,329.7715721130371,636.0,1763260360.509021
0.4533815383911133,0.0008174106478691101,0.00018402458226773888,-0.11578142642974854,0.009459706954658031,2147,193408,-0.004403138533234596,,,0.002208968624472618,0.0,329.9053156375885,636.0,1763260360.6427646
0.4233560860157013,0.001931055448949337,0.00018394777725916356,-0.7681324481964111,0.0005651521496474743,2148,193536,0.008515986613929272,,,0.0019531771540641785,0.0,330.03217482566833,636.0,1763260360.7696238
,,,,,2155,194219,,500.0,500.0,,,330.75581073760986,,1763260361.4932597
0.4678823947906494,0.003639334812760353,0.00018248848209623247,0.291179358959198,0.008237305097281933,2172,195968,-0.0013909190893173218,,,-0.011975836008787155,0.009765625,333.48646664619446,637.0,1763260364.2239156
0.5106539130210876,2.4796463549137115e-05,0.00018172043201047927,0.0003579258918762207,136.06163024902344,2185,197248,-0.0004506586119532585,,,0.0003221537917852402,0.0,335.5666620731354,637.0,1763260366.304111
0.4006612300872803,0.001681172288954258,0.00018125960195902735,-0.2710987329483032,0.00043408936471678317,2192,198016,0.012844759039580822,,,-0.00011922046542167664,0.00390625,336.75831842422485,637.0,1763260367.4957674
0.43892720341682434,0.002258588559925556,0.00018087557691615075,-0.14749956130981445,0.0003745979629456997,2198,198656,-0.005331129767000675,,,-0.016610532999038696,0.01171875,337.38429260253906,638.0,1763260368.1217415
,,,,,2199,198719,,500.0,500.0,,,337.4069221019745,,1763260368.144371
0.45600154995918274,0.004511791281402111,0.00018010752683039755,-1.0063591003417969,0.016752175986766815,2211,199936,-0.012031418271362782,,,-0.018720010295510292,0.03125,338.769734621048,639.0,1763260369.5071836
,,,,,2214,200219,,500.0,500.0,,,339.0476815700531,,1763260369.7851305
0.39552614092826843,0.0005575241521000862,0.0001795698917703703,0.00038629770278930664,120.68392944335938,2220,200832,0.0035104556009173393,,,-0.006402608007192612,0.0,339.7585451602936,640.0,1763260370.495994
0.49881434440612793,0.0023344866931438446,0.00017933947674464434,-4.301228046417236,0.0007838758756406605,2223,201216,0.002831587567925453,,,-0.013945385813713074,0.0,340.1612377166748,640.0,1763260370.8986866
0.4549943208694458,0.0030120881274342537,0.00017926267173606902,-0.0011067390441894531,255.56741333007812,2225,201344,-0.0061147455126047134,,,0.004463342949748039,0.03125,340.30073857307434,640.0,1763260371.0381875
0.41175174713134766,0.01013107504695654,0.0001791858667274937,0.06194305419921875,0.0023003891110420227,2226,201472,0.010111082345247269,,,-0.022994503378868103,0.046875,340.43662214279175,640.0,1763260371.174071
0.4849400222301483,0.004197387024760246,0.00017910906171891838,-0.2890892028808594,0.0004158380033914,2227,201600,0.004973765462636948,,,0.0018842406570911407,0.02734375,340.565780878067,641.0,1763260371.3032298
0.4351235628128052,0.0006927633658051491,0.00017887864669319242,-0.4972957372665405,0.0006027488270774484,2231,201984,0.007498619146645069,,,0.014615356922149658,0.0,341.0238335132599,641.0,1763260371.7612824
0.4387332797050476,0.0031683743000030518,0.00017864823166746646,-0.45527613162994385,0.010886169970035553,2235,202368,0.011073184199631214,,,-0.005515191704034805,0.005859375,341.389630317688,641.0,1763260372.1270792
0.4627092778682709,0.01110917516052723,0.00017826420662458986,0.25368475914001465,0.000559768988750875,2241,203008,0.022425061091780663,,,-0.02559646964073181,0.064453125,342.04364919662476,642.0,1763260372.7810981
,,,,,2248,203719,,500.0,500.0,,,342.7586946487427,,1763260373.4961436
0.5509120225906372,0.0003324626013636589,0.00017772657156456262,-0.6151087284088135,0.011628889478743076,2250,203904,-8.389074355363846e-05,,,-0.008337251842021942,0.0,343.01353764533997,643.0,1763260373.7509866
,,,,,2253,204219,,500.0,500.0,,,343.3128638267517,,1763260374.0503128
0.46547481417655945,0.000582878477871418,0.00017634408141020685,-0.4945164918899536,0.0004325930494815111,2272,206208,-0.014200358651578426,,,0.0010962001979351044,0.0,345.6785891056061,645.0,1763260376.416038
0.477003812789917,6.693042814731598e-05,0.00017588325135875493,-0.40866124629974365,0.0011267175432294607,2280,206976,0.0008003152906894684,,,-0.0013907551765441895,0.0,346.868718624115,645.0,1763260377.6061676
0.44026055932044983,0.0018515055999159813,0.0001749615912558511,-0.25020933151245117,0.00040312690543942153,2295,208512,0.005131295882165432,,,0.0008555054664611816,0.0,348.97735595703125,645.0,1763260379.714805
0.39494064450263977,0.0006314627826213837,0.00017480798123870045,-0.0013693571090698242,536.3385620117188,2298,208768,-0.010481791570782661,,,0.01064116507768631,0.0,349.31197714805603,645.0,1763260380.049426
0.3812195658683777,0.003149881958961487,0.00017403994570486248,-0.18899106979370117,0.0005149922799319029,2310,210048,0.0011446718126535416,,,-0.007278956472873688,0.0,350.52659606933594,647.0,1763260381.264045
,,,,,2312,210219,,500.0,500.0,,,350.6986141204834,,1763260381.436063
0.48375561833381653,0.0018097488209605217,0.00017357911565341055,-0.0014965534210205078,257.352294921875,2318,210816,0.006519456394016743,,,0.0048653557896614075,0.0,351.43582367897034,647.0,1763260382.1732726
,,,,,2322,211219,,500.0,500.0,,,352.0815529823303,,1763260382.819002
0.4173918068408966,0.0045522479340434074,0.00017319509061053395,-0.3150303363800049,0.012761697173118591,2324,211456,-0.023194730281829834,,,0.008782215416431427,0.0078125,352.47435235977173,647.0,1763260383.2118013
0.4163232445716858,0.00012049823999404907,0.00017288787057623267,-0.49253547191619873,0.006560729816555977,2329,211968,-0.0011012479662895203,,,0.0009070485830307007,0.0,353.3210425376892,647.0,1763260384.0584915
0.5014140605926514,0.0015011308714747429,0.0001722734305076301,0.0645783543586731,0.0004720867145806551,2339,212992,0.00014985259622335434,,,0.008585363626480103,0.0,354.9467327594757,647.0,1763260385.6841817
0.44687145948410034,2.273544669151306e-05,0.00017204301548190415,-0.4067281484603882,0.008487649261951447,2343,213376,0.0025833193212747574,,,-0.0008548349142074585,0.0,355.5510697364807,647.0,1763260386.2885187
0.5024303793907166,0.0019832421094179153,0.00017173579544760287,-0.37677550315856934,0.012790962122380733,2348,213888,-0.01563170738518238,,,-0.023546181619167328,0.0,356.34775280952454,647.0,1763260387.0852017
0.48858311772346497,0.0009373091161251068,0.00017135177040472627,0.08086180686950684,0.0005240094615146518,2354,214528,0.004062708467245102,,,-0.006535235792398453,0.0,357.2751362323761,647.0,1763260388.0125852
0.40642404556274414,0.0004955194890499115,0.00017081413534469903,-0.727803111076355,0.011160194873809814,2363,215424,0.0012145116925239563,,,-0.006268707104027271,0.0,358.6584415435791,647.0,1763260389.3958905
0.42727237939834595,0.0010056998580694199,0.0001692012301646173,-0.18605268001556396,0.0007215089281089604,2389,218112,0.00934230163693428,,,-0.002814285457134247,0.0,361.5126016139984,650.0,1763260392.2500505
0.43566229939460754,0.0021109525114297867,0.00016889401013031602,0.21598941087722778,0.0002463509445078671,2394,218624,-0.009791713207960129,,,-0.005984153598546982,0.0,362.0079302787781,650.0,1763260392.7453792
0.4673175811767578,0.0031608734279870987,0.00016797235002741218,-0.17302608489990234,0.0004011467972304672,2409,220160,0.006388894282281399,,,-0.03523258864879608,0.001953125,364.34128189086914,650.0,1763260395.0787308
0.4973306655883789,0.0005647120997309685,0.000166973884915933,-0.0013211965560913086,208.0287628173828,2426,221824,-0.0013227900490164757,,,0.003772611729800701,0.0,366.30327892303467,651.0,1763260397.0407279
,,,,,2430,222219,,500.0,500.0,,,366.7215151786804,,1763260397.458964
,,,,,2449,224219,,500.0,500.0,,,368.75593852996826,,1763260399.4933875
0.4884408414363861,0.00015151314437389374,0.00016459292965009809,-0.001191854476928711,40.620140075683594,2465,225792,0.00019505806267261505,,,-0.0028014136478304863,0.0,370.46726965904236,655.0,1763260401.2047186
0.4865797460079193,0.0020811865106225014,0.00016298002447001636,-0.15419769287109375,0.0005120551213622093,2491,228480,-0.01520172506570816,,,-0.0016835080459713936,0.0,373.2632656097412,658.0,1763260404.0007145
,,,,,2493,228719,,500.0,500.0,,,373.4363799095154,,1763260404.1738288
0.4405039846897125,0.0008865855634212494,0.00016205837891902775,-0.01380455493927002,0.000535018160007894,2506,230016,0.006718257442116737,,,-0.011990977451205254,0.0,374.78867864608765,659.0,1763260405.5261276
0.4210403859615326,0.00019782036542892456,0.00016159754886757582,-0.0005998611450195312,314.5970153808594,2514,230784,0.0027233101427555084,,,-0.0021204501390457153,0.0,375.9498071670532,659.0,1763260406.687256
0.49144336581230164,0.0020632995292544365,0.0001615207438590005,-0.08359694480895996,0.00900709256529808,2515,230912,0.005301586352288723,,,-0.005897335708141327,0.0,376.154922246933,659.0,1763260406.8923712
0.4456915855407715,0.0051479339599609375,0.00016121352382469922,-0.29161322116851807,0.012792518362402916,2520,231424,-0.010785451158881187,,,-0.003440018743276596,0.013671875,377.0177810192108,659.0,1763260407.75523
,,,,,2533,232719,,500.0,500.0,,,379.1612639427185,,1763260409.8987129
0.43002283573150635,0.0004095509648323059,0.0001599846436874941,-0.17399251461029053,0.0027512554079294205,2540,233472,-0.002156997099518776,,,0.003003239631652832,0.0,380.46623373031616,658.0,1763260411.2036827
,,,,,2547,234219,,500.0,500.0,,,381.5511963367462,,1763260412.2886453
0.42799556255340576,9.799282997846603e-05,0.0001581413234816864,-0.19919908046722412,0.00042504904558882117,2570,236544,0.006937439553439617,,,-0.0010123811662197113,0.0,385.55062437057495,658.0,1763260416.2880733
0.42337897419929504,0.0016530649736523628,0.0001580645184731111,-0.26373863220214844,0.0004262329894118011,2571,236672,-0.008725077845156193,,,0.01718420535326004,0.001953125,385.7333996295929,658.0,1763260416.4708486
0.47243446111679077,0.0010840315371751785,0.0001577572984388098,0.1371285319328308,0.0004332858952693641,2576,237184,0.004259290173649788,,,-0.006203655153512955,0.00390625,386.3440566062927,658.0,1763260417.0815055
,,,,,2577,237219,,500.0,500.0,,,386.3630301952362,,1763260417.1004791
0.35443174839019775,0.0006890483200550079,0.0001558371732244268,-0.8022119998931885,0.005656554363667965,2608,240384,0.005428150296211243,,,-0.004436321556568146,0.0,389.7320809364319,661.0,1763260420.4695299
0.33294346928596497,0.00010078307241201401,0.00015568356320727617,-0.36416101455688477,0.000525779090821743,2610,240640,-0.0007686717435717583,,,-0.0025837887078523636,0.0,390.01147985458374,661.0,1763260420.7489288
0.39044955372810364,0.0016238167881965637,0.00015445468307007104,-0.1934870481491089,0.00019129989959765226,2630,242688,-0.0032180752605199814,,,-0.012581808492541313,0.001953125,392.6231803894043,662.0,1763260423.3606293
,,,,,2636,243219,,500.0,500.0,,,393.5520942211151,,1763260424.2895432
0.5011069774627686,0.0002598315477371216,0.0001535330229671672,0.00011461973190307617,167.51759338378906,2646,244224,-0.007474428042769432,,,0.007915407419204712,0.0,395.17119002342224,661.0,1763260425.908639
0.4349578619003296,0.0002944245934486389,0.00015345621795859188,-0.7665393352508545,0.00859930831938982,2647,244352,0.001705072820186615,,,-0.0019351914525032043,0.0,395.33389258384705,661.0,1763260426.0713415
0.47810015082359314,0.004849996417760849,0.00015337941295001656,-0.20462286472320557,0.0008790252613835037,2648,244480,0.01733510196208954,,,-0.020161204040050507,0.01171875,395.5476608276367,661.0,1763260426.2851098
0.5079531669616699,0.0016882214695215225,0.00015215053281281143,-0.03597366809844971,0.0003217672056052834,2668,246528,-0.002036992460489273,,,-0.01459357887506485,0.001953125,398.8556206226349,661.0,1763260429.5930696
0.48181068897247314,0.0028456849977374077,0.00015184331277851015,-0.10038316249847412,0.0012484112521633506,2673,247040,-0.009843542240560055,,,-0.005022987723350525,0.0,399.71218180656433,661.0,1763260430.4496307
0.4259965121746063,0.005882985889911652,0.0001512288727099076,-0.13803017139434814,0.0008419172954745591,2683,248064,0.027024470269680023,,,-0.002574687823653221,0.0078125,401.4969267845154,660.0,1763260432.2343757
0.469592422246933,0.0001590326428413391,0.00015099845768418163,-0.17800188064575195,0.004778958857059479,2687,248448,0.0011239070445299149,,,0.0019618822261691093,0.0,402.19266843795776,660.0,1763260432.9301174
0.49759572744369507,0.0022831764072179794,0.000150844847667031,-0.006819009780883789,0.0006333878263831139,2689,248704,0.02015310525894165,,,-0.007791479118168354,0.001953125,402.6159954071045,660.0,1763260433.3534443
0.4522187113761902,0.0023194635286927223,0.00015069123764988035,0.18833118677139282,0.008428087458014488,2692,248960,0.01917080394923687,,,0.012541092932224274,0.005859375,403.0554139614105,660.0,1763260433.792863
0.4634282886981964,0.00238062534481287,0.00014823349192738533,-0.37057816982269287,0.0004105421539861709,2732,253056,0.00380511861294508,,,-0.011472218669950962,0.0,409.8331456184387,659.0,1763260440.5705945
0.4530295133590698,0.0007103802636265755,0.0001470046117901802,-0.30479490756988525,0.0003954132553189993,2752,255104,-0.00012874696403741837,,,-0.009069263935089111,0.0,412.0336945056915,660.0,1763260442.7711434
0.466086208820343,0.006171737797558308,0.00014669739175587893,-0.2625463008880615,0.0004774650442413986,2757,255616,-0.00797609519213438,,,-0.020510703325271606,0.0078125,412.58172273635864,661.0,1763260443.3191717
0.4826394021511078,0.002123584970831871,0.00014577573165297508,-0.12446188926696777,0.0004910604911856353,2772,257152,0.0015970375388860703,,,-0.026326950639486313,0.0,414.23412108421326,662.0,1763260444.97157
0.4454001486301422,0.007764842361211777,0.00014516129158437252,-0.1941286325454712,0.0005185018526390195,2782,258176,-0.01515714731067419,,,-0.010257713496685028,0.033203125,415.3597569465637,663.0,1763260446.0972059
,,,,,2783,258219,,500.0,500.0,,,415.3902690410614,,1763260446.127718
,,,,,2793,259219,,500.0,500.0,,,416.47985649108887,,1763260447.2173054
0.46420326828956604,0.0020780768245458603,0.00014270353130996227,-0.00015175342559814453,318.08245849609375,2824,262272,0.017820633947849274,,,-0.02394043654203415,0.0,419.8853511810303,665.0,1763260450.6228
,,,,,2843,264011,,160.0,160.0,,,421.74504947662354,,1763260452.4824984
,,,,,2857,265251,,500.0,500.0,,,423.1610691547394,,1763260453.898518
0.43473654985427856,0.00010230951011180878,0.0001394009159412235,-4.029273986816406e-05,155.85626220703125,2882,267776,-0.0006982572376728058,,,0.0003959536552429199,0.0,425.9458022117615,669.0,1763260456.6832511
0.4261663854122162,0.004184231162071228,0.00013886328088119626,-0.2780611515045166,0.0006253909086808562,2890,268672,-0.006608305498957634,,,0.001258205622434616,0.021484375,426.93321895599365,670.0,1763260457.670668
,,,,,2911,270751,,500.0,500.0,,,429.17017793655396,,1763260459.9076269
,,,,,2935,273251,,500.0,500.0,,,431.7123942375183,,1763260462.4498432
0.5371463894844055,0.006483500823378563,0.00013525346003007144,-0.19894087314605713,0.0004586361174006015,2949,274688,0.036259450018405914,,,-0.02260482870042324,0.001953125,433.2772567272186,674.0,1763260464.0147057
,,,,,2960,275751,,500.0,500.0,,,434.40113162994385,,1763260465.1385806
,,,,,2975,277251,,500.0,500.0,,,436.14389181137085,,1763260466.8813407
,,,,,2989,278751,,500.0,500.0,,,437.6214554309845,,1763260468.3589044
0.523573637008667,0.0007294286042451859,0.00013233486970420927,-1.171424150466919,0.0004283625166863203,2997,279552,0.0004255380481481552,,,0.023915082216262817,0.0,438.50855445861816,677.0,1763260469.2460034
0.45066097378730774,0.0010283645242452621,0.00013149001460988075,-0.6053411960601807,0.0066143302246928215,3011,280960,-0.005788620561361313,,,-0.011574078351259232,0.0,439.97464418411255,678.0,1763260470.712093
0.4095149636268616,0.00013463478535413742,0.0001290322543354705,-0.7074450254440308,0.0007282223086804152,3051,285056,-0.006968689151108265,,,-0.0019108504056930542,0.0,445.382511138916,679.0,1763260476.11996
,,,,,3053,285251,,500.0,500.0,,,445.6353933811188,,1763260476.3728423
0.32869479060173035,0.0005458956584334373,0.00012811059423256665,-0.060954928398132324,0.00029524366254918277,3066,286592,0.003655475564301014,,,-0.010088295675814152,0.0,447.868932723999,679.0,1763260478.6063817
0.370339572429657,0.0020305346697568893,0.0001278801792068407,-0.22388958930969238,0.005408572964370251,3070,286976,0.003327988088130951,,,-0.0036247670650482178,0.0,448.4842793941498,679.0,1763260479.2217283
0.37837332487106323,0.00173255056142807,0.0001271121291210875,-0.00015556812286376953,235.0435028076172,3083,288256,0.018925044685602188,,,0.0076090190559625626,0.0,450.1798269748688,679.0,1763260480.917276
0.3861578702926636,0.00270047876983881,0.00012619046901818365,-7.367134094238281e-05,272.1360168457031,3098,289792,-0.001454443670809269,,,-0.003624832257628441,0.001953125,451.8013229370117,680.0,1763260482.5387719
0.4183568060398102,0.0012744339182972908,0.0001258832635357976,8.064508438110352e-05,230.8193817138672,3103,290304,-0.004954650066792965,,,0.0005065947771072388,0.0,452.31993198394775,681.0,1763260483.057381
,,,,,3127,292751,,500.0,500.0,,,454.8817603588104,,1763260485.6192093
0.4065026342868805,0.0001451689749956131,0.00012427035835571587,0.08637332916259766,0.004521168302744627,3129,292992,0.0018549878150224686,,,0.0009308028966188431,0.0,455.14528131484985,682.0,1763260485.8827302
,,,,,3141,294251,,500.0,500.0,,,456.40492486953735,,1763260487.1423738
0.4202786684036255,0.0003914879634976387,0.00012342550326138735,-0.11639869213104248,0.005392829887568951,3143,294400,-0.0021500615403056145,,,-0.0024126023054122925,0.0,456.6495909690857,683.0,1763260487.38704
,,,,,3146,294751,,500.0,500.0,,,456.9560236930847,,1763260487.6934726
,,,,,3161,296251,,500.0,500.0,,,458.5200197696686,,1763260489.2574687
0.42906346917152405,0.002902352251112461,0.0001217357930727303,-0.21480274200439453,0.00033024352160282433,3170,297216,-0.013967950828373432,,,-0.004402121528983116,0.0,459.54151368141174,685.0,1763260490.2789626
0.4906289577484131,0.00022381450980901718,0.0001209677429869771,0.35159510374069214,0.0053465054370462894,3183,298496,0.0002276478335261345,,,-0.0025915205478668213,0.0,460.9427435398102,686.0,1763260491.6801925
0.4923129379749298,0.0032325396314263344,0.00012066052295267582,-0.4006708860397339,0.0004423833161126822,3188,299008,0.027194932103157043,,,-0.020063821226358414,0.0,461.50771379470825,686.0,1763260492.2451627
0.4351189136505127,0.0005535148084163666,0.00011889400775544345,0.4425966143608093,0.007636188063770533,3217,301952,-0.006888644769787788,,,0.004756032954901457,0.0,464.51443099975586,688.0,1763260495.25188
0.43920838832855225,0.0005988702178001404,0.00011843317770399153,-0.014722943305969238,0.00024090441002044827,3224,302720,0.007711969316005707,,,0.004963729530572891,0.0,465.39107513427734,689.0,1763260496.128524
0.4842184782028198,0.00010659638792276382,0.00011705069482559338,0.09008079767227173,0.0004308286588639021,3247,305024,-0.0024840617552399635,,,-0.0004580393433570862,0.0,467.78364062309265,690.0,1763260498.5210896
0.43179094791412354,0.000330999493598938,0.00011689708480844274,0.0011191368103027344,104.19773864746094,3250,305280,-0.0037541110068559647,,,0.0002531111240386963,0.0,468.0432984828949,690.0,1763260498.7807474
0.4548684358596802,0.00034493859857320786,0.0001167434747912921,0.38147205114364624,0.0003521656908560544,3252,305536,-0.0025697918608784676,,,-0.002188723534345627,0.0,468.32383155822754,690.0,1763260499.0612805
0.42546573281288147,9.567476809024811e-05,0.00011658986477414146,0.0010599493980407715,318.4442443847656,3255,305792,0.0017650239169597626,,,-0.0016685817390680313,0.0,468.60064792633057,691.0,1763260499.3380969
,,,,,3259,306251,,500.0,500.0,,,469.0106031894684,,1763260499.7480521
0.4076498746871948,0.003977241925895214,0.00011551459465408698,-0.783798098564148,0.0008676137076690793,3272,307584,-0.015968766063451767,,,0.014996837824583054,0.025390625,470.49197483062744,692.0,1763260501.2294238
0.4315027594566345,0.0007886188104748726,0.00011536098463693634,0.003297150135040283,306.7646179199219,3275,307840,-0.011064783670008183,,,0.019071023911237717,0.0,470.74848985671997,692.0,1763260501.4859388
0.39239150285720825,4.06559556722641e-05,0.00011528417962836102,0.49771660566329956,0.005651499610394239,3276,307968,-0.0012721139937639236,,,-0.0014260448515415192,0.0,470.8932328224182,692.0,1763260501.6306818
0.45352670550346375,0.002932916395366192,0.00011405529949115589,0.6961562037467957,0.0006594983860850334,3296,310016,-0.00032565463334321976,,,-0.006263867020606995,0.001953125,473.02227234840393,693.0,1763260503.7597213
0.4947236180305481,0.0003016805276274681,0.00011390168947400525,0.000616610050201416,221.66885375976562,3299,310272,0.005089118145406246,,,-0.0030546151101589203,0.0,473.2583270072937,693.0,1763260503.995776
,,,,,3338,314251,,500.0,500.0,,,477.3723704814911,,1763260508.1098194
0.4338107109069824,0.0009530074894428253,0.00011067588638979942,-3.713423728942871,0.0005029091844335198,3351,315648,-0.005867278203368187,,,-0.002246558666229248,0.0,478.79567193984985,697.0,1763260509.5331209
,,,,,3357,316251,,500.0,500.0,,,479.3579785823822,,1763260510.0954275
0.4327091574668884,0.0008139787241816521,0.00011013825132977217,-0.7148675918579102,0.0006653498858213425,3360,316544,0.006592121906578541,,,-0.005820214748382568,0.0,479.77102851867676,697.0,1763260510.5084774
0.34117281436920166,0.0009139906615018845,0.00010783410107251257,0.9220507740974426,0.004658679012209177,3398,320384,0.013260461390018463,,,-0.0037163197994232178,0.0,483.7178747653961,700.0,1763260514.4553237
,,,,,3401,320751,,500.0,500.0,,,484.04080867767334,,1763260514.7782576
,,,,,3406,321251,,500.0,500.0,,,484.5638778209686,,1763260515.3013268
0.4141159653663635,9.695999324321747e-06,0.00010729646601248533,0.005380570888519287,104.30023956298828,3407,321280,0.0005286810919642448,,,0.00025391019880771637,0.0,484.65910744667053,700.0,1763260515.3965564
0.3686363995075226,0.004708114080131054,0.00010652841592673212,0.43903034925460815,0.0006786205340176821,3419,322560,0.02264728955924511,,,-0.037322938442230225,0.0078125,486.0894753932953,701.0,1763260516.8269243
,,,,,3426,323251,,500.0,500.0,,,486.79033875465393,,1763260517.5277877
0.44639989733695984,0.0011082421988248825,0.00010599078086670488,0.7653123140335083,0.006055354606360197,3428,323456,0.0035733021795749664,,,-0.003942213952541351,0.0,487.0985231399536,701.0,1763260517.835972
0.34032440185546875,4.4109299778938293e-05,0.00010552995081525296,0.1882675290107727,0.0005284267826937139,3435,324224,-0.001727074384689331,,,-0.0023414064198732376,0.0,487.86238956451416,702.0,1763260518.5998385
,,,,,3450,325751,,500.0,500.0,,,489.4285047054291,,1763260520.1659536
