_runtime,losses/entropy,losses/old_approx_kl,charts/episodic_length,global_step,losses/approx_kl,losses/value_loss,losses/policy_loss,charts/episodic_return,losses/explained_variance,charts/SPS,losses/clipfrac,_timestamp,charts/learning_rate,_step
262.1439769268036,0.5039377212524414,-0.008100996725261211,,144640,0.0014979979023337364,0.004786320962011814,0.0065956078469753265,,0.02566361427307129,613.0,0.001953125,1763260292.75668,0.0002132872468791902,1638
268.20945930480957,0.48821234703063965,0.07542674988508224,,149760,0.024077313020825386,0.00036065123276785016,-0.019638609141111374,,-0.014555573463439941,618.0,0.072265625,1763260298.8221624,0.0002102150465361774,1687
274.45308804512024,0.5420027375221252,0.0005580252036452293,,154240,0.0005736509338021278,0.0037683709524571896,-0.005118381232023239,,0.18920958042144775,621.0,0.0,1763260305.0657911,0.00020752688578795642,1732
276.4992105960846,,,500.0,155596,,,,500.0,,,,1763260307.1119137,,1745
277.9021625518799,0.5627607107162476,-0.013305101543664932,,156416,0.0006904527544975281,0.000244167516939342,-0.003994565457105637,,-0.46462082862854004,621.0,0.0,1763260308.5148656,0.00020622120064217597,1753
278.08737349510193,0.5241132974624634,-0.0009059533476829529,,156544,0.0022033359855413437,0.00019688444444909692,-0.002856668084859848,,-0.2880512475967407,621.0,0.0,1763260308.7000766,0.00020614439563360065,1754
279.7823827266693,,,500.0,157596,,,,500.0,,,,1763260310.3950858,,1765
280.3653886318207,0.5305154323577881,-0.004328451119363308,,157952,0.0006806971505284309,0.000546913652215153,0.0036628395318984985,,-0.08458507061004639,621.0,0.0,1763260310.9780917,0.00020529954053927213,1768
281.78300762176514,0.473556786775589,0.005635004490613937,,158848,0.0018963683396577835,0.001386935357004404,0.0024073943495750427,,-0.7213751077651978,621.0,0.0,1763260312.3957107,0.0002047619054792449,1777
286.7291555404663,0.5627307295799255,-0.0024971943348646164,,163072,0.001811070367693901,9.013758972287178e-05,-0.004004201851785183,,-0.13748228549957275,625.0,0.001953125,1763260317.3418586,0.00020222734019625932,1818
287.3175642490387,0.5289797782897949,0.0038510290905833244,,163584,0.0005805930122733116,0.0001363517076242715,-0.007284410297870636,,-0.29606473445892334,626.0,0.0,1763260317.9302673,0.00020192012016195804,1823
290.65362787246704,0.5356318354606628,0.0002696150913834572,,166528,0.0013597430661320686,0.00010447622480569407,-0.006514318287372589,,-0.24845314025878906,629.0,0.0,1763260321.266331,0.00020015360496472567,1851
291.27152609825134,0.5429036617279053,4.3684616684913635e-05,,167040,0.0009083189070224762,0.00010014368308475241,-0.0023225732147693634,,0.02401655912399292,630.0,0.0,1763260321.8842292,0.0001998463849304244,1856
292.560555934906,0.5736476182937622,0.0030212849378585815,,168192,0.0004969388246536255,351.9293518066406,0.0008211061358451843,,3.343820571899414e-05,631.0,0.0,1763260323.173259,0.0001991551398532465,1868
293.09430956840515,0.5050985813140869,-0.001330397091805935,,168704,3.751274198293686e-05,58.438018798828125,0.0010156817734241486,,0.00024688243865966797,632.0,0.0,1763260323.7070127,0.00019884791981894523,1873
293.52958822250366,,,500.0,169096,,,,500.0,,,,1763260324.1422913,,1877
294.58689427375793,,,500.0,170096,,,,500.0,,,,1763260325.1995974,,1886
295.6757278442383,0.48275578022003174,-0.004621087573468685,,171008,0.0008022869005799294,0.00010904802911682054,-0.0029048584401607513,,0.005003511905670166,634.0,0.0,1763260326.288431,0.0001974654442165047,1895
296.52728724479675,0.5319159030914307,0.012983817607164383,,171776,0.0010614879429340363,0.0044135479256510735,0.003923039883375168,,0.14522314071655273,635.0,0.0,1763260327.1399903,0.00019700461416505277,1903
296.9818444252014,,,500.0,172096,,,,500.0,,,,1763260327.5945475,,1906
299.04166650772095,0.5641080141067505,-0.0066498052328825,,173312,0.00017559900879859924,0.00468899542465806,-0.0015324726700782776,,-0.2122265100479126,635.0,0.0,1763260329.6543696,0.00019608295406214893,1918
299.427365064621,0.4790242314338684,-0.0002828529104590416,,173568,4.0966086089611053e-05,0.00011695752618834376,0.0020268037915229797,,-0.5964113473892212,635.0,0.0,1763260330.0400681,0.0001959293440449983,1920
303.46559953689575,,,500.0,176096,,,,500.0,,,,1763260334.0783026,,1945
305.8890643119812,0.4940545856952667,0.0028401892632246017,,177536,0.0004463661462068558,0.00019640574464574456,-0.005138896405696869,,-0.15557324886322021,634.0,0.0,1763260336.5017674,0.00019354838877916336,1959
307.6676514148712,0.588407039642334,-0.009265592321753502,,178944,0.0022664275020360947,0.00026194530073553324,-0.010004669427871704,,-0.0274507999420166,635.0,0.0,1763260338.2803545,0.00019270353368483484,1973
309.48513197898865,0.5078619122505188,0.005792499519884586,,180224,0.0003810441121459007,0.003962123300880194,-0.0006948858499526978,,0.26166218519210815,636.0,0.0,1763260340.097835,0.00019193548359908164,1985
310.42984318733215,0.5179159641265869,0.005565900355577469,,180864,0.0014827940613031387,0.00015166126831900328,-0.011007487773895264,,-0.2630974054336548,636.0,0.0,1763260341.0425463,0.00019155145855620503,1991
312.0638391971588,0.5221216082572937,0.0013541709631681442,,182016,0.00010436214506626129,0.000276210717856884,-0.0024684369564056396,,-0.3433769941329956,636.0,0.0,1763260342.6765423,0.00019086021347902715,2002
312.7600247859955,0.5046027302742004,0.00304484274238348,,182528,0.0007814215496182442,5.299865733832121e-05,-0.01019257865846157,,0.3296317458152771,636.0,0.0,1763260343.3727279,0.00019055299344472587,2007
313.7292926311493,0.47359830141067505,-0.013524935580790043,,183424,0.0010361811146140099,0.0002864169073291123,-0.012283183634281158,,-0.32873010635375977,637.0,0.0,1763260344.3419957,0.00019001535838469863,2016
314.0468578338623,0.5105249285697937,-0.0011089621111750603,,183680,0.000458461232483387,446.1749572753906,-0.0018291547894477844,,-0.00012695789337158203,638.0,0.0,1763260344.659561,0.000189861748367548,2019
314.5993506908417,0.5236703157424927,-0.0029168399050831795,,184192,0.00026123877614736557,225.28916931152344,0.0009364187717437744,,-0.00019788742065429688,638.0,0.0,1763260345.2120538,0.0001895545283332467,2024
314.99387884140015,0.4771260917186737,0.007229477167129517,,184576,0.0004777573049068451,7.422109047183767e-05,-0.002518821507692337,,-0.5371476411819458,639.0,0.0,1763260345.606582,0.00018932411330752075,2027
315.1591980457306,0.4457606077194214,0.0007554264739155769,,184704,5.972664803266525e-05,210.88340759277344,0.003805462270975113,,-0.00011074542999267578,639.0,0.0,1763260345.7719011,0.00018924730829894543,2029
315.7077283859253,0.5110296010971069,-0.0028767073526978493,,185216,0.0002714218571782112,62.62466049194336,0.0015376713126897812,,-2.6106834411621094e-05,639.0,0.0,1763260346.3204315,0.00018894008826464415,2034
317.0041468143463,0.4564034938812256,-0.0005372418090701103,,186368,0.00014275964349508286,0.00030210462864488363,-0.0022225305438041687,,-0.04809105396270752,640.0,0.0,1763260347.61685,0.00018824884318746626,2045
317.70903635025024,0.49294376373291016,-9.948387742042542e-05,,187008,8.082017302513123e-06,0.00011150113277835771,0.00023126602172851562,,-0.02583169937133789,641.0,0.0,1763260348.3217394,0.00018786481814458966,2051
317.7515034675598,,,500.0,187096,,,,500.0,,,,1763260348.3642066,,2052
320.1361653804779,0.46871834993362427,0.002290172502398491,,188928,0.0001917816698551178,0.0003848715568892658,0.0012035965919494629,,-0.46140027046203613,642.0,0.0,1763260350.7488685,0.00018671274301595986,2070
321.0597188472748,0.43365323543548584,0.008604329079389572,,189568,0.0010757725685834885,8.590930519858375e-05,-0.003975659608840942,,0.3794655203819275,642.0,0.0,1763260351.672422,0.00018632871797308326,2076
323.59325551986694,0.49011141061782837,-0.00479426234960556,,191232,0.0001480504870414734,0.0033082454465329647,-0.0008238879963755608,,0.1903066635131836,643.0,0.0,1763260354.2059586,0.00018533026741351932,2093
323.7588093280792,0.48037150502204895,0.013131340965628624,,191360,0.0018052849918603897,0.0002725910453591496,-0.011069661006331444,,0.029820680618286133,643.0,0.0,1763260354.3715124,0.000185253462404944,2094
327.33356833457947,0.48173457384109497,0.00023036450147628784,,193664,8.710287511348724e-05,295.5404357910156,0.0044187381863594055,,-0.00014483928680419922,643.0,0.0,1763260357.9462714,0.00018387097225058824,2117
330.1866114139557,0.4749947190284729,0.0011695250868797302,,196224,0.00034987926483154297,0.0041829985566437244,-0.007072577252984047,,0.2158041000366211,645.0,0.0,1763260360.7993145,0.00018233487207908183,2141
330.7657563686371,0.530390739440918,-0.0016355635598301888,,196736,0.000393095426261425,0.003764099208638072,-0.005900833755731583,,0.477571964263916,645.0,0.0,1763260361.3784595,0.00018202765204478055,2146
330.920729637146,0.477373331785202,0.00125817209482193,,196864,0.0010059736669063568,0.00010802419274114072,-0.005903452634811401,,-0.21849405765533447,646.0,0.0,1763260361.5334327,0.00018195084703620523,2147
331.041868686676,0.4816161096096039,-0.0011277329176664352,,196992,0.0010470915585756302,9.791638876777142e-05,-0.0038129091262817383,,-0.2183603048324585,646.0,0.001953125,1763260361.6545718,0.0001818740420276299,2148
332.08377861976624,0.44429558515548706,0.0009094113484025002,,197632,4.5097433030605316e-05,426.643798828125,-0.0036434270441532135,,0.00010830163955688477,646.0,0.0,1763260362.6964817,0.0001814900169847533,2155
334.9385724067688,0.5781704187393188,-0.0024028224870562553,,199424,0.0003474699333310127,0.00022447446826845407,-0.003761330619454384,,0.009050488471984863,645.0,0.0,1763260365.5512755,0.00018041474686469883,2172
336.93588042259216,0.5234026312828064,0.006866028532385826,,200704,9.846128523349762e-05,291.3121643066406,0.00156470388174057,,6.973743438720703e-06,645.0,0.0,1763260367.5485835,0.00017964669677894562,2185
337.78848671913147,0.5853000283241272,-0.0015606041997671127,,201472,0.0012184735387563705,0.0001732639648253098,0.014517622999846935,,0.03517943620681763,646.0,0.0,1763260368.4011898,0.0001791858667274937,2192
338.4259340763092,,,500.0,202096,,,,500.0,,,,1763260369.0386372,,2198
338.5239305496216,0.5411359071731567,-0.00317414291203022,,202112,0.00028468482196331024,264.684326171875,0.0017230808734893799,,-2.1219253540039062e-05,647.0,0.0,1763260369.1366336,0.0001788018416846171,2199
339.9971568584442,0.5518844723701477,-0.001380210742354393,,203392,0.000196944922208786,0.0001304791949223727,0.001331346109509468,,0.0010416507720947266,648.0,0.0,1763260370.60986,0.0001780337915988639,2211
340.3093373775482,0.5731079578399658,0.0028993571177124977,,203648,0.0005979025736451149,65.33660888671875,0.005306007340550423,,2.8192996978759766e-05,648.0,0.0,1763260370.9220405,0.00017788018158171326,2214
341.03955698013306,0.5964086055755615,-0.0003838576376438141,,204288,7.953494787216187e-05,0.0024622888304293156,-0.0035904347896575928,,-0.02676975727081299,648.0,0.0,1763260371.65226,0.00017749615653883666,2220
341.34268045425415,,,500.0,204596,,,,500.0,,,,1763260371.9553835,,2223
341.6145992279053,0.5955568552017212,0.0021565211936831474,,204800,0.0003328537568449974,0.0028381659649312496,0.0035905055701732635,,0.0772964358329773,649.0,0.0,1763260372.2273023,0.00017718893650453538,2225
341.7433125972748,0.5222713351249695,0.007862593978643417,,204928,0.0012042094022035599,0.0002779625356197357,-0.0063142478466033936,,0.04594230651855469,649.0,0.0,1763260372.3560157,0.00017711213149596006,2226
341.8798506259918,0.5218110084533691,0.00991834606975317,,205056,0.0012818379327654839,0.00011761316272895783,0.00048476457595825195,,-0.12772977352142334,649.0,0.0,1763260372.4925537,0.00017703532648738474,2227
342.2998356819153,0.5384712815284729,-0.018755163997411728,,205440,0.0021417858079075813,0.0002678827731870115,-0.007049553096294403,,-0.19313454627990723,649.0,0.0,1763260372.9125388,0.00017680491146165878,2231
342.7363934516907,0.5114558935165405,-0.008633993566036224,,205824,0.00040190480649471283,0.0033446878660470247,0.0025198161602020264,,-0.035819053649902344,650.0,0.0,1763260373.3490965,0.00017657449643593282,2235
343.4605059623718,0.5334557294845581,0.0010196557268500328,,206464,9.7653828561306e-05,0.0002894186764024198,0.0031207515858113766,,0.01971876621246338,650.0,0.0,1763260374.073209,0.00017619047139305621,2241
344.188205242157,0.6162999272346497,0.0004493892192840576,,207104,0.0001559332013130188,331.2041320800781,0.0031960811465978622,,2.2709369659423828e-05,651.0,0.0,1763260374.8009083,0.0001758064463501796,2248
344.46605110168457,0.568737268447876,0.0034730127081274986,,207360,0.0021482976153492928,7.796379941282794e-05,-0.018889103084802628,,0.05824822187423706,651.0,0.0,1763260375.0787542,0.00017565283633302897,2250
344.7472641468048,0.5841971635818481,0.0022704992443323135,,207616,0.00013269111514091492,331.85760498046875,0.00010321289300918579,,2.3424625396728516e-05,651.0,0.0,1763260375.3599672,0.00017549922631587833,2253
347.55617690086365,,,500.0,209596,,,,500.0,,,,1763260378.16888,,2272
348.5772497653961,0.5824597477912903,-0.0008808495476841927,,210432,2.9457733035087585e-06,0.00013773387763649225,-0.0005698427557945251,,0.16059398651123047,652.0,0.0,1763260379.1899529,0.00017380953067913651,2280
350.4245467185974,0.5599976181983948,0.0012340815737843513,,211968,0.0002034725621342659,0.00022347802587319165,-0.003477811813354492,,0.09241044521331787,653.0,0.0,1763260381.0372498,0.00017288787057623267,2295
350.8507933616638,0.5597708225250244,0.009446630254387856,,212352,0.0019897930324077606,0.00019395188428461552,-0.010887560434639454,,-0.12717533111572266,654.0,0.0,1763260381.4634964,0.0001726574555505067,2298
352.4425332546234,0.5744173526763916,0.011339469812810421,,213504,0.000981179066002369,0.0008105062879621983,-0.020604997873306274,,0.00012618303298950195,654.0,0.0,1763260383.0552363,0.00017196621047332883,2310
352.85517859458923,0.5294936299324036,0.018857639282941818,,213760,0.003216591663658619,5.487560702022165e-05,-0.0060762688517570496,,-0.01344454288482666,654.0,0.00390625,1763260383.4678817,0.0001718126004561782,2312
353.7084219455719,,,500.0,214377,,,,500.0,,,,1763260384.321125,,2318
354.4028866291046,0.5192908644676208,0.008996903896331787,,214784,0.0020663850009441376,0.00014112998906057328,-0.012678008526563644,,0.04472261667251587,654.0,0.0,1763260385.0155897,0.00017119816038757563,2322
354.66134881973267,0.5656635761260986,-0.006612374447286129,,214912,0.0011465204879641533,233.79412841796875,-6.951391696929932e-05,,6.139278411865234e-06,654.0,0.0,1763260385.274052,0.0001711213553790003,2324
355.4360444545746,0.5667949914932251,-0.0017949417233467102,,215424,6.153248250484467e-05,202.22703552246094,0.00028278306126594543,,2.0563602447509766e-05,654.0,0.0,1763260386.0487475,0.00017081413534469903,2329
356.98150873184204,0.5487098097801208,0.0001631658524274826,,216448,4.680827260017395e-06,189.61895751953125,0.00011423230171203613,,0.0001251697540283203,654.0,0.0,1763260387.5942118,0.00017019969527609646,2339
357.54076766967773,,,500.0,216877,,,,500.0,,,,1763260388.1534708,,2343
358.3250021934509,,,500.0,217377,,,,500.0,,,,1763260388.9377053,,2348
359.1533761024475,0.5709757804870605,-0.0008201301097869873,,217984,3.4129247069358826e-05,246.35888671875,0.0011536553502082825,,2.682209014892578e-05,654.0,0.0,1763260389.7660792,0.00016927803517319262,2354
360.11054372787476,0.5609296560287476,0.00262626726180315,,218880,9.298045188188553e-05,283.1513366699219,-0.0009481757879257202,,6.538629531860352e-05,655.0,0.0,1763260390.7232468,0.00016874040011316538,2363
363.3719325065613,0.5577297806739807,0.005914939567446709,,221568,0.00025920569896698,0.004697952885180712,-0.009336329996585846,,-0.0009230375289916992,657.0,0.0,1763260393.9846356,0.00016712749493308365,2389
364.11615085601807,0.5645374655723572,-0.00473842304199934,,222080,0.00036748405545949936,0.003410687204450369,0.0027930215001106262,,-0.11079466342926025,657.0,0.0,1763260394.728854,0.00016682027489878237,2394
366.0544364452362,0.5930010080337524,-0.0004004156216979027,,223616,7.226131856441498e-06,0.0034777235705405474,-0.0002834182232618332,,0.04197150468826294,657.0,0.0,1763260396.6671395,0.00016589861479587853,2409
367.8962736129761,,,500.0,225377,,,,500.0,,,,1763260398.5089767,,2426
368.4099702835083,0.5934646129608154,-0.0009237471967935562,,225792,0.0003944952040910721,7.49709433875978e-05,0.004825816489756107,,0.16284292936325073,659.0,0.0,1763260399.0226734,0.00016459292965009809,2430
370.4951684474945,0.5619314312934875,0.02512778714299202,,227712,0.0016867965459823608,0.00017768640827853233,-0.024462085217237473,,0.15619146823883057,661.0,0.0,1763260401.1078715,0.00016344085452146828,2449
372.3336274623871,0.5269827842712402,0.0016173366457223892,,229376,0.00030209310352802277,0.00012529919331427664,-0.002504948526620865,,-0.05658221244812012,662.0,0.0,1763260402.9463305,0.00016244238940998912,2465
375.09727597236633,0.535370945930481,-0.0010617496445775032,,231936,0.00033374037593603134,199.2139129638672,0.003495164215564728,,0.00014579296112060547,664.0,0.0,1763260405.709979,0.00016090630379039794,2491
375.4785795211792,0.5634068846702576,-0.0012764912098646164,,232192,0.0003579314798116684,0.00012080193846486509,0.0018911249935626984,,0.1741178035736084,664.0,0.0,1763260406.0912826,0.0001607526937732473,2493
377.5240890979767,0.5075536966323853,-0.002663619816303253,,233472,7.070042192935944e-05,57.46303939819336,-0.001773446798324585,,-9.357929229736328e-05,664.0,0.0,1763260408.1367922,0.0001599846436874941,2506
378.95327162742615,0.4459063708782196,0.000522904098033905,,234368,0.00013366714119911194,6.816455424996093e-05,0.0004885420203208923,,-0.09731638431549072,664.0,0.0,1763260409.5659747,0.00015944700862746686,2514
379.0020275115967,,,500.0,234377,,,,500.0,,,,1763260409.6147306,,2515
379.79978609085083,0.5437788963317871,0.0002560419961810112,,234880,1.2774951756000519e-05,93.3800277709961,-0.0009461883455514908,,-3.6835670471191406e-05,664.0,0.0,1763260410.4124892,0.00015913978859316558,2520
382.0447521209717,0.5336433053016663,-0.0002366378903388977,,236288,1.0654330253601074e-06,4.5787179260514677e-05,4.476308822631836e-05,,0.0019224286079406738,664.0,0.0,1763260412.6574552,0.00015829493349883705,2533
383.10505199432373,0.5161713361740112,0.00019496120512485504,,236928,6.473436951637268e-05,233.08775329589844,-0.0009717643260955811,,-1.049041748046875e-05,663.0,0.0,1763260413.717755,0.00015791090845596045,2540
384.3707995414734,0.5137344002723694,1.068413257598877e-05,,237696,0.0002511870115995407,9.157536260318011e-05,-0.0057260822504758835,,0.017970383167266846,663.0,0.0,1763260414.9835026,0.00015745007840450853,2547
387.4676833152771,0.6138486862182617,0.0023247534409165382,,240000,6.432738155126572e-05,332.9120788574219,0.00042337551712989807,,-4.76837158203125e-06,664.0,0.0,1763260418.0803864,0.00015606758825015277,2570
387.58773374557495,0.5877276659011841,-0.005531206727027893,,240128,0.00038962624967098236,0.0015120801981538534,0.001459013670682907,,-0.06605720520019531,664.0,0.0,1763260418.2004368,0.00015599078324157745,2571
388.1553587913513,0.5847631096839905,0.0047583309933543205,,240640,0.0012086601927876472,0.0001010814230539836,-0.01751396432518959,,-0.1057732105255127,664.0,0.0,1763260418.7680619,0.00015568356320727617,2576
388.2735757827759,0.5544452667236328,-0.001956815831363201,,240768,0.0009301146492362022,7.585781713714823e-05,0.0049479007720947266,,-0.04677414894104004,664.0,0.0,1763260418.8862789,0.00015560675819870085,2577
391.48782896995544,0.592250645160675,0.0014857295900583267,,243840,2.579018473625183e-05,171.39927673339844,0.0005008988082408905,,-3.3020973205566406e-05,667.0,0.0,1763260422.100532,0.00015376343799289316,2608
391.894727230072,0.5786610245704651,-0.00024057179689407349,,244096,1.1237338185310364e-05,7.672530045965686e-05,6.401538848876953e-05,,-0.10444438457489014,667.0,0.0,1763260422.5074303,0.00015360982797574252,2610
395.1663405895233,0.5618000626564026,-0.012277486734092236,,246144,0.0010174261406064034,6.365332956193015e-05,-0.0005779098719358444,,-0.012953639030456543,667.0,0.0,1763260425.7790437,0.0001523809478385374,2630
396.2115750312805,0.5170506238937378,0.007318346761167049,,246784,0.0010943533852696419,0.00010211821063421667,-0.01579204574227333,,-0.060487985610961914,666.0,0.0,1763260426.824278,0.0001519969227956608,2636
397.72451162338257,,,407.0,247714,,,,407.0,,,,1763260428.3372147,,2646
397.9174807071686,0.5099999308586121,0.0008833641186356544,,247808,0.00020433682948350906,62.89950180053711,0.001316908746957779,,7.724761962890625e-05,666.0,0.0,1763260428.5301838,0.00015138248272705823,2647
397.9729390144348,,,195.0,247909,,,,195.0,,,,1763260428.585642,,2648
401.10032868385315,0.5122156143188477,0.0009989012032747269,,249728,0.00012029334902763367,353.2704162597656,-8.845515549182892e-05,,-4.9591064453125e-05,666.0,0.0,1763260431.7130318,0.00015023040759842843,2668
401.82722878456116,0.5195363759994507,0.0007143383845686913,,250112,2.2734515368938446e-05,348.5317077636719,-0.0017111338675022125,,0.00016373395919799805,665.0,0.0,1763260432.4399319,0.0001500000071246177,2673
403.5354473590851,0.583859384059906,0.0013767415657639503,,251136,0.0002663610503077507,215.47235107421875,0.0015188679099082947,,-2.6106834411621094e-05,665.0,0.0,1763260434.1481504,0.00014938556705601513,2683
404.156503200531,0.5189703106880188,0.004297866486012936,,251520,0.0002570180222392082,0.007270792033523321,-0.0070718154311180115,,-0.5880731344223022,665.0,0.0,1763260434.7692063,0.00014915515203028917,2687
404.39896392822266,0.6005075573921204,-0.0016632229089736938,,251648,7.602386176586151e-05,341.92388916015625,-0.005435934290289879,,1.1920928955078125e-06,665.0,0.0,1763260435.011667,0.00014907834702171385,2689
404.86168122291565,0.5405352115631104,0.002983400598168373,,251904,0.0002864226698875427,125.52818298339844,0.0014563463628292084,,0.00016194581985473633,665.0,0.0,1763260435.4743843,0.0001489247370045632,2692
410.95777773857117,0.5611711740493774,-0.005143907852470875,,256000,0.0003300560638308525,0.003588263411074877,-0.008339624851942062,,0.0731615424156189,665.0,0.0,1763260441.5704808,0.00014646697673015296,2732
413.1919457912445,0.5542189478874207,-0.0012528067454695702,,258048,0.0008129989728331566,3.3686315873637795e-05,-0.0029836930334568024,,0.07745230197906494,666.0,0.0,1763260443.8046489,0.00014523809659294784,2752
413.65670466423035,0.5903637409210205,-0.001589280553162098,,258432,0.0001868484541773796,150.93377685546875,-0.004656091332435608,,0.0002117156982421875,667.0,0.0,1763260444.2694077,0.00014500768156722188,2757
415.2676770687103,,,500.0,259942,,,,500.0,,,,1763260445.8803802,,2772
416.3828139305115,,,500.0,260942,,,,500.0,,,,1763260446.995517,,2782
416.49950766563416,0.5765625238418579,-0.002757687121629715,,260992,0.00013032741844654083,67.49960327148438,0.0011052601039409637,,-3.9458274841308594e-05,668.0,0.0,1763260447.1122108,0.00014347158139571548,2783
417.59961318969727,0.46090030670166016,5.6830234825611115e-05,,262016,5.059968680143356e-05,353.4124755859375,0.002298802137374878,,-0.00015032291412353516,669.0,0.0,1763260448.2123163,0.0001428571413271129,2793
421.12595987319946,0.5713534951210022,0.004532025195658207,,265216,0.00029604602605104446,0.00010412460687803105,-0.0011859387159347534,,0.007197022438049316,671.0,0.0,1763260451.738663,0.0001409370161127299,2824
423.18126225471497,0.6066159605979919,0.011234008707106113,,267136,0.0006636353209614754,0.00015020015416666865,-0.012393195182085037,,-0.06347775459289551,672.0,0.0,1763260453.7939653,0.0001397849409841001,2843
424.73719358444214,0.5911969542503357,0.0018507195636630058,,268544,2.2205524146556854e-05,9.515841156826355e-06,0.0005405694246292114,,-0.24955499172210693,673.0,0.0,1763260455.3498967,0.00013894008588977158,2857
427.57505893707275,0.5254226922988892,-0.0002957582473754883,,271104,4.8061832785606384e-05,0.00018198839097749442,1.607835292816162e-05,,-1.2781145572662354,675.0,0.0,1763260458.187762,0.0001374040002701804,2882
428.3871886730194,0.5818796157836914,-0.00661713071167469,,271872,0.0003560557961463928,0.003104813164100051,-0.009742982685565948,,-0.05854761600494385,676.0,0.0,1763260458.9998918,0.00013694317021872848,2890
430.6287524700165,0.628176748752594,0.0002743694931268692,,274048,0.00020865537226200104,6.965664942981675e-05,0.0016296729445457458,,0.004509925842285156,677.0,0.0,1763260461.2414556,0.00013563748507294804,2911
433.23715019226074,0.5255168676376343,-0.0032014399766921997,,276480,0.0001300666481256485,0.00012771892943419516,-0.001700596883893013,,-0.26096415519714355,679.0,0.0,1763260463.8498533,0.00013417818991001695,2935
434.752400636673,0.5478283762931824,-0.009915603324770927,,277888,0.0009293369948863983,0.000949166133068502,-0.0029670577496290207,,-2.8793253898620605,680.0,0.0,1763260465.3651037,0.00013333333481568843,2949
435.98919105529785,,,500.0,278988,,,,500.0,,,,1763260466.6018941,,2960
437.56215262413025,,,500.0,280488,,,,500.0,,,,1763260468.1748557,,2975
439.17600297927856,0.572359561920166,0.0003802189603447914,,281984,0.0002276478335261345,4.590758544509299e-05,-0.0073418524116277695,,-0.06256341934204102,682.0,0.0,1763260469.788706,0.00013087557454127818,2989
440.0024559497833,0.545644998550415,-0.004450357519090176,,282752,0.0001371009275317192,0.00012456356489565223,-0.003496859222650528,,0.06758147478103638,683.0,0.0,1763260470.615159,0.00013041474448982626,2997
441.7803497314453,0.5640919208526611,-0.0013916566967964172,,284160,1.4176592230796814e-05,0.0029292525723576546,-0.00021518394351005554,,-0.7136900424957275,683.0,0.0,1763260472.3930528,0.00012956988939549774,3011
447.5295445919037,0.5157908201217651,-0.0003988957032561302,,288384,7.744040340185165e-05,7.403835479635745e-05,-0.0030171312391757965,,0.1449195146560669,684.0,0.0,1763260478.1422477,0.00012703532411251217,3051
447.76261854171753,0.5639091730117798,-0.0005822582170367241,,288512,1.7317943274974823e-05,394.4361267089844,0.00044484809041023254,,0.00010657310485839844,684.0,0.0,1763260478.3753216,0.00012695851910393685,3053
449.8541808128357,0.5648168325424194,0.01018911600112915,,289920,0.0004750452935695648,8.719266043044627e-05,-0.006080977618694305,,0.6610428094863892,684.0,0.0,1763260480.466884,0.00012611366400960833,3066
450.24488639831543,0.6010938882827759,0.0013773618265986443,,290304,3.5717152059078217e-05,8.517002424923703e-05,-0.0014267191290855408,,-0.02432835102081299,684.0,0.0,1763260480.8575895,0.0001258832635357976,3070
451.64141869544983,0.5892090797424316,-0.0003675408661365509,,291584,3.557652235031128e-06,135.13372802734375,0.0006843395531177521,,-3.123283386230469e-05,685.0,0.0,1763260482.2541218,0.0001251152134500444,3083
453.29479575157166,0.560916543006897,-0.0016603786498308182,,293120,0.00011345371603965759,0.0030184078495949507,0.0024076662957668304,,0.06072711944580078,686.0,0.0,1763260483.9074988,0.00012419355334714055,3098
453.81635212898254,0.5899168848991394,-0.0076982202008366585,,293632,0.0004899268969893456,0.002795239444822073,-0.015474410727620125,,0.07660645246505737,686.0,0.0,1763260484.4290552,0.00012388633331283927,3103
456.4152419567108,0.5851463079452515,0.00025275908410549164,,296064,1.3886019587516785e-05,333.94598388671875,-0.0002842065878212452,,-5.328655242919922e-05,688.0,0.0,1763260487.027945,0.00012242703814990819,3127
456.65668535232544,0.5186523199081421,-0.006682481616735458,,296320,0.001039532944560051,9.669612336438149e-05,-0.01655595377087593,,-0.4598970413208008,688.0,0.0,1763260487.2693884,0.00012227342813275754,3129
457.86386942863464,,,500.0,297488,,,,500.0,,,,1763260488.4765725,,3141
458.0120198726654,,,137.0,297625,,,,137.0,,,,1763260488.624723,,3143
458.44174122810364,0.519843339920044,-0.0032500745728611946,,297984,0.00012820865958929062,0.00024318182840943336,-0.0013963058590888977,,-2.1704699993133545,689.0,0.0,1763260489.0544443,0.00012127496302127838,3146
459.99723839759827,0.5481476783752441,0.008042165078222752,,299520,0.000408894382417202,0.00013845953799318522,-0.002734970301389694,,-0.269079327583313,690.0,0.0,1763260490.6099415,0.00012035330291837454,3161
460.86994194984436,,,500.0,300361,,,,500.0,,,,1763260491.482645,,3170
462.2723822593689,0.4786190390586853,0.009265527129173279,,301696,0.00093812495470047,0.00013891801063437015,0.001646135002374649,,-0.06855738162994385,691.0,0.0,1763260492.8850853,0.0001190476177725941,3183
462.8196518421173,0.5748547911643982,-0.004325666464865208,,302208,0.000508609227836132,0.0001437312748748809,-0.004814581014215946,,-0.09942138195037842,692.0,0.0,1763260493.432355,0.00011874039773829281,3188
