charts/SPS,losses/old_approx_kl,_step,charts/episodic_length,charts/episodic_return,losses/clipfrac,losses/policy_loss,_runtime,global_step,losses/approx_kl,_timestamp,losses/entropy,losses/value_loss,losses/explained_variance,charts/learning_rate
1082.0,0.005784773267805576,1777,,,0.0,0.0016141831874847412,172.86239886283875,159104,0.00014910753816366196,1763260223.886942,0.49792495369911194,0.000416477705584839,0.11997735500335693,0.00020460829546209425
,,1818,500.0,500.0,,,176.65019249916077,163271,,1763260227.6747355,,,,
,,1823,500.0,500.0,,,177.09829902648926,163771,,1763260228.122842,,,,
1083.0,0.002096741460263729,1851,,,0.0,0.0020084939897060394,179.78615140914917,166656,0.0005826978012919426,1763260230.8106945,0.5130671262741089,0.0002851887547876686,0.07654619216918945,0.00020007679995615035
1083.0,-0.00974220596253872,1856,,,0.0,-0.009159548208117485,180.2362823486328,167168,0.002406325191259384,1763260231.2608254,0.4415019750595093,0.0002517035754863173,0.07003360986709595,0.00019976957992184907
1083.0,0.0005415808409452438,1868,,,0.0,-0.014232248067855835,181.2913887500763,168320,0.0011828932911157608,1763260232.3159318,0.4922125041484833,587.7969970703125,-0.00016689300537109375,0.0001990783348446712
1083.0,0.005529953166842461,1873,,,0.0,-0.005015712231397629,181.78002882003784,168832,0.0007669068872928619,1763260232.8045719,0.48344025015830994,369.3757629394531,-8.940696716308594e-05,0.0001987711148103699
,,1877,500.0,500.0,,,182.14024758338928,169271,,1763260233.1647906,,,,
1083.0,0.0056944116950035095,1886,,,0.0,-0.006618037819862366,183.06182742118835,170240,0.0032642195001244545,1763260234.0863705,0.5365549921989441,0.00011486072617117316,0.161471426486969,0.00019792627426795661
1083.0,0.007757202722132206,1895,,,0.01953125,-0.0020922329276800156,183.8905463218689,171136,0.00842891726642847,1763260234.9150894,0.5243148803710938,0.00043786547030322254,-0.7988241910934448,0.00019738863920792937
1083.0,0.006246031261980534,1903,,,0.001953125,0.007129251956939697,184.56871032714844,171904,0.0006138710305094719,1763260235.5932534,0.5267777442932129,0.005270462948828936,-0.06571447849273682,0.00019692780915647745
,,1906,500.0,500.0,,,184.86797046661377,172271,,1763260235.8925135,,,,
1083.0,0.01200227439403534,1918,,,0.0,3.6747194826602936e-05,185.99662113189697,173440,0.001030338928103447,1763260237.0211642,0.543086588382721,0.004735720809549093,0.37931954860687256,0.0001960061490535736
1083.0,-0.001292794942855835,1920,,,0.001953125,-0.021629691123962402,186.2210671901703,173696,0.0011500027030706406,1763260237.2456102,0.5313132405281067,0.00021125894272699952,0.22412288188934326,0.00019585253903642297
1083.0,0.011733856983482838,1945,,,0.0,-0.017767399549484253,188.5471546649933,176256,0.0014125751331448555,1763260239.5716977,0.5227351188659668,0.00017923209816217422,0.10539984703063965,0.00019431643886491656
1084.0,-0.0001615947112441063,1959,,,0.0,-0.002185497432947159,189.81882619857788,177664,0.0018892297521233559,1763260240.8433692,0.5095335245132446,0.0002459213719703257,0.01392507553100586,0.00019347158377058804
1083.0,-0.002764292061328888,1973,,,0.0,-0.017801471054553986,191.1384654045105,179072,0.0012277476489543915,1763260242.1630085,0.5431134700775146,0.0004155329370405525,-0.3339834213256836,0.00019262672867625952
,,1985,500.0,500.0,,,192.20745253562927,180271,,1763260243.2319956,,,,
1084.0,-0.005528868176043034,1991,,,0.0,0.003913484513759613,192.75735878944397,180864,0.000250193290412426,1763260243.7819018,0.5518022179603577,526.5488891601562,-0.00017583370208740234,0.00019155145855620503
1084.0,0.008531314320862293,2002,,,0.0,-0.004026435315608978,193.8155655860901,182016,0.0006675245240330696,1763260244.8401086,0.5659234523773193,0.005426635500043631,-0.08527255058288574,0.00019086021347902715
1084.0,0.011407524347305298,2007,,,0.0,-0.017944596707820892,194.29634404182434,182528,0.0017311451956629753,1763260245.320887,0.5647271275520325,0.0006458131247200072,0.015273630619049072,0.00019055299344472587
1084.0,-0.0026824558153748512,2016,,,0.0,-0.008822150528430939,195.10184597969055,183424,0.00043716561049222946,1763260246.126389,0.5384587645530701,0.005173145327717066,-0.035672783851623535,0.00019001535838469863
,,2019,500.0,500.0,,,195.39525175094604,183771,,1763260246.4197948,,,,
,,2024,500.0,500.0,,,195.84558773040771,184271,,1763260246.8701308,,,,
1084.0,0.0033393949270248413,2027,,,0.001953125,0.000588737428188324,196.15547561645508,184576,0.00041436590254306793,1763260247.1800187,0.5700773000717163,0.00030102863092906773,-0.04637014865875244,0.00018932411330752075
1084.0,-0.013902555219829082,2029,,,0.0,0.008913815021514893,196.30864644050598,184704,0.0009531648829579353,1763260247.3331895,0.4242181181907654,838.047119140625,0.0002620816230773926,0.00018924730829894543
1084.0,-0.0002631973475217819,2034,,,0.0,-0.011388767510652542,196.76732563972473,185216,0.0011256411671638489,1763260247.7918687,0.544192373752594,517.6570434570312,0.00010198354721069336,0.00018894008826464415
1084.0,0.00783292856067419,2045,,,0.0,0.0036359019577503204,197.8205144405365,186368,0.0002262471243739128,1763260248.8450575,0.5589209794998169,0.004983503371477127,-0.013866305351257324,0.00018824884318746626
1084.0,0.006214269436895847,2051,,,0.0,-0.006386548280715942,198.4223334789276,187008,0.00036669615656137466,1763260249.4468765,0.5240598917007446,0.0004702553269453347,-0.3488023281097412,0.00018786481814458966
,,2052,500.0,500.0,,,198.4664855003357,187132,,1763260249.4910285,,,,
1084.0,-0.012068301439285278,2070,,,0.0,0.0029868893325328827,200.15523266792297,188928,0.002160577103495598,1763260251.1797757,0.5841026902198792,0.000633781892247498,-0.21534478664398193,0.00018671274301595986
1084.0,-0.004572438076138496,2076,,,0.0,0.007164359092712402,200.75652527809143,189568,0.00040628574788570404,1763260251.7810683,0.6284126043319702,0.00022609154984820634,-0.09908390045166016,0.00018632871797308326
1084.0,0.0034906072542071342,2093,,,0.0,0.033488038927316666,202.26811385154724,191232,0.0012485655024647713,1763260253.292657,0.5363518595695496,344.6015930175781,0.0001704692840576172,0.00018533026741351932
1084.0,-0.0010772570967674255,2094,,,0.0,-0.001085197553038597,202.38109636306763,191360,0.00011175684630870819,1763260253.4056394,0.5535308122634888,0.005111320409923792,-0.05799281597137451,0.000185253462404944
1084.0,0.0004101339727640152,2117,,,0.0,-0.0008309483528137207,204.49179983139038,193664,0.00026695616543293,1763260255.5163429,0.545712947845459,876.701904296875,0.00024181604385375977,0.00018387097225058824
,,2141,500.0,500.0,,,206.7514214515686,196132,,1763260257.7759645,,,,
,,2146,500.0,500.0,,,207.20311760902405,196632,,1763260258.2276607,,,,
1084.0,0.0014478014782071114,2147,,,0.0,-0.00850873626768589,207.30760288238525,196736,0.00016678031533956528,1763260258.332146,0.4934726655483246,620.15283203125,9.244680404663086e-05,0.00018202765204478055
1084.0,-0.0020909663289785385,2148,,,0.0,-0.016306929290294647,207.42125964164734,196864,0.0010505113750696182,1763260258.4458027,0.493140310049057,0.0056654661893844604,-0.1958460807800293,0.00018195084703620523
1084.0,-0.0005313744768500328,2155,500.0,500.0,0.0,0.008957114070653915,208.13599300384521,197632,0.000470614992082119,1763260259.160536,0.5315219163894653,779.9703979492188,0.000520169734954834,0.0001814900169847533
1084.0,-0.0020020687952637672,2172,,,0.0,-0.0042663514614105225,209.75133275985718,199424,0.00010673794895410538,1763260260.7758758,0.5050055384635925,0.00047659725532867014,-0.08522272109985352,0.00018041474686469883
1084.0,0.0021717557683587074,2185,,,0.0,-0.0013758223503828049,210.96081972122192,200704,8.140783756971359e-05,1763260261.9853628,0.5304514169692993,945.3685302734375,-0.00016200542449951172,0.00017964669677894562
1084.0,0.007537222467362881,2192,,,0.0,-0.0017135636880993843,211.63964748382568,201472,0.0013652676716446877,1763260262.6641905,0.4586760997772217,0.0006511260871775448,0.0016106367111206055,0.0001791858667274937
1084.0,0.031521089375019073,2198,,,0.0078125,-0.026744090020656586,212.2461178302765,202112,0.004594200290739536,1763260263.2706609,0.532426655292511,0.00020318443421274424,-0.09617984294891357,0.0001788018416846171
,,2199,500.0,500.0,,,212.25622534751892,202132,,1763260263.2807684,,,,
1084.0,0.0012297183275222778,2211,,,0.0,-0.0028070472180843353,213.42135286331177,203392,0.0002757534384727478,1763260264.445896,0.49433189630508423,0.0003276877978350967,0.07697153091430664,0.0001780337915988639
1084.0,-0.0009689824655652046,2214,,,0.0,-0.0017429739236831665,213.64885997772217,203648,4.050973802804947e-05,1763260264.673403,0.5012661218643188,619.0353393554688,-0.0004987716674804688,0.00017788018158171326
1084.0,0.0036277081817388535,2220,,,0.0,-0.004941366612911224,214.24669933319092,204288,0.0006921570748090744,1763260265.2712424,0.48305952548980713,0.003970345947891474,-0.5101289749145508,0.00017749615653883666
,,2223,500.0,500.0,,,214.5033679008484,204632,,1763260265.527911,,,,
1084.0,-0.00039687380194664,2225,,,0.0,0.006350977346301079,214.70179414749146,204800,0.0003522448241710663,1763260265.7263372,0.5566518902778625,0.0034451913088560104,-0.21457898616790771,0.00017718893650453538
1085.0,-0.0028221653774380684,2226,,,0.001953125,-0.011816704645752907,214.81579661369324,204928,0.0014473618939518929,1763260265.8403397,0.5222856998443604,0.00031024732743389904,-0.09025907516479492,0.00017711213149596006
1085.0,-0.0003843884915113449,2227,,,0.0,0.0030469372868537903,214.92765426635742,205056,8.260831236839294e-05,1763260265.9521973,0.5262491106987,0.00018508532957639545,-0.3602471351623535,0.00017703532648738474
1084.0,-0.0034599462524056435,2231,,,0.0,-0.0004176422953605652,215.30668878555298,205440,0.0001061493530869484,1763260266.3312318,0.57552570104599,0.00029273031395860016,-0.015554308891296387,0.00017680491146165878
1084.0,-0.0029295235872268677,2235,,,0.0,0.007744286209344864,215.6475100517273,205824,0.0005318056792020798,1763260266.672053,0.5731874704360962,0.0037696443032473326,-0.034111857414245605,0.00017657449643593282
1084.0,-0.002912544645369053,2241,,,0.0,0.0005219373852014542,216.25736165046692,206464,0.000354900024831295,1763260267.2819047,0.5008505582809448,0.0006570962141267955,-0.10739445686340332,0.00017619047139305621
,,2248,500.0,500.0,,,216.83786153793335,207132,,1763260267.8624046,,,,
1085.0,-0.002035832032561302,2250,,,0.0,-0.015624351799488068,217.05523467063904,207360,0.0013132039457559586,1763260268.0797777,0.5636112093925476,0.005191870033740997,0.06761389970779419,0.00017565283633302897
,,2253,500.0,500.0,,,217.32358527183533,207632,,1763260268.3481283,,,,
,,2272,500.0,500.0,,,219.0861475467682,209632,,1763260270.1106906,,,,
1085.0,-0.008403783664107323,2280,,,0.0,0.0041252076625823975,219.8809633255005,210432,0.0001881476491689682,1763260270.9055064,0.5201427340507507,0.00037141572101972997,0.12162017822265625,0.00017380953067913651
1085.0,0.00141806248575449,2295,,,0.0,0.0015932898968458176,221.2667908668518,211968,0.0004980573430657387,1763260272.291334,0.5522229671478271,0.00031701609259471297,0.047468483448028564,0.00017288787057623267
1085.0,0.0018171733245253563,2298,,,0.0,0.0014117807149887085,221.53284740447998,212224,0.00010113511234521866,1763260272.5573905,0.5086401104927063,569.0841674804688,-4.601478576660156e-05,0.00017273426055908203
1085.0,0.004552626051008701,2310,,,0.0,-0.0010553356260061264,222.68913769721985,213504,0.00020246487110853195,1763260273.7136807,0.5868085622787476,0.0004782534088008106,0.0599057674407959,0.00017196621047332883
1085.0,0.002437109127640724,2312,,,0.0,-0.004873063415288925,222.91369080543518,213760,0.0005453638732433319,1763260273.9382339,0.5615246891975403,0.004945189226418734,0.18915915489196777,0.0001718126004561782
1085.0,0.028536731377243996,2318,,,0.00390625,-0.012974917888641357,223.5159502029419,214400,0.0023785028606653214,1763260274.5404932,0.5350815653800964,0.00040392306982539594,-0.470869779586792,0.0001714285754133016
1085.0,5.425885319709778e-05,2322,,,0.0,-0.009500592947006226,223.85747694969177,214784,0.0011137593537569046,1763260274.88202,0.5591309666633606,0.0034124369267374277,0.6210174560546875,0.00017119816038757563
1085.0,-0.008941787295043468,2324,,,0.0,-0.006779041141271591,224.08314180374146,215040,0.0011139390990138054,1763260275.1076849,0.5603481531143188,0.0002217830333393067,-2.1633472442626953,0.00017104455037042499
1085.0,-0.0018106801435351372,2329,,,0.0,0.005216117948293686,224.57336974143982,215552,0.0003660665825009346,1763260275.5979128,0.5467662215232849,0.00012258527567610145,0.06335318088531494,0.0001707373303361237
1085.0,0.0005379077047109604,2339,,,0.001953125,-0.01451704278588295,225.48917174339294,216576,0.0018888786435127258,1763260276.5137148,0.5443546772003174,0.00012751285976264626,-0.26470494270324707,0.00017012289026752114
1085.0,-0.000772504135966301,2343,,,0.0,0.0029076896607875824,225.8561224937439,216960,0.0005752518773078918,1763260276.8806655,0.5141767263412476,0.0005402955575846136,-0.065643310546875,0.00016989247524179518
1085.0,-0.004496150650084019,2348,,,0.0,-0.0037352759391069412,226.30779433250427,217472,0.00035263877362012863,1763260277.3323374,0.5602971315383911,0.0006036274135112762,-0.5615246295928955,0.0001695852552074939
1085.0,0.0015647439286112785,2354,,,0.0,0.002955477684736252,226.9166054725647,218112,0.00034023914486169815,1763260277.9411485,0.5284872651100159,0.00016184319974854589,0.04983973503112793,0.0001692012301646173
1085.0,0.006058015860617161,2363,,,0.0,-0.014345541596412659,227.74286198616028,219008,0.0016341274604201317,1763260278.767405,0.553770899772644,0.00035400770138949156,0.2218036651611328,0.00016866359510459006
,,2389,500.0,500.0,,,230.13824582099915,221632,,1763260281.1627889,,,,
,,2394,500.0,500.0,,,230.58502650260925,222132,,1763260281.6095695,,,,
,,2409,500.0,500.0,,,232.0077247619629,223632,,1763260283.0322678,,,,
,,2426,500.0,500.0,,,233.54402804374695,225406,,1763260284.568571,,,,
1085.0,-0.0016702264547348022,2430,,,0.0,0.006360560655593872,233.9640336036682,225792,0.0003482196480035782,1763260284.9885767,0.557227611541748,0.00010105621913680807,0.001325368881225586,0.00016459292965009809
1085.0,0.009312420152127743,2449,,,0.0,0.003219097852706909,235.70928072929382,227712,0.0006289379671216011,1763260286.7338238,0.5925260186195374,0.0004647081659641117,0.2438046932220459,0.00016344085452146828
1085.0,0.007917952723801136,2465,,,0.0,0.0021307142451405525,237.24384427070618,229376,0.00033774133771657944,1763260288.2683873,0.5141130685806274,0.000251735036727041,-1.1681959629058838,0.00016244238940998912
,,2491,500.0,500.0,,,239.35061812400818,231712,,1763260290.3751612,,,,
1085.0,-0.0005749734118580818,2493,,,0.0,0.004175776615738869,239.56461691856384,231936,0.0007760794833302498,1763260290.58916,0.5116893649101257,0.00393677968531847,-0.1689690351486206,0.00016090630379039794
1085.0,0.00024338997900485992,2506,,,0.0,0.0003479011356830597,240.73187899589539,233216,0.00025290995836257935,1763260291.756422,0.5293459296226501,451.3768615722656,0.00026720762252807617,0.00016013825370464474
1085.0,0.002667517401278019,2514,,,0.0,-0.008128926157951355,241.45504903793335,233984,0.0006044553592801094,1763260292.479592,0.548380434513092,0.0085986303165555,-0.09488546848297119,0.00015967742365319282
1085.0,0.0013669198378920555,2515,,,0.0,-0.008326240815222263,241.56839394569397,234112,0.000999252311885357,1763260292.592937,0.5579397082328796,0.0015866257017478347,-3.031731128692627,0.0001596006186446175
1085.0,-0.00424281507730484,2520,,,0.0,-0.005613431334495544,242.0186014175415,234624,0.00044874101877212524,1763260293.0431445,0.5835309624671936,0.0005458769155666232,-0.057765960693359375,0.00015929339861031622
1085.0,-0.00013340916484594345,2533,,,0.0,0.0029029473662376404,243.17871975898743,235904,0.0003198450431227684,1763260294.2032628,0.575927734375,354.15350341796875,0.0004069209098815918,0.00015852534852456301
1085.0,0.01365675125271082,2540,,,0.0,-0.0017882734537124634,243.88702940940857,236672,0.0007495833560824394,1763260294.9115725,0.5590848922729492,0.0005226897774264216,-1.0366199016571045,0.0001580645184731111
1085.0,-0.0008154474198818207,2547,,,0.0,-0.001015298068523407,244.4895737171173,237312,5.274452269077301e-05,1763260295.5141168,0.5361537933349609,551.7445068359375,-0.0010883808135986328,0.0001576804934302345
1085.0,0.011022555641829967,2570,,,0.0,0.004836816340684891,246.71133852005005,239744,0.0003052307292819023,1763260297.7358816,0.5580820441246033,0.000397005642298609,-1.708909034729004,0.0001562211982673034
,,2571,500.0,500.0,,,246.734304189682,239798,,1763260297.7588472,,,,
,,2576,500.0,500.0,,,247.18135833740234,240298,,1763260298.2059014,,,,
1086.0,-0.0003058845177292824,2577,,,0.0,0.0010381042957305908,247.27825570106506,240384,3.5283155739307404e-05,1763260298.3027987,0.5870223641395569,589.0014038085938,-0.00019419193267822266,0.0001558371732244268
1086.0,-0.011054795235395432,2608,,,0.0,-0.006857514381408691,250.19948434829712,243584,0.00036742351949214935,1763260301.2240274,0.5472172498703003,0.0001411313860444352,0.07438129186630249,0.0001539170480100438
,,2610,500.0,500.0,,,250.34183144569397,243798,,1763260301.3663745,,,,
,,2630,500.0,500.0,,,252.19721245765686,245798,,1763260303.2217555,,,,
1086.0,0.004650549031794071,2636,,,0.0,-0.004095584154129028,252.78919339179993,246400,0.00016604643315076828,1763260303.8137364,0.5235015749931335,688.2120361328125,-0.0002727508544921875,0.00015222733782138675
1086.0,9.343214333057404e-05,2646,,,0.0,0.000386945903301239,253.69342803955078,247424,2.682209014892578e-06,1763260304.717971,0.554670512676239,0.0021392370108515024,4.297494888305664e-05,0.0001516128977527842
1086.0,0.00036956463009119034,2647,,,0.0,-0.0001314990222454071,253.8423674106598,247552,1.234002411365509e-06,1763260304.8669105,0.5666951537132263,0.0004576408537104726,-0.16515040397644043,0.00015153609274420887
1086.0,-0.0018646586686372757,2648,,,0.0,-0.0011881962418556213,253.95434761047363,247680,7.972307503223419e-05,1763260304.9788907,0.5255098342895508,0.00010225773439742625,-0.16509544849395752,0.00015145928773563355
1086.0,-0.004307937808334827,2668,,,0.0,-0.0006856322288513184,255.84303379058838,249728,0.00015230011194944382,1763260306.8675768,0.5547767281532288,0.00015561938926111907,-0.05872523784637451,0.00015023040759842843
1086.0,0.0012338031083345413,2673,,,0.0,-0.00337209808640182,256.30664443969727,250240,0.0005223657935857773,1763260307.3311875,0.5881422758102417,0.0001756615238264203,-0.10333871841430664,0.00014992320211604238
1086.0,0.014162430539727211,2683,,,0.0,-0.015107646584510803,257.24519443511963,251264,0.0010543335229158401,1763260308.2697375,0.513174295425415,0.00015144508506637067,0.22822624444961548,0.00014930876204743981
1086.0,-0.001076575368642807,2687,,,0.0,-0.002527669072151184,257.58515095710754,251648,0.00021930411458015442,1763260308.609694,0.5421397686004639,0.0002645702625159174,0.1422998309135437,0.00014907834702171385
,,2689,500.0,500.0,,,257.7076585292816,251798,,1763260308.7322016,,,,
1086.0,0.00740694347769022,2692,,,0.0,-0.007841289043426514,258.0709927082062,252160,0.00012431014329195023,1763260309.0955358,0.5147609114646912,0.00023358463658951223,-0.10150671005249023,0.00014877112698741257
1086.0,0.0009808037430047989,2732,,,0.0,7.417052984237671e-05,261.80530285835266,256256,1.060590147972107e-05,1763260312.829846,0.6074895262718201,0.00018046569311991334,0.25413137674331665,0.00014631336671300232
,,2752,500.0,500.0,,,263.6159176826477,258298,,1763260314.6404607,,,,
,,2757,500.0,500.0,,,264.06040596961975,258798,,1763260315.084949,,,,
1086.0,0.00588834285736084,2772,,,0.0,-0.0020684078335762024,265.45805859565735,260224,0.00022443383932113647,1763260316.4826016,0.5290998220443726,0.0007822462357580662,-0.013202428817749023,0.0001439324114471674
1086.0,0.001619185321033001,2782,,,0.0,0.0032940059900283813,266.39554476737976,261248,6.930436939001083e-05,1763260317.4200878,0.5939445495605469,0.0003182654036208987,-0.02014148235321045,0.00014331797137856483
1086.0,0.00012263096868991852,2783,,,0.0,-0.0002071009948849678,266.5072705745697,261376,5.1058828830718994e-05,1763260317.5318136,0.5143482089042664,0.0001885672245407477,-0.03993713855743408,0.00014324116636998951
1086.0,0.0009208172559738159,2793,,,0.0,0.0024977996945381165,267.3255367279053,262272,0.0004092808812856674,1763260318.3500798,0.4978424906730652,609.2459716796875,5.960464477539062e-07,0.00014270353130996227
1086.0,0.0009688558056950569,2824,,,0.0,0.0006928592920303345,270.13097524642944,265344,2.1317042410373688e-05,1763260321.1555183,0.5777010917663574,0.00384151516482234,-0.19837653636932373,0.0001408602111041546
1086.0,-0.0026391251012682915,2843,,,0.0,0.00026141107082366943,271.896901845932,267264,6.965082138776779e-05,1763260322.921445,0.5091845393180847,143.63165283203125,-0.00017893314361572266,0.00013970813597552478
1086.0,0.003973373211920261,2857,,,0.0,0.001156579703092575,273.17107248306274,268672,0.00011116731911897659,1763260324.1956155,0.5593736171722412,637.4442138671875,-6.937980651855469e-05,0.00013886328088119626
1086.0,0.0005400720983743668,2882,,,0.0,0.0004896894097328186,275.495304107666,271232,1.125037670135498e-05,1763260326.5198472,0.5615708231925964,534.17578125,7.337331771850586e-05,0.00013732719526160508
1086.0,0.0004509715363383293,2890,,,0.0,0.00389041006565094,276.38549876213074,272128,0.0002519553527235985,1763260327.4100418,0.47131580114364624,0.00018737066420726478,-0.07480335235595703,0.00013678956020157784
1086.0,0.0060349758714437485,2911,,,0.0,0.0004802197217941284,278.2716248035431,274176,0.0004119947552680969,1763260329.2961679,0.5303826928138733,694.5233154296875,-4.267692565917969e-05,0.00013556068006437272
,,2935,500.0,500.0,,,280.49421644210815,276639,,1763260331.5187595,,,,
,,2949,500.0,500.0,,,281.8019654750824,278139,,1763260332.8265085,,,,
1086.0,0.0072324033826589584,2960,,,0.0,-0.001019950956106186,282.811185836792,279168,0.00040812045335769653,1763260333.835729,0.528252363204956,548.9993896484375,-1.1324882507324219e-05,0.00013256528472993523
1086.0,5.770847201347351e-05,2975,,,0.0,0.00012449175119400024,284.2431221008301,280704,2.5406479835510254e-06,1763260335.2676651,0.5752721428871155,0.0003572996356524527,0.09243196249008179,0.00013164362462703139
,,2989,500.0,500.0,,,285.5605511665344,282228,,1763260336.5850942,,,,
1086.0,-0.0043726954609155655,2997,,,0.0,-0.001745849847793579,286.34385561943054,283008,0.0002954043447971344,1763260337.3683987,0.5305317640304565,0.00031806540209800005,0.07632124423980713,0.00013026113447267562
1086.0,0.00010103918612003326,3011,,,0.0,8.327886462211609e-05,287.62198281288147,284416,4.424341022968292e-05,1763260338.6465259,0.5720577239990234,0.0003130804980173707,-0.3276641368865967,0.0001294162793783471
,,3051,500.0,500.0,,,291.0428788661957,288241,,1763260342.067422,,,,
1087.0,0.002119513228535652,3053,,,0.0,-0.004466544836759567,291.22842812538147,288384,0.00015166588127613068,1763260342.2529712,0.5450099110603333,0.005643521435558796,-6.395200252532959,0.00012703532411251217
,,3066,500.0,500.0,,,292.4288046360016,289741,,1763260343.4533477,,,,
1086.0,0.008520836010575294,3070,,,0.0,-0.0016954131424427032,292.8962993621826,290176,0.0003503747284412384,1763260343.9208424,0.5812340974807739,0.00016924695228226483,0.08115744590759277,0.00012596006854437292
1086.0,0.006946633569896221,3083,,,0.0,0.004046862944960594,293.9582767486572,291328,0.000843818299472332,1763260344.9828198,0.4854951500892639,735.3572387695312,-5.841255187988281e-05,0.00012526882346719503
1087.0,-0.0008193785324692726,3098,,,0.0,-0.0003713667392730713,295.3513798713684,292864,2.7540139853954315e-05,1763260346.375923,0.6002586483955383,584.9050903320312,-2.9802322387695312e-05,0.0001243471633642912
1086.0,0.004612334072589874,3103,,,0.0,-0.005806282162666321,295.84333515167236,293376,0.0005656629800796509,1763260346.8678782,0.5398722290992737,135.02825927734375,-3.814697265625e-06,0.0001240399433299899
1087.0,0.002532999962568283,3127,,,0.0,-0.0013577267527580261,298.068487405777,295808,0.00013299845159053802,1763260349.0930305,0.548550546169281,587.6238403320312,0.00011974573135375977,0.00012258064816705883
1087.0,-7.988326251506805e-05,3129,,,0.0,-0.0005334652960300446,298.29732728004456,296064,2.130866050720215e-05,1763260349.3218703,0.5432317852973938,0.0003676669439300895,0.11215096712112427,0.00012242703814990819
,,3141,500.0,500.0,,,299.3652856349945,297256,,1763260350.3898287,,,,
1087.0,0.00219079852104187,3143,,,0.0,-0.0009759180247783661,299.57622265815735,297472,0.00024149194359779358,1763260350.6007657,0.499555379152298,0.003863820107653737,-0.2142045497894287,0.00012158218305557966
,,3146,500.0,500.0,,,299.84226512908936,297756,,1763260350.8668082,,,,
1087.0,0.002608531154692173,3161,,,0.0,-0.003379087895154953,301.23274517059326,299264,6.347242742776871e-05,1763260352.2572882,0.5714171528816223,572.4832763671875,-1.1205673217773438e-05,0.00012050691293552518
,,3170,500.0,500.0,,,302.0948305130005,300256,,1763260353.1193736,,,,
1087.0,0.005926249548792839,3183,,,0.0,-0.008659914135932922,303.3391110897064,301568,0.0005507059395313263,1763260354.3636541,0.499383807182312,0.00034450829843990505,-0.0837395191192627,0.00011912442278116941
1087.0,-0.0025305263698101044,3188,,,0.0,0.010459108278155327,303.7914400100708,302080,0.0006637685000896454,1763260354.815983,0.4983186721801758,0.0004365209024399519,-0.4596809148788452,0.00011881720274686813
1087.0,-0.001996029168367386,3217,,,0.0,0.005172984674572945,306.3986554145813,304896,0.00022900663316249847,1763260357.4231985,0.5631424784660339,904.787841796875,0.00017076730728149414,0.00011712749255821109
1087.0,0.0007233051583170891,3224,,,0.0,-0.0029311906546354294,307.0776767730713,305664,9.519699960947037e-05,1763260358.1022198,0.616005003452301,0.0002921445993706584,-0.02263808250427246,0.00011666666978271678
1087.0,-0.0012309597805142403,3247,,,0.0,0.0003920160233974457,309.195597410202,307968,0.0006311936303973198,1763260360.2201405,0.5954513549804688,0.000287398201180622,-0.266315221786499,0.00011528417962836102
1087.0,-0.009975277818739414,3250,,,0.0,-0.0024699345231056213,309.46184754371643,308224,0.00034675467759370804,1763260360.4863906,0.5511806607246399,0.004491343162953854,-0.2896631956100464,0.00011513056961121038
1087.0,5.98076730966568e-05,3252,,,0.0,-0.0013331128284335136,309.6854374408722,308480,1.899711787700653e-05,1763260360.7099805,0.5784049034118652,0.0003870758228003979,-0.24522364139556885,0.00011497695959405974
1087.0,-0.0033392803743481636,3255,,,0.0,-0.008876010775566101,309.9132089614868,308736,0.0002265116199851036,1763260360.937752,0.5801666378974915,0.003822679864242673,-0.8475254774093628,0.0001148233495769091
1087.0,-0.00019716471433639526,3259,,,0.0,3.335624933242798e-05,310.2768602371216,309120,6.709247827529907e-06,1763260361.3014033,0.5732795596122742,794.3619384765625,3.349781036376953e-05,0.00011459293455118313
1087.0,0.00529700331389904,3272,,,0.0,-0.004335543140769005,311.5579891204834,310528,0.0005757231265306473,1763260362.5825322,0.5696768760681152,0.0003365413285791874,-0.307570219039917,0.00011374807945685461
1087.0,0.003494342789053917,3275,,,0.0,-0.002845853567123413,311.7849178314209,310784,0.00030515529215335846,1763260362.8094609,0.5814962387084961,0.002885493915528059,0.0005121827125549316,0.00011359446943970397
1087.0,-0.0054250601679086685,3276,,,0.0,-0.00388258695602417,311.89588260650635,310912,0.00038984790444374084,1763260362.9204257,0.5708272457122803,0.0003152514691464603,-0.030102252960205078,0.00011351766443112865
1087.0,-0.0028100302442908287,3296,,,0.0,-0.0048870183527469635,313.76870250701904,312960,0.00011153239756822586,1763260364.7932456,0.6319777965545654,0.00010567391291260719,-0.20171380043029785,0.00011228878429392353
1087.0,0.00040523800998926163,3299,,,0.0,-0.011235583573579788,313.9963712692261,313216,0.0003905659541487694,1763260365.0209143,0.5897076725959778,0.0031939882319420576,-0.6810321807861328,0.00011213517427677289
1087.0,0.0006241044029593468,3338,,,0.0,-0.00027764495462179184,317.6780002117157,317184,5.73890283703804e-05,1763260368.7025433,0.5353748202323914,635.2138671875,6.598234176635742e-05,0.00010975422628689557
1087.0,-0.0019185049459338188,3351,,,0.0,0.0014149993658065796,318.8517541885376,318464,4.8498623073101044e-05,1763260369.8762972,0.5673884153366089,664.1260986328125,0.0002205371856689453,0.00010898617620114237
1087.0,-0.0013908054679632187,3357,,,0.0,-0.002889961004257202,319.4155526161194,319104,3.436952829360962e-05,1763260370.4400957,0.5836105346679688,0.0029118640813976526,-0.10323214530944824,0.00010860215115826577
