_step,losses/approx_kl,losses/explained_variance,losses/clipfrac,charts/SPS,_runtime,_timestamp,losses/entropy,charts/episodic_return,charts/learning_rate,losses/old_approx_kl,charts/episodic_length,losses/policy_loss,losses/value_loss,global_step
3428,0.001374286599457264,-0.0567173957824707,0.00390625,1087.0,319.4936857223511,1763260370.5725517,0.554054856300354,,0.00010844854114111513,-0.005374775268137455,,-0.0058991312980651855,0.00401990907266736,319360
3435,3.659632056951523e-05,0.00012576580047607422,0.0,1087.0,320.1836202144623,1763260371.2624862,0.5915374755859375,,0.00010798771108966321,0.0016627712175250053,,0.0007867217063903809,0.000261054519796744,320128
3450,0.0004415968433022499,-0.06733715534210205,0.0,1087.0,321.6381130218506,1763260372.716979,0.5171478390693665,,0.00010706605098675936,0.0025296034291386604,,-0.0037729255855083466,0.0002795000036712736,321664
3451,,,,,321.6660122871399,1763260372.7448783,,500.0,,,500.0,,,321731
3462,6.251689046621323e-05,1.531839370727539e-05,0.0,1087.0,322.70713210105896,1763260373.785998,0.5820693969726562,,0.00010637480590958148,-0.0030959947034716606,,-0.0027716979384422302,618.993896484375,322816
3476,,,,,324.0105724334717,1763260375.0894384,,500.0,,,500.0,,,324231
3479,0.0006139436736702919,-0.042655110359191895,0.0,1087.0,324.3478653430939,1763260375.4267313,0.5014930963516235,,0.000105299535789527,0.0008551282808184624,,-0.0034616217017173767,0.0004342659085523337,324608
3498,0.0008692005649209023,0.4490366578102112,0.0,1087.0,326.1309554576874,1763260377.2098215,0.5069219470024109,,0.00010414746793685481,0.018736349418759346,,-0.020239533856511116,0.000675465096719563,326528
3503,8.528027683496475e-05,0.09892481565475464,0.0,1087.0,326.5843222141266,1763260377.6631882,0.6356881260871887,,0.00010384024790255353,0.0035654371604323387,,-0.0016938848420977592,0.0002451752370689064,327040
3513,,,,,327.46232199668884,1763260378.541188,,500.0,,,500.0,,,328054
3525,0.0006845081225037575,-1.1567637920379639,0.0,1087.0,328.6042275428772,1763260379.6830935,0.507719874382019,,0.00010253456275677308,0.010817994363605976,,-0.007362104952335358,0.004012575838714838,329216
3537,0.00013485923409461975,0.06447046995162964,0.0,1087.0,329.8111174106598,1763260380.8899834,0.5278024673461914,,0.00010176651267101988,-0.006253240630030632,,-0.006451132241636515,0.0001858718751464039,330496
3554,0.00017210841178894043,-3.4570693969726562e-06,0.0,1087.0,331.33717823028564,1763260382.4160442,0.546525776386261,,0.00010076804755954072,0.004341151565313339,,-0.004687178879976273,301.11761474609375,332160
3555,9.024888277053833e-05,-0.16185927391052246,0.0,1087.0,331.4487273693085,1763260382.5275934,0.6053900718688965,,0.0001006912425509654,-0.0007790178060531616,,-0.0016215629875659943,0.003761803265661001,332288
3576,7.246993482112885e-05,0.04094076156616211,0.0,1087.0,333.46570110321045,1763260384.544567,0.5741958618164062,,9.938555740518495e-05,0.0010520946234464645,,0.00011298991739749908,0.00033476238604635,334464
3578,1.0108575224876404e-05,-0.0001100301742553711,0.0,1087.0,333.58274149894714,1763260384.6616075,0.5496518611907959,,9.930875239660963e-05,0.0006945803761482239,,0.0001742914319038391,360.2095947265625,334592
3581,0.0006714910268783569,0.07867175340652466,0.0,1087.0,333.94900941848755,1763260385.0278754,0.5186891555786133,,9.907834464684129e-05,0.0029568057507276535,,-0.006971610710024834,0.0003282391116954386,334976
3589,4.7258101403713226e-05,-0.031316280364990234,0.0,1087.0,334.64091062545776,1763260385.7197766,0.5873651504516602,,9.861751459538937e-05,0.0018544113263487816,,-0.003152690827846527,0.0035291214007884264,335744
3613,0.00021418742835521698,-9.882450103759766e-05,0.0,1087.0,336.8795874118805,1763260387.9584534,0.5536368489265442,,9.715821943245828e-05,0.001011490821838379,,-0.0052959248423576355,247.7108612060547,338176
3622,0.00023845117539167404,-0.00017380714416503906,0.0,1087.0,337.71603441238403,1763260388.7949004,0.5055131912231445,,9.662058437243104e-05,0.006479774601757526,,-0.004972971975803375,814.4376831054688,339072
3640,0.00041111744940280914,-0.05021059513092041,0.0,1087.0,339.49812507629395,1763260390.576991,0.5799100399017334,,9.546850924380124e-05,-0.0040763188153505325,,-0.0015261732041835785,0.00027987276553176343,340992
3656,,,,,340.97096991539,1763260392.049836,,500.0,,,500.0,,,342554
3669,0.0011006789281964302,-0.20399999618530273,0.0,1087.0,342.2517342567444,1763260393.3306003,0.5469798445701599,,9.370199404656887e-05,0.01712668687105179,,0.0033876001834869385,0.00020935833163093776,343936
3679,0.00021023210138082504,-0.08225786685943604,0.0,1087.0,343.20489954948425,1763260394.2837656,0.5581241846084595,,9.308755397796631e-05,0.0013226596638560295,,0.0004772171378135681,0.0004094729374628514,344960
3683,0.00011116359382867813,-0.02697134017944336,0.0,1087.0,343.58362317085266,1763260394.6624892,0.5649062395095825,,9.285714622819796e-05,-0.0028691040351986885,,-0.0022084712982177734,0.0006237151101231575,345344
3684,5.050376057624817e-05,-0.04865872859954834,0.0,1087.0,343.69722414016724,1763260394.7760901,0.5426039099693298,,9.278034121962264e-05,-0.0016952473670244217,,0.0037624360993504524,0.0003631945583038032,345472
3711,0.00034130923449993134,-4.8279762268066406e-05,0.0,1087.0,346.16880917549133,1763260397.2476752,0.6060259342193604,,9.116743603954092e-05,-0.007600046694278717,,0.0051229000091552734,238.16339111328125,348160
3713,0.0005379831418395042,-0.15523207187652588,0.0,1087.0,346.3956446647644,1763260397.4745107,0.5578134059906006,,9.101382602239028e-05,-0.004639253951609135,,0.0018353341147303581,0.00043318417738191783,348416
3715,,,,,346.5163288116455,1763260397.5951948,,500.0,,,500.0,,,348554
3731,1.224316656589508e-05,-0.08680486679077148,0.0,1086.0,348.07757472991943,1763260399.1564407,0.5957871675491333,,8.993855590233579e-05,-0.0001186225563287735,,-0.00018867477774620056,0.0031665111891925335,350208
3734,,,,,348.33693051338196,1763260399.4157965,,500.0,,,500.0,,,350554
3755,0.00025853049010038376,-0.4955955743789673,0.0,1086.0,350.20853757858276,1763260401.2874036,0.5718623399734497,,8.855606574798003e-05,-0.0012955954298377037,,-0.009929271414875984,0.01280389353632927,352512
3775,0.0001012636348605156,7.683038711547852e-05,0.0,1086.0,352.0217249393463,1763260403.100591,0.5163542628288269,,8.740399061935022e-05,4.0096230804920197e-05,,-0.001587413251399994,514.7103881835938,354432
3779,,,,,352.3913197517395,1763260403.4701858,,500.0,,,500.0,,,354888
3804,,,,,354.73007106781006,1763260405.808937,,500.0,,,500.0,,,357388
3807,0.0004317052662372589,-0.39315712451934814,0.0,1086.0,355.10622668266296,1763260406.1850927,0.5282414555549622,,8.540706767234951e-05,-0.0038863029330968857,,0.001949785277247429,0.0007636063965037465,357760
3847,,,,,358.8532476425171,1763260409.9321136,,500.0,,,500.0,,,361888
3879,0.0007064510136842728,-0.07624852657318115,0.0,1086.0,361.91503739356995,1763260412.9939034,0.5450484752655029,,8.095238445093855e-05,-0.0065895505249500275,,-0.0069867391139268875,0.0005943031865172088,365184
3883,0.000513322651386261,0.07131624221801758,0.0,1086.0,362.28605103492737,1763260413.364917,0.5152556300163269,,8.072196942521259e-05,0.00891868770122528,,-0.010175753384828568,0.003532546805217862,365568
3884,4.4148415327072144e-05,-0.1422567367553711,0.0,1086.0,362.40804409980774,1763260413.48691,0.546167254447937,,8.064516441663727e-05,-6.499886512756348e-05,,0.0006012693047523499,0.0005597662529908121,365696
3887,5.8105215430259705e-06,-7.653236389160156e-05,0.0,1086.0,362.6402895450592,1763260413.7191556,0.5814399123191833,,8.049155439948663e-05,0.000576200895011425,,0.0005584871396422386,646.8446655273438,365952
3891,,,,,363.00345516204834,1763260414.0823212,,500.0,,,500.0,,,366388
3898,0.0001546088606119156,-0.09250593185424805,0.0,1086.0,363.7050943374634,1763260414.7839603,0.5495427250862122,,7.980030932230875e-05,0.004121944308280945,,-0.002883709967136383,0.0029792864806950092,367104
3912,8.978787809610367e-05,2.199411392211914e-05,0.0,1086.0,364.98502469062805,1763260416.0638907,0.5915929079055786,,7.895545422798023e-05,0.0008734976872801781,,0.0035340525209903717,135.16253662109375,368512
3915,,,,,365.2533206939697,1763260416.3321867,,500.0,,,500.0,,,368888
3928,8.223578333854675e-07,0.0005631446838378906,0.0,1086.0,366.4101719856262,1763260417.489038,0.46013256907463074,,7.803379412507638e-05,-0.0002519441768527031,,-0.00012698769569396973,758.514404296875,370048
3944,5.583185702562332e-05,-0.16401875019073486,0.0,1086.0,367.9598069190979,1763260419.038673,0.491316020488739,,7.703532901359722e-05,-0.0006843702867627144,,-0.0019234251230955124,0.0028107597026973963,371712
3945,0.00012144073843955994,-0.12002384662628174,0.0,1086.0,368.0733938217163,1763260419.1522598,0.5498921275138855,,7.69585240050219e-05,0.0029217228293418884,,-0.0024673491716384888,0.0006434564711526036,371840
3946,,,,,368.1168339252472,1763260419.1957,,500.0,,,500.0,,,371961
3954,6.546452641487122e-05,-0.02771317958831787,0.0,1086.0,368.91092896461487,1763260419.989795,0.6033348441123962,,7.642088894499466e-05,-0.001279221847653389,,-0.0013447590172290802,0.0007917799521237612,372736
3963,6.808619946241379e-05,-0.18742907047271729,0.0,1086.0,369.75047993659973,1763260420.829346,0.5767881870269775,,7.588325388496742e-05,-7.475633174180984e-05,,-0.0006473883986473083,0.0027614575810730457,373632
3969,0.0002552522346377373,-0.01908719539642334,0.0,1086.0,370.31684613227844,1763260421.3957121,0.5862405896186829,,7.549922884209082e-05,-6.07585534453392e-05,,-0.0037156976759433746,0.0006159975309856236,374272
3981,,,,,371.3876495361328,1763260422.4665155,,500.0,,,500.0,,,375461
3983,8.69855284690857e-05,0.00903540849685669,0.0,1086.0,371.59716057777405,1763260422.6760266,0.5905754566192627,,7.465438102371991e-05,-0.0012335944920778275,,0.0007837191224098206,0.003207606263458729,375680
3997,,,,,372.8066761493683,1763260423.8855422,,15.0,,,15.0,,,376976
4020,0.00016441475600004196,-0.09044480323791504,0.0,1086.0,375.02213191986084,1763260426.100998,0.5801917314529419,,7.242703577503562e-05,-0.0019311783835291862,,-0.0041398219764232635,0.0003234980977140367,379392
4059,2.1467916667461395e-05,-0.00013077259063720703,0.0,1086.0,378.521603345871,1763260429.6004694,0.6066222190856934,,7.012288551777601e-05,-0.0002447357401251793,,0.0005317553877830505,609.365234375,383232
4087,0.00017810985445976257,-0.10292541980743408,0.0,1086.0,381.19977736473083,1763260432.2786434,0.5911892652511597,,6.835637759650126e-05,0.005068683996796608,,-0.0027170050889253616,0.0004181941330898553,386176
4091,1.8076039850711823e-05,-0.01595616340637207,0.0,1086.0,381.5356352329254,1763260432.6145012,0.5674827098846436,,6.81259625707753e-05,-0.0009225690737366676,,0.000558776780962944,0.0005904583958908916,386560
4105,4.589371383190155e-05,-0.234871506690979,0.0,1087.0,382.7972927093506,1763260433.8761587,0.5588047504425049,,6.728110747644678e-05,-0.00045146606862545013,,0.0006986856460571289,0.0023215003311634064,387968
4109,0.00011930800974369049,-0.2749401330947876,0.0,1086.0,383.1718649864197,1763260434.250731,0.5788658857345581,,6.705069245072082e-05,0.001033896580338478,,-0.0022876597940921783,0.003241739235818386,388352
4115,0.00040142331272363663,-0.1327301263809204,0.0,1087.0,383.731388092041,1763260434.810254,0.5382858514785767,,6.666666740784422e-05,-0.004433906637132168,,-0.0020731892436742783,0.000947687600273639,388992
4119,5.865562707185745e-05,-0.13597440719604492,0.0,1087.0,384.06718254089355,1763260435.1460485,0.5656892657279968,,6.643625238211825e-05,-0.0002738209441304207,,0.00014366209506988525,0.0028284871950745583,389376
4144,0.00015604868531227112,-0.01335608959197998,0.0,1086.0,386.4763970375061,1763260437.555263,0.559223473072052,,6.490015221061185e-05,-0.0022979024797677994,,-0.0028869472444057465,0.0027414108626544476,391936
4150,0.00012206472456455231,-0.09825468063354492,0.0,1087.0,387.03243017196655,1763260438.1112962,0.561252236366272,,6.451612716773525e-05,0.002557821571826935,,0.0018435120582580566,0.00045812694588676095,392576
4168,7.658358663320541e-05,0.05478471517562866,0.0,1087.0,388.6602203845978,1763260439.7390864,0.5555996298789978,,6.344085704768077e-05,-0.0005680518224835396,,-0.0038725100457668304,0.003200970822945237,394368
4184,0.00015053525567054749,-0.018594861030578613,0.0,1087.0,390.14590787887573,1763260441.224774,0.5699489116668701,,6.244239921215922e-05,-0.0022072773426771164,,-0.003504924476146698,0.0007226101588457823,396032
4194,0.0006432393565773964,-3.6344590187072754,0.0,1087.0,391.0711269378662,1763260442.149993,0.485481858253479,,6.182795914355665e-05,0.003563222475349903,,-0.007622865028679371,0.0008079417748376727,397056
4199,0.0001682853326201439,0.06432986259460449,0.0,1087.0,391.5157964229584,1763260442.5946624,0.551718533039093,,6.152073910925537e-05,-0.001063530333340168,,-0.0012319590896368027,0.0005997453699819744,397568
4224,5.7978555560112e-05,0.47005218267440796,0.0,1087.0,393.8602485656738,1763260444.9391146,0.5488612651824951,,5.998463893774897e-05,-1.881830394268036e-05,,-0.0004029124975204468,0.0003905786434188485,400128
4229,0.00011191796511411667,-0.024773716926574707,0.0,1087.0,394.30551648139954,1763260445.3843825,0.5377407073974609,,5.967741890344769e-05,0.0033031078055500984,,-0.0024897102266550064,0.0004472788132261485,400640
4243,1.1196359992027283e-05,-0.15982723236083984,0.0,1087.0,395.57401847839355,1763260446.6528845,0.5512948632240295,,5.8832563809119165e-05,0.00036250241100788116,,0.0014388710260391235,0.000751403218600899,402048
4246,7.615704089403152e-05,-6.210803985595703e-05,0.0,1087.0,395.8332440853119,1763260446.91211,0.5698941349983215,,5.8678953791968524e-05,-0.0009359167888760567,,0.00036968663334846497,905.2346801757812,402304
4252,2.9066577553749084e-06,-0.23381400108337402,0.0,1087.0,396.3917181491852,1763260447.4705842,0.5770056247711182,,5.829493238707073e-05,-5.2335672080516815e-05,,0.00017870962619781494,0.0026477498468011618,402944
4254,0.0001949649304151535,-5.22721529006958,0.0,1087.0,396.6152539253235,1763260447.69412,0.5543251037597656,,5.814132236992009e-05,0.005455372855067253,,0.0007468089461326599,0.001542046433314681,403200
4255,,,,,396.626033782959,1763260447.7048998,,500.0,,,500.0,,,403223
4273,0.00020976364612579346,-0.12290680408477783,0.0,1087.0,398.36570739746094,1763260449.4445734,0.6025487780570984,,5.6989247241290286e-05,-0.0010178890079259872,,-0.0014629550278186798,0.0005538876866921782,405120
4276,1.3046897947788239e-05,-0.09772837162017822,0.0,1087.0,398.59225964546204,1763260449.6711257,0.5541893243789673,,5.6835637224139646e-05,0.000934024341404438,,0.0015815198421478271,0.0027740560472011566,405376
4277,7.221009582281113e-05,0.07962942123413086,0.0,1087.0,398.7037744522095,1763260449.7826405,0.5682392120361328,,5.6758832215564325e-05,0.001717754639685154,,0.0006601735949516296,0.0007139754598028958,405504
4278,6.713997572660446e-05,-0.1402287483215332,0.0,1087.0,398.81612491607666,1763260449.894991,0.6011631488800049,,5.6682027206989005e-05,-0.00022596772760152817,,-0.003968274220824242,0.0004290068754926324,405632
4288,,,,,399.66055250167847,1763260450.7394185,,500.0,,,500.0,,,406593
4290,1.5071593225002289e-05,-0.11781191825866699,0.0,1087.0,399.86059522628784,1763260450.9394612,0.5328869819641113,,5.599078212981112e-05,7.101614028215408e-05,,-0.0008836314082145691,0.0025732708163559437,406784
4292,9.42423939704895e-05,-0.1084585189819336,0.0,1087.0,400.11873507499695,1763260451.197601,0.5410749912261963,,5.583717211266048e-05,0.0009190700948238373,,0.0023591965436935425,0.0006504254415631294,407040
4314,7.5856223702430725e-06,-7.128715515136719e-05,0.0,1087.0,402.10221695899963,1763260453.181083,0.5314509868621826,,5.4531490604858845e-05,-0.0005937321111559868,,-0.0007907971739768982,270.7124938964844,409216
4318,0.00018647313117980957,-8.630752563476562e-05,0.0,1087.0,402.4400360584259,1763260453.518902,0.5216035842895508,,5.4301075579132885e-05,-0.003664810210466385,,0.0012159571051597595,664.4296264648438,409600
4346,3.0734576284885406e-05,0.020163357257843018,0.0,1087.0,405.0910563468933,1763260456.1699224,0.5926234722137451,,5.2534564019879326e-05,-0.00186863262206316,,0.0009552203118801117,0.00048563251039013267,412544
4366,1.8193386495113373e-05,-0.040955424308776855,0.0,1087.0,406.95627331733704,1763260458.0351393,0.5722346305847168,,5.13056838826742e-05,-0.001132735051214695,,-0.0008874908089637756,0.0005143499583937228,414592
4372,5.998648703098297e-06,-4.684925079345703e-05,0.0,1087.0,407.44183802604675,1763260458.520704,0.5509454011917114,,5.099846384837292e-05,0.0005928250029683113,,0.000898479949682951,768.0728759765625,415104
4377,5.38211315870285e-06,-6.35385513305664e-05,0.0,1087.0,407.8920204639435,1763260458.9708865,0.544366717338562,,5.069124381407164e-05,0.00010337028652429581,,-0.0005648601800203323,481.84722900390625,415616
4378,0.00012360326945781708,-0.009161829948425293,0.0,1088.0,408.0040774345398,1763260459.0829434,0.5776071548461914,,5.061443880549632e-05,-0.0025584809482097626,,-0.0001389048993587494,0.001997273648157716,415744
4387,5.5031850934028625e-06,-2.8133392333984375e-05,0.0,1088.0,408.82424545288086,1763260459.9031115,0.6166863441467285,,5.007680374546908e-05,8.19796696305275e-05,,0.00042212754487991333,501.39208984375,416640
4396,,,,,409.65385699272156,1763260460.732723,,500.0,,,500.0,,,417560
4413,4.256889224052429e-05,-0.0005671977996826172,0.0,1088.0,411.2633624076843,1763260462.3422284,0.522356390953064,,4.846390220336616e-05,0.0009424928575754166,,-0.0008967351168394089,0.004157750867307186,419328
4415,3.625638782978058e-06,-0.057800889015197754,0.0,1088.0,411.52880597114563,1763260462.607672,0.5512217283248901,,4.831029218621552e-05,0.000312083400785923,,4.727393388748169e-05,0.0009981989860534668,419584
4456,7.140729576349258e-05,-0.022304296493530273,0.0,1088.0,415.2412905693054,1763260466.3201566,0.5019857287406921,,4.585253554978408e-05,0.002602805383503437,,0.0013846354559063911,0.0009397360263392329,423680
4470,,,,,416.33025312423706,1763260467.4091191,,500.0,,,500.0,,,424929
4478,0.00013129506260156631,-0.012410879135131836,0.0,1088.0,417.1192350387573,1763260468.198101,0.5847941040992737,,4.4623655412578955e-05,-0.004982584156095982,,-0.00376708060503006,0.0010762024903669953,425728
4480,,,,,417.2577359676361,1763260468.336602,,500.0,,,500.0,,,425929
4492,3.849901258945465e-05,-0.11539685726165771,0.0,1088.0,418.38596296310425,1763260469.464829,0.5826778411865234,,4.377880031825043e-05,0.001692064106464386,,-0.0025691594928503036,0.0023915853817015886,427136
4496,,,,,418.65296363830566,1763260469.7318296,,77.0,,,77.0,,,427506
4498,0.00012584123760461807,-0.02944493293762207,0.0,1088.0,418.8758566379547,1763260469.9547226,0.6003971099853516,,4.347158392192796e-05,-0.005259699188172817,,-0.001647651195526123,0.002652246505022049,427648
4520,2.4624168872833252e-05,-8.618831634521484e-05,0.0,1088.0,420.7147011756897,1763260471.7935672,0.5590318441390991,,4.2242703784722835e-05,0.00028337351977825165,,-0.0009904541075229645,491.60302734375,429696
4522,8.688587695360184e-05,-0.18494784832000732,0.0,1088.0,420.9764873981476,1763260472.0553534,0.577621340751648,,4.2089093767572194e-05,0.004666506312787533,,-0.000933770090341568,0.0012173905270174146,429952
4524,,,,,421.096045255661,1763260472.1749113,,500.0,,,500.0,,,430095
4525,2.3166649043560028e-05,-4.112720489501953e-05,0.0,1088.0,421.202184677124,1763260472.2810507,0.5960658192634583,,4.1935483750421554e-05,-0.0013830894604325294,,-0.0008265785872936249,576.4825439453125,430208
4527,0.00016158167272806168,0.10069805383682251,0.0,1088.0,421.42565298080444,1763260472.504519,0.5912500619888306,,4.178187373327091e-05,-0.005658547393977642,,-0.0026538707315921783,0.0009950997773557901,430464
4531,2.8518028557300568e-05,0.0008276104927062988,0.0,1088.0,421.6521170139313,1763260472.730983,0.4988355338573456,,4.162826371612027e-05,-0.0003316802904009819,,0.00017214380204677582,836.6632690429688,430720
4533,1.1128373444080353e-05,0.018587946891784668,0.0,1088.0,421.91280817985535,1763260472.9916742,0.5502437949180603,,4.147465369896963e-05,0.00027762632817029953,,-0.0006752833724021912,0.0009818916441872716,430976
4534,3.139488399028778e-05,-0.033486247062683105,0.0,1088.0,422.0222897529602,1763260473.1011558,0.595070481300354,,4.139784869039431e-05,0.001297973096370697,,-0.0032696034759283066,0.0006169763510115445,431104
4555,2.348143607378006e-05,-0.024361491203308105,0.0,1088.0,423.85564136505127,1763260474.9345074,0.5937086939811707,,4.0168972191167995e-05,0.0030143624171614647,,-0.0005185529589653015,0.001198875135742128,433152
4562,,,,,424.46786427497864,1763260475.5467303,,500.0,,,500.0,,,433824
4576,,,,,425.5431547164917,1763260476.6220207,,16.0,,,16.0,,,435038
4613,,,,,428.79955649375916,1763260479.8784225,,500.0,,,500.0,,,438624
4626,2.5091692805290222e-05,-0.07654988765716553,0.0,1088.0,430.11111092567444,1763260481.189977,0.5639607906341553,,3.609831037465483e-05,-0.0007848162204027176,,-0.0019047930836677551,0.0006223829695954919,439936
4635,1.3756565749645233e-05,-0.0003820657730102539,0.0,1088.0,430.82371401786804,1763260481.90258,0.5442720651626587,,3.563748032320291e-05,-0.000293501652777195,,-0.00020495429635047913,1072.8505859375,440704
4641,4.762783646583557e-06,0.042401671409606934,0.0,1088.0,431.4260718822479,1763260482.504938,0.5973641276359558,,3.525345528032631e-05,0.0004886575043201447,,0.0006686560809612274,0.0018382208654657006,441344
4644,,,,,431.6809973716736,1763260482.7598634,,500.0,,,500.0,,,441689
4661,2.4870038032531738e-05,-0.12140440940856934,0.0,1088.0,433.2522647380829,1763260484.3311307,0.6038793325424194,,3.402457878109999e-05,-0.0015160385519266129,,0.0009986776858568192,0.0011416412889957428,443392
4675,1.76355242729187e-05,-0.31121551990509033,0.0,1088.0,434.5647087097168,1763260485.6435747,0.5851655006408691,,3.317972368677147e-05,-0.0022967923432588577,,0.0001905485987663269,0.0012081442400813103,444800
4691,1.7404556274414062e-05,-0.14171314239501953,0.0,1088.0,435.97532296180725,1763260487.054189,0.5796716213226318,,3.2258063583867624e-05,-0.0005998294800519943,,0.0003164038062095642,0.0033307878766208887,446336
4709,6.818212568759918e-06,-8.630752563476562e-05,0.0,1088.0,437.59259271621704,1763260488.6714587,0.5861402153968811,,3.118279710179195e-05,0.0002907468006014824,,0.0004811808466911316,395.6288757324219,448128
4713,6.2575563788414e-06,6.139278411865234e-05,0.0,1088.0,437.9640293121338,1763260489.0428953,0.58356773853302,,3.095238207606599e-05,-2.1402724087238312e-05,,2.967752516269684e-05,860.8344116210938,448512
4738,3.2959505915641785e-06,-0.00014984607696533203,0.0,1088.0,440.28925943374634,1763260491.3681254,0.553981602191925,,2.9416281904559582e-05,0.00035735685378313065,,-2.102181315422058e-05,436.49188232421875,451072
4739,2.124253660440445e-05,-1.0986967086791992,0.0,1088.0,440.4020037651062,1763260491.4808698,0.6371879577636719,,2.9339476895984262e-05,-0.0024047261103987694,,-0.0006257221102714539,0.0030206365045160055,451200
4741,1.8236227333545685e-05,0.008312880992889404,0.0,1088.0,440.6250739097595,1763260491.70394,0.5888400673866272,,2.9185868697823025e-05,0.00023879390209913254,,0.0003572404384613037,0.0006822373252362013,451456
4743,1.455843448638916e-05,-0.00016808509826660156,0.0,1088.0,440.74628257751465,1763260491.8251486,0.5710246562957764,,2.9109063689247705e-05,-0.0005364008247852325,,-0.0007714908570051193,509.9370422363281,451584
4754,,,,,441.68356132507324,1763260492.7624273,,405.0,,,405.0,,,452620
4772,,,,,443.4616823196411,1763260494.5405483,,500.0,,,500.0,,,454620
4786,6.329268217086792e-06,-0.17497122287750244,0.0,1088.0,444.6954412460327,1763260495.7743073,0.5785607099533081,,2.649769521667622e-05,-0.0009464249014854431,,-2.946704626083374e-05,0.00320613500662148,455936
4787,2.581533044576645e-05,-0.021921992301940918,0.0,1088.0,444.8078365325928,1763260495.8867025,0.5911417007446289,,2.64208902081009e-05,-0.0014727795496582985,,-0.002099946141242981,0.0016491697169840336,456064
4788,,,,,444.8504149913788,1763260495.929281,,500.0,,,500.0,,,456191
4796,6.150268018245697e-05,-0.057010769844055176,0.0,1088.0,445.62838315963745,1763260496.7072492,0.572210967540741,,2.5883256967063062e-05,-0.002613326534628868,,-0.00280766561627388,0.0013715226668864489,456960
4799,2.346932888031006e-06,0.0069942474365234375,0.0,1088.0,445.85204219818115,1763260496.9309082,0.5193353891372681,,2.572964694991242e-05,-0.0005387552082538605,,0.0007405858486890793,450.00323486328125,457216
4806,5.401670932769775e-07,-2.86102294921875e-06,0.0,1088.0,446.450275182724,1763260497.5291412,0.6306713819503784,,2.534562190703582e-05,0.00043254904448986053,,6.0711055994033813e-05,717.132568359375,457856
4809,2.588145434856415e-06,-0.4740811586380005,0.0,1088.0,446.78564262390137,1763260497.8645086,0.588993489742279,,2.511520688130986e-05,0.00038245413452386856,,-0.0007181316614151001,0.0013844245113432407,458240
4813,1.321546733379364e-05,0.3185303807258606,0.0,1088.0,447.1623775959015,1763260498.2412436,0.5688135027885437,,2.48847918555839e-05,0.0008349567651748657,,-0.0005451366305351257,0.0014634832041338086,458624
4851,2.4242326617240906e-06,-0.4002714157104492,0.0,1088.0,450.52522253990173,1763260501.6040885,0.5907399654388428,,2.265745024487842e-05,0.00048511382192373276,,0.0003195740282535553,0.000894903379958123,462336
4852,,,,,450.5567195415497,1763260501.6355855,,500.0,,,500.0,,,462422
4859,,,,,451.0975046157837,1763260502.1763706,,55.0,,,55.0,,,462977
4868,7.832422852516174e-06,-0.26978516578674316,0.0,1088.0,451.9186964035034,1763260502.9975624,0.586268424987793,,2.173579196096398e-05,0.00046583637595176697,,-0.00027084723114967346,0.0014712740667164326,463872
4874,,,,,452.4508502483368,1763260503.5297163,,393.0,,,393.0,,,464510
4878,9.052455425262451e-07,-0.10239148139953613,0.0,1088.0,452.85483717918396,1763260503.9337032,0.5887380242347717,,2.1121351892361417e-05,0.00014957040548324585,,7.80150294303894e-05,0.0010237772949039936,464896
4882,4.9727968871593475e-05,-0.539152979850769,0.0,1088.0,453.19488549232483,1763260504.2737515,0.5621744990348816,,2.0890936866635457e-05,-0.00016169343143701553,,-0.0007751453667879105,0.0013485547387972474,465280
4915,,,,,456.13779044151306,1763260507.2166564,,500.0,,,500.0,,,468573
4920,,,,,456.6170449256897,1763260507.695911,,500.0,,,500.0,,,469073
4932,,,,,457.6587929725647,1763260508.737659,,500.0,,,500.0,,,470196
4933,3.1907111406326294e-06,-0.00015532970428466797,0.0,1088.0,457.75359535217285,1763260508.8324614,0.607923150062561,,1.7895545170176774e-05,-0.0012927427887916565,,0.0008025988936424255,436.5799865722656,470272
4939,1.2607313692569733e-05,-0.05361926555633545,0.0,1088.0,458.3152325153351,1763260509.3940985,0.5855878591537476,,1.7511520127300173e-05,0.00039485562592744827,,-0.002245422452688217,0.0022883035708218813,470912
4946,2.8376467525959015e-05,0.02103424072265625,0.0,1088.0,459.023371219635,1763260510.1022372,0.6142902970314026,,1.7050691894837655e-05,0.0021129464730620384,,-0.0021831663325428963,0.0012590326368808746,471680
4953,5.33275306224823e-06,-2.372264862060547e-05,0.0,1088.0,459.62500834465027,1763260510.7038743,0.5802790522575378,,1.6666666851961054e-05,-0.0003905538469552994,,-0.0003461278975009918,287.5708312988281,472320
4958,1.101568341255188e-05,-1.7327086925506592,0.0,1089.0,460.0716013908386,1763260511.1504674,0.5306349992752075,,1.6359446817659773e-05,0.0002753082662820816,,-0.0014351196587085724,0.004785668104887009,472832
4963,,,,,460.4499089717865,1763260511.528775,,140.0,,,140.0,,,473336
4971,3.201887011528015e-06,-0.14757394790649414,0.0,1089.0,461.12661719322205,1763260512.2054832,0.5175687074661255,,1.5668203559471294e-05,-0.0006549526005983353,,0.0003648810088634491,0.003091345774009824,473984
4972,,,,,461.1400833129883,1763260512.2189493,,162.0,,,162.0,,,474016
