losses/entropy,charts/episodic_length,_step,charts/SPS,losses/value_loss,losses/explained_variance,global_step,losses/clipfrac,losses/policy_loss,charts/learning_rate,losses/approx_kl,losses/old_approx_kl,_runtime,_timestamp,charts/episodic_return
0.44589507579803467,,1851,672.0,0.00039393690531142056,-0.11237704753875732,164096,0.00390625,0.014857389032840729,0.00020161290012765676,0.0017692847177386284,-0.005870715714991093,271.42704010009766,1763260327.682889,
0.5264307856559753,,1856,673.0,0.00039525405736640096,0.09764993190765381,164608,0.0,0.008032381534576416,0.00020130568009335548,0.0017266878858208656,0.009016727097332478,271.89164876937866,1763260328.1474977,
0.44431862235069275,,1868,674.0,574.5171508789062,0.00010991096496582031,165760,0.0,0.0025002695620059967,0.0002006144350161776,0.0006706174463033676,0.007041139528155327,273.31054282188416,1763260329.5663917,
0.4186214804649353,,1873,674.0,515.578369140625,-3.540515899658203e-05,166272,0.0,0.0006964635103940964,0.00020030721498187631,0.00019381847232580185,-0.006085543893277645,273.9279227256775,1763260330.1837716,
,500.0,1877,,,,166669,,,,,,274.41542172431946,1763260330.6712706,500.0
,500.0,1886,,,,167669,,,,,,275.5436143875122,1763260331.7994633,500.0
0.47544020414352417,,1895,676.0,0.0003703493857756257,-0.20098698139190674,168576,0.001953125,-0.0032736770808696747,0.00019892472482752055,0.001081140711903572,0.0068837180733680725,276.6540310382843,1763260332.90988,
0.488242506980896,,1903,677.0,0.008988352492451668,-0.07459831237792969,169344,0.0,-0.0007917061448097229,0.00019846389477606863,0.00012087821960449219,-0.0013779792934656143,277.3505928516388,1763260333.6064417,
,500.0,1906,,,,169669,,,,,,277.6452260017395,1763260333.901075,500.0
0.384858101606369,,1918,679.0,0.00901901163160801,0.182844877243042,170880,0.005859375,-0.0023467019200325012,0.00019754224922508,0.0032804282382130623,0.019306449219584465,278.82058572769165,1763260335.0764346,
0.48276078701019287,,1920,680.0,0.0003209445276297629,0.12110894918441772,171136,0.0,-0.009090743958950043,0.00019738863920792937,0.0007167365401983261,0.006234478205442429,279.0504970550537,1763260335.306346,
,500.0,1945,,,,173669,,,,,,281.405065536499,1763260337.6609144,500.0
0.4135211706161499,,1959,685.0,0.0004994389601051807,-0.5478575229644775,175104,0.005859375,0.0007398985326290131,0.00019500768394209445,0.002368277870118618,-0.007405939511954784,282.87752199172974,1763260339.1333709,
0.43745148181915283,,1973,686.0,0.0008082917192950845,-0.3109174966812134,176512,0.009765625,-0.020557213574647903,0.00019416282884776592,0.0024165138602256775,0.015220517292618752,284.57415199279785,1763260340.8300009,
,500.0,1985,,,,177669,,,,,,286.00336742401123,1763260342.2592163,500.0
0.4721924364566803,,1991,687.0,0.012243000790476799,-0.6799511909484863,178304,0.0,-0.0019850190728902817,0.00019308755872771144,0.0006326409056782722,3.2092444598674774e-05,286.77997183799744,1763260343.0358207,
0.4888163208961487,,2002,688.0,0.0008369149290956557,0.05497241020202637,179456,0.01171875,-0.019517719745635986,0.00019239631365053356,0.0020543625578284264,-0.01819329336285591,288.1318588256836,1763260344.3877077,
0.5117616057395935,,2007,688.0,0.0005710985278710723,-0.2583218812942505,179968,0.0,-0.027130916714668274,0.00019208909361623228,0.003178064711391926,-0.013168280012905598,288.7664477825165,1763260345.0222967,
0.5316647291183472,,2016,688.0,0.008176845498383045,-0.24267339706420898,180864,0.0,-0.0015839487314224243,0.00019155145855620503,0.0011812606826424599,-0.0023031020537018776,289.94218373298645,1763260346.1980326,
,500.0,2019,,,,181169,,,,,,290.29787516593933,1763260346.553724,500.0
,500.0,2024,,,,181669,,,,,,290.88334822654724,1763260347.139197,500.0
0.4513200521469116,,2027,689.0,0.0003478089638520032,-0.13630366325378418,182016,0.01953125,0.00689290463924408,0.00019086021347902715,0.004507292993366718,-0.020324375480413437,291.2597393989563,1763260347.5155883,
,500.0,2029,,,,182169,,,,,,291.3863801956177,1763260347.642229,500.0
,500.0,2034,,,,182669,,,,,,291.84793043136597,1763260348.1037793,500.0
0.5332776308059692,,2045,692.0,0.008136154152452946,-0.0796593427658081,183808,0.0,0.002736620604991913,0.00018978494335897267,0.0006590252742171288,0.003946623764932156,292.93911719322205,1763260349.194966,
0.5067666172981262,,2051,693.0,0.0007062055519782007,-0.14479804039001465,184448,0.0,0.0025508180260658264,0.00018940091831609607,0.0009632296860218048,0.0025611352175474167,293.5545825958252,1763260349.8104315,
0.5421063303947449,,2052,693.0,0.00028000978636555374,-0.068947434425354,184576,0.00390625,0.007455639541149139,0.00018932411330752075,0.002349620684981346,-0.007264906540513039,293.671338558197,1763260349.9271874,
0.4296899139881134,,2070,695.0,0.009790763258934021,0.04142111539840698,186368,0.013671875,-0.03369095176458359,0.00018824884318746626,0.003694607876241207,0.0013682479038834572,295.47512555122375,1763260351.7309744,
0.46788355708122253,,2076,695.0,0.0007735704421065748,-0.04557156562805176,187008,0.0,-0.0013150796294212341,0.00018786481814458966,0.0012440290302038193,0.0003190618008375168,296.29682540893555,1763260352.5526743,
0.43820613622665405,,2093,696.0,1083.9716796875,0.00024962425231933594,188672,0.0,0.010198064148426056,0.0001868663530331105,0.0005016066133975983,-0.004151817411184311,298.4294102191925,1763260354.685259,
0.4703909754753113,,2094,696.0,0.007965190336108208,-0.09838640689849854,188800,0.0,0.0002981424331665039,0.00018678954802453518,0.0009731166064739227,-0.0036108698695898056,298.57451701164246,1763260354.830366,
,500.0,2117,,,,191169,,,,,,301.22771525382996,1763260357.4835641,500.0
0.5099509954452515,,2141,701.0,0.0002808705030474812,-0.09859633445739746,193664,0.0,-0.001398574560880661,0.00018387097225058824,0.001099536195397377,-0.012826105579733849,303.62787795066833,1763260359.8837268,
,500.0,2146,,,,194169,,,,,,304.0562627315521,1763260360.3121116,500.0
0.5222214460372925,,2147,701.0,398.9269714355469,-3.1828880310058594e-05,194176,0.0,0.012195181101560593,0.00018356375221628696,0.00046765245497226715,0.0037491898983716965,304.13063502311707,1763260360.386484,
0.5550204515457153,,2148,701.0,0.009909730404615402,-0.06180620193481445,194304,0.0,-0.004492469131946564,0.00018348694720771164,0.001565949060022831,-0.014638232998549938,304.24631810188293,1763260360.502167,
0.5320541858673096,,2155,702.0,0.0005696641164831817,-0.37742888927459717,195072,0.0,-0.0021111946552991867,0.00018302611715625972,5.026068538427353e-05,0.0011110613122582436,304.9808464050293,1763260361.2366953,
0.5635935068130493,,2172,704.0,747.2530517578125,-3.993511199951172e-05,196736,0.0,0.0038187652826309204,0.00018202765204478055,0.00028138235211372375,0.0014568101614713669,306.5330777168274,1763260362.7889266,
0.48768019676208496,,2185,706.0,0.0006165846716612577,0.04403191804885864,198144,0.0,-0.009332872927188873,0.00018118279695045203,0.002330714836716652,-0.017442801967263222,307.9004850387573,1763260364.156334,
,500.0,2192,,,,198726,,,,,,308.43266797065735,1763260364.6885169,500.0
0.5682584047317505,,2198,707.0,778.6925659179688,-2.574920654296875e-05,199296,0.0,-0.0011811740696430206,0.00018049155187327415,0.002065853215754032,-0.024745699018239975,309.00430965423584,1763260365.2601585,
0.519370973110199,,2199,707.0,0.009181886911392212,-0.04245781898498535,199424,0.001953125,0.005428951233625412,0.00018041474686469883,0.0005538305267691612,0.01200756337493658,309.17855501174927,1763260365.434404,
0.5012969374656677,,2211,708.0,411.4898986816406,-0.00022590160369873047,200448,0.0,-0.0004824697971343994,0.00017980030679609627,0.0002987012267112732,-0.0009187348186969757,310.5040125846863,1763260366.7598615,
0.5622844696044922,,2214,708.0,0.0005928704049438238,-0.014209866523742676,200832,0.0,0.00033590197563171387,0.0001795698917703703,0.000256907194852829,0.0011538658291101456,310.97993087768555,1763260367.2357798,
,500.0,2220,,,,201356,,,,,,311.66058349609375,1763260367.9164324,500.0
0.5415263772010803,,2223,708.0,0.0004091367300134152,0.04769366979598999,201728,0.0,0.0031537413597106934,0.00017903225671034306,0.0003778180107474327,-0.00019752327352762222,312.0329484939575,1763260368.2887974,
0.5575655698776245,,2225,708.0,0.009712908416986465,-0.020110607147216797,201984,0.0,-0.004045724868774414,0.00017887864669319242,0.0005239490419626236,0.0010897424072027206,312.29418563842773,1763260368.5500345,
0.42907583713531494,,2226,709.0,0.0009489081567153335,-0.31345832347869873,202112,0.0,-0.004962101578712463,0.0001788018416846171,0.0005618305876851082,-0.011018744669854641,312.41454339027405,1763260368.6703923,
0.47258347272872925,,2227,709.0,0.0005127652548253536,-0.08990228176116943,202240,0.01171875,0.008631810545921326,0.00017872503667604178,0.005543903447687626,0.02783672697842121,312.5703446865082,1763260368.8261936,
0.5219009518623352,,2231,709.0,0.0008388244896195829,0.012506663799285889,202624,0.001953125,-0.00417657196521759,0.00017849462165031582,0.001944754272699356,0.0020776111632585526,313.03493666648865,1763260369.2907856,
0.48701727390289307,,2235,709.0,0.0069524189457297325,0.02170538902282715,203008,0.0,-0.005727149546146393,0.00017826420662458986,0.0003192080184817314,0.003397963009774685,313.42100954055786,1763260369.6768584,
0.5388935208320618,,2241,710.0,0.0006552357226610184,0.01998692750930786,203648,0.0,0.005359068512916565,0.00017788018158171326,0.001363842748105526,0.007998465560376644,314.01220965385437,1763260370.2680585,
,500.0,2248,,,,204356,,,,,,314.67555832862854,1763260370.9314072,500.0
0.5782021880149841,,2250,711.0,0.004454180132597685,0.01643580198287964,204544,0.0,-0.00016011297702789307,0.00017734254652168602,0.0010538846254348755,-0.0028006602078676224,314.88759994506836,1763260371.1434488,
,500.0,2253,,,,204856,,,,,,315.13976311683655,1763260371.395612,500.0
0.5390396118164062,,2272,711.0,0.0003033188986591995,0.10375678539276123,206848,0.0,-0.005351224914193153,0.00017596005636733025,0.0006714742630720139,0.0012867897748947144,317.9308145046234,1763260374.1866634,
0.5266146063804626,,2280,712.0,0.0006476737908087671,-0.0503309965133667,207616,0.01171875,0.004119284451007843,0.00017549922631587833,0.005616361275315285,-0.015190156176686287,318.961891412735,1763260375.2177403,
0.4647181034088135,,2295,712.0,0.0007325308979488909,-0.01665973663330078,209152,0.0,0.0001283884048461914,0.0001745775662129745,0.0011184373870491982,-0.005120615474879742,320.87826108932495,1763260377.13411,
0.4253571927547455,,2298,712.0,750.9401245117188,6.759166717529297e-05,209408,0.0,0.0013204216957092285,0.00017442395619582385,2.1724030375480652e-05,0.0009371880441904068,321.1608579158783,1763260377.4167068,
0.5136756300926208,,2310,713.0,0.0005199454026296735,-0.03519845008850098,210688,0.001953125,-0.006579019129276276,0.00017365592066198587,0.002357018180191517,0.0007800338789820671,322.6295688152313,1763260378.8854177,
,500.0,2312,,,,210856,,,,,,322.76270365715027,1763260379.0185525,500.0
0.5221474766731262,,2318,714.0,524.6445922851562,0.00011730194091796875,211456,0.0,0.014595103450119495,0.00017319509061053395,0.0018944358453154564,-0.008916825987398624,323.36825585365295,1763260379.6241047,
,500.0,2322,,,,211856,,,,,,323.72326850891113,1763260379.9791174,500.0
0.4523923099040985,,2324,715.0,0.00736429076641798,0.020041823387145996,212096,0.0,-0.006535366177558899,0.00017281106556765735,0.0011358512565493584,-0.0017106560990214348,323.9483222961426,1763260380.2041712,
0.4618738293647766,,2329,715.0,0.002957302611321211,0.0075337886810302734,212608,0.0,-0.0024179071187973022,0.00017250384553335607,0.0004623653367161751,-0.008219991810619831,324.4623384475708,1763260380.7181873,
0.4303711950778961,,2339,716.0,0.0006438276031985879,-0.24774932861328125,213632,0.0,-0.002223137766122818,0.0001718894054647535,0.0005809832364320755,-0.005675088614225388,325.46326541900635,1763260381.7191143,
0.5039827823638916,,2343,717.0,0.004418542142957449,-0.10243082046508789,214016,0.0,-0.0052951425313949585,0.00017165899043902755,0.0004748152568936348,-0.0024657445028424263,325.81342935562134,1763260382.0692782,
0.5062069892883301,,2348,717.0,0.006942960899323225,0.04215395450592041,214528,0.0,7.286667823791504e-06,0.00017135177040472627,4.395283758640289e-05,-0.0014563705772161484,326.355260848999,1763260382.6111097,
0.4380979835987091,,2354,717.0,0.00047628566971980035,-0.033975958824157715,215168,0.00390625,-0.00954156368970871,0.00017096774536184967,0.0016474835574626923,-0.005885651335120201,327.1883566379547,1763260383.4442055,
0.4405827224254608,,2363,718.0,0.00829624105244875,0.0036925077438354492,216064,0.0,-0.0022355224937200546,0.00017043011030182242,8.571706712245941e-05,-0.0025496575981378555,328.2761070728302,1763260384.531956,
,500.0,2389,,,,218856,,,,,,330.95090675354004,1763260387.2067556,500.0
,500.0,2394,,,,219356,,,,,,331.4487056732178,1763260387.7045546,500.0
,500.0,2409,,,,220856,,,,,,332.8892447948456,1763260389.1450937,500.0
0.540081799030304,,2426,724.0,0.005578957032412291,0.06011706590652466,222592,0.0,-0.001192670315504074,0.0001665130548644811,0.00014088395982980728,-0.0002490999177098274,334.5899522304535,1763260390.845801,
0.46845465898513794,,2430,725.0,529.6701049804688,7.981061935424805e-05,222976,0.0,-0.001022346317768097,0.00016628263983875513,0.0011826660484075546,0.012272987514734268,334.93773674964905,1763260391.1935856,
0.5022908449172974,,2449,726.0,758.001220703125,8.404254913330078e-06,224896,0.0,0.002457335591316223,0.00016513056471012533,0.0003198264166712761,-0.006155657581984997,336.7832486629486,1763260393.0390975,
0.4614233374595642,,2465,728.0,0.005444478243589401,-0.037968993186950684,226560,0.0,-0.000989941880106926,0.00016413209959864616,3.294646739959717e-05,-0.0008497890084981918,338.3818643093109,1763260394.6377132,
0.43794918060302734,,2491,729.0,0.00031804232276044786,-0.06658065319061279,229248,0.0,-0.0010484978556632996,0.00016251919441856444,5.6887976825237274e-05,-0.0037576472386717796,341.60758090019226,1763260397.8634298,
0.4594181180000305,,2493,729.0,696.858642578125,8.285045623779297e-06,229376,0.0,-0.001605285331606865,0.00016244238940998912,0.00010135769844055176,0.0022884737700223923,341.8044202327728,1763260398.060269,
0.36886799335479736,,2506,729.0,0.00018269498832523823,-0.09080195426940918,230784,0.0,0.0013101771473884583,0.00016159754886757582,8.666887879371643e-05,0.0004937052726745605,343.6525127887726,1763260399.9083617,
0.4461919069290161,,2514,729.0,0.003720427630469203,0.0031546354293823242,231552,0.0,-0.002172160893678665,0.0001611367188161239,2.3093074560165405e-05,-0.001197056844830513,344.73224568367004,1763260400.9880946,
0.47384700179100037,,2515,729.0,0.0004012630379293114,0.057788848876953125,231680,0.0,0.007198866456747055,0.00016105991380754858,0.0007661338895559311,-0.0052856989204883575,344.88781476020813,1763260401.1436636,
0.41671305894851685,,2520,729.0,0.0007707747281529009,-0.08629953861236572,232192,0.01171875,-0.021023936569690704,0.0001607526937732473,0.0033685602247714996,0.005093580111861229,345.6131384372711,1763260401.8689873,
0.4329948127269745,,2533,729.0,226.19046020507812,2.6941299438476562e-05,233472,0.0,-0.0004368722438812256,0.0001599846436874941,0.00020909681916236877,-0.0008634813129901886,347.38878655433655,1763260403.6446354,
,500.0,2540,,,,234356,,,,,,348.48413610458374,1763260404.739985,500.0
0.541638970375061,,2547,729.0,0.005363055970519781,0.13237130641937256,235008,0.0,-0.00466446578502655,0.00015906298358459026,0.0008490392938256264,-0.015393831767141819,349.4794900417328,1763260405.735339,
,500.0,2570,,,,237356,,,,,,351.7094202041626,1763260407.965269,500.0
0.5056071281433105,,2571,731.0,669.3345947265625,0.0001773834228515625,237440,0.0,0.0007641240954399109,0.00015760368842165917,0.00041047297418117523,-0.0011521261185407639,351.8469624519348,1763260408.1028113,
0.46600690484046936,,2576,732.0,675.8278198242188,0.0003466010093688965,237952,0.0,-0.004154110327363014,0.0001572964683873579,0.00018473807722330093,-0.003106451593339443,352.32217931747437,1763260408.5780282,
0.556603193283081,,2577,732.0,0.004175968933850527,0.15482699871063232,238080,0.0,-0.004389265552163124,0.00015721966337878257,0.0007513593882322311,0.0009171850979328156,352.4370970726013,1763260408.692946,
0.5216892957687378,,2608,735.0,0.0004035125602968037,-0.08482110500335693,241280,0.0,-0.00025396421551704407,0.00015529953816439956,0.00037689879536628723,0.005539417266845703,355.58633613586426,1763260411.842185,
0.5129538178443909,,2610,735.0,661.13671875,0.00021529197692871094,241408,0.00390625,-0.009391069412231445,0.00015522273315582424,0.0014042071998119354,-0.005119912326335907,355.8077745437622,1763260412.0636234,
0.5665907859802246,,2630,735.0,545.3031616210938,0.00017499923706054688,243456,0.0,0.004665501415729523,0.00015399385301861912,0.00020813941955566406,0.0028981026262044907,358.60861110687256,1763260414.86446,
0.4800907373428345,,2636,734.0,0.00909675844013691,-0.33776581287384033,244096,0.0,-0.003191813826560974,0.00015360982797574252,8.375570178031921e-05,-0.00033132731914520264,359.50168323516846,1763260415.7575321,
0.4930282533168793,,2646,734.0,0.0007960958173498511,-0.015500664710998535,245120,0.0,-0.003924120217561722,0.00015299538790713996,0.00020519550889730453,6.343703716993332e-05,360.89983439445496,1763260417.1556833,
0.5104286670684814,,2647,734.0,0.00028135505272075534,-0.0701761245727539,245248,0.0,-0.004605494439601898,0.00015291858289856464,0.00013228319585323334,-0.009203320369124413,361.08469796180725,1763260417.3405468,
,500.0,2648,,,,245356,,,,,,361.1409206390381,1763260417.3967695,500.0
,500.0,2668,,,,247356,,,,,,363.87437105178833,1763260420.13022,500.0
,500.0,2673,,,,247856,,,,,,364.64256739616394,1763260420.8984163,500.0
,500.0,2683,,,,248856,,,,,,366.135285615921,1763260422.3911345,500.0
0.42045024037361145,,2687,734.0,0.00032669847132638097,-0.07199633121490479,249344,0.0,-0.0008019842207431793,0.0001504608226241544,0.0007726810872554779,-0.004756629467010498,366.82128858566284,1763260423.0771375,
0.4570738673210144,,2689,734.0,348.2384338378906,0.0003247857093811035,249472,0.0,-0.0007432140409946442,0.00015038401761557907,0.00024282094091176987,0.000331253744661808,367.0167977809906,1763260423.2726467,
0.4979130029678345,500.0,2692,734.0,937.1246948242188,0.0001150369644165039,249856,0.0,-0.0024352800101041794,0.0001501536025898531,0.00038208626210689545,-0.0021888427436351776,367.5583987236023,1763260423.8142476,500.0
0.4484153985977173,,2732,734.0,265.0574035644531,0.0005862712860107422,253952,0.0,-0.004096716642379761,0.0001476958568673581,0.0004657534882426262,0.0003998028114438057,373.2901906967163,1763260429.5460396,
0.49943846464157104,,2752,735.0,0.0036928507033735514,0.370682954788208,256000,0.0,-0.0010107681155204773,0.00014646697673015296,4.81950119137764e-05,0.0009922133758664131,375.2978241443634,1763260431.553673,
0.5304558873176575,,2757,736.0,0.004605940543115139,0.14255452156066895,256512,0.0,0.0019950829446315765,0.00014615975669585168,0.00030608195811510086,0.0032229190692305565,375.76333141326904,1763260432.0191803,
0.4618462324142456,,2772,737.0,0.005798939615488052,0.4524444341659546,258048,0.0,-0.0018582139164209366,0.00014523809659294784,0.0001904824748635292,0.0021434975787997246,377.2774519920349,1763260433.5333009,
0.497360497713089,,2782,738.0,0.004527887795120478,0.21624869108200073,259072,0.0,-0.005924776196479797,0.00014462365652434528,0.0004800576716661453,-0.006394414231181145,378.2556121349335,1763260434.511461,
0.5563341379165649,,2783,738.0,0.0005225453060120344,-0.07619309425354004,259200,0.0,-0.0024133995175361633,0.00014454685151576996,0.00047949235886335373,0.0004407549276947975,378.40748167037964,1763260434.6633306,
0.5044079422950745,,2793,739.0,0.0005990657955408096,0.03273743391036987,260224,0.0,0.00022560171782970428,0.0001439324114471674,0.0007142936810851097,0.010939833708107471,379.37440752983093,1763260435.6302564,
,500.0,2824,,,,263356,,,,,,382.33259558677673,1763260438.5884445,500.0
0.4643675684928894,,2843,743.0,0.0004367803339846432,-0.6152352094650269,265344,0.0,-0.00709943100810051,0.0001408602111041546,0.0003729211166501045,0.0014453576877713203,384.25243163108826,1763260440.5082805,
,500.0,2857,,,,266856,,,,,,385.6096866130829,1763260441.8655355,500.0
,500.0,2882,,,,269356,,,,,,388.02876496315,1763260444.2846138,500.0
0.5558825135231018,,2890,747.0,0.0005826756823807955,-0.2523972988128662,270208,0.0,0.009729795157909393,0.00013794163533020765,0.0024961158633232117,0.005745807662606239,388.86459970474243,1763260445.1204486,
,500.0,2911,,,,272356,,,,,,390.79078936576843,1763260447.0466383,500.0
0.5030003190040588,,2935,751.0,0.0005702158086933196,-0.21949195861816406,274816,0.0,0.00247308611869812,0.00013517665502149612,3.340188413858414e-05,0.002612820826470852,393.2472712993622,1763260449.5031202,
0.5244119167327881,,2949,752.0,0.0005113720544613898,-0.03992581367492676,276224,0.0,-0.02045806497335434,0.0001343317999271676,0.002368312329053879,0.027659662067890167,394.567839384079,1763260450.8236883,
,500.0,2960,,,,277356,,,,,,395.56577944755554,1763260451.8216283,500.0
,500.0,2975,,,,278856,,,,,,396.9940836429596,1763260453.2499325,500.0
0.5100219249725342,,2989,755.0,0.0013536806218326092,-2.323038101196289,280320,0.0,0.005522407591342926,0.00013187403965275735,0.000532291829586029,-0.003545105457305908,398.4645245075226,1763260454.7203734,
0.5107667446136475,,2997,756.0,0.004406126216053963,0.6539585590362549,281088,0.0,0.00012589246034622192,0.00013141320960130543,0.00024268310517072678,0.003550545312464237,399.1648123264313,1763260455.4206612,
0.5466765761375427,,3011,757.0,0.0010271938517689705,-0.3317521810531616,282624,0.0,0.003433634527027607,0.00013049154949840158,0.00045866891741752625,-0.0013607610017061234,400.67358326911926,1763260456.9294322,
0.520102858543396,,3051,760.0,0.0007038073381409049,0.46812379360198975,286720,0.00390625,-0.02109719067811966,0.00012803378922399133,0.003887692466378212,0.029779154807329178,404.53774213790894,1763260460.793591,
,500.0,3053,,,,286856,,,,,,404.6591329574585,1763260460.9149818,500.0
0.5494839549064636,,3066,760.0,0.003549982560798526,-2.3539881706237793,288256,0.0,0.004531688988208771,0.0001271121291210875,0.0014430191367864609,0.011032404378056526,406.4543573856354,1763260462.7102063,
0.4879511594772339,,3070,760.0,0.0010161524405702949,-0.2583194971084595,288640,0.0,-0.001168273389339447,0.00012688171409536153,6.27860426902771e-05,2.9928982257843018e-05,406.9685392379761,1763260463.2243881,
0.4366353750228882,,3083,760.0,577.4913940429688,0.004076361656188965,289920,0.0,0.0011117588728666306,0.00012611366400960833,1.3742595911026001e-05,-0.0013657473027706146,408.37597727775574,1763260464.6318262,
0.41746020317077637,,3098,761.0,661.38623046875,0.007566332817077637,291456,0.0,0.0011080391705036163,0.00012519201845861971,9.667966514825821e-05,-0.0019500860944390297,410.0921788215637,1763260466.3480277,
0.47789543867111206,,3103,761.0,266.486328125,0.003214240074157715,291968,0.0,0.0020385198295116425,0.00012488479842431843,0.00014557503163814545,0.0003376491367816925,410.77604031562805,1763260467.0318892,
0.5152263045310974,,3127,761.0,1040.509765625,0.00915151834487915,294400,0.0,-0.007522566244006157,0.00012342550326138735,0.0008584354072809219,0.00808829627931118,413.7567036151886,1763260470.0125525,
0.5188228487968445,,3129,762.0,0.007662600371986628,-0.4540461301803589,294656,0.0,0.001781068742275238,0.0001232718932442367,0.0008588247001171112,0.016343554481863976,414.01728653907776,1763260470.2731354,
,500.0,3141,,,,295856,,,,,,415.12586760520935,1763260471.3817165,500.0
0.5478600859642029,,3143,763.0,0.0026573147624731064,0.8995761871337891,296064,0.0,-0.001786205917596817,0.00012242703814990819,4.087202250957489e-05,0.0029926151037216187,415.34390664100647,1763260471.5997555,
,500.0,3146,,,,296356,,,,,,415.58925557136536,1763260471.8451045,500.0
0.41680222749710083,,3161,764.0,0.002941555343568325,0.8110451698303223,297984,0.0,0.0009104683995246887,0.00012127496302127838,0.0006007328629493713,-0.004840923473238945,417.15874218940735,1763260473.414591,
0.5099659562110901,,3170,765.0,758.6193237304688,0.005677700042724609,298880,0.0,0.01686287857592106,0.00012073732796125114,0.0013149501755833626,-0.007643979974091053,417.9724471569061,1763260474.228296,
0.5041995048522949,,3183,766.0,0.0005756791215389967,-4.2232537269592285,300288,0.0,-0.006490407511591911,0.00011989247286692262,0.00018180813640356064,0.0036453893408179283,419.32097005844116,1763260475.576819,
0.4773638844490051,,3188,766.0,0.0008542180294170976,0.2828128933906555,300800,0.0,-0.0010908674448728561,0.00011958525283262134,0.0002955375239253044,0.005593041889369488,419.7858612537384,1763260476.0417101,
0.4370846152305603,,3217,768.0,0.0010233870707452297,-1.4831020832061768,303744,0.0,-0.003349173814058304,0.00011781873763538897,0.0006622951477766037,0.0035272054374217987,422.550589799881,1763260478.8064387,
0.48543408513069153,,3224,769.0,433.27838134765625,0.0015529394149780273,304384,0.0,-0.005777224898338318,0.00011743471259251237,0.0001734485849738121,0.0008039632812142372,423.1327407360077,1763260479.3885896,
0.45376822352409363,,3247,770.0,0.0008845537668094039,-2.7135767936706543,306816,0.0,-0.004451952874660492,0.0001159754247055389,0.00011842697858810425,0.0029520373791456223,425.4555742740631,1763260481.7114232,
0.46745917201042175,,3250,770.0,0.0037182378582656384,0.8091424703598022,307072,0.0,-0.01610710471868515,0.00011582181468838826,0.0009929900988936424,0.01230678241699934,425.69728541374207,1763260481.9531343,
0.5054612159729004,,3252,771.0,0.0007458071340806782,-0.1451399326324463,307328,0.0,0.017916202545166016,0.00011566820467123762,0.0004945136606693268,0.003658812493085861,425.9281256198883,1763260482.1839745,
0.48802119493484497,,3255,771.0,0.005899891722947359,0.6742838621139526,307584,0.0,-0.000968441367149353,0.00011551459465408698,0.0003667352721095085,-0.003256837837398052,426.16292786598206,1763260482.4187768,
0.5237956643104553,,3259,771.0,455.2586975097656,0.0030187368392944336,307968,0.0,-0.00015622377395629883,0.00011528417962836102,1.2090429663658142e-05,0.001202436164021492,426.5469298362732,1763260482.8027787,
,500.0,3272,,,,309356,,,,,,427.7820990085602,1763260484.037948,500.0
0.4857880175113678,,3275,772.0,0.002143806079402566,-0.204132080078125,309632,0.0,-0.006027279421687126,0.00011428571451688185,0.0015531321987509727,-0.004710600711405277,428.0944390296936,1763260484.350288,
0.4448634386062622,,3276,772.0,0.0026252346578985453,-9.020586013793945,309760,0.0,0.0057434625923633575,0.00011420890950830653,0.0005050515756011009,0.00730541069060564,428.2156343460083,1763260484.4714832,
0.4261389374732971,,3296,774.0,0.0005611426895484328,0.11969757080078125,311808,0.0,-0.0034107565879821777,0.00011298002937110141,0.00034002866595983505,0.007633659057319164,430.19226908683777,1763260486.448118,
0.4430663585662842,,3299,774.0,0.004177252762019634,-0.5336906909942627,312064,0.0,0.0012696962803602219,0.00011282641935395077,4.3097883462905884e-05,0.0017817504703998566,430.4265298843384,1763260486.6823788,
0.4965825080871582,,3338,776.0,0.0014466347638517618,-0.0702219009399414,316160,0.0,-0.0021631717681884766,0.00011036866635549814,0.0001695379614830017,0.0007949545979499817,434.2980065345764,1763260490.5538554,
0.5139849781990051,,3351,777.0,596.4155883789062,0.002892792224884033,317440,0.0,0.010924801230430603,0.00010960061626974493,0.0007289666682481766,-0.004698507487773895,435.50003480911255,1763260491.7558837,
0.4155769646167755,,3357,778.0,0.006603420712053776,-0.1678929328918457,318080,0.0,0.0027826018631458282,0.00010921659122686833,0.00036204978823661804,0.0013600979000329971,436.1140422821045,1763260492.3698912,
,500.0,3360,,,,318356,,,,,,436.35692143440247,1763260492.6127703,500.0
0.4647032618522644,,3398,781.0,0.0011022945400327444,-0.1430436372756958,322304,0.0,-0.003121357411146164,0.00010668202594388276,0.0004545440897345543,0.0010552061721682549,440.06430220603943,1763260496.320151,
0.5339457392692566,,3401,781.0,0.0050346022471785545,0.4234354496002197,322560,0.0,0.004669553600251675,0.00010652841592673212,0.00010445807129144669,-0.0008862437680363655,440.34800720214844,1763260496.603856,
0.502895712852478,,3406,781.0,0.005635945126414299,0.696527361869812,323072,0.0,-0.006020799279212952,0.00010622119589243084,0.0007155807688832283,0.009117241017520428,440.81012988090515,1763260497.0659788,
0.5015633702278137,,3407,781.0,0.0018546708161011338,-0.22484910488128662,323200,0.0,-0.002354234457015991,0.00010614439088385552,0.00017192307859659195,0.005788770504295826,440.92533588409424,1763260497.1811848,
,500.0,3419,,,,324356,,,,,,442.01004910469055,1763260498.265898,500.0
