_timestamp,_step,_runtime,losses/value_loss,losses/old_approx_kl,charts/episodic_length,losses/approx_kl,losses/policy_loss,charts/episodic_return,charts/SPS,global_step,losses/clipfrac,charts/learning_rate,losses/entropy,losses/explained_variance
1763260355.3254137,3188,304.33494758605957,532.131591796875,0.0032902639359235764,,8.542463183403015e-05,0.0004266686737537384,,1091.0,303872,0.0,0.00011774193262681365,0.47587713599205017,-3.2782554626464844e-05
1763260357.993891,3217,307.0034248828888,736.010498046875,0.0027966322377324104,,0.00021174084395170212,-0.0020559746772050858,,1091.0,306816,0.0,0.0001159754247055389,0.506441593170166,5.632638931274414e-05
1763260358.7050002,3224,307.71453404426575,0.0005209960509091616,0.022607922554016113,,0.0013035312294960022,-0.01084841787815094,,1091.0,307584,0.0,0.00011551459465408698,0.4495082497596741,0.20911741256713867
1763260360.8106725,3247,309.8202064037323,535.5996704101562,0.00030681025236845016,,0.0001307828351855278,0.0014285370707511902,,1091.0,309888,0.0,0.00011413210449973121,0.4853232204914093,1.436471939086914e-05
1763260361.1442766,3250,310.15381050109863,0.000505823758430779,-9.793974459171295e-05,,0.00041800178587436676,0.0020487532019615173,,1091.0,310272,0.0,0.00011390168947400525,0.5052154660224915,-0.047264814376831055
1763260361.257849,3252,310.2673828601837,340.191650390625,-0.006806890480220318,,0.00022257212549448013,0.006956547498703003,,1091.0,310400,0.0,0.00011382488446542993,0.47411033511161804,6.693601608276367e-05
1763260361.5604823,3255,310.5700161457062,,,500.0,,,500.0,,310782,,,,
1763260361.9671557,3259,310.97668957710266,0.0006443399470299482,0.00038214121013879776,,0.00024370569735765457,0.0003371499478816986,,1091.0,311168,0.0,0.00011336405441397801,0.49881500005722046,-0.03147232532501221
1763260363.1306593,3272,312.14019322395325,0.006075762677937746,-0.004101241007447243,,0.000220566987991333,0.0026679113507270813,,1091.0,312448,0.0,0.00011259600432822481,0.5237143635749817,-0.031508684158325195
1763260363.384681,3275,312.39421486854553,,,500.0,,,500.0,,312782,,,,
1763260363.471886,3276,312.48141980171204,506.27325439453125,-0.00579326506704092,,0.0001190314069390297,-0.004685059189796448,,1091.0,312832,0.0,0.00011236558930249885,0.4133618474006653,-0.00012040138244628906
1763260365.3411646,3296,314.35069847106934,732.4146728515625,0.0005313539877533913,,0.00011139269918203354,0.001657513901591301,,1091.0,314880,0.0,0.00011113670916529372,0.46293091773986816,-0.00010716915130615234
1763260365.7307963,3299,314.7403302192688,0.00047434717998839915,0.0015409039333462715,,0.0011440077796578407,-0.006762191653251648,,1091.0,315264,0.0,0.00011090630141552538,0.444641649723053,0.07372921705245972
1763260369.3398595,3338,318.34939336776733,0.0005343034863471985,-0.0006892196834087372,,0.000555526465177536,-0.0006347149610519409,,1091.0,319232,0.0,0.00010852534614969045,0.4283263683319092,-0.21859216690063477
1763260370.5040553,3351,319.51358914375305,0.004542275331914425,-0.0024806074798107147,,0.00015722773969173431,-0.0019813254475593567,,1091.0,320512,0.0,0.00010775729606393725,0.4687148928642273,-0.04041624069213867
1763260371.1054766,3357,320.1150104999542,0.0007457312312908471,-0.003057497553527355,,7.513631135225296e-05,0.0008033514022827148,,1091.0,321152,0.0,0.00010737327102106065,0.41792768239974976,-0.03472185134887695
1763260371.3319733,3360,320.3415071964264,152.4539337158203,0.005013203248381615,,7.379986345767975e-05,-0.0009132511913776398,,1091.0,321408,0.0,0.00010721966100391,0.5050053596496582,-9.09566879272461e-05
1763260373.0183349,3377,322.0278687477112,0.0005561420693993568,-0.0013991622254252434,,4.942063242197037e-05,0.0003815647214651108,,1091.0,323200,0.0,0.00010614439088385552,0.3399127721786499,-0.2082533836364746
1763260374.9011667,3398,323.9107005596161,,,500.0,,,500.0,,325282,,,,
1763260375.2603886,3401,324.2699224948883,0.0007484382949769497,-0.004641590639948845,,0.00022139213979244232,-0.0019496828317642212,,1091.0,325632,0.0,0.00010468510299688205,0.462033212184906,0.03531867265701294
1763260375.7133453,3406,324.72287917137146,0.0004790923267137259,-0.0033618928864598274,,0.0005463482812047005,0.007613791152834892,,1091.0,326144,0.0,0.00010437788296258077,0.460664302110672,0.1725570559501648
1763260375.8259287,3407,324.83546257019043,0.0003422370064072311,-0.002706431783735752,,0.0002919817343354225,-0.004977438598871231,,1091.0,326272,0.0,0.00010430107795400545,0.4300077259540558,-0.06339895725250244
1763260376.879124,3419,325.88865780830383,0.004228465259075165,-0.0003329738974571228,,7.096678018569946e-06,-0.00027180835604667664,,1091.0,327424,0.0,0.00010360983287682757,0.3890511989593506,-0.12687194347381592
1763260377.5941055,3426,326.60363936424255,0.000506451993715018,0.004188628867268562,,0.000979023054242134,-0.002978786826133728,,1091.0,328192,0.0,0.00010314900282537565,0.45247405767440796,-0.2246912717819214
1763260377.7098317,3428,326.71936559677124,552.5741577148438,-0.00476708821952343,,0.00037513673305511475,-0.007752414792776108,,1091.0,328320,0.0,0.00010307219781680033,0.4495779275894165,5.84721565246582e-05
1763260378.415887,3435,327.425420999527,0.0007163350819610059,0.0006678327918052673,,0.00020078569650650024,0.0014519095420837402,,1091.0,329088,0.0,0.0001026113677653484,0.4750322699546814,-0.0008802413940429688
1763260379.8089466,3450,328.8184804916382,0.0006717275828123093,7.691234350204468e-05,,7.697939872741699e-05,-0.0013984963297843933,,1091.0,330624,0.0,0.00010168970766244456,0.5006373524665833,0.07072049379348755
1763260379.9197228,3451,328.92925667762756,0.0004446321981959045,0.012642545625567436,,0.0010750554502010345,-0.0027197152376174927,,1091.0,330752,0.0,0.00010161290265386924,0.44653695821762085,0.19038164615631104
1763260380.8570814,3462,329.86661529541016,,,500.0,,,500.0,,331782,,,,
1763260382.1701772,3476,331.17971110343933,,,500.0,,,500.0,,333282,,,,
1763260382.511048,3479,331.5205819606781,0.0007289754576049745,0.005447304807603359,,0.0011549154296517372,-0.022220425307750702,,1091.0,333568,0.0,9.99231924652122e-05,0.4544811248779297,-0.3754301071166992
1763260384.2414205,3498,333.25095438957214,0.004899261519312859,0.00013443920761346817,,0.000790824182331562,-0.0025891512632369995,,1091.0,335488,0.0,9.877112461254e-05,0.37529823184013367,-0.01701223850250244
1763260384.7334979,3503,333.7430317401886,0.004988787695765495,0.002324185334146023,,7.961038500070572e-05,-0.001055881381034851,,1091.0,336000,0.0,9.846390457823873e-05,0.4262714087963104,-0.06312322616577148
1763260385.6642048,3513,334.67373871803284,0.00432424433529377,-0.0018596062436699867,,7.741432636976242e-05,-0.0020902901887893677,,1091.0,337024,0.0,9.784946450963616e-05,0.46914350986480713,0.13744992017745972
1763260386.751194,3525,335.76072788238525,,,500.0,,,500.0,,338282,,,,
1763260387.882763,3537,336.89229679107666,0.004626466892659664,-0.011163783259689808,,0.0004341835156083107,-0.003742876462638378,,1091.0,339456,0.0,9.639016934670508e-05,0.43003684282302856,0.046095311641693115
1763260389.4941216,3554,338.5036554336548,0.0004347205685917288,-0.0006681103259325027,,7.156282663345337e-06,-0.0008503124117851257,,1091.0,341248,0.0,9.53148992266506e-05,0.3922377824783325,0.1023787260055542
1763260389.5088553,3555,338.5183892250061,,,500.0,,,500.0,,341282,,,,
1763260391.483762,3576,340.49329590797424,0.004218811169266701,-0.002931498922407627,,8.64444300532341e-05,-0.0011346712708473206,,1091.0,343424,0.0,9.400921408087015e-05,0.36811429262161255,0.011342465877532959
1763260391.7094998,3578,340.71903371810913,0.0003720357781276107,-0.006445974111557007,,0.0009572207927703857,-0.009840039536356926,,1091.0,343680,0.0,9.385560406371951e-05,0.3460100591182709,0.20570266246795654
1763260391.9754996,3581,340.9850335121155,0.0030659367330372334,0.005437963642179966,,0.0002122940495610237,-0.004136249423027039,,1091.0,343936,0.0,9.370199404656887e-05,0.458110511302948,-0.08293843269348145
1763260392.6780124,3589,341.68754625320435,,,500.0,,,500.0,,344782,,,,
1763260394.978534,3613,343.9880678653717,0.0003205617540515959,0.004580221138894558,,0.00038651470094919205,-0.0029690340161323547,,1091.0,347264,0.0,9.170507109956816e-05,0.4485107958316803,-0.04407179355621338
1763260395.8074589,3622,344.8169927597046,0.0005967337638139725,0.003986886702477932,,7.923785597085953e-05,-0.002863563597202301,,1091.0,348160,0.0,9.116743603954092e-05,0.42116498947143555,-0.07839572429656982
1763260397.4498734,3640,346.4594073295593,0.004095715470612049,-0.0014180680736899376,,2.601463347673416e-05,0.000970727764070034,,1091.0,349952,0.0,9.009216591948643e-05,0.4363202750682831,-0.027148842811584473
1763260398.9516697,3656,347.9612035751343,0.0005860485835000873,0.0015670433640480042,,0.00045097433030605316,-0.004886411130428314,,1092.0,351616,0.0,8.909370080800727e-05,0.4010402262210846,-0.05259835720062256
1763260400.110687,3669,349.1202208995819,112.56261444091797,0.0006177090108394623,,7.27921724319458e-06,-0.00015502981841564178,,1092.0,352896,0.0,8.832565072225407e-05,0.40984928607940674,-4.875659942626953e-05
1763260401.043951,3679,350.053484916687,0.003806992433965206,-0.0007430454716086388,,4.5989640057086945e-05,-0.002736113965511322,,1092.0,353920,0.0,8.77112106536515e-05,0.41742587089538574,-0.10138297080993652
1763260401.4162383,3683,350.425772190094,623.0040893554688,0.004229475744068623,,9.414274245500565e-05,0.0020194202661514282,,1092.0,354304,0.0,8.748079562792554e-05,0.43928754329681396,-0.00012052059173583984
1763260401.5310519,3684,350.5405857563019,0.003481948748230934,-0.0005347616970539093,,2.3186206817626953e-05,-0.0011242665350437164,,1092.0,354432,0.0,8.740399061935022e-05,0.3997173011302948,-0.11259925365447998
1763260404.0781107,3711,353.08764457702637,0.0004011938290204853,-0.002709055319428444,,0.0008116122335195541,-0.006521284580230713,,1092.0,357248,0.0,8.57142877066508e-05,0.4203430414199829,0.05464082956314087
1763260404.1929266,3713,353.20246052742004,437.4886779785156,-0.0015057502314448357,,0.00020693335682153702,-0.002738824114203453,,1092.0,357376,0.0,8.563748269807547e-05,0.4732328951358795,-2.276897430419922e-05
1763260404.4542453,3715,353.4637792110443,0.0008784246165305376,-0.002838579937815666,,0.00011113099753856659,-0.0009470097720623016,,1092.0,357632,0.0,8.548387268092483e-05,0.4202297627925873,0.0287020206451416
1763260405.8834178,3731,354.89295172691345,,,500.0,,,500.0,,359282,,,,
1763260406.1810663,3734,355.19060015678406,0.00072334217838943,-0.004897156730294228,,0.0003253743052482605,-0.0011935308575630188,,1092.0,359552,0.0,8.433179755229503e-05,0.5123136043548584,-0.05082297325134277
1763260408.16567,3755,357.1752038002014,0.0005566762411035597,-0.005117781460285187,,0.0005375035107135773,-0.012572072446346283,,1092.0,361728,0.0,8.302611240651459e-05,0.4464920163154602,0.05201709270477295
1763260410.0366194,3775,359.04615330696106,0.0005489214090630412,-0.0003477102145552635,,7.468275725841522e-06,-0.0005978234112262726,,1092.0,363776,0.0,8.179723226930946e-05,0.44702082872390747,-0.01068580150604248
1763260410.3723423,3779,359.38187623023987,0.0005995941464789212,0.0013527581468224525,,3.7890858948230743e-05,-0.0008788369596004486,,1092.0,364160,0.0,8.15668172435835e-05,0.473480761051178,0.12368309497833252
1763260412.6894765,3804,361.69901037216187,0.0005143859307281673,-4.87668439745903e-05,,8.709635585546494e-05,-0.00038696080446243286,,1092.0,366720,0.0,8.003072434803471e-05,0.4193337559700012,-0.20781707763671875
1763260412.9547422,3807,361.96427607536316,0.004106670618057251,0.0008362298831343651,,0.0002309633418917656,-0.00568283349275589,,1092.0,366976,0.0,7.987711433088407e-05,0.42594999074935913,-0.030901551246643066
1763260416.6694472,3847,365.6789810657501,0.0006910956581123173,0.0029726894572377205,,0.00017380435019731522,0.0013957545161247253,,1092.0,371072,0.0,7.741935405647382e-05,0.4692955017089844,-0.16900038719177246
1763260419.5926685,3879,368.6022024154663,,,500.0,,,500.0,,374282,,,,
1763260419.9666128,3883,368.97614669799805,,,500.0,,,500.0,,374782,,,,
1763260420.038542,3884,369.04807591438293,934.9599609375,-0.0001290254294872284,,0.00011785514652729034,0.0004354529082775116,,1092.0,374784,0.0,7.519200880778953e-05,0.4491023123264313,-0.00012505054473876953
1763260420.4110498,3887,369.4205837249756,0.0005316864117048681,-0.001292170025408268,,0.00010558124631643295,0.00032939761877059937,,1092.0,375168,0.0,7.496160105802119e-05,0.49156102538108826,-0.01527106761932373
1763260420.7509449,3891,369.7604787349701,0.0010136958444491029,0.0024345526471734047,,6.387662142515182e-05,-0.0004902426153421402,,1092.0,375552,0.0,7.473118603229523e-05,0.4712640941143036,-0.5213108062744141
1763260421.37172,3898,370.3812539577484,,,500.0,,,500.0,,376282,,,,
1763260422.729047,3912,371.73858094215393,0.0007155377534218132,0.016975663602352142,,0.0011317115277051926,-0.021188758313655853,,1092.0,377728,0.0,7.342550088651478e-05,0.5111096501350403,-0.32454073429107666
1763260422.9552407,3915,371.96477460861206,0.003415720770135522,6.575323641300201e-05,,2.278946340084076e-05,-0.002612326294183731,,1092.0,377984,0.0,7.327189086936414e-05,0.4697558283805847,-0.12482714653015137
1763260424.1886902,3928,373.198224067688,,,500.0,,,500.0,,379282,,,,
1763260425.7399771,3944,374.74951100349426,0.0030092184897512197,-0.0015275487676262856,,2.979021519422531e-05,-0.0016275420784950256,,1092.0,380928,0.0,7.150537567213178e-05,0.519594669342041,-0.16088449954986572
1763260425.8512444,3945,374.8607783317566,0.0007074629538692534,0.0005505336448550224,,2.4656765162944794e-05,-0.0011226814240217209,,1092.0,381056,0.0,7.142857066355646e-05,0.4683520793914795,-0.07236504554748535
1763260425.9616249,3946,374.97115874290466,0.0004941134830005467,0.0005471948534250259,,2.806633710861206e-05,0.0008546262979507446,,1092.0,381184,0.0,7.135176565498114e-05,0.4249315559864044,-0.3149909973144531
1763260426.676348,3954,375.68588185310364,0.005136467982083559,-0.00024654902517795563,,7.596984505653381e-05,0.001279681921005249,,1092.0,381952,0.0,7.089093560352921e-05,0.4034063220024109,-1.1202502250671387
1763260427.4605951,3963,376.4701290130615,561.521240234375,-0.00035838503390550613,,3.916211426258087e-06,-0.000398020725697279,,1092.0,382848,0.0,7.035330054350197e-05,0.39953380823135376,-6.771087646484375e-05
1763260428.0550938,3969,377.0646276473999,0.0034582740627229214,-0.0032497430220246315,,0.00014940928667783737,-0.002886466681957245,,1092.0,383488,0.0,6.996927550062537e-05,0.45943281054496765,-0.09297418594360352
1763260429.2094696,3981,378.2190034389496,0.0005945191951468587,0.006415834650397301,,0.00031986087560653687,-2.71722674369812e-05,,1092.0,384768,0.0,6.920122541487217e-05,0.5268294811248779,0.21442854404449463
1763260429.3222153,3983,378.3317492008209,249.29100036621094,-0.005385249853134155,,0.00011403672397136688,-0.002888251096010208,,1092.0,384896,0.0,6.912442040629685e-05,0.49927467107772827,0.00016754865646362305
1763260430.5947466,3997,379.60428047180176,677.0947875976562,0.0012350762262940407,,1.8117018043994904e-05,0.00031786784529685974,,1092.0,386304,0.0,6.827957258792594e-05,0.43525582551956177,-0.00016009807586669922
1763260432.8447332,4020,381.8542671203613,0.0006109357345849276,-0.0037305010482668877,,0.00017204787582159042,7.934868335723877e-06,,1092.0,388736,0.0,6.682027742499486e-05,0.5240245461463928,-0.26888155937194824
1763260436.446843,4059,385.45637679100037,0.0007464964292012155,-0.003713451325893402,,0.00047663040459156036,-5.06862998008728e-05,,1092.0,392704,0.0,6.443932215915993e-05,0.4737388789653778,-0.24875414371490479
1763260438.9849977,4087,387.9945316314697,0.003218370256945491,-0.0007167952135205269,,0.00019965413957834244,-0.0034746117889881134,,1092.0,395520,0.0,6.27496192464605e-05,0.49847298860549927,0.04466503858566284
1763260439.356505,4091,388.3660387992859,112.59943389892578,0.0013046776875853539,,0.00010216515511274338,0.0010650958865880966,,1092.0,395904,0.0,6.251920422073454e-05,0.465104877948761,-6.151199340820312e-05
1763260440.631801,4105,389.64133477211,323.806884765625,-0.005762123502790928,,0.00018827151507139206,0.002233799546957016,,1092.0,397312,0.0,6.167434912640601e-05,0.5133628845214844,-5.936622619628906e-05
1763260440.9953904,4109,390.00492429733276,,,500.0,,,500.0,,397782,,,,
1763260441.5653956,4115,390.5749294757843,464.19244384765625,-0.0010105976834893227,,1.7258338630199432e-05,0.0016695111989974976,,1092.0,398336,0.0,6.105990905780345e-05,0.5258682370185852,7.814168930053711e-05
1763260441.9222174,4119,390.9317512512207,,,500.0,,,500.0,,398782,,,,
1763260444.2185504,4144,393.2280843257904,,,500.0,,,500.0,,401282,,,,
1763260444.8167589,4150,393.8262927532196,0.002572836587205529,-0.0007484816014766693,,4.032626748085022e-06,0.00013491511344909668,,1092.0,401920,0.0,5.8909368817694485e-05,0.5282043218612671,0.2060118317604065
1763260446.490378,4168,395.49991178512573,,,500.0,,,500.0,,403782,,,,
1763260447.9635098,4184,396.97304368019104,548.7222290039062,-0.00041712261736392975,,1.35861337184906e-05,-0.0009207725524902344,,1092.0,405376,0.0,5.6835637224139646e-05,0.5651503205299377,5.239248275756836e-05
1763260448.8970325,4194,397.90656638145447,105.94686889648438,-0.00013157818466424942,,2.6405788958072662e-05,-0.0005493611097335815,,1092.0,406400,0.0,5.6221197155537084e-05,0.5330356955528259,-0.00017023086547851562
1763260449.3449047,4199,398.3544385433197,0.0038710779044777155,0.004874548874795437,,0.0003346940502524376,-0.0051023587584495544,,1092.0,406912,0.0,5.59139771212358e-05,0.4973238408565521,-0.022738337516784668
1763260451.700468,4224,400.7100019454956,0.003046936821192503,-0.00020090490579605103,,4.26173210144043e-06,-0.00047492049634456635,,1092.0,409472,0.0,5.4377880587708205e-05,0.5621484518051147,0.17119282484054565
1763260452.1482966,4229,401.15783047676086,0.0032508037984371185,0.0009394194930791855,,0.0002781059592962265,-0.005742151290178299,,1092.0,409984,0.0,5.4070660553406924e-05,0.5047438740730286,0.3869802951812744
1763260453.4203322,4243,402.42986607551575,134.94332885742188,0.0007971199229359627,,2.7672387659549713e-05,0.0002620704472064972,,1092.0,411392,0.0,5.32258054590784e-05,0.5530007481575012,0.00038355588912963867
1763260453.7925851,4246,402.80211901664734,0.0009912889217957854,-0.009662321768701077,,0.000537860207259655,-0.001538977026939392,,1092.0,411776,0.0,5.299539043335244e-05,0.5331816077232361,-0.7073976993560791
1763260454.2439964,4252,403.25353026390076,604.8828735351562,-0.0010792016983032227,,2.804771065711975e-05,-0.0012969449162483215,,1092.0,412288,0.0,5.268817039905116e-05,0.5330690741539001,5.507469177246094e-05
1763260454.465039,4254,403.4745728969574,0.0012761797988787293,0.0020115571096539497,,0.00013443361967802048,0.0013015232980251312,,1092.0,412544,0.0,5.2534564019879326e-05,0.527504026889801,0.04149138927459717
1763260454.5766952,4255,403.58622908592224,0.0008464375277981162,0.0007036803290247917,,0.00012841541320085526,0.00241128820925951,,1092.0,412672,0.0,5.2457759011304006e-05,0.5242218971252441,0.002196013927459717
1763260456.2266243,4273,405.2361581325531,0.003233100287616253,9.302981197834015e-05,,9.862706065177917e-05,-0.002590251388028264,,1092.0,414464,0.0,5.138248889124952e-05,0.588193953037262,-0.1339888572692871
1763260456.474365,4276,405.48389887809753,,,500.0,,,500.0,,414782,,,,
1763260456.565021,4277,405.57455492019653,676.6195068359375,-0.001652953214943409,,0.00010809581726789474,0.005060695111751556,,1092.0,414848,0.0,5.115207386552356e-05,0.482697069644928,0.0007195472717285156
1763260456.6788688,4278,405.6884026527405,0.0032069673761725426,-0.0017268825322389603,,2.461858093738556e-05,-0.002345871180295944,,1092.0,414976,0.0,5.107526885694824e-05,0.5351983904838562,0.023779988288879395
1763260457.6101148,4288,406.61964869499207,0.003564826212823391,0.0014566527679562569,,0.00023145880550146103,-0.008359134197235107,,1092.0,416000,0.0,5.046082878834568e-05,0.5181679129600525,-0.1898794174194336
1763260457.8692794,4290,406.87881326675415,0.0009531445102766156,-0.00285477377474308,,5.042366683483124e-05,0.00197581946849823,,1092.0,416256,0.0,5.030721877119504e-05,0.5464374423027039,0.09387654066085815
1763260457.9831533,4292,406.9926872253418,422.302734375,0.000912652350962162,,1.1720694601535797e-05,-0.0006163828074932098,,1092.0,416384,0.0,5.023041376261972e-05,0.5427014827728271,0.00012576580047607422
1763260460.0758004,4314,409.0853343009949,0.0009161320049315691,-0.0005388669669628143,,2.5220215320587158e-05,0.0013569053262472153,,1092.0,418688,0.0,4.884792724624276e-05,0.5870521664619446,-0.239632248878479
1763260460.4135842,4318,409.42311811447144,0.0012149560498073697,0.0005575260147452354,,1.2881122529506683e-05,0.000739026814699173,,1092.0,419072,0.0,4.86175122205168e-05,0.55812007188797,0.13180005550384521
1763260462.966859,4346,411.97639298439026,412.1312255859375,-0.000704614445567131,,2.993084490299225e-05,0.0013397438451647758,,1092.0,421888,0.0,4.6927802031859756e-05,0.5666723251342773,-7.593631744384766e-05
1763260464.838536,4366,413.84806990623474,0.002689867280423641,-0.0019984692335128784,,3.836303949356079e-05,-0.0005022473633289337,,1092.0,423936,0.0,4.569892553263344e-05,0.573190450668335,-0.036472320556640625
1763260465.43853,4372,414.44806385040283,0.0015223053051158786,-0.0032097473740577698,,7.045641541481018e-05,-0.0005082376301288605,,1092.0,424576,0.0,4.531490048975684e-05,0.5451562404632568,0.048325538635253906
1763260465.8934186,4377,414.90295243263245,0.001690602395683527,-0.0012148767709732056,,8.574314415454865e-05,0.0018011108040809631,,1092.0,425088,0.0,4.5007680455455557e-05,0.5576954483985901,-0.07475697994232178
1763260466.0046637,4378,415.0141975879669,0.0009056165581569076,-0.0031129131093621254,,4.795286804437637e-05,-0.0025182366371154785,,1092.0,425216,0.0,4.4930875446880236e-05,0.5502521991729736,0.19461017847061157
1763260466.8352697,4387,415.84480357170105,0.0016005869256332517,-0.004617586731910706,,0.0001318231225013733,-0.004235647618770599,,1092.0,426112,0.0,4.4393240386852995e-05,0.4681881070137024,-0.5199536085128784
1763260467.6586163,4396,416.6681501865387,0.002606575144454837,0.0008343420922756195,,1.339055597782135e-05,-0.0017590206116437912,,1092.0,427008,0.0,4.385560532682575e-05,0.5644673109054565,-0.30465614795684814
1763260469.1941705,4413,418.2037043571472,,,500.0,,,500.0,,428782,,,,
1763260469.4188154,4415,418.4283492565155,0.0031543325167149305,0.0001530209556221962,,0.00013142544776201248,-0.004976488649845123,,1092.0,428928,0.0,4.2703533836174756e-05,0.5380222201347351,0.10833317041397095
1763260473.2923892,4456,422.3019230365753,0.0014256166759878397,-0.0007514487951993942,,4.004873335361481e-05,-0.0020766109228134155,,1092.0,433152,0.0,4.0168972191167995e-05,0.4822365641593933,0.33797574043273926
1763260474.565791,4470,423.57532477378845,0.0013497364707291126,-0.002667083404958248,,0.00015618745237588882,-0.0029393956065177917,,1092.0,434560,0.0,3.932411709683947e-05,0.46520763635635376,-0.1386164426803589
1763260475.2805045,4478,424.29003834724426,1020.3743286132812,0.0023986566811800003,,4.06559556722641e-05,-0.0012469366192817688,,1092.0,435328,0.0,3.886328704538755e-05,0.5688526034355164,-2.3365020751953125e-05
1763260475.5050626,4480,424.51459646224976,0.0020274827256798744,-0.00029458198696374893,,5.857087671756744e-06,-1.0544434189796448e-05,,1092.0,435584,0.0,3.870967702823691e-05,0.4856792092323303,-0.6557477712631226
1763260476.56828,4492,425.5778138637543,,,500.0,,,500.0,,436782,,,,
1763260477.0600595,4496,426.06959342956543,0.0017255772836506367,-0.0004994850605726242,,6.726756691932678e-05,-0.0012549608945846558,,1092.0,437248,0.0,3.771121191675775e-05,0.469149649143219,-1.7503786087036133
1763260477.1744037,4498,426.18393754959106,485.1072082519531,-0.0010581081733107567,,2.2322870790958405e-05,0.0008469130843877792,,1092.0,437376,0.0,3.763440690818243e-05,0.5279609560966492,9.393692016601562e-05
1763260479.2614279,4520,428.2709617614746,0.0011592519003897905,0.0020131655037403107,,3.6075711250305176e-05,-0.00037954747676849365,,1092.0,439680,0.0,3.625192039180547e-05,0.47657984495162964,-0.17964589595794678
1763260479.3756342,4522,428.3851680755615,425.2144775390625,-0.00032218825072050095,,7.168389856815338e-06,0.00037138164043426514,,1092.0,439808,0.0,3.617511538323015e-05,0.514685332775116,-9.763240814208984e-05
1763260479.6001985,4524,428.6097323894501,0.0017524327849969268,0.0015289755538105965,,7.141102105379105e-05,0.003059178590774536,,1092.0,440064,0.0,3.602150536607951e-05,0.4859209656715393,-0.44803714752197266
1763260479.7132616,4525,428.7227954864502,0.0012958650477230549,-0.0010198159143328667,,3.24128195643425e-05,-0.000739075243473053,,1092.0,440192,0.0,3.594470035750419e-05,0.4980196952819824,-0.2046891450881958
1763260479.8667011,4527,428.87623500823975,754.70068359375,0.0006803311407566071,,3.044120967388153e-05,0.0014091916382312775,,1092.0,440320,0.0,3.586789534892887e-05,0.549818217754364,3.3736228942871094e-05
1763260480.2281303,4531,429.2376642227173,,,500.0,,,500.0,,440782,,,,
1763260480.4248173,4533,429.4343512058258,0.0028366772457957268,0.0023587243631482124,,1.2605451047420502e-05,0.00014786049723625183,,1092.0,440960,0.0,3.548387030605227e-05,0.5581973195075989,0.0021113157272338867
1763260480.5347872,4534,429.54432106018066,0.0016299579292535782,0.0011263824999332428,,4.409998655319214e-05,-0.00262610986828804,,1092.0,441088,0.0,3.540706529747695e-05,0.5212964415550232,-0.1822415590286255
1763260481.350422,4543,430.3599557876587,0.0034090562257915735,0.00201517716050148,,9.73232090473175e-05,-0.003575533628463745,,1092.0,441984,0.0,3.4869430237449706e-05,0.5629198551177979,0.018462777137756348
1763260482.504996,4555,431.5145299434662,0.0010316063417121768,-0.0012592105194926262,,1.779664307832718e-05,2.584606409072876e-05,,1093.0,443264,0.0,3.410138378967531e-05,0.5598130226135254,-0.6404014825820923
1763260482.6187015,4557,431.6282353401184,761.0765380859375,-0.0002666031941771507,,7.945112884044647e-06,-0.0003502890467643738,,1093.0,443392,0.0,3.402457878109999e-05,0.5721095204353333,-6.127357482910156e-05
1763260483.1030817,4562,432.11261558532715,399.9508056640625,0.00011972431093454361,,3.7653371691703796e-06,-0.0016152486205101013,,1092.0,443904,0.0,3.371735874679871e-05,0.5188557505607605,0.0001799464225769043
1763260484.3782482,4576,433.3877820968628,581.5023803710938,-0.0010945610702037811,,2.86884605884552e-05,-0.0011698901653289795,,1093.0,445312,0.0,3.2872503652470186e-05,0.5435552597045898,-2.1338462829589844e-05
1763260487.0461693,4604,436.055703163147,0.0013614252675324678,0.0004737451672554016,,7.733702659606934e-06,-0.000538315623998642,,1093.0,448256,0.0,3.110599209321663e-05,0.568261444568634,-0.12523627281188965
1763260487.8678787,4613,436.87741255760193,0.0011266085784882307,0.00017104856669902802,,2.7082860469818115e-06,0.00021952390670776367,,1093.0,449152,0.0,3.0568357033189386e-05,0.5256590247154236,-0.211326003074646
1763260489.028264,4626,438.03779792785645,0.0029979886021465063,-0.0010522743687033653,,3.9958395063877106e-05,0.0014366991817951202,,1093.0,450432,0.0,2.9800306947436184e-05,0.530996561050415,-1.5474600791931152
1763260489.8534293,4635,438.8629631996155,727.463623046875,-0.0004895869642496109,,4.472211003303528e-06,0.0005325246602296829,,1093.0,451328,0.0,2.9262673706398346e-05,0.4729573130607605,0.0004366636276245117
1763260490.4570675,4641,439.46660137176514,0.002409666543826461,-0.0007210569456219673,,2.2100284695625305e-06,0.0002662390470504761,,1093.0,451968,0.0,2.8878648663521744e-05,0.4756585955619812,-0.1931675672531128
1763260490.7020824,4644,439.7116162776947,,,500.0,,,500.0,,452282,,,,
1763260492.3195167,4661,441.3290505409241,0.002656270284205675,-0.0015927357599139214,,6.652716547250748e-05,-0.0013660937547683716,,1093.0,454016,0.0,2.7649770345306024e-05,0.5420214533805847,-0.33294856548309326
1763260493.5938928,4675,442.60342669487,0.0027188053354620934,-0.00032005272805690765,,7.39656388759613e-06,-0.0005033574998378754,,1093.0,455424,0.0,2.68049152509775e-05,0.532650351524353,0.31011122465133667
1763260495.0899427,4691,444.09947657585144,0.0016835679998621345,0.001274729147553444,,5.999952554702759e-05,-0.0023862123489379883,,1093.0,457088,0.0,2.580645195848774e-05,0.5049369931221008,-0.06227755546569824
