_timestamp,losses/approx_kl,losses/explained_variance,_step,charts/episodic_return,losses/entropy,global_step,charts/episodic_length,charts/SPS,losses/value_loss,losses/clipfrac,_runtime,charts/learning_rate,losses/policy_loss,losses/old_approx_kl
1763260157.8651428,0.0002403315156698227,0.9447786211967468,636,,0.5555232167243958,41344,,568.0,15.845673561096191,0.0,101.60409188270569,0.00027526883059181273,-0.006073795258998871,-0.0004078280180692673
1763260158.3274708,,,640,210.0,,41724,210.0,,,,102.06641983985901,,,
1763260159.7007515,,,650,239.0,,42530,239.0,,,,103.43970060348511,,,
1763260161.71104,3.0463561415672302e-06,0.9692898392677307,664,,0.6093180179595947,43776,,571.0,21.942928314208984,0.0,105.44998908042908,0.00027380953542888165,0.00016160309314727783,-0.00012504402548074722
1763260164.6405332,0.00031574442982673645,-0.1184988021850586,684,,0.5763316750526428,45696,,574.0,14.936634063720703,0.0,108.37948226928711,0.00027265746030025184,-0.004041676409542561,0.00351131334900856
1763260165.42804,1.3908371329307556e-05,0.03169405460357666,689,,0.5801134705543518,46208,,575.0,14.360196113586426,0.0,109.16698908805847,0.00027235024026595056,-0.0005834475159645081,-0.001566525548696518
1763260166.6715484,,,698,500.0,,47025,500.0,,,,110.4104974269867,,,
1763260167.4137673,0.0004451889544725418,-0.008726716041564941,702,,0.5387275815010071,47488,,576.0,13.633710861206055,0.0,111.15271639823914,0.00027158219018019736,-0.0025398023426532745,0.01197773590683937
1763260168.035649,2.720765769481659e-05,0.09387516975402832,707,,0.5519454479217529,47872,,577.0,11.563459396362305,0.0,111.77459812164307,0.0002713517751544714,-0.001077461987733841,-0.000674959272146225
1763260171.153961,5.753710865974426e-06,0.08785134553909302,729,,0.5735632181167603,49792,,578.0,346.8426513671875,0.0,114.89291000366211,0.0002701997000258416,-9.671598672866821e-05,0.00023304671049118042
1763260174.955835,,,757,85.0,,52213,85.0,,,,118.69478416442871,,,
1763260175.7474732,8.003879338502884e-05,0.19073128700256348,762,,0.5835675597190857,52608,,580.0,10.256317138671875,0.0,119.48642230033875,0.00026850998983718455,-0.00012830644845962524,-0.003966874442994595
1763260176.5364113,0.004330583848059177,-4.001486778259277,767,,0.621603786945343,53120,,580.0,22.66692352294922,0.001953125,120.27536034584045,0.00026820276980288327,-0.004615060985088348,0.013171727769076824
1763260177.5726292,1.0819174349308014e-05,0.023122549057006836,775,,0.5899938344955444,53760,,581.0,250.28785705566406,0.0,121.3115782737732,0.00026781874476000667,0.00030134618282318115,-0.0005915025249123573
1763260179.024292,,,788,152.0,,54630,152.0,,,,122.76324105262756,,,
1763260180.042468,,,797,156.0,,55197,156.0,,,,123.78141713142395,,,
1763260181.2604516,,,806,159.0,,56016,159.0,,,,124.99940061569214,,,
1763260182.5712025,0.0001707170158624649,0.3775523900985718,815,,0.5454256534576416,56832,,583.0,162.86410522460938,0.0,126.31015157699585,0.000265975424554199,0.005803406238555908,0.0017526838928461075
1763260188.9029171,,,863,302.0,,61099,302.0,,,,132.6418662071228,,,
1763260190.188278,6.665382534265518e-05,-0.4309561252593994,872,,0.5959075689315796,61952,,589.0,6.512864589691162,0.0,133.92722702026367,0.00026290322421118617,-0.0004730653017759323,-0.0003575282171368599
1763260190.7830408,0.00014102645218372345,-0.8058160543441772,876,,0.5706028342247009,62336,,589.0,6.569437026977539,0.0,134.5219898223877,0.0002626728091854602,0.002044185996055603,-0.0070443786680698395
1763260196.9795935,,,922,289.0,,66564,289.0,,,,140.71854257583618,,,
1763260198.062704,0.0002845795825123787,-0.004433274269104004,930,,0.5506598949432373,67328,,596.0,431.9094543457031,0.0,141.80165314674377,0.0002596774138510227,-0.0006822794675827026,0.00434147659689188
1763260199.0373235,,,938,147.0,,68088,147.0,,,,142.7762725353241,,,
1763260199.4020324,,,941,201.0,,68289,201.0,,,,143.14098143577576,,,
1763260199.598519,1.919921487569809e-05,0.005988955497741699,942,,0.5676533579826355,68352,,596.0,403.8335876464844,0.0,143.33746814727783,0.00025906297378242016,0.0009523648768663406,0.001550375483930111
1763260200.2106175,0.00019287317991256714,0.030133962631225586,948,,0.500898540019989,68736,,597.0,317.9100341796875,0.0,143.9495666027069,0.0002588325587566942,-0.003834303468465805,0.0033242497593164444
1763260203.5882347,0.00012092012912034988,0.3928592801094055,974,,0.5601433515548706,71040,,599.0,350.1285400390625,0.0,147.3271837234497,0.00025745006860233843,0.0030117202550172806,-0.0020910045132040977
1763260204.337915,2.3095868527889252e-05,-0.015454292297363281,980,,0.5571584105491638,71552,,600.0,578.4061279296875,0.0,148.07686400413513,0.00025714284856803715,-0.0006677377969026566,0.0017852755263447762
1763260205.0271482,0.000532698817551136,0.8108665943145752,985,,0.506901204586029,72064,,600.0,96.0330581665039,0.0,148.7660973072052,0.00025683562853373587,0.009036004543304443,0.014642239548265934
1763260206.3438995,3.206264227628708e-05,0.16549283266067505,995,,0.558523952960968,72960,,601.0,1.5492408275604248,0.0,150.08284854888916,0.00025629799347370863,0.0006009861826896667,0.00010114070028066635
1763260206.5547545,,,997,371.0,,73120,371.0,,,,150.2937035560608,,,
1763260209.1940725,4.2178668081760406e-05,0.32859861850738525,1015,,0.5400701761245728,75008,,604.0,0.695310115814209,0.0,152.93302154541016,0.0002550691133365035,0.0016053486615419388,0.004987101070582867
1763260209.9082155,0.0017018578946590424,-0.10604524612426758,1020,,0.516931414604187,75520,,605.0,0.6246442198753357,0.0,153.64716458320618,0.0002547618933022022,0.0065603107213974,0.016245435923337936
1763260211.3482368,,,1031,500.0,,76620,500.0,,,,155.08718585968018,,,
1763260214.1511881,8.409004658460617e-05,-1.2543959617614746,1050,,0.5842397212982178,78592,,609.0,0.07001935690641403,0.0,157.89013719558716,0.00025291857309639454,-0.00040490925312042236,-0.00041343923658132553
1763260214.5188704,0.00017317663878202438,0.18504250049591064,1053,,0.5804499983787537,78848,,609.0,0.07169026136398315,0.0,158.2578194141388,0.0002527649630792439,-0.004314761608839035,-0.0009152526035904884
1763260215.1650758,0.002430444583296776,0.18287712335586548,1058,,0.5734930634498596,79360,,610.0,0.03653261438012123,0.00390625,158.90402483940125,0.0002524577430449426,-0.01169726625084877,-0.006521403789520264
1763260218.6679227,0.010862953029572964,-10.331737518310547,1083,,0.523985743522644,81920,,613.0,0.006135191768407822,0.044921875,162.4068717956543,0.00025092167197726667,0.008483938872814178,-0.00559588149189949
1763260219.7484117,0.0002614445984363556,-7.632497787475586,1091,,0.49549540877342224,82688,,614.0,0.008768659085035324,0.0,163.4873607158661,0.00025046084192581475,-0.0006626248359680176,0.00017159245908260345
1763260221.8435712,0.0038218824192881584,-9.781304359436035,1106,,0.5264869928359985,84224,,615.0,0.019152406603097916,0.001953125,165.58252024650574,0.0002495391818229109,-0.017781302332878113,0.01098631415516138
1763260223.3996303,,,1118,500.0,,85431,500.0,,,,167.1385793685913,,,
1763260224.4105527,0.00015217158943414688,0.002413332462310791,1125,,0.43883323669433594,86144,,618.0,0.00510952016338706,0.0,168.1495018005371,0.0002483871066942811,-0.004039879888296127,0.0003629149869084358
1763260225.46086,,,1133,500.0,,86931,500.0,,,,169.19980907440186,,,
1763260227.1876304,0.0007550511509180069,-0.045101046562194824,1145,,0.36876270174980164,88192,,620.0,0.000666445994284004,0.0,170.92657947540283,0.000247158226557076,-0.003191789612174034,0.0032061710953712463
1763260229.806995,0.00013495329767465591,-4.790567398071289,1164,,0.44985032081604004,90112,,622.0,0.0056780013255774975,0.0,173.5459439754486,0.0002460061514284462,-0.0008832141757011414,0.0041099609807133675
1763260229.9695034,0.00023457780480384827,0.6497653722763062,1165,,0.37553760409355164,90240,,622.0,0.0005103915464133024,0.0,173.70845246315002,0.00024592934641987085,0.0045105330646038055,0.003844376653432846
1763260230.8447132,,,1172,500.0,,90931,500.0,,,,174.58366227149963,,,
1763260232.5624874,0.002000897191464901,0.09152203798294067,1181,,0.4424552917480469,91904,,623.0,0.0002084081497741863,0.001953125,176.30143642425537,0.0002449308813083917,-0.00597066804766655,0.004761773161590099
1763260233.2409742,0.0014053108170628548,-1.666377067565918,1186,,0.42213085293769836,92416,,623.0,0.0006944911438040435,0.0,176.97992324829102,0.0002446236612740904,0.00862630270421505,0.0026200348511338234
1763260234.623218,0.0002773730084300041,-0.0004667043685913086,1197,,0.44326356053352356,93440,,624.0,514.1356201171875,0.0,178.36216711997986,0.00024400922120548785,0.001094285398721695,-0.00010527018457651138
1763260236.8684907,0.003839125856757164,-0.07181477546691895,1213,,0.41297030448913574,95104,,626.0,0.004280888941138983,0.001953125,180.60743975639343,0.00024301075609400868,-0.027450300753116608,-0.008795181289315224
1763260237.1694598,0.0007553994655609131,-6.4638895988464355,1215,,0.4903777241706848,95360,,627.0,0.0005125886527821422,0.0,180.90840888023376,0.00024285714607685804,-0.0032140836119651794,-0.006684856489300728
1763260238.5393524,,,1226,500.0,,96431,500.0,,,,182.27830147743225,,,
1763260239.1710865,0.0015158569440245628,-1.1633601188659668,1230,,0.5616557598114014,96896,,628.0,0.0003187332767993212,0.0,182.91003561019897,0.0002419354859739542,-0.005340777337551117,0.012219961732625961
1763260239.7009811,0.001459205523133278,-0.2994809150695801,1234,,0.5567954778671265,97280,,629.0,0.0006450392538681626,0.0,183.43993020057678,0.00024170507094822824,-0.014062516391277313,0.011372556909918785
1763260241.0893304,,,1245,500.0,,98431,500.0,,,,184.82827949523926,,,
1763260242.4279225,0.0032329363748431206,-0.000354766845703125,1254,,0.5661054849624634,99328,,631.0,0.00034603680251166224,0.0,186.16687154769897,0.00024047619081102312,7.748603820800781e-06,-0.019334301352500916
1763260245.0351868,0.00043913815170526505,5.0067901611328125e-05,1271,,0.5574597716331482,100992,,631.0,531.8894653320312,0.0,188.7741358280182,0.00023947772569954395,0.003229781985282898,0.011606571264564991
1763260248.8294637,,,1299,500.0,,103931,500.0,,,,192.56841278076172,,,
1763260254.3378963,,,1339,500.0,,107931,500.0,,,,198.07684540748596,,,
1763260254.502049,0.0004506455734372139,-1.7762184143066406e-05,1340,,0.5341776013374329,108032,,637.0,478.51446533203125,0.0,198.24099802970886,0.00023525345022790134,0.002115374431014061,-0.0005926219746470451
1763260255.7343707,,,1349,500.0,,108931,500.0,,,,199.47331976890564,,,
1763260257.6382456,,,1363,500.0,,110431,500.0,,,,201.37719464302063,,,
1763260257.9218824,0.001470191404223442,-3.8159561157226562,1365,,0.4814189672470093,110592,,639.0,0.007471262477338314,0.0,201.66083145141602,0.00023371736460831016,-0.0033335909247398376,-0.004000885412096977
1763260258.591395,0.00012577325105667114,-0.07408082485198975,1370,,0.45752573013305664,111104,,640.0,0.006303210277110338,0.0,202.3303439617157,0.00023341014457400888,-0.003722153604030609,0.0027104467153549194
1763260259.830135,0.000915253534913063,0.11958760023117065,1380,,0.458434522151947,112128,,641.0,0.005904989317059517,0.0,203.56908416748047,0.00023279570450540632,0.01532101258635521,0.0038742776960134506
1763260259.9803345,0.0037297653034329414,-0.15119099617004395,1381,,0.525292694568634,112256,,641.0,0.0005711929406970739,0.0078125,203.71928358078003,0.000232718899496831,-0.020223449915647507,0.0147872818633914
1763260260.5865843,,,1388,500.0,,112931,500.0,,,,204.32553339004517,,,
1763260261.3144348,0.00025501474738121033,0.12356448173522949,1395,,0.4774162769317627,113664,,645.0,0.0036045131273567677,0.0,205.05338382720947,0.00023187404440250248,0.00984310731291771,0.003406153991818428
1763260261.6592386,4.364829510450363e-05,-9.226799011230469e-05,1399,,0.5196168422698975,114048,,645.0,331.26690673828125,0.0,205.3981876373291,0.00023164362937677652,-0.003771454095840454,0.0004455605521798134
1763260262.2734447,0.001009301282465458,-0.016139745712280273,1405,,0.5058569312095642,114688,,647.0,0.0005398747744038701,0.0,206.01239371299744,0.00023125960433389992,-0.004042714834213257,-0.014402764849364758
1763260265.3808002,,,1432,500.0,,117431,500.0,,,,209.11974930763245,,,
1763260265.5358276,0.00015612691640853882,-0.00010776519775390625,1433,,0.4526456892490387,117504,,651.0,781.2666625976562,0.0,209.2747766971588,0.00022956989414524287,-0.001786520704627037,0.0007501225918531418
1763260268.3172073,0.0013975612819194794,0.42941606044769287,1455,,0.47936785221099854,119808,,653.0,0.0004892261931672692,0.0,212.05615639686584,0.0002281874039908871,-0.010738901793956757,-0.004538556560873985
1763260268.3714762,,,1456,500.0,,119931,500.0,,,,212.11042523384094,,,
1763260268.4976285,0.0003214692696928978,-0.0001150369644165039,1457,,0.5200421214103699,119936,,653.0,694.4222412109375,0.0,212.23657751083374,0.00022811059898231179,0.0009757205843925476,0.0068620601668953896
1763260274.7545183,0.0007812650874257088,0.1520066261291504,1514,,0.48427072167396545,125824,,663.0,0.00015324233390856534,0.0078125,218.49346733093262,0.00022457756858784705,0.0068692974746227264,0.009782404638826847
1763260275.5862756,0.0003715343773365021,-5.459785461425781e-05,1521,,0.47562915086746216,126464,,663.0,573.370849609375,0.0,219.32522463798523,0.00022419354354497045,0.003535594791173935,0.0028695371001958847
1763260276.0830169,,,1525,500.0,,126931,500.0,,,,219.82196593284607,,,
1763260276.3775194,0.0003240806981921196,-0.10858023166656494,1527,,0.47503408789634705,127104,,664.0,0.006122030317783356,0.0,220.11646842956543,0.00022380951850209385,-0.0010433867573738098,0.0034393658861517906
1763260276.6736615,0.0018177470192313194,0.08661240339279175,1529,,0.43634405732154846,127360,,664.0,0.0004079533682670444,0.0,220.41261053085327,0.0002236559084849432,-0.014867926016449928,-0.007009950466454029
1763260277.3551896,0.0006041321903467178,-0.10933947563171387,1534,,0.4403081238269806,127872,,665.0,0.00033289409475401044,0.0,221.09413862228394,0.00022334868845064193,0.0036601796746253967,-0.0013711526989936829
1763260277.5415697,0.0002168063074350357,-4.839897155761719e-05,1536,,0.5014211535453796,128000,,665.0,784.8863525390625,0.0,221.2805187702179,0.0002232718834420666,-0.0008933506906032562,0.0003447718918323517
1763260278.4708745,0.002228192053735256,0.036517322063446045,1543,,0.4423621892929077,128768,,665.0,0.0004241590213496238,0.0,222.20982360839844,0.0002228110533906147,-0.02775077149271965,-0.01594163477420807
1763260278.6516783,,,1545,500.0,,128931,500.0,,,,222.3906273841858,,,
1763260278.7981918,0.0014808466657996178,-5.042552947998047e-05,1546,,0.5028254985809326,129024,,666.0,433.08660888671875,0.001953125,222.53714084625244,0.00022265744337346405,0.017344214022159576,0.004658627323806286
1763260280.320256,0.00018030498176813126,-0.03641152381896973,1558,,0.5401151776313782,130304,,667.0,0.0004376550205051899,0.0,224.05920505523682,0.00022188940783962607,-0.0011954493820667267,-0.0067630065605044365
1763260280.3799255,,,1559,500.0,,130431,500.0,,,,224.11887454986572,,,
1763260280.9316242,0.0002421606332063675,-0.020177006721496582,1563,,0.5370079874992371,130816,,668.0,0.0002571594959590584,0.0,224.6705732345581,0.0002215821878053248,-0.0018508993089199066,0.0037524737417697906
1763260281.269853,0.0009108847007155418,-0.018173575401306152,1566,,0.5482580065727234,131072,,668.0,0.0048416899517178535,0.0,225.00880217552185,0.00022142857778817415,0.0014312341809272766,0.005655420012772083
1763260283.7755454,0.00045040249824523926,0.05726313591003418,1588,,0.5416503548622131,133248,,670.0,0.0065817381255328655,0.0,227.5144944190979,0.0002201228926423937,0.002133086323738098,0.0008509382605552673
1763260283.7810411,,,1589,217.0,,133260,217.0,,,,227.51999020576477,,,
1763260284.5153744,0.0005962466821074486,-0.05642139911651611,1597,,0.50864577293396,134016,,672.0,0.00936658401042223,0.0,228.25432348251343,0.0002196620625909418,0.0054595619440078735,0.007002620957791805
1763260285.4876456,0.00024596601724624634,0.002734243869781494,1607,,0.5869948267936707,135040,,673.0,0.005715825129300356,0.0,229.22659468650818,0.00021904762252233922,-0.0020612552762031555,-0.000280965119600296
1763260285.734281,6.616581231355667e-05,-0.03893601894378662,1609,,0.5692954063415527,135296,,674.0,0.0002360090584261343,0.0,229.4732301235199,0.00021889401250518858,6.955116987228394e-05,0.003277457319200039
1763260285.7532196,,,1610,500.0,,135343,500.0,,,,229.49216866493225,,,
1763260285.9685502,0.0007523708045482635,0.14071810245513916,1612,,0.5453910827636719,135552,,674.0,0.004300141707062721,0.0,229.70749926567078,0.00021874040248803794,0.009464140981435776,-0.006743960082530975
1763260287.3009305,0.0002050073817372322,8.52346420288086e-06,1626,,0.5222130417823792,136960,,677.0,335.2091369628906,0.0,231.03987956047058,0.00021789554739370942,0.0037676505744457245,-0.005900413729250431
1763260288.5411675,0.0022813118994235992,0.04244297742843628,1638,,0.5655052065849304,138240,,679.0,0.00038245110772550106,0.0,232.28011655807495,0.00021712749730795622,0.0014290250837802887,-0.004390062764286995
1763260294.3890345,0.0001890202984213829,-0.014161229133605957,1687,,0.46087244153022766,143232,,684.0,0.0001820953912101686,0.0,238.12798357009888,0.00021413210197351873,-0.004462704062461853,0.005577434785664082
1763260300.0380697,0.0014976896345615387,-0.0719684362411499,1732,,0.5071507692337036,147840,,687.0,0.00016118297935463488,0.0,243.77701878547668,0.0002113671216648072,-0.007721494883298874,-0.00542798824608326
1763260301.5563517,0.00032198522239923477,0.1000603437423706,1745,,0.46801620721817017,149120,,688.0,0.0011087898164987564,0.0,245.2953007221222,0.000210599071579054,-0.00018922612071037292,0.0005157841369509697
1763260302.448092,0.0003044772893190384,-7.963180541992188e-05,1753,,0.5374526977539062,149888,,689.0,751.3712768554688,0.0,246.18704104423523,0.0002101382560795173,0.0009846650063991547,0.004024900496006012
1763260302.5685997,0.00014227069914340973,-0.3003941774368286,1754,,0.5439692139625549,150016,,689.0,0.0038574968930333853,0.0,246.3075487613678,0.00021006145107094198,-0.004498966038227081,0.00543314591050148
1763260303.668082,0.0002502482384443283,0.7119268774986267,1765,,0.4749106168746948,151168,,691.0,0.001058707945048809,0.0,247.40703105926514,0.0002093702059937641,-0.0037081148475408554,0.00013035908341407776
1763260303.9128995,0.0007017124444246292,0.10251432657241821,1768,,0.5539945960044861,151424,,692.0,447.4963073730469,0.0,247.6518485546112,0.00020921659597661346,-0.008750390261411667,-0.005407020449638367
1763260304.7528882,0.0004985099658370018,0.0005171298980712891,1777,,0.5079611539840698,152320,,693.0,371.901123046875,0.0,248.4918372631073,0.00020867896091658622,0.003305792808532715,-0.008932885713875294
1763260308.7413132,0.0017403513193130493,0.07698899507522583,1818,,0.5388133525848389,156544,,699.0,0.004427743144333363,0.0,252.4802622795105,0.00020614439563360065,-0.01630445569753647,0.009911932051181793
1763260309.2104366,0.0004902156069874763,-0.640728235244751,1823,,0.5220670104026794,157056,,700.0,0.003973508253693581,0.0,252.94938564300537,0.00020583717559929937,-1.7352402210235596e-05,-0.002536351792514324
1763260311.8986607,0.0005395412445068359,-2.6941299438476562e-05,1851,,0.5841793417930603,159872,,704.0,862.2205810546875,0.0,255.6376097202301,0.00020414746541064233,-0.004911288619041443,0.0025890711694955826
1763260312.3733864,0.0005034422501921654,-9.953975677490234e-05,1856,,0.5606129169464111,160384,,705.0,244.3757781982422,0.0,256.1123354434967,0.00020384024537634104,-0.0015227291733026505,-0.005742828361690044
1763260313.5690768,0.0001186765730381012,-0.26777148246765137,1868,,0.5777260065078735,161664,,707.0,0.0005104561569169164,0.0,257.3080258369446,0.00020307219529058784,0.0003800131380558014,-0.00012688897550106049
1763260314.0636065,0.0013350211083889008,-0.22836756706237793,1873,,0.5616052746772766,162176,,708.0,0.0010840034810826182,0.0078125,257.8025555610657,0.00020276497525628656,-0.0034714043140411377,-0.003401337191462517
1763260314.411779,0.004179544746875763,-0.06747651100158691,1877,,0.5043326020240784,162560,,708.0,0.0012975760037079453,0.009765625,258.15072798728943,0.0002025345602305606,-0.024591602385044098,-0.008698631078004837
