losses/clipfrac,losses/old_approx_kl,_timestamp,charts/episodic_return,losses/entropy,losses/approx_kl,_runtime,losses/policy_loss,charts/learning_rate,charts/episodic_length,charts/SPS,losses/explained_variance,_step,global_step,losses/value_loss
0.0,-0.0026157526299357414,1763260464.2071006,,0.5131871700286865,0.00019342731684446335,408.1805145740509,-0.0021442845463752747,0.00011804915266111493,,797.0,-0.17251205444335938,3161,303360,0.0002317851030966267
0.0,0.0014298371970653534,1763260465.0202997,,0.47512683272361755,0.00014999695122241974,408.99371361732483,-0.0018286779522895813,0.00011751151760108769,,797.0,-0.015934348106384277,3170,304256,0.00042231217958033085
0.0,0.001945236697793007,1763260466.5224395,,0.5478826761245728,0.00018485449254512787,410.49585342407227,-0.00016310438513755798,0.0001167434747912921,,798.0,2.849102020263672e-05,3183,305536,421.7532958984375
0.0,0.006389660760760307,1763260467.1904922,,0.4662157893180847,0.0005693379789590836,411.1639060974121,-0.0012005269527435303,0.00011643625475699082,,797.0,-2.3126602172851562e-05,3188,306048,393.4205627441406
0.0,-0.0008349567651748657,1763260470.5628576,,0.5519487857818604,1.9082799553871155e-05,414.53627157211304,0.0009497283026576042,0.00011466973955975845,,798.0,6.22868537902832e-05,3217,308992,1147.3917236328125
0.0,0.0019746292382478714,1763260471.2566278,,0.4074721038341522,0.00015181861817836761,415.23004174232483,0.0010069198906421661,0.00011420890950830653,,799.0,-0.07460391521453857,3224,309760,0.00039724097587168217
0.0,0.0015455540269613266,1763260473.42968,,0.5548424124717712,9.975023567676544e-05,417.40309405326843,-0.00206892192363739,0.00011282641935395077,,800.0,-0.0051996707916259766,3247,312064,0.003942228853702545
,,1763260473.7342327,500.0,,,417.70764660835266,,,500.0,,,3250,312427,
0.0,0.005354821681976318,1763260473.9321892,,0.5607167482376099,0.0003365166485309601,417.9056031703949,-0.0022024959325790405,0.00011251919931964949,,800.0,0.12739717960357666,3252,312576,0.004449407570064068
,,1763260474.2059357,500.0,,,418.1793496608734,,,500.0,,,3255,312927,
0.0,0.005794619210064411,1763260474.6635594,,0.5226269364356995,9.094085544347763e-05,418.6369733810425,-0.0020040087401866913,0.00011205836926819757,,801.0,0.1092262864112854,3259,313344,0.00021203473443165421
0.0,-0.0044264234602451324,1763260475.8640969,,0.5184422135353088,0.00013946928083896637,419.8375108242035,-0.002919950522482395,0.00011129031918244436,,802.0,-0.2685509920120239,3272,314624,0.003938955254852772
,,1763260476.1143026,500.0,,,420.08771657943726,,,500.0,,,3275,314927,
0.0,-0.001981864683330059,1763260476.2146413,,0.5122983455657959,0.00010188762098550797,420.1880552768707,-1.2721866369247437e-05,0.00011105991143267602,,802.0,0.0002605915069580078,3276,315008,886.7817993164062
0.0,-0.001790943555533886,1763260478.1342933,,0.5434369444847107,0.0002704458311200142,422.1077072620392,-0.004075191915035248,0.0001098310312954709,,803.0,0.07214808464050293,3296,317056,0.0047983103431761265
,,1763260478.4156396,500.0,,,422.38905358314514,,,500.0,,,3299,317427,
0.0,0.007956641726195812,1763260482.368351,,0.5355777144432068,0.00046667177230119705,426.3417649269104,0.004165995866060257,0.00010721966100391,,806.0,-0.06446218490600586,3338,321408,0.0002781451912596822
0.0,0.003785267472267151,1763260483.5630898,,0.5606520175933838,0.0005113650113344193,427.5365037918091,0.003752445802092552,0.0001064516109181568,,806.0,0.017986297607421875,3351,322688,0.0005488191382028162
0.0,0.005383199080824852,1763260484.1769438,,0.5041427612304688,0.001057937741279602,428.1503577232361,0.005400419235229492,0.0001060675858752802,,807.0,-0.267059326171875,3357,323328,0.00044023783993907273
0.0,0.0010521076619625092,1763260484.41358,,0.5498165488243103,0.00030823051929473877,428.3869938850403,-0.004695270210504532,0.00010591397585812956,,807.0,0.26241737604141235,3360,323584,0.005398336797952652
0.0,-0.0003262888640165329,1763260486.093422,,0.5570673942565918,4.561431705951691e-05,430.06683588027954,-0.0009869709610939026,0.00010483871301403269,,808.0,-0.0800778865814209,3377,325376,0.0002063420251943171
,,1763260488.0488012,500.0,,,432.02221512794495,,,500.0,,,3398,327427,
0.0,0.0077254995703697205,1763260488.4210768,,0.49128660559654236,0.0008332449942827225,432.39449071884155,-0.015260204672813416,0.00010337941785110161,,809.0,-0.07951009273529053,3401,327808,0.0001823929778765887
0.0,-9.659025818109512e-05,1763260488.8872979,,0.5403597354888916,0.0004382161423563957,432.860711812973,-0.003673780709505081,0.00010307219781680033,,810.0,0.12326186895370483,3406,328320,0.00023570185294374824
,,1763260488.9262772,500.0,,,432.8996911048889,,,500.0,,,3407,328427,
0.0,-0.0017413003370165825,1763260490.0888507,,0.5486972332000732,4.4397078454494476e-05,434.0622646808624,-0.0016401149332523346,0.00010230414773104712,,810.0,0.06559163331985474,3419,329600,0.0034215524792671204
0.0,0.00042200274765491486,1763260490.8260038,,0.5924447774887085,0.00022668205201625824,434.7994177341461,0.0025097280740737915,0.0001018433176795952,,811.0,-0.14187979698181152,3426,330368,0.00022530458227265626
0.0,0.0007788119837641716,1763260490.9441707,,0.5208008885383606,0.00014205556362867355,434.91758465766907,0.0026484057307243347,0.00010176651267101988,,811.0,1.9729137420654297e-05,3428,330496,409.904052734375
0.0,-0.00496634840965271,1763260491.669009,,0.5540191531181335,0.0004917643964290619,435.642422914505,0.00034120306372642517,0.00010130568261956796,,811.0,0.10698682069778442,3435,331264,0.0005085512530058622
0.0,-0.012423420324921608,1763260493.1096647,,0.5234774351119995,0.0007845815271139145,437.083078622818,-0.010833904147148132,0.00010038402251666412,,812.0,0.08829271793365479,3450,332800,0.000641675025690347
,,1763260493.1559167,500.0,,,437.1293306350708,,,500.0,,,3451,332927,
0.0,-0.0032839206978678703,1763260494.179614,,0.5578073859214783,5.3483061492443085e-05,438.153028011322,0.0023353211581707,9.969277743948624e-05,,813.0,9.09566879272461e-05,3462,333952,1047.78857421875
,,1763260495.5764754,500.0,,,439.5498893260956,,,500.0,,,3476,335427,
0.0,0.0032470673322677612,1763260495.902491,,0.5307389497756958,0.00018845684826374054,439.87590503692627,-0.002921164035797119,9.861751459538937e-05,,814.0,0.05630135536193848,3479,335744,0.0005912035703659058
0.0,-0.00693381205201149,1763260497.7592714,,0.5318794250488281,0.00019754283130168915,441.7326853275299,0.0004770103842020035,9.746543946675956e-05,,815.0,-0.04867959022521973,3498,337664,0.0037676466163247824
0.0,-5.20879402756691e-05,1763260498.2230504,,0.5338158011436462,0.0002220524474978447,442.19646430015564,0.0014843568205833435,9.715821943245828e-05,,815.0,-0.029297947883605957,3503,338176,0.0025191176682710648
0.0,0.006022562272846699,1763260499.178963,,0.5189898014068604,0.0004095574840903282,443.1523768901825,-0.008189324289560318,9.654377936385572e-05,,816.0,-0.10863971710205078,3513,339200,0.0007090066792443395
,,1763260500.2937253,500.0,,,444.2671391963959,,,500.0,,,3525,340427,
0.0,-0.00036647263914346695,1763260501.477406,,0.5415541529655457,9.881332516670227e-07,445.45081996917725,9.624101221561432e-05,9.508448420092463e-05,,817.0,-0.20487916469573975,3537,341632,0.0037142231594771147
0.0,0.0036864886060357094,1763260503.21314,,0.5278754234313965,0.0003224937245249748,447.1865539550781,-0.0007623136043548584,9.400921408087015e-05,,818.0,0.15813487768173218,3554,343424,0.0002560385037213564
,,1763260503.2158384,500.0,,,447.1892523765564,,,500.0,,,3555,343427,
0.0,-0.004492979496717453,1763260505.274055,,0.5428574681282043,3.2708048820495605e-05,449.24746894836426,0.0004968829452991486,9.270353621104732e-05,,819.0,0.021549463272094727,3576,345600,0.003137758234515786
0.0,6.068311631679535e-05,1763260505.5069742,,0.5223438143730164,0.00026855431497097015,449.48038816452026,0.001155187375843525,9.254992619389668e-05,,819.0,0.17489182949066162,3578,345856,0.0002611455856822431
0.0,0.001452839933335781,1763260505.7415392,,0.617039680480957,0.00016831886023283005,449.7149531841278,0.0028714165091514587,9.239631617674604e-05,,819.0,-0.15671789646148682,3581,346112,0.003109387122094631
,,1763260506.4954116,500.0,,,450.4688255786896,,,500.0,,,3589,346927,
,,1763260508.8427079,500.0,,,452.81612181663513,,,500.0,,,3613,349427,
0.0,-0.009910855442285538,1763260509.7871704,,0.5702264308929443,0.00022849813103675842,453.76058435440063,-0.0011613965034484863,8.986175089376047e-05,,822.0,0.00505298376083374,3622,350336,0.0003736200160346925
0.0,6.026960909366608e-05,1763260511.4813986,,0.5361640453338623,2.1247193217277527e-05,455.4548125267029,-0.001994761638343334,8.878648077370599e-05,,823.0,0.1152312159538269,3640,352128,0.002740404335781932
0.0,0.004235783591866493,1763260513.0561352,,0.5565861463546753,0.0002178288996219635,457.0295491218567,0.0036526471376419067,8.778801566222683e-05,,823.0,-0.27483952045440674,3656,353792,0.0004961907397955656
0.0,0.0016499143093824387,1763260514.2816253,,0.5177717804908752,0.00021137483417987823,458.2550392150879,-0.007124409079551697,8.701997285243124e-05,,824.0,-0.5017528533935547,3669,355072,0.003204312175512314
0.0,0.0006444063037633896,1763260515.2187862,,0.560136616230011,0.0002919677644968033,459.1922001838684,0.0005932003259658813,8.640553278382868e-05,,825.0,0.03904646635055542,3679,356096,0.0025708789471536875
0.0,-0.0020908713340759277,1763260515.629486,,0.5824262499809265,7.444247603416443e-05,459.60290002822876,0.0012177526950836182,8.617511775810272e-05,,825.0,1.0728836059570312e-05,3683,356480,528.2302856445312
0.0,-0.003995482809841633,1763260515.7491288,,0.5602375864982605,0.00011188257485628128,459.72254276275635,-0.0017178580164909363,8.60983127495274e-05,,825.0,-0.08015036582946777,3684,356608,0.0032601007260382175
0.0,-0.0029627447947859764,1763260518.4515846,,0.5589321255683899,0.00019941013306379318,462.4249985218048,-0.0012201424688100815,8.440860256087035e-05,,826.0,0.12527430057525635,3711,359424,0.0002549807832110673
0.0,-0.0003434121608734131,1763260518.5697322,,0.54362952709198,7.065385580062866e-05,462.54314613342285,-0.0006621833890676498,8.433179755229503e-05,,826.0,0.0002447366714477539,3713,359552,143.53199768066406
0.0,-0.00014159735292196274,1763260518.8006666,,0.5550352334976196,2.8265640139579773e-06,462.77408051490784,0.00036299973726272583,8.417818753514439e-05,,826.0,0.1104697585105896,3715,359808,0.0003003990859724581
,,1763260520.2631562,500.0,,,464.2365701198578,,,500.0,,,3731,361427,
0.0,0.01730942353606224,1763260520.6160688,,0.512873649597168,0.001588813029229641,464.58948278427124,-0.02884170413017273,8.302611240651459e-05,,827.0,0.07608133554458618,3734,361728,0.0005456644576042891
0.0,-0.007716300897300243,1763260522.7018445,,0.6045278310775757,0.00046437326818704605,466.67525839805603,-0.004837408661842346,8.172042726073414e-05,,828.0,-0.13856756687164307,3755,363904,0.00026223796885460615
,,1763260524.557231,500.0,,,468.53064489364624,,,500.0,,,3775,365927,
0.0,-0.003526267595589161,1763260525.0175416,,0.6181384921073914,0.00019508320838212967,468.9909555912018,0.0008005723357200623,8.026113937376067e-05,,830.0,0.037538766860961914,3779,366336,0.0003442360903136432
0.0,0.0005319910123944283,1763260527.3745673,,0.5335923433303833,0.00017733778804540634,471.3479812145233,-0.0040460918098688126,7.880184421082959e-05,,831.0,0.00019127130508422852,3804,368768,523.2410278320312
0.0,0.0020673684775829315,1763260527.719126,,0.5872321128845215,5.641765892505646e-05,471.6925399303436,-0.0004589920863509178,7.857142918510363e-05,,831.0,-0.07608330249786377,3807,369152,0.0003336731460876763
0.0,0.00012017041444778442,1763260531.527905,,0.5388503074645996,6.50063157081604e-06,475.5013189315796,-0.000543985515832901,7.61904739192687e-05,,833.0,-0.00011622905731201172,3847,373120,569.6268920898438
,,1763260534.5304892,500.0,,,478.5039031505585,,,500.0,,,3879,376347,
0.0,-0.008028000593185425,1763260534.9804108,,0.5347411632537842,0.00036132894456386566,478.95382475852966,-0.004249494522809982,7.396313594654202e-05,,834.0,0.12890273332595825,3883,376832,0.0003439289575908333
,,1763260534.987675,500.0,,,478.96108889579773,,,500.0,,,3884,376847,
0.0,-0.00014203879982233047,1763260535.3672118,,0.5897481441497803,4.1629187762737274e-05,479.34062576293945,0.0002727136015892029,7.373272092081606e-05,,835.0,-0.02043616771697998,3887,377216,0.00046706775901839137
0.0,0.0010531814768910408,1763260535.602363,,0.569933295249939,3.4120865166187286e-05,479.575777053833,-0.0019715745002031326,7.357911090366542e-05,,835.0,0.0002410411834716797,3891,377472,1123.54638671875
0.0,-0.002777338959276676,1763260536.3331072,,0.6007077693939209,3.149453550577164e-05,480.30652117729187,-0.001989610493183136,7.31182808522135e-05,,835.0,-0.14000189304351807,3898,378240,0.0004488349368330091
0.0,0.0025913622230291367,1763260537.6378818,,0.5414309501647949,0.00041237473487854004,481.61129570007324,-0.017373979091644287,7.227342575788498e-05,,836.0,0.0480383038520813,3912,379648,0.0006744572892785072
0.0,0.0007749516516923904,1763260537.8686812,,0.5350663065910339,3.142841160297394e-05,481.84209513664246,0.001460254192352295,7.211981574073434e-05,,836.0,-1.4066696166992188e-05,3915,379904,370.5224914550781
,,1763260539.156002,500.0,,,483.1294159889221,,,500.0,,,3928,381269,
0.0,0.0024718036875128746,1763260540.7050834,,0.5704635381698608,0.00014599133282899857,484.6784973144531,-0.004235710948705673,7.035330054350197e-05,,837.0,0.00013047456741333008,3944,382848,843.8464965820312
0.0,-0.0016642706468701363,1763260540.82158,,0.6036388874053955,0.00010363664478063583,484.7949938774109,-0.0027480870485305786,7.027649553492665e-05,,837.0,-0.03029334545135498,3945,382976,0.0026884519029408693
0.0,-0.0008463701233267784,1763260540.934204,,0.5906053781509399,4.564505070447922e-05,484.9076180458069,-0.0001931414008140564,7.019969052635133e-05,,837.0,-0.390444278717041,3946,383104,0.00048161321319639683
0.0,0.004750844091176987,1763260541.6623173,,0.5945703983306885,0.00011451728641986847,485.63573122024536,0.00218210369348526,6.973886047489941e-05,,838.0,7.95125961303711e-05,3954,383872,370.3777770996094
0.0,0.0010139048099517822,1763260542.5411124,,0.5848188400268555,3.127194941043854e-05,486.5145263671875,-0.00037716329097747803,6.920122541487217e-05,,838.0,-0.4438987970352173,3963,384768,0.00040606650873087347
0.0,0.0009836675599217415,1763260543.0131376,,0.5634905099868774,0.00014481041580438614,486.9865515232086,-0.0010199658572673798,6.88940126565285e-05,,838.0,-0.0332188606262207,3969,385280,0.0003397160326130688
0.0,0.0007678987458348274,1763260544.1815486,500.0,0.5947625041007996,8.685607463121414e-05,488.15496253967285,-0.0016049593687057495,6.820276757935062e-05,500.0,839.0,0.0005483627319335938,3981,386432,493.5898742675781
0.0,-0.0020772675052285194,1763260544.4129896,,0.5498569011688232,0.00013556983321905136,488.3864035606384,-0.004387818276882172,6.804915756219998e-05,,839.0,0.22124141454696655,3983,386688,0.0011926848674193025
0.0,0.0023182760924100876,1763260545.744001,,0.5875003337860107,5.384907126426697e-05,489.71741485595703,0.0015146248042583466,6.720430246787146e-05,,839.0,0.22523438930511475,3997,388096,0.002935109194368124
0.0,0.005426890216767788,1763260547.9304547,,0.558403730392456,0.0001966254785656929,491.90386867523193,-0.0017678216099739075,6.582181231351569e-05,,840.0,-0.054036736488342285,4020,390400,0.0008805402321740985
0.0,-0.0004867836833000183,1763260551.6527169,,0.5260357856750488,9.870156645774841e-06,495.6261308193207,-0.0003917701542377472,6.344085704768077e-05,,842.0,0.04482501745223999,4059,394368,0.000606895366217941
0.0,0.0029279692098498344,1763260554.377494,,0.5588667988777161,5.5295415222644806e-05,498.35090804100037,0.0004180297255516052,6.175115413498133e-05,,843.0,-0.15029847621917725,4087,397184,0.0031491692643612623
0.0,-0.0029495470225811005,1763260554.7227488,,0.5894636511802673,2.8643757104873657e-05,498.6961627006531,0.0004592686891555786,6.152073910925537e-05,,843.0,-3.719329833984375e-05,4091,397568,953.9381713867188
,,1763260556.0876079,500.0,,,500.06102180480957,,,500.0,,,4105,398999,
0.0,0.0001546032726764679,1763260556.567414,,0.5491120219230652,2.0951032638549805e-05,500.54082798957825,-0.002276279032230377,6.036866398062557e-05,,844.0,0.03227931261062622,4109,399488,0.0004005876835435629
0.0,-0.0009135818108916283,1763260557.0857136,,0.5381866097450256,1.873355358839035e-05,501.0591275691986,-0.0008224956691265106,6.006144394632429e-05,,844.0,0.00012820959091186523,4115,400000,553.779541015625
,,1763260557.4733546,500.0,,,501.4467685222626,,,500.0,,,4119,400499,
0.0,-0.0010509118437767029,1763260559.8228931,,0.4827611446380615,7.301755249500275e-05,503.7963070869446,-0.0028434842824935913,5.829493238707073e-05,,846.0,0.0002543926239013672,4144,402944,606.046630859375
0.0,5.023553967475891e-06,1763260560.4420898,,0.594329833984375,1.3802200555801392e-06,504.41550374031067,0.0001484006643295288,5.791090734419413e-05,,846.0,-0.17940247058868408,4150,403584,0.0025674381759017706
0.0,0.0039162784814834595,1763260562.1135652,,0.569585919380188,9.373575448989868e-05,506.0869791507721,-0.0001422986388206482,5.6835637224139646e-05,,847.0,-0.15934407711029053,4168,405376,0.002478283131495118
0.0,-0.0057947756722569466,1763260563.7054276,,0.5701028108596802,9.108055382966995e-05,507.67884159088135,-0.004127580672502518,5.583717211266048e-05,,847.0,-0.025823354721069336,4184,407040,0.0003148461692035198
0.0,-0.00021127797663211823,1763260564.5504985,,0.6333469748497009,4.262849688529968e-05,508.52391242980957,-0.0018857121467590332,5.529954069061205e-05,,848.0,0.005324959754943848,4194,407936,0.0033580325543880463
0.0,0.002459697425365448,1763260565.0105147,,0.6233896613121033,7.103756070137024e-05,508.9839286804199,-0.0002574753016233444,5.499232065631077e-05,,848.0,-0.12430346012115479,4199,408448,0.0011684071505442262
0.0,-0.0005672704428434372,1763260567.327749,,0.6210662126541138,2.023950219154358e-05,511.30116295814514,6.212666630744934e-05,5.353302549337968e-05,,849.0,-2.1576881408691406e-05,4224,410880,462.83001708984375
0.0,0.000340387225151062,1763260567.8251505,,0.5636845231056213,9.920448064804077e-06,511.7985644340515,-0.00046309083700180054,5.32258054590784e-05,,849.0,6.258487701416016e-06,4229,411392,289.94915771484375
0.0,-0.002902640961110592,1763260569.1282065,,0.5794906616210938,5.006324499845505e-05,513.1016204357147,-0.0009684339165687561,5.2380954002728686e-05,,850.0,-0.29149115085601807,4243,412800,0.0013099616626277566
0.0,-0.00042789243161678314,1763260569.3589149,,0.5956253409385681,2.4177134037017822e-06,513.3323287963867,0.000806167721748352,5.2227343985578045e-05,,850.0,-0.09916245937347412,4246,413056,0.003072262741625309
,,1763260569.8768594,244.0,,,513.8502733707428,,,244.0,,,4252,413621,
0.0,0.0006956923753023148,1763260570.0905342,,0.6106396317481995,1.9673258066177368e-05,514.0639481544495,-0.0012164413928985596,5.1766513934126124e-05,,850.0,0.12643903493881226,4254,413824,0.0035255542024970055
0.0,-0.0014353971928358078,1763260570.205346,,0.5873830318450928,4.474446177482605e-05,514.1787600517273,-0.00044232234358787537,5.1689708925550804e-05,,850.0,-1.1340229511260986,4255,413952,0.0016802968457341194
0.0,0.0006460091099143028,1763260571.7900996,,0.5810042023658752,3.3834949135780334e-06,515.7635135650635,-0.0001422204077243805,5.069124381407164e-05,,851.0,-0.508155345916748,4273,415616,0.0034407000057399273
0.0,9.545963257551193e-05,1763260572.0218997,,0.5660232305526733,2.955179661512375e-05,515.9953136444092,9.910203516483307e-05,5.0537633796921e-05,,851.0,-0.00019669532775878906,4276,415872,134.85423278808594
0.0,0.0002431180328130722,1763260572.140289,,0.5705409646034241,8.91461968421936e-06,516.1137030124664,-0.00040308572351932526,5.046082878834568e-05,,851.0,-0.12140011787414551,4277,416000,0.0023979756515473127
0.0,-0.0006243325769901276,1763260572.253866,,0.5195271968841553,2.728961408138275e-05,516.2272799015045,-0.0008581355214118958,5.038402377977036e-05,,851.0,-11.694161415100098,4278,416128,0.005724020767956972
0.0,-0.0001752227544784546,1763260573.2169151,,0.5976579189300537,2.6319175958633423e-06,517.1903290748596,-0.000546332448720932,4.97695837111678e-05,,852.0,-0.08427011966705322,4288,417152,0.0006600589258596301
0.0,0.00027439650148153305,1763260573.3380945,,0.5641518235206604,2.0479783415794373e-06,517.3115084171295,-0.00011914968490600586,4.969277870259248e-05,,852.0,0.0006095170974731445,4290,417280,748.5269775390625
0.0,-0.0009844237938523293,1763260573.5794394,,0.5818840861320496,2.398993819952011e-05,517.552853345871,0.001063317060470581,4.9539172323420644e-05,,852.0,-0.9098154306411743,4292,417536,0.0010209446772933006
0.0,-0.00042993761599063873,1763260575.6205847,,0.5365894436836243,1.7512589693069458e-05,519.593998670578,-0.0006285011768341064,4.82334871776402e-05,,853.0,8.684396743774414e-05,4314,419712,959.9063720703125
,,1763260576.01105,500.0,,,519.98446393013,,,500.0,,,4318,420129,
0.0,-0.0017774160951375961,1763260578.771466,,0.5653952360153198,5.7931989431381226e-05,522.7448799610138,-0.00370633602142334,4.623656059266068e-05,,854.0,-1.859989881515503,4346,423040,0.0007075072498992085
0.0,0.0003579910844564438,1763260580.712001,,0.6022175550460815,1.025758683681488e-05,524.6854150295258,-0.0008387863636016846,4.5007680455455557e-05,,855.0,0.022133708000183105,4366,425088,0.0006040969165042043
,,1763260581.2231364,500.0,,,525.1965503692627,,,500.0,,,4372,425629,
,,1763260581.6840997,500.0,,,525.6575136184692,,,500.0,,,4377,426129,
0.0,0.002910073846578598,1763260581.791531,,0.48338258266448975,5.2265822887420654e-05,525.7649450302124,0.0009816177189350128,4.4316435378277674e-05,,855.0,0.0012334585189819336,4378,426240,139.51754760742188
0.0,0.0010741297155618668,1763260582.6493623,,0.5602164268493652,2.4002045392990112e-05,526.6227762699127,0.0017724670469760895,4.377880031825043e-05,,855.0,-0.00017559528350830078,4387,427136,525.7315063476562
,,1763260583.5310917,500.0,,,527.5045056343079,,,500.0,,,4396,428129,
0.0,-0.0002855788916349411,1763260585.1884031,,0.5883999466896057,3.120489418506622e-05,529.161817073822,-0.0009173452854156494,4.2165898776147515e-05,,857.0,0.04157990217208862,4413,429824,0.002108615590259433
0.0,-0.0006045792251825333,1763260585.4167867,,0.5313316583633423,0.0001160893589258194,529.3902006149292,0.001612294465303421,4.2012288758996874e-05,,857.0,0.08096098899841309,4415,430080,0.0006387055036611855
0.0,-3.64743173122406e-05,1763260589.3527975,,0.5542513132095337,9.94652509689331e-07,533.3262114524841,-0.0002528540790081024,3.955453212256543e-05,,858.0,-8.45193862915039e-05,4456,434176,571.1707763671875
,,1763260590.6719437,500.0,,,534.6453576087952,,,500.0,,,4470,435629,
0.0,5.441345274448395e-05,1763260591.5158515,,0.58077472448349,1.9297003746032715e-06,535.4892654418945,-2.3419037461280823e-05,3.817204196820967e-05,,859.0,-0.004490852355957031,4478,436480,0.0008953246870078146
,,1763260591.6413589,500.0,,,535.6147727966309,,,500.0,,,4480,436629,
0.0,0.001740957610309124,1763260592.820409,,0.5401263236999512,1.2560747563838959e-05,536.7938230037689,-0.0003439560532569885,3.7327190511859953e-05,,860.0,0.19388443231582642,4492,437888,0.001040130853652954
0.0,-0.0006874445825815201,1763260593.1689816,,0.5765138268470764,1.7043203115463257e-06,537.1423954963684,-0.0003456324338912964,3.709677548613399e-05,,860.0,-0.08972430229187012,4496,438272,0.002236232627183199
0.0,-0.003271072171628475,1763260593.3991106,,0.5804890394210815,4.0308572351932526e-05,537.3725244998932,0.0015938393771648407,3.694316546898335e-05,,860.0,-0.09531223773956299,4498,438528,0.0005815293407067657
0.0,-0.0019422471523284912,1763260595.4528835,,0.5443188548088074,3.258697688579559e-05,539.4262974262238,0.00044386833906173706,3.563748032320291e-05,,861.0,9.167194366455078e-05,4520,440704,404.2137451171875
0.0,-0.0002979002892971039,1763260595.727573,,0.553231954574585,4.412606358528137e-06,539.7009868621826,0.0003257468342781067,3.548387030605227e-05,,861.0,-0.04457497596740723,4522,440960,0.0009714954067021608
,,1763260595.8694928,500.0,,,539.8429067134857,,,500.0,,,4524,441129,
0.0,0.00021324586123228073,1763260595.9755282,,0.5833737254142761,8.142553269863129e-06,539.9489421844482,0.0005171895027160645,3.533026028890163e-05,,861.0,-7.128715515136719e-05,4525,441216,436.09991455078125
0.0,-0.0012108208611607552,1763260596.2084196,,0.5695710778236389,1.4982186257839203e-05,540.1818335056305,-0.0007782392203807831,3.5176650271750987e-05,,861.0,-0.12326693534851074,4527,441472,0.0011204280890524387
0.0,0.00013449788093566895,1763260596.5843165,,0.5841353535652161,4.403293132781982e-06,540.5577304363251,-0.0002603791654109955,3.4946235246025026e-05,,861.0,-0.3069648742675781,4531,441856,0.0023664403706789017
0.0,1.506321132183075e-05,1763260596.816218,,0.507847249507904,1.3979151844978333e-05,540.7896318435669,-0.0005616117268800735,3.4792625228874385e-05,,861.0,-0.12330567836761475,4533,442112,0.0005247774533927441
,,1763260596.8257036,500.0,,,540.799117565155,,,500.0,,,4534,442129,
,,1763260597.700723,500.0,,,541.6741368770599,,,500.0,,,4543,443129,
0.0,8.242949843406677e-05,1763260598.8708065,,0.5792090892791748,1.7950311303138733e-05,542.8442203998566,-0.00021462887525558472,3.348694372107275e-05,,862.0,-0.11845743656158447,4555,444288,0.0020502805709838867
0.0,-0.000555865466594696,1763260599.1012805,,0.5093460083007812,3.9696693420410156e-05,543.0746943950653,-0.0017064884305000305,3.333333370392211e-05,,862.0,-0.030371785163879395,4557,444544,0.0008067160379141569
0.0,0.00035732705146074295,1763260599.5638099,,0.59166419506073,4.357658326625824e-06,543.537223815918,-4.0143728256225586e-05,3.302611366962083e-05,,862.0,-0.10123157501220703,4562,445056,0.0007751897210255265
0.0,0.0003362121060490608,1763260600.909138,,0.48282986879348755,2.4196691811084747e-05,544.882551908493,-0.00470472127199173,3.2181258575292304e-05,,863.0,-0.16733407974243164,4576,446464,0.0009689069120213389
0.0,-0.0012741601094603539,1763260603.5307171,,0.5956103801727295,1.1312775313854218e-05,547.5041310787201,-0.0002996958792209625,3.0491552024614066e-05,,864.0,-0.0686039924621582,4604,449280,0.001969455974176526
0.0,0.0001606987789273262,1763260604.3855937,,0.565037727355957,3.191642463207245e-06,548.3590075969696,-0.0002893097698688507,2.9953916964586824e-05,,864.0,3.802776336669922e-05,4613,450176,874.50390625
0.0,0.003608536906540394,1763260605.6955495,,0.5604299306869507,5.950126796960831e-05,549.668963432312,-0.00042842328548431396,2.9109063689247705e-05,,865.0,0.03628009557723999,4626,451584,0.000866799324285239
0.0,-0.0005039749667048454,1763260606.5394263,,0.577133297920227,8.380971848964691e-06,550.5128402709961,1.6164034605026245e-05,2.8571428629220463e-05,,865.0,-0.08135366439819336,4635,452480,0.0011245475616306067
0.0,0.0010379357263445854,1763260607.1665301,,0.5768705606460571,1.980271190404892e-05,551.1399440765381,-0.0015499256551265717,2.8187403586343862e-05,,865.0,0.015858948230743408,4641,453120,0.0009033721871674061
0.0,0.00011400040239095688,1763260607.3997703,,0.5888550281524658,3.7634745240211487e-06,551.3731842041016,0.00011327117681503296,2.803379356919322e-05,,865.0,-0.028639912605285645,4644,453376,0.001714809681288898
,,1763260608.979017,500.0,,,552.9524309635162,,,500.0,,,4661,455129,
0.0,0.0001455061137676239,1763260610.424962,,0.5628248453140259,3.0547380447387695e-07,554.3983759880066,2.2727996110916138e-05,2.6113671992789023e-05,,866.0,-0.10973501205444336,4675,456576,0.000984680955298245
,,1763260611.9030735,500.0,,,555.876487493515,,,500.0,,,4691,458129,
0.0,0.0009122816845774651,1763260613.7326305,,0.5778149366378784,1.4639459550380707e-05,557.7060444355011,0.0011608898639678955,2.403993858024478e-05,,867.0,-0.10906851291656494,4709,460032,0.0007813408738002181
0.0,0.0011965129524469376,1763260614.0811458,,0.5517231822013855,3.5241246223449707e-06,558.0545597076416,-0.0008710920810699463,2.380952355451882e-05,,868.0,-0.13493835926055908,4713,460416,0.0010463172802701592
0.0,-0.00033696554601192474,1763260616.50476,,0.4964422881603241,1.8186867237091064e-05,560.4781739711761,-5.174614489078522e-05,2.2273425202001818e-05,,868.0,-0.20865607261657715,4738,462976,0.0011752907885238528
