_runtime,charts/episodic_length,charts/SPS,_step,losses/value_loss,losses/old_approx_kl,losses/explained_variance,_timestamp,charts/episodic_return,global_step,losses/entropy,losses/clipfrac,losses/approx_kl,charts/learning_rate,losses/policy_loss
441.1843030452728,,788.0,3451,460.6095886230469,0.0007505910471081734,0.008270859718322754,1763260497.440715,,326400,0.5311949253082275,0.0,1.4497898519039154e-05,0.00010422427294543013,0.0024752914905548096
442.17553210258484,,789.0,3462,0.010014466010034084,0.00031395815312862396,0.3146405816078186,1763260498.4319441,,327424,0.5440878868103027,0.0,4.403293132781982e-06,0.00010360983287682757,-0.00035815685987472534
443.5048508644104,,790.0,3476,0.06649830937385559,-9.971577674150467e-05,-13.981314659118652,1763260499.761263,,328832,0.5551430583000183,0.0,9.940098971128464e-05,0.00010276497778249905,-0.0027864649891853333
443.7442171573639,,790.0,3479,0.008283235132694244,0.006097256205976009,0.21817666292190552,1763260500.0006292,,329088,0.5577120780944824,0.0,0.00013064127415418625,0.0001026113677653484,-0.0017777010798454285
445.57725191116333,,791.0,3498,0.00023888086434453726,-0.0018719108775258064,-0.05612337589263916,1763260501.833664,,331008,0.5347766280174255,0.0,0.00020578596740961075,0.0001014592926367186,-0.006791148334741592
446.09328508377075,,791.0,3503,0.0007612975896336138,-0.004133075475692749,-1.4409348964691162,1763260502.349697,,331520,0.5162085890769958,0.0,7.463805377483368e-05,0.00010115207260241732,0.0008620619773864746
446.9586732387543,500.0,,3513,,,,1763260503.2150853,500.0,332527,,,,,
448.1765205860138,,793.0,3525,0.00030641595367342234,0.0011155791580677032,0.49883365631103516,1763260504.4329326,,333696,0.5511254072189331,0.0,2.3847445845603943e-05,9.984638745663688e-05,-0.00017727166414260864
449.27708625793457,,793.0,3537,694.1953735351562,0.000283949077129364,-0.0004589557647705078,1763260505.5334983,,334848,0.5602949857711792,0.0,1.1064112186431885e-06,9.9155142379459e-05,6.748363375663757e-06
450.98081636428833,,794.0,3554,0.001544696162454784,-0.00854866486042738,-7.983851432800293,1763260507.2372284,,336640,0.49371418356895447,0.0,0.00048207957297563553,9.807987953536212e-05,-0.0005540512502193451
451.01930499076843,500.0,,3555,,,,1763260507.275717,500.0,336739,,,,,
453.05313634872437,,795.0,3576,915.3937377929688,0.0017309300601482391,3.463029861450195e-05,1763260509.3095484,,338816,0.5946140885353088,0.0,2.5374814867973328e-05,9.677419438958168e-05,-0.0008938312530517578
453.2944598197937,,796.0,3578,0.00029312761034816504,0.002500990405678749,-0.05882620811462402,1763260509.5508718,,339072,0.5438724756240845,0.0,0.0002943649888038635,9.662058437243104e-05,-0.005822233855724335
453.55796790122986,,796.0,3581,567.7911987304688,0.0011433763429522514,-0.0003590583801269531,1763260509.81438,,339328,0.5331724286079407,0.0,0.0001166248694062233,9.64669743552804e-05,0.0006149187684059143
454.4155719280243,,796.0,3589,0.00017288338858634233,0.001296481117606163,-0.05453181266784668,1763260510.671984,,340224,0.5819095969200134,0.0,4.371628165245056e-06,9.592933929525316e-05,-0.000141046941280365
456.72023129463196,,798.0,3613,0.00019885413348674774,0.0025847023352980614,-0.5220932960510254,1763260512.9766433,,342656,0.5986025929450989,0.0,0.0002679852768778801,9.447004413232207e-05,-0.0035981200635433197
457.5810031890869,,798.0,3622,0.0001974773476831615,-0.003436656668782234,-0.13669300079345703,1763260513.8374152,,343552,0.5945815443992615,0.0,0.00011720694601535797,9.393240907229483e-05,-0.0022265352308750153
459.28024435043335,,799.0,3640,428.6302185058594,0.0014358516782522202,-0.0005638599395751953,1763260515.5366564,,345344,0.5609053373336792,0.0,3.5239383578300476e-05,9.285714622819796e-05,-0.002075694501399994
460.90388917922974,,800.0,3656,0.00042108551133424044,0.001993904821574688,-0.3235090970993042,1763260517.1603012,,347008,0.5704838633537292,0.0,0.00018767919391393661,9.18586811167188e-05,0.002550806850194931
462.1185076236725,,801.0,3669,325.2991943359375,-0.0011978838592767715,0.00017303228378295898,1763260518.3749197,,348288,0.5237611532211304,0.0,7.436983287334442e-05,9.10906310309656e-05,-0.0012676939368247986
463.09794068336487,,801.0,3679,541.4093017578125,0.0001088930293917656,-5.7220458984375e-06,1763260519.3543527,,349312,0.5740117430686951,0.0,4.960130900144577e-05,9.047619096236303e-05,0.00039122626185417175
463.46999406814575,500.0,,3683,,,,1763260519.726406,500.0,349739,,,,,
463.57267785072327,,802.0,3684,395.7240295410156,0.0018586637452244759,9.1552734375e-05,1763260519.8290899,,349824,0.5772383213043213,0.0,0.00011658575385808945,9.016897092806175e-05,-0.00448860228061676
466.21697545051575,,803.0,3711,961.4624633789062,0.0010712603107094765,0.0014075636863708496,1763260522.4733875,,352512,0.5032871961593628,0.0,9.806174784898758e-05,8.855606574798003e-05,-0.0023710737004876137
466.4484794139862,,803.0,3713,0.000648037763312459,0.003174729645252228,0.2530179023742676,1763260522.7048914,,352768,0.5813370943069458,0.0,0.00018437765538692474,8.840245573082939e-05,-0.0014960505068302155
466.5804486274719,500.0,,3715,,,,1763260522.8368607,500.0,352927,,,,,
468.1815824508667,,804.0,3731,0.0028875740244984627,0.0007535805925726891,-0.15046584606170654,1763260524.4379945,,354560,0.5696399211883545,0.0,3.56500968337059e-05,8.73271856107749e-05,-0.001810997724533081
468.45792603492737,500.0,,3734,,,,1763260524.714338,500.0,354927,,,,,
470.49923872947693,,805.0,3755,641.7428588867188,-0.0036883344873785973,0.00020235776901245117,1763260526.7556508,,356992,0.5304338335990906,0.0,6.971415132284164e-05,8.586789772380143e-05,0.0021991655230522156
472.4637794494629,,806.0,3775,208.0639190673828,7.548648864030838e-05,-9.274482727050781e-05,1763260528.7201915,,359040,0.5578727722167969,0.0,1.1545605957508087e-05,8.463901758659631e-05,-0.0008377619087696075
472.82007122039795,500.0,,3779,,,,1763260529.0764832,500.0,359427,,,,,
475.27671670913696,,808.0,3804,526.58837890625,-0.005484356544911861,2.390146255493164e-05,1763260531.5331287,,361984,0.6057147979736328,0.0,8.186604827642441e-05,8.287250238936394e-05,0.0027870312333106995
475.67164158821106,,808.0,3807,0.000273845624178648,-3.4331344068050385e-05,-0.1635277271270752,1763260531.9280536,,362368,0.5682123899459839,0.0,6.280746310949326e-05,8.264208736363798e-05,-0.0003960840404033661
479.5151333808899,500.0,,3847,,,,1763260535.7715454,500.0,366427,,,,,
482.66549134254456,,811.0,3879,0.0027079759165644646,-3.2033771276474e-05,-0.10515451431274414,1763260538.9219034,,369664,0.5762140154838562,0.0,4.997476935386658e-06,7.826420915080234e-05,0.0006890259683132172
483.02032804489136,,812.0,3883,143.52671813964844,8.721649646759033e-05,7.11679458618164e-05,1763260539.27674,,370048,0.5776685476303101,0.0,6.027519702911377e-06,7.803379412507638e-05,0.0005735680460929871
483.13524055480957,,812.0,3884,0.002698275027796626,-0.00845289509743452,-0.06439316272735596,1763260539.3916526,,370176,0.5180001258850098,0.0,0.00031284336000680923,7.795698911650106e-05,-0.00580475851893425
483.3731188774109,,812.0,3887,442.6817626953125,-0.00018558278679847717,-0.00017380714416503906,1763260539.629531,,370432,0.5771651268005371,0.0,2.2135674953460693e-05,7.780337909935042e-05,0.0006032027304172516
483.8140323162079,500.0,,3891,,,,1763260540.0704443,500.0,370927,,,,,
484.47956681251526,,812.0,3898,0.0028317132964730263,0.0004734434187412262,-0.0046541690826416016,1763260540.7359788,,371584,0.5987367033958435,0.0,7.621943950653076e-06,7.711213402217254e-05,0.00041727907955646515
485.8512771129608,,813.0,3912,372.16192626953125,0.0003688214346766472,-3.5762786865234375e-06,1763260542.1076891,,372992,0.5678198933601379,0.0,1.8100254237651825e-05,7.626727892784402e-05,-1.983530819416046e-05
486.2028739452362,,813.0,3915,0.00027511088410392404,0.000380808487534523,-0.03593480587005615,1763260542.459286,,373376,0.5539558529853821,0.0,1.681782305240631e-05,7.603686390211806e-05,9.679514914751053e-05
487.4293849468231,,814.0,3928,0.0028687454760074615,5.424022674560547e-05,-0.003983259201049805,1763260543.685797,,374656,0.5753986239433289,0.0,3.7997961044311523e-07,7.526881381636485e-05,-0.00025391578674316406
489.0339403152466,,815.0,3944,0.00025449227541685104,0.0019479310140013695,0.02773195505142212,1763260545.2903523,,376320,0.5884482860565186,0.0,2.3392029106616974e-05,7.42703559808433e-05,0.0012804847210645676
489.0745892524719,500.0,,3945,,,,1763260545.3310013,500.0,376427,,,,,
489.1543040275574,,815.0,3946,480.8972473144531,1.65645033121109e-05,-7.593631744384766e-05,1763260545.410716,,376448,0.5329924821853638,0.0,2.175569534301758e-06,7.419355097226799e-05,0.00040234997868537903
490.02119612693787,,815.0,3954,0.0003911122912541032,-0.001640109345316887,-0.15692591667175293,1763260546.2776082,,377344,0.5792444944381714,0.0,3.139302134513855e-05,7.365591591224074e-05,-0.0006920378655195236
490.8710370063782,,816.0,3963,0.0007269047782756388,-0.0003629075363278389,-0.13148248195648193,1763260547.127449,,378240,0.5492342114448547,0.0,1.7286278307437897e-05,7.31182808522135e-05,-0.0006595402956008911
491.48157715797424,,816.0,3969,0.00039775585173629224,-1.4261342585086823e-05,-0.10070967674255371,1763260547.7379892,,378880,0.5751528739929199,0.0,6.344076246023178e-05,7.27342558093369e-05,0.0012749284505844116
492.5762152671814,,816.0,3981,446.49700927734375,0.0025691529735922813,-3.123283386230469e-05,1763260548.8326273,,380032,0.5871662497520447,0.0,2.8577633202075958e-05,7.204301073215902e-05,-0.0007690154016017914
492.81045842170715,,817.0,3983,0.0005123045411892235,-0.0009188484400510788,0.04071474075317383,1763260549.0668705,,380288,0.5666210055351257,0.0,1.089833676815033e-05,7.188940071500838e-05,-0.0007817745208740234
494.17459297180176,,817.0,3997,0.0006204883684404194,0.0005218656733632088,0.003644704818725586,1763260550.431005,,381696,0.5608058571815491,0.0,1.009274274110794e-05,7.104454562067986e-05,-0.0010661743581295013
496.384703874588,,818.0,4020,735.1930541992188,2.4279579520225525e-05,4.89354133605957e-05,1763260552.641116,,384000,0.5690032243728638,0.0,6.606802344322205e-06,6.966205546632409e-05,-0.00096091628074646
500.1701383590698,,820.0,4059,639.9609375,0.0006222091615200043,2.6464462280273438e-05,1763260556.4265504,,387968,0.5735520720481873,0.0,1.0736286640167236e-05,6.728110747644678e-05,-0.00037091970443725586
502.9771840572357,,821.0,4087,0.00030928043997846544,-0.00029246415942907333,0.07113319635391235,1763260559.233596,,390912,0.5650252103805542,0.0,3.5692937672138214e-05,6.551459227921441e-05,-0.0014946870505809784
503.32775235176086,,822.0,4091,0.0006957838777452707,0.0013008713722229004,-0.08550310134887695,1763260559.5841644,,391296,0.5670742988586426,0.0,2.7334317564964294e-05,6.528417725348845e-05,-0.0009450018405914307
504.70228910446167,,822.0,4105,0.0004992324393242598,-0.0013447022065520287,-0.1994107961654663,1763260560.9587011,,392704,0.5561495423316956,0.0,1.5585683286190033e-05,6.443932215915993e-05,-5.992315709590912e-05
505.05558800697327,,822.0,4109,0.002587326802313328,7.804390043020248e-05,-0.5447545051574707,1763260561.312,,393088,0.5367002487182617,0.0,1.3171695172786713e-05,6.420890713343397e-05,-0.00046665966510772705
505.68773674964905,,823.0,4115,0.0005559091223403811,-0.001885177567601204,0.027659237384796143,1763260561.9441488,,393728,0.4951982796192169,0.0,3.265775740146637e-05,6.382488209055737e-05,0.001285105012357235
506.0593819618225,,823.0,4119,0.002589878626167774,0.0012352457270026207,0.06897944211959839,1763260562.315794,,394112,0.5621547102928162,0.0,1.2353993952274323e-05,6.35944670648314e-05,-0.0012762602418661118
508.49450278282166,,824.0,4144,0.0020081354305148125,-0.0013880180194973946,0.12940961122512817,1763260564.7509148,,396672,0.5946184992790222,0.0,5.3307972848415375e-05,6.205837416928262e-05,-0.0009556906297802925
509.11626386642456,,824.0,4150,0.00047568604350090027,-0.00034831278026103973,-0.0015082359313964844,1763260565.372676,,397312,0.5462464690208435,0.0,1.4282763004302979e-05,6.167434912640601e-05,0.00016510486602783203
510.8539147377014,,825.0,4168,0.002666718792170286,0.0026819491758942604,0.08211827278137207,1763260567.1103268,,399104,0.5717184543609619,0.0,5.8311037719249725e-05,6.059907900635153e-05,-0.0009229909628629684
512.4138951301575,,826.0,4184,0.0009225121466442943,-0.005678041838109493,-0.37636756896972656,1763260568.6703072,,400768,0.5444731116294861,0.0,0.0001145852729678154,5.960061389487237e-05,-0.0010707676410675049
513.3834655284882,,826.0,4194,0.0006304621347226202,0.00048552826046943665,0.0035482048988342285,1763260569.6398776,,401792,0.5388715863227844,0.0,0.00013010017573833466,5.8986173826269805e-05,0.000993385910987854
513.8967349529266,,826.0,4199,0.00041658393456600606,0.001973481848835945,0.03881692886352539,1763260570.153147,,402304,0.5825491547584534,0.0,1.2528151273727417e-05,5.8678953791968524e-05,0.00019273534417152405
516.3096694946289,,828.0,4224,0.0004848194366786629,0.003085455857217312,-0.036208152770996094,1763260572.5660815,,404864,0.5783364176750183,0.0,5.351845175027847e-05,5.714285725844093e-05,-0.0015490073710680008
516.7803406715393,,828.0,4229,0.0004406467778608203,-0.0006905291229486465,0.007494091987609863,1763260573.0367527,,405376,0.562591016292572,0.0,0.00018685497343540192,5.6835637224139646e-05,0.0006341990083456039
518.1098444461823,,828.0,4243,78.22456359863281,0.0004664873704314232,9.179115295410156e-06,1763260574.3662565,,406656,0.5531667470932007,0.0,2.2602267563343048e-05,5.606758713838644e-05,-0.00017703324556350708
518.4635531902313,,828.0,4246,0.0006442958256229758,0.007196981459856033,0.16382765769958496,1763260574.7199652,,407040,0.5362995862960815,0.0,0.0001278948038816452,5.583717211266048e-05,-0.002407543361186981
518.933954000473,,829.0,4252,750.2269287109375,-0.0005648033693432808,4.953145980834961e-05,1763260575.190366,,407552,0.6014036536216736,0.0,4.498288035392761e-07,5.552995571633801e-05,0.00047504715621471405
519.208021402359,,829.0,4254,0.000859632738865912,0.001735392026603222,-0.053725600242614746,1763260575.4644334,,407808,0.5456885099411011,0.0,1.3007782399654388e-05,5.537634569918737e-05,-0.00047404319047927856
519.3249576091766,,829.0,4255,0.0006817952962592244,-0.0001949230208992958,-0.9080178737640381,1763260575.5813696,,407936,0.5616639256477356,0.0,1.1055730283260345e-05,5.529954069061205e-05,-0.0014690626412630081
520.9050126075745,98.0,,4273,,,,1763260577.1614246,98.0,409641,,,,,
521.2802686691284,,830.0,4276,0.002861098852008581,-0.0007936796173453331,-1.7268104553222656,1763260577.5366807,,409984,0.5438112020492554,0.0,0.0001371065154671669,5.4070660553406924e-05,-0.0072725750505924225
521.3985872268677,,830.0,4277,0.0009268946596421301,0.0009562037885189056,-0.10328316688537598,1763260577.6549993,,410112,0.5209299325942993,0.0,5.045346915721893e-05,5.3993855544831604e-05,-0.0005161669105291367
521.4115500450134,500.0,,4278,,,,1763260577.667962,500.0,410141,,,,,
522.3749904632568,500.0,,4288,,,,1763260578.6314025,500.0,411141,,,,,
522.604291677475,,830.0,4290,0.0017672586254775524,0.0024311477318406105,-0.012103676795959473,1763260578.8607037,,411392,0.593582808971405,0.0,2.4641864001750946e-05,5.32258054590784e-05,-0.0011310651898384094
522.7641994953156,500.0,,4292,,,,1763260579.0206115,500.0,411641,,,,,
524.9159581661224,,831.0,4314,0.002646756824105978,-0.00017729401588439941,-0.20470309257507324,1763260581.1723702,,413824,0.5804108381271362,0.0,1.7590820789337158e-05,5.1766513934126124e-05,-0.0005321148782968521
525.2697546482086,,831.0,4318,749.811279296875,-0.00157821923494339,-2.765655517578125e-05,1763260581.5261667,,414208,0.596580982208252,0.0,3.0260533094406128e-05,5.153609890840016e-05,-0.001255616545677185
528.0037732124329,500.0,,4346,,,,1763260584.2601852,500.0,417141,,,,,
529.9474241733551,500.0,,4366,,,,1763260586.2038362,500.0,419141,,,,,
530.5159559249878,,834.0,4372,807.3013305664062,-0.00036381836980581284,1.531839370727539e-05,1763260586.772368,,419712,0.5613388419151306,0.0,3.8566067814826965e-06,4.82334871776402e-05,0.00043194927275180817
531.0179183483124,,834.0,4377,541.5355224609375,-4.824157804250717e-05,1.1920928955078125e-05,1763260587.2743304,,420224,0.5056229829788208,0.0,8.081085979938507e-06,4.792626714333892e-05,-0.0002606585621833801
531.1349737644196,,834.0,4378,0.0034490469843149185,0.0019076745957136154,-7.196104049682617,1763260587.3913858,,420352,0.5804283618927002,0.0,3.935210406780243e-05,4.78494621347636e-05,-0.0011902377009391785
531.9878709316254,,834.0,4387,429.03076171875,-0.0003001047298312187,-0.0001392364501953125,1763260588.244283,,421248,0.5898972749710083,0.0,3.929249942302704e-06,4.731182707473636e-05,8.090585470199585e-05
532.8515024185181,,835.0,4396,458.7176513671875,0.00034683849662542343,-1.430511474609375e-05,1763260589.1079144,,422144,0.6367597579956055,0.0,1.8188729882240295e-06,4.6774192014709115e-05,-5.550310015678406e-05
534.5446670055389,,835.0,4413,0.0006695680785924196,4.775542765855789e-05,0.07996577024459839,1763260590.801079,,423936,0.5745660662651062,0.0,3.909226506948471e-05,4.569892553263344e-05,0.001841668039560318
534.6891386508942,500.0,,4415,,,,1763260590.9455507,500.0,424134,,,,,
538.6873681545258,,837.0,4456,0.002280071610584855,0.0007056761533021927,-0.019647598266601562,1763260594.9437802,,428288,0.5669711828231812,0.0,6.482750177383423e-05,4.308755887905136e-05,-0.004603872075676918
540.0599377155304,,838.0,4470,468.012939453125,0.0007185051217675209,2.0265579223632812e-05,1763260596.3163497,,429696,0.5974229574203491,0.0,1.2728385627269745e-05,4.2242703784722835e-05,0.00014334917068481445
540.8877053260803,,838.0,4478,0.0004664061707444489,0.0002576792612671852,-0.013925909996032715,1763260597.1441174,,430592,0.5673390030860901,0.0,2.745073288679123e-05,4.170506872469559e-05,-0.0014842208474874496
541.043315410614,,838.0,4480,763.6459350585938,-0.00046177301555871964,2.9206275939941406e-05,1763260597.2997274,,430720,0.5474563837051392,0.0,1.2752600014209747e-05,4.162826371612027e-05,-0.0006745681166648865
542.2479250431061,,839.0,4492,0.0008139843121170998,-0.000524093396961689,-0.012481689453125,1763260598.504337,,432000,0.5838570594787598,0.0,9.50600951910019e-06,4.086021363036707e-05,-0.0009104032069444656
542.6013011932373,,839.0,4496,0.0014370016288012266,4.927162081003189e-05,0.03820854425430298,1763260598.8577132,,432384,0.5954464673995972,0.0,1.8860213458538055e-05,4.062979860464111e-05,-0.00014309585094451904
542.7635254859924,500.0,,4498,,,,1763260599.0199375,500.0,432634,,,,,
544.9088568687439,,840.0,4520,0.003167766844853759,0.0010307878255844116,-3.627061367034912,1763260601.165269,,434816,0.4944523274898529,0.0,2.6576220989227295e-05,3.917050707968883e-05,-0.001699209213256836
545.173597574234,,840.0,4522,0.0005976296961307526,0.0013829544186592102,-0.022872447967529297,1763260601.4300096,,435072,0.5673872232437134,0.0,3.1536445021629333e-05,3.901689706253819e-05,-0.0020062047988176346
545.2926380634308,,840.0,4524,576.2535400390625,-0.0009687142446637154,-2.682209014892578e-05,1763260601.54905,,435200,0.5958360433578491,0.0,1.30506232380867e-05,3.894009205396287e-05,4.075467586517334e-05
545.4092993736267,,840.0,4525,0.0018281140364706516,-0.0003613261505961418,0.043375372886657715,1763260601.6657114,,435328,0.5634360313415527,0.0,1.9698403775691986e-05,3.886328704538755e-05,-0.002020537853240967
545.6412379741669,,840.0,4527,0.000596154888626188,0.0002650013193488121,0.023681223392486572,1763260601.89765,,435584,0.6290103793144226,0.0,3.85800376534462e-05,3.870967702823691e-05,-0.0005957856774330139
545.9950549602509,,840.0,4531,0.0007258549449034035,0.00064834114164114,-0.12108445167541504,1763260602.251467,,435968,0.5702906847000122,0.0,1.0958872735500336e-05,3.847926200251095e-05,-0.0015242546796798706
546.1379179954529,500.0,,4533,,,,1763260602.39433,500.0,436134,,,,,
546.2755181789398,,840.0,4534,480.0376892089844,4.4452957808971405e-05,-1.6450881958007812e-05,1763260602.5319302,,436224,0.6322892904281616,0.0,3.8547441363334656e-06,3.832565198536031e-05,5.043298006057739e-05
548.3372316360474,,841.0,4555,0.0006272755563259125,-0.0015057297423481941,-0.10621285438537598,1763260604.5936437,,438400,0.5837165117263794,0.0,3.369618207216263e-05,3.701997047755867e-05,-0.0025756917893886566
548.4944019317627,500.0,,4557,,,,1763260604.750814,500.0,438634,,,,,
548.957168340683,500.0,,4562,,,,1763260605.2135804,500.0,439134,,,,,
550.4138255119324,,842.0,4576,0.0006266040145419538,5.555804818868637e-05,-0.007843255996704102,1763260606.6702375,,440576,0.5768173933029175,0.0,4.588626325130463e-06,3.571428533177823e-05,-0.0003643389791250229
553.9349172115326,,843.0,4613,0.0007844791980460286,-0.0005855271592736244,-0.027489423751831055,1763260610.1913292,,444288,0.6035561561584473,0.0,1.0757707059383392e-05,3.348694372107275e-05,0.0006272904574871063
555.163355588913,,844.0,4626,580.3947143554688,-0.0002474868670105934,0.0001112222671508789,1763260611.4197676,,445568,0.5815297961235046,0.0,2.5099143385887146e-06,3.2718893635319546e-05,0.00019719265401363373
556.0427231788635,500.0,,4635,,,,1763260612.2991352,500.0,446499,,,,,
556.6459853649139,,844.0,4641,473.0011291503906,0.00041152816265821457,-4.9114227294921875e-05,1763260612.9023974,,447104,0.5359154343605042,0.0,9.024515748023987e-07,3.17972335324157e-05,-0.00027564167976379395
556.9924538135529,,844.0,4644,0.0006922484026290476,-0.0006580520421266556,-0.29962635040283203,1763260613.2488658,,447488,0.4849933087825775,0.0,5.889870226383209e-05,3.156681850668974e-05,-0.0011421963572502136
558.5652730464935,,845.0,4661,0.0017194731626659632,0.00015012826770544052,-0.07032358646392822,1763260614.821685,,449152,0.5799444317817688,0.0,1.7443671822547913e-06,3.0568357033189386e-05,5.294382572174072e-05
559.9264323711395,,846.0,4675,646.691162109375,-0.0006971359252929688,-3.1948089599609375e-05,1763260616.1828444,,450560,0.5571128726005554,0.0,9.88692045211792e-06,2.9723501938860863e-05,-0.00039768218994140625
561.4846160411835,,846.0,4691,0.0020689750090241432,-0.00251800287514925,-0.23135614395141602,1763260617.741028,,452224,0.5926860570907593,0.0,4.121195524930954e-05,2.8725038646371104e-05,-0.0019533559679985046
563.2022483348846,,847.0,4709,420.19256591796875,-0.00017370004206895828,-7.033348083496094e-06,1763260619.4586604,,454016,0.6009690761566162,0.0,1.0980293154716492e-06,2.7649770345306024e-05,2.22623348236084e-05
563.5874876976013,500.0,,4713,,,,1763260619.8438997,500.0,454499,,,,,
566.018634557724,,848.0,4738,0.0006993116694502532,0.00016266480088233948,-0.09129655361175537,1763260622.2750466,,456960,0.584257960319519,0.0,1.5869736671447754e-06,2.5883256967063062e-05,-0.0003286786377429962
566.0468983650208,500.0,,4739,,,,1763260622.3033104,500.0,457021,,,,,
566.2612528800964,,848.0,4741,0.0021315040066838264,-0.000818268395960331,-0.43551576137542725,1763260622.517665,,457216,0.5806760787963867,0.0,4.54392284154892e-06,2.572964694991242e-05,0.0001380443572998047
566.4901449680328,,848.0,4743,0.0007031969726085663,0.00013677962124347687,0.03593999147415161,1763260622.746557,,457472,0.5922240018844604,0.0,4.33996319770813e-07,2.557603693276178e-05,-0.0005526747554540634
567.4676513671875,500.0,,4754,,,,1763260623.7240634,500.0,458521,,,,,
569.284744977951,,849.0,4772,0.0007782675675116479,-0.0010624974966049194,-0.10808670520782471,1763260625.541157,,460416,0.5705046057701111,0.0,3.1327828764915466e-05,2.380952355451882e-05,-0.0021643657237291336
570.6246256828308,,850.0,4786,0.000744145829230547,-0.0003468897193670273,0.0005211830139160156,1763260626.8810377,,461824,0.5708776116371155,0.0,4.727393388748169e-06,2.29646702791797e-05,-0.0005909670144319534
570.7403910160065,,850.0,4787,0.0006865687319077551,0.0006710309535264969,-0.009555459022521973,1763260626.996803,,461952,0.6154686808586121,0.0,6.256625056266785e-06,2.288786527060438e-05,-0.0006308108568191528
570.7679936885834,500.0,,4788,,,,1763260627.0244057,500.0,462021,,,,,
571.5961744785309,,850.0,4796,0.0008467667503282428,-0.00015613064169883728,0.12504589557647705,1763260627.8525865,,462848,0.5234072208404541,0.0,1.0132789611816406e-05,2.2350230210577138e-05,-0.0015487149357795715
571.8310799598694,,850.0,4799,551.1758422851562,0.00015303771942853928,-8.344650268554688e-07,1763260628.087492,,463104,0.5444660782814026,0.0,3.380700945854187e-07,2.2196620193426497e-05,-0.000158015638589859
572.5705621242523,,850.0,4806,0.0010608586017042398,0.00045265350490808487,-0.335626482963562,1763260628.8269742,,463872,0.5376588106155396,0.0,1.684483140707016e-05,2.173579196096398e-05,-0.0004140213131904602
572.8083562850952,,850.0,4809,378.0722961425781,0.0003340449184179306,-5.7697296142578125e-05,1763260629.0647683,,464128,0.5938094854354858,0.0,1.044943928718567e-06,2.158218194381334e-05,0.00025289133191108704
573.2046549320221,500.0,,4813,,,,1763260629.461067,500.0,464521,,,,,
576.9831447601318,,852.0,4851,0.0008529386250302196,-0.0004484662786126137,-0.02960526943206787,1763260633.2395568,,468480,0.6035122275352478,0.0,1.282431185245514e-06,1.8970813471241854e-05,-0.0002984963357448578
577.002028465271,500.0,,4852,,,,1763260633.2584405,500.0,468521,,,,,
577.726211309433,,852.0,4859,0.0014345815870910883,7.322803139686584e-05,-0.5046992301940918,1763260633.9826233,,469248,0.5745599269866943,0.0,1.1220574378967285e-05,1.8509985238779336e-05,-0.0005976110696792603
578.5934929847717,,852.0,4868,0.0016500895144417882,0.0007301913574337959,0.00017315149307250977,1763260634.849905,,470144,0.540966808795929,0.0,2.478715032339096e-05,1.7972350178752095e-05,0.002385854721069336
579.1785485744476,,853.0,4874,0.0011877508368343115,-0.0006157113239169121,0.17639583349227905,1763260635.4349606,,470784,0.572231650352478,0.0,2.055428922176361e-06,1.7588325135875493e-05,-0.0002863295376300812
579.5603535175323,,853.0,4878,0.0016740907449275255,0.0005685174837708473,0.1656361222267151,1763260635.8167655,,471168,0.5489199161529541,0.0,2.964399755001068e-06,1.7357910110149533e-05,-0.0008618123829364777
579.9123668670654,,853.0,4882,581.59765625,0.0003485577180981636,-6.92605972290039e-05,1763260636.168779,,471552,0.5169093012809753,0.0,1.5115365386009216e-06,1.7127496903412975e-05,0.000345863401889801
583.0696861743927,,854.0,4915,626.863525390625,-0.00011930335313081741,0.0005012750625610352,1763260639.3260982,,474880,0.5712392926216125,0.0,8.055940270423889e-07,1.5130568499444053e-05,-3.9079226553440094e-05
583.5366864204407,,854.0,4920,530.3869018554688,-1.9710510969161987e-05,4.029273986816406e-05,1763260639.7930984,,475392,0.604838490486145,0.0,4.284083843231201e-08,1.4823348465142772e-05,2.63899564743042e-05
584.7656662464142,,855.0,4932,0.0011511336779221892,0.0005040410906076431,-0.039092302322387695,1763260641.0220783,,476672,0.5333296656608582,0.0,4.079192876815796e-06,1.4055299288884271e-05,-0.0009938180446624756
584.8805932998657,,855.0,4933,0.0010331741068512201,0.00016390904784202576,-0.028036117553710938,1763260641.1370053,,476800,0.6155376434326172,0.0,2.1420419216156006e-07,1.397849428030895e-05,-0.00020233914256095886
585.3533596992493,500.0,,4939,,,,1763260641.6097717,500.0,477334,,,,,
586.0789794921875,,855.0,4946,0.0015846213791519403,8.829589933156967e-05,-0.20039987564086914,1763260642.3353915,,478080,0.518025815486908,0.0,1.4686957001686096e-06,1.321044510405045e-05,-0.0001503080129623413
586.6955349445343,500.0,,4953,,,,1763260642.951947,500.0,478834,,,,,
587.1833739280701,500.0,,4958,,,,1763260643.439786,500.0,479334,,,,,
587.6410963535309,500.0,,4963,,,,1763260643.8975084,500.0,479834,,,,,
588.4515371322632,,856.0,4971,0.001076157670468092,0.0018388153985142708,0.031371116638183594,1763260644.7079492,,480640,0.5083650350570679,0.0,2.348329871892929e-05,1.1674346751533449e-05,-0.002589024603366852
588.5664539337158,,856.0,4972,0.0012865883763879538,-0.0016273874789476395,-0.2678403854370117,1763260644.822866,,480768,0.5775212049484253,0.0,3.904104232788086e-06,1.159754265245283e-05,-0.00046115554869174957
