losses/policy_loss,charts/episodic_return,_timestamp,losses/approx_kl,global_step,losses/value_loss,losses/old_approx_kl,_step,_runtime,charts/episodic_length,losses/explained_variance,charts/learning_rate,charts/SPS,losses/entropy,losses/clipfrac
0.0013624578714370728,,1763260329.3269742,9.843520820140839e-05,163712,546.7749633789062,0.0019511468708515167,1818,273.0666711330414,,-1.6570091247558594e-05,0.00020184331515338272,666.0,0.5388287901878357,0.0
-0.0016797930002212524,,1763260329.9424696,4.941783845424652e-05,164224,279.3638000488281,-0.0011426415294408798,1823,273.6821665763855,,0.0002588629722595215,0.00020153609511908144,666.0,0.5187450051307678,0.0
0.0012997835874557495,,1763260333.2613454,0.0012749535962939262,167168,0.0001194647848024033,0.006560341455042362,1851,277.00104236602783,,-0.2926955223083496,0.00019976957992184907,669.0,0.5228058695793152,0.0
0.0007762927561998367,,1763260333.754944,0.0009472435340285301,167680,0.0002094683877658099,0.008361495099961758,1856,277.49464106559753,,0.09117710590362549,0.0001994623598875478,670.0,0.5406046509742737,0.0
-0.003351381979882717,,1763260334.9206564,0.00012399349361658096,168960,0.00039380413363687694,0.00014728214591741562,1868,278.6603534221649,,-0.02724146842956543,0.0001986943098017946,672.0,0.4994269907474518,0.0
-0.0013712234795093536,,1763260335.3727832,0.0012210076674818993,169472,0.0007808966911397874,-0.006092517636716366,1873,279.1124801635742,,0.006523787975311279,0.0001983870897674933,673.0,0.4859575629234314,0.001953125
-0.004669606685638428,,1763260335.7473564,0.0006103962659835815,169856,0.0056369248777627945,-0.009840557351708412,1877,279.4870533943176,,-0.03835248947143555,0.00019815668929368258,673.0,0.530200719833374,0.0
-0.0008459314703941345,,1763260336.5355492,0.0001241704449057579,170752,368.2078857421875,0.0032374998554587364,1886,280.27524614334106,,0.00012022256851196289,0.00019761905423365533,675.0,0.44582220911979675,0.0
,500.0,1763260337.3778548,,171692,,,1895,281.11755180358887,500.0,,,,,
-0.004371900111436844,,1763260338.1984487,0.0011720089241862297,172544,0.0006727395812049508,-0.008509709499776363,1903,281.9381456375122,,-0.39220571517944336,0.00019654378411360085,677.0,0.5269889235496521,0.0
-0.0015582963824272156,,1763260338.4349499,0.0005089724436402321,172800,352.3056335449219,0.014112104661762714,1906,282.17464685440063,,-5.924701690673828e-05,0.0001963901740964502,678.0,0.564194917678833,0.0
-0.002229161560535431,,1763260339.6758757,0.003943147137761116,174080,0.00015864952001720667,0.0011990126222372055,1918,283.41557264328003,,-0.07987499237060547,0.000195622124010697,679.0,0.5057417750358582,0.01171875
0.0011676028370857239,,1763260339.8907595,0.0003112815320491791,174208,754.9053344726562,-0.005864214152097702,1920,283.6304564476013,,-0.00013494491577148438,0.0001955453190021217,679.0,0.5239117741584778,0.0
0.004939422011375427,,1763260343.0576074,0.00011903326958417892,176768,667.2711791992188,0.00395724643021822,1945,286.79730439186096,,-8.90493392944336e-05,0.00019400921883061528,681.0,0.5866775512695312,0.0
,500.0,1763260344.7693365,,178192,,,1959,288.5090334415436,500.0,,,,,
,500.0,1763260346.5880935,,179692,,,1973,290.3277904987335,500.0,,,,,
0.004374008625745773,,1763260347.853567,0.0009423913434147835,180864,0.0036754626780748367,-0.004681128077208996,1985,291.5932638645172,,-0.053032636642456055,0.00019155145855620503,684.0,0.48899656534194946,0.0
0.00019981153309345245,,1763260348.46895,0.000553179532289505,181504,0.0006180247291922569,-0.006825301796197891,1991,292.20864701271057,,0.01613372564315796,0.00019116743351332843,685.0,0.4762970805168152,0.0
0.0030967891216278076,,1763260349.5175977,0.0012712525203824043,182656,0.00017519955872558057,-0.004145587794482708,2002,293.2572946548462,,-0.0763239860534668,0.00019047618843615055,687.0,0.4913965165615082,0.0
-0.01041519083082676,,1763260349.9655488,0.0018484676256775856,183168,0.00017154065426439047,-0.00044371653348207474,2007,293.7052457332611,,0.08645325899124146,0.00019016896840184927,687.0,0.4876503646373749,0.0
0.008163686841726303,,1763260350.7987463,0.0026129502803087234,184064,0.00020469591254368424,-0.005926631391048431,2016,294.5384433269501,,-0.11143338680267334,0.00018963133334182203,689.0,0.5017915964126587,0.00390625
-0.0028207972645759583,,1763260351.142045,0.0008620601147413254,184448,0.0005189077346585691,0.00933615118265152,2019,294.88174200057983,,-0.03339946269989014,0.00018940091831609607,689.0,0.4744787812232971,0.0
0.006068088114261627,,1763260351.7349637,0.0016771471127867699,184960,0.0007204072317108512,0.018107812851667404,2024,295.4746606349945,,0.09587109088897705,0.0001890936982817948,689.0,0.4664304256439209,0.0
0.0050790756940841675,,1763260352.1009328,7.850769907236099e-05,185216,930.2889404296875,0.0007956428453326225,2027,295.8406298160553,,-0.0001424551010131836,0.00018894008826464415,689.0,0.478385329246521,0.0
0.0052200742065906525,,1763260352.4255137,0.0013201674446463585,185472,0.0006156781455501914,-0.006920791231095791,2029,296.16521072387695,,0.002177000045776367,0.0001887864782474935,690.0,0.5307267308235168,0.0
0.0006343275308609009,,1763260353.1206412,0.0005178386345505714,185984,0.0007971735903993249,-0.002243577502667904,2034,296.86033821105957,,-0.024668574333190918,0.00018847925821319222,690.0,0.5756921768188477,0.0
-0.004319585859775543,,1763260354.5778654,0.000886114314198494,187136,0.00023862307716626674,0.0021625105291604996,2045,298.31756234169006,,-0.22152042388916016,0.00018778801313601434,690.0,0.5153191685676575,0.0
,500.0,1763260355.2543476,,187692,,,2051,298.9940445423126,500.0,,,,,
0.0021814927458763123,,1763260355.4088635,6.783381104469299e-05,187776,546.9910888671875,-0.001448068767786026,2052,299.1485605239868,,9.59634780883789e-06,0.00018740398809313774,690.0,0.5350067615509033,0.0
,500.0,1763260357.3990915,,189692,,,2070,301.1387884616852,500.0,,,,,
0.0008844323456287384,,1763260357.9624596,0.00012776628136634827,190208,696.7299194335938,0.0003780871629714966,2076,301.7021565437317,,-3.719329833984375e-05,0.00018594470748212188,693.0,0.5762439966201782,0.0
,500.0,1763260359.4883585,,191940,,,2093,303.22805547714233,500.0,,,,,
0.0019946247339248657,,1763260359.5781214,0.00016991794109344482,192000,671.5294189453125,-0.002457074820995331,2094,303.317818403244,,-3.1113624572753906e-05,0.0001848694373620674,695.0,0.5894988775253296,0.0
,500.0,1763260361.5936837,,194219,,,2117,305.3333806991577,500.0,,,,,
,500.0,1763260363.8469975,,196719,,,2141,307.58669447898865,500.0,,,,,
,500.0,1763260364.3299108,,197219,,,2146,308.0696077346802,500.0,,,,,
0.00013432838022708893,,1763260364.4083638,1.2774951756000519e-05,197248,562.2933349609375,0.0029964754357934,2147,308.148060798645,,-1.5020370483398438e-05,0.00018172043201047927,702.0,0.5792292952537537,0.0
0.0065976157784461975,,1763260364.520823,0.00044913776218891144,197376,0.0038341302424669266,0.006520438939332962,2148,308.2605199813843,,-0.20726358890533447,0.00018164362700190395,702.0,0.5851089954376221,0.0
0.002702062949538231,,1763260365.12458,0.0002874564379453659,198016,561.95263671875,-0.0016496051102876663,2155,308.8642768859863,,0.0009688138961791992,0.00018125960195902735,703.0,0.5986771583557129,0.0
-0.00010141357779502869,,1763260367.235581,3.4203752875328064e-05,199680,0.0027945188339799643,-0.0025793518871068954,2172,310.9752779006958,,-0.3166165351867676,0.0001802611368475482,704.0,0.5745062828063965,0.0
,500.0,1763260368.6013794,,201002,,,2185,312.34107637405396,500.0,,,,,
-0.009058583527803421,,1763260369.498751,0.00035559479147195816,201728,0.00021083194587845355,-0.003044494427740574,2192,313.2384479045868,,-0.2281632423400879,0.00017903225671034306,705.0,0.513508141040802,0.0
,500.0,1763260370.01596,,202347,,,2198,313.75565695762634,500.0,,,,,
0.0031833872199058533,,1763260370.0935047,0.0001058671623468399,202368,723.1395263671875,0.003150956705212593,2199,313.8332016468048,,0.00027108192443847656,0.00017864823166746646,706.0,0.4944705069065094,0.0
-8.178409188985825e-05,,1763260371.2588425,3.640633076429367e-05,203648,0.0003202029620297253,-0.0012933341786265373,2211,314.9985394477844,,0.04713553190231323,0.00017788018158171326,708.0,0.5393587350845337,0.0
0.004737839102745056,,1763260371.5559719,0.00033493898808956146,203904,611.5450439453125,0.0026027224957942963,2214,315.2956688404083,,0.0004080533981323242,0.00017772657156456262,708.0,0.5385384559631348,0.0
0.00040072202682495117,,1763260372.474166,9.611248970031738e-05,204544,0.002551248064264655,0.0009290818125009537,2220,316.2138628959656,,-0.24861645698547363,0.00017734254652168602,708.0,0.5456149578094482,0.0
,500.0,1763260372.867779,,204847,,,2223,316.60747599601746,500.0,,,,,
-0.002718709409236908,,1763260373.1927035,4.527997225522995e-05,205056,0.0034868670627474785,0.000134994275867939,2225,316.9324004650116,,0.04488259553909302,0.00017703532648738474,708.0,0.5521840453147888,0.0
-0.004150748252868652,,1763260373.3514178,0.000575684942305088,205184,0.00041267985943704844,0.006993790157139301,2226,317.0911147594452,,-0.03179335594177246,0.00017695852147880942,708.0,0.4684680104255676,0.0
-0.010764777660369873,,1763260373.5163784,0.0006798179820179939,205312,0.00014321511844173074,0.005075301043689251,2227,317.25607538223267,,-0.5653524398803711,0.0001768817164702341,708.0,0.5573698282241821,0.0
-0.007170945405960083,,1763260374.045431,0.0008203955367207527,205696,0.00027687699184753,0.008677585981786251,2231,317.7851278781891,,-0.31364428997039795,0.00017665130144450814,708.0,0.4913492500782013,0.0
-0.0011857114732265472,,1763260374.5395763,2.0167790353298187e-05,206080,0.003790512215346098,0.0006837667897343636,2235,318.27927327156067,,-0.3604092597961426,0.00017642088641878217,708.0,0.5141624808311462,0.0
0.0018264278769493103,,1763260375.3542192,0.00014845747500658035,206720,0.0005838701035827398,0.005896297283470631,2241,319.09391617774963,,-0.3723461627960205,0.00017603686137590557,708.0,0.5097314119338989,0.0
0.007475808262825012,,1763260376.2086277,0.0005271583795547485,207360,619.7633056640625,0.007176568731665611,2248,319.94832468032837,,-7.271766662597656e-05,0.00017565283633302897,708.0,0.5132824778556824,0.0
-0.001791045069694519,,1763260376.5139592,5.29363751411438e-05,207616,0.00042766920523718,-0.003061903640627861,2250,320.2536561489105,,0.0014092326164245605,0.00017549922631587833,708.0,0.5196533203125,0.0
-0.0005872845649719238,,1763260376.857163,0.0004951879382133484,207872,773.4020385742188,0.00967400148510933,2253,320.5968599319458,,-8.857250213623047e-05,0.0001753456162987277,708.0,0.5163552165031433,0.0
,500.0,1763260379.1045737,,209847,,,2272,322.84427070617676,500.0,,,,,
-0.0027662180364131927,,1763260379.886677,0.00021358206868171692,210688,0.00021363307314459234,-0.0017711836844682693,2280,323.62637400627136,,0.22598320245742798,0.00017365592066198587,711.0,0.5038694143295288,0.0
-0.006675060838460922,,1763260381.3590443,0.00029792357236146927,212224,0.00015701909433119,0.005165991373360157,2295,325.0987412929535,,-0.013407588005065918,0.00017273426055908203,712.0,0.5375031232833862,0.0
7.283873856067657e-05,,1763260381.5871758,0.0002170167863368988,212480,0.003728059586137533,-0.0020232554525136948,2298,325.32687282562256,,0.029151856899261475,0.0001725806505419314,713.0,0.49077171087265015,0.0
-0.01208321750164032,,1763260382.8952448,0.0007068552076816559,213760,0.00022039632312953472,0.007625985890626907,2310,326.63494181632996,,-0.20051252841949463,0.0001718126004561782,714.0,0.5556243062019348,0.0
-0.009860238060355186,,1763260383.1089725,0.0006303237751126289,213888,467.51953125,-0.01030712854117155,2312,326.8486695289612,,-0.0001728534698486328,0.00017173579544760287,714.0,0.5057361721992493,0.0
-2.5451183319091797e-05,,1763260383.9171753,0.0001204274594783783,214528,0.0043863519094884396,-0.0009498763829469681,2318,327.65687227249146,,0.04078316688537598,0.00017135177040472627,714.0,0.5537888407707214,0.0
0.0031874272972345352,,1763260384.3830702,7.393956184387207e-05,214912,457.7665710449219,0.0010600071400403976,2322,328.1227672100067,,-8.821487426757812e-06,0.0001711213553790003,714.0,0.5628706216812134,0.0
-0.014601245522499084,,1763260384.6671946,0.0007080566138029099,215168,0.00042330374708399177,0.006662771105766296,2324,328.40689158439636,,0.015763580799102783,0.00017096774536184967,714.0,0.5158562660217285,0.0
0.008264077827334404,,1763260385.2412894,0.002400907687842846,215680,0.0007127980352379382,0.01361144706606865,2329,328.98098635673523,,-0.2532920837402344,0.00017066052532754838,715.0,0.4993254542350769,0.0
0.00020609796047210693,,1763260386.1719427,6.245635449886322e-05,216704,0.00043378863483667374,6.70943409204483e-05,2339,329.91163969039917,,0.004764258861541748,0.00017004608525894582,716.0,0.5628417134284973,0.0
-0.0015033036470413208,,1763260386.5493934,0.00011463835835456848,217088,0.003603259800001979,0.0034476816654205322,2343,330.28909039497375,,0.02227330207824707,0.00016981567023321986,716.0,0.5244739055633545,0.0
-0.0025810450315475464,,1763260386.9999325,0.00013832375407218933,217600,0.0006467113271355629,0.0015296489000320435,2348,330.7396295070648,,-0.01671910285949707,0.00016950845019891858,717.0,0.5659314393997192,0.0
1.6532838344573975e-05,,1763260387.6209812,6.69015571475029e-05,218240,0.00011173748498549685,0.0030273599550127983,2354,331.36067819595337,,-0.011174321174621582,0.00016912442515604198,717.0,0.5593293905258179,0.0
0.005416546016931534,,1763260388.4133985,0.0001838328316807747,219136,0.0003435484832152724,0.003810466267168522,2363,332.1530954837799,,-0.10219836235046387,0.00016858679009601474,719.0,0.5013370513916016,0.0
0.0032937824726104736,,1763260390.9033322,0.0012263935059309006,221824,0.00012450276699382812,0.010158218443393707,2389,334.64302921295166,,-0.17826414108276367,0.000166973884915933,721.0,0.5352652668952942,0.0
-0.0005879625678062439,,1763260391.3553898,2.3867003619670868e-05,222336,0.00012915507249999791,0.000615130178630352,2394,335.095086812973,,-0.07889878749847412,0.00016666666488163173,722.0,0.5427771806716919,0.0
,500.0,1763260392.6936061,,223847,,,2409,336.4333031177521,500.0,,,,,
-0.0025152601301670074,,1763260394.2805302,0.0001217573881149292,225536,0.0037688082084059715,0.0016450118273496628,2426,338.0202271938324,,0.014512181282043457,0.00016474653966724873,726.0,0.5286614894866943,0.0
0.001428164541721344,,1763260394.6203432,1.9888393580913544e-05,225920,482.85650634765625,0.0008222991600632668,2430,338.3600401878357,,-4.0531158447265625e-06,0.00016451612464152277,726.0,0.6001440286636353,0.0
-0.0010475516319274902,,1763260396.879942,1.7451122403144836e-05,227840,512.60595703125,-0.0005493331700563431,2449,340.6196389198303,,-0.00014388561248779297,0.00016336404951289296,727.0,0.6019880175590515,0.0
0.012216493487358093,,1763260399.1165621,0.0016424385830760002,229504,0.0016626552678644657,0.0008918484672904015,2465,342.8562591075897,,-30.860980987548828,0.0001623655844014138,727.0,0.5190206170082092,0.00390625
-0.004488155245780945,,1763260402.7723238,0.00034940801560878754,232192,0.00035192014183849096,-0.004719788208603859,2491,346.5120208263397,,0.42009007930755615,0.0001607526937732473,727.0,0.5168532133102417,0.0
-0.0015977919101715088,,1763260402.9850793,0.00040004216134548187,232320,469.099853515625,0.005377843976020813,2493,346.72477626800537,,-0.00012862682342529297,0.00016067588876467198,727.0,0.5269244909286499,0.0
-0.0027829278260469437,,1763260404.9613464,5.231611430644989e-05,233728,7.739246939308941e-05,-0.003770694136619568,2506,348.70104336738586,,0.0019524693489074707,0.00015983103367034346,727.0,0.5418319702148438,0.0
0.0006441771984100342,,1763260405.9797056,0.0001915944740176201,234496,0.0020676313433796167,-0.0025116661563515663,2514,349.719402551651,,-0.04054117202758789,0.00015937020361889154,727.0,0.5431340932846069,0.0
9.30391252040863e-06,,1763260406.095809,9.449664503335953e-05,234624,0.00026716431602835655,-0.0011484408751130104,2515,349.8355059623718,,0.04658329486846924,0.00015929339861031622,727.0,0.5282107591629028,0.0
-0.006609190255403519,,1763260406.586419,0.0006525879725813866,235136,0.00012256264744792134,0.010836591012775898,2520,350.3261160850525,,0.30703073740005493,0.00015898617857601494,728.0,0.5589148998260498,0.0
-0.0002924129366874695,,1763260407.7731123,8.082203567028046e-05,236416,0.003156467340886593,-0.0009987298399209976,2533,351.5128092765808,,0.04509073495864868,0.00015821812849026173,729.0,0.5844836831092834,0.0
-0.00217248871922493,,1763260408.4929469,0.0007674703374505043,237184,0.00010249551996821538,0.00044421013444662094,2540,352.23264384269714,,-0.04719066619873047,0.0001577572984388098,730.0,0.5484752655029297,0.0
0.0042886883020401,,1763260409.0750356,0.00017005763947963715,237824,476.0272216796875,2.8602778911590576e-05,2547,352.8147325515747,,2.586841583251953e-05,0.0001573732733959332,730.0,0.5275115966796875,0.0
,500.0,1763260411.239535,,240247,,,2570,354.9792320728302,500.0,,,,,
0.0002495497465133667,,1763260411.3112185,6.098300218582153e-05,240256,766.7855834960938,0.000577438622713089,2571,355.05091547966003,,-2.4437904357910156e-05,0.00015591397823300213,733.0,0.49863019585609436,0.0
-0.003887113183736801,,1763260411.9773445,0.0002229548990726471,240768,815.6822509765625,-0.0024533458054065704,2576,355.71704149246216,,1.4126300811767578e-05,0.00015560675819870085,733.0,0.5734572410583496,0.0
-0.0070261284708976746,,1763260412.159801,0.0006079757586121559,240896,0.004750747699290514,0.006042485125362873,2577,355.89949798583984,,-0.010438919067382812,0.00015552995319012552,733.0,0.5303652286529541,0.0
,500.0,1763260416.38371,,244065,,,2608,360.12340688705444,500.0,,,,,
6.760656833648682e-05,,1763260416.6906023,0.000370170921087265,244224,0.004363358020782471,-0.0029612015932798386,2610,360.430299282074,,-0.05678284168243408,0.0001535330229671672,733.0,0.5607854127883911,0.0
0.0049035511910915375,,1763260419.4629853,0.00012534670531749725,246272,0.00329015264287591,0.0012954287230968475,2630,363.2026822566986,,-0.049443960189819336,0.00015230414282996207,733.0,0.5439075231552124,0.0
-0.008596763014793396,,1763260420.3630872,0.00046110618859529495,246912,0.0004918444901704788,0.0018252944573760033,2636,364.1027841567993,,0.0731402039527893,0.00015192011778708547,733.0,0.5672553181648254,0.0
-0.0013057217001914978,,1763260421.8799338,0.00011477898806333542,247936,0.0002602093736641109,0.0007419409230351448,2646,365.61963081359863,,-0.013438582420349121,0.0001513056777184829,733.0,0.5760470628738403,0.0
-0.0007090866565704346,,1763260422.059321,9.401142597198486e-05,248064,9.976545698009431e-05,-0.004278827458620071,2647,365.79901790618896,,-0.17959535121917725,0.0001512288727099076,733.0,0.549652099609375,0.0
,500.0,1763260422.0962508,,248065,,,2648,365.8359477519989,500.0,,,,,
0.00038985908031463623,,1763260424.9790819,8.299481123685837e-05,250112,627.3424682617188,-0.000535585917532444,2668,368.71877884864807,,4.553794860839844e-05,0.0001500000071246177,732.0,0.5546849966049194,0.0
-0.007394291460514069,,1763260425.6829302,0.00026999786496162415,250624,790.1622924804688,0.005824685096740723,2673,369.42262721061707,,9.524822235107422e-05,0.00014969278709031641,732.0,0.5252150297164917,0.0
-0.0007214546203613281,,1763260427.1915183,2.9915012419223785e-05,251648,498.90728759765625,0.001996011473238468,2683,370.9312152862549,,-0.0001093149185180664,0.00014907834702171385,732.0,0.46944931149482727,0.0
,500.0,1763260427.7680097,,252065,,,2687,371.5077066421509,500.0,,,,,
-0.016528233885765076,,1763260428.1159372,0.0008610105141997337,252288,0.004019469954073429,0.009893425740301609,2689,371.8556342124939,,0.4168087840080261,0.00014869432197883725,732.0,0.5026393532752991,0.0
,500.0,1763260428.473824,,252565,,,2692,372.21352100372314,500.0,,,,,
0.0015478748828172684,,1763260432.569202,0.0004329727962613106,256640,629.035888671875,-0.004237883724272251,2732,376.30889892578125,,0.000171661376953125,0.00014608295168727636,735.0,0.5135989189147949,0.0
-0.00019670091569423676,,1763260434.4821644,8.589401841163635e-05,258688,119.65327453613281,-0.00010488741099834442,2752,378.2218613624573,,-3.3974647521972656e-05,0.00014485407155007124,737.0,0.49627557396888733,0.0
-0.0010786354541778564,,1763260434.9484398,3.186427056789398e-05,259200,0.003439920488744974,0.0015467442572116852,2757,378.6881368160248,,0.1154438853263855,0.00014454685151576996,737.0,0.5215304493904114,0.0
-0.002238355576992035,,1763260436.4133036,0.00012125540524721146,260736,0.002716491697356105,-0.0005027120932936668,2772,380.1530005931854,,-0.007964372634887695,0.00014362519141286612,739.0,0.546923041343689,0.0
0.0018305405974388123,,1763260437.3563256,4.871003329753876e-05,261760,0.002961118705570698,0.00040061958134174347,2782,381.096022605896,,-0.003451108932495117,0.00014301075134426355,740.0,0.5885628461837769,0.0
-0.0066797733306884766,,1763260437.4688702,0.0002802303060889244,261888,0.00028467579977586865,-0.004223029129207134,2783,381.2085671424866,,-0.16646742820739746,0.00014293394633568823,740.0,0.5138253569602966,0.0
-0.0014397799968719482,,1763260438.4029858,0.00039479322731494904,262912,0.00023882914683781564,-0.004812566563487053,2793,382.1426827907562,,-0.18497562408447266,0.00014231950626708567,741.0,0.5510613322257996,0.0
,500.0,1763260441.223261,,266065,,,2824,384.9629580974579,500.0,,,,,
-0.0025120386853814125,,1763260443.0720363,0.0010757120326161385,268032,0.00010472936264704913,-0.007742404006421566,2843,386.8117332458496,,0.09885597229003906,0.00013924730592407286,745.0,0.5653412342071533,0.0
0.000479657668620348,,1763260444.3487267,5.034450441598892e-05,269440,0.0001541047968203202,-0.0006683813408017159,2857,388.08842372894287,,0.008240342140197754,0.00013840245082974434,746.0,0.5348126888275146,0.0
-0.0012023746967315674,,1763260446.7710543,0.00019554421305656433,272000,0.00013362929166760296,0.0012147929519414902,2882,390.510751247406,,-0.013269424438476562,0.00013686636521015316,749.0,0.5511772036552429,0.0
-0.0020485520362854004,,1763260447.4501178,0.000246535986661911,272768,0.002925785491243005,0.0009975079447031021,2890,391.1898148059845,,-0.024839043617248535,0.00013640553515870124,749.0,0.5701212286949158,0.0
0.0007961336523294449,,1763260449.5061243,8.934829384088516e-05,274944,0.0002565343747846782,-0.00011627655476331711,2911,393.2458212375641,,-0.026279807090759277,0.0001350998500129208,751.0,0.5851064324378967,0.0
-0.0006958767771720886,,1763260451.7970946,6.9355592131614685e-06,277376,0.00026520495885051787,0.0008996585384011269,2935,395.53679156303406,,0.004001438617706299,0.0001336405548499897,753.0,0.566978931427002,0.0
-0.006558123975992203,,1763260453.0982764,0.0006114300340414047,278784,0.0033181707840412855,0.0007106810808181763,2949,396.83797335624695,,-0.005147814750671387,0.0001327956997556612,754.0,0.589006245136261,0.0
-0.0008945353329181671,,1763260454.1511934,0.00019368436187505722,279936,0.0004032551951240748,-0.0006420658901333809,2960,397.89089035987854,,0.022588491439819336,0.0001321044546784833,755.0,0.5764718651771545,0.0
-0.0022927969694137573,,1763260455.608811,4.303455352783203e-05,281472,0.0001544646656839177,-0.002693677321076393,2975,399.34850788116455,,-0.00594019889831543,0.00013118279457557946,756.0,0.6035472750663757,0.0
-0.0005720425397157669,,1763260456.9366064,8.335988968610764e-05,282880,0.00022229921887628734,-0.0028239144012331963,2989,400.67630338668823,,0.018554091453552246,0.00013033793948125094,757.0,0.5846843719482422,0.0
-0.0012582838535308838,,1763260457.651548,1.2682750821113586e-05,283648,717.8115844726562,-0.000165620818734169,2997,401.39124488830566,,-1.33514404296875e-05,0.00012987710942979902,758.0,0.5922405123710632,0.0
,338.0,1763260458.875845,,285054,,,3011,402.61554193496704,338.0,,,,,
0.00017862766981124878,,1763260462.8725471,7.890816777944565e-05,288768,0.0006428139749914408,-0.002606869675219059,3051,406.6122441291809,,-2.0248966217041016,0.0001268049090867862,761.0,0.5032864809036255,0.0
-0.0014699138700962067,,1763260463.0463974,2.336408942937851e-05,288896,552.337646484375,0.00036851782351732254,3053,406.78609442710876,,-2.9206275939941406e-05,0.0001267281040782109,761.0,0.5677695274353027,0.0
,500.0,1763260464.509967,,290288,,,3066,408.24966406822205,500.0,,,,,
-0.01004684716463089,,1763260464.9261174,0.0006190026178956032,290688,0.00020414494792930782,0.0018007131293416023,3070,408.66581439971924,,-0.4214928150177002,0.00012565284851007164,762.0,0.5893453359603882,0.0
-0.008048970252275467,,1763260466.350327,0.0009639402851462364,291968,0.0038689859211444855,-0.004523181356489658,3083,410.0900239944458,,-0.1493281126022339,0.00012488479842431843,762.0,0.545066773891449,0.0
0.004611928015947342,,1763260468.2182813,0.00023719575256109238,293376,0.00027103288448415697,0.003013656474649906,3098,411.9579782485962,,-0.041649460792541504,0.0001240399433299899,762.0,0.5744600296020508,0.0
0.00027504563331604004,,1763260468.8698142,0.00017908774316310883,293888,0.0002598114078864455,0.0011009573936462402,3103,412.60951113700867,,0.002129673957824707,0.00012373272329568863,762.0,0.6116818785667419,0.0
-0.0012779980897903442,,1763260471.31531,7.638335227966309e-05,296320,0.00029391885618679225,0.0034480299800634384,3127,415.055006980896,,-0.06272423267364502,0.00012227342813275754,764.0,0.5772528648376465,0.0
,500.0,1763260471.4688265,,296565,,,3129,415.2085235118866,500.0,,,,,
-0.0030777938663959503,,1763260472.6036685,0.00024135783314704895,297728,0.0035260082222521305,0.0055608972907066345,3141,416.3433654308319,,-0.008607029914855957,0.00012142857303842902,765.0,0.5450404286384583,0.0
-0.0001955181360244751,,1763260472.8290215,0.00011328980326652527,297984,0.00019041681662201881,0.005734113976359367,3143,416.5687184333801,,-0.013330221176147461,0.00012127496302127838,765.0,0.5610094666481018,0.0
-0.007650372572243214,,1763260473.0903263,0.0001298021525144577,298240,0.0029943035915493965,0.0010080747306346893,3146,416.8300232887268,,0.15169459581375122,0.00012112135300412774,765.0,0.4863695204257965,0.0
-0.0005838833749294281,,1763260474.4772246,0.00012771133333444595,299776,0.0033595822751522064,0.000704706646502018,3161,418.21692156791687,,-0.021620869636535645,0.0001201996929012239,767.0,0.567844569683075,0.0
-0.0018388554453849792,,1763260475.3012567,7.27195292711258e-05,300672,206.74594116210938,-0.0014917291700839996,3170,419.04095363616943,,-3.4570693969726562e-06,0.00011966205784119666,767.0,0.5694578289985657,0.0
,500.0,1763260476.496673,,302065,,,3183,420.2363700866699,500.0,,,,,
,500.0,1763260476.9449792,,302565,,,3188,420.6846761703491,500.0,,,,,
0.0038455575704574585,,1763260479.7239022,0.00031723547726869583,305536,0.00024186239170376211,-0.0039053959771990776,3217,423.4635992050171,,-0.2122102975845337,0.0001167434747912921,771.0,0.5169473886489868,0.0
-0.000463239848613739,,1763260480.3243365,0.00013616867363452911,306176,287.5086669921875,-0.002507166936993599,3224,424.0640335083008,,-3.3855438232421875e-05,0.0001163594497484155,771.0,0.5119733810424805,0.0
,500.0,1763260482.4537065,,308565,,,3247,426.19340348243713,500.0,,,,,
0.000288546085357666,,1763260482.7662444,0.000130566768348217,308864,0.00018968409858644009,0.00011550169438123703,3250,426.5059413909912,,0.017762839794158936,0.00011474654456833377,773.0,0.5652862787246704,0.0
,500.0,1763260482.9117804,,309065,,,3252,426.65147733688354,500.0,,,,,
-0.0015432871878147125,,1763260483.231732,0.00012241210788488388,309376,0.0001489566348027438,0.0012540752068161964,3255,426.9714288711548,,-0.009256839752197266,0.0001144393245340325,774.0,0.5455688834190369,0.0
-0.004878222942352295,,1763260483.5996013,0.00020550284534692764,309760,0.0037286044098436832,-0.0017364723607897758,3259,427.339298248291,,0.023543059825897217,0.00011420890950830653,774.0,0.575894296169281,0.0
,500.0,1763260484.7672675,,311065,,,3272,428.50696444511414,500.0,,,,,
-0.0017401352524757385,,1763260485.0938702,0.00035989657044410706,311424,9.941129974322394e-05,-0.0054406821727752686,3275,428.8335671424866,,0.21197998523712158,0.00011321044439682737,775.0,0.6003981828689575,0.0
0.01054905354976654,,1763260485.2070947,0.0003849044442176819,311552,0.00013062469952274114,0.0030874833464622498,3276,428.94679164886475,,-0.12595915794372559,0.00011313363938825205,775.0,0.5751320123672485,0.0
,500.0,1763260487.0168912,,313565,,,3296,430.7565882205963,500.0,,,,,
-0.001446165144443512,,1763260487.3382182,9.728968143463135e-05,313856,0.00026048795552924275,-0.0014311037957668304,3299,431.0779151916504,,-0.08785831928253174,0.00011175114923389629,777.0,0.6033127307891846,0.0
6.086379289627075e-05,,1763260490.8638291,0.00010168459266424179,317696,528.4044189453125,0.0015189265832304955,3338,434.6035261154175,,2.5391578674316406e-05,0.00010944700625259429,780.0,0.5997805595397949,0.0
