losses/clipfrac,losses/old_approx_kl,_runtime,losses/value_loss,charts/learning_rate,_timestamp,losses/approx_kl,charts/episodic_length,losses/entropy,charts/episodic_return,losses/policy_loss,losses/explained_variance,_step,charts/SPS,global_step
0.0,0.002013455145061016,295.2873463630676,629.7294921875,0.0001860215124906972,1763260351.5473924,3.1664036214351654e-05,,0.5167428255081177,,-0.0006402917206287384,5.245208740234375e-06,2147,709.0,190080
0.0,-0.0005307877436280251,295.4467489719391,0.00471219327300787,0.00018594470748212188,1763260351.706795,4.150811582803726e-05,,0.4900992512702942,,-0.0022490471601486206,0.09882909059524536,2148,709.0,190208
0.0,0.0015629790723323822,296.4327085018158,0.0004283968301024288,0.00018548387743066996,1763260352.6927545,0.0005176160484552383,,0.5321477651596069,,-0.0026045572012662888,-0.043100714683532715,2155,709.0,190976
0.0,-0.0025385404005646706,298.57757449150085,556.9271850585938,0.0001844854123191908,1763260354.8376205,0.00018999073654413223,,0.5233505368232727,,-0.0031215324997901917,2.8133392333984375e-05,2172,710.0,192640
,,300.2234716415405,,,1763260356.4835176,,500.0,,500.0,,,2185,,194042
0.0,0.004853894934058189,300.950546503067,0.0060593304224312305,0.00018325653218198568,1763260357.2105925,0.0004326682537794113,,0.5209207534790039,,-0.0023297667503356934,-0.17981493473052979,2192,711.0,194688
0.0,-0.0011913478374481201,301.62661147117615,0.00039578156429342926,0.00018287250713910908,1763260357.8866575,0.0002802703529596329,,0.5270172953605652,,-0.0011882483959197998,-0.03697860240936279,2198,712.0,195328
0.0,0.011508146300911903,301.74170207977295,0.0001843943609856069,0.00018279570213053375,1763260358.001748,0.000855572521686554,,0.5118652582168579,,-0.016669049859046936,-0.06743073463439941,2199,712.0,195456
0.0,0.0007213009521365166,302.8145959377289,327.0993957519531,0.00018210445705335587,1763260359.074642,0.002034156583249569,,0.5354098677635193,,0.0006327182054519653,5.745887756347656e-05,2211,713.0,196608
0.0,0.0039100609719753265,303.15723729133606,0.0002551247598603368,0.0001818740420276299,1763260359.4172833,0.00044257380068302155,,0.4916459918022156,,0.001581825315952301,0.05979204177856445,2214,714.0,196992
,,303.672470331192,,,1763260359.9325163,,500.0,,500.0,,,2220,,197542
0.001953125,0.01048820000141859,304.00268030166626,0.000579851504880935,0.00018133640696760267,1763260360.2627263,0.0015545198693871498,,0.4538284242153168,,0.0006535239517688751,0.08927375078201294,2223,715.0,197888
,,304.1293435096741,,,1763260360.3893895,,500.0,,500.0,,,2225,,198042
0.0,0.0028827004134655,304.23515605926514,368.760009765625,0.00018118279695045203,1763260360.495202,0.00016819313168525696,,0.5055984854698181,,0.00026034191250801086,-6.794929504394531e-06,2226,715.0,198144
0.0,0.0020295390859246254,304.3509612083435,0.00364514347165823,0.0001811059919418767,1763260360.6110072,5.972106009721756e-05,,0.5018123388290405,,-0.0007823556661605835,0.020998120307922363,2227,715.0,198272
0.0,0.0005337139591574669,304.74448585510254,195.460693359375,0.00018087557691615075,1763260361.0045319,0.00018190685659646988,,0.4939333498477936,,-0.0015163794159889221,-3.135204315185547e-05,2231,716.0,198656
,,305.0907392501831,,,1763260361.3507853,,500.0,,500.0,,,2235,,199042
0.0,0.0015394492074847221,305.6972327232361,0.004639467224478722,0.0001802611368475482,1763260361.9572787,0.00012361351400613785,,0.4635204076766968,,0.0008806884288787842,-0.06801712512969971,2241,717.0,199680
0.0,0.008020100183784962,306.39457845687866,0.00021715060574933887,0.00017980030679609627,1763260362.6546245,0.00047567393630743027,,0.4729752838611603,,-0.004312038421630859,-0.15409553050994873,2248,718.0,200448
0.0,-0.0014932136982679367,306.51757168769836,638.466796875,0.00017972350178752095,1763260362.7776177,0.00038047321140766144,,0.48579123616218567,,0.0010763388127088547,-6.341934204101562e-05,2250,718.0,200576
0.0,-0.0032134829089045525,306.89905548095703,0.00012171267007943243,0.00017949308676179498,1763260363.1591015,0.0005605509504675865,,0.43181246519088745,,-0.008508576080203056,-0.0911417007446289,2253,719.0,200960
0.0,-0.0029643019661307335,308.6709249019623,0.0004666685126721859,0.00017834101163316518,1763260364.930971,0.00041711796075105667,,0.5566335916519165,,-0.0033840015530586243,-0.06304645538330078,2272,721.0,202880
0.0,-0.0038798442110419273,309.5800886154175,567.3471069335938,0.00017788018158171326,1763260365.8401346,0.0002992143854498863,,0.5162940621376038,,-0.004215668886899948,2.0563602447509766e-05,2280,721.0,203648
0.00390625,-0.010891128331422806,311.4999895095825,0.0038911267183721066,0.00017695852147880942,1763260367.7600355,0.0006285160779953003,,0.576781153678894,,-0.004872879013419151,-0.13367068767547607,2295,722.0,205184
,,311.8088300228119,,,1763260368.068876,,500.0,,500.0,,,2298,,205542
0.0,0.006872601807117462,313.16688561439514,0.004157564137130976,0.00017603686137590557,1763260369.4269316,0.0003284420818090439,,0.567566990852356,,0.003043234348297119,0.008503973484039307,2310,723.0,206720
0.0,0.0031776754185557365,313.3983509540558,0.00017384300008416176,0.00017588325135875493,1763260369.658397,8.355360478162766e-05,,0.5118045806884766,,-0.0009987354278564453,-0.01842319965362549,2312,723.0,206976
,,313.89161491394043,,,1763260370.151661,,500.0,,500.0,,,2318,,207542
0.0,-8.513685315847397e-05,314.3826231956482,0.000174737157067284,0.00017526881129015237,1763260370.6426692,0.0009668068960309029,,0.555790364742279,,-0.014808468520641327,-0.061124563217163086,2322,724.0,208000
0.0,-0.009091018699109554,314.49954867362976,393.3941650390625,0.00017519200628157705,1763260370.7595947,0.00019263196736574173,,0.5562083125114441,,-0.0025602802634239197,0.00025027990341186523,2324,724.0,208128
0.0,-0.004029221832752228,314.9613416194916,583.246826171875,0.00017488478624727577,1763260371.2213876,0.00012061744928359985,,0.5512887835502625,,-0.0040048956871032715,8.976459503173828e-05,2329,725.0,208640
0.0,0.004020783118903637,316.24312114715576,295.8948669433594,0.0001742703461786732,1763260372.5031672,0.00010308343917131424,,0.5845576524734497,,-0.0011158958077430725,-1.2755393981933594e-05,2339,725.0,209664
0.0,-0.006767211481928825,316.7884051799774,567.3845825195312,0.00017403994570486248,1763260373.0484512,6.455183029174805e-05,,0.5802479982376099,,-0.0004943236708641052,-5.3882598876953125e-05,2343,725.0,210048
0.0,0.005088804289698601,317.48188519477844,506.4896240234375,0.0001737327256705612,1763260373.7419312,0.00025866739451885223,,0.5664838552474976,,0.0010251644998788834,-8.225440979003906e-06,2348,725.0,210560
0.0,-0.0002041468396782875,318.253808259964,0.004136956296861172,0.0001733487006276846,1763260374.5138543,1.7396174371242523e-05,,0.5704389214515686,,0.00048736482858657837,0.1764531135559082,2354,726.0,211200
0.0,0.005993125960230827,319.39016246795654,707.7421264648438,0.00017281106556765735,1763260375.6502085,0.000432061031460762,,0.5747233629226685,,-0.002091936767101288,0.00039774179458618164,2363,726.0,212096
0.00390625,0.005196826532483101,322.63313126564026,0.00016021727060433477,0.00017119816038757563,1763260378.8931773,0.0006440579891204834,,0.5485121607780457,,-0.006904983893036842,0.005877554416656494,2389,727.0,214784
0.0,-0.005390704609453678,323.14241909980774,0.00012536310532595962,0.00017089094035327435,1763260379.402465,0.0008034678176045418,,0.5648735165596008,,-0.004182545468211174,0.23218399286270142,2394,728.0,215296
0.001953125,-0.007186464965343475,326.3149583339691,0.004420331679284573,0.00016897081513889134,1763260382.5750043,0.0008596759289503098,,0.5049052238464355,,-0.00896027684211731,-0.026339292526245117,2426,730.0,218496
0.0,-0.00014914758503437042,326.8509578704834,680.5765380859375,0.00016874040011316538,1763260383.1110039,1.6994774341583252e-05,,0.5022870302200317,,-0.0005534105002880096,-3.0279159545898438e-05,2430,730.0,218880
0.0,0.0007927771657705307,329.16124963760376,572.1663818359375,0.00016758832498453557,1763260385.4212956,0.00014266185462474823,,0.44948670268058777,,-0.0032474175095558167,-2.6941299438476562e-05,2449,731.0,220800
0.0,-0.0008008033037185669,330.7159605026245,0.0044793058186769485,0.0001665898598730564,1763260386.9760065,2.8366222977638245e-05,,0.5200293064117432,,7.85142183303833e-05,0.05561649799346924,2465,733.0,222464
0.0,0.0006775930523872375,333.2870171070099,0.00034194986801594496,0.0001649769546929747,1763260389.547063,0.0003005322068929672,,0.5298482179641724,,0.005708087235689163,0.02363795042037964,2491,736.0,225152
,,333.4117729663849,,,1763260389.671819,,500.0,,500.0,,,2493,,225299
0.0,0.009226270951330662,334.7401864528656,0.00017263546760659665,0.00016405529459007084,1763260391.0002325,0.0014644162729382515,,0.5706773996353149,,-0.009842563420534134,-0.09770357608795166,2506,737.0,226688
0.0,1.2510456144809723e-05,335.47647404670715,0.00358276953920722,0.00016359446453861892,1763260391.73652,0.0004062717780470848,,0.5922374129295349,,-0.003453396260738373,0.029697179794311523,2514,738.0,227456
0.00390625,-0.007497170940041542,335.59049797058105,0.00037725098081864417,0.0001635176595300436,1763260391.850544,0.0015838611871004105,,0.5587259531021118,,0.0020593665540218353,-0.003670215606689453,2515,738.0,227584
0.0,-0.005027293227612972,336.0558512210846,0.00018845300655812025,0.00016321043949574232,1763260392.3158972,0.00047670770436525345,,0.560324490070343,,-0.004505455493927002,-0.034542083740234375,2520,739.0,228096
,,337.2069683074951,,,1763260393.4670143,,500.0,,500.0,,,2533,,229372
0.0,-0.0002876594662666321,337.7998640537262,602.4786376953125,0.00016213516937568784,1763260394.05991,6.8694353103637695e-06,,0.5830892324447632,,7.212162017822266e-05,0.0002461075782775879,2540,740.0,229888
0.0,0.007130688056349754,338.4485127925873,751.6517944335938,0.00016175115888472646,1763260394.7085588,0.00039668381214141846,,0.49254071712493896,,0.007783520966768265,0.001295328140258789,2547,741.0,230528
0.0,0.01571565680205822,341.372433423996,0.00031628343276679516,0.00016029186372179538,1763260397.6324794,0.0013415655121207237,,0.4417344331741333,,-0.004212997853755951,0.19656366109848022,2570,742.0,232960
,,341.4082365036011,,,1763260397.6682825,,500.0,,500.0,,,2571,,233003
,,342.1196098327637,,,1763260398.3796558,,500.0,,500.0,,,2576,,233503
0.0,0.00648272130638361,342.2668294906616,542.5018310546875,0.00015990783867891878,1763260398.5268755,0.00016604643315076828,,0.5674073696136475,,-0.005406489595770836,2.8014183044433594e-06,2577,741.0,233600
0.0,0.002754061482846737,346.66139674186707,0.00030705577228218317,0.00015798771346453577,1763260402.9214427,0.00026548560708761215,,0.5650046467781067,,-0.00016951560974121094,-0.03044736385345459,2608,741.0,236800
,,346.8886797428131,,,1763260403.1487257,,500.0,,500.0,,,2610,,237003
,,349.6745011806488,,,1763260405.9345472,,500.0,,500.0,,,2630,,239003
0.0,-0.001909308135509491,350.3216392993927,691.1730346679688,0.00015629800327587873,1763260406.5816853,8.351542055606842e-05,,0.542768657207489,,0.004164338111877441,-3.9696693420410156e-05,2636,742.0,239616
0.0,0.004349512048065662,351.2995297908783,0.0040326910093426704,0.00015568356320727617,1763260407.5595758,0.0005810791626572609,,0.514155387878418,,-0.010711107403039932,0.02272939682006836,2646,742.0,240640
0.0,0.002507353201508522,351.4251871109009,0.0003914491680916399,0.00015560675819870085,1763260407.685233,0.00011560320854187012,,0.5152241587638855,,-0.0011698529124259949,-0.19881999492645264,2647,743.0,240768
0.0,0.0032930616289377213,351.5475289821625,0.0001437761529814452,0.00015552995319012552,1763260407.807575,0.0004489477723836899,,0.5694137811660767,,-0.007351778447628021,-0.03591716289520264,2648,743.0,240896
0.0,0.0021554240956902504,353.5297989845276,0.0001391852565575391,0.0001543010730529204,1763260409.789845,0.00023997295647859573,,0.5393409729003906,,-0.0016595721244812012,-0.2322235107421875,2668,744.0,242944
0.0,-0.0008002994582056999,353.9926736354828,0.00010531803854973987,0.00015399385301861912,1763260410.2527196,0.00016111042350530624,,0.5615065097808838,,0.0013858750462532043,-0.02707195281982422,2673,745.0,243456
0.0,-0.003976975567638874,354.97157764434814,0.00019563328532967716,0.00015337941295001656,1763260411.2316236,0.0002958448603749275,,0.5376163125038147,,-0.0019674599170684814,-0.13633692264556885,2683,746.0,244480
0.0,0.00324051920324564,355.3497459888458,0.0007770071970298886,0.0001531489979242906,1763260411.609792,0.0017653526738286018,,0.5545004606246948,,-0.0066304393112659454,-1.3961451053619385,2687,746.0,244864
,,355.5945494174957,,,1763260411.8545954,,500.0,,500.0,,,2689,,245003
0.0,0.017708677798509598,356.1172344684601,0.00025189807638525963,0.00015284177788998932,1763260412.3772805,0.0018155081197619438,,0.5126046538352966,,0.0014750175178050995,-0.24260878562927246,2692,746.0,245376
,,361.64059042930603,,,1763260417.9006364,,500.0,,500.0,,,2732,,249345
,,364.3241329193115,,,1763260420.584179,,500.0,,500.0,,,2752,,251282
,,365.0892732143402,,,1763260421.3493192,,500.0,,500.0,,,2757,,251782
0.0,0.0016257809475064278,367.300320148468,442.34228515625,0.0001480798819102347,1763260423.5603662,0.00018024351447820663,,0.5836751461029053,,0.0012102015316486359,0.000587761402130127,2772,745.0,253312
0.0,0.0014025550335645676,368.7356004714966,487.25897216796875,0.00014746544184163213,1763260424.9956465,0.0002568904310464859,,0.5032452344894409,,-0.0026056692004203796,-0.0005637407302856445,2782,745.0,254336
0.0,0.003483034670352936,368.9074363708496,0.004692529793828726,0.0001473886368330568,1763260425.1674824,0.00020901113748550415,,0.5741472840309143,,-0.003078155219554901,-0.3779900074005127,2783,745.0,254464
0.0,0.0002525327727198601,370.3844883441925,0.0027144537307322025,0.00014677419676445425,1763260426.6445343,1.9962899386882782e-05,,0.6081055998802185,,-0.0001272335648536682,-0.09939265251159668,2793,744.0,255488
0.0,0.018788859248161316,374.37244415283203,0.0011007965076714754,0.00014485407155007124,1763260430.6324902,0.001004544086754322,,0.539642870426178,,-0.006450317800045013,-3.769951820373535,2824,745.0,258688
0.0,-0.003921302035450935,376.21281695365906,0.00024199839390348643,0.00014370199642144144,1763260432.472863,0.0012097284197807312,,0.5839551687240601,,-0.012720771133899689,0.004633009433746338,2843,747.0,260608
0.0,0.008468697778880596,377.5332627296448,0.002872082870453596,0.0001428571413271129,1763260433.7933087,0.00046125520020723343,,0.49274101853370667,,-0.0031376502010971308,-15.972406387329102,2857,748.0,262016
,,379.90333008766174,,,1763260436.163376,,500.0,,500.0,,,2882,,264562
0.0,0.019854510203003883,380.72712087631226,0.0003682578098960221,0.0001408602111041546,1763260436.987167,0.0006048344075679779,,0.5484761595726013,,0.00717576127499342,-0.8070498704910278,2890,751.0,265344
0.0,4.222523421049118e-05,382.82618594169617,0.0002370950096519664,0.00013955452595837414,1763260439.086232,3.402121365070343e-06,,0.5257704257965088,,-0.00048172473907470703,-0.08931601047515869,2911,752.0,267520
0.0,0.006734567694365978,385.20784068107605,0.0003804925945587456,0.00013809524534735829,1763260441.4678867,0.0004296572878956795,,0.5317744612693787,,0.00015644729137420654,-1.7287602424621582,2935,754.0,269952
0.0,-0.003099115565419197,386.52476382255554,0.0002743732766248286,0.00013725039025302976,1763260442.7848098,0.0009337607771158218,,0.5525091886520386,,-0.003982067108154297,0.11842042207717896,2949,755.0,271360
0.0,-0.0063756313174963,387.6056776046753,0.00017480304813943803,0.00013655914517585188,1763260443.8657236,0.00022549927234649658,,0.5450800657272339,,-0.0061513446271419525,-0.09159159660339355,2960,756.0,272512
0.0,-0.0008871294558048248,389.13481521606445,0.0002047858142759651,0.00013563748507294804,1763260445.3948612,0.00024404563009738922,,0.5401444435119629,,-0.002933807671070099,-0.01937711238861084,2975,757.0,274048
0.0,-0.003693562000989914,390.53295254707336,0.00010019231558544561,0.00013479262997861952,1763260446.7929986,0.00020948052406311035,,0.5868439078330994,,-0.002911314368247986,0.04679960012435913,2989,758.0,275456
0.0,-0.0028430894017219543,391.29287672042847,0.004364961292594671,0.0001343317999271676,1763260447.5529227,0.0004928670823574066,,0.573107123374939,,-0.005965694785118103,-0.08707499504089355,2997,759.0,276224
0.0,-0.0013636806979775429,392.6024420261383,611.7578125,0.00013348694483283907,1763260448.862488,0.0003550751134753227,,0.5862845182418823,,-5.943328142166138e-05,4.26173210144043e-05,3011,760.0,277632
0.0,-0.002693524584174156,396.4910478591919,0.003395591862499714,0.00013102918455842882,1763260452.7510939,7.483549416065216e-05,,0.5389715433120728,,0.0010152682662010193,-0.08042192459106445,3051,763.0,281728
0.0,-0.0011608181521296501,396.72287368774414,0.0001669518678681925,0.00013087557454127818,1763260452.9829197,0.0001316918060183525,,0.5656903982162476,,-0.0013367608189582825,0.01861417293548584,3053,763.0,281984
0.0,-0.0005563031882047653,397.915207862854,0.0032852687872946262,0.00013010752445552498,1763260454.1752539,7.104314863681793e-05,,0.599827766418457,,-0.002388507127761841,0.005512595176696777,3066,764.0,283264
0.0,0.0029483670368790627,398.26427578926086,441.72088623046875,0.00012987710942979902,1763260454.5243218,7.610674947500229e-05,,0.5570244789123535,,-0.0011696983128786087,-5.793571472167969e-05,3070,764.0,283648
0.0,0.0011656051501631737,399.567911863327,0.003079982940107584,0.00012910905934404582,1763260455.8279579,8.49822536110878e-05,,0.5606220364570618,,-0.00020524393767118454,0.021785378456115723,3083,765.0,284928
0.0,0.0020968876779079437,401.0173237323761,0.0034833294339478016,0.00012818739924114197,1763260457.2773697,7.759407162666321e-05,,0.6009155511856079,,-0.0004961229860782623,-0.0907289981842041,3098,766.0,286464
0.0,-0.0005850056186318398,401.4949014186859,0.0033662172500044107,0.0001278801792068407,1763260457.7549474,1.7649494111537933e-05,,0.5853193998336792,,0.0003396165557205677,-0.014679789543151855,3103,767.0,286976
0.0,0.0003044288605451584,403.8542637825012,206.39700317382812,0.0001264208840439096,1763260460.1143098,0.0002014562487602234,,0.5916596055030823,,-0.0018837936222553253,-3.802776336669922e-05,3127,768.0,289408
0.0,0.005306486040353775,404.08345460891724,0.00030961091397330165,0.00012626727402675897,1763260460.3435006,0.0007725078612565994,,0.5876898765563965,,-0.005841046571731567,-0.19285428524017334,3129,769.0,289664
0.0,0.009863830171525478,405.31381726264954,0.00047766329953446984,0.00012557604350149632,1763260461.5738633,0.0011256048455834389,,0.5162826180458069,,0.005543110892176628,-0.002083301544189453,3141,769.0,290816
0.0,0.006734959781169891,405.51544427871704,658.8215942382812,0.000125499238492921,1763260461.7754903,0.0003345198929309845,,0.509818971157074,,-0.004961125552654266,-2.1457672119140625e-05,3143,769.0,290944
0.0,-0.0014882078394293785,405.9716155529022,0.0003692949248943478,0.00012526882346719503,1763260462.2316616,5.207676440477371e-05,,0.5608677268028259,,-0.001331780105829239,-0.2055884599685669,3146,769.0,291328
0.0,-0.006487429141998291,408.7401337623596,0.0002068699395749718,0.00012380952830426395,1763260465.0001798,0.0001562945544719696,,0.5784578919410706,,-0.0005100220441818237,-0.14480066299438477,3170,770.0,293760
0.0,0.0020840391516685486,410.27582001686096,0.004300503991544247,0.00012304147821851075,1763260466.535866,4.170462489128113e-05,,0.5351951122283936,,-0.0016231145709753036,-1.296983003616333,3183,770.0,295040
0.0,0.003287878818809986,410.9558720588684,0.004020832944661379,0.00012273425818420947,1763260467.215918,0.000535440631210804,,0.5153011083602905,,-0.005545470863580704,-0.22915101051330566,3188,770.0,295552
,,414.29200553894043,,,1763260470.5520515,,500.0,,500.0,,,3217,,298458
0.0,-0.008940917439758778,415.012410402298,0.004248529672622681,0.0001205837179441005,1763260471.2724564,0.0001942785456776619,,0.516264021396637,,-0.003361649811267853,-0.15954351425170898,3224,771.0,299136
,,417.211061000824,,,1763260473.471107,,500.0,,500.0,,,3247,,301458
0.0,-0.00125072430819273,417.605162858963,0.0002029848692473024,0.00011897081276401877,1763260473.8652089,0.0003125341609120369,,0.5481683015823364,,0.005388276651501656,0.0008040666580200195,3250,773.0,301824
,,417.724778175354,,,1763260473.9848242,,500.0,,500.0,,,3252,,301958
0.0,-0.010228581726551056,418.0658040046692,0.00024374917848035693,0.00011866359272971749,1763260474.32585,0.0008620936423540115,,0.5588565468788147,,2.7824193239212036e-05,-0.021582722663879395,3255,773.0,302336
0.0,-0.00011995993554592133,418.4197599887848,0.00027924656751565635,0.00011843317770399153,1763260474.679806,4.99282032251358e-05,,0.5505119562149048,,-0.001967925578355789,-0.11489927768707275,3259,774.0,302720
,,419.5923569202423,,,1763260475.852403,,500.0,,500.0,,,3272,,303984
0.0,-0.009217089973390102,419.95432686805725,0.0006498286384157836,0.00011751151760108769,1763260476.2143729,0.0005773240700364113,,0.5823091864585876,,-0.005319251213222742,-0.08343863487243652,3275,775.0,304256
0.0,0.002177913673222065,420.070796251297,0.0004080272337887436,0.00011743471259251237,1763260476.3308423,0.00021476205438375473,,0.6011402606964111,,0.00011940300464630127,0.08883869647979736,3276,775.0,304384
0.0,0.009894268587231636,421.9927532672882,0.0001864585792645812,0.00011620583973126486,1763260478.2527993,0.0006360188126564026,,0.5039927363395691,,-0.011915331706404686,0.27261513471603394,3296,776.0,306432
0.0,0.006500743329524994,422.22581577301025,0.0027905129827558994,0.00011605222971411422,1763260478.4858618,0.0001930035650730133,,0.5722551345825195,,0.0009661093354225159,-0.22339141368865967,3299,776.0,306688
0.0,-0.0006556035950779915,425.8476643562317,562.98291015625,0.00011374807945685461,1763260482.1077104,0.00015193317085504532,,0.5420370697975159,,-0.0029131248593330383,-0.00017893314361572266,3338,779.0,310528
0.0,0.0022618239745497704,427.245450258255,0.00020734024292323738,0.00011290322436252609,1763260483.5054963,0.0004054633900523186,,0.5689929127693176,,-0.0041619837284088135,0.021941661834716797,3351,780.0,311936
,,427.71779561042786,,,1763260483.9778416,,500.0,,500.0,,,3357,,312459
0.0,-0.006270714104175568,428.0821650028229,0.00018807902233675122,0.00011236558930249885,1763260484.342211,0.000630304217338562,,0.5658019781112671,,0.00039684027433395386,-0.08642327785491943,3360,780.0,312832
,,431.5985424518585,,,1763260487.8585885,,500.0,,500.0,,,3398,,316548
0.0,0.000942867249250412,431.94795298576355,0.00022730686760041863,0.00010990783630404621,1763260488.207999,0.00019859522581100464,,0.5955417156219482,,-0.0016980658983811736,0.003492891788482666,3401,783.0,316928
0.0,-0.0022247014567255974,432.4643111228943,0.00023872115707490593,0.00010960061626974493,1763260488.7243571,3.9746053516864777e-05,,0.5474585294723511,,-0.001445319503545761,0.06541180610656738,3406,783.0,317440
,,432.5075316429138,,,1763260488.7675776,,500.0,,500.0,,,3407,,317548
0.0,-0.0011887969449162483,433.68305015563965,0.0027027996256947517,0.00010883256618399173,1763260489.9430962,4.177819937467575e-05,,0.6182168126106262,,0.0006081201136112213,-0.1871403455734253,3419,784.0,318720
0.0,0.0010911552235484123,434.4128625392914,0.00017249640950467438,0.00010837173613253981,1763260490.6729085,0.0013341745361685753,,0.5203977823257446,,-0.006315775215625763,0.01907038688659668,3426,784.0,319488
0.0,0.008114823140203953,434.5339934825897,675.51611328125,0.00010829493112396449,1763260490.7940395,0.0005901223048567772,,0.5869849920272827,,-0.0034887976944446564,-0.000125885009765625,3428,785.0,319616
0.0,0.004265062510967255,435.2328155040741,0.00040943233761936426,0.00010783410107251257,1763260491.4928615,0.00012375786900520325,,0.5191774964332581,,-0.004692412912845612,-0.10402274131774902,3435,785.0,320384
0.0,-0.00014008674770593643,436.7295711040497,0.00031430076342076063,0.00010691244096960872,1763260492.989617,9.003560990095139e-05,,0.5636503100395203,,0.002693451941013336,0.10496729612350464,3450,786.0,321920
0.0,-0.001429741270840168,436.84680128097534,602.5482177734375,0.0001068356359610334,1763260493.1068473,7.687602192163467e-05,500.0,0.568047285079956,500.0,0.0007004812359809875,-0.0001004934310913086,3451,786.0,322048
0.0,0.004816175438463688,437.81191515922546,0.0003515638818498701,0.00010622119589243084,1763260494.0719612,0.00025814492255449295,,0.6104859709739685,,-0.0045385779812932014,0.03659254312515259,3462,787.0,323072
0.0,8.096545934677124e-05,439.1293935775757,0.0002150389045709744,0.00010537634079810232,1763260495.3894396,0.00021843984723091125,,0.5336661338806152,,-0.005586937069892883,0.06155967712402344,3476,788.0,324480
0.0,-0.0013736207038164139,439.36262607574463,0.003007632214576006,0.00010522273078095168,1763260495.622672,5.0107017159461975e-05,,0.5767661929130554,,-0.0006483262404799461,-2.1167874336242676,3479,788.0,324736
0.0,-0.00416223332285881,441.18157148361206,416.5696105957031,0.00010407066292827949,1763260497.4416175,0.00015916116535663605,,0.5776187777519226,,0.0018868669867515564,4.839897155761719e-05,3498,789.0,326656
0.0,-0.0039049433544278145,441.66504311561584,165.038818359375,0.00010376344289397821,1763260497.9250891,0.0002614157274365425,,0.5754285454750061,,-0.0023360587656497955,-5.53131103515625e-05,3503,789.0,327168
0.0,-0.007936491630971432,442.6224675178528,0.003683311864733696,0.00010314900282537565,1763260498.8825135,0.0007753903046250343,,0.5881550908088684,,0.0013835951685905457,0.07134652137756348,3513,790.0,328192
0.0,-0.004411675035953522,443.9008116722107,0.00017283891793340445,0.00010238095273962244,1763260500.1608577,0.00013323873281478882,,0.5998197197914124,,0.0025526992976665497,-0.0031472444534301758,3525,791.0,329472
0.0,-0.0014328286051750183,444.9770872592926,723.012939453125,0.00010168970766244456,1763260501.2371333,1.3580545783042908e-05,,0.5383405089378357,,0.0011489279568195343,-3.230571746826172e-05,3537,791.0,330624
,,446.32069969177246,,,1763260502.5807457,,218.0,,218.0,,,3554,,332080
0.0,0.0006263116374611855,446.42308354377747,495.9570617675781,0.00010076804755954072,1763260502.6831295,7.251929491758347e-05,,0.5614707469940186,,0.0005894824862480164,4.89354133605957e-05,3555,792.0,332160
0.0,0.0018688160926103592,448.3860864639282,0.0034533152356743813,9.95391674223356e-05,1763260504.6461325,9.713135659694672e-05,,0.5683175325393677,,0.0021788161247968674,-0.3191577196121216,3576,793.0,334208
0.0,0.000883069820702076,448.6182179450989,0.00044079043436795473,9.938555740518495e-05,1763260504.878264,8.338410407304764e-05,,0.5505674481391907,,0.0007602907717227936,-1.2166459560394287,3578,794.0,334464
0.0,-0.00020011886954307556,448.8510808944702,0.0019321335712447762,9.923194738803431e-05,1763260505.111127,0.00025265105068683624,,0.5772465467453003,,-0.002560023218393326,0.0026592016220092773,3581,794.0,334720
0.0,-0.0026554809883236885,449.58554005622864,372.12896728515625,9.877112461254e-05,1763260505.845586,6.404239684343338e-05,,0.6093958616256714,,-0.002707064151763916,-0.000110626220703125,3589,794.0,335488
,,451.9223518371582,,,1763260508.1823978,,500.0,,500.0,,,3613,,337970
0.0,-0.000878581777215004,452.8842844963074,0.0009264505933970213,9.669738938100636e-05,1763260509.1443305,3.983639180660248e-05,,0.5363224744796753,,-3.058090806007385e-05,-0.2749757766723633,3622,796.0,338944
0.0,0.005241486243903637,454.57994174957275,550.6048583984375,9.562211926095188e-05,1763260510.8399878,7.490161806344986e-05,,0.5835119485855103,,-0.0026041027158498764,-5.829334259033203e-05,3640,797.0,340736
0.0,0.0035431934520602226,456.1395275592804,0.0033016165252774954,9.462365414947271e-05,1763260512.3995736,0.000374707393348217,,0.5000141859054565,,-0.005283653736114502,-0.08238577842712402,3656,798.0,342400
0.0,0.00014629773795604706,457.41030764579773,581.60546875,9.385560406371951e-05,1763260513.6703537,8.221343159675598e-05,,0.5532863140106201,,0.0017557293176651,-0.0001316070556640625,3669,799.0,343680
0.0,0.0017066150903701782,458.39099383354187,0.0004961338709108531,9.324116399511695e-05,1763260514.6510398,0.00015578977763652802,,0.4516909122467041,,0.0031374841928482056,0.07871705293655396,3679,799.0,344704
0.0,-0.0049935607239604,458.7418920993805,0.0075338780879974365,9.30107562453486e-05,1763260515.001938,4.249345511198044e-05,,0.5470563769340515,,-0.0035517513751983643,-11.821915626525879,3683,800.0,345088
0.0,0.007896710187196732,458.856249332428,0.0005905077559873462,9.293395123677328e-05,1763260515.1162953,0.0005302820354700089,,0.5585036277770996,,-0.0033385008573532104,-0.9190250635147095,3684,800.0,345216
0.0,-0.0016491115093231201,461.4683496952057,876.8916015625,9.132104605669156e-05,1763260517.7283957,0.00015055015683174133,,0.49544742703437805,,0.004054969176650047,2.9087066650390625e-05,3711,801.0,347904
