losses/clipfrac,charts/learning_rate,losses/approx_kl,charts/episodic_return,losses/policy_loss,global_step,_runtime,_step,losses/entropy,losses/explained_variance,losses/value_loss,charts/episodic_length,charts/SPS,losses/old_approx_kl,_timestamp
,,,500.0,,319968,320.1125020980835,3407,,,,500.0,,,1763260371.2809272
0.0,0.00010737327102106065,0.00013951119035482407,,-0.0041914209723472595,321152,321.25523018836975,3419,0.4444701075553894,0.7405834794044495,0.004293771926313639,,1086.0,0.003119158558547497,1763260372.4236553
0.0,0.00010691244096960872,0.00021854229271411896,,0.0013754088431596756,321920,321.9315896034241,3426,0.5153923034667969,-0.35347211360931396,0.0012479658471420407,,1087.0,-0.001040033996105194,1763260373.1000147
0.0,0.0001068356359610334,0.0001871734857559204,,-0.0010114237666130066,322048,322.08760809898376,3428,0.4831807613372803,0.005305230617523193,524.0330200195312,,1086.0,0.002596251666545868,1763260373.2560332
0.0,0.00010637480590958148,0.00022910721600055695,,0.003922656178474426,322816,322.7607545852661,3435,0.4075462520122528,0.8245047330856323,0.00026496167993173003,,1087.0,0.001965215429663658,1763260373.9291797
,,,500.0,,324468,324.2273645401001,3450,,,,500.0,,,1763260375.3957896
0.0,0.00010537634079810232,0.0008927658200263977,,-0.01287153922021389,324480,324.3010194301605,3451,0.49659907817840576,0.003089725971221924,885.3610229492188,,1087.0,-0.0046736691147089005,1763260375.4694445
0.0,0.00010468510299688205,0.0002545062452554703,,-0.0016754120588302612,325632,325.3484537601471,3462,0.49652498960494995,0.718632698059082,0.002665660809725523,,1087.0,-0.0004194136708974838,1763260376.5168788
0.0,0.00010384024790255353,0.0013781003654003143,,0.009359925985336304,327040,326.63331151008606,3476,0.49564504623413086,0.02408069372177124,335.6053466796875,,1087.0,0.003438042476773262,1763260377.8017366
0.0,0.00010360983287682757,0.00043759681284427643,,-0.0033449120819568634,327424,326.97181820869446,3479,0.47092464566230774,0.19290822744369507,0.003390334080904722,,1087.0,0.006559582427144051,1763260378.1402433
0.0,0.00010245775774819776,0.0013059498742222786,,0.005607234314084053,329344,328.7317328453064,3498,0.4537622332572937,-6.259644031524658,0.0041998280212283134,,1087.0,-0.02226579189300537,1763260379.900158
0.0,0.00010215053771389648,0.0024010827764868736,,-0.019311189651489258,329856,329.1853642463684,3503,0.43199193477630615,0.5218856930732727,0.001581489690579474,,1087.0,-0.014063753187656403,1763260380.3537893
0.0,0.00010153609764529392,0.0033193035051226616,,0.00560026615858078,330880,330.11994886398315,3513,0.4887411594390869,-2.8296780586242676,0.004671234171837568,,1087.0,-0.01232175063341856,1763260381.288374
0.0,0.00010084485256811604,3.1453557312488556e-05,,-0.0011468864977359772,332032,331.16541719436646,3525,0.4706495404243469,0.006741821765899658,265.8206787109375,,1087.0,-0.0033347783610224724,1763260382.3338423
0.0,0.00010007680248236284,0.0008030636236071587,,-0.005512360483407974,333312,332.3294532299042,3537,0.5000399351119995,0.8713869452476501,0.00021502122399397194,,1087.0,-0.004694846458733082,1763260383.4978783
0.0,9.907834464684129e-05,0.00029258616268634796,,0.004861921072006226,334976,333.87723302841187,3554,0.43979305028915405,0.00098419189453125,777.7620239257812,,1087.0,0.0017603933811187744,1763260385.045658
0.0,9.900153963826597e-05,9.764637798070908e-05,,-0.0009956397116184235,335104,333.989511013031,3555,0.4463375210762024,0.8278788924217224,0.0011249559465795755,,1087.0,0.0007247356697916985,1763260385.157936
0.0,9.769585449248552e-05,6.19497150182724e-05,,-0.0008301883935928345,337280,335.97253942489624,3576,0.5159702897071838,0.957919180393219,0.00039475553785450757,,1087.0,-0.0025488827377557755,1763260387.1409645
,,,500.0,,337468,336.106294631958,3578,,,,500.0,,,1763260387.2747197
0.0,9.738863445818424e-05,0.002021343447268009,,0.0020363330841064453,337792,336.4193546772003,3581,0.5248932838439941,0.4525488018989563,0.001886789919808507,,1087.0,0.02800016477704048,1763260387.5877798
0.0,9.692780440673232e-05,0.0004427814856171608,,0.0066519975662231445,338560,337.13762736320496,3589,0.5152093172073364,0.01169198751449585,470.06939697265625,,1087.0,0.000627041794359684,1763260388.3060524
0.0,9.539170423522592e-05,0.0010077795013785362,,-0.009215623140335083,341120,339.4420998096466,3613,0.4406653940677643,0.9867228269577026,0.001154528115876019,,1087.0,-0.004957039840519428,1763260390.610525
0.0,9.485406917519867e-05,0.000578894279897213,,0.0086398646235466,342016,340.2638201713562,3622,0.4660125970840454,0.012300670146942139,1001.8814086914062,,1087.0,-0.00813972856849432,1763260391.4322453
0.00390625,9.370199404656887e-05,0.002159050665795803,,-0.0069220587611198425,343936,342.0187153816223,3640,0.4389805197715759,-9.851181983947754,0.003238376695662737,,1087.0,0.0065161483362317085,1763260393.1871405
0.0,9.278034121962264e-05,0.00013460591435432434,,-0.002593204379081726,345472,343.3995831012726,3656,0.4348132014274597,-0.0006705522537231445,654.9872436523438,,1087.0,-0.002152875065803528,1763260394.5680082
0.0,9.193548612529412e-05,3.2709911465644836e-05,,0.0010724812746047974,346880,344.6725535392761,3669,0.4829089045524597,0.6044831275939941,0.001728028990328312,,1087.0,0.0026984065771102905,1763260395.8409786
0.0,9.132104605669156e-05,0.0015299832448363304,,0.005978450179100037,347904,345.6114249229431,3679,0.4451678395271301,0.6589391231536865,0.000860139261931181,,1087.0,-0.006066192872822285,1763260396.77985
0.0,9.10906310309656e-05,0.00020608212798833847,,-0.0018371902406215668,348288,345.9887239933014,3683,0.4544431269168854,-0.5380432605743408,0.0034346827305853367,,1087.0,-0.0032681552693247795,1763260397.157149
0.0,9.101382602239028e-05,0.003556923009455204,,-0.015696391463279724,348416,346.0999526977539,3684,0.44571441411972046,-4.001798629760742,0.003193783573806286,,1087.0,0.010599086992442608,1763260397.2683778
0.0,8.940092084230855e-05,9.50787216424942e-05,,-0.0007242336869239807,351104,348.5523829460144,3711,0.4971112310886383,0.9619728326797485,0.0008760715136304498,,1087.0,0.001614334061741829,1763260399.720808
0.0,8.924731082515791e-05,0.001399775967001915,,0.00019159168004989624,351360,348.7763285636902,3713,0.44011393189430237,-5.079728603363037,0.007055243477225304,,1087.0,-0.0034508761018514633,1763260399.9447536
0.0,8.917050581658259e-05,0.0002291947603225708,,-0.010244805365800858,351488,348.89295840263367,3715,0.44077596068382263,0.006090641021728516,613.7389526367188,,1087.0,0.005211936309933662,1763260400.0613835
0.0,8.817204070510343e-05,0.0006378497928380966,,0.0010341033339500427,353152,350.435259103775,3731,0.4152507483959198,0.963982105255127,0.002265521790832281,,1087.0,-0.00357811339199543,1763260401.6036842
,,,500.0,,353468,350.67993354797363,3734,,,,500.0,,,1763260401.8483586
0.0,8.671275281812996e-05,0.00020262878388166428,,-0.0034404806792736053,355584,352.6553657054901,3755,0.4376043677330017,0.008590281009674072,516.3974609375,,1087.0,0.003840572200715542,1763260403.8237908
0.0,8.540706767234951e-05,0.0008145272731781006,,-0.012883022427558899,357760,354.7099723815918,3775,0.3376266658306122,-8.269024848937988,0.006613615900278091,,1087.0,-0.0009302739053964615,1763260405.8783975
0.0,8.517665264662355e-05,0.0003007827326655388,,0.00034023821353912354,358144,355.0545024871826,3779,0.4267500638961792,0.923690676689148,0.0017274715937674046,,1087.0,-0.0025829309597611427,1763260406.2229276
0.0,8.364055247511715e-05,0.0008638203144073486,,-0.006108477711677551,360704,357.3778293132782,3804,0.3866524398326874,0.9329747557640076,0.0026978254318237305,,1087.0,-0.004632703959941864,1763260408.5462544
,,,500.0,,360968,357.6421022415161,3807,,,,500.0,,,1763260408.8105273
0.0,8.102918945951387e-05,0.00011071842163801193,,0.00043275952339172363,365056,361.33954882621765,3847,0.4381055533885956,0.02287393808364868,405.0461730957031,,1087.0,0.001282799057662487,1763260412.507974
0.0,7.903225923655555e-05,0.0010449877008795738,,0.0061816200613975525,368384,364.3832402229309,3879,0.41105470061302185,0.5810992121696472,0.005118546541780233,,1088.0,-0.0021358197554945946,1763260415.5516653
0.0,7.880184421082959e-05,0.0007006088271737099,,-0.004026465117931366,368768,364.72342467308044,3883,0.309754878282547,0.20165079832077026,0.002523920265957713,,1088.0,0.0031808847561478615,1763260415.8918498
0.0,7.872503920225427e-05,0.0010579954832792282,,-0.01630159094929695,368896,364.87256050109863,3884,0.3846031725406647,0.944213330745697,0.0016111149452626705,,1087.0,0.007771169766783714,1763260416.0409856
0.0,7.857142918510363e-05,0.00014237873256206512,,-0.0012528188526630402,369152,365.10169529914856,3887,0.3703992962837219,0.7528747916221619,0.0014946379233151674,,1087.0,0.0052876900881528854,1763260416.2701204
0.0,7.834101415937766e-05,0.0004733167588710785,,0.0004955977201461792,369536,365.4403157234192,3891,0.37291020154953003,0.02051067352294922,630.3604736328125,,1088.0,-0.000943649560213089,1763260416.6087408
0.0,7.788018410792574e-05,1.4854595065116882e-06,,0.0004267096519470215,370304,366.1532988548279,3898,0.35579943656921387,-5.529027462005615,0.005255300085991621,,1087.0,-0.0002422155812382698,1763260417.321724
0.0,7.703532901359722e-05,2.4825334548950195e-05,,0.00011150538921356201,371712,367.43337297439575,3912,0.35188090801239014,0.9069125652313232,0.0021072200033813715,,1088.0,-0.001694846898317337,1763260418.601798
0.0,7.680491398787126e-05,4.189182072877884e-05,,-0.0011726021766662598,372096,367.7724549770355,3915,0.40099939703941345,0.8959909677505493,0.0003803886647801846,,1088.0,-0.0008700871840119362,1763260418.94088
,,,500.0,,373468,368.9996688365936,3928,,,,500.0,,,1763260420.168094
0.0,7.503840606659651e-05,8.393917232751846e-05,,0.00023482739925384521,375040,370.4640853404999,3944,0.395571768283844,0.01678299903869629,657.234619140625,,1088.0,0.0014716880396008492,1763260421.6325104
0.0,7.496160105802119e-05,0.00010471511632204056,,0.0008246302604675293,375168,370.5757534503937,3945,0.3195081055164337,0.9231011271476746,0.001504457788541913,,1088.0,-0.0009062411263585091,1763260421.7441785
0.0,7.488479604944587e-05,0.0004607001319527626,,-0.0006114011630415916,375296,370.68760323524475,3946,0.4027996063232422,0.7984434962272644,0.004894403275102377,,1088.0,-0.0015827743336558342,1763260421.8560283
0.0,7.442396599799395e-05,5.5660493671894073e-05,,0.005052670836448669,376064,371.40363097190857,3954,0.36795774102211,0.010263562202453613,760.52294921875,,1088.0,-9.428616613149643e-05,1763260422.572056
,,,500.0,,376968,372.2337181568146,3963,,,,500.0,,,1763260423.4021432
0.0,7.35023058950901e-05,9.385496377944946e-05,,-0.006513923406600952,377600,372.793039560318,3969,0.4262518584728241,0.3832533359527588,0.001422768458724022,,1088.0,-0.004391778260469437,1763260423.9614646
0.0,7.27342558093369e-05,3.783218562602997e-05,,-0.0010287761688232422,378880,373.9599840641022,3981,0.3629158139228821,0.5101156234741211,0.004060514736920595,,1088.0,0.00234939344227314,1763260425.1284091
0.0,7.265745080076158e-05,0.00022795610129833221,,-0.00408327579498291,379008,374.0748028755188,3983,0.3843487799167633,0.012087583541870117,874.5442504882812,,1088.0,0.001434076577425003,1763260425.243228
,,,500.0,,380468,375.42375135421753,3997,,,,500.0,,,1763260426.5921764
0.0,7.035330054350197e-05,0.0031157247722148895,,-0.008470676839351654,382848,377.6130735874176,4020,0.4244505763053894,0.5160984992980957,0.0023962256964296103,,1088.0,0.016970040276646614,1763260428.7814987
0.0,6.797235255362466e-05,0.00023700669407844543,,-0.0020537525415420532,386816,381.2140510082245,4059,0.4141155481338501,0.5063766241073608,0.0019350653747096658,,1088.0,0.0010072439908981323,1763260432.382476
0.0,6.62058373563923e-05,1.2096017599105835e-05,,-0.00043104588985443115,389760,383.9007134437561,4087,0.45727676153182983,0.7412350177764893,0.0020251593086868525,,1088.0,0.0025019794702529907,1763260435.0691385
0.0,6.597542233066633e-05,8.362345397472382e-06,,-1.9896775484085083e-05,390144,384.2379608154297,4091,0.3988785743713379,0.5967810153961182,0.0031475448049604893,,1088.0,0.0008169757202267647,1763260435.406386
0.0,6.513056723633781e-05,4.308857023715973e-05,,-0.0015978515148162842,391552,385.5112290382385,4105,0.37380388379096985,0.012638390064239502,507.01409912109375,,1088.0,-0.0017662886530160904,1763260436.6796541
,,,500.0,,391968,385.8915104866028,4109,,,,500.0,,,1763260437.0599356
0.0,6.451612716773525e-05,3.276672214269638e-05,,-0.00012939795851707458,392576,386.43743562698364,4115,0.3866040110588074,0.012109696865081787,621.4591674804688,,1088.0,6.870459765195847e-05,1763260437.6058607
,,,500.0,,392968,386.80988025665283,4119,,,,500.0,,,1763260437.9783053
0.0,6.27496192464605e-05,8.694548159837723e-05,,0.00029909610748291016,395520,389.1061508655548,4144,0.38111063838005066,0.008001565933227539,474.2418518066406,,1088.0,-0.0034485263749957085,1763260440.274576
0.0,6.23655942035839e-05,0.00023381225764751434,,-0.004318814724683762,396160,389.66245317459106,4150,0.3551187515258789,0.9613969326019287,0.0012328088050708175,,1088.0,-0.005932921543717384,1763260440.8308783
,,,500.0,,397968,391.2957170009613,4168,,,,500.0,,,1763260442.464142
0.0,6.029185897205025e-05,7.217284291982651e-05,,2.0679086446762085e-05,399616,392.77965903282166,4184,0.3887270987033844,0.8542155027389526,0.0010047572432085872,,1088.0,-6.479118019342422e-05,1763260443.948084
0.0,5.967741890344769e-05,0.0010410035029053688,,-0.014172554016113281,400640,393.7134909629822,4194,0.4396451711654663,0.8560083508491516,0.00291753513738513,,1088.0,0.006268954835832119,1763260444.881916
0.0,5.937019886914641e-05,5.812942981719971e-05,,-0.0006981343030929565,401152,394.1945459842682,4199,0.3930261433124542,0.6708299517631531,0.0017420955700799823,,1088.0,0.000403381884098053,1763260445.362971
0.0,5.783410233561881e-05,0.00021151266992092133,,-0.0008246041834354401,403712,396.4977216720581,4224,0.41546061635017395,0.7403970956802368,0.003848253283649683,,1089.0,-0.0010190699249505997,1763260447.6661468
0.0,5.745007729274221e-05,0.001034068875014782,,0.0027610957622528076,404352,397.0928010940552,4229,0.4254520535469055,0.5991706848144531,0.003236852353438735,,1089.0,0.013823612593114376,1763260448.2612262
0.0,5.6605222198413685e-05,0.0001492965966463089,,0.006373938173055649,405760,398.36393213272095,4243,0.3875266909599304,0.580481767654419,0.0026681916788220406,,1089.0,-0.002274908125400543,1763260449.5323572
0.0,5.6451612181263044e-05,0.00016172602772712708,,-0.0012541357427835464,406016,398.59177231788635,4246,0.40409544110298157,0.01237553358078003,458.0505676269531,,1089.0,0.003818366676568985,1763260449.7601974
0.0,5.606758713838644e-05,0.000526738353073597,,-0.010831724852323532,406656,399.19262981414795,4252,0.40996354818344116,0.8935424089431763,0.0009295174386352301,,1089.0,0.011451643891632557,1763260450.361055
0.0,5.59139771212358e-05,0.0006648153066635132,,-0.008316738530993462,406912,399.4147665500641,4254,0.40176093578338623,0.45543694496154785,0.0017481781542301178,,1089.0,-0.005032392218708992,1763260450.5831916
,,,500.0,,406968,399.4368567466736,4255,,,,500.0,,,1763260450.6052818
0.0,5.4761905630584806e-05,0.00021682027727365494,,-0.0007111877202987671,408832,401.13272070884705,4273,0.46229851245880127,0.8715347647666931,0.0015413668006658554,,1089.0,0.0004953602328896523,1763260452.3011458
0.0,5.4608295613434166e-05,0.0007327031344175339,,-0.004454433917999268,409088,401.3951425552368,4276,0.4284929931163788,0.01753389835357666,104.52924346923828,,1089.0,-0.0029201284050941467,1763260452.5635676
0.0,5.4531490604858845e-05,3.489665687084198e-06,,-0.00025086477398872375,409216,401.5063986778259,4277,0.475322425365448,-0.23208725452423096,0.00453202985227108,,1089.0,-0.0006803842261433601,1763260452.6748238
0.0,5.4454685596283525e-05,2.9359012842178345e-05,,-0.000674927607178688,409344,401.6204204559326,4278,0.3845682740211487,0.6708039045333862,0.0016974591417238116,,1089.0,-0.0002953670918941498,1763260452.7888455
0.0,5.384024552768096e-05,0.0003383466973900795,,0.006207786500453949,410368,402.6201870441437,4288,0.496947318315506,-2.7402305603027344,0.007253202609717846,,1089.0,0.0011559920385479927,1763260453.7886121
0.0,5.376344051910564e-05,2.0675361156463623e-07,,-4.534423351287842e-05,410496,402.7348532676697,4290,0.40636390447616577,0.006886184215545654,613.0846557617188,,1089.0,0.00016221590340137482,1763260453.9032784
0.0,5.3609830501955e-05,0.00013424362987279892,,0.00042559392750263214,410752,402.9589705467224,4292,0.39173972606658936,0.6734709143638611,0.004061818588525057,,1089.0,-0.0032382188364863396,1763260454.1273956
,,,500.0,,412968,404.95596861839294,4314,,,,500.0,,,1763260456.1243937
0.0,5.1996928959852085e-05,0.00014646071940660477,,-0.0007863640785217285,413440,405.3880467414856,4318,0.38442519307136536,0.47752147912979126,0.0018262299709022045,,1089.0,-0.0023522144183516502,1763260456.5564718
0.0,5.030721877119504e-05,4.8832967877388e-05,,-0.0022034235298633575,416256,407.9691369533539,4346,0.4223358631134033,0.7837401032447815,0.0008136311662383378,,1089.0,0.002398993819952011,1763260459.137562
0.0,4.907834227196872e-05,0.0002703070640563965,,-0.005222998559474945,418304,409.84280490875244,4366,0.39913615584373474,0.16793543100357056,0.0030951087828725576,,1089.0,0.0034470781683921814,1763260461.01123
0.0,4.869431722909212e-05,0.0007669040933251381,,-0.002830473706126213,418944,410.408789396286,4372,0.40564075112342834,0.9187873005867004,0.0007521537481807172,,1089.0,0.0041817547753453255,1763260461.5772145
0.0,4.838709719479084e-05,8.282065391540527e-05,,-0.0041673071682453156,419456,410.8969922065735,4377,0.4165789484977722,0.4593493342399597,0.0012139271711930633,,1089.0,0.003461761400103569,1763260462.0654173
,,,500.0,,419468,410.90385031700134,4378,,,,500.0,,,1763260462.0722754
0.0,4.777265712618828e-05,3.5297125577926636e-06,,-8.497387170791626e-05,420480,411.8397662639618,4387,0.3971114754676819,0.0034267306327819824,544.993896484375,,1089.0,-0.0013718605041503906,1763260463.0081913
,,,500.0,,421468,412.6625134944916,4396,,,,500.0,,,1763260463.8309386
0.0,4.615975558408536e-05,0.00021682493388652802,,-0.003558667376637459,423168,414.2851574420929,4413,0.4060382544994354,-2.7296302318573,0.0024704947136342525,,1089.0,0.0009336546063423157,1763260465.4535825
0.0,4.600614556693472e-05,5.493871867656708e-06,,-0.00010504573583602905,423424,414.50982689857483,4415,0.4142807126045227,-1.5265274047851562,0.0011385248508304358,,1089.0,7.333513349294662e-05,1763260465.678252
0.0,4.354838529252447e-05,3.625638782978058e-05,,-0.00013749673962593079,427520,418.27776861190796,4456,0.4159294664859772,0.010496795177459717,482.5958251953125,,1089.0,-0.002348722890019417,1763260469.4461937
,,,500.0,,428968,419.5657124519348,4470,,,,500.0,,,1763260470.7341375
0.0,4.2165898776147515e-05,4.367996007204056e-05,,0.0013884864747524261,429824,420.37797451019287,4478,0.4811265766620636,0.09975439310073853,0.002131790854036808,,1089.0,-0.0007338738068938255,1763260471.5463996
,,,500.0,,429968,420.49692964553833,4480,,,,500.0,,,1763260471.6653547
0.0,4.132104368181899e-05,4.980899393558502e-05,,0.0007203668355941772,431232,421.64897418022156,4492,0.3877679109573364,0.6733331680297852,0.002094860887154937,,1089.0,-0.002869047224521637,1763260472.8173993
0.0,4.109062865609303e-05,4.335027188062668e-05,,-0.0008123423904180527,431616,421.9870009422302,4496,0.3513009250164032,0.9746217131614685,6.674229371128604e-05,,1089.0,-0.0024032527580857277,1763260473.155426
0.0,4.093701863894239e-05,1.4199875295162201e-05,,0.0003520119935274124,431872,422.24688267707825,4498,0.40116754174232483,-3.277111530303955,0.003579293377697468,,1089.0,-0.0006383946165442467,1763260473.4153078
0.0,3.9631337131140754e-05,5.048979073762894e-05,,-0.0026561059057712555,434048,424.2008156776428,4520,0.36989039182662964,0.011131584644317627,623.3228759765625,,1089.0,0.002779562957584858,1763260475.3692408
0.0,3.947772711399011e-05,7.73649662733078e-06,,-3.762170672416687e-05,434304,424.45630621910095,4522,0.382573664188385,0.841203510761261,0.003172369673848152,,1089.0,0.00021143164485692978,1763260475.6247313
,,,500.0,,434468,424.58463430404663,4524,,,,500.0,,,1763260475.7530594
0.0,3.932411709683947e-05,3.125704824924469e-05,,-0.0011917874217033386,434560,424.6812105178833,4525,0.41668251156806946,0.010954737663269043,590.0390014648438,,1089.0,-0.0002111922949552536,1763260475.8496356
0.0,3.917050707968883e-05,0.0004996601492166519,,-0.010387532413005829,434816,424.90546703338623,4527,0.35412564873695374,-0.04503607749938965,0.007228273432701826,,1089.0,0.006070619449019432,1763260476.073892
0.0,3.894009205396287e-05,5.9701502323150635e-05,,-0.001505829393863678,435200,425.2448055744171,4531,0.42942261695861816,0.7906798124313354,0.0021676665637642145,,1089.0,0.002280212938785553,1763260476.4132307
0.0,3.878648203681223e-05,0.00017592962831258774,,0.0014564916491508484,435456,425.5028307437897,4533,0.4101068377494812,-3.775984764099121,0.00326920161023736,,1089.0,0.009465239010751247,1763260476.6712558
,,,500.0,,435468,425.5098810195923,4534,,,,500.0,,,1763260476.678306
0.0,3.7403995520435274e-05,0.00014069397002458572,,-0.0002833232283592224,437760,427.6041913032532,4555,0.39770859479904175,0.815535843372345,0.003042892785742879,,1089.0,-0.001181560568511486,1763260478.7726164
,,,500.0,,437968,427.745365858078,4557,,,,500.0,,,1763260478.913791
,,,500.0,,438468,428.1908528804779,4562,,,,500.0,,,1763260479.359278
0.0,3.609831037465483e-05,0.000267956405878067,,-0.002193249762058258,439936,429.58360862731934,4576,0.4860347807407379,-1.4829435348510742,0.0030335127376019955,,1089.0,-0.000811280682682991,1763260480.7520337
0.0,3.387096876394935e-05,0.00041619502007961273,,-0.00507470965385437,443648,432.99379777908325,4613,0.4634014666080475,0.9408000707626343,0.0010531027801334858,,1089.0,0.0015726406127214432,1763260484.1622229
,,,500.0,,444968,434.16524267196655,4626,,,,500.0,,,1763260485.3336678
0.0,3.2488478609593585e-05,3.300979733467102e-05,,0.0006203055381774902,445952,435.10504841804504,4635,0.5300890207290649,0.2764480710029602,0.0030398520175367594,,1089.0,0.0018429961055517197,1763260486.2734735
,,,500.0,,446468,435.5600235462189,4641,,,,500.0,,,1763260486.7284486
0.0,3.1950843549566343e-05,3.717001527547836e-05,,0.00016459450125694275,446848,435.92633986473083,4644,0.4666798710823059,0.4187222123146057,0.0018385688308626413,,1089.0,0.0012627942487597466,1763260487.094765
0.0,3.095238207606599e-05,3.3766962587833405e-05,,0.0017271488904953003,448512,437.42997694015503,4661,0.47055280208587646,0.004561305046081543,659.0452880859375,,1089.0,-0.0005715889856219292,1763260488.598402
,,,500.0,,449968,438.72248458862305,4675,,,,500.0,,,1763260489.8909097
0.0,2.9109063689247705e-05,1.708976924419403e-06,,-0.00025844573974609375,451584,440.24658131599426,4691,0.3858816623687744,0.007677257061004639,428.8730163574219,,1089.0,0.00012256111949682236,1763260491.4150064
0.0,2.79569885606179e-05,1.9293278455734253e-05,,0.0017051063477993011,453504,441.9719486236572,4709,0.4118620753288269,0.007590115070343018,704.76611328125,,1089.0,0.00044771283864974976,1763260493.1403737
,,,500.0,,453968,442.3779649734497,4713,,,,500.0,,,1763260493.54639
,,,500.0,,456468,444.6776840686798,4738,,,,500.0,,,1763260495.8461092
0.0,2.6113671992789023e-05,3.923196345567703e-05,,-0.001364428550004959,456576,444.7844150066376,4739,0.42656368017196655,0.00907355546951294,401.29986572265625,,1089.0,0.002386479638516903,1763260495.95284
0.0,2.5960061975638382e-05,6.066635251045227e-06,,-0.0019344724714756012,456832,445.0065064430237,4741,0.42919039726257324,0.8854575753211975,0.001411272445693612,,1089.0,0.0006879828870296478,1763260496.1749315
,,,500.0,,456968,445.1249442100525,4743,,,,500.0,,,1763260496.2933693
0.0,2.519201188988518e-05,4.546903073787689e-05,,0.0018670763820409775,458112,446.1739549636841,4754,0.4647006690502167,0.8567588329315186,0.00018541461031418294,,1089.0,-0.002485809847712517,1763260497.34238
,,,500.0,,459968,447.83709144592285,4772,,,,500.0,,,1763260499.0055165
0.0,2.319508530490566e-05,7.836520671844482e-05,,-0.003154892474412918,461440,449.18529748916626,4786,0.39017894864082336,-1.7072279453277588,0.0055740210227668285,,1089.0,0.003861483186483383,1763260500.3537226
,,,500.0,,461468,449.19876503944397,4787,,,,500.0,,,1763260500.3671901
0.0,2.311828029633034e-05,2.8809532523155212e-05,,0.0014271773397922516,461568,449.33154797554016,4788,0.4886777698993683,0.008533239364624023,750.27001953125,,1089.0,-0.0031326748430728912,1763260500.499973
0.0,2.25806452363031e-05,2.8461217880249023e-06,,0.00019741058349609375,462464,450.11279940605164,4796,0.46483469009399414,-10.650506973266602,0.003108599688857794,,1089.0,-0.0004477333277463913,1763260501.2812245
0.0,2.2427035219152458e-05,2.863910049200058e-05,,0.0003996118903160095,462720,450.37153673171997,4799,0.3964332044124603,-4.503460884094238,0.005164633970707655,,1089.0,0.0009428625926375389,1763260501.5399618
,,,500.0,,463468,450.9731214046478,4806,,,,500.0,,,1763260502.1415465
0.0,2.1812595150549896e-05,1.2339092791080475e-05,,-0.0022605620324611664,463744,451.27440071105957,4809,0.3988163471221924,0.7776426076889038,0.0018924196483567357,,1089.0,-0.0003899959847331047,1763260502.4428258
0.0,2.158218194381334e-05,4.252605140209198e-05,,-0.0019178055226802826,464128,451.6479752063751,4813,0.4106088876724243,0.8942766785621643,0.0003789823967963457,,1089.0,0.0012436974793672562,1763260502.8164003
0.0,1.9201228496967815e-05,8.166953921318054e-05,,-0.0028383731842041016,468096,455.30713415145874,4851,0.4092472493648529,0.6621755361557007,0.001461249077692628,,1089.0,0.0036780275404453278,1763260506.4755592
0.0,1.9124423488392495e-05,0.00013363361358642578,,-0.0007475391030311584,468224,455.4186267852783,4852,0.3753117322921753,0.38883548974990845,0.004150356166064739,,1089.0,0.0006884541362524033,1763260506.5870519
,,,500.0,,468968,456.05510568618774,4859,,,,500.0,,,1763260507.2235308
0.0,1.8125960195902735e-05,5.724281072616577e-05,,-0.0015598759055137634,469888,456.9565074443817,4868,0.4047279953956604,-1.425722360610962,0.005216303281486034,,1089.0,0.0012817736715078354,1763260508.1249325
,,,500.0,,470468,457.4322214126587,4874,,,,500.0,,,1763260508.6006465
0.0,1.7511520127300173e-05,4.477798938751221e-06,,0.00022076815366744995,470912,457.89200377464294,4878,0.36211347579956055,-3.0973219871520996,0.005080873612314463,,1089.0,0.00020862556993961334,1763260509.0604289
0.0,1.7281105101574212e-05,4.646368324756622e-06,,-0.00014080852270126343,471296,458.2278447151184,4882,0.4298245310783386,-1.6036624908447266,0.006555049680173397,,1089.0,0.00032875780016183853,1763260509.3962698
0.0,1.5284178516594693e-05,1.9624829292297363e-05,,-0.0002165473997592926,474624,461.2545609474182,4915,0.35358837246894836,0.7812272310256958,0.0006996451993472874,,1089.0,-0.0016572698950767517,1763260512.422986
0.0,1.4976958482293412e-05,3.713183104991913e-06,,-0.00021057948470115662,475136,461.7033519744873,4920,0.4306906759738922,0.690027117729187,0.0009496567072346807,,1089.0,4.9639493227005e-07,1763260512.871777
0.0,1.4208909306034911e-05,5.4649077355861664e-05,,0.0008428022265434265,476416,462.85373067855835,4932,0.45708733797073364,-6.350043296813965,0.0077653927728533745,,1090.0,-0.0016741296276450157,1763260514.0221558
,,,500.0,,476468,462.87601470947266,4933,,,,500.0,,,1763260514.0444398
0.0,1.3824885172653012e-05,1.2840144336223602e-05,,-0.000502072274684906,477056,463.4573595523834,4939,0.41025200486183167,0.008387327194213867,706.6395263671875,,1090.0,-0.001874440349638462,1763260514.6257846
0.0,1.336405512120109e-05,1.1825934052467346e-05,,-0.00023504067212343216,477824,464.1652796268463,4946,0.35674718022346497,-0.15275323390960693,0.004870640579611063,,1090.0,-0.00015892274677753448,1763260515.3337047
,,,500.0,,478468,464.72675824165344,4953,,,,500.0,,,1763260515.8951833
0.0,1.267281095351791e-05,5.597248673439026e-07,,0.00019549578428268433,478976,465.21238112449646,4958,0.4218153655529022,0.0027530789375305176,942.4296875,,1090.0,0.00022604595869779587,1763260516.3808062
