losses/approx_kl,charts/episodic_length,_runtime,losses/explained_variance,_step,losses/policy_loss,charts/learning_rate,charts/episodic_return,losses/entropy,_timestamp,losses/old_approx_kl,losses/value_loss,losses/clipfrac,charts/SPS,global_step
0.0119208674877882,,306.33404541015625,-0.015666842460632324,4644,-0.02979682758450508,9.877112461254e-05,,0.16626431047916412,1763260317.2852373,0.02122260257601738,0.0028584091924130917,0.0234375,1105.0,335488
0.06305871903896332,,307.9398384094238,0.9954504370689392,4661,0.004932025447487831,9.769585449248552e-05,,0.2166999876499176,1763260318.8910303,0.10657770931720734,0.00022801620070822537,0.14453125,1105.0,337280
0.001055425964295864,,309.1834316253662,-0.3618004322052002,4675,0.011384204030036926,9.6850999398157e-05,,0.11555076390504837,1763260320.1346235,-0.0032723797485232353,0.0001377555017825216,0.01953125,1105.0,338688
0.08860544860363007,,310.6167106628418,0.9999775290489197,4691,-0.08981715142726898,9.585253428667784e-05,,0.3118739724159241,1763260321.5679026,0.12840533256530762,0.003162205219268799,0.09375,1105.0,340352
0.007084784097969532,,312.2672801017761,0.9553309679031372,4709,-0.02540145441889763,9.470045915804803e-05,,0.166482612490654,1763260323.218472,0.027287911623716354,2.1667983673978597e-05,0.11328125,1106.0,342272
0.03954869881272316,,312.6032450199127,0.9992474317550659,4713,-0.03650808334350586,9.447004413232207e-05,,0.3037201762199402,1763260323.554437,0.007474048063158989,0.0004561644163914025,0.072265625,1106.0,342656
0.06819675117731094,,314.8820402622223,0.9965035319328308,4738,-0.06848309189081192,9.293395123677328e-05,,0.20917004346847534,1763260325.8332322,0.06138522922992706,0.0038305979687720537,0.1015625,1106.0,345216
0.11624598503112793,,314.97730016708374,0.9997757077217102,4739,-0.07222110778093338,9.285714622819796e-05,,0.2217671275138855,1763260325.928492,0.09445349872112274,0.002072880743071437,0.1536458283662796,1106.0,345344
0.03444696217775345,,315.11720395088196,0.8512982130050659,4741,-0.024026567116379738,9.278034121962264e-05,,0.23647230863571167,1763260326.0683959,0.11158664524555206,57.7420539855957,0.0494791679084301,1106.0,345472
0.0581415593624115,,315.33771228790283,0.9994661211967468,4743,-0.08490276336669922,9.2626731202472e-05,,0.178959459066391,1763260326.2889042,0.15013818442821503,0.0025220955722033978,0.140625,1106.0,345728
0.006250973790884018,,317.9414143562317,0.9989438652992249,4772,-0.014305125921964645,9.086021600523964e-05,,0.22823011875152588,1763260328.8926063,-0.0016280990093946457,0.00017119984840974212,0.025390625,1106.0,348672
0.005883550271391869,,319.21708965301514,0.9846132397651672,4786,-0.01702851802110672,9.001536091091111e-05,,0.1817033439874649,1763260330.1682816,0.004040319472551346,7.192038901848719e-05,0.05859375,1106.0,350080
0.0022305352613329887,,319.33396196365356,0.997132420539856,4787,-0.024561505764722824,8.993855590233579e-05,,0.17634494602680206,1763260330.2851539,0.022256549447774887,0.00010183450649492443,0.0078125,1106.0,350208
0.006126241758465767,,319.44372296333313,0.999822199344635,4788,-0.04545431211590767,8.986175089376047e-05,,0.25004732608795166,1763260330.3949149,0.03298193961381912,0.00034640709054656327,0.044921875,1106.0,350336
0.016663964837789536,,320.11731600761414,0.827708899974823,4796,-0.049058303236961365,8.940092084230855e-05,,0.1534518003463745,1763260331.068508,0.03095332160592079,0.00011458181688794866,0.091796875,1106.0,351104
0.03109891153872013,,321.3432500362396,-0.0002536773681640625,4809,-0.052764732390642166,8.863287075655535e-05,,0.24573318660259247,1763260332.294442,0.011089157313108444,0.002885355381295085,0.080078125,1106.0,352384
,500.0,321.7102475166321,,4813,,,500.0,,1763260332.6614394,,,,,352864
,500.0,325.23561835289,,4851,,,500.0,,1763260336.1868103,,,,,356852
1.3597309589385986e-05,,327.34543442726135,0.9999311566352844,4874,-0.0012696078047156334,8.456221257802099e-05,,0.15142953395843506,1763260338.2966263,0.0007100403308868408,0.0003447424969635904,0.0,1106.0,359168
0.0010421592742204666,,327.7497384548187,0.8514743447303772,4878,-0.019505929201841354,8.433179755229503e-05,,0.11947725713253021,1763260338.7009304,0.005082918331027031,0.00017660194134805351,0.001953125,1106.0,359552
0.002975153736770153,,328.0852997303009,0.02681267261505127,4882,-0.018243014812469482,8.410138252656907e-05,,0.1560950130224228,1763260339.0364916,0.016600605100393295,0.0026239855214953423,0.015625,1106.0,359936
,500.0,331.47299551963806,,4920,,,500.0,,1763260342.4241874,,,,,363852
0.006538510322570801,,332.5953049659729,0.9872720837593079,4932,-0.046284303069114685,8.102918945951387e-05,,0.1739434152841568,1763260343.5464969,0.04010834917426109,0.00010714884410845116,0.072265625,1106.0,365056
0.0036256927996873856,,332.7048363685608,0.9977101683616638,4933,0.0021259374916553497,8.095238445093855e-05,,0.1889030784368515,1763260343.6560283,-0.003881143406033516,0.00010313787788618356,0.0078125,1106.0,365184
0.030974704772233963,,333.2794625759125,0.9990346431732178,4939,-0.05795665830373764,8.056835940806195e-05,,0.22323554754257202,1763260344.2306545,0.051391586661338806,0.002828149124979973,0.0911458358168602,1106.0,365824
0.0010103657841682434,,333.86457657814026,0.40546995401382446,4946,0.0140584297478199,8.018433436518535e-05,,0.20618854463100433,1763260344.8157685,-0.005965318530797958,104.9571304321289,0.033203125,1106.0,366464
0.0006248606368899345,,334.53576827049255,0.9443170428276062,4953,-0.0023960918188095093,7.972350431373343e-05,,0.2695685625076294,1763260345.4869602,0.001183873973786831,5.1519946282496676e-05,0.013671875,1107.0,367232
0.012282747775316238,,335.01784896850586,0.992963433265686,4958,-0.010496944189071655,7.941628427943215e-05,,0.15265746414661407,1763260345.9690409,0.00836847722530365,9.839745325734839e-05,0.109375,1106.0,367744
0.020859327167272568,,335.4588451385498,0.9750750660896301,4963,-0.07039692252874374,7.910906424513087e-05,,0.20568488538265228,1763260346.410037,0.007990297861397266,3.3461918064858764e-05,0.08984375,1107.0,368256
0.004540440626442432,,336.1607005596161,0.11215132474899292,4971,-0.05088696628808975,7.864823419367895e-05,,0.16255110502243042,1763260347.1118925,0.0344800129532814,0.0005639608134515584,0.009765625,1106.0,369024
0.0010093487799167633,,336.2717032432556,0.19629931449890137,4972,-0.017494309693574905,7.857142918510363e-05,,0.1299995481967926,1763260347.2228951,0.00703631155192852,7.301831647055224e-05,0.009765625,1107.0,369152
0.006466285325586796,,336.8265235424042,0.9624620676040649,4978,-0.017588719725608826,7.818740414222702e-05,,0.16128559410572052,1763260347.7777154,0.017544224858283997,7.086846744641662e-05,0.033203125,1107.0,369792
0.00011834129691123962,,337.0881304740906,0.676629900932312,4981,-0.002652285620570183,7.803379412507638e-05,,0.19313140213489532,1763260348.0393224,0.0019465833902359009,0.0013337400741875172,0.0,1106.0,370048
,500.0,337.76459646224976,,4989,,,500.0,,1763260348.7157884,,,,,370852
,500.0,338.24052453041077,,4994,,,500.0,,1763260349.1917164,,,,,371352
0.0008276700973510742,,339.60204672813416,0.00784313678741455,5008,-0.0018225610256195068,7.634408393641934e-05,,0.1487366110086441,1763260350.5532386,-0.001818545162677765,0.004377089440822601,0.001953125,1107.0,372864
0.07593297958374023,,340.0818908214569,0.6499199271202087,5013,-0.0436057448387146,7.603686390211806e-05,,0.18116411566734314,1763260351.0330827,0.1344906985759735,0.0027828249149024487,0.162109375,1107.0,373376
0.07926250994205475,,340.30292296409607,0.9994510412216187,5015,-0.05233989655971527,7.588325388496742e-05,,0.13240106403827667,1763260351.2541149,-0.05091753974556923,0.0011348564876243472,0.099609375,1107.0,373632
0.014880170114338398,,342.4596588611603,-0.3911963701248169,5039,-0.036545589566230774,7.442396599799395e-05,,0.20266105234622955,1763260353.4108508,0.035065338015556335,0.0002326564135728404,0.037109375,1107.0,376064
,500.0,345.3795630931854,,5071,,,500.0,,1763260356.330755,,,,,379352
3.166496753692627e-07,,349.5924913883209,0.9972716569900513,5117,-0.0002873130142688751,6.966205546632409e-05,,0.1722927987575531,1763260360.5436833,0.00013026222586631775,0.00010419930913485587,0.0,1107.0,384000
0.00017479807138442993,,350.03814458847046,0.02645587921142578,5122,0.0045899637043476105,6.935483543202281e-05,,0.25732073187828064,1763260360.9893365,-0.0014692582190036774,0.0001214144067489542,0.0,1107.0,384512
6.428640335798264e-05,,350.51628279685974,0.9152828454971313,5127,-0.0024840310215950012,6.904762267367914e-05,,0.19817790389060974,1763260361.4674747,-0.001338857226073742,0.0008224201737903059,0.005859375,1107.0,385024
0.009944673627614975,,350.6273522377014,0.9749425649642944,5128,-0.010074004530906677,6.897081766510382e-05,,0.1899712085723877,1763260361.5785441,-0.012067096307873726,0.0002619973965920508,0.02734375,1107.0,385152
,500.0,351.67622804641724,,5140,,,500.0,,1763260362.62742,,,,,386352
0.002797488123178482,,352.20427560806274,0.42009538412094116,5146,-0.005638254806399345,6.789554754504934e-05,,0.26344040036201477,1763260363.1554675,0.009676028043031693,107.88687896728516,0.009765625,1107.0,386944
,500.0,352.5830981731415,,5150,,,500.0,,1763260363.53429,,,,,387352
0.0014383802190423012,,352.6871211528778,0.008666753768920898,5151,-0.00803036242723465,6.758832751074806e-05,,0.1981876939535141,1763260363.638313,0.01053690630942583,0.003130854805931449,0.0,1107.0,387456
,500.0,353.86986684799194,,5163,,,500.0,,1763260364.8210588,,,,,388852
0.0001473529264330864,,356.9453890323639,0.9942505359649658,5196,-0.009014949202537537,6.474654219346121e-05,,0.15955421328544617,1763260367.896581,0.004333405755460262,0.00018001078569795936,0.0,1107.0,392192
0.0008455729112029076,,357.0575075149536,0.9982869029045105,5197,-0.013172200880944729,6.466973718488589e-05,,0.16574349999427795,1763260368.0086994,-0.010824586264789104,0.00020258058793842793,0.01953125,1107.0,392320
0.0011285562068223953,,360.7149307727814,0.9972448945045471,5238,0.005526512861251831,6.221198418643326e-05,,0.22690840065479279,1763260371.6661227,0.008860237896442413,0.023577041923999786,0.033203125,1107.0,396416
0.005808429792523384,,360.8499343395233,0.9882043600082397,5239,0.0012252479791641235,6.213517917785794e-05,,0.22721067070960999,1763260371.8011262,-0.03189843147993088,0.0001918757043313235,0.0234375,1107.0,396544
0.0031398748978972435,,361.30425667762756,0.9951064586639404,5244,-0.043310437351465225,6.182795914355665e-05,,0.14224348962306976,1763260372.2554486,0.02284781076014042,0.000682325626257807,0.005859375,1107.0,397056
0.007358879782259464,,362.0066907405853,0.999013364315033,5251,0.06854979693889618,6.136712909210473e-05,,0.2095470428466797,1763260372.9578826,-0.0339600034058094,0.00012395335943438113,0.029296875,1107.0,397824
0.00036487728357315063,,362.5687508583069,-0.0048334598541259766,5258,0.01673521101474762,6.098310404922813e-05,,0.16666266322135925,1763260373.5199428,-0.009825710207223892,0.003052945714443922,0.0,1107.0,398464
0.08684268593788147,,363.3424997329712,0.9965837597846985,5267,-0.10291028767824173,6.044546898920089e-05,,0.24507291615009308,1763260374.2936916,0.08006462454795837,0.01277274452149868,0.15625,1107.0,399360
,500.0,364.63215374946594,,5281,,,500.0,,1763260375.5833457,,,,,400852
0.03057633526623249,,366.4732291698456,0.6957310438156128,5300,-0.07067006826400757,5.837173739564605e-05,,0.14013712108135223,1763260377.424421,0.031841032207012177,8.295034058392048e-05,0.09765625,1107.0,402816
0.00022886693477630615,,368.4867539405823,0.9999439120292664,5322,-0.002445608377456665,5.6989247241290286e-05,,0.15331068634986877,1763260379.4379458,0.0013548564165830612,0.00016589327424298972,0.0,1107.0,405120
7.612816989421844e-05,,369.04351139068604,0.9928557872772217,5328,-0.002148278057575226,5.6605222198413685e-05,,0.165856271982193,1763260379.9947033,0.0006846264004707336,0.0001708375639282167,0.0,1107.0,405760
0.0002717813476920128,,371.93801164627075,0.3078046441078186,5360,-0.005358271300792694,5.4685100622009486e-05,,0.1309472769498825,1763260382.8892035,0.0027651870623230934,0.0036345275584608316,0.0,1107.0,408960
0.014491939917206764,,372.16170048713684,0.9994287490844727,5362,-0.021353544667363167,5.4531490604858845e-05,,0.16453757882118225,1763260383.1128924,-0.01298130676150322,0.0007663024589419365,0.064453125,1107.0,409216
0.010912860743701458,,374.59322118759155,0.9718250036239624,5389,-0.046670105308294296,5.291858542477712e-05,,0.2529999017715454,1763260385.544413,0.00028988905251026154,0.0019312405493110418,0.03515625,1107.0,411904
0.007502165623009205,,378.406179189682,0.9962207674980164,5430,-0.041519731283187866,5.038402377977036e-05,,0.1947971135377884,1763260389.357371,0.0012215301394462585,0.0035641270224004984,0.037109375,1107.0,416128
0.05044621229171753,,379.37833070755005,0.9999676942825317,5441,-0.09586403518915176,4.969277870259248e-05,,0.2902197241783142,1763260390.3295226,-0.04115450382232666,0.0028484174981713295,0.1171875,1108.0,417280
,500.0,379.3981738090515,,5442,,,500.0,,1763260390.3493657,,,,,417335
0.005005337297916412,,379.4906373023987,0.9998512268066406,5443,-0.023955287411808968,4.961597369401716e-05,,0.22403499484062195,1763260390.4418292,0.029331989586353302,0.010022550821304321,0.015625,1108.0,417408
6.211642175912857e-05,,380.4133915901184,0.34459877014160156,5453,5.519762635231018e-05,4.90015372633934e-05,,0.18730208277702332,1763260391.3645835,-6.75572082400322e-05,0.004373978823423386,0.0,1108.0,418432
0.0010900301858782768,,380.5244584083557,0.9997285008430481,5454,0.005642620846629143,4.892473225481808e-05,,0.1752775013446808,1763260391.4756503,-0.0014935405924916267,0.0003032867971342057,0.009765625,1108.0,418560
0.0037795808166265488,,382.03551864624023,0.9997565746307373,5470,-0.013476349413394928,4.792626714333892e-05,,0.207214817404747,1763260392.9867105,0.009953927248716354,0.00021706781990360469,0.029296875,1108.0,420224
0.00203867070376873,,384.2219638824463,0.9993172883987427,5494,0.01883981004357338,4.646697561838664e-05,,0.13753031194210052,1763260395.1731558,-0.008886115625500679,0.00011449665180407465,0.0234375,1108.0,422656
0.019366784021258354,,385.5938210487366,0.9994359612464905,5509,-0.04656748101115227,4.55453155154828e-05,,0.19837673008441925,1763260396.545013,-0.004828980192542076,0.0036317314952611923,0.08984375,1108.0,424192
0.003979711793363094,,386.3949544429779,0.9996963739395142,5518,-0.03890450298786163,4.5007680455455557e-05,,0.21635490655899048,1763260397.3461463,0.023279931396245956,0.00031912297708913684,0.009765625,1108.0,425088
0.0013151662424206734,,387.3111402988434,-0.6979560852050781,5528,-0.010351501405239105,4.4393240386852995e-05,,0.21827256679534912,1763260398.2623322,0.009257378987967968,0.00015966760111041367,0.0,1108.0,426112
0.0002439059317111969,,387.5339078903198,0.002329409122467041,5531,-0.006764762103557587,4.4239630369702354e-05,,0.16921783983707428,1763260398.4850998,0.004550661891698837,0.001421005348674953,0.0,1108.0,426368
0.00036949943751096725,,390.0998249053955,0.9820948243141174,5558,-0.015494029968976974,4.2549923819024116e-05,,0.159844771027565,1763260401.0510168,0.008287915028631687,0.00014310696860775352,0.0,1108.0,429184
0.000764084979891777,,390.3239779472351,-0.010871529579162598,5561,-0.004703860729932785,4.2396313801873475e-05,,0.14492520689964294,1763260401.2751698,0.005736714228987694,0.0013875443255528808,0.009765625,1108.0,429440
0.006889123469591141,,391.2530074119568,0.9529010057449341,5571,-0.05052386224269867,4.178187373327091e-05,,0.18602819740772247,1763260402.2041993,0.02377375215291977,0.00026117253582924604,0.041015625,1108.0,430464
0.007422454655170441,,392.2897119522095,0.9047902226448059,5582,-0.02447260357439518,4.109062865609303e-05,,0.1431828886270523,1763260403.2409039,0.01209154911339283,0.00023826799588277936,0.03125,1108.0,431616
0.015390721149742603,,392.73581743240356,0.9993658661842346,5587,-0.054113566875457764,4.078340862179175e-05,,0.19854499399662018,1763260403.6870093,0.05142515152692795,0.002007614355534315,0.072265625,1108.0,432128
0.0002775704488158226,,393.07072019577026,0.9870002865791321,5591,-0.007044978439807892,4.055299359606579e-05,,0.17384809255599976,1763260404.021912,0.006716406904160976,0.00016017815505620092,0.0,1108.0,432512
0.016445253044366837,,393.88563776016235,0.9086333513259888,5600,-0.034431152045726776,4.0015362174017355e-05,,0.22859156131744385,1763260404.8368297,0.036826495081186295,0.005926277954131365,0.033203125,1108.0,433408
0.00011055078357458115,,396.446414232254,0.9728138446807861,5627,-0.0022812113165855408,3.832565198536031e-05,,0.17852173745632172,1763260407.3976061,0.0016771415248513222,0.00014774479495827109,0.0,1108.0,436224
0.00016629882156848907,,396.5586063861847,-0.0019884109497070312,5629,-0.004480473697185516,3.824884697678499e-05,,0.1299498975276947,1763260407.5097983,0.0017816666513681412,0.0009138634195551276,0.0,1108.0,436352
0.00568426214158535,,397.8204836845398,0.9989951848983765,5642,-0.05366191640496254,3.7403995520435274e-05,,0.2091737985610962,1763260408.7716756,0.022762874141335487,0.0005974719533696771,0.01953125,1108.0,437760
0.010938680730760098,,398.7438049316406,0.999260663986206,5652,-0.06646551936864853,3.678955545183271e-05,,0.22175614535808563,1763260409.6949968,0.01651517115533352,0.0006415402749553323,0.033203125,1108.0,438784
3.5567209124565125e-06,,400.8137230873108,0.9531967639923096,5675,-0.0006973147392272949,3.540706529747695e-05,,0.16137437522411346,1763260411.764915,0.00028290506452322006,0.0005732091958634555,0.0,1108.0,441088
0.00033783912658691406,,401.6283416748047,0.9622634053230286,5684,0.007863860577344894,3.4869430237449706e-05,,0.18222562968730927,1763260412.5795336,-0.0037925373762845993,0.0004838119784835726,0.0,1108.0,441984
0.0002869199961423874,,402.1862382888794,0.9306031465530396,5690,-0.004969064146280289,3.448540883255191e-05,,0.14184440672397614,1763260413.1374302,0.0045452602207660675,0.00026065052952617407,0.0,1108.0,442624
0.001128130592405796,,403.7067470550537,0.9424008727073669,5706,-0.017826877534389496,3.348694372107275e-05,,0.0958060473203659,1763260414.657939,0.006228095851838589,0.00019848883675877005,0.00390625,1108.0,444288
0.0006793411448597908,,408.57274174690247,0.9613314270973206,5759,-0.013441957533359528,3.0261136998888105e-05,,0.14450936019420624,1763260419.5239336,0.014365813694894314,0.00028355157701298594,0.0,1108.0,449664
0.0015707556158304214,,409.1665081977844,0.8928837180137634,5765,-0.008069328963756561,2.9877111956011504e-05,,0.18729811906814575,1763260420.1177,0.0052739400416612625,0.00020631540974136442,0.001953125,1108.0,450304
0.0008247001096606255,,409.7248330116272,0.00466465950012207,5772,-0.011201903223991394,2.9493086913134903e-05,,0.1913500428199768,1763260420.676025,0.008621764369308949,0.0009904809994623065,0.0078125,1108.0,450944
0.004627479240298271,,411.69134306907654,0.7238860726356506,5793,-0.04611865058541298,2.8187403586343862e-05,,0.2353704273700714,1763260422.642535,0.031393423676490784,0.000604956061579287,0.033203125,1108.0,453120
9.247288107872009e-05,,412.18006134033203,0.9523209929466248,5798,-0.001013476401567459,2.788018355204258e-05,,0.17247389256954193,1763260423.1312532,0.0010932423174381256,0.00022916379384696484,0.0,1108.0,453632
,500.0,412.3199288845062,,5800,,,500.0,,1763260423.2711208,,,,,453835
0.0017438456416130066,,413.6671040058136,0.7314569354057312,5814,-0.015109706670045853,2.688172025955282e-05,,0.12836314737796783,1763260424.618296,0.013396838679909706,0.0002139284333679825,0.0,1108.0,455296
0.000674770213663578,,413.7793457508087,-0.0034993886947631836,5816,-0.001270189881324768,2.68049152509775e-05,,0.14376020431518555,1763260424.7305377,0.005467339418828487,0.0008208905928768218,0.0,1108.0,455424
0.00023663602769374847,,413.8907482624054,0.9937688708305359,5817,-0.013913866132497787,2.672811024240218e-05,,0.03497939556837082,1763260424.8419402,0.0035435743629932404,0.0004659981350414455,0.0,1108.0,455552
0.0028924057260155678,,414.929318189621,0.9953286647796631,5828,-0.026416728273034096,2.6036866984213702e-05,,0.12460730969905853,1763260425.88051,0.011359944008290768,0.001145179383456707,0.029296875,1108.0,456704
7.653329521417618e-05,,415.5180993080139,0.018351733684539795,5835,-0.0007665529847145081,2.56528419413371e-05,,0.24584761261940002,1763260426.4692912,-0.001491735689342022,142.0146026611328,0.0,1108.0,457344
,500.0,418.20161390304565,,5864,,,500.0,,1763260429.1528058,,,,,460335
0.0002124616876244545,,419.78100848197937,0.9999057650566101,5881,-0.0038453489542007446,2.281106026202906e-05,,0.10167434066534042,1763260430.7322004,0.0048029376193881035,0.00032040663063526154,0.001953125,1108.0,462080
0.0003007790073752403,,421.29821372032166,0.8408764600753784,5897,-0.007517106831073761,2.1812595150549896e-05,,0.1751554310321808,1763260432.2494056,0.0030833231285214424,0.00036698015173897147,0.0,1108.0,463744
0.0004726788029074669,,421.74287700653076,0.9125259518623352,5902,-0.0061623938381671906,2.150537693523802e-05,,0.18478608131408691,1763260432.694069,0.0019371891394257545,0.0002873741614166647,0.0,1108.0,464256
0.0003306642174720764,,423.4861419200897,0.999845027923584,5921,-0.00589606910943985,2.0353301806608215e-05,,0.18296906352043152,1763260434.4373338,0.0026252269744873047,0.0002766535326372832,0.0,1108.0,466176
0.0006326548755168915,,427.71278142929077,0.5736440420150757,5966,-0.017036661505699158,1.7588325135875493e-05,,0.17098098993301392,1763260438.6639733,0.013516217470169067,0.00028009663219563663,0.0,1107.0,470784
,500.0,428.64897441864014,,5977,,,500.0,,1763260439.6001663,,,,,471835
,500.0,429.942214012146,,5991,,,500.0,,1763260440.893406,,,,,473335
4.02349978685379e-05,,430.12672424316406,-0.6931988000869751,5993,-0.0018249135464429855,1.5975421774783172e-05,,0.17680591344833374,1763260441.0779161,0.0005629286170005798,0.0004585490096360445,0.0,1107.0,473472
,500.0,430.85956597328186,,6001,,,500.0,,1763260441.8107579,,,,,474335
0.0006654281169176102,,432.09023571014404,0.9998847246170044,6014,0.00351116806268692,1.4669738447992131e-05,,0.19701001048088074,1763260443.0414276,-0.013219932094216347,0.0006779209361411631,0.0,1107.0,475648
0.0026175742968916893,,432.3177468776703,0.9997795820236206,6017,-0.009511590003967285,1.4516129340336192e-05,,0.232862651348114,1763260443.2689388,0.00943510141223669,0.003618021961301565,0.021484375,1108.0,475904
0.00012816861271858215,,433.9390435218811,0.16167861223220825,6034,-0.0037267357110977173,1.344086012977641e-05,,0.1554323434829712,1763260444.8902354,0.0044829100370407104,0.0004568339791148901,0.0,1107.0,477696
0.00034720636904239655,,434.7210295200348,0.9817700386047363,6043,-0.003503851592540741,1.290322597924387e-05,,0.19710712134838104,1763260445.6722214,0.004925793036818504,0.00040156341856345534,0.0,1108.0,478592
3.1730160117149353e-06,,434.97527956962585,0.05858135223388672,6046,-0.00015369243919849396,1.274961596209323e-05,,0.09601408988237381,1763260445.9264715,0.0008356748148798943,132.31021118164062,0.0,1108.0,478848
0.00011108070611953735,,435.75118374824524,0.9839826226234436,6054,0.004506364464759827,1.221198181156069e-05,,0.14296118915081024,1763260446.7023757,-0.004007233306765556,0.000412318273447454,0.0,1108.0,479744
0.0001345612108707428,,436.9350321292877,0.9709153771400452,6067,0.006639748811721802,1.144393263530219e-05,,0.1434759497642517,1763260447.886224,-0.0026353076100349426,0.00046115543227642775,0.0,1108.0,481024
0.0005516381934285164,,437.1574032306671,0.9996187090873718,6069,-0.0029975399374961853,1.129032261815155e-05,,0.17830458283424377,1763260448.1085951,0.0015697767958045006,0.00040296860970556736,0.0,1108.0,481280
0.0009750267490744591,,437.7168107032776,-0.004143238067626953,6076,-0.011836707592010498,1.0906297575274948e-05,,0.176488995552063,1763260448.6680026,0.007826377637684345,0.0005473370547406375,0.001953125,1108.0,481920
,500.0,438.0983695983887,,6080,,,500.0,,1763260449.0495615,,,,,482335
0.00021281372755765915,,438.7550332546234,0.9965384602546692,6087,-0.001519870012998581,1.0215053407591768e-05,,0.22344854474067688,1763260449.7062252,-0.0007510660216212273,0.00041809078538790345,0.0,1108.0,483072
0.00012517627328634262,,439.7879214286804,0.9997209310531616,6098,-0.003961900249123573,9.523809239908587e-06,,0.1217704713344574,1763260450.7391133,-0.003960876725614071,0.0006970700342208147,0.0,1108.0,484224
0.00015471037477254868,,441.870920419693,0.9993947148323059,6121,-0.005293063819408417,8.141320904542226e-06,,0.19107860326766968,1763260452.8221123,0.005673368461430073,0.0004573042970150709,0.0,1108.0,486528
,500.0,442.5954177379608,,6129,,,500.0,,1763260453.5466096,,,,,487335
0.00010110624134540558,,443.50518226623535,0.9997620582580566,6138,-0.009118981659412384,7.066052148729796e-06,,0.19877943396568298,1763260454.4563742,0.00630326010286808,0.0007937133777886629,0.0,1108.0,488320
2.003740519285202e-05,,444.32212567329407,0.5088227391242981,6147,-0.0029021864756941795,6.528417998197256e-06,,0.16208022832870483,1763260455.2733176,0.0014554047957062721,0.00030085330945439637,0.0,1108.0,489216
,500.0,447.0799300670624,,6178,,,500.0,,1763260458.031122,,,,,492335
4.398636519908905e-06,,448.80150628089905,0.22087174654006958,6196,-0.000873195007443428,3.533026074364898e-06,,0.12653595209121704,1763260459.7526982,0.00036115478724241257,0.0003897030255757272,0.0,1108.0,494208
3.731530159711838e-05,,449.13627314567566,0.9951189160346985,6200,-0.004074178636074066,3.3026112760126125e-06,,0.2532389163970947,1763260460.087465,0.0015882598236203194,0.0004144665726926178,0.0,1108.0,494592
1.4901161193847656e-08,,453.9951148033142,-0.8156826496124268,6253,-2.1751970052719116e-05,7.68049162047646e-08,,0.1633867770433426,1763260464.9463067,-6.18956983089447e-06,0.0004167092265561223,0.0,1108.0,499968
