losses/old_approx_kl,losses/explained_variance,losses/policy_loss,losses/value_loss,charts/episodic_return,charts/SPS,charts/episodic_length,losses/entropy,_step,global_step,losses/approx_kl,losses/clipfrac,charts/learning_rate,_runtime,_timestamp
-0.00402333028614521,0.6563314199447632,-0.0011842772364616394,1.695168793958146e-05,,1082.0,,0.21599826216697693,4533,322944,0.0001697242259979248,0.0,0.00010629800090100616,302.30998396873474,1763260313.33971
,,,,500.0,,500.0,,4534,323031,,,,302.33984303474426,1763260313.369569
0.025215424597263336,-2.5033950805664062e-06,-0.016729801893234253,0.0012063495814800262,,1082.0,,0.10783185064792633,4555,325120,0.0032845884561538696,0.0078125,0.00010499232303118333,304.2808949947357,1763260315.310621
-0.0005156099796295166,0.9408053159713745,0.00014482811093330383,5.609759682556614e-05,,1082.0,,0.06318214535713196,4562,325888,5.969591438770294e-05,0.017578125,0.00010453149297973141,304.9886631965637,1763260316.0183892
,,,,500.0,,500.0,,4613,331031,,,,309.66148471832275,1763260320.6912107
0.0014005890116095543,-0.14174103736877441,0.00019865063950419426,5.440147106128279e-06,,1082.0,,0.15398989617824554,4626,332416,8.59145075082779e-06,0.0,0.00010061443754239008,310.9165449142456,1763260321.946271
0.03763469308614731,0.8760904669761658,-0.028887055814266205,9.937749382515904e-06,,1082.0,,0.15047405660152435,4635,333312,0.004957381635904312,0.037109375,0.00010007680248236284,311.7330584526062,1763260322.7627845
0.0028142351657152176,0.7050495147705078,3.889203071594238e-06,3.560088589438237e-05,,1082.0,,0.2328580617904663,4641,333952,0.0002581123262643814,0.0,9.969277743948624e-05,312.3239357471466,1763260323.3536618
-0.001378367654979229,0.8619712591171265,0.006539523601531982,0.0003651813603937626,,1082.0,,0.3309839963912964,4644,334208,0.0007319813594222069,0.0,9.95391674223356e-05,312.54880475997925,1763260323.5785308
0.00048610568046569824,0.9613804817199707,-0.0026078596711158752,9.8952723419643e-06,,1082.0,,0.14179778099060059,4661,336000,0.004697369411587715,0.029296875,9.846390457823873e-05,314.1462481021881,1763260325.1759741
0.0525222085416317,0.9408364295959473,-0.023547515273094177,1.7405865946784616e-05,,1082.0,,0.1677280068397522,4675,337408,0.00720552820712328,0.03125,9.76190494839102e-05,315.4440724849701,1763260326.4737985
,,,,500.0,,500.0,,4691,339031,,,,316.84422850608826,1763260327.8739545
0.026448365300893784,0.6871995329856873,-0.009567733854055405,6.369252514559776e-05,,1083.0,,0.2036776840686798,4709,340864,0.006608234718441963,0.015625,9.554531425237656e-05,318.5521047115326,1763260329.5818307
0.0048844097182154655,0.8803240060806274,-0.005486244335770607,0.00042419458623044193,,1083.0,,0.2205815464258194,4713,341248,0.0001293504610657692,0.0,9.53148992266506e-05,318.886189699173,1763260329.9159157
0.0015433728694915771,0.9310158491134644,0.0006209872663021088,2.1087873392389156e-05,,1083.0,,0.14971478283405304,4738,343808,0.0008033253252506256,0.0,9.377879905514419e-05,321.184143781662,1763260332.2138698
0.004630311392247677,0.5808634161949158,0.00040020421147346497,3.698891305248253e-06,,1083.0,,0.07314817607402802,4739,343936,0.004076371900737286,0.021484375,9.370199404656887e-05,321.29485154151917,1763260332.3245776
0.035852789878845215,-8.344650268554688e-07,0.005972307175397873,146.16119384765625,,1083.0,,0.20814011991024017,4741,344064,0.019130919128656387,0.078125,9.362518903799355e-05,321.4092674255371,1763260332.4389935
0.006472572684288025,0.8512834906578064,-0.004497110843658447,1.7373522496200167e-05,,1083.0,,0.1078210175037384,4743,344320,0.001126537099480629,0.0,9.347157902084291e-05,321.66080355644226,1763260332.6905296
-0.002574949525296688,0.9031777381896973,-0.0067088305950164795,0.0007102022645995021,,1083.0,,0.2458144575357437,4772,347264,0.0010814191773533821,0.0,9.170507109956816e-05,324.27702832221985,1763260335.3067544
-0.007142317481338978,0.8885317444801331,0.005463641136884689,0.000367892615031451,,1084.0,,0.22198225557804108,4786,348672,0.0017889318987727165,0.005859375,9.086021600523964e-05,325.5298397541046,1763260336.5595658
0.014684932306408882,0.9341966509819031,0.00013697892427444458,2.557443622208666e-05,,1084.0,,0.16916996240615845,4787,348800,0.002698805183172226,0.0078125,9.078341099666432e-05,325.6413252353668,1763260336.6710513
-0.04643387719988823,0.8889973759651184,-0.040693555027246475,8.364688255824149e-05,,1084.0,,0.2869047522544861,4788,348928,0.0380195677280426,0.080078125,9.0706605988089e-05,325.76628065109253,1763260336.7960067
-0.0055787209421396255,0.896935760974884,-0.02391834929585457,0.00041734750266186893,,1084.0,,0.23640388250350952,4796,349696,0.007833009585738182,0.017578125,9.024577593663707e-05,326.47901797294617,1763260337.508744
,,,,500.0,,500.0,,4809,351031,,,,327.6444137096405,1763260338.6741397
0.0007824478670954704,-0.6640625,0.0,2.401984602329321e-07,,1084.0,,0.24815215170383453,4813,351488,0.0006923386827111244,0.0,8.917050581658259e-05,328.0964286327362,1763260339.1261547
-0.0006241286173462868,0.8295696973800659,0.0014773383736610413,2.833591861417517e-05,,1084.0,,0.17224185168743134,4851,355328,5.209352821111679e-05,0.0,8.68663628352806e-05,331.55114459991455,1763260342.5808706
0.021536488085985184,-2.0265579223632812e-06,-0.01738157495856285,0.0012368953321129084,,1084.0,,0.16271570324897766,4874,357632,0.003262961283326149,0.015625,8.548387268092483e-05,333.63702297210693,1763260344.666749
,,,,500.0,,500.0,,4878,358031,,,,333.97633242607117,1763260345.0060585
0.01137126050889492,0.7931034564971924,-0.008168831467628479,4.023920701001771e-05,,1084.0,,0.1819314956665039,4882,358528,0.0016238167881965637,0.00390625,8.494623762089759e-05,334.45594120025635,1763260345.4856672
-0.0022049415856599808,0.8287500143051147,-0.0006441026926040649,7.673117215745151e-05,,1084.0,,0.1781790554523468,4920,362368,2.1863728761672974e-05,0.0,8.264208736363798e-05,337.8965561389923,1763260348.9262822
,,,,500.0,,500.0,,4932,363531,,,,338.9295754432678,1763260349.9593015
0.005521918646991253,-2.384185791015625e-06,-0.0157970879226923,146.1082305908203,,1085.0,,0.2316063642501831,4933,363648,0.00031364429742097855,0.0,8.187403727788478e-05,339.03530406951904,1763260350.06503
0.0007631592452526093,0.838284969329834,0.0031434670090675354,2.2290987544693053e-06,,1085.0,,0.23616854846477509,4939,364288,9.370967745780945e-05,0.0,8.149001223500818e-05,339.62351727485657,1763260350.6532433
,,,,500.0,,500.0,,4946,365031,,,,340.2145552635193,1763260351.2442813
0.013659387826919556,0.8698835372924805,-0.015998225659132004,0.00023929231974761933,,1085.0,,0.29826295375823975,4953,365696,0.0014997925609350204,0.001953125,8.064516441663727e-05,340.8854501247406,1763260351.9151762
0.00011256057769060135,0.8625849485397339,-0.0003219321370124817,0.0005332368891686201,,1085.0,,0.16147483885288239,4958,366208,6.305985152721405e-06,0.0,8.033794438233599e-05,341.3309292793274,1763260352.3606553
0.0009178370237350464,0.8988919854164124,-0.001947544515132904,0.0007482586661353707,,1085.0,,0.2263219654560089,4963,366720,3.172270953655243e-05,0.0,8.003072434803471e-05,341.8107726573944,1763260352.8404987
,,,,500.0,,500.0,,4971,367531,,,,342.5234000682831,1763260353.553126
-0.00012271758168935776,-2.1457672119140625e-06,0.0049433037638664246,0.0011430842569097877,,1085.0,,0.17807379364967346,4972,367616,0.0005577774718403816,0.0,7.949308928800747e-05,342.62028217315674,1763260353.6500082
0.004302487708628178,0.8095116019248962,0.000631481409072876,0.0005308958352543414,,1085.0,,0.118800587952137,4978,368256,0.00026414263993501663,0.0,7.910906424513087e-05,343.1767694950104,1763260354.2064955
,,,,500.0,,500.0,,4981,368531,,,,343.40776085853577,1763260354.437487
0.03171457350254059,0.5312902927398682,-0.021690301597118378,6.193420995259658e-05,,1085.0,,0.09120632708072662,4989,369408,0.004925267770886421,0.009765625,7.841781916795298e-05,344.214008808136,1763260355.2437348
0.01763002946972847,0.8591128587722778,-0.027256645262241364,4.055856334161945e-05,,1085.0,,0.25183141231536865,4994,369920,0.004062497057020664,0.01171875,7.81105991336517e-05,344.6883821487427,1763260355.7181082
0.007280123420059681,0.8576211929321289,-0.015157315880060196,8.013514161575586e-05,,1085.0,,0.0998012125492096,5008,371328,0.002876940183341503,0.015625,7.726574403932318e-05,345.9508786201477,1763260356.9806046
0.06923090666532516,0.35405439138412476,-0.014329182915389538,3.5167646274203435e-05,,1085.0,,0.1605968177318573,5013,371840,0.015818830579519272,0.0546875,7.69585240050219e-05,346.39069747924805,1763260357.4204235
,,,,500.0,,500.0,,5015,372031,,,,346.52666759490967,1763260357.5563936
0.03367888554930687,0.984000027179718,-0.008092489093542099,2.4526496417820454e-05,,1085.0,,0.15061834454536438,5039,374528,0.0016736742109060287,0.041015625,7.534561882494017e-05,348.86792373657227,1763260359.8976498
0.048112645745277405,0.8128994703292847,-0.015061629936099052,0.00033458747202530503,,1086.0,,0.14118236303329468,5071,377728,0.008037918247282505,0.048828125,7.342550088651478e-05,351.699422121048,1763260362.7291481
0.00018790178000926971,0.9407937526702881,2.250075340270996e-06,8.13924998510629e-08,,1086.0,,0.06270696967840195,5117,382464,2.6494264602661133e-05,0.0,7.058371556922793e-05,355.94387912750244,1763260366.9736052
-0.001511220820248127,0.8017914891242981,-0.0020910799503326416,5.098220208310522e-05,,1086.0,,0.15312924981117249,5122,382976,4.6652741730213165e-05,0.0,7.027649553492665e-05,356.4333441257477,1763260367.4630702
0.0020449133589863777,-0.31201171875,-0.0012749060988426208,3.823712177108973e-05,,1086.0,,0.15685918927192688,5127,383488,0.003356090746819973,0.02734375,6.996927550062537e-05,356.88019275665283,1763260367.9099188
,,,,500.0,,500.0,,5128,383531,,,,356.8976185321808,1763260367.9273446
0.00846424326300621,0.8528566360473633,-0.04100281000137329,0.0005436267820186913,,1086.0,,0.25232380628585815,5140,384768,0.010119146667420864,0.03515625,6.920122541487217e-05,358.02565455436707,1763260369.0553806
0.0002742493525147438,0.9518900513648987,-0.005758754909038544,4.789584636455402e-05,,1086.0,,0.19612838327884674,5146,385408,0.01192364003509283,0.052734375,6.881720764795318e-05,358.61546063423157,1763260369.6451867
0.005903223529458046,0.9178134202957153,-0.008983716368675232,8.1986901932396e-05,,1086.0,,0.17726397514343262,5150,385792,0.0012669824063777924,0.00390625,6.858679262222722e-05,358.9469072818756,1763260369.9766333
-0.003736794926226139,0.7347898483276367,0.00905558466911316,0.00010737219417933375,,1086.0,,0.17804545164108276,5151,385920,0.001610209234058857,0.005859375,6.85099876136519e-05,359.0565800666809,1763260370.086306
0.012940751388669014,-1.3113021850585938e-06,-0.0035765282809734344,0.0007154956692829728,,1086.0,,0.1366032361984253,5163,387072,0.0033814534544944763,0.00390625,6.781874253647402e-05,360.09292817115784,1763260371.1226542
-0.004019119776785374,1.0,0.0,1.4343531802296638e-06,,1086.0,,0.31080925464630127,5196,390528,0.001941693015396595,0.0,6.574500730494037e-05,363.20337557792664,1763260374.2331016
,,,,500.0,,500.0,,5197,390531,,,,363.20597219467163,1763260374.2356982
0.004404520615935326,0.8932517766952515,-0.0060281902551651,0.0004727383784484118,,1087.0,,0.1300850808620453,5238,394752,0.00035041943192481995,0.0,6.32104420219548e-05,367.0449378490448,1763260378.0746639
-0.00276110228151083,0.9667829275131226,-0.025552786886692047,0.00012473338574636728,,1087.0,,0.25961917638778687,5239,394880,0.005803794600069523,0.029296875,6.313363701337948e-05,367.1559636592865,1763260378.1856897
-0.0009885504841804504,0.8947638273239136,0.0003166012465953827,6.692115857731551e-05,,1086.0,,0.14287181198596954,5244,395392,6.805360317230225e-05,0.0,6.282642425503582e-05,367.6365077495575,1763260378.6662338
0.0042307740077376366,-2.384185791015625e-07,0.0012655369937419891,0.000938102079089731,,1087.0,,0.2831675708293915,5251,396032,0.0011136224493384361,0.0,6.244239921215922e-05,368.1912143230438,1763260379.2209404
0.000424705445766449,0.9348368048667908,-0.0011562779545783997,4.1138220694847405e-05,,1087.0,,0.16983026266098022,5258,396800,6.374157965183258e-05,0.0,6.19815691607073e-05,368.88582706451416,1763260379.915553
0.012287884019315243,0.9234418869018555,-0.015858005732297897,0.0005854546325281262,,1087.0,,0.18747763335704803,5267,397696,0.0031797783449292183,0.005859375,6.144393410068005e-05,369.70156359672546,1763260380.7312896
-0.0021964609622955322,-2.0265579223632812e-06,0.0011815279722213745,0.0006799534894526005,,1087.0,,0.21381565928459167,5281,399104,0.0005481783300638199,0.0,6.059907900635153e-05,370.95582914352417,1763260381.9855552
,,,,500.0,,500.0,,5300,401031,,,,372.66687512397766,1763260383.6966012
0.015301506966352463,0.8347060680389404,-0.009052381850779057,8.077325037447736e-05,,1087.0,,0.14745430648326874,5322,403328,0.0019093360751867294,0.0,5.806451736134477e-05,374.7405459880829,1763260385.770272
0.001512422226369381,0.994987964630127,-0.010730981826782227,3.263169128331356e-05,,1087.0,,0.2146923989057541,5328,403968,0.0005780784413218498,0.0,5.768049231846817e-05,375.331547498703,1763260386.3612735
0.003050302155315876,0.9359794855117798,-0.001773621654137969,0.0004880429187323898,,1087.0,,0.21302244067192078,5360,407168,3.5169534385204315e-05,0.0,5.576036710408516e-05,378.2057626247406,1763260389.2354887
-0.0008634068071842194,0.876819372177124,0.0031469911336898804,7.70001788623631e-05,,1087.0,,0.18122756481170654,5362,407424,0.00941552221775055,0.05859375,5.560675708693452e-05,378.4244112968445,1763260389.4541373
0.007143167778849602,-1.430511474609375e-06,-0.014232873916625977,0.0008645557682029903,,1088.0,,0.10707800090312958,5389,410112,0.0007651187479496002,0.0,5.3993855544831604e-05,380.8255524635315,1763260391.8552785
0.003952385857701302,0.8903393149375916,0.002387821674346924,0.00012429693015292287,,1088.0,,0.20232316851615906,5430,414336,0.0006014984101057053,0.0,5.145929389982484e-05,384.62547993659973,1763260395.655206
0.0032108984887599945,0.21642738580703735,-0.003790084272623062,7.688187179155648e-05,,1088.0,,0.11848483979701996,5441,415488,0.000575801357626915,0.015625,5.076804882264696e-05,385.6644353866577,1763260396.6941614
,,,,500.0,,500.0,,5442,415531,,,,385.68148374557495,1763260396.7112098
-0.006297001615166664,-1.430511474609375e-06,0.004533336963504553,0.0008483730489388108,,1088.0,,0.15887677669525146,5443,415616,0.00011840276420116425,0.0,5.069124381407164e-05,385.77760553359985,1763260396.8073316
-0.02033117786049843,-1.6689300537109375e-06,0.013709325343370438,0.0007877055322751403,,1088.0,,0.17527350783348083,5453,416640,0.007838372141122818,0.0234375,5.007680374546908e-05,386.70188450813293,1763260397.7316105
0.004687069915235043,0.5592589974403381,-0.014005545526742935,0.0005478408420458436,,1088.0,,0.16084229946136475,5454,416768,0.001195649616420269,0.001953125,4.999999873689376e-05,386.81299781799316,1763260397.8427238
0.00010933354496955872,0.9305917024612427,0.0001673474907875061,7.150119927246124e-05,,1088.0,,0.1726260483264923,5470,418432,2.9187649488449097e-05,0.0,4.90015372633934e-05,388.2919325828552,1763260399.3216586
-0.0038157179951667786,0.30127429962158203,-0.005504045635461807,7.820311293471605e-05,,1088.0,,0.15048488974571228,5494,420864,0.0002939961850643158,0.0,4.754224210046232e-05,390.5076758861542,1763260401.537402
0.0033422205597162247,0.8425184488296509,0.0010811304673552513,0.00010999794903909788,,1088.0,,0.09184262901544571,5509,422400,0.0001784730702638626,0.0,4.6620581997558475e-05,391.937344789505,1763260402.9670708
-0.004014400765299797,0.9338416457176208,-0.01717114821076393,0.00015674979658797383,,1088.0,,0.22652927041053772,5518,423296,0.004948098212480545,0.0234375,4.608295057551004e-05,392.75394082069397,1763260403.7836668
-0.001991639845073223,0.939400315284729,0.0015630852431058884,9.852390212472528e-05,,1088.0,,0.1657385528087616,5528,424320,0.0003734910860657692,0.0,4.546851050690748e-05,393.6863830089569,1763260404.716109
-0.0067599499598145485,-1.3113021850585938e-06,0.0033349022269248962,0.00045353235327638686,,1088.0,,0.17405931651592255,5531,424576,0.0005705999210476875,0.0,4.531490048975684e-05,393.9101331233978,1763260404.9398592
0.0012697475031018257,0.543817937374115,-0.0009835809469223022,9.566009975969791e-05,,1088.0,,0.128751739859581,5558,427392,3.434065729379654e-05,0.0,4.362519030109979e-05,396.42484188079834,1763260407.454568
-0.010031434707343578,-1.5497207641601562e-06,0.004206887446343899,0.0007367465877905488,,1088.0,,0.1712600737810135,5561,427648,0.0015414664521813393,0.001953125,4.347158392192796e-05,396.6508014202118,1763260407.6805274
2.9578804969787598e-06,0.9225860834121704,0.0006018988788127899,0.00035041748196817935,,1088.0,,0.14881286025047302,5571,428672,3.915280103683472e-06,0.0,4.28571438533254e-05,397.57370829582214,1763260408.6034343
0.0008011311292648315,0.8822373151779175,0.0028703808784484863,0.00018105411436408758,,1088.0,,0.09204043447971344,5582,429824,0.00011985935270786285,0.0,4.2165898776147515e-05,398.657381772995,1763260409.6871078
0.01293367799371481,0.9074917435646057,0.0011004656553268433,6.460799340857193e-05,,1088.0,,0.24301104247570038,5587,430336,0.0035051750019192696,0.00390625,4.1858678741846234e-05,399.1380343437195,1763260410.1677604
-0.000667705200612545,0.710181474685669,0.001187928020954132,0.00036559387808665633,,1088.0,,0.19024644792079926,5591,430720,1.0575167834758759e-05,0.0,4.162826371612027e-05,399.470828294754,1763260410.5005543
0.0027168700471520424,-2.2649765014648438e-06,-0.0032974034547805786,0.0004906011745333672,,1088.0,,0.21137520670890808,5600,431616,0.0001804167404770851,0.0,4.109062865609303e-05,400.2829165458679,1763260411.3126426
0.00024961307644844055,0.8983862400054932,0.0018248707056045532,0.0001250008645001799,,1089.0,,0.19584022462368011,5627,434432,0.00010128691792488098,0.0,3.940092210541479e-05,402.80089116096497,1763260413.8306172
0.015219023451209068,-7.152557373046875e-07,-0.003512965515255928,0.0004195960354991257,,1089.0,,0.19684410095214844,5629,434560,0.0015096431598067284,0.0,3.932411709683947e-05,402.91424894332886,1763260413.943975
0.04048585146665573,0.7954798936843872,-0.030110113322734833,0.00016124355897773057,,1089.0,,0.30470287799835205,5642,435968,0.005079503171145916,0.0078125,3.847926200251095e-05,404.2114613056183,1763260415.2411873
-0.00030614249408245087,0.9411764740943909,0.00042123161256313324,4.798220470547676e-05,,1089.0,,0.1742897480726242,5652,436992,0.002084203064441681,0.00390625,3.786482193390839e-05,405.14069390296936,1763260416.17042
-0.0013458915054798126,0.8741387724876404,-0.0039042290300130844,0.00017877924256026745,,1089.0,,0.2607994079589844,5675,439296,0.0002947896718978882,0.0,3.648233541753143e-05,407.2182340621948,1763260418.24796
-0.008104788139462471,0.8860769271850586,0.003923129290342331,0.00029270374216139317,,1089.0,,0.22839830815792084,5684,440192,0.00046439655125141144,0.0,3.594470035750419e-05,408.0343463420868,1763260419.0640724
-0.00026472099125385284,0.64892578125,-0.02046218141913414,0.00011787873518187553,,1089.0,,0.20125818252563477,5690,440832,0.0012879036366939545,0.0,3.556067531462759e-05,408.6266493797302,1763260419.6563754
0.006337109953165054,0.47007811069488525,0.0010631270706653595,0.00013702729484066367,,1089.0,,0.1862143576145172,5706,442496,0.002066824585199356,0.01171875,3.4562210203148425e-05,410.10866355895996,1763260421.1383896
-0.0002597672864794731,0.8304966688156128,-0.00023456662893295288,0.00011786776303779334,,1089.0,,0.2538025379180908,5759,447872,4.5979395508766174e-06,0.0,3.133640711894259e-05,414.967435836792,1763260425.9971619
-0.002836586907505989,1.0,0.0,3.5923469113186e-05,,1089.0,,0.1675081104040146,5765,448512,0.0003173593431711197,0.0,3.095238207606599e-05,415.5245065689087,1763260426.5542326
0.001370798796415329,-2.384185791015625e-06,-0.0004986710846424103,0.00040474918205291033,,1089.0,,0.20178799331188202,5772,449152,0.0007358919829130173,0.0,3.0568357033189386e-05,416.11755776405334,1763260427.1472838
0.010674957185983658,0.8997700810432434,-0.023275116458535194,0.00017741131887305528,,1089.0,,0.15345121920108795,5793,451328,0.0017221048474311829,0.001953125,2.9262673706398346e-05,418.0826439857483,1763260429.11237
0.0005995109677314758,0.9681612253189087,-0.002383340150117874,0.0001430922857252881,,1089.0,,0.14532259106636047,5798,451840,1.7952173948287964e-05,0.0,2.8955453672097065e-05,418.52651953697205,1763260429.5562456
,,,,500.0,,500.0,,5800,452031,,,,418.65990567207336,1763260429.6896317
0.014179610647261143,-1.0,0.0,0.00011456734500825405,,1089.0,,0.25431954860687256,5814,453504,0.003337223082780838,0.017578125,2.79569885606179e-05,420.0348389148712,1763260431.064565
-0.002257566899061203,-1.6689300537109375e-06,-0.0004163868725299835,146.22760009765625,,1089.0,,0.18356651067733765,5816,453632,0.0001028105616569519,0.0,2.788018355204258e-05,420.147522687912,1763260431.1772487
0.005177507176995277,0.8684777617454529,-0.003917723894119263,0.0003332812339067459,,1089.0,,0.2018834352493286,5817,453760,0.00047493167221546173,0.0,2.780337854346726e-05,420.25638008117676,1763260431.286106
-0.007952935993671417,0.9426373243331909,-0.013968490064144135,0.00018049197387881577,,1089.0,,0.2127482146024704,5828,454912,0.001544404774904251,0.001953125,2.7112135285278782e-05,421.28079628944397,1763260432.3105223
0.0049481261521577835,-5.960464477539062e-07,-0.002401098608970642,0.0004182640986982733,,1089.0,,0.1610507071018219,5835,455552,0.0006072204560041428,0.0,2.672811024240218e-05,421.8697566986084,1763260432.8994827
,,,,500.0,,500.0,,5864,458531,,,,424.5171935558319,1763260435.5469196
-0.0019051134586334229,0.8235576748847961,0.0030651651322841644,0.00017047453729901463,,1090.0,,0.21850299835205078,5881,460288,0.0002386048436164856,0.0,2.388632856309414e-05,426.1220750808716,1763260437.151801
-0.0038125570863485336,0.9312988519668579,0.005119681358337402,0.00015217387408483773,,1090.0,,0.10793928056955338,5897,461952,0.0005895644426345825,0.0,2.288786527060438e-05,427.59641432762146,1763260438.6261404
0.008446801453828812,0.7689924240112305,-0.008960217237472534,0.00014003140677232295,,1090.0,,0.1495579481124878,5902,462464,0.00024116411805152893,0.001953125,2.25806452363031e-05,428.0471103191376,1763260439.0768363
-0.005532164126634598,0.9257271885871887,0.004166893661022186,0.00017519968969281763,,1090.0,,0.09435436129570007,5921,464384,0.00022291578352451324,0.0,2.14285719266627e-05,429.77833461761475,1763260440.8080606
4.2829662561416626e-05,0.941556990146637,-0.0006684735417366028,0.000149956758832559,,1090.0,,0.21333792805671692,5966,468992,5.3688883781433105e-05,0.0,1.8663595255929977e-05,433.8904333114624,1763260444.9201593
,,,,500.0,,500.0,,5977,470031,,,,434.8139967918396,1763260445.8437228
,,,,500.0,,500.0,,5991,471531,,,,436.0941495895386,1763260447.1238756
0.00887547992169857,0.8975839614868164,-0.01098708063364029,0.0002845583367161453,,1090.0,,0.26189595460891724,5993,471680,0.00033200718462467194,0.0,1.7050691894837655e-05,436.2789912223816,1763260447.3087173
,,,,500.0,,500.0,,6001,472531,,,,437.00589632987976,1763260448.0356224
0.001683386042714119,0.9415118098258972,-0.005792262963950634,0.00019926596723962575,,1090.0,,0.26240062713623047,6014,473856,0.0001907162368297577,0.0,1.5745008568046615e-05,438.23488664627075,1763260449.2646127
-0.001119803637266159,-1.3113021850585938e-06,-0.0006738454103469849,0.0004099277430213988,,1090.0,,0.09355227649211884,6017,474112,1.4755874872207642e-05,0.0,1.5591398550895974e-05,438.4557480812073,1763260449.485474
0.001290149986743927,0.716796875,0.00586298480629921,0.00022163106768857688,,1091.0,,0.20624098181724548,6034,475904,0.00023133493959903717,0.0,1.4516129340336192e-05,440.08185148239136,1763260451.1115775
-0.002541962079703808,0.817004382610321,-0.0004172027111053467,0.00019948974659200758,,1091.0,,0.20162233710289001,6043,476800,9.051617234945297e-05,0.0,1.397849428030895e-05,440.8878285884857,1763260451.9175546
0.004561031237244606,-8.344650268554688e-07,0.001809440553188324,0.0003352538915351033,,1091.0,,0.18138672411441803,6046,477056,0.0001543331891298294,0.0,1.3824885172653012e-05,441.113737821579,1763260452.1434639
-0.00046488363295793533,0.0004595518112182617,-0.0019117537885904312,0.0001775415730662644,,1091.0,,0.15827986598014832,6054,477952,0.0003577573224902153,0.0,1.328725011262577e-05,441.9226257801056,1763260452.9523518
0.00014741066843271255,0.7560553550720215,-0.00029173120856285095,0.00030407230951823294,,1091.0,,0.17757833003997803,6067,479232,3.8906000554561615e-05,0.0,1.251920093636727e-05,443.0651023387909,1763260454.0948284
-0.0004829373210668564,0.6558657884597778,-0.0001469990238547325,0.0001886127283796668,,1091.0,,0.25938379764556885,6069,479488,2.131052315235138e-05,0.0,1.2365591828711331e-05,443.28576612472534,1763260454.3154922
0.00043691694736480713,-1.6689300537109375e-06,-0.0002942606806755066,0.0003714386548381299,,1091.0,,0.12878917157649994,6076,480128,1.2293457984924316e-06,0.0,1.198156678583473e-05,443.9328076839447,1763260454.9625337
,,,,500.0,,500.0,,6080,480531,,,,444.27071714401245,1763260455.3004432
7.729325443506241e-05,0.8472244143486023,-6.899237632751465e-06,0.0002787581761367619,,1091.0,,0.29867416620254517,6087,481280,1.648440957069397e-07,0.0,1.129032261815155e-05,444.96449398994446,1763260455.99422
-0.002672211267054081,0.9278937578201294,-0.003348343074321747,0.000218744229641743,,1091.0,,0.18556375801563263,6098,482432,0.00025875773280858994,0.0,1.0599078450468369e-05,445.99504017829895,1763260457.0247662
0.0014879480004310608,0.8715640306472778,0.00022404640913009644,0.00025491000269539654,,1091.0,,0.19387705624103546,6121,484736,4.265829920768738e-05,0.0,9.216590115102008e-06,448.05330204963684,1763260459.083028
,,,,500.0,,500.0,,6129,485531,,,,448.7258996963501,1763260459.7556257
-0.005525020882487297,,0.0,0.00018644721421878785,,1091.0,,0.20907935500144958,6138,486528,0.00022167526185512543,0.0,8.141320904542226e-06,449.63448572158813,1763260460.6642118
0.0004678359255194664,0.8967264890670776,-0.0001898445188999176,0.00021541578462347388,,1091.0,,0.09312311559915543,6147,487424,2.484675496816635e-05,0.0,7.603686754009686e-06,450.447069644928,1763260461.4767957
,,,,500.0,,500.0,,6178,490531,,,,453.2377235889435,1763260464.2674496
-0.000423213467001915,-0.0390625,-0.0009275749325752258,0.00023928703740239143,,1091.0,,0.09474615007638931,6196,492416,3.7400051951408386e-05,0.0,4.608295057551004e-06,454.9214434623718,1763260465.9511695
0.0006748819723725319,0.5563725233078003,-0.0007741972804069519,0.00023359956685453653,,1091.0,,0.13207653164863586,6200,492800,1.5825964510440826e-05,0.0,4.377880031825043e-06,455.2799754142761,1763260466.3097014
8.196569979190826e-06,0.9049282073974609,-4.873797297477722e-05,0.0002622893953230232,,1092.0,,0.2265295684337616,6253,498176,1.555308699607849e-07,0.0,1.152073764387751e-06,460.0854799747467,1763260471.115206
