losses/old_approx_kl,charts/episodic_length,_step,charts/learning_rate,charts/episodic_return,_timestamp,losses/entropy,losses/explained_variance,losses/policy_loss,_runtime,global_step,losses/approx_kl,losses/value_loss,charts/SPS,losses/clipfrac
0.0006102565675973892,,4346,0.00010629800090100616,,1763260313.444355,0.11149144917726517,-0.2550079822540283,-0.0015645064413547516,302.5038149356842,322944,0.0005742888897657394,0.0009371626074425876,1077.0,0.0
-0.0008642980828881264,,4366,0.00010506912803975865,,1763260315.3091145,0.22991801798343658,-1.1153216361999512,0.009896442294120789,304.36857438087463,324992,0.012089541181921959,0.0004952277522534132,1077.0,0.078125
0.00553768128156662,,4372,0.00010468510299688205,,1763260315.8695729,0.18563413619995117,-1.3310463428497314,-0.00689736008644104,304.9290328025818,325632,0.0009593144059181213,2.8183814720250666e-05,1077.0,0.0
0.00929606519639492,,4387,0.00010376344289397821,,1763260317.2645657,0.19866974651813507,-0.5152156352996826,-0.013084866106510162,306.3240256309509,327168,0.0016404222697019577,5.041829354013316e-07,1077.0,0.0
0.013994762673974037,,4396,0.00010322580783395097,,1763260318.0875988,0.05880018323659897,0.7244662046432495,-0.01608334109187126,307.14705872535706,328064,0.0031461287289857864,3.0277815312729217e-05,1077.0,0.0390625
-0.008234208449721336,,4415,0.00010207373270532116,,1763260319.83937,0.15654638409614563,-0.11726558208465576,0.009649500250816345,308.8988299369812,329984,0.0023271143436431885,0.0004532165185082704,1078.0,0.0078125
0.029384126886725426,,4456,9.95391674223356e-05,,1763260323.7079258,0.22508388757705688,-0.37146222591400146,0.004705857485532761,312.76738572120667,334208,0.014373736456036568,9.766245784703642e-05,1078.0,0.044921875
0.020688176155090332,,4478,9.823348955251276e-05,,1763260325.679786,0.12882153689861298,-3.0994415283203125e-06,-0.0071343653835356236,314.73924589157104,336384,0.0028526997193694115,0.0016168402507901192,1078.0,0.01171875
0.015954632312059402,,4480,9.807987953536212e-05,,1763260325.9163349,0.2879813611507416,-1.5022389888763428,-0.015403896570205688,314.9757947921753,336640,0.001742853783071041,5.069910184829496e-05,1078.0,0.0
,500.0,4492,,500.0,1763260326.959665,,,,316.0191249847412,337795,,,,
0.016095342114567757,,4498,9.700460941530764e-05,,1763260327.529235,0.06675688177347183,0.08170253038406372,-0.01078784093260765,316.5886948108673,338432,0.004729943349957466,0.0004564666887745261,1078.0,0.025390625
0.0021070297807455063,,4522,9.554531425237656e-05,,1763260329.7692437,0.10654405504465103,2.980232238769531e-07,0.00036040134727954865,318.8287036418915,340864,6.823800504207611e-05,144.44577026367188,1078.0,0.0
0.014494688250124454,,4524,9.539170423522592e-05,,1763260330.0254505,0.23975598812103271,-0.41023337841033936,-0.019706280902028084,319.08491039276123,341120,0.006614550016820431,0.00015749380690976977,1078.0,0.015625
-7.954239845275879e-05,,4525,9.53148992266506e-05,,1763260330.1367593,0.19529913365840912,-0.5813093185424805,-0.0027784183621406555,319.1962192058563,341248,0.00011857226490974426,2.5800123694352806e-05,1078.0,0.0
-0.0021319296211004257,,4527,9.523809421807528e-05,,1763260330.2530205,0.15344147384166718,-7.152557373046875e-07,0.005236096680164337,319.3124804496765,341376,0.0018248911947011948,0.001203891821205616,1078.0,0.005859375
,500.0,4531,,500.0,1763260330.6029985,,,,319.6624584197998,341795,,,,
-0.000711352564394474,,4533,9.485406917519867e-05,,1763260330.8135915,0.2143508940935135,-1.0348315238952637,0.003291543573141098,319.873051404953,342016,0.0015704920515418053,0.0007985021220520139,1078.0,0.001953125
0.02557925507426262,,4534,9.477726416662335e-05,,1763260330.9231844,0.08731409907341003,0.13225924968719482,-0.02865801751613617,319.9826443195343,342144,0.004891829565167427,9.317031071987003e-05,1078.0,0.013671875
,500.0,4555,,500.0,1763260332.8182392,,,,321.877699136734,344295,,,,
0.005428452044725418,,4562,9.308755397796631e-05,,1763260333.4881139,0.2642989754676819,-1.7030029296875,-0.0062357280403375626,322.54757380485535,344960,0.0015806686133146286,0.00020598553237505257,1078.0,0.0
0.029889358207583427,,4613,8.993855590233579e-05,,1763260338.2183504,0.13164550065994263,0.7148637771606445,-0.012356147170066833,327.2778103351593,350208,0.0065930187702178955,0.00012346758740022779,1079.0,0.0546875
0.03628123179078102,,4626,8.917050581658259e-05,,1763260339.4190936,0.19296200573444366,-0.562808632850647,-0.03780526667833328,328.4785535335541,351488,0.007252268493175507,0.0008281174232251942,1079.0,0.05078125
0.016305800527334213,,4635,8.863287075655535e-05,,1763260340.2009375,0.25060537457466125,-1.6689300537109375e-06,-0.018638860434293747,329.2603974342346,352384,0.0013598902150988579,0.0011720843613147736,1079.0,0.0
0.004937460646033287,,4641,8.824884571367875e-05,,1763260340.798212,0.1610345095396042,0.22560060024261475,0.01744476705789566,329.8576719760895,353024,0.01000848226249218,0.0005957710091024637,1079.0,0.0546875
,500.0,4644,,500.0,1763260341.0267942,,,,330.08625411987305,353295,,,,
0.009936961345374584,,4661,8.701997285243124e-05,,1763260342.6656861,0.2847382128238678,-0.8063132762908936,-0.02003738097846508,331.72514605522156,355072,0.00875090342015028,9.484762267675251e-05,1079.0,0.05859375
0.017800450325012207,,4675,8.617511775810272e-05,,1763260343.9314373,0.2546902894973755,-0.8043488264083862,-0.016747236251831055,332.9908971786499,356480,0.007611301727592945,0.0008382291998714209,1079.0,0.0390625
0.009247975423932076,,4691,8.517665264662355e-05,,1763260345.4231582,0.19095097482204437,0.6780015230178833,-0.008348207920789719,334.4826180934906,358144,0.0020942334085702896,6.859754648758098e-05,1079.0,0.021484375
0.002155243419110775,,4709,8.410138252656907e-05,,1763260347.0644786,0.3334670960903168,-0.28222227096557617,-0.007441461086273193,336.12393856048584,359936,0.001967024989426136,0.0005341093637980521,1079.0,0.0
0.00943333376199007,,4713,8.387096750084311e-05,,1763260347.3981721,0.118564173579216,-1.3113021850585938e-06,-0.003907526843249798,336.45763206481934,360320,0.001294340007007122,0.0009374103392474353,1079.0,0.001953125
-0.004450350999832153,,4738,8.23348673293367e-05,,1763260349.710599,0.1415281593799591,-1.0728836059570312e-06,0.001838667318224907,338.77005887031555,362880,0.00017959997057914734,0.0014074697392061353,1080.0,0.0
0.005198397673666477,,4739,8.225806232076138e-05,,1763260349.8567686,0.18641051650047302,0.5974158048629761,-0.006500422954559326,338.91622853279114,363008,0.00034398678690195084,0.000421241536969319,1080.0,0.0
-0.01021733507514,,4741,8.210445230361074e-05,,1763260350.078271,0.12886525690555573,-0.17677438259124756,0.02393946796655655,339.1377308368683,363264,0.004689965397119522,0.0001186083973152563,1080.0,0.03515625
0.0018643653020262718,,4743,8.202764729503542e-05,,1763260350.1930277,0.29800763726234436,-1.7881393432617188e-06,-0.00015006959438323975,339.25248765945435,363392,0.00033924076706171036,0.0010395903373137116,1080.0,0.0
0.002909763716161251,,4772,8.026113937376067e-05,,1763260352.8422282,0.2620559334754944,-1.1920928955078125e-07,-0.0035846158862113953,341.90168809890747,366336,0.0005194647237658501,0.0013400897150859237,1080.0,0.0
,500.0,4786,,500.0,1763260354.1561038,,,,343.2155637741089,367795,,,,
0.0019381148740649223,,4787,7.933947927085683e-05,,1763260354.249114,0.11445366591215134,9.5367431640625e-07,-0.0009966343641281128,343.30857396125793,367872,0.00013267714530229568,0.0014314536238089204,1080.0,0.0
0.007716783322393894,,4788,7.926267426228151e-05,,1763260354.3598692,0.16472063958644867,-0.08976447582244873,-0.0060419440269470215,343.41932916641235,368000,0.0010932991281151772,0.0005959027912467718,1080.0,0.001953125
,500.0,4796,,500.0,1763260355.0759554,,,,344.13541531562805,368795,,,,
0.01321156695485115,,4809,7.795698911650106e-05,,1763260356.3261054,0.15750247240066528,0.7450807690620422,-0.0170430988073349,345.3855652809143,370176,0.004306763410568237,0.00018648873083293438,1080.0,0.025390625
-0.00038466136902570724,,4813,7.77265740907751e-05,,1763260356.6636617,0.21088509261608124,-0.7515804767608643,0.0005127638578414917,345.7231216430664,370560,2.847053110599518e-06,0.00014566528261639178,1080.0,0.0
0.006485932506620884,,4851,7.54224238335155e-05,,1763260360.1196294,0.18404506146907806,-1.5497207641601562e-06,-0.00994575023651123,349.17908930778503,374400,0.0016403710469603539,0.0013150036102160811,1080.0,0.005859375
,500.0,4874,,500.0,1763260362.2317255,,,,351.2911853790283,376795,,,,
0.025475595146417618,,4878,7.373272092081606e-05,,1763260362.6876788,0.15722835063934326,0.9012246131896973,-0.024100903421640396,351.7471387386322,377216,0.006507622078061104,0.00013306603068485856,1081.0,0.025390625
0.009839292615652084,,4882,7.35023058950901e-05,,1763260363.0218318,0.10603642463684082,-0.4023343324661255,-0.014012206345796585,352.0812916755676,377600,0.0005093049257993698,0.00011710409307852387,1081.0,0.0
0.001027689315378666,,4920,7.11981556378305e-05,,1763260366.4787924,0.19591110944747925,-0.1798475980758667,-0.0005386434495449066,355.5382523536682,381440,2.8452835977077484e-05,0.0005101652932353318,1081.0,0.0
-0.00548091996461153,,4932,7.04301055520773e-05,,1763260367.6714935,0.21319878101348877,-0.4650075435638428,0.0021964125335216522,356.7309534549713,382720,0.006260360591113567,0.000138055591378361,1081.0,0.013671875
,500.0,4933,,500.0,1763260367.6986372,,,,356.75809717178345,382795,,,,
-5.9981830418109894e-05,,4939,7.004608050920069e-05,,1763260368.2310545,0.11009220778942108,-5.960464477539062e-07,-1.1622905731201172e-05,357.29051446914673,383360,9.645707905292511e-06,144.2003173828125,1081.0,0.0
9.340886026620865e-05,,4946,6.958525045774877e-05,,1763260368.9382677,0.19722284376621246,-1.4551072120666504,-8.477270603179932e-05,357.9977276325226,384128,4.981644451618195e-06,0.0001326657657045871,1081.0,0.0
,500.0,4953,,500.0,1763260369.5061255,,,,358.56558537483215,384795,,,,
,500.0,4958,,500.0,1763260369.9839993,,,,359.0434591770172,385295,,,,
,500.0,4963,,500.0,1763260370.424327,,,,359.48378682136536,385795,,,,
0.0028388649225234985,,4971,6.804915756219998e-05,,1763260371.239567,0.06276082247495651,0.33144110441207886,-0.004514781758189201,360.29902696609497,386688,4.7810375690460205e-05,9.029301145346835e-05,1081.0,0.0
,500.0,4972,,500.0,1763260371.2758646,,,,360.33532452583313,386795,,,,
0.0006737187504768372,,4978,6.766513251932338e-05,,1763260371.8372664,0.10155650973320007,-5.960464477539062e-07,2.818182110786438e-06,360.8967263698578,387328,0.0006577689200639725,144.22064208984375,1081.0,0.001953125
0.0010920576751232147,,4981,6.743471749359742e-05,,1763260372.1698809,0.16486729681491852,-0.7409861087799072,-0.0011754520237445831,361.22934079170227,387712,0.0001429971307516098,4.0192666347138584e-05,1081.0,0.0
0.011713524349033833,,4989,6.69738874421455e-05,,1763260372.882514,0.21332815289497375,-1.2559401988983154,-0.008279204368591309,361.94197392463684,388480,0.006451473571360111,0.0007756770355626941,1081.0,0.025390625
0.0032428689301013947,,4994,6.666666740784422e-05,,1763260373.3273206,0.1476324498653412,-1.7670199871063232,0.005675919353961945,362.386780500412,388992,0.0037494059652090073,0.0009910959051921964,1081.0,0.01171875
-0.0033044498413801193,,5008,6.582181231351569e-05,,1763260374.587907,0.13193604350090027,-1.9073486328125e-06,0.0044466108083724976,363.64736700057983,390400,0.00046630576252937317,0.0012287029530853033,1081.0,0.0
0.009009130299091339,,5013,6.551459227921441e-05,,1763260375.0702403,0.21216626465320587,-4.76837158203125e-07,-0.008278150111436844,364.1297001838684,390912,0.0005591083317995071,0.0012647273251786828,1081.0,0.0
0.04753735288977623,,5015,6.536098226206377e-05,,1763260375.2918408,0.13417690992355347,0.5877350568771362,-0.022378772497177124,364.35130071640015,391168,0.011673355475068092,7.005459337960929e-05,1081.0,0.056640625
0.007899850606918335,,5039,6.390168709913269e-05,,1763260377.5522065,0.2540830373764038,-1.053786039352417,-0.0021139010787010193,366.61166644096375,393600,0.0035993121564388275,8.576354593969882e-05,1081.0,0.00390625
0.015468110330402851,,5071,6.19815691607073e-05,,1763260380.4496121,0.16941121220588684,-1.1920928955078125e-07,0.004033539444208145,369.5090720653534,396800,0.0037179039791226387,0.0008511742926202714,1082.0,0.041015625
0.0034096017479896545,,5117,5.9139783843420446e-05,,1763260384.7162519,0.19735783338546753,-0.5217747688293457,0.0010231398046016693,373.77571177482605,401536,0.0005486719310283661,0.00046899242443032563,1082.0,0.0
-0.0009702593088150024,,5122,5.8832563809119165e-05,,1763260385.159916,0.19941292703151703,-0.4219520092010498,-0.0010732486844062805,374.21937584877014,402048,0.0004940275102853775,0.0007376347202807665,1082.0,0.0
-0.022389477118849754,,5127,5.852534741279669e-05,,1763260385.642348,0.21678516268730164,-1.4166667461395264,0.024382906034588814,374.70180797576904,402560,0.0027890698984265327,0.00015896980767138302,1082.0,0.00390625
-0.0066416142508387566,,5128,5.844854240422137e-05,,1763260385.7544851,0.23813945055007935,-1.549959659576416,0.006509125232696533,374.81394505500793,402688,0.0007858918979763985,0.00017049687448889017,1082.0,0.0
0.00267164409160614,,5140,5.775729732704349e-05,,1763260386.7981339,0.27815690636634827,0.0,-0.00263763964176178,375.85759377479553,403840,0.0008286461234092712,0.0010650421027094126,1082.0,0.0
0.0027743224054574966,,5146,5.737327228416689e-05,,1763260387.3518329,0.19734270870685577,-0.270129919052124,-0.003304623067378998,376.4112927913666,404480,0.0002702046185731888,0.0006108770612627268,1082.0,0.0
-0.009113818407058716,,5150,5.714285725844093e-05,,1763260387.723539,0.10018763691186905,2.980232238769531e-07,0.02094138413667679,376.7829990386963,404864,0.0009071920067071915,0.0011295363074168563,1082.0,0.0
0.001496659591794014,,5151,5.7066052249865606e-05,,1763260387.8334424,0.2637830972671509,-0.21256113052368164,-0.002184063196182251,376.8929023742676,404992,7.106177508831024e-05,0.0007367834914475679,1082.0,0.0
-0.0022976407781243324,,5163,5.6298002164112404e-05,,1763260388.9844534,0.2309214472770691,-1.1998579502105713,0.0012121591717004776,378.0439133644104,406272,0.0008561396971344948,0.00023508616141043603,1082.0,0.0
-0.004693003371357918,,5165,5.6221197155537084e-05,,1763260389.1008384,0.214694082736969,-7.152557373046875e-07,0.009989872574806213,378.16029834747314,406400,0.0007058866322040558,0.0010759634897112846,1082.0,0.0
0.001957983709871769,,5196,5.4301075579132885e-05,,1763260391.9927895,0.1657056361436844,-0.32176661491394043,-0.0013261176645755768,381.0522494316101,409600,0.00139568280428648,0.0002104076702380553,1082.0,0.0
-0.006732792593538761,,5197,5.4224270570557564e-05,,1763260392.102142,0.14991824328899384,-0.35277771949768066,0.011932805180549622,381.1616020202637,409728,0.0006069568917155266,0.000143152879900299,1082.0,0.0
0.011097632348537445,,5238,5.1766513934126124e-05,,1763260395.8138363,0.0441194623708725,-7.152557373046875e-07,0.0017221737653017044,384.87329626083374,413824,0.0013430789113044739,144.2388458251953,1083.0,0.0078125
0.002178693190217018,,5239,5.1689708925550804e-05,,1763260395.931968,0.11471006274223328,0.028229892253875732,-0.006699182093143463,384.991427898407,413952,0.0004990063607692719,0.0006406145985238254,1083.0,0.0
-0.0004882682114839554,,5244,5.138248889124952e-05,,1763260396.3781893,0.2650747299194336,-1.0300662517547607,0.00042307376861572266,385.4376492500305,414464,1.000240445137024e-06,0.0006279535009525716,1083.0,0.0
0.013522819615900517,,5251,5.09216588397976e-05,,1763260397.0820608,0.11495683342218399,0.2640957236289978,-0.0181833878159523,386.1415207386017,415232,0.0015349788591265678,0.0001956557243829593,1083.0,0.0234375
0.006662027910351753,,5258,5.0537633796921e-05,,1763260397.6411495,0.2238425463438034,-1.5497207641601562e-06,-0.0167672261595726,386.7006094455719,415872,0.0007593464106321335,0.001118480577133596,1083.0,0.0
,500.0,5267,,500.0,1763260398.4693658,,,,387.5288257598877,416795,,,,
,500.0,5281,,500.0,1763260399.7596512,,,,388.8191111087799,418295,,,,
-1.8570572137832642e-06,,5300,4.792626714333892e-05,,1763260401.5831082,0.09122094511985779,0.3158653974533081,0.0006353408098220825,390.6425681114197,420224,5.2265822887420654e-06,0.00021423469297587872,1083.0,0.0
-0.00820782221853733,,5322,4.6620581997558475e-05,,1763260403.5910835,0.2421819269657135,-2.0265579223632812e-06,0.016907118260860443,392.6505434513092,422400,0.0013470016419887543,0.001119270222261548,1083.0,0.001953125
0.012102698907256126,,5328,4.623656059266068e-05,,1763260404.1843715,0.22898560762405396,-0.0869675874710083,-0.015126015990972519,393.2438313961029,423040,0.0006071757525205612,0.0006778626702725887,1083.0,0.0
,500.0,5360,,500.0,1763260407.0692291,,,,396.12868905067444,426295,,,,
-0.005186860449612141,,5362,4.4162825361127034e-05,,1763260407.3078592,0.21440178155899048,-0.46828413009643555,0.005402304232120514,396.36731910705566,426496,0.0001607229933142662,0.0005594956455752254,1083.0,0.0
,500.0,5389,,500.0,1763260409.780432,,,,398.839891910553,429295,,,,
-0.0005763620138168335,,5430,4.0015362174017355e-05,,1763260413.5850596,0.22056065499782562,-1.6689300537109375e-06,0.0018242113292217255,402.6445195674896,433408,9.365379810333252e-05,0.0009008677443489432,1083.0,0.0
0.016588982194662094,,5440,3.940092210541479e-05,,1763260414.479552,0.2025468647480011,0.47027719020843506,-0.02175554633140564,403.53901195526123,434432,0.002107195556163788,0.0005653968546539545,1084.0,0.001953125
0.009666900150477886,,5441,3.932411709683947e-05,,1763260414.623507,0.1779104471206665,0.4751160740852356,-0.015115678310394287,403.68296694755554,434560,0.001028287224471569,0.000339403108227998,1084.0,0.0
-0.0017165383324027061,,5442,3.924731208826415e-05,,1763260414.74132,0.1584700047969818,0.3494073152542114,0.0018689483404159546,403.8007798194885,434688,0.00017757434397935867,0.00028451281832531095,1084.0,0.0
,500.0,5443,,500.0,1763260414.7806604,,,,403.84012031555176,434795,,,,
,500.0,5453,,500.0,1763260415.6994925,,,,404.7589523792267,435795,,,,
0.005310924723744392,,5454,3.855606701108627e-05,,1763260415.783081,0.11298695206642151,-5.960464477539062e-07,-0.006148219108581543,404.8425409793854,435840,0.0001935213804244995,0.000701950746588409,1084.0,0.0
0.00025991257280111313,,5470,3.755760189960711e-05,,1763260417.2755535,0.24411267042160034,-0.24623215198516846,-0.0029257014393806458,406.3350133895874,437504,0.00032354239374399185,0.0005636584246531129,1084.0,0.0
0.0015389323234558105,,5494,3.609831037465483e-05,,1763260419.5099318,0.1686025708913803,0.6201651096343994,-0.0007092952728271484,408.5693917274475,439936,3.538653254508972e-05,0.0004356882127467543,1084.0,0.0
-0.0007974756881594658,,5509,3.5176650271750987e-05,,1763260420.93086,0.22094857692718506,-0.4478410482406616,0.0011078417301177979,409.9903199672699,441472,4.068948328495026e-06,0.0005167279741726816,1084.0,0.0
0.0019040778279304504,,5518,3.4639015211723745e-05,,1763260421.7128882,0.0933646559715271,-1.1920928955078125e-06,-7.798522710800171e-05,410.7723481655121,442368,3.9888545870780945e-05,144.22886657714844,1084.0,0.0
-0.0007350202649831772,,5528,3.402457878109999e-05,,1763260422.6465917,0.17858397960662842,-1.1920928955078125e-06,0.004226330667734146,411.7060515880585,443392,0.0007795803248882294,0.000755673972889781,1084.0,0.0
-0.006326766684651375,,5529,3.394777377252467e-05,,1763260422.7586775,0.12687601149082184,0.026998162269592285,0.008618459105491638,411.81813740730286,443520,0.0001241583377122879,0.0004816505825147033,1084.0,0.0
-0.009157471358776093,,5531,3.379416375537403e-05,,1763260423.017263,0.1649426817893982,0.7440930008888245,0.012976542115211487,412.0767228603363,443776,0.0017490219324827194,0.000290492782369256,1084.0,0.0078125
0.006010852754116058,,5558,3.2181258575292304e-05,,1763260425.4673946,0.2636512219905853,-0.7332427501678467,0.0008970946073532104,414.5268545150757,446464,0.0013770218938589096,0.0005214909324422479,1084.0,0.0
,500.0,5561,,500.0,1763260425.7223077,,,,414.78176760673523,446795,,,,
,500.0,5571,,500.0,1763260426.6929164,,,,415.7523763179779,447795,,,,
-0.00523795560002327,,5582,3.072196705034003e-05,,1763260427.716473,0.19950418174266815,-1.6689300537109375e-06,0.00800313800573349,416.77593302726746,448896,0.00023481808602809906,0.000693667447194457,1084.0,0.0
0.00040256883949041367,,5587,3.0414747016038746e-05,,1763260428.1656394,0.3169325590133667,-4.76837158203125e-07,0.0004212595522403717,417.22509932518005,449408,5.207303911447525e-05,0.0007605107966810465,1084.0,0.0
,500.0,5591,,500.0,1763260428.5360568,,,,417.59551668167114,449795,,,,
,500.0,5600,,500.0,1763260429.385166,,,,418.4446258544922,450795,,,,
0.0013587139546871185,,5627,2.79569885606179e-05,,1763260431.8814194,0.1999775767326355,0.692938506603241,0.0007656216621398926,420.9408793449402,453504,0.0001852959394454956,0.0005464764544740319,1084.0,0.0
-0.002653307281434536,,5629,2.780337854346726e-05,,1763260432.1031616,0.1677127331495285,0.8447794318199158,-0.0019245743751525879,421.1626214981079,453760,0.002010003663599491,0.000315244251396507,1084.0,0.0
3.209710121154785e-05,,5642,2.7035330276703462e-05,,1763260433.2841315,0.2039458453655243,0.3282555341720581,-0.00010214745998382568,422.3435914516449,455040,4.990026354789734e-06,0.00046850339276716113,1084.0,0.0
-0.00010853633284568787,,5652,2.64208902081009e-05,,1763260434.2196949,0.22748227417469025,-0.22145771980285645,0.00011146813631057739,423.27915477752686,456064,1.1734664440155029e-07,0.0003050374216400087,1084.0,0.0
0.011909160763025284,,5675,2.503840187273454e-05,,1763260436.3061118,0.24507158994674683,1.4901161193847656e-06,-0.0119963139295578,425.36557173728943,458368,0.0017206575721502304,0.0007276596152223647,1084.0,0.0
,500.0,5684,,500.0,1763260437.148722,,,,426.20818185806274,459295,,,,
0.005670606158673763,,5690,2.41167435888201e-05,,1763260437.732416,0.14495836198329926,-1.9073486328125e-06,-0.00862041860818863,426.7918758392334,459904,0.0004895171150565147,0.0007048929110169411,1084.0,0.0
0.004717919044196606,,5706,2.311828029633034e-05,,1763260439.2188954,0.24698175489902496,0.3447690010070801,-0.0051908306777477264,428.2783553600311,461568,0.00017929170280694962,0.00034282810520380735,1084.0,0.0
0.0004751775413751602,,5759,1.9892473574145697e-05,,1763260444.1087644,0.22457443177700043,-1.3893804550170898,0.000428713858127594,433.1682243347168,466944,2.6281923055648804e-05,0.0005403380491770804,1084.0,0.0
-0.001847672276198864,,5765,1.9508448531269096e-05,,1763260444.667443,0.16681811213493347,-0.29715657234191895,0.002422645688056946,433.72690296173096,467584,8.429680019617081e-05,0.000314783479552716,1085.0,0.0
,500.0,5772,,500.0,1763260445.2904816,,,,434.3499414920807,468295,,,,
-3.5449862480163574e-05,,5793,1.7818740161601454e-05,,1763260447.232296,0.1548241227865219,1.1920928955078125e-07,-3.247708082199097e-05,436.2917559146881,470400,5.848705768585205e-07,0.0005189686198718846,1085.0,0.0
0.0003129569813609123,,5798,1.7511520127300173e-05,,1763260447.675719,0.19545675814151764,-7.152557373046875e-07,0.00033906660974025726,436.73517894744873,470912,4.702899605035782e-05,0.0005663513438776135,1085.0,0.0
0.006962659768760204,,5800,1.7357910110149533e-05,,1763260447.8979387,0.15662236511707306,0.24362510442733765,-0.009878508746623993,436.9573986530304,471168,0.00044061336666345596,0.0003853162925224751,1085.0,0.0
0.0012947693467140198,,5814,1.6513056834810413e-05,,1763260449.2253377,0.2605709731578827,-1.8675177097320557,-0.002645544707775116,438.28479766845703,472576,0.00016378238797187805,0.00033673743018880486,1085.0,0.0
,500.0,5816,,500.0,1763260449.3680515,,,,438.42751145362854,472795,,,,
0.00021521467715501785,,5817,1.6359446817659773e-05,,1763260449.4480166,0.11194822937250137,-1.1920928955078125e-07,-0.0009684357792139053,438.50747656822205,472832,0.00011039432138204575,0.0005906466976739466,1085.0,0.0
0.0036954209208488464,,5828,1.5668203559471294e-05,,1763260450.4880888,0.21638166904449463,-0.8848358392715454,-0.005280058830976486,439.54754877090454,473984,0.0001051928848028183,0.0005227469373494387,1085.0,0.0
0.0097182746976614,,5835,1.5207373508019373e-05,,1763260451.161686,0.21505092084407806,0.8808634281158447,-0.0003507956862449646,440.2211458683014,474752,0.0004589296877384186,0.0003692713798955083,1085.0,0.0
-0.0001001991331577301,,5864,1.344086012977641e-05,,1763260453.8291154,0.15257075428962708,-1.362694263458252,-0.000521145761013031,442.88857531547546,477696,4.1332095861434937e-05,0.0003575222799554467,1085.0,0.0
0.0007526353001594543,,5881,1.244239592779195e-05,,1763260455.3187761,0.19928693771362305,-4.76837158203125e-07,-0.0008236896246671677,444.37823605537415,479360,1.3092532753944397e-05,0.0005220455350354314,1085.0,0.0
2.111680805683136e-05,,5897,1.144393263530219e-05,,1763260456.8442905,0.20934471487998962,-0.983696699142456,-2.5101006031036377e-05,445.9037504196167,481024,2.421438694000244e-08,0.0004902502987533808,1085.0,0.0
0.0005260957404971123,,5902,1.1136712601000909e-05,,1763260457.2882774,0.22561313211917877,-1.0123801231384277,-0.001310538500547409,446.3477373123169,481536,7.22082331776619e-05,0.00046486148494295776,1085.0,0.0
0.00021659210324287415,,5921,9.984639291360509e-06,,1763260459.0324357,0.22317102551460266,-0.7954370975494385,5.8941543102264404e-05,448.09189558029175,483456,4.5863911509513855e-05,0.00048506067832931876,1085.0,0.0
0.0006157876923680305,,5965,7.296467174455756e-06,,1763260463.0794723,0.1464107483625412,0.28125,-0.0011615082621574402,452.1389322280884,487936,8.462928235530853e-06,0.00045428660814650357,1085.0,0.0
0.00012665800750255585,,5966,7.219662165880436e-06,,1763260463.1907868,0.2112092673778534,0.08109652996063232,-9.562820196151733e-05,452.25024676322937,488064,9.685754776000977e-08,0.000387350853998214,1085.0,0.0
0.0016946671530604362,,5977,6.528417998197256e-06,,1763260464.2272356,0.22154934704303741,-1.3721234798431396,-0.003097858279943466,453.2866954803467,489216,5.156081169843674e-05,0.00040220969822257757,1085.0,0.0
0.0005609551444649696,,5991,5.683563813363435e-06,,1763260465.4940467,0.1908845454454422,0.45852136611938477,-0.0006442517042160034,454.5535066127777,490624,3.8156285881996155e-06,0.00040426093619316816,1086.0,0.0
,500.0,5993,,500.0,1763260465.621637,,,,454.68109703063965,490795,,,,
-9.076669812202454e-05,,6001,5.069124199508224e-06,,1763260466.4211802,0.26035502552986145,0.31785714626312256,0.00010973960161209106,455.4806401729584,491648,2.1979212760925293e-07,0.00041717529529705644,1086.0,0.0
0.0005883267149329185,,6014,4.301075477997074e-06,,1763260467.5728817,0.14581415057182312,-1.0364477634429932,-0.0012951493263244629,456.6323416233063,492928,7.946975529193878e-06,0.00046266126446425915,1086.0,0.0
,500.0,6017,,500.0,1763260467.8326051,,,,456.8920650482178,493295,,,,
0.0004400908946990967,,6034,3.0721967050340027e-06,,1763260469.4308174,0.28126105666160583,-0.75534987449646,-0.0009139943867921829,458.49027729034424,494976,8.106231689453125e-06,0.0004530658188741654,1086.0,0.0
0.00021308567374944687,,6043,2.534562099754112e-06,,1763260470.2429552,0.18060310184955597,-1.1920928955078125e-06,-0.0003645867109298706,459.3024151325226,495872,7.720664143562317e-07,0.00046180584467947483,1086.0,0.0
6.982684135437012e-05,,6046,2.304147528775502e-06,,1763260470.5751073,0.2345014363527298,-1.322209119796753,-3.057345747947693e-05,459.6345672607422,496256,8.195638656616211e-08,0.00042651034891605377,1086.0,0.0
9.30391252040863e-06,,6054,1.8433179320709314e-06,,1763260471.271665,0.15460389852523804,-0.0765906572341919,-9.6932053565979e-06,460.33112502098083,497024,1.1473894119262695e-06,0.0004503354139160365,1086.0,0.0
0.00014757364988327026,,6067,1.0752688694992685e-06,,1763260472.410749,0.2094179391860962,6.556510925292969e-07,-0.00032542459666728973,461.4702088832855,498304,9.462237358093262e-07,0.0004532311577349901,1086.0,0.0
0.0001986883580684662,,6069,9.216589660354657e-07,,1763260472.6315484,0.26610222458839417,-0.06976580619812012,-0.00018162280321121216,461.6910083293915,498560,3.1851232051849365e-07,0.0004369206144474447,1086.0,0.0
,500.0,6076,,500.0,1763260473.2535055,,,,462.3129653930664,499295,,,,
