losses/entropy,losses/value_loss,losses/clipfrac,losses/policy_loss,charts/episodic_return,losses/approx_kl,charts/SPS,charts/learning_rate,losses/explained_variance,_timestamp,charts/episodic_length,global_step,_runtime,losses/old_approx_kl,_step
0.292941153049469,0.0005379203939810395,0.0,-0.0009716935455799103,,0.00018224865198135376,669.0,0.00020107526506762952,-0.3339442014694214,1763260278.2547517,,164992,249.96417260169983,-0.0034993961453437805,1959
0.4203824996948242,0.00018402765272185206,0.0,-0.00878162682056427,,0.004243915900588036,668.0,0.000200230409973301,-0.07947027683258057,1763260280.4331362,,166400,252.14255714416504,0.0018012113869190216,1973
0.4462554454803467,15.597918510437012,0.0,-0.008571326732635498,,0.00031326618045568466,668.0,0.0001995391648961231,0.0010523200035095215,1763260282.259624,,167552,253.96904492378235,0.0029620276764035225,1985
0.2971685528755188,0.005598739720880985,0.001953125,0.008295901119709015,,0.0015857387334108353,668.0,0.0001991551398532465,0.6599397659301758,1763260283.2551486,,168192,254.96456956863403,-0.010936504229903221,1991
0.4019949436187744,0.00013908366963732988,0.00390625,0.015283633023500443,,0.00526030920445919,668.0,0.00019846389477606863,0.30603867769241333,1763260285.0527608,,169344,256.7621817588806,0.016943231225013733,2002
0.36328575015068054,0.00017093851056415588,0.11328125,-0.016631655395030975,,0.018716461956501007,668.0,0.00019815668929368258,0.4160584807395935,1763260285.861867,,169856,257.5712878704071,0.011022059246897697,2007
0.28026920557022095,0.012111959047615528,0.07421875,-0.021199829876422882,,0.01620202697813511,668.0,0.00019761905423365533,0.6704565286636353,1763260287.2757921,,170752,258.98521304130554,0.04421261325478554,2016
,,,,500.0,,,,,1763260287.6882954,500.0,171013,259.3977162837982,,2019
0.2710142135620117,101.0570068359375,0.0,-0.0064884573221206665,,8.333753794431686e-05,667.0,0.0001971582241822034,0.00037920475006103516,1763260288.532522,,171520,260.24194288253784,-0.0007863892242312431,2024
0.31025150418281555,7.851353439036757e-05,0.041015625,-0.017894364893436432,,0.006760783493518829,667.0,0.00019692780915647745,0.5034688711166382,1763260289.108975,,171904,260.8183958530426,0.031665682792663574,2027
0.2981054186820984,1.982619285583496,0.0,-0.0001530870795249939,,6.809737533330917e-05,667.0,0.00019685100414790213,0.0027184486389160156,1763260289.375602,,172032,261.08502292633057,-0.003121732734143734,2029
0.32255029678344727,23.57534408569336,0.017578125,0.001811545342206955,,0.007095944136381149,667.0,0.00019654378411360085,0.0032678842544555664,1763260290.1327608,,172544,261.84218168258667,0.011588042601943016,2034
0.2965104281902313,0.004847506992518902,0.0,-0.007894720882177353,,0.002175872214138508,667.0,0.00019585253903642297,0.9098028540611267,1763260291.8896732,,173696,263.59909415245056,-0.012099643237888813,2045
0.2542194724082947,0.0006679461803287268,0.05859375,0.01930987276136875,,0.01320926658809185,667.0,0.00019546851399354637,0.27367836236953735,1763260292.9556372,,174336,264.6650581359863,-0.036351922899484634,2051
0.25341373682022095,0.000704132136888802,0.01953125,-0.010543674230575562,,0.004087142646312714,667.0,0.00019539170898497105,0.4355774521827698,1763260293.1647015,,174464,264.8741223812103,-0.02940911427140236,2052
0.26123857498168945,0.0008118113619275391,0.0625,0.0013335272669792175,,0.019160714000463486,666.0,0.00019431643886491656,0.9615947008132935,1763260296.1649148,,176256,267.8743357658386,0.013472022488713264,2070
0.3092902898788452,0.003961078356951475,0.0078125,-0.002111099660396576,,0.00026837270706892014,666.0,0.00019393241382203996,0.9473116993904114,1763260297.182906,,176896,268.8923268318176,-0.0017585167661309242,2076
0.2843461036682129,31.28983497619629,0.009765625,-0.007018059492111206,,0.002344975247979164,664.0,0.0001929339487105608,0.020162582397460938,1763260300.3246522,,178560,272.03407311439514,-0.024342607706785202,2093
0.29929015040397644,0.00019360957958269864,0.07421875,-0.011036515235900879,,0.00943013932555914,664.0,0.00019285714370198548,0.9608114957809448,1763260300.5594666,,178688,272.2688875198364,-0.0004886295646429062,2094
,,,,500.0,,,,,1763260304.099291,500.0,181013,275.80871200561523,,2117
,,,,500.0,,,,,1763260307.9757175,500.0,183513,279.685138463974,,2141
,,,,500.0,,,,,1763260308.7744014,500.0,184013,280.48382234573364,,2146
0.2577818036079407,149.6501007080078,0.0,0.014171309769153595,,0.000981803983449936,663.0,0.00018963133334182203,0.03633910417556763,1763260308.9855123,,184064,280.69493317604065,0.002230493351817131,2147
0.21058709919452667,0.00025067271781153977,0.080078125,0.004404712468385696,,0.011968132108449936,663.0,0.0001895545283332467,0.9940453767776489,1763260309.2015028,,184192,280.9109237194061,0.05439891666173935,2148
0.23774221539497375,0.0014052785700187087,0.10546875,0.012032147496938705,,0.019711535423994064,663.0,0.0001890936982817948,0.8835018873214722,1763260310.4804661,,184960,282.18988704681396,0.009970303624868393,2155
0.17976871132850647,22.477264404296875,0.0,0.0003551580011844635,,0.00039607658982276917,662.0,0.00018809523317031562,0.04887080192565918,1763260313.225561,,186624,284.93498182296753,0.0022066794335842133,2172
,,,,500.0,,,,,1763260315.332992,500.0,188013,287.0424129962921,,2185
0.2321784943342209,0.0002565953182056546,0.021484375,-0.004069175571203232,,0.00508950836956501,662.0,0.0001868663530331105,0.9946625828742981,1763260316.546837,,188672,288.25625801086426,-0.01670554280281067,2192
0.25434955954551697,0.0003099536697845906,0.01953125,0.013060228899121284,,0.001626460812985897,662.0,0.0001864823279902339,0.9843828678131104,1763260317.5747783,,189312,289.2841992378235,-0.008788841776549816,2198
0.2635754942893982,0.0005938953836448491,0.017578125,-0.00022815540432929993,,0.0034943241626024246,662.0,0.00018640552298165858,0.8874339461326599,1763260317.758646,,189440,289.4680669307709,-0.007694298401474953,2199
0.1644095629453659,66.50701904296875,0.0,0.006697786971926689,,8.448027074337006e-05,661.0,0.00018571429245639592,0.036690711975097656,1763260319.6519394,,190592,291.3613603115082,-0.0022215303033590317,2211
0.28403493762016296,0.0013383893528953195,0.03125,-0.00047526881098747253,,0.01140056736767292,661.0,0.00018548387743066996,0.9078431129455566,1763260320.1896682,,190976,291.8990890979767,0.009062966331839561,2214
,,,,500.0,,,,,1763260321.0396168,500.0,191513,292.74903774261475,,2220
0.2958468198776245,0.0010038202162832022,0.046875,-0.04286489635705948,,0.015938322991132736,661.0,0.00018494624237064272,0.9761950969696045,1763260321.606001,,191872,293.3154218196869,0.07230410724878311,2223
,,,,500.0,,,,,1763260321.8208873,500.0,192013,293.53030824661255,,2225
0.18974947929382324,148.35064697265625,0.046875,-0.0018917713314294815,,0.004149932414293289,661.0,0.00018479263235349208,0.044973909854888916,1763260322.0186846,,192128,293.72810554504395,-0.005071291700005531,2226
0.316562682390213,0.0005544808809645474,0.056640625,-0.02688184753060341,,0.013825736939907074,661.0,0.00018471582734491676,0.9829071760177612,1763260322.2034416,,192256,293.9128625392914,0.06601999700069427,2227
0.1954975128173828,0.0011581566650420427,0.001953125,-0.004828710108995438,,0.0010787444189190865,661.0,0.0001844854123191908,0.03013664484024048,1763260322.8012035,,192640,294.5106244087219,0.009317510761320591,2231
0.24884548783302307,39.91046142578125,0.0,0.0008306019008159637,,6.756745278835297e-06,661.0,0.00018425499729346484,0.008131742477416992,1763260323.4100904,,193024,295.1195113658905,9.493809193372726e-05,2235
0.263243705034256,0.00023914422490634024,0.0234375,-0.009282710030674934,,0.006103651598095894,661.0,0.00018387097225058824,0.9931855797767639,1763260324.3593543,,193664,296.06877517700195,0.025793274864554405,2241
0.23877739906311035,0.0006849029450677335,0.0,-0.007357466965913773,,0.0003392118960618973,661.0,0.00018341014219913632,0.5929312705993652,1763260325.5728636,,194432,297.2822844982147,0.008245138451457024,2248
0.22861212491989136,26.10573387145996,0.0,-0.001027379184961319,,0.00016958732157945633,661.0,0.000183333337190561,0.023172378540039062,1763260325.8107867,,194560,297.5202076435089,-0.0013368455693125725,2250
0.37224701046943665,0.000841705419588834,0.0,0.01309925876557827,,0.0017795320600271225,661.0,0.00018310292216483504,0.915023922920227,1763260326.3760228,,194944,298.0854437351227,-0.019559752196073532,2253
0.26592618227005005,0.0013259407132863998,0.123046875,-0.05319758132100105,,0.023330654948949814,661.0,0.00018195084703620523,0.8408870100975037,1763260329.2784858,,196864,300.98790669441223,0.08397786319255829,2272
0.19043470919132233,229.98968505859375,0.0,0.0024501197040081024,,4.1711144149303436e-05,661.0,0.0001814900169847533,0.09398752450942993,1763260330.33532,,197632,302.04474091529846,0.0004817834123969078,2280
0.2970796823501587,0.0003453505923971534,0.083984375,-0.027919530868530273,,0.03497794270515442,661.0,0.00018056835688184947,0.9973768591880798,1763260332.5264287,,199168,304.23584961891174,0.09828893095254898,2295
,,,,500.0,,,,,1763260332.8956766,500.0,199513,304.60509753227234,,2298
0.2611248195171356,0.0012361870612949133,0.03515625,-0.025203457102179527,,0.008011261001229286,662.0,0.00017964669677894562,0.989208459854126,1763260334.6668742,,200704,306.3762950897217,0.021050602197647095,2310
0.3267602026462555,0.001600197283551097,0.005859375,0.014403248205780983,,0.0037803640589118004,662.0,0.00017949308676179498,0.6194868087768555,1763260335.0276122,,200960,306.7370331287384,-0.002398463897407055,2312
,,,,500.0,,,,,1763260335.938075,500.0,201513,307.6474959850311,,2318
0.18656118214130402,0.0014195716939866543,0.001953125,-0.0016941782087087631,,0.0001909146085381508,662.0,0.00017887864669319242,0.7826957702636719,1763260336.750074,,201984,308.45949482917786,0.0036422954872250557,2322
0.29333528876304626,100.66557312011719,0.0,0.0002877563238143921,,5.456618964672089e-06,661.0,0.0001788018416846171,0.04756516218185425,1763260337.0066006,,202112,308.71602153778076,-6.439816206693649e-05,2324
0.23804906010627747,10.10547161102295,0.0,0.007614303380250931,,0.0012593334540724754,661.0,0.00017849462165031582,0.05854225158691406,1763260337.8585737,,202624,309.567994594574,0.011414251290261745,2329
0.2915315330028534,0.0004578982188832015,0.013671875,-0.013090603053569794,,0.005102931521832943,661.0,0.00017788018158171326,0.9963944554328918,1763260339.6038806,,203648,311.31330156326294,-0.005953112617135048,2339
0.24078869819641113,14.35694694519043,0.013671875,-0.007252596318721771,,0.008996108546853065,661.0,0.0001776497665559873,0.010786712169647217,1763260340.2661753,,204032,311.9755961894989,-0.0031071342527866364,2343
0.25899675488471985,51.658470153808594,0.001953125,-0.008601360023021698,,0.0017020050436258316,661.0,0.00017734254652168602,0.01709824800491333,1763260341.0695498,,204544,312.7789707183838,0.026842376217246056,2348
0.33160632848739624,0.0002085175656247884,0.001953125,-0.015155138447880745,,0.0021442947909235954,661.0,0.00017695852147880942,0.9969844222068787,1763260342.064255,,205184,313.7736759185791,-0.0005535921081900597,2354
0.20825251936912537,15.4780855178833,0.00390625,0.02175629697740078,,0.001984727568924427,660.0,0.00017642088641878217,0.05057799816131592,1763260343.4559069,,206080,315.1653277873993,0.00942195300012827,2363
0.20530161261558533,0.0011933146743103862,0.01171875,-0.005249997600913048,,0.004540720954537392,661.0,0.00017480798123870045,0.9580119848251343,1763260347.3933618,,208768,319.10278272628784,0.013466503471136093,2389
,,,,500.0,,,,,1763260353.0371494,500.0,212513,324.7465703487396,,2426
0.2253127247095108,0.0010138355428352952,0.00390625,-0.03452403098344803,,0.003678230568766594,661.0,0.0001722734305076301,0.8658890128135681,1763260353.7862911,,212992,325.49571204185486,0.027122924104332924,2430
0.2984691262245178,0.0011900390964001417,0.0,0.00092276930809021,,0.0011799326166510582,661.0,0.0001711213553790003,0.7811200618743896,1763260356.6153855,,214912,328.3248064517975,-0.0019135987386107445,2449
,,,,500.0,,,,,1763260359.0291207,500.0,216513,330.7385416030884,,2465
0.28315839171409607,21.966772079467773,0.0,-0.001742260530591011,,0.0010048942640423775,660.0,0.00016858679009601474,0.0714637041091919,1763260363.2157915,,219136,334.92521238327026,-0.009555538184940815,2491
0.32137295603752136,0.0006595334853045642,0.048828125,-0.007757911458611488,,0.004296190105378628,660.0,0.0001684331800788641,0.9420067071914673,1763260363.5969322,,219392,335.3063530921936,-0.0024522198364138603,2493
0.17539295554161072,0.0006263492396101356,0.0,9.486125782132149e-05,,7.171183824539185e-07,660.0,0.0001676651299931109,0.9983764290809631,1763260365.6314628,,220672,337.34088373184204,-0.0003163684159517288,2506
,,,,500.0,,,,,1763260366.7824972,500.0,221513,338.4919180870056,,2514
0.17435197532176971,147.0756378173828,0.0,-0.004589259624481201,,0.00010640360414981842,660.0,0.00016712749493308365,0.054574012756347656,1763260366.9603794,,221568,338.66980028152466,-0.003635946661233902,2515
0.17584368586540222,30.714506149291992,0.01171875,-0.013591734692454338,,0.0010688332840800285,660.0,0.00016682027489878237,0.05676746368408203,1763260367.685173,,222080,339.3945939540863,-0.0046690357849001884,2520
0.21079221367835999,0.0005603834870271385,0.00390625,-0.017384789884090424,,0.0021503381431102753,660.0,0.00016597541980445385,0.6035645008087158,1763260369.7835913,,223488,341.4930121898651,0.013462206348776817,2533
0.22853481769561768,124.75177001953125,0.0,0.028044596314430237,,0.0008059563115239143,661.0,0.00016559139476157725,0.09460294246673584,1763260370.6885924,,224128,342.3980133533478,-0.010628155432641506,2540
0.2556987702846527,0.0010231086052954197,0.0,-0.0006829723715782166,,0.00038167089223861694,661.0,0.00016513056471012533,0.8943447470664978,1763260371.8156548,,224896,343.525075674057,-0.00042835623025894165,2547
0.21186447143554688,0.00040338971302844584,0.041015625,-0.013949677348136902,,0.00688021257519722,661.0,0.00016374807455576956,0.9955521821975708,1763260375.327727,,227200,347.0371479988098,-0.002084166742861271,2570
0.27717325091362,0.0004326052439864725,0.13671875,-0.05910780280828476,,0.031638357788324356,661.0,0.00016367126954719424,0.9835037589073181,1763260375.5050242,,227328,347.21444511413574,0.07555143535137177,2571
0.23052945733070374,0.001407897099852562,0.052734375,-0.022407425567507744,,0.02545829862356186,661.0,0.00016336404951289296,0.9571781158447266,1763260376.2690916,,227840,347.9785125255585,0.07990294694900513,2576
0.20540907979011536,0.002707068808376789,0.01171875,0.012961555272340775,,0.001108713448047638,661.0,0.00016328724450431764,0.595237135887146,1763260376.4427977,,227968,348.152218580246,-0.004963615909218788,2577
0.2431812733411789,0.5605474710464478,0.005859375,0.0032044723629951477,,0.0014314530417323112,661.0,0.00016144393885042518,0.045932888984680176,1763260380.9563184,,231040,352.6657392978668,0.013917133212089539,2608
0.22496259212493896,0.0010227288585156202,0.00390625,-0.006586993113160133,,0.002564455382525921,661.0,0.00016129032883327454,0.9858492612838745,1763260381.2794473,,231296,352.98886823654175,0.005996922962367535,2610
0.2751377522945404,0.0003646483819466084,0.076171875,-0.012373615056276321,,0.020078320056200027,661.0,0.00016006144869606942,0.9170759320259094,1763260384.3081644,,233344,356.0175852775574,0.005902782082557678,2630
0.31929880380630493,0.0009581234189681709,0.08984375,0.004231814295053482,,0.01026072632521391,661.0,0.00015967742365319282,0.97053462266922,1763260385.2726204,,233984,356.98204135894775,0.04630589485168457,2636
0.3246537148952484,0.001379141234792769,0.076171875,-0.018863238394260406,,0.0060676103457808495,661.0,0.00015906298358459026,0.9865104556083679,1763260386.8192143,,235008,358.528635263443,0.03189544007182121,2646
,,,,500.0,,,,,1763260386.864293,500.0,235013,358.57371401786804,,2647
0.26365190744400024,198.12884521484375,0.0,-0.0012327581644058228,,0.0004146844148635864,661.0,0.00015898617857601494,0.08302193880081177,1763260387.045899,,235136,358.7553198337555,-0.002612033858895302,2648
0.30923572182655334,0.0003188179398421198,0.017578125,0.012381460517644882,,0.004974275827407837,661.0,0.0001577572984388098,0.996283233165741,1763260390.0157716,,237184,361.7251925468445,-0.0038575995713472366,2668
0.21730168163776398,0.0002233036793768406,0.01953125,0.0036807768046855927,,0.00015021581202745438,661.0,0.00015745007840450853,0.9963458776473999,1763260390.8632581,,237696,362.57267904281616,-0.005945890210568905,2673
0.23665893077850342,0.0012036339612677693,0.001953125,0.005689218640327454,,0.0014346055686473846,661.0,0.00015683563833590597,0.9857138395309448,1763260392.4573474,,238720,364.1667683124542,0.014013022184371948,2683
0.3174596428871155,63.83046340942383,0.056640625,0.017385460436344147,,0.010294830426573753,661.0,0.00015660522331018,0.06589126586914062,1763260393.0524247,,239104,364.7618455886841,-0.014912968501448631,2687
0.2334957867860794,0.0010548190912231803,0.025390625,-0.021419838070869446,,0.003065904602408409,661.0,0.00015645161329302937,0.8707245588302612,1763260393.4204717,,239360,365.12989258766174,0.03019176796078682,2689
0.23576237261295319,64.5173110961914,0.0078125,-0.002761485055088997,,0.0013583889231085777,661.0,0.00015629800327587873,0.09314042329788208,1763260393.8301985,,239616,365.5396194458008,-0.005733883939683437,2692
0.23994596302509308,0.000438207876868546,0.02734375,-0.01759333908557892,,0.005180904641747475,661.0,0.00015384024300146848,0.9942300915718079,1763260399.955916,,243712,371.6653368473053,0.026239804923534393,2732
0.2736267149448395,0.001146415714174509,0.0,-0.0005239546298980713,,2.8687529265880585e-05,661.0,0.00015261136286426336,0.9833426475524902,1763260403.0890517,,245760,374.79847264289856,-0.001927507109940052,2752
0.3602515161037445,0.00046267127618193626,0.0859375,0.00644693523645401,,0.03292623162269592,661.0,0.00015230414282996207,0.9853890538215637,1763260403.86614,,246272,375.57556080818176,0.0035804593935608864,2757
0.3127012550830841,0.003055115230381489,0.0234375,-0.0015848726034164429,,0.00661504827439785,661.0,0.00015138248272705823,0.9833532571792603,1763260406.1824133,,247808,377.8918342590332,0.041465893387794495,2772
0.42657795548439026,0.0014346118550747633,0.00390625,-0.011011365801095963,,0.003599429503083229,661.0,0.00015076804265845567,0.9898137450218201,1763260407.606432,,248832,379.3158528804779,0.012487931177020073,2782
0.3226410746574402,0.0008101160055957735,0.0546875,-0.011298764497041702,,0.006453734822571278,661.0,0.00015069123764988035,0.9415711164474487,1763260407.7902057,,248960,379.4996266365051,-0.020585941150784492,2783
0.2026183009147644,0.0006004997412674129,0.021484375,-0.005164153408259153,,0.005319301038980484,662.0,0.00015007681213319302,0.31444287300109863,1763260409.1757116,,249984,380.88513255119324,0.02755645662546158,2793
0.28940901160240173,182.517822265625,0.0,0.0025514140725135803,,0.0010455306619405746,662.0,0.00014823349192738533,0.04134070873260498,1763260413.5348904,,253056,385.24431133270264,0.007475445047020912,2824
,,,,500.0,,,,,1763260416.7359414,500.0,255013,388.44536232948303,,2843
0.24932077527046204,0.002144693396985531,0.03515625,0.0067079514265060425,,0.005145217292010784,661.0,0.00014615975669585168,0.9026557803153992,1763260419.212641,,256512,390.922061920166,0.02999112568795681,2857
,,,,500.0,,,,,1763260423.15247,500.0,259013,394.86189103126526,,2882
0.21537362039089203,0.0007258794503286481,0.0234375,-0.009184092283248901,,0.0021858951076865196,661.0,0.00014416282647289336,0.9705536365509033,1763260424.462319,,259840,396.17173981666565,0.02986888214945793,2890
,,,,500.0,,,,,1763260427.543266,500.0,262013,399.2526869773865,,2911
0.346920907497406,0.00020488467998802662,0.001953125,0.012045446783304214,,0.0012042485177516937,661.0,0.00014139784616418183,0.9621948003768921,1763260431.5541148,,264448,403.26353573799133,0.0018428526818752289,2935
0.2793513536453247,0.0006648158887401223,0.02734375,-0.005580015480518341,,0.00584814790636301,661.0,0.0001405529910698533,0.975121021270752,1763260433.816684,,265856,405.526104927063,0.0140861039981246,2949
0.2730274200439453,0.0015730911400169134,0.0234375,0.022686243057250977,,0.006456498987972736,660.0,0.00013986174599267542,0.6022341847419739,1763260435.7221901,,267008,407.4316110610962,-0.00858441460877657,2960
,,,,500.0,,,,,1763260437.9783163,500.0,268513,409.6877372264862,,2975
0.24312502145767212,0.0012502266326919198,0.0,-0.0018255487084388733,,0.002011970616877079,660.0,0.00013809524534735829,0.13564175367355347,1763260440.5388906,,269952,412.2483115196228,-0.016013961285352707,2989
0.3136030435562134,0.0007383645861409605,0.0,0.0024877581745386124,,0.0013986025005578995,660.0,0.00013763441529590636,0.9837445020675659,1763260441.8059196,,270720,413.51534056663513,-0.004357999190688133,2997
0.2653341591358185,305.3766784667969,0.0,-0.0006807297468185425,,5.60469925403595e-06,659.0,0.00013678956020157784,0.053161680698394775,1763260444.110549,,272128,415.81996989250183,-0.0005687829107046127,3011
0.23896043002605438,0.0010776408016681671,0.05078125,1.5657395124435425e-05,,0.011032693088054657,659.0,0.0001343317999271676,0.9896987676620483,1763260450.5370913,,276224,422.2465121746063,-0.004384864121675491,3051
0.212137371301651,0.0016694399528205395,0.00390625,0.0008730068802833557,,6.661750376224518e-06,659.0,0.00013417818991001695,0.006902217864990234,1763260450.9041648,,276480,422.6135857105255,-0.0006652446463704109,3053
0.19707675278186798,0.0008322953945025802,0.0,-0.013208124786615372,,0.0007876958698034286,659.0,0.00013341013982426375,0.9702726602554321,1763260452.7663724,,277760,424.4757933616638,0.004813285544514656,3066
0.20157577097415924,0.0003876651171594858,0.0,0.004598159343004227,,0.00027381815016269684,659.0,0.0001331797247985378,0.9937611222267151,1763260453.38859,,278144,425.0980110168457,-0.00485595129430294,3070
,,,,500.0,,,,,1763260455.2782304,500.0,279513,426.987651348114,,3083
,,,,500.0,,,,,1763260457.49242,500.0,281013,429.20184087753296,,3098
,,,,500.0,,,,,1763260458.2221422,500.0,281513,429.9315631389618,,3103
,,,,500.0,,,,,1763260461.647397,500.0,284013,433.35681796073914,,3127
0.20211270451545715,0.00021905831818003207,0.001953125,-0.010174544528126717,,0.0007485663518309593,660.0,0.00012956988939549774,0.9962310194969177,1763260461.950817,,284160,433.66023802757263,0.0024919984862208366,3129
0.26396191120147705,0.001840722979977727,0.001953125,-0.004229012876749039,,0.0016819033771753311,660.0,0.00012880183930974454,0.3122803568840027,1763260463.7134988,,285440,435.4229197502136,0.0067920200526714325,3141
0.27602478861808777,105.29080200195312,0.0,0.000229712575674057,,0.00014763977378606796,660.0,0.00012872503430116922,0.04367035627365112,1763260463.9225073,,285568,435.6319282054901,-0.0042433785274624825,3143
0.20141281187534332,0.0013283205917105079,0.02734375,-0.0017286092042922974,,0.0030836667865514755,660.0,0.00012849461927544326,0.8835437893867493,1763260464.410117,,285952,436.1195378303528,-0.015942620113492012,3146
0.15918993949890137,0.0011046170257031918,0.009765625,0.00980377197265625,,0.0010781530290842056,661.0,0.00012703532411251217,0.815912663936615,1763260467.7932205,,288384,439.50264143943787,-0.003075031563639641,3170
0.25430408120155334,0.00015701765369158238,0.00390625,-0.007626816630363464,,0.0033696936443448067,661.0,0.00012626727402675897,0.99449622631073,1763260469.632767,,289664,441.3421878814697,0.01826198771595955,3183
0.3397269546985626,0.0013563974061980844,0.013671875,-0.04149210453033447,,0.006342051550745964,661.0,0.00012596006854437292,0.995762050151825,1763260470.3313584,,290176,442.0407793521881,0.012051360681653023,3188
0.19859209656715393,87.44685363769531,0.041015625,0.0006657708436250687,,0.007335439324378967,661.0,0.00012419355334714055,0.04625427722930908,1763260474.5282147,,293120,446.2376356124878,-0.001976577565073967,3217
0.1919080764055252,0.000820224522612989,0.013671875,-0.005489461123943329,,0.0038240738213062286,661.0,0.00012373272329568863,0.981239378452301,1763260475.6155694,,293888,447.324990272522,0.019136518239974976,3224
0.2844163179397583,0.0007178022642619908,0.0,-0.0013281889259815216,,0.0006598830223083496,662.0,0.00012235023314133286,0.9846311807632446,1763260478.9115202,,296192,450.6209411621094,-0.0002881735563278198,3247
,,,,500.0,,,,,1763260479.290242,500.0,296513,450.99966287612915,,3250
0.26808446645736694,0.001758982427418232,0.0,-0.008619323372840881,,0.0008715027943253517,662.0,0.00012204301310703158,0.9878321886062622,1763260479.7290692,,296704,451.438490152359,0.012271623127162457,3252
,,,,500.0,,,,,1763260480.2016435,500.0,297013,451.9110643863678,,3255
0.21578770875930786,0.00044317360152490437,0.0,0.0034003257751464844,,0.0002789255231618881,662.0,0.00012158218305557966,0.9563045501708984,1763260480.9972281,,297472,452.7066490650177,0.002987809479236603,3259
0.23936322331428528,0.0006597855826839805,0.0,0.010362116619944572,,0.0013252804055809975,662.0,0.00012081413296982646,0.9918079972267151,1763260482.913149,,298752,454.6225700378418,-0.024943197146058083,3272
,,,,500.0,,,,,1763260483.299742,500.0,299013,455.00916290283203,,3275
0.252932071685791,90.11045837402344,0.00390625,-0.012179864570498466,,0.0008957777172327042,662.0,0.0001205837179441005,0.06184816360473633,1763260483.4717147,,299136,455.18113565444946,0.015082651749253273,3276
0.212755024433136,0.00042506877798587084,0.01171875,-0.014078117907047272,,0.006172174587845802,661.0,0.00011935483780689538,0.9908685684204102,1763260486.6710796,,301184,458.38050055503845,-0.004646819084882736,3296
,,,,500.0,,,,,1763260487.093102,500.0,301513,458.80252289772034,,3299
,,,,500.0,,,,,1763260492.6871278,500.0,305513,464.39654874801636,,3338
0.15068644285202026,0.0005821093218401074,0.017578125,-0.0073362477123737335,,0.003691242076456547,662.0,0.0001159754247055389,0.9724462628364563,1763260494.5144572,,306816,466.2238781452179,-0.0024815509095788,3351
0.3395223021507263,0.0018343301489949226,0.05859375,0.042651984840631485,,0.015209863893687725,663.0,0.0001155913996626623,0.8827430605888367,1763260495.3232732,,307456,467.0326941013336,0.004684602841734886,3357
0.1830851137638092,0.000947113148868084,0.0,-0.0018029799684882164,,0.0008007725700736046,663.0,0.00011543778964551166,0.9937499165534973,1763260495.6886625,,307712,467.39808344841003,-0.00037334952503442764,3360
0.21990066766738892,155.58433532714844,0.0,-0.0013116225600242615,,0.0015384228900074959,664.0,0.00011313363938825205,0.052172064781188965,1763260500.6025715,,311552,472.3119924068451,0.009892393834888935,3398
0.34186726808547974,0.0006934570265002549,0.001953125,-0.02743549644947052,,0.004734719172120094,664.0,0.00011290322436252609,0.5264734625816345,1763260501.0537612,,311936,472.7631821632385,0.049088627099990845,3401
0.2559467554092407,0.002186480676755309,0.052734375,-0.018101904541254044,,0.008562767878174782,664.0,0.00011259600432822481,0.9380792379379272,1763260501.6844308,,312448,473.39385175704956,0.011766644194722176,3406
,,,,500.0,,,,,1763260501.7244227,500.0,312513,473.4338436126709,,3407
0.25926169753074646,0.0005218838923610747,0.02734375,0.018514040857553482,,0.008132120594382286,665.0,0.0001118279542424716,0.9945827126502991,1763260503.297916,,313728,475.0073368549347,-0.024487024173140526,3419
0.28620925545692444,0.0009949866216629744,0.0,0.0017327256500720978,,0.0003426307812333107,665.0,0.00011136712419101968,0.9289453029632568,1763260504.2848325,,314496,475.9942533969879,0.0015955334529280663,3426
0.2143179476261139,9.896666526794434,0.0,-0.012210652232170105,,0.00041097309440374374,665.0,0.00011129031918244436,0.06132024526596069,1763260504.48518,,314624,476.1946008205414,-0.00013697054237127304,3428
0.28758901357650757,0.0025432570837438107,0.0,-0.0026543140411376953,,0.00022257957607507706,665.0,0.00011082949640695006,0.9604349136352539,1763260505.4337952,,315392,477.1432161331177,-0.002341196872293949,3435
0.21711641550064087,0.0003765936126001179,0.009765625,-0.008297530934214592,,0.005063530057668686,666.0,0.00010990783630404621,-0.34710896015167236,1763260507.3497176,,316928,479.05913853645325,0.015364095568656921,3450
,,,,500.0,,,,,1763260507.3917055,500.0,317013,479.1011264324188,,3451
0.276963472366333,20.956592559814453,0.005859375,-0.046426523476839066,,0.003619692288339138,666.0,0.00010921659122686833,0.07122212648391724,1763260508.780023,,318080,480.4894440174103,0.014155485667288303,3462
,,,,500.0,,,,,1763260510.5312316,500.0,319513,482.24065256118774,,3476
0.23550572991371155,0.0012464493047446012,0.0,-0.004099823534488678,,0.0002889251336455345,667.0,0.00010814132110681385,0.9555834531784058,1763260510.9810472,,319872,482.69046807289124,0.010007244534790516,3479
0.16285884380340576,0.0009667145786806941,0.025390625,0.0005739480257034302,,0.002380937337875366,667.0,0.00010698924597818404,0.9825991988182068,1763260513.3952653,,321792,485.1046862602234,-0.00087718665599823,3498
0.3795051574707031,0.00033889373298734426,0.048828125,-0.027957316488027573,,0.012450606562197208,668.0,0.00010668202594388276,0.9585263729095459,1763260514.0624683,,322304,485.7718892097473,0.04681039974093437,3503
