losses/old_approx_kl,losses/value_loss,charts/episodic_return,losses/policy_loss,losses/entropy,losses/approx_kl,charts/SPS,losses/clipfrac,charts/episodic_length,_runtime,_timestamp,charts/learning_rate,losses/explained_variance,_step,global_step
-0.0014727534726262093,95.95084381103516,,0.01513265073299408,0.2782710790634155,0.0036366721615195274,692.0,0.0,,473.53611874580383,1763260501.4319956,0.00010476190800545737,0.001955270767211914,3498,325504
-0.0032757893204689026,40.62995910644531,,-0.0007921978831291199,0.2039051204919815,0.00032388046383857727,692.0,0.0,,474.1836791038513,1763260502.079556,0.00010445468797115609,0.0002970695495605469,3503,326016
-0.0018325429409742355,149.81866455078125,,-0.012153439223766327,0.24250882863998413,0.0004664827138185501,693.0,0.0,,475.509893655777,1763260503.4057705,0.00010384024790255353,0.00022339820861816406,3513,327040
5.5305659770965576e-05,0.0008139812271110713,,0.0015648454427719116,0.2183864414691925,0.00027065351605415344,693.0,0.0,,477.11558294296265,1763260505.0114598,0.00010307219781680033,-0.22863388061523438,3525,328320
-0.009137162938714027,169.74058532714844,,-0.003994528204202652,0.207938551902771,0.0008849836885929108,693.0,0.0,,478.4801535606384,1763260506.3760304,0.00010238095273962244,-0.0007956027984619141,3537,329472
0.001476980745792389,0.0011961484560742974,,0.0007619354873895645,0.2180662602186203,7.66552984714508e-05,694.0,0.0,,480.58459067344666,1763260508.4804676,0.00010130568261956796,-0.14297795295715332,3554,331264
0.012120900675654411,0.0009834559168666601,,-0.009578023105859756,0.24527305364608765,0.0027709975838661194,694.0,0.029296875,,480.7446086406708,1763260508.6404855,0.00010122887761099264,0.04644811153411865,3555,331392
0.005469591356813908,43.086238861083984,,0.0006689243018627167,0.343685120344162,0.00022394303232431412,695.0,0.00390625,,483.2640931606293,1763260511.15997,9.999999747378752e-05,-0.0006203651428222656,3576,333440
0.011203714646399021,0.0012247356353327632,,0.0028476864099502563,0.1595698893070221,0.004205423407256603,695.0,0.025390625,,483.5757417678833,1763260511.4716187,9.984638745663688e-05,-0.33098649978637695,3578,333696
0.00036951061338186264,43.02787780761719,,-2.2523105144500732e-05,0.2857615649700165,2.978462725877762e-05,695.0,0.0,,483.90278124809265,1763260511.7986581,9.969277743948624e-05,-0.001386404037475586,3581,333952
-0.0004777694121003151,0.0010378529550507665,,-0.01079072430729866,0.2421247959136963,0.0011808807030320168,695.0,0.0,,485.0101327896118,1763260512.9060097,9.9155142379459e-05,-0.26404106616973877,3589,334848
-0.0018342724069952965,0.0018293901812285185,,0.007477961480617523,0.25305333733558655,0.001080458052456379,696.0,0.0,,488.0888509750366,1763260515.9847279,9.769585449248552e-05,-0.07567453384399414,3613,337280
0.0018166359513998032,0.0022940626367926598,,-0.0010129213333129883,0.16707752645015717,4.319287836551666e-05,696.0,0.0,,489.18445920944214,1763260517.080336,9.715821943245828e-05,0.012945175170898438,3622,338176
-0.0005023516714572906,7.054349422454834,,-0.004749666899442673,0.2903987765312195,0.0006795041263103485,696.0,0.0,,491.43734908103943,1763260519.333226,9.60829493124038e-05,-0.001370549201965332,3640,339968
-0.009691182523965836,0.008108673617243767,,0.0208476260304451,0.23865027725696564,0.000855524092912674,697.0,0.0,,493.64263343811035,1763260521.5385103,9.508448420092463e-05,-0.023518681526184082,3656,341632
,,500.0,,,,,,500.0,495.30467104911804,1763260523.200548,,,3669,342921
0.0014314129948616028,39.65446090698242,,0.0022608544677495956,0.23919260501861572,0.0010116342455148697,697.0,0.0,,496.60808658599854,1763260524.5039635,9.370199404656887e-05,-0.00046646595001220703,3679,343936
,,500.0,,,,,,500.0,497.142546415329,1763260525.0384233,,,3683,344421
0.0026376480236649513,93.39644622802734,,-0.0013689082115888596,0.3192295432090759,0.0003339657559990883,697.0,0.0,,497.2766764163971,1763260525.1725533,9.339477401226759e-05,-0.0012052059173583984,3684,344448
0.0025619789958000183,0.0007929643616080284,,-0.008632898330688477,0.19940152764320374,0.003326844424009323,698.0,0.03515625,,500.781302690506,1763260528.6771796,9.170507109956816e-05,-0.8205301761627197,3711,347264
,,500.0,,,,,,500.0,500.962771654129,1763260528.8586485,,,3713,347421
0.005523692816495895,0.006948960013687611,,-0.0017456412315368652,0.20413996279239655,0.0015555843710899353,698.0,0.0078125,,501.25305914878845,1763260529.148936,9.14746560738422e-05,-0.8311210870742798,3715,347648
-0.001713714562356472,0.0006897906423546374,,0.0011867284774780273,0.1805192232131958,0.000483841635286808,698.0,0.0,,503.35580229759216,1763260531.2516792,9.047619096236303e-05,-0.46684587001800537,3731,349312
-0.003277868963778019,0.008480437099933624,,0.0006497194990515709,0.27695727348327637,0.00010689254850149155,699.0,0.0,,503.643807888031,1763260531.5396848,9.03225809452124e-05,-0.6347082853317261,3734,349568
-0.012052260339260101,0.0009846671018749475,,-0.0037702880799770355,0.20995330810546875,0.0039090607315301895,699.0,0.0078125,,506.3928108215332,1763260534.2886877,8.901689579943195e-05,0.13003093004226685,3755,351744
-0.01642151176929474,0.0011888215085491538,,-0.0021863915026187897,0.2138621211051941,0.0035800794139504433,700.0,0.01953125,,508.9694550037384,1763260536.865332,8.778801566222683e-05,-0.20901751518249512,3775,353792
-0.003237532451748848,0.0012557907029986382,,-0.003943870775401592,0.32756805419921875,0.0007767882198095322,700.0,0.0,,509.4994168281555,1763260537.3952937,8.755760063650087e-05,-0.3932880163192749,3779,354176
0.0040962062776088715,0.0011438479414209723,,-0.0010982267558574677,0.26346921920776367,6.869807839393616e-05,700.0,0.0,,512.8302702903748,1763260540.7261472,8.602150774095207e-05,-0.130853533744812,3804,356736
-0.006217537447810173,26.824573516845703,,-0.0004590824246406555,0.238281711935997,0.0006078965961933136,700.0,0.0,,513.1963374614716,1763260541.0922143,8.586789772380143e-05,-0.0016387701034545898,3807,356992
0.0060801152139902115,0.004514303058385849,,-0.011545488610863686,0.28951743245124817,0.0005878210067749023,701.0,0.0,,518.4731674194336,1763260546.3690443,8.341013744939119e-05,-0.4002408981323242,3847,361088
0.005112333223223686,0.0011294780997559428,,-0.005276158452033997,0.3099052608013153,0.0006684213876724243,702.0,0.0,,522.5958886146545,1763260550.4917655,8.141320722643286e-05,-0.23701083660125732,3879,364416
0.013841108419001102,0.0010030705016106367,,-0.0019021034240722656,0.23238152265548706,0.0029544951394200325,702.0,0.00390625,,523.0834634304047,1763260550.9793403,8.11827922007069e-05,0.04371553659439087,3883,364800
,,500.0,,,,,,500.0,523.1398251056671,1763260551.035702,,,3884,364921
-0.011909532360732555,0.0012709391303360462,,0.01645757630467415,0.24432463943958282,0.0008107880130410194,702.0,0.0,,523.550553560257,1763260551.4464304,8.095238445093855e-05,-0.24731433391571045,3887,365184
0.019063200801610947,0.006002353969961405,,-0.0183522030711174,0.2928813695907593,0.001779979094862938,702.0,0.001953125,,524.0162162780762,1763260551.9120932,8.072196942521259e-05,0.5976322889328003,3891,365568
0.0025608474388718605,0.0012415028177201748,,-0.0003907103091478348,0.29250848293304443,2.645794302225113e-05,702.0,0.0,,524.9008905887604,1763260552.7967675,8.026113937376067e-05,0.0005193948745727539,3898,366336
0.01117024663835764,0.001421379274688661,,-0.0034993886947631836,0.36538004875183105,0.0007054479792714119,703.0,0.0,,526.5568947792053,1763260554.4527717,7.941628427943215e-05,-0.39703428745269775,3912,367744
-0.002917640842497349,174.7634735107422,,-0.00868624821305275,0.28862133622169495,0.0005727494135499001,703.0,0.005859375,,526.8539483547211,1763260554.7498252,7.926267426228151e-05,-0.0021039247512817383,3915,368000
0.0059388261288404465,0.0010656126542016864,,0.0004893578588962555,0.3549565374851227,0.0010268520563840866,703.0,0.0,,528.4834282398224,1763260556.3793051,7.841781916795298e-05,-0.14065515995025635,3928,369408
0.0022379131987690926,133.85824584960938,,0.0024288687855005264,0.3101166784763336,0.0007676342502236366,704.0,0.0,,530.1927502155304,1763260558.088627,7.749615906504914e-05,-0.00023055076599121094,3944,370944
-0.0030115237459540367,0.005520586855709553,,0.0012482739984989166,0.32471963763237,0.00019208434969186783,704.0,0.0,,530.3239457607269,1763260558.2198226,7.741935405647382e-05,-0.09423351287841797,3945,371072
0.003992916084825993,0.001292817760258913,,-0.003768347203731537,0.3005065321922302,0.00040183495730161667,704.0,0.0,,530.4565134048462,1763260558.3523903,7.73425490478985e-05,-0.7025595903396606,3946,371200
-0.001168450340628624,278.35504150390625,,0.00028437748551368713,0.33020350337028503,7.875077426433563e-05,704.0,0.0,,531.3400382995605,1763260559.2359152,7.688171899644658e-05,-0.00046575069427490234,3954,371968
,,500.0,,,,,,500.0,532.2804417610168,1763260560.1763186,,,3963,372921
-0.0015301797538995743,9.952917098999023,,0.007872194051742554,0.28483831882476807,0.00024110637605190277,705.0,0.0,,532.9791736602783,1763260560.8750505,7.596005889354274e-05,-0.0010854005813598633,3969,373504
-0.0015892740339040756,0.0014287785161286592,,-0.0002962872385978699,0.2911507487297058,0.00011434778571128845,706.0,0.0,,534.2830262184143,1763260562.178903,7.519200880778953e-05,-1.0106489658355713,3981,374784
,,500.0,,,,,,500.0,534.4223930835724,1763260562.31827,,,3983,374921
,,500.0,,,,,,500.0,535.8553097248077,1763260563.7511866,,,3997,376421
0.03814700245857239,0.0015200574416667223,,0.008029073476791382,0.3090589940547943,0.0037072570994496346,708.0,0.009765625,,538.3089578151703,1763260566.2048347,7.281106081791222e-05,0.04570978879928589,4020,378752
-0.006198132410645485,0.0022382524330168962,,-0.0018139590974897146,0.26985180377960205,0.00025623850524425507,710.0,0.0,,542.4129676818848,1763260570.3088446,7.04301055520773e-05,-0.38342273235321045,4059,382720
-0.003186674788594246,8.91051197052002,,-0.004164637997746468,0.3154910206794739,0.00018247775733470917,711.0,0.0,,545.3587617874146,1763260573.2546387,6.874040263937786e-05,-0.0015550851821899414,4087,385536
,,500.0,,,,,,500.0,545.751725435257,1763260573.6476023,,,4091,385921
,,500.0,,,,,,500.0,547.2392647266388,1763260575.1351416,,,4105,387421
-0.0020540524274110794,0.0012978173326700926,,0.0004286915063858032,0.32260605692863464,9.299628436565399e-05,712.0,0.0,,547.724357843399,1763260575.6202347,6.73579124850221e-05,-0.03321480751037598,4109,387840
,,500.0,,,,,,500.0,548.3055329322815,1763260576.2014098,,,4115,388421
0.0009951461106538773,0.0013450233964249492,,-0.0001971796154975891,0.31914442777633667,5.347654223442078e-06,713.0,0.0,,548.7859265804291,1763260576.6818035,6.674347241641954e-05,0.18988198041915894,4119,388864
,,500.0,,,,,,500.0,551.1943135261536,1763260579.0901904,,,4144,391421
0.003391217440366745,9.367578506469727,,0.015943055972456932,0.30712220072746277,0.0029178056865930557,715.0,0.009765625,,551.7160429954529,1763260579.6119199,6.490015221061185e-05,1.2874603271484375e-05,4150,391936
0.01040045265108347,0.0013014753349125385,,-0.0071287741884589195,0.33644598722457886,0.0006160484626889229,716.0,0.0,,553.4872443675995,1763260581.3831213,6.374807708198205e-05,-0.10589540004730225,4168,393856
,,500.0,,,,,,500.0,554.8905644416809,1763260582.7864413,,,4184,395421
,,500.0,,,,,,500.0,555.8129427433014,1763260583.7088196,,,4194,396421
0.0025096219033002853,64.28720092773438,,0.0010446608066558838,0.29254525899887085,0.0001173168420791626,718.0,0.0,,556.2687582969666,1763260584.1646352,6.190476415213197e-05,-0.00014913082122802734,4199,396928
0.0013194531202316284,67.17404174804688,,0.0011232458055019379,0.3662717044353485,4.8063695430755615e-05,719.0,0.0,,558.6169300079346,1763260586.512807,6.036866398062557e-05,-0.0003339052200317383,4224,399488
-6.599258631467819e-05,36.994197845458984,,-0.0002834200859069824,0.3023448884487152,2.9700808227062225e-05,720.0,0.0,,559.0668232440948,1763260586.9627001,6.006144394632429e-05,-0.00010895729064941406,4229,400000
,,500.0,,,,,,500.0,560.3390038013458,1763260588.2348807,,,4243,401421
0.011507420800626278,0.0016658272361382842,,-0.016544044017791748,0.2551983594894409,0.0007493207231163979,721.0,0.0,,560.7086908817291,1763260588.6045678,5.8986173826269805e-05,0.06857788562774658,4246,401792
,,500.0,,,,,,500.0,561.2560904026031,1763260589.1519673,,,4252,402421
-0.005346737802028656,0.005206299014389515,,0.002271987497806549,0.2834499776363373,0.0001902300864458084,721.0,0.0,,561.4768867492676,1763260589.3727636,5.852534741279669e-05,-0.17908740043640137,4254,402560
0.005918604321777821,0.0018469339702278376,,-0.0054514165967702866,0.3297434449195862,0.0004366515204310417,721.0,0.0,,561.5920867919922,1763260589.4879637,5.844854240422137e-05,-0.27742278575897217,4255,402688
-0.00038590747863054276,94.5455551147461,,0.00048082321882247925,0.31504708528518677,2.188887447118759e-05,722.0,0.0,,563.2395713329315,1763260591.1354482,5.737327228416689e-05,-0.0003432035446166992,4273,404480
-0.0068479860201478004,0.0016730488277971745,,0.0041227787733078,0.31136295199394226,0.00020774174481630325,723.0,0.0,,563.5730204582214,1763260591.4688973,5.714285725844093e-05,-0.11589622497558594,4276,404864
,,500.0,,,,,,500.0,563.5925550460815,1763260591.488432,,,4277,404921
0.0025442736223340034,152.0634765625,,0.0002793986350297928,0.30151963233947754,7.389020174741745e-05,723.0,0.0,,563.6856191158295,1763260591.581496,5.7066052249865606e-05,-0.00029790401458740234,4278,404992
0.0028310641646385193,107.80528259277344,,0.0010870806872844696,0.34541863203048706,8.181855082511902e-05,723.0,0.0,,564.6150197982788,1763260592.5108967,5.6451612181263044e-05,-0.0010679960250854492,4288,406016
-0.010219534859061241,0.001560519332997501,,0.0026336684823036194,0.3220014274120331,0.001573251560330391,723.0,0.001953125,,564.8360869884491,1763260592.7319639,5.6298002164112404e-05,-0.1257798671722412,4290,406272
,,500.0,,,,,,500.0,564.9558460712433,1763260592.851723,,,4292,406421
0.016746699810028076,0.0023530134931206703,,-0.02517508715391159,0.3035547137260437,0.0038341032341122627,725.0,0.009765625,,567.1353862285614,1763260595.031263,5.4838710639160126e-05,0.04323303699493408,4314,408704
0.000688198022544384,0.0051607112400233746,,-0.0006142705678939819,0.31829556822776794,0.00029287394136190414,725.0,0.0,,567.5255870819092,1763260595.421464,5.4608295613434166e-05,-0.14819276332855225,4318,409088
,,500.0,,,,,,500.0,570.1371080875397,1763260598.032985,,,4346,411921
-0.0018612872809171677,2.1081604957580566,,-0.00045591220259666443,0.33557140827178955,3.7901103496551514e-05,728.0,0.0,,572.0090217590332,1763260599.9048986,5.1689708925550804e-05,-0.00040411949157714844,4366,413952
0.001444883644580841,0.005160391330718994,,-0.003174528479576111,0.2886243462562561,0.0007499400526285172,728.0,0.0,,572.6079041957855,1763260600.503781,5.13056838826742e-05,-0.2204878330230713,4372,414592
0.005307898856699467,0.00502550695091486,,-0.004834836348891258,0.24148999154567719,8.985120803117752e-05,728.0,0.0,,573.054749250412,1763260600.9506261,5.099846384837292e-05,-0.1671285629272461,4377,415104
0.0163507629185915,0.0024504470638930798,,-0.011348329484462738,0.31375852227211,0.0009422414004802704,729.0,0.0,,573.1657526493073,1763260601.0616295,5.09216588397976e-05,0.08755511045455933,4378,415232
-0.0033762259408831596,0.005038756411522627,,-0.002970397472381592,0.33178168535232544,0.0002542557194828987,729.0,0.0,,573.9851038455963,1763260601.8809807,5.038402377977036e-05,-0.16183781623840332,4387,416128
-0.0038447780534625053,58.201663970947266,,-0.0005712360143661499,0.30070462822914124,5.7787634432315826e-05,730.0,0.0,,574.8060190677643,1763260602.701896,4.984638871974312e-05,-0.0010008811950683594,4396,417024
0.004523245617747307,0.0016491131391376257,,-0.011615760624408722,0.3536618649959564,0.0014165900647640228,731.0,0.0,,576.4420626163483,1763260604.3379395,4.877112223766744e-05,-0.07593393325805664,4413,418816
-0.0031668879091739655,130.16439819335938,,-0.002970188856124878,0.3354124128818512,0.0003293510526418686,731.0,0.0,,576.5542130470276,1763260604.45009,4.869431722909212e-05,-0.0003185272216796875,4415,418944
0.009733041748404503,0.003935391549021006,,-0.007191237062215805,0.36308762431144714,0.00048414990305900574,733.0,0.0,,580.4582087993622,1763260608.3540857,4.615975558408536e-05,-0.15200793743133545,4456,423168
-0.0023488709703087807,0.004526753444224596,,-0.0003141174092888832,0.38306471705436707,7.667485624551773e-05,734.0,0.0,,581.7212748527527,1763260609.6171517,4.531490048975684e-05,-0.09433293342590332,4470,424576
,,500.0,,,,,,500.0,582.4765796661377,1763260610.3724566,,,4478,425421
-0.0017020981758832932,0.005267683416604996,,-0.000205890741199255,0.3065817058086395,4.398450255393982e-05,734.0,0.0,,582.7025518417358,1763260610.5984287,4.4700460421154276e-05,-0.16209065914154053,4480,425600
-0.0007111113518476486,0.002360038924962282,,-0.0001797787845134735,0.3576163351535797,3.7588179111480713e-06,735.0,0.0,,583.9532306194305,1763260611.8491075,4.393241033540107e-05,-0.01665174961090088,4492,426880
-0.0005776295438408852,0.0024750730954110622,,-0.00025908928364515305,0.3193191885948181,3.142375499010086e-05,735.0,0.0,,584.3382408618927,1763260612.2341177,4.370199530967511e-05,0.029381275177001953,4496,427264
,,500.0,,,,,,500.0,584.4607701301575,1763260612.356647,,,4498,427421
-0.003699537366628647,0.002497914945706725,,-0.0037214867770671844,0.33352160453796387,0.0007764715701341629,736.0,0.0,,586.7458875179291,1763260614.6417644,4.2242703784722835e-05,-0.04156506061553955,4520,429696
,,500.0,,,,,,500.0,586.9089934825897,1763260614.8048704,,,4522,429921
-0.0019622016698122025,0.005081693176180124,,0.0004127025604248047,0.3023776710033417,0.0002081897109746933,737.0,0.0,,587.1294431686401,1763260615.02532,4.2012288758996874e-05,0.00016760826110839844,4524,430080
0.00781922321766615,0.0023899716325104237,,-0.0019763559103012085,0.2860599756240845,0.0006977459415793419,737.0,0.0,,587.2506124973297,1763260615.1464894,4.1935483750421554e-05,-0.06199538707733154,4525,430208
,,500.0,,,,,,500.0,587.4227933883667,1763260615.3186703,,,4527,430421
0.0010639885440468788,0.0022212215699255466,,1.775752753019333e-05,0.35460978746414185,9.768642485141754e-06,737.0,0.0,,587.8997685909271,1763260615.7956455,4.155145870754495e-05,0.027216315269470215,4531,430848
0.002955944277346134,92.44084167480469,,-7.039308547973633e-05,0.3798307776451111,5.9186480939388275e-05,737.0,0.0,,588.040552854538,1763260615.9364297,4.147465369896963e-05,-0.00018846988677978516,4533,430976
-0.0001317579299211502,0.005009927786886692,,0.0015844665467739105,0.3491731286048889,1.6061589121818542e-05,737.0,0.0,,588.1641244888306,1763260616.0600014,4.139784869039431e-05,-0.28956544399261475,4534,431104
-0.0011836066842079163,0.002355714561417699,,-0.005876164883375168,0.3512355089187622,0.0006331689655780792,738.0,0.0,,590.3644986152649,1763260618.2603755,4.0092167182592675e-05,8.851289749145508e-05,4555,433280
,,500.0,,,,,,500.0,591.0063858032227,1763260618.9022627,,,4562,433921
,,500.0,,,,,,500.0,592.392210483551,1763260620.2880874,,,4576,435421
-0.00012284331023693085,0.004376766737550497,,0.0005160719156265259,0.3429526388645172,1.691281795501709e-06,741.0,0.0,,596.1755728721619,1763260624.0714498,3.655914042610675e-05,-0.006884336471557617,4613,439168
-0.0015084538608789444,9.18187427520752,,-0.004409313201904297,0.3698763847351074,0.00015359558165073395,741.0,0.0,,597.4549508094788,1763260625.3508277,3.579109034035355e-05,-5.924701690673828e-05,4626,440448
,,500.0,,,,,,500.0,598.3839883804321,1763260626.2798653,,,4635,441421
-0.0006026905030012131,76.93525695800781,,-0.0006433306261897087,0.3438960015773773,5.148351192474365e-06,742.0,0.0,,598.9823079109192,1763260626.8781848,3.4869430237449706e-05,-0.0006871223449707031,4641,441984
0.0019421456381678581,0.0020399654749780893,,-0.010037131607532501,0.35728341341018677,0.0005510235205292702,742.0,0.0,,599.3620219230652,1763260627.2578988,3.4639015211723745e-05,-0.05348074436187744,4644,442368
-0.000352686271071434,0.005488382652401924,,-0.0003949478268623352,0.4441359043121338,2.337619662284851e-05,743.0,0.0,,601.0204176902771,1763260628.9162946,3.364055373822339e-05,-0.00043022632598876953,4661,444032
-0.004077516496181488,94.5997543334961,,-0.0019416958093643188,0.34455275535583496,0.00033747218549251556,743.0,0.0,,602.4577519893646,1763260630.3536289,3.2795698643894866e-05,-0.0002855062484741211,4675,445440
-0.0014304248616099358,0.004373210947960615,,0.001603342592716217,0.39879563450813293,0.0001474497839808464,744.0,0.0,,604.1059973239899,1763260632.0018742,3.17972335324157e-05,-0.2079695463180542,4691,447104
,,500.0,,,,,,500.0,605.980984210968,1763260633.876861,,,4709,448921
0.007329040206968784,0.0023104276042431593,,-0.006287831813097,0.3738217353820801,0.0002370653674006462,745.0,0.0,,606.5005385875702,1763260634.3964155,3.0414747016038746e-05,-0.10372722148895264,4713,449408
,,500.0,,,,,,500.0,609.0757076740265,1763260636.9715846,,,4738,451921
-0.00111430324614048,211.4990234375,,5.0961971282958984e-05,0.35192763805389404,1.706555485725403e-05,746.0,0.0,,609.1655058860779,1763260637.0613828,2.8878648663521744e-05,-0.00042569637298583984,4739,451968
0.001920236274600029,0.0027893080841749907,,0.0001026540994644165,0.32593074440956116,4.013627767562866e-05,746.0,0.0,,609.4130175113678,1763260637.3088944,2.8725038646371104e-05,-0.04465019702911377,4741,452224
,,500.0,,,,,,500.0,609.5512406826019,1763260637.4471176,,,4743,452421
0.00273125059902668,244.2016143798828,,0.0031655076891183853,0.4107641577720642,5.9796497225761414e-05,747.0,0.0,,610.6359915733337,1763260638.5318685,2.79569885606179e-05,-0.00019848346710205078,4754,453504
,,500.0,,,,,,500.0,612.3739964962006,1763260640.2698734,,,4772,455421
-0.002179056406021118,0.0026300237514078617,,0.0018045734614133835,0.38314124941825867,0.0002886522561311722,748.0,0.0,,613.7599909305573,1763260641.6558678,2.5960061975638382e-05,-0.09164929389953613,4786,456832
,,500.0,,,,,,500.0,613.7897734642029,1763260641.6856503,,,4787,456921
0.0013930443674325943,129.57130432128906,,0.000127304345369339,0.3964787721633911,3.641657531261444e-05,748.0,0.0,,613.8726327419281,1763260641.7685096,2.5883256967063062e-05,-0.0005092620849609375,4788,456960
0.0019035376608371735,0.0023555431980639696,,0.0013721026480197906,0.3561915159225464,3.634020686149597e-05,749.0,0.0,,614.6933450698853,1763260642.589222,2.534562190703582e-05,0.027704834938049316,4796,457856
0.00032737571746110916,0.0038534500636160374,,0.00011273473501205444,0.3553319573402405,1.4407560229301453e-06,749.0,0.0,,614.9260025024414,1763260642.8218794,2.519201188988518e-05,-0.18614232540130615,4799,458112
0.00019646715372800827,0.0023822179064154625,,-0.0024871453642845154,0.40832841396331787,0.00011908169835805893,749.0,0.0,,615.6842019557953,1763260643.5800788,2.4731183657422662e-05,-0.02152550220489502,4806,458880
-0.00828114990144968,0.004415416158735752,,0.000668644905090332,0.3302351236343384,0.00020864512771368027,749.0,0.0,,615.9481120109558,1763260643.843989,2.457757364027202e-05,-0.12999093532562256,4809,459136
7.713213562965393e-05,136.6952362060547,,-2.6948750019073486e-05,0.38750070333480835,1.1175870895385742e-08,749.0,0.0,,616.339252948761,1763260644.2351298,2.434715861454606e-05,-9.560585021972656e-05,4813,459520
,,500.0,,,,,,500.0,620.0624494552612,1763260647.9583263,,,4851,463421
0.00019052531570196152,95.49742126464844,,5.735829472541809e-05,0.40671244263648987,1.4062970876693726e-07,751.0,0.0,,620.154777765274,1763260648.0506546,2.1966205167700537e-05,-0.0003355741500854492,4852,463488
0.0035833660513162613,0.0027233222499489784,,-9.478814899921417e-05,0.352337509393692,0.00015324540436267853,751.0,0.0,,620.964296579361,1763260648.8601735,2.150537693523802e-05,0.04572784900665283,4859,464256
-0.00032810401171445847,0.004055371508002281,,-0.000568244606256485,0.3892880082130432,1.614447683095932e-05,752.0,0.0,,621.8428721427917,1763260649.738749,2.0967741875210777e-05,-0.2488391399383545,4868,465152
3.914348781108856e-06,0.003047293983399868,,0.0001331707462668419,0.42198464274406433,1.3941898941993713e-06,752.0,0.0,,622.4681081771851,1763260650.363985,2.0583716832334176e-05,0.002888977527618408,4874,465792
0.00016598962247371674,0.0029006153345108032,,-0.005161011591553688,0.35832086205482483,3.0346214771270752e-05,752.0,0.0,,622.8323490619659,1763260650.728226,2.0353301806608215e-05,-0.0620732307434082,4878,466176
-0.00029329489916563034,0.004202387295663357,,-0.0006999559700489044,0.33492568135261536,4.1789375245571136e-05,752.0,0.0,,623.2272725105286,1763260651.1231494,2.0122888599871658e-05,0.08271658420562744,4882,466560
,,500.0,,,,,,500.0,626.5421946048737,1763260654.4380715,,,4915,469921
,,500.0,,,,,,500.0,627.0543749332428,1763260654.9502518,,,4920,470421
-0.0023546945303678513,0.002946035237982869,,-0.0007546134293079376,0.37834352254867554,6.621703505516052e-05,755.0,0.0,,628.3252835273743,1763260656.2211604,1.7050691894837655e-05,0.04709792137145996,4932,471680
-0.0003656679764389992,0.0028511632699519396,,0.0008873157203197479,0.36139562726020813,1.663248986005783e-05,755.0,0.0,,628.4827792644501,1763260656.3786561,1.6973886886262335e-05,-0.07532858848571777,4933,471808
,,500.0,,,,,,500.0,629.0124077796936,1763260656.9082847,,,4939,472421
-0.0007279068231582642,0.004068243317306042,,-0.0026407241821289062,0.3787756860256195,4.217773675918579e-05,755.0,0.0,,629.7526786327362,1763260657.6485555,1.6205836800509132e-05,-0.1894134283065796,4946,473088
-9.068474173545837e-05,0.002842097543179989,,-0.000128231942653656,0.3718499541282654,1.1939555406570435e-06,755.0,0.0,,630.5120210647583,1763260658.407898,1.5745008568046615e-05,-0.1499849557876587,4953,473856
0.0015322975814342499,0.0028238147497177124,,-0.0018760934472084045,0.33471667766571045,2.4162232875823975e-05,756.0,0.0,,630.9711434841156,1763260658.8670204,1.5437788533745334e-05,0.04212981462478638,4958,474368
0.0006470987573266029,0.003109821118414402,,-0.00010623037815093994,0.38355544209480286,1.1296942830085754e-06,756.0,0.0,,631.4528625011444,1763260659.3487394,1.5130568499444053e-05,0.15884554386138916,4963,474880
-0.0009906915947794914,0.004150761291384697,,-2.2388994693756104e-05,0.3691549599170685,7.553957402706146e-06,756.0,0.0,,632.2096140384674,1763260660.105491,1.4669738447992131e-05,-0.022476553916931152,4971,475648
0.0003377692773938179,0.0031281430274248123,,-2.8796494007110596e-05,0.3427523672580719,2.3962929844856262e-06,756.0,0.0,,632.3273117542267,1763260660.2231886,1.4592934348911513e-05,0.006088852882385254,4972,475776
0.0003220411017537117,0.0028064085636287928,,0.00015394389629364014,0.3840563893318176,1.6233883798122406e-05,756.0,0.0,,632.9569528102875,1763260660.8528297,1.4208909306034911e-05,0.06367135047912598,4978,476416
-0.0015942547470331192,0.0037817200645804405,,0.00010246410965919495,0.39292725920677185,2.292916178703308e-05,757.0,0.0,,633.2060325145721,1763260661.1019094,1.4055299288884271e-05,-0.04436922073364258,4981,476672
0.0003633061423897743,7.63371467590332,,-0.0009167306125164032,0.41367781162261963,5.065463483333588e-06,757.0,0.0,,633.9589664936066,1763260661.8548434,1.3594470146927051e-05,-0.0001817941665649414,4989,477440
1.0802410542964935e-05,6.880834102630615,,-6.52112066745758e-05,0.3861483931541443,4.498288035392761e-07,757.0,0.0,,634.4452128410339,1763260662.3410897,1.328725011262577e-05,-0.0002105236053466797,4994,477952
,,500.0,,,,,,500.0,635.8245635032654,1763260663.7204404,,,5008,479421
,,500.0,,,,,,500.0,636.3172743320465,1763260664.2131512,,,5013,479921
4.994124174118042e-05,0.0038428923580795527,,-8.80807638168335e-05,0.3587309718132019,2.905726432800293e-07,758.0,0.0,,636.5359621047974,1763260664.431839,1.198156678583473e-05,-0.13770711421966553,5015,480128
-9.245052933692932e-05,0.003793777199462056,,-0.0005361475050449371,0.4057391881942749,2.767890691757202e-06,759.0,0.0,,638.8881151676178,1763260666.783992,1.0522273441893049e-05,-0.05990481376647949,5039,482560
0.00024963170289993286,0.0031922238413244486,,0.00021976232528686523,0.3352771997451782,7.096678018569946e-06,761.0,0.0,,641.9151365756989,1763260669.8110135,8.525345947418828e-06,0.000916898250579834,5071,485888
