global_step,charts/episodic_length,losses/policy_loss,_step,charts/episodic_return,losses/approx_kl,charts/learning_rate,charts/SPS,losses/entropy,losses/value_loss,_runtime,losses/clipfrac,_timestamp,losses/old_approx_kl,losses/explained_variance
313728,,-0.0002896338701248169,3435,,0.00021655019372701645,0.0001118279542424716,716.0,0.3634305000305176,0.0022382689639925957,441.8351080417633,0.0,1763260469.582176,-0.002841091714799404,0.4799240827560425
315264,,-0.0015779361128807068,3450,,4.4755637645721436e-05,0.00011090630141552538,715.0,0.40519845485687256,4.500715294852853e-05,444.068514585495,0.0,1763260471.8155825,-0.00010687857866287231,0.33015090227127075
315392,,-0.003985786810517311,3451,,0.0006111748516559601,0.00011082949640695006,715.0,0.375680536031723,0.0002908041060436517,444.24207854270935,0.0,1763260471.9891465,0.0012374147772789001,-0.10343801975250244
316477,500.0,,3462,500.0,,,,,,445.77688360214233,,1763260473.5239515,,
317952,,-0.0007149800658226013,3476,,2.6077963411808014e-05,0.00010929339623544365,715.0,0.40504491329193115,0.00030695521854795516,447.9132878780365,0.0,1763260475.6603558,0.0006704078987240791,-0.09437227249145508
318208,,0.004092078655958176,3479,,0.00024658627808094025,0.00010913978621829301,715.0,0.44787395000457764,0.004011430311948061,448.3070602416992,0.0,1763260476.0541282,0.002352379262447357,0.3390589952468872
320128,,-0.002461858093738556,3498,,4.813075065612793e-05,0.00010798771108966321,715.0,0.41756671667099,0.003315235022455454,451.05566596984863,0.0,1763260478.802734,-0.0009113568812608719,0.14323502779006958
320640,,-0.0019606128334999084,3503,,5.3841620683670044e-05,0.00010768049105536193,715.0,0.37898877263069153,0.0034721335396170616,451.80159521102905,0.0,1763260479.5486631,-6.570480763912201e-05,0.3345973491668701
321664,,-0.0016837865114212036,3513,,8.459296077489853e-05,0.00010706605098675936,715.0,0.38224682211875916,0.0037287739105522633,453.34779143333435,0.0,1763260481.0948594,-0.0005347402766346931,-0.12263357639312744
322944,,0.0027824565768241882,3525,,6.98138028383255e-05,0.00010629800090100616,715.0,0.36994946002960205,0.00024278504133690149,455.14280939102173,0.0,1763260482.8898773,-0.0020611844956874847,0.3040425181388855
324096,,-0.0008498318493366241,3537,,6.340164691209793e-05,0.00010560675582382828,715.0,0.37219396233558655,87.01497650146484,456.8583097457886,0.0,1763260484.6053777,0.00013612303882837296,-1.704692840576172e-05
325888,,-0.003655947744846344,3554,,9.29543748497963e-05,0.00010453149297973141,715.0,0.4030454754829407,0.00023814939777366817,459.40016627311707,0.0,1763260487.1472342,-0.0010280301794409752,-0.22781574726104736
325977,500.0,,3555,500.0,,,,,,459.44762659072876,,1763260487.1946945,,
328064,,0.005542594939470291,3576,,0.00015775393694639206,0.00010322580783395097,714.0,0.3855730891227722,117.63514709472656,462.51151609420776,0.0,1763260490.258584,-0.0012223375961184502,6.735324859619141e-06
328320,,-0.003518901765346527,3578,,0.0005349591374397278,0.00010307219781680033,714.0,0.3183107078075409,0.00045438867527991533,462.86491417884827,0.0,1763260490.611982,0.009549938142299652,0.1873762607574463
328576,,-0.0007963739335536957,3581,,1.7900019884109497e-06,0.00010291858779964969,714.0,0.319128155708313,116.41785430908203,463.228816986084,0.0,1763260490.975885,7.37123191356659e-05,0.0004419684410095215
329472,,0.002473859116435051,3589,,0.000524202361702919,0.00010238095273962244,715.0,0.34188079833984375,0.0001762575702741742,464.37748193740845,0.0,1763260492.1245499,0.00636579655110836,0.3382872939109802
331904,,0.000368751585483551,3613,,0.00015176832675933838,0.00010092165757669136,715.0,0.4628397524356842,0.0003152710560243577,467.59460830688477,0.0,1763260495.3416762,0.00039970315992832184,0.5445257425308228
332800,,-0.0017534233629703522,3622,,0.0005203988403081894,0.00010038402251666412,715.0,0.4378325641155243,0.00026255554985255003,468.7591784000397,0.0,1763260496.5062463,0.00390535406768322,-0.3262827396392822
334592,,-0.004246441647410393,3640,,0.00032695382833480835,9.930875239660963e-05,715.0,0.4072769582271576,152.1222686767578,471.137136220932,0.0,1763260498.8842041,-0.0024800561368465424,-6.449222564697266e-05
336256,,-0.009020335972309113,3656,,0.0017499225214123726,9.831029456108809e-05,716.0,0.40930798649787903,0.00037305703153833747,473.2807116508484,0.0,1763260501.0277796,0.005497700534760952,0.34875965118408203
337536,,-0.0012361779808998108,3669,,0.0005926573649048805,9.754224447533488e-05,716.0,0.44171226024627686,84.88705444335938,474.89510464668274,0.0,1763260502.6421726,0.0004283832386136055,0.0004495382308959961
338560,,-0.0008646398782730103,3679,,7.64802098274231e-06,9.692780440673232e-05,716.0,0.3940134346485138,205.08404541015625,476.15172481536865,0.0,1763260503.8987927,0.00039860792458057404,4.9948692321777344e-05
338977,500.0,,3683,500.0,,,,,,476.6503517627716,,1763260504.3974197,,
339072,,-0.01228352077305317,3684,,0.00016676075756549835,9.662058437243104e-05,716.0,0.31355616450309753,68.00946044921875,476.7984576225281,0.0,1763260504.5455256,0.0027703847736120224,0.0005941987037658691
341888,,-0.0007975324988365173,3711,,7.655750960111618e-05,9.4930874183774e-05,717.0,0.2927245497703552,0.00026528522721491754,480.31133484840393,0.0,1763260508.0584028,-0.0008177207782864571,-0.2877962589263916
342016,,-0.0014619482681155205,3713,,0.00015576928853988647,9.485406917519867e-05,717.0,0.29010140895843506,176.01730346679688,480.5104262828827,0.0,1763260508.2574942,-0.0034461189061403275,-0.00011074542999267578
342272,,-0.0017521679401397705,3715,,0.000848887488245964,9.470045915804803e-05,717.0,0.3466816246509552,0.000430505519034341,480.8353605270386,0.0,1763260508.5824285,-0.0008464716374874115,0.6420383453369141
343936,,-0.003119600936770439,3731,,0.0002693329006433487,9.370199404656887e-05,717.0,0.33601903915405273,0.0003913474502041936,482.96797370910645,0.0,1763260510.7150416,0.0009922850877046585,0.2639464735984802
344192,,0.0003712400794029236,3734,,9.508710354566574e-05,9.354838402941823e-05,717.0,0.35192933678627014,0.003212411655113101,483.2954833507538,0.0,1763260511.0425513,0.0052884528413414955,-0.31266164779663086
346368,,-0.0019724518060684204,3755,,7.655471563339233e-05,9.22427061595954e-05,718.0,0.3271651268005371,0.00035455450415611267,486.060533285141,0.0,1763260513.8076012,0.0014589149504899979,-0.025973200798034668
348416,,5.8278441429138184e-05,3775,,1.0881572961807251e-05,9.101382602239028e-05,718.0,0.2860615849494934,0.0004024293157272041,488.6478703022003,0.0,1763260516.3949382,-0.0019190888851881027,0.33008652925491333
348800,,-0.0014611110091209412,3779,,6.762519478797913e-05,9.078341099666432e-05,718.0,0.3441869616508484,0.00021788089361507446,489.145117521286,0.0,1763260516.8921854,-0.0004668384790420532,-0.059803128242492676
351360,,-0.010880138725042343,3804,,0.0016149738803505898,8.924731082515791e-05,718.0,0.4051116108894348,0.00041580628021620214,492.39956760406494,0.0,1763260520.1466355,0.004286126233637333,0.14503324031829834
351616,,-0.007707785815000534,3807,,0.0001413598656654358,8.909370080800727e-05,718.0,0.376254141330719,0.003047194331884384,492.7797281742096,0.0,1763260520.526796,0.0027256738394498825,-0.04113268852233887
355712,,-0.002575233578681946,3847,,0.00031186453998088837,8.663594780955464e-05,719.0,0.3574545383453369,0.0038571245968341827,498.02498412132263,0.0,1763260525.772052,0.001464948058128357,0.1937495470046997
358977,500.0,,3879,500.0,,,,,,502.047730922699,,1763260529.7947989,,
359424,,-0.0025887861847877502,3883,,0.00014069583266973495,8.440860256087035e-05,720.0,0.40327340364456177,0.00030687544494867325,502.59880805015564,0.0,1763260530.345876,-0.004775458015501499,-0.0026772022247314453
359477,500.0,,3884,500.0,,,,,,502.6335883140564,,1763260530.3806562,,
359808,,0.00522005558013916,3887,,0.0006360122933983803,8.417818753514439e-05,720.0,0.3651437759399414,0.0005476380465552211,503.0796785354614,0.0,1763260530.8267465,-0.00017222855240106583,0.4668995141983032
360192,,0.0005474723875522614,3891,,8.838251233100891e-06,8.394777250941843e-05,720.0,0.39739876985549927,0.003537158016115427,503.5403079986572,0.0,1763260531.287376,-0.00016558170318603516,-0.10557889938354492
360960,,-4.4988002628088e-05,3898,,0.0010519800707697868,8.34869424579665e-05,720.0,0.40173083543777466,0.0005345030804164708,504.449275970459,0.0,1763260532.196344,-0.0001418599858880043,-0.09753704071044922
362368,,0.00430338503792882,3912,,0.00026078615337610245,8.264208736363798e-05,721.0,0.43121349811553955,0.0005392355378717184,506.23543310165405,0.0,1763260533.982501,-0.006921033374965191,0.37401944398880005
362624,,-0.0010455269366502762,3915,,0.001019161194562912,8.248847734648734e-05,721.0,0.3548750579357147,0.004467660561203957,506.5495140552521,0.0,1763260534.296582,-0.009755322709679604,0.5250532627105713
363977,500.0,,3928,500.0,,,,,,508.1501896381378,,1763260535.8972576,,
365568,,0.0014592204242944717,3944,,0.00018793251365423203,8.072196942521259e-05,721.0,0.38530004024505615,157.62567138671875,510.2992115020752,0.0,1763260538.0462794,0.0048669492825865746,0.00010704994201660156
365696,,-0.0006485320627689362,3945,,1.295190304517746e-05,8.064516441663727e-05,721.0,0.36313286423683167,0.0031645086128264666,510.4504556655884,0.0,1763260538.1975236,-4.8619695007801056e-05,-0.33126115798950195
365824,,-0.0013986267149448395,3946,,5.410797894001007e-05,8.056835940806195e-05,721.0,0.3672184944152832,0.00034857122227549553,510.5797019004822,0.0,1763260538.3267698,-0.0012596584856510162,-0.14141488075256348
366592,,0.002859491854906082,3954,,0.00013674143701791763,8.010752935661003e-05,721.0,0.41203707456588745,106.22626495361328,511.5699875354767,0.0,1763260539.3170555,-0.0042501771822571754,1.8894672393798828e-05
367488,,3.3386051654815674e-05,3963,,7.924158126115799e-05,7.956989429658279e-05,721.0,0.38046032190322876,82.69139099121094,512.7659492492676,0.0,1763260540.5130172,0.0025421353057026863,-0.00014519691467285156
368128,,-0.004283390939235687,3969,,0.00014614686369895935,7.918586925370619e-05,721.0,0.42284470796585083,0.004045847803354263,513.5915374755859,0.0,1763260541.3386054,-4.922226071357727e-05,0.16726785898208618
369408,,-0.020868699997663498,3981,,0.0011111628264188766,7.841781916795298e-05,722.0,0.4640067517757416,0.000660539255477488,515.1896064281464,0.0,1763260542.9366744,0.007008623331785202,0.031735122203826904
369536,,-0.0005486253648996353,3983,,0.00029762182384729385,7.834101415937766e-05,722.0,0.3686704933643341,6.193498611450195,515.3925783634186,0.0,1763260543.1396463,-0.0014454303309321404,-0.00026237964630126953
370977,500.0,,3997,500.0,,,,,,517.1837100982666,,1763260544.930778,,
373376,,0.0013692080974578857,4020,,7.220450788736343e-05,7.603686390211806e-05,722.0,0.44057729840278625,0.0005458671366795897,520.2575454711914,0.0,1763260548.0046134,0.00222217570990324,0.1432499885559082
377344,,-0.0015223491936922073,4059,,3.524497151374817e-05,7.365591591224074e-05,723.0,0.39346081018447876,0.0005571742076426744,525.2774524688721,0.0,1763260553.0245204,-0.0014644917100667953,0.1451588273048401
380160,,0.0007616430521011353,4087,,5.023553967475891e-06,7.19662057235837e-05,724.0,0.4550246000289917,0.0036477744579315186,528.7016549110413,0.0,1763260556.4487228,-0.0001517459750175476,0.024716675281524658
380544,,-0.002376943826675415,4091,,0.0002937251701951027,7.173579069785774e-05,724.0,0.3402566909790039,253.9373321533203,529.1627140045166,0.0,1763260556.909782,-0.003008889965713024,0.00045222043991088867
381977,500.0,,4105,500.0,,,,,,530.725748538971,,1763260558.4728165,,
382464,,-0.001201835460960865,4109,,1.369137316942215e-05,7.058371556922793e-05,724.0,0.3477257490158081,0.0006281057139858603,531.2417087554932,0.0,1763260558.9887767,-0.00013999920338392258,0.09700542688369751
382977,500.0,,4115,500.0,,,,,,531.8500211238861,,1763260559.597089,,
383477,500.0,,4119,500.0,,,,,,532.3087644577026,,1763260560.0558324,,
385977,500.0,,4144,500.0,,,,,,535.0774967670441,,1763260562.8245647,,
386560,,0.0057398006319999695,4150,,8.33701342344284e-05,6.81259625707753e-05,726.0,0.33702442049980164,60.24456024169922,535.7034828662872,0.0,1763260563.4505508,0.001880791038274765,-3.707408905029297e-05
388477,500.0,,4168,500.0,,,,,,537.6500656604767,,1763260565.3971336,,
390016,,0.00027493759989738464,4184,,3.1828880310058594e-05,6.605222733924165e-05,728.0,0.4743696451187134,72.25308227539062,539.3018023967743,0.0,1763260567.0488703,0.0014946982264518738,-0.00016129016876220703
391040,,0.0007424410432577133,4194,,1.377798616886139e-05,6.543778727063909e-05,728.0,0.3816118836402893,93.61658477783203,540.327657699585,0.0,1763260568.0747256,-0.00041647814214229584,8.374452590942383e-05
391552,,-0.0059117525815963745,4199,,0.00017378944903612137,6.513056723633781e-05,728.0,0.420676589012146,111.79843139648438,540.8691639900208,0.0,1763260568.616232,0.006013602949678898,-0.00010383129119873047
394112,,-0.0003678649663925171,4224,,0.00011510401964187622,6.35944670648314e-05,730.0,0.39771828055381775,0.003424244001507759,543.4780979156494,0.0,1763260571.2251658,0.0010755304247140884,0.2820764183998108
394624,,0.0013573672622442245,4229,,7.879175245761871e-05,6.328724703053012e-05,730.0,0.4204508066177368,0.0034467666409909725,544.0000479221344,0.0,1763260571.7471159,0.0004069879651069641,0.015800654888153076
396032,,0.0010234415531158447,4243,,3.493949770927429e-05,6.244239921215922e-05,731.0,0.4013897478580475,101.43639373779297,545.4263722896576,0.0,1763260573.1734402,-0.0010393429547548294,9.047985076904297e-05
396416,,0.0001825932413339615,4246,,0.000527811236679554,6.221198418643326e-05,731.0,0.40907275676727295,0.000832644640468061,545.8333673477173,0.0,1763260573.5804353,0.008613820187747478,0.06630271673202515
396977,500.0,,4252,500.0,,,,,,546.35733294487,,1763260574.1044009,,
397184,,-0.005021307617425919,4254,,3.704056143760681e-05,6.175115413498133e-05,731.0,0.40733104944229126,0.0032929610460996628,546.5970094203949,0.0,1763260574.3440773,-3.950856626033783e-05,0.17955303192138672
397312,,-0.00865025445818901,4255,,6.44885003566742e-05,6.167434912640601e-05,731.0,0.38538727164268494,0.0010085341054946184,546.7105822563171,0.0,1763260574.4576502,-0.0025229547172784805,0.42442041635513306
399104,,0.005455769598484039,4273,,5.7773664593696594e-05,6.059907900635153e-05,732.0,0.3694356083869934,0.0014290761901065707,548.5886888504028,0.0,1763260576.3357568,-0.0005328133702278137,9.244680404663086e-05
399477,500.0,,4276,500.0,,,,,,548.9197101593018,,1763260576.666778,,
399488,,0.002749033272266388,4277,,0.00016084127128124237,6.036866398062557e-05,732.0,0.4479912519454956,192.5792694091797,548.9982471466064,0.0,1763260576.745315,-0.0003953203558921814,8.296966552734375e-05
399616,,0.0003405138850212097,4278,,3.269314765930176e-05,6.029185897205025e-05,732.0,0.37624284625053406,0.0031431824900209904,549.1198539733887,0.0,1763260576.866922,0.0028519704937934875,0.23346984386444092
400640,,-0.0026071034371852875,4288,,1.8194317817687988e-05,5.967741890344769e-05,733.0,0.3693276345729828,0.0032483404502272606,550.1445264816284,0.0,1763260577.8915944,-0.0001763906329870224,0.014931440353393555
400896,,0.003851397428661585,4290,,0.0005108704790472984,5.952380888629705e-05,733.0,0.3406018912792206,0.0008269649115391076,550.3664662837982,0.0,1763260578.1135342,0.00262425746768713,-0.44875919818878174
401024,,-0.0006704628467559814,4292,,0.00017149187624454498,5.944700387772173e-05,733.0,0.3549916446208954,150.64749145507812,550.4799036979675,0.0,1763260578.2269716,-0.002713683992624283,7.05718994140625e-05
403328,,-0.0006029009819030762,4314,,8.929707109928131e-05,5.806451736134477e-05,734.0,0.34497714042663574,0.0006911177188158035,552.6213226318359,0.0,1763260580.3683906,-0.0021514836698770523,0.17457419633865356
403712,,-0.0017481129616498947,4318,,1.2653879821300507e-05,5.783410233561881e-05,734.0,0.3668459951877594,0.0035970956087112427,552.9947497844696,0.0,1763260580.7418177,0.000524505041539669,-0.028943419456481934
406528,,-0.0014010518789291382,4346,,1.6347505152225494e-05,5.6144392146961764e-05,736.0,0.35314422845840454,99.8547134399414,555.6608436107635,0.0,1763260583.4079115,-0.0010730447247624397,-1.0728836059570312e-06
408576,,-0.0034294798970222473,4366,,2.6955269277095795e-05,5.491551564773545e-05,737.0,0.3661661744117737,133.75772094726562,557.6002683639526,0.0,1763260585.3473363,0.0015715667977929115,4.661083221435547e-05
409216,,-0.0001460835337638855,4372,,1.0905787348747253e-06,5.4531490604858845e-05,737.0,0.42107218503952026,0.0031549865379929543,558.2042593955994,0.0,1763260585.9513273,5.313847213983536e-05,0.2096499800682068
409728,,-0.007381755858659744,4377,,0.00023901648819446564,5.4224270570557564e-05,738.0,0.3900119364261627,0.0020328189712017775,558.7189016342163,0.0,1763260586.4659696,0.002632204443216324,0.23917347192764282
409856,,0.00023692846298217773,4378,,0.0002001216635107994,5.4147465561982244e-05,738.0,0.427334189414978,0.0007535656332038343,558.830738067627,0.0,1763260586.577806,-0.0010162321850657463,0.32321852445602417
410752,,-0.00772693008184433,4387,,0.000608932226896286,5.3609830501955e-05,738.0,0.3521884083747864,0.001080140471458435,559.652426481247,0.0,1763260587.3994944,-0.0008155256509780884,0.45077890157699585
411648,,-0.004504848271608353,4396,,0.00026707910001277924,5.307219544192776e-05,739.0,0.41618844866752625,0.002838366897776723,560.4416108131409,0.0,1763260588.1886787,-0.0011775325983762741,0.2834654450416565
413568,,-0.0021438375115394592,4415,,3.053154796361923e-05,5.1920123951276764e-05,740.0,0.3721029758453369,244.0406036376953,562.2494111061096,0.0,1763260589.996479,0.0010566292330622673,0.00018322467803955078
417792,,-0.0006059594452381134,4456,,2.7643516659736633e-05,4.938556230627e-05,742.0,0.502574622631073,0.0010740181896835566,566.2221541404724,0.0,1763260593.969222,-0.0003342311829328537,0.2097175121307373
419200,,-0.005903318524360657,4470,,8.749309927225113e-05,4.854070721194148e-05,743.0,0.3074207007884979,0.0028539327904582024,567.5864553451538,0.0,1763260595.3335233,0.002105533145368099,0.42038285732269287
419977,500.0,,4478,500.0,,,,,,568.3391439914703,,1763260596.086212,,
420224,,0.0011172369122505188,4480,,0.00010019354522228241,4.792626714333892e-05,743.0,0.3615459203720093,0.0031608296558260918,568.5579514503479,0.0,1763260596.3050194,0.00048083066940307617,0.29562658071517944
421477,500.0,,4492,500.0,,,,,,569.6493034362793,,1763260597.3963714,,
421888,,-0.007150543853640556,4496,,0.00021073222160339355,4.6927802031859756e-05,744.0,0.39792418479919434,0.0011132211657240987,570.0664939880371,0.0,1763260597.813562,0.0005596354603767395,0.10689115524291992
422016,,0.002628568559885025,4498,,0.00010740850120782852,4.6850997023284435e-05,744.0,0.42146071791648865,21.096315383911133,570.1800844669342,0.0,1763260597.9271524,0.00032544974237680435,-1.1086463928222656e-05
424320,,4.783272743225098e-06,4520,,2.868473529815674e-07,4.546851050690748e-05,746.0,0.32614004611968994,0.00111910211853683,572.2884094715118,0.0,1763260600.0354774,-0.00010219775140285492,-0.0010606050491333008
424477,500.0,,4522,500.0,,,,,,572.4354290962219,,1763260600.182497,,
424704,,-0.0027531106024980545,4524,,3.1499192118644714e-05,4.523809548118152e-05,746.0,0.33288130164146423,0.0031848419457674026,572.6554791927338,0.0,1763260600.4025471,0.00018947571516036987,0.2825584411621094
424832,,-0.00025229156017303467,4525,,2.8742477297782898e-05,4.51612904726062e-05,746.0,0.2981169819831848,0.0013384355697780848,572.7647807598114,0.0,1763260600.5118487,0.0013168677687644958,0.10797673463821411
424977,500.0,,4527,500.0,,,,,,572.8839914798737,,1763260600.6310594,,
425472,,-0.0008957767859101295,4531,,6.2212347984313965e-06,4.4777265429729596e-05,746.0,0.3807203769683838,0.0008877395302988589,573.3232896327972,0.0,1763260601.0703576,0.000689629465341568,-0.22833502292633057
425600,,-0.0038275644183158875,4533,,8.466094732284546e-05,4.4700460421154276e-05,746.0,0.4243675172328949,0.0034550600685179234,573.4579238891602,0.0,1763260601.2049918,0.005462663248181343,-3.123283386230469e-05
425728,,-0.0055657606571912766,4534,,0.00025320984423160553,4.4623655412578955e-05,747.0,0.4202006757259369,0.0025120386853814125,573.5839071273804,0.0,1763260601.330975,0.004350272938609123,0.020122170448303223
427904,,0.0015088431537151337,4555,,8.366536349058151e-05,4.331797390477732e-05,748.0,0.36858952045440674,0.0010086256079375744,575.5189020633698,0.0,1763260603.26597,-0.004726137034595013,-0.12893807888031006
428544,,-0.004065271466970444,4562,,5.204044282436371e-05,4.293394886190072e-05,748.0,0.31048446893692017,71.4597396850586,576.1207654476166,0.0,1763260603.8678334,0.0005602035671472549,5.4836273193359375e-06
429977,500.0,,4576,500.0,,,,,,577.4422092437744,,1763260605.1892772,,
433792,,-5.986541509628296e-05,4613,,1.1837109923362732e-06,3.9784947148291394e-05,751.0,0.4113289713859558,0.0010197182418778539,581.0158944129944,0.0,1763260608.7629623,-0.00013817008584737778,0.11376076936721802
435072,,-0.004278790205717087,4626,,4.20641154050827e-05,3.901689706253819e-05,751.0,0.2983438968658447,182.6997528076172,582.255334854126,0.0,1763260610.0024028,0.002562323585152626,7.18832015991211e-05
435977,500.0,,4635,500.0,,,,,,583.176020860672,,1763260610.9230888,,
436608,,-0.0025072507560253143,4641,,4.5707449316978455e-05,3.809523695963435e-05,752.0,0.3335878849029541,0.0027241448406130075,583.8336267471313,0.0,1763260611.5806947,0.00044464878737926483,-0.04099428653717041
436977,500.0,,4644,500.0,,,,,,584.1326916217804,,1763260611.8797596,,
438656,,-2.785027027130127e-05,4661,,1.5292316675186157e-06,3.686636046040803e-05,753.0,0.3952205777168274,0.0026168155018240213,585.9187819957733,0.0,1763260613.66585,0.0005310215055942535,0.05743002891540527
440064,,-0.0001514870673418045,4675,,2.234242856502533e-06,3.602150536607951e-05,753.0,0.3782621920108795,81.63427734375,587.4127323627472,0.0,1763260615.1598003,0.00022130552679300308,-9.465217590332031e-05
441728,,-0.003297584131360054,4691,,4.733540117740631e-05,3.5023040254600346e-05,754.0,0.3593483567237854,0.002526599681004882,589.1978240013123,0.0,1763260616.944892,-0.002806583419442177,0.14023518562316895
443520,,-0.0005199536681175232,4709,,1.2879259884357452e-05,3.394777377252467e-05,755.0,0.3743829131126404,126.22821807861328,591.0896229743958,0.0,1763260618.836691,0.0008642496541142464,-5.447864532470703e-05
443977,500.0,,4713,500.0,,,,,,591.4943852424622,,1763260619.2414532,,
446477,500.0,,4738,500.0,,,,,,594.0719411373138,,1763260621.819009,,
446592,,0.0025329217314720154,4739,,3.867410123348236e-05,3.2104453566716984e-05,756.0,0.38054054975509644,137.05996704101562,594.1922490596771,0.0,1763260621.939317,0.002133140340447426,-0.00011217594146728516
446848,,0.00251912884414196,4741,,0.00014776643365621567,3.1950843549566343e-05,756.0,0.35344746708869934,0.0015591006958857179,594.455765247345,0.0,1763260622.2028332,-0.008872891776263714,0.2696271538734436
446977,500.0,,4743,500.0,,,,,,594.6158721446991,,1763260622.36294,,
448128,,-0.0013715475797653198,4754,,6.674323230981827e-05,3.118279710179195e-05,756.0,0.41721969842910767,0.0025422372855246067,595.7789082527161,0.0,1763260623.5259762,-0.0009181303903460503,0.007247805595397949
449977,500.0,,4772,500.0,,,,,,597.6971831321716,,1763260625.444251,,
451456,,0.00026828423142433167,4786,,0.00011862348765134811,2.9185868697823025e-05,758.0,0.41130658984184265,0.0014313154388219118,599.213131904602,0.0,1763260626.9601998,-0.0037761321291327477,0.06469345092773438
451477,500.0,,4787,500.0,,,,,,599.2250142097473,,1763260626.9720821,,
451584,,0.00030771270394325256,4788,,1.7249956727027893e-05,2.9109063689247705e-05,758.0,0.4712502658367157,254.8590087890625,599.364271402359,0.0,1763260627.1113393,-0.00013718381524085999,-0.00019240379333496094
452477,500.0,,4796,500.0,,,,,,600.1455464363098,,1763260627.8926144,,
452736,,0.0001030266284942627,4799,,9.434297680854797e-07,2.8417818612069823e-05,758.0,0.3617627024650574,0.0013103518867865205,600.5158314704895,0.0,1763260628.2628994,0.0007231617346405983,0.1662699580192566
453477,500.0,,4806,500.0,,,,,,601.1381144523621,,1763260628.8851824,,
453760,,0.0005212947726249695,4809,,2.50060111284256e-06,2.780337854346726e-05,759.0,0.41133061051368713,0.0014322149800136685,601.4475157260895,0.0,1763260629.1945837,0.00047286320477724075,0.1585868000984192
454144,,0.0004955141339451075,4813,,2.277083694934845e-06,2.7572965336730704e-05,759.0,0.42323577404022217,0.002605062210932374,601.8439531326294,0.0,1763260629.591021,0.000643574632704258,-0.013050317764282227
457984,,-0.0002041831612586975,4851,,1.0270625352859497e-05,2.52688168984605e-05,760.0,0.45561861991882324,17.831161499023438,605.78684258461,0.0,1763260633.5339105,-0.0005359835922718048,3.403425216674805e-05
458112,,-0.000243334099650383,4852,,1.7682090401649475e-05,2.519201188988518e-05,760.0,0.40521907806396484,0.0025120298378169537,605.9224698543549,0.0,1763260633.6695378,-0.0015765484422445297,0.19065165519714355
459776,,-0.00028508156538009644,4868,,0.00010866113007068634,2.419354859739542e-05,761.0,0.39396804571151733,0.0015672200825065374,607.649790763855,0.0,1763260635.3968587,0.001120658591389656,-0.13042819499969482
460416,,-0.00022176280617713928,4874,,1.9492581486701965e-06,2.380952355451882e-05,761.0,0.3498755097389221,0.0012943546753376722,608.3388946056366,0.0,1763260636.0859625,2.297665923833847e-05,0.0827684998512268
460800,,-0.0031374171376228333,4878,,6.800796836614609e-05,2.3579108528792858e-05,761.0,0.39003995060920715,0.0016179196536540985,608.7221496105194,0.0,1763260636.4692175,0.0028730621561408043,0.4213331937789917
461184,,-0.001079237088561058,4882,,8.17514955997467e-06,2.3348693503066897e-05,761.0,0.43089058995246887,0.002436643000692129,609.129955291748,0.0,1763260636.8770232,0.0017461404204368591,-0.08033633232116699
465024,,-8.913874626159668e-05,4920,,1.5995465219020844e-05,2.1044546883786097e-05,763.0,0.3704736530780792,7.067282199859619,612.9511733055115,0.0,1763260640.6982412,0.00030767638236284256,0.00017964839935302734
466304,,-0.0021151378750801086,4932,,1.8827617168426514e-05,2.0276496798032895e-05,763.0,0.40928417444229126,0.0015686283586546779,614.1886932849884,0.0,1763260641.9357612,-7.504597306251526e-05,0.09247851371765137
466432,,-0.0003693699836730957,4933,,6.970018148422241e-06,2.0199693608446978e-05,763.0,0.3991745710372925,0.0014113185461610556,614.3111474514008,0.0,1763260642.0582154,0.0007065441459417343,-0.21674346923828125
466977,500.0,,4939,500.0,,,,,,614.8419687747955,,1763260642.5890367,,
467712,,-4.136189818382263e-05,4946,,2.551823854446411e-07,1.9431643522693776e-05,764.0,0.3443104028701782,0.0025278739631175995,615.6339917182922,0.0,1763260643.3810596,7.964670658111572e-05,0.08592057228088379
468477,500.0,,4953,500.0,,,,,,616.3436977863312,,1763260644.0907657,,
468977,500.0,,4958,500.0,,,,,,616.8719155788422,,1763260644.6189835,,
469477,500.0,,4963,500.0,,,,,,617.3795809745789,,1763260645.126649,,
470272,,-0.00043870508670806885,4971,,2.1774321794509888e-06,1.7895545170176774e-05,765.0,0.3216794431209564,0.0017816100735217333,618.2614812850952,0.0,1763260646.0085492,0.0003257710486650467,0.10607695579528809
470400,,-0.00028487294912338257,4972,,4.7888606786727905e-06,1.7818740161601454e-05,765.0,0.33479052782058716,0.0015934095717966557,618.385514497757,0.0,1763260646.1325824,-0.0009483508765697479,-0.03279149532318115
470977,500.0,,4978,500.0,,,,,,618.9196565151215,,1763260646.6667244,,
471296,,-0.0008120238780975342,4981,,1.9371509552001953e-05,1.7281105101574212e-05,765.0,0.36180123686790466,0.0016539223724976182,619.2680840492249,0.0,1763260647.015152,0.0019449051469564438,-0.014291644096374512
472064,,-0.00010763667523860931,4989,,5.282461643218994e-06,1.6820276869111694e-05,765.0,0.38364821672439575,158.60174560546875,620.0316431522369,0.0,1763260647.778711,0.00020314566791057587,2.378225326538086e-05
472576,,-0.00019228458404541016,4994,,1.276843249797821e-06,1.6513056834810413e-05,766.0,0.43442606925964355,167.783203125,620.5530333518982,0.0,1763260648.3001013,3.354158252477646e-05,-8.428096771240234e-05
