_timestamp,_step,global_step,charts/episodic_length,losses/clipfrac,charts/learning_rate,charts/SPS,losses/entropy,losses/value_loss,losses/old_approx_kl,_runtime,losses/explained_variance,losses/policy_loss,losses/approx_kl,charts/episodic_return
1763260341.5405467,2322,210560,,0.017578125,0.0001737327256705612,679.0,0.35269972681999207,0.00037653272738680243,0.0038049621507525444,313.2536005973816,-0.050757408142089844,-0.03544587641954422,0.006478623487055302,
1763260341.762153,2324,210794,500.0,,,,,,,313.47520685195923,,,,500.0
1763260342.5052328,2329,211294,500.0,,,,,,,314.2182867527008,,,,500.0
1763260344.0089352,2339,212294,500.0,,,,,,,315.7219891548157,,,,500.0
1763260344.65715,2343,212736,,0.01171875,0.00017242704052478075,679.0,0.25349515676498413,0.00014080293476581573,-0.012634607031941414,316.3702039718628,0.17292457818984985,-0.004233274608850479,0.00586874783039093,
1763260345.371637,2348,213248,,0.0,0.00017211982049047947,679.0,0.25458675622940063,0.0003451174416113645,0.0006371131166815758,317.08469104766846,0.05992859601974487,-0.00045052170753479004,1.016072928905487e-06,
1763260346.2161121,2354,213794,500.0,,,,,,,317.9291660785675,,,,500.0
1763260347.7027326,2363,214784,,0.005859375,0.00017119816038757563,679.0,0.34387606382369995,5.22606642334722e-05,0.005518713966012001,319.4157865047455,-0.08202409744262695,-0.006812365725636482,0.0034191682934761047,
1763260351.4310825,2389,217344,,0.0,0.00016966206021606922,679.0,0.28925636410713196,23.348106384277344,0.0217400174587965,323.144136428833,0.000629723072052002,-0.0008602142333984375,0.001245914027094841,
1763260352.3271115,2394,217856,,0.0,0.00016935484018176794,679.0,0.22973358631134033,24.30156707763672,0.0002604639157652855,324.0401654243469,1.239776611328125e-05,-0.00010843202471733093,2.1952204406261444e-05,
1763260354.8456728,2409,219392,,0.0,0.0001684331800788641,678.0,0.3188340365886688,154.35020446777344,0.0046213967725634575,326.55872678756714,0.00015485286712646484,0.000827910378575325,4.3715350329875946e-05,
1763260357.3706949,2426,221184,,0.0,0.00016735790995880961,679.0,0.3112836182117462,0.0002217574801761657,0.005036727525293827,329.08374881744385,-0.4206885099411011,-0.0042110830545425415,0.0018048109486699104,
1763260358.0123346,2430,221568,,0.0390625,0.00016712749493308365,678.0,0.43563130497932434,0.00016168836737051606,-0.02620433270931244,329.7253885269165,0.12397527694702148,-0.01019226387143135,0.011767951771616936,
1763260360.9644427,2449,223488,,0.0,0.00016597541980445385,678.0,0.28382501006126404,0.007661204319447279,-0.0003417031839489937,332.67749667167664,-0.07573914527893066,0.02134239859879017,0.0010714484378695488,
1763260363.4446044,2465,225152,,0.0,0.0001649769546929747,678.0,0.3086244761943817,0.0004628758761100471,0.003283398225903511,335.15765833854675,0.09473294019699097,-0.006691895425319672,0.0008436813950538635,
1763260367.3408473,2491,227794,500.0,,,,,,,339.0539011955261,,,,500.0
1763260367.7198453,2493,227968,,0.0,0.00016328724450431764,678.0,0.38939622044563293,0.006184074562042952,-0.001719331368803978,339.4328992366791,0.0466424822807312,0.0002508200705051422,0.00011624954640865326,
1763260369.6576066,2506,229294,500.0,,,,,,,341.3706605434418,,,,500.0
1763260370.79722,2514,230144,,0.009765625,0.00016198157391045243,678.0,0.4270549416542053,0.00023036153288558125,0.02414192259311676,342.51027393341064,0.12372076511383057,0.005005110055208206,0.005761010572314262,
1763260370.9246213,2515,230272,,0.01953125,0.0001619047689018771,678.0,0.31758105754852295,0.00038760830648243427,0.029125520959496498,342.63767528533936,-0.3002660274505615,-0.004941033199429512,0.0050843246281147,
1763260371.713232,2520,230784,,0.08984375,0.00016159754886757582,678.0,0.3488839864730835,0.0008427888387814164,0.024890350177884102,343.42628598213196,-1.0904462337493896,-0.0051499418914318085,0.013201660476624966,
1763260373.6405306,2533,232064,,0.0,0.00016082949878182262,678.0,0.4167077839374542,0.00022023130441084504,0.006375068798661232,345.35358452796936,0.16263383626937866,-0.005901508033275604,0.00041802413761615753,
1763260374.630722,2540,232794,500.0,,,,,,,346.3437759876251,,,,500.0
1763260375.6992068,2547,233472,,0.005859375,0.0001599846436874941,678.0,0.4001370668411255,0.008678038604557514,-0.0015849322080612183,347.41226077079773,-0.0036957263946533203,0.0007718512788414955,0.004145756363868713,
1763260379.2367191,2570,235794,500.0,,,,,,,350.9497730731964,,,,500.0
1763260379.4318712,2571,235904,,0.0,0.00015852534852456301,678.0,0.44827502965927124,18.97477912902832,-0.0014867959544062614,351.1449251174927,7.152557373046875e-07,0.0003635808825492859,3.079604357481003e-05,
1763260380.1584225,2576,236416,,0.0,0.00015821812849026173,678.0,0.32332074642181396,36.16423416137695,9.308010339736938e-05,351.87147641181946,0.00010383129119873047,-0.0010600127279758453,2.4177134037017822e-05,
1763260380.324841,2577,236544,,0.0078125,0.0001581413234816864,678.0,0.2988438606262207,0.006050870753824711,0.007226678542792797,352.03789496421814,0.012740492820739746,-0.016151543706655502,0.0024608829990029335,
1763260384.9005027,2608,239744,,0.0,0.0001562211982673034,678.0,0.39857950806617737,0.00043383101001381874,0.0011826623231172562,356.61355662345886,0.01833808422088623,-0.001800025813281536,0.0003425944596529007,
1763260385.1190927,2610,239872,,0.0,0.0001561443932587281,678.0,0.36848634481430054,73.43731689453125,0.0006199246272444725,356.8321466445923,-2.849102020263672e-05,-0.00037774816155433655,1.3122335076332092e-06,
1763260388.1250386,2630,241920,,0.0,0.00015491551312152296,678.0,0.2893407344818115,0.004816277883946896,-0.0009482968598604202,359.8380925655365,1.9371509552001953e-05,0.00042794644832611084,0.0002032741904258728,
1763260389.0812385,2636,242560,,0.0,0.00015453148807864636,678.0,0.2928396761417389,0.00011509285832289606,0.0013053147122263908,360.7942924499512,0.06428635120391846,0.00038768723607063293,7.10831955075264e-05,
1763260390.5612893,2646,243584,,0.0,0.0001539170480100438,678.0,0.35059744119644165,0.00010738477431004867,0.008992500603199005,362.274343252182,0.11123067140579224,-0.0005963146686553955,0.0011207442730665207,
1763260390.7440796,2647,243712,,0.0,0.00015384024300146848,678.0,0.3090701103210449,0.00041666292236186564,0.0022994978353381157,362.45713353157043,0.02461230754852295,-0.019875958561897278,0.0009828293696045876,
1763260390.79115,2648,243794,500.0,,,,,,,362.5042040348053,,,,500.0
1763260393.9411094,2668,245794,500.0,,,,,,,365.6541633605957,,,,500.0
1763260394.6888218,2673,246294,500.0,,,,,,,366.4018757343292,,,,500.0
1763260396.1214697,2683,247296,,0.0,0.0001516897027613595,678.0,0.3261989951133728,174.4957733154297,-0.013533346354961395,367.8345236778259,-0.00012934207916259766,-0.001693587750196457,0.0013819755986332893,
1763260396.6757836,2687,247794,500.0,,,,,,,368.3888375759125,,,,500.0
1763260396.9831114,2689,247936,,0.0,0.0001513056777184829,678.0,0.2804352343082428,0.006269008852541447,0.00793848093599081,368.69616532325745,0.09657931327819824,-0.007721049711108208,0.0005680741742253304,
1763260397.404021,2692,248294,500.0,,,,,,,369.11707496643066,,,,500.0
1763260403.7262497,2732,252294,500.0,,,,,,,375.4393036365509,,,,500.0
1763260406.8652,2752,254336,,0.0,0.00014746544184163213,677.0,0.4149441719055176,37.69816970825195,-9.059812873601913e-05,378.5782539844513,-8.893013000488281e-05,-0.0002773776650428772,4.793517291545868e-06,
1763260407.6211767,2757,254848,,0.0,0.00014715822180733085,677.0,0.3939030170440674,164.7408447265625,9.509269148111343e-05,379.3342306613922,6.258487701416016e-06,1.4409422874450684e-05,1.5051104128360748e-05,
1763260409.9105878,2772,256384,,0.0,0.000146236561704427,677.0,0.36221614480018616,60.27885818481445,-0.007790283299982548,381.62364172935486,4.51207160949707e-05,0.006994083523750305,0.0005858587101101875,
1763260411.3737667,2782,257408,,0.0,0.00014562212163582444,677.0,0.40176495909690857,157.33531188964844,0.0025595147162675858,383.086820602417,5.0961971282958984e-05,0.001234123483300209,8.512288331985474e-05,
1763260411.5520918,2783,257536,,0.0,0.00014554531662724912,677.0,0.43191277980804443,0.005351165309548378,0.009308231063187122,383.265145778656,-0.06889474391937256,-0.003794817253947258,0.0008919453248381615,
1763260413.01555,2793,258560,,0.00390625,0.00014493087655864656,678.0,0.4555360674858093,0.00026450661243870854,0.009852500632405281,384.72860383987427,-0.12393081188201904,-0.015388589352369308,0.001593317836523056,
1763260418.127801,2824,261760,,0.005859375,0.00014301075134426355,677.0,0.3900062143802643,0.0003906683996319771,0.021809767931699753,389.84085488319397,0.1521838903427124,-0.002440530341118574,0.004244441166520119,
1763260421.2471032,2843,263680,,0.02734375,0.00014185867621563375,676.0,0.32668137550354004,0.0006284422124736011,-0.010318216867744923,392.9601571559906,-0.10808396339416504,0.019741371273994446,0.008073077537119389,
1763260423.4509153,2857,265088,,0.0,0.00014101382112130523,676.0,0.40991508960723877,0.000139573632623069,-0.0013043619692325592,395.16396927833557,0.010955750942230225,0.0031153690069913864,0.00010933727025985718,
1763260427.3164792,2882,267648,,0.0,0.00013947772094979882,676.0,0.46512937545776367,0.00021704468235839158,0.010065052658319473,399.0295331478119,-0.029738426208496094,-0.005440833047032356,0.001356814056634903,
1763260428.5017536,2890,268416,,0.0,0.0001390168908983469,676.0,0.3834390342235565,161.93580627441406,0.00028515513986349106,400.214807510376,3.230571746826172e-05,0.0013592075556516647,0.00019667576998472214,
1763260431.8798366,2911,270592,,0.0234375,0.00013771122030448169,676.0,0.33388301730155945,0.00038940145168453455,0.021765783429145813,403.59289050102234,0.20523697137832642,-0.018774230033159256,0.005573282949626446,
1763260435.6252708,2935,273024,,0.001953125,0.0001362519251415506,675.0,0.3945012390613556,0.0066431378945708275,-0.005679546855390072,407.33832478523254,-0.10023868083953857,-0.016361132264137268,0.0021814340725541115,
1763260437.8028505,2949,274432,,0.0,0.00013540707004722208,675.0,0.4226144552230835,0.0074187698774039745,0.0045352475717663765,409.5159044265747,0.10825419425964355,-0.012628115713596344,0.0012873420491814613,
1763260439.6844769,2960,275584,,0.0,0.0001347158249700442,675.0,0.42326605319976807,0.00011120817362098023,-8.540228009223938e-06,411.3975307941437,-0.190840482711792,0.0003034435212612152,2.8928741812705994e-05,
1763260442.1632838,2975,277120,,0.0,0.00013379416486714035,675.0,0.3634246587753296,0.0005778546910732985,0.003831435926258564,413.87633776664734,0.015743911266326904,-0.0009262189269065857,3.958400338888168e-05,
1763260444.4191635,2989,278528,,0.0078125,0.00013294930977281183,674.0,0.32955700159072876,0.0042259665206074715,-0.000677008181810379,416.13221740722656,-0.11122488975524902,0.007455646991729736,0.0028403345495462418,
1763260445.7210739,2997,279296,,0.0,0.0001324884797213599,674.0,0.3925774097442627,59.570556640625,0.00428187008947134,417.4341278076172,-0.00012481212615966797,0.0023041246458888054,0.00023879576474428177,
1763260447.8762324,3011,280794,500.0,,,,,,,419.58928632736206,,,,500.0
1763260454.1627672,3051,284800,,0.0,0.00012918586435262114,674.0,0.4137409031391144,23.832332611083984,-0.003663938492536545,425.8758211135864,1.1026859283447266e-05,-0.002366289496421814,0.000276787206530571,
1763260454.5390787,3053,285056,,0.0,0.0001290322543354705,674.0,0.3683377504348755,0.00018193577125202864,-0.005795099772512913,426.25213265419006,-0.01652538776397705,-0.002080637961626053,0.00042064767330884933,
1763260456.428885,3066,286336,,0.0,0.0001282642042497173,674.0,0.39796608686447144,157.44760131835938,0.0007721111178398132,428.14193892478943,-7.712841033935547e-05,0.0005267485976219177,7.935427129268646e-05,
1763260456.9744594,3070,286794,500.0,,,,,,,428.68751335144043,,,,500.0
1763260459.0182974,3083,288128,,0.0,0.0001271889341296628,674.0,0.3704414665699005,0.00025607727002352476,-0.004468703642487526,430.73135137557983,-0.10395967960357666,-0.003628116101026535,0.00031846389174461365,
1763260461.263308,3098,289664,,0.0,0.00012626727402675897,674.0,0.30640900135040283,0.0004099264624528587,-0.005625221878290176,432.976361989975,0.05315929651260376,-0.0008327215909957886,0.0015318822115659714,
1763260461.9753993,3103,290176,,0.0,0.00012596006854437292,674.0,0.3880106210708618,0.00034088140819221735,0.0029828259721398354,433.68845319747925,-0.05587363243103027,0.0017711706459522247,0.00012931879609823227,
1763260465.3499854,3127,292608,,0.0,0.00012450077338144183,674.0,0.391387939453125,0.0002911912160925567,-0.003816896118223667,437.0630393028259,-0.10816025733947754,0.0008636265993118286,0.00018167030066251755,
1763260465.5608022,3129,292794,500.0,,,,,,,437.2738561630249,,,,500.0
1763260467.3361027,3141,294016,,0.0,0.0001236559182871133,674.0,0.43934106826782227,0.0051198555156588554,-0.01174404751509428,439.049156665802,-0.09666299819946289,-0.02145867422223091,0.002762875519692898,
1763260467.7189837,3143,294272,,0.00390625,0.00012350230826996267,674.0,0.482576847076416,0.0003480750310700387,0.0019049504771828651,439.4320375919342,0.14813709259033203,-0.011245399713516235,0.0015946505591273308,
1763260468.1030374,3146,294528,,0.0078125,0.00012334869825281203,674.0,0.4871787428855896,0.004634781740605831,-0.012005342170596123,439.816091299057,-0.0857243537902832,-0.021425016224384308,0.001878323033452034,
1763260470.3068655,3161,296064,,0.0,0.00012242703814990819,674.0,0.4703059196472168,0.00027260338538326323,-0.006093190051615238,442.0199193954468,-0.07880425453186035,-0.008472390472888947,0.0002618348225951195,
1763260471.5784452,3170,296960,,0.0,0.00012188940308988094,675.0,0.4681782126426697,0.004580384586006403,-0.0020088739693164825,443.2914991378784,0.12228572368621826,-0.002744348719716072,0.00010757893323898315,
1763260473.538141,3183,298294,500.0,,,,,,,445.25119495391846,,,,500.0
1763260474.3614044,3188,298794,500.0,,,,,,,446.074458360672,,,,500.0
1763260478.4422615,3217,301794,500.0,,,,,,,450.1553153991699,,,,500.0
1763260479.5347185,3224,302464,,0.0,0.00011858678772114217,675.0,0.4933730661869049,0.005602291319519281,0.006182804703712463,451.24777245521545,-0.0688251256942749,0.005104348063468933,0.00027406588196754456,
1763260483.121029,3247,304794,500.0,,,,,,,454.83408284187317,,,,500.0
1763260483.6347504,3250,305152,,0.0,0.00011697388981701806,675.0,0.45201367139816284,0.0002989207278005779,0.0026488108560442924,455.3478043079376,-0.08350062370300293,0.0006024017930030823,0.00016883481293916702,
1763260483.8665738,3252,305294,500.0,,,,,,,455.5796277523041,,,,500.0
1763260484.3972805,3255,305664,,0.0,0.00011666666978271678,675.0,0.493741512298584,0.00047321547754108906,-0.0003720363602042198,456.1103343963623,-0.010297298431396484,-0.0016799811273813248,4.5892782509326935e-05,
1763260485.0201688,3259,306048,,0.00390625,0.00011643625475699082,675.0,0.5020021796226501,0.001731914235278964,-0.0006751976907253265,456.7332227230072,-0.030889153480529785,-0.00024892017245292664,0.0018270909786224365,
1763260486.968277,3272,307328,,0.0,0.00011566820467123762,675.0,0.5149139165878296,231.5426788330078,0.0038379449397325516,458.68133091926575,-2.658367156982422e-05,-0.00632748007774353,0.0001585986465215683,
1763260487.5343838,3275,307712,,0.0,0.00011543778964551166,675.0,0.5173048377037048,0.0005113831721246243,0.0008104089647531509,459.2474377155304,-0.042828917503356934,0.0005931761115789413,0.0003843773156404495,
1763260487.5790508,3276,307794,500.0,,,,,,,459.29210472106934,,,,500.0
1763260490.5414584,3296,309794,500.0,,,,,,,462.2545123100281,,,,500.0
1763260491.0170066,3299,310144,,0.0,0.00011397849448258057,675.0,0.5194191336631775,0.000498257577419281,-0.0008816337212920189,462.7300605773926,-0.012589812278747559,-0.000545090064406395,0.0003681601956486702,
1763260496.3224688,3338,314112,,0.0,0.00011159753921674564,676.0,0.4551684856414795,0.0004954152973368764,0.0002415105700492859,468.0355226993561,-0.05463600158691406,0.002299804240465164,0.00016838125884532928,
1763260498.0469956,3351,315392,,0.0,0.00011082949640695006,676.0,0.5409610867500305,73.83663940429688,-0.0016727149486541748,469.7600495815277,1.5497207641601562e-05,0.003089427947998047,6.267242133617401e-05,
1763260498.8621647,3357,316032,,0.0,0.00011044547136407346,676.0,0.4508732855319977,0.005103796720504761,-0.0016572168096899986,470.57521867752075,-0.013024330139160156,-0.002050016075372696,0.0001885863021016121,
1763260499.1795506,3360,316294,500.0,,,,,,,470.8926045894623,,,,500.0
1763260504.2271729,3398,320256,,0.0,0.00010791090608108789,677.0,0.4589998126029968,0.0004247595788910985,-0.0013285661116242409,475.9402267932892,-0.034525513648986816,-0.006825881078839302,0.00014645513147115707,
1763260504.561067,3401,320512,,0.0,0.00010775729606393725,677.0,0.47442159056663513,0.005047962535172701,-0.013555170968174934,476.2741210460663,-0.0017633438110351562,-0.010598503053188324,0.0008503962308168411,
1763260505.2035925,3406,321024,,0.0,0.00010745007602963597,677.0,0.4864131212234497,0.00541126262396574,0.0008770851418375969,476.9166464805603,-0.05214238166809082,-0.0035740751773118973,0.000653083436191082,
1763260505.3540485,3407,321152,,0.005859375,0.00010737327102106065,678.0,0.5281611680984497,0.0003404573944862932,-0.0011124014854431152,477.067102432251,-0.04057276248931885,-0.012328144162893295,0.0012691598385572433,
1763260506.7735777,3419,322304,,0.0,0.00010668202594388276,678.0,0.5069325566291809,149.47093200683594,0.00032042246311903,478.4866316318512,1.6987323760986328e-05,-0.00029924698173999786,8.815992623567581e-05,
1763260507.7503011,3426,323072,,0.0,0.00010622119589243084,678.0,0.46224647760391235,0.00040748785249888897,-0.004917449317872524,479.4633550643921,-0.14226961135864258,-0.007150903344154358,0.00122103001922369,
1763260507.9375799,3428,323294,500.0,,,,,,,479.6506338119507,,,,500.0
1763260508.8553758,3435,323968,,0.0,0.0001056835608324036,678.0,0.4702942371368408,0.00411593122407794,-0.002129446715116501,480.56842970848083,-0.06846475601196289,-0.00028527528047561646,0.0001016668975353241,
1763260510.8215978,3450,325504,,0.0,0.00010476190800545737,679.0,0.5505515336990356,0.004066831432282925,-0.001072058454155922,482.5346517562866,-0.012996673583984375,0.0020712167024612427,4.573725163936615e-05,
1763260510.9763155,3451,325632,,0.0,0.00010468510299688205,679.0,0.5073221921920776,0.0004721898294519633,0.002773418091237545,482.68936944007874,0.01757073402404785,0.00035025179386138916,0.0003799470141530037,
1763260512.3630302,3462,326784,,0.0,0.00010399385791970417,679.0,0.4850255250930786,0.0004060773935634643,0.0037163523957133293,484.0760841369629,0.04584890604019165,-0.013506850227713585,0.0008647656068205833,
1763260514.1595254,3476,328192,,0.001953125,0.00010314900282537565,680.0,0.46451640129089355,0.0005455851787701249,-0.00704529881477356,485.8725793361664,-0.09644615650177002,0.00277729332447052,0.0012464988976716995,
1763260514.4953756,3479,328448,,0.0,0.000102995392808225,680.0,0.5568864941596985,0.005000932142138481,0.0008327439427375793,486.20842957496643,-0.10121417045593262,-0.00018991157412528992,2.1886080503463745e-06,
1763260516.920146,3498,330368,,0.0,0.0001018433176795952,680.0,0.42603564262390137,8.994390487670898,-0.001744937151670456,488.63319993019104,-8.821487426757812e-06,0.0007873736321926117,0.00016746483743190765,
1763260517.536879,3503,330880,,0.0,0.00010153609764529392,681.0,0.45626094937324524,186.3790740966797,-0.0017297221347689629,489.2499330043793,5.233287811279297e-05,0.0037069767713546753,0.00011422950774431229,
1763260518.7024486,3513,331904,,0.0,0.00010092165757669136,681.0,0.4921190142631531,135.9310760498047,6.658211350440979e-05,490.4155025482178,-3.457069396972656e-05,4.200264811515808e-05,0.00019109435379505157,
1763260520.2688081,3525,333184,,0.0,0.00010015360749093816,681.0,0.48515066504478455,0.0005291342968121171,-0.0021051261574029922,491.98186206817627,-0.021245598793029785,0.004042645916342735,0.000697646290063858,
1763260521.773043,3537,334336,,0.0,9.946236241376027e-05,682.0,0.4813602566719055,213.52572631835938,0.0013450197875499725,493.48609685897827,-1.4185905456542969e-05,-0.0008165091276168823,6.627291440963745e-05,
1763260523.9866302,3554,336128,,0.0,9.83870995696634e-05,682.0,0.5192543864250183,0.0005575568648055196,0.0024096649140119553,495.6996841430664,-0.05764949321746826,-0.0008458374068140984,3.7766993045806885e-05,
1763260524.1247854,3555,336256,,0.0,9.831029456108809e-05,682.0,0.4572475850582123,0.000564766931347549,0.00015198811888694763,495.8378393650055,-0.04808449745178223,-0.0036404281854629517,0.0002931710332632065,
1763260526.649528,3576,338304,,0.0,9.708141442388296e-05,683.0,0.5105769634246826,130.62664794921875,0.003773011267185211,498.3625819683075,-6.949901580810547e-05,0.0010362155735492706,0.00016818009316921234,
1763260526.971834,3578,338560,,0.0,9.692780440673232e-05,683.0,0.4517522156238556,0.00062909274129197,0.0008745230734348297,498.68488788604736,0.09596419334411621,0.006049009505659342,0.0013143513351678848,
1763260527.3037064,3581,338816,,0.0,9.677419438958168e-05,683.0,0.5443277955055237,60.47235107421875,0.002128424122929573,499.0167603492737,-6.9141387939453125e-06,-0.000197533518075943,2.138875424861908e-05,
1763260528.368854,3589,339712,,0.0,9.623655932955444e-05,683.0,0.5013798475265503,0.00045719079207628965,0.004687848500907421,500.0819079875946,-0.026070356369018555,0.0017406269907951355,0.0004470786079764366,
1763260531.39448,3613,342144,,0.0,9.477726416662335e-05,684.0,0.4531213641166687,0.0004784294869750738,0.0002580201253294945,503.1075339317322,-0.09364914894104004,-0.0014860481023788452,0.00015977676957845688,
1763260532.4916077,3622,343040,,0.0,9.423962910659611e-05,684.0,0.4998164176940918,0.0032314169220626354,0.00031730253249406815,504.2046616077423,0.04946821928024292,-0.0023997724056243896,8.577201515436172e-05,
1763260534.7150643,3640,344832,,0.0,9.316435898654163e-05,685.0,0.47584623098373413,149.00491333007812,-0.00014924444258213043,506.42811822891235,7.033348083496094e-06,0.006241584196686745,0.00022136978805065155,
1763260536.7754576,3656,346496,,0.0,9.216590115102008e-05,686.0,0.46917715668678284,0.0036159332375973463,0.0007606251165270805,508.4885115623474,0.07284599542617798,0.0006316602230072021,3.1298957765102386e-05,
1763260538.4840662,3669,347794,500.0,,,,,,,510.19712018966675,,,,500.0
1763260539.772103,3679,348800,,0.0,9.078341099666432e-05,686.0,0.4617505669593811,164.42404174804688,0.0017514126375317574,511.48515701293945,-1.0013580322265625e-05,-0.0023776255548000336,3.4875236451625824e-05,
1763260540.2878737,3683,349294,500.0,,,,,,,512.0009276866913,,,,500.0
1763260540.4197097,3684,349312,,0.0,9.047619096236303e-05,686.0,0.4734857678413391,15.757407188415527,0.0002475026994943619,512.1327636241913,7.271766662597656e-06,-0.0012370049953460693,9.473972022533417e-05,
1763260543.9619124,3711,352128,,0.0,8.878648077370599e-05,687.0,0.49897125363349915,0.00041638087714090943,-0.001203286461532116,515.6749663352966,-0.05219709873199463,-0.007125649601221085,0.000616815872490406,
1763260544.1454186,3713,352294,500.0,,,,,,,515.8584725856781,,,,500.0
1763260544.4617403,3715,352512,,0.0,8.855606574798003e-05,687.0,0.5121815204620361,0.004240214824676514,0.008592944592237473,516.1747941970825,-0.0993582010269165,-0.004105832427740097,0.0005741585046052933,
1763260546.6125112,3731,354176,,0.0,8.755760063650087e-05,687.0,0.4839131236076355,0.0006437436677515507,0.002116830088198185,518.3255650997162,-0.05247080326080322,-0.015969153493642807,0.001202601008117199,
1763260546.960819,3734,354432,,0.0,8.740399061935022e-05,687.0,0.4924114942550659,0.004047290422022343,0.000559663400053978,518.6738729476929,0.06173074245452881,-0.0014729201793670654,1.0445713996887207e-05,
1763260549.7349696,3755,356608,,0.0,8.60983127495274e-05,688.0,0.4157981872558594,0.0005677274893969297,0.007672342471778393,521.448023557663,0.06669431924819946,-0.011822417378425598,0.0009660897776484489,
1763260552.38358,3775,358656,,0.0,8.486943261232227e-05,688.0,0.48445624113082886,0.00047490920405834913,0.008548842743039131,524.0966339111328,-0.07735252380371094,-0.009325831197202206,0.0012223832309246063,
1763260552.830488,3779,359040,,0.0,8.463901758659631e-05,688.0,0.4404749274253845,0.003144805785268545,-0.0009898720309138298,524.5435419082642,-0.12575483322143555,0.0006305482238531113,1.78581103682518e-05,
1763260555.9504251,3804,361600,,0.0,8.31029174150899e-05,689.0,0.4343557059764862,0.0007979447254911065,0.01037151925265789,527.6634790897369,0.007512271404266357,-0.010059880092740059,0.0009599924087524414,
1763260556.2574885,3807,361856,,0.0,8.294930739793926e-05,689.0,0.4418700337409973,18.454381942749023,0.0005173273384571075,527.9705424308777,2.658367156982422e-05,-0.0010220091789960861,4.301778972148895e-05,
1763260560.7061558,3847,365952,,0.0,8.049155439948663e-05,691.0,0.4495750665664673,0.003964380826801062,0.0178780946880579,532.4192097187042,-0.13691949844360352,-0.011612795293331146,0.001034596934914589,
1763260564.0216622,3879,369280,,0.0,7.84946241765283e-05,693.0,0.5258922576904297,0.0005184325273148715,-0.0011027483269572258,535.7347161769867,0.01678544282913208,-0.004896055907011032,0.0001584431156516075,
1763260564.3625166,3883,369664,,0.0,7.826420915080234e-05,693.0,0.46849218010902405,0.0004964182153344154,0.0011250432580709457,536.0755705833435,0.16348588466644287,-0.0017607882618904114,0.0004921089857816696,
1763260564.4735937,3884,369792,,0.0,7.818740414222702e-05,694.0,0.48414313793182373,0.0005362754454836249,-0.005662878043949604,536.1866476535797,0.052527666091918945,-0.005538586527109146,0.00013207178562879562,
1763260564.7191525,3887,370048,,0.0,7.803379412507638e-05,694.0,0.4340570569038391,0.00139644427690655,-0.0022079311311244965,536.4322063922882,0.11173129081726074,0.0031582675874233246,3.0623748898506165e-05,
1763260565.1456404,3891,370432,,0.0,7.780337909935042e-05,694.0,0.43934863805770874,0.00356935802847147,0.0019534826278686523,536.8586943149567,-0.005490779876708984,-0.0003979802131652832,5.223788321018219e-05,
1763260565.8502755,3898,371200,,0.0,7.73425490478985e-05,694.0,0.4412514567375183,0.000499210727866739,-0.014902343042194843,537.5633294582367,-0.06412196159362793,0.004748106002807617,0.0006254622712731361,
1763260567.2203577,3912,372608,,0.0,7.649769395356998e-05,695.0,0.47566547989845276,0.00030877432436682284,0.004893415607511997,538.9334115982056,0.03181576728820801,0.0003487616777420044,0.00022248458117246628,
1763260567.4646795,3915,372864,,0.0,7.634408393641934e-05,695.0,0.4515652358531952,113.48053741455078,0.0002445140853524208,539.1777334213257,2.3424625396728516e-05,-0.0022564157843589783,6.734300404787064e-05,
1763260568.8521283,3928,374272,,0.0,7.549922884209082e-05,696.0,0.4952038526535034,0.00042545999167487025,0.018546856939792633,540.5651822090149,-0.05514883995056152,-0.006752427667379379,0.0007939590141177177,
1763260570.4097462,3944,375808,,0.0,7.457757601514459e-05,697.0,0.44332578778266907,30.86153221130371,-5.0292350351810455e-05,542.1228001117706,4.3392181396484375e-05,-0.0019822046160697937,3.0326656997203827e-05,
1763260570.5461895,3945,375936,,0.0,7.450077100656927e-05,697.0,0.4376084804534912,0.003396668005734682,0.0011981921270489693,542.2592434883118,-0.10098350048065186,-0.004156815819442272,5.555059760808945e-05,
1763260570.6595948,3946,376064,,0.0,7.442396599799395e-05,697.0,0.4938725233078003,0.0008582426235079765,-0.0021404409781098366,542.3726487159729,0.07047009468078613,-0.0030645355582237244,0.0002574017271399498,
1763260571.42676,3954,376832,,0.0,7.396313594654202e-05,698.0,0.5311050415039062,23.57783317565918,-0.002104249782860279,543.1398138999939,4.51207160949707e-05,-0.003485463559627533,0.00012095179408788681,
1763260572.3591146,3963,377794,500.0,,,,,,,544.0721685886383,,,,500.0
1763260572.9829159,3969,378368,,0.0,7.304147584363818e-05,698.0,0.486702561378479,242.6702423095703,-0.006669620983302593,544.6959698200226,0.0001448988914489746,-0.006382618099451065,0.0003579212352633476,
1763260574.259943,3981,379648,,0.0,7.227342575788498e-05,699.0,0.4855096936225891,0.0006279791123233736,0.004952647723257542,545.9729969501495,-0.2995184659957886,-0.0037080319598317146,7.69076868891716e-05,
1763260574.4005077,3983,379794,500.0,,,,,,,546.113561630249,,,,500.0
1763260575.8729672,3997,381294,500.0,,,,,,,547.5860211849213,,,,500.0
1763260578.2382264,4020,383616,,0.0,6.989247049205005e-05,701.0,0.443781316280365,0.00047487765550613403,0.0021950416266918182,549.9512803554535,0.0754818320274353,-0.0006739944219589233,6.867386400699615e-05,
