losses/explained_variance,_timestamp,charts/episodic_return,_step,losses/value_loss,losses/policy_loss,charts/episodic_length,losses/entropy,_runtime,global_step,losses/clipfrac,charts/learning_rate,charts/SPS,losses/approx_kl,losses/old_approx_kl
-0.17271685600280762,1763260139.412512,,1106,0.00016195152420550585,0.0005636755377054214,,0.47149157524108887,111.53642416000366,89984,0.0,0.0002460829564370215,835.0,0.0005514044314622879,0.0017254520207643509
,1763260141.221957,500.0,1118,,,500.0,,113.34586906433105,91206,,,,,
0.06382781267166138,1763260142.3353984,,1125,0.010122115723788738,0.012381358072161674,,0.37614479660987854,114.45931053161621,91904,0.0,0.0002449308813083917,830.0,0.0013177050277590752,0.004384913481771946
,1763260143.4594378,500.0,1133,,,500.0,,115.58334994316101,92706,,,,,
-0.13709032535552979,1763260145.392783,,1145,0.003934221342206001,0.0026065679267048836,,0.37252703309059143,117.51669502258301,93952,0.00390625,0.00024370200117118657,826.0,0.0004329755902290344,-0.006980860605835915
0.13383686542510986,1763260148.567667,,1164,0.010110740549862385,-0.005757808685302734,,0.49457377195358276,120.69157910346985,95872,0.001953125,0.00024254992604255676,820.0,0.0018999595195055008,-0.0018311720341444016
-0.18836116790771484,1763260148.7780848,,1165,0.00010292128717992455,-0.0019010938704013824,,0.4099438488483429,120.90199685096741,96000,0.009765625,0.00024247312103398144,819.0,0.008277242071926594,0.028116092085838318
,1763260149.998297,500.0,1172,,,500.0,,122.12220907211304,96706,,,,,
0.007700443267822266,1763260151.895882,,1181,0.0003342056879773736,-0.015975739806890488,,0.4072849154472351,124.01979398727417,97664,0.009765625,0.00024147465592250228,812.0,0.0028596771880984306,-0.009836263954639435
0.014455616474151611,1763260152.7986114,,1186,0.0001085475814761594,0.007024921476840973,,0.37187081575393677,124.92252349853516,98176,0.0,0.000241167435888201,810.0,0.0012623677030205727,-0.01017277967184782
,1763260154.681441,500.0,1197,,,500.0,,126.80535316467285,99206,,,,,
-0.3747131824493408,1763260157.593241,,1213,0.005136250052601099,0.0010012928396463394,,0.34784847497940063,129.71715307235718,100864,0.0,0.00023955453070811927,801.0,0.00015309173613786697,-0.002362147904932499
0.30869048833847046,1763260157.9896014,,1215,0.00015257095219567418,-0.00012901052832603455,,0.3637654781341553,130.11351346969604,101120,0.0,0.00023940092069096863,800.0,0.0009584072977304459,-0.0005964841693639755
,1763260159.7555735,500.0,1226,,,500.0,,131.87948560714722,102206,,,,,
0.2821642756462097,1763260160.5631342,,1230,0.00010183237463934347,0.000877726823091507,,0.3748702108860016,132.68704628944397,102656,0.009765625,0.0002384792605880648,796.0,0.0009822985157370567,0.024057110771536827
0.10941100120544434,1763260161.2097638,,1234,0.000353851355612278,-0.003472801297903061,,0.39363473653793335,133.33367586135864,103040,0.0,0.00023824884556233883,795.0,6.606429815292358e-05,0.001902235671877861
-0.17217755317687988,1763260163.1190717,,1245,2.9821649150107987e-06,-0.0033469386398792267,,0.46039098501205444,135.2429838180542,104192,0.048828125,0.00023755760048516095,792.0,0.011990027502179146,-0.028821369633078575
0.01587975025177002,1763260164.668588,,1254,5.436180072138086e-05,0.01861029863357544,,0.42957666516304016,136.7925000190735,105088,0.001953125,0.0002370199654251337,790.0,0.0009888587519526482,-0.00032179150730371475
0.00011640787124633789,1763260167.496474,,1271,118.57711029052734,-0.00047677382826805115,,0.3977881073951721,139.62038612365723,106752,0.0,0.00023602150031365454,786.0,1.9254162907600403e-05,0.0007525663822889328
-0.026610612869262695,1763260172.5239148,,1299,0.00023798488837201148,-0.022871527820825577,,0.5076234340667725,144.64782691001892,109696,0.017578125,0.00023425498511642218,778.0,0.0063643502071499825,0.009048900566995144
,1763260179.197881,500.0,1339,,,500.0,,151.32179307937622,113706,,,,,
-0.00012099742889404297,1763260179.39791,,1340,3.2996480464935303,-0.00747273676097393,,0.4020746946334839,151.5218222141266,113792,0.0,0.00023179723939392716,770.0,0.0017480049282312393,-0.017939956858754158
,1763260180.9165092,500.0,1349,,,500.0,,153.0404212474823,114706,,,,,
,1763260183.2683904,500.0,1363,,,500.0,,155.39230251312256,116206,,,,,
0.03747439384460449,1763260183.652997,,1365,0.004886249080300331,-0.0005727112293243408,,0.4338030219078064,155.7769091129303,116352,0.0,0.00023026113922242075,765.0,0.003377307206392288,0.022046679630875587
-0.1782379150390625,1763260184.5534194,,1370,0.009141964837908745,-0.010782968252897263,,0.35188743472099304,156.67733144760132,116864,0.0,0.00022995391918811947,764.0,0.00206723902374506,0.009814881719648838
0.1213911771774292,1763260186.3680985,,1380,0.005935888271778822,0.005479616113007069,,0.46444517374038696,158.4920105934143,117888,0.0,0.0002293394791195169,762.0,0.0001629916951060295,0.00222125556319952
0.37741923332214355,1763260186.5679982,,1381,0.00037013564724475145,0.008136298507452011,,0.3891049325466156,158.69191026687622,118016,0.01171875,0.0002292626741109416,761.0,0.003094574436545372,0.006938496604561806
,1763260187.7144213,500.0,1388,,,500.0,,159.8383333683014,118706,,,,,
0.0012134909629821777,1763260189.0663602,,1395,0.009070120751857758,-0.013721242547035217,,0.5038342475891113,161.1902723312378,119424,0.001953125,0.00022841781901661307,758.0,0.0022974805906414986,-0.0013253865763545036
9.948015213012695e-05,1763260189.774118,,1399,9.316566467285156,-0.01685207337141037,,0.45587652921676636,161.89803004264832,119808,0.0,0.0002281874039908871,757.0,0.0022508297115564346,0.006059030070900917
-0.024220824241638184,1763260190.907522,,1405,0.00791843794286251,-0.019514312967658043,,0.46283042430877686,163.03143405914307,120448,0.015625,0.0002278033789480105,756.0,0.005625995807349682,0.001782398670911789
,1763260195.7167325,500.0,1432,,,500.0,,167.8406445980072,123206,,,,,
-4.410743713378906e-05,1763260195.924826,,1433,7.410332202911377,-0.00157928466796875,,0.4447517693042755,168.0487380027771,123264,0.001953125,0.00022611366875935346,750.0,0.0011457651853561401,-0.006778912618756294
-0.014464974403381348,1763260200.0702958,,1455,0.00010691690840758383,0.005022276192903519,,0.4657498002052307,172.19420790672302,125568,0.0,0.0002247311786049977,745.0,0.0002368837594985962,0.0003275889903306961
-0.09464514255523682,1763260200.2758086,,1456,0.0003207907429896295,-0.012532554566860199,,0.4772246479988098,172.39972066879272,125696,0.013671875,0.00022465437359642237,745.0,0.007611902430653572,-0.021390177309513092
,1763260200.3369706,500.0,1457,,,500.0,,172.4608826637268,125706,,,,,
0.3550681471824646,1763260211.06891,,1514,0.0001661839778535068,-0.0094373170286417,,0.28365951776504517,183.1928219795227,131584,0.017578125,0.00022112135775387287,733.0,0.002838512882590294,0.010233128443360329
-3.0875205993652344e-05,1763260212.2977571,,1521,3.422999620437622,-0.013264857232570648,,0.29950517416000366,184.42166924476624,132224,0.0,0.00022073733271099627,732.0,0.0008451705798506737,-0.004253922961652279
,1763260213.0286837,500.0,1525,,,500.0,,185.1525957584381,132706,,,,,
0.031226634979248047,1763260213.4705043,,1527,0.0064004710875451565,-0.0014141667634248734,,0.32077890634536743,185.5944163799286,132864,0.0,0.00022035330766811967,730.0,3.266613930463791e-05,-0.0010336721315979958
-0.04512512683868408,1763260213.9235468,,1529,7.048030965961516e-05,0.00107671320438385,,0.3145623505115509,186.04745888710022,133120,0.0,0.00022019969765096903,730.0,0.00035535916686058044,-0.002519499510526657
-0.01342153549194336,1763260214.9085073,,1534,0.00019359008001629263,-0.02494262158870697,,0.35191619396209717,187.0324194431305,133632,0.0625,0.00021989247761666775,729.0,0.0103563591837883,0.042682770639657974
1.0371208190917969e-05,1763260215.1910028,,1536,28.302276611328125,-0.0007034912705421448,,0.27234020829200745,187.31491494178772,133760,0.0,0.00021981567260809243,728.0,0.00034795794636011124,-0.0026260698214173317
0.09932798147201538,1763260216.5877051,,1543,0.0001261046272702515,-0.0066735222935676575,,0.43895626068115234,188.71161723136902,134528,0.0,0.0002193548425566405,727.0,0.0012352829799056053,0.007082822732627392
,1763260216.847261,500.0,1545,,,500.0,,188.9711730480194,134706,,,,,
8.96453857421875e-05,1763260217.092865,,1546,28.629945755004883,0.0018880143761634827,,0.30239805579185486,189.21677708625793,134784,0.0,0.00021920123253948987,726.0,0.00021101441234350204,0.006134078837931156
-0.014013409614562988,1763260219.4188025,,1558,1.8384544091532007e-05,0.00540938600897789,,0.40609633922576904,191.54271459579468,136064,0.00390625,0.00021843318245373666,724.0,0.0031423456966876984,0.0018498431891202927
-0.05282473564147949,1763260219.6466656,,1559,8.513098146067932e-05,0.0004174336791038513,,0.2948600649833679,191.77057766914368,136192,0.0,0.00021835637744516134,724.0,7.165875285863876e-05,0.002131476067006588
0.05625671148300171,1763260220.3727403,,1563,0.00019441291806288064,-0.010735660791397095,,0.4201716184616089,192.49665236473083,136576,0.0234375,0.00021812596241943538,723.0,0.010078339837491512,0.02599494531750679
-4.589557647705078e-05,1763260220.8780377,,1566,147.826904296875,-0.018738361075520515,,0.41314631700515747,193.0019497871399,136832,0.001953125,0.00021797235240228474,723.0,0.0014661839231848717,-0.003412366844713688
-0.22022795677185059,1763260225.1128893,,1588,0.00020766069064848125,-0.00720662996172905,,0.38660895824432373,197.23680138587952,139136,0.001953125,0.00021658986224792898,719.0,0.0005583595484495163,-0.0023491736501455307
,1763260225.159876,500.0,1589,,,500.0,,197.28378820419312,139206,,,,,
0.10420781373977661,1763260226.7155647,,1597,3.616155299823731e-05,0.007891461253166199,,0.37311625480651855,198.83947682380676,140032,0.00390625,0.00021605222718790174,717.0,0.0019675400108098984,0.0017735008150339127
0.07083296775817871,1763260228.5423539,,1607,0.00012410312774591148,0.0012374427169561386,,0.4641324281692505,200.66626596450806,141056,0.0,0.00021543778711929917,716.0,0.0014974959194660187,0.015607379376888275
,1763260228.815945,500.0,1609,,,500.0,,200.939857006073,141206,,,,,
-6.29425048828125e-05,1763260229.0247114,,1610,58.820308685302734,0.005905591882765293,,0.4194180965423584,201.1486234664917,141312,0.0,0.00021528417710214853,716.0,0.0010101143270730972,0.015430285595357418
0.13275200128555298,1763260229.4864388,,1612,0.00012410352064762264,0.0036835167557001114,,0.43496549129486084,201.61035084724426,141568,0.0,0.0002151305670849979,715.0,0.0018590111285448074,-0.017155412584543228
-0.049471259117126465,1763260232.039921,,1626,8.03871444077231e-05,-0.02879386767745018,,0.4072147309780121,204.1638331413269,142976,0.048828125,0.00021428571199066937,713.0,0.012465635314583778,0.017653217539191246
,1763260234.1493497,500.0,1638,,,500.0,,206.2732617855072,144206,,,,,
,1763260242.9515598,500.0,1687,,,500.0,,215.07547187805176,149206,,,,,
1.0371208190917969e-05,1763260251.1152987,,1732,187.4791717529297,-0.006185658276081085,,0.48597458004951477,223.23921084403992,153728,0.0,0.0002078341058222577,700.0,0.00014897063374519348,0.0010473653674125671
0.18763184547424316,1763260253.563715,,1745,8.58874263940379e-05,-0.009351443499326706,,0.4669248163700104,225.68762707710266,155136,0.01171875,0.00020698925072792917,699.0,0.0016522789373993874,-0.01212634053081274
-0.13086092472076416,1763260254.9718661,,1753,0.007939232513308525,-0.0019347593188285828,,0.46106845140457153,227.09577822685242,155904,0.0,0.00020652842067647725,698.0,0.0008851373568177223,-0.0036208564415574074
-0.2107168436050415,1763260255.1918876,,1754,0.00014611840015277267,0.006491966545581818,,0.4345129430294037,227.31579971313477,156032,0.00390625,0.00020645161566790193,698.0,0.002585207112133503,0.0016613109037280083
-0.0200042724609375,1763260257.2764702,,1765,4.6879253204679117e-05,0.012042243033647537,,0.43590080738067627,229.40038228034973,157184,0.0,0.00020576037059072405,696.0,0.0013494892045855522,-0.0008684815838932991
-0.01039433479309082,1763260257.7722228,,1768,0.005796667188405991,-0.001644425094127655,,0.4411498010158539,229.89613485336304,157440,0.0,0.0002056067605735734,696.0,0.002225554548203945,-0.012648032046854496
0.03227657079696655,1763260259.4470596,,1777,0.006080221850425005,0.0029399096965789795,,0.4983300566673279,231.57097172737122,158336,0.0,0.00020506912551354617,695.0,0.00021131429821252823,0.0006702868267893791
0.2315235137939453,1763260267.0142605,,1818,2.7691436116583645e-05,-0.0011227773502469063,,0.5434731245040894,239.13817262649536,162560,0.005859375,0.0002025345602305606,690.0,0.006270653568208218,-0.01044064573943615
0.12691324949264526,1763260267.9772222,,1823,0.00026462526875548065,0.0007202364504337311,,0.4741285741329193,240.10113430023193,163072,0.0,0.00020222734019625932,690.0,0.0004381956532597542,-0.0029435018077492714
-0.13128113746643066,1763260273.2113109,,1851,0.006120286416262388,-0.00494249165058136,,0.4630221426486969,245.33522295951843,165888,0.0078125,0.00020053763000760227,686.0,0.0033412594348192215,-0.00905914232134819
-0.11493396759033203,1763260274.102064,,1856,0.0052488637156784534,-0.027145138010382652,,0.47010284662246704,246.2259759902954,166400,0.00390625,0.000200230409973301,686.0,0.004002897068858147,0.011749275028705597
-0.002743363380432129,1763260276.2955096,,1868,0.00014298690075520426,-0.0266805961728096,,0.3835102915763855,248.41942167282104,167680,0.005859375,0.0001994623598875478,685.0,0.0033540911972522736,0.0025037676095962524
-0.19017815589904785,1763260277.187763,,1873,3.8708647480234504e-05,-0.0010213050991296768,,0.4867224097251892,249.3116750717163,168192,0.0,0.0001991551398532465,685.0,0.0008493494242429733,0.0006659962236881256
0.31264686584472656,1763260277.7981975,,1877,2.6570756745059043e-05,0.0028623268008232117,,0.4695274233818054,249.92210960388184,168576,0.0078125,0.00019892472482752055,684.0,0.003475458361208439,0.006455657072365284
0.31298375129699707,1763260279.20412,,1886,8.07728138170205e-05,0.0014941617846488953,,0.4941563904285431,251.32803201675415,169472,0.0,0.0001983870897674933,684.0,0.0003783004358410835,-0.005353023298084736
-0.027649402618408203,1763260280.5822716,,1895,0.00572338979691267,0.005769900977611542,,0.5530916452407837,252.7061836719513,170368,0.0,0.0001978494692593813,684.0,0.00020573940128087997,0.001312767155468464
,1763260281.7360332,500.0,1903,,,500.0,,253.8599452972412,171206,,,,,
0.0889313817024231,1763260282.3437405,,1906,0.00015859650739002973,0.0017707375809550285,,0.45496270060539246,254.4676525592804,171520,0.0,0.0001971582241822034,684.0,0.00185367651283741,0.007896270602941513
,1763260284.2525697,500.0,1918,,,500.0,,256.3764817714691,172706,,,,,
0.33148258924484253,1763260284.674452,,1920,0.006310394965112209,-0.005060827359557152,,0.4144052267074585,256.79836416244507,172928,0.0,0.0001963133690878749,683.0,0.0007339278236031532,-0.0019803745672106743
,1763260288.3913043,226.0,1945,,,226.0,,260.5152163505554,175089,,,,,
0.06399083137512207,1763260290.4715796,,1959,0.007480242755264044,0.0046349018812179565,,0.40544837713241577,262.59549164772034,176128,0.005859375,0.00019439324387349188,680.0,0.000689496286213398,-0.0019432855769991875
0.23737943172454834,1763260292.370787,,1973,96.9665756225586,-0.0055692195892333984,,0.3567650020122528,264.49469900131226,177280,0.0078125,0.000193701998796314,680.0,0.0017085066065192223,0.013814530335366726
,1763260294.2301042,186.0,1985,,,186.0,,266.3540163040161,178429,,,,,
0.836620032787323,1763260295.2578464,,1991,0.01341775618493557,-0.005687868222594261,,0.3629142940044403,267.3817584514618,178944,0.0,0.00019270353368483484,678.0,0.00031412672251462936,0.0043001240119338036
0.8145313262939453,1763260296.8553848,,2002,0.00824130792170763,0.004686711356043816,,0.4061067998409271,268.9792969226837,179840,0.0,0.0001921658986248076,678.0,0.0004962896928191185,0.004755140282213688
,1763260297.5339253,441.0,2007,,,441.0,,269.65783739089966,180306,,,,,
0.717451810836792,1763260298.9683797,,2016,0.0081876739859581,0.00017974525690078735,,0.4328062832355499,271.0922918319702,181120,0.0,0.0001913978485390544,677.0,1.7794780433177948e-05,-0.0010439073666930199
,1763260299.4897182,486.0,2019,,,486.0,,271.6136302947998,181464,,,,,
0.07110732793807983,1763260300.7289183,,2024,17.894287109375,-0.0190049409866333,,0.34487858414649963,272.85283041000366,181888,0.044921875,0.00019093701848760247,676.0,0.007042441517114639,0.033854614943265915
,1763260301.1394649,327.0,2027,,,327.0,,273.26337695121765,182209,,,,,
0.8338720202445984,1763260301.5071166,,2029,0.008459414355456829,-0.0021970756351947784,,0.34554487466812134,273.63102865219116,182400,0.001953125,0.0001906297984533012,675.0,0.00184562336653471,0.00013419333845376968
0.8053616285324097,1763260302.2535052,,2034,0.008046548813581467,-0.0005130590870976448,,0.3699316680431366,274.3774173259735,182912,0.0,0.0001903225784189999,676.0,1.03730708360672e-05,0.0021553635597229004
,1763260303.7863412,316.0,2045,,,316.0,,275.9102532863617,183810,,,,,
,1763260304.6655648,324.0,2051,,,324.0,,276.7894768714905,184446,,,,,
0.115786612033844,1763260304.8494399,,2052,58.858009338378906,-0.025499597191810608,,0.3929193615913391,276.9733519554138,184448,0.0,0.00018940091831609607,675.0,0.0014001904055476189,0.0025025801733136177
,1763260307.4847622,277.0,2070,,,277.0,,279.608674287796,186113,,,,,
,1763260308.3452206,175.0,2076,,,175.0,,280.46913266181946,186625,,,,,
-0.015838027000427246,1763260311.0158935,,2093,47.5872688293457,-0.008709952235221863,,0.35767650604248047,283.1398055553436,188160,0.0,0.00018717357306741178,673.0,0.0005278978496789932,-0.005217632278800011
0.8539991974830627,1763260311.2169983,,2094,0.014789670705795288,-0.0037656202912330627,,0.3746757209300995,283.3409104347229,188288,0.001953125,0.00018709676805883646,673.0,0.0005474444478750229,0.0004395097494125366
-0.001286625862121582,1763260314.5505798,,2117,0.021187640726566315,-0.0058319177478551865,,0.3080071806907654,286.6744918823242,190208,0.0,0.00018594470748212188,672.0,0.0005863616243004799,-0.0014507202431559563
0.23908120393753052,1763260318.0076802,,2141,18.980995178222656,-0.030618874356150627,,0.3643859326839447,290.13159227371216,192256,0.00390625,0.00018471582734491676,671.0,0.0030293548479676247,0.005944396369159222
0.07317930459976196,1763260318.8508646,221.0,2146,94.26089477539062,-0.010272763669490814,221.0,0.3116857409477234,290.97477674484253,192768,0.001953125,0.00018440860731061548,671.0,0.00036923959851264954,-0.0005115605890750885
0.934773325920105,1763260319.02397,,2147,0.03755314648151398,0.012957204133272171,,0.24486161768436432,291.1478819847107,192896,0.005859375,0.00018433180230204016,671.0,0.0023853667080402374,0.011017512530088425
,1763260319.0740082,215.0,2148,,,215.0,,291.1979203224182,192983,,,,,
0.195875346660614,1763260320.1099677,,2155,0.16155965626239777,0.0028464049100875854,,0.26306208968162537,292.2338798046112,193536,0.017578125,0.00018394777725916356,671.0,0.0011491058394312859,0.016069352626800537
,1763260322.275682,224.0,2172,,,224.0,,294.3995940685272,194845,,,,,
0.8349679708480835,1763260324.3091085,,2185,0.2517876923084259,0.005831178277730942,,0.25269562005996704,296.43302059173584,196096,0.00390625,0.00018241167708765715,670.0,0.0005139708518981934,-0.010187560692429543
-0.0013312101364135742,1763260325.4330633,,2192,21.478811264038086,0.005660407245159149,,0.3250685930252075,297.55697536468506,196736,0.0,0.00018202765204478055,669.0,0.00035513192415237427,0.00018949247896671295
0.912750780582428,1763260326.387152,,2198,0.006924484856426716,-0.012952014803886414,,0.2944272756576538,298.5110640525818,197376,0.0,0.00018164362700190395,669.0,0.0013602916151285172,0.0001880265772342682
0.92946857213974,1763260326.5655954,,2199,0.015513753518462181,-0.014572050422430038,,0.2887224555015564,298.68950748443604,197504,0.02734375,0.00018156682199332863,669.0,0.004876032471656799,0.025863446295261383
,1763260328.32228,500.0,2211,,,500.0,,300.4461920261383,198663,,,,,
0.8794647455215454,1763260328.9124913,,2214,0.0006104771746322513,0.004415090195834637,,0.26413220167160034,301.0364034175873,199040,0.0,0.0001806451618904248,669.0,0.0002699410542845726,-0.002612280659377575
,1763260329.7229166,500.0,2220,,,500.0,,301.84682869911194,199663,,,,,
0.8942404985427856,1763260330.2992566,,2223,0.0017096820520237088,-0.0006242766976356506,,0.3229168653488159,302.4231686592102,199936,0.037109375,0.00018010752683039755,669.0,0.006224550306797028,-0.032624416053295135
,1763260330.5312235,500.0,2225,,,500.0,,302.6551356315613,200163,,,,,
-0.0020052194595336914,1763260330.6806176,,2226,139.44268798828125,-0.006878659129142761,,0.3203883171081543,302.80452966690063,200192,0.0,0.0001799539168132469,669.0,0.0010915640741586685,0.008066147565841675
0.8730397820472717,1763260330.8609455,,2227,0.0072308871895074844,-0.007498756051063538,,0.2834194004535675,302.9848575592041,200320,0.0,0.00017987711180467159,669.0,0.0010019540786743164,-0.00042301230132579803
-0.0034514665603637695,1763260331.3615692,,2231,23.346981048583984,-0.0015715137124061584,,0.23084409534931183,303.48548126220703,200704,0.0,0.00017964669677894562,669.0,9.374134242534637e-05,0.0030895601958036423
,1763260331.9544075,500.0,2235,,,500.0,,304.07831954956055,201163,,,,,
-0.0007277727127075195,1763260332.8557022,,2241,162.7982940673828,0.0012830644845962524,,0.38809850811958313,304.9796142578125,201728,0.00390625,0.00017903225671034306,669.0,0.000839688815176487,0.01171040814369917
0.3368852734565735,1763260333.9656494,,2248,5.250285175861791e-05,-0.01432519219815731,,0.3659653067588806,306.08956146240234,202496,0.00390625,0.00017857142665889114,669.0,0.0013701701536774635,0.0022001443430781364
,1763260334.145232,500.0,2250,,,500.0,,306.26914405822754,202663,,,,,
0.21253257989883423,1763260334.6481802,,2253,5.733224315918051e-05,-0.005830815061926842,,0.3910145163536072,306.7720923423767,203008,0.01953125,0.00017826420662458986,670.0,0.005597646348178387,0.01729404181241989
-0.2834160327911377,1763260337.8533406,,2272,8.192566019715741e-05,-0.0011028647422790527,,0.3539973497390747,309.9772527217865,204928,0.005859375,0.00017711213149596006,669.0,0.004382509738206863,0.008682593703269958
2.1696090698242188e-05,1763260339.162508,,2280,0.5490657091140747,0.0024704821407794952,,0.3402099907398224,311.2864201068878,205696,0.0,0.00017665130144450814,668.0,0.0014098705723881721,-0.012174912728369236
7.909536361694336e-05,1763260341.6622903,,2295,73.04268646240234,-0.0007280260324478149,,0.44303616881370544,313.7862024307251,207232,0.0,0.0001757296413416043,668.0,2.6479363441467285e-05,-0.0015978198498487473
-0.08208203315734863,1763260342.2246735,,2298,0.00011218082363484427,-0.003856491297483444,,0.2959112823009491,314.34858560562134,207616,0.0,0.00017549922631587833,668.0,0.0003995010629296303,-0.0027767056599259377
2.5570392608642578e-05,1763260343.9879298,,2310,154.9119110107422,0.0038495510816574097,,0.3068951964378357,316.11184191703796,208768,0.0,0.00017480798123870045,668.0,0.001247607171535492,0.019430672749876976
0.5421590209007263,1763260344.3540761,,2312,0.00011775588791351765,-0.011607326567173004,,0.3831752836704254,316.477988243103,209024,0.00390625,0.0001746543712215498,668.0,0.0008143559098243713,-0.0031488556414842606
,1763260345.1216962,500.0,2318,,,500.0,,317.24560832977295,209663,,,,,
0.39714598655700684,1763260345.793393,,2322,0.0002865936839953065,-0.0031848549842834473,,0.30343618988990784,317.9173049926758,210048,0.0,0.00017403994570486248,668.0,0.0006671072915196419,-0.0022401968017220497
-0.00011396408081054688,1763260346.0103984,,2324,15.79527473449707,-0.0030325325205922127,,0.37485042214393616,318.1343104839325,210176,0.0,0.00017396314069628716,668.0,2.7966685593128204e-05,-0.002030625008046627
-4.1365623474121094e-05,1763260346.814748,,2329,126.84315490722656,0.0024296455085277557,,0.33202722668647766,318.9386601448059,210688,0.001953125,0.00017365592066198587,668.0,0.001616358757019043,-0.015032924711704254
6.204843521118164e-05,1763260348.3190088,,2339,70.51692199707031,-0.0005722157657146454,,0.35576945543289185,320.44292092323303,211712,0.0,0.0001730414805933833,668.0,1.680571585893631e-05,0.00040054041892290115
,1763260348.9076114,500.0,2343,,,500.0,,321.03152346611023,212163,,,,,
,1763260349.6789687,500.0,2348,,,500.0,,321.80288076400757,212663,,,,,
0.00012606382369995117,1763260350.663233,,2354,65.99702453613281,-0.0007124319672584534,,0.3240351378917694,322.78714513778687,213248,0.0,0.00017211982049047947,668.0,8.702930063009262e-05,-0.0010954933241009712
,1763260351.9903378,500.0,2363,,,500.0,,324.1142499446869,214163,,,,,
0.09644407033920288,1763260356.0316741,,2389,0.008036930114030838,-0.01785331591963768,,0.3345155417919159,328.1555862426758,216832,0.01171875,0.0001699692802503705,668.0,0.006745012477040291,0.013103988021612167
0.28454065322875977,1763260356.6677692,,2394,0.00785719882696867,-0.0026100724935531616,,0.31978002190589905,328.79168128967285,217344,0.01953125,0.00016966206021606922,668.0,0.00428353063762188,-0.010573277249932289
,1763260361.735851,500.0,2426,,,500.0,,333.8597631454468,220663,,,,,
-0.13743507862091064,1763260362.4940035,,2430,0.0001295442198170349,0.007160451263189316,,0.3550032675266266,334.6179156303406,221056,0.001953125,0.00016743471496738493,668.0,0.00035659968852996826,-0.003925176337361336
-0.18859708309173584,1763260365.492921,,2449,0.00012048575445078313,-0.0014471635222434998,,0.30084773898124695,337.61683320999146,222976,0.0,0.00016628263983875513,667.0,0.001094854436814785,-0.009262028150260448
-0.4177764654159546,1763260367.9761894,,2465,0.000200041220523417,-0.002267502248287201,,0.3445034325122833,340.10010147094727,224640,0.0,0.00016528417472727597,667.0,0.0016780588775873184,0.012279355898499489
-9.274482727050781e-05,1763260371.6440053,,2491,147.47592163085938,-0.000756068155169487,,0.25679969787597656,343.76791739463806,227200,0.0,0.00016374807455576956,668.0,0.0013480857014656067,0.0009913202375173569
0.1727508306503296,1763260372.0240438,,2493,3.4494085412006825e-05,0.0005224347114562988,,0.2769024670124054,344.1479558944702,227456,0.0,0.00016359446453861892,668.0,0.0003042258322238922,-0.0018223226070404053
0.00023031234741210938,1763260374.0314045,,2506,5.583876609802246,-0.012225457467138767,,0.24446889758110046,346.1553165912628,228736,0.00390625,0.00016282641445286572,668.0,0.003010619431734085,0.010812394320964813
0.06834101676940918,1763260375.3166053,,2514,0.00028015434509143233,-0.002013951539993286,,0.27078500390052795,347.4405174255371,229632,0.0,0.00016228877939283848,668.0,0.00025857891887426376,-0.00230978149920702
,1763260375.363358,500.0,2515,,,500.0,,347.48727011680603,229663,,,,,
,1763260376.106371,500.0,2520,,,500.0,,348.2302830219269,230163,,,,,
-0.07587862014770508,1763260378.145317,,2533,0.00020438828505575657,-0.0061097294092178345,,0.3033313751220703,350.2692291736603,231552,0.03515625,0.0001611367188161239,668.0,0.004831667989492416,-0.0008391905575990677
-6.389617919921875e-05,1763260379.1098619,,2540,3.4609057903289795,0.00014522671699523926,,0.31163209676742554,351.2337739467621,232192,0.0,0.0001607526937732473,668.0,0.0002856561914086342,-5.8117322623729706e-05
0.2819865942001343,1763260380.1723595,,2547,0.0002681474725250155,-0.02460358291864395,,0.30238786339759827,352.2962715625763,232960,0.013671875,0.00016029186372179538,668.0,0.005442134104669094,-0.0013346532359719276
0.00020045042037963867,1763260383.3259928,,2570,153.10508728027344,-0.0017615091055631638,,0.2591959238052368,355.44990491867065,235264,0.0,0.00015890937356743962,669.0,0.0003056880086660385,-0.005081184208393097
-0.0168454647064209,1763260383.5273843,,2571,0.008942476473748684,-0.021577639505267143,,0.26402515172958374,355.651296377182,235392,0.029296875,0.0001588325685588643,669.0,0.006593596190214157,0.034410905092954636
0.16588056087493896,1763260384.3517237,,2576,0.007130499463528395,-0.0036799991503357887,,0.2636197507381439,356.47563576698303,235904,0.005859375,0.00015852534852456301,668.0,0.0018163695931434631,0.014031358063220978
0.289170503616333,1763260384.512619,,2577,0.0001653247745707631,-0.004033736884593964,,0.2794736921787262,356.63653111457825,236032,0.0,0.0001584485435159877,668.0,0.0006581814959645271,0.013550306670367718
,1763260389.1425197,500.0,2608,,,500.0,,361.2664318084717,239163,,,,,
-0.008685827255249023,1763260389.4493089,,2610,0.008875854313373566,-0.0012972578406333923,,0.3179340958595276,361.57322096824646,239360,0.0,0.00015645161329302937,669.0,7.149763405323029e-05,-0.005592085421085358
0.05409818887710571,1763260392.725435,,2630,0.005047110840678215,-0.0032380186021327972,,0.2772273123264313,364.849347114563,241408,0.0,0.00015522273315582424,668.0,0.00041077006608247757,0.0030486183241009712
