_runtime,global_step,losses/entropy,losses/clipfrac,losses/approx_kl,charts/episodic_length,losses/policy_loss,charts/SPS,losses/value_loss,charts/learning_rate,_step,charts/episodic_return,_timestamp,losses/explained_variance,losses/old_approx_kl
309.23525738716125,167936,0.49782678484916687,0.0,0.0003459509462118149,,0.004474565386772156,612.0,222.29148864746094,0.00019930874987039715,1886,,1763260339.1765883,-0.0005165338516235352,0.003646714612841606
310.7101173400879,168960,0.43977588415145874,0.0,0.0024839434772729874,,-0.01929352432489395,612.0,0.008184192702174187,0.0001986943098017946,1895,,1763260340.6514482,0.27662569284439087,0.01109595037996769
311.84548902511597,169820,,,,500.0,,,,,1903,500.0,1763260341.78682,,
312.4324104785919,170112,0.517582356929779,0.0,0.0010490864515304565,,-0.012381653301417828,613.0,0.000646897591650486,0.00019800307927653193,1906,,1763260342.3737414,0.013086974620819092,-0.004630517214536667
314.232937335968,171320,,,,500.0,,,,,1918,500.0,1763260344.1742682,,
314.56466126441956,171520,0.48838865756988525,0.0,0.0008598566055297852,,-0.003251805901527405,613.0,0.0043037268333137035,0.0001971582241822034,1920,,1763260344.5059922,0.2179211974143982,0.006292108446359634
318.3177635669708,174080,0.4974607229232788,0.00390625,0.004358246922492981,,-0.013126038014888763,614.0,0.00043108867248520255,0.000195622124010697,1945,,1763260348.2590945,-0.38523852825164795,0.009495163336396217
320.4832458496094,175488,0.5144376754760742,0.0,0.00017199013382196426,,-0.0006211549043655396,614.0,4.2711617425084114e-05,0.00019477726891636848,1959,,1763260350.4245768,-0.9764958620071411,-0.0003414219245314598
322.6378507614136,176896,0.39781877398490906,0.0,0.00023674778640270233,,0.0007264874875545502,614.0,0.003784168977290392,0.00019393241382203996,1973,,1763260352.5791817,-0.1950392723083496,0.0005789641290903091
324.55842304229736,178176,0.45211103558540344,0.001953125,0.0011135824024677277,,-0.007337331771850586,615.0,0.00011994905071333051,0.00019316436373628676,1985,,1763260354.499754,-0.39523136615753174,0.0012037083506584167
325.3229877948761,178701,,,,500.0,,,,,1991,500.0,1763260355.2643187,,
326.9684019088745,179840,0.4887649118900299,0.0,0.0003452794626355171,,-0.0010829716920852661,615.0,0.004183474462479353,0.0001921658986248076,2002,,1763260356.9097328,0.4242672920227051,0.0066070472821593285
327.73188638687134,180352,0.43466460704803467,0.0,0.00030816812068223953,,-0.0015686079859733582,615.0,0.002499981550499797,0.00019185867859050632,2007,,1763260357.6732173,-0.2551281452178955,-0.0008236290886998177
329.1023905277252,181248,0.4923315644264221,0.0,8.720718324184418e-05,,0.0038019418716430664,616.0,189.21380615234375,0.00019132104353047907,2016,,1763260359.0437214,0.0007077455520629883,-0.002546176314353943
329.6038682460785,181632,0.4270768165588379,0.0,0.0008443426340818405,,0.01213611289858818,616.0,7.604688289575279e-05,0.0001910906285047531,2019,,1763260359.5451992,0.5757579803466797,-0.008111465722322464
330.8534379005432,182144,0.4453030824661255,0.0,0.0006586899980902672,,-0.003732554614543915,615.0,0.0002282577333971858,0.00019078340847045183,2024,,1763260360.7947688,-0.2489563226699829,3.914628177881241e-05
331.40679144859314,182400,0.5134844183921814,0.0,0.0012486716732382774,,-0.01152775064110756,615.0,0.005833157338202,0.0001906297984533012,2027,,1763260361.3481224,0.47773176431655884,-0.003463529981672764
331.7964987754822,182656,0.43128347396850586,0.001953125,0.0016816528514027596,,-0.005348287522792816,615.0,6.516977009596303e-05,0.00019047618843615055,2029,,1763260361.7378297,-0.6351124048233032,-0.010586756281554699
332.53687047958374,183168,0.4971204996109009,0.00390625,0.0011338703334331512,,-0.003933358937501907,615.0,5.322048673406243e-05,0.00019016896840184927,2034,,1763260362.4782014,0.22038757801055908,0.00955130159854889
334.11163234710693,184201,,,,500.0,,,,,2045,500.0,1763260364.0529633,,
335.04267930984497,184832,0.49689435958862305,0.0,0.0009209951385855675,,-0.001599936280399561,615.0,0.004609151743352413,0.0001891705032903701,2051,,1763260364.9840102,-1.0137274265289307,0.0030337804928421974
335.19712114334106,184960,0.493531733751297,0.01171875,0.0033214250579476357,,-0.009136565029621124,616.0,0.0005956545937806368,0.0001890936982817948,2052,,1763260365.138452,-0.31022846698760986,-0.005880893208086491
337.7500488758087,186752,0.5413351058959961,0.0,0.0003742547705769539,,0.0035734158009290695,616.0,318.7115478515625,0.0001880184281617403,2070,,1763260367.6913798,-0.0001569986343383789,-0.004004162736237049
338.6949317455292,187392,0.5178127288818359,0.0,0.00030157435685396194,,-0.0033712107688188553,616.0,0.005583892576396465,0.0001876344031188637,2076,,1763260368.6362627,-0.40587174892425537,0.0028428947553038597
341.17938137054443,189184,0.48795798420906067,0.0,0.003105083480477333,,0.0022339820861816406,617.0,0.00023989139299374074,0.00018655913299880922,2093,,1763260371.1207123,0.03398025035858154,0.013078998774290085
341.1988832950592,189201,,,,500.0,,,,,2094,500.0,1763260371.1402142,,
344.59352946281433,191616,0.5421000719070435,0.0,0.0003265412524342537,,0.004208236932754517,618.0,8.147087646648288e-05,0.00018509985238779336,2117,,1763260374.5348604,-0.031922101974487305,-0.005458219908177853
348.07202196121216,194048,0.5264350771903992,0.0,1.8718652427196503e-05,,-0.00015820562839508057,619.0,0.0001701826258795336,0.00018364055722486228,2141,,1763260378.0133529,0.06307446956634521,-0.00023511145263910294
348.7739758491516,194560,0.5356302857398987,0.0,0.0001994231715798378,,-9.381026029586792e-05,619.0,0.0002779042988549918,0.000183333337190561,2146,,1763260378.7153068,-0.23704183101654053,-0.0009628413245081902
348.9625680446625,194688,0.5150336027145386,0.0,0.0007652631029486656,,0.0012498050928115845,619.0,5.9333400713512674e-05,0.00018325653218198568,2147,,1763260378.903899,0.2017756700515747,-0.002402988262474537
349.0084466934204,194701,,,,500.0,,,,,2148,500.0,1763260378.9497776,,
350.1395139694214,195456,0.5486264228820801,0.0,0.0001395372673869133,,0.005472613498568535,620.0,7.16158319846727e-05,0.00018279570213053375,2155,,1763260380.0808449,0.11060649156570435,-0.001283968798816204
352.8058979511261,197201,,,,500.0,,,,,2172,500.0,1763260382.7472289,,
354.8340976238251,198528,0.533094048500061,0.00390625,0.002197149209678173,,-0.008719457313418388,620.0,6.862233567517251e-05,0.00018095238192472607,2185,,1763260384.7754285,0.2879098653793335,0.01129403617233038
355.74815940856934,199201,,,,500.0,,,,,2192,500.0,1763260385.6894903,,
356.6847040653229,199808,0.5244946479797363,0.0,9.506940841674805e-06,,-0.0016197934746742249,621.0,225.54348754882812,0.00018018433183897287,2198,,1763260386.626035,-7.87973403930664e-05,-0.0006948541849851608
356.8683834075928,199936,0.5493386387825012,0.0,7.03008845448494e-05,,-0.001341208815574646,621.0,0.003082162933424115,0.00018010752683039755,2199,,1763260386.8097143,-0.09454560279846191,-0.0005222754552960396
358.6989815235138,201201,,,,500.0,,,,,2211,500.0,1763260388.6403124,,
359.27000522613525,201472,0.5563170909881592,0.0,0.00046994443982839584,,0.003960685804486275,621.0,0.00011209968943148851,0.0001791858667274937,2214,,1763260389.2113361,-0.01454460620880127,-0.001578095369040966
360.07544922828674,201984,0.5246546864509583,0.0,0.0015989840030670166,,0.009485464543104172,621.0,233.55288696289062,0.00017887864669319242,2220,,1763260390.0167801,0.0009500980377197266,-0.008292611688375473
360.6023552417755,202368,0.5099469423294067,0.009765625,0.0032420922070741653,,-0.00781669095158577,621.0,9.621998469810933e-05,0.00017864823166746646,2223,,1763260390.5436862,-0.49223482608795166,0.020581001415848732
360.8556740283966,202496,0.5332176685333252,0.0,0.00013365410268306732,,0.0009630899876356125,621.0,209.8290557861328,0.00017857142665889114,2225,,1763260390.797005,-0.0001895427703857422,-0.004489945247769356
361.0386610031128,202624,0.49404656887054443,0.0,0.0005095740780234337,,-0.004623912274837494,621.0,0.004773897584527731,0.00017849462165031582,2226,,1763260390.979992,0.250449001789093,-0.004714109934866428
361.23203587532043,202752,0.5179196000099182,0.005859375,0.004354716278612614,,-0.03162603825330734,621.0,0.00022156538034323603,0.0001784178166417405,2227,,1763260391.1733668,0.1619577407836914,0.016346488147974014
361.8493227958679,203136,0.5503643155097961,0.0,0.0007426198571920395,,0.006115734577178955,621.0,4.683099905378185e-05,0.00017818740161601454,2231,,1763260391.7906537,-0.7234015464782715,0.003467857837677002
362.41918897628784,203520,0.48451095819473267,0.0,0.000906703993678093,,-0.0020853905007243156,621.0,0.004013912286609411,0.00017795698659028858,2235,,1763260392.36052,0.2737441658973694,-0.015353632159531116
363.3112826347351,204160,0.5186522006988525,0.0,0.0005843481048941612,,-0.008618738502264023,621.0,0.000439945055404678,0.00017757296154741198,2241,,1763260393.2526135,-0.8189313411712646,-0.0013446742668747902
364.30056142807007,204875,,,,500.0,,,,,2248,500.0,1763260394.2418923,,
364.6805238723755,205056,0.5431050062179565,0.0,1.5226192772388458e-05,,-7.423758506774902e-05,621.0,0.0037665225099772215,0.00017703532648738474,2250,,1763260394.6218548,-0.41836798191070557,-0.0004664165899157524
365.0917546749115,205375,,,,500.0,,,,,2253,500.0,1763260395.0330856,,
367.9451014995575,207360,0.5514199137687683,0.0,0.0004368657246232033,,0.002076520584523678,622.0,5.068916652817279e-05,0.00017565283633302897,2272,,1763260397.8864324,0.0163419246673584,-0.0011608125641942024
369.0216636657715,208128,0.5083839297294617,0.0,0.0002860706299543381,,0.0019326508045196533,622.0,0.001384863629937172,0.00017519200628157705,2280,,1763260398.9629946,-0.2568625211715698,0.0037582311779260635
371.07988119125366,209664,0.5498757362365723,0.0,0.0003879489377140999,,0.007280087098479271,623.0,0.00033280160278081894,0.0001742703461786732,2295,,1763260401.021212,-1.600703477859497,-0.007769226096570492
371.40589570999146,209920,0.5177512764930725,0.0,0.000585140660405159,,-0.009211204946041107,623.0,271.3895263671875,0.0001741167507134378,2298,,1763260401.3472266,0.001093149185180664,0.0010434221476316452
373.2398612499237,211200,0.47246885299682617,0.0,5.949102342128754e-05,,0.0011643022298812866,624.0,0.00016756137483753264,0.0001733487006276846,2310,,1763260403.1811922,0.11271798610687256,-0.003371134400367737
373.41168546676636,211375,,,,500.0,,,,,2312,500.0,1763260403.3530164,,
374.412433385849,211968,0.46286073327064514,0.0,1.6907230019569397e-05,,-0.0006923601031303406,624.0,339.0550842285156,0.00017288787057623267,2318,,1763260404.3537643,0.00017827749252319336,0.003635752946138382
375.06207275390625,212375,,,,500.0,,,,,2322,500.0,1763260405.0034037,,
375.471031665802,212608,0.5044587850570679,0.001953125,0.0016653798520565033,,0.005863554775714874,624.0,0.004161627497524023,0.00017250384553335607,2324,,1763260405.4123626,0.24478143453598022,0.0022947080433368683
376.27868008613586,213120,0.5170176029205322,0.0,6.691552698612213e-06,,-5.3826719522476196e-05,624.0,0.0032374742440879345,0.0001721966254990548,2329,,1763260406.220011,-0.11356234550476074,-0.0003984728828072548
377.8495292663574,214144,0.4284132421016693,0.00390625,0.002903222106397152,,-0.018855387344956398,624.0,0.00017128753825090826,0.00017158218543045223,2339,,1763260407.7908602,0.2874354124069214,-0.012843900360167027
378.5028259754181,214528,0.49345728754997253,0.0,0.000119013711810112,,0.0015108920633792877,624.0,0.0036060833372175694,0.00017135177040472627,2343,,1763260408.444157,0.22875314950942993,0.0011324062943458557
379.3146708011627,215040,0.4724457263946533,0.0,0.00010286178439855576,,-0.0013175494968891144,624.0,0.003417880041524768,0.00017104455037042499,2348,,1763260409.2560017,0.1387641429901123,-0.002431402914226055
380.2977855205536,215680,0.4686110019683838,0.0,7.369834929704666e-05,,-0.004123907536268234,624.0,0.00010635553917381912,0.00017066052532754838,2354,,1763260410.2391164,0.12495160102844238,-7.309950888156891e-06
381.68975591659546,216576,0.5085741877555847,0.0,0.0001529427245259285,,-0.006692936643958092,624.0,0.003600985975936055,0.00017012289026752114,2363,,1763260411.6310868,-0.07006072998046875,-0.0033353688195347786
385.69863963127136,219264,0.5240496397018433,0.0,0.0004998557269573212,,0.0012453049421310425,625.0,0.00013771079829894006,0.00016850998508743942,2389,,1763260415.6399705,0.17812812328338623,0.007690001279115677
386.3884310722351,219776,0.4354001581668854,0.01171875,0.005817219614982605,,-0.014659598469734192,625.0,0.00010487799590919167,0.00016820276505313814,2394,,1763260416.329762,0.40350329875946045,0.016508664935827255
388.5859806537628,221312,0.5210476517677307,0.0,0.0012436071410775185,,0.004943035542964935,625.0,0.00011720697511918843,0.0001672811049502343,2409,,1763260418.5273116,-0.06483793258666992,-0.0177366491407156
391.23556637763977,222976,0.5258908867835999,0.0,3.2300129532814026e-05,,-0.0017727501690387726,625.0,381.4525146484375,0.00016628263983875513,2426,,1763260421.1768973,-0.00018680095672607422,-0.0004293583333492279
391.87899518013,223375,,,,500.0,,,,,2430,500.0,1763260421.820326,,
394.9311029911041,225375,,,,500.0,,,,,2449,500.0,1763260424.872434,,
397.4575972557068,226944,0.5472223162651062,0.0,0.00015803519636392593,,-0.003378521651029587,626.0,249.3397674560547,0.0001639016845729202,2465,,1763260427.3989282,-0.00012254714965820312,0.0016992175951600075
401.8432734012604,229632,0.53305584192276,0.0,0.0006237523630261421,,0.005750112235546112,625.0,3.2874333555810153e-05,0.00016228877939283848,2491,,1763260431.7846043,0.240509033203125,-0.005638674832880497
402.08581352233887,229875,,,,500.0,,,,,2493,500.0,1763260432.0271444,,
404.24740505218506,231168,0.5294355750083923,0.0,0.00021299440413713455,,-0.005846228450536728,625.0,0.00015513341350015253,0.00016136713384184986,2506,,1763260434.188736,-0.41613757610321045,0.0014203349128365517
405.5395588874817,231936,0.5446200966835022,0.0,0.00010974891483783722,,-0.0011818036437034607,625.0,293.4714660644531,0.00016090630379039794,2514,,1763260435.4808898,-0.00010538101196289062,-0.0007623862475156784
405.72443079948425,232064,0.510274350643158,0.0,0.00010265223681926727,,-0.00041777268052101135,625.0,0.003430417273193598,0.00016082949878182262,2515,,1763260435.6657617,-0.1618340015411377,0.0068717654794454575
406.5695068836212,232576,0.5093302726745605,0.0,6.151571869850159e-05,,-0.0015488113276660442,625.0,0.0035692634992301464,0.00016052227874752134,2520,,1763260436.5108378,-0.31750786304473877,-0.0037014298141002655
408.45623230934143,233875,,,,500.0,,,,,2533,500.0,1763260438.3975632,,
409.62801361083984,234624,0.5508995056152344,0.0,0.00031357910484075546,,-0.0018107183277606964,626.0,0.0017949892207980156,0.00015929339861031622,2540,,1763260439.5693445,-0.185541033744812,-0.00017042551189661026
410.6588542461395,235375,,,,500.0,,,,,2547,500.0,1763260440.6001852,,
414.2637531757355,237696,0.5221250057220459,0.0,2.4473294615745544e-05,,-0.00044875219464302063,626.0,0.00019470747793093324,0.00015745007840450853,2570,,1763260444.205084,0.11591076850891113,0.0034472253173589706
414.45911145210266,237824,0.5368396639823914,0.0,0.00035953987389802933,,-0.0005993694067001343,626.0,6.930166273377836e-05,0.0001573732733959332,2571,,1763260444.4004424,-0.06365966796875,-0.002378075383603573
415.17710757255554,238336,0.5465644001960754,0.0,0.0001416252925992012,,0.0001544170081615448,626.0,6.878329440951347e-05,0.00015706605336163193,2576,,1763260445.1184385,0.0312538743019104,0.0006543463096022606
415.2241282463074,238375,,,,500.0,,,,,2577,500.0,1763260445.1654592,,
419.6193759441376,241536,0.5541479587554932,0.0,0.0003889072686433792,,0.003672465682029724,627.0,0.0027467445470392704,0.00015514592814724892,2608,,1763260449.5607069,0.07426851987838745,-0.0047872066497802734
419.95866322517395,241792,0.5503481030464172,0.0,0.0017393799498677254,,-0.01647185906767845,628.0,7.313600508496165e-05,0.00015499231813009828,2610,,1763260449.8999941,-0.028656363487243652,0.004154340364038944
422.63390135765076,243712,0.5413057208061218,0.0,0.00038428232073783875,,-0.001986570656299591,628.0,0.0001270874636247754,0.00015384024300146848,2630,,1763260452.5752323,0.12682104110717773,-0.0029672961682081223
423.4933919906616,244352,0.544560432434082,0.0,0.00020597968250513077,,0.0007536225020885468,628.0,9.251051960745826e-05,0.00015345621795859188,2636,,1763260453.434723,-2.3402254581451416,-0.0037339618429541588
424.8297162055969,245376,0.5565495491027832,0.0,9.911507368087769e-05,,-0.002540402114391327,629.0,0.0001276587718166411,0.00015284177788998932,2646,,1763260454.771047,-0.2930256128311157,0.0010784734040498734
424.8725733757019,245449,,,,500.0,,,,,2647,500.0,1763260454.8139043,,
425.0232164859772,245504,0.49668946862220764,0.0,0.00019356608390808105,,0.002937544137239456,629.0,210.3711395263672,0.000152764972881414,2648,,1763260454.9645474,0.00028121471405029297,0.0071054864674806595
427.78286123275757,247552,0.5312456488609314,0.0,0.00017548352479934692,,-0.00439036637544632,630.0,340.88348388671875,0.00015153609274420887,2668,,1763260457.7241921,-7.259845733642578e-05,-0.0014732331037521362
428.47344279289246,248064,0.5262839794158936,0.0,0.00035718176513910294,,0.0012252740561962128,630.0,165.70289611816406,0.0001512288727099076,2673,,1763260458.4147737,0.0003839731216430664,-0.0017387168481945992
429.9037251472473,249088,0.50611811876297,0.0,0.0001174435019493103,,0.0023109018802642822,630.0,0.003285687416791916,0.00015061443264130503,2683,,1763260459.845056,-3.496094226837158,-0.0032055769115686417
430.44178318977356,249472,0.5223230719566345,0.0,0.00018807873129844666,,0.003030717372894287,630.0,34.018516540527344,0.00015038401761557907,2687,,1763260460.383114,-0.002215862274169922,0.00564463809132576
430.79536652565,249728,0.5537132620811462,0.001953125,0.004802187904715538,,-0.001651078462600708,630.0,0.0005053768400102854,0.00015023040759842843,2689,,1763260460.7366974,0.5065528154373169,-0.00045282766222953796
431.15255975723267,249984,0.577454686164856,0.0,7.018819451332092e-05,,0.0014521628618240356,630.0,181.05003356933594,0.00015007681213319302,2692,,1763260461.0938907,0.0003705024719238281,0.0007723961025476456
436.9368562698364,254080,0.5489574670791626,0.0,6.134621798992157e-06,,-0.0016696006059646606,632.0,0.003126608207821846,0.00014761905185878277,2732,,1763260466.8781872,-0.3223682641983032,0.0002072146162390709
439.897821187973,256128,0.5722683668136597,0.0,0.0005124397575855255,,-0.011662211269140244,632.0,0.004258798435330391,0.00014639017172157764,2752,,1763260469.839152,-0.03132176399230957,0.0015646535903215408
440.6743450164795,256640,0.5575940608978271,0.0,8.925050497055054e-05,,0.0013842284679412842,632.0,0.0028086425736546516,0.00014608295168727636,2757,,1763260470.615676,0.11905896663665771,0.00056447833776474
442.9691882133484,258176,0.5595495104789734,0.0,1.3826414942741394e-05,,-1.829490065574646e-05,632.0,0.0031541860662400723,0.00014516129158437252,2772,,1763260472.9105191,0.16892188787460327,-0.0015700869262218475
444.5048840045929,259200,0.5521523952484131,0.0,0.00019362661987543106,,-0.003907015547156334,632.0,0.0005599017022177577,0.00014454685151576996,2782,,1763260474.446215,0.27952808141708374,0.0025446126237511635
444.7104318141937,259328,0.5522276759147644,0.0,0.001009032130241394,,-0.021305836737155914,632.0,5.421022797236219e-05,0.00014447004650719464,2783,,1763260474.6517627,-0.30375003814697266,0.011303422972559929
446.3076751232147,260352,0.5562684535980225,0.0,2.4833716452121735e-05,,0.0001333393156528473,632.0,9.070202213479206e-05,0.00014385560643859208,2793,,1763260476.249006,-0.6170921325683594,-0.0002282252535223961
450.9170114994049,263449,,,,500.0,,,,,2824,500.0,1763260480.8583424,,
453.55118799209595,265423,,,,474.0,,,,,2843,474.0,1763260483.492519,,
455.5542085170746,266880,0.559137761592865,0.0,0.000978553667664528,,-0.01502353698015213,634.0,8.534092194167897e-05,0.00013993855100125074,2857,,1763260485.4955394,-0.8706309795379639,-0.0031114481389522552
458.74937558174133,269423,,,,500.0,,,,,2882,500.0,1763260488.6907065,,
459.8011713027954,270208,0.57818603515625,0.0,0.0006316499784588814,,-0.013025026768445969,635.0,0.00012798163515981287,0.00013794163533020765,2890,,1763260489.7425022,0.2970011234283447,-0.011952110566198826
462.3188781738281,272384,0.5742440223693848,0.0,1.4653429388999939e-05,,0.00041525810956954956,637.0,8.748858090257272e-05,0.0001366359501844272,2911,,1763260492.260209,-0.37910008430480957,0.0009646732360124588
465.26637077331543,274816,0.5191256999969482,0.0,0.0007148310542106628,,-0.005648298189043999,638.0,5.9949205024167895e-05,0.00013517665502149612,2935,,1763260495.2077017,0.06467139720916748,-0.008954083546996117
466.9163010120392,276224,0.5517349243164062,0.0,0.0005603218451142311,,0.006640242412686348,639.0,9.408559708390385e-05,0.0001343317999271676,2949,,1763260496.857632,-0.23793494701385498,0.001131339929997921
468.2869520187378,277376,0.5487207770347595,0.0,0.00020071491599082947,,-0.003386247903108597,640.0,5.253764538792893e-05,0.0001336405548499897,2960,,1763260498.228283,0.16143429279327393,0.001571381464600563
470.1754322052002,278912,0.5746811628341675,0.0,0.00013500172644853592,,0.0005690138787031174,640.0,8.376994082937017e-05,0.00013271889474708587,2975,,1763260500.116763,-0.16715764999389648,-0.0006755711510777473
471.91351199150085,280320,0.5066221952438354,0.0,0.0004082676023244858,,-0.004396937787532806,641.0,0.00016882440831977874,0.00013187403965275735,2989,,1763260501.854843,-0.07598400115966797,-0.0008917730301618576
472.80972719192505,281088,0.4979250133037567,0.0,1.9422732293605804e-05,,-0.00030564144253730774,641.0,0.002777074696496129,0.00013141320960130543,2997,,1763260502.751058,-0.04326450824737549,0.0015261480584740639
474.5948920249939,282496,0.5500726699829102,0.0,9.757652878761292e-05,,-0.0018743937835097313,642.0,341.43524169921875,0.0001305683545069769,3011,,1763260504.536223,-9.250640869140625e-05,-0.000888969749212265
479.68367767333984,286592,0.5968561172485352,0.0,7.656123489141464e-05,,-0.0013258643448352814,644.0,0.0024567260406911373,0.00012811059423256665,3051,,1763260509.6250086,-0.06274139881134033,0.0013865204527974129
479.9917278289795,286848,0.6114913821220398,0.0,0.0006272029131650925,,-0.009425947442650795,644.0,0.0001413719728589058,0.00012795698421541601,3053,,1763260509.9330587,-0.07419753074645996,0.007838690653443336
481.7052571773529,288128,0.5467020273208618,0.0,0.00022320356220006943,,-0.002237696200609207,644.0,0.00298297218978405,0.0001271889341296628,3066,,1763260511.646588,0.31297779083251953,0.0017881905660033226
482.14848804473877,288512,0.6210424304008484,0.0,0.00011109188199043274,,0.002350553870201111,645.0,233.75941467285156,0.00012695851910393685,3070,,1763260512.089819,6.377696990966797e-06,0.0031380951404571533
483.88872838020325,289920,0.570684552192688,0.0,0.0006744246929883957,,-0.004570750519633293,645.0,9.361559204990044e-05,0.00012611366400960833,3083,,1763260513.8300593,-0.015981674194335938,0.0031766146421432495
485.6865589618683,291328,0.6054223775863647,0.0,5.311053246259689e-05,,-0.0011915992945432663,646.0,0.003328062826767564,0.00012526882346719503,3098,,1763260515.6278899,0.11456698179244995,-0.0012218290939927101
486.2105097770691,291712,0.5638249516487122,0.0,0.0008646128699183464,,0.00194611307233572,646.0,0.006949693895876408,0.00012503840844146907,3103,,1763260516.1518407,-0.9214900732040405,0.006765720434486866
489.3276696205139,294144,0.566789984703064,0.0,0.0004521375522017479,,-0.004757735878229141,647.0,0.0002563399029895663,0.000123579113278538,3127,,1763260519.2690005,-0.9171849489212036,-0.0003791050985455513
489.52019691467285,294334,,,,500.0,,,,,3129,500.0,1763260519.4615278,,
491.09814500808716,295552,0.5965927243232727,0.0,0.0005795350298285484,,-0.005404345691204071,647.0,0.003398452652618289,0.00012273425818420947,3141,,1763260521.039476,-0.3052084445953369,-1.4734454452991486e-05
491.3767659664154,295808,0.5089315176010132,0.0,0.001672232523560524,,-0.016018904745578766,648.0,0.0002605021873023361,0.00012258064816705883,3143,,1763260521.3180969,-1.2743349075317383,0.005608061328530312
491.65706968307495,296064,0.4928896427154541,0.0,0.00041904207319021225,,-0.007317226380109787,648.0,0.0032970889005810022,0.00012242703814990819,3146,,1763260521.5984006,-0.598455548286438,0.002564883790910244
493.59024310112,297600,0.502143144607544,0.0,0.0005050636827945709,,-0.00101398304104805,648.0,0.0004946774570271373,0.00012150537804700434,3161,,1763260523.531574,0.2614237666130066,0.004668146371841431
494.66627168655396,298496,0.5188299417495728,0.0,0.0007260730490088463,,-0.007331125438213348,649.0,0.00027822674019262195,0.0001209677429869771,3170,,1763260524.6076026,-0.5269861221313477,0.002832944504916668
496.25927472114563,299776,0.5106881260871887,0.0,0.00010931212455034256,,-0.0009024366736412048,649.0,0.0024908515624701977,0.0001201996929012239,3183,,1763260526.2006056,-0.43857908248901367,-0.00044466089457273483
496.9144878387451,300288,0.5140684247016907,0.0,0.0002193395048379898,,-0.0031902454793453217,650.0,0.0031955926679074764,0.00011989247286692262,3188,,1763260526.8558187,-0.10460340976715088,0.001325853168964386
500.58518719673157,303232,0.5238975286483765,0.0,6.872415542602539e-05,,0.0012547299265861511,651.0,222.0532684326172,0.00011812595766969025,3217,,1763260530.526518,0.000110626220703125,-0.001539589837193489
501.54660725593567,304000,0.5365360975265503,0.0,0.0003994125872850418,,0.0035263467580080032,651.0,0.00010177582589676604,0.00011766512761823833,3224,,1763260531.4879382,-0.668537974357605,-0.004357226192951202
504.3950798511505,306304,0.5125572085380554,0.0,2.708006650209427e-05,,-0.002131834626197815,652.0,0.0027568223886191845,0.00011628264473984018,3247,,1763260534.3364108,-0.2542611360549927,-0.0024203984066843987
504.7513394355774,306639,,,,500.0,,,,,3250,500.0,1763260534.6926703,,
505.048800945282,306816,0.47724705934524536,0.0,6.511155515909195e-05,,-0.0005502202548086643,652.0,0.00259828707203269,0.0001159754247055389,3252,,1763260534.9901319,-0.334627628326416,-0.0020127957686781883
505.3863046169281,307139,,,,500.0,,,,,3255,500.0,1763260535.3276355,,
505.97790789604187,307584,0.5181125402450562,0.0,0.0002456679940223694,,-0.007506728172302246,652.0,0.00016941537614911795,0.00011551459465408698,3259,,1763260535.9192388,0.4021701216697693,-0.004500206559896469
507.62838792800903,308864,0.485662043094635,0.0,0.0001759454607963562,,0.0006507821381092072,653.0,0.0026301441248506308,0.00011474654456833377,3272,,1763260537.5697188,-0.24167490005493164,-0.004198387265205383
507.9360821247101,309139,,,,500.0,,,,,3275,500.0,1763260537.877413,,
508.10091066360474,309248,0.49198123812675476,0.0,8.682440966367722e-05,,-0.003342762589454651,653.0,216.87008666992188,0.00011451612954260781,3276,,1763260538.0422416,-0.00031757354736328125,0.001753191463649273
510.5967080593109,311296,0.4655386805534363,0.0,2.9140152037143707e-05,,0.00021692179143428802,654.0,0.002797034103423357,0.00011328724940540269,3296,,1763260540.538039,-0.9058523178100586,-0.00011694338172674179
510.9564001560211,311639,,,,500.0,,,,,3299,500.0,1763260540.897731,,
515.7310264110565,315639,,,,500.0,,,,,3338,500.0,1763260545.6723573,,
517.294326543808,316928,0.5027570128440857,0.0,0.0003472454845905304,,0.0005579106509685516,657.0,8.140057616401464e-05,0.00010990783630404621,3351,,1763260547.2356575,0.16903096437454224,-0.002644617110490799
517.9384198188782,317568,0.45378875732421875,0.0,0.00014058779925107956,,0.0012185722589492798,657.0,0.00018318355432711542,0.00010952381126116961,3357,,1763260547.8797507,0.6658667922019958,-0.002865052781999111
518.2311556339264,317824,0.4731876850128174,0.0,1.9214116036891937e-05,,-0.00203588604927063,657.0,0.0031484304927289486,0.00010937020124401897,3360,,1763260548.1724865,0.24374186992645264,-0.0013951798900961876
522.3972132205963,321664,0.46025198698043823,0.0,1.3736076653003693e-05,,-0.0011842958629131317,659.0,101.54878234863281,0.00010706605098675936,3398,,1763260552.3385441,0.0019019246101379395,0.0002825828269124031
522.7884776592255,322048,0.44868582487106323,0.0,0.0006769131869077682,,0.008888974785804749,660.0,0.2825256288051605,0.0001068356359610334,3401,,1763260552.7298086,-0.20415925979614258,0.02081870287656784
523.280002117157,322560,0.4401722550392151,0.0,0.0007735313847661018,,-0.004632040858268738,660.0,0.00022151072334963828,0.00010652841592673212,3406,,1763260553.221333,-0.6743475198745728,0.005515768192708492
523.3200898170471,322639,,,,500.0,,,,,3407,500.0,1763260553.2614207,,
524.5765812397003,323840,0.44501829147338867,0.0,6.0216523706912994e-05,,-0.0030140653252601624,661.0,0.0028122500516474247,0.00010576036584097892,3419,,1763260554.5179121,-0.05536007881164551,0.00015700329095125198
