charts/episodic_return,_step,losses/approx_kl,losses/clipfrac,losses/explained_variance,_runtime,losses/value_loss,charts/learning_rate,losses/policy_loss,_timestamp,losses/entropy,charts/SPS,losses/old_approx_kl,global_step,charts/episodic_length
,3255,0.00015227589756250381,0.0,-0.1730271577835083,527.9325890541077,0.0033587198704481125,0.00011167434422532097,-0.00015578605234622955,1763260558.0409532,0.5500975847244263,640.0,0.0002657761797308922,313984,
,3259,8.787773549556732e-05,0.0,8.33272933959961e-05,528.3569836616516,73.53087615966797,0.000111443929199595,-0.0024281926453113556,1763260558.4653478,0.561348557472229,640.0,0.005842143669724464,314368,
,3272,0.00016097724437713623,0.0,-0.11480927467346191,529.8730819225311,0.0002688686945475638,0.0001105990813812241,-0.005373767577111721,1763260559.981446,0.5125035047531128,641.0,0.0012577809393405914,315776,
,3275,0.0005084490403532982,0.0,-0.08685839176177979,530.1388802528381,0.0040426962077617645,0.00011044547136407346,-0.0015789344906806946,1763260560.2472444,0.5782339572906494,641.0,-0.004827083088457584,316032,
,3276,0.0025498531758785248,0.00390625,-0.5094969272613525,530.2613162994385,0.0004429368127603084,0.00011036866635549814,-0.01158931851387024,1763260560.3696804,0.46984362602233887,641.0,-0.010590821504592896,316160,
,3296,0.00045773107558488846,0.0,-0.15393126010894775,532.3845911026001,0.00020719642634503543,0.00010913978621829301,-0.008585520088672638,1763260562.4929552,0.5311793088912964,643.0,0.005335419438779354,318208,
,3299,4.488043487071991e-05,0.0,-0.7302862405776978,532.6729276180267,0.003421367146074772,0.00010898617620114237,0.0016321726143360138,1763260562.7812917,0.5183127522468567,643.0,0.00024159997701644897,318464,
,3338,0.0001683589071035385,0.0,-0.08206486701965332,536.8736793994904,0.0039893947541713715,0.00010660522093530744,0.001208629459142685,1763260566.9820435,0.5142742395401001,645.0,-0.004828302189707756,322432,
500.0,3351,,,,538.2265181541443,,,,1763260568.3348823,,,,323791,500.0
,3357,0.00014782138168811798,0.0,-3.3855438232421875e-05,538.833104133606,160.9505615234375,0.00010545314580667764,-0.0004502609372138977,1763260568.9414682,0.556750476360321,647.0,0.0022633522748947144,324352,
,3360,8.143391460180283e-05,0.0,-0.008492231369018555,539.1883141994476,0.0002521779388189316,0.00010522273078095168,0.001530177891254425,1763260569.2966783,0.49369174242019653,647.0,0.00015981215983629227,324736,
,3377,2.8092414140701294e-05,0.0,6.794929504394531e-06,540.8666517734528,190.08595275878906,0.00010422427294543013,-0.00013760477304458618,1763260570.9750159,0.4955369830131531,648.0,0.0015657264739274979,326400,
,3398,9.09566879272461e-05,0.0,-0.031162619590759277,543.019070148468,0.0002542976289987564,0.00010291858779964969,-0.0037001948803663254,1763260573.1274343,0.5607843995094299,650.0,0.0015669427812099457,328576,
,3401,0.00015199929475784302,0.0,-2.9802322387695312e-05,543.2447025775909,42.02347946166992,0.00010276497778249905,-0.00131235271692276,1763260573.3530667,0.5598666071891785,650.0,-0.0005464740097522736,328832,
,3406,0.000103815458714962,0.0,6.771087646484375e-05,543.7346103191376,34.25492477416992,0.00010245775774819776,0.004942197352647781,1763260573.8429744,0.5943797826766968,650.0,-0.002164221368730068,329344,
,3407,0.0001476602628827095,0.0,-0.12627243995666504,543.8691902160645,0.00333528988994658,0.00010238095273962244,-0.005522171035408974,1763260573.9775543,0.5361092686653137,650.0,0.0008144630119204521,329472,
,3419,3.6823563277721405e-05,0.0,-0.07259130477905273,545.1403877735138,0.00022533001902047545,0.00010161290265386924,0.00014098361134529114,1763260575.2487519,0.518832802772522,651.0,3.5031698644161224e-05,330752,
,3426,4.62215393781662e-06,0.0,5.304813385009766e-06,545.748898267746,317.3904113769531,0.00010122887761099264,-0.00046326592564582825,1763260575.8572624,0.5312455892562866,652.0,-0.0006059082224965096,331392,
,3428,0.0004719281569123268,0.0,-0.3306257724761963,546.0166132450104,0.0003250481386203319,0.000101075267593842,0.006054021418094635,1763260576.1249774,0.5057376027107239,652.0,0.0044863345101475716,331648,
500.0,3435,,,,546.5698461532593,,,,1763260576.6782103,,,,332291,500.0
,3450,2.0044855773448944e-05,0.0,-6.949901580810547e-05,547.9510004520416,537.4118041992188,9.976958244806156e-05,-0.0005430690944194794,1763260578.0593646,0.4978921413421631,654.0,-0.0004581240937113762,333824,
,3451,0.0002484908327460289,0.0,0.2472887635231018,548.1002399921417,0.002900173421949148,9.969277743948624e-05,-0.00565120205283165,1763260578.208604,0.49523764848709106,654.0,0.003569292835891247,333952,
,3462,0.000433395616710186,0.0,-0.1655290126800537,549.1366257667542,0.0002901889674831182,9.900153963826597e-05,-0.00019247829914093018,1763260579.2449899,0.5135456323623657,655.0,-0.008715453557670116,335104,
,3476,4.7031790018081665e-06,0.0,-0.25710320472717285,550.4798543453217,0.003255978226661682,9.815668454393744e-05,0.0010396745055913925,1763260580.5882185,0.5345999002456665,656.0,-0.0006165914237499237,336512,
500.0,3479,,,,550.7092382907867,,,,1763260580.8176024,,,,336791,500.0
,3498,0.00015318579971790314,0.0,-0.0027731657028198242,552.4397406578064,222.96771240234375,9.6850999398157e-05,0.0008104071021080017,1763260582.5481048,0.47734367847442627,657.0,0.005132028833031654,338688,
,3503,8.277781307697296e-05,0.0,9.41157341003418e-05,552.8960583209991,160.40969848632812,9.654377936385572e-05,0.002650424838066101,1763260583.0044224,0.46366262435913086,658.0,-0.0033285152167081833,339200,
,3513,1.8812716007232666e-06,0.0,-0.0001380443572998047,553.8819162845612,333.8498229980469,9.592933929525316e-05,0.0002450980246067047,1763260583.9902804,0.5130793452262878,658.0,0.00040129199624061584,340224,
,3525,0.0001484481617808342,0.0,0.004756331443786621,555.1112818717957,0.00030073392554186285,9.516128920949996e-05,0.001745332032442093,1763260585.219646,0.5601667165756226,659.0,-5.982164293527603e-05,341504,
500.0,3537,,,,556.2442157268524,,,,1763260586.3525798,,,,342674,500.0
,3554,0.00045733898878097534,0.0,-0.023325443267822266,557.9553866386414,0.0002524375158827752,9.339477401226759e-05,-0.0018647052347660065,1763260588.0637507,0.5564543604850769,661.0,-0.005562188103795052,344448,
,3555,0.00017124321311712265,0.0,0.5380958318710327,558.0655920505524,0.00031807913910597563,9.331796900369227e-05,-0.0009401887655258179,1763260588.1739562,0.5714396238327026,661.0,0.0005210945382714272,344576,
500.0,3576,,,,559.9666142463684,,,,1763260590.0749784,,,,346674,500.0
,3578,0.000185464508831501,0.0,-0.38603341579437256,560.1792509555817,0.0032368882093578577,9.193548612529412e-05,-0.005098059773445129,1763260590.287615,0.536790668964386,663.0,0.002215341664850712,346880,
500.0,3581,,,,560.4142715930939,,,,1763260590.5226357,,,,347174,500.0
,3589,0.00015295390039682388,0.0,-0.13298428058624268,561.2232093811035,0.00022074332810007036,9.124424104811624e-05,0.0020586587488651276,1763260591.3315735,0.5278540253639221,664.0,-0.0020870519801974297,348032,
,3613,2.1976418793201447e-05,0.0,-0.36657464504241943,563.4267389774323,0.0001990531018236652,8.978494588518515e-05,-0.0007118750363588333,1763260593.535103,0.5338804125785828,666.0,0.0016133980825543404,350464,
,3622,1.3262033462524414e-05,0.0,-0.2691969871520996,564.2974407672882,0.0030589355155825615,8.924731082515791e-05,-0.0003561079502105713,1763260594.4058049,0.5804063677787781,667.0,0.0009319242089986801,351360,
500.0,3640,,,,565.9901661872864,,,,1763260596.0985303,,,,353174,500.0
,3656,0.00017580389976501465,0.0,-0.007142782211303711,567.607914686203,0.0037801454309374094,8.717357559362426e-05,-0.014195367693901062,1763260597.7162788,0.5144973993301392,669.0,0.0020893793553113937,354816,
500.0,3669,,,,568.8482441902161,,,,1763260598.9566083,,,,356174,500.0
500.0,3679,,,,569.8715126514435,,,,1763260599.9798768,,,,357174,500.0
,3683,0.0002537732943892479,0.0,-0.3413013219833374,570.3694744110107,0.0003629951097536832,8.548387268092483e-05,0.0020234137773513794,1763260600.4778385,0.5602638721466064,671.0,0.008661762811243534,357632,
500.0,3684,,,,570.3873240947723,,,,1763260600.4956882,,,,357674,500.0
,3711,0.0005074059590697289,0.0,-0.25308918952941895,573.3485317230225,0.0004956374177709222,8.379416249226779e-05,-0.006815671920776367,1763260603.4568958,0.5395123958587646,672.0,-0.004590596072375774,360448,
500.0,3713,,,,573.5273146629333,,,,1763260603.6356788,,,,360674,500.0
,3715,3.288779407739639e-05,0.0,-0.09018290042877197,573.7749786376953,0.003163379617035389,8.356374746654183e-05,0.0005344152450561523,1763260603.8833427,0.5252938270568848,672.0,0.0015747500583529472,360832,
,3731,3.4300610423088074e-05,0.0,-0.10021865367889404,575.5868411064148,0.0003427530755288899,8.256528235506266e-05,-0.002336304634809494,1763260605.6952052,0.5573990941047668,673.0,0.0010938756167888641,362496,
,3734,1.3144686818122864e-05,0.0,-3.5762786865234375e-07,575.8812556266785,319.2215576171875,8.241167233791202e-05,0.0007183477282524109,1763260605.9896197,0.5298068523406982,673.0,0.000555083155632019,362752,
,3755,0.00026178453117609024,0.0,0.007959365844726562,578.089649438858,0.0009235581965185702,8.110598719213158e-05,-0.00963728129863739,1763260608.1980135,0.5811023712158203,675.0,0.0025321869179606438,364928,
,3775,0.0002546580508351326,0.0,-0.5923606157302856,580.0311698913574,0.0003946635697502643,7.987711433088407e-05,-0.010759413242340088,1763260610.139534,0.49119120836257935,676.0,0.0018189987167716026,366976,
,3779,2.1997839212417603e-05,0.0,0.08818358182907104,580.4221096038818,0.002915323479101062,7.964669930515811e-05,-0.0015741176903247833,1763260610.5304737,0.5838440656661987,676.0,0.0010107550770044327,367360,
,3804,0.0001984359696507454,0.0,-0.27189743518829346,582.9019455909729,0.0027996713761240244,7.81105991336517e-05,-0.003140553832054138,1763260613.0103097,0.5361444354057312,678.0,-0.0006386032328009605,369920,
,3807,1.4649704098701477e-06,0.0,-0.00019419193267822266,583.1610457897186,127.09907531738281,7.795698911650106e-05,0.0002239663153886795,1763260613.26941,0.4931563138961792,678.0,-0.00018045585602521896,370176,
,3847,6.61732628941536e-05,0.0,-0.00010371208190917969,587.2191245555878,401.43426513671875,7.549922884209082e-05,-0.0005668997764587402,1763260617.3274887,0.50041663646698,680.0,-8.236896246671677e-05,374272,
,3879,0.00010343082249164581,0.0,0.0457918643951416,590.5648407936096,0.000300131447147578,7.35023058950901e-05,0.002202644944190979,1763260620.673205,0.580692708492279,682.0,0.003942340612411499,377600,
,3883,9.406358003616333e-07,0.0,-0.0575103759765625,590.9755640029907,0.0003899193834513426,7.327189086936414e-05,2.3519620299339294e-05,1763260621.083928,0.5556244254112244,682.0,7.29970633983612e-05,377984,
,3884,6.594136357307434e-05,0.0,-0.022620797157287598,591.1274468898773,0.00039403123082593083,7.319508586078882e-05,0.00016359984874725342,1763260621.235811,0.5576398968696594,683.0,6.649643182754517e-07,378112,
,3887,9.794160723686218e-05,0.0,-0.019886493682861328,591.3968012332916,0.00264561315998435,7.304147584363818e-05,-0.002492569386959076,1763260621.5051653,0.5390732288360596,683.0,0.002080366015434265,378368,
,3891,4.960503429174423e-05,0.0,-3.2901763916015625e-05,591.8129322528839,177.3414306640625,7.281106081791222e-05,0.0007368773221969604,1763260621.9212964,0.4896700382232666,683.0,0.0016008960083127022,378752,
,3898,0.00036204513162374496,0.0,-0.02555215358734131,592.6167325973511,0.0005654159467667341,7.23502307664603e-05,-0.00968237966299057,1763260622.7250967,0.5261970162391663,683.0,0.0004859482869505882,379520,
,3912,4.5561231672763824e-05,0.0,-0.11128747463226318,594.0777390003204,0.000721521326340735,7.150537567213178e-05,-0.0006251037120819092,1763260624.186103,0.5454279184341431,684.0,-0.0029233628883957863,380928,
,3915,3.70340421795845e-05,0.0,2.962350845336914e-05,594.3786845207214,271.18267822265625,7.135176565498114e-05,-0.0006905794143676758,1763260624.4870486,0.5620071291923523,684.0,-0.002294410951435566,381184,
,3928,9.960029274225235e-05,0.0,0.05902576446533203,595.8126623630524,0.00027327326824888587,7.050691056065261e-05,-0.0035147713497281075,1763260625.9210265,0.512749195098877,685.0,0.002772829495370388,382592,
500.0,3944,,,,597.4693536758423,,,,1763260627.5777178,,,,384174,500.0
,3945,4.12939116358757e-05,0.0,-3.123283386230469e-05,597.5732157230377,84.990966796875,6.950844544917345e-05,-0.00012406520545482635,1763260627.6815798,0.5698676705360413,686.0,0.0005070595070719719,384256,
,3946,8.69017094373703e-06,0.0,0.04404193162918091,597.7026438713074,0.0025156736373901367,6.943164044059813e-05,-9.01147723197937e-06,1763260627.811008,0.566760778427124,686.0,0.0010417299345135689,384384,
500.0,3954,,,,598.498786687851,,,,1763260628.6071508,,,,385174,500.0
500.0,3963,,,,599.4386048316956,,,,1763260629.546969,,,,386174,500.0
,3969,1.1943280696868896e-05,0.0,-4.410743713378906e-06,600.0384624004364,81.24397277832031,6.804915756219998e-05,0.0009174942970275879,1763260630.1468265,0.5144760012626648,687.0,8.618272840976715e-05,386688,
,3981,5.384627729654312e-05,0.0,-0.056395769119262695,601.3314538002014,0.0005476177902892232,6.728110747644678e-05,-0.001574777066707611,1763260631.439818,0.5663552284240723,688.0,0.0006070425733923912,387968,
500.0,3983,,,,601.4947519302368,,,,1763260631.603116,,,,388174,500.0
,3997,0.00010017864406108856,0.0,0.012518107891082764,602.9766700267792,0.00038833863800391555,6.628264236496761e-05,-0.002801857888698578,1763260633.0850341,0.576168954372406,689.0,-0.003329712897539139,389632,
,4020,0.00010601617395877838,0.0,0.036051273345947266,605.3280785083771,0.0005649416707456112,6.490015221061185e-05,-0.0006060795858502388,1763260635.4364426,0.6133026480674744,690.0,-0.003953075036406517,391936,
,4059,9.78820025920868e-06,0.0,-0.06734812259674072,609.3902022838593,0.0025156789924949408,6.251920422073454e-05,-0.0007341168820858002,1763260639.4985664,0.5782564878463745,692.0,-0.0006228629499673843,395904,
349.0,4087,,,,612.0423638820648,,,,1763260642.150728,,,,398670,349.0
,4091,0.0002682562917470932,0.0,-0.11802482604980469,612.4199819564819,0.0009045832557603717,6.067588401492685e-05,-0.008236639201641083,1763260642.528346,0.4897316098213196,694.0,0.004156405106186867,398976,
,4105,0.00018936209380626678,0.0,-0.010782837867736816,613.7987666130066,0.0030629332177340984,5.983102892059833e-05,-0.006631388328969479,1763260643.9071307,0.5475192070007324,694.0,0.0029645636677742004,400384,
,4109,2.5440938770771027e-05,0.0,-2.1576881408691406e-05,614.1686697006226,110.51641082763672,5.960061389487237e-05,-0.00016228482127189636,1763260644.2770338,0.5928505659103394,695.0,-0.0010810410603880882,400768,
,4115,0.00020309723913669586,0.0,-0.005734562873840332,614.8213255405426,0.0025453357957303524,5.9216588851995766e-05,-0.004357840865850449,1763260644.9296896,0.612824559211731,695.0,0.002805737778544426,401408,
,4119,7.413327693939209e-07,0.0,-5.841255187988281e-05,615.1580724716187,84.47309875488281,5.8986173826269805e-05,0.00022437423467636108,1763260645.2664366,0.5861152410507202,695.0,-0.00015960633754730225,401792,
500.0,4144,,,,617.8053040504456,,,,1763260647.9136682,,,,404468,500.0
,4150,5.108211189508438e-05,0.0,0.0001608133316040039,618.3620471954346,345.7856140136719,5.7066052249865606e-05,0.001321200281381607,1763260648.4704113,0.5546200275421143,697.0,-0.0011985702440142632,404992,
,4168,5.683861672878265e-06,0.0,-0.00011920928955078125,620.1039202213287,82.61264038085938,5.599078212981112e-05,0.000634312629699707,1763260650.2122843,0.5848915576934814,698.0,0.0006485981866717339,406784,
,4184,3.1509436666965485e-05,0.0,-0.7239291667938232,621.7310178279877,0.0008228497463278472,5.499232065631077e-05,0.0009504053741693497,1763260651.839382,0.5989679098129272,699.0,0.0013236934319138527,408448,
,4194,0.00017445534467697144,0.0,-0.9357903003692627,622.7355642318726,0.0010208631865680218,5.4377880587708205e-05,0.0004475880414247513,1763260652.8439283,0.5239256024360657,699.0,-0.004966547712683678,409472,
,4199,0.00013741757720708847,0.0,-0.32699429988861084,623.2081925868988,0.0007656615343876183,5.4070660553406924e-05,-0.005555160343647003,1763260653.3165567,0.5461100935935974,700.0,0.002185896970331669,409984,
,4224,1.3535842299461365e-05,0.0,0.08287954330444336,625.6867296695709,0.0005511463386937976,5.2534564019879326e-05,-0.0005722492933273315,1763260655.7950938,0.5183786749839783,701.0,-0.00015122629702091217,412544,
,4229,4.3150968849658966e-05,0.0,0.16421723365783691,626.142106294632,0.000508425640873611,5.2227343985578045e-05,0.0017137527465820312,1763260656.2504704,0.5634169578552246,701.0,0.0009431829676032066,413056,
,4243,8.491799235343933e-06,0.0,-0.06744086742401123,627.5249395370483,0.0007184422574937344,5.138248889124952e-05,-0.0006466060876846313,1763260657.6333036,0.5806871056556702,702.0,0.0013908203691244125,414464,
,4246,1.4582648873329163e-05,0.0,-0.00015878677368164062,627.7957136631012,292.4393615722656,5.122887887409888e-05,0.0009048134088516235,1763260657.9040778,0.5353232622146606,702.0,0.0015340764075517654,414720,
,4252,4.898756742477417e-07,0.0,-0.2451385259628296,628.392653465271,0.0025979289785027504,5.084485383122228e-05,-0.00023033469915390015,1763260658.5010176,0.5664529204368591,702.0,0.00012473948299884796,415360,
,4254,1.3830140233039856e-06,0.0,-0.3322417736053467,628.6526718139648,0.0005299765034578741,5.069124381407164e-05,8.137896656990051e-05,1763260658.761036,0.5496591925621033,703.0,0.00012424122542142868,415616,
500.0,4255,,,,628.6702220439911,,,,1763260658.7785861,,,,415658,500.0
,4273,0.00010293163359165192,0.0,-0.8192273378372192,630.4196276664734,0.0006289068842306733,4.9539172323420644e-05,-0.0032407939434051514,1763260660.5279918,0.5641419291496277,704.0,-0.0049666669219732285,417536,
,4276,0.0004161270335316658,0.0,-1.2214417457580566,630.6595211029053,0.002554388018324971,4.938556230627e-05,-0.007222055457532406,1763260660.7678852,0.505480945110321,704.0,-0.0062143197283148766,417792,
,4277,4.728604108095169e-05,0.0,0.10358142852783203,630.8129315376282,0.0007182578556239605,4.930875729769468e-05,-0.0027933940291404724,1763260660.9212956,0.6258942484855652,704.0,0.0049017975106835365,417920,
,4278,0.00018416903913021088,0.0,0.08441656827926636,630.932995557785,0.0006399923586286604,4.923195228911936e-05,-0.003432430326938629,1763260661.0413597,0.5269078016281128,704.0,0.0002119746059179306,418048,
,4288,4.546903073787689e-05,0.0,-0.15056729316711426,631.906359910965,0.0006386121967807412,4.86175122205168e-05,-1.6469508409500122e-05,1763260662.014724,0.5404289364814758,705.0,-0.0031968392431735992,419072,
,4290,2.241227775812149e-05,0.0,-0.0003082752227783203,632.0243427753448,228.16928100585938,4.854070721194148e-05,-0.00015439093112945557,1763260662.1327069,0.5108603835105896,705.0,-0.0016737328842282295,419200,
,4292,0.00041627511382102966,0.0,0.26642173528671265,632.2480306625366,0.0007019162294454873,4.838709719479084e-05,-0.011070456355810165,1763260662.3563948,0.5692676305770874,705.0,0.00492963008582592,419456,
500.0,4314,,,,634.2937703132629,,,,1763260664.4021344,,,,421658,500.0
,4318,0.00011619925498962402,0.0,0.22638392448425293,634.743310213089,0.0005110700731165707,4.6774192014709115e-05,-0.0023421943187713623,1763260664.8516743,0.5142017006874084,706.0,-0.002461021766066551,422144,
,4346,4.713423550128937e-06,0.0,-0.14278388023376465,637.355242729187,0.0006261197850108147,4.508448546403088e-05,-0.00041039660573005676,1763260667.4636068,0.5864458084106445,708.0,0.0007566427811980247,424960,
,4366,1.9492581486701965e-06,0.0,-0.843470573425293,639.1725254058838,0.0005604179459623992,4.385560532682575e-05,0.0003097914159297943,1763260669.2808895,0.6095979809761047,709.0,-0.0004085833206772804,427008,
500.0,4372,,,,639.6942310333252,,,,1763260669.8025951,,,,427633,500.0
500.0,4377,,,,640.1352291107178,,,,1763260670.2435932,,,,428133,500.0
,4378,3.766641020774841e-05,0.0,-0.00016689300537109375,640.2145292758942,242.37632751464844,4.316436388762668e-05,0.0003219619393348694,1763260670.3228934,0.5124062299728394,710.0,0.0004910994321107864,428160,
500.0,4387,,,,641.0610928535461,,,,1763260671.169457,,,,429133,500.0
,4396,2.2281892597675323e-05,0.0,-0.0962677001953125,641.9613423347473,0.0006366063025780022,4.2012288758996874e-05,-0.002938654273748398,1763260672.0697064,0.5957667231559753,711.0,-0.0007833009585738182,430080,
,4413,8.232332766056061e-05,0.0,-0.0001169443130493164,643.3417990207672,451.734619140625,4.109062865609303e-05,0.00034177303314208984,1763260673.4501631,0.4416644871234894,712.0,0.0028400029987096786,431616,
,4415,2.653803676366806e-05,0.0,0.09144937992095947,643.5919780731201,0.0010408065281808376,4.093701863894239e-05,-0.000287570059299469,1763260673.7003422,0.553691029548645,712.0,-0.0003500385209918022,431872,
,4456,2.818182110786438e-05,0.0,-0.6571487188339233,647.3934016227722,0.0006450542132370174,3.840245699393563e-05,0.0008001774549484253,1763260677.5017657,0.5273881554603577,715.0,-0.0015537850558757782,436096,
,4470,4.472862929105759e-05,0.0,-0.18560457229614258,648.655401468277,0.0007724935421720147,3.755760189960711e-05,-0.0022547785192728043,1763260678.7637656,0.5931819081306458,715.0,-0.0009352052584290504,437504,
,4478,7.111579179763794e-06,0.0,-0.022924184799194336,649.3694779872894,0.0021413853392004967,3.709677548613399e-05,-0.0004992112517356873,1763260679.477842,0.5987926125526428,716.0,-3.1385570764541626e-06,438272,
,4480,6.545707583427429e-05,0.0,-0.06185603141784668,649.5898065567017,0.0005783856031484902,3.694316546898335e-05,-0.0008015409111976624,1763260679.6981707,0.6079791188240051,716.0,0.002617422491312027,438528,
,4492,7.949769496917725e-06,0.0,-6.401538848876953e-05,650.636878490448,196.53997802734375,3.625192039180547e-05,-0.000196065753698349,1763260680.7452426,0.524860143661499,717.0,-0.0011964812874794006,439680,
,4496,3.357790410518646e-05,0.0,-0.12195122241973877,651.0144481658936,0.002279903506860137,3.602150536607951e-05,-0.0022969990968704224,1763260681.1228123,0.5832565426826477,717.0,0.0009333770722150803,440064,
500.0,4498,,,,651.167388677597,,,,1763260681.2757528,,,,440319,500.0
,4520,2.547726035118103e-05,0.0,-7.259845733642578e-05,653.1036329269409,39.45637130737305,3.4639015211723745e-05,-0.0005219615995883942,1763260683.211997,0.5180224776268005,718.0,-0.0010767970234155655,442368,
,4522,0.0003791786730289459,0.0,-0.10246431827545166,653.3269867897034,0.0012719645164906979,3.448540883255191e-05,-0.0061050355434417725,1763260683.435351,0.5165719389915466,718.0,0.012426747009158134,442624,
500.0,4524,,,,653.4440629482269,,,,1763260683.552427,,,,442765,500.0
,4525,1.8837861716747284e-05,0.0,-0.00013303756713867188,653.5509617328644,176.37290954589844,3.433179881540127e-05,0.0014406591653823853,1763260683.6593258,0.5611171126365662,718.0,-0.0011372333392500877,442880,
,4527,5.3960829973220825e-06,0.0,-0.05925703048706055,653.771279335022,0.001238838187418878,3.417818879825063e-05,-0.00045207515358924866,1763260683.8796434,0.5969424247741699,719.0,0.0006267186254262924,443136,
,4531,3.116205334663391e-05,0.0,-0.04780757427215576,654.1450943946838,0.0011111446656286716,3.394777377252467e-05,-0.0011624880135059357,1763260684.2534585,0.6004220247268677,719.0,-0.0018616709858179092,443520,
500.0,4533,,,,654.2945821285248,,,,1763260684.4029462,,,,443765,500.0
,4534,1.685693860054016e-07,0.0,-5.9723854064941406e-05,654.3670024871826,69.88021850585938,3.379416375537403e-05,-3.005191683769226e-05,1763260684.4753666,0.6262769103050232,719.0,-8.755642920732498e-05,443776,
500.0,4543,,,,655.2169351577759,,,,1763260685.3252993,,,,444765,500.0
,4555,3.579072654247284e-06,0.0,-0.05623495578765869,656.3353176116943,0.0021134435664862394,3.2488478609593585e-05,-0.00029153749346733093,1763260686.4436817,0.590505063533783,720.0,0.0006047235801815987,445952,
360.0,4557,,,,656.4643182754517,,,,1763260686.5726824,,,,446125,360.0
500.0,4562,,,,656.91042304039,,,,1763260687.0187871,,,,446625,500.0
500.0,4576,,,,658.2414455413818,,,,1763260688.3498096,,,,448125,500.0
,4604,2.4623237550258636e-05,0.0,-0.008873343467712402,660.8880228996277,0.0009792770724743605,2.9493086913134903e-05,9.946152567863464e-05,1763260690.996387,0.6401050090789795,723.0,-0.0010569365695118904,450944,
,4613,5.16790896654129e-06,0.0,0.3023200035095215,661.722062587738,0.002037342404946685,2.8955453672097065e-05,-0.00017181038856506348,1763260691.8304267,0.6065783500671387,723.0,0.00019269157201051712,451840,
500.0,4626,,,,662.884688615799,,,,1763260692.9930527,,,,453125,500.0
,4635,1.0749325156211853e-05,0.0,0.011381804943084717,663.7037048339844,0.0019336550030857325,2.7649770345306024e-05,-0.0008786395192146301,1763260693.812069,0.6201712489128113,725.0,0.0004446357488632202,454016,
,4641,2.5517307221889496e-05,0.0,-0.49341392517089844,664.262660741806,0.0009729810408316553,2.7265745302429423e-05,-0.002034418284893036,1763260694.3710248,0.5653161406517029,725.0,0.0014994973316788673,454656,
,4644,3.2592564821243286e-05,0.0,-0.1573350429534912,664.4873003959656,0.0019387300126254559,2.7112135285278782e-05,-0.002194136381149292,1763260694.5956645,0.621293306350708,725.0,-0.0016446039080619812,454912,
,4661,5.1519833505153656e-05,0.0,-0.11860156059265137,666.1327862739563,0.0008226527133956552,2.6036866984213702e-05,0.0001307167112827301,1763260696.2411504,0.554970383644104,726.0,-0.002115258015692234,456704,
,4675,2.1142885088920593e-05,0.0,0.013626635074615479,667.4089183807373,0.0010180810932070017,2.519201188988518e-05,-0.0002348320558667183,1763260697.5172825,0.5838533639907837,727.0,-0.0003694649785757065,458112,
500.0,4691,,,,668.8598289489746,,,,1763260698.968193,,,,459775,500.0
,4709,1.7816200852394104e-06,0.0,-0.05259430408477783,670.5255615711212,0.001058840425685048,2.311828029633034e-05,-0.00031445547938346863,1763260700.6339257,0.5824846029281616,729.0,-0.00025018956512212753,461568,
,4713,7.649511098861694e-05,0.0,-0.4113270044326782,670.89603972435,0.001971050864085555,2.288786527060438e-05,-0.006008893251419067,1763260701.0044038,0.6186749339103699,729.0,0.001745324581861496,461952,
,4738,8.707866072654724e-07,0.0,0.020724117755889893,673.1976544857025,0.00114354956895113,2.1351766918087378e-05,3.824010491371155e-06,1763260703.3060186,0.5566658973693848,730.0,-0.0002027871087193489,464512,
,4739,2.952292561531067e-07,0.0,-0.02717876434326172,673.309511423111,0.0009518680162727833,2.1274961909512058e-05,4.847720265388489e-05,1763260703.4178755,0.528066873550415,730.0,-9.547453373670578e-05,464640,
,4741,1.1213123798370361e-06,0.0,-7.748603820800781e-05,673.4230356216431,162.7845458984375,2.1198156900936738e-05,0.000306595116853714,1763260703.5313997,0.5733190774917603,730.0,-0.0001262463629245758,464768,
,4743,1.5009194612503052e-05,0.0,-0.051502346992492676,673.6451208591461,0.001125870505347848,2.1044546883786097e-05,-0.0010651350021362305,1763260703.753485,0.6313310861587524,731.0,-0.0014057047665119171,465024,
500.0,4754,,,,674.6064605712891,,,,1763260704.7148247,,,,466165,500.0
,4755,3.3676624298095703e-06,0.0,-2.968311309814453e-05,674.6793191432953,264.11895751953125,2.0353301806608215e-05,-0.00017867609858512878,1763260704.7876832,0.5473074913024902,731.0,8.759647607803345e-05,466176,
,4772,1.7949379980564117e-05,0.0,-0.04821884632110596,676.3078768253326,0.0010065051028504968,1.9278033505543135e-05,-0.0016415566205978394,1763260706.416241,0.5373601913452148,732.0,0.000590168870985508,467968,
,4786,1.0086223483085632e-06,0.0,-0.03520238399505615,677.5773792266846,0.001612772699445486,1.8433180230204016e-05,0.00027996674180030823,1763260707.6857433,0.6017163991928101,733.0,-0.00011993665248155594,469376,
,4787,4.135072231292725e-06,0.0,-0.024503469467163086,677.6917507648468,0.0010757719865068793,1.8356375221628696e-05,9.986013174057007e-05,1763260707.8001149,0.5085683465003967,733.0,-0.00044503621757030487,469504,
,4788,2.690870314836502e-05,0.0,0.06344473361968994,677.8030121326447,0.0009486335329711437,1.8279570213053375e-05,-0.001460682600736618,1763260707.9113762,0.6182680130004883,733.0,-0.0012903893366456032,469632,
