_step,_runtime,losses/old_approx_kl,losses/explained_variance,charts/episodic_return,charts/learning_rate,charts/episodic_length,global_step,losses/value_loss,charts/SPS,_timestamp,losses/clipfrac,losses/entropy,losses/policy_loss,losses/approx_kl
3360,522.178466796875,,,500.0,,500.0,321134,,,1763260552.2609518,,,,
3377,523.9529225826263,-5.3447671234607697e-05,-0.1278362274169922,,0.00010637480590958148,,322816,0.0031890729442238808,663.0,1763260554.0354075,0.0,0.5474783778190613,-0.0031910762190818787,8.230004459619522e-05
3398,526.2100560665131,0.0006526950746774673,-0.1255359649658203,,0.00010506912803975865,,324992,0.00018589862156659365,665.0,1763260556.292541,0.0,0.5260515809059143,-0.009431764483451843,0.00021606497466564178
3401,526.4833283424377,-0.0010468047112226486,6.449222564697266e-05,,0.00010491551802260801,,325248,41.32606887817383,665.0,1763260556.5658133,0.0,0.5599218606948853,-0.010330982506275177,0.00012146681547164917
3406,527.0225870609283,-0.0017508799210190773,-6.127357482910156e-05,,0.00010460829798830673,,325760,151.62347412109375,665.0,1763260557.105072,0.0,0.47913986444473267,0.0028283409774303436,0.00010106433182954788
3407,527.1438720226288,0.006182500161230564,-0.32660412788391113,,0.00010453149297973141,,325888,0.0008569434285163879,665.0,1763260557.226357,0.0,0.5424730777740479,-0.014170587062835693,0.0002712598070502281
3419,528.4076838493347,,,500.0,,500.0,327134,,,1763260558.4901688,,,,
3426,529.1869509220123,0.0008455207571387291,-0.20818781852722168,,0.00010337941785110161,,327808,0.0030092468950897455,666.0,1763260559.269436,0.0,0.5554830431938171,-0.0021906010806560516,2.951454371213913e-05
3428,529.4315588474274,-0.0026922225952148438,-0.5548070669174194,,0.00010322580783395097,,328064,0.0001754561235429719,666.0,1763260559.5140438,0.0,0.5414281487464905,-0.0024880245327949524,0.00018320046365261078
3435,530.0968430042267,0.00019983388483524323,2.4974346160888672e-05,,0.00010284178279107437,,328704,228.7197265625,667.0,1763260560.179328,0.0,0.5284684300422668,0.0027674585580825806,1.9047409296035767e-05
3450,531.7374491691589,-0.0023623472079634666,-5.9723854064941406e-05,,0.00010192012268817052,,330240,340.0264587402344,668.0,1763260561.8199341,0.0,0.5094302892684937,0.001228630542755127,4.906114190816879e-05
3451,531.8611528873444,-0.003938579931855202,-0.04387831687927246,,0.0001018433176795952,,330368,0.0027151613030582666,668.0,1763260561.9436378,0.0,0.5405244827270508,-0.004448972642421722,0.0002563018351793289
3462,533.0610108375549,0.0013930806890130043,-0.616147518157959,,0.00010115207260241732,,331520,0.00017219646542798728,669.0,1763260563.1434958,0.0,0.5285842418670654,0.0014539100229740143,5.979742854833603e-05
3476,534.4682412147522,0.002304898574948311,-0.00938105583190918,,0.0001003072175080888,,332928,0.00014735294098500162,669.0,1763260564.5507262,0.0,0.5151920318603516,-0.0030024945735931396,0.0002540331333875656
3479,534.7035233974457,0.0026619890704751015,-0.8403840065002441,,0.00010015360749093816,,333184,0.0028926769737154245,670.0,1763260564.7860084,0.0,0.4919239580631256,-0.0011649280786514282,0.00017724093049764633
3498,536.6812872886658,0.003494524396955967,-3.063678741455078e-05,,9.900153963826597e-05,,335104,202.86846923828125,671.0,1763260566.7637722,0.0,0.5568339824676514,-0.0006399545818567276,0.0003241756930947304
3503,537.1996221542358,0.001223413273692131,-7.748603820800781e-06,,9.869431960396469e-05,,335616,280.254638671875,671.0,1763260567.282107,0.0,0.512434720993042,-3.569573163986206e-05,1.6106292605400085e-05
3513,538.1441912651062,-0.0007912609726190567,0.0002192854881286621,,9.807987953536212e-05,,336640,353.4405212402344,672.0,1763260568.2266762,0.0,0.5119625926017761,0.0002555474638938904,1.788511872291565e-05
3525,539.3420252799988,-0.002823290415108204,-0.35581183433532715,,9.731182944960892e-05,,337920,0.00019153198809362948,673.0,1763260569.4245102,0.0,0.5490224957466125,-0.005214311182498932,0.0004867697134613991
3537,540.3950846195221,0.0013983231037855148,5.549192428588867e-05,,9.662058437243104e-05,,339072,180.40310668945312,674.0,1763260570.4775696,0.0,0.5252977013587952,0.00016545504331588745,7.586553692817688e-06
3554,542.1184713840485,-0.011359412223100662,-0.04866373538970947,,9.554531425237656e-05,,340864,0.0001787344372132793,675.0,1763260572.2009563,0.0,0.5372785329818726,-0.0013481788337230682,0.0002860408276319504
3555,542.228910446167,0.0004206271842122078,-0.06875598430633545,,9.546850924380124e-05,,340992,0.00013713999942410737,675.0,1763260572.3113954,0.0,0.549629807472229,0.00027805566787719727,1.3718381524085999e-06
3576,544.1728026866913,0.0008277241140604019,9.1552734375e-05,,9.423962910659611e-05,,343040,259.5224609375,677.0,1763260574.2552876,0.0,0.557496190071106,0.001992151141166687,2.1846964955329895e-05
3578,544.3977587223053,0.000607222318649292,-0.12021636962890625,,9.408601908944547e-05,,343296,0.00022961445210967213,677.0,1763260574.4802437,0.0,0.5916644930839539,-0.00043625012040138245,9.378790855407715e-05
3581,544.6191449165344,-0.0036745043471455574,-6.568431854248047e-05,,9.393240907229483e-05,,343552,64.79576110839844,677.0,1763260574.7016299,0.0,0.5839856266975403,-0.0036893412470817566,0.00010875146836042404
3589,545.4414169788361,0.01127521600574255,0.10964846611022949,,9.339477401226759e-05,,344448,0.00019965936371590942,678.0,1763260575.523902,0.0,0.5894563794136047,0.002530612051486969,0.0007837237790226936
3613,547.6640679836273,0.00467261765152216,-0.11631464958190918,,9.193548612529412e-05,,346880,0.00015720303053967655,680.0,1763260577.746553,0.0,0.5356715321540833,0.0018868818879127502,6.697047501802444e-05
3622,548.484299659729,-0.003227952867746353,-0.19689106941223145,,9.139785106526688e-05,,347776,0.0029886828269809484,680.0,1763260578.5667846,0.0,0.5597504377365112,-0.000425778329372406,0.00011995993554592133
3640,550.1205222606659,-0.0017750049009919167,-0.07097446918487549,,9.03225809452124e-05,,349568,0.0025180454831570387,682.0,1763260580.2030072,0.0,0.5831457376480103,-0.001755930483341217,2.5904737412929535e-05
3656,551.6506998538971,-0.003425772301852703,0.3785005211830139,,8.932411583373323e-05,,351232,0.00018934087711386383,683.0,1763260581.7331848,0.0,0.5358253121376038,-0.0013507753610610962,0.0002084849402308464
3669,552.8216876983643,0.00015975907444953918,-0.4617723226547241,,8.855606574798003e-05,,352512,0.0024555192794650793,684.0,1763260582.9041727,0.0,0.518143892288208,-0.0012321118265390396,8.525699377059937e-05
3679,553.8230314254761,0.0024606557562947273,0.2598951458930969,,8.794162567937747e-05,,353536,0.002673443639650941,684.0,1763260583.9055164,0.0,0.512995719909668,-0.004980921745300293,0.0001727687194943428
3683,554.1946632862091,0.0009356774389743805,-6.449222564697266e-05,,8.77112106536515e-05,,353920,274.5309753417969,685.0,1763260584.2771482,0.0,0.48591625690460205,0.0015445929020643234,8.731149137020111e-05
3684,554.3176786899567,0.0008039111271500587,-0.22589969635009766,,8.763440564507619e-05,,354048,0.002591116586700082,685.0,1763260584.4001637,0.0,0.5448786020278931,1.969747245311737e-05,9.376835078001022e-05
3711,556.979837179184,,,500.0,,500.0,356830,,,1763260587.0623221,,,,
3713,557.1748559474945,-0.0006860299035906792,-0.099082350730896,,8.586789772380143e-05,,356992,0.002445052843540907,687.0,1763260587.257341,0.0,0.6052516102790833,-0.0010909070260822773,1.8565915524959564e-05
3715,557.3980650901794,-0.0019174925982952118,-0.007965922355651855,,8.57142877066508e-05,,357248,0.0001999930973397568,687.0,1763260587.48055,0.0,0.5496988296508789,0.001063905656337738,2.4158507585525513e-05
3731,558.801563501358,,,500.0,,500.0,358830,,,1763260588.8840485,,,,
3734,559.1668560504913,0.002677641808986664,-0.20556700229644775,,8.456221257802099e-05,,359168,0.0002568325726315379,688.0,1763260589.249341,0.0,0.5235008597373962,-0.000996289774775505,0.00015866011381149292
3755,561.0375552177429,,,500.0,,500.0,361330,,,1763260591.1200402,,,,
3775,562.8845436573029,,,500.0,,500.0,363330,,,1763260592.9670286,,,,
3779,563.3377380371094,-0.0009887218475341797,-0.3733171224594116,,8.179723226930946e-05,,363776,0.00021911448857281357,691.0,1763260593.420223,0.0,0.5407708883285522,-0.0011617094278335571,1.5079975128173828e-05
3804,565.5835962295532,,,500.0,,500.0,366330,,,1763260595.6660812,,,,
3807,565.8884961605072,4.168599843978882e-06,0.15471673011779785,,8.010752935661003e-05,,366592,0.00022529950365424156,693.0,1763260595.9709811,0.0,0.5422890186309814,0.0018652863800525665,6.407685577869415e-05
3847,569.6541686058044,-0.003967904485762119,0.0999828577041626,,7.764976908219978e-05,,370688,0.00044730387162417173,696.0,1763260599.7366536,0.0,0.5344694256782532,0.006069067865610123,0.00033056270331144333
3879,572.805287361145,-0.0005272077396512032,-3.24249267578125e-05,,7.572964386781678e-05,,373888,288.9588623046875,698.0,1763260602.8877723,0.0,0.5471835732460022,0.0006902515888214111,1.2013129889965057e-05
3883,573.2068967819214,,,500.0,,500.0,374330,,,1763260603.2893817,,,,
3884,573.3189499378204,0.001579844392836094,8.553266525268555e-05,,7.54224238335155e-05,,374400,70.03629302978516,698.0,1763260603.401435,0.0,0.5342578291893005,0.0006351470947265625,2.5219283998012543e-05
3887,573.7084872722626,0.0007700929418206215,0.16101866960525513,,7.519200880778953e-05,,374784,0.0003054759290535003,699.0,1763260603.7909722,0.0,0.4988422691822052,0.004427388310432434,0.00010580848902463913
3891,574.1183981895447,0.0015170173719525337,-0.42818355560302734,,7.496160105802119e-05,,375168,0.00035220192512497306,699.0,1763260604.2008832,0.0,0.5756153464317322,-0.00018350034952163696,3.297720104455948e-05
3898,574.8208923339844,,,500.0,,500.0,375830,,,1763260604.9033773,,,,
3912,576.2837238311768,,,500.0,,500.0,377330,,,1763260606.3662088,,,,
3915,576.6466479301453,0.0044201212003827095,-0.12211835384368896,,7.35023058950901e-05,,377600,0.0003886102931573987,700.0,1763260606.729133,0.0,0.5332450866699219,-0.006788313388824463,0.00021182280033826828
3928,578.0198731422424,5.7347118854522705e-05,0.00043147802352905273,,7.27342558093369e-05,,378880,158.42556762695312,701.0,1763260608.102358,0.0,0.5159409046173096,-0.000250350683927536,2.859160304069519e-06
3944,579.6912939548492,0.00011523626744747162,0.21522480249404907,,7.173579069785774e-05,,380544,0.00225894246250391,701.0,1763260609.773779,0.0,0.5373517870903015,0.0002442784607410431,2.592429518699646e-05
3945,579.8130724430084,0.0009840354323387146,-0.075797438621521,,7.165898568928242e-05,,380672,0.00033343458198942244,702.0,1763260609.8955574,0.0,0.49165475368499756,0.00031890347599983215,2.8129667043685913e-05
3946,579.9363238811493,0.00014145579189062119,-0.09898042678833008,,7.15821806807071e-05,,380800,0.00030006267479620874,702.0,1763260610.0188088,0.0,0.5082440972328186,-8.397537749260664e-05,1.5591271221637726e-05
3954,580.7529916763306,-0.0010293405503034592,-0.027870774269104004,,7.112135062925518e-05,,381568,0.0025532322470098734,702.0,1763260610.8354766,0.0,0.5260443687438965,0.0022243857383728027,2.787075936794281e-05
3963,581.6259500980377,0.002339795231819153,-0.017273306846618652,,7.058371556922793e-05,,382464,0.002459501149132848,702.0,1763260611.708435,0.0,0.5047094821929932,-0.008780527859926224,0.00022005662322044373
3969,582.2704343795776,0.0003243573009967804,-0.20769357681274414,,7.019969052635133e-05,,383104,0.0002997101692017168,703.0,1763260612.3529193,0.0,0.5637938976287842,0.00031282007694244385,2.466142177581787e-06
3981,583.5079107284546,,,500.0,,500.0,384330,,,1763260613.5903957,,,,
3983,583.732408285141,-0.0014075972139835358,-0.42549049854278564,,6.935483543202281e-05,,384512,0.002249466022476554,704.0,1763260613.8148932,0.0,0.5351979732513428,-0.00031366944313049316,1.5042722225189209e-05
3997,585.2000780105591,0.0017528785392642021,0.00017833709716796875,,6.85099876136519e-05,,385920,264.5459899902344,704.0,1763260615.282563,0.0,0.5496265292167664,0.00029895082116127014,4.29963693022728e-05
4020,587.6328282356262,,,500.0,,500.0,388330,,,1763260617.7153132,,,,
4059,591.8542487621307,-0.001131194643676281,-0.2037287950515747,,6.466973718488589e-05,,392320,0.000301326101180166,707.0,1763260621.9367337,0.0,0.5516636967658997,3.913603723049164e-05,0.00016831140965223312
4087,594.7619817256927,-0.001750558614730835,0.030933082103729248,,6.298003427218646e-05,,395136,0.0005191827076487243,709.0,1763260624.8444667,0.0,0.5940300822257996,0.0001253550872206688,3.086403012275696e-05
4091,595.1768016815186,0.0001603858545422554,-0.05110204219818115,,6.27496192464605e-05,,395520,0.002153136534616351,709.0,1763260625.2592866,0.0,0.5951555371284485,-0.0005885884165763855,2.515781670808792e-05
4105,596.6487848758698,-0.00014382414519786835,-1.4662742614746094e-05,,6.190476415213197e-05,,396928,401.7820129394531,709.0,1763260626.7312698,0.0,0.5650094747543335,0.0008013993501663208,1.7132610082626343e-05
4109,597.0444076061249,,,500.0,,500.0,397330,,,1763260627.1268926,,,,
4115,597.6636979579926,0.00026285648345947266,-2.6226043701171875e-05,,6.129032408352941e-05,,397952,151.61375427246094,710.0,1763260627.746183,0.0,0.49717897176742554,0.0002528950572013855,3.3173710107803345e-06
4119,598.0433654785156,3.189314156770706e-05,5.9664249420166016e-05,,6.105990905780345e-05,,398336,507.92877197265625,710.0,1763260628.1258504,0.0,0.5489745140075684,-5.0827860832214355e-05,8.707866072654724e-07
4144,600.5804786682129,-0.00012683775275945663,-2.4080276489257812e-05,,5.952380888629705e-05,,400896,39.08197021484375,712.0,1763260630.6629636,0.0,0.5619060397148132,0.00017549842596054077,1.923181116580963e-06
4150,601.1969001293182,0.00010280497372150421,-0.08605670928955078,,5.9139783843420446e-05,,401536,0.002075956203043461,712.0,1763260631.279385,0.0,0.5498142838478088,-0.000646498054265976,5.295500159263611e-06
4168,602.9619212150574,0.002366713248193264,5.137920379638672e-05,,5.806451736134477e-05,,403328,641.3745727539062,713.0,1763260633.0444062,0.0,0.6137564182281494,7.889419794082642e-05,6.277766078710556e-05
4184,604.5994777679443,0.0004508746787905693,-0.2689990997314453,,5.7066052249865606e-05,,404992,0.00217592460103333,714.0,1763260634.6819627,0.0,0.5729869604110718,-8.909031748771667e-05,6.594695150852203e-06
4194,605.6034498214722,-0.0003254096955060959,-0.5555942058563232,,5.6451612181263044e-05,,406016,0.002020541811361909,714.0,1763260635.6859348,0.0,0.5672037601470947,-0.000492841936647892,7.797032594680786e-06
4199,606.1544463634491,0.00095369853079319,-0.22751903533935547,,5.6144392146961764e-05,,406528,0.0020378974732011557,714.0,1763260636.2369313,0.0,0.5501509308815002,0.0005495697259902954,2.798810601234436e-05
4224,608.6855847835541,-0.001138106919825077,-0.9261027574539185,,5.4608295613434166e-05,,409088,0.00046950471005402505,716.0,1763260638.7680697,0.0,0.5600616335868835,-0.0008640661835670471,1.598615199327469e-05
4229,609.2445242404938,0.0014319755136966705,0.10267800092697144,,5.4301075579132885e-05,,409600,0.0004704695602413267,716.0,1763260639.3270092,0.0,0.5212641358375549,-0.0008276142179965973,3.33152711391449e-05
4243,610.6241872310638,0.0008679665625095367,-0.02641904354095459,,5.345622048480436e-05,,411008,0.001990822609513998,717.0,1763260640.7066722,0.0,0.590670108795166,0.0001343563199043274,4.392117261886597e-06
4246,610.8874776363373,,,500.0,,500.0,411311,,,1763260640.9699626,,,,
4252,611.5430364608765,0.0007086750119924545,0.00014448165893554688,,5.291858542477712e-05,,411904,51.31029510498047,717.0,1763260641.6255214,0.0,0.6058846712112427,-0.0026213787496089935,2.0697712898254395e-05
4254,611.7782797813416,-0.002204236574470997,-0.3717813491821289,,5.276497540762648e-05,,412160,0.0005297831376083195,717.0,1763260641.8607647,0.0,0.5643445253372192,0.00041113048791885376,2.69254669547081e-05
4255,611.9003734588623,-0.00021473411470651627,-0.44949984550476074,,5.268817039905116e-05,,412288,0.00037034068373031914,717.0,1763260641.9828584,0.0,0.5913377404212952,-0.0002478822134435177,4.50480729341507e-06
4273,613.7595653533936,0.0011079339310526848,-0.6258524656295776,,5.161290391697548e-05,,414080,0.00042848099838010967,718.0,1763260643.8420503,0.0,0.5591263175010681,0.0001882985234260559,2.506095916032791e-05
4276,614.0354681015015,-0.0009728465229272842,-0.17746412754058838,,5.145929389982484e-05,,414336,0.002090736059471965,718.0,1763260644.117953,0.0,0.5058389902114868,-0.00015731528401374817,7.377937436103821e-06
4277,614.1457438468933,0.0008080480620265007,-0.4179549217224121,,5.138248889124952e-05,,414464,0.0005323636578395963,718.0,1763260644.2282288,0.0,0.6050745248794556,-0.0005244836211204529,1.850072294473648e-05
4278,614.265905380249,-0.0005627768114209175,-0.03206348419189453,,5.13056838826742e-05,,414592,0.0004035764723084867,718.0,1763260644.3483903,0.0,0.5833392143249512,-0.0001826249063014984,1.1688098311424255e-06
4288,615.2863411903381,0.0011189552024006844,-0.2012704610824585,,5.069124381407164e-05,,415616,0.00048167863860726357,719.0,1763260645.3688262,0.0,0.5388635396957397,0.0012012869119644165,8.841045200824738e-06
4290,615.4260711669922,-3.282632678747177e-05,-0.00012791156768798828,,5.061443880549632e-05,,415744,142.669921875,719.0,1763260645.5085561,0.0,0.5032684803009033,0.0005952566862106323,5.216337740421295e-06
4292,615.7123725414276,0.0011153491213917732,-0.1590116024017334,,5.046082878834568e-05,,416000,0.0005370127037167549,719.0,1763260645.7948575,0.0,0.5456615686416626,-0.0025740936398506165,6.780866533517838e-05
4314,617.9533448219299,,,500.0,,500.0,418202,,,1763260648.0358298,,,,
4318,618.4355454444885,-0.0004967916756868362,-0.2487943172454834,,4.884792724624276e-05,,418688,0.0003648499259725213,720.0,1763260648.5180304,0.0,0.5782939791679382,0.0011015161871910095,2.500787377357483e-05
4346,621.2652506828308,0.00013034138828516006,0.06304311752319336,,4.7158217057585716e-05,,421504,0.0005004451959393919,722.0,1763260651.3477356,0.0,0.5595650672912598,0.00045073404908180237,1.925043761730194e-06
4366,623.2372305393219,0.0007880264893174171,-5.9604644775390625e-06,,4.600614556693472e-05,,423424,206.8206787109375,722.0,1763260653.3197155,0.0,0.49898308515548706,-0.00033479928970336914,1.155119389295578e-05
4372,623.8445014953613,7.306132465600967e-05,0.4348030090332031,,4.562212052405812e-05,,424064,0.0025430601090192795,723.0,1763260653.9269865,0.0,0.5611501932144165,-0.002506379969418049,2.4641864001750946e-05
4377,624.355078458786,-0.0010097986087203026,-0.1209191083908081,,4.531490048975684e-05,,424576,0.0022162350360304117,723.0,1763260654.4375634,0.0,0.5793219804763794,0.0010300427675247192,1.5555880963802338e-05
4378,624.4682359695435,0.0024636536836624146,-0.4581887722015381,,4.523809548118152e-05,,424704,0.0007686945609748363,723.0,1763260654.550721,0.0,0.5629128813743591,-0.0033343955874443054,2.538226544857025e-05
4387,625.2626075744629,-0.0009756200015544891,-0.3202892541885376,,4.4700460421154276e-05,,425600,0.0018763230182230473,724.0,1763260655.3450925,0.0,0.5089021921157837,-1.553446054458618e-05,1.4020130038261414e-05
4396,626.1536905765533,-0.0032425904646515846,0.5705035924911499,,4.4162825361127034e-05,,426496,0.0018846677849069238,724.0,1763260656.2361755,0.0,0.5108395218849182,-0.002510175108909607,3.590341657400131e-05
4413,627.8147051334381,0.0011637071147561073,0.11581724882125854,,4.308755887905136e-05,,428288,0.0005475024227052927,725.0,1763260657.89719,0.0,0.6183982491493225,0.0010757073760032654,1.2713484466075897e-05
4415,627.927761554718,0.0003871722146868706,-6.473064422607422e-05,,4.301075387047604e-05,,428416,328.5856018066406,725.0,1763260658.0102465,0.0,0.5804221630096436,0.00022375117987394333,3.094784915447235e-06
4456,631.8505065441132,-0.0007342388853430748,-0.25505363941192627,,4.0476192225469276e-05,,432640,0.0006423474987968802,727.0,1763260661.9329915,0.0,0.5997195839881897,-0.0006008520722389221,3.2735057175159454e-05
4470,633.1184070110321,-0.00014354847371578217,0.3258470892906189,,3.9631337131140754e-05,,434048,0.0019077913602814078,728.0,1763260663.200892,0.0,0.5481123924255371,-0.0005642324686050415,1.0356307029724121e-06
4478,633.8366782665253,,,500.0,,500.0,434852,,,1763260663.9191632,,,,
4480,634.05792760849,-0.00024617649614810944,0.030140697956085205,,3.901689706253819e-05,,435072,0.001987393945455551,729.0,1763260664.1404126,0.0,0.5517903566360474,0.00016251206398010254,1.2461096048355103e-06
4492,635.2101209163666,-0.0008750054985284805,-0.0002911090850830078,500.0,3.824884697678499e-05,500.0,436352,272.8062744140625,730.0,1763260665.2926059,0.0,0.549356997013092,0.00016703829169273376,9.8496675491333e-06
4496,635.5881695747375,,,500.0,,500.0,436852,,,1763260665.6706545,,,,
4498,635.7730464935303,0.0006943186745047569,0.3378065824508667,,3.786482193390839e-05,,436992,0.0018617624882608652,730.0,1763260665.8555315,0.0,0.5696648955345154,-0.002427130937576294,3.403704613447189e-05
4520,637.8666093349457,-0.0006173457950353622,0.18136084079742432,,3.648233541753143e-05,,439296,0.0006211040308699012,731.0,1763260667.9490943,0.0,0.5291509628295898,0.00026606209576129913,1.1200085282325745e-05
4522,637.9797639846802,6.948225200176239e-05,-5.352497100830078e-05,,3.640553040895611e-05,,439424,130.38133239746094,731.0,1763260668.062249,0.0,0.5397758483886719,-7.374584674835205e-05,1.2405216693878174e-06
4524,638.2356572151184,-0.0009689293801784515,-0.12803983688354492,,3.625192039180547e-05,,439680,0.0007391283288598061,731.0,1763260668.3181422,0.0,0.5439286828041077,0.0008266214281320572,1.9088387489318848e-05
4525,638.3450601100922,5.168933421373367e-05,-0.049151062965393066,,3.617511538323015e-05,,439808,0.0006706555723212659,732.0,1763260668.427545,0.0,0.5727997422218323,0.00011278130114078522,9.32253897190094e-07
4527,638.4582068920135,-6.646290421485901e-05,-7.605552673339844e-05,,3.609831037465483e-05,,439936,120.71036529541016,732.0,1763260668.5406919,0.0,0.5534002184867859,-0.00012426450848579407,2.119690179824829e-06
4531,638.800817489624,,,500.0,,500.0,440352,,,1763260668.8833025,,,,
4533,639.0106325149536,1.1976808309555054e-05,-0.5934048891067505,,3.571428533177823e-05,,440576,0.0018669173587113619,732.0,1763260669.0931175,0.0,0.5483978390693665,-0.002635568380355835,3.2182782888412476e-05
4534,639.1386826038361,0.004541209898889065,-0.19192969799041748,,3.563748032320291e-05,,440704,0.0007372619584202766,732.0,1763260669.2211676,0.0,0.4537228047847748,-0.004301585257053375,0.00017095636576414108
4543,639.9385433197021,-0.0004084082320332527,0.11623018980026245,,3.5099845263175666e-05,,441600,0.00180158915463835,733.0,1763260670.0210283,0.0,0.5672355890274048,-0.0008351802825927734,1.1214055120944977e-05
4555,641.0133645534515,,,500.0,,500.0,442852,,,1763260671.0958495,,,,
4557,641.203694820404,6.519164890050888e-05,0.053810954093933105,,3.425499380682595e-05,,443008,0.0019374963594600558,733.0,1763260671.2861798,0.0,0.5913630127906799,-0.00259288027882576,2.1782703697681427e-05
4562,641.6904373168945,-0.00023490842431783676,0.206287682056427,,3.394777377252467e-05,,443520,0.001896497211419046,734.0,1763260671.7729223,0.0,0.5162293910980225,-0.00010303780436515808,9.736977517604828e-06
4576,642.9529504776001,7.860362529754639e-05,-3.123283386230469e-05,,3.310291867819615e-05,,444928,113.5944595336914,734.0,1763260673.0354354,0.0,0.5456896424293518,9.553134441375732e-05,4.015862941741943e-06
4604,645.5707952976227,,,500.0,,500.0,447852,,,1763260675.6532803,,,,
4613,646.4217746257782,0.00031931977719068527,-0.541667103767395,,3.079877205891535e-05,,448768,0.0006115146679803729,737.0,1763260676.5042596,0.0,0.5358594655990601,-0.004068996757268906,5.783047527074814e-05
4626,647.6123192310333,0.0007945485413074493,-0.03715395927429199,,3.0030721973162144e-05,,450048,0.0016493599396198988,737.0,1763260677.6948042,0.0,0.5392875671386719,-0.0009312927722930908,5.796551704406738e-06
4635,648.3927536010742,0.0006414968520402908,0.00021070241928100586,,2.9493086913134903e-05,,450944,300.2193603515625,738.0,1763260678.4752386,0.0,0.5074808597564697,-9.238719940185547e-05,9.177252650260925e-06
4641,648.9840617179871,-0.0006085522472858429,-0.12011253833770752,,2.9109063689247705e-05,,451584,0.001657112967222929,738.0,1763260679.0665467,0.0,0.5876215696334839,0.0002185516059398651,6.543472409248352e-06
4644,649.2113356590271,,,500.0,,500.0,451852,,,1763260679.2938206,,,,
4661,651.0092372894287,-0.0004141600802540779,-0.035782814025878906,,2.780337854346726e-05,,453760,0.0008468799060210586,739.0,1763260681.0917222,0.0,0.543839156627655,0.0002340506762266159,1.2048520147800446e-05
4675,652.2778487205505,4.834122955799103e-05,0.015754222869873047,,2.6958525268128142e-05,,455168,0.0008316814200952649,740.0,1763260682.3603337,0.0,0.5665873289108276,-0.0001514442265033722,4.172325134277344e-06
4691,653.7691669464111,-2.000853419303894e-05,-0.03281819820404053,,2.5960061975638382e-05,,456832,0.0007296455441974103,741.0,1763260683.851652,0.0,0.595366358757019,9.919703006744385e-05,1.1790543794631958e-06
4709,655.4062745571136,0.00039928313344717026,-0.09729886054992676,,2.48847918555839e-05,,458624,0.000878711580298841,742.0,1763260685.4887595,0.0,0.559307336807251,-0.000703045167028904,5.538575351238251e-06
4713,655.7415945529938,0.000651220791041851,-0.049256324768066406,,2.465437864884734e-05,,459008,0.0018158555030822754,742.0,1763260685.8240795,0.0,0.5288835167884827,-0.0011362619698047638,6.302259862422943e-06
4738,658.0502154827118,-0.0005263481289148331,-0.12781965732574463,,2.311828029633034e-05,,461568,0.00178009073715657,743.0,1763260688.1327004,0.0,0.4830164313316345,-0.0007914789021015167,7.484108209609985e-06
4739,658.1977772712708,-4.8745423555374146e-06,-0.16983389854431152,,2.304147528775502e-05,,461696,0.000950025103520602,743.0,1763260688.2802622,0.0,0.527259349822998,-8.149072527885437e-05,1.993030309677124e-07
4741,658.3209493160248,,,500.0,,500.0,461852,,,1763260688.4034343,,,,
4743,658.5321817398071,0.00022506993263959885,0.07054907083511353,,2.281106026202906e-05,,462080,0.001528221066109836,744.0,1763260688.6146667,0.0,0.5370689630508423,-0.00016792118549346924,8.335337042808533e-07
4754,659.5721933841705,0.0005015302449464798,-0.3568689823150635,,2.2119815184851177e-05,,463232,0.0008584843599237502,744.0,1763260689.6546783,0.0,0.5203289985656738,-8.513033390045166e-05,1.074187457561493e-05
4755,659.6141648292542,,,500.0,,500.0,463352,,,1763260689.6966498,,,,
4772,661.1684293746948,4.5388005673885345e-05,-0.12632691860198975,,2.1044546883786097e-05,,465024,0.0015585480723530054,745.0,1763260691.2509143,0.0,0.4921359419822693,0.00015779584646224976,3.473833203315735e-07
4786,662.4664964675903,0.00012802239507436752,-3.147125244140625e-05,,2.0199693608446978e-05,,466432,218.31814575195312,746.0,1763260692.5489814,0.0,0.5804641246795654,5.508214235305786e-05,3.119930624961853e-07
4787,662.5770084857941,-0.00038460642099380493,-0.0990983247756958,,2.0122888599871658e-05,,466560,0.0015876516699790955,746.0,1763260692.6594934,0.0,0.570081889629364,-0.0002497434616088867,1.5981495380401611e-06
4788,662.6874680519104,2.387911081314087e-06,-0.25881004333496094,,2.0046083591296338e-05,,466688,0.0008375758770853281,746.0,1763260692.769953,0.0,0.5690169334411621,-0.0002018837258219719,2.130866050720215e-06
4796,663.4084479808807,-0.00021412409842014313,-6.270408630371094e-05,,1.9585253539844416e-05,,467456,121.58800506591797,746.0,1763260693.490933,0.0,0.5634969472885132,0.00029838085174560547,9.778887033462524e-07
4799,663.7413663864136,-0.00011150632053613663,-0.32409870624542236,,1.9354838514118455e-05,,467840,0.0008130237692967057,747.0,1763260693.8238513,0.0,0.572737991809845,0.0005190558731555939,5.326233804225922e-06
4806,664.4474754333496,-0.00015736185014247894,-0.19770002365112305,,1.8894008462666534e-05,,468608,0.0009852536022663116,747.0,1763260694.5299604,0.0,0.5924950838088989,1.4163553714752197e-05,2.7194619178771973e-06
4809,664.6703817844391,-0.0009078513830900192,3.49879264831543e-05,,1.8740400264505297e-05,,468864,197.52645874023438,747.0,1763260694.7528667,0.0,0.4983118176460266,0.00021106749773025513,1.2025237083435059e-05
4813,665.0392360687256,,,500.0,,500.0,469352,,,1763260695.121721,,,,
