losses/old_approx_kl,global_step,_timestamp,losses/clipfrac,charts/episodic_length,charts/learning_rate,losses/explained_variance,_runtime,losses/approx_kl,losses/policy_loss,charts/episodic_return,losses/value_loss,_step,charts/SPS,losses/entropy
0.0005454700440168381,325760,1763260558.0797353,0.0,,0.00010460829798830673,-3.361701965332031e-05,528.1384122371674,5.3845345973968506e-05,-0.0004404038190841675,,314.7157287597656,3401,661.0,0.5292402505874634
-0.007186438888311386,326272,1763260558.6260405,0.0,,0.00010430107795400545,-5.245208740234375e-05,528.6847174167633,6.742216646671295e-05,0.0012936107814311981,,175.45965576171875,3406,661.0,0.5588778257369995
0.001872383989393711,326400,1763260558.7565112,0.0,,0.00010422427294543013,-0.04772758483886719,528.8151881694794,0.0003200685605406761,-0.0034409314393997192,,0.003193809185177088,3407,661.0,0.5448081493377686
0.000911002978682518,327680,1763260560.0541925,0.0,,0.00010345622285967693,-0.14383649826049805,530.1128695011139,4.052743315696716e-05,0.00159468874335289,,0.00023299558961298317,3419,662.0,0.5436544418334961
-0.001117028295993805,328320,1763260560.7286332,0.0,,0.00010307219781680033,-2.574920654296875e-05,530.7873101234436,3.694184124469757e-05,0.0014725178480148315,,181.01231384277344,3426,662.0,0.5199030637741089
-0.011333603411912918,328576,1763260560.9913664,0.0,,0.00010291858779964969,-0.1575251817703247,531.0500433444977,0.0012936778366565704,-0.008219242095947266,,0.00023900972155388445,3428,662.0,0.5350083708763123
0.0010768985375761986,329216,1763260561.6667423,0.0,,0.00010253456275677308,-6.556510925292969e-06,531.7254192829132,1.0448507964611053e-05,-0.0013218540698289871,,106.0451431274414,3435,663.0,0.6044028401374817
0.00045526493340730667,330752,1763260563.2716045,0.0,,0.00010161290265386924,0.00010061264038085938,533.330281496048,7.827486842870712e-05,0.0016245320439338684,,22.928340911865234,3450,664.0,0.5297822952270508
-0.0014136377722024918,330880,1763260563.4008307,0.0,,0.00010153609764529392,0.05448019504547119,533.4595077037811,2.2646039724349976e-05,0.0007764548063278198,,0.0035039654467254877,3451,664.0,0.4808400571346283
-0.002862192690372467,332032,1763260564.5716772,0.0,,0.00010084485256811604,0.2048276662826538,534.6303541660309,0.00014267303049564362,-0.003875862807035446,,0.00021574986749328673,3462,665.0,0.5482792854309082
0.00014760158956050873,333440,1763260566.0313597,0.0,,9.999999747378752e-05,-0.009387373924255371,536.0900366306305,3.510527312755585e-05,-0.00034118257462978363,,0.0033683846704661846,3476,665.0,0.5296466946601868
,333715,1763260566.2751496,,500.0,,,536.3338265419006,,,500.0,,3479,,
,335715,1763260568.1593323,,500.0,,,538.2180092334747,,,500.0,,3498,,
,336215,1763260568.6357894,,500.0,,,538.6944663524628,,,500.0,,3503,,
,337215,1763260569.5933979,,500.0,,,539.6520748138428,,,500.0,,3513,,
0.002467903308570385,338432,1763260570.773186,0.0,,9.700460941530764e-05,-0.06204986572265625,540.8318629264832,0.00026710424572229385,0.00019077956676483154,,0.0027087887283414602,3525,669.0,0.5502643585205078
-0.003628632053732872,339712,1763260571.9647498,0.0,,9.623655932955444e-05,0.06769901514053345,542.0234267711639,0.000351734459400177,-1.8440186977386475e-06,,0.0002461193362250924,3537,670.0,0.5407504439353943
0.0006898678839206696,341376,1763260573.5535176,0.0,,9.523809421807528e-05,-0.016160130500793457,543.6121945381165,5.757622420787811e-05,0.002665214240550995,,0.003118067979812622,3554,671.0,0.5439245700836182
0.0006268834695219994,341504,1763260573.672133,0.0,,9.516128920949996e-05,0.10221821069717407,543.7308099269867,0.00010604690760374069,-0.0016634762287139893,,0.00022123281087260693,3555,671.0,0.6002395153045654
-0.005745702423155308,343680,1763260575.7230844,0.0,,9.385560406371951e-05,-0.05371451377868652,545.7817614078522,0.0002728523686528206,-0.002860620617866516,,0.000207599310670048,3576,673.0,0.5837783813476562
-8.22022557258606e-05,343808,1763260575.8364766,0.0,,9.377879905514419e-05,-7.486343383789062e-05,545.8951535224915,4.579499363899231e-05,-8.149445056915283e-05,,174.30838012695312,3578,673.0,0.5559442043304443
,344133,1763260576.0925312,,418.0,,,546.1512081623077,,,418.0,,3581,,
7.925834506750107e-05,344960,1763260576.9188302,0.0,,9.308755397796631e-05,-0.013775467872619629,546.9775071144104,6.331969052553177e-05,-0.0003672875463962555,,0.00022315274691209197,3589,674.0,0.5839462876319885
0.002406798303127289,347136,1763260579.0457263,0.0,,9.178187610814348e-05,-0.12042808532714844,549.10440325737,0.00016050226986408234,-0.0038291290402412415,,0.0059685902670025826,3613,675.0,0.5622982978820801
-0.0024989843368530273,348032,1763260579.907389,0.0,,9.124424104811624e-05,-1.3113021850585938e-05,549.9660658836365,0.00023657269775867462,-0.0022268183529376984,,150.7932586669922,3622,676.0,0.5853579640388489
,349905,1763260581.5983331,,500.0,,,551.6570100784302,,,500.0,,3640,,
0.005659852176904678,351488,1763260583.125834,0.0,,8.917050581658259e-05,5.227327346801758e-05,553.1845109462738,0.00019869208335876465,0.0032002488151192665,,161.63406372070312,3656,678.0,0.518376886844635
-0.0054056644439697266,352896,1763260584.433368,0.0,,8.832565072225407e-05,-0.31240081787109375,554.4920449256897,0.00013706088066101074,-0.0022944435477256775,,0.0003094642888754606,3669,679.0,0.5063243508338928
,353905,1763260585.3577938,,500.0,,,555.4164707660675,,,500.0,,3679,,
0.00617589708417654,354304,1763260585.7832637,0.0,,8.748079562792554e-05,-0.12137424945831299,555.8419406414032,5.866494029760361e-05,0.0019059665501117706,,0.00025901634944602847,3683,680.0,0.5732802152633667
,354405,1763260585.8206248,,500.0,,,555.8793017864227,,,500.0,,3684,,
0.002096358686685562,356992,1763260588.357067,0.0,,8.586789772380143e-05,-7.11679458618164e-05,558.4157440662384,3.419816493988037e-05,0.0016486570239067078,,244.4222412109375,3711,682.0,0.5127719640731812
0.0031458651646971703,357248,1763260588.5825543,0.0,,8.57142877066508e-05,0.5117779970169067,558.6412312984467,0.0015537990257143974,-0.005933456122875214,,0.00029573339270427823,3713,682.0,0.4999772608280182
,357481,1763260588.7293396,,500.0,,,558.7880165576935,,,500.0,,3715,,
0.004366403445601463,359040,1763260590.2083733,0.0,,8.463901758659631e-05,-4.38690185546875e-05,560.2670502662659,0.00013900920748710632,0.0006570210680365562,,212.4178009033203,3731,684.0,0.49454376101493835
0.0032422877848148346,359424,1763260590.593242,0.0,,8.440860256087035e-05,-0.037964463233947754,560.651918888092,0.0002415180206298828,0.001333668828010559,,0.0002412081230431795,3734,684.0,0.4572407007217407
,361481,1763260592.4857588,,500.0,,,562.5444357395172,,,500.0,,3755,,
-0.0025784317404031754,363520,1763260594.3796587,0.0,,8.19508422864601e-05,6.23464584350586e-05,564.4383356571198,7.928907871246338e-05,-0.0037225689738988876,,390.62615966796875,3775,687.0,0.4691735506057739
,363981,1763260594.7763302,,500.0,,,564.8350071907043,,,500.0,,3779,,
,366481,1763260597.1073272,,500.0,,,567.1660041809082,,,500.0,,3804,,
-0.004557407461106777,366848,1763260597.4405994,0.0,,7.995391933945939e-05,-0.5791417360305786,567.4992763996124,0.00018877815455198288,-0.005282945930957794,,0.0004492674197535962,3807,689.0,0.4854627251625061
-1.0685995221138e-05,370944,1763260601.276253,0.0,,7.749615906504914e-05,-0.14601552486419678,571.3349299430847,4.734843969345093e-06,0.00033320486545562744,,0.00024302575911860913,3847,692.0,0.45977407693862915
0.0035803327336907387,374144,1763260604.509075,0.0,,7.557603385066614e-05,-0.0623011589050293,574.5677518844604,0.00013158563524484634,-0.0055571310222148895,,0.0028121573850512505,3879,693.0,0.569942057132721
-0.001801404170691967,374528,1763260604.8769886,0.0,,7.534561882494017e-05,-0.00018012523651123047,574.9356656074524,4.1064806282520294e-05,0.0002875030040740967,,239.25247192382812,3883,694.0,0.5552971959114075
-8.761696517467499e-05,374656,1763260605.0020611,0.0,,7.526881381636485e-05,-0.03002166748046875,575.0607380867004,0.00011401250958442688,-0.002996142953634262,,0.0027805252466350794,3884,694.0,0.5530105233192444
,374981,1763260605.2606707,,500.0,,,575.3193476200104,,,500.0,,3887,,
-0.0037791961804032326,375424,1763260605.8021529,0.0,,7.480799104087055e-05,-0.1639409065246582,575.8608298301697,0.00017533916980028152,0.0020916499197483063,,0.00032435933826491237,3891,694.0,0.4958350658416748
0.00028558727353811264,376064,1763260606.4548733,0.0,,7.442396599799395e-05,7.134675979614258e-05,576.5135502815247,1.7945654690265656e-05,-0.001765289343893528,,193.05569458007812,3898,695.0,0.5567055344581604
,377481,1763260607.9085402,,500.0,,,577.967217206955,,,500.0,,3912,,
0.0015909159556031227,377856,1763260608.2726822,0.0,,7.334869587793946e-05,-0.1591017246246338,578.3313591480255,0.00017575453966856003,-0.0007888637483119965,,0.0002982697915285826,3915,695.0,0.4933076500892639
0.002710089087486267,379136,1763260609.5723484,0.0,,7.258064579218626e-05,-0.17367243766784668,579.631025314331,0.00010121241211891174,-0.002590600401163101,,0.0026616465765982866,3928,696.0,0.6081140637397766
0.00219852477312088,380800,1763260611.2248192,0.0,,7.15821806807071e-05,0.06339126825332642,581.2834961414337,2.7494505047798157e-05,-0.00011035427451133728,,0.00037317691021598876,3944,697.0,0.5743303894996643
0.0015871012583374977,380928,1763260611.3367107,0.0,,7.150537567213178e-05,-0.12786400318145752,581.3953876495361,5.8173201978206635e-05,-0.002619536593556404,,0.00032266651396639645,3945,697.0,0.5236628651618958
,380981,1763260611.3560476,,500.0,,,581.4147245883942,,,500.0,,3946,,
-0.00048790592700242996,381824,1763260612.2569842,0.0,,7.096774061210454e-05,0.0743451714515686,582.3156611919403,7.556099444627762e-05,-0.001728694885969162,,0.00034478219458833337,3954,698.0,0.5584651827812195
0.0008441172540187836,382720,1763260613.1537976,0.0,,7.04301055520773e-05,0.12158709764480591,583.2124745845795,1.0097399353981018e-05,0.0005477815866470337,,0.0003933462721761316,3963,698.0,0.5421040058135986
,383325,1763260613.6905985,,500.0,,,583.7492754459381,,,500.0,,3969,,
0.0008314894512295723,384512,1763260614.9951496,0.0,,6.935483543202281e-05,-0.28650009632110596,585.0538265705109,0.00036972854286432266,-0.007319368422031403,,0.0028311023488640785,3981,699.0,0.5174994468688965
-0.004686536267399788,384768,1763260615.255924,0.0,,6.920122541487217e-05,-0.28996896743774414,585.314600944519,0.00015684403479099274,-0.00019126012921333313,,0.00046125470544211566,3983,699.0,0.4949560761451721
-0.003302845172584057,386176,1763260616.7331114,0.0,,6.835637759650126e-05,0.12986963987350464,586.7917883396149,0.0003909571096301079,-0.0060493964701890945,,0.000477731809951365,3997,700.0,0.5318896770477295
-0.0008396105840802193,388480,1763260619.1314623,0.0,,6.69738874421455e-05,0.1971874237060547,589.1901392936707,3.85260209441185e-05,-0.0010554417967796326,,0.0027439421974122524,4020,701.0,0.48581334948539734
0.0016782768070697784,392448,1763260623.2524154,0.0,,6.459293217631057e-05,-7.414817810058594e-05,593.311092376709,5.123019218444824e-05,-0.0033496059477329254,,238.05770874023438,4059,703.0,0.502748966217041
,395325,1763260626.1579225,,500.0,,,596.2165994644165,,,500.0,,4087,,
0.002458798699080944,395776,1763260626.657429,0.0,,6.259600922930986e-05,-0.558012843132019,596.7161059379578,1.2031756341457367e-05,0.0011371821165084839,,0.00035320897586643696,4091,705.0,0.5070216655731201
0.0008153943344950676,397184,1763260628.1088905,0.0,,6.175115413498133e-05,-0.16389894485473633,598.1675674915314,0.00015411991626024246,-0.0028047487139701843,,0.0005265666986815631,4105,705.0,0.5086305737495422
-0.0011286363005638123,397568,1763260628.480923,0.0,,6.152073910925537e-05,-0.025725126266479492,598.5395998954773,1.749582588672638e-05,-0.0002644360065460205,,0.0025805009063333273,4109,706.0,0.49196889996528625
0.0013104081153869629,398208,1763260629.1301632,0.0,,6.113671406637877e-05,0.2658725380897522,599.1888401508331,3.135018050670624e-05,-0.0017465054988861084,,0.0003554660943336785,4115,706.0,0.5035571455955505
0.0022949688136577606,398592,1763260629.4817045,0.0,,6.090629904065281e-05,-0.08136999607086182,599.5403814315796,2.738460898399353e-05,-0.0004291646182537079,,0.0003031006781384349,4119,706.0,0.5357766151428223
-0.0009185317903757095,401152,1763260631.9356117,0.0,,5.937019886914641e-05,-0.5121347904205322,601.9942886829376,0.00035337917506694794,-0.0010399967432022095,,0.0004799171001650393,4144,708.0,0.4874100089073181
-0.0012570405378937721,401792,1763260632.5933774,0.0,,5.8986173826269805e-05,-0.12394630908966064,602.652054309845,6.165076047182083e-05,-0.002676345407962799,,0.0003708095464389771,4150,708.0,0.5652175545692444
0.0016127033159136772,403584,1763260634.3222587,0.0,,5.791090734419413e-05,-0.08522391319274902,604.3809356689453,6.51804730296135e-05,-0.005276545882225037,,0.0004795306012965739,4168,709.0,0.5209951996803284
4.1561201214790344e-05,405248,1763260636.0432153,0.0,,5.6912442232714966e-05,0.20598453283309937,606.1018922328949,3.8992613554000854e-05,0.0007965788245201111,,0.00042335502803325653,4184,710.0,0.5130943059921265
0.00046459026634693146,406272,1763260637.0534208,0.0,,5.6298002164112404e-05,-0.3160865306854248,607.1120977401733,6.472691893577576e-06,-0.0008414685726165771,,0.0004795053682755679,4194,710.0,0.5149483680725098
-0.0006682770326733589,406784,1763260637.5223432,0.0,,5.599078212981112e-05,-0.1493830680847168,607.581020116806,4.592631012201309e-05,-0.0034486018121242523,,0.0004955873009748757,4199,710.0,0.5605084300041199
,409325,1763260639.9922504,,500.0,,,610.050927400589,,,500.0,,4224,,
,409825,1763260640.5255508,,500.0,,,610.5842278003693,,,500.0,,4229,,
-0.002103600651025772,411264,1763260642.0275843,0.0,,5.330261046765372e-05,-0.1879127025604248,612.0862612724304,0.0001948736608028412,-0.0030548013746738434,,0.0004780814051628113,4243,713.0,0.5070933699607849
0.0042057037353515625,411520,1763260642.3026788,0.0,,5.314900045050308e-05,0.24574798345565796,612.3613557815552,8.610263466835022e-05,9.51932743191719e-05,,0.0024868620093911886,4246,713.0,0.4702986180782318
-0.0004978487268090248,412160,1763260642.9269812,0.0,,5.276497540762648e-05,-0.0384746789932251,612.9856581687927,5.43985515832901e-06,-0.00038992613554000854,,0.0005324390949681401,4252,713.0,0.5006043314933777
,412325,1763260643.0570645,,500.0,,,613.1157414913177,,,500.0,,4254,,
0.002481205388903618,412416,1763260643.1714146,0.0,,5.261136539047584e-05,-0.0002684593200683594,613.2300915718079,5.597807466983795e-05,9.940937161445618e-05,,161.66754150390625,4255,713.0,0.4987838566303253
,414325,1763260644.9867587,,500.0,,,615.045435667038,,,500.0,,4273,,
0.006488756276667118,414592,1763260645.3259153,0.0,,5.13056838826742e-05,-0.14120185375213623,615.384592294693,0.0001768535003066063,-0.0016383379697799683,,0.0004767616919707507,4276,714.0,0.5261634588241577
0.0004887860268354416,414720,1763260645.4732692,0.0,,5.122887887409888e-05,-0.02465510368347168,615.531946182251,6.806477904319763e-05,-0.0011667339131236076,,0.0004167570732533932,4277,714.0,0.5101906061172485
,414825,1763260645.5107703,,500.0,,,615.5694472789764,,,500.0,,4278,,
,415825,1763260646.5390077,,500.0,,,616.5976846218109,,,500.0,,4288,,
0.0025888700038194656,416000,1763260646.7571006,0.0,,5.046082878834568e-05,-0.3252943754196167,616.8157775402069,2.2623687982559204e-05,-0.000767834484577179,,0.002141715493053198,4290,715.0,0.5163573622703552
0.0004357043653726578,416256,1763260647.0110404,0.0,,5.030721877119504e-05,-0.011313915252685547,617.0697174072266,4.4852495193481445e-06,-0.0005672425031661987,,0.00045249570393934846,4292,715.0,0.5003662109375
-0.000729328952729702,418432,1763260649.2095327,0.0,,4.90015372633934e-05,-8.308887481689453e-05,619.268209695816,1.411978155374527e-05,-0.0004488937556743622,,540.135009765625,4314,716.0,0.46497270464897156
,418825,1763260649.6120663,,500.0,,,619.670743227005,,,500.0,,4318,,
0.0001482442021369934,421760,1763260652.4827151,0.0,,4.7004607040435076e-05,-0.1991809606552124,622.5413920879364,1.757405698299408e-05,-0.0005405247211456299,,0.0006089017260819674,4346,718.0,0.4916442036628723
0.004003990441560745,423808,1763260654.5401134,0.0,,4.577573054120876e-05,0.11458486318588257,624.5987904071808,0.00012514367699623108,-0.006121978163719177,,0.0004932377487421036,4366,719.0,0.5285748243331909
,424325,1763260655.0514016,,500.0,,,625.1100785732269,,,500.0,,4372,,
0.00015431735664606094,424832,1763260655.5061913,0.0,,4.51612904726062e-05,-3.707408905029297e-05,625.5648682117462,1.412816345691681e-06,-0.00019017141312360764,,244.67198181152344,4377,719.0,0.5032163262367249
-6.378535181283951e-05,424960,1763260655.6177716,0.0,,4.508448546403088e-05,-0.04059481620788574,625.6764485836029,8.375383913516998e-06,-0.0008813291788101196,,0.0022403865586966276,4378,719.0,0.5711994171142578
-0.000569954514503479,425856,1763260656.4518287,0.0,,4.4546850404003635e-05,7.069110870361328e-05,626.5105056762695,1.0969117283821106e-05,0.0017513930797576904,,60.72880554199219,4387,720.0,0.588360071182251
,426825,1763260657.3509412,,500.0,,,627.409618139267,,,500.0,,4396,,
-2.1603889763355255e-05,428544,1763260658.9583173,0.0,,4.293394886190072e-05,0.04682093858718872,629.0169942378998,7.571745663881302e-05,-0.0009044632315635681,,0.002094543306156993,4413,721.0,0.5311422348022461
-0.003348967991769314,428800,1763260659.212268,0.0,,4.2780338844750077e-05,-0.18747150897979736,629.2709450721741,3.3748336136341095e-05,-9.018927812576294e-05,,0.0006022225716151297,4415,722.0,0.5020807385444641
-2.1357089281082153e-05,432896,1763260662.9966702,0.0,,4.0322582208318636e-05,-3.325939178466797e-05,633.0553472042084,2.0405277609825134e-05,0.0019784588366746902,,538.7029418945312,4456,724.0,0.5341391563415527
,434325,1763260664.2886832,,500.0,,,634.3473601341248,,,500.0,,4470,,
-0.00023783277720212936,435200,1763260665.1213677,0.0,,3.894009205396287e-05,-0.04588031768798828,635.1800446510315,2.2173859179019928e-05,-0.0012432225048542023,,0.0006431526271626353,4478,725.0,0.5343355536460876
-0.0013922229409217834,435328,1763260665.2422209,0.0,,3.886328704538755e-05,0.000270843505859375,635.3008978366852,4.391372203826904e-05,-0.0018515512347221375,,340.1324157714844,4480,725.0,0.5447729825973511
0.006219824776053429,436608,1763260666.4213095,0.0,,3.809523695963435e-05,-0.6918177604675293,636.4799864292145,0.00023000501096248627,-0.0036564357578754425,,0.0005981698050163686,4492,726.0,0.4466780424118042
-9.32980328798294e-05,436992,1763260666.8002057,0.0,,3.786482193390839e-05,-0.038423895835876465,636.8588826656342,1.6298145055770874e-06,-4.789233207702637e-05,,0.001880014780908823,4496,726.0,0.542499840259552
0.0017671966925263405,437248,1763260667.0243404,0.0,,3.771121191675775e-05,-0.009171366691589355,637.0830173492432,3.5985372960567474e-05,-0.0001369863748550415,,0.0005864992272108793,4498,726.0,0.5744654536247253
0.001083885319530964,439424,1763260669.0223057,0.0,,3.640553040895611e-05,5.906820297241211e-05,639.0809826850891,9.899027645587921e-06,-0.00042353197932243347,,108.90971374511719,4520,727.0,0.537039041519165
-0.0010685939341783524,439680,1763260669.2484026,0.0,,3.625192039180547e-05,0.027771413326263428,639.3070795536041,9.469687938690186e-06,0.00016291718930006027,,0.0007337785791605711,4522,728.0,0.5354331135749817
,439825,1763260669.3705971,,500.0,,,639.4292740821838,,,500.0,,4524,,
-0.0005711214616894722,439936,1763260669.4760344,0.0,,3.609831037465483e-05,0.0002415180206298828,639.5347113609314,7.598660886287689e-06,0.00010373443365097046,,203.15159606933594,4525,728.0,0.5297322869300842
-0.0013909898698329926,440192,1763260669.702637,0.0,,3.594470035750419e-05,-0.2503288984298706,639.7613139152527,2.693943679332733e-05,-0.0007057376205921173,,0.0008297106833197176,4527,728.0,0.5590641498565674
0.0007954593747854233,440576,1763260670.0765727,0.0,,3.571428533177823e-05,-0.09259641170501709,640.1352496147156,1.5702098608016968e-06,3.196112811565399e-05,,0.0018888748018071055,4531,728.0,0.5709674954414368
,440825,1763260670.2308753,,500.0,,,640.2895522117615,,,500.0,,4533,,
-0.0009825658053159714,440832,1763260670.304755,0.0,,3.556067531462759e-05,8.124113082885742e-05,640.363431930542,7.996335625648499e-06,0.00020140409469604492,,142.61962890625,4534,728.0,0.5920755863189697
,441825,1763260671.166633,,500.0,,,641.2253098487854,,,500.0,,4543,,
0.0002809269353747368,443008,1763260672.3070724,0.0,,3.425499380682595e-05,-0.0021260976791381836,642.3657493591309,1.6071833670139313e-05,-0.0014422647655010223,,0.001982285175472498,4555,729.0,0.5996648669242859
-0.0013649389147758484,443264,1763260672.5318933,0.0,,3.410138378967531e-05,-0.2013545036315918,642.5905702114105,4.678219556808472e-05,-0.0027289167046546936,,0.00061694101896137,4557,730.0,0.5323545932769775
0.00045434944331645966,443776,1763260673.019941,0.0,,3.379416375537403e-05,0.021448075771331787,643.0786180496216,2.7865171432495117e-06,0.00022244639694690704,,0.0006718403892591596,4562,730.0,0.5336484909057617
0.0004217224195599556,445184,1763260674.3109841,0.0,,3.2949308661045507e-05,0.4927617311477661,644.3696610927582,2.0301900804042816e-05,-0.0009814798831939697,,0.0007612651097588241,4576,731.0,0.5478667616844177
0.0008286666125059128,448000,1763260676.8810675,0.0,,3.125960211036727e-05,-0.1829838752746582,646.9397444725037,3.0044466257095337e-06,0.00021245423704385757,,0.001970799872651696,4604,732.0,0.5711114406585693
0.0007823742926120758,448896,1763260677.7130122,0.0,,3.072196705034003e-05,7.957220077514648e-05,647.7716891765594,9.305775165557861e-06,-0.0003880336880683899,,190.29794311523438,4613,733.0,0.541124165058136
8.06804746389389e-06,450304,1763260678.9912968,0.0,,2.9877111956011504e-05,0.2972617745399475,649.0499737262726,6.194226443767548e-06,0.00018703192472457886,,0.0006451213266700506,4626,733.0,0.5157439708709717
-0.00039993971586227417,451200,1763260679.8276527,0.0,,2.9339476895984262e-05,-0.034697771072387695,649.8863296508789,3.5006552934646606e-05,-0.002940170466899872,,0.0007583829574286938,4635,734.0,0.5658758878707886
,451825,1763260680.3562784,,500.0,,,650.4149553775787,,,500.0,,4641,,
-5.02169132232666e-05,452096,1763260680.6579487,0.0,,2.8801843654946424e-05,-0.12934696674346924,650.7166256904602,2.9748305678367615e-05,-0.0023298505693674088,,0.0007564692059531808,4644,734.0,0.5372413396835327
,453825,1763260682.1995497,,500.0,,,652.2582266330719,,,500.0,,4661,,
0.0004869140684604645,455296,1763260683.6557615,0.0,,2.688172025955282e-05,-0.3767249584197998,653.7144384384155,9.350478649139404e-07,8.50781798362732e-05,,0.0007322844467125833,4675,736.0,0.5475993156433105
-0.0006976984441280365,456832,1763260685.0522432,0.0,,2.5960061975638382e-05,-0.00021600723266601562,655.1109201908112,2.041645348072052e-05,-0.00029514357447624207,,171.84481811523438,4691,737.0,0.43299564719200134
0.0009561078622937202,458752,1763260686.8280377,0.0,,2.480798684700858e-05,-0.12372696399688721,656.8867146968842,2.534780651330948e-05,0.0005796663463115692,,0.0006733591435477138,4709,738.0,0.523601233959198
-3.7427060306072235e-05,459136,1763260687.170104,0.0,,2.457757364027202e-05,0.18750792741775513,657.2287809848785,5.970709025859833e-06,-8.393824100494385e-05,,0.0009523329790681601,4713,738.0,0.5993948578834534
-0.0007331827655434608,461696,1763260689.5136023,0.0,,2.304147528775502e-05,0.05466562509536743,659.572279214859,1.3236887753009796e-05,0.00017240643501281738,,0.0009136296575888991,4738,739.0,0.5590305328369141
7.580500096082687e-05,461824,1763260689.625316,0.0,,2.29646702791797e-05,-0.34725725650787354,659.6839928627014,7.747672498226166e-06,-0.00011908262968063354,,0.0008748116670176387,4739,739.0,0.5650918483734131
-3.42298299074173e-05,461952,1763260689.7655718,0.0,,2.288786527060438e-05,-2.0384788513183594e-05,659.824248790741,1.341104507446289e-06,0.0002589784562587738,,151.67832946777344,4741,739.0,0.5693687796592712
-0.0007270453497767448,462208,1763260689.9930992,0.0,,2.273425525345374e-05,-0.2225247621536255,660.0517761707306,2.2794120013713837e-05,-0.0011220569722354412,,0.0007334695546887815,4743,739.0,0.5000700950622559
,463325,1763260690.9709737,,500.0,,,661.0296506881714,,,500.0,,4754,,
0.0003348812460899353,463360,1763260691.0538068,0.0,,2.2043010176275857e-05,-2.1338462829589844e-05,661.1124837398529,9.5367431640625e-07,9.893625974655151e-05,,316.73004150390625,4755,740.0,0.5159909725189209
0.00041436217725276947,465152,1763260692.6752696,0.0,,2.0967741875210777e-05,0.15107709169387817,662.7339465618134,3.2633543014526367e-06,-0.0006950683891773224,,0.0009208530536852777,4772,741.0,0.5612378716468811
0.00014154892414808273,466560,1763260693.9933813,0.0,,2.0122888599871658e-05,-0.03638923168182373,664.0520582199097,4.478730261325836e-06,-0.0008378438651561737,,0.0015400978736579418,4786,742.0,0.6088813543319702
-0.00013352185487747192,466688,1763260694.1055665,0.0,,2.0046083591296338e-05,-0.0955810546875,664.1642434597015,5.373731255531311e-06,0.00024398323148488998,,0.0009308087173849344,4787,742.0,0.5436052083969116
-0.00029285531491041183,466816,1763260694.219214,0.0,,1.9969278582721017e-05,-0.1885993480682373,664.277890920639,1.8095597624778748e-06,-0.00014995038509368896,,0.0007686240132898092,4788,742.0,0.524631917476654
0.0004692263901233673,467584,1763260694.896547,0.0,,1.9508448531269096e-05,-0.08927345275878906,664.9552240371704,2.551823854446411e-06,0.000296921469271183,,0.0009585689986124635,4796,742.0,0.5733272433280945
-0.0002498868852853775,467840,1763260695.1731167,0.0,,1.9354838514118455e-05,-2.3603439331054688e-05,665.2317936420441,1.7397105693817139e-06,-0.000196017324924469,,229.43228149414062,4799,742.0,0.5689308643341064
-4.161801189184189e-05,468608,1763260695.8571925,0.0,,1.8894008462666534e-05,-0.0524824857711792,665.915869474411,7.646158337593079e-07,-0.00010763294994831085,,0.0009745184215717018,4806,743.0,0.6018286943435669
-0.00010003335773944855,468864,1763260696.123698,0.0,,1.8740400264505297e-05,-5.412101745605469e-05,666.1823749542236,2.3096799850463867e-07,6.370246410369873e-07,,19.560997009277344,4809,743.0,0.5663373470306396
,469325,1763260696.491148,,500.0,,,666.5498249530792,,,500.0,,4813,,
,473114,1763260699.990297,,289.0,,,670.0489740371704,,,289.0,,4851,,
-0.0005053048953413963,473216,1763260700.0946093,0.0,,1.6129031791933812e-05,0.0008634328842163086,670.1532862186432,3.2009556889533997e-06,0.0003379248082637787,,197.03599548339844,4852,745.0,0.4571584165096283
0.0002652769908308983,473984,1763260700.8114555,0.0,,1.5668203559471294e-05,0.04050445556640625,670.8701324462891,4.069879651069641e-07,0.00011342018842697144,,0.0009602067875675857,4859,745.0,0.6229181289672852
-0.0006505204364657402,474752,1763260701.5272613,0.0,,1.5207373508019373e-05,-0.014355063438415527,671.5859382152557,3.3797696232795715e-06,-0.0011057257652282715,,0.001489016693085432,4867,746.0,0.6205210089683533
0.00011522695422172546,474880,1763260701.6390905,0.0,,1.5130568499444053e-05,0.005935251712799072,671.697767496109,2.6114284992218018e-06,-0.00013130903244018555,,0.0009852191433310509,4868,746.0,0.5825801491737366
0.0002706870436668396,475520,1763260702.206225,0.0,,1.4746543456567451e-05,0.1734081506729126,672.2649018764496,4.762783646583557e-06,-8.938554674386978e-05,,0.0008651404059492052,4874,746.0,0.610642671585083
-8.779577910900116e-06,475904,1763260702.5844162,0.0,,1.4516129340336192e-05,-0.06572985649108887,672.6430931091309,2.39349901676178e-07,-6.318464875221252e-05,,0.0009781960397958755,4878,746.0,0.5829128623008728
5.194172263145447e-05,476288,1763260702.9253874,0.0,,1.4285714314610232e-05,0.04609423875808716,672.9840643405914,5.4016709327697754e-08,-0.0001459755003452301,,0.0014340078923851252,4882,747.0,0.640678882598877
-0.0003431662917137146,479616,1763260705.9889634,0.0,,1.228878682013601e-05,-1.7523765563964844e-05,676.0476403236389,1.259148120880127e-06,-0.00015896931290626526,,44.864234924316406,4915,748.0,0.5721191167831421
