losses/policy_loss,losses/explained_variance,losses/entropy,charts/learning_rate,_runtime,losses/old_approx_kl,_step,losses/approx_kl,charts/episodic_length,global_step,charts/episodic_return,charts/SPS,losses/clipfrac,losses/value_loss,_timestamp
0.0003543169004842639,0.23025113344192505,0.5263165831565857,0.0001098310312954709,519.9808802604675,0.0003503970801830292,3338,1.73225998878479e-06,,317056,,657.0,0.0,7.297156116692349e-05,1763260550.0716193
-0.0014121681451797485,-0.4082721471786499,0.5858008861541748,0.00010898617620114237,521.4810218811035,0.003261779434978962,3351,0.00011293869465589523,,318464,,658.0,0.0,9.365413279738277e-05,1763260551.571761
-0.0027015917003154755,0.2976083755493164,0.548454999923706,0.00010860215115826577,522.1137597560883,-0.00022889301180839539,3357,0.00010409578680992126,,319104,,658.0,0.0,0.00011013924813596532,1763260552.2044988
0.0008040629327297211,0.061744093894958496,0.5540432333946228,0.00010844854114111513,522.3841183185577,-0.0022288821637630463,3360,3.853999078273773e-05,,319360,,658.0,0.0,0.0028143594972789288,1763260552.4748573
-0.004969333298504353,-1.2966606616973877,0.5051659941673279,0.00010614439088385552,526.2501227855682,-0.005774760618805885,3398,0.0008259117603302002,,323200,,661.0,0.0,0.006844994146376848,1763260556.3408618
,,,,526.4523074626923,,3401,,183.0,323436,183.0,,,,1763260556.5430465
,,,,526.9756324291229,,3406,,500.0,323936,500.0,,,,1763260557.0663714
0.0006277207285165787,8.082389831542969e-05,0.5702576041221619,0.0001056835608324036,527.0585441589355,-0.004621501080691814,3407,4.094187170267105e-05,,323968,,661.0,0.0,166.4952392578125,1763260557.1492832
-0.009853344410657883,0.7450840473175049,0.559991180896759,0.00010491551802260801,528.335446357727,0.001688406802713871,3419,0.0010658679530024529,,325248,,662.0,0.0,0.0023198414128273726,1763260558.4261854
-0.00022491812705993652,-4.076957702636719e-05,0.580811619758606,0.00010453149297973141,528.9923939704895,-0.0003356141969561577,3426,5.05056232213974e-06,,325888,,663.0,0.0,212.485107421875,1763260559.083133
0.000496378168463707,0.3604077100753784,0.5631768107414246,0.00010437788296258077,529.2322669029236,-0.005773682147264481,3428,0.00016469508409500122,,326144,,663.0,0.0,0.00017072976334020495,1763260559.323006
,,,,529.9029824733734,,3435,,500.0,326853,500.0,,,,1763260559.9937215
,,,,531.4585907459259,,3450,,500.0,328353,500.0,,,,1763260561.5493298
0.0018434040248394012,9.387731552124023e-05,0.5416623950004578,0.000102995392808225,531.5868608951569,0.0004444951191544533,3451,2.2678636014461517e-05,,328448,,664.0,0.0,317.84124755859375,1763260561.6776
-0.00017321854829788208,-0.37538087368011475,0.57816082239151,0.00010230414773104712,532.7388973236084,-0.0008571138605475426,3462,8.15829262137413e-05,,329600,,665.0,0.0,0.0022306120954453945,1763260562.8296363
-0.0006939247250556946,-0.11728024482727051,0.5160720944404602,0.0001014592926367186,534.208753824234,0.0007506180554628372,3476,1.8581748008728027e-05,,331008,,666.0,0.0,0.0028848813381046057,1763260564.2994928
,,,,534.5567407608032,,3479,,500.0,331353,500.0,,,,1763260564.6474798
-0.009375506080687046,0.3958105444908142,0.5454005599021912,0.00010007680248236284,536.4838905334473,-0.0015448518097400665,3498,0.001297183334827423,,333312,,668.0,0.0,0.0001732051168801263,1763260566.5746295
-0.018069535493850708,-0.39016640186309814,0.5575871467590332,9.976958244806156e-05,537.0010814666748,0.0029816823080182076,3503,0.0014590555801987648,,333824,,668.0,0.0,0.00020570974447764456,1763260567.0918205
-0.001560494303703308,-0.09678494930267334,0.5969388484954834,9.9155142379459e-05,537.9651019573212,-0.0015681367367506027,3513,0.0001172628253698349,,334848,,669.0,0.0,0.00016090436838567257,1763260568.055841
-0.003337932750582695,0.4026842713356018,0.5446600317955017,9.846390457823873e-05,539.0447220802307,0.0013936134055256844,3525,0.0003649527207016945,,336000,,669.0,0.0,0.002356237731873989,1763260569.135461
-0.009567197412252426,-0.3409663438796997,0.5604246854782104,9.769585449248552e-05,540.2614517211914,0.004290117882192135,3537,0.001740441657602787,,337280,,670.0,0.0,0.00015422681462951005,1763260570.3521907
0.005142509937286377,0.0003273487091064453,0.6093564033508301,9.669738938100636e-05,541.7949833869934,-0.005403490737080574,3554,7.088668644428253e-05,,338944,,672.0,0.0,329.58172607421875,1763260571.8857224
,,,,541.8215487003326,,3555,,170.0,339023,170.0,,,,1763260571.9122877
0.00156296044588089,-0.2903708219528198,0.5941059589385986,9.539170423522592e-05,543.8630268573761,0.0006524445489048958,3576,2.297479659318924e-05,,341120,,673.0,0.0,0.003025034675374627,1763260573.9537659
-6.4820051193237305e-06,0.28662168979644775,0.6216576099395752,9.523809421807528e-05,544.1125884056091,0.0018314169719815254,3578,8.416268974542618e-05,,341376,,673.0,0.0,0.00015488959616050124,1763260574.2033274
-0.0005570212379097939,-0.6322932243347168,0.5401521325111389,9.508448420092463e-05,544.3872179985046,0.0009121811017394066,3581,1.3428740203380585e-05,,341632,,674.0,0.0,0.0033209742978215218,1763260574.477957
,,,,545.0887100696564,,3589,,500.0,342456,500.0,,,,1763260575.179449
,,,,547.3694777488708,,3613,,500.0,344919,500.0,,,,1763260577.4602168
0.0011877212673425674,0.0001946091651916504,0.6298940777778625,9.270353621104732e-05,548.035507440567,-0.000601649284362793,3622,1.097656786441803e-05,,345600,,677.0,0.0,76.93449401855469,1763260578.1262465
-0.009032581001520157,-0.12225878238677979,0.49880310893058777,9.155146108241752e-05,549.8321363925934,0.004687155596911907,3640,0.0005193697288632393,,347520,,678.0,0.0,0.000354147981852293,1763260579.9228754
,,,,551.2522883415222,,3656,,500.0,349094,500.0,,,,1763260581.3430274
-0.005316436290740967,-0.2840001583099365,0.5548136234283447,8.978494588518515e-05,552.5636541843414,-0.0010287575423717499,3669,0.0002797674387693405,,350464,,680.0,0.0,0.00023717927979305387,1763260582.6543932
-0.0038630887866020203,0.6462916731834412,0.5459681749343872,8.917050581658259e-05,553.5236730575562,0.0022644801065325737,3679,0.00046216603368520737,,351488,,681.0,0.0,0.00012860377319157124,1763260583.614412
-1.6728416085243225e-05,0.109768807888031,0.56632000207901,8.894009079085663e-05,553.9026820659637,0.0009829765185713768,3683,2.1076761186122894e-05,,351872,,681.0,0.0,0.00020121112174820155,1763260583.993421
-0.0008109472692012787,-0.2812880277633667,0.5486178398132324,8.886328578228131e-05,554.0149402618408,0.0033788038417696953,3684,0.0002997713163495064,,352000,,681.0,0.0,0.00020492520707193762,1763260584.1056793
-0.0013227947056293488,0.00013715028762817383,0.5723304152488708,8.725038060219958e-05,556.5018105506897,-0.003064025193452835,3711,2.9645860195159912e-05,,354688,,683.0,0.0,335.2518310546875,1763260586.5925496
0.006352309137582779,-0.06709754467010498,0.47488582134246826,8.709677058504894e-05,556.7292256355286,0.008243107236921787,3713,0.0005185035988688469,,354944,,683.0,0.0,0.00030431829509325325,1763260586.8199646
,,,,556.8782291412354,,3715,,500.0,355094,500.0,,,,1763260586.9689682
-0.0031947866082191467,0.38747280836105347,0.5266133546829224,8.602150774095207e-05,558.4050600528717,-0.004435131326317787,3731,0.00015489570796489716,,356736,,684.0,0.0,0.0024350029416382313,1763260588.495799
,,,,558.6680383682251,,3734,,500.0,357094,500.0,,,,1763260588.7587774
-0.0005435124039649963,4.6312808990478516e-05,0.4988044798374176,8.456221257802099e-05,560.6449224948883,-0.0011258013546466827,3755,3.5528093576431274e-05,,359168,,686.0,0.0,182.19773864746094,1763260590.7356615
0.005689017474651337,-2.753734588623047e-05,0.537228524684906,8.333333244081587e-05,562.545905828476,-0.0022177286446094513,3775,0.00014247186481952667,,361216,,688.0,0.0,197.42401123046875,1763260592.6366448
-0.00019241124391555786,7.152557373046875e-06,0.48117655515670776,8.31029174150899e-05,562.8886487483978,-0.00040716584771871567,3779,4.8140063881874084e-06,,361600,,688.0,0.0,414.9592590332031,1763260592.9793878
-0.0009865276515483856,0.00013750791549682617,0.60368412733078,8.15668172435835e-05,565.2600657939911,2.7338042855262756e-05,3804,3.208965063095093e-05,,364160,,690.0,0.0,347.6291198730469,1763260595.3508048
-0.008652804419398308,-0.7112088203430176,0.5207086801528931,8.133640221785754e-05,565.6413040161133,-0.0028030788525938988,3807,0.000368545763194561,,364544,,690.0,0.0,0.00021070126967970282,1763260595.732043
-0.004087239503860474,-0.1619877815246582,0.5650527477264404,7.895545422798023e-05,569.2949197292328,-0.002485976554453373,3847,0.0002482729032635689,,368512,,693.0,0.0,0.002663717372342944,1763260599.3856587
,,,,572.4541792869568,,3879,,500.0,371786,500.0,,,,1763260602.5449183
-0.001960739493370056,0.001240372657775879,0.5554187297821045,7.672810897929594e-05,572.9444041252136,0.001096181571483612,3883,0.000146450474858284,,372224,,695.0,0.0,0.0003028248029295355,1763260603.0351431
,,,,572.9677505493164,,3884,,500.0,372286,500.0,,,,1763260603.0584896
-0.0018821954727172852,0.04123812913894653,0.5743085741996765,7.649769395356998e-05,573.2978799343109,-0.001692846417427063,3887,8.258596062660217e-05,,372608,,695.0,0.0,0.0003129968827124685,1763260603.388619
-0.006961263716220856,-0.15408504009246826,0.5452336072921753,7.626727892784402e-05,573.7086415290833,0.0039023123681545258,3891,0.00029169023036956787,,372992,,695.0,0.0,0.0025492168497294188,1763260603.7993805
-0.0009015090763568878,0.28390979766845703,0.5218399167060852,7.58064488763921e-05,574.4702570438385,-0.0025078319013118744,3898,0.00025011971592903137,,373760,,696.0,0.0,0.00025918768369592726,1763260604.560996
-0.0007716193795204163,0.31398266553878784,0.5756557583808899,7.496160105802119e-05,575.863831281662,-6.99283555150032e-05,3912,9.502284228801727e-06,,375168,,696.0,0.0,0.0001678471453487873,1763260605.9545703
0.000674709677696228,0.14138686656951904,0.5651628375053406,7.480799104087055e-05,576.1331543922424,0.0008931709453463554,3915,3.636721521615982e-05,,375424,,697.0,0.0,0.0021468335762619972,1763260606.2238934
,,,,577.4174914360046,,3928,,500.0,376786,500.0,,,,1763260607.5082304
-0.0008421018719673157,9.012222290039062e-05,0.5340266227722168,7.304147584363818e-05,579.0098187923431,-0.0013071773573756218,3944,5.0152651965618134e-05,,378368,,698.0,0.0,184.06654357910156,1763260609.1005578
-0.0020176302641630173,0.732869029045105,0.5524333119392395,7.296467083506286e-05,579.1447374820709,-0.0018333522602915764,3945,0.00014998484402894974,,378496,,698.0,0.0,0.002169450046494603,1763260609.2354765
0.0006789937615394592,-0.16791200637817383,0.5276473760604858,7.288786582648754e-05,579.3091313838959,0.00224983599036932,3946,0.00016328226774930954,,378624,,698.0,0.0,0.00027349358424544334,1763260609.3998704
-0.0005835499614477158,0.00012940168380737305,0.5741620063781738,7.242703577503562e-05,580.0505893230438,-9.704381227493286e-06,3954,7.310137152671814e-05,,379392,,699.0,0.0,297.0809020996094,1763260610.1413283
-0.00015919934958219528,6.872415542602539e-05,0.5216771364212036,7.188940071500838e-05,580.9644706249237,0.0005173049867153168,3963,6.429851055145264e-06,,380288,,699.0,0.0,247.01283264160156,1763260611.0552096
0.0011960938572883606,0.6147300004959106,0.5822020769119263,7.150537567213178e-05,581.596063375473,0.0016064401715993881,3969,3.63420695066452e-05,,380928,,700.0,0.0,0.00234606652520597,1763260611.6868024
-0.0005061272531747818,0.17835861444473267,0.5096404552459717,7.073732558637857e-05,582.7917239665985,0.0013248994946479797,3981,8.84123146533966e-05,,382208,,700.0,0.0,0.000272981240414083,1763260612.882463
-0.0013821497559547424,3.1113624572753906e-05,0.5479623079299927,7.066052057780325e-05,582.9069814682007,0.0008847275748848915,3983,2.367887645959854e-05,,382336,,701.0,0.0,375.1037902832031,1763260612.9977205
,,,,584.3244976997375,,3997,,500.0,383786,500.0,,,,1763260614.4152367
-0.0016391538083553314,-0.11627066135406494,0.5162699818611145,6.835637759650126e-05,586.7705886363983,-0.00145639106631279,4020,3.834441304206848e-05,,386176,,703.0,0.0,0.00026360643096268177,1763260616.8613276
-0.00031126663088798523,-0.24221062660217285,0.5726206302642822,6.597542233066633e-05,590.7248258590698,-0.0004267515614628792,4059,5.864445120096207e-05,,390144,,705.0,0.0,0.00046405999455600977,1763260620.8155649
-0.007590440101921558,-0.6047518253326416,0.5152015089988708,6.428571214200929e-05,593.6092486381531,0.00484745018184185,4087,0.0008300561457872391,,392960,,706.0,0.0,0.00042526560719124973,1763260623.6999876
-0.00014916807413101196,-0.5465556383132935,0.518733024597168,6.405529711628333e-05,593.9868330955505,-0.0007272614166140556,4091,6.24367967247963e-05,,393344,,706.0,0.0,0.002569126896560192,1763260624.077572
-0.000659450888633728,0.4257713556289673,0.603038489818573,6.32104420219548e-05,595.372656583786,0.0002339063212275505,4105,7.912423461675644e-05,,394752,,707.0,0.0,0.0022511400748044252,1763260625.4633956
0.0037642307579517365,-3.552436828613281e-05,0.578510046005249,6.298003427218646e-05,595.7622408866882,-0.0009252633899450302,4109,4.2885541915893555e-05,,395136,,707.0,0.0,102.52384948730469,1763260625.85298
0.0007797703146934509,-0.08605575561523438,0.5170697569847107,6.259600922930986e-05,596.3923990726471,0.0008337050676345825,4115,3.601238131523132e-05,,395776,,708.0,0.0,0.00252934405580163,1763260626.483138
-0.0005372390151023865,7.462501525878906e-05,0.501502513885498,6.23655942035839e-05,596.7829351425171,-0.001086297444999218,4119,3.854464739561081e-05,,396160,,708.0,0.0,246.37820434570312,1763260626.8736742
-0.00023568794131278992,-6.473064422607422e-05,0.5546254515647888,6.082949403207749e-05,599.2685966491699,0.0009062597528100014,4144,9.280629456043243e-06,,398720,,709.0,0.0,351.35711669921875,1763260629.3593357
-0.005575306713581085,0.1246677041053772,0.6052681803703308,6.044546898920089e-05,599.8830411434174,0.0005083130672574043,4150,5.249585956335068e-05,,399360,,710.0,0.0,0.0014241146855056286,1763260629.9737802
0.002861998975276947,-8.726119995117188e-05,0.5770961046218872,5.937019886914641e-05,601.5566220283508,-0.0011055925861001015,4168,5.80688938498497e-05,,401152,,711.0,0.0,289.6340637207031,1763260631.647361
0.00023113936185836792,-0.6121519804000854,0.5219876766204834,5.837173739564605e-05,603.16157746315,-0.0008033467456698418,4184,2.4112872779369354e-05,,402816,,712.0,0.0,0.00233758264221251,1763260633.2523165
-0.00023122131824493408,-0.2779505252838135,0.549021303653717,5.775729732704349e-05,604.2034313678741,-0.0013964027166366577,4194,1.3191252946853638e-05,,403840,,712.0,0.0,0.0022689513862133026,1763260634.2941704
-0.0006082318723201752,-0.12045502662658691,0.535921037197113,5.745007729274221e-05,604.6568546295166,0.0005868179723620415,4199,7.101334631443024e-06,,404352,,713.0,0.0,0.0021439725533127785,1763260634.7475936
-8.311867713928223e-05,0.17070233821868896,0.6001406908035278,5.59139771212358e-05,607.1557924747467,0.00010634399950504303,4224,1.1119991540908813e-06,,406912,,714.0,0.0,0.0004110739682801068,1763260637.2465315
-0.0002990737557411194,0.27941542863845825,0.54209303855896,5.560675708693452e-05,607.6462166309357,0.0006543397903442383,4229,9.281188249588013e-05,,407424,,714.0,0.0,0.0005140281864441931,1763260637.7369556
0.001192443072795868,-0.00019824504852294922,0.5067057609558105,5.4838710639160126e-05,608.9127876758575,0.0006557125598192215,4243,4.363805055618286e-05,,408704,,715.0,0.0,451.8064270019531,1763260639.0035267
-0.0016542673110961914,-0.7412445545196533,0.5716060996055603,5.4608295613434166e-05,609.3082067966461,-0.0015203822404146194,4246,2.839602530002594e-05,,409088,,715.0,0.0,0.00041527979192323983,1763260639.3989458
,,,,609.8190829753876,,4252,,500.0,409666,500.0,,,,1763260639.909822
-0.0018318258225917816,0.2713080048561096,0.6194922924041748,5.4147465561982244e-05,610.0287890434265,-0.0031936923041939735,4254,4.189740866422653e-05,,409856,,715.0,0.0,0.0021342476829886436,1763260640.119528
-0.0006903186440467834,-0.5070925951004028,0.5831774473190308,5.4070660553406924e-05,610.1477267742157,0.00010720174759626389,4255,9.157788008451462e-05,,409984,,716.0,0.0,0.0005625165649689734,1763260640.2384658
0.00042249448597431183,5.066394805908203e-05,0.5713027119636536,5.299539043335244e-05,611.8906087875366,-0.00020609702914953232,4273,3.6535784602165222e-06,,411776,,716.0,0.0,392.7266845703125,1763260641.9813478
-0.002659691497683525,0.19253718852996826,0.566341757774353,5.276497540762648e-05,612.2559516429901,-0.0037150168791413307,4276,0.00012744124978780746,,412160,,717.0,0.0,0.0003609625273384154,1763260642.3466907
,,,,612.2731626033783,,4277,,500.0,412166,500.0,,,,1763260642.3639016
-0.0001618415117263794,0.00014913082122802734,0.5598903298377991,5.268817039905116e-05,612.4015483856201,-0.0021421583369374275,4278,5.9868209064006805e-05,,412288,,717.0,0.0,71.73323059082031,1763260642.4922874
-1.3809651136398315e-05,0.17852765321731567,0.5728937387466431,5.2073733968427405e-05,613.4048380851746,-0.0006060134619474411,4288,1.644529402256012e-05,,413312,,717.0,0.0,0.0020181925501674414,1763260643.495577
0.00026636943221092224,0.258067786693573,0.6268892288208008,5.1920123951276764e-05,613.6439824104309,-0.0004173796623945236,4290,6.292574107646942e-05,,413568,,717.0,0.0,0.00046188768465071917,1763260643.7347214
0.00017257779836654663,0.0001214146614074707,0.6154179573059082,5.1843318942701444e-05,613.8094336986542,2.563372254371643e-05,4292,1.7249956727027893e-05,,413696,,717.0,0.0,243.1435546875,1763260643.9001727
-0.0006835795938968658,-0.34288322925567627,0.5479066371917725,5.046082878834568e-05,616.0582330226898,0.0022832248359918594,4314,7.029250264167786e-05,,416000,,719.0,0.0,0.0005009464803151786,1763260646.148972
4.567578434944153e-05,-0.2859607934951782,0.5328165292739868,5.023041376261972e-05,616.3991038799286,-1.392606645822525e-05,4318,5.122274160385132e-08,,416384,,719.0,0.0,0.0021490808576345444,1763260646.489843
-0.00031304359436035156,-0.00014841556549072266,0.508915364742279,4.854070721194148e-05,619.1552124023438,0.00033649057149887085,4346,3.155320882797241e-06,,419200,,720.0,0.0,113.90567016601562,1763260649.2459514
0.0006968565285205841,0.00012552738189697266,0.5611076951026917,4.731182707473636e-05,621.1055445671082,-0.0026971716433763504,4366,0.00011429190635681152,,421248,,721.0,0.0,275.79144287109375,1763260651.1962836
-0.0009800493717193604,0.23402398824691772,0.5655966997146606,4.6927802031859756e-05,621.7075698375702,-0.0005239835008978844,4372,6.4997002482414246e-06,,421888,,722.0,0.0,0.0018644327064976096,1763260651.7983088
-1.6033649444580078e-05,-0.061772823333740234,0.5642902851104736,4.6620581997558475e-05,622.2084321975708,0.0007242131978273392,4377,1.0233372449874878e-05,,422400,,722.0,0.0,0.0019070429261773825,1763260652.2991712
0.0009805485606193542,-0.058394551277160645,0.5559445023536682,4.6543776988983154e-05,622.3227391242981,0.001195116899907589,4378,0.00016684550791978836,,422528,,722.0,0.0,0.0006193399894982576,1763260652.4134781
-0.0034583359956741333,-0.05301547050476074,0.5316306948661804,4.600614556693472e-05,623.1906688213348,-0.0009355833753943443,4387,7.486063987016678e-05,,423424,,723.0,0.0,0.0007162275724112988,1763260653.2814078
0.0006653368473052979,0.6564420461654663,0.496199369430542,4.546851050690748e-05,624.0216765403748,-0.0027755536139011383,4396,2.7241185307502747e-05,,424320,,723.0,0.0,0.0019936650060117245,1763260654.1124156
-0.0007459931075572968,-0.6182669401168823,0.5076027512550354,4.4393240386852995e-05,625.7186191082001,-0.0010480266064405441,4413,9.98377799987793e-06,,426112,,724.0,0.0,0.0005254505085758865,1763260655.8093581
0.00017295032739639282,5.263090133666992e-05,0.541516125202179,4.4316435378277674e-05,625.8334732055664,-0.0004138480871915817,4415,5.299225449562073e-06,,426240,,724.0,0.0,155.13815307617188,1763260655.9242122
-0.0008343905210494995,0.2953304648399353,0.5355956554412842,4.178187373327091e-05,629.7606208324432,-0.0003440696746110916,4456,5.496665835380554e-06,,430464,,726.0,0.0,0.000644260726403445,1763260659.8513598
-0.0003592967987060547,-0.13838350772857666,0.5520347356796265,4.093701863894239e-05,631.1271021366119,-0.00024696532636880875,4470,7.216818630695343e-06,,431872,,727.0,0.0,0.0017659333534538746,1763260661.2178411
,,,,631.817724943161,,4478,,500.0,432666,500.0,,,,1763260661.908464
-0.0011014528572559357,-0.2692995071411133,0.5400339365005493,4.0322582208318636e-05,632.0452482700348,0.0014353683218359947,4480,1.370999962091446e-05,,432896,,728.0,0.0,0.0018760530510917306,1763260662.1359873
,,,,633.1834726333618,,4492,,500.0,434166,500.0,,,,1763260663.2742116
-0.00044169649481773376,0.1586955189704895,0.5011039972305298,3.932411709683947e-05,633.6025660037994,0.002091236412525177,4496,5.6041404604911804e-05,,434560,,729.0,0.0,0.00047194637591019273,1763260663.693305
0.0029372014105319977,-0.0002789497375488281,0.5474613904953003,3.924731208826415e-05,633.717503786087,0.0009599495679140091,4498,3.3855438232421875e-05,,434688,,729.0,0.0,128.02182006835938,1763260663.8082428
0.0011050738394260406,-0.5951988697052002,0.5297327041625977,3.786482193390839e-05,635.8574826717377,0.0023554740473628044,4520,0.00019800197333097458,,436992,,730.0,0.0,0.000709148240275681,1763260665.9482217
,,,,635.9870498180389,,4522,,500.0,437166,500.0,,,,1763260666.0777888
-0.0012928210198879242,0.05186039209365845,0.5723496079444885,3.763440690818243e-05,636.1977174282074,-0.0017141429707407951,4524,2.0013190805912018e-05,,437376,,730.0,0.0,0.0019139342475682497,1763260666.2884564
-0.0008664391934871674,-0.19628429412841797,0.5566989779472351,3.755760189960711e-05,636.3356754779816,0.00023690704256296158,4525,8.82614403963089e-06,,437504,,730.0,0.0,0.0006943512707948685,1763260666.4264145
,,,,636.4705018997192,,4527,,500.0,437666,500.0,,,,1763260666.561241
-8.292496204376221e-05,0.22342711687088013,0.5179492831230164,3.717358049470931e-05,636.9064886569977,-0.0015026731416583061,4531,8.135102689266205e-06,,438144,,731.0,0.0,0.000527929631061852,1763260666.9972277
0.0009645614773035049,5.02467155456543e-05,0.5395160913467407,3.709677548613399e-05,637.0202629566193,0.0007596733048558235,4533,1.1391006410121918e-05,,438272,,731.0,0.0,262.7452697753906,1763260667.111002
8.893758058547974e-05,0.1461106538772583,0.6064332723617554,3.701997047755867e-05,637.1334600448608,0.00017190631479024887,4534,5.7639554142951965e-06,,438400,,731.0,0.0,0.0018994989804923534,1763260667.224199
-0.0005722865462303162,0.03366649150848389,0.5261276364326477,3.648233541753143e-05,637.9634902477264,-0.0003307238221168518,4543,3.6617740988731384e-05,,439296,,731.0,0.0,0.0019199453527107835,1763260668.0542293
-0.00037227384746074677,-0.38253509998321533,0.5718442797660828,3.571428533177823e-05,639.126079082489,0.0003616688773036003,4555,1.8244609236717224e-06,,440576,,732.0,0.0,0.0005846755229867995,1763260669.216818
1.8656253814697266e-05,0.00014251470565795898,0.5536554455757141,3.563748032320291e-05,639.2527890205383,0.001397211104631424,4557,7.208436727523804e-06,,440704,,732.0,0.0,237.39361572265625,1763260669.343528
0.00046016275882720947,-4.1484832763671875e-05,0.5471090078353882,3.533026028890163e-05,639.7541692256927,-0.0010515926405787468,4562,1.922156661748886e-05,,441216,,732.0,0.0,419.6006774902344,1763260669.8449082
,,,,641.0430517196655,,4576,,500.0,442666,500.0,,,,1763260671.1337907
-0.0025850944221019745,0.2119063138961792,0.5381296873092651,3.2718893635319546e-05,643.739625453949,-6.909016519784927e-05,4604,3.650318831205368e-05,,445568,,735.0,0.0,0.0006523484480567276,1763260673.8303645
0.001991055905818939,-0.017548084259033203,0.5488855838775635,3.2181258575292304e-05,644.5318536758423,-0.0021562250331044197,4613,9.10656526684761e-05,,446464,,735.0,0.0,0.0008454619091935456,1763260674.6225927
5.272775888442993e-05,0.00013965368270874023,0.5132889747619629,3.141321212751791e-05,645.7029070854187,-0.0002769259735941887,4626,7.965601980686188e-06,,447744,,736.0,0.0,652.4846801757812,1763260675.793646
,,,,646.5343563556671,,4635,,500.0,448666,500.0,,,,1763260676.6250954
-0.0009109079837799072,5.269050598144531e-05,0.6030433773994446,3.0491552024614066e-05,647.1255159378052,-0.00045895110815763474,4641,1.4691613614559174e-05,,449280,,737.0,0.0,316.15936279296875,1763260677.216255
0.0016429498791694641,-0.1802424192428589,0.4631999731063843,3.0261136998888105e-05,647.4633061885834,-0.0002789841964840889,4644,1.7140991985797882e-05,,449664,,737.0,0.0,0.0007248437032103539,1763260677.5540452
-0.0020117759704589844,0.31308913230895996,0.5649794936180115,2.9262673706398346e-05,649.0089690685272,-0.00021681655198335648,4661,2.7495436370372772e-05,,451328,,738.0,0.0,0.001569866668432951,1763260679.099708
-3.098323941230774e-05,5.84721565246582e-05,0.557486355304718,2.8417818612069823e-05,650.2948181629181,-0.0008615478873252869,4675,3.946945071220398e-06,,452736,,738.0,0.0,113.53311920166016,1763260680.3855572
-0.0025372840464115143,-0.06052696704864502,0.5335784554481506,2.7419355319580063e-05,651.8018183708191,0.0015238653868436813,4691,1.7337501049041748e-05,,454400,,739.0,0.0,0.001756912562996149,1763260681.8925574
-0.0007825642824172974,0.00015109777450561523,0.5414969325065613,2.634408519952558e-05,653.4702336788177,0.0016517788171768188,4709,1.2017786502838135e-05,,456192,,740.0,0.0,62.50627136230469,1763260683.5609727
,,,,653.8413438796997,,4713,,500.0,456666,500.0,,,,1763260683.932083
,,,,656.1630780696869,,4738,,500.0,459166,500.0,,,,1763260686.253817
-0.0006812512874603271,9.036064147949219e-05,0.544284999370575,2.45007686316967e-05,656.304652929306,-8.374638855457306e-05,4739,6.839632987976074e-06,,459264,,742.0,0.0,277.1404113769531,1763260686.395392
-0.00014144182205200195,-0.08885204792022705,0.5782198309898376,2.434715861454606e-05,656.5306329727173,0.00030711572617292404,4741,3.97954136133194e-06,,459520,,742.0,0.0,0.0009627302642911673,1763260686.621372
,,,,656.6514019966125,,4743,,500.0,459666,500.0,,,,1763260686.742141
6.404519081115723e-05,0.3106379508972168,0.6005430221557617,2.3579108528792858e-05,657.7019584178925,0.00019828975200653076,4754,2.0563602447509766e-06,,460800,,743.0,0.0,0.0015984093770384789,1763260687.7926974
-0.003914287313818932,0.04664421081542969,0.5345273017883301,2.3502303520217538e-05,657.8130662441254,-0.001396811567246914,4755,3.540981560945511e-05,,460928,,743.0,0.0,0.0009160585468634963,1763260687.9038053
,,,,659.3813991546631,,4772,,500.0,462666,500.0,,,,1763260689.4721382
-0.00013556331396102905,0.030300915241241455,0.6044983863830566,2.158218194381334e-05,660.7463269233704,-0.00029329489916563034,4786,2.532266080379486e-06,,464128,,744.0,0.0,0.0008643895853310823,1763260690.837066
,,,,660.7625231742859,,4787,,500.0,464166,500.0,,,,1763260690.8532622
4.97475266456604e-05,0.00016671419143676758,0.5515645146369934,2.150537693523802e-05,660.8614802360535,1.6371719539165497e-05,4788,6.826594471931458e-07,,464256,,744.0,0.0,320.32403564453125,1763260690.9522192
-0.0004325183108448982,0.13605809211730957,0.5879250764846802,2.0967741875210777e-05,661.6868102550507,-0.00011108722537755966,4796,1.8784776329994202e-06,,465152,,745.0,0.0,0.0008644702611491084,1763260691.7775493
-0.00024266541004180908,0.045462727546691895,0.5521389842033386,2.0814131858060136e-05,661.9142942428589,-0.0009946869686245918,4799,8.645467460155487e-06,,465408,,745.0,0.0,0.0016743724700063467,1763260692.0050333
,,,,662.5549864768982,,4806,,500.0,466166,500.0,,,,1763260692.6457255
-0.0005021989345550537,-0.12955105304718018,0.6008361577987671,2.0199693608446978e-05,662.854465007782,0.00064126867800951,4809,6.356276571750641e-06,,466432,,745.0,0.0,0.0009047030471265316,1763260692.945204
0.0005010850727558136,0.1378982663154602,0.5339690446853638,1.9969278582721017e-05,663.2102692127228,0.000454106368124485,4813,1.0629184544086456e-05,,466816,,746.0,0.0,0.0015896642580628395,1763260693.3010082
,,,,666.7692337036133,,4851,,500.0,470666,500.0,,,,1763260696.8599727
-0.0009178481996059418,0.00016242265701293945,0.556644082069397,1.7588325135875493e-05,666.8775634765625,0.0008058240637183189,4852,2.921558916568756e-06,,470784,,748.0,0.0,159.75466918945312,1763260696.9683025
