losses/clipfrac,_runtime,_timestamp,charts/episodic_length,losses/explained_variance,losses/entropy,losses/approx_kl,losses/value_loss,losses/policy_loss,losses/old_approx_kl,charts/SPS,charts/episodic_return,_step,global_step,charts/learning_rate
0.0,501.14470648765564,1763260591.3158214,,-0.04418754577636719,0.5835552215576172,0.0002823658287525177,0.0002582463785074651,-0.0006434768438339233,-0.007044786587357521,681.0,,3338,316288,0.00011029186134692281
0.0,502.3018777370453,1763260592.4729927,,-0.024284005165100098,0.5724231004714966,0.000517040491104126,0.004375402349978685,-0.006088193506002426,-0.011018434539437294,682.0,,3351,317568,0.00010952381126116961
0.0,502.8598732948303,1763260593.0309882,,-0.027983427047729492,0.5320373177528381,0.0007376270368695259,0.00034592748852446675,-0.002314480021595955,0.011375329457223415,682.0,,3357,318208,0.00010913978621829301
0.0,503.1193766593933,1763260593.2904916,,-0.0001741647720336914,0.5153205394744873,0.00018981099128723145,511.7147216796875,0.002138890326023102,-0.005263868719339371,682.0,,3360,318464,0.00010898617620114237
,506.8523807525635,1763260597.0234957,500.0,,,,,,,,500.0,3398,322403,
0.005859375,507.23701786994934,1763260597.4081328,,-0.06627070903778076,0.5742782950401306,0.003914473578333855,0.00040629477007314563,-0.008711276575922966,-0.014268090948462486,685.0,,3401,322688,0.0001064516109181568
0.0,507.72921204566956,1763260597.900327,,-0.028403401374816895,0.5299167037010193,0.004041088744997978,0.00037884683115407825,-0.024004891514778137,-0.007108571007847786,686.0,,3406,323200,0.00010614439088385552
0.0,507.85319352149963,1763260598.0243084,,-0.0171126127243042,0.47920674085617065,0.0015296433120965958,0.0003108818200416863,-0.011363409459590912,0.006229741498827934,686.0,,3407,323328,0.0001060675858752802
0.0,509.04062032699585,1763260599.2117352,,-0.00019097328186035156,0.5427625179290771,4.439614713191986e-06,396.4310607910156,-4.1037797927856445e-05,-0.00037939753383398056,687.0,,3419,324480,0.00010537634079810232
0.0,509.8589768409729,1763260600.0300918,,-0.007590174674987793,0.540718674659729,0.00010467134416103363,0.0003333586791995913,-0.0006378963589668274,-0.0017995350062847137,687.0,,3426,325248,0.00010491551802260801
,510.0108633041382,1763260600.1819782,500.0,,,,,,,,500.0,3428,325403,
0.0,510.77243995666504,1763260600.9435549,,-0.09515094757080078,0.5879761576652527,8.121505379676819e-05,0.0026218791026622057,0.0012496188282966614,-0.0008936282247304916,688.0,,3435,326144,0.00010437788296258077
0.0,512.3509004116058,1763260602.5220153,,-0.03629279136657715,0.5343950986862183,0.0007620658725500107,0.00028078717878088355,-0.00443693995475769,0.00666448287665844,688.0,,3450,327680,0.00010345622285967693
0.0,512.4827048778534,1763260602.6538198,,0.009975254535675049,0.5686158537864685,0.00016327016055583954,0.00016879038594197482,-0.0012792125344276428,0.0012139473110437393,689.0,,3451,327808,0.00010337941785110161
,513.5489192008972,1763260603.7200341,500.0,,,,,,,,500.0,3462,328903,
0.0,515.0618808269501,1763260605.2329957,,-0.18370938301086426,0.6186317205429077,0.00020415056496858597,0.00021317753999028355,-0.002859830856323242,0.0026585059240460396,690.0,,3476,330368,0.0001018433176795952
0.0,515.3132383823395,1763260605.4843533,,0.016921937465667725,0.5043108463287354,0.001584813930094242,0.0040706442669034,-0.021044446155428886,0.01743614301085472,690.0,,3479,330624,0.00010168970766244456
0.0,517.1815934181213,1763260607.3527083,,-0.011370420455932617,0.57588791847229,4.5824795961380005e-05,0.0035697766579687595,-0.003415556624531746,0.0003233663737773895,692.0,,3498,332544,0.00010053763253381476
0.0,517.6815168857574,1763260607.8526318,,0.05644720792770386,0.5287866592407227,0.00034487713128328323,0.003417431376874447,0.0003276020288467407,-0.003681524656713009,692.0,,3503,333056,0.00010023041249951348
0.0,518.701967716217,1763260608.8730826,,-0.005264163017272949,0.5925555229187012,0.0010832669213414192,0.00395496841520071,-0.017712518572807312,0.006402493454515934,693.0,,3513,334080,9.961597243091092e-05
0.0,519.9571237564087,1763260610.1282387,,0.13789528608322144,0.5323605537414551,0.0008238069713115692,0.00021527602802962065,0.003808300942182541,-0.005422741174697876,694.0,,3525,335360,9.884792962111533e-05
0.0,521.0407552719116,1763260611.2118702,,-8.487701416015625e-05,0.5888667106628418,7.122661918401718e-05,67.60603332519531,0.003347354009747505,0.004334139637649059,694.0,,3537,336512,9.815668454393744e-05
0.0,522.7874324321747,1763260612.9585474,,0.019354939460754395,0.542067289352417,2.803932875394821e-05,0.00022015451395418495,-0.0003512948751449585,-0.0012971209362149239,696.0,,3554,338304,9.708141442388296e-05
,522.8256185054779,1763260612.9967334,500.0,,,,,,,,500.0,3555,338403,
0.0,525.0052380561829,1763260615.176353,,-4.792213439941406e-05,0.5770516991615295,0.0003988239914178848,382.4259033203125,-3.188103437423706e-05,0.0011456366628408432,697.0,,3576,340480,9.577572927810252e-05
0.0,525.2520008087158,1763260615.4231157,,-0.05023348331451416,0.5896860361099243,0.0003185877576470375,0.00041190077899955213,0.0027549415826797485,-0.0001587728038430214,697.0,,3578,340736,9.562211926095188e-05
0.0,525.5424861907959,1763260615.713601,,-1.1444091796875e-05,0.6119301915168762,2.8626061975955963e-05,562.5123901367188,-0.0015222690999507904,-0.0007827812805771828,697.0,,3581,340992,9.546850924380124e-05
0.0,526.4418001174927,1763260616.612915,,-0.11731374263763428,0.49207696318626404,0.0003973552957177162,0.0003523275372572243,-0.010138969868421555,-0.005526878871023655,698.0,,3589,341888,9.4930874183774e-05
0.0,528.9395723342896,1763260619.1106873,,0.002200305461883545,0.5078880190849304,0.0010313335806131363,0.0002944774169009179,0.006848093122243881,-0.0011776965111494064,699.0,,3613,344320,9.347157902084291e-05
0.0,529.850239276886,1763260620.0213542,,-0.01911032199859619,0.5531814098358154,4.4967979192733765e-05,0.0003113290877081454,0.002110794186592102,-0.0027441438287496567,700.0,,3622,345216,9.293395123677328e-05
0.0,531.6510188579559,1763260621.8221338,,-5.066394805908203e-05,0.5572085380554199,0.00013472884893417358,701.3118286132812,-0.005094356834888458,0.0004714205861091614,701.0,,3640,347008,9.18586811167188e-05
0.0,533.384911775589,1763260623.5560267,,0.011782944202423096,0.5398059487342834,0.0006578080356121063,0.0005968164186924696,-0.0030800439417362213,0.005261428654193878,702.0,,3656,348672,9.086021600523964e-05
0.0,534.7084074020386,1763260624.8795223,,-0.00025069713592529297,0.5068086385726929,5.906540900468826e-05,593.580322265625,-0.001635279506444931,-0.002924974076449871,702.0,,3669,349952,9.009216591948643e-05
0.0,535.8004071712494,1763260625.971522,,-0.00018966197967529297,0.5263023376464844,3.3037737011909485e-05,441.7677001953125,0.0025065243244171143,-0.0016994811594486237,703.0,,3679,350976,8.947772585088387e-05
,536.2018096446991,1763260626.3729246,500.0,,,,,,,,500.0,3683,351403,
0.0,536.3243615627289,1763260626.4954765,,-0.00014853477478027344,0.5258723497390747,7.679685950279236e-05,514.845703125,-0.002478005364537239,0.0019208919256925583,703.0,,3684,351488,8.917050581658259e-05
0.0,539.2216348648071,1763260629.3927498,,0.017752408981323242,0.5234822630882263,0.0002567209303379059,0.0003366809105500579,0.0029072128236293793,-0.0002520456910133362,705.0,,3711,354304,8.748079562792554e-05
0.0,539.3856709003448,1763260629.5567858,,-0.000240325927734375,0.5133615136146545,7.107295095920563e-05,548.7018432617188,-0.0004337206482887268,0.000886872410774231,705.0,,3713,354432,8.740399061935022e-05
0.0,539.6437032222748,1763260629.8148181,,0.01241213083267212,0.5522117614746094,8.630752563476562e-05,0.00036187461228109896,-0.00010281801223754883,-0.005213174968957901,705.0,,3715,354688,8.725038060219958e-05
0.0,541.2106218338013,1763260631.3817368,,0.06866621971130371,0.5482460856437683,0.0032897107303142548,0.00030472164507955313,-0.0048341304063797,0.01572766900062561,706.0,,3731,356352,8.625192276667804e-05
0.0,541.4656903743744,1763260631.6368053,,0.03898131847381592,0.5849369764328003,7.929187268018723e-05,0.00286814384162426,-0.0007125101983547211,-0.0005909530445933342,706.0,,3734,356608,8.60983127495274e-05
0.0,543.6646022796631,1763260633.8357172,,-0.043236374855041504,0.5780938863754272,0.00017468072474002838,0.0003197556652594358,0.002415493130683899,0.00699998252093792,707.0,,3755,358784,8.479262760374695e-05
0.0,545.7447125911713,1763260635.9158275,,-0.030193805694580078,0.5131164193153381,0.000768665224313736,0.00027707882691174746,-0.005511611700057983,-0.0014689229428768158,708.0,,3775,360832,8.356374746654183e-05
0.0,546.163253068924,1763260636.334368,,0.007119238376617432,0.5711641311645508,2.2542662918567657e-05,0.00028067571111023426,-0.0011147484183311462,0.00039379391819238663,709.0,,3779,361216,8.333333244081587e-05
0.0,548.7086730003357,1763260638.879788,,0.005970358848571777,0.5770648717880249,3.533903509378433e-05,0.0003253225586377084,-0.0002627074718475342,3.8786791265010834e-05,710.0,,3804,363776,8.179723226930946e-05
0.0,549.0079174041748,1763260639.1790323,,-0.2781022787094116,0.5578969717025757,0.00040643755346536636,0.003229553811252117,-0.0038769319653511047,0.004379072226583958,710.0,,3807,364032,8.164362225215882e-05
0.0,553.1508758068085,1763260643.3219907,,-0.0078657865524292,0.5645397901535034,0.0002495190128684044,0.0029824681114405394,-0.0020038187503814697,0.0011482713744044304,712.0,,3847,368128,7.918586925370619e-05
,556.3777537345886,1763260646.5488687,500.0,,,,,,,,500.0,3879,371403,
0.0,556.8305559158325,1763260647.0016708,,0.02609175443649292,0.5759755373001099,8.521415293216705e-05,0.00026493374025449157,-0.001292891800403595,0.00021940842270851135,714.0,,3883,371840,7.69585240050219e-05
,556.8636462688446,1763260647.0347612,500.0,,,,,,,,500.0,3884,371903,
0.0,557.2339990139008,1763260647.405114,,0.018425047397613525,0.5588688254356384,0.00013030599802732468,0.0003699974331539124,0.0020110532641410828,0.007201771251857281,715.0,,3887,372224,7.672810897929594e-05
0.0,557.521103143692,1763260647.692218,,-0.00014388561248779297,0.5254940986633301,0.00013845879584550858,1103.099853515625,0.0039711929857730865,7.426086813211441e-05,715.0,,3891,372480,7.65744989621453e-05
0.0,558.2972385883331,1763260648.4683535,,-0.05649292469024658,0.6240273118019104,8.836667984724045e-05,0.00038860560744069517,-0.003142610192298889,0.0006561903282999992,715.0,,3898,373248,7.611366891069338e-05
0.0,559.7744891643524,1763260649.945604,,0.015537917613983154,0.5916121602058411,0.0006810566410422325,0.0006555859581567347,-0.008889388293027878,0.002196880988776684,716.0,,3912,374656,7.526881381636485e-05
0.0,560.0165367126465,1763260650.1876516,,-0.00010728836059570312,0.5556806325912476,0.0012632748112082481,152.3243408203125,0.005479834973812103,0.015085135586559772,716.0,,3915,374912,7.511520379921421e-05
,561.3836562633514,1763260651.5547712,500.0,,,,,,,,500.0,3928,376287,
0.0,562.9877140522003,1763260653.158829,,-3.337860107421875e-05,0.6190829277038574,2.9248185455799103e-05,699.848388671875,-0.0002108067274093628,-0.000800001434981823,718.0,,3944,377856,7.334869587793946e-05
0.0,563.1110677719116,1763260653.2821827,,0.08304429054260254,0.5984756946563721,0.00029339641332626343,0.002920526312664151,-0.004375133663415909,0.005851216614246368,718.0,,3945,377984,7.327189086936414e-05
0.0,563.2358219623566,1763260653.406937,,-0.44302594661712646,0.6070739030838013,3.0331313610076904e-05,0.0007077556219883263,-0.0020585828460752964,0.001917663961648941,718.0,,3946,378112,7.319508586078882e-05
0.0,564.0552885532379,1763260654.2264035,,0.00010466575622558594,0.5727106332778931,7.266178727149963e-05,495.35919189453125,0.0007696971297264099,-0.004338199272751808,718.0,,3954,378880,7.27342558093369e-05
,565.0236775875092,1763260655.1947925,500.0,,,,,,,,500.0,3963,379787,
0.0,565.6797978878021,1763260655.8509128,,-0.17897891998291016,0.5933420658111572,1.3869255781173706e-05,0.0024292445741593838,-0.0008125379681587219,2.024322748184204e-05,719.0,,3969,380416,7.181259570643306e-05
0.0,566.950690984726,1763260657.121806,,-0.03355693817138672,0.5869894623756409,0.0007058093324303627,0.000383973412681371,-0.01210131123661995,0.01277370098978281,719.0,,3981,381696,7.104454562067986e-05
0.0,567.1172609329224,1763260657.2883759,,-7.784366607666016e-05,0.5837671756744385,0.0002307472750544548,554.0750732421875,0.0031356820836663246,0.0023167049512267113,719.0,,3983,381824,7.096774061210454e-05
,568.5789530277252,1763260658.750068,500.0,,,,,,,,500.0,3997,383287,
0.0,571.1071317195892,1763260661.2782466,,0.025856196880340576,0.5432361960411072,5.193985998630524e-05,0.00048455045907758176,-0.0016159005463123322,-0.001561671495437622,721.0,,4020,385664,6.866359763080254e-05
0.0,575.1695473194122,1763260665.3406622,,0.154632568359375,0.5775930881500244,1.3286247849464417e-05,0.0004632803611457348,-0.0014497637748718262,-5.1215291023254395e-05,723.0,,4059,389632,6.628264236496761e-05
0.0,578.0197522640228,1763260668.1908672,,-0.05092644691467285,0.5196000933647156,0.00016065500676631927,0.0026436515618115664,-0.006100524216890335,0.0010060276836156845,725.0,,4087,392448,6.459293217631057e-05
0.0,578.3527512550354,1763260668.5238662,,-0.00010991096496582031,0.5658968091011047,1.4188699424266815e-05,681.6100463867188,0.0007515177130699158,0.0002392726019024849,725.0,,4091,392832,6.436251715058461e-05
,579.6603882312775,1763260669.8315032,500.0,,,,,,,,500.0,4105,394287,
0.0,580.1487123966217,1763260670.3198273,,0.288624107837677,0.56875079870224,1.5748664736747742e-05,0.0003680172376334667,0.0002445131540298462,-0.0016226638108491898,726.0,,4109,394752,6.32104420219548e-05
,580.6076264381409,1763260670.7787414,500.0,,,,,,,,500.0,4115,395287,
0.0,581.0973403453827,1763260671.2684553,,-0.05297446250915527,0.5224130153656006,0.00011241808533668518,0.0003523030609358102,-0.00042938627302646637,0.002749437466263771,727.0,,4119,395776,6.259600922930986e-05
,583.3728628158569,1763260673.5439777,500.0,,,,,,,,500.0,4144,398287,
0.0,583.9230606555939,1763260674.0941756,,4.750490188598633e-05,0.5336358547210693,1.5576370060443878e-05,493.5007629394531,-0.0008415505290031433,0.0012070024386048317,728.0,,4150,398848,6.075268902350217e-05
0.0,585.7206637859344,1763260675.8917787,,-0.18804490566253662,0.5599523782730103,8.445698767900467e-05,0.0003698776999954134,-0.00014834478497505188,0.0002611251547932625,730.0,,4168,400768,5.960061389487237e-05
,587.257333278656,1763260677.4284482,500.0,,,,,,,,500.0,4184,402420,
,588.1949517726898,1763260678.3660667,500.0,,,,,,,,500.0,4194,403420,
,588.7315907478333,1763260678.9027057,500.0,,,,,,,,500.0,4199,403920,
,591.1504642963409,1763260681.3215792,500.0,,,,,,,,500.0,4224,406420,
,591.6511793136597,1763260681.8222942,500.0,,,,,,,,500.0,4229,406920,
,593.1175148487091,1763260683.2886298,500.0,,,,,,,,500.0,4243,408420,
0.0,593.4340169429779,1763260683.6051319,,-0.007181763648986816,0.5761557221412659,3.7433579564094543e-05,0.000685547012835741,0.0013501793146133423,-7.046014070510864e-05,734.0,,4246,408704,5.4838710639160126e-05
0.0,594.0943675041199,1763260684.2654824,,-0.06477522850036621,0.5951265692710876,3.1245872378349304e-05,0.00044357567094266415,-0.0011075809597969055,-0.0006034988909959793,734.0,,4252,409344,5.4454685596283525e-05
0.0,594.2122702598572,1763260684.3833852,,-1.430511474609375e-05,0.5567261576652527,2.541951835155487e-05,517.1842651367188,-0.0014912709593772888,0.0015628691762685776,734.0,,4254,409472,5.4377880587708205e-05
0.0,594.3316082954407,1763260684.5027232,,-0.07664406299591064,0.5700200796127319,1.3198703527450562e-05,0.00197255308739841,-0.0008644275367259979,-0.0003195330500602722,734.0,,4255,409600,5.4301075579132885e-05
,596.0959808826447,1763260686.2670958,500.0,,,,,,,,500.0,4273,411420,
0.0,596.4692280292511,1763260686.640343,,-0.16641652584075928,0.5966556668281555,2.2494234144687653e-05,0.0006623696535825729,-0.00034599006175994873,0.0005062287673354149,735.0,,4276,411776,5.299539043335244e-05
0.0,596.5789928436279,1763260686.7501078,,-0.059948086738586426,0.5671219825744629,8.87550413608551e-06,0.0004595152277033776,0.00034470483660697937,-0.0002197716385126114,735.0,,4277,411904,5.291858542477712e-05
,596.6007788181305,1763260686.7718937,500.0,,,,,,,,500.0,4278,411920,
0.0,597.6304514408112,1763260687.8015664,,-3.7789344787597656e-05,0.5815605521202087,7.757917046546936e-06,576.6322631835938,-6.176158785820007e-05,0.00015481747686862946,736.0,,4288,412928,5.2304148994153365e-05
0.0,597.8792688846588,1763260688.0503838,,0.12690335512161255,0.5839622616767883,5.2599236369132996e-05,0.0006672182353213429,-0.002141691744327545,0.0002864263951778412,736.0,,4290,413184,5.2150538977002725e-05
,598.0398461818695,1763260688.210961,500.0,,,,,,,,500.0,4292,413420,
0.0,600.2130444049835,1763260690.3841593,,0.028701305389404297,0.6021288633346558,3.008078783750534e-05,0.00109712069388479,-0.0018754489719867706,-0.0018119988963007927,737.0,,4314,415488,5.076804882264696e-05
0.0,600.6092708110809,1763260690.7803857,,0.03893762826919556,0.5960873365402222,1.6130506992340088e-05,0.0027583788614720106,0.0006068870425224304,0.0008785240352153778,737.0,,4318,415872,5.0537633796921e-05
,603.2312877178192,1763260693.4024026,500.0,,,,,,,,500.0,4346,418694,
,605.0885138511658,1763260695.2596288,500.0,,,,,,,,500.0,4366,420662,
0.0,605.6314103603363,1763260695.8025253,,-2.562999725341797e-05,0.5094531178474426,2.0051375031471252e-06,268.83282470703125,0.0004243701696395874,0.0002687675878405571,740.0,,4372,421248,4.731182707473636e-05
0.0,606.115070104599,1763260696.286185,,-8.225440979003906e-05,0.5872827768325806,0.00018782168626785278,591.671875,0.0029316358268260956,0.004745133221149445,740.0,,4377,421760,4.7004607040435076e-05
0.0,606.2267072200775,1763260696.3978221,,0.07795166969299316,0.5668799877166748,1.3608485460281372e-05,0.002287183655425906,-0.00033866986632347107,3.5312026739120483e-05,740.0,,4378,421888,4.6927802031859756e-05
0.0,607.0465173721313,1763260697.2176323,,-5.6624412536621094e-05,0.49964696168899536,9.327288717031479e-05,271.8480529785156,-0.002345949411392212,0.0003443406894803047,741.0,,4387,422784,4.639017060981132e-05
0.0,607.8543601036072,1763260698.025475,,-1.0013580322265625e-05,0.5608763694763184,7.96094536781311e-06,250.69313049316406,0.00016611814498901367,0.00035790354013442993,741.0,,4396,423680,4.585253554978408e-05
0.0,609.5690541267395,1763260699.740169,,-0.10884177684783936,0.5628382563591003,5.46872615814209e-06,0.0006855353130958974,-0.0001469254493713379,0.0009349174797534943,742.0,,4413,425472,4.4777265429729596e-05
,609.7100727558136,1763260699.8811877,500.0,,,,,,,,500.0,4415,425662,
0.0,613.4082329273224,1763260703.5793478,,0.5486912727355957,0.5214522480964661,2.3368746042251587e-05,0.0022565480321645737,0.0008607096970081329,0.0002845730632543564,745.0,,4456,429696,4.2242703784722835e-05
0.0,614.6726589202881,1763260704.8437738,,-0.00017726421356201172,0.5887143611907959,2.0555220544338226e-05,527.3233642578125,-0.001796633005142212,-0.0006222715601325035,745.0,,4470,431104,4.139784869039431e-05
0.0,615.4866030216217,1763260705.657718,,-2.031136989593506,0.5762149691581726,0.00010978244245052338,0.0007049381383694708,0.0005577336996793747,-0.0013970937579870224,746.0,,4478,432000,4.086021363036707e-05
0.0,615.6030116081238,1763260705.7741265,,-8.285045623779297e-05,0.5513713359832764,2.0774081349372864e-05,389.1181945800781,-0.0015569105744361877,0.0002463534474372864,746.0,,4480,432128,4.078340862179175e-05
0.0,616.7464056015015,1763260706.9175205,,-0.1706908941268921,0.6245599389076233,2.319738268852234e-05,0.0007127411663532257,0.0002775508910417557,0.00038780272006988525,747.0,,4492,433408,4.0015362174017355e-05
0.0,617.0819692611694,1763260707.2530842,,-0.4377037286758423,0.5705493688583374,7.677823305130005e-06,0.0020106693264096975,-0.00039965659379959106,0.0003010071814060211,747.0,,4496,433792,3.9784947148291394e-05
0.0,617.3375146389008,1763260707.5086296,,-0.011077046394348145,0.5816184282302856,9.233132004737854e-06,0.0005068097962066531,-0.0005134940147399902,-0.0002064201980829239,747.0,,4498,434048,3.9631337131140754e-05
0.0,619.2696101665497,1763260709.440725,,0.3353920578956604,0.5704355239868164,5.0906091928482056e-06,0.0017616490367799997,-0.0004565482959151268,-0.0001567397266626358,748.0,,4520,436224,3.832565198536031e-05
0.0,619.5270617008209,1763260709.6981766,,-0.23229384422302246,0.5552809834480286,1.261197030544281e-05,0.0006489845109172165,-0.000863710418343544,0.0004391521215438843,748.0,,4522,436480,3.817204196820967e-05
0.0,619.6409080028534,1763260709.812023,,-3.421306610107422e-05,0.57518470287323,2.6425346732139587e-05,473.5491638183594,-0.0011832229793071747,-0.0013617407530546188,749.0,,4524,436608,3.809523695963435e-05
0.0,619.7525625228882,1763260709.9236774,,0.21954971551895142,0.5029847025871277,2.2942200303077698e-05,0.0019239068496972322,-0.0013361945748329163,0.0014492440968751907,749.0,,4525,436736,3.801843195105903e-05
0.0,619.9743492603302,1763260710.1454642,,-0.15681803226470947,0.5583612322807312,4.343874752521515e-05,0.0006030049989931285,-0.0015735700726509094,-0.0002046339213848114,749.0,,4527,436992,3.786482193390839e-05
0.0,620.3103170394897,1763260710.481432,,0.12372905015945435,0.5812462568283081,1.9866041839122772e-05,0.0006854780367575586,0.00031219422817230225,-0.0008037956431508064,749.0,,4531,437376,3.763440690818243e-05
,620.481716632843,1763260710.6528316,500.0,,,,,,,,500.0,4533,437551,
0.0,620.5770883560181,1763260710.7482033,,-1.3947486877441406e-05,0.6003001928329468,5.301088094711304e-06,373.4443664550781,-8.881092071533203e-06,0.0005330834537744522,749.0,,4534,437632,3.7480800529010594e-05
0.0,622.5414712429047,1763260712.7125862,,-0.29478728771209717,0.5529929399490356,6.2193721532821655e-06,0.0010096548357978463,-0.00048436224460601807,-0.00077853724360466,750.0,,4555,439808,3.617511538323015e-05
,622.6907157897949,1763260712.8618307,500.0,,,,,,,,500.0,4557,440051,
,623.1347815990448,1763260713.3058965,500.0,,,,,,,,500.0,4562,440551,
0.0,624.473774433136,1763260714.6448894,,0.0789690613746643,0.5918248891830444,1.3546086847782135e-05,0.0005769443814642727,-0.0001319199800491333,0.0009282799437642097,752.0,,4576,441984,3.4869430237449706e-05
0.0,626.9305667877197,1763260717.1016817,,-0.0001207590103149414,0.5354973673820496,1.0407529771327972e-05,744.023681640625,0.000505693256855011,-0.0008215038105845451,753.0,,4604,444672,3.325652869534679e-05
,627.7870604991913,1763260717.9581754,500.0,,,,,,,,500.0,4613,445630,
0.0,629.0641865730286,1763260719.2353015,,-0.11065948009490967,0.5739408731460571,6.827432662248611e-05,0.0008836141205392778,-0.0025930479168891907,-0.00026952754706144333,754.0,,4626,446976,3.187403854099102e-05
0.0,629.8433940410614,1763260720.014509,,-0.43101203441619873,0.5176509022712708,9.998120367527008e-05,0.0023873792961239815,0.0015505850315093994,-0.003808995708823204,755.0,,4635,447872,3.133640711894259e-05
0.0,630.4379787445068,1763260720.6090937,,0.011316299438476562,0.581518828868866,1.1623837053775787e-05,0.0006973811541683972,-0.0002668257802724838,-0.0004516569897532463,755.0,,4641,448512,3.095238207606599e-05
0.0,630.6638867855072,1763260720.8350017,,-0.2943286895751953,0.5132977366447449,8.109956979751587e-06,0.0019073275616392493,0.0006065536290407181,-0.0006854310631752014,755.0,,4644,448768,3.079877205891535e-05
0.0,632.2960476875305,1763260722.4671626,,0.07572126388549805,0.5344273447990417,5.475245416164398e-06,0.0006795907393097878,0.0005036219954490662,7.881689816713333e-05,756.0,,4661,450560,2.9723501938860863e-05
0.0,633.5561406612396,1763260723.7272556,,-0.048587679862976074,0.568694531917572,7.547251880168915e-05,0.0008043530397117138,-0.0017514340579509735,-0.0018672756850719452,757.0,,4675,451968,2.8878648663521744e-05
,634.967612028122,1763260725.138727,500.0,,,,,,,,500.0,4691,453630,
0.0,636.6646270751953,1763260726.835742,,0.06657648086547852,0.5698851943016052,5.598179996013641e-06,0.000742334988899529,-0.0006182864308357239,-0.0006647324189543724,759.0,,4709,455424,2.68049152509775e-05
0.0,636.9996213912964,1763260727.1707363,,-0.04458320140838623,0.5117132067680359,3.998167812824249e-06,0.0018495827680453658,-0.0013188645243644714,0.000336415134370327,759.0,,4713,455808,2.657450022525154e-05
0.0,639.3510510921478,1763260729.522166,,-0.04491019248962402,0.5500887036323547,5.58607280254364e-06,0.0015346308937296271,0.0007730834186077118,0.0005798209458589554,760.0,,4738,458368,2.503840187273454e-05
0.0,639.4619946479797,1763260729.6331096,,-0.029772520065307617,0.5744370222091675,2.3604370653629303e-05,0.0008274032734334469,-0.0020096655935049057,0.001284637488424778,760.0,,4739,458496,2.496159686415922e-05
,639.5777225494385,1763260729.7488375,500.0,,,,,,,,500.0,4741,458630,
0.0,639.7972960472107,1763260729.968411,,-0.024060726165771484,0.5481305122375488,5.256105214357376e-05,0.0014410415897145867,-0.00292394682765007,0.002138146199285984,760.0,,4743,458880,2.4731183657422662e-05
0.0,640.8352582454681,1763260731.0063732,,-0.0277327299118042,0.6039847731590271,6.668269634246826e-07,0.0006686130654998124,7.210671901702881e-05,-2.8755515813827515e-05,761.0,,4754,460032,2.403993858024478e-05
,640.8690021038055,1763260731.040117,500.0,,,,,,,,500.0,4755,460130,
0.0,642.462916135788,1763260732.634031,,-0.03920853137969971,0.5215997099876404,1.5701167285442352e-05,0.001815839670598507,-0.0008383095264434814,-0.0019538169726729393,762.0,,4772,461824,2.29646702791797e-05
0.0,643.7241294384003,1763260733.8952444,,-3.039836883544922e-05,0.5568932294845581,2.8219074010849e-07,74.85238647460938,1.0253861546516418e-05,-1.5576370060443878e-05,763.0,,4786,463232,2.2119815184851177e-05
0.0,643.8341836929321,1763260734.0052986,,-0.0019205808639526367,0.6092785596847534,6.798654794692993e-08,0.001761030638590455,7.46995210647583e-05,0.00024737510830163956,763.0,,4787,463360,2.2043010176275857e-05
0.0,643.9455990791321,1763260734.116714,,0.0006923675537109375,0.5693132281303406,2.2409483790397644e-05,0.0008794849854893982,-0.0013437122106552124,-0.0010513626039028168,763.0,,4788,463488,2.1966205167700537e-05
0.0,644.644743680954,1763260734.8158586,,1.6689300537109375e-05,0.5798220634460449,1.0477378964424133e-05,140.57957458496094,0.00179252028465271,0.001122739166021347,763.0,,4796,464256,2.150537693523802e-05
,644.9076919555664,1763260735.0788069,500.0,,,,,,,,500.0,4799,464630,
0.0,645.5700211524963,1763260735.741136,,-0.013376832008361816,0.5761350393295288,1.417938619852066e-05,0.0014632509555667639,-0.0006681345403194427,-0.001003139652311802,764.0,,4806,465280,2.0890936866635457e-05
,645.8250284194946,1763260735.9961433,500.0,,,,,,,,500.0,4809,465630,
0.0,646.2376205921173,1763260736.4087355,,-0.015363574028015137,0.5591517090797424,1.9875355064868927e-05,0.0006494655390270054,-0.0010399669408798218,-0.0008909599855542183,764.0,,4813,466048,2.0430106815183535e-05
0.0,649.7164509296417,1763260739.8875659,,0.00411456823348999,0.5632410645484924,6.998889148235321e-06,0.0009797877864912152,-0.0006531774997711182,0.00032563600689172745,766.0,,4851,469888,1.8125960195902735e-05
0.0,649.8264889717102,1763260739.997604,,-0.005910038948059082,0.5884335041046143,1.6961246728897095e-05,0.0009623758960515261,0.0008448436856269836,3.157183527946472e-05,766.0,,4852,470016,1.8049155187327415e-05
0.0,650.3837010860443,1763260740.554816,,-0.00015878677368164062,0.5872308015823364,2.7865171432495117e-06,346.4515380859375,0.0009347721934318542,-0.0002291109412908554,767.0,,4859,470656,1.7665130144450814e-05
,651.2211074829102,1763260741.3922224,500.0,,,,,,,,500.0,4868,471630,
0.0,651.7817800045013,1763260741.952895,,-7.939338684082031e-05,0.6054701805114746,1.043081283569336e-07,297.159912109375,1.1296942830085754e-06,-0.00021614693105220795,767.0,,4874,472192,1.6743471860536374e-05
,652.1415975093842,1763260742.3127124,500.0,,,,,,,,500.0,4878,472630,
