losses/clipfrac,losses/policy_loss,losses/old_approx_kl,losses/explained_variance,_timestamp,losses/entropy,charts/episodic_length,losses/value_loss,global_step,charts/learning_rate,charts/episodic_return,_runtime,_step,charts/SPS,losses/approx_kl
,,,,1763260515.5487897,,500.0,,251789,,500.0,424.543625831604,2692,,
0.0,0.000401180237531662,0.0002940259873867035,1.3828277587890625e-05,1763260519.7693076,0.5986024737358093,,451.140869140625,255872,0.00014654378173872828,,428.76414370536804,2732,639.0,3.725476562976837e-05
0.0,-0.013150818645954132,-0.005325895734131336,-0.17638790607452393,1763260521.8452523,0.5435975790023804,,0.005190822295844555,257920,0.00014531490160152316,,430.84008836746216,2752,640.0,0.0008984087035059929
0.001953125,-0.024541862308979034,-0.013121280819177628,-1.5447771549224854,1763260522.3840728,0.5992074608802795,,0.00579436682164669,258432,0.00014500768156722188,,431.37890887260437,2757,641.0,0.0021758973598480225
0.0,-0.0017781294882297516,0.000656873919069767,-0.010076522827148438,1763260523.979413,0.5631581544876099,,0.0038810488767921925,259968,0.00014408602146431804,,432.974249124527,2772,642.0,0.0002889735624194145
0.0,-0.007898230105638504,0.005470528267323971,-0.27893495559692383,1763260525.004574,0.5441485047340393,,0.0038897539488971233,260992,0.00014347158139571548,,433.9994101524353,2782,643.0,0.0006273696199059486
0.0,-0.005524389445781708,-0.002022705040872097,-0.12130916118621826,1763260525.128514,0.5973998308181763,,0.0001236091775353998,261120,0.00014339477638714015,,434.1233501434326,2783,643.0,0.0005110567435622215
,,,,1763260526.1423197,,330.0,,262119,,330.0,435.1371557712555,2793,,
0.0,-0.007358016446232796,-0.012753209099173546,-0.08131861686706543,1763260529.4091024,0.5441077351570129,,0.0003629715647548437,265216,0.0001409370161127299,,438.4039385318756,2824,646.0,0.0008731074631214142
0.001953125,-0.030160538852214813,-0.002289986237883568,0.14516079425811768,1763260531.3375695,0.5183869004249573,,0.0002846713177859783,267136,0.0001397849409841001,,440.3324055671692,2843,648.0,0.003104863688349724
0.0,-0.0016507022082805634,-0.0012192940339446068,0.15539443492889404,1763260532.8440638,0.5302094221115112,,0.004567593336105347,268544,0.00013894008588977158,,441.83889985084534,2857,649.0,0.00014159921556711197
0.0,-0.002926871180534363,0.0035466812551021576,-0.017231106758117676,1763260535.5682313,0.5407837629318237,,0.0015466486802324653,271104,0.0001374040002701804,,444.56306743621826,2882,651.0,0.00022028759121894836
0.0,-0.0016111135482788086,-0.0006635608151555061,-0.00016057491302490234,1763260536.299191,0.59445720911026,,603.3510131835938,271872,0.00013694317021872848,,445.29402709007263,2890,652.0,2.0026229321956635e-05
0.0,0.0015109367668628693,0.0033909939229488373,0.2433490753173828,1763260538.465783,0.593235194683075,,0.0036677417811006308,274048,0.00013563748507294804,,447.4606192111969,2911,654.0,0.0004122108221054077
0.0,-0.008379839360713959,-0.008118284866213799,-0.12077629566192627,1763260540.9761975,0.5839877128601074,,0.00037809027708135545,276480,0.00013417818991001695,,449.97103357315063,2935,655.0,0.0015955250710248947
0.0,-0.010371923446655273,0.018519755452871323,-0.14120209217071533,1763260542.3618035,0.6207679510116577,,0.0003463284228928387,277888,0.00013333333481568843,,451.35663962364197,2949,657.0,0.0015903143212199211
0.001953125,0.00266270712018013,0.0002437429502606392,-0.1302797794342041,1763260543.2426205,0.5035634636878967,,0.0034812581725418568,278656,0.0001328725047642365,,452.2374565601349,2960,657.0,0.0021721208468079567
,,,,1763260544.7306623,,500.0,,280179,,500.0,453.72549843788147,2975,,
0.0,-0.0012491457164287567,-0.0018624067306518555,0.14821308851242065,1763260546.244874,0.5991013050079346,,0.00018659926718100905,281600,0.00013110598956700414,,455.23971009254456,2989,659.0,0.00021373853087425232
0.0,0.007438406348228455,0.004567782394587994,0.2701724171638489,1763260547.0617924,0.586368203163147,,0.00425203749909997,282368,0.00013064515951555222,,456.05662846565247,2997,660.0,0.0005828076973557472
0.0,-0.0007972419261932373,-0.003911941312253475,-0.00015628337860107422,1763260548.5546417,0.5392268300056458,,286.7117614746094,283776,0.0001298003044212237,,457.54947781562805,3011,661.0,0.00012056995183229446
0.0,-9.662657976150513e-05,-0.00022738799452781677,-0.1686192750930786,1763260552.886342,0.5832412838935852,,0.0031021125614643097,287872,0.00012734254414681345,,461.88117814064026,3051,664.0,3.3194199204444885e-05
0.0,-0.00014940649271011353,0.0012756725773215294,-0.34556543827056885,1763260553.144728,0.5031564235687256,,0.00018909203936345875,288128,0.0001271889341296628,,462.139564037323,3053,664.0,7.116235792636871e-06
0.0,-0.0006816685199737549,0.0006231758743524551,-0.07007002830505371,1763260554.528887,0.5565049648284912,,0.003979719243943691,289408,0.0001264208840439096,,463.52372312545776,3066,665.0,9.09026712179184e-05
0.0,0.003939036279916763,-0.007456742227077484,3.17692756652832e-05,1763260554.961497,0.6191896796226501,,444.6647033691406,289792,0.00012619046901818365,,463.9563331604004,3070,665.0,0.0005471054464578629
,,,,1763260556.3053913,,500.0,,291179,,500.0,465.30022740364075,3083,,
,,,,1763260557.8859372,,500.0,,292679,,500.0,466.88077330589294,3098,,
,,,,1763260558.420822,,500.0,,293179,,500.0,467.41565799713135,3103,,
,,,,1763260560.9957588,,500.0,,295679,,500.0,469.9905948638916,3127,,
0.0,-0.0006470028311014175,-0.0020042387768626213,-0.03657186031341553,1763260561.24559,0.6014372110366821,,0.003333362750709057,295808,0.00012258064816705883,,470.2404260635376,3129,669.0,3.0464492738246918e-05
0.0,-0.0093299001455307,0.0037599923089146614,0.2537537217140198,1763260562.5631154,0.5604745149612427,,0.0002438009687466547,297088,0.00012181259808130562,,471.5579514503479,3141,670.0,0.0008045127615332603
0.0,0.0075845420360565186,0.0038598747923970222,-6.61611557006836e-05,1763260562.7129006,0.5714092254638672,,360.19952392578125,297216,0.0001217357930727303,,471.70773673057556,3143,670.0,0.0002738265320658684
0.001953125,-0.005122274160385132,0.0037798797711730003,-12.605093002319336,1763260563.1121628,0.4877987504005432,,0.0040142722427845,297600,0.00012150537804700434,,472.1069989204407,3146,670.0,0.0009504230692982674
0.0,-0.0070793479681015015,0.011537945829331875,0.16160869598388672,1763260564.6670594,0.557930588722229,,0.0002320822823094204,299136,0.0001205837179441005,,473.66189551353455,3161,671.0,0.0006214631721377373
