losses/policy_loss,_runtime,losses/entropy,charts/episodic_length,charts/episodic_return,charts/SPS,global_step,losses/old_approx_kl,_step,losses/approx_kl,losses/explained_variance,_timestamp,charts/learning_rate,losses/clipfrac,losses/value_loss
0.0019156783819198608,501.0969738960266,0.5202685594558716,,,687.0,324736,0.003604932688176632,3428,0.00010454375296831131,0.00033724308013916016,1763260591.590544,0.00010522273078095168,0.0,568.5558471679688
-0.00980907678604126,501.7563142776489,0.5269024968147278,,,688.0,325504,0.008180184289813042,3435,0.000909905880689621,0.24210023880004883,1763260592.2498844,0.00010476190800545737,0.0,0.0002258524764329195
0.0007132906466722488,503.2062919139862,0.5432640910148621,,,689.0,327040,0.005107766017317772,3450,0.00044615939259529114,-0.46943771839141846,1763260593.699862,0.00010384024790255353,0.0,0.00045080247218720615
0.0026649516075849533,503.3152916431427,0.5213124752044678,,,689.0,327168,-0.0004102839156985283,3451,0.00012687686830759048,0.19270813465118408,1763260593.8088617,0.00010376344289397821,0.0,0.00019338913261890411
-0.0016869213432073593,504.2257981300354,0.543460488319397,,,690.0,328192,-0.0009329626336693764,3462,3.360863775014877e-05,4.07099723815918e-05,1763260594.7193682,0.00010314900282537565,0.0,441.1868591308594
,505.6095108985901,,500.0,500.0,,329674,,3476,,,1763260596.103081,,,
-0.0015420466661453247,505.97772097587585,0.5401781797409058,,,691.0,329984,0.006705114617943764,3479,0.0004222281277179718,0.13005119562149048,1763260596.471291,0.00010207373270532116,0.0,0.00023345978115685284
-0.0026797614991664886,507.9488115310669,0.5918925404548645,,,692.0,331904,-0.0026441868394613266,3498,0.00014629773795604706,-0.03528726100921631,1763260598.4423816,0.00010092165757669136,0.0,0.002789256162941456
-0.0032677212730050087,508.4792504310608,0.5963432192802429,,,693.0,332416,0.0026267580687999725,3503,6.655603647232056e-05,-0.15619635581970215,1763260598.9728205,0.00010061443754239008,0.0,0.002890511881560087
-0.0006893128156661987,509.47590923309326,0.5107129812240601,,,693.0,333440,-0.0005452865734696388,3513,7.267110049724579e-06,-0.03916764259338379,1763260599.9694793,9.999999747378752e-05,0.0,0.00022686929150950164
,510.66349506378174,,500.0,500.0,,334674,,3525,,,1763260601.1570652,,,
-0.006803393363952637,511.8816947937012,0.5602774024009705,,,695.0,335872,0.005413598380982876,3537,0.0005887048318982124,-0.0798717737197876,1763260602.375265,9.854070958681405e-05,0.0,0.00338499853387475
-0.007108388468623161,513.4964179992676,0.4285615384578705,,,696.0,337536,0.0076915193349123,3554,0.001259027048945427,0.34212011098861694,1763260603.989988,9.754224447533488e-05,0.0,0.00025521888164803386
-0.00017698854207992554,513.6189911365509,0.5470273494720459,,,696.0,337664,-0.005498306825757027,3555,0.00018391013145446777,-0.08479428291320801,1763260604.1125612,9.746543946675956e-05,0.0,0.0002290860575158149
-0.0027507133781909943,515.785398721695,0.5425116419792175,,,698.0,339840,0.0013040220364928246,3576,0.0001392243430018425,-0.2546950578689575,1763260606.2789688,9.615975432097912e-05,0.0,0.0036914406809955835
-0.004645012319087982,516.0548667907715,0.5973090529441833,,,698.0,340096,-0.004645891487598419,3578,7.506832480430603e-05,-0.5767583847045898,1763260606.5484369,9.600614430382848e-05,0.0,0.0002769863058347255
-0.004543721675872803,516.3103742599487,0.5334860682487488,,,698.0,340352,0.0007911184802651405,3581,0.0002714572474360466,-0.02647686004638672,1763260606.8039443,9.585253428667784e-05,0.0,0.0034934987779706717
,517.1175181865692,,500.0,500.0,,341188,,3589,,,1763260607.6110883,,,
0.0005980916321277618,519.6532502174377,0.5749555230140686,,,700.0,343680,-0.0012709032744169235,3613,8.275732398033142e-05,0.14041167497634888,1763260610.1468203,9.385560406371951e-05,0.0,0.00024418492102995515
0.0015591038390994072,520.5569894313812,0.5604571104049683,,,700.0,344576,-0.0014974800869822502,3622,1.4881603419780731e-05,-0.08184671401977539,1763260611.0505595,9.331796900369227e-05,0.0,0.0002352994924876839
,522.2775769233704,,104.0,104.0,,346292,,3640,,,1763260612.771147,,,
-0.0001240074634552002,523.9868879318237,0.5974225401878357,,,702.0,347904,0.0007885117083787918,3656,1.8104910850524902e-05,-2.5153160095214844e-05,1763260614.480458,9.132104605669156e-05,0.0,245.66064453125
,525.3012959957123,,500.0,500.0,,349292,,3669,,,1763260615.794866,,,
,526.3086683750153,,500.0,500.0,,350292,,3679,,,1763260616.8022385,,,
-0.0019165165722370148,526.7934062480927,0.5933886766433716,,,704.0,350720,-0.0014063520357012749,3683,8.467677980661392e-05,0.0032573938369750977,1763260617.2869763,8.963133586803451e-05,0.0,0.00019924461957998574
,526.8328776359558,,500.0,500.0,,350792,,3684,,,1763260617.3264477,,,
0.00019504129886627197,529.550975561142,0.551957905292511,,,705.0,353408,6.0706399381160736e-05,3711,4.830770194530487e-06,0.14991408586502075,1763260620.0445457,8.801843068795279e-05,0.0,0.0004326821945142001
-0.0002879202365875244,529.7135045528412,0.597568690776825,,,705.0,353536,0.0017370069399476051,3713,1.9653700292110443e-05,0.00023365020751953125,1763260620.2070746,8.794162567937747e-05,0.0,375.53765869140625
0.0003000926226377487,529.9922308921814,0.5952141284942627,,,706.0,353792,-0.008316499181091785,3715,0.00016331393271684647,0.12605971097946167,1763260620.485801,8.778801566222683e-05,0.0,0.00037871740642003715
-0.006463624536991119,531.6793756484985,0.5732842683792114,,,707.0,355456,-0.008811128325760365,3731,0.00029497500509023666,-0.12671148777008057,1763260622.1729457,8.678955782670528e-05,0.0,0.00017284302157349885
-0.009385555982589722,531.973619222641,0.49406564235687256,,,707.0,355712,-0.0020428597927093506,3734,0.00012919120490550995,-0.17932164669036865,1763260622.4671893,8.663594780955464e-05,0.0,0.0028344360180199146
-0.0019470229744911194,534.3462836742401,0.5332084894180298,,,708.0,357888,-5.172938108444214e-05,3755,4.6055763959884644e-05,-0.13268911838531494,1763260624.8398538,8.533026266377419e-05,0.0,0.0003432004596106708
,536.5202057361603,,500.0,500.0,,360016,,3775,,,1763260627.0137758,,,
-0.012959510087966919,537.0130090713501,0.5293554663658142,,,709.0,360448,0.002599756233394146,3779,0.0003068791702389717,-0.13483166694641113,1763260627.5065792,8.379416249226779e-05,0.0,0.0002538865664973855
-0.007383037358522415,539.6238212585449,0.6423144340515137,,,710.0,363008,0.0024736979976296425,3804,0.00041481759399175644,0.021489322185516357,1763260630.1173913,8.225806232076138e-05,0.0,0.0002850175660569221
-0.0036185774952173233,539.8609671592712,0.5822271108627319,,,710.0,363264,0.0008029201999306679,3807,6.018858402967453e-05,-0.142645001411438,1763260630.3545372,8.210445230361074e-05,0.0,0.0023107179440557957
,543.6062240600586,,37.0,37.0,,367280,,3847,,,1763260634.0997941,,,
-0.0013058185577392578,546.443882226944,0.5649467706680298,,,714.0,369920,0.0007079429924488068,3879,2.9187649488449097e-05,-8.082389831542969e-05,1763260636.9374523,7.81105991336517e-05,0.0,473.162353515625
,546.8431277275085,,500.0,500.0,,370359,,3883,,,1763260637.3366978,,,
0.002087024971842766,546.963879108429,0.6075438857078552,,,715.0,370432,0.003460988402366638,3884,5.613081157207489e-05,9.542703628540039e-05,1763260637.4574492,7.780337909935042e-05,0.0,361.6561279296875
-0.001328006386756897,547.2388257980347,0.5874150395393372,,,715.0,370688,-0.0026456406340003014,3887,5.482975393533707e-05,0.0793415904045105,1763260637.732396,7.764976908219978e-05,0.0,0.006107214838266373
-3.621727228164673e-05,547.6070468425751,0.5815948843955994,,,715.0,371072,-0.0028102602809667587,3891,3.918074071407318e-05,-5.137920379638672e-05,1763260638.100617,7.741935405647382e-05,0.0,777.0694580078125
,548.3313608169556,,500.0,500.0,,371808,,3898,,,1763260638.824931,,,
0.00033894600346684456,549.831732749939,0.5624672770500183,,,716.0,373248,0.0003400929272174835,3912,4.157796502113342e-05,-4.881032943725586,1763260640.3253028,7.611366891069338e-05,0.0,0.00024221479543484747
-0.00015635183081030846,550.074586391449,0.5342530012130737,,,716.0,373504,-0.0021336590871214867,3915,3.039184957742691e-05,-1.4445774555206299,1763260640.5681565,7.596005889354274e-05,0.0,0.003154114354401827
0.0004833340644836426,551.4176270961761,0.6031310558319092,,,717.0,374784,0.003655620850622654,3928,3.315974026918411e-05,-2.5638060569763184,1763260641.9111972,7.519200880778953e-05,0.0,0.0004982319078408182
,552.9930264949799,,500.0,500.0,,376330,,3944,,,1763260643.4865966,,,
0.0008405186235904694,553.1146321296692,0.5767126083374023,,,718.0,376448,-0.002158256247639656,3945,4.367530345916748e-05,-0.00018656253814697266,1763260643.6082022,7.419355097226799e-05,0.0,129.5988006591797
0.0003355666995048523,553.2383289337158,0.5915251970291138,,,718.0,376576,-0.0006166109815239906,3946,4.049856215715408e-05,-3.4212875366210938,1763260643.731899,7.411674596369267e-05,0.0,0.0015792055055499077
0.003129512071609497,554.0436804294586,0.5975624918937683,,,718.0,377344,-0.0004475964233279228,3954,2.2134743630886078e-05,0.001538693904876709,1763260644.5372505,7.365591591224074e-05,0.0,562.9115600585938
-0.0005146414041519165,554.977769613266,0.5484580993652344,,,719.0,378240,-0.001370617188513279,3963,3.308337181806564e-05,-0.6798080205917358,1763260645.4713397,7.31182808522135e-05,0.0,0.003149655880406499
0.0008374927565455437,555.6280972957611,0.6054080724716187,,,719.0,378880,0.0016057929024100304,3969,3.2543204724788666e-05,-0.10072469711303711,1763260646.1216674,7.27342558093369e-05,0.0,0.0005746351089328527
0.000350072979927063,556.8643877506256,0.5529354214668274,,,719.0,380032,0.004891796037554741,3981,0.00011084415018558502,-0.0003911256790161133,1763260647.3579578,7.204301073215902e-05,0.0,702.5796508789062
-0.004122795537114143,557.1002261638641,0.5425174236297607,,,720.0,380288,0.0006318995729088783,3983,0.00011290330439805984,-0.4933274984359741,1763260647.5937963,7.188940071500838e-05,0.0,0.0011546197347342968
3.9305537939071655e-05,558.5116426944733,0.5902073979377747,,,720.0,381696,0.0005534887313842773,3997,4.26173210144043e-06,-0.100838303565979,1763260649.0052128,7.104454562067986e-05,0.0,0.0023718662559986115
,560.930418252945,,500.0,500.0,,384028,,4020,,,1763260651.4239883,,,
,565.0105955600739,,500.0,500.0,,388028,,4059,,,1763260655.5041656,,,
,568.0794398784637,,500.0,500.0,,391028,,4087,,,1763260658.57301,,,
-0.003279738128185272,568.5556704998016,0.5507929921150208,,,725.0,391424,-0.002649846486747265,4091,7.595028728246689e-05,-0.09588992595672607,1763260659.0492406,6.520737224491313e-05,0.0,0.0004442105127964169
-0.0002263784408569336,570.0211181640625,0.5511932373046875,,,726.0,392832,0.00044628512114286423,4105,8.246954530477524e-05,-0.2396177053451538,1763260660.5146883,6.436251715058461e-05,0.0,0.0005038628587499261
-0.002727331593632698,570.3918855190277,0.552420437335968,,,726.0,393216,0.0008158339187502861,4109,5.511287599802017e-05,-0.423425555229187,1763260660.8854556,6.413210212485865e-05,0.0,0.002290564589202404
0.0002604350447654724,571.0141365528107,0.6025162935256958,,,726.0,393856,0.0016268948093056679,4115,4.9513764679431915e-05,0.20145022869110107,1763260661.5077066,6.374807708198205e-05,0.0,0.00043052673572674394
-0.00506938248872757,571.3826367855072,0.5495924949645996,,,726.0,394240,0.003933933563530445,4119,0.00012593436986207962,-0.23354434967041016,1763260661.8762069,6.351766205625609e-05,0.0,0.002168690785765648
-0.00019975006580352783,573.8729958534241,0.5450941920280457,,,728.0,396800,-0.0014314847066998482,4144,1.995731145143509e-05,0.06946384906768799,1763260664.366566,6.19815691607073e-05,0.0,0.0004980690428055823
-0.0012999475002288818,574.5088150501251,0.5173868536949158,,,728.0,397440,0.00010963529348373413,4150,4.1969120502471924e-05,-0.18841588497161865,1763260665.0023851,6.15975441178307e-05,0.0,0.000340543279889971
-0.0005822181701660156,576.2831716537476,0.521318793296814,,,729.0,399232,-2.4786219000816345e-05,4168,2.2899359464645386e-05,-0.27997326850891113,1763260666.7767417,6.052227399777621e-05,0.0,0.0023109344765543938
0.000143345445394516,577.8682086467743,0.5493254661560059,,,730.0,400896,0.00014677643775939941,4184,1.0102987289428711e-05,-0.2114163637161255,1763260668.3617787,5.952380888629705e-05,0.0,0.0005894594360142946
0.0023388899862766266,578.8214321136475,0.5854385495185852,,,730.0,401920,0.0010880203917622566,4194,7.013510912656784e-05,0.03996539115905762,1763260669.3150022,5.8909368817694485e-05,0.0,0.00032086920691654086
-0.0005707573145627975,579.2761325836182,0.5010898113250732,,,731.0,402432,0.0019046040251851082,4199,3.843475133180618e-05,0.32531243562698364,1763260669.7697027,5.8602148783393204e-05,0.0,0.0003413638914935291
0.001132376492023468,581.7153081893921,0.5852721929550171,,,732.0,404992,-0.0014133602380752563,4224,5.2014365792274475e-05,0.26134175062179565,1763260672.2088783,5.7066052249865606e-05,0.0,0.0002907810849137604
-0.0008743181824684143,582.1802170276642,0.5514666438102722,,,732.0,405504,-0.0014890683814883232,4229,3.1993724405765533e-05,-0.05119180679321289,1763260672.673787,5.6758832215564325e-05,0.0,0.0003329629253130406
,583.596349477768,,500.0,500.0,,407028,,4243,,,1763260674.0899196,,,
-0.0005165114998817444,583.9553327560425,0.5350364446640015,,,733.0,407296,-5.8438628911972046e-05,4246,2.4568289518356323e-06,0.21775716543197632,1763260674.4489028,5.568356209550984e-05,0.0,0.0006904936744831502
-0.002084478735923767,584.5660421848297,0.562694787979126,,,734.0,407936,-0.0005389358848333359,4252,6.69918954372406e-05,-0.1934337615966797,1763260675.0596123,5.529954069061205e-05,0.0,0.0005518262041732669
-0.0003040730953216553,584.7073559761047,0.590334415435791,,,734.0,408064,0.00015116669237613678,4254,6.588175892829895e-06,1.5497207641601562e-06,1763260675.200926,5.522273568203673e-05,0.0,228.85995483398438
-0.00021975859999656677,584.8573822975159,0.5706689357757568,,,734.0,408192,0.000799303874373436,4255,6.323680281639099e-06,-0.020039916038513184,1763260675.3509524,5.514593067346141e-05,0.0,0.0024442924186587334
,586.6170508861542,,500.0,500.0,,410028,,4273,,,1763260677.110621,,,
-0.0022575855255126953,586.9752304553986,0.5284059643745422,,,735.0,410368,0.00019812025129795074,4276,6.117857992649078e-05,-0.1644827127456665,1763260677.4688005,5.384024552768096e-05,0.0,0.0005807194393128157
0.0007469933480024338,587.0972630977631,0.5094715356826782,,,735.0,410496,0.0018473351374268532,4277,3.6452896893024445e-05,0.16495591402053833,1763260677.5908332,5.376344051910564e-05,0.0,0.00035608105827122927
,587.1101033687592,,500.0,500.0,,410528,,4278,,,1763260677.6036735,,,
,588.1172320842743,,500.0,500.0,,411528,,4288,,,1763260678.6108022,,,
8.322298526763916e-05,588.3484883308411,0.5488675236701965,,,736.0,411776,-0.0005223164334893227,4290,2.319924533367157e-06,-0.009379982948303223,1763260678.8420584,5.299539043335244e-05,0.0,0.0016507393447682261
,588.5025427341461,,500.0,500.0,,412028,,4292,,,1763260678.9961128,,,
0.0006053484976291656,590.7182366847992,0.5612626075744629,,,737.0,414208,-0.002588442526757717,4314,1.7085112631320953e-05,-0.0026084184646606445,1763260681.2118068,5.153609890840016e-05,0.0,0.0022491691634058952
-0.000157979317009449,591.0910041332245,0.5461850762367249,,,737.0,414592,0.0006445841863751411,4318,7.962808012962341e-07,1.4066696166992188e-05,1763260681.5845742,5.13056838826742e-05,0.0,286.5112609863281
,593.9557828903198,,500.0,500.0,,417528,,4346,,,1763260684.449353,,,
,595.9596583843231,,500.0,500.0,,419528,,4366,,,1763260686.4532285,,,
-0.00045412778854370117,596.5942828655243,0.5401622653007507,,,740.0,420096,-8.989498019218445e-05,4372,4.239380359649658e-06,0.0001296401023864746,1763260687.087853,4.800307215191424e-05,0.0,653.2890014648438
-0.00010266155004501343,597.0899662971497,0.5065719485282898,,,740.0,420608,0.0005898298695683479,4377,3.105867654085159e-05,4.6133995056152344e-05,1763260687.5835364,4.769585211761296e-05,0.0,428.7127380371094
-0.000882413238286972,597.21284532547,0.5126755237579346,,,740.0,420736,0.002365807071328163,4378,3.8312748074531555e-05,0.02064305543899536,1763260687.7064154,4.761904710903764e-05,0.0,0.00223117065615952
-0.00014906376600265503,598.1108345985413,0.5547649264335632,,,740.0,421632,-1.4415010809898376e-05,4387,1.8384307622909546e-06,-7.271766662597656e-06,1763260688.6044047,4.7081412049010396e-05,0.0,463.4637756347656
-0.00497031956911087,599.1134967803955,0.5726017951965332,,,741.0,422656,-0.005368637852370739,4396,0.0001622149720788002,0.02718418836593628,1763260689.6070669,4.646697561838664e-05,0.0,0.0024192947894334793
-0.00016910023987293243,600.7458488941193,0.5478875637054443,,,742.0,424448,-0.0008669011294841766,4413,2.1716579794883728e-05,-0.26630961894989014,1763260691.239419,4.539170549833216e-05,0.0,0.000605694658588618
0.0002223588526248932,600.8583111763,0.5314717292785645,,,742.0,424576,-0.0001652408391237259,4415,1.389533281326294e-06,8.976459503173828e-05,1763260691.3518813,4.531490048975684e-05,0.0,955.739990234375
-0.0007219240069389343,604.7554664611816,0.5499194264411926,,,744.0,428800,-0.0015921629965305328,4456,5.929730832576752e-05,-0.040157318115234375,1763260695.2490366,4.2780338844750077e-05,0.0,0.000805537449195981
-0.002604365348815918,606.0301752090454,0.5760816931724548,,,745.0,430208,0.0014465926215052605,4470,1.9014813005924225e-05,-0.16442513465881348,1763260696.5237453,4.1935483750421554e-05,0.0,0.0021976600401103497
,606.7570886611938,,500.0,500.0,,431028,,4478,,,1763260697.2506588,,,
-1.4767050743103027e-05,606.9579703807831,0.5236068367958069,,,746.0,431232,0.0008544111624360085,4480,2.40374356508255e-06,0.06043928861618042,1763260697.4515405,4.132104368181899e-05,0.0,0.0019908370450139046
-0.0016804933547973633,608.097674369812,0.5446823239326477,,,746.0,432512,-0.0037290379405021667,4492,0.00011269375681877136,0.014774560928344727,1763260698.5912445,4.055299359606579e-05,0.0,0.0005629317020066082
2.2843480110168457e-05,608.463791847229,0.5693637728691101,,,746.0,432896,5.3085386753082275e-06,4496,1.2356787919998169e-05,-0.04921603202819824,1763260698.957362,4.0322582208318636e-05,0.0,0.000617910991422832
,608.5772244930267,,500.0,500.0,,433028,,4498,,,1763260699.0707946,,,
0.0017247945070266724,610.6332721710205,0.5681307911872864,,,748.0,435328,0.00023497175425291061,4520,1.482199877500534e-05,-0.6913248300552368,1763260701.1268423,3.886328704538755e-05,0.0,0.0012174851726740599
,610.7681341171265,,500.0,500.0,,435528,,4522,,,1763260701.2617042,,,
-0.0011989772319793701,610.9620203971863,0.5847374796867371,,,748.0,435712,0.0008101239800453186,4524,8.730217814445496e-06,-0.10975146293640137,1763260701.4555905,3.863287201966159e-05,0.0,0.00202343612909317
-0.0015251822769641876,611.0711004734039,0.589320957660675,,,748.0,435840,0.0011402945965528488,4525,1.158192753791809e-05,-0.029157400131225586,1763260701.5646706,3.855606701108627e-05,0.0,0.0008495552465319633
,611.2026453018188,,500.0,500.0,,436028,,4527,,,1763260701.6962154,,,
-0.0006547644734382629,611.5462009906769,0.5704416632652283,,,748.0,436352,0.0011441586539149284,4531,6.00423663854599e-06,0.0007575154304504395,1763260702.039771,3.824884697678499e-05,0.0,0.002601110376417637
-0.0015663150697946548,611.764041185379,0.5700840353965759,,,749.0,436608,-0.0010733800008893013,4533,6.72386959195137e-05,0.024595558643341064,1763260702.2576113,3.809523695963435e-05,0.0,0.0007190734031610191
,611.7993352413177,,500.0,500.0,,436710,,4534,,,1763260702.2929053,,,
-0.000878017395734787,613.7027649879456,0.5610811710357666,,,750.0,438784,0.001217869110405445,4555,3.823079168796539e-06,-1.0728836059570312e-05,1763260704.196335,3.678955545183271e-05,0.0,899.6585693359375
0.0001671724021434784,613.920467376709,0.5784088969230652,,,750.0,439040,-0.0003042127937078476,4557,5.1371753215789795e-06,-0.01888871192932129,1763260704.4140375,3.663594543468207e-05,0.0,0.0009123961208388209
-0.0021661370992660522,614.3573288917542,0.5439057350158691,,,750.0,439552,0.002005939371883869,4562,1.9223429262638092e-05,-0.034744858741760254,1763260704.850899,3.632872540038079e-05,0.0,0.0008818017086014152
0.0007144100964069366,615.6037821769714,0.562117338180542,,,751.0,440960,0.0015633879229426384,4576,2.8493814170360565e-05,-0.013172030448913574,1763260706.0973523,3.548387030605227e-05,0.0,0.0017393451416864991
,618.9935214519501,,500.0,500.0,,444710,,4613,,,1763260709.4870915,,,
0.0011550597846508026,620.2227776050568,0.5819216966629028,,,754.0,446080,0.00014489702880382538,4626,4.254654049873352e-05,-0.741969108581543,1763260710.7163477,3.2411673601018265e-05,0.0,0.0009914300171658397
-0.001980174332857132,621.0218608379364,0.5896399021148682,,,754.0,446976,-0.0017233965918421745,4635,2.1991319954395294e-05,-0.030437111854553223,1763260711.515431,3.187403854099102e-05,0.0,0.0007518253987655044
-0.001529879868030548,621.5802178382874,0.5683289766311646,,,755.0,447616,0.0002322159707546234,4641,2.072937786579132e-05,0.17420357465744019,1763260712.073788,3.149001713609323e-05,0.0,0.0005450306343846023
-0.000859968364238739,621.7991156578064,0.5634825825691223,,,755.0,447872,9.614601731300354e-05,4644,1.5720725059509277e-05,-0.30796098709106445,1763260712.2926857,3.133640711894259e-05,0.0,0.0015576633159071207
0.0006216391921043396,623.4179663658142,0.5687642693519592,,,756.0,449664,0.00029599573463201523,4661,2.0547769963741302e-05,-0.007648587226867676,1763260713.9115365,3.0261136998888105e-05,0.0,0.0006398970144800842
0.0003902614116668701,624.7064146995544,0.583297610282898,,,757.0,451072,-0.0004013665020465851,4675,6.143003702163696e-06,0.034495413303375244,1763260715.1999848,2.9416281904559582e-05,0.0,0.0006813922082073987
-0.0003849044442176819,626.1081945896149,0.515306293964386,,,757.0,452608,5.0224363803863525e-05,4691,1.0346993803977966e-05,0.02036231756210327,1763260716.6017647,2.8494623620645143e-05,0.0,0.0011027262080460787
-0.00038842856884002686,627.7131524085999,0.5764206051826477,,,758.0,454400,-0.0007702866569161415,4709,2.457760274410248e-06,-0.6714403629302979,1763260718.2067225,2.7419355319580063e-05,0.0,0.002045256085693836
-3.254227340221405e-05,628.0413501262665,0.5354743003845215,,,759.0,454784,0.001304924488067627,4713,7.381662726402283e-06,5.4955482482910156e-05,1763260718.5349202,2.7188940293854102e-05,0.0,585.2069091796875
0.00013864412903785706,630.3025143146515,0.5825333595275879,,,760.0,457344,-0.00019427482038736343,4738,1.0458752512931824e-06,0.07189589738845825,1763260720.7960844,2.56528419413371e-05,0.0,0.0017789200646802783
-0.0001479014754295349,630.4423019886017,0.5426218509674072,,,760.0,457472,0.0010417690500617027,4739,7.224269211292267e-06,0.09489881992340088,1763260720.935872,2.557603693276178e-05,0.0,0.0009072061511687934
,630.5915381908417,,500.0,500.0,,457715,,4741,,,1763260721.0851083,,,
-0.0003697499632835388,630.7736251354218,0.5636187791824341,,,760.0,457856,0.0011973800137639046,4743,8.993782103061676e-06,-0.3024646043777466,1763260721.2671952,2.534562190703582e-05,0.0,0.0017203940078616142
0.0011049062013626099,631.7901961803436,0.5591644048690796,,,761.0,459008,0.00017435569316148758,4754,2.601463347673416e-05,-0.13355672359466553,1763260722.2837663,2.465437864884734e-05,0.0,0.000918612175155431
,633.3985452651978,,500.0,500.0,,460916,,4772,,,1763260723.8921154,,,
-0.0005828104913234711,634.6550672054291,0.5862122178077698,,,763.0,462208,-6.962195038795471e-05,4786,4.151836037635803e-06,-3.159046173095703e-05,1763260725.1486373,2.273425525345374e-05,0.0,813.6527099609375
0.0004886463284492493,634.7644190788269,0.6176342964172363,,,763.0,462336,-9.744521230459213e-05,4787,5.689449608325958e-06,-0.5037401914596558,1763260725.2579892,2.265745024487842e-05,0.0,0.001989313866943121
-0.0024962984025478363,634.8727905750275,0.575542151927948,,,763.0,462464,0.0015158895403146744,4788,1.6359612345695496e-05,0.024864673614501953,1763260725.3663607,2.25806452363031e-05,0.0,0.0014041026588529348
-0.00023129209876060486,635.5330963134766,0.5767404437065125,,,763.0,463232,0.0002182377502322197,4796,1.4165416359901428e-06,-0.0001900196075439453,1763260726.0266664,2.2119815184851177e-05,0.0,264.8590393066406
-0.0006688907742500305,635.8985695838928,0.5853924751281738,,,763.0,463616,-1.8660910427570343e-05,4799,9.415671229362488e-07,-0.021939396858215332,1763260726.3921397,2.1889400159125216e-05,0.0,0.0009761325782164931
-0.0006497763097286224,636.4510452747345,0.553600013256073,,,764.0,464256,0.0005670655518770218,4806,4.9173831939697266e-06,0.08324062824249268,1763260726.9446154,2.150537693523802e-05,0.0,0.0016429545357823372
-0.0005885325372219086,636.7061409950256,0.5904857516288757,,,764.0,464512,0.000583346001803875,4809,2.2659078240394592e-06,-3.790855407714844e-05,1763260727.199711,2.1351766918087378e-05,0.0,425.2179870605469
,637.0712616443634,,500.0,500.0,,465008,,4813,,,1763260727.5648317,,,
,640.5924174785614,,500.0,500.0,,468968,,4851,,,1763260731.0859876,,,
4.0315091609954834e-05,640.6747200489044,0.5633355975151062,,,766.0,468992,6.345752626657486e-05,4852,2.5955960154533386e-06,-4.8041343688964844e-05,1763260731.1682901,1.8663595255929977e-05,0.0,512.4649658203125
0.0002684295177459717,641.4064381122589,0.5444021821022034,,,766.0,469760,0.0010323133319616318,4859,2.4747103452682495e-05,0.059569597244262695,1763260731.9000082,1.8202765204478055e-05,0.0,0.0013056814204901457
-0.0007055103778839111,642.2105393409729,0.5800445079803467,,,767.0,470656,-0.00016929581761360168,4868,3.3117830753326416e-06,-0.2506091594696045,1763260732.7041094,1.7665130144450814e-05,0.0,0.0016517568146809936
-0.0009616706520318985,642.7622246742249,0.5795677900314331,,,767.0,471296,-2.2018328309059143e-05,4874,3.168359398841858e-06,-0.10995268821716309,1763260733.2557948,1.7281105101574212e-05,0.0,0.001039491267874837
-0.000817522406578064,643.1229209899902,0.5417507290840149,,,767.0,471680,0.0007340665906667709,4878,7.554888725280762e-06,-0.07022500038146973,1763260733.616491,1.7050691894837655e-05,0.0,0.001515301875770092
-0.0003885999321937561,643.45436835289,0.5727508664131165,,,768.0,472064,-0.0007579512894153595,4882,2.985820174217224e-06,-0.00034415721893310547,1763260733.9479384,1.6820276869111694e-05,0.0,442.0791320800781
-0.00010914355516433716,646.4292325973511,0.5524745583534241,,,769.0,475392,7.1721151471138e-06,4915,7.869675755500793e-07,-0.03586006164550781,1763260736.9228027,1.4823348465142772e-05,0.0,0.0019432281842455268
-0.0008065849542617798,646.892719745636,0.5998628735542297,,,770.0,475904,-0.0006604082882404327,4920,8.923932909965515e-06,-0.8796825408935547,1763260737.3862898,1.4516129340336192e-05,0.0,0.002132334280759096
4.741549491882324e-05,647.9231894016266,0.5478219985961914,,,770.0,477056,-0.0001636771485209465,4932,1.4388933777809143e-06,-0.16046059131622314,1763260738.4167595,1.3824885172653012e-05,0.0,0.002253805985674262
0.0007308423519134521,648.0639526844025,0.5999560356140137,,,770.0,477184,0.0003192499279975891,4933,2.1494925022125244e-06,-0.12575411796569824,1763260738.5575228,1.3748080164077692e-05,0.0,0.001621705712750554
-6.029754877090454e-05,648.6137659549713,0.5802572965621948,,,771.0,477824,0.0006723850965499878,4939,3.5669654607772827e-06,0.08220553398132324,1763260739.107336,1.336405512120109e-05,0.0,0.0013777564745396376
4.817545413970947e-05,649.1969058513641,0.6141324043273926,,,771.0,478464,6.553437560796738e-05,4946,1.3364478945732117e-06,5.960464477539063e-08,1763260739.690476,1.2980030987819191e-05,0.0,511.1964111328125
-0.0008280305191874504,649.8536965847015,0.6119040250778198,,,771.0,479232,-0.0005494747310876846,4953,7.051974534988403e-06,-0.04431653022766113,1763260740.3472667,1.251920093636727e-05,0.0,0.0012128866510465741
3.8370490074157715e-06,650.2198660373688,0.5853270888328552,,,771.0,479616,0.0004904316738247871,4958,2.2975727915763855e-06,-1.8477439880371094e-05,1763260740.7134361,1.228878682013601e-05,0.0,350.8269348144531
0.0001073591411113739,650.6640400886536,0.558883786201477,,,772.0,480128,1.6798265278339386e-05,4963,3.417953848838806e-07,0.0003110170364379883,1763260741.1576102,1.198156678583473e-05,0.0,235.95225524902344
