charts/learning_rate,charts/episodic_return,_runtime,_timestamp,losses/explained_variance,global_step,losses/clipfrac,losses/approx_kl,losses/value_loss,losses/entropy,losses/old_approx_kl,losses/policy_loss,charts/episodic_length,charts/SPS,_step
0.00018095238192472607,,374.0926115512848,1763260465.0454016,0.223738431930542,198528,0.0,0.00034649576991796494,0.00023979268735274673,0.552081823348999,-0.0021171653643250465,-0.012196335941553116,,574.0,2211
0.00018079877190757543,,374.39676094055176,1763260465.349551,-0.11090505123138428,198784,0.0,1.6330741345882416e-05,0.006081731058657169,0.5736825466156006,-0.0018402887508273125,-0.0006765201687812805,,574.0,2214
0.00018041474686469883,,375.0904972553253,1763260466.0432873,-0.9746558666229248,199424,0.0,0.0005154898390173912,0.00045252201380208135,0.5391634702682495,-0.0005692141130566597,-0.004892311990261078,,575.0,2220
0.0001802611368475482,,375.3992922306061,1763260466.3520823,1.6868114471435547e-05,199680,0.0,0.00015163887292146683,406.7903747558594,0.5269734859466553,-0.001971042715013027,0.00014512985944747925,,575.0,2223
0.00018010752683039755,,375.6702952384949,1763260466.6230853,0.10180723667144775,199936,0.0,0.00024392642080783844,0.0002664232160896063,0.48618513345718384,0.005205873399972916,0.005236882716417313,,575.0,2225
0.00018003072182182223,,375.80283856391907,1763260466.7556286,0.18556374311447144,200064,0.0,0.0017212927341461182,0.00022427357907872647,0.47013866901397705,0.010221976786851883,-0.004174180328845978,,576.0,2226
,500.0,375.8501100540161,1763260466.8029,,200151,,,,,,,500.0,,2227
0.00017972350178752095,,376.3995409011841,1763260467.352331,0.3773086667060852,200576,0.009765625,0.005377795547246933,0.00032056213240139186,0.4756532907485962,0.003925788216292858,0.0009199380874633789,,576.0,2231
0.00017949308676179498,,376.8248608112335,1763260467.7776508,-0.3478550910949707,200960,0.0,0.00026766862720251083,0.00045906536979600787,0.46488237380981445,-0.01091234665364027,-0.007962115108966827,,576.0,2235
0.00017910906171891838,,377.50687646865845,1763260468.4596665,-0.013867855072021484,201600,0.001953125,0.001469823531806469,0.0003008774947375059,0.537989616394043,-0.010033450089395046,-0.016572274267673492,,577.0,2241
0.00017872503667604178,,378.23698449134827,1763260469.1897745,-5.602836608886719e-05,202240,0.0,0.00041570235043764114,282.2196960449219,0.5335127711296082,-0.0016049845144152641,-0.0015279687941074371,,578.0,2248
0.00017857142665889114,,378.5133419036865,1763260469.466132,0.020507097244262695,202496,0.0,0.0003697006031870842,0.0002971118956338614,0.5311827659606934,0.004199380986392498,-0.008418292738497257,,578.0,2250
0.0001784178166417405,,378.8275878429413,1763260469.7803779,-8.90493392944336e-05,202752,0.0,0.0004755547270178795,193.2108917236328,0.5547500252723694,0.0025045694783329964,-0.004057612270116806,,578.0,2253
0.0001772657415131107,,381.01258397102356,1763260471.965374,-4.494190216064453e-05,204672,0.0,0.0004240935668349266,266.58221435546875,0.5152695775032043,0.011577527038753033,0.0019103586673736572,,580.0,2272
0.00017672810645308346,,381.97617197036743,1763260472.928962,-0.543344259262085,205568,0.0,0.0008774679154157639,0.00017875160847324878,0.5330061912536621,0.012374002486467361,0.009744370356202126,,581.0,2280
0.0001758064463501796,,383.6000642776489,1763260474.5528543,0.07997786998748779,207104,0.0,0.0001576784998178482,0.00022818834986537695,0.550244152545929,0.0017921607941389084,-0.0019316896796226501,,583.0,2295
0.00017565283633302897,,383.90046405792236,1763260474.853254,-0.43709611892700195,207360,0.0,4.736427217721939e-05,0.0065450784750282764,0.5284234285354614,0.0013907281681895256,0.0009107515215873718,,583.0,2298
0.00017488478624727577,,385.2146029472351,1763260476.167393,-0.036153435707092285,208640,0.0,0.00038250163197517395,0.00015797323430888355,0.5485987067222595,0.0026412177830934525,0.001964230090379715,,584.0,2310
0.00017480798123870045,,385.3488039970398,1763260476.301594,-0.00011789798736572266,208768,0.0,5.8445148169994354e-05,101.33426666259766,0.5162906646728516,0.0014361636713147163,-0.0004842206835746765,,585.0,2312
0.00017442395619582385,,385.97408080101013,1763260476.9268708,0.009904742240905762,209408,0.0,0.001248696818947792,0.0003403226437512785,0.5592159628868103,0.00331328809261322,-0.011562470346689224,,585.0,2318
0.0001741935411700979,,386.4119415283203,1763260477.3647316,0.007604122161865234,209792,0.0,0.0005562081933021545,0.006633031647652388,0.5071498155593872,0.014810871332883835,-0.005517743527889252,,586.0,2322
0.00017403994570486248,,386.6705892086029,1763260477.6233792,0.05492454767227173,210048,0.0,0.0002267872914671898,0.0001935348118422553,0.4978453516960144,0.0026545552536845207,-0.0002980828285217285,,586.0,2324
0.0001737327256705612,,387.2281093597412,1763260478.1808994,-0.07339882850646973,210560,0.0,0.0005701333284378052,0.0001841391931520775,0.546309769153595,0.002866668626666069,-0.0006594732403755188,,586.0,2329
0.00017311828560195863,,388.34332823753357,1763260479.2961183,0.0011423230171203613,211584,0.0,0.00024187378585338593,0.00022501825878862292,0.5044515132904053,0.0016016941517591476,0.0023449286818504333,,587.0,2339
0.00017288787057623267,,388.7613482475281,1763260479.7141383,-0.07554662227630615,211968,0.001953125,0.0013310126960277557,0.00034606148255988955,0.5056055188179016,-0.0054857004433870316,-0.012354038655757904,,588.0,2343
0.0001725806505419314,,389.33363819122314,1763260480.2864282,-0.016971707344055176,212480,0.0,0.0005457047373056412,0.00024485428002662957,0.5418107509613037,0.007227221503853798,0.001036815345287323,,588.0,2348
0.0001721966254990548,,390.0102787017822,1763260480.9630687,-0.10418903827667236,213120,0.0,7.760152220726013e-05,0.00019145352416671813,0.5427089333534241,0.0025902483612298965,-0.0028486065566539764,,589.0,2354
0.00017165899043902755,,390.94023537635803,1763260481.8930254,0.01965808868408203,214016,0.0,0.0006128521636128426,0.00028464983915910125,0.5751650333404541,-0.001189463771879673,-0.01061088964343071,,590.0,2363
,500.0,393.8856010437012,1763260484.838391,,216651,,,,,,,500.0,,2389
,500.0,394.5503933429718,1763260485.5031834,,217151,,,,,,,500.0,,2394
0.00016781874001026154,,398.1904420852661,1763260489.143232,0.0017256736755371094,220416,0.0,0.0010188780725002289,0.00021756032947450876,0.596081554889679,-0.004154587164521217,-0.007668986916542053,,596.0,2426
0.00016758832498453557,,398.63183546066284,1763260489.5846255,-0.1286630630493164,220800,0.0,0.0003473842516541481,0.007303820922970772,0.4787217378616333,0.0027360031381249428,0.002506546676158905,,596.0,2430
0.00016643624985590577,,401.67642188072205,1763260492.629212,-0.00012826919555664062,222720,0.0,9.64682549238205e-05,833.5288696289062,0.5376086235046387,0.0013575293123722076,-0.0023585502058267593,,596.0,2449
0.0001654377847444266,,403.7897403240204,1763260494.7425303,-0.07740199565887451,224384,0.0,0.00021464470773935318,0.0047121671959757805,0.5355214476585388,-0.0024442458525300026,2.078711986541748e-05,,597.0,2465
0.0001639016845729202,,408.128041267395,1763260499.0808313,0.0006558895111083984,226944,0.0,0.0008099479600787163,524.1976318359375,0.5529433488845825,0.00340315792709589,-0.013719666749238968,,597.0,2491
0.00016374807455576956,,408.3954870700836,1763260499.348277,-1.9433228969573975,227200,0.0,0.00048250332474708557,0.0005913472268730402,0.5683306455612183,-0.00510762631893158,-0.019150875508785248,,598.0,2493
0.00016298002447001636,,409.8197708129883,1763260500.7725608,0.0703858733177185,228480,0.0,0.0002799062058329582,0.00486483471468091,0.6208102107048035,0.004042520187795162,-0.002194344997406006,,599.0,2506
,500.0,410.71463894844055,1763260501.667429,,229348,,,,,,,500.0,,2514
0.00016244238940998912,,410.83909010887146,1763260501.7918801,3.743171691894531e-05,229376,0.0,0.00022392254322767258,482.458984375,0.5437020063400269,0.004226445220410824,0.0011444203555583954,,599.0,2515
0.00016213516937568784,,411.4048881530762,1763260502.3576782,-0.00036978721618652344,229888,0.0,0.002318975515663624,516.3125,0.45726335048675537,0.02434137836098671,0.013555333018302917,,600.0,2520
0.00016129032883327454,,412.944539308548,1763260503.8973293,0.07567119598388672,231296,0.0,0.000604814849793911,0.00018202463979832828,0.5914605855941772,0.010703337378799915,0.004313398152589798,,601.0,2533
0.00016090630379039794,,413.68346214294434,1763260504.6362522,-0.0004572868347167969,231936,0.0,0.0004732562229037285,966.999267578125,0.5508511066436768,-0.005167064256966114,0.003112316131591797,,602.0,2540
,500.0,414.4080717563629,1763260505.3608618,,232634,,,,,,,500.0,,2547
0.00015906298358459026,,416.97264862060547,1763260507.9254386,0.6538844704627991,235008,0.001953125,0.0042447904124855995,0.00042777680209837854,0.5319185853004456,-0.007668056525290012,-0.009358048439025879,,604.0,2570
,500.0,417.02755641937256,1763260507.9803464,,235134,,,,,,,500.0,,2571
,500.0,417.55792355537415,1763260508.5107136,,235634,,,,,,,500.0,,2576
0.00015867895854171365,,417.66317796707153,1763260508.615968,-0.0002760887145996094,235648,0.0,0.0007332563400268555,622.4609985351562,0.5729286670684814,-0.01112070307135582,0.004608524963259697,,605.0,2577
0.00015675883332733065,,420.99729466438293,1763260511.9500847,-0.009395241737365723,238848,0.0,0.0001378413289785385,0.005887302570044994,0.5548747181892395,0.008337656036019325,-0.0018381942063570023,,608.0,2608
0.00015660522331018,,421.2478542327881,1763260512.2006443,-0.5647306442260742,239104,0.0,0.0013898424804210663,0.00015820743283256888,0.5398056507110596,-0.0020817983895540237,-0.02177935093641281,,608.0,2610
,500.0,423.2143497467041,1763260514.1671398,,241134,,,,,,,500.0,,2630
0.0001550691231386736,,423.986900806427,1763260514.9396908,9.238719940185547e-06,241664,0.0,0.0008975882083177567,717.8611450195312,0.5200210809707642,0.0067888349294662476,0.0068283602595329285,,611.0,2636
0.00015445468307007104,,425.0963509082794,1763260516.049141,8.231401443481445e-05,242688,0.0,3.954209387302399e-05,608.2847290039062,0.5506195425987244,-0.00042854808270931244,-0.00014354661107063293,,611.0,2646
0.00015437787806149572,,425.2218904495239,1763260516.1746805,-0.015387296676635742,242816,0.0,0.00020259153097867966,0.004969657398760319,0.5497580766677856,0.00032291095703840256,-0.0029338281601667404,,612.0,2647
0.0001543010730529204,,425.34453296661377,1763260516.297323,-0.1589663028717041,242944,0.0,0.0016200952231884003,0.0002459307142999023,0.5626274943351746,-0.006981395184993744,0.0022698435932397842,,612.0,2648
0.00015307219291571528,,427.37233543395996,1763260518.3251255,-0.14488184452056885,244992,0.0,0.0005040299147367477,0.0003791015478782356,0.5455489158630371,-0.0018217209726572037,-0.006511246785521507,,614.0,2668
0.000152764972881414,,427.90248942375183,1763260518.8552794,-0.05309128761291504,245504,0.0,0.0002759816125035286,0.0002818549401126802,0.6125214099884033,-0.0036798780784010887,-0.0020146220922470093,,614.0,2673
0.00015215053281281143,,428.97171235084534,1763260519.9245024,-0.5554232597351074,246528,0.0,0.0008937465026974678,0.00013898852921556681,0.4995418190956116,0.0006416896358132362,0.0008048713207244873,,615.0,2683
0.0001519969227956608,,429.3017566204071,1763260520.2545466,-0.2886723279953003,246784,0.001953125,0.0034547531977295876,0.005111160222440958,0.5559200644493103,0.0254505667835474,-0.03415906801819801,,615.0,2687
0.00015184331277851015,,429.5450689792633,1763260520.497859,-0.17790329456329346,247040,0.0,0.0005630692467093468,0.00016947725089266896,0.5061625242233276,-0.00019777659326791763,-0.0015949755907058716,,615.0,2689
0.0001516897027613595,,429.8257303237915,1763260520.7785203,-0.10882008075714111,247296,0.0,0.0006481101736426353,0.004728816449642181,0.5027860999107361,-0.0041603269055485725,-0.0032481513917446136,,616.0,2692
,427.0,433.9541790485382,1763260524.906969,,251334,,,,,,,427.0,,2732
,500.0,436.0778295993805,1763260527.0306196,,253334,,,,,,,500.0,,2752
,500.0,436.59412145614624,1763260527.5469115,,253834,,,,,,,500.0,,2757
0.00014685100177302957,,438.19676327705383,1763260529.1495533,0.0002509951591491699,255360,0.0,0.0003345627337694168,445.82672119140625,0.5682183504104614,-0.0054123252630233765,0.0033905766904354095,,623.0,2772
0.000146236561704427,,439.1767723560333,1763260530.1295624,3.5762786865234375e-06,256384,0.0,0.00021594949066638947,349.6407165527344,0.5490854978561401,-2.670101821422577e-05,-0.00013774633407592773,,624.0,2782
0.00014615975669585168,,439.3141098022461,1763260530.2668998,-0.2330012321472168,256512,0.0,0.00017173122614622116,0.004579400178045034,0.48623430728912354,0.002809225581586361,-0.00684247724711895,,624.0,2783
0.00014554531662724912,,440.4265959262848,1763260531.379386,0.16946333646774292,257536,0.0,0.0017109401524066925,0.005786825902760029,0.5748120546340942,-0.01506192609667778,-0.0021536871790885925,,625.0,2793
0.00014362519141286612,,443.8485367298126,1763260534.8013268,-0.1339207887649536,260736,0.0,0.0003809640184044838,0.00017663565813563764,0.5382732152938843,0.012312053702771664,-0.003437703475356102,,627.0,2824
0.0001424731162842363,,445.8659517765045,1763260536.8187418,-2.0175013542175293,262656,0.00390625,0.0009662965312600136,0.00034066589432768524,0.503177285194397,0.005502146668732166,0.006736472249031067,,629.0,2843
0.0001416282611899078,,447.38570284843445,1763260538.3384929,0.0636751651763916,264064,0.0,0.0005294643342494965,0.004360518418252468,0.5593404769897461,-0.005791062489151955,0.00222150981426239,,630.0,2857
0.00014009216101840138,,450.0373499393463,1763260540.99014,-0.2869967222213745,266624,0.0,0.0007076840847730637,0.0003368225006852299,0.5208361148834229,0.006124168634414673,-0.005187623202800751,,632.0,2882
0.00013963133096694946,,450.8370954990387,1763260541.7898855,4.357099533081055e-05,267392,0.0,0.0003305608406662941,419.2945556640625,0.556591808795929,0.00018573831766843796,0.004915349185466766,,633.0,2890
0.00013832564582116902,,453.0808322429657,1763260544.0336223,0.1075085997581482,269568,0.0,0.00015244446694850922,0.0038393521681427956,0.5318166017532349,0.004795938730239868,0.0017544999718666077,,634.0,2911
0.00013686636521015316,,455.58051896095276,1763260546.533309,0.04817599058151245,272000,0.0,0.0022267187014222145,0.00473488075658679,0.5710198283195496,-0.002637646161019802,-0.020830057561397552,,636.0,2935
0.00013602151011582464,,457.06018710136414,1763260548.0129771,-0.00010120868682861328,273408,0.0,3.703031688928604e-05,706.1815795898438,0.5138505101203918,-0.0021251579746603966,-0.001093253493309021,,637.0,2949
0.00013533026503864676,,458.24434328079224,1763260549.1971333,-0.17468678951263428,274560,0.0,0.0005336739122867584,0.003609916428104043,0.5782051086425781,0.0050253309309482574,-0.009968489408493042,,638.0,2960
0.00013440860493574291,,459.8392207622528,1763260550.7920108,-0.09477663040161133,276096,0.0,0.00044848769903182983,0.00039779857615940273,0.5841672420501709,-0.007750043645501137,-0.006408567540347576,,640.0,2975
0.0001335637498414144,,461.3298006057739,1763260552.2825906,-0.10601699352264404,277504,0.0,0.0006546797230839729,0.0046910191886126995,0.5907905697822571,0.016278736293315887,0.0006521269679069519,,641.0,2989
,500.0,462.1402187347412,1763260553.0930088,,278334,,,,,,,500.0,,2997
0.00013218125968705863,,463.7262976169586,1763260554.6790876,-0.1714102029800415,279808,0.0,0.0014609433710575104,0.00019142527889925987,0.5881122350692749,-0.003197547048330307,-0.0019626840949058533,,642.0,3011
,500.0,467.9233658313751,1763260558.8761559,,283834,,,,,,,500.0,,3051
0.00012964669440407306,,468.17059564590454,1763260559.1233857,-0.10088789463043213,284032,0.0,0.0003073830157518387,0.005048168823122978,0.5388770699501038,-0.001086205244064331,-0.003375813364982605,,645.0,3053
,500.0,469.5524299144745,1763260560.50522,,285334,,,,,,,500.0,,3066
0.00012857142428401858,,470.0610706806183,1763260561.0138607,-0.019742488861083984,285824,0.0,0.00017988774925470352,0.00019658147357404232,0.5447080731391907,0.0033009620383381844,-0.00192994624376297,,647.0,3070
0.00012780337419826537,,471.3948664665222,1763260562.3476565,-0.03389608860015869,287104,0.0,0.0001806626096367836,0.00034463664633221924,0.5616105794906616,-0.0011929860338568687,0.004814676940441132,,648.0,3083
0.00012688171409536153,,473.0411832332611,1763260563.9939733,0.003524601459503174,288640,0.0,0.0005788188427686691,0.0003281094250269234,0.5814772248268127,0.002078486606478691,0.007343307137489319,,649.0,3098
0.00012657449406106025,,473.5742645263672,1763260564.5270545,-0.046533823013305664,289152,0.0,0.000849883072078228,0.00028801598818972707,0.5404559373855591,-0.0050412388518452644,-0.003855988383293152,,649.0,3103
0.0001251152134500444,,476.1016914844513,1763260567.0544815,-0.0027718544006347656,291584,0.0,0.00163181871175766,0.004502278286963701,0.49825677275657654,-0.001979716122150421,-0.020179003477096558,,651.0,3127
,500.0,476.27385210990906,1763260567.2266421,,291834,,,,,,,500.0,,3129
0.0001243471633642912,,477.4417681694031,1763260568.3945582,0.00011366605758666992,292864,0.0,0.0001158732920885086,884.252197265625,0.4298279285430908,0.0004003923386335373,0.002078033983707428,,652.0,3141
0.00012427035835571587,,477.6034622192383,1763260568.5562522,1.1026859283447266e-05,292992,0.0,2.2067688405513763e-05,151.7401885986328,0.5594998598098755,0.0001026662066578865,5.444139242172241e-05,,652.0,3143
,500.0,477.8926818370819,1763260568.8454719,,293366,,,,,,,500.0,,3146
0.00012258064816705883,,480.40151286125183,1763260571.354303,-0.044466257095336914,295808,0.0,0.00020391866564750671,0.0003125630028080195,0.5478575229644775,-0.0010638665407896042,-0.004707343876361847,,654.0,3170
0.00012188940308988094,,481.64409708976746,1763260572.596887,-0.0008273124694824219,296960,0.0,0.00036729685962200165,518.40869140625,0.4723064601421356,0.00029739364981651306,0.007462784647941589,,655.0,3183
0.00012158218305557966,,482.15489411354065,1763260573.1076841,-0.0003185272216796875,297472,0.0,7.361825555562973e-05,453.60845947265625,0.5914405584335327,0.00027669500559568405,0.002388380467891693,,655.0,3188
0.00011996927787549794,,484.78392815589905,1763260575.7367182,-0.8574646711349487,300160,0.0,0.00039920955896377563,0.0018349328311160207,0.5110846757888794,-0.0002456381916999817,-0.0009702295064926147,,657.0,3217
,500.0,485.41712737083435,1763260576.3699174,,300888,,,,,,,500.0,,3224
0.00011812595766969025,,487.59200263023376,1763260578.5447927,-0.403039813041687,303232,0.0,0.0024280576035380363,0.00044707427150569856,0.5457977056503296,0.011113294400274754,-0.009404603391885757,,660.0,3247
0.00011797234765253961,,487.8157105445862,1763260578.7685006,-0.00021541118621826172,303488,0.0,0.0002605672925710678,559.3294677734375,0.5024121403694153,0.0050057824701070786,-0.004512853920459747,,660.0,3250
0.00011781873763538897,,488.0380733013153,1763260578.9908633,-0.3091003894805908,303744,0.0,1.2399628758430481e-05,0.0005565611063502729,0.565523087978363,-0.0004303567111492157,0.0007747001945972443,,660.0,3252
,13.0,488.19826436042786,1763260579.1510544,,303901,,,,,,,13.0,,3255
0.00011743471259251237,,488.6344165802002,1763260579.5872066,-1.574655532836914,304384,0.0,0.0003099897876381874,0.0002500574628356844,0.5399513244628906,0.0007704449817538261,-0.005094695836305618,,661.0,3259
0.00011666666978271678,,489.79805040359497,1763260580.7508404,-0.2422720193862915,305664,0.0,0.00028169620782136917,0.00033721004729159176,0.5266309976577759,-0.004350767470896244,-0.00022202730178833008,,662.0,3272
0.00011651305976556614,,490.02336621284485,1763260580.9761562,-0.0007424354553222656,305920,0.0,0.0001332797110080719,328.98187255859375,0.47995835542678833,0.0002153255045413971,-0.0021410658955574036,,662.0,3275
0.00011643625475699082,,490.1380150318146,1763260581.090805,-0.0466533899307251,306048,0.0,0.0017920350655913353,0.003883266355842352,0.5397834777832031,-0.0013981116935610771,-0.0092574842274189,,662.0,3276
0.0001152073746197857,,492.0097303390503,1763260582.9625204,-0.12412524223327637,308096,0.0,6.594322621822357e-05,0.0041850716806948185,0.5423687696456909,-0.0005788467824459076,0.00116792693734169,,664.0,3296
,500.0,492.24950885772705,1763260583.2022989,,308401,,,,,,,500.0,,3299
,500.0,495.8836987018585,1763260586.8364887,,312401,,,,,,,500.0,,3338
0.0001118279542424716,,497.1262912750244,1763260588.0790813,0.20042800903320312,313728,0.0,2.3854896426200867e-05,0.00035576047957874835,0.5415865182876587,0.0009260959923267365,0.0015863720327615738,,669.0,3351
