losses/value_loss,charts/episodic_return,losses/entropy,losses/approx_kl,charts/learning_rate,_runtime,_timestamp,global_step,losses/clipfrac,charts/episodic_length,charts/SPS,losses/policy_loss,losses/old_approx_kl,losses/explained_variance,_step
351.71417236328125,,0.5556352138519287,0.00018188171088695526,0.00023617511033080518,246.48848819732666,1763260337.4936762,106496,0.0,,488.0,0.0014037508517503738,0.0040371473878622055,-8.33272933959961e-05,1271
,500.0,,,,249.78477811813354,1763260340.789966,109421,,500.0,,,,,1299
,500.0,,,,254.26549339294434,1763260345.2706814,113421,,500.0,,,,,1339
352.37396240234375,,0.5515971183776855,0.001007160171866417,0.0002319508494110778,254.3864562511444,1763260345.3916442,113536,0.0,,502.0,-0.019725114107131958,-0.00091572105884552,0.0004878044128417969,1340
560.8616943359375,,0.5014217495918274,0.0003324029967188835,0.00023141321435105056,255.76893424987793,1763260346.7741222,114432,0.0,,503.0,0.001679619774222374,-0.0024353070184588432,0.00022906064987182617,1349
,500.0,,,,258.2896180152893,1763260349.294806,115921,,500.0,,,,,1363
0.00545034185051918,,0.492929607629776,0.0011289827525615692,0.0002304147492395714,258.7196202278137,1763260349.7248082,116096,0.00390625,,504.0,-0.001016773283481598,-0.0027107801288366318,-0.2800654172897339,1365
0.0037178611382842064,,0.5412846803665161,8.463580161333084e-05,0.0002301075292052701,259.64505338668823,1763260350.6502414,116608,0.0,,504.0,-0.0042942240834236145,0.0031417524442076683,0.019394278526306152,1370
0.006549999583512545,,0.5081719756126404,0.0021114926785230637,0.00022949308913666755,261.51675295829773,1763260352.521941,117632,0.001953125,,504.0,-0.005788449198007584,0.0028431471437215805,-0.0007190704345703125,1380
0.000992482528090477,,0.44479280710220337,0.0025331350043416023,0.00022941628412809223,261.72971987724304,1763260352.7349079,117760,0.005859375,,504.0,-0.0021679475903511047,-0.024201279506087303,-0.4506063461303711,1381
,500.0,,,,262.9590435028076,1763260353.9642315,118421,,500.0,,,,,1388
0.004889184609055519,,0.5012830495834351,0.00019405782222747803,0.0002285714290337637,264.2747411727905,1763260355.2799292,119168,0.0,,505.0,-0.0030091628432273865,0.0036311931908130646,0.19152230024337769,1395
0.005652241874486208,,0.5726583003997803,0.00022938568145036697,0.00022834101400803775,264.91265535354614,1763260355.9178433,119552,0.0,,505.0,-0.004467509686946869,0.006964351050555706,0.012344777584075928,1399
0.0007579508819617331,,0.5934136509895325,0.0005182968452572823,0.00022795698896516114,265.7026627063751,1763260356.7078507,120192,0.0,,506.0,0.008320942521095276,-0.004150799475610256,-0.0272066593170166,1405
,190.0,,,,269.47288155555725,1763260360.4780695,122503,,190.0,,,,,1432
0.05812627822160721,,0.5743685960769653,0.0004475302994251251,0.00022649769380223006,269.67106103897095,1763260360.676249,122624,0.0,,508.0,-0.0005954205989837646,-0.0014349576085805893,0.002424955368041992,1433
,500.0,,,,272.51636385917664,1763260363.5215518,124856,,500.0,,,,,1455
271.6159362792969,,0.5518172383308411,0.00033356063067913055,0.0002251152036478743,272.6377761363983,1763260363.6429641,124928,0.0,,511.0,-0.0005894191563129425,0.011648030951619148,-0.00036025047302246094,1456
0.007267922628670931,,0.569563627243042,0.0008803699165582657,0.00022503839863929898,272.76020526885986,1763260363.7653933,125056,0.00390625,,511.0,0.002295617014169693,0.01691511459648609,-1.8464875221252441,1457
,500.0,,,,279.9524564743042,1763260370.9576445,130856,,500.0,,,,,1514
0.005624653771519661,,0.5919172167778015,0.0007404042407870293,0.00022112135775387287,281.2804596424103,1763260372.2856476,131584,0.0,,520.0,-0.003410104662179947,-0.0018582427874207497,0.1572360396385193,1521
387.20330810546875,,0.5170441269874573,9.541772305965424e-05,0.0002208909427281469,281.9636507034302,1763260372.9688387,131968,0.0,,520.0,-0.0017690807580947876,0.0016989130526781082,-2.6941299438476562e-05,1525
0.00026129366597160697,,0.5245872139930725,0.00024946965277194977,0.00022073733271099627,282.3821940422058,1763260373.387382,132224,0.0,,520.0,-0.0014617815613746643,-0.0019846633076667786,-0.057588815689086914,1527
,500.0,,,,282.65997433662415,1763260373.6651623,132356,,500.0,,,,,1529
466.8492736816406,,0.5201002359390259,0.0003379127010703087,0.00022035330766811967,283.56393027305603,1763260374.5691183,132864,0.0,,520.0,0.008713219314813614,-0.0015357984229922295,2.199411392211914e-05,1534
