charts/SPS,losses/clipfrac,losses/old_approx_kl,charts/episodic_length,losses/explained_variance,global_step,_runtime,losses/entropy,losses/policy_loss,charts/episodic_return,_step,losses/approx_kl,_timestamp,losses/value_loss,charts/learning_rate
688.0,0.0,0.00032181013375520706,,-0.022248029708862305,320512,495.19320368766785,0.4351576268672943,-0.00023987144231796265,,3357,0.0002466151490807533,1763260585.2029066,0.00022034693392924964,0.00010775729606393725
688.0,0.0,0.0003187442198395729,,0.0003510117530822754,320768,495.41610503196716,0.469424307346344,0.0009235180914402008,,3360,4.920642822980881e-05,1763260585.425808,557.7271728515625,0.0001076036860467866
689.0,0.0,-0.0016296487301588058,,-0.14316213130950928,322560,497.0376012325287,0.549915075302124,-0.002154562622308731,,3377,0.0003357715904712677,1763260587.0473042,0.00023535378568340093,0.00010652841592673212
,,,500.0,,324668,498.8957893848419,,,500.0,3398,,1763260588.9054923,,
691.0,0.0,-0.0018753381446003914,,0.3185451626777649,324992,499.2082860469818,0.5218658447265625,-0.0027842409908771515,,3401,0.0005495389923453331,1763260589.217989,0.00034446484642103314,0.00010506912803975865
692.0,0.0,0.0045076580718159676,,0.18178367614746094,325504,499.65064692497253,0.46211880445480347,0.0061480812728405,,3406,0.000703335739672184,1763260589.6603498,0.0003706190036609769,0.00010476190800545737
692.0,0.0,0.002770686522126198,,-0.46880602836608887,325632,499.75991678237915,0.4666330814361572,-0.00016531720757484436,,3407,0.0008602198213338852,1763260589.7696197,0.0003455590340308845,0.00010468510299688205
693.0,0.0,-0.0022239768877625465,,0.00019872188568115234,326784,500.7919731140137,0.4908826947212219,0.0011225305497646332,,3419,3.977213054895401e-05,1763260590.801676,395.1374206542969,0.00010399385791970417
,,,500.0,,327668,501.52750754356384,,,500.0,3426,,1763260591.5372105,,
694.0,0.0,-0.006411260925233364,,0.3905543088912964,327808,501.7108476161957,0.5248669981956482,0.002800099551677704,,3428,0.00017226394265890121,1763260591.7205505,0.004491548985242844,0.00010337941785110161
694.0,0.0,-0.002665475010871887,,-0.4869401454925537,328576,502.41123151779175,0.5193485021591187,-0.0054683201014995575,,3435,0.00020547956228256226,1763260592.4209344,0.00024464671150781214,0.00010291858779964969
695.0,0.0,-0.0030803754925727844,,0.17844551801681519,330112,503.7768511772156,0.47027844190597534,-0.002228459343314171,,3450,0.0005068909376859665,1763260593.786554,0.00019739122944884002,0.00010199692769674584
,,,500.0,,330168,503.7962112426758,,,500.0,3451,,1763260593.8059142,,
696.0,0.0,-0.0019793128594756126,,0.0012423992156982422,331264,504.80990862846375,0.5619890093803406,0.010487884283065796,,3462,0.0008498402312397957,1763260594.8196115,378.6201171875,0.00010130568261956796
697.0,0.0,-0.002203584648668766,,-4.5180320739746094e-05,332672,506.1914188861847,0.5434591174125671,-0.002177216112613678,,3476,0.0005835453048348427,1763260596.2011218,435.2287292480469,0.00010046082752523944
698.0,0.001953125,0.0056867701932787895,,-0.20550215244293213,333056,506.5702917575836,0.546699047088623,-0.02062433958053589,,3479,0.0015445249155163765,1763260596.5799947,0.0003198577032890171,0.00010023041249951348
699.0,0.0,0.0032939407974481583,,-0.17311739921569824,334976,508.4854485988617,0.5329704284667969,-0.0019854754209518433,,3498,9.592436254024506e-05,1763260598.4951515,0.0003609586856327951,9.907834464684129e-05
699.0,0.0,0.011529635637998581,,-0.593407392501831,335488,508.9864420890808,0.49281764030456543,-0.015008360147476196,,3503,0.0013768821954727173,1763260598.996145,0.0005300925113260746,9.877112461254e-05
700.0,0.0,0.004265345633029938,,-0.3904447555541992,336512,509.9915864467621,0.5860419273376465,-0.0019464176148176193,,3513,0.0005401782691478729,1763260600.0012894,0.0004268694610800594,9.815668454393744e-05
,,,500.0,,337668,511.1575334072113,,,500.0,3525,,1763260601.1672363,,
701.0,0.0,-0.00128947664052248,,-0.24773740768432617,338944,512.4414427280426,0.6101581454277039,0.0004393104463815689,,3537,1.7478130757808685e-05,1763260602.4511456,0.0003948098747059703,9.669738938100636e-05
,,,500.0,,340668,514.16930103302,,,500.0,3554,,1763260604.179004,,
702.0,0.0,0.0005586715415120125,,0.00032889842987060547,340736,514.26340675354,0.5208039879798889,-0.0017123296856880188,,3555,3.34056094288826e-05,1763260604.2731097,466.52197265625,9.562211926095188e-05
704.0,0.0,0.0011461367830634117,,0.2716965079307556,342912,516.4295773506165,0.5406847596168518,-0.0006024632602930069,,3576,3.259163349866867e-05,1763260606.4392803,0.002744644181802869,9.431643411517143e-05
704.0,0.0,0.006296790204942226,500.0,0.0003948807716369629,343168,516.6850996017456,0.5348727107048035,-0.0008038845844566822,500.0,3578,0.0005523292347788811,1763260606.6948025,289.35546875,9.416282409802079e-05
704.0,0.0,-0.0008568558841943741,,-2.4765896797180176,343552,517.0403695106506,0.5117639303207397,-9.3020498752594e-05,,3581,4.0121376514434814e-06,1763260607.0500724,0.0006052487879060209,9.393240907229483e-05
704.0,0.0,0.002967752516269684,,0.45588672161102295,344320,517.8391306400299,0.5488676428794861,-0.0006461925804615021,,3589,5.968660116195679e-05,1763260607.8488336,0.0032837616745382547,9.347157902084291e-05
706.0,0.0,0.0007599508389830589,,0.001102745532989502,346752,520.2234556674957,0.5203677415847778,6.852298974990845e-05,,3613,9.043142199516296e-07,1763260610.2331586,401.8223876953125,9.201229113386944e-05
,,,500.0,,347668,521.1149666309357,,,500.0,3622,,1763260611.1246696,,
708.0,0.0,-0.00018066726624965668,,-0.938667893409729,349568,523.0100743770599,0.4807352125644684,-0.004802003502845764,,3640,0.0005224868655204773,1763260613.0197773,0.000373808725271374,9.03225809452124e-05
,,,500.0,,351168,524.6123421192169,,,500.0,3656,,1763260614.622045,,
709.0,0.0,-4.147831350564957e-05,,-0.07684183120727539,352512,526.0201330184937,0.5670120716094971,-0.00041349977254867554,,3669,4.691537469625473e-05,1763260616.029836,0.00035989301977679133,8.855606574798003e-05
710.0,0.0,-0.00035802554339170456,,0.04248398542404175,353536,527.0961635112762,0.5110499858856201,0.0012010782957077026,,3679,5.374010652303696e-05,1763260617.1058664,0.000551615550648421,8.794162567937747e-05
710.0,0.0,-0.0004434492439031601,,0.16473156213760376,353920,527.4865829944611,0.5102249979972839,-0.0005247863009572029,,3683,5.686469376087189e-05,1763260617.496286,0.001993713900446892,8.77112106536515e-05
710.0,0.0,-0.0016811341047286987,,-0.35247623920440674,354048,527.5975303649902,0.5365564227104187,0.000623602420091629,,3684,5.1449984312057495e-05,1763260617.6072333,0.00029431661823764443,8.763440564507619e-05
712.0,0.0,-0.0022070175036787987,,0.0010210871696472168,356736,530.3465151786804,0.5560562014579773,-0.0022136960178613663,,3711,0.00036625098437070847,1763260620.356218,441.8372497558594,8.602150774095207e-05
712.0,0.0,-0.01593601331114769,,-0.9269697666168213,356992,530.6059968471527,0.5546612739562988,-0.01601053774356842,,3713,0.0018061446025967598,1763260620.6156998,0.00044011714635416865,8.586789772380143e-05
,,,500.0,,357168,530.7504630088806,,,500.0,3715,,1763260620.760166,,
713.0,0.0,-0.0017690174281597137,,0.0003769397735595703,358784,532.4832980632782,0.5663793087005615,-0.003960024565458298,,3731,0.00012706033885478973,1763260622.493001,277.9180908203125,8.479262760374695e-05
713.0,0.0,0.0008515976369380951,500.0,-0.0001850128173828125,359168,532.9177350997925,0.5511162281036377,0.00046614836901426315,500.0,3734,2.2377818822860718e-05,1763260622.927438,355.32855224609375,8.456221257802099e-05
714.0,0.0,-0.00033495761454105377,,0.4583556652069092,361344,535.1836173534393,0.5244656205177307,-0.0003452766686677933,,3755,9.717419743537903e-06,1763260625.1933203,0.003219469916075468,8.325652743224055e-05
715.0,0.0,0.005760489962995052,,0.4493944048881531,363392,537.3375754356384,0.5683138370513916,-0.00522768497467041,,3775,0.00038592051714658737,1763260627.3472784,0.0030515023972839117,8.202764729503542e-05
715.0,0.0,-0.0016558235511183739,,0.0006262660026550293,363776,537.707192659378,0.5750255584716797,0.0006829686462879181,,3779,9.824521839618683e-06,1763260627.7168956,514.1536865234375,8.179723226930946e-05
717.0,0.0,0.0024154148995876312,,0.7161970138549805,366336,540.2710118293762,0.5527082681655884,0.0040324535220861435,,3804,0.00019576027989387512,1763260630.2807148,0.0029698668513447046,8.026113937376067e-05
,,,500.0,,366668,540.5452244281769,,,500.0,3807,,1763260630.5549273,,
719.0,0.0,-0.00030902959406375885,,0.0005362033843994141,370688,544.534604549408,0.49510902166366577,-0.0006363615393638611,,3847,8.163042366504669e-05,1763260634.5443075,650.1254272460938,7.764976908219978e-05
721.0,0.0,0.008449435234069824,,-0.531495213508606,374016,547.9317281246185,0.5030010342597961,0.0015465058386325836,,3879,0.00040006451308727264,1763260637.941431,0.0008936735102906823,7.565283885924146e-05
721.0,0.0,0.0007827216759324074,,-0.2366117238998413,374400,548.3387446403503,0.49083033204078674,-0.008629601448774338,,3883,0.0006039617583155632,1763260638.3484476,0.0032028788700699806,7.54224238335155e-05
721.0,0.0,-0.0023640459403395653,,-2.9860408306121826,374528,548.4540636539459,0.5440807938575745,0.0009300243109464645,,3884,0.00015094224363565445,1763260638.4637666,0.0007304433966055512,7.534561882494017e-05
721.0,0.0,0.0018519768491387367,,0.0006263852119445801,374784,548.7402038574219,0.5398788452148438,0.0013229325413703918,,3887,4.809815436601639e-05,1763260638.7499068,198.93218994140625,7.519200880778953e-05
721.0,0.0,0.002731659449636936,,0.709099292755127,375296,549.2494316101074,0.485080748796463,-0.00037712976336479187,,3891,8.765701204538345e-05,1763260639.2591345,0.0030843056738376617,7.488479604944587e-05
722.0,0.0,0.001881694421172142,,-0.5084774494171143,376064,550.0243003368378,0.4525322914123535,0.00022685527801513672,,3898,0.0008032694458961487,1763260640.0340033,0.0004845864314120263,7.442396599799395e-05
723.0,0.0,0.0015699705109000206,,-0.6913259029388428,377472,551.4974801540375,0.5210434794425964,-0.0016483757644891739,,3912,3.8187019526958466e-05,1763260641.507183,0.0009059879812411964,7.357911090366542e-05
723.0,0.0,-0.0014177486300468445,,0.0007805228233337402,377728,551.7850136756897,0.52293860912323,-0.001901783049106598,,3915,0.00013305619359016418,1763260641.7947166,541.530517578125,7.342550088651478e-05
723.0,0.0,0.0008756117895245552,,0.6920111179351807,379136,553.2712473869324,0.5004231333732605,-0.006795801222324371,,3928,0.0001682611182332039,1763260643.2809503,0.000410051696235314,7.258064579218626e-05
724.0,0.0,-0.00055723637342453,,0.0002981424331665039,380672,554.9239635467529,0.4764077067375183,-0.0012026205658912659,,3944,2.337433397769928e-05,1763260644.9336665,853.3301391601562,7.165898568928242e-05
724.0,0.0,-0.003473633900284767,,0.7361651062965393,380800,555.0490510463715,0.5032422542572021,-0.002303078770637512,,3945,9.295158088207245e-05,1763260645.058754,0.0025221710093319416,7.15821806807071e-05
724.0,0.0,0.003368677571415901,,0.3769906163215637,380928,555.1746838092804,0.43555378913879395,-0.006480369716882706,,3946,0.00010768324136734009,1763260645.1843867,0.0006976627628318965,7.150537567213178e-05
724.0,0.0,-0.0029437439516186714,,0.001052260398864746,381696,556.014045715332,0.4777415692806244,0.0012399256229400635,,3954,0.0003229798749089241,1763260646.0237486,476.1991882324219,7.104454562067986e-05
,,,500.0,,382668,556.9774167537689,,,500.0,3963,,1763260646.9871197,,
725.0,0.0,0.002990439534187317,,0.002215564250946045,383232,557.6326160430908,0.4689802825450897,0.0020700059831142426,,3969,0.0001154821366071701,1763260647.642319,425.2485656738281,7.012288551777601e-05
726.0,0.0,0.0020379526540637016,,-0.17152619361877441,384512,559.0345242023468,0.4950573444366455,-0.0060576461255550385,,3981,0.00023009907454252243,1763260649.0442271,0.0007821628241799772,6.935483543202281e-05
,,,500.0,,384668,559.2001204490662,,,500.0,3983,,1763260649.2098234,,
,,,500.0,,386168,560.7720770835876,,,500.0,3997,,1763260650.78178,,
727.0,0.0,-0.00037443358451128006,,0.2835240364074707,388480,563.340051651001,0.5156956315040588,-0.0028169453144073486,,4020,0.00010461639612913132,1763260653.3497546,0.0005807038396596909,6.69738874421455e-05
728.0,0.0,-0.004864757880568504,,-0.374550461769104,392576,567.9532322883606,0.4576414227485657,0.0016669854521751404,,4059,0.00012368708848953247,1763260657.9629352,0.0008755254675634205,6.451612716773525e-05
730.0,0.0,-0.0002193506807088852,,-4.161622047424316,395392,570.9169082641602,0.45107072591781616,-0.00028090551495552063,,4087,1.6205012798309326e-06,1763260660.9266112,0.003060361836105585,6.282642425503582e-05
730.0,0.0,-0.0007365094497799873,,0.0008287429809570312,395776,571.2758989334106,0.4669683575630188,0.0005544591695070267,,4091,6.8498775362968445e-06,1763260661.2856019,772.394287109375,6.259600922930986e-05
731.0,0.0,-0.0001788819208741188,,0.0002862215042114258,397184,572.7170581817627,0.48436060547828674,-9.237229824066162e-05,,4105,1.386832445859909e-05,1763260662.726761,544.961669921875,6.175115413498133e-05
,,,500.0,,397668,573.1354355812073,,,500.0,4109,,1763260663.1451385,,
731.0,0.0,8.805003017187119e-05,,0.00036847591400146484,398208,573.7424929141998,0.4458833634853363,0.0003089848905801773,,4115,1.896638423204422e-05,1763260663.7521958,633.9271240234375,6.113671406637877e-05
,,,500.0,,398668,574.1587648391724,,,500.0,4119,,1763260664.1684678,,
,,,500.0,,401168,576.7837710380554,,,500.0,4144,,1763260666.793474,,
733.0,0.0,-0.0024229371920228004,,0.0005902647972106934,401792,577.4276556968689,0.46301978826522827,-0.0007306784391403198,,4150,6.959307938814163e-05,1763260667.4373586,0.0017661208985373378,5.8986173826269805e-05
,,,500.0,,403668,579.1915502548218,,,500.0,4168,,1763260669.2012532,,
735.0,0.0,-0.002736455760896206,,0.0008366107940673828,405248,580.7793562412262,0.4622817933559418,0.00076264888048172,,4184,7.081683725118637e-05,1763260670.7890592,446.38446044921875,5.6912442232714966e-05
735.0,0.0,-0.001110863871872425,,0.0010960698127746582,406272,581.7823176383972,0.4875265061855316,0.005162879824638367,,4194,6.310734897851944e-05,1763260671.7920206,570.1229248046875,5.6298002164112404e-05
735.0,0.0,0.0004921182990074158,,0.0010055303573608398,406784,582.283450126648,0.499904990196228,-0.00046742334961891174,,4199,5.2638351917266846e-06,1763260672.293153,140.95144653320312,5.599078212981112e-05
737.0,0.0,0.0024789879098534584,,0.31048572063446045,409472,585.0104451179504,0.5102822780609131,0.0003630593419075012,,4224,0.00010931771248579025,1763260675.020148,0.0011339506600052118,5.4377880587708205e-05
737.0,0.0,0.003061343915760517,,0.3331162929534912,409984,585.5053100585938,0.49189913272857666,0.0028103888034820557,,4229,0.000227474607527256,1763260675.515013,0.0012652375735342503,5.4070660553406924e-05
737.0,0.0,-0.004871913231909275,,0.6370065212249756,411392,586.961297750473,0.48040837049484253,-0.00025981664657592773,,4243,8.497852832078934e-05,1763260676.9710007,0.0025331571232527494,5.32258054590784e-05
,,,500.0,,411668,587.1983177661896,,,500.0,4246,,1763260677.2080207,,
738.0,0.0,0.002574554644525051,,0.0011581778526306152,412288,587.8411002159119,0.5284475088119507,-0.0011686086654663086,,4252,0.00012780632823705673,1763260677.8508031,281.30010986328125,5.268817039905116e-05
738.0,0.0,-0.00257949810475111,,0.6505389213562012,412544,588.1107876300812,0.5220991969108582,0.001964230090379715,,4254,6.275530904531479e-05,1763260678.1204906,0.0007343459292314947,5.2534564019879326e-05
,,,500.0,,412668,588.1630516052246,,,500.0,4255,,1763260678.1727545,,
739.0,0.0,0.0018868837505578995,,0.5670367479324341,414464,590.0057907104492,0.5450250506401062,-0.004901573061943054,,4273,0.000194452702999115,1763260680.0154936,0.0010457695461809635,5.138248889124952e-05
739.0,0.0,-0.0007358184084296227,,0.003356337547302246,414720,590.2790334224701,0.5223429203033447,0.0015932023525238037,,4276,8.140597492456436e-05,1763260680.2887363,335.80902099609375,5.122887887409888e-05
739.0,0.0,0.003355722874403,,0.7470507621765137,414848,590.406439781189,0.4925176501274109,-0.0012243017554283142,,4277,0.0001262165606021881,1763260680.4161427,0.0026257208082824945,5.115207386552356e-05
739.0,0.0,-0.00435297004878521,,-0.023761749267578125,414976,590.5321893692017,0.4936458468437195,-0.0011627567000687122,,4278,0.00026782043278217316,1763260680.5418923,0.0017240270972251892,5.107526885694824e-05
739.0,0.0,-0.00552788283675909,,0.3046402931213379,416000,591.6763718128204,0.5203826427459717,-0.0037356913089752197,,4288,0.00023964326828718185,1763260681.6860747,0.0011887118453159928,5.046082878834568e-05
,,,500.0,,416168,591.8031275272369,,,500.0,4290,,1763260681.8128304,,
740.0,0.0,-0.0027429480105638504,,0.6553441882133484,416384,592.0464322566986,0.55303555727005,0.0003216676414012909,,4292,7.615424692630768e-05,1763260682.0561352,0.0024698502384126186,5.023041376261972e-05
,,,500.0,,418668,594.4047250747681,,,500.0,4314,,1763260684.414428,,
741.0,0.0,-0.0012951865792274475,,-0.040877461433410645,419072,594.8873863220215,0.502409815788269,-0.005697518587112427,,4318,0.00013183429837226868,1763260684.8970892,0.0008045162539929152,4.86175122205168e-05
742.0,0.0,0.0032091690227389336,,-0.594895601272583,421888,597.8233668804169,0.5173193216323853,-0.0012987907975912094,,4346,0.00013787206262350082,1763260687.8330698,0.0024846503511071205,4.6927802031859756e-05
743.0,0.0,-0.003867892548441887,,-4.715163707733154,424064,600.0627171993256,0.5103442072868347,-0.0011539822444319725,,4366,0.00014153867959976196,1763260690.0724201,0.001369973411783576,4.562212052405812e-05
,,,500.0,,424668,600.5745792388916,,,500.0,4372,,1763260690.5842822,,
,,,500.0,,425168,601.0681302547455,,,500.0,4377,,1763260691.0778332,,
743.0,0.0,-0.0006998144090175629,,0.001043081283569336,425216,601.1538128852844,0.49445876479148865,-0.0001789964735507965,,4378,1.6354024410247803e-05,1763260691.1635158,221.52049255371094,4.4930875446880236e-05
,,,500.0,,426168,602.0277347564697,,,500.0,4387,,1763260692.0374377,,
744.0,0.0,0.0005058702081441879,,-1.9249701499938965,427136,602.9302208423615,0.47672906517982483,-0.0012609288096427917,,4396,3.7884339690208435e-05,1763260692.9399238,0.0010554299224168062,4.377880031825043e-05
745.0,0.0,-0.0005658064037561417,,0.8697606325149536,428800,604.453587770462,0.49409231543540955,-0.0003021545708179474,,4413,2.9280781745910645e-05,1763260694.4632907,0.0019196589710190892,4.2780338844750077e-05
745.0,0.0,0.00038106925785541534,,-0.6181309223175049,429056,604.6770339012146,0.5205280780792236,0.00028153881430625916,,4415,0.0003117714077234268,1763260694.6867368,0.0008668209193274379,4.2626728827599436e-05
,,,500.0,,433168,608.4058184623718,,,500.0,4456,,1763260698.4155214,,
,,,500.0,,434668,609.6923365592957,,,500.0,4470,,1763260699.7020395,,
749.0,0.0,0.012711227871477604,,0.6110765933990479,435456,610.5092873573303,0.5262553691864014,-0.005888290703296661,,4478,0.00039955880492925644,1763260700.5189903,0.0011299904435873032,3.878648203681223e-05
,,,500.0,,435668,610.6572699546814,,,500.0,4480,,1763260700.6669729,,
750.0,0.0,6.150919944047928e-05,,0.9014034867286682,436864,611.7749383449554,0.47334033250808716,-0.000192251056432724,,4492,1.700315624475479e-05,1763260701.7846413,0.0020268638618290424,3.794162694248371e-05
750.0,0.0,-0.0029181092977523804,,0.0027860403060913086,437248,612.1062633991241,0.45199573040008545,0.0003827810287475586,,4496,1.3694167137145996e-05,1763260702.1159663,569.8651733398438,3.771121191675775e-05
750.0,0.0,-0.00033069122582674026,,-0.2571840286254883,437504,612.3271811008453,0.478751540184021,-0.00033693574368953705,,4498,3.6164186894893646e-05,1763260702.336884,0.0018099142471328378,3.755760189960711e-05
751.0,0.0,0.0017076535150408745,,0.7064872980117798,439808,614.3830499649048,0.45891717076301575,0.001040698029100895,,4520,5.293544381856918e-05,1763260704.392753,0.002018524566665292,3.617511538323015e-05
751.0,0.0,-0.007425584830343723,,-4.909997940063477,440064,614.6340384483337,0.49004054069519043,-0.005701318383216858,,4522,0.0006443662568926811,1763260704.6437414,0.0025670859031379223,3.602150536607951e-05
752.0,0.0,0.0001489054411649704,,0.0021280646324157715,440192,614.747367143631,0.4783085584640503,-0.003486841917037964,,4524,0.0002217460423707962,1763260704.75707,624.90185546875,3.594470035750419e-05
752.0,0.0,0.002683470956981182,,0.48906761407852173,440320,614.8567628860474,0.48426541686058044,-0.00193680077791214,,4525,0.00011208187788724899,1763260704.8664658,0.001993978163227439,3.586789534892887e-05
752.0,0.0,-0.0008805505931377411,,-0.3555370569229126,440576,615.0765669345856,0.4839361608028412,-0.0003315247595310211,,4527,8.665770292282104e-05,1763260705.0862699,0.0010659134713932872,3.571428533177823e-05
752.0,0.0,-0.0012024901807308197,,-1.281193733215332,440960,615.4069938659668,0.44971513748168945,-0.0041075460612773895,,4531,0.00018271803855895996,1763260705.4166968,0.0017392346635460854,3.548387030605227e-05
,,,500.0,,441168,615.5767290592194,,,500.0,4533,,1763260705.586432,,
752.0,0.0,0.0015634382143616676,,0.002071201801300049,441216,615.6603739261627,0.5072753429412842,-0.00290699303150177,,4534,5.364883691072464e-05,1763260705.6700768,302.4171447753906,3.533026028890163e-05
,,,500.0,,442168,616.4525623321533,,,500.0,4543,,1763260706.4622653,,
753.0,0.0,-0.0005831457674503326,,0.6804928779602051,443392,617.5819628238678,0.4418308138847351,-0.0008232928812503815,,4555,7.819384336471558e-06,1763260707.5916657,0.0028355331160128117,3.402457878109999e-05
753.0,0.0,-0.0002887081354856491,,-0.7727822065353394,443648,617.8234581947327,0.5255459547042847,0.0004746243357658386,,4557,6.786361336708069e-05,1763260707.833161,0.0009457970736548305,3.387096876394935e-05
754.0,0.0,-0.0005043903365731239,,0.6492884159088135,444160,618.2650165557861,0.4689704179763794,0.0002453550696372986,,4562,1.0102055966854095e-05,1763260708.2747195,0.0007890469860285521,3.356374872964807e-05
755.0,0.0,-0.0011432897299528122,,-4.1835551261901855,445568,619.516410112381,0.4321346879005432,-0.0006301254034042358,,4576,9.415484964847565e-05,1763260709.526113,0.0020556156523525715,3.2718893635319546e-05
756.0,0.0,0.0017615947872400284,,0.5910919904708862,448384,622.0477583408356,0.4974554777145386,-0.002239581197500229,,4604,3.803148865699768e-05,1763260712.0574613,0.0018281674711033702,3.102918708464131e-05
757.0,0.0,-0.0012729521840810776,,0.0008974075317382812,449280,622.855443239212,0.5197173953056335,1.422688364982605e-05,,4613,3.825873136520386e-06,1763260712.8651462,525.9078979492188,3.0491552024614066e-05
,,,500.0,,450668,624.0840883255005,,,500.0,4626,,1763260714.0937912,,
758.0,0.0,0.0027189841493964195,,-1.0932636260986328,451584,624.9326326847076,0.48494115471839905,-0.0033070798963308334,,4635,6.756093353033066e-05,1763260714.9423356,0.0012171516427770257,2.9109063689247705e-05
,,,500.0,,452168,625.4358143806458,,,500.0,4641,,1763260715.4455173,,
758.0,0.0,-0.0007150126621127129,,-0.12492203712463379,452480,625.7412853240967,0.47699952125549316,-0.0033693239092826843,,4644,0.0001331949606537819,1763260715.7509882,0.0016504344530403614,2.8571428629220463e-05
,,,500.0,,454168,627.2544617652893,,,500.0,4661,,1763260717.2641647,,
760.0,0.0,-0.0006375601515173912,,0.00013005733489990234,455680,628.5938305854797,0.4979653060436249,-0.0010235849767923355,,4675,2.7837231755256653e-06,1763260718.6035335,188.5701904296875,2.665130523382686e-05
761.0,0.0,0.0008181584998965263,,-0.09566628932952881,457344,630.0501780509949,0.42284369468688965,-0.0054254233837127686,,4691,6.440561264753342e-05,1763260720.059881,0.0024052502121776342,2.56528419413371e-05
,,,500.0,,459168,631.6686232089996,,,500.0,4709,,1763260721.6783261,,
762.0,0.0,1.3169832527637482e-05,,-2.2495603561401367,459648,632.0903820991516,0.5027833580970764,5.7367607951164246e-05,,4713,2.7334317564964294e-06,1763260722.100085,0.001962251029908657,2.427035360597074e-05
,,,500.0,,462168,634.2768473625183,,,500.0,4738,,1763260724.2865503,,
764.0,0.0,0.000293525867164135,,0.0018870234489440918,462208,634.3937191963196,0.4488147497177124,-0.0002931654453277588,,4739,1.2493692338466644e-05,1763260724.403422,649.0521240234375,2.273425525345374e-05
764.0,0.0,-0.00011552311480045319,,-1.4181172847747803,462464,634.6128416061401,0.46108734607696533,0.00022481009364128113,,4741,1.4176592230796814e-05,1763260724.6225445,0.0020705589558929205,2.25806452363031e-05
,,,500.0,,462668,634.7505795955658,,,500.0,4743,,1763260724.7602825,,
764.0,0.0,-0.0008357362821698189,,0.0024764537811279297,463744,635.7435967922211,0.517846941947937,0.0003811083734035492,,4754,3.992579877376556e-06,1763260725.7532997,412.3712463378906,2.1812595150549896e-05
764.0,0.0,-0.0019140783697366714,,-3.05356502532959,463872,635.8529040813446,0.43566274642944336,-0.0034698694944381714,,4755,6.838887929916382e-05,1763260725.862607,0.002966009546071291,2.173579196096398e-05
765.0,0.0,-0.0033257249742746353,,-2.8355603218078613,465664,637.432945728302,0.4714476466178894,-0.0038811787962913513,,4772,0.00022027641534805298,1763260727.4426486,0.004842748865485191,2.0660521840909496e-05
766.0,0.0,0.0008098902180790901,,-0.9717710018157959,467072,638.7142412662506,0.4943656325340271,-0.0005779066123068333,,4786,4.564877599477768e-05,1763260728.7239442,0.0016698064282536507,1.9815668565570377e-05
,,,500.0,,467168,638.7470738887787,,,500.0,4787,,1763260728.7567768,,
766.0,0.0,-0.00012927688658237457,,0.0009819269180297852,467200,638.8247997760773,0.47661250829696655,0.0007820799946784973,,4788,1.4817342162132263e-05,1763260728.8345027,554.2312622070312,1.9738863556995057e-05
767.0,0.0,-4.253815859556198e-05,,0.15065926313400269,468096,639.6599922180176,0.5067861080169678,0.0003812834620475769,,4796,4.923902451992035e-06,1763260729.6696951,0.0013318824348971248,1.9201228496967815e-05
767.0,0.0,0.002133619040250778,,0.00764310359954834,468352,639.881587266922,0.46418869495391846,-0.004031013697385788,,4799,5.5884942412376404e-05,1763260729.8912902,0.0020097647793591022,1.9047618479817174e-05
767.0,0.0,1.7199665307998657e-05,,-0.7709722518920898,469120,640.5415620803833,0.4831797778606415,-0.0001227445900440216,,4806,1.261010766029358e-06,1763260730.551265,0.0016699593979865313,1.8586790247354656e-05
767.0,0.0,-6.0589052736759186e-05,,0.3817952275276184,469376,640.7993659973145,0.4665726125240326,-0.0002603791654109955,,4809,5.564652383327484e-06,1763260730.809069,0.00223473459482193,1.8433180230204016e-05
767.0,0.0,-1.264084130525589e-05,,0.0030188560485839844,469760,641.1278071403503,0.5023011565208435,0.0005493313074111938,,4813,8.200295269489288e-06,1763260731.13751,522.7093505859375,1.8202765204478055e-05
769.0,0.0,0.0005644345656037331,,0.0032894015312194824,473728,644.6616580486298,0.4710882902145386,-0.0001851394772529602,,4851,8.540228009223938e-07,1763260734.671361,422.7537536621094,1.582181175763253e-05
770.0,0.0,-0.0006429394707083702,,0.4450724124908447,473856,644.7716953754425,0.5380075573921204,-4.7147274017333984e-05,,4852,7.273629307746887e-07,1763260734.7813983,0.0016638656379655004,1.5745008568046615e-05
770.0,0.0,0.0009700832888484001,,-1.009061574935913,474624,645.4661388397217,0.41403433680534363,-0.0004069879651069641,,4859,3.627501428127289e-06,1763260735.4758418,0.0019859527237713337,1.5284178516594693e-05
770.0,0.0,3.874395042657852e-05,,0.7184109687805176,475392,646.1588387489319,0.5075623989105225,0.0004908815026283264,,4867,3.6349520087242126e-06,1763260736.1685417,0.0018050499493256211,1.4823348465142772e-05
770.0,0.0,0.0002799946814775467,,-4.903145790100098,475520,646.2703320980072,0.48162350058555603,-0.00032991915941238403,,4868,2.5313347578048706e-06,1763260736.280035,0.0028175488114356995,1.4746543456567451e-05
771.0,0.0,0.00023457128554582596,,0.8372913599014282,476160,646.8234708309174,0.45739537477493286,-0.00014682114124298096,,4874,1.5879049897193909e-06,1763260736.8331738,0.0011892395559698343,1.4362519323185552e-05
771.0,0.0,-0.0004943236708641052,,0.011304676532745361,476544,647.1894264221191,0.519333004951477,-0.000426560640335083,,4878,5.932524800300598e-06,1763260737.1991293,0.0023207012563943863,1.4132104297459591e-05
