losses/clipfrac,losses/old_approx_kl,losses/approx_kl,_runtime,losses/entropy,charts/learning_rate,_timestamp,charts/SPS,charts/episodic_length,losses/explained_variance,_step,losses/policy_loss,charts/episodic_return,global_step,losses/value_loss
,,,383.5335216522217,,,1763260474.4861877,,500.0,,2363,,500.0,218133,
0.0,0.0025287410244345665,0.00030197668820619583,386.47262835502625,0.5268054604530334,0.00016758832498453557,1763260477.4252944,616.0,,0.2782834768295288,2389,-0.005928058177232742,,220800,0.003437643637880683
0.0,-0.004087273962795734,0.0006367722526192665,387.04685640335083,0.5509957671165466,0.0001672811049502343,1763260477.9995224,617.0,,-0.8350095748901367,2394,-0.005690842866897583,,221312,0.0032236811239272356
0.0,-0.007696119137108326,0.000653519295156002,388.69294142723083,0.5730923414230347,0.00016635944484733045,1763260479.6456075,618.0,,-0.3856574296951294,2409,0.00690572801977396,,222848,0.0048921662382781506
,,,390.57303524017334,,,1763260481.5257013,,500.0,,2426,,500.0,224633,
0.0,-0.003020739182829857,0.0007368214428424835,391.0836431980133,0.5369257926940918,0.00016505375970155,1763260482.0363092,620.0,,0.018066823482513428,2430,-0.004126019775867462,,225024,0.0001287432824028656
0.0,-0.003610256128013134,3.166031092405319e-05,393.1589353084564,0.5405351519584656,0.00016397848958149552,1763260484.1116014,621.0,,-1.3828277587890625e-05,2449,-0.0005764253437519073,,226816,557.58447265625
,,,395.09427976608276,,,1763260486.0469458,,500.0,,2465,,500.0,228411,
0.0,-0.011314067989587784,0.00025201961398124695,397.86189556121826,0.5564581155776978,0.00016159754886757582,1763260488.8145616,624.0,,0.000770866870880127,2491,0.001691761426627636,,230784,0.004628663882613182
0.0,-0.006354009732604027,0.0006388239562511444,398.1201910972595,0.47216200828552246,0.00016144393885042518,1763260489.0728571,625.0,,-0.06088423728942871,2493,-0.005034800618886948,,231040,0.00023265981872100383
0.0,0.0014483025297522545,0.00020903069525957108,399.7581012248993,0.5605424642562866,0.00016067588876467198,1763260490.7107673,625.0,,-0.11562991142272949,2506,-0.002642463892698288,,232320,0.004266932141035795
0.0,0.0009536389261484146,9.991414844989777e-05,400.9992401599884,0.5319972038269043,0.00016021505871322006,1763260491.9519062,625.0,,0.00020700693130493164,2514,0.0009462013840675354,,233088,832.0361938476562
0.0,0.00459387619048357,0.00011963862925767899,401.1819441318512,0.5929258465766907,0.00016013825370464474,1763260492.1346102,625.0,,0.16849327087402344,2515,-0.00025622546672821045,,233216,0.003821020480245352
,,,401.79625129699707,,,1763260492.7489173,,57.0,,2520,,57.0,233608,
0.0,0.002949139103293419,4.919804632663727e-05,403.5142171382904,0.5941488742828369,0.00015906298358459026,1763260494.4668832,626.0,,-0.0105360746383667,2533,-0.0017646700143814087,,235008,0.0002696455630939454
0.0,-0.00019273534417152405,6.864406168460846e-05,404.4805498123169,0.5313153266906738,0.00015867895854171365,1763260495.4332159,626.0,,-1.6927719116210938e-05,2540,0.002019701525568962,,235648,550.478759765625
0.0,0.0027970047667622566,6.581936031579971e-05,405.5687665939331,0.4881826639175415,0.00015829493349883705,1763260496.5214326,626.0,,0.0002955794334411621,2547,0.0004987306892871857,,236288,263.99169921875
,,,408.6830825805664,,,1763260499.6357486,,500.0,,2570,,500.0,238472,
0.0,0.008211906999349594,0.0003946218639612198,408.82052278518677,0.5863239765167236,0.0001569124433444813,1763260499.7731888,627.0,,-0.00013530254364013672,2571,-0.00015223398804664612,,238592,357.3557434082031
0.0,-0.0005966741591691971,8.529052138328552e-06,409.42529821395874,0.5964944362640381,0.00015660522331018,1763260500.3779643,627.0,,-0.1375734806060791,2576,-0.0001482684165239334,,239104,0.0038811820559203625
0.0,0.0011714184656739235,0.0007606605067849159,409.5677082538605,0.5767176747322083,0.0001565284183016047,1763260500.5203743,627.0,,0.22963273525238037,2577,-0.005649954080581665,,239232,0.00015427057223860174
0.0,0.007954522036015987,0.0005632331594824791,413.18374276161194,0.6155389547348022,0.00015460829308722168,1763260504.1364088,630.0,,-0.08472585678100586,2608,-0.0016630589962005615,,242432,0.0001617997622815892
0.0,-0.0003094905987381935,8.11973586678505e-05,413.3415858745575,0.6179690361022949,0.00015453148807864636,1763260504.294252,630.0,,9.196996688842773e-05,2610,-0.0028755459934473038,,242560,499.2452697753906
0.0,-0.0002846894785761833,8.423533290624619e-05,415.54512119293213,0.6120725274085999,0.00015337941295001656,1763260506.4977872,631.0,,0.038636088371276855,2630,-0.0005693193525075912,,244480,0.00018199844635091722
0.0,-0.001154785044491291,0.000124380923807621,416.16606616973877,0.5955798029899597,0.00015307219291571528,1763260507.1187322,631.0,,0.021710991859436035,2636,0.0015672538429498672,,244992,0.0002764230885077268
0.0,-0.00027733854949474335,0.00012738816440105438,417.29934668540955,0.605191171169281,0.00015245775284711272,1763260508.2520127,632.0,,0.2556522488594055,2646,-0.002448568120598793,,246016,0.00039336836198344827
0.0,-0.004712644964456558,0.0003594830632209778,417.4371554851532,0.5808467864990234,0.0001523809478385374,1763260508.3898215,632.0,,-1.4573638439178467,2647,-0.0036368402652442455,,246144,0.00018669602286536247
,,,417.4809124469757,,,1763260508.4335785,,500.0,,2648,,500.0,246234,
,,,419.7491316795349,,,1763260510.7017977,,500.0,,2668,,500.0,248234,
,,,420.3085722923279,,,1763260511.2612383,,500.0,,2673,,500.0,248734,
,,,421.45629262924194,,,1763260512.4089587,,500.0,,2683,,500.0,249734,
,,,421.9197528362274,,,1763260512.8724189,,500.0,,2687,,500.0,250234,
0.0,0.00021644961088895798,0.00013426225632429123,422.1752817630768,0.6108949184417725,0.00014984639710746706,1763260513.1279478,635.0,,0.03114306926727295,2689,-0.002387799322605133,,250368,0.0035028376150876284
,,,422.4938097000122,,,1763260513.4464757,,500.0,,2692,,500.0,250734,
0.005859375,-0.020714599639177322,0.0026028351858258247,427.03426599502563,0.5580303072929382,0.0001473118318244815,1763260517.986932,638.0,,-0.3153795003890991,2732,0.00012557953596115112,,254592,0.0007652671192772686
,,,428.7151141166687,,,1763260519.6677802,,18.0,,2752,,18.0,255908,
,,,429.2778778076172,,,1763260520.2305439,,500.0,,2757,,500.0,256408,
0.0,-0.02059311419725418,0.0008556004613637924,431.1475131511688,0.5777344107627869,0.00014523809659294784,1763260522.1001792,640.0,,-0.9942289590835571,2772,-0.019879240542650223,,258048,0.0053796907886862755
0.0,-0.0009863795712590218,0.0008470704779028893,432.31960010528564,0.5799133777618408,0.00014462365652434528,1763260523.2722661,641.0,,-0.12372457981109619,2782,-0.0017409846186637878,,259072,0.004004954360425472
0.0,0.008645053021609783,0.0028027649968862534,432.4586889743805,0.5741240382194519,0.00014454685151576996,1763260523.411355,641.0,,-0.1779804229736328,2783,-0.02292247861623764,,259200,0.0003317839582450688
0.0,0.002634669654071331,5.218479782342911e-05,433.6165313720703,0.587580680847168,0.0001439324114471674,1763260524.5691974,642.0,,-0.1976093053817749,2793,0.0016955062747001648,,260224,0.00031883729388937354
0.0,0.00118931382894516,0.000370195135474205,437.15324449539185,0.5356897115707397,0.0001420890912413597,1763260528.1059105,644.0,,-4.661083221435547e-05,2824,-0.007057167589664459,,263296,271.5389404296875
0.0,0.008084574714303017,0.0006996821612119675,439.175110578537,0.5050106644630432,0.0001409370161127299,1763260530.1277766,645.0,,-0.00036716461181640625,2843,0.00683792307972908,,265216,428.95721435546875
,,,440.7850823402405,,,1763260531.7377484,,500.0,,2857,,500.0,266676,
0.0,-0.007426862604916096,0.00019599217921495438,443.78262662887573,0.6039626002311707,0.00013855606084689498,1763260534.7352927,648.0,,-1.2755393981933594e-05,2882,-0.0016366243362426758,,269184,569.05029296875
0.0,0.0009633665904402733,0.0002601770684123039,444.7559914588928,0.45559296011924744,0.00013801844033878297,1763260535.7086575,648.0,,0.01402658224105835,2890,0.0016736965626478195,,270080,0.0002014252240769565
,,,446.966020822525,,,1763260537.9186869,,500.0,,2911,,500.0,272176,
0.0,0.0017665456980466843,1.0613352060317993e-05,449.7849600315094,0.5408825874328613,0.00013525346003007144,1763260540.737626,651.0,,-9.179115295410156e-06,2935,-0.00196860171854496,,274688,597.6766357421875
,,,451.38181352615356,,,1763260542.3344796,,500.0,,2949,,500.0,276176,
0.0,-0.0017853891476988792,0.00035736430436372757,452.60308861732483,0.5562806129455566,0.00013371735985856503,1763260543.5557547,653.0,,-7.271766662597656e-06,2960,0.004892177879810333,,277248,361.7080078125
0.0,0.002160727046430111,0.0005112392827868462,454.31865668296814,0.5467463135719299,0.0001327956997556612,1763260545.2713227,654.0,,7.456541061401367e-05,2975,-0.0005467608571052551,,278784,614.2942504882812
0.0,-0.0010894397273659706,0.00018955674022436142,455.93423104286194,0.5179823637008667,0.00013195084466133267,1763260546.886897,655.0,,0.00010710954666137695,2989,-0.0022303014993667603,,280192,300.02020263671875
0.0,0.00444378238171339,0.0004605008289217949,456.909405708313,0.47331151366233826,0.00013141320960130543,1763260547.8620718,656.0,,0.5276272296905518,2997,-0.0030551906675100327,,281088,0.00013212888734415174
0.0,-0.007959563285112381,0.0015324298292398453,458.53754329681396,0.5558258295059204,0.0001305683545069769,1763260549.4902093,656.0,,-1.5226304531097412,3011,0.0024484749883413315,,282496,0.00039773451862856746
0.0,0.012183863669633865,0.0009585954248905182,463.1575264930725,0.5520040988922119,0.00012811059423256665,1763260554.1101925,659.0,,-2.844043731689453,3051,-0.002523999661207199,,286592,0.00029107739101164043
0.0,-0.0034371493384242058,0.00032841507345438004,463.32654333114624,0.525987446308136,0.00012803378922399133,1763260554.2792094,659.0,,2.682209014892578e-05,3053,-0.0029346197843551636,,286720,627.1846923828125
0.0,-0.003313233144581318,0.0014973627403378487,464.9075458049774,0.5395218729972839,0.0001271889341296628,1763260555.8602118,660.0,,0.048281073570251465,3066,-0.000988014042377472,,288128,0.0002397167554590851
0.0,0.00021716393530368805,0.00025387294590473175,465.3519096374512,0.5134909749031067,0.00012695851910393685,1763260556.3045757,660.0,,-0.13279497623443604,3070,2.8543174266815186e-05,,288512,0.00020645276526920497
0.0,-0.00759479682892561,0.00041404087096452713,466.82642126083374,0.535398542881012,0.00012619046901818365,1763260557.7790873,661.0,,3.814697265625e-05,3083,0.002151496708393097,,289792,174.7267608642578
0.0,2.7548521757125854e-05,0.0006518904119729996,468.74332547187805,0.5142491459846497,0.00012519201845861971,1763260559.6959915,662.0,,-0.16213500499725342,3098,-0.0004196092486381531,,291456,0.0003006748447660357
0.0,0.0035598110407590866,0.00010395422577857971,469.3274886608124,0.5430409908294678,0.00012488479842431843,1763260560.2801547,662.0,,-0.01358485221862793,3103,-0.0019089169800281525,,291968,0.0003310586034785956
0.0,-0.0017641615122556686,2.333894371986389e-05,472.1630697250366,0.5582277774810791,0.00012342550326138735,1763260563.1157358,663.0,,-8.857250213623047e-05,3127,-0.0024621114134788513,,294400,0.0035843653604388237
0.0,0.004004441201686859,0.0002880264073610306,472.4389216899872,0.515096127986908,0.0001232718932442367,1763260563.3915877,663.0,,0.07238614559173584,3129,-7.81528651714325e-05,,294656,0.00016557426715735346
0.0,-0.0088272113353014,0.000874074175953865,473.75844264030457,0.5354575514793396,0.00012258064816705883,1763260564.7111087,664.0,,-0.12221872806549072,3141,-0.010336853563785553,,295808,0.0043154251761734486
0.0,-0.0035677142441272736,0.00029713474214076996,474.0368437767029,0.550529956817627,0.00012242703814990819,1763260564.9895098,664.0,,0.06857216358184814,3143,-0.0025644004344940186,,296064,0.00023420591605827212
0.0,-0.0016229040920734406,3.0489638447761536e-05,474.3382639884949,0.576626181602478,0.00012227342813275754,1763260565.29093,664.0,,-0.0506284236907959,3146,-0.0005283355712890625,,296320,0.0033807780127972364
0.0,-0.001936076208949089,9.029172360897064e-05,476.05178022384644,0.5477063059806824,0.0001213517680298537,1763260567.0044463,665.0,,0.00926274061203003,3161,8.277222514152527e-05,,297856,0.0032038879580795765
0.0,-0.0017608264461159706,8.584652096033096e-05,477.0746476650238,0.5893454551696777,0.00012081413296982646,1763260568.0273137,665.0,,-6.330013275146484e-05,3170,0.0011914484202861786,,298752,582.3432006835938
0.0,-0.0012233993038535118,0.0003355024382472038,478.58698868751526,0.5222576856613159,0.00011996927787549794,1763260569.5396547,666.0,,0.05236959457397461,3183,-0.0007600262761116028,,300160,0.0001427769020665437
0.0,0.0013767732307314873,0.0009291460737586021,479.08591985702515,0.5494198203086853,0.00011966205784119666,1763260570.038586,667.0,,-0.03388643264770508,3188,-0.008196234703063965,,300672,0.0001849918917287141
0.0,0.0123450243845582,0.0017692605033516884,482.0189211368561,0.5555453300476074,0.00011789554264396429,1763260572.9715872,669.0,,-0.0935521125793457,3217,-0.005056403577327728,,303616,0.00015610983246006072
0.0,0.0009495420381426811,1.7202459275722504e-05,482.660582780838,0.5873441696166992,0.00011751151760108769,1763260573.6132488,669.0,,-4.673004150390625e-05,3224,-0.00043010711669921875,,304256,666.3936767578125
0.0,-0.0008187601342797279,2.011191099882126e-05,484.9443678855896,0.5655743479728699,0.00011605222971411422,1763260575.897034,671.0,,-0.0005369186401367188,3247,-0.0010783001780509949,,306688,503.763427734375
0.0,-0.0038537075743079185,0.0008778786286711693,485.27429723739624,0.5347859859466553,0.00011582181468838826,1763260576.2269633,672.0,,0.07356834411621094,3250,0.0017566457390785217,,307072,0.00017660288722254336
0.0,0.0010666558519005775,0.0004946673288941383,485.38502192497253,0.5568970441818237,0.00011574500967981294,1763260576.337688,672.0,,1.621246337890625e-05,3252,-0.006829466670751572,,307200,667.61669921875
0.0,0.003483402542769909,0.00015650782734155655,485.7532660961151,0.5811082124710083,0.00011551459465408698,1763260576.7059321,672.0,,-0.12193000316619873,3255,0.0046852827072143555,,307584,0.00018296140478923917
0.0,0.001983456313610077,0.00010680407285690308,486.0856897830963,0.5548779964447021,0.00011528417962836102,1763260577.0383558,673.0,,-0.18530738353729248,3259,0.00010398216545581818,,307968,0.00017766820383258164
0.0,0.0024215979501605034,0.00048160646110773087,487.23645973205566,0.5733650922775269,0.00011451612954260781,1763260578.1891258,674.0,,-0.16462469100952148,3272,-0.010186605155467987,,309248,0.00343737262301147
,,,487.48150300979614,,,1763260578.434169,,500.0,,3275,,500.0,309577,
0.0,-0.0023603159934282303,0.0001307651400566101,487.5681941509247,0.5919114947319031,0.00011428571451688185,1763260578.5208602,674.0,,3.415346145629883e-05,3276,0.001718316227197647,,309632,359.7384948730469
0.0,-0.00031591299921274185,1.4494173228740692e-05,489.411128282547,0.5529125928878784,0.00011305683437967673,1763260580.3637943,676.0,,-5.3882598876953125e-05,3296,0.0005253590643405914,,311680,321.7485656738281
0.0,0.00035905465483665466,6.400607526302338e-05,489.7410066127777,0.561000406742096,0.00011282641935395077,1763260580.6936727,676.0,,0.43280571699142456,3299,-0.0020816996693611145,,312064,0.00010479139018571004
0.0,0.003108002245426178,0.0007632076740264893,493.32051849365234,0.5582451224327087,0.00011044547136407346,1763260584.2731845,679.0,,-0.4377779960632324,3338,0.002617090940475464,,316032,0.0002767847036011517
0.0,0.001916421577334404,8.223764598369598e-05,494.46275448799133,0.6070573925971985,0.00010967742127832025,1763260585.4154205,680.0,,-0.07306253910064697,3351,-0.0040834322571754456,,317312,0.0026518406812101603
0.0,-0.003006991930305958,9.269732981920242e-05,495.01893401145935,0.5356985330581665,0.00010929339623544365,1763260585.9716,681.0,,-0.3449791669845581,3357,-0.0017066113650798798,,317952,0.00025105889653787017
0.0,0.0007154382765293121,0.00013326480984687805,495.2802197933197,0.6357646584510803,0.00010913978621829301,1763260586.2328858,681.0,,0.014821410179138184,3360,-0.002037033438682556,,318208,0.0032968453597277403
0.0,1.3562850654125214e-05,1.698080450296402e-05,498.73981499671936,0.5834036469459534,0.0001068356359610334,1763260589.692481,684.0,,-0.027848124504089355,3398,-0.0017176121473312378,,322048,0.003077574772760272
,,,498.9731228351593,,,1763260589.9257889,,500.0,,3401,,500.0,322343,
,,,499.4468762874603,,,1763260590.3995423,,500.0,,3406,,500.0,322843,
0.0,0.00043688248842954636,5.3734518587589264e-05,499.54902958869934,0.5315964221954346,0.00010629800090100616,1763260590.5016956,685.0,,6.341934204101562e-05,3407,0.0006046295166015625,,322944,361.4538879394531
0.0,0.0061392877250909805,0.0006756745278835297,500.6886396408081,0.5485692024230957,0.00010552995081525296,1763260591.6413057,686.0,,0.1550549864768982,3419,0.00217384472489357,,324224,0.00012267054989933968
0.0,0.004856257699429989,6.747711449861526e-05,501.2423348426819,0.5292894840240479,0.00010514592577237636,1763260592.195001,687.0,,-4.2438507080078125e-05,3426,-0.002452060580253601,,324864,535.9277954101562
0.0,0.004704608581960201,0.0001723961904644966,501.49886322021484,0.5762739181518555,0.00010499232303118333,1763260592.4515293,687.0,,-0.17436707019805908,3428,-0.003934107720851898,,325120,0.00033492431975901127
,,,502.0780999660492,,,1763260593.030766,,500.0,,3435,,500.0,325843,
,,,503.50177931785583,,,1763260594.4544454,,500.0,,3450,,500.0,327343,
0.0,-0.004629122093319893,7.565878331661224e-05,503.6030123233795,0.578703761100769,0.00010360983287682757,1763260594.5556784,689.0,,0.00021022558212280273,3451,0.0027582943439483643,,327424,292.95001220703125
0.0,0.0020206989720463753,2.7398578822612762e-05,504.73522210121155,0.5659608840942383,0.00010291858779964969,1763260595.6878881,689.0,,-0.09985828399658203,3462,0.00026820600032806396,,328576,0.00023417954798787832
0.0,-0.0018096696585416794,0.00019922852516174316,506.2546715736389,0.5230839848518372,0.00010207373270532116,1763260597.2073376,690.0,,0.038240253925323486,3476,-0.003843046724796295,,329984,0.0031681363470852375
,,,506.55655241012573,,,1763260597.5092185,,500.0,,3479,,500.0,330312,
0.0,0.003954635001718998,0.00014434102922677994,508.57510805130005,0.5383375883102417,0.0001006912425509654,1763260599.527774,692.0,,-0.043636202812194824,3498,-7.814168930053711e-05,,332288,0.00017527527234051377
0.0,-0.0013353247195482254,0.0003210417926311493,509.0972275733948,0.5244619250297546,0.00010038402251666412,1763260600.0498936,692.0,,-0.7958184480667114,3503,-0.00444512814283371,,332800,0.00018223976076114923
0.0,0.00021723005920648575,4.1044317185878754e-05,510.01029419898987,0.5609357357025146,9.984638745663688e-05,1763260600.9629602,692.0,,-0.19027578830718994,3513,-0.0012049973011016846,,333696,0.00021079964062664658
,,,511.15001463890076,,,1763260602.1026807,,500.0,,3525,,500.0,334906,
0.0,-0.004667062312364578,0.0004038028419017792,512.4259970188141,0.5041449069976807,9.83870995696634e-05,1763260603.378663,694.0,,-0.32224321365356445,3537,-0.002398749813437462,,336128,0.0029722661711275578
,,,514.0854661464691,,,1763260605.0381322,,500.0,,3554,,500.0,337906,
0.0,0.00434969924390316,7.911399006843567e-05,514.1806137561798,0.5439927577972412,9.731182944960892e-05,1763260605.1332798,695.0,,-0.0001443624496459961,3555,-0.00397801399230957,,337920,330.9547119140625
0.0,-0.0040389494970440865,0.00015285704284906387,516.4154448509216,0.5844959616661072,9.600614430382848e-05,1763260607.368111,697.0,,-0.5470589399337769,3576,-0.0035234615206718445,,340096,0.0031211611349135637
