_timestamp,charts/episodic_length,charts/SPS,losses/clipfrac,losses/approx_kl,losses/explained_variance,charts/episodic_return,losses/entropy,losses/value_loss,losses/policy_loss,_runtime,losses/old_approx_kl,_step,global_step,charts/learning_rate
1763260612.315575,,687.0,0.0,0.0010239342227578163,-0.011394619941711426,,0.5076970458030701,0.00029083972913213074,-0.0046876296401023865,521.4867978096008,0.008387007750570774,3554,338944,9.669738938100636e-05
1763260612.425646,,687.0,0.0,0.00014226511120796204,-5.453939437866211,,0.5418770909309387,0.0005603358149528503,-0.0003907354548573494,521.5968689918518,-6.621517241001129e-05,3555,339072,9.662058437243104e-05
1763260614.4321258,,689.0,0.0,0.0001393267884850502,0.003737330436706543,,0.5463128685951233,0.00040874251862987876,-0.002744808793067932,523.6033487319946,0.000509423203766346,3576,341120,9.539170423522592e-05
1763260614.5438497,,689.0,0.0,4.3977051973342896e-05,-7.3909759521484375e-06,,0.5851952433586121,400.76422119140625,-0.001719743013381958,523.7150726318359,-0.0002702474594116211,3578,341248,9.53148992266506e-05
1763260614.91459,,689.0,0.0,6.906408816576004e-05,0.2400258183479309,,0.5765749216079712,0.00026326091028749943,-0.001802828162908554,524.0858128070831,-0.0017455434426665306,3581,341632,9.508448420092463e-05
1763260615.7154975,,689.0,0.0,8.495524525642395e-06,-0.05836224555969238,,0.5856516361236572,0.002924358006566763,-0.0006710588932037354,524.88672041893,-0.0015876926481723785,3589,342400,9.462365414947271e-05
1763260618.075001,,691.0,0.0,7.471442222595215e-05,0.02288597822189331,,0.5630605816841125,0.004008293617516756,-0.0021292418241500854,527.2462239265442,-0.00448593869805336,3613,344704,9.324116399511695e-05
1763260619.0067995,,691.0,0.0,6.648711860179901e-06,-8.344650268554688e-07,,0.5759719014167786,431.6378479003906,0.0010125357657670975,528.1780223846436,-0.0007897121831774712,3622,345600,9.270353621104732e-05
1763260620.7996736,,692.0,0.0,4.310905933380127e-05,0.00582510232925415,,0.5580497980117798,0.0028938488103449345,-0.0019354820251464844,529.9708964824677,0.0007515717297792435,3640,347392,9.162826609099284e-05
1763260622.3837552,,693.0,0.0,1.131650060415268e-05,-2.491474151611328e-05,,0.5645793080329895,791.1368408203125,0.001380227506160736,531.5549781322479,-0.0005225678905844688,3656,348928,9.0706605988089e-05
1763260623.8954043,,694.0,0.0,0.00010708160698413849,0.03023707866668701,,0.6173552870750427,0.00021912390366196632,-0.004170849919319153,533.0666272640228,0.001498255878686905,3669,350336,8.986175089376047e-05
1763260624.8985858,,695.0,0.0,0.00028864946216344833,-0.036881446838378906,,0.5290793180465698,0.00022724515292793512,0.0012084506452083588,534.0698087215424,0.0029233423992991447,3679,351360,8.924731082515791e-05
1763260625.2952273,,695.0,0.0,0.0005522798746824265,0.21829843521118164,,0.5902055501937866,0.00040306299342773855,-0.010028272867202759,534.466450214386,0.01071513257920742,3683,351744,8.901689579943195e-05
1763260625.3173835,354.0,,,,,354.0,,,,534.4886064529419,,3684,351749,
1763260628.2638786,,696.0,0.0,2.606026828289032e-05,-0.006521940231323242,,0.6005220413208008,0.00034583607339300215,-0.0012353211641311646,537.4351015090942,0.0013929381966590881,3711,354560,8.73271856107749e-05
1763260628.4095252,500.0,,,,,500.0,,,,537.5807480812073,,3713,354749,
