_step,losses/clipfrac,losses/value_loss,global_step,charts/learning_rate,losses/policy_loss,losses/old_approx_kl,charts/SPS,losses/explained_variance,_runtime,_timestamp,charts/episodic_length,losses/approx_kl,charts/episodic_return,losses/entropy
3435,,,324951,,,,,,502.49293661117554,1763260593.4455686,500.0,,500.0,
3450,,,326451,,,,,,503.8984935283661,1763260594.8511255,500.0,,500.0,
3451,0.0,459.0754699707031,326528,0.00010414746793685481,-0.002142593264579773,-0.0012205205857753754,686.0,-0.0007647275924682617,503.99640941619873,1763260594.9490414,,0.0001554284244775772,,0.5003729462623596
3462,0.0,0.002317372476682067,327680,0.00010345622285967693,-0.0019599879160523415,0.003140508197247982,687.0,-7.078298568725586,505.19092440605164,1763260596.1435564,,0.00044513214379549026,,0.5415905714035034
3476,0.0,0.002585848094895482,329088,0.0001026113677653484,-0.0009246990084648132,-0.0010451888665556908,688.0,0.08348488807678223,506.65916562080383,1763260597.6117976,,2.4427659809589386e-05,,0.5401558876037598
3479,,,329451,,,,,,506.97113823890686,1763260597.9237702,500.0,,500.0,
3498,0.0,0.00025945031666196883,331392,0.00010122887761099264,-0.0024048537015914917,-0.0030652545392513275,689.0,-0.15123558044433594,509.08173656463623,1763260600.0343685,,4.703737795352936e-05,,0.5712793469429016
3503,0.0,0.0002558592823334038,331904,0.00010092165757669136,0.0007462799549102783,-0.00011636875569820404,689.0,-0.001132965087890625,509.5334806442261,1763260600.4861126,,6.457231938838959e-05,,0.5731868743896484
3513,0.0,0.00027902598958462477,332928,0.0001003072175080888,0.00115986168384552,-0.00015482958406209946,690.0,-0.015831589698791504,510.53426575660706,1763260601.4868977,,7.282290607690811e-05,,0.5602685809135437
3525,0.0,0.004333450924605131,334080,9.961597243091092e-05,-0.002272319048643112,0.002723686397075653,691.0,-2.5629830360412598,511.66715955734253,1763260602.6197915,,0.00024718791246414185,,0.5374335646629333
3537,0.0,0.00026536855148151517,335360,9.884792962111533e-05,0.001883799210190773,-0.0058870138600468636,692.0,-0.00908660888671875,512.924887418747,1763260603.8775194,,0.0008255960419774055,,0.562305748462677
3554,0.0,414.9757995605469,337024,9.784946450963616e-05,-0.00203627347946167,-0.0019571390002965927,693.0,-0.00022530555725097656,514.6276986598969,1763260605.5803306,,6.530061364173889e-05,,0.5983997583389282
3555,0.0,0.0037995814345777035,337152,9.777265950106084e-05,-0.00400959700345993,-0.004244278185069561,693.0,-0.0999826192855835,514.7513394355774,1763260605.7039714,,0.00031662266701459885,,0.5442085266113281
3576,0.0,0.00022487006208393723,339328,9.64669743552804e-05,-0.00044438987970352173,0.00040522124618291855,694.0,0.09595155715942383,516.9418485164642,1763260607.8944805,,2.7334317564964294e-06,,0.4910376965999603
3578,0.0,395.9112243652344,339456,9.639016934670508e-05,-0.0015894174575805664,0.0011756252497434616,694.0,-3.6716461181640625e-05,517.0937807559967,1763260608.0464127,,2.174265682697296e-05,,0.5368772149085999
3581,0.0,0.0002067421592073515,339840,9.615975432097912e-05,-0.0062083899974823,-0.012877771630883217,694.0,-0.058736562728881836,517.4707157611847,1763260608.4233477,,0.0002948865294456482,,0.603104829788208
3589,0.0,0.0032962970435619354,340608,9.56989242695272e-05,0.0022843312472105026,0.003037264570593834,695.0,-0.01815509796142578,518.2534399032593,1763260609.2060719,,0.0001559630036354065,,0.5744240880012512
3613,,,343033,,,,,,520.7013688087463,1763260611.6540008,500.0,,500.0,
3622,0.0,0.00031294176005758345,343936,9.370199404656887e-05,-0.004282146692276001,-0.0016286084428429604,697.0,0.07481646537780762,521.6888430118561,1763260612.641475,,0.0011558467522263527,,0.5744900703430176
3640,0.0,258.77337646484375,345600,9.270353621104732e-05,0.0007706303149461746,-0.0009778868407011032,698.0,-0.0006117820739746094,523.4517819881439,1763260614.404414,,3.107637166976929e-05,,0.5039541721343994
3656,0.0,0.0031141741201281548,347264,9.170507109956816e-05,-0.0047648511826992035,-0.0009118923917412758,699.0,-0.07783591747283936,525.2042169570923,1763260616.156849,,0.00027783680707216263,,0.5441718697547913
3669,0.0,0.0008541653514839709,348544,9.093702101381496e-05,-0.0014484785497188568,0.0017002411186695099,699.0,-0.018294930458068848,526.5463800430298,1763260617.499012,,0.00043503381311893463,,0.5778464078903198
3679,0.0,0.00047824508510529995,349568,9.03225809452124e-05,0.0026038922369480133,0.003448677249252796,700.0,-0.019623279571533203,527.5847613811493,1763260618.5373933,,0.0003165071830153465,,0.5846948623657227
3683,,,349857,,,,,,527.8812718391418,1763260618.8339038,76.0,,76.0,
3684,0.0,105.38052368164062,349952,9.009216591948643e-05,0.00033466145396232605,0.0003192238509654999,700.0,-6.365776062011719e-05,527.9930334091187,1763260618.9456654,,1.2386590242385864e-06,,0.5900371074676514
3711,0.0,0.0002936406235676259,352384,8.863287075655535e-05,0.0030907727777957916,0.0006478140130639076,701.0,-0.024713516235351562,530.6380231380463,1763260621.590655,,9.856279939413071e-05,,0.5977146625518799
3713,0.0,493.53436279296875,352512,8.855606574798003e-05,0.00016934052109718323,-0.00010879244655370712,701.0,-0.0010739564895629883,530.7911014556885,1763260621.7437334,,2.2081658244132996e-06,,0.6086633205413818
3715,0.0,0.0005070029874332249,352768,8.840245573082939e-05,-2.434849739074707e-05,0.00039187632501125336,701.0,-0.011470913887023926,531.0361921787262,1763260621.9888241,,6.271526217460632e-06,,0.5892648696899414
3731,0.0,0.003056298941373825,354176,8.755760063650087e-05,-0.0019217636436223984,-0.0031603537499904633,702.0,-0.20132982730865479,532.587858915329,1763260623.5404909,,0.000982152298092842,,0.5268762111663818
3734,0.0,0.00465009082108736,354432,8.740399061935022e-05,-0.0036763325333595276,0.0007862532511353493,702.0,-0.9101725816726685,532.894047498703,1763260623.8466794,,0.0003376053646206856,,0.5805882811546326
3755,0.0,0.00024648368707858026,356608,8.60983127495274e-05,-0.002211742103099823,0.0005868673324584961,703.0,-0.5925136804580688,535.2049949169159,1763260626.1576269,,3.365054726600647e-05,,0.5685601830482483
3775,0.0,0.00022723643633071333,358656,8.486943261232227e-05,0.0021632667630910873,0.004309576004743576,704.0,-0.05913698673248291,537.3793241977692,1763260628.3319561,,8.803233504295349e-05,,0.5832961201667786
3779,0.0,0.00034051723196171224,359040,8.463901758659631e-05,0.002071443945169449,0.0021390998736023903,704.0,0.054606616497039795,537.7800090312958,1763260628.732641,,0.00013006757944822311,,0.5877095460891724
3804,0.0,0.0003032873210031539,361600,8.31029174150899e-05,-0.005200956016778946,-0.0016219448298215866,706.0,-0.04137563705444336,540.3166513442993,1763260631.2692833,,0.000569809228181839,,0.5605859160423279
3807,0.0,0.003547102212905884,361856,8.294930739793926e-05,-0.0027515776455402374,-0.0009625302627682686,706.0,0.09191542863845825,540.5447099208832,1763260631.4973419,,0.00025572720915079117,,0.5575251579284668
3847,0.0,0.0015974577981978655,365952,8.049155439948663e-05,-0.0002027861773967743,-0.0015302076935768127,709.0,-0.013121366500854492,544.5868577957153,1763260635.5394897,,6.865337491035461e-05,,0.5463284254074097
3879,,,369201,,,,,,547.828042268753,1763260638.7806742,500.0,,500.0,
3883,0.0,0.0003705218550749123,369664,7.826420915080234e-05,-0.000383671373128891,0.0021621817722916603,711.0,0.3806479573249817,548.3132092952728,1763260639.2658412,,8.517783135175705e-05,,0.5361692905426025
3884,,,369701,,,,,,548.3380920886993,1763260639.290724,500.0,,500.0,
3887,0.0,0.0005512812058441341,370048,7.803379412507638e-05,-0.0012734681367874146,-0.003969382494688034,711.0,0.003426849842071533,548.7348232269287,1763260639.6874552,,0.00011931546032428741,,0.5604001879692078
3891,0.0,0.002846119226887822,370432,7.780337909935042e-05,-0.011242307722568512,0.0009956620633602142,711.0,-0.11612701416015625,549.1240084171295,1763260640.0766404,,0.0004434790462255478,,0.5705358982086182
3898,0.0,0.004644117783755064,371072,7.741935405647382e-05,-0.0008908435702323914,1.5320256352424622e-06,711.0,-0.016469597816467285,549.8215706348419,1763260640.7742026,,0.0001448923721909523,,0.5831701755523682
3912,0.0,0.0037929462268948555,372480,7.65744989621453e-05,-0.0033530574291944504,-0.0036397911608219147,712.0,0.03704190254211426,551.1953179836273,1763260642.14795,,0.00022931024432182312,,0.5884754657745361
3915,,,372825,,,,,,551.4860668182373,1763260642.4386988,500.0,,500.0,
3928,0.0,0.000547363655641675,373888,7.572964386781678e-05,-0.003862094134092331,-0.0003673611208796501,713.0,0.0985822081565857,552.7557814121246,1763260643.7084134,,0.0005947565659880638,,0.5208932161331177
3944,0.0,0.0009427662007510662,375424,7.480799104087055e-05,0.0002271905541419983,0.0025721807032823563,713.0,-0.06437325477600098,554.4320228099823,1763260645.3846548,,0.0001739244908094406,,0.5651152729988098
3945,0.0,0.0004910968127660453,375552,7.473118603229523e-05,0.00021775811910629272,0.004558040760457516,713.0,-0.009408831596374512,554.5576467514038,1763260645.5102787,,4.670489579439163e-05,,0.5810490250587463
3946,,,375624,,,,,,554.590185880661,1763260645.5428178,500.0,,500.0,
3954,0.0,0.0005516649107448757,376448,7.419355097226799e-05,0.0002789674326777458,0.00556806568056345,714.0,-0.005864620208740234,555.4860329627991,1763260646.438665,,0.00019663851708173752,,0.6100428104400635
3963,0.0,915.42333984375,377216,7.373272092081606e-05,-0.003194074844941497,-0.0010318830609321594,714.0,-0.0011805295944213867,556.3346955776215,1763260647.2873275,,5.7579949498176575e-05,,0.5773548483848572
3969,0.0,0.0025287060998380184,377856,7.334869587793946e-05,-0.0005882009863853455,0.001857886090874672,714.0,0.11878359317779541,556.9895634651184,1763260647.9421954,,6.376393139362335e-05,,0.529900074005127
3981,0.0,0.0002971460926346481,379136,7.258064579218626e-05,-0.00840538740158081,0.0025864774361252785,715.0,-0.05799293518066406,558.3146800994873,1763260649.267312,,0.0007775882259011269,,0.566400408744812
3983,,,379225,,,,,,558.3723044395447,1763260649.3249364,14.0,,14.0,
3997,,,380317,,,,,,559.6904802322388,1763260650.6431122,99.0,,99.0,
4020,0.0,0.006589729338884354,382208,7.073732558637857e-05,0.00014935433864593506,0.0037741968408226967,716.0,-0.0069086551666259766,561.8873820304871,1763260652.840014,,7.318798452615738e-05,,0.5548979043960571
4059,0.0,0.0008626084891147912,386048,6.843318260507658e-05,0.0002746768295764923,0.0001196879893541336,718.0,-0.0013202428817749023,566.07350897789,1763260657.026141,,1.6085803508758545e-05,,0.5794476270675659
4087,0.0,0.0003510130918584764,388736,6.682027742499486e-05,-0.0017797239124774933,0.008871432393789291,719.0,-0.013775825500488281,568.996710062027,1763260659.949342,,0.0008330326527357101,,0.5906705856323242
4091,0.0,0.0007240513805299997,389120,6.65898623992689e-05,-0.016564834862947464,-0.005328342318534851,719.0,-0.02545297145843506,569.4464476108551,1763260660.3990796,,0.0009558312594890594,,0.5768485069274902
4105,0.0,744.5164794921875,390400,6.582181231351569e-05,0.0005412697792053223,1.8710270524024963e-06,719.0,0.0006538629531860352,570.8267397880554,1763260661.7793717,,1.121964305639267e-05,,0.4468993842601776
4109,,,390828,,,,,,571.235319852829,1763260662.1879518,500.0,,500.0,
4115,0.0,439.4129943847656,391424,6.520737224491313e-05,0.0003587976098060608,-0.003501669503748417,720.0,-0.003544330596923828,571.8657264709473,1763260662.8183584,,5.96391037106514e-05,,0.4759502410888672
4119,,,391828,,,,,,572.2299046516418,1763260663.1825366,500.0,,500.0,
4144,0.0,0.0006344111170619726,394240,6.351766205625609e-05,-0.0017734989523887634,-0.002267034724354744,721.0,-0.011178255081176758,574.6907484531403,1763260665.6433804,,0.00016345269978046417,,0.6002103090286255
4150,,,394860,,,,,,575.2596831321716,1763260666.212315,500.0,,500.0,
4168,0.0,0.0006865056930109859,396672,6.205837416928262e-05,0.0002533569931983948,-0.001048831269145012,723.0,-0.026882410049438477,577.1214923858643,1763260668.0741243,,2.4091452360153198e-05,,0.555734395980835
4184,,,398061,,,,,,578.4243240356445,1763260669.376956,16.0,,16.0,
4194,0.0,0.002869901480153203,398848,6.075268902350217e-05,-0.0018779709935188293,-0.0025535346940159798,724.0,-0.12926185131072998,579.32976770401,1763260670.2823997,,4.3948180973529816e-05,,0.5675865411758423
4199,0.0,0.0025885668583214283,399360,6.044546898920089e-05,-0.002289373427629471,0.001085495576262474,724.0,-0.003644227981567383,579.8097221851349,1763260670.7623541,,0.000163298100233078,,0.5534260869026184
4224,0.0,0.0008954281802289188,401792,5.8986173826269805e-05,-0.0015543140470981598,0.00036129821091890335,725.0,-0.01235663890838623,582.2277994155884,1763260673.1804314,,1.194048672914505e-05,,0.586162805557251
4229,0.0,0.0008050608448684216,402304,5.8678953791968524e-05,-0.0011811107397079468,0.0007252180948853493,725.0,-0.020234227180480957,582.7181994915009,1763260673.6708314,,4.677567631006241e-05,,0.5791270732879639
4243,,,403587,,,,,,583.9931740760803,1763260674.945806,500.0,,500.0,
4246,0.0,0.002877376275137067,403840,5.775729732704349e-05,0.000512460246682167,-0.002954627387225628,726.0,-0.050621747970581055,584.2636048793793,1763260675.2162368,,7.469486445188522e-05,,0.6106927990913391
4252,,,404305,,,,,,584.7165930271149,1763260675.669225,177.0,,177.0,
4254,0.0,0.004897247534245253,404480,5.737327228416689e-05,-0.0029992908239364624,0.0014028968289494514,726.0,-0.0352320671081543,584.9438915252686,1763260675.8965235,,3.6162324249744415e-05,,0.5977286100387573
4255,0.0,0.00154476473107934,404608,5.729646727559157e-05,0.00012272782623767853,0.0005435431376099586,726.0,-0.010944247245788574,585.066642999649,1763260676.019275,,1.0365620255470276e-06,,0.5751608610153198
4273,,,406343,,,,,,586.7612555027008,1763260677.7138875,500.0,,500.0,
4276,0.0,1471.560791015625,406400,5.6221197155537084e-05,-0.004623830318450928,-0.002535075880587101,727.0,0.0013309121131896973,586.9297885894775,1763260677.8824205,,0.0001100124791264534,,0.5215301513671875
4277,,,406415,,,,,,586.9551985263824,1763260677.9078305,27.0,,27.0,
4278,0.0,641.6119384765625,406528,5.6144392146961764e-05,-4.756450653076172e-05,-0.00035421550273895264,727.0,0.001336812973022461,587.0799915790558,1763260678.0326235,,3.0063092708587646e-06,,0.5359855890274048
4288,0.0,0.0045242393389344215,407552,5.552995571633801e-05,-0.0036358535289764404,0.002206883393228054,728.0,-9.761652946472168,588.0976669788361,1763260679.050299,,0.00029534753412008286,,0.6023961305618286
4290,0.0,0.0006349249160848558,407808,5.537634569918737e-05,-7.124431431293488e-05,0.001358657144010067,728.0,0.025258660316467285,588.3438541889191,1763260679.2964861,,7.198471575975418e-05,,0.5549999475479126
4292,0.0,524.1228637695312,407936,5.529954069061205e-05,0.00016020983457565308,-0.000881630927324295,728.0,-0.0014951229095458984,588.4880955219269,1763260679.4407275,,6.321817636489868e-06,,0.5984266996383667
4314,,,410059,,,,,,590.5341174602509,1763260681.4867494,28.0,,28.0,
4318,0.0,0.0007245853776112199,410496,5.376344051910564e-05,-0.000947069376707077,0.0008877627551555634,729.0,-0.004696369171142578,591.0440719127655,1763260681.9967039,,0.00010598450899124146,,0.5562888979911804
4346,0.0,0.0005250813555903733,413184,5.2150538977002725e-05,-0.0010520517826080322,-0.00044710375368595123,730.0,0.0394439697265625,593.7837607860565,1763260684.7363927,,1.2276694178581238e-05,,0.5743271708488464
4366,0.0,0.0007073290762491524,415104,5.099846384837292e-05,-0.0008956417441368103,-0.0007273070514202118,731.0,0.010973513126373291,595.7336711883545,1763260686.6863031,,5.665607750415802e-05,,0.6126168966293335
4372,0.0,0.00039220115286298096,415744,5.061443880549632e-05,-0.00033411942422389984,0.0012147175148129463,732.0,-0.08149850368499756,596.3989386558533,1763260687.3515706,,2.7853064239025116e-05,,0.6452736258506775
4377,0.0,0.0023157885298132896,416256,5.030721877119504e-05,-0.0035003889352083206,0.003266383893787861,732.0,-13.287884712219238,596.8889875411987,1763260687.8416195,,0.0002893032506108284,,0.5486751794815063
4378,,,416268,,,,,,596.9172782897949,1763260687.8699102,500.0,,500.0,
4387,0.0,708.840576171875,417280,4.969277870259248e-05,-0.00035353004932403564,0.0005094753578305244,732.0,-0.007359981536865234,597.967134475708,1763260688.9197664,,2.0042993128299713e-05,,0.5395032167434692
4396,,,418268,,,,,,598.9308457374573,1763260689.8834777,500.0,,500.0,
4413,0.0,0.007948281243443489,419968,4.807987716048956e-05,-0.00026627350598573685,0.001293715089559555,733.0,-19.356266021728516,600.6938488483429,1763260691.6464808,,1.0523945093154907e-05,,0.5549805164337158
4415,0.0,0.0005932466592639685,420224,4.792626714333892e-05,0.0015087425708770752,0.0010434677824378014,734.0,-0.45192766189575195,600.9170155525208,1763260691.8696475,,2.3194588720798492e-05,,0.5802157521247864
4456,0.0,844.9215698242188,424320,4.546851050690748e-05,-0.0006826594471931458,-0.0006084712222218513,736.0,-0.008472561836242676,604.70969414711,1763260695.662326,,6.346963346004486e-06,,0.5303966999053955
4470,,,425768,,,,,,606.0249869823456,1763260696.977619,500.0,,500.0,
4478,0.0,0.0009085923084057868,426624,4.4086020352551714e-05,-0.00409100204706192,0.0052396319806575775,737.0,-0.11260437965393066,606.794380903244,1763260697.7470129,,0.00011575967073440552,,0.521489143371582
4480,,,426768,,,,,,606.914960861206,1763260697.8675928,500.0,,500.0,
4492,0.0,0.0009817990940064192,427904,4.331797390477732e-05,-0.002586863934993744,-0.0008986089378595352,738.0,-0.13318979740142822,607.9577083587646,1763260698.9103403,,4.9870461225509644e-05,,0.542721152305603
4496,0.0,0.0011309776455163956,428288,4.308755887905136e-05,0.0015353485941886902,-0.0006149336695671082,738.0,-0.06531596183776855,608.3329210281372,1763260699.285553,,7.002614438533783e-05,,0.5797213315963745
4498,,,428449,,,,,,608.4570670127869,1763260699.409699,500.0,,500.0,
4520,,,430666,,,,,,610.4490399360657,1763260701.401672,500.0,,500.0,
4522,0.0,0.0026828276459127665,430848,4.155145870754495e-05,-0.002461254596710205,0.0014753518626093864,740.0,0.36097586154937744,610.647712469101,1763260701.6003444,,0.0003399169072508812,,0.5453200340270996
4524,0.0,0.0007682973518967628,431104,4.139784869039431e-05,-0.001487545669078827,2.078898251056671e-05,740.0,-0.11410403251647949,610.8691465854645,1763260701.8217785,,1.3010576367378235e-05,,0.5703811049461365
4525,,,431166,,,,,,610.8930242061615,1763260701.8456562,500.0,,500.0,
4527,0.0,0.0020939502865076065,431360,4.124423867324367e-05,-0.0011150240898132324,0.0005878014490008354,740.0,0.029388904571533203,611.0943660736084,1763260702.046998,,2.749357372522354e-05,,0.572929322719574
4531,0.0,528.1823120117188,431744,4.101382364751771e-05,-0.0030501633882522583,-0.0007850015535950661,740.0,-0.00323641300201416,611.4655950069427,1763260702.418227,,8.564162999391556e-05,,0.5674040913581848
4533,0.0,0.0007747783092781901,432000,4.086021363036707e-05,-0.002329505980014801,-0.001952851191163063,740.0,-0.15925180912017822,611.6868319511414,1763260702.639464,,2.9239803552627563e-05,,0.5355466604232788
4534,0.0,0.0007028899271972477,432128,4.078340862179175e-05,-0.000847741961479187,2.5548972189426422e-05,740.0,-0.246476411819458,611.7981157302856,1763260702.7507477,,1.530814915895462e-05,,0.5739401578903198
4555,0.0,534.8870849609375,434176,3.955453212256543e-05,-5.716830492019653e-05,-0.00011086370795965195,741.0,-0.0022437572479248047,613.6542160511017,1763260704.606848,,8.596107363700867e-07,,0.5614036321640015
4562,0.0,0.0008898503729142249,434944,3.909370207111351e-05,0.00044860318303108215,-0.002139739692211151,742.0,-0.0010663270950317383,614.3730595111847,1763260705.3256915,,1.0553747415542603e-05,,0.6075417995452881
4576,0.0,0.0018093354301527143,436352,3.824884697678499e-05,-0.00042087212204933167,0.000771460123360157,743.0,0.14010566473007202,615.6785199642181,1763260706.631152,,2.4986453354358673e-05,,0.5280831456184387
4613,,,440166,,,,,,619.0638706684113,1763260710.0165026,500.0,,500.0,
4626,0.0,0.0009365309961140156,441472,3.5176650271750987e-05,0.00033396854996681213,7.164664566516876e-05,745.0,-0.045375943183898926,620.2925992012024,1763260711.2452312,,3.442727029323578e-05,,0.5588189363479614
4635,0.0,0.0017711165128275752,442368,3.4639015211723745e-05,-0.00011661648750305176,0.0008342871442437172,746.0,0.0357779860496521,621.1110091209412,1763260712.063641,,7.362104952335358e-06,,0.6141200065612793
4641,0.0,0.0008404733380302787,443008,3.425499380682595e-05,-0.0007626339793205261,-0.001709609292447567,746.0,-0.021752238273620605,621.6665573120117,1763260712.6191893,,1.316796988248825e-05,,0.5773831605911255
4644,0.0,381.51776123046875,443264,3.410138378967531e-05,-0.0002665892243385315,0.00037454068660736084,746.0,-0.0005168914794921875,621.9258663654327,1763260712.8784983,,2.3171305656433105e-06,,0.6135022640228271
4661,0.0,0.0007503779488615692,445056,3.302611366962083e-05,-0.0015633590519428253,0.0011998824775218964,747.0,-0.03561592102050781,623.5263578891754,1763260714.4789898,,2.991408109664917e-05,,0.5338653922080994
4675,0.0,0.001062710303813219,446464,3.2181258575292304e-05,-0.0014195702970027924,3.208313137292862e-05,748.0,-1.4267449378967285,624.79638671875,1763260715.7490187,,2.249050885438919e-05,,0.4855901002883911
4691,0.0,0.0006812528008595109,448128,3.118279710179195e-05,0.00034583359956741333,0.0003410708159208298,749.0,0.18493765592575073,626.3192245960236,1763260717.2718565,,4.306435585021973e-06,,0.5842095613479614
4709,0.0,0.0012432136572897434,449920,3.0107526981737465e-05,-0.00032654404640197754,0.0015269210562109947,750.0,-5.90715217590332,627.9218235015869,1763260718.8744555,,1.1830590665340424e-05,,0.5728543400764465
4713,0.0,0.0016826214268803596,450304,2.9877111956011504e-05,-0.001529742032289505,0.002372181974351406,750.0,-0.487302303314209,628.3043768405914,1763260719.2570088,,3.461819142103195e-05,,0.6009706854820251
4738,0.0,0.0016866044607013464,452864,2.8341013603494503e-05,-0.0013277754187583923,-0.001309349201619625,752.0,0.16313672065734863,630.6347246170044,1763260721.5873566,,4.244130104780197e-05,,0.5541349053382874
4739,0.0,0.0008453044574707747,452992,2.8264208594919182e-05,-0.00011101365089416504,-0.00041432585567235947,752.0,0.11234211921691895,630.7452518939972,1763260721.6978838,,1.1087395250797272e-05,,0.5871279835700989
4741,,,453166,,,,,,630.874874830246,1763260721.8275068,500.0,,500.0,
4743,0.0,0.10665205121040344,453376,2.803379356919322e-05,-0.0013907477259635925,0.000104464590549469,752.0,-6.251834392547607,631.081310749054,1763260722.0339427,,5.116686224937439e-06,,0.5406308770179749
4754,0.0,0.0009214255260303617,454528,2.7342550311004743e-05,-0.00019082427024841309,-0.0006282618269324303,752.0,-0.002602815628051758,632.1194798946381,1763260723.0721118,,4.314817488193512e-06,,0.5677978992462158
4772,0.0,0.0016763778403401375,456320,2.6267282009939663e-05,-0.001891501247882843,-0.00034562405198812485,753.0,0.17751812934875488,633.7575948238373,1763260724.7102268,,2.6707537472248077e-05,,0.5884771347045898
4786,0.0,296.2531433105469,457728,2.542242691561114e-05,-0.00027436763048171997,1.7221085727214813e-05,754.0,-0.0011823177337646484,635.0478541851044,1763260726.0004861,,3.0370429158210754e-06,,0.5339730978012085
4787,0.0,0.0021543337497860193,457856,2.534562190703582e-05,0.0002800002694129944,-0.0006698062643408775,754.0,-1.445920467376709,635.1650154590607,1763260726.1176474,,1.0020099580287933e-05,,0.5508582592010498
4788,0.0,0.0008902986301109195,457984,2.52688168984605e-05,-0.00035488978028297424,0.0010500764474272728,754.0,-0.04124140739440918,635.302346944809,1763260726.254979,,5.179084837436676e-06,,0.5523723363876343
4796,0.0,338.8321533203125,458752,2.480798684700858e-05,1.919269561767578e-05,0.0004055015742778778,755.0,-0.00019550323486328125,636.0239171981812,1763260726.9765491,,9.10833477973938e-06,,0.5904588103294373
4799,0.0,0.000815564941149205,459136,2.457757364027202e-05,-0.00025919079780578613,1.4621764421463013e-05,755.0,0.0035989880561828613,636.3889634609222,1763260727.3415954,,5.515292286872864e-06,,0.6277507543563843
4806,0.0,255.14405822753906,459776,2.419354859739542e-05,0.003150191158056259,0.00011171959340572357,755.0,-0.00021779537200927734,636.9494249820709,1763260727.902057,,2.267211675643921e-05,,0.5913212895393372
4809,0.0,0.0006980720208957791,460160,2.396313357166946e-05,-0.0018118787556886673,-0.000490555539727211,755.0,0.1180761456489563,637.2817256450653,1763260728.2343576,,1.8579885363578796e-05,,0.5712611079216003
4813,0.0,0.0007969844155013561,460544,2.37327185459435e-05,-0.0004672519862651825,0.0004986375570297241,756.0,-0.006132364273071289,637.6486566066742,1763260728.6012886,,6.735324859619141e-06,,0.5926134586334229
4851,0.0,0.0015695880865678191,464384,2.14285719266627e-05,-0.0004587620496749878,4.180148243904114e-05,757.0,0.1344810128211975,641.1302325725555,1763260732.0828645,,1.2014061212539673e-06,,0.5854593515396118
4852,0.0,0.0009588642278686166,464512,2.1351766918087378e-05,-0.0026559196412563324,0.0003742426633834839,758.0,0.054712772369384766,641.2421400547028,1763260732.194772,,1.498498022556305e-05,,0.5755902528762817
4859,,,465166,,,,,,641.8375842571259,1763260732.7902162,500.0,,500.0,
4868,,,466166,,,,,,642.6951584815979,1763260733.6477904,500.0,,500.0,
4874,0.0,293.6629638671875,466688,2.0046083591296338e-05,9.437650442123413e-05,-2.4016015231609344e-05,759.0,-0.0013986825942993164,643.2347066402435,1763260734.1873386,,1.1222437024116516e-06,,0.5612618923187256
4878,,,467166,,,,,,643.6178569793701,1763260734.570489,500.0,,500.0,
4882,0.0,0.0009062510216608644,467584,1.9508448531269096e-05,-0.0010421276092529297,0.001093813218176365,759.0,-0.5830165147781372,644.0666275024414,1763260735.0192595,,1.7336569726467133e-05,,0.5655944347381592
4915,0.0,446.6338195800781,470784,1.7588325135875493e-05,-0.00029626116156578064,0.00016643106937408447,761.0,-0.00027489662170410156,646.9616389274597,1763260737.9142709,,3.371387720108032e-07,,0.517290472984314
4920,0.0,0.0012311585014685988,471296,1.7281105101574212e-05,-0.0002344409003853798,0.00046746619045734406,761.0,-0.01957082748413086,647.406886100769,1763260738.359518,,1.2090429663658142e-05,,0.5907436609268188
4932,,,472439,,,,,,648.3771827220917,1763260739.3298147,500.0,,500.0,
4933,0.0,467.78704833984375,472448,1.6589861843385734e-05,-0.0006759762763977051,-0.0004536667838692665,762.0,-0.00035309791564941406,648.449013710022,1763260739.4016457,,2.0908191800117493e-06,,0.5495926141738892
4939,0.0,554.397705078125,472960,1.6282641809084453e-05,-0.0001048259437084198,-0.00013084430247545242,762.0,0.0012989640235900879,648.9367740154266,1763260739.889406,,6.677582859992981e-07,,0.5257819294929504
4946,0.0,0.0017130090855062008,473728,1.582181175763253e-05,-0.0007200343534350395,-0.0005866978317499161,762.0,-0.12977886199951172,649.6010873317719,1763260740.5537193,,1.0974705219268799e-05,,0.584283709526062
4953,,,474455,,,,,,650.2256119251251,1763260741.1782439,500.0,,500.0,
4958,,,474955,,,,,,650.6673867702484,1763260741.6200187,500.0,,500.0,
4963,0.0,0.0016116987681016326,475392,1.4823348465142772e-05,-0.0021467115730047226,-0.0007966579869389534,763.0,-0.07284748554229736,651.1268179416656,1763260742.07945,,1.6859732568264008e-05,,0.5111496448516846
4971,0.0,664.2510986328125,476160,1.4362519323185552e-05,-0.0005918256938457489,0.00038993731141090393,763.0,-0.0012400150299072266,651.7952210903168,1763260742.747853,,1.989305019378662e-06,,0.571438193321228
4972,0.0,0.0019181923707947135,476288,1.4285714314610232e-05,-0.001474916934967041,0.0011567771434783936,763.0,-0.40666723251342773,651.9067990779877,1763260742.859431,,7.776543498039246e-06,,0.5660329461097717
4978,0.0,0.0014300215989351273,476928,1.390168927173363e-05,0.00021929293870925903,2.981536090373993e-05,764.0,0.029550611972808838,652.499080657959,1763260743.4517126,,1.0300427675247192e-06,,0.5635684728622437
4981,0.0,549.591064453125,477184,1.3748080164077692e-05,0.00027695298194885254,-2.2844411432743073e-05,764.0,-0.00030672550201416016,652.7232632637024,1763260743.6758952,,1.6624107956886292e-06,,0.5716704726219177
