losses/explained_variance,losses/value_loss,_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,charts/SPS,charts/learning_rate,losses/entropy,global_step,losses/clipfrac,losses/policy_loss,_runtime,losses/old_approx_kl
4.4345855712890625e-05,144.3251953125,1877,1763260411.6434917,,,0.0015704156830906868,567.0,0.00020053763000760227,0.3941345810890198,165888,0.001953125,-0.008614473044872284,321.4890208244324,-0.0027011847123503685
9.185075759887695e-05,273.2694396972656,1886,1763260413.24766,,,0.0008336352184414864,567.0,0.00019999999494757503,0.3961504101753235,166784,0.0,0.005242593586444855,323.0931890010834,0.007585161365568638
,,1895,1763260414.701808,500.0,500.0,,,,,167781,,,324.5473370552063,
0.11181133985519409,0.0008536361856386065,1903,1763260415.5787597,,,0.0002614520490169525,569.0,0.00019892472482752055,0.34890317916870117,168576,0.0,-0.0018928125500679016,325.4242887496948,0.010077597573399544
-4.1604042053222656e-05,818.6587524414062,1906,1763260415.9015656,,,0.0003386344760656357,569.0,0.0001987711148103699,0.4208065867424011,168832,0.0,-0.0006931647658348083,325.74709463119507,0.003929715603590012
0.025143980979919434,0.0005422024405561388,1918,1763260417.3125792,,,2.942793071269989e-05,571.0,0.00019800307927653193,0.553442656993866,170112,0.0,0.0007706508040428162,327.1581082344055,5.04031777381897e-05
,,1920,1763260417.4748025,500.0,500.0,,,,,170281,,,327.3203315734863,
2.580881118774414e-05,794.1455078125,1945,1763260420.373164,,,0.0028042523190379143,574.0,0.0001963901740964502,0.4998204708099365,172800,0.00390625,0.013492412865161896,330.2186930179596,0.02253013662993908
,,1959,1763260421.9093711,500.0,500.0,,,,,174281,,,331.7549002170563,
-0.1430370807647705,8.627952774986625e-05,1973,1763260423.6545959,,,0.001644287258386612,577.0,0.00019462365889921784,0.49735304713249207,175744,0.001953125,0.008030464872717857,333.50012493133545,-0.0075484514236450195
-5.841255187988281e-06,488.2755432128906,1985,1763260425.207973,,,0.0009203655645251274,578.0,0.00019393241382203996,0.5429269075393677,176896,0.00390625,-0.006902787834405899,335.0535020828247,0.0017962371930480003
0.6061493754386902,0.00023347420210484415,1991,1763260426.383368,,,0.0011626407504081726,578.0,0.00019354838877916336,0.43230733275413513,177536,0.01171875,-0.013495318591594696,336.22889709472656,0.001168975606560707
0.06989139318466187,0.0001930039143189788,2002,1763260428.3952882,,,0.01595516875386238,578.0,0.00019285714370198548,0.49056440591812134,178688,0.048828125,-0.006504606455564499,338.2408173084259,0.015528989024460316
0.14656096696853638,0.00023413199232891202,2007,1763260429.2793527,,,0.0008095968514680862,578.0,0.0001925499236676842,0.4965234696865082,179200,0.0,-0.0014587566256523132,339.12488174438477,-0.010246530175209045
0.27822345495224,0.0003091991238761693,2016,1763260430.9573565,,,0.008340089581906796,578.0,0.00019201228860765696,0.45873135328292847,180096,0.029296875,0.00528872013092041,340.80288553237915,0.006031611002981663
0.00032460689544677734,717.6513671875,2019,1763260431.47566,,,0.000616714358329773,577.0,0.00019185867859050632,0.4476470351219177,180352,0.0,0.0021029841154813766,341.32118916511536,0.005157535895705223
0.0004532933235168457,391.2546691894531,2024,1763260432.392828,,,0.0007281722500920296,577.0,0.00019155145855620503,0.42872077226638794,180864,0.0,-0.0007777567952871323,342.23835706710815,0.0018876297399401665
-0.2501826286315918,0.00022146181436255574,2027,1763260433.1051805,,,1.96872279047966e-05,577.0,0.00019132104353047907,0.4513095021247864,181248,0.0,-0.00015773996710777283,342.9507095813751,0.0005973679944872856
0.00018918514251708984,748.3577880859375,2029,1763260433.3838549,,,5.518924444913864e-05,577.0,0.00019124423852190375,0.4991872310638428,181376,0.0,-0.0011220648884773254,343.2293839454651,0.004968675784766674
-5.7220458984375e-06,261.9991760253906,2034,1763260434.3442743,,,0.0008502751588821411,577.0,0.00019093701848760247,0.4207591116428375,181888,0.0,-0.003707490861415863,344.1898033618927,-0.006561513990163803
-0.1250462532043457,0.00029080535750836134,2045,1763260436.009491,,,0.0029005026444792747,578.0,0.0001902457734104246,0.4883451759815216,183040,0.00390625,-0.014043021947145462,345.85502004623413,-0.016457876190543175
-0.0005365610122680664,0.0001697164261713624,2051,1763260436.7247212,,,0.0002451278269290924,578.0,0.000189861748367548,0.5527182221412659,183680,0.0,-0.00559592992067337,346.57025027275085,0.00048287026584148407
,,2052,1763260436.7727273,500.0,500.0,,,,,183781,,,346.6182563304901,
-0.05194747447967529,0.0003359516558703035,2070,1763260438.7958663,,,0.0009983554482460022,581.0,0.00018870967323891819,0.5258805155754089,185600,0.0,0.007119756191968918,348.6413953304291,0.020407114177942276
-0.21542859077453613,0.0002832197060342878,2076,1763260439.4571807,,,0.003944391384720802,581.0,0.00018832564819604158,0.4873146414756775,186240,0.0,0.006134547293186188,349.30270981788635,0.010220104828476906
8.70823860168457e-05,239.27735900878906,2093,1763260441.8179197,,,0.00030468590557575226,582.0,0.00018732718308456242,0.5846726894378662,187904,0.0,-0.0044851526618003845,351.6634488105774,0.0016982387751340866
-0.03011000156402588,0.003918376751244068,2094,1763260442.048814,,,0.00038339290767908096,582.0,0.0001872503780759871,0.5600584149360657,188032,0.0,-0.007968124002218246,351.8943431377411,0.00935890432447195
-0.9000259637832642,0.008358779363334179,2117,1763260445.892889,,,0.0010825525969266891,581.0,0.00018609831749927253,0.5039048194885254,189952,0.00390625,-0.00020343810319900513,355.7384181022644,0.004983549937605858
-0.36885499954223633,0.0008517554379068315,2141,1763260450.5941677,,,0.005803361535072327,580.0,0.00018463902233634144,0.41758376359939575,192384,0.033203125,-0.014448925852775574,360.43969678878784,-0.005374083295464516
-0.19967663288116455,0.00044591736514121294,2146,1763260451.6418474,,,0.001033419743180275,580.0,0.00018433180230204016,0.5429112315177917,192896,0.0,0.001466061919927597,361.4873764514923,-0.006470898166298866
-0.08977127075195312,0.00036766802077181637,2147,1763260451.8875122,,,9.375065565109253e-05,580.0,0.00018425499729346484,0.4996252954006195,193024,0.0,-0.0020657144486904144,361.7330412864685,-0.0035616327077150345
,,2148,1763260451.9401555,500.0,500.0,,,,,193105,,,361.7856845855713,
0.15399044752120972,0.006229637190699577,2155,1763260453.3887002,,,0.001898028887808323,580.0,0.00018379416724201292,0.5326246023178101,193792,0.0,0.004429832100868225,363.23422932624817,-0.01877082884311676
0.18534302711486816,0.0001403178903274238,2172,1763260456.8719082,,,0.0006820829585194588,579.0,0.00018271889712195843,0.6075974106788635,195584,0.0,0.0012800507247447968,366.71743726730347,-0.004339712671935558
0.007622659206390381,0.0005836261552758515,2185,1763260459.2562482,,,0.004349596798419952,579.0,0.00018195084703620523,0.5171066522598267,196864,0.033203125,-0.011587552726268768,369.10177731513977,-0.0018365848809480667
,,2192,1763260460.0033662,500.0,500.0,,,,,197605,,,369.8488953113556,
0.0004780888557434082,390.27276611328125,2198,1763260460.6477747,,,0.001346592791378498,580.0,0.00018118279695045203,0.5688841342926025,198144,0.0,0.011988796293735504,370.49330377578735,0.0031090611591935158
0.18044179677963257,0.006745877675712109,2199,1763260460.7874954,,,5.026068538427353e-05,580.0,0.0001811059919418767,0.5199055075645447,198272,0.0,-0.000720437616109848,370.6330244541168,0.0029025180265307426
-0.044095396995544434,0.00045256048906594515,2211,1763260462.237378,,,0.0016852058470249176,582.0,0.0001803379418561235,0.48564186692237854,199552,0.0,-0.0028828978538513184,372.08290696144104,0.017229435965418816
-0.45896267890930176,0.005259687080979347,2214,1763260462.557772,,,0.0008458821102976799,582.0,0.00018018433183897287,0.47951748967170715,199808,0.0,0.0024231327697634697,372.4033010005951,0.0032578157261013985
-0.23059618473052979,0.0002671494730748236,2220,1763260463.2711704,,,7.49342143535614e-06,582.0,0.00017980030679609627,0.5130612254142761,200448,0.0,-0.0012625055387616158,373.1166994571686,0.00024010799825191498
0.0005020499229431152,477.75128173828125,2223,1763260463.583462,,,0.0005354564636945724,583.0,0.00017964669677894562,0.4954109191894531,200704,0.0,-0.006157971918582916,373.42899107933044,0.0021238718181848526
-0.2539219856262207,0.0006008445634506643,2225,1763260463.8399785,,,0.001272902823984623,583.0,0.00017949308676179498,0.4638470709323883,200960,0.001953125,-0.010400908067822456,373.68550753593445,0.007933094166219234
0.2715117335319519,0.00018419473781250417,2226,1763260463.9809945,,,0.0017091035842895508,583.0,0.00017941628175321966,0.5340311527252197,201088,0.0,-0.012733884155750275,373.8265235424042,-0.002109156921505928
,,2227,1763260464.0112176,500.0,500.0,,,,,201105,,,373.856746673584,
-0.36796343326568604,0.00020818368648178875,2231,1763260464.5960076,,,0.0007111253216862679,584.0,0.00017910906171891838,0.5172198414802551,201600,0.0,0.002856209874153137,374.44153666496277,0.0012871837243437767
0.06908106803894043,0.00032436204492114484,2235,1763260465.0317965,,,0.0006998311728239059,584.0,0.00017887864669319242,0.5092170238494873,201984,0.0,-0.007366709411144257,374.87732553482056,0.00027519091963768005
,,2241,1763260465.667819,500.0,500.0,,,,,202605,,,375.5133481025696,
0.1442713737487793,0.006586671341210604,2248,1763260466.463848,,,0.0008261632174253464,585.0,0.00017811059660743922,0.5422516465187073,203264,0.0,-0.01129620149731636,376.3093771934509,0.010922400280833244
-0.24811160564422607,0.0002542624424677342,2250,1763260466.7386775,,,0.000800037756562233,585.0,0.00017795698659028858,0.5848351120948792,203520,0.0,0.0007996112108230591,376.5842065811157,0.006062882021069527
0.08918368816375732,0.007173191290348768,2253,1763260467.052934,,,0.0001697121188044548,586.0,0.00017780337657313794,0.5221787095069885,203776,0.0,-0.0013015344738960266,376.89846301078796,-0.004196706227958202
0.0002859830856323242,128.82981872558594,2272,1763260469.1243043,,,0.0014233533293008804,588.0,0.00017665130144450814,0.504548966884613,205696,0.0,0.0026518553495407104,378.96983337402344,0.002177612856030464
-0.22274553775787354,0.000342103885486722,2280,1763260470.0830376,,,0.002567524090409279,589.0,0.0001761136663844809,0.49810653924942017,206592,0.0,-0.01572483777999878,379.92856669425964,-0.001163465902209282
,,2295,1763260471.6697986,500.0,500.0,,,,,208105,,,381.51532769203186,
0.400423526763916,0.0003867706982418895,2298,1763260472.0327895,,,0.0002803569659590721,590.0,0.0001750383962644264,0.4867398738861084,208384,0.0,-0.006428524851799011,381.8783185482025,0.002916400320827961
,,2310,1763260473.244177,500.0,500.0,,,,,209605,,,383.08970618247986,
0.28184956312179565,0.006568501703441143,2312,1763260473.4574761,,,0.0004191789776086807,592.0,0.0001741935411700979,0.5410016775131226,209792,0.0,0.004920031875371933,383.30300521850586,0.0028930827975273132
-0.1912459135055542,0.0005690173129551113,2318,1763260474.142713,,,0.00030297134071588516,593.0,0.00017380953067913651,0.4817034602165222,210432,0.0,-0.0043828487396240234,383.988242149353,0.0025973496958613396
0.3262118101119995,0.006684680934995413,2322,1763260474.5501487,,,4.5008957386016846e-05,593.0,0.00017357911565341055,0.5467859506607056,210816,0.0,-0.0017749443650245667,384.3956778049469,-0.0020714998245239258
0.09098184108734131,0.00034879904706031084,2324,1763260474.8087957,,,0.0012086397036910057,593.0,0.0001734255056362599,0.48533692955970764,211072,0.0,0.0006551258265972137,384.65432476997375,0.006887265481054783
-0.029065251350402832,0.00018022100266534835,2329,1763260475.3638985,,,0.0016580792143940926,594.0,0.00017311828560195863,0.5528199672698975,211584,0.0,-0.0031369850039482117,385.20942759513855,0.0002355547621846199
,,2339,1763260476.3771791,500.0,500.0,,,,,212605,,,386.22270822525024,
-0.21400487422943115,0.00021155392460059375,2343,1763260476.8154993,,,0.0005059177055954933,595.0,0.0001722734305076301,0.6117634773254395,212992,0.0,0.006790153682231903,386.66102838516235,0.001994882710278034
-0.020203590393066406,0.0002833716571331024,2348,1763260477.352348,,,0.005084826610982418,596.0,0.00017196621047332883,0.5796996355056763,213504,0.01171875,-0.0034463051706552505,387.1978771686554,-0.016369760036468506
,,2354,1763260477.9572535,500.0,500.0,,,,,214105,,,387.802782535553,
-0.799423098564148,0.0003219617938157171,2363,1763260478.9911945,,,0.0008939662948250771,598.0,0.00017104455037042499,0.581194281578064,215040,0.0,0.007846103049814701,388.8367235660553,-0.00102222990244627
,,2389,1763260481.7375994,500.0,500.0,,,,,217605,,,391.583128452301,
0.0003682374954223633,393.36834716796875,2394,1763260482.2844448,,,0.0007079001516103745,601.0,0.0001692012301646173,0.5291941165924072,218112,0.0,-0.004537530243396759,392.1299738883972,0.003519415855407715
0.0007988810539245605,487.6685485839844,2409,1763260483.9377337,,,0.0002746349200606346,602.0,0.00016827957006171346,0.6001246571540833,219648,0.0,0.005195971578359604,393.7832627296448,0.006562991999089718
0.5971805453300476,0.0004579469677992165,2426,1763260486.0651367,,,0.0010198745876550674,603.0,0.00016720429994165897,0.49885988235473633,221440,0.0,-0.00937783345580101,395.91066575050354,-0.0020989421755075455
0.31376534700393677,0.0063990699127316475,2430,1763260486.491806,,,0.0028835637494921684,604.0,0.000166973884915933,0.45986953377723694,221824,0.001953125,-0.010614443570375443,396.3373351097107,-0.010353275574743748
0.7000183463096619,0.004650266375392675,2449,1763260488.6359153,,,0.006003193557262421,606.0,0.0001658218097873032,0.3878709673881531,223744,0.005859375,-0.03042679652571678,398.4814443588257,0.040643442422151566
0.2509584426879883,0.00046032556565478444,2465,1763260490.5034888,,,0.0005296673625707626,607.0,0.00016482334467582405,0.46933606266975403,225408,0.0,7.912516593933105e-06,400.34901785850525,0.003921572118997574
-0.5428469181060791,0.00026180679560638964,2491,1763260494.5226207,,,0.003239242359995842,608.0,0.00016321043949574232,0.50508052110672,228096,0.00390625,-0.007650683633983135,404.36814975738525,-0.01077147014439106
0.0003813505172729492,189.2216796875,2493,1763260494.689951,,,0.001712702214717865,608.0,0.000163133634487167,0.4604559540748596,228224,0.0,-0.0004397481679916382,404.5354800224304,0.013812579214572906
,,2506,1763260496.999253,500.0,500.0,,,,,229605,,,406.84478211402893,
0.014057278633117676,0.0002578102285042405,2514,1763260498.5914183,,,7.42906704545021e-05,607.0,0.00016182796389330178,0.5135530233383179,230400,0.0,-0.0011736489832401276,408.43694734573364,0.0006597479805350304
-0.9939383268356323,0.00043536664452403784,2515,1763260498.8057656,,,0.00037378445267677307,607.0,0.00016175115888472646,0.48970627784729004,230528,0.0,0.0030157864093780518,408.65129470825195,0.004696447402238846
-0.5885804891586304,0.0002982257283292711,2520,1763260499.3881233,,,0.0014745332300662994,608.0,0.00016144393885042518,0.5125625133514404,231040,0.0,-0.0019599422812461853,409.23365235328674,0.001017121598124504
0.2521998882293701,0.005012616980820894,2533,1763260500.8284857,,,0.00037819892168045044,609.0,0.00016067588876467198,0.5170494318008423,232320,0.0,0.0039321184158325195,410.67401480674744,-0.00703975185751915
0.2804596424102783,0.0004047089023515582,2540,1763260501.673453,,,0.00029842089861631393,609.0,0.00016021505871322006,0.41765326261520386,233088,0.0,0.0025644097477197647,411.51898217201233,-0.0047162557020783424
0.0004609227180480957,0.005270884372293949,2547,1763260502.3809562,,,0.00044001638889312744,610.0,0.00015983103367034346,0.5445783138275146,233728,0.0,0.0019210819154977798,412.22648525238037,-0.00442083552479744
,,2570,1763260504.8727667,500.0,500.0,,,,,236105,,,414.7182958126068,
0.00116729736328125,493.34759521484375,2571,1763260504.9930086,,,0.00022530648857355118,612.0,0.00015837173850741237,0.5367279648780823,236160,0.0,-6.081536412239075e-05,414.8385376930237,0.0038140108808875084
0.0008307695388793945,485.6866760253906,2576,1763260505.5075607,,,0.0001751510426402092,613.0,0.0001580645184731111,0.5407730937004089,236672,0.0,0.0008701588958501816,415.3530898094177,0.0035314178094267845
0.5504434704780579,0.00549164367839694,2577,1763260505.6188407,,,0.0017965799197554588,613.0,0.00015798771346453577,0.5261411666870117,236800,0.0,-0.0044461265206336975,415.46436977386475,-0.009134783409535885
-1.5187928676605225,0.00022917678870726377,2608,1763260508.8940022,,,0.0007103560492396355,616.0,0.00015606758825015277,0.48449695110321045,240000,0.0,-0.0031560957431793213,418.73953127861023,0.0060323020443320274
0.0006428360939025879,478.8294372558594,2610,1763260509.0445676,,,0.0008086627349257469,616.0,0.00015599078324157745,0.48036375641822815,240128,0.0,-0.01234709843993187,418.8900966644287,0.006691549904644489
0.0008924603462219238,442.7325439453125,2630,1763260511.020031,,,0.000254044309258461,618.0,0.00015476190310437232,0.42390990257263184,242176,0.0,0.0006003156304359436,420.86556005477905,0.005759548395872116
-0.4135856628417969,0.007011901121586561,2636,1763260511.6734648,,,9.951554238796234e-05,619.0,0.00015437787806149572,0.4374907612800598,242816,0.0,-0.001294497400522232,421.5189938545227,-0.0006419569253921509
0.7329410314559937,0.00576383713632822,2646,1763260512.6845565,,,0.0012761866673827171,620.0,0.00015376343799289316,0.34131211042404175,243840,0.0,-0.014742222614586353,422.53008556365967,0.0008033150807023048
-0.24607539176940918,0.000710661755874753,2647,1763260512.8234866,,,0.00019056163728237152,620.0,0.00015368663298431784,0.4603501856327057,243968,0.0,0.0010800957679748535,422.66901564598083,0.00650939904153347
-1.3870024681091309,0.00030220954795368016,2648,1763260512.9381967,,,0.00020394008606672287,620.0,0.00015360982797574252,0.4597553014755249,244096,0.0,0.0031175613403320312,422.7837257385254,-0.0035151569172739983
,,2668,1763260515.0289743,500.0,500.0,,,,,246105,,,424.87450337409973,
,,2673,1763260515.604714,500.0,500.0,,,,,246605,,,425.4502429962158,
,,2683,1763260516.6416545,500.0,500.0,,,,,247605,,,426.4871835708618,
-0.2635166645050049,0.0001888076076284051,2687,1763260517.146544,,,0.0002346104010939598,623.0,0.0001512288727099076,0.4651506543159485,248064,0.0,0.0061499327421188354,426.99207305908203,0.0052350787445902824
0.0021738409996032715,208.21231079101562,2689,1763260517.285779,,,9.411387145519257e-05,623.0,0.00015115206770133227,0.46142882108688354,248192,0.0,0.0002368837594985962,427.13130807876587,0.0007300246506929398
0.5593757629394531,0.00042660353938117623,2692,1763260517.6351476,,,0.000169411301612854,624.0,0.0001509216526756063,0.44100284576416016,248576,0.0,-0.0022516469471156597,427.480676651001,-0.000792134553194046
,,2732,1763260521.6124794,500.0,500.0,,,,,252605,,,431.45800852775574,
,,2752,1763260523.734636,500.0,500.0,,,,,254605,,,433.5801651477814,
,,2757,1763260524.273395,500.0,500.0,,,,,255105,,,434.1189241409302,
0.0006127357482910156,357.4252624511719,2772,1763260525.8832397,,,0.0010392479598522186,631.0,0.00014608295168727636,0.4999995231628418,256640,0.0,-0.006179986521601677,435.728768825531,-0.003088196739554405
0.001729130744934082,371.20672607421875,2782,1763260526.9370801,,,0.0009042266756296158,632.0,0.0001454685116186738,0.5609912276268005,257664,0.0,0.007342854514718056,436.78260922431946,0.004146900027990341
0.18898159265518188,0.004399679135531187,2783,1763260527.0725002,,,0.000941709615290165,632.0,0.00014539170661009848,0.5534447431564331,257792,0.0,0.0043426454067230225,436.9180293083191,-0.0026275431737303734
0.4208224415779114,0.005275730509310961,2793,1763260528.1481564,,,0.0008392538875341415,633.0,0.00014477726654149592,0.5328474640846252,258816,0.0,0.0013885535299777985,437.9936854839325,-0.004614332690834999
-5.051750183105469,0.00044780969619750977,2824,1763260531.4301794,,,0.003961706534028053,635.0,0.0001428571413271129,0.5547387003898621,262016,0.009765625,0.007387392222881317,441.27570843696594,-0.028231028467416763
0.009814083576202393,0.00045328226406127214,2843,1763260533.5015965,,,0.0006495034322142601,637.0,0.0001417050661984831,0.5395200848579407,263936,0.0,0.008930675685405731,443.3471255302429,0.0052386196330189705
-0.28261303901672363,0.006551092490553856,2857,1763260535.0103576,,,0.0007877526804804802,638.0,0.0001408602111041546,0.4860994219779968,265344,0.0,-0.004788849502801895,444.85588669776917,-0.007363044656813145
0.24385839700698853,0.0004833584534935653,2882,1763260537.6585424,,,0.0011860746890306473,640.0,0.00013932411093264818,0.48435884714126587,267904,0.0,-0.01707492023706436,447.5040714740753,0.005610227584838867
0.002634286880493164,422.8450622558594,2890,1763260538.4745872,,,0.00037784967571496964,641.0,0.00013886328088119626,0.5380597114562988,268672,0.0,2.292916178703308e-06,448.3201162815094,-0.002139960415661335
-0.37328314781188965,0.005168667063117027,2911,1763260540.6513984,,,0.002338903956115246,643.0,0.00013755761028733104,0.5363706350326538,270848,0.001953125,-0.024441363289952278,450.4969274997711,0.007686302997171879
,,2935,1763260542.9696407,500.0,500.0,,,,,273195,,,452.8151698112488,
-2.7007057666778564,0.0007942136144265532,2949,1763260544.4515903,,,0.003884703852236271,646.0,0.00013525346003007144,0.5784263610839844,274688,0.009765625,0.009936191141605377,454.2971193790436,-0.019009828567504883
0.0006766915321350098,403.0649108886719,2960,1763260545.5200205,,,2.2287480533123016e-05,647.0,0.00013463901996146888,0.5001918077468872,275712,0.0,0.0007721781730651855,455.3655495643616,-0.0010251747444272041
0.0012733936309814453,276.144775390625,2975,1763260547.0777192,,,0.000186895951628685,648.0,0.00013371735985856503,0.5215994119644165,277248,0.0,-0.0030908286571502686,456.9232482910156,0.005879411473870277
,,2989,1763260548.495873,500.0,500.0,,,,,278695,,,458.341402053833,
0.12864118814468384,0.0005387761630117893,2997,1763260549.4245763,,,0.0007070340216159821,650.0,0.00013233486970420927,0.5064736008644104,279552,0.0,-0.0037352479994297028,459.2701053619385,-0.004624875262379646
-0.6678743362426758,0.00033115973928943276,3011,1763260550.8843994,,,1.952890306711197e-05,651.0,0.00013149001460988075,0.539254367351532,280960,0.0,0.00030937790870666504,460.72992849349976,-0.001473267562687397
0.34165167808532715,0.0005497223464772105,3051,1763260555.067722,,,0.00018146447837352753,654.0,0.0001290322543354705,0.4503379166126251,285056,0.0,0.0026565715670585632,464.9132511615753,-0.003872660920023918
,,3053,1763260555.2159142,500.0,500.0,,,,,285195,,,465.0614433288574,
-0.14516425132751465,0.0006203246302902699,3066,1763260556.658793,,,0.0004307366907596588,655.0,0.00012811059423256665,0.5035633444786072,286592,0.001953125,0.008681900799274445,466.50432205200195,0.006708668544888496
-0.45726442337036133,0.0013802566099911928,3070,1763260557.05002,,,0.0007228413596749306,655.0,0.0001278801792068407,0.5200891494750977,286976,0.0,-0.0064941756427288055,466.8955490589142,-0.004453334026038647
0.0021587014198303223,511.9507141113281,3083,1763260558.3866873,,,0.0006828317418694496,656.0,0.0001271121291210875,0.4888080954551697,288256,0.0,-0.004564963281154633,468.2322163581848,-0.013848540373146534
0.0026166439056396484,262.5185852050781,3098,1763260560.011434,,,0.001658111810684204,657.0,0.00012619046901818365,0.46288907527923584,289792,0.0,-0.0039011482149362564,469.8569631576538,-0.00883677788078785
0.00039201974868774414,483.4684753417969,3103,1763260560.5294316,,,5.1095150411129e-05,658.0,0.0001258832635357976,0.5541650652885437,290304,0.0,-0.0006061717867851257,470.37496066093445,-1.4211051166057587e-05
0.000859379768371582,583.98828125,3127,1763260563.2078087,,,0.00039247889071702957,659.0,0.0001244239683728665,0.5405887365341187,292736,0.0,-0.0006627552211284637,473.0533378124237,0.0002773115411400795
0.32170969247817993,0.0009133351850323379,3129,1763260563.4689372,,,2.590194344520569e-05,659.0,0.00012427035835571587,0.49478283524513245,292992,0.0,0.0019846931099891663,473.31446623802185,0.0019194167107343674
,,3141,1763260564.702115,500.0,500.0,,,,,294195,,,474.5476441383362,
0.4823569655418396,0.006526196375489235,3143,1763260564.9635577,,,3.503262996673584e-05,660.0,0.00012342550326138735,0.5218009352684021,294400,0.0,0.0010889172554016113,474.8090867996216,0.0023192744702100754
,,3146,1763260565.2564352,500.0,500.0,,,,,294695,,,475.1019642353058,
,,3161,1763260566.8316834,500.0,500.0,,,,,296195,,,476.67721247673035,
,,3170,1763260567.7686107,500.0,500.0,,,,,297195,,,477.61413979530334,
-0.5700944662094116,0.0018407624447718263,3183,1763260569.173253,,,0.00029942765831947327,663.0,0.0001209677429869771,0.4580673277378082,298496,0.0,-0.0007607433944940567,479.01878213882446,8.9326873421669e-05
-3.978577136993408,0.0013716394314542413,3188,1763260569.6863735,,,0.004967961460351944,664.0,0.00012066052295267582,0.4489182233810425,299008,0.005859375,0.005253329873085022,479.531902551651,0.01682424545288086
-0.5542285442352295,0.000850489130243659,3217,1763260572.5508435,,,0.0012385882437229156,666.0,0.00011889400775544345,0.5581526160240173,301952,0.0,0.00815775990486145,482.3963725566864,0.005451235920190811
,,3224,1763260573.198946,500.0,500.0,,,,,302695,,,483.04447507858276,
-0.4298166036605835,0.0006385254673659801,3247,1763260575.4886434,,,0.0006073694676160812,668.0,0.00011705069482559338,0.4764837920665741,305024,0.0,-0.0008864700794219971,485.3341724872589,0.0002438034862279892
0.0015742778778076172,142.39207458496094,3250,1763260575.711526,,,0.0003225216642022133,669.0,0.00011689708480844274,0.5559308528900146,305280,0.0,-0.0026925019919872284,485.5570549964905,-0.006018093787133694
-0.05197727680206299,0.0006637164624407887,3252,1763260575.9788897,,,0.0005854424089193344,669.0,0.0001167434747912921,0.5612132549285889,305536,0.0,-0.00654282420873642,485.82441878318787,0.02020321413874626
0.0009760260581970215,553.251953125,3255,1763260576.2020898,,,0.0007503684610128403,669.0,0.00011658986477414146,0.5012878775596619,305792,0.0,0.002103172242641449,486.0476188659668,-0.005016103386878967
,,3259,1763260576.5449567,500.0,500.0,,,,,306195,,,486.3904857635498,
-0.496005654335022,0.0006169310654513538,3272,1763260577.8021433,,,4.029553383588791e-05,671.0,0.00011551459465408698,0.5217005014419556,307584,0.0,0.00036140531301498413,487.64767241477966,0.0008800392970442772
0.5409325361251831,0.005220149643719196,3275,1763260578.0617378,,,0.0002755895256996155,671.0,0.00011536098463693634,0.5703263282775879,307840,0.0,-0.00986676849424839,487.90726685523987,-0.005378499627113342
-0.00882863998413086,0.0010420061880722642,3276,1763260578.1732316,,,0.0013133902102708817,671.0,0.00011528417962836102,0.5827239155769348,307968,0.0,-0.017817024141550064,488.01876068115234,0.012298386543989182
0.12122869491577148,0.0007157911895774305,3296,1763260580.0140953,,,0.0006341459229588509,673.0,0.00011405529949115589,0.4879175126552582,310016,0.0,-0.008318781852722168,489.85962438583374,-0.00556523259729147
0.0012325644493103027,673.0733032226562,3299,1763260580.2767613,,,3.150198608636856e-05,673.0,0.00011390168947400525,0.4840836822986603,310272,0.0,0.0026627741754055023,490.1222903728485,-0.0004400936886668205
0.0004655122756958008,643.1492919921875,3338,1763260583.8493567,,,4.1000545024871826e-05,676.0,0.00011152073420817032,0.4402928352355957,314240,0.0,0.000923939049243927,493.6948857307434,-0.0029160380363464355
-1.4336814880371094,0.0007800745079293847,3351,1763260585.113435,,,0.0016771554946899414,677.0,0.00011067588638979942,0.4697203040122986,315648,0.0,-0.005606994032859802,494.9589641094208,0.025645319372415543
,,3357,1763260585.6137104,500.0,500.0,,,,,316195,,,495.45923948287964,
-0.41479921340942383,0.0010347918141633272,3360,1763260585.9361122,,,0.0017429366707801819,678.0,0.00011013825132977217,0.4721618592739105,316544,0.0,-0.0017299316823482513,495.7816412448883,0.01543139386922121
-0.6743121147155762,0.006498045288026333,3398,1763260589.402272,,,0.00021605193614959717,681.0,0.00010783410107251257,0.5570915937423706,320384,0.0,-0.0056115686893463135,499.24780106544495,-0.0020312033593654633
,,3401,1763260589.68004,500.0,500.0,,,,,320695,,,499.52556896209717,
,,3406,1763260590.120918,500.0,500.0,,,,,321195,,,499.96644711494446,
0.00022709369659423828,692.9115600585938,3407,1763260590.2182853,,,0.000654805451631546,682.0,0.00010729646601248533,0.5189476013183594,321280,0.0,-0.003539126366376877,500.0638144016266,0.012598790228366852
,,3419,1763260591.2907264,500.0,500.0,,,,,322512,,,501.1362555027008,
-0.020226120948791504,0.0069108386524021626,3426,1763260591.9741929,,,0.00345442071557045,683.0,0.00010614439088385552,0.49307841062545776,323200,0.009765625,-0.005373835563659668,501.81972193717957,0.0031045936048030853
0.001183152198791504,549.885009765625,3428,1763260592.0884893,,,0.002387802116572857,684.0,0.0001060675858752802,0.35725587606430054,323328,0.00390625,-0.016228176653385162,501.9340183734894,0.018684137612581253
