global_step,losses/entropy,charts/episodic_return,losses/explained_variance,_runtime,_timestamp,losses/old_approx_kl,charts/episodic_length,losses/approx_kl,losses/policy_loss,charts/learning_rate,losses/clipfrac,losses/value_loss,_step,charts/SPS
151424,0.5450806617736816,,0.18657070398330688,296.2879059314728,1763260387.341186,-0.0015891212970018387,,0.0015901438891887665,0.016368955373764038,0.00020921659597661346,0.0,0.010801369324326515,1777,565.0
155648,0.5265669822692871,,-0.13185501098632812,301.1353132724762,1763260392.1885934,0.006479400210082531,,0.006029347889125347,0.001054474152624607,0.0002066820306936279,0.015625,0.000637334247585386,1818,570.0
156160,0.4728832244873047,,-0.3923683166503906,301.74779653549194,1763260392.8010767,0.0072707077488303185,,0.0013867532834410667,0.0006649475544691086,0.0002063748106593266,0.0,0.0005260676261968911,1823,571.0
158976,0.4720737636089325,,0.19161760807037354,305.6256184577942,1763260396.6788986,-0.00569840706884861,,0.001710766926407814,-0.014443749561905861,0.00020468510047066957,0.001953125,0.007845026440918446,1851,573.0
159488,0.5449538826942444,,0.23819869756698608,306.37604236602783,1763260397.4293225,0.002113345079123974,,1.7379410564899445e-05,-0.0006837025284767151,0.0002043778804363683,0.0,0.008683763444423676,1856,573.0
160768,0.5354727506637573,,-0.33320391178131104,308.0017366409302,1763260399.0550168,0.020374074578285217,,0.001923401840031147,-0.00831400416791439,0.00020360983035061508,0.0,0.00023126721498556435,1868,574.0
161280,0.512826681137085,,0.27406197786331177,308.5979382991791,1763260399.6512184,-0.01807992160320282,,0.0027771256864070892,-0.0063947588205337524,0.0002033026103163138,0.0,0.0003256984055042267,1873,575.0
161664,0.49231722950935364,,0.5051730871200562,309.0858054161072,1763260400.1390855,-0.0036612963303923607,,0.00044348742812871933,-0.00034371577203273773,0.00020307219529058784,0.0,0.0002452330954838544,1877,575.0
162560,0.5335583090782166,,-0.5887423753738403,310.3969976902008,1763260401.4502778,-0.0018067480996251106,,0.0002891896292567253,0.006718985736370087,0.0002025345602305606,0.0,0.00035628187470138073,1886,576.0
163456,0.5893322229385376,,0.7356843948364258,311.94841480255127,1763260403.001695,-0.003401747904717922,,0.001040375791490078,0.017774276435375214,0.00020199692517053336,0.001953125,0.00780706200748682,1895,576.0
164296,,500.0,,313.19335675239563,1763260404.2466369,,500.0,,,,,,1903,
164608,0.538332462310791,,0.695168673992157,313.75135564804077,1763260404.8046358,-0.002579084597527981,,0.00046363938599824905,0.000377461314201355,0.00020130568009335548,0.001953125,0.0006077184807509184,1906,576.0
165796,,500.0,,315.541344165802,1763260406.5946243,,500.0,,,,,,1918,
166016,0.457071453332901,,-2.0100886821746826,315.90270471572876,1763260406.9559848,-0.004073361866176128,,0.0004590628668665886,-0.0016019642353057861,0.00020046082499902695,0.0,0.004431300796568394,1920,577.0
168704,0.5523377060890198,,-0.9051142930984497,319.428284406662,1763260410.4815645,0.006173106841742992,,0.0008789626881480217,-0.006265874952077866,0.00019884791981894523,0.0,0.0003401518624741584,1945,579.0
170112,0.4579066038131714,,-0.29855406284332275,321.3397808074951,1763260412.393061,-0.001021045260131359,,0.0028496934100985527,-0.0007214546203613281,0.00019800307927653193,0.009765625,0.0006582631031051278,1959,580.0
171520,0.4279547333717346,,0.6504652500152588,323.5548882484436,1763260414.6081684,0.008714103139936924,,0.0015543168410658836,-0.018303941935300827,0.0001971582241822034,0.0,0.007404601667076349,1973,581.0
172796,,500.0,,324.9859266281128,1763260416.0392067,,500.0,,,,,,1985,
173312,0.42697060108184814,,0.0007998347282409668,325.7292363643646,1763260416.7825165,-0.0005670525133609772,,0.00031336769461631775,0.002801783848553896,0.00019608295406214893,0.0,311.4564514160156,1991,582.0
174464,0.5175176858901978,,-0.3574869632720947,327.07470870018005,1763260418.1279888,-0.0020102718845009804,,0.0002919798716902733,-0.004753023386001587,0.00019539170898497105,0.0,0.008107013069093227,2002,584.0
174976,0.46789053082466125,,0.34323155879974365,327.64668703079224,1763260418.6999671,0.0014721211045980453,,0.0006683170795440674,-0.0030396245419979095,0.00019508448895066977,0.005859375,0.007200815714895725,2007,584.0
175872,0.4847974181175232,,0.0012617707252502441,328.65312337875366,1763260419.7064035,0.0054724691435694695,,0.002506568096578121,-0.006359882652759552,0.00019454685389064252,0.00390625,253.43524169921875,2016,585.0
176256,0.5021226406097412,,-0.4579963684082031,329.08767580986023,1763260420.140956,0.010248913429677486,,0.0018122857436537743,-0.00538036972284317,0.00019431643886491656,0.015625,0.0003004407917615026,2019,586.0
176768,0.5054125189781189,,-0.08736550807952881,329.66682863235474,1763260420.7201087,-0.003149603493511677,,0.0005235010758042336,-0.00835980661213398,0.00019400921883061528,0.0,0.0003902955213561654,2024,586.0
177024,0.512678325176239,,-0.38204920291900635,329.9685790538788,1763260421.0218592,0.008854913525283337,,0.0007958756759762764,-0.01644562929868698,0.00019385560881346464,0.0,0.007804033812135458,2027,586.0
177280,0.516656756401062,,0.6404874324798584,330.25136256217957,1763260421.3046427,0.0036776363849639893,,0.00043119676411151886,-0.006663791835308075,0.000193701998796314,0.0,0.0002902293635997921,2029,587.0
177792,0.4438822865486145,,-1.7879960536956787,330.8041105270386,1763260421.8573906,0.01900991052389145,,0.0028622644022107124,-0.006703721359372139,0.00019339477876201272,0.001953125,0.000388934655347839,2034,587.0
178816,0.407114177942276,,-8.940696716308594e-06,331.9961986541748,1763260423.0494788,-0.005948362872004509,,0.0001269020140171051,0.0028308406472206116,0.00019278033869341016,0.0,509.1079406738281,2045,588.0
179456,0.4056493043899536,,-1.4540586471557617,332.7350733280182,1763260423.7883534,-0.0020502349361777306,,0.00012364890426397324,-0.0007212162017822266,0.00019239631365053356,0.0,0.008596152998507023,2051,589.0
179584,0.47782787680625916,,0.10619813203811646,332.8723077774048,1763260423.925588,0.0017406698316335678,,0.00010341964662075043,0.002967093139886856,0.00019231950864195824,0.0,0.0002464091230649501,2052,589.0
181376,0.539232611656189,,0.0005908012390136719,335.5097219944,1763260426.563002,8.858274668455124e-05,,6.865989416837692e-05,0.001306433230638504,0.00019124423852190375,0.0,483.7100830078125,2070,590.0
182016,0.48783379793167114,,-0.31274211406707764,336.48459815979004,1763260427.5378783,-0.004535967484116554,,0.0008261408656835556,0.003590058535337448,0.00019086021347902715,0.0,0.008723126724362373,2076,590.0
183808,0.4593748450279236,,-0.00018548965454101562,339.36854791641235,1763260430.421828,0.004833982326090336,,0.0005522584542632103,0.005611741915345192,0.00018978494335897267,0.0,377.932373046875,2093,591.0
183936,0.5127800703048706,,-0.15059781074523926,339.56979489326477,1763260430.623075,-0.0004372475668787956,,1.9115395843982697e-05,-0.00013671815395355225,0.00018970813835039735,0.0,0.008015441708266735,2094,591.0
186296,,500.0,,343.3681209087372,1763260434.421401,,500.0,,,,,,2117,
188796,,500.0,,346.48229360580444,1763260437.5355737,,500.0,,,,,,2141,
189296,,500.0,,347.0701353549957,1763260438.1234155,,500.0,,,,,,2146,
189312,0.5064699649810791,,0.00013816356658935547,347.18859481811523,1763260438.241875,-0.00023631565272808075,,0.00021913275122642517,-0.0034806430339813232,0.0001864823279902339,0.0,339.185546875,2147,593.0
189440,0.5339212417602539,,-0.9773277044296265,347.33192348480225,1763260438.3852036,0.003988091833889484,,0.0010777590796351433,-0.00846157968044281,0.00018640552298165858,0.0,0.011016400530934334,2148,593.0
190208,0.5555294752120972,,0.14897096157073975,348.2110638618469,1763260439.264344,0.004553504288196564,,0.00012336857616901398,-0.000281602144241333,0.00018594470748212188,0.0,0.00047112576430663466,2155,594.0
191872,0.43510329723358154,,-4.4465065002441406e-05,350.53985023498535,1763260441.5931304,0.013330798596143723,,0.002138463780283928,0.012967675924301147,0.00018494624237064272,0.005859375,390.0937194824219,2172,595.0
193280,0.5124393701553345,,0.24896132946014404,352.8592460155487,1763260443.9125261,0.0014971904456615448,,0.001011757180094719,0.006483353674411774,0.0001841013872763142,0.0,0.00026164419250562787,2185,595.0
193920,0.49756625294685364,,0.0007922053337097168,353.9606649875641,1763260445.013945,-0.01038397941738367,,0.0005903681740164757,-0.004107839427888393,0.0001837173622334376,0.0,0.01218915544450283,2192,595.0
194560,0.5040687322616577,,0.001265883445739746,355.0379672050476,1763260446.0912473,0.0049895793199539185,,0.00033452920615673065,0.0021086744964122772,0.000183333337190561,0.0,0.0004174946225248277,2198,595.0
194688,0.5210973024368286,,0.08908247947692871,355.23498582839966,1763260446.288266,0.0028837360441684723,,0.0007428210228681564,0.001946253702044487,0.00018325653218198568,0.0,0.0002434783091302961,2199,595.0
195840,0.4888770282268524,,0.0010944008827209473,357.1121575832367,1763260448.1654377,-0.00036880839616060257,,0.00014063995331525803,-0.0013822484761476517,0.0001825652871048078,0.0,649.0089721679688,2211,595.0
196224,0.5266478061676025,,-0.4601703882217407,357.69324111938477,1763260448.7465212,-0.009581498801708221,,0.0027906671166419983,-0.007621463388204575,0.00018233487207908183,0.00390625,0.0003472291864454746,2214,595.0
196796,,500.0,,358.6037244796753,1763260449.6570046,,500.0,,,,,,2220,
197120,0.5150586366653442,,-1.045060634613037,359.25539469718933,1763260450.3086748,-0.012209759093821049,,0.0005739880725741386,0.0021302253007888794,0.0001817972370190546,0.0,0.0006630895659327507,2223,595.0
197296,,500.0,,359.4939706325531,1763260450.5472507,,500.0,,,,,,2225,
197376,0.5184683799743652,,-0.0007680654525756836,359.7083275318146,1763260450.7616076,-0.0026350608095526695,,0.00011393334716558456,-0.001847967505455017,0.00018164362700190395,0.0,436.8845520019531,2226,595.0
197504,0.46795454621315,,-0.598686695098877,359.9179003238678,1763260450.9711804,0.01139727421104908,,0.005273701623082161,-0.017673082649707794,0.00018156682199332863,0.009765625,0.010682418942451477,2227,595.0
197888,0.5485607981681824,,-0.00038564205169677734,360.61781215667725,1763260451.6710923,0.004498207941651344,,7.487088441848755e-05,0.0014550238847732544,0.00018133640696760267,0.0,383.4365539550781,2231,595.0
198296,,500.0,,361.31228280067444,1763260452.365563,,500.0,,,,,,2235,
198912,0.5870049595832825,,-0.0003083944320678711,362.31721091270447,1763260453.370491,0.0006040045991539955,,0.000550626777112484,-0.003650011494755745,0.0001807219668990001,0.0,129.1582489013672,2241,595.0
199796,,500.0,,363.6458032131195,1763260454.6990833,,500.0,,,,,,2248,
199936,0.5345360040664673,,0.32626670598983765,364.03624868392944,1763260455.0895288,0.021403703838586807,,0.003541966900229454,-0.011669173836708069,0.00018010752683039755,0.00390625,0.006305701099336147,2250,595.0
200296,,500.0,,364.5124580860138,1763260455.5657382,,500.0,,,,,,2253,
202240,0.5215489864349365,,0.01756000518798828,367.84743070602417,1763260458.9007108,0.0024335989728569984,,0.0012880461290478706,-0.0005388632416725159,0.00017872503667604178,0.0,0.0003082781913690269,2272,595.0
203008,0.5462762117385864,,0.39621442556381226,368.8632004261017,1763260459.9164805,0.0009730057790875435,,0.0004957383498549461,-0.0006244927644729614,0.00017826420662458986,0.0,0.0101934177801013,2280,596.0
204544,0.46449610590934753,,-0.744362473487854,370.6975374221802,1763260461.7508175,0.004174800589680672,,0.0003878772258758545,-0.0025073159486055374,0.00017734254652168602,0.0,0.006189032923430204,2295,597.0
204800,0.4899884760379791,,0.0002383589744567871,371.01464319229126,1763260462.0679233,0.0031454674899578094,,9.897910058498383e-05,-4.102848470211029e-05,0.00017718893650453538,0.0,278.39862060546875,2298,597.0
206080,0.5128267407417297,,-0.006889462471008301,372.56155467033386,1763260463.6148348,0.0010413005948066711,,0.0010177772492170334,-0.008741538971662521,0.00017642088641878217,0.0,0.0006023216992616653,2310,598.0
206296,,500.0,,372.7482740879059,1763260463.8015542,,500.0,,,,,,2312,
206848,0.44042620062828064,,-0.0008449554443359375,373.5058808326721,1763260464.559161,-0.003041056916117668,,0.00021022185683250427,0.0032739993184804916,0.00017596005636733025,0.0,366.8622741699219,2318,599.0
207296,,500.0,,373.96859216690063,1763260465.0218723,,500.0,,,,,,2322,
207488,0.46334320306777954,,0.19306081533432007,374.2375280857086,1763260465.2908082,-0.0014954330399632454,,0.00043313857167959213,-0.0007976517081260681,0.00017557603132445365,0.0,0.0055955564603209496,2324,599.0
208000,0.5292167067527771,,0.13449645042419434,374.81813788414,1763260465.871418,0.008301258087158203,,0.00128152035176754,0.007782973349094391,0.00017526881129015237,0.0,0.005231183022260666,2329,600.0
209024,0.49782997369766235,,-0.23115718364715576,375.98972940444946,1763260467.0430095,0.01975899562239647,,0.0036978423595428467,-0.014226242899894714,0.0001746543712215498,0.0,0.008409927599132061,2339,601.0
209408,0.4778118133544922,,-0.0009014606475830078,376.43147826194763,1763260467.4847584,0.0023568421602249146,,0.00035321712493896484,0.003321342170238495,0.00017442395619582385,0.0,290.82391357421875,2343,601.0
209920,0.513794481754303,,-0.0002485513687133789,377.0091025829315,1763260468.0623827,0.0006817914545536041,,8.790194988250732e-05,0.0011415481567382812,0.0001741167507134378,0.0,281.0870056152344,2348,602.0
210560,0.538383424282074,,-0.3730090856552124,377.72676157951355,1763260468.7800417,-0.03891094774007797,,0.015366054140031338,-0.03505914658308029,0.0001737327256705612,0.033203125,0.0003405858878977597,2354,602.0
211456,0.5158393979072571,,0.28730159997940063,378.77173376083374,1763260469.8250139,-0.0012483792379498482,,0.0023936042562127113,0.0023473426699638367,0.00017319509061053395,0.0,0.007675133645534515,2363,603.0
214144,0.5088886618614197,,0.22645306587219238,381.86850476264954,1763260472.9217849,-0.006500044837594032,,0.00036940351128578186,0.008728988468647003,0.00017158218543045223,0.0,0.0003017215640284121,2389,605.0
214656,0.5317369103431702,,0.10019481182098389,382.4470398426056,1763260473.50032,0.0006938660517334938,,0.0013609705492854118,-0.0007575228810310364,0.00017127496539615095,0.0,0.00046633571037091315,2394,606.0
217984,0.4662057161331177,,0.09270381927490234,386.1716299057007,1763260477.22491,0.0035867076367139816,,0.00134291872382164,0.004181474447250366,0.00016927803517319262,0.0,0.006513759959489107,2426,609.0
218368,0.5059800148010254,,-0.0006378889083862305,386.6360921859741,1763260477.6893723,-0.006537214852869511,,0.0004002125933766365,-0.0067222267389297485,0.00016904762014746666,0.0,360.49798583984375,2430,609.0
220296,,500.0,,388.87086296081543,1763260479.924143,,500.0,,,,,,2449,
221952,0.4823167026042938,,-0.0739208459854126,390.7654492855072,1763260481.8187294,-0.0014947513118386269,,0.0005037793889641762,-0.006202496588230133,0.0001668970799073577,0.0,0.006771634332835674,2465,612.0
224640,0.5225446224212646,,0.14959901571273804,394.0021517276764,1763260485.0554318,-0.001720610074698925,,0.0002904767170548439,-0.0033674780279397964,0.00016528417472727597,0.0,0.0005773725570179522,2491,614.0
224796,,500.0,,394.20339465141296,1763260485.2566748,,500.0,,,,,,2493,
226176,0.5188884735107422,,0.0070160627365112305,395.80203557014465,1763260486.8553157,-0.010688296519219875,,0.001100434921681881,-0.010727450251579285,0.00016436251462437212,0.0,0.00023373274598270655,2506,615.0
226944,0.5217313766479492,,0.1435847282409668,396.75895833969116,1763260487.8122385,0.010594545863568783,,0.00010889116674661636,0.000715889036655426,0.0001639016845729202,0.0,0.006031382363289595,2514,616.0
227072,0.5341830253601074,,-0.045938849449157715,396.8955707550049,1763260487.9488509,-0.0029747383669018745,,0.0010275254026055336,-0.015228554606437683,0.00016382487956434488,0.0,0.000360456935595721,2515,616.0
227584,0.48505255579948425,,0.061059415340423584,397.5167760848999,1763260488.5700562,0.0006629880517721176,,0.0008538272231817245,-0.0021278299391269684,0.0001635176595300436,0.0,0.00037036443245597184,2520,616.0
228864,0.5342956781387329,,-0.00027561187744140625,398.97819232940674,1763260490.0314724,0.001507340930402279,,0.0005592377856373787,0.004483342170715332,0.0001627496094442904,0.0,390.08203125,2533,617.0
229632,0.5356736183166504,,0.04303830862045288,400.15233421325684,1763260491.2056143,0.0010633310303092003,,0.00027892086654901505,0.001854950562119484,0.00016228877939283848,0.0,0.00032499589724466205,2540,617.0
230296,,500.0,,401.180460691452,1763260492.2337408,,500.0,,,,,,2547,
232796,,500.0,,404.5832853317261,1763260495.6365654,,500.0,,,,,,2570,
232832,0.47455888986587524,,1.2040138244628906e-05,404.7835440635681,1763260495.8368242,0.002039005048573017,,0.0005384618416428566,0.0008675903081893921,0.0001603686687303707,0.0,523.35302734375,2571,618.0
233344,0.5417622923851013,,-0.00012350082397460938,405.61563658714294,1763260496.6689167,0.0008883252739906311,,2.3264437913894653e-05,0.0005552694201469421,0.00016006144869606942,0.0,298.9319152832031,2576,618.0
233472,0.5289568305015564,,-0.1647787094116211,405.7953758239746,1763260496.848656,-0.017613569274544716,,0.000997595489025116,-0.020778320729732513,0.0001599846436874941,0.001953125,0.00666825519874692,2577,618.0
236672,0.48089203238487244,,0.016387522220611572,410.0145149230957,1763260501.067795,-0.012234444729983807,,0.0007317615672945976,-0.005110515281558037,0.0001580645184731111,0.0,0.0002860327367670834,2608,620.0
236800,0.4960695803165436,,-0.00022017955780029297,410.193213224411,1763260501.2464933,-0.0015662508085370064,,0.00016876962035894394,8.654827252030373e-05,0.00015798771346453577,0.0,601.3339233398438,2610,620.0
238848,0.42127054929733276,,-0.0004189014434814453,412.46565651893616,1763260503.5189366,0.004231221973896027,,0.001115690916776657,-0.014083083719015121,0.00015675883332733065,0.0,588.2529296875,2630,621.0
239488,0.4727615714073181,,-0.11578619480133057,413.1587882041931,1763260504.2120683,0.00018544495105743408,,0.00010735727846622467,0.0004191473126411438,0.00015637480828445405,0.0,0.005764555651694536,2636,622.0
240512,0.4416939616203308,,-0.10642147064208984,414.2626225948334,1763260505.3159027,-0.014693249017000198,,0.0017132926732301712,-0.009584149345755577,0.00015576036821585149,0.0,0.006103069521486759,2646,623.0
240640,0.5444846749305725,,-0.14836478233337402,414.40124106407166,1763260505.4545212,0.01751815341413021,,0.0038789957761764526,-0.006752088665962219,0.00015568356320727617,0.01171875,0.0004908893024548888,2647,623.0
240768,0.5369928479194641,,-0.007846951484680176,414.5363368988037,1763260505.589617,-0.0010946327820420265,,0.001151098869740963,-0.0013139154762029648,0.00015560675819870085,0.0,0.0002515856467653066,2648,623.0
242796,,500.0,,416.63498711586,1763260507.6882672,,500.0,,,,,,2668,
243296,,500.0,,417.1753647327423,1763260508.2286448,,500.0,,,,,,2673,
244296,,500.0,,418.24508476257324,1763260509.2983649,,500.0,,,,,,2683,
244736,0.5212618112564087,,-0.06885993480682373,418.7426772117615,1763260509.7959573,-9.9976547062397e-05,,0.0002503609284758568,0.0015830621123313904,0.00015322580293286592,0.0,0.0003054402186535299,2687,626.0
244864,0.5386849641799927,,-0.00012552738189697266,418.9008617401123,1763260509.9541419,0.0008495599031448364,,0.0001234542578458786,0.001946568489074707,0.0001531489979242906,0.0,402.5882568359375,2689,627.0
245248,0.514424741268158,,-0.21117866039276123,419.280722618103,1763260510.3340027,0.0007345480844378471,,0.00021890830248594284,-0.0010955911129713058,0.00015291858289856464,0.0,0.00035100526292808354,2692,627.0
249216,0.47878018021583557,,-0.00019288063049316406,423.5056686401367,1763260514.5589488,0.0007140506058931351,,0.0005679968744516373,-0.01114574819803238,0.0001505376276327297,0.0,327.13262939453125,2732,630.0
251356,,500.0,,425.85636806488037,1763260516.9096482,,500.0,,,,,,2752,
251856,,500.0,,426.43380904197693,1763260517.4870892,,500.0,,,,,,2757,
253356,,500.0,,428.0665612220764,1763260519.1198413,,500.0,,,,,,2772,
254336,0.5375797152519226,,0.052020251750946045,429.17469596862793,1763260520.227976,0.0013737799599766731,,0.0012780455872416496,-0.004034338518977165,0.00014746544184163213,0.0,0.0073265209794044495,2782,634.0
254464,0.48370757699012756,,-0.7688579559326172,429.3044500350952,1763260520.3577302,0.011716744862496853,,0.0012653833255171776,0.010892285034060478,0.0001473886368330568,0.0,0.0009152222773991525,2783,634.0
255488,0.569165825843811,,0.03703486919403076,430.4439980983734,1763260521.4972782,0.0020414143800735474,,0.0004164651036262512,0.005632162094116211,0.00014677419676445425,0.0,0.0005873534246347845,2793,635.0
258560,0.6068717241287231,,-0.01862657070159912,433.85707783699036,1763260524.910358,-0.0034942282363772392,,0.0002142312005162239,-0.0034818798303604126,0.00014493087655864656,0.0,0.0008268801029771566,2824,637.0
260480,0.5139170289039612,,-0.050003886222839355,436.026251077652,1763260527.0795312,-0.00765299703925848,,0.0014323936775326729,0.0015537291765213013,0.00014377880143001676,0.0,0.00037664768751710653,2843,638.0
261888,0.5212720632553101,,-0.22424089908599854,437.5480761528015,1763260528.6013563,0.006068930961191654,,0.00024041254073381424,-0.003896184265613556,0.00014293394633568823,0.0,0.007236582692712545,2857,640.0
264448,0.5104588866233826,,-0.034197092056274414,440.17212414741516,1763260531.2254043,0.016768988221883774,,0.001774149015545845,-0.006410885602235794,0.00014139784616418183,0.0,0.006095706485211849,2882,642.0
265216,0.5327515602111816,,-6.079673767089844e-06,440.987694978714,1763260532.040975,0.0009049419313669205,,0.00023412145674228668,-0.006338438019156456,0.0001409370161127299,0.0,679.6953125,2890,642.0
267392,0.548445999622345,,-0.03819680213928223,443.4723582267761,1763260534.5256383,0.0012156926095485687,,0.00020425021648406982,-0.004336416721343994,0.00013963133096694946,0.0,0.004637197591364384,2911,644.0
269824,0.5336211323738098,,-0.00011146068572998047,446.05260372161865,1763260537.1058838,-0.0009773243218660355,,3.842450678348541e-05,-0.0017535798251628876,0.00013817203580401838,0.0,420.71282958984375,2935,646.0
271232,0.4925861060619354,,0.00025260448455810547,447.5785903930664,1763260538.6318705,0.0049381013959646225,,0.00043808482587337494,-0.003318602219223976,0.00013732719526160508,0.0,587.7694702148438,2949,647.0
272256,0.508731484413147,,-9.882450103759766e-05,448.65644240379333,1763260539.7097225,-0.001589180901646614,,6.350502371788025e-05,-0.0005093459039926529,0.00013671275519300252,0.0,572.7689208984375,2960,647.0
273792,0.5646263360977173,,-0.766614556312561,450.29680848121643,1763260541.3500886,0.016698870807886124,,0.0024321042001247406,0.0013310089707374573,0.00013579109509009868,0.001953125,0.002000251319259405,2975,648.0
275200,0.520676851272583,,-0.06709480285644531,451.7986979484558,1763260542.851978,0.0017739376053214073,,0.0001836167648434639,-0.002748759463429451,0.00013494623999577016,0.0,0.006755276117473841,2989,649.0
275997,,500.0,,452.62592339515686,1763260543.6792035,,500.0,,,,,,2997,
277497,,500.0,,454.1989269256592,1763260545.252207,,500.0,,,,,,3011,
281497,,500.0,,458.7021334171295,1763260549.7554135,,500.0,,,,,,3051,
281728,0.6022222638130188,,-0.006671905517578125,458.94923639297485,1763260550.0025165,-0.0008169012144207954,,1.2929551303386688e-05,0.0002359449863433838,0.00013102918455842882,0.0,0.004980520345270634,3053,654.0
283008,0.5337547659873962,,-4.684925079345703e-05,460.408390045166,1763260551.4616702,-0.011463470757007599,,0.0011571329087018967,0.007044613361358643,0.00013026113447267562,0.0,463.5777893066406,3066,655.0
283497,,500.0,,460.8774890899658,1763260551.9307692,,500.0,,,,,,3070,
284800,0.49417081475257874,,-0.09300684928894043,462.417599439621,1763260553.4708796,-0.005211864598095417,,0.002650252543389797,-0.011554788798093796,0.00012918586435262114,0.0,0.00029201083816587925,3083,656.0
286208,0.5658978223800659,,-0.017529845237731934,464.0387065410614,1763260555.0919867,-0.004774360917508602,,0.0003647720441222191,0.0053453221917152405,0.00012834100925829262,0.0,0.004248029552400112,3098,656.0
286720,0.5903491973876953,,-0.14658129215240479,464.5859045982361,1763260555.6391847,-0.013805991970002651,,0.002610701136291027,-0.015514489263296127,0.00012803378922399133,0.00390625,0.004410474561154842,3103,657.0
288914,,500.0,,467.0871078968048,1763260558.140388,,500.0,,,,,,3127,
289152,0.565593421459198,,-0.5038424730300903,467.3817181587219,1763260558.4349983,0.006298460997641087,,0.00023351330310106277,-0.0016014017164707184,0.00012657449406106025,0.0,0.007379684131592512,3129,658.0
290414,,500.0,,468.69497203826904,1763260559.7482522,,500.0,,,,,,3141,
290560,0.5492474436759949,,-0.47695744037628174,468.9481155872345,1763260560.0013957,0.010058906860649586,,0.0014722449705004692,-0.027752939611673355,0.00012572965351864696,0.0,0.005592322908341885,3143,659.0
290914,,500.0,,469.2565927505493,1763260560.3098729,,500.0,,,,,,3146,
293376,0.5455606579780579,,-0.0053822994232177734,472.13573455810547,1763260563.1890147,-0.00047788210213184357,,9.28044319152832e-05,-0.0012423712760210037,0.0001240399433299899,0.0,0.00029352609999477863,3170,661.0
294656,0.5642798542976379,,-0.09765207767486572,473.5214087963104,1763260564.574689,0.0017808014526963234,,6.008986383676529e-05,-0.002889912575483322,0.0001232718932442367,0.0,0.003845134051516652,3183,661.0
295168,0.5726320147514343,,-0.05817675590515137,474.1002173423767,1763260565.1534975,0.00493399053812027,,0.0006711874157190323,0.0014909561723470688,0.00012296467320993543,0.0,0.0009174473234452307,3188,662.0
298112,0.5226758122444153,,0.02298957109451294,477.35939383506775,1763260568.412674,0.011881692335009575,,0.0019796453416347504,-0.015343703329563141,0.00012119815801270306,0.0,0.004537168890237808,3217,663.0
298880,0.5353294014930725,,-0.0031774044036865234,478.13519287109375,1763260569.188473,0.004764877259731293,,0.0037951916456222534,-0.023830026388168335,0.00012073732796125114,0.001953125,0.0001954156468855217,3224,664.0
301184,0.5829124450683594,,-0.04113447666168213,480.3832392692566,1763260571.4365194,-0.0007025673985481262,,0.00025151297450065613,0.0022130198776721954,0.00011935483780689538,0.0,0.00040937215089797974,3247,666.0
301440,0.523647129535675,,-8.881092071533203e-05,480.6275372505188,1763260571.6808174,0.0010384907945990562,,0.0001802956685423851,0.0026582032442092896,0.00011920122778974473,0.0,570.3339233398438,3250,666.0
301696,0.5762830376625061,,-0.05741095542907715,480.8621435165405,1763260571.9154236,0.0006807837635278702,,1.5035271644592285e-05,0.0006524324417114258,0.0001190476177725941,0.0,0.0003091332910116762,3252,666.0
301952,0.5750370621681213,,-0.0001227855682373047,481.14160537719727,1763260572.1948855,-0.0004517873749136925,,8.795689791440964e-05,0.00109206885099411,0.00011889400775544345,0.0,482.05560302734375,3255,666.0
302414,,500.0,,481.55187821388245,1763260572.6051583,,500.0,,,,,,3259,
303744,0.5798138380050659,,0.06722962856292725,482.93517327308655,1763260573.9884534,-0.00945949461311102,,0.0011963946744799614,-0.00998709350824356,0.00011781873763538897,0.0,0.00033613306004554033,3272,668.0
304000,0.5779837965965271,,-0.00011491775512695312,483.18283915519714,1763260574.2361193,0.0033813323825597763,,0.00029671378433704376,-0.004921006038784981,0.00011766512761823833,0.0,466.0306091308594,3275,668.0
304128,0.578069806098938,,-0.02525949478149414,483.3114695549011,1763260574.3647497,0.0013203267008066177,,0.00014550238847732544,-0.001137375831604004,0.00011758832260966301,0.0,0.004032093100249767,3276,668.0
306176,0.5702223777770996,,0.013279974460601807,485.2585754394531,1763260576.3118556,-1.2375414371490479e-05,,3.073364496231079e-06,0.0004045218229293823,0.0001163594497484155,0.0,0.0003801967832259834,3296,670.0
306432,0.6109054088592529,,-4.267692565917969e-05,485.5271120071411,1763260576.5803921,-0.00029141828417778015,,1.7276033759117126e-05,-0.0010422542691230774,0.00011620583973126486,0.0,586.5050659179688,3299,670.0
310272,0.5095229744911194,,-0.7378984689712524,489.16488003730774,1763260580.2181602,-0.001666853204369545,,7.002800703048706e-05,-0.0019789058715105057,0.00011390168947400525,0.0,0.0011663911864161491,3338,673.0
311552,0.5555294156074524,,6.943941116333008e-05,490.3865008354187,1763260581.439781,0.00015976466238498688,,0.0003026667982339859,0.008461989462375641,0.00011313363938825205,0.0,275.73040771484375,3351,674.0
312192,0.5877122282981873,,-0.5843467712402344,491.0043830871582,1763260582.0576632,-0.0027397694066166878,,0.0011401185765862465,-0.011903312057256699,0.00011274961434537545,0.0,0.00225414102897048,3357,674.0
312448,0.5575833916664124,,-7.987022399902344e-06,491.24315667152405,1763260582.2964368,0.0011465521529316902,,0.00010063964873552322,0.0024612918496131897,0.00011259600432822481,0.0,558.8192749023438,3360,675.0
