losses/clipfrac,losses/policy_loss,_runtime,charts/episodic_return,_step,global_step,losses/old_approx_kl,losses/approx_kl,losses/value_loss,charts/episodic_length,charts/learning_rate,_timestamp,charts/SPS,losses/explained_variance,losses/entropy
0.0,0.00262242928147316,315.44411873817444,,1754,156416,0.004538058303296566,0.0005479110404849052,423.969482421875,,0.00020622120064217597,1763260405.5835948,546.0,0.001590728759765625,0.5136308670043945
0.0,-0.0025800764560699463,317.2872714996338,,1765,157568,-0.0025453083217144012,0.00019252486526966095,0.008340734988451004,,0.0002055299555649981,1763260407.4267476,547.0,-0.749728798866272,0.4804692268371582
,,317.7727038860321,500.0,1768,157870,,,,500.0,,1763260407.91218,,,
0.001953125,-0.0007365616038441658,319.0597548484802,,1777,158848,0.010736217722296715,0.0009902380406856537,0.000640791084151715,,0.0002047619054792449,1763260409.199231,548.0,-0.7674645185470581,0.39305028319358826
0.0,-0.00041010230779647827,324.95199394226074,,1818,162944,0.0002523418515920639,0.0001813303679227829,677.3324584960938,,0.00020230414520483464,1763260415.09147,551.0,0.0006685256958007812,0.4908473789691925
0.0,-0.0015567541122436523,325.5473384857178,,1823,163456,-0.0028749220073223114,0.0006184745579957962,741.3419799804688,,0.00020199692517053336,1763260415.6868145,551.0,0.000565648078918457,0.4855566918849945
,,328.9816677570343,500.0,1851,166370,,,,500.0,,1763260419.1211438,,,
,,329.5763940811157,500.0,1856,166870,,,,500.0,,1763260419.7158701,,,
0.0,0.008859045803546906,331.08768486976624,,1868,168064,0.00846921093761921,0.0027981922030448914,0.009526995010674,,0.00019923194486182183,1763260421.227161,556.0,-1.0011138916015625,0.46717381477355957
0.0,-0.007246419787406921,331.67213678359985,,1873,168576,-0.018186401575803757,0.0016262615099549294,0.007690813392400742,,0.00019892472482752055,1763260421.8116128,557.0,-0.17500460147857666,0.4456789493560791
0.0,0.002723477780818939,332.1257014274597,,1877,168960,0.0009064115583896637,0.00010490231215953827,612.3721923828125,,0.0001986943098017946,1763260422.2651775,557.0,0.001521289348602295,0.4967426359653473
,,333.1344769001007,500.0,1886,169870,,,,500.0,,1763260423.273953,,,
,,334.19996309280396,500.0,1895,170870,,,,500.0,,1763260424.3394392,,,
0.0,-0.0033432282507419586,335.6249952316284,,1903,171648,-0.0036622807383537292,6.445497274398804e-05,0.00032723956974223256,,0.0001970814191736281,1763260425.7644713,560.0,-0.4541088342666626,0.4726472496986389
0.0,0.0004447624087333679,336.10191011428833,,1906,171904,0.00027020368725061417,3.7969090044498444e-05,486.16156005859375,,0.00019692780915647745,1763260426.2413862,560.0,0.0006362199783325195,0.4920694828033447
0.0,0.0008159596472978592,338.3363468647003,,1918,173184,0.0023116180673241615,0.00013121869415044785,0.0003452184027992189,,0.00019615975907072425,1763260428.475823,560.0,-0.17803776264190674,0.4258926212787628
,,338.59501695632935,500.0,1920,173370,,,,500.0,,1763260428.734493,,,
0.0,0.008426941931247711,343.1157467365265,,1945,175872,0.004716335795819759,0.00033597368746995926,380.2109375,,0.00019454685389064252,1763260433.2552228,560.0,-6.318092346191406e-05,0.4671473801136017
,,345.47624373435974,500.0,1959,177370,,,,500.0,,1763260435.6157198,,,
0.0,-0.006170701235532761,347.2377233505249,,1973,178816,-0.003875759430229664,0.00037935469299554825,0.00030430659535340965,,0.00019278033869341016,1763260437.3771994,562.0,0.20305776596069336,0.5437659025192261
0.0,-0.024869870394468307,348.55534625053406,,1985,179968,-0.002384583465754986,0.001105516217648983,526.8328247070312,,0.00019208909361623228,1763260438.6948223,563.0,0.0005251765251159668,0.5467153787612915
0.0,-0.0011930614709854126,349.2973573207855,,1991,180608,0.0008576177060604095,0.00029715709388256073,0.004971083253622055,,0.00019170506857335567,1763260439.4368334,564.0,-0.5763633251190186,0.5180078744888306
0.0,-0.004489883780479431,350.73527932167053,,2002,181760,-0.005378399044275284,0.0001656860113143921,0.00022991281002759933,,0.0001910138234961778,1763260440.8747554,565.0,0.16101372241973877,0.5000146627426147
0.0,0.002288639545440674,351.7141344547272,,2007,182272,-0.0009795986115932465,0.0010750554502010345,0.0001314308465225622,,0.0001907066034618765,1763260441.8536105,565.0,-0.030793428421020508,0.4732394218444824
0.005859375,-0.03100781887769699,353.32607221603394,,2016,183168,0.006379860453307629,0.00420221034437418,0.0007222853018902242,,0.00019016896840184927,1763260443.4655483,565.0,-0.032825589179992676,0.46372342109680176
0.0,0.0039159804582595825,353.73396921157837,,2019,183424,-0.0005246028304100037,4.669651389122009e-05,465.6878356933594,,0.00019001535838469863,1763260443.8734453,565.0,0.0009068846702575684,0.4508465528488159
0.001953125,-0.013296181336045265,354.6147184371948,,2024,183936,0.0019815824925899506,0.001218549907207489,268.7252197265625,,0.00018970813835039735,1763260444.7541945,565.0,0.000831305980682373,0.5491260290145874
0.0,-0.004967786371707916,355.299968957901,,2027,184320,0.005866440013051033,0.0005707480013370514,0.0001648878096602857,,0.0001894777233246714,1763260445.439445,565.0,-0.006368041038513184,0.5880043506622314
0.0,-0.00031016767024993896,355.55828857421875,,2029,184448,0.0005058813840150833,7.066875696182251e-05,303.44586181640625,,0.00018940091831609607,1763260445.6977646,565.0,0.001345813274383545,0.4647292494773865
0.001953125,0.004570417106151581,356.4543445110321,,2034,184960,-0.005973544903099537,0.0012908531352877617,313.2477111816406,,0.0001890936982817948,1763260446.5938206,565.0,0.0010184645652770996,0.5502632260322571
0.0,0.006994552910327911,358.46942949295044,,2045,186112,0.0037767672911286354,0.001986325718462467,0.00899225939065218,,0.0001884024532046169,1763260448.6089056,565.0,-0.02271723747253418,0.5534855127334595
0.0,-0.009584031999111176,359.6077058315277,,2051,186752,0.003916454501450062,0.00040863361209630966,0.00015375226212199777,,0.0001880184281617403,1763260449.747182,565.0,0.057001471519470215,0.5659587979316711
,,359.6859858036041,500.0,2052,186870,,,,500.0,,1763260449.8254619,,,
0.0,-0.00028654374182224274,363.1722524166107,,2070,188672,-0.0011052405461668968,0.0001316191628575325,0.0006537362933158875,,0.0001868663530331105,1763260453.3117285,565.0,-0.2240232229232788,0.5278350710868835
0.0,-0.004993867129087448,364.2943844795227,,2076,189312,0.0006697960197925568,0.00026440247893333435,0.0002470010658726096,,0.0001864823279902339,1763260454.4338605,565.0,-0.3521376848220825,0.505952775478363
0.0,-0.0008652582764625549,367.45686745643616,,2093,190976,-0.00205999705940485,0.00038865115493535995,611.8368530273438,,0.00018548387743066996,1763260457.5963435,564.0,0.000592350959777832,0.46476951241493225
0.0,-0.004943447187542915,367.6705138683319,,2094,191104,-0.0028251446783542633,0.0006254576146602631,0.007740766741335392,,0.00018540707242209464,1763260457.80999,564.0,-0.3309297561645508,0.5033798217773438
0.0,0.0002360604703426361,370.8484380245209,,2117,193408,-0.0035163583233952522,0.0014894390478730202,247.48019409179688,,0.00018402458226773888,1763260460.987914,566.0,0.0004208683967590332,0.47485971450805664
,,373.701327085495,500.0,2141,195870,,,,500.0,,1763260463.8408031,,,
,,374.3467915058136,500.0,2146,196370,,,,500.0,,1763260464.4862676,,,
0.0,-3.528967499732971e-05,374.5046274662018,,2147,196480,-0.0005818018689751625,2.8450973331928253e-05,203.22177124023438,,0.0001821812620619312,1763260464.6441035,569.0,8.535385131835938e-05,0.528819739818573
0.0,0.0005893707275390625,374.6490705013275,,2148,196608,0.0015094652771949768,0.0007131639868021011,0.005051330663263798,,0.00018210445705335587,1763260464.7885466,569.0,-0.4230654239654541,0.4582372009754181
,,375.4465436935425,500.0,2155,197370,,,,500.0,,1763260465.5860198,,,
0.0,-0.001879759132862091,377.48301672935486,,2172,199040,0.0023974021896719933,8.336547762155533e-05,0.006797912064939737,,0.0001806451618904248,1763260467.6224928,571.0,-0.01643812656402588,0.4187452495098114
,,378.9949173927307,500.0,2185,200370,,,,500.0,,1763260469.1343935,,,
0.0,-0.0025285333395004272,379.84533500671387,,2192,201088,-0.0026844916865229607,0.00032051000744104385,0.006505127064883709,,0.00017941628175321966,1763260469.984811,573.0,-0.15124022960662842,0.5608101487159729
0.0,7.77561217546463e-05,380.60613083839417,,2198,201728,-0.0004558749496936798,0.00010911189019680023,0.00033764232648536563,,0.00017903225671034306,1763260470.745607,574.0,-0.13140928745269775,0.5410664677619934
0.0,-0.006279543042182922,380.75050950050354,,2199,201856,0.003794821910560131,0.0002431655302643776,0.00013116681657265872,,0.00017895545170176774,1763260470.8899856,574.0,0.0531463623046875,0.5164662599563599
0.001953125,0.010681018233299255,382.0714421272278,,2211,203008,-0.0007582949474453926,0.0014640958979725838,0.006003845948725939,,0.00017826420662458986,1763260472.2109182,575.0,-2.1670327186584473,0.5387458801269531
,,382.3967638015747,500.0,2214,203296,,,,500.0,,1763260472.5362399,,,
0.0,0.001336701214313507,383.14092683792114,,2220,203904,-0.009450966492295265,0.0004186369478702545,213.3522491455078,,0.00017772657156456262,1763260473.280403,576.0,0.00013130903244018555,0.589310884475708
0.001953125,0.002807222306728363,383.55735540390015,,2223,204288,0.004495083354413509,0.0011196443811058998,0.00033557155984453857,,0.00017749615653883666,1763260473.6968315,576.0,-0.9320230484008789,0.5500227212905884
0.0,-0.004185808822512627,383.74272441864014,,2225,204416,-0.0004078233614563942,0.00020777154713869095,119.20455169677734,,0.00017741935153026134,1763260473.8822005,576.0,-9.97781753540039e-05,0.5920653939247131
0.0,0.008118532598018646,383.8799798488617,,2226,204544,0.010037129744887352,0.0007039140909910202,0.0038512705359607935,,0.00017734254652168602,1763260474.019456,576.0,-0.24197232723236084,0.5855709314346313
0.0,-0.033623576164245605,384.0086317062378,,2227,204672,-0.012308143079280853,0.0019620927050709724,0.0001949459547176957,,0.0001772657415131107,1763260474.1481078,577.0,-0.30151689052581787,0.6001031398773193
0.013671875,-0.017250578850507736,384.454696893692,,2231,205056,0.021177547052502632,0.0032359566539525986,0.0004048027622047812,,0.00017703532648738474,1763260474.594173,577.0,-0.3660428524017334,0.44425660371780396
0.001953125,0.006181485950946808,384.9198319911957,,2235,205440,0.006728668697178364,0.0018218094483017921,0.00811081938445568,,0.00017680491146165878,1763260475.059308,577.0,0.15130400657653809,0.5363115072250366
0.0,-0.012363612651824951,385.6300325393677,,2241,206080,0.0025238720700144768,0.0006888872012495995,0.0004814682761207223,,0.00017642088641878217,1763260475.7695086,578.0,-0.15636014938354492,0.48600834608078003
,,386.387930393219,500.0,2248,206796,,,,500.0,,1763260476.5274065,,,
0.0,-0.0002297535538673401,386.65985798835754,,2250,206976,-0.0025378167629241943,8.087977766990662e-05,0.005470504984259605,,0.00017588325135875493,1763260476.799334,579.0,0.297721266746521,0.4843371510505676
,,386.98714876174927,500.0,2253,207296,,,,500.0,,1763260477.1266248,,,
0.0,0.0033781714737415314,389.2725896835327,,2272,209280,0.001705181784927845,0.00023622158914804459,0.0002632649557199329,,0.00017450076120439917,1763260479.4120657,581.0,-0.06665897369384766,0.5789852738380432
0.0,-0.00325089693069458,390.1418242454529,,2280,210048,-0.0024120034649968147,0.0002579903230071068,0.0015029647620394826,,0.00017403994570486248,1763260480.2813003,582.0,0.21912544965744019,0.4710840582847595
0.0,-0.009798102080821991,391.79721426963806,,2295,211584,-0.00024290475994348526,0.0004773354157805443,0.00041110903839580715,,0.00017311828560195863,1763260481.9366903,583.0,0.01728612184524536,0.4872649908065796
0.0,0.0014496967196464539,392.08068895339966,,2298,211840,0.00018452294170856476,0.00030392780900001526,357.9601135253906,,0.000172964675584808,1763260482.220165,583.0,0.0003642439842224121,0.49081146717071533
0.0,-0.009642500430345535,393.5424382686615,,2310,213120,0.009235413745045662,0.001999771222472191,0.0004983290564268827,,0.0001721966254990548,1763260483.6819143,585.0,-0.036675095558166504,0.5163922309875488
,,393.71892166137695,500.0,2312,213296,,,,500.0,,1763260483.8583977,,,
0.0,0.0029618777334690094,394.44101428985596,,2318,213888,-0.0023855436593294144,8.853524923324585e-05,509.1907043457031,,0.00017173579544760287,1763260484.5804904,585.0,-6.449222564697266e-05,0.5172750949859619
,,395.06475591659546,500.0,2322,214296,,,,500.0,,1763260485.204232,,,
0.0,-0.013588666915893555,395.3303155899048,,2324,214528,-5.0187110900878906e-05,0.0005551967769861221,0.006593461148440838,,0.00017135177040472627,1763260485.4697917,586.0,-0.1814969778060913,0.47161316871643066
0.0,0.00017170608043670654,395.91796875,,2329,215040,0.0025562699884176254,7.99819827079773e-06,0.005816413555294275,,0.00017104455037042499,1763260486.0574448,586.0,-0.4945836067199707,0.5114330053329468
0.0,-0.014584533870220184,397.21056365966797,,2339,216192,0.008439525030553341,0.001345721073448658,0.0003432674566283822,,0.0001703533052932471,1763260487.3500397,587.0,0.1824997067451477,0.45698487758636475
0.0,-0.0028076469898223877,397.66300201416016,,2343,216576,-0.0007388852536678314,0.0003190375864505768,0.0003668182180263102,,0.00017012289026752114,1763260487.802478,587.0,-0.2026195526123047,0.49305856227874756
0.0,0.000968053936958313,398.23752331733704,,2348,217088,-0.00043939147144556046,0.00029226113110780716,0.0002392951719230041,,0.00016981567023321986,1763260488.3769994,588.0,0.05593043565750122,0.4546748995780945
0.0,-0.0082937590777874,398.9632918834686,,2354,217728,0.019445624202489853,0.0022224057465791702,0.0002913361240644008,,0.00016943164519034326,1763260489.102768,588.0,0.06756138801574707,0.43785545229911804
0.009765625,-0.009618967771530151,399.9726343154907,,2363,218624,0.004323515109717846,0.00317301694303751,0.0003532028349582106,,0.00016889401013031602,1763260490.1121104,589.0,0.3659577965736389,0.5257720947265625
,,403.94349575042725,500.0,2389,221296,,,,500.0,,1763260494.0829718,,,
,,404.5590205192566,500.0,2394,221796,,,,500.0,,1763260494.6984966,,,
,,407.1313581466675,500.0,2409,223296,,,,500.0,,1763260497.2708342,,,
0.0,-0.00021744892001152039,409.7284851074219,,2426,225024,-0.0009194500744342804,1.362524926662445e-05,0.00360689265653491,,0.00016505375970155,1763260499.8679612,591.0,-0.05416214466094971,0.5196338891983032
0.0,-0.004750370979309082,410.18663597106934,,2430,225408,0.004364641383290291,0.0004164222627878189,322.4596862792969,,0.00016482334467582405,1763260500.326112,591.0,0.0001690983772277832,0.555774450302124
0.0,0.008122529834508896,412.36754965782166,,2449,227328,0.0032050348818302155,0.0008347108960151672,560.0674438476562,,0.00016367126954719424,1763260502.5070257,593.0,0.00026094913482666016,0.45786935091018677
0.0,-0.0011999905109405518,414.19513034820557,,2465,228992,-0.000346451997756958,0.000216703861951828,0.005347629077732563,,0.00016267280443571508,1763260504.3346064,594.0,-0.05036592483520508,0.4788094758987427
,,417.21312189102173,500.0,2491,231796,,,,500.0,,1763260507.352598,,,
0.0,-0.0011944100260734558,417.46532797813416,,2493,231936,0.004362503997981548,0.0005365973338484764,0.005777460057288408,,0.00016090630379039794,1763260507.604804,597.0,0.25921744108200073,0.55386883020401
,,418.9448838233948,500.0,2506,233296,,,,500.0,,1763260509.08436,,,
0.0,-0.004229877144098282,419.88253021240234,,2514,234112,0.006308813579380512,0.00026120152324438095,0.0003757406957447529,,0.0001596006186446175,1763260510.0220063,599.0,-0.30993807315826416,0.4776276648044586
0.0,-0.0012744572013616562,420.0131058692932,,2515,234240,0.01075622346252203,0.002510600723326206,0.0003031510568689555,,0.00015952381363604218,1763260510.152582,599.0,-0.33017730712890625,0.5331156253814697
0.0,-0.003175020217895508,420.58721446990967,,2520,234752,0.0002871779724955559,5.06741926074028e-05,0.000154343550093472,,0.0001592165936017409,1763260510.7266905,599.0,-0.2652308940887451,0.4810500741004944
0.0,0.0016755163669586182,422.00211215019226,,2533,236032,0.002021496184170246,0.0001036105677485466,0.004794564098119736,,0.0001584485435159877,1763260512.1415882,601.0,-0.05822718143463135,0.5268668532371521
,,422.7524721622467,500.0,2540,236796,,,,500.0,,1763260512.8919482,,,
0.0,-0.0009962581098079681,423.5813035964966,,2547,237440,0.0024136006832122803,0.00030973926186561584,0.0037378333508968353,,0.00015760368842165917,1763260513.7207797,602.0,-0.06699776649475098,0.5139951109886169
,,426.2457926273346,500.0,2570,239796,,,,500.0,,1763260516.3852687,,,
0.0,-0.000292457640171051,426.35973834991455,,2571,239872,0.008503551594913006,0.00032553914934396744,701.8139038085938,,0.0001561443932587281,1763260516.4992144,604.0,8.130073547363281e-05,0.5539379119873047
0.0,-0.001457270234823227,426.89902353286743,,2576,240384,-0.0027395132929086685,3.69735062122345e-05,297.580078125,,0.0001558371732244268,1763260517.0384996,604.0,-5.900859832763672e-05,0.5037280321121216
0.0,-0.003814712166786194,427.0319867134094,,2577,240512,-0.004775495268404484,0.00023534614592790604,0.005060787312686443,,0.00015576036821585149,1763260517.1714628,604.0,-0.44034600257873535,0.47674715518951416
0.0,0.00248553603887558,430.4775969982147,,2608,243712,-0.0007970649749040604,0.00021483935415744781,0.000200955371838063,,0.00015384024300146848,1763260520.617073,607.0,-0.4828575849533081,0.5037181377410889
0.0,-0.0024942010641098022,430.63035821914673,,2610,243840,0.002967984415590763,3.5208649933338165e-05,594.1734008789062,,0.00015376343799289316,1763260520.7698343,607.0,-1.4185905456542969e-05,0.5712263584136963
0.0,0.010251030325889587,432.81874084472656,,2630,245888,0.0038720639422535896,0.00042518507689237595,251.5896759033203,,0.00015253455785568804,1763260522.958217,609.0,-0.00012218952178955078,0.5072596073150635
0.0,-0.002793528139591217,433.4876403808594,,2636,246528,-0.0007460499182343483,7.760990411043167e-05,0.004959340672940016,,0.00015215053281281143,1763260523.6271164,609.0,0.03973662853240967,0.5676414370536804
0.0,-9.190291166305542e-05,434.7442030906677,,2646,247680,0.0006505521014332771,1.9340775907039642e-05,0.00021951680537313223,,0.00015145928773563355,1763260524.8836792,610.0,-0.10351824760437012,0.5338779091835022
,,434.79695534706116,500.0,2647,247796,,,,500.0,,1763260524.9364314,,,
0.0,-0.0036284327507019043,434.91015338897705,,2648,247808,-0.0002684677019715309,0.00010005664080381393,705.9100952148438,,0.00015138248272705823,1763260525.0496294,610.0,5.078315734863281e-05,0.5159081220626831
0.0,-0.0025342926383018494,437.11272168159485,,2668,249856,-0.0025314632803201675,0.0001816079020500183,333.66876220703125,,0.0001501536025898531,1763260527.2521977,612.0,-4.57763671875e-05,0.551841139793396
0.0,-0.0009316299110651016,437.68093371391296,,2673,250368,-0.006004874594509602,0.000188424251973629,551.3760986328125,,0.00014984639710746706,1763260527.8204098,613.0,-8.022785186767578e-05,0.5370997190475464
0.0,-0.004943958483636379,438.7991421222687,,2683,251392,-0.0017219185829162598,7.524341344833374e-05,226.4437255859375,,0.0001492319570388645,1763260528.9386182,613.0,6.783008575439453e-05,0.5280578136444092
,,439.1858961582184,500.0,2687,251796,,,,500.0,,1763260529.3253722,,,
0.0,-0.0032063573598861694,439.41444182395935,,2689,252032,0.0029210029169917107,6.64079561829567e-05,0.0047125075943768024,,0.0001488479319959879,1763260529.553918,614.0,0.042699992656707764,0.4714510142803192
,,439.68712043762207,500.0,2692,252296,,,,500.0,,1763260529.8265965,,,
0.0,0.003123082220554352,444.27130103111267,,2732,256384,-0.005545971915125847,0.0008753519505262375,646.6881713867188,,0.000146236561704427,1763260534.410777,617.0,8.988380432128906e-05,0.5507381558418274
0.0,-0.003312092274427414,446.4665789604187,,2752,258432,-0.0066727446392178535,0.0007197307422757149,0.0038246160838752985,,0.00014500768156722188,1763260536.606055,619.0,-0.03506672382354736,0.5577413439750671
0.0,-0.008766695857048035,447.03056359291077,,2757,258944,-0.006362861022353172,0.0008877329528331757,0.005460442043840885,,0.0001447004615329206,1763260537.1700397,619.0,0.009960353374481201,0.5741461515426636
0.0,0.00019212067127227783,448.69047379493713,,2772,260480,9.588897228240967e-05,0.0004481952637434006,0.004328847862780094,,0.00014377880143001676,1763260538.8299499,621.0,-0.0043267011642456055,0.4953852593898773
0.0,0.006118275225162506,449.843816280365,,2782,261504,-0.0009076874703168869,0.0002926066517829895,0.004513315390795469,,0.0001431643613614142,1763260539.9832923,621.0,0.0036679506301879883,0.5644867420196533
0.0,-0.009468618780374527,449.97789239883423,,2783,261632,0.005537873134016991,0.000838177278637886,0.0002716341696213931,,0.00014308755635283887,1763260540.1173685,621.0,0.2202419638633728,0.5629155039787292
0.0,-5.4098665714263916e-05,451.11204171180725,,2793,262656,0.0022669294849038124,3.776606172323227e-05,0.0003320460091345012,,0.0001424731162842363,1763260541.2515178,622.0,0.0010108351707458496,0.5558998584747314
0.0,-0.0019480586051940918,454.6908540725708,,2824,265856,-0.0006866157054901123,5.318969488143921e-05,701.6190795898438,,0.0001405529910698533,1763260544.8303301,624.0,-1.4066696166992188e-05,0.6129943132400513
,,456.8936643600464,500.0,2843,267796,,,,500.0,,1763260547.0331404,,,
,,458.4720435142517,500.0,2857,269296,,,,500.0,,1763260548.6115196,,,
,,461.23106050491333,500.0,2882,271796,,,,500.0,,1763260551.3705366,,,
,,462.000693321228,367.0,2890,272468,,,,367.0,,1763260552.1401694,,,
0.0,-0.008813631720840931,464.34846925735474,,2911,274432,0.001544867642223835,0.00013470929116010666,540.4873046875,,0.00013540707004722208,1763260554.4879453,630.0,-0.00010883808135986328,0.5081320405006409
0.0,-0.005501989275217056,467.03096985816956,,2935,276864,-0.0060082124546170235,0.00036504585295915604,0.000248684489633888,,0.000133947774884291,1763260557.170446,632.0,-0.4881124496459961,0.5516309142112732
0.0,-0.0013799257576465607,468.5981750488281,,2949,278272,0.005076980218291283,0.000647079199552536,0.0003005232138093561,,0.00013310291978996247,1763260558.737651,633.0,-0.23210084438323975,0.5401181578636169
,,469.79907846450806,500.0,2960,279423,,,,500.0,,1763260559.9385545,,,
,,471.4741518497467,500.0,2975,280923,,,,500.0,,1763260561.613628,,,
0.0,-0.0006525292992591858,473.1826515197754,,2989,282368,-0.0009582303464412689,3.999285399913788e-05,0.00020860163203906268,,0.00013064515951555222,1763260563.3221276,636.0,-0.3518317937850952,0.5573216676712036
0.0,-0.00018534250557422638,474.0254580974579,,2997,283136,0.0015391018241643906,0.00017791427671909332,0.004471495281904936,,0.0001301843294641003,1763260564.1649342,636.0,-0.3321429491043091,0.42687949538230896
0.0,-0.001344967633485794,475.5588586330414,,3011,284544,-0.009886795654892921,0.0004277806729078293,281.56121826171875,,0.00012933947436977178,1763260565.6983347,637.0,0.00010514259338378906,0.4834307134151459
0.0,-0.0024732351303100586,479.9769504070282,,3051,288640,-0.0030563445761799812,0.00015153083950281143,0.003785321954637766,,0.00012688171409536153,1763260570.1164265,640.0,-0.1544790267944336,0.522383987903595
0.0,-0.0066107288002967834,480.23655104637146,,3053,288896,0.006760605610907078,0.0006489632651209831,0.000236220977967605,,0.0001267281040782109,1763260570.376027,640.0,-0.08818328380584717,0.5411348342895508
0.0,-0.0032023191452026367,481.6044843196869,,3066,290176,-0.005519358441233635,0.0003326423466205597,0.0013345411280170083,,0.00012596006854437292,1763260571.7439604,641.0,0.02240598201751709,0.4947405457496643
0.0,-0.003291115164756775,481.997465133667,,3070,290560,0.0007269168272614479,0.00016310904175043106,0.00426477799192071,,0.00012572965351864696,1763260572.1369412,641.0,-0.10027647018432617,0.46777307987213135
,,483.40867257118225,500.0,3083,291923,,,,500.0,,1763260573.5481486,,,
0.0,0.0035049021244049072,484.97536277770996,,3098,293376,-0.0015120478346943855,0.00020244251936674118,382.5440979003906,,0.0001240399433299899,1763260575.1148388,643.0,-7.700920104980469e-05,0.4739481806755066
0.0,0.003511054441332817,485.4190468788147,,3103,293888,-0.0003081969916820526,0.0001306924968957901,821.1713256835938,,0.00012373272329568863,1763260575.558523,644.0,0.00017970800399780273,0.43975818157196045
0.0,-0.004205811768770218,487.6444227695465,,3127,296320,0.002503708004951477,9.582750499248505e-05,0.0032980162650346756,,0.00012227342813275754,1763260577.7838988,646.0,-0.41953468322753906,0.4531276226043701
,,487.8238945007324,430.0,3129,296506,,,,430.0,,1763260577.9633706,,,
,,488.74014258384705,340.0,3141,297557,,,,340.0,,1763260578.8796186,,,
0.0,0.0006639435887336731,488.977255821228,,3143,297728,-0.0005043158307671547,6.038602441549301e-05,0.0054264310747385025,,0.00012142857303842902,1763260579.116732,647.0,0.13527709245681763,0.4971967935562134
,,489.21048641204834,449.0,3146,298006,,,,449.0,,1763260579.3499625,,,
0.0,-0.000856790691614151,490.4742946624756,,3161,299392,0.0023926114663481712,3.794487565755844e-05,674.822998046875,,0.00012043010792694986,1763260580.6137707,649.0,0.015072822570800781,0.3437175750732422
0.0,-0.0017592012882232666,491.2990028858185,,3170,300288,-0.0009908238425850868,4.28883358836174e-05,0.007163037545979023,,0.00011989247286692262,1763260581.438479,649.0,-0.10133171081542969,0.45465508103370667
0.0,-0.003071572631597519,492.4572710990906,,3183,301568,-0.0057571157813072205,0.0005698539316654205,0.007277646567672491,,0.00011912442278116941,1763260582.5967472,651.0,0.11908489465713501,0.4102483093738556
0.0,0.00044462084770202637,492.9069867134094,,3188,302080,-0.00160159170627594,3.2043084502220154e-05,0.0064884391613304615,,0.00011881720274686813,1763260583.0464628,651.0,-6.295623779296875,0.32453009486198425
0.0,-0.004660427570343018,495.5982038974762,,3217,305024,0.003573865629732609,0.00033179204910993576,0.0029287508223205805,,0.00011705069482559338,1763260585.73768,654.0,0.05322980880737305,0.39684250950813293
0.0,-0.007683761417865753,496.30933260917664,,3224,305792,0.002926202490925789,0.0011139344424009323,0.0002555043320171535,,0.00011658986477414146,1763260586.4488087,654.0,-0.5297802686691284,0.4063608646392822
0.0,0.0018174052238464355,498.3983063697815,,3247,308096,0.0019927043467760086,4.420056939125061e-05,0.00025816887500695884,,0.0001152073746197857,1763260588.5377824,656.0,-4.592925071716309,0.35571354627609253
0.0,0.004116684198379517,498.6236045360565,,3250,308352,-0.009401818737387657,0.0006744693964719772,408.2806091308594,,0.00011505376460263506,1763260588.7630806,657.0,0.001192927360534668,0.4383380711078644
0.0,-0.00035386160016059875,498.84537410736084,,3252,308608,4.150252789258957e-05,0.0002931887283921242,0.007097493391484022,,0.00011490015458548442,1763260588.9848502,657.0,-4.919764995574951,0.4314594864845276
0.0,-0.005534827709197998,499.07156705856323,,3255,308864,-0.003512945957481861,0.0002922462299466133,666.2003173828125,,0.00011474654456833377,1763260589.2110431,657.0,-0.0006613731384277344,0.361733615398407
,,499.47183632850647,500.0,3259,309331,,,,500.0,,1763260589.6113124,,,
0.0,-0.012205030769109726,500.71053314208984,,3272,310656,0.014792399480938911,0.0011656563729047775,0.0005358929629437625,,0.00011367127444827929,1763260590.8500092,658.0,-0.452311635017395,0.39902397990226746
0.0,-0.00253479927778244,500.9354863166809,,3275,310912,-0.0012162039056420326,0.00010332372039556503,561.2611083984375,,0.00011351766443112865,1763260591.0749624,659.0,-0.0011065006256103516,0.33256542682647705
0.0,0.0006926432251930237,501.0459232330322,,3276,311040,0.00096873939037323,2.0634382963180542e-05,0.0030216253362596035,,0.00011344085942255333,1763260591.1853993,659.0,0.033132970333099365,0.4444723129272461
0.0,-0.003103286027908325,502.9119522571564,,3296,313088,-0.004219642840325832,0.00025804247707128525,0.0004376556898932904,,0.0001122119792853482,1763260593.0514283,661.0,-0.03273355960845947,0.3571937084197998
0.0,-0.007757104933261871,503.13735008239746,,3299,313344,-0.0006098151206970215,0.00044838152825832367,814.7069091796875,,0.00011205836926819757,1763260593.2768261,661.0,0.0003300905227661133,0.40428856015205383
,,507.04703092575073,500.0,3338,317331,,,,500.0,,1763260597.186507,,,
0.0,-0.0009176731109619141,508.4681119918823,,3351,318720,-0.010872747749090195,0.0006753131747245789,0.00045979529386386275,,0.00010883256618399173,1763260598.607588,665.0,-1.4059994220733643,0.3777763843536377
,,509.02724266052246,500.0,3357,319331,,,,500.0,,1763260599.1667187,,,
0.0,-0.008574340492486954,509.3824965953827,,3360,319616,0.004925381392240524,0.001043468713760376,0.0003885510959662497,,0.00010829493112396449,1763260599.5219727,665.0,-0.18018972873687744,0.4567806124687195
