losses/value_loss,losses/old_approx_kl,losses/approx_kl,_runtime,charts/episodic_return,charts/learning_rate,charts/SPS,charts/episodic_length,losses/entropy,_timestamp,global_step,losses/clipfrac,_step,losses/policy_loss,losses/explained_variance
0.04314952343702316,0.0005948245525360107,1.2606382369995117e-05,503.61516857147217,,0.00010860215115826577,671.0,,0.5816949605941772,1763260594.6203625,319104,0.0,3406,-0.0017648562788963318,-1.5347914695739746
0.012879721820354462,0.0005365600809454918,7.037166506052017e-05,503.72493147850037,,0.00010852534614969045,671.0,,0.6014972925186157,1763260594.7301254,319232,0.0,3407,8.051097393035889e-05,0.21069198846817017
0.01802145689725876,-0.006163351237773895,0.00025017186999320984,504.774188041687,,0.00010791090608108789,672.0,,0.6020415425300598,1763260595.779382,320256,0.0,3419,-0.0012789517641067505,-0.11776280403137207
,,,505.35751032829285,104.0,,,104.0,,1763260596.3627043,320854,,3426,,
,,,505.50578260421753,120.0,,,120.0,,1763260596.5109766,320974,,3428,,
,,,505.9823443889618,81.0,,,81.0,,1763260596.9875383,321400,,3435,,
0.007022792473435402,0.004079598002135754,0.001391126774251461,507.5330126285553,,0.00010637480590958148,673.0,,0.6091042757034302,1763260598.5382066,322816,0.0,3450,-0.01600537821650505,-3.969414710998535
,,,507.5503854751587,418.0,,,418.0,,1763260598.5555794,322833,,3451,,
0.003388501238077879,-0.00033458415418863297,0.0003523649647831917,508.5412826538086,,0.00010583717084955424,674.0,,0.6224903464317322,1763260599.5464766,323712,0.0,3462,-0.004789385944604874,-0.8665467500686646
0.02906283736228943,-0.003603707067668438,0.0001467401161789894,509.8204848766327,,0.00010514592577237636,674.0,,0.5805352926254272,1763260600.8256788,324864,0.0,3476,0.005503352731466293,-9.279568672180176
,,,510.1189937591553,500.0,,,500.0,,1763260601.1241877,325225,,3479,,
290.8443298339844,0.0008106483146548271,7.122848182916641e-05,512.0035963058472,,0.00010391705291112885,676.0,,0.5312429666519165,1763260603.0087903,326912,0.0,3498,-0.001029081642627716,0.004673480987548828
,,,512.3335621356964,94.0,,,94.0,,1763260603.338756,327202,,3503,,
,,,513.3559312820435,500.0,,,500.0,,1763260604.3611252,328202,,3513,,
0.2772274613380432,-0.0010864166542887688,6.483402103185654e-05,514.5631985664368,,0.00010245775774819776,677.0,,0.5756962895393372,1763260605.5683925,329344,0.0,3525,0.0005599558353424072,-6.29595947265625
0.08319893479347229,0.0002456316724419594,0.00048531871289014816,515.7067341804504,,0.00010176651267101988,678.0,,0.5754212141036987,1763260606.7119281,330496,0.0,3537,-0.0024304762482643127,-3.029219627380371
,,,517.1949253082275,500.0,,,500.0,,1763260608.2001193,332001,,3554,,
332.9736022949219,0.001455564983189106,3.259535878896713e-05,517.2959606647491,,0.00010084485256811604,679.0,,0.5602747797966003,1763260608.3011546,332032,0.0,3555,0.0007033301517367363,0.008511126041412354
0.0012724772095680237,0.0023588528856635094,0.00016166362911462784,519.347823381424,,9.961597243091092e-05,680.0,,0.5423182249069214,1763260610.3530173,334080,0.0,3576,0.005285833030939102,0.036152005195617676
694.0087890625,0.002034442499279976,0.00010040774941444397,519.472681760788,,9.95391674223356e-05,680.0,,0.5210081338882446,1763260610.4778757,334208,0.0,3578,-0.005566462874412537,-1.4662742614746094e-05
0.0008919218671508133,0.0031914636492729187,0.00023395009338855743,519.8457641601562,,9.930875239660963e-05,680.0,,0.5486012697219849,1763260610.850958,334592,0.0,3581,0.0005388334393501282,-0.6307809352874756
0.0054999710991978645,-0.0021477574482560158,0.0002893330529332161,520.611857175827,,9.884792962111533e-05,681.0,,0.5171810984611511,1763260611.6170511,335360,0.0,3589,0.0010485164821147919,-4.812712669372559
0.002652822993695736,0.0025995438918471336,0.00034394580870866776,523.0769910812378,,9.738863445818424e-05,682.0,,0.5916696190834045,1763260614.082185,337792,0.0,3613,-0.0016283579170703888,0.19338160753250122
144.18161010742188,-0.00046992022544145584,0.00018251221626996994,523.9765162467957,,9.6850999398157e-05,683.0,,0.5669034719467163,1763260614.9817102,338688,0.0,3622,0.0012719938531517982,-0.00017559528350830078
0.0003582655917853117,-0.006504405289888382,0.00040464475750923157,525.9158899784088,,9.56989242695272e-05,684.0,,0.5603405237197876,1763260616.921084,340608,0.0,3640,0.0015031397342681885,0.10210210084915161
,,,527.4705967903137,500.0,,,500.0,,1763260618.4757907,342147,,3656,,
0.00039178167935460806,0.007214921526610851,0.0013249702751636505,528.9021434783936,,9.393240907229483e-05,686.0,,0.5076526999473572,1763260619.9073374,343552,0.0,3669,-0.007317740470170975,-1.183295726776123
0.00019739195704460144,0.0008906694129109383,3.167707473039627e-05,529.968015909195,,9.331796900369227e-05,687.0,,0.5568432807922363,1763260620.9732099,344576,0.0,3679,0.0008796080946922302,-0.049288153648376465
0.000552699959371239,0.003347097896039486,4.281196743249893e-05,530.3475546836853,,9.308755397796631e-05,687.0,,0.5634593963623047,1763260621.3527486,344960,0.0,3683,0.00155644491314888,-1.1201207637786865
0.00017824166570790112,0.005589626729488373,0.00024356506764888763,530.4710428714752,,9.30107562453486e-05,687.0,,0.5860818028450012,1763260621.4762368,345088,0.0,3684,0.00045432522892951965,-0.019960641860961914
0.00303156697191298,5.0916336476802826e-05,2.4816952645778656e-05,533.3058531284332,,9.139785106526688e-05,688.0,,0.5569059252738953,1763260624.311047,347776,0.0,3711,-0.0016465820372104645,0.0315173864364624
0.0002694667491596192,0.002736613154411316,0.00018741562962532043,533.54927277565,,9.124424104811624e-05,689.0,,0.528428316116333,1763260624.5544667,348032,0.0,3713,0.0038627907633781433,0.08461183309555054
508.3257141113281,-0.007155296392738819,0.00014079641550779343,533.7118799686432,,9.116743603954092e-05,689.0,,0.528291642665863,1763260624.717074,348160,0.0,3715,-0.0025852173566818237,0.00014215707778930664
0.0027823850978165865,-0.0016240589320659637,0.00015927664935588837,535.4490747451782,,9.016897092806175e-05,689.0,,0.555280864238739,1763260626.4542687,349824,0.0,3731,-0.005452349781990051,0.0717170238494873
,,,535.7510442733765,500.0,,,500.0,,1763260626.7562382,350147,,3734,,
407.3786315917969,0.0014466941356658936,2.0733103156089783e-05,538.0272834300995,,8.870967576513067e-05,691.0,,0.524217426776886,1763260629.0324774,352256,0.0,3755,-0.0022271648049354553,-2.1576881408691406e-05
0.0029972484335303307,0.0007312847301363945,0.0001708073541522026,539.9989891052246,,8.748079562792554e-05,692.0,,0.5040973424911499,1763260631.004183,354304,0.0,3775,-0.001894405111670494,-0.02456533908843994
492.79803466796875,-0.00018279440701007843,2.658553421497345e-05,540.3367292881012,,8.725038060219958e-05,692.0,,0.5533348321914673,1763260631.3419232,354688,0.0,3779,0.00033589452505111694,-0.00013887882232666016
585.2789306640625,0.0007026949897408485,3.255251795053482e-05,542.8720743656158,,8.57142877066508e-05,694.0,,0.5121801495552063,1763260633.8772683,357248,0.0,3804,-0.0008711889386177063,-4.220008850097656e-05
0.00024183880304917693,0.004116895608603954,0.0011014500632882118,543.2252478599548,,8.548387268092483e-05,694.0,,0.5556166768074036,1763260634.2304418,357632,0.0,3807,-0.008481480181217194,0.06097930669784546
,,,547.2902660369873,500.0,,,500.0,,1763260638.29546,361647,,3847,,
0.0002886458532884717,6.870366632938385e-05,0.00010779872536659241,550.6243433952332,,8.110598719213158e-05,698.0,,0.5230143070220947,1763260641.6295373,364928,0.0,3879,-0.0010471567511558533,-0.7950499057769775
0.0026035867631435394,0.0011578993871808052,9.756814688444138e-05,551.0043840408325,,8.087557944236323e-05,699.0,,0.5771639347076416,1763260642.009578,365312,0.0,3883,-0.003930486738681793,0.0016916990280151367
0.00036683387588709593,-0.0007218522951006889,5.8622099459171295e-05,551.125983953476,,8.079877443378791e-05,699.0,,0.5211995840072632,1763260642.131178,365440,0.0,3884,-0.0006607472896575928,-0.04223012924194336
356.6486511230469,-0.00047605857253074646,0.00010322965681552887,551.3805170059204,,8.064516441663727e-05,699.0,,0.5785412788391113,1763260642.385711,365696,0.0,3887,-0.002541862428188324,-0.00021886825561523438
,,,551.7849562168121,500.0,,,500.0,,1763260642.7901502,366147,,3891,,
0.002452370012179017,0.0001098141074180603,3.567710518836975e-05,552.5142683982849,,7.995391933945939e-05,699.0,,0.574782133102417,1763260643.5194623,366848,0.0,3898,-0.002236001193523407,-0.028692007064819336
167.63136291503906,-0.0013995002955198288,2.283044159412384e-05,553.9446749687195,,7.910906424513087e-05,700.0,,0.48188766837120056,1763260644.949869,368256,0.0,3912,0.002949003130197525,-0.0001417398452758789
0.0003891459491569549,-0.010980643332004547,0.0007282793521881104,554.2913839817047,,7.88786492194049e-05,701.0,,0.5658541917800903,1763260645.296578,368640,0.0,3915,0.007172279059886932,-0.34121429920196533
0.0004098739009350538,0.0012140171602368355,8.557084947824478e-05,555.5812623500824,,7.81105991336517e-05,701.0,,0.5756853818893433,1763260646.5864563,369920,0.0,3928,-0.003346577286720276,-0.02970123291015625
0.00025948398979380727,0.0009959237650036812,4.760082811117172e-05,557.25594830513,,7.711213402217254e-05,702.0,,0.6149089336395264,1763260648.2611423,371584,0.0,3944,0.0005160495638847351,0.03096979856491089
,,,557.2916920185089,500.0,,,500.0,,1763260648.296886,371647,,3945,,
413.4815673828125,3.4147873520851135e-05,2.3964792490005493e-05,557.4098706245422,,7.703532901359722e-05,702.0,,0.5525586605072021,1763260648.4150646,371712,0.0,3946,0.0010622739791870117,-6.651878356933594e-05
0.0002855351194739342,-0.007664802484214306,0.0001995367929339409,558.2927160263062,,7.649769395356998e-05,703.0,,0.5157406330108643,1763260649.29791,372608,0.0,3954,0.0009093098342418671,-0.23908483982086182
0.0003297014336567372,-0.0007467707619071007,3.6670826375484467e-05,559.224436044693,,7.596005889354274e-05,703.0,,0.592783510684967,1763260650.22963,373504,0.0,3963,-0.0004940330982208252,-0.062024593353271484
0.0002658299927134067,0.003687766380608082,0.00013390649110078812,559.875551700592,,7.557603385066614e-05,704.0,,0.5742397904396057,1763260650.8807456,374144,0.0,3969,0.004733216017484665,-0.1254885196685791
0.0024945682380348444,0.0026242779567837715,4.520732909440994e-05,561.0881037712097,,7.488479604944587e-05,704.0,,0.561582088470459,1763260652.0932977,375296,0.0,3981,-0.0003018490970134735,-0.022084951400756836
0.0003136456070933491,-0.004295673221349716,0.0001703798770904541,561.3562541007996,,7.473118603229523e-05,704.0,,0.5725265145301819,1763260652.361448,375552,0.0,3983,0.001406815368682146,0.14279305934906006
0.0004462720244191587,-7.659010589122772e-05,1.7276033759117126e-05,562.7318787574768,,7.38863309379667e-05,705.0,,0.5713446140289307,1763260653.7370727,376960,0.0,3997,-0.0012920564040541649,0.0249636173248291
187.14178466796875,0.0025760792195796967,0.0001474488526582718,565.1828353404999,,7.250384078361094e-05,706.0,,0.5599279403686523,1763260656.1880293,379264,0.0,4020,0.00016695261001586914,-7.56978988647461e-05
414.71173095703125,-0.00028225500136613846,7.3248520493507385e-06,569.3680205345154,,7.012288551777601e-05,708.0,,0.5907949209213257,1763260660.3732145,383232,0.0,4059,0.0004980582743883133,-0.00012791156768798828
,,,572.2515630722046,500.0,,,500.0,,1763260663.256757,386147,,4087,,
0.00032492511672899127,-2.5425106287002563e-05,0.00012929178774356842,572.7203462123871,,6.81259625707753e-05,710.0,,0.5669980645179749,1763260663.7255402,386560,0.0,4091,0.00010675936937332153,-0.03161048889160156
0.00047895373427309096,0.0019023185595870018,0.000162382610142231,574.1775326728821,,6.728110747644678e-05,710.0,,0.5721259713172913,1763260665.1827266,387968,0.0,4105,-0.006769290193915367,-0.0615077018737793
0.0024575581774115562,0.002583199180662632,0.00010426435619592667,574.5470824241638,,6.705069245072082e-05,711.0,,0.5387158393859863,1763260665.5522764,388352,0.0,4109,-0.0030303746461868286,-0.31765925884246826
0.00047729103243909776,-0.005007399246096611,8.333846926689148e-05,575.1917774677277,,6.666666740784422e-05,711.0,,0.6029787063598633,1763260666.1969714,388992,0.0,4115,-0.001563791185617447,0.012768030166625977
0.002467054408043623,0.0014592576771974564,0.00010458752512931824,575.5835297107697,,6.643625238211825e-05,711.0,,0.5852417945861816,1763260666.5887237,389376,0.0,4119,-0.002032950520515442,-0.014712333679199219
0.00045953935477882624,0.0018717646598815918,7.317587733268738e-05,578.0374810695648,,6.490015221061185e-05,713.0,,0.572816789150238,1763260669.042675,391936,0.0,4144,-0.0030759014189243317,-0.0029044151306152344
0.00032927875872701406,0.0003110738471150398,7.373001426458359e-05,578.6391034126282,,6.451612716773525e-05,713.0,,0.5603720545768738,1763260669.6442974,392576,0.0,4150,-0.0028313379734754562,-0.14650869369506836
0.002039441606029868,0.000493156723678112,0.00022192765027284622,580.3226556777954,,6.344085704768077e-05,714.0,,0.5795775055885315,1763260671.3278496,394368,0.0,4168,-0.0074711330235004425,0.4759182929992676
0.0002889562747441232,0.0002956809476017952,1.0677613317966461e-05,581.9055852890015,,6.244239921215922e-05,715.0,,0.564338207244873,1763260672.9107792,396032,0.0,4184,0.00046012550592422485,0.017705261707305908
0.00028395073604770005,0.0018055737018585205,3.279373049736023e-05,582.8728914260864,,6.182795914355665e-05,716.0,,0.5861956477165222,1763260673.8780854,397056,0.0,4194,0.00010075047612190247,-3.7007546424865723
0.00035963550908491015,-0.0020132213830947876,0.0002821069210767746,583.3193366527557,,6.152073910925537e-05,716.0,,0.5127268433570862,1763260674.3245306,397568,0.0,4199,-0.009621018543839455,0.0031693577766418457
0.00031978206243366003,-0.001995965838432312,2.7779489755630493e-05,585.7565362453461,,5.998463893774897e-05,717.0,,0.5358933210372925,1763260676.7617302,400128,0.0,4224,0.00285976380109787,-0.00853431224822998
0.00040875322883948684,0.002324378117918968,0.00041893497109413147,586.2448706626892,,5.967741890344769e-05,718.0,,0.5969622731208801,1763260677.2500646,400640,0.0,4229,0.0009503588080406189,-0.07490909099578857
0.0003708897565957159,0.004676179960370064,5.061924457550049e-05,587.6171276569366,,5.8832563809119165e-05,718.0,,0.5139653086662292,1763260678.6223216,402048,0.0,4243,-0.0023390986025333405,0.08443939685821533
0.0024099741131067276,-0.0028351983055472374,2.4382956326007843e-05,587.8725855350494,,5.8678953791968524e-05,719.0,,0.5272983312606812,1763260678.8777795,402304,0.0,4246,-0.0018054023385047913,-0.014553189277648926
0.0005413956823758781,-0.0014392547309398651,6.07762485742569e-05,588.4697313308716,,5.829493238707073e-05,719.0,,0.5660762786865234,1763260679.4749253,402944,0.0,4252,-0.0017512664198875427,-0.0021358728408813477
,,,588.6217234134674,500.0,,,500.0,,1763260679.6269174,403147,,4254,,
651.1929931640625,-0.00014578644186258316,7.3695555329322815e-06,588.7285528182983,,5.814132236992009e-05,719.0,,0.5171436071395874,1763260679.7337468,403200,0.0,4255,0.00040896981954574585,1.1980533599853516e-05
0.00042575757834129035,-0.0006607333198189735,0.00022731628268957138,590.5895111560822,,5.6989247241290286e-05,720.0,,0.5904180407524109,1763260681.594705,405120,0.0,4273,-0.011360129341483116,-0.00913083553314209
0.0020786174573004246,5.558319389820099e-05,1.8708407878875732e-05,590.8475012779236,,5.6835637224139646e-05,720.0,,0.5746260285377502,1763260681.8526952,405376,0.0,4276,-0.0019185170531272888,-0.09398233890533447
0.0005237256409600377,-0.0023836633190512657,1.729372888803482e-05,590.9692289829254,,5.6758832215564325e-05,720.0,,0.5894625186920166,1763260681.974423,405504,0.0,4277,-0.0008559748530387878,0.014576911926269531
0.00031059360480867326,0.0009466959163546562,3.0671246349811554e-05,591.0918877124786,,5.6682027206989005e-05,720.0,,0.5534824728965759,1763260682.0970817,405632,0.0,4278,-0.0015888102352619171,-0.0379481315612793
,,,592.0173606872559,500.0,,,500.0,,1763260683.0225546,406647,,4288,,
0.0018524595070630312,-0.00033317040652036667,1.5123747289180756e-05,592.269121170044,,5.599078212981112e-05,721.0,,0.5355569124221802,1763260683.274315,406784,0.0,4290,-0.0002873539924621582,-0.5590344667434692
0.0003397981054149568,-0.003642735071480274,0.0002466747537255287,592.5046677589417,,5.583717211266048e-05,721.0,,0.5559501051902771,1763260683.5098617,407040,0.0,4292,-0.004020338878035545,-0.021137237548828125
404.5923156738281,0.0003334721550345421,1.3208948075771332e-05,594.5458130836487,,5.4531490604858845e-05,722.0,,0.6036086082458496,1763260685.551007,409216,0.0,4314,2.858787775039673e-05,-1.8477439880371094e-05
,,,594.9370267391205,500.0,,,500.0,,1763260685.9422207,409647,,4318,,
0.0005412136670202017,0.0027096113190054893,0.0003807852044701576,597.8583073616028,,5.2534564019879326e-05,724.0,,0.5042693018913269,1763260688.8635013,412544,0.0,4346,-0.006210580468177795,0.10279923677444458
0.0003667967102956027,0.0004474520683288574,4.780292510986328e-05,599.941249370575,,5.13056838826742e-05,725.0,,0.5521669387817383,1763260690.9464433,414592,0.0,4366,-0.0007677078247070312,0.16227245330810547
,,,600.4274568557739,500.0,,,500.0,,1763260691.4326508,415147,,4372,,
,,,600.9020037651062,500.0,,,500.0,,1763260691.9071977,415647,,4377,,
439.122802734375,-0.0003881314769387245,2.1197833120822906e-05,601.0454668998718,,5.061443880549632e-05,726.0,,0.5446857810020447,1763260692.0506608,415744,0.0,4378,0.00021596252918243408,-5.459785461425781e-05
0.0003762352280318737,-0.0011093858629465103,3.705359995365143e-05,601.8490889072418,,5.007680374546908e-05,726.0,,0.5780953764915466,1763260692.8542829,416640,0.0,4387,-0.002380482852458954,0.005427837371826172
0.0005933979991823435,3.4975819289684296e-05,8.277315646409988e-05,602.6689119338989,,4.9539172323420644e-05,727.0,,0.5891239643096924,1763260693.674106,417536,0.0,4396,-0.00429747998714447,-0.049910545349121094
,,,604.2801957130432,500.0,,,500.0,,1763260695.2853897,419207,,4413,,
0.0015143770724534988,0.0010619759559631348,1.839175820350647e-05,604.4989364147186,,4.838709719479084e-05,728.0,,0.6106245517730713,1763260695.5041304,419456,0.0,4415,0.0007299929857254028,-3.1168336868286133
0.0004127976135350764,-0.000661265105009079,2.3303553462028503e-05,608.3361268043518,,4.585253554978408e-05,730.0,,0.5501341819763184,1763260699.3413208,423680,0.0,4456,-0.00022773630917072296,-0.11299383640289307
0.00044541581883095205,0.0009376946836709976,1.8084421753883362e-05,609.610356092453,,4.5007680455455557e-05,731.0,,0.5970645546913147,1763260700.61555,425088,0.0,4470,-0.002132982015609741,0.06301134824752808
0.0020620012655854225,-0.0012927837669849396,3.61613929271698e-05,610.2814474105835,,4.4546850404003635e-05,731.0,,0.5525524616241455,1763260701.2866414,425856,0.0,4478,-0.0017734616994857788,-0.1609194278717041
0.000508039491251111,0.00012579374015331268,9.782053530216217e-05,610.5350670814514,,4.4393240386852995e-05,732.0,,0.5713812708854675,1763260701.540261,426112,0.0,4480,-0.002472802996635437,-0.055797457695007324
603.28173828125,0.0014614537358283997,8.335337042808533e-06,611.5794789791107,,4.370199530967511e-05,732.0,,0.5768479108810425,1763260702.584673,427264,0.0,4492,0.00040472298860549927,-0.0001093149185180664
,,,611.9364678859711,500.0,,,500.0,,1763260702.9416618,427707,,4496,,
0.0019510022830218077,0.0004320051521062851,2.9901042580604553e-05,612.1378033161163,,4.331797390477732e-05,733.0,,0.5811400413513184,1763260703.1429973,427904,0.0,4498,-0.0030470602214336395,-0.012086629867553711
,,,614.1446092128754,500.0,,,500.0,,1763260705.1498032,430207,,4520,,
,,,614.2423815727234,79.0,,,79.0,,1763260705.2475755,430286,,4522,,
,,,614.3395388126373,79.0,,,79.0,,1763260705.3447328,430365,,4524,,
555.7279663085938,-7.508322596549988e-06,9.313225746154785e-09,614.4413545131683,,4.178187373327091e-05,734.0,,0.5511555075645447,1763260705.4465485,430464,0.0,4525,1.2427568435668945e-05,0.0004152059555053711
0.0016436383593827486,-0.0011770594865083694,1.7354264855384827e-05,614.6994183063507,,4.162826371612027e-05,734.0,,0.5975344777107239,1763260705.7046123,430720,0.0,4527,-0.0005307123064994812,-0.055402159690856934
0.0034982741344720125,-7.562432438135147e-05,2.239830791950226e-06,615.0415804386139,,4.139784869039431e-05,734.0,,0.5836199522018433,1763260706.0467744,431104,0.0,4531,-0.00020999833941459656,-0.31190478801727295
0.0010573843028396368,0.000555788166821003,5.249865353107452e-06,615.2707967758179,,4.124423867324367e-05,735.0,,0.5812243223190308,1763260706.2759907,431360,0.0,4533,-4.9520283937454224e-05,-0.062113046646118164
,,,615.2749457359314,500.0,,,500.0,,1763260706.2801397,431365,,4534,,
0.0038524509873241186,0.0021109869703650475,3.6221928894519806e-05,617.2915797233582,,3.9938557165442035e-05,736.0,,0.5334100127220154,1763260708.2967737,433536,0.0,4555,0.00027133896946907043,-15.698902130126953
0.0007778339786455035,-0.00042195525020360947,6.572064012289047e-05,618.0290503501892,,3.947772711399011e-05,736.0,,0.5522453784942627,1763260709.0342443,434304,0.0,4562,-0.002366025000810623,-0.19255852699279785
0.000712631968781352,-8.8508240878582e-05,0.0003171181306242943,619.2875823974609,,3.863287201966159e-05,737.0,,0.5903376340866089,1763260710.2927763,435712,0.0,4576,-0.0018165558576583862,-0.07353091239929199
0.0016010557301342487,-0.0008652247488498688,1.214630901813507e-05,622.6245679855347,,3.640553040895611e-05,739.0,,0.5402700304985046,1763260713.629762,439424,0.0,4613,0.0009037870913743973,-0.057097434997558594
,,,623.8064489364624,500.0,,,500.0,,1763260714.811643,440785,,4626,,
0.0006269499426707625,-0.0011085998266935349,4.43682074546814e-06,624.7042818069458,,3.5023040254600346e-05,740.0,,0.6045159101486206,1763260715.7094758,441728,0.0,4635,-0.0002267211675643921,-0.06734073162078857
,,,625.2055110931396,500.0,,,500.0,,1763260716.210705,442285,,4641,,
0.0009755088249221444,-0.0008581727743148804,0.00011423230171203613,625.5236473083496,,3.448540883255191e-05,741.0,,0.5343204140663147,1763260716.5288413,442624,0.0,4644,-0.0013890713453292847,-0.139198899269104
526.9807739257812,-5.257595330476761e-05,5.192123353481293e-06,627.0484712123871,,3.348694372107275e-05,742.0,,0.5838074088096619,1763260718.0536652,444288,0.0,4661,-0.0006719529628753662,-4.017353057861328e-05
,,,628.3246982097626,500.0,,,500.0,,1763260719.3298922,445737,,4675,,
262.61688232421875,0.00019265152513980865,1.9744038581848145e-06,629.7955827713013,,3.164362351526506e-05,743.0,,0.6060842871665955,1763260720.8007767,447360,0.0,4691,9.037554264068604e-06,-3.409385681152344e-05
,,,631.4577338695526,500.0,,,500.0,,1763260722.4629278,449237,,4709,,
0.0006915563135407865,-0.00014968495815992355,4.1610561311244965e-05,631.8718888759613,,3.0261136998888105e-05,745.0,,0.5505317449569702,1763260722.8770828,449664,0.0,4713,-0.0020428868010640144,0.017416656017303467
0.000604696455411613,0.0007934095337986946,4.0679238736629486e-05,634.171439409256,,2.8725038646371104e-05,746.0,,0.5924277901649475,1763260725.1766334,452224,0.0,4738,0.00039172545075416565,-0.049071669578552246
,,,634.1784937381744,500.0,,,500.0,,1763260725.1836877,452237,,4739,,
0.00168876932002604,0.000734228640794754,2.3283064365386963e-06,634.4303150177002,,2.8571428629220463e-05,746.0,,0.5838775634765625,1763260725.435509,452480,0.0,4741,-0.00017177313566207886,-0.13821125030517578
0.0005743292276747525,-0.00015107262879610062,7.166527211666107e-06,634.6515851020813,,2.8417818612069823e-05,746.0,,0.5915822982788086,1763260725.656779,452736,0.0,4743,-0.0008406005799770355,-0.023032426834106445
689.155029296875,-0.0003865053877234459,9.258277714252472e-06,635.5782749652863,,2.780337854346726e-05,747.0,,0.5966301560401917,1763260726.583469,453760,0.0,4754,0.0011482760310173035,-0.00023448467254638672
0.0007888664840720594,0.001012100838124752,4.022382199764252e-06,637.3108475208282,,2.665130523382686e-05,748.0,,0.5168902277946472,1763260728.3160415,455680,0.0,4772,0.0004015117883682251,-0.46643543243408203
0.0020711892284452915,0.000208316370844841,1.559033989906311e-06,638.4939548969269,,2.5883256967063062e-05,749.0,,0.5548544526100159,1763260729.4991488,456960,0.0,4786,-0.00011864304542541504,-0.20162034034729004
0.001289569539949298,-0.0018271952867507935,3.84058803319931e-05,638.6051909923553,,2.580645195848774e-05,749.0,,0.5550437569618225,1763260729.610385,457088,0.0,4787,-0.002065630629658699,-0.11910676956176758
0.0009751468896865845,0.004722592420876026,8.865911513566971e-05,638.7173266410828,,2.572964694991242e-05,749.0,,0.5528969168663025,1763260729.7225206,457216,0.0,4788,-0.003249324858188629,0.2583470344543457
0.0019182241521775723,-0.0001361202448606491,1.325458288192749e-05,639.3907206058502,,2.52688168984605e-05,749.0,,0.6055557727813721,1763260730.3959146,457984,0.0,4796,-0.0004964098334312439,0.12370157241821289
,,,639.6758170127869,500.0,,,500.0,,1763260730.681011,458326,,4799,,
,,,640.2255823612213,109.0,,,109.0,,1763260731.2307763,458935,,4806,,
0.0013163205003365874,-0.00015177112072706223,2.4745240807533264e-06,640.573255777359,,2.45007686316967e-05,750.0,,0.6065531969070435,1763260731.5784497,459264,0.0,4809,0.00038027018308639526,0.006164252758026123
0.0023047432769089937,-9.439606219530106e-05,2.2547319531440735e-06,640.9090304374695,,2.427035360597074e-05,750.0,,0.5886527299880981,1763260731.9142244,459648,0.0,4813,-5.5164098739624023e-05,-0.11806857585906982
285.4211120605469,0.000330168753862381,2.0526349544525146e-06,644.3539900779724,,2.1966205167700537e-05,752.0,,0.5486712455749512,1763260735.359184,463488,0.0,4851,0.00016177445650100708,-7.772445678710938e-05
0.0016854844288900495,-0.00031655654311180115,6.411224603652954e-06,644.4658761024475,,2.1889400159125216e-05,752.0,,0.5978063941001892,1763260735.47107,463616,0.0,4852,8.093565702438354e-05,-0.012194514274597168
0.0009736288920976222,0.0006449967622756958,1.6041100025177002e-05,645.166512966156,,2.14285719266627e-05,752.0,,0.6103062629699707,1763260736.171707,464384,0.0,4859,-0.0009392350912094116,-0.0550837516784668
0.0010969231370836496,-0.00015284959226846695,4.804693162441254e-06,645.9821722507477,,2.0890936866635457e-05,753.0,,0.5999559760093689,1763260736.9873662,465280,0.0,4868,-0.001343023031949997,-0.01690065860748291
0.0009122937335632741,-0.0003425357863306999,1.7834827303886414e-06,646.5361514091492,,2.0506911823758855e-05,753.0,,0.5450586080551147,1763260737.5413454,465920,0.0,4874,-0.00019634142518043518,0.15804827213287354
0.0013473997823894024,-0.0023532407358288765,2.542603760957718e-05,646.9066770076752,,2.0276496798032895e-05,753.0,,0.5386028289794922,1763260737.911871,466304,0.0,4878,-0.0001262333244085312,-0.9132083654403687
0.0012838569236919284,-8.787494152784348e-05,2.616085112094879e-06,647.2414894104004,,2.0046083591296338e-05,754.0,,0.5893021821975708,1763260738.2466834,466688,0.0,4882,6.439536809921265e-05,-0.06270325183868408
601.2297973632812,-0.0004712175577878952,3.3564865589141846e-06,650.2453842163086,,1.8049155187327415e-05,755.0,,0.6150363683700562,1763260741.2505782,470016,0.0,4915,0.00036577507853507996,-5.352497100830078e-05
544.376953125,-0.0003219759091734886,6.416812539100647e-07,650.6893219947815,,1.7741935153026134e-05,756.0,,0.5288328528404236,1763260741.694516,470528,0.0,4920,-0.00013721734285354614,-0.00012755393981933594
0.0010093734599649906,6.519351154565811e-05,3.3620744943618774e-07,651.8386459350586,,1.6973886886262335e-05,756.0,,0.607837975025177,1763260742.84384,471808,0.0,4932,-0.0002066381275653839,-0.0016194581985473633
,,,651.8826723098755,500.0,,,500.0,,1763260742.8878663,471935,,4933,,
513.0875854492188,0.00012480467557907104,2.637505531311035e-06,652.4810900688171,,1.6589861843385734e-05,757.0,,0.5166445970535278,1763260743.486284,472448,0.0,4939,0.00035420432686805725,2.8252601623535156e-05
0.001271336805075407,-0.0006425576284527779,5.652196705341339e-06,653.1834330558777,,1.6129031791933812e-05,757.0,,0.4999812841415405,1763260744.188627,473216,0.0,4946,-0.0008932501077651978,-0.21388232707977295
,,,653.7688851356506,500.0,,,500.0,,1763260744.774079,473935,,4953,,
,,,654.2443971633911,500.0,,,500.0,,1763260745.249591,474435,,4958,,
,,,654.6899647712708,500.0,,,500.0,,1763260745.6951587,474935,,4963,,
