_runtime,losses/clipfrac,losses/explained_variance,losses/policy_loss,losses/value_loss,charts/episodic_return,losses/old_approx_kl,losses/entropy,_step,global_step,_timestamp,losses/approx_kl,charts/episodic_length,charts/SPS,charts/learning_rate
310.551233291626,,,,,500.0,,,1777,162746,1763260400.7501793,,500.0,,
317.55220770835876,0.0,0.1581026315689087,-9.93683934211731e-05,0.004373207688331604,,-0.0018159542232751846,0.5756651163101196,1818,166912,1763260407.7511537,0.00024142302572727203,,578.0,0.0001999231899389997
318.27449011802673,0.0,0.03405267000198364,-0.002589229494333267,0.002797752385959029,,-0.005404995754361153,0.5254554748535156,1823,167424,1763260408.473436,0.0003487914800643921,,579.0,0.00019961596990469843
321.5665090084076,,,,,500.0,,,1851,170246,1763260411.765455,,500.0,,
322.4879138469696,0.0,-2.4557113647460938e-05,0.0007658377289772034,342.4743347167969,,0.000268016941845417,0.5272192358970642,1856,170752,1763260412.6868598,0.00012323912233114243,,582.0,0.00019761905423365533
324.47051215171814,0.0,-0.14105510711669922,-0.01719275861978531,0.0002584638714324683,,0.01133559737354517,0.5568505525588989,1868,172032,1763260414.6694582,0.0027262652292847633,,582.0,0.00019685100414790213
325.0275957584381,0.0,-0.12811684608459473,-0.004573136568069458,0.00014530806220136583,,0.0006537381559610367,0.5842691659927368,1873,172544,1763260415.2265418,0.0007896125316619873,,583.0,0.00019654378411360085
325.4474651813507,0.0,0.2863510251045227,0.0038822591304779053,0.0007259226404130459,,0.0021664639934897423,0.5395143628120422,1877,172928,1763260415.6464112,0.00018552225083112717,,583.0,0.0001963133690878749
326.46223163604736,0.0,-0.3502579927444458,-0.001633891835808754,0.0005315128364600241,,-0.0006048437207937241,0.616512656211853,1886,173824,1763260416.6611776,0.00014885514974594116,,584.0,0.00019577573402784765
327.5084652900696,0.0,-0.26718342304229736,0.004493288695812225,0.004326110705733299,,0.0021874522790312767,0.5607950687408447,1895,174720,1763260417.7074113,0.00011396314948797226,,585.0,0.0001952380989678204
328.4435992240906,,,,,500.0,,,1903,175560,1763260418.6425452,,500.0,,
328.8226521015167,0.0078125,-0.045552730560302734,0.0014478303492069244,0.0004481764044612646,,-0.0014434242621064186,0.5338278412818909,1906,175872,1763260419.021598,0.0008392902091145515,,587.0,0.00019454685389064252
330.0870735645294,,,,,500.0,,,1918,177060,1763260420.2860196,,500.0,,
330.3652627468109,0.0,0.056876540184020996,-0.0017528161406517029,0.0033450364135205746,,-0.004838909022510052,0.5392585396766663,1920,177280,1763260420.5642087,0.0002330271527171135,,588.0,0.000193701998796314
333.3693382740021,0.0,-0.22501754760742188,-2.6904046535491943e-05,0.0002151571388822049,,-0.0011444268748164177,0.5441678762435913,1945,179968,1763260423.5682843,9.40440222620964e-05,,591.0,0.00019208909361623228
335.2474637031555,0.0,-4.854519844055176,-0.0044326139613986015,0.004063779953867197,,-0.007330091670155525,0.5110246539115906,1959,181376,1763260425.4464097,0.0003442373126745224,,592.0,0.00019124423852190375
337.61354207992554,0.0,0.0157850980758667,0.005150303244590759,301.9812316894531,,0.0057313451543450356,0.5040077567100525,1973,182784,1763260427.812488,0.0022858940064907074,,592.0,0.00019039938342757523
339.40207743644714,,,,,198.0,,,1985,183811,1763260429.6010234,,198.0,,
340.4711344242096,0.0,-0.39285480976104736,-0.008545711636543274,0.004343991167843342,,0.014503653161227703,0.514455258846283,1991,184448,1763260430.6700804,0.0005235867574810982,,592.0,0.00018940091831609607
342.22845792770386,0.001953125,0.5122361779212952,0.0017307624220848083,0.000951800961047411,,-0.0002504885196685791,0.49561798572540283,2002,185472,1763260432.427404,0.0025819670408964157,,592.0,0.0001887864782474935
342.9264430999756,0.005859375,0.13070464134216309,-0.02609977498650551,354.5956115722656,,0.008212215267121792,0.42594781517982483,2007,185856,1763260433.125389,0.0032423436641693115,,592.0,0.00018855606322176754
344.3290784358978,,,,,343.0,,,2016,186744,1763260434.5280244,,343.0,,
344.8923408985138,0.0,-0.7389043569564819,0.010008098557591438,1.186645746231079,,0.024756867438554764,0.5224672555923462,2019,187008,1763260435.091287,0.002942824736237526,,592.0,0.00018786481814458966
345.5488250255585,0.0,0.8848322629928589,-0.001274198293685913,2.1270604133605957,,0.001933983527123928,0.5219787359237671,2024,187520,1763260435.747771,4.965346306562424e-05,,592.0,0.00018755759811028838
345.8398551940918,0.0,-1.357605218887329,0.004665825515985489,5.55772066116333,,0.0031573977321386337,0.46189308166503906,2027,187776,1763260436.0388012,0.0002780035138130188,,593.0,0.00018740398809313774
346.0097997188568,,,,,412.0,,,2029,187954,1763260436.2087457,,412.0,,
346.59980034828186,,,,,500.0,,,2034,188454,1763260436.7987463,,500.0,,
347.84677028656006,0.0,-0.0007861852645874023,0.0011286698281764984,264.16851806640625,,-0.0015497654676437378,0.5232083201408386,2045,189568,1763260438.0457163,3.7087127566337585e-05,,594.0,0.00018632871797308326
348.5580904483795,0.0,-0.5828789472579956,0.002150867134332657,0.003569619730114937,,-0.0006517963483929634,0.5193244218826294,2051,190208,1763260438.7570364,0.0004001939669251442,,595.0,0.00018594470748212188
348.696213722229,0.0,0.5168187022209167,-0.007509931921958923,0.0005121543072164059,,0.0016447864472866058,0.547027587890625,2052,190336,1763260438.8951597,0.0013273712247610092,,595.0,0.00018586790247354656
350.89850091934204,0.0,-2.0140719413757324,-0.012711979448795319,0.004181427415460348,,0.007456202991306782,0.44630277156829834,2070,192128,1763260441.097447,0.0010231519117951393,,597.0,0.00018479263235349208
352.0483591556549,0.001953125,-6.744447231292725,0.0011032387847080827,0.008408239111304283,,0.012435664422810078,0.51039719581604,2076,192768,1763260442.2473052,0.0017190342769026756,,597.0,0.00018440860731061548
354.9057421684265,,,,,500.0,,,2093,194454,1763260445.1046882,,500.0,,
355.12668442726135,0.0,0.00041091442108154297,-0.0026587387546896935,331.5609130859375,,-0.002554955892264843,0.4606527090072632,2094,194560,1763260445.3256304,7.490720599889755e-05,,597.0,0.000183333337190561
359.00627160072327,,,,,500.0,,,2117,196954,1763260449.2052176,,500.0,,
363.5161030292511,0.0,0.245822012424469,-0.006085582077503204,9.845336171565577e-05,,-0.014117902144789696,0.5405413508415222,2141,199424,1763260453.715049,0.0008416920900344849,,596.0,0.00018041474686469883
364.3979666233063,0.0,-0.2914818525314331,-0.003176916390657425,0.0002661879698280245,,-0.0040424540638923645,0.5489834547042847,2146,199936,1763260454.5969126,0.00016354210674762726,,596.0,0.00018010752683039755
364.43921303749084,,,,,500.0,,,2147,199954,1763260454.638159,,500.0,,
364.64274072647095,0.0,-3.147125244140625e-05,-0.002965714782476425,332.07781982421875,,-0.007737360894680023,0.48885577917099,2148,200064,1763260454.8416867,0.00022531487047672272,,596.0,0.00018003072182182223
366.03770303726196,0.0,0.12523502111434937,-0.010301023721694946,0.0001981731620617211,,-0.0015064943581819534,0.5470790266990662,2155,200832,1763260456.236649,0.0006064288318157196,,596.0,0.0001795698917703703
368.888614654541,0.0,-5.7220458984375e-06,-0.0017048195004463196,545.4191284179688,,0.0004216013476252556,0.5396190881729126,2172,202496,1763260459.0875607,0.0004887664690613747,,596.0,0.00017857142665889114
370.43049788475037,0.0,-5.203827857971191,-0.00013335049152374268,0.000330838724039495,,-0.002027144655585289,0.4782595634460449,2185,203904,1763260460.629444,0.00011681392788887024,,597.0,0.00017772657156456262
371.2127060890198,0.0,-0.0002599954605102539,-4.284083843231201e-07,737.6542358398438,,-0.001254572533071041,0.4998648762702942,2192,204544,1763260461.411652,1.018773764371872e-05,,598.0,0.00017734254652168602
371.9240243434906,0.0,-0.2534341812133789,0.0024188943207263947,0.004099679179489613,,-0.0006844019517302513,0.49104398488998413,2198,205184,1763260462.1229703,3.691669553518295e-05,,598.0,0.00017695852147880942
372.0528597831726,0.0,0.007987618446350098,0.001964867115020752,0.0004405717190820724,,0.0013619158416986465,0.49889910221099854,2199,205312,1763260462.2518058,0.00010701827704906464,,598.0,0.0001768817164702341
373.41083812713623,0.0,0.00010126829147338867,-0.0037525203078985214,566.0511474609375,,-0.002134537324309349,0.44530707597732544,2211,206464,1763260463.6097841,0.00039051473140716553,,599.0,0.00017619047139305621
373.8293743133545,0.009765625,0.012754201889038086,-0.01233787089586258,6.850155477877706e-05,,-0.0038898708298802376,0.4880995750427246,2214,206848,1763260464.0283203,0.0026078717783093452,,600.0,0.00017596005636733025
374.50236535072327,,,,,500.0,,,2220,207454,1763260464.7013113,,500.0,,
374.8914394378662,0.0,0.2446628212928772,0.003348618745803833,0.0002008715528063476,,-0.01183492410928011,0.48545530438423157,2223,207744,1763260465.0903854,0.0023229243233799934,,601.0,0.000175422421307303
375.07614159584045,,,,,500.0,,,2225,207954,1763260465.2750876,,500.0,,
375.20838737487793,0.0,0.0004987120628356934,0.0011440292000770569,458.80328369140625,,-0.004982895217835903,0.5619837045669556,2226,208000,1763260465.4073334,0.00011819694191217422,,601.0,0.00017526881129015237
375.3236186504364,0.0,0.6617281436920166,-0.004936747252941132,0.003736128332093358,,-0.0002502230927348137,0.41344669461250305,2227,208128,1763260465.5225646,0.00021601561456918716,,601.0,0.00017519200628157705
375.73150181770325,0.0,0.0005529522895812988,-0.007431894540786743,531.7483520507812,,-0.003423580899834633,0.512702226638794,2231,208512,1763260465.9304478,0.00026004575192928314,,601.0,0.0001749615912558511
376.18138432502747,,,,,500.0,,,2235,208954,1763260466.3803303,,500.0,,
376.89237999916077,0.0,0.00043338537216186523,-0.00021826103329658508,348.3805236816406,,0.0007307985797524452,0.4683331251144409,2241,209536,1763260467.091326,0.00010869000107049942,,602.0,0.00017434715118724853
377.68411016464233,0.0,0.25093990564346313,0.0021484121680259705,0.00018982110486831516,,-0.0010716654360294342,0.4476538300514221,2248,210304,1763260467.8830562,4.6953558921813965e-05,,603.0,0.00017388633568771183
377.8359203338623,,,,,500.0,,,2250,210454,1763260468.0348663,,500.0,,
378.2353973388672,0.0,-2.1817309856414795,-0.003282323479652405,0.0007203450659289956,,0.003860294818878174,0.4288724362850189,2253,210816,1763260468.4343433,0.0001960303634405136,,604.0,0.00017357911565341055
380.3206012248993,0.0,-0.33304131031036377,-0.014852382242679596,0.00016186910215765238,,-0.01929888129234314,0.5183560848236084,2272,212736,1763260470.5195472,0.001731937751173973,,605.0,0.00017242704052478075
381.17232847213745,0.0,2.9385089874267578e-05,0.0012377537786960602,229.72198486328125,,0.0007067080587148666,0.493765652179718,2280,213504,1763260471.3712745,3.2726675271987915e-05,,606.0,0.00017196621047332883
382.8265962600708,0.0,-0.00010085105895996094,0.002468809485435486,518.6618041992188,,-0.0014406191185116768,0.5255881547927856,2295,215040,1763260473.0255423,9.854789823293686e-05,,608.0,0.00017104455037042499
383.2068736553192,0.0,-1.2320261001586914,-0.003104671835899353,0.00022700878616888076,,-0.005576900206506252,0.519131600856781,2298,215424,1763260473.4058197,0.0013493197038769722,,608.0,0.00017081413534469903
384.4580774307251,0.0,0.0001938939094543457,0.0029239244759082794,351.6826477050781,,-0.004007640294730663,0.4862070083618164,2310,216576,1763260474.6570234,0.00023425277322530746,,609.0,0.00017012289026752114
384.7112159729004,0.0,-2.685641288757324,0.00025375932455062866,0.0008479935931973159,,0.005167447030544281,0.5216037034988403,2312,216832,1763260474.910162,0.000688040629029274,,609.0,0.0001699692802503705
385.3550772666931,,,,,500.0,,,2318,217454,1763260475.5540233,,500.0,,
385.80558347702026,0.0,-0.02496969699859619,-0.0003508850932121277,8.1484075053595e-05,,-0.0027484698221087456,0.5648572444915771,2322,217856,1763260476.0045295,4.702713340520859e-05,,610.0,0.00016935484018176794
385.9450237751007,0.0,7.838010787963867e-05,-0.0004941225051879883,501.5411682128906,,0.0009195022284984589,0.5476058721542358,2324,217984,1763260476.1439698,1.919269561767578e-05,,611.0,0.00016927803517319262
386.5080599784851,0.0,-0.00020134449005126953,-0.0029141511768102646,568.9971313476562,,-0.0031631048768758774,0.5444695949554443,2329,218496,1763260476.707006,0.000375872477889061,,611.0,0.00016897081513889134
387.6316764354706,0.0,-0.0003694295883178711,0.002348419278860092,591.2603149414062,,0.0014337757602334023,0.47589272260665894,2339,219520,1763260477.8306224,0.00039370451122522354,,612.0,0.00016835637507028878
388.0405488014221,,,,,500.0,,,2343,219954,1763260478.2394948,,500.0,,
388.6194212436676,,,,,500.0,,,2348,220454,1763260478.8183672,,500.0,,
389.2978754043579,0.0,-0.00013327598571777344,0.0026426538825035095,370.63104248046875,,0.0034652594476938248,0.5231666564941406,2354,221056,1763260479.4968214,0.00011025741696357727,,613.0,0.00016743471496738493
390.2843325138092,,,,,500.0,,,2363,221954,1763260480.4832785,,500.0,,
393.2111933231354,0.0,-0.31433022022247314,-0.0024638399481773376,0.004056957550346851,,-0.0026380429044365883,0.5028369426727295,2389,224640,1763260483.4101393,0.00034172553569078445,,617.0,0.00016528417472727597
393.8165600299835,0.0,0.164434552192688,-0.017969541251659393,0.004454376175999641,,0.024505537003278732,0.48812195658683777,2394,225152,1763260484.015506,0.0012139519676566124,,617.0,0.0001649769546929747
395.67302441596985,0.0,-0.5177825689315796,-0.0004252418875694275,0.003679851070046425,,0.0031874794512987137,0.45292380452156067,2409,226688,1763260485.8719704,0.0007011815905570984,,618.0,0.00016405529459007084
397.5543565750122,,,,,500.0,,,2426,228454,1763260487.7533026,,500.0,,
398.105749130249,0.0,0.19335079193115234,-0.0014446694403886795,0.0003864697355311364,,-0.000983167439699173,0.4791371822357178,2430,228864,1763260488.3046951,6.502680480480194e-05,,620.0,0.0001627496094442904
400.23735666275024,0.0,-0.008602380752563477,-0.010943904519081116,0.00022855140559840947,,0.011245056986808777,0.4726863503456116,2449,230784,1763260490.4363027,0.0010867975652217865,,622.0,0.00016159754886757582
402.9796025753021,0.0,0.024888336658477783,-0.0031665638089179993,0.00023866980336606503,,0.0017109531909227371,0.4370880424976349,2465,232448,1763260493.1785486,0.00015986710786819458,,621.0,0.00016059908375609666
406.62536692619324,0.0,-5.53131103515625e-05,-0.0004959776997566223,559.2429809570312,,0.0053145065903663635,0.46897509694099426,2491,235008,1763260496.824313,0.0001735929399728775,,622.0,0.00015906298358459026
407.02761793136597,0.0,-0.670822024345398,-0.003989299759268761,0.0003454606339801103,,0.02230914682149887,0.4878472685813904,2493,235264,1763260497.226564,0.0031585795804858208,,622.0,0.00015890937356743962
409.0088040828705,0.0,0.009129822254180908,-0.001386210322380066,338.97027587890625,,0.0019835112616419792,0.4156751036643982,2506,236544,1763260499.20775,5.344953387975693e-05,,622.0,0.0001581413234816864
409.99856448173523,0.0,-0.12331235408782959,-0.00026715733110904694,0.00014361145440489054,,-0.002722145989537239,0.43970537185668945,2514,237440,1763260500.1975105,3.810785710811615e-05,,623.0,0.00015760368842165917
410.0313901901245,,,,,500.0,,,2515,237454,1763260500.2303362,,500.0,,
410.6077506542206,,,,,500.0,,,2520,237954,1763260500.8066967,,500.0,,
412.15680599212646,0.0,-0.2673739194869995,-0.0008620992302894592,0.00013798459258396178,,-0.0022022947669029236,0.4668729901313782,2533,239360,1763260502.355752,1.7372891306877136e-05,,625.0,0.00015645161329302937
412.88788509368896,0.0,-0.00013828277587890625,0.0002360120415687561,508.185546875,,-0.0028225816786289215,0.5260725021362305,2540,240000,1763260503.086831,0.00020023249089717865,,625.0,0.00015606758825015277
413.67461681365967,0.0,0.49454933404922485,-0.016797401010990143,0.00029711914248764515,,-0.005529139190912247,0.5217354893684387,2547,240768,1763260503.8735628,0.0014593526721000671,,626.0,0.00015560675819870085
416.0729250907898,0.0,-6.818771362304688e-05,-0.0029724612832069397,179.67625427246094,,-0.0032409420236945152,0.5346472263336182,2570,243072,1763260506.271871,0.0001558372750878334,,628.0,0.00015422426804434508
416.20044803619385,0.0,0.24106580018997192,-0.013640761375427246,0.004515000153332949,,0.008756033144891262,0.5272599458694458,2571,243200,1763260506.399394,0.00045986752957105637,,628.0,0.00015414746303576976
416.70062470436096,0.0,-0.004290103912353516,-0.002157174050807953,0.0002028566086664796,,-0.0023485077545046806,0.5737746357917786,2576,243712,1763260506.8995707,0.00046509038656949997,,628.0,0.00015384024300146848
416.82596349716187,0.0,0.10657882690429688,-0.011179544031620026,0.00020965577277820557,,-0.0038011064752936363,0.5142118334770203,2577,243840,1763260507.0249095,0.00034100282937288284,,629.0,0.00015376343799289316
420.039023399353,,,,,500.0,,,2608,246954,1763260510.2379694,,500.0,,
420.27083683013916,0.0,0.09932595491409302,0.009124323725700378,0.003765467321500182,,0.008306438103318214,0.5447977185249329,2610,247168,1763260510.4697828,0.0006329808384180069,,632.0,0.00015176650776993483
422.3758502006531,0.0,-0.5789794921875,0.0027474015951156616,0.0002171322557842359,,0.0009365631267428398,0.5047328472137451,2630,249216,1763260512.5747962,0.0007999660447239876,,633.0,0.0001505376276327297
423.04031109809875,0.0,-0.11506998538970947,0.0036743786185979843,0.00019782301387749612,,0.007435117848217487,0.47409334778785706,2636,249856,1763260513.239257,0.0009416500106453896,,634.0,0.0001501536025898531
424.02651381492615,0.0,0.19262033700942993,-0.014641806483268738,0.00021650947746820748,,0.00021704845130443573,0.5305802226066589,2646,250880,1763260514.2254598,0.00024985335767269135,,635.0,0.00014953917707316577
424.05187582969666,,,,,500.0,,,2647,250954,1763260514.2508218,,500.0,,
424.1503715515137,0.0,-4.0531158447265625e-06,0.000414431095123291,482.2865295410156,,0.00018386635929346085,0.5077310800552368,2648,251008,1763260514.3493176,4.611443728208542e-05,,635.0,0.00014946237206459045
426.51443791389465,0.0,8.553266525268555e-05,-0.0018884092569351196,328.81646728515625,,-0.0018175635486841202,0.5005115270614624,2668,253056,1763260516.713384,0.00020972639322280884,,636.0,0.00014823349192738533
427.07174706459045,0.0,0.00015050172805786133,-1.230090856552124e-05,248.5582275390625,,-0.0005320273339748383,0.5311621427536011,2673,253568,1763260517.270693,4.880130290985107e-06,,637.0,0.00014792627189308405
428.1507420539856,0.0,-2.5046443939208984,-0.004198051057755947,0.0030571790412068367,,-0.002093273214995861,0.42318159341812134,2683,254592,1763260518.349688,0.00010445434600114822,,638.0,0.0001473118318244815
428.5647976398468,0.0,-0.00018858909606933594,-0.0026135463267564774,344.79962158203125,,-0.0018698722124099731,0.4541218876838684,2687,254976,1763260518.7637436,2.022087574005127e-05,,638.0,0.00014708141679875553
428.80881214141846,0.001953125,-0.10320079326629639,-0.007084406912326813,0.00019368671928532422,,-0.004208707250654697,0.5013445019721985,2689,255232,1763260519.0077581,0.0015052249655127525,,638.0,0.00014692780678160489
429.09750270843506,0.0,8.404254913330078e-06,0.0008358657360076904,372.2594909667969,,0.004168868996202946,0.5105842351913452,2692,255488,1763260519.2964487,6.506871432065964e-05,,638.0,0.00014677419676445425
433.4777853488922,0.001953125,-0.23977530002593994,-0.008630085736513138,0.005226051900535822,,-0.008181185461580753,0.5012125968933105,2732,259584,1763260523.6767313,0.0013556042686104774,,642.0,0.000144316436490044
435.6168761253357,0.0,0.3136293292045593,-0.008530929684638977,0.003731777425855398,,0.0068606482818722725,0.48592227697372437,2752,261632,1763260525.8158221,0.0007785120978951454,,643.0,0.00014308755635283887
436.12821102142334,0.0,-1.1211109161376953,-0.003229498863220215,0.003235524520277977,,-0.0006468668580055237,0.5292255282402039,2757,262144,1763260526.327157,0.0002743937075138092,,644.0,0.0001427803363185376
437.74985432624817,0.0,0.007519066333770752,0.0011384626850485802,0.0034484921488910913,,0.003445511683821678,0.514431357383728,2772,263680,1763260527.9488003,0.00015382654964923859,,645.0,0.00014185867621563375
438.8822422027588,0.0,-0.34452784061431885,-0.010686930269002914,0.0024244196247309446,,-0.0010593486949801445,0.5336632132530212,2782,264704,1763260529.0811882,0.0006296122446656227,,646.0,0.0001412442361470312
439.00187063217163,0.0,0.009302318096160889,0.003244517371058464,0.00013773144746664912,,0.0031558405607938766,0.47150009870529175,2783,264832,1763260529.2008166,0.0020212549716234207,,646.0,0.00014116743113845587
439.9138607978821,0.0,0.18670183420181274,-0.004610810428857803,0.00024029443738982081,,0.004344003275036812,0.46948739886283875,2793,265856,1763260530.1128068,0.0003801211714744568,,647.0,0.0001405529910698533
443.2732560634613,,,,,500.0,,,2824,268954,1763260533.472202,,500.0,,
445.4028079509735,,,,,500.0,,,2843,270954,1763260535.601754,,500.0,,
446.9016182422638,0.0,0.5091819167137146,-0.00423305481672287,0.00016556386253796518,,-0.0052954936400055885,0.5008423328399658,2857,272384,1763260537.1005642,0.0006218934431672096,,652.0,0.0001366359501844272
449.5775499343872,0.0,-0.13962125778198242,-0.0008431896567344666,0.00016192997281905264,,0.002320272848010063,0.5708304643630981,2882,274944,1763260539.776496,3.055110573768616e-05,,654.0,0.0001350998500129208
450.3562753200531,0.0,-0.12510228157043457,-0.000551292672753334,0.00025694043142721057,,-0.0007940847426652908,0.49390435218811035,2890,275712,1763260540.5552213,0.00021624751389026642,,654.0,0.00013463901996146888
452.64826345443726,0.0,-0.1164093017578125,-0.0075450800359249115,0.00014223602192942053,,-0.008827284909784794,0.5094671249389648,2911,277888,1763260542.8472095,0.0003011384978890419,,656.0,0.00013333333481568843
455.1812789440155,0.0,-0.02960205078125,-0.0070236679166555405,0.0001546121493447572,,-0.0004302011802792549,0.5659587383270264,2935,280320,1763260545.380225,0.0001107947900891304,,658.0,0.00013187403965275735
456.6503541469574,0.0,-0.4986346960067749,-0.003826819360256195,0.00010080289212055504,,0.0007096575573086739,0.509636402130127,2949,281728,1763260546.8493001,0.00015779677778482437,,659.0,0.00013102918455842882
457.88894629478455,0.0,-0.021913766860961914,0.0037154313176870346,0.00010536075569689274,,-0.002033212222158909,0.5320782661437988,2960,282880,1763260548.0878923,0.00022764410823583603,,659.0,0.00013033793948125094
459.52578115463257,0.0,0.2894064784049988,-0.00203627347946167,0.00015789290773682296,,-0.0012027937918901443,0.5433741807937622,2975,284416,1763260549.7247272,2.335384488105774e-05,,660.0,0.0001294162793783471
460.9919981956482,0.0,-0.2062084674835205,-0.008556310087442398,0.00025801948504522443,,-0.0005630608648061752,0.5609387159347534,2989,285824,1763260551.1909442,0.0006667505949735641,,662.0,0.00012857142428401858
461.8187961578369,0.0,-0.05054652690887451,-0.0029557831585407257,0.0032036227639764547,,-0.0010003671050071716,0.5019950270652771,2997,286592,1763260552.0177422,3.875233232975006e-05,,662.0,0.00012811059423256665
463.3429470062256,0.0,0.0002905130386352539,-0.0003604181110858917,383.38421630859375,,-0.0021087564527988434,0.4916062653064728,3011,288000,1763260553.541893,5.5769458413124084e-05,,663.0,0.00012726573913823813
467.69691705703735,0.0,0.13419032096862793,-0.0031032320111989975,0.00414021871984005,,0.007217332720756531,0.4965202808380127,3051,292096,1763260557.895863,0.00035554543137550354,,666.0,0.0001248079934157431
467.96905994415283,0.0,-0.0322270393371582,0.0014806948602199554,0.00018332146282773465,,0.002226009964942932,0.5025386810302734,3053,292352,1763260558.168006,0.0002879984676837921,,666.0,0.00012465438339859247
469.34711623191833,0.0,-0.0919191837310791,-0.004558786749839783,0.0038179082330316305,,0.006896778009831905,0.5402033925056458,3066,293632,1763260559.5460622,0.00039241183549165726,,667.0,0.00012388633331283927
469.7778627872467,0.0,-1.633167266845703e-05,-0.0029114261269569397,563.41748046875,,-0.0008063418790698051,0.5441977381706238,3070,294016,1763260559.9768088,8.879508823156357e-05,,667.0,0.0001236559182871133
471.3162863254547,0.0,0.21454781293869019,-0.003097129985690117,0.000142118165967986,,-0.0004991199821233749,0.561531126499176,3083,295424,1763260561.5152323,0.0001055058091878891,,668.0,0.00012281106319278479
472.9334864616394,,,,,500.0,,,3098,296954,1763260563.1324325,,500.0,,
473.47519993782043,,,,,500.0,,,3103,297454,1763260563.674146,,500.0,,
476.13284492492676,0.0,0.07475793361663818,0.007649214938282967,0.00017103692516684532,,-0.0017599351704120636,0.5325286388397217,3127,299904,1763260566.331791,0.0010610297322273254,,671.0,0.00012012288789264858
476.2736277580261,0.0,-0.00022661685943603516,0.000209098681807518,328.7655334472656,,-0.0038092248141765594,0.533753514289856,3129,300032,1763260566.4725738,0.0001481957733631134,,671.0,0.00012004608288407326
477.63838601112366,0.0,-0.31839728355407715,-0.0015980955213308334,0.00027851274353452027,,-0.0014476515352725983,0.4857320785522461,3141,301312,1763260567.837332,0.00022044405341148376,,671.0,0.00011927803279832006
477.76708149909973,,,,,500.0,,,3143,301454,1763260567.9660275,,500.0,,
478.14398193359375,0.0,-2.9209508895874023,-0.009962223470211029,0.00039329176070168614,,-0.02047591097652912,0.5138114094734192,3146,301824,1763260568.342928,0.002578715793788433,,672.0,0.00011897081276401877
479.6333382129669,0.0,-1.3056871891021729,3.024190664291382e-05,0.00019837290165014565,,-0.0007431609556078911,0.4971488118171692,3161,303360,1763260569.8322842,0.00030881259590387344,,673.0,0.00011804915266111493
480.49134707450867,0.0,0.21999502182006836,-0.0032620280981063843,0.0002106586762238294,,-0.005990302190184593,0.5140053629875183,3170,304256,1763260570.690293,0.00022971630096435547,,674.0,0.00011751151760108769
481.7244372367859,0.0,-8.606910705566406e-05,-0.0015223054215312004,540.5284423828125,,-0.0019374005496501923,0.5652272701263428,3183,305536,1763260571.9233832,4.1931867599487305e-05,,675.0,0.0001167434747912921
482.24588918685913,0.0,-1.2993812561035156e-05,-2.2066757082939148e-05,361.6947021484375,,-0.001588486135005951,0.5494954586029053,3188,306048,1763260572.4448352,1.2557953596115112e-05,,675.0,0.00011643625475699082
485.0757944583893,0.0,-0.00011467933654785156,-0.000573180615901947,481.82086181640625,,0.001958278939127922,0.5132773518562317,3217,308992,1763260575.2747405,9.132362902164459e-05,,677.0,0.00011466973955975845
485.77895617485046,0.0,-0.10365581512451172,-0.006229795515537262,0.0002890047035180032,,0.004228211939334869,0.47485825419425964,3224,309760,1763260575.9779022,0.0005806908011436462,,678.0,0.00011420890950830653
487.8538353443146,0.0,3.5762786865234375e-06,-0.0014298781752586365,673.9384155273438,,-0.007350202649831772,0.5259535908699036,3247,312064,1763260578.0527813,0.0002595726400613785,,680.0,0.00011282641935395077
488.18510818481445,0.0,-0.07314479351043701,-0.0015962626785039902,0.00019787084602285177,,0.002163616009056568,0.607758104801178,3250,312448,1763260578.3840542,4.066433757543564e-05,,680.0,0.00011259600432822481
488.3308410644531,0.0,-4.410743713378906e-05,0.0009105578064918518,0.005327570252120495,,0.0011799531057476997,0.5826441645622253,3252,312576,1763260578.529787,5.543697625398636e-05,,680.0,0.00011251919931964949
488.59934759140015,,,,,500.0,,,3255,312954,1763260578.7982936,,500.0,,
488.8963782787323,0.0,0.06433016061782837,-0.007482333108782768,0.007916592061519623,,0.00019660871475934982,0.6025643944740295,3259,313216,1763260579.0953243,0.0006420975551009178,,681.0,0.00011213517427677289
490.04672288894653,0.0,-2.0742416381835938e-05,0.0027538686990737915,489.73797607421875,,0.0015056449919939041,0.5993297100067139,3272,314496,1763260580.245669,0.00011074170470237732,,682.0,0.00011136712419101968
490.406387090683,0.0,-0.050214290618896484,-0.0004415065050125122,0.0002721250639297068,,0.008855332620441914,0.611160933971405,3275,314880,1763260580.605333,0.00023288559168577194,,682.0,0.00011113670916529372
490.44966292381287,,,,,500.0,,,3276,314987,1763260580.648609,,500.0,,
492.23168778419495,0.0,-0.49340248107910156,-0.006872275844216347,0.0005216046120040119,,-0.007711818441748619,0.5895053744316101,3296,316928,1763260582.4306338,0.0002243388444185257,,684.0,0.00010990783630404621
492.4897692203522,0.0,-0.09907853603363037,0.0010844990611076355,0.004780379123985767,,0.00033052172511816025,0.5480042695999146,3299,317184,1763260582.6887152,6.537046283483505e-05,,684.0,0.00010975422628689557
496.055296421051,0.0,6.240606307983398e-05,0.001098543405532837,673.2774047851562,,0.00027822796255350113,0.5428322553634644,3338,321152,1763260586.2542424,9.376276284456253e-05,,687.0,0.00010737327102106065
