_step,losses/policy_loss,charts/episodic_length,charts/episodic_return,global_step,losses/approx_kl,losses/old_approx_kl,_runtime,charts/SPS,losses/entropy,losses/clipfrac,charts/learning_rate,losses/explained_variance,losses/value_loss,_timestamp
3450,0.0024435818195343018,,,324224,0.0001262398436665535,0.00047335121780633926,506.84309458732605,677.0,0.47587281465530396,0.0,0.00010552995081525296,-0.3082500696182251,0.0007780427113175392,1763260597.7958705
3451,,500.0,500.0,324230,,,506.87110924720764,,,,,,,1763260597.8238852
3462,-0.0023147426545619965,,,325376,0.00029941927641630173,-0.0018990403041243553,508.05314660072327,678.0,0.44078630208969116,0.0,0.00010483871301403269,-0.2744252681732178,0.007695693988353014,1763260599.0059226
3476,-0.0018888898193836212,,,326784,6.560049951076508e-05,-0.0031322091817855835,509.51089668273926,679.0,0.4352680444717407,0.0,0.00010399385791970417,9.09566879272461e-05,336.96783447265625,1763260600.4636726
3479,-0.013437308371067047,,,327168,0.0018902095034718513,0.0005223629996180534,509.90234780311584,679.0,0.41899481415748596,0.0,0.00010376344289397821,-0.2199535369873047,0.0007797833532094955,1763260600.8551238
3498,0.00011314079165458679,,,329088,4.7606416046619415e-05,0.0007413635030388832,511.90994215011597,680.0,0.4425276219844818,0.0,0.0001026113677653484,-0.14482009410858154,0.0013211591867730021,1763260602.862718
3503,-0.012219339609146118,,,329600,0.0017031747847795486,0.0010966211557388306,512.4595367908478,681.0,0.48984187841415405,0.0,0.00010230414773104712,-0.24766361713409424,0.0020073249470442533,1763260603.4123127
3513,-0.0021588504314422607,,,330624,0.0006566504016518593,-0.012283909134566784,513.4416661262512,681.0,0.4300777316093445,0.0,0.00010168970766244456,-0.23867011070251465,0.0009847115725278854,1763260604.394442
3525,-0.0013515502214431763,,,331776,0.00010990072041749954,0.001565941609442234,514.5345847606659,682.0,0.4531216621398926,0.0,0.00010099846258526668,-0.0004698038101196289,706.42041015625,1763260605.4873607
3537,-0.0034870412200689316,,,333056,0.0003724759444594383,0.0031551411375403404,515.7775053977966,683.0,0.36124879121780396,0.0,0.00010023041249951348,-0.7380306720733643,0.002088481793180108,1763260606.7302814
3554,,500.0,500.0,334730,,,517.4976181983948,,,,,,,1763260608.4503942
3555,-0.0010936204344034195,,,334848,0.000422903336584568,-0.0005801087245345116,517.6170864105225,684.0,0.4078190326690674,0.0,9.9155142379459e-05,-5.078315734863281e-05,271.0125427246094,1763260608.5698624
3576,-0.015803471207618713,,,337024,0.0006789611652493477,0.007109246216714382,519.7893347740173,685.0,0.4711766541004181,0.0,9.784946450963616e-05,0.06095421314239502,0.000906357541680336,1763260610.7421107
3578,,500.0,500.0,337230,,,519.9489946365356,,,,,,,1763260610.9017706
3581,-0.0006091073155403137,,,337536,3.535766154527664e-05,-0.0031952643766999245,520.2809987068176,686.0,0.4082702696323395,0.0,9.754224447533488e-05,-0.0073206424713134766,0.0012252700980752707,1763260611.2337747
3589,-0.0019983723759651184,,,338304,0.00011139363050460815,0.003777502104640007,521.0570549964905,686.0,0.4712299704551697,0.0,9.708141442388296e-05,-6.67572021484375e-05,214.4819793701172,1763260612.009831
3613,-0.0030147843062877655,,,340736,0.00033287983387708664,0.0038620950654149055,523.4962089061737,688.0,0.45805084705352783,0.0,9.562211926095188e-05,-0.00020956993103027344,625.324462890625,1763260614.4489849
3622,,500.0,500.0,341730,,,524.4455554485321,,,,,,,1763260615.3983314
3640,-0.0021184831857681274,,,343552,3.6568380892276764e-05,-2.149958163499832e-05,526.3828115463257,689.0,0.48509714007377625,0.0,9.393240907229483e-05,-0.26191842555999756,0.0008745281375013292,1763260617.3355875
3656,0.00013452023267745972,,,345216,0.0003696335479617119,0.0009615262970328331,528.0630037784576,691.0,0.5028542280197144,0.0,9.293395123677328e-05,-1.0417311191558838,0.0008620041189715266,1763260619.0157797
3669,-0.012626588344573975,,,346496,0.001100568100810051,0.004955243319272995,529.4414436817169,691.0,0.466411828994751,0.0,9.216590115102008e-05,0.05684840679168701,0.0013590205926448107,1763260620.3942196
3679,0.0013892315328121185,,,347520,0.00011525582522153854,0.0008778972551226616,530.5157811641693,692.0,0.4507153630256653,0.0,9.155146108241752e-05,0.31175678968429565,0.0013580014929175377,1763260621.4685571
3683,0.001527152955532074,,,347904,0.0004322761669754982,0.003401215188205242,530.9184370040894,692.0,0.44569435715675354,0.0,9.132104605669156e-05,0.05441558361053467,0.007229197770357132,1763260621.871213
3684,0.005205443128943443,,,348032,0.0006360746920108795,-0.015285657718777657,531.0361070632935,692.0,0.4500345289707184,0.0,9.124424104811624e-05,-0.07216942310333252,0.00218819547444582,1763260621.988883
3711,,500.0,500.0,350730,,,533.9869990348816,,,,,,,1763260624.939775
3713,0.0004093050956726074,,,350976,8.293427526950836e-06,-0.0007631359621882439,534.2392663955688,693.0,0.483895480632782,0.0,8.947772585088387e-05,-0.13297712802886963,0.006282796151936054,1763260625.1920424
3715,,500.0,500.0,351230,,,534.4217486381531,,,,,,,1763260625.3745246
3731,0.004213325679302216,,,352768,0.0006693108007311821,0.0056611886247992516,536.1038017272949,694.0,0.5152580738067627,0.0,8.840245573082939e-05,-0.00013196468353271484,352.8274230957031,1763260627.0565777
3734,-0.01840190216898918,,,353152,0.0007586805149912834,0.0016271201893687248,536.4591288566589,695.0,0.43524593114852905,0.0,8.817204070510343e-05,0.1389293670654297,0.0007620379328727722,1763260627.4119048
3755,,500.0,500.0,355230,,,538.6306052207947,,,,,,,1763260629.5833812
3775,-0.0015164241194725037,,,357248,1.1312775313854218e-05,0.0005870694294571877,540.5471351146698,697.0,0.49036142230033875,0.0,8.57142877066508e-05,-0.00023221969604492188,724.3297729492188,1763260631.499911
3779,,500.0,500.0,357730,,,540.9441823959351,,,,,,,1763260631.8969584
3804,,500.0,500.0,360230,,,543.567705154419,,,,,,,1763260634.520481
3807,0.0034524574875831604,,,360576,0.00015378370881080627,0.004366638138890266,543.9399790763855,699.0,0.38389381766319275,0.0,8.371735748369247e-05,-0.24546992778778076,0.002055683871731162,1763260634.892755
3847,0.0014613531529903412,,,364672,0.0005828393623232841,0.00450387317687273,547.9712965488434,701.0,0.5433573722839355,0.0,8.125959720928222e-05,0.091727614402771,0.0009239558130502701,1763260638.9240725
3879,-0.001338757574558258,,,367872,5.1575712859630585e-05,0.00041638780385255814,551.1756563186646,703.0,0.445753276348114,0.0,7.933947927085683e-05,-0.25648343563079834,0.006889731157571077,1763260642.1284323
3883,-0.0022421972826123238,,,368256,0.00013494398444890976,0.0009984420612454414,551.5445716381073,704.0,0.554681658744812,0.0,7.910906424513087e-05,-3.504753112792969e-05,380.43505859375,1763260642.4973476
3884,-0.0028631091117858887,,,368384,0.0005931034684181213,-0.0009050853550434113,551.6759295463562,704.0,0.49623483419418335,0.0,7.903225923655555e-05,0.07228732109069824,0.005820523481816053,1763260642.6287055
3887,,500.0,500.0,368730,,,551.9773530960083,,,,,,,1763260642.930129
3891,-0.005392454564571381,,,369152,0.0007461756467819214,0.0018582772463560104,552.4639019966125,704.0,0.4384622871875763,0.0,7.857142918510363e-05,0.13402557373046875,0.0009786412119865417,1763260643.416678
3898,-0.00029266253113746643,,,369792,0.000981118530035019,-0.0036552399396896362,553.1101324558258,704.0,0.5019949674606323,0.0,7.818740414222702e-05,0.0001838207244873047,556.9014892578125,1763260644.0629084
3912,,500.0,500.0,371230,,,554.5692868232727,,,,,,,1763260645.5220628
3915,2.2854655981063843e-05,,,371584,0.00023642834275960922,0.0031235748901963234,554.9259023666382,705.0,0.4481359124183655,0.0,7.711213402217254e-05,-0.07914292812347412,0.0017065866850316525,1763260645.8786783
3928,-0.0017995387315750122,,,372864,0.0009198468178510666,0.004335010424256325,556.3148651123047,706.0,0.42895767092704773,0.0,7.634408393641934e-05,0.06338125467300415,0.006589833647012711,1763260647.267641
3944,0.0033149272203445435,,,374528,0.0014648828655481339,0.01983526535332203,557.9447026252747,707.0,0.5345930457115173,0.001953125,7.534561882494017e-05,-0.1986914873123169,0.0016290002968162298,1763260648.8974786
3945,0.0024755187332630157,,,374656,0.0013235518708825111,-0.00585691723972559,558.065910577774,707.0,0.4779246747493744,0.001953125,7.526881381636485e-05,-0.3966749906539917,0.0011992764193564653,1763260649.0186865
3946,,500.0,500.0,374730,,,558.1039876937866,,,,,,,1763260649.0567636
3954,0.003991551697254181,,,375552,0.00034014787524938583,-0.007970568723976612,558.98992228508,707.0,0.4781702756881714,0.0,7.473118603229523e-05,-0.3905431032180786,0.0016173713374882936,1763260649.9426982
3963,-0.012350833043456078,,,376448,0.0011018114164471626,0.014319556765258312,559.9054639339447,708.0,0.3623585104942322,0.0,7.419355097226799e-05,-1.7169420719146729,0.005722234956920147,1763260650.85824
3969,0.00045312196016311646,,,377088,0.00017148908227682114,0.0013772984966635704,560.5862958431244,708.0,0.4361635446548462,0.0,7.380952592939138e-05,0.12098300457000732,0.0018903535092249513,1763260651.5390718
3981,-0.003456898033618927,,,378240,0.0001429133117198944,0.004403432831168175,561.767924785614,709.0,0.521615207195282,0.0,7.31182808522135e-05,0.00010120868682861328,704.4678955078125,1763260652.7207007
3983,0.001248365268111229,,,378496,4.4522807002067566e-05,0.0043627191334962845,561.9941518306732,709.0,0.5317312479019165,0.0,7.296467083506286e-05,0.18736141920089722,0.001053623971529305,1763260652.9469278
3997,0.0027278661727905273,,,379904,5.350261926651001e-05,0.0018401872366666794,563.4890322685242,710.0,0.43812739849090576,0.0,7.211981574073434e-05,-0.1910839080810547,0.005326627288013697,1763260654.4418082
4020,,500.0,500.0,382230,,,566.0037612915039,,,,,,,1763260656.9565372
4059,,500.0,500.0,386230,,,570.1336109638214,,,,,,,1763260661.086387
4087,-0.007754424586892128,,,389120,0.00035968609154224396,0.008403114974498749,573.0830163955688,714.0,0.5518357753753662,0.0,6.65898623992689e-05,-0.0055686235427856445,0.0010920416098088026,1763260664.0357924
4091,-0.01789749041199684,,,389504,0.0008639674633741379,-0.0007276833057403564,573.4864809513092,714.0,0.4957839548587799,0.0,6.635944737354293e-05,-0.0988626480102539,0.002195722656324506,1763260664.439257
4105,-0.008025847375392914,,,390912,0.0002060718834400177,-0.008555853739380836,574.9511926174164,715.0,0.44058191776275635,0.0,6.551459227921441e-05,-0.14970123767852783,0.004876577295362949,1763260665.9039686
4109,0.0030424222350120544,,,391296,9.403470903635025e-05,-0.0012078480795025826,575.3202254772186,715.0,0.5064682364463806,0.0,6.528417725348845e-05,0.00019693374633789062,525.559814453125,1763260666.2730014
4115,-0.00034008733928203583,,,391936,3.6714598536491394e-05,0.0011548586189746857,575.9161720275879,715.0,0.4994172155857086,0.0,6.490015221061185e-05,-0.11627626419067383,0.0042980508878827095,1763260666.868948
4119,0.00020559877157211304,,,392320,5.15766441822052e-06,-0.0007890928536653519,576.253918170929,716.0,0.5011494159698486,0.0,6.466973718488589e-05,1.2040138244628906e-05,222.79824829101562,1763260667.2066941
4144,-0.005639653652906418,,,394880,0.00032142363488674164,-0.0035645663738250732,578.6571419239044,717.0,0.4971525967121124,0.0,6.313363701337948e-05,-0.4890909194946289,0.004404842853546143,1763260669.6099179
4150,0.0035295020788908005,,,395520,0.00013338401913642883,-0.00010095164179801941,579.2613158226013,718.0,0.4904652237892151,0.0,6.27496192464605e-05,0.011662483215332031,0.0012350453762337565,1763260670.2140918
4168,-0.0007806885987520218,,,397312,4.7674402594566345e-06,0.00035902950912714005,580.980560541153,719.0,0.5245335102081299,0.0,6.167434912640601e-05,0.0003299713134765625,654.505615234375,1763260671.9333365
4184,0.0003040395677089691,,,398976,2.0197592675685883e-05,0.0004892582073807716,582.5801410675049,720.0,0.49140363931655884,0.0,6.067588401492685e-05,0.21909171342849731,0.004456008784472942,1763260673.532917
4194,-0.004009157419204712,,,400000,0.0004322687163949013,-0.001480267383158207,583.5673356056213,720.0,0.4464675784111023,0.0,6.006144394632429e-05,0.1856621503829956,0.0018719412619248033,1763260674.5201116
4199,-0.0029381029307842255,,,400512,0.00028286129236221313,-0.0012820251286029816,584.0437846183777,720.0,0.4915546774864197,0.0,5.975422391202301e-05,-0.06260168552398682,0.0017666465137153864,1763260674.9965606
4224,-0.0019488940015435219,,,403072,0.000166245736181736,-0.0015420140698552132,586.4191253185272,722.0,0.4713476002216339,0.0,5.821812737849541e-05,-0.28838860988616943,0.0019344231113791466,1763260677.3719013
4229,-0.00023064017295837402,,,403584,6.487686187028885e-05,0.0016384860500693321,586.9096653461456,722.0,0.4743252098560333,0.0,5.791090734419413e-05,-0.05613672733306885,0.001921708113513887,1763260677.8624413
4243,0.0008659139275550842,,,404992,4.941411316394806e-05,-0.00038736313581466675,588.3102321624756,723.0,0.45489177107810974,0.0,5.7066052249865606e-05,-0.14387428760528564,0.0017206277698278427,1763260679.263008
4246,0.0002662390470504761,,,405248,3.5548582673072815e-06,0.0002639489248394966,588.5525541305542,723.0,0.506902813911438,0.0,5.6912442232714966e-05,0.00011408329010009766,259.9300842285156,1763260679.50533
4252,-0.0013517546467483044,,,405888,0.0001843813806772232,0.0003345366567373276,589.1568112373352,723.0,0.4882129430770874,0.0,5.6528417189838365e-05,0.025911152362823486,0.004473841283470392,1763260680.1095872
4254,-0.0017012767493724823,,,406144,0.0001680692657828331,0.000909159891307354,589.3845000267029,724.0,0.43613433837890625,0.0,5.6374807172687724e-05,-0.1529538631439209,0.0011736965971067548,1763260680.337276
4255,,500.0,500.0,406230,,,589.4255516529083,,,,,,,1763260680.3783276
4273,-0.0047333696857094765,,,408064,0.00014828145503997803,-0.003986235707998276,591.3095428943634,725.0,0.5438683032989502,0.0,5.522273568203673e-05,0.021853208541870117,0.0017105952138081193,1763260682.2623188
4276,0.0009502619504928589,,,408320,6.305985152721405e-05,0.0005312245339155197,591.5345466136932,725.0,0.5325618982315063,0.0,5.506912566488609e-05,0.00020426511764526367,410.2572937011719,1763260682.4873226
4277,-0.0008160360157489777,,,408448,6.783753633499146e-05,0.0006784461438655853,591.6477634906769,725.0,0.4786696135997772,0.0,5.499232065631077e-05,0.19074273109436035,0.00415083859115839,1763260682.6005394
4278,0.0008724406361579895,,,408576,3.1618401408195496e-05,-0.0021940432488918304,591.7644326686859,725.0,0.5043568015098572,0.0,5.491551564773545e-05,0.017233550548553467,0.0016431489493697882,1763260682.7172086
4288,-0.0017561912536621094,,,409600,4.588998854160309e-05,0.0001050606369972229,592.8328511714935,725.0,0.5275927782058716,0.0,5.4301075579132885e-05,0.1071094274520874,0.0016518784686923027,1763260683.7856271
4290,,500.0,500.0,409730,,,592.9897217750549,,,,,,,1763260683.9424977
4292,0.001603543758392334,,,409984,1.1896714568138123e-05,-0.00023960880935192108,593.246574640274,725.0,0.5626638531684875,0.0,5.4070660553406924e-05,-0.3835577964782715,0.0017404805403202772,1763260684.1993506
4314,,500.0,500.0,412230,,,595.4031317234039,,,,,,,1763260686.3559077
4318,0.002295158803462982,,,412672,0.00022090785205364227,0.0012591071426868439,595.8839054107666,727.0,0.4970013201236725,0.0,5.2457759011304006e-05,-0.05722308158874512,0.0012423465959727764,1763260686.8366814
4346,-0.0007050745189189911,,,415488,0.00013748649507761002,-0.00017129536718130112,598.714695930481,728.0,0.5496175289154053,0.0,5.076804882264696e-05,0.026929795742034912,0.00208519259467721,1763260689.667472
4366,-0.019540011882781982,,,417536,0.0009887618944048882,-0.004298434592783451,600.6899189949036,729.0,0.5702818036079407,0.0,4.9539172323420644e-05,0.19961673021316528,0.0018808902241289616,1763260691.642695
4372,-0.00047723203897476196,,,418176,1.2082047760486603e-05,-0.0012974916025996208,601.2731621265411,730.0,0.49895942211151123,0.0,4.915514728054404e-05,-0.27885425090789795,0.0015085212653502822,1763260692.225938
4377,-0.0014213267713785172,,,418688,0.0002125827595591545,0.0006907237693667412,601.8093183040619,730.0,0.49870413541793823,0.0,4.884792724624276e-05,0.19799035787582397,0.0016426475485786796,1763260692.7620943
4378,,500.0,500.0,418730,,,601.8241882324219,,,,,,,1763260692.7769642
4387,-0.0023290663957595825,,,419712,0.00038986746221780777,0.004114891402423382,602.7801713943481,730.0,0.46523046493530273,0.0,4.82334871776402e-05,-0.7444214820861816,0.0018501527374610305,1763260693.7329473
4396,-0.0024444200098514557,,,420608,0.00010170415043830872,0.0023410990834236145,603.5710742473602,731.0,0.5463403463363647,0.0,4.769585211761296e-05,-0.11980950832366943,0.0017761781346052885,1763260694.5238502
4413,-0.0030466001480817795,,,422272,7.508136332035065e-05,-0.00025975704193115234,605.1192908287048,732.0,0.46764835715293884,0.0,4.6697387006133795e-05,0.00035625696182250977,314.3934631347656,1763260696.0720668
4415,0.002208855003118515,,,422528,0.0005153510719537735,0.00167793408036232,605.3400676250458,732.0,0.4583216905593872,0.0,4.6543776988983154e-05,-0.17018544673919678,0.00261934706941247,1763260696.2928436
4456,-0.0028680823743343353,,,426624,0.0005633793771266937,0.006841845810413361,609.0723941326141,734.0,0.5325513482093811,0.0,4.4086020352551714e-05,-0.5437092781066895,0.002569338073953986,1763260700.02517
4470,-0.0005729049444198608,,,428032,0.00016637705266475677,0.0024547018110752106,610.3326017856598,735.0,0.5188761353492737,0.0,4.3241168896202e-05,0.07665640115737915,0.002106450032442808,1763260701.2853777
4478,0.000279255211353302,,,428800,8.728355169296265e-06,-0.00033915042877197266,611.0037066936493,736.0,0.4847113788127899,0.0,4.2780338844750077e-05,0.0002142190933227539,467.0645751953125,1763260701.9564826
4480,1.3366341590881348e-05,,,429056,8.20523127913475e-05,0.0008727265521883965,611.2609751224518,736.0,0.5381930470466614,0.0,4.2626728827599436e-05,0.12172484397888184,0.0015253240708261728,1763260702.213751
4492,,500.0,500.0,430260,,,612.3166635036469,,,,,,,1763260703.2694395
4496,0.0005391612648963928,,,430720,0.00010946020483970642,-0.002016514539718628,612.7393486499786,737.0,0.5265516042709351,0.0,4.162826371612027e-05,0.10919761657714844,0.0016122644301503897,1763260703.6921246
4498,0.003279292955994606,,,430848,7.865019142627716e-05,0.00047338753938674927,612.853447675705,737.0,0.487277626991272,0.0,4.155145870754495e-05,0.00011920928955078125,387.9056701660156,1763260703.8062236
4520,0.00042176246643066406,,,433152,2.282671630382538e-05,-0.0009518153965473175,614.9299001693726,738.0,0.49534887075424194,0.0,4.0168972191167995e-05,-0.3357689380645752,0.0014499385142698884,1763260705.8826761
4522,0.00014915317296981812,,,433280,3.9674341678619385e-07,-0.0003422815352678299,615.0417494773865,738.0,0.5217714309692383,0.0,4.0092167182592675e-05,-3.314018249511719e-05,417.60382080078125,1763260705.9945254
4524,-0.0024863891303539276,,,433536,0.00028285104781389236,-0.0011176904663443565,615.2954113483429,738.0,0.517528772354126,0.0,3.9938557165442035e-05,-0.30460333824157715,0.0020850375294685364,1763260706.2481873
4525,0.00022300705313682556,,,433664,0.00014124717563390732,-0.0027657179161906242,615.4092779159546,738.0,0.5088261365890503,0.0,3.9861752156866714e-05,-0.08918392658233643,0.0014793290756642818,1763260706.3620539
4527,-5.2906572818756104e-05,,,433792,2.015475183725357e-05,0.0001515829935669899,615.5221848487854,738.0,0.4496646821498871,0.0,3.9784947148291394e-05,-0.00040924549102783203,409.1019287109375,1763260706.4749608
4531,,500.0,500.0,434260,,,615.8852081298828,,,,,,,1763260706.837984
4533,0.0020300596952438354,,,434432,6.0051679611206055e-05,0.0029533356428146362,616.0768637657166,739.0,0.5404643416404724,0.0,3.940092210541479e-05,-0.05067479610443115,0.0036811467725783587,1763260707.0296397
4534,-0.0008795950561761856,,,434560,7.88448378443718e-05,0.0001852409914135933,616.1887392997742,739.0,0.471025675535202,0.0,3.932411709683947e-05,-0.24876868724822998,0.001709003932774067,1763260707.1415153
4555,-0.008938271552324295,,,436736,0.0001958375796675682,-0.0004224134609103203,618.1559290885925,740.0,0.48768678307533264,0.0,3.801843195105903e-05,0.10630768537521362,0.00140998768620193,1763260709.108705
4557,0.0013876594603061676,,,436864,3.631412982940674e-05,0.0008843895047903061,618.2681958675385,740.0,0.4212057888507843,0.0,3.794162694248371e-05,5.507469177246094e-05,367.4345397949219,1763260709.2209718
4562,0.0012942180037498474,,,437376,7.088948041200638e-05,-0.0026474250480532646,618.7521708011627,740.0,0.5095442533493042,0.0,3.763440690818243e-05,8.505582809448242e-05,440.02117919921875,1763260709.7049468
4576,0.003124639391899109,,,438912,9.501911699771881e-05,0.0026155412197113037,620.1244366168976,741.0,0.5067892670631409,0.0,3.671275044325739e-05,-0.04760324954986572,0.0047219316475093365,1763260711.0772126
4613,0.00018100813031196594,,,442752,9.023398160934448e-05,0.0025688447058200836,623.5760169029236,744.0,0.5156441926956177,0.0,3.440860382397659e-05,0.02443152666091919,0.0014191331574693322,1763260714.5287929
4626,0.0006736144423484802,,,444032,1.297052949666977e-05,-0.0009542340412735939,624.7655880451202,744.0,0.5119318962097168,0.0,3.364055373822339e-05,-0.3131599426269531,0.0022707991302013397,1763260715.718364
4635,-0.00010227784514427185,,,444928,6.609316915273666e-05,-0.002634289674460888,625.5462243556976,745.0,0.5057010650634766,0.0,3.310291867819615e-05,0.009127318859100342,0.003734596073627472,1763260716.4990003
4641,-0.0017317719757556915,,,445568,9.588804095983505e-05,0.0016382904723286629,626.1921947002411,745.0,0.3770708441734314,0.0,3.2718893635319546e-05,0.21817249059677124,0.0020887230057269335,1763260717.1449707
4644,-0.0006999000906944275,,,445824,2.0042061805725098e-05,7.473863661289215e-05,626.4167165756226,745.0,0.5451065897941589,0.0,3.2565283618168905e-05,9.495019912719727e-05,419.1380310058594,1763260717.3694925
4661,0.0005410704761743546,,,447616,0.00010293908417224884,-0.00295259989798069,628.0409264564514,746.0,0.48559558391571045,0.0,3.149001713609323e-05,-0.14518582820892334,0.0025603300891816616,1763260718.9937024
4675,3.117695450782776e-05,,,449024,5.941838026046753e-06,-0.0009391419589519501,629.2979521751404,747.0,0.4755784273147583,0.0,3.0645162041764706e-05,-0.1624910831451416,0.0020156248938292265,1763260720.2507281
4691,-0.001493692398071289,,,450688,1.7551705241203308e-05,0.0008502118289470673,630.7848947048187,748.0,0.46812084317207336,0.0,2.9646696930285543e-05,0.013339817523956299,0.0017130161868408322,1763260721.7376707
4709,0.0006731152534484863,,,452480,7.884111255407333e-05,-0.001399683766067028,632.4560639858246,749.0,0.4788866937160492,0.0,2.8571428629220463e-05,-0.20413553714752197,0.004164628218859434,1763260723.40884
4713,-0.00026505719870328903,,,452864,1.4689750969409943e-05,0.0021851444616913795,632.7901873588562,749.0,0.49497321248054504,0.0,2.8341013603494503e-05,-3.1948089599609375e-05,414.32281494140625,1763260723.7429633
4738,-0.0001612342894077301,,,455552,4.424620419740677e-05,-0.0024069352075457573,635.2502989768982,750.0,0.5005999803543091,0.0,2.672811024240218e-05,-0.008771896362304688,0.002459872979670763,1763260726.203075
4739,-4.2201951146125793e-05,,,455680,2.7185305953025818e-06,0.0001438641920685768,635.3609209060669,750.0,0.48242461681365967,0.0,2.665130523382686e-05,-0.03323090076446533,0.002016516402363777,1763260726.3136969
4741,-2.4843961000442505e-05,,,455808,1.3140961527824402e-06,-0.0002117818221449852,635.4740953445435,750.0,0.45131319761276245,0.0,2.657450022525154e-05,-0.00014388561248779297,472.5692443847656,1763260726.4268713
4743,0.00010615400969982147,,,456064,1.25151127576828e-05,-0.0003817826509475708,635.6963820457458,751.0,0.4667704999446869,0.0,2.64208902081009e-05,0.0044168829917907715,0.002497464418411255,1763260726.649158
4754,-0.00016651302576065063,,,457216,2.705492079257965e-06,0.0004490455612540245,636.7373197078705,751.0,0.5493727326393127,0.0,2.572964694991242e-05,-0.04193103313446045,0.0019296691752970219,1763260727.6900957
4772,-0.0006958674639463425,,,459008,1.8591992557048798e-05,0.001316283829510212,638.4350605010986,752.0,0.519499659538269,0.0,2.465437864884734e-05,0.154746413230896,0.0032442482188344,1763260729.3878365
4786,0.00020983070135116577,,,460416,2.650544047355652e-06,0.0005435161292552948,639.6995511054993,753.0,0.5356531739234924,0.0,2.380952355451882e-05,-0.07434332370758057,0.003647594014182687,1763260730.652327
4787,0.000269303098320961,,,460544,3.5427510738372803e-06,-0.0001340564340353012,639.8111042976379,753.0,0.4919174909591675,0.0,2.37327185459435e-05,-0.0679551362991333,0.0023039057850837708,1763260730.7638803
4788,-0.0026833079755306244,,,460672,5.966983735561371e-05,-0.000582890585064888,639.92027592659,753.0,0.5127308964729309,0.0,2.365591353736818e-05,0.14356404542922974,0.002124967286363244,1763260730.873052
4796,-0.0007786843925714493,,,461440,1.7070211470127106e-05,-0.0010814452543854713,640.6244661808014,753.0,0.49707677960395813,0.0,2.319508530490566e-05,-0.25807857513427734,0.003481469117105007,1763260731.5772421
4799,,500.0,500.0,461760,,,640.8723154067993,,,,,,,1763260731.8250914
4806,-3.2755546271800995e-05,,,462464,1.146458089351654e-05,-0.00021836720407009125,641.5526216030121,754.0,0.5584378838539124,0.0,2.25806452363031e-05,0.050057053565979004,0.0032303144689649343,1763260732.5053976
4809,,500.0,500.0,462760,,,641.7904186248779,,,,,,,1763260732.7431946
4813,-0.0022432589903473854,,,463232,4.684086889028549e-05,-0.002923949621617794,642.2180922031403,754.0,0.5657552480697632,0.0,2.2119815184851177e-05,-0.1780165433883667,0.0022683357819914818,1763260733.1708682
4851,-0.002097509801387787,,,467072,0.00012320466339588165,0.0009330026805400848,645.6883037090302,756.0,0.562875509262085,0.0,1.9815668565570377e-05,-0.3214069604873657,0.0020909514278173447,1763260736.6410797
4852,0.0016055777668952942,,,467200,5.374196916818619e-05,-0.0027228640392422676,645.8004207611084,756.0,0.5258828401565552,0.0,1.9738863556995057e-05,0.09413927793502808,0.0023054946213960648,1763260736.7531967
4859,-0.0007702931761741638,,,467840,1.412816345691681e-06,0.00034934189170598984,646.357015132904,757.0,0.5034462213516235,0.0,1.9354838514118455e-05,2.47955322265625e-05,304.39263916015625,1763260737.309791
4868,,500.0,500.0,468760,,,647.1772494316101,,,,,,,1763260738.1300254
4874,0.00014413148164749146,,,469376,3.2158568501472473e-06,3.9451755583286285e-05,647.7550671100616,757.0,0.563398003578186,0.0,1.8433180230204016e-05,-8.64267349243164e-05,458.8692932128906,1763260738.707843
4878,-0.0013617798686027527,,,469888,1.5811994671821594e-05,-0.0010710079222917557,648.1989657878876,758.0,0.5535756945610046,0.0,1.8125960195902735e-05,-0.053557753562927246,0.0032186037860810757,1763260739.1517417
4882,0.0009515583515167236,,,470272,1.630093902349472e-05,0.002477671019732952,648.5318169593811,758.0,0.4620622992515564,0.0,1.7895545170176774e-05,3.993511199951172e-06,617.6751708984375,1763260739.484593
4915,-0.0032825544476509094,,,473728,6.511900573968887e-05,-0.001963474787771702,651.6355984210968,760.0,0.4686598777770996,0.0,1.582181175763253e-05,-0.31766414642333984,0.0023710166569799185,1763260742.5883744
4920,-0.002453230321407318,,,474240,2.3686327040195465e-05,-0.0004976065829396248,652.1175172328949,760.0,0.5139317512512207,0.0,1.5514593542320654e-05,0.24965256452560425,0.0022500576451420784,1763260743.0702932
4932,-0.0002019256353378296,,,475392,1.4528632164001465e-06,0.00020276010036468506,653.1591165065765,761.0,0.5121344327926636,0.0,1.4823348465142772e-05,-0.3814955949783325,0.0039341039955616,1763260744.1118925
4933,-0.006272338330745697,,,475520,5.0411559641361237e-05,-0.0004935925826430321,653.2694406509399,761.0,0.5674575567245483,0.0,1.4746543456567451e-05,0.19474846124649048,0.0027515266556292772,1763260744.2222166
4939,-0.001317562535405159,,,476160,8.879229426383972e-06,-0.00020572729408740997,653.8227233886719,761.0,0.44474390149116516,0.0,1.4362519323185552e-05,0.09819561243057251,0.002303318353369832,1763260744.7754993
4946,-0.0006635846802964807,,,476800,8.80751758813858e-06,6.468035280704498e-06,654.4237043857574,761.0,0.5195882320404053,0.0,1.397849428030895e-05,-5.6862831115722656e-05,704.0541381835938,1763260745.3764803
