losses/clipfrac,losses/entropy,charts/learning_rate,losses/explained_variance,losses/approx_kl,charts/episodic_return,charts/SPS,_runtime,losses/old_approx_kl,losses/policy_loss,_step,global_step,_timestamp,losses/value_loss,charts/episodic_length
0.0,0.5803490877151489,0.00011474654456833377,-0.3846421241760254,0.0001224139705300331,,650.0,503.8039252758026,-0.0015263808891177177,-0.004213206470012665,3259,308864,1763260594.2881713,0.00028765774914063513,
0.0,0.5637351274490356,0.00011397849448258057,-5.8531761169433594e-05,0.00018970109522342682,,651.0,505.06193709373474,0.0038179028779268265,-0.003812185488641262,3272,310144,1763260595.546183,294.6209716796875,
,,,,,414.0,,505.373850107193,,,3275,310463,1763260595.8580961,,414.0
0.0,0.48906803131103516,0.00011374807945685461,0.001141190528869629,0.0003039119765162468,,651.0,505.48096203804016,-0.004222269169986248,-0.0027638375759124756,3276,310528,1763260595.965208,610.3831176757812,
0.0,0.6033046841621399,0.00011251919931964949,0.00012302398681640625,4.066340625286102e-05,,653.0,507.60924553871155,0.0006596129387617111,-8.634105324745178e-05,3296,312576,1763260598.0934916,194.990966796875,
0.0,0.5294889807701111,0.00011228878429392353,-0.13305532932281494,0.0011437814682722092,,653.0,507.97683215141296,-0.001377243548631668,-0.011942587792873383,3299,312960,1763260598.4610782,0.00020291130931582302,
0.0,0.5423837900161743,0.00010998464131262153,0.000546574592590332,1.2156553566455841e-05,,656.0,511.8754186630249,9.031686931848526e-05,0.0008926689624786377,3338,316800,1763260602.3596647,327.0702819824219,
0.0,0.5339416861534119,0.00010913978621829301,-0.04458439350128174,4.156026989221573e-05,,657.0,513.240894317627,-0.0032571954652667046,-0.00013771653175354004,3351,318208,1763260603.7251403,0.00024607990053482354,
0.0,0.5338367223739624,0.00010883256618399173,-0.00018417835235595703,0.0002237679436802864,,657.0,513.7843732833862,0.0035078516229987144,-0.005249425768852234,3357,318720,1763260604.2686193,286.59906005859375,
0.0,0.5305287837982178,0.00010860215115826577,-0.21074306964874268,0.001300722360610962,,657.0,514.1554465293884,-0.01376735046505928,-0.0013542994856834412,3360,319104,1763260604.6396925,0.00035093282349407673,
0.0,0.5926513075828552,0.00010629800090100616,-0.023734569549560547,3.69194895029068e-05,,660.0,518.0658249855042,-0.0020247697830200195,-0.0019547492265701294,3398,322944,1763260608.550071,0.003010486252605915,
,,,,,500.0,,518.3527383804321,,,3401,323217,1763260608.8369844,,500.0
,,,,,500.0,,518.8912878036499,,,3406,323717,1763260609.3755338,,500.0
0.0,0.5432369709014893,0.00010576036584097892,2.7418136596679688e-05,0.00012059416621923447,,660.0,519.0125908851624,-0.0014707660302519798,-0.0019472427666187286,3407,323840,1763260609.496837,110.12091064453125,
0.0,0.5927139520645142,0.00010499232303118333,-0.0767136812210083,7.539521902799606e-05,,661.0,520.3260133266449,0.000989018939435482,-0.002793434076011181,3419,325120,1763260610.8102593,0.0002496064407750964,
0.0,0.5631828904151917,0.00010460829798830673,-0.00025177001953125,0.0001123528927564621,,662.0,520.975462436676,0.00022454746067523956,0.003005336970090866,3426,325760,1763260611.4597085,458.3277587890625,
0.0,0.5449639558792114,0.00010445468797115609,0.0070953369140625,0.0005070790648460388,,662.0,521.2380814552307,-0.003089623525738716,-0.006662791594862938,3428,326016,1763260611.7223275,0.0003885545302182436,
,,,,,500.0,,521.9051382541656,,,3435,326717,1763260612.3893843,,500.0
0.0,0.5774158239364624,0.00010314900282537565,-0.03321409225463867,0.0031335316598415375,,663.0,523.5274107456207,-0.015133827924728394,-0.0362212210893631,3450,328192,1763260614.0116568,0.0011705269571393728,
,,,,,487.0,,523.6018712520599,,,3451,328301,1763260614.0861173,,487.0
,,,,,429.0,,524.7004797458649,,,3462,329282,1763260615.1847258,,429.0
0.0,0.5622611045837402,0.00010161290265386924,-0.701530933380127,4.613026976585388e-05,,665.0,526.2576179504395,0.0001358482986688614,0.00019400008022785187,3476,330752,1763260616.741864,0.0011267848312854767,
0.0,0.5955810546875,0.0001014592926367186,-0.016590476036071777,5.0747767090797424e-05,,665.0,526.5416903495789,-0.0007807817310094833,-0.0014130137860774994,3479,331008,1763260617.0259364,0.003961659036576748,
0.0,0.5195224285125732,0.0001003072175080888,-0.46422791481018066,8.561648428440094e-06,,666.0,528.4104309082031,0.0008698301389813423,0.0002796649932861328,3498,332928,1763260618.894677,0.0034462895710021257,
0.0,0.5587207078933716,9.999999747378752e-05,-0.2541663646697998,0.000309244729578495,,666.0,528.946074962616,0.002830193378031254,-4.289299249649048e-05,3503,333440,1763260619.430321,0.004650391638278961,
0.0,0.5383213758468628,9.938555740518495e-05,-0.1854252815246582,5.0339847803115845e-05,,667.0,529.9835150241852,0.0029275957494974136,-0.0009827092289924622,3513,334464,1763260620.467761,0.003167702816426754,
0.0,0.5441349744796753,9.861751459538937e-05,0.23797589540481567,6.643589586019516e-05,,668.0,531.2968814373016,0.0002724612131714821,0.00018698722124099731,3525,335744,1763260621.7811275,0.00030839431565254927,
0.0,0.4879167377948761,9.792626951821148e-05,-0.00017845630645751953,0.00021934881806373596,,668.0,532.5544426441193,-0.005989944562315941,-0.0029497258365154266,3537,336896,1763260623.0386887,294.8397521972656,
0.0,0.5323528051376343,9.6850999398157e-05,0.12244725227355957,0.0005013709887862206,,670.0,534.4534091949463,0.0057266755029559135,-0.008613791316747665,3554,338688,1763260624.9376552,0.0002783888194244355,
,,,,,500.0,,534.4838080406189,,,3555,338782,1763260624.968054,,500.0
0.0,0.5500540733337402,9.554531425237656e-05,-4.4226646423339844e-05,0.00033999234437942505,,671.0,536.6401150226593,0.0015761610120534897,-0.003120318055152893,3576,340864,1763260627.124361,420.9937438964844,
0.0,0.5782396197319031,9.539170423522592e-05,0.08688467741012573,0.00012243632227182388,,671.0,536.8782250881195,0.0036658896133303642,-0.0016038790345191956,3578,341120,1763260627.362471,0.0004654164658859372,
0.0,0.5660138130187988,9.523809421807528e-05,8.046627044677734e-06,0.00024216622114181519,,671.0,537.1377251148224,0.0007280539721250534,-0.005820711143314838,3581,341376,1763260627.6219711,200.80752563476562,
0.0,0.5860671401023865,9.470045915804803e-05,-0.12360274791717529,0.00018259044736623764,,672.0,538.0682451725006,-0.0029183709993958473,-0.002301916480064392,3589,342272,1763260628.5524912,0.0003666127158794552,
0.0,0.5962911248207092,9.324116399511695e-05,-0.12990057468414307,0.0005193976685404778,,673.0,540.5141324996948,-0.004712347872555256,-0.012322388589382172,3613,344704,1763260630.9983785,0.00030457883258350194,
0.0,0.5596686601638794,9.270353621104732e-05,-0.07687926292419434,8.215568959712982e-05,,674.0,541.330352306366,0.002197153866291046,-0.003598317503929138,3622,345600,1763260631.8145983,0.0005659655435010791,
0.0,0.5954439640045166,9.162826609099284e-05,-2.8848648071289062e-05,7.204152643680573e-05,,675.0,543.0763123035431,-0.0004936177283525467,-0.003972437232732773,3640,347392,1763260633.5605583,0.0056637306697666645,
0.0,0.5409313440322876,9.062980097951367e-05,0.04488575458526611,4.83635812997818e-05,,676.0,544.7252230644226,0.0028619617223739624,-0.0008523687720298767,3656,349056,1763260635.209469,0.00040250885649584234,
0.0,0.5669664144515991,8.986175089376047e-05,4.315376281738281e-05,3.844127058982849e-05,,677.0,546.051887512207,0.0011989101767539978,-0.00029219314455986023,3669,350336,1763260636.5361335,888.3784790039062,
0.0,0.5850847959518433,8.924731082515791e-05,-1.5854835510253906e-05,0.00033937767148017883,,678.0,547.0957567691803,-0.002786867320537567,-0.0009124204516410828,3679,351360,1763260637.5800028,462.3441467285156,
,,,,,500.0,,547.49582862854,,,3683,351782,1763260637.9800746,,500.0
0.0,0.556090772151947,8.894009079085663e-05,0.00040024518966674805,0.00013698264956474304,,678.0,547.6105995178223,-0.002309473231434822,-0.0005903774872422218,3684,351872,1763260638.0948455,323.2239990234375,
0.0,0.5394514203071594,8.725038060219958e-05,0.10109198093414307,2.9306858777999878e-05,,680.0,550.5252606868744,0.0005692634731531143,0.001870105043053627,3711,354688,1763260641.0095067,0.00023166682512965053,
0.0,0.6022137999534607,8.717357559362426e-05,0.000344693660736084,1.579616218805313e-05,,680.0,550.6435987949371,0.00015375670045614243,-0.001661800779402256,3713,354816,1763260641.1278448,627.8709106445312,
0.0,0.5043548345565796,8.701997285243124e-05,0.61236572265625,8.91759991645813e-05,,680.0,550.8744807243347,0.004906639456748962,-0.0016176849603652954,3715,355072,1763260641.3587267,0.00028786950861103833,
0.0,0.5641772747039795,8.602150774095207e-05,0.0699927806854248,8.5475854575634e-05,,681.0,552.6136493682861,-8.572917431592941e-05,-0.0022518113255500793,3731,356736,1763260643.0978954,0.00022948851983528584,
0.0,0.6077553033828735,8.586789772380143e-05,-0.06063961982727051,3.4945085644721985e-05,,681.0,552.9070417881012,-0.0006791632622480392,-0.00030338019132614136,3734,356992,1763260643.3912878,0.0031426819041371346,
0.0,0.5961915850639343,8.456221257802099e-05,-0.16616785526275635,6.159674376249313e-05,,682.0,555.195508480072,2.9229559004306793e-05,-0.000997692346572876,3755,359168,1763260645.6797545,0.00043445342453196645,
0.0,0.5492976903915405,8.333333244081587e-05,-0.382824182510376,0.00011870451271533966,,683.0,557.354368686676,-0.0023523475974798203,0.0018992125988006592,3775,361216,1763260647.8386147,0.00030913492082618177,
0.0,0.5236617922782898,8.31029174150899e-05,-0.36778390407562256,1.7053447663784027e-05,,683.0,557.7796669006348,-9.736884385347366e-05,0.0002653151750564575,3779,361600,1763260648.263913,0.0006502261385321617,
0.0,0.5581443309783936,8.15668172435835e-05,-0.43491268157958984,0.00011260341852903366,,685.0,560.426974773407,-0.00031806062906980515,-0.002019454725086689,3804,364160,1763260650.9112208,0.00043174679740332067,
0.0,0.5235768556594849,8.141320722643286e-05,-0.03924405574798584,0.0003081774339079857,,685.0,560.6978278160095,0.005991914309561253,0.0008062124252319336,3807,364416,1763260651.1820738,0.003040648763999343,
0.0,0.6017358303070068,7.895545422798023e-05,-0.10552799701690674,2.1192245185375214e-05,,687.0,564.9422433376312,0.0011643515899777412,-0.00023820996284484863,3847,368512,1763260655.4264894,0.0028223160188645124,
,,,,,500.0,,568.4133412837982,,,3879,371782,1763260658.8975873,,500.0
0.0,0.5604403614997864,7.672810897929594e-05,-0.1514517068862915,1.0524876415729523e-05,,689.0,568.9445307254791,0.0018135132268071175,0.0007469067350029945,3883,372224,1763260659.4287767,0.0003729522868525237,
,,,,,500.0,,568.9873476028442,,,3884,372282,1763260659.4715936,,500.0
0.0,0.5897643566131592,7.649769395356998e-05,-0.3051227331161499,8.990895003080368e-05,,689.0,569.3687300682068,-0.0015324810519814491,-0.00034035835415124893,3887,372608,1763260659.852976,0.0005675740540027618,
0.0,0.5009805560112,7.626727892784402e-05,0.4872789978981018,2.0784325897693634e-05,,689.0,569.7939660549164,0.001655123196542263,-0.000850088894367218,3891,372992,1763260660.278212,0.0024506316985934973,
0.0,0.5523390173912048,7.58064488763921e-05,-0.5700216293334961,0.00010091345757246017,,690.0,570.6008388996124,0.0016741333529353142,-0.0018069222569465637,3898,373760,1763260661.085085,0.00041344761848449707,
0.0,0.5612780451774597,7.496160105802119e-05,0.06422173976898193,0.00023098289966583252,,690.0,572.038182258606,0.0007367376238107681,0.0006205625832080841,3912,375168,1763260662.5224283,0.0005716590094380081,
0.0,0.5706016421318054,7.480799104087055e-05,-0.07934021949768066,4.970468580722809e-05,,690.0,572.3261520862579,-0.00010370835661888123,-0.003521217033267021,3915,375424,1763260662.810398,0.003447105875238776,
,,,,,500.0,,573.6599407196045,,,3928,376782,1763260664.1441867,,500.0
0.0,0.5705341696739197,7.304147584363818e-05,-0.00017154216766357422,3.2866373658180237e-06,,692.0,575.3707058429718,-2.7303583920001984e-05,8.9988112449646e-05,3944,378368,1763260665.8549519,599.7322387695312,
0.0,0.6029310822486877,7.296467083506286e-05,-0.14231514930725098,0.00021547358483076096,,692.0,575.4979672431946,-0.0007742522284388542,-0.007535494863986969,3945,378496,1763260665.9822133,0.0031231585890054703,
0.0,0.5719443559646606,7.288786582648754e-05,-0.08342790603637695,0.00011040270328521729,,692.0,575.6538951396942,0.0026467572897672653,0.004193603992462158,3946,378624,1763260666.1381412,0.0005739491898566484,
0.0,0.558485746383667,7.242703577503562e-05,4.7266483306884766e-05,5.549285560846329e-05,,693.0,576.4110245704651,-8.075498044490814e-06,-0.00019156187772750854,3954,379392,1763260666.8952706,320.6203308105469,
0.0,0.5222777724266052,7.188940071500838e-05,-4.5180320739746094e-05,1.7105601727962494e-05,,693.0,577.3131945133209,-0.0008336612954735756,-0.002256542444229126,3963,380288,1763260667.7974405,517.1842651367188,
0.0,0.5433464050292969,7.150537567213178e-05,-0.34476637840270996,0.00010200776159763336,,693.0,577.9830591678619,-0.0024963412433862686,-0.0008857604116201401,3969,380928,1763260668.4673052,0.002904108026996255,
0.0,0.5118073225021362,7.073732558637857e-05,-0.10526394844055176,0.0002851039171218872,,694.0,579.1879534721375,-0.0036863964051008224,-0.0012866780161857605,3981,382208,1763260669.6721995,0.0003993195132352412,
0.0,0.5346530079841614,7.066052057780325e-05,1.0907649993896484e-05,0.00011814665049314499,,694.0,579.3088381290436,-0.0006988821551203728,-0.0030891522765159607,3983,382336,1763260669.7930841,349.25909423828125,
,,,,,500.0,,580.7588994503021,,,3997,383782,1763260671.2431455,,500.0
0.0,0.5054033994674683,6.835637759650126e-05,0.14112311601638794,1.224130392074585e-05,,696.0,583.2341091632843,-2.444535493850708e-05,0.0009157955646514893,4020,386176,1763260673.7183552,0.0002939016849268228,
0.0,0.5586255192756653,6.597542233066633e-05,0.08193987607955933,5.7196244597435e-05,,698.0,587.3123261928558,0.0014145411550998688,0.0009734742343425751,4059,390144,1763260677.7965722,0.0005609516520053148,
0.0,0.5649892091751099,6.428571214200929e-05,-0.25736820697784424,5.242787301540375e-05,,700.0,590.2236878871918,-0.002751454710960388,-0.001267584040760994,4087,392960,1763260680.707934,0.003027265425771475,
0.0,0.4967191815376282,6.405529711628333e-05,-0.00022268295288085938,1.4346092939376831e-05,,700.0,590.6063053607941,-0.0004614144563674927,0.0003228187561035156,4091,393344,1763260681.0905514,574.2536010742188,
,,,,,500.0,,591.9791450500488,,,4105,394782,1763260682.463391,,500.0
0.0,0.5398905873298645,6.290322926361114e-05,-0.008532166481018066,4.445202648639679e-06,,701.0,592.4821848869324,0.00046794768422842026,-0.0003195628523826599,4109,395264,1763260682.966431,0.0004945731488987803,
,,,,,500.0,,593.0375699996948,,,4115,395782,1763260683.521816,,500.0
,,,,,500.0,,593.4617421627045,,,4119,396282,1763260683.9459882,,500.0
,,,,,500.0,,596.0009481906891,,,4144,398782,1763260686.4851942,,500.0
0.0,0.4982897639274597,6.044546898920089e-05,-6.67572021484375e-05,5.7923607528209686e-05,,703.0,596.6186423301697,-0.0013072127476334572,0.002879668027162552,4150,399360,1763260687.1028883,838.679443359375,
0.0,0.5376477241516113,5.9293393860571086e-05,-0.16299593448638916,0.00013389531522989273,,704.0,598.5922620296478,-0.00015373434871435165,-0.004339404404163361,4168,401280,1763260689.076508,0.0005215458804741502,
0.0,0.5709015727043152,5.837173739564605e-05,-8.845329284667969e-05,3.432389348745346e-05,,705.0,600.1530034542084,0.0008487338200211525,0.003008797764778137,4184,402816,1763260690.6372495,577.1956787109375,
0.0,0.5821303129196167,5.775729732704349e-05,-2.9087066650390625e-05,4.0668994188308716e-05,,705.0,601.1770198345184,-0.001988716423511505,0.0010943859815597534,4194,403840,1763260691.6612659,253.2075958251953,
0.0,0.6096964478492737,5.745007729274221e-05,-4.7206878662109375e-05,4.13721427321434e-05,,706.0,601.6671912670135,0.0019937576726078987,-0.0016498863697052002,4199,404352,1763260692.1514373,357.694580078125,
0.0,0.5177879929542542,5.59139771212358e-05,-0.24190139770507812,0.00011000689119100571,,707.0,604.1666915416718,0.0023265210911631584,-0.0010052099823951721,4224,406912,1763260694.6509376,0.002838871441781521,
0.0,0.5242825150489807,5.560675708693452e-05,-0.14999401569366455,2.0101666450500488e-05,,707.0,604.6804594993591,-0.0016660448163747787,-0.000411301851272583,4229,407424,1763260695.1647055,0.0027116844430565834,
0.0,0.5757712125778198,5.4761905630584806e-05,-2.4318695068359375e-05,4.826672375202179e-05,,708.0,605.9559502601624,0.004478767514228821,-0.0006090644747018814,4243,408832,1763260696.4401963,595.7822875976562,
0.0,0.5155963897705078,5.4531490604858845e-05,-0.13289928436279297,1.5585683286190033e-05,,708.0,606.2816092967987,0.00016353372484445572,-0.0006412789225578308,4246,409216,1763260696.7658553,0.0004646771412808448,
,,,,,500.0,,606.7780902385712,,,4252,409782,1763260697.2623363,,500.0
0.0,0.595233142375946,5.4070660553406924e-05,-0.03070080280303955,1.71661376953125e-05,,709.0,606.9814264774323,0.00202961266040802,0.0010036192834377289,4254,409984,1763260697.4656725,0.002600965090095997,
0.0,0.6105552315711975,5.3993855544831604e-05,0.03739112615585327,4.868023097515106e-06,,709.0,607.0907185077667,-0.00038942229002714157,0.00040449202060699463,4255,410112,1763260697.5749645,0.0007224014261737466,
0.0,0.546212375164032,5.291858542477712e-05,-7.915496826171875e-05,4.5367516577243805e-05,,710.0,608.6692380905151,-0.0008118851110339165,-0.001945585012435913,4273,411904,1763260699.153484,152.3389129638672,
,,,,,500.0,,608.9671967029572,,,4276,412282,1763260699.4514427,,500.0
0.0,0.564233124256134,5.268817039905116e-05,-1.8477439880371094e-05,4.2436644434928894e-05,,710.0,609.0382153987885,0.0003644432872533798,-0.0013674646615982056,4277,412288,1763260699.5224614,415.7667541503906,
0.0,0.6056622266769409,5.261136539047584e-05,0.019688963890075684,6.76419585943222e-05,,710.0,609.1471943855286,0.0012357402592897415,-0.0015861913561820984,4278,412416,1763260699.6314404,0.002646839478984475,
0.0,0.5201699733734131,5.1996928959852085e-05,0.011065065860748291,2.649053931236267e-05,,711.0,610.0670161247253,0.0002113673835992813,-0.0006278194487094879,4288,413440,1763260700.5512621,0.0028325808234512806,
0.0,0.5608357787132263,5.1843318942701444e-05,0.1646103858947754,2.553686499595642e-06,,711.0,610.2855412960052,0.0003549102693796158,0.0001442357897758484,4290,413696,1763260700.7697873,0.0005909716710448265,
0.0,0.5459805727005005,5.1766513934126124e-05,7.331371307373047e-05,4.186294972896576e-06,,711.0,610.3982751369476,0.0006911540403962135,0.00023654848337173462,4292,413824,1763260700.8825212,302.84344482421875,
0.0,0.5720176696777344,5.038402377977036e-05,0.09701251983642578,0.00023887492716312408,,713.0,612.5354590415955,0.00039085373282432556,-0.009203173220157623,4314,416128,1763260703.019705,0.0008613773388788104,
0.0,0.562597930431366,5.01536087540444e-05,0.005511581897735596,6.049498915672302e-05,,713.0,612.8898091316223,0.0007331222295761108,0.0015277490019798279,4318,416512,1763260703.3740551,0.002495426684617996,
0.0,0.5789757966995239,4.846390220336616e-05,-1.1086463928222656e-05,3.5099685192108154e-05,,714.0,615.456209897995,0.0024104490876197815,0.0024276934564113617,4346,419328,1763260705.940456,680.439208984375,
0.0,0.564583957195282,4.7235022066161036e-05,-1.71661376953125e-05,4.539266228675842e-06,,716.0,617.2892761230469,-0.00016158819198608398,0.0008824244141578674,4366,421376,1763260707.7735221,462.05291748046875,
0.0,0.5833581686019897,4.6850997023284435e-05,-0.05733776092529297,3.8924627006053925e-05,,716.0,617.8381130695343,-0.0006770053878426552,-0.00048129260540008545,4372,422016,1763260708.322359,0.0019687628373503685,
0.0,0.5654990077018738,4.6543776988983154e-05,-0.06210219860076904,3.5315752029418945e-05,,716.0,618.312744140625,0.003542643040418625,-0.0004693176597356796,4377,422528,1763260708.7969902,0.002064838306978345,
0.0,0.5420348644256592,4.646697561838664e-05,0.0985877513885498,0.0001316247507929802,,717.0,618.4216661453247,0.0002921922132372856,-0.0024747848510742188,4378,422656,1763260708.9059122,0.0006363204447552562,
0.0,0.575023353099823,4.59293405583594e-05,-0.023960232734680176,0.0001116730272769928,,717.0,619.2355699539185,0.00044659897685050964,-0.002160198986530304,4387,423552,1763260709.719816,0.0009457485284656286,
0.0,0.584157407283783,4.539170549833216e-05,-0.10031867027282715,4.459172487258911e-05,,718.0,620.004974603653,-0.000780181959271431,-0.003506166860461235,4396,424448,1763260710.4892206,0.0023423228412866592,
0.0,0.5798061490058899,4.4316435378277674e-05,-0.04662752151489258,2.782978117465973e-05,,719.0,621.6112775802612,-0.0010893158614635468,0.0017860308289527893,4413,426240,1763260712.0955236,0.0005753888399340212,
0.0,0.5919188261032104,4.4239630369702354e-05,-2.1576881408691406e-05,1.317821443080902e-06,,719.0,621.7225558757782,-2.897065132856369e-05,-0.00020049698650836945,4415,426368,1763260712.206802,546.1390991210938,
0.0,0.5975757837295532,4.170506872469559e-05,-0.028662800788879395,2.5064684450626373e-05,,721.0,625.4880340099335,-0.0017182352021336555,0.0016522035002708435,4456,430592,1763260715.97228,0.0008663480402901769,
0.0,0.5928768515586853,4.086021363036707e-05,-0.018040776252746582,2.73827463388443e-05,,722.0,626.729786157608,0.00123552605509758,-0.0017009526491165161,4470,432000,1763260717.2140322,0.0022809207439422607,
,,,,,500.0,,627.392041683197,,,4478,432782,1763260717.8762877,,500.0
0.0,0.5808764100074768,4.0245777199743316e-05,-0.09941577911376953,4.413537681102753e-06,,723.0,627.6468045711517,6.292294710874557e-05,-0.00029446184635162354,4480,433024,1763260718.1310506,0.0022975243628025055,
,,,,,500.0,,628.7030553817749,,,4492,434282,1763260719.1873014,,500.0
0.0,0.5591546893119812,3.924731208826415e-05,-0.3582024574279785,1.69314444065094e-05,,724.0,629.104686498642,-0.0014056861400604248,-0.0007319319993257523,4496,434688,1763260719.5889325,0.0005867787403985858,
0.0,0.5311660766601562,3.917050707968883e-05,0.0003095865249633789,2.787448465824127e-06,,724.0,629.2164106369019,0.00010919291526079178,2.8658658266067505e-05,4498,434816,1763260719.7006567,713.4774780273438,
0.0,0.6008731126785278,3.778801692533307e-05,-0.0030748844146728516,2.6465393602848053e-05,,725.0,631.2605741024017,0.0005580438300967216,0.001476626843214035,4520,437120,1763260721.74482,0.000856580852996558,
,,,,,500.0,,631.3837413787842,,,4522,437282,1763260721.8679874,,500.0
0.0,0.577160656452179,3.755760189960711e-05,-0.014328718185424805,2.0969659090042114e-05,,725.0,631.5889098644257,0.0008615944534540176,-0.0019967854022979736,4524,437504,1763260722.0731559,0.001965421251952648,
0.0,0.5492626428604126,3.7480800529010594e-05,-0.04428386688232422,3.24007123708725e-05,,726.0,631.7048232555389,-0.000600302591919899,-0.001144707202911377,4525,437632,1763260722.1890693,0.000976944575086236,
,,,,,500.0,,631.8552076816559,,,4527,437782,1763260722.3394537,,500.0
0.0,0.4695953130722046,3.717358049470931e-05,0.0011327266693115234,1.5168450772762299e-05,,726.0,632.1761093139648,-0.0018531559035182,0.0018929243087768555,4531,438144,1763260722.6603553,440.5254211425781,
0.0,0.5872411131858826,3.701997047755867e-05,-0.010592341423034668,1.4435499906539917e-06,,726.0,632.3959364891052,0.000520557165145874,-0.00024505332112312317,4533,438400,1763260722.8801825,0.0010524682002142072,
0.0,0.5393628478050232,3.694316546898335e-05,-0.1348586082458496,8.881092071533203e-06,,726.0,632.5044469833374,4.838220775127411e-05,-0.0006828010082244873,4534,438528,1763260722.988693,0.0008524853619746864,
0.0,0.5766642093658447,3.640553040895611e-05,0.07023394107818604,0.0001111011952161789,,727.0,633.3217761516571,0.003311712294816971,-0.0038916803896427155,4543,439424,1763260723.8060222,0.0010796126443892717,
,,,,,500.0,,634.3831398487091,,,4555,440625,1763260724.8673859,,500.0
0.0,0.597376823425293,3.556067531462759e-05,-0.069985032081604,8.04942101240158e-06,,727.0,634.5847134590149,0.0005854209885001183,-0.00037807226181030273,4557,440832,1763260725.0689595,0.0023018047213554382,
0.0,0.5716596841812134,3.525345528032631e-05,0.03289151191711426,2.9139220714569092e-05,,728.0,635.0667445659637,-0.0009159576147794724,-0.0020071789622306824,4562,441344,1763260725.5509906,0.0021188100799918175,
0.0,0.5689096450805664,3.440860382397659e-05,-1.4901161193847656e-05,3.536045551300049e-05,,728.0,636.3055684566498,-0.0012728925794363022,-0.0016904957592487335,4576,442752,1763260726.7898145,0.0008710187976248562,
,,,,,500.0,,638.8174016475677,,,4604,445625,1763260729.3016477,,500.0
0.0,0.5464694499969482,3.2104453566716984e-05,0.023805737495422363,6.243214011192322e-05,,731.0,639.750944852829,0.0024897288531064987,-0.0010159388184547424,4613,446592,1763260730.2351909,0.0005615019472315907,
0.0,0.5905953049659729,3.133640711894259e-05,-0.0027314424514770508,2.2603198885917664e-06,,731.0,640.883358001709,0.0007748128846287727,-0.00044924020767211914,4626,447872,1763260731.367604,0.0019483964424580336,
0.0,0.5308836698532104,3.079877205891535e-05,-0.17904961109161377,7.393211126327515e-05,,732.0,641.6839981079102,0.0008874665945768356,0.0005897954106330872,4635,448768,1763260732.1682441,0.0022916703019291162,
0.0,0.5737560391426086,3.0414747016038746e-05,-0.029825925827026367,3.1122006475925446e-05,,732.0,642.2701783180237,-0.0005138823762536049,-0.0012017786502838135,4641,449408,1763260732.7544243,0.0009537505684420466,
0.0,0.5806134939193726,3.0261136998888105e-05,-7.843971252441406e-05,1.0048970580101013e-06,,732.0,642.5076806545258,0.00013053137809038162,0.00021897628903388977,4644,449664,1763260732.9919267,366.53179931640625,
0.0,0.5668326616287231,2.9185868697823025e-05,-0.004149317741394043,2.154521644115448e-05,,733.0,644.1383941173553,-0.00035194866359233856,-0.0010945573449134827,4661,451456,1763260734.6226401,0.0008231484098359942,
0.0,0.5424425601959229,2.8417818612069823e-05,-0.00012087821960449219,3.6405399441719055e-06,,734.0,645.3127801418304,4.139263182878494e-05,-2.086162567138672e-07,4675,452736,1763260735.7970262,636.850341796875,
0.0,0.49978792667388916,2.7419355319580063e-05,-0.17946624755859375,1.8716789782047272e-05,,735.0,646.7711398601532,-0.0007636463269591331,-0.0012815743684768677,4691,454400,1763260737.2553859,0.002034528413787484,
,,,,,500.0,,648.3921117782593,,,4709,456196,1763260738.8763578,,500.0
,,,,,500.0,,648.7940344810486,,,4713,456696,1763260739.2782805,,500.0
,,,,,500.0,,651.0551121234894,,,4738,459196,1763260741.5393581,,500.0
0.0,0.5735029578208923,2.45007686316967e-05,0.00018775463104248047,1.7546117305755615e-06,,738.0,651.1439447402954,0.00032945722341537476,0.0002545490860939026,4739,459264,1763260741.6281908,643.554443359375,
0.0,0.6011637449264526,2.434715861454606e-05,0.09727597236633301,9.67457890510559e-06,,738.0,651.3599984645844,0.0003463979810476303,-0.0009695515036582947,4741,459520,1763260741.8442445,0.000830067612696439,
,,,,,500.0,,651.4897401332855,,,4743,459696,1763260741.9739861,,500.0
0.0,0.569026529788971,2.3579108528792858e-05,2.008676528930664e-05,3.8994476199150085e-06,,739.0,652.4906830787659,0.0003813197836279869,-0.0002781599760055542,4754,460800,1763260742.974929,456.6233215332031,
,,,,,228.0,,652.531656742096,,,4755,460924,1763260743.0159028,,228.0
0.0,0.6003181338310242,2.2503840227727778e-05,0.0371013879776001,1.1082738637924194e-06,,739.0,654.0989301204681,1.2794509530067444e-05,0.00019174814224243164,4772,462592,1763260744.5831761,0.001971714198589325,
0.0,0.5569528937339783,2.165898695238866e-05,1.329183578491211e-05,2.644956111907959e-07,,740.0,655.3465256690979,0.00015774182975292206,0.0001859217882156372,4786,464000,1763260745.8307717,319.998046875,
0.0,0.5957596302032471,2.158218194381334e-05,0.1211889386177063,4.1192397475242615e-06,,740.0,655.4560303688049,-0.0005929647013545036,-0.0008519850671291351,4787,464128,1763260745.9402764,0.0019774495158344507,
0.0,0.5374882817268372,2.150537693523802e-05,-0.14547431468963623,1.0096468031406403e-05,,740.0,655.5659682750702,-0.0004498092457652092,-8.558109402656555e-05,4788,464256,1763260746.0502143,0.0011651577660813928,
