global_step,losses/value_loss,charts/episodic_length,charts/learning_rate,losses/explained_variance,_timestamp,charts/SPS,losses/clipfrac,losses/policy_loss,_runtime,charts/episodic_return,losses/entropy,losses/approx_kl,losses/old_approx_kl,_step
163072,250.40733337402344,,0.00020222734019625932,5.990266799926758e-05,1763260407.789214,565.0,0.0,-0.0007963366806507111,317.54519391059875,,0.5239211916923523,0.0001787012442946434,-0.001837744377553463,1823
166016,0.00018139189342036843,,0.00020046082499902695,0.05444985628128052,1763260411.228399,568.0,0.0,-0.004770033061504364,320.98437905311584,,0.5419707298278809,0.0004593217745423317,0.00424943957477808,1851
166528,0.00018791134061757475,,0.00020015360496472567,-0.04201829433441162,1763260411.9211977,569.0,0.0,-0.003980882465839386,321.6771776676178,,0.4918334484100342,0.001207105815410614,-0.003367150202393532,1856
167680,109.9838638305664,,0.0001994623598875478,6.884336471557617e-05,1763260413.866977,569.0,0.0,9.73232090473175e-05,323.6229569911957,,0.5090901255607605,0.00015006214380264282,0.005297793075442314,1868
168192,0.004228170029819012,,0.0001991551398532465,-0.2695578336715698,1763260414.6430285,569.0,0.0,-0.00010823830962181091,324.39900851249695,,0.48725244402885437,5.227886140346527e-05,-0.00032477453351020813,1873
168576,347.35284423828125,,0.00019892472482752055,-2.4318695068359375e-05,1763260415.0745249,570.0,0.0,0.0018449872732162476,324.8305048942566,,0.5726559162139893,0.00023974105715751648,0.000326571986079216,1877
169557,,500.0,,,1763260416.0908105,,,,325.8467905521393,500.0,,,,1886
170496,0.0002673077106010169,,0.00019777266425080597,0.15835189819335938,1763260417.1694474,572.0,0.0,-0.012586191296577454,326.9254274368286,,0.47899478673934937,0.0015244241803884506,0.005076495930552483,1895
171264,0.006848326418548822,,0.00019731183419935405,0.09431886672973633,1763260417.9680076,573.0,0.0,-0.007287587039172649,327.7239875793457,,0.5337854027748108,0.0019185934215784073,0.004649356007575989,1903
171557,,500.0,,,1763260418.266627,,,,328.022607088089,500.0,,,,1906
172800,0.005352608393877745,,0.0001963901740964502,-0.23776519298553467,1763260419.588511,575.0,0.00390625,-0.011121228337287903,329.34449100494385,,0.5053715109825134,0.0023038433864712715,-0.005459926091134548,1918
173056,0.0001364860072499141,,0.00019623656407929957,0.24445825815200806,1763260419.8612642,576.0,0.0,-0.006186774931848049,329.6172442436218,,0.5603331327438354,0.00021117273718118668,-0.0007934710010886192,1920
175557,,500.0,,,1763260422.6113791,,,,332.36735916137695,500.0,,,,1945
176957,,400.0,,,1763260424.1764774,,,,333.932457447052,400.0,,,,1959
178077,,59.0,,,1763260426.062565,,,,335.8185451030731,59.0,,,,1973
179200,710.935302734375,,0.0001925499236676842,0.000977933406829834,1763260427.9611483,580.0,0.0,0.016720764338970184,337.71712827682495,,0.49650025367736816,0.0008907532319426537,-0.01037848275154829,1985
179840,0.0013045030646026134,,0.0001921658986248076,-0.006031632423400879,1763260429.0117865,580.0,0.0,0.001179717481136322,338.7677664756775,,0.5008113980293274,0.00136549212038517,0.014175327494740486,1991
180992,0.0002694261784199625,,0.00019147465354762971,-0.6586538553237915,1763260430.9514167,581.0,0.013671875,-0.00164785236120224,340.70739674568176,,0.44783687591552734,0.0019224053248763084,-0.004394360817968845,2002
181504,0.00044051528675481677,,0.00019116743351332843,-0.7544238567352295,1763260431.8008685,581.0,0.0,-0.0010363981127738953,341.556848526001,,0.5757033228874207,7.935147732496262e-05,0.00042411405593156815,2007
182516,,500.0,,,1763260433.391087,,,,343.1470670700073,500.0,,,,2016
182784,0.0001251205976586789,,0.00019039938342757523,0.30340731143951416,1763260434.0146115,581.0,0.0,-0.007596194744110107,343.77059149742126,,0.5694898962974548,0.0035605281591415405,0.010235527530312538,2019
183296,0.00039845096762292087,,0.00019009216339327395,-0.09616124629974365,1763260434.848724,581.0,0.0,-0.0029383841902017593,344.60470390319824,,0.5578411817550659,0.00012683682143688202,-0.0029165707528591156,2024
183552,430.28436279296875,,0.0001899385533761233,8.165836334228516e-06,1763260435.2722182,581.0,0.0,-0.004378266632556915,345.0281982421875,,0.5995087623596191,0.0002995505928993225,-0.005754837766289711,2027
183808,0.00043702899711206555,,0.00018978494335897267,-0.07024455070495605,1763260435.5924807,581.0,0.0,-0.002599489875137806,345.3484606742859,,0.560133159160614,0.0015733921900391579,0.012357397936284542,2029
184320,0.0003319534589536488,,0.0001894777233246714,0.08589774370193481,1763260436.1507328,581.0,0.0,-0.011151723563671112,345.90671277046204,,0.5297253131866455,0.0007227789610624313,-0.0028732549399137497,2034
185472,0.00016679444524925202,,0.0001887864782474935,-0.23802709579467773,1763260437.4221132,583.0,0.0,-0.007702924311161041,347.17809319496155,,0.5592619776725769,0.0008125202730298042,0.004446881823241711,2045
186016,,500.0,,,1763260438.0083914,,,,347.7643713951111,500.0,,,,2051
186112,886.1629638671875,,0.0001884024532046169,-3.504753112792969e-05,1763260438.1527562,583.0,0.0,-0.002001643180847168,347.90873622894287,,0.5281705856323242,4.331953823566437e-05,0.0002248026430606842,2052
188016,,500.0,,,1763260440.1147828,,,,349.8707628250122,500.0,,,,2070
188544,494.62286376953125,,0.00018694315804168582,-7.271766662597656e-06,1763260440.8142283,586.0,0.0,-0.005807267501950264,350.57020831108093,,0.5134630799293518,0.0012045735493302345,0.014535652473568916,2076
190336,0.0001959978399099782,,0.00018586790247354656,-0.11241447925567627,1763260443.964446,586.0,0.005859375,0.013800486922264099,353.7204260826111,,0.5683364272117615,0.0017710570245981216,-0.00690445676445961,2093
190464,0.0002947817847598344,,0.00018579109746497124,-2.4896702766418457,1763260444.148437,586.0,0.0,-0.0013285577297210693,353.90441703796387,,0.5236709117889404,0.00012740399688482285,0.00033291149884462357,2094
192768,0.003591058775782585,,0.00018440860731061548,-0.2551232576370239,1763260448.2003047,586.0,0.0,-0.00109148770570755,357.95628476142883,,0.5621840357780457,0.0002845553681254387,-0.004646184854209423,2117
195200,0.005340783856809139,,0.0001829493121476844,-0.35433971881866455,1763260452.5921798,585.0,0.0,-0.007240394130349159,362.34815979003906,,0.5799307227134705,0.0006795134395360947,-0.002687780186533928,2141
195712,0.005188695155084133,,0.00018264209211338311,-0.16030776500701904,1763260453.4881663,585.0,0.0,0.0008364245295524597,363.2441463470459,,0.5111550092697144,0.0003326982259750366,0.008676091209053993,2146
195840,0.0005610988009721041,,0.0001825652871048078,-0.09404659271240234,1763260453.707872,585.0,0.0,-0.002741307020187378,363.46385192871094,,0.4510323405265808,0.0016161072999238968,0.0044524893164634705,2147
195968,0.0002376072807237506,,0.00018248848209623247,-0.3021646738052368,1763260453.9157703,585.0,0.0,0.0022591911256313324,363.67175030708313,,0.5057694911956787,0.0002715606242418289,-0.001225324347615242,2148
196608,426.9176940917969,,0.00018210445705335587,-0.00012826919555664062,1763260455.00152,585.0,0.0,0.0008992478251457214,364.7574999332428,,0.4781309962272644,0.00033484864979982376,-0.0016659582033753395,2155
198516,,500.0,,,1763260458.1183796,,,,367.87435960769653,500.0,,,,2172
199808,0.00016560626681894064,,0.00018018433183897287,-0.17025208473205566,1763260460.0087664,586.0,0.0,-0.005472511053085327,369.764746427536,,0.5878491401672363,0.0014226585626602173,-0.010295581072568893,2185
200516,,500.0,,,1763260460.7655172,,,,370.52149724960327,500.0,,,,2192
201088,353.3318176269531,,0.00017941628175321966,0.0001227259635925293,1763260461.4795687,587.0,0.0,0.003725036047399044,371.2355487346649,,0.5620802640914917,0.0006756223738193512,0.010349946096539497,2198
201216,0.004339313134551048,,0.00017933947674464434,-0.045571208000183105,1763260461.6156554,588.0,0.0,0.0007430389523506165,371.3716354370117,,0.5430908799171448,0.0003196811303496361,0.0036940807476639748,2199
202496,0.00012561475159600377,,0.00017857142665889114,0.14285171031951904,1763260463.024555,589.0,0.0,0.0019839629530906677,372.7805349826813,,0.48623353242874146,0.0016845352947711945,0.0031349603086709976,2211
202752,0.00483814487233758,,0.0001784178166417405,-0.17559075355529785,1763260463.3230517,589.0,0.0,0.0006194859743118286,373.0790317058563,,0.556367039680481,2.0119361579418182e-05,-6.539095193147659e-05,2214
203392,0.00020009289437439293,,0.0001780337915988639,-0.03763091564178467,1763260464.0262034,590.0,0.0,-0.0032137110829353333,373.7821834087372,,0.48418256640434265,0.001550133340060711,0.014304605312645435,2220
203648,0.004912998992949724,,0.00017788018158171326,-0.10351276397705078,1763260464.3162026,590.0,0.0,-0.009164109826087952,374.0721826553345,,0.5350932478904724,0.0006812112405896187,-0.001315404660999775,2223
203904,0.00013525946997106075,,0.00017772657156456262,0.023803353309631348,1763260464.610878,590.0,0.0,-0.0005494952201843262,374.3668580055237,,0.5246261358261108,0.00028364453464746475,0.0022149523720145226,2225
204016,,500.0,,,1763260464.664686,,,,374.4206659793854,500.0,,,,2226
204032,374.4331970214844,,0.0001776497665559873,-4.470348358154297e-05,1763260464.7780113,590.0,0.0,-0.0003932919353246689,374.5339913368225,,0.46508684754371643,9.166169911623001e-05,-0.00045358482748270035,2227
204516,,500.0,,,1763260465.2219224,,,,374.97790241241455,500.0,,,,2231
204928,7.32448825147003e-05,,0.00017711213149596006,-0.06347668170928955,1763260465.7505374,591.0,0.0,0.012148234993219376,375.5065174102783,,0.5334152579307556,0.001367354765534401,0.011357121169567108,2235
205516,,500.0,,,1763260466.3665156,,,,376.1224956512451,500.0,,,,2241
206208,0.005392082035541534,,0.00017634408141020685,-0.22234618663787842,1763260467.2259874,592.0,0.0,-0.0062415748834609985,376.98196744918823,,0.5480989813804626,0.0019426578655838966,-0.0020362036302685738,2248
206464,0.00017488212324678898,,0.00017619047139305621,-0.1863701343536377,1763260467.4823456,593.0,0.0,-0.0019879359751939774,377.2383255958557,,0.5737595558166504,5.248747766017914e-05,0.0013931803405284882,2250
206720,0.0054212589748203754,,0.00017603686137590557,-0.1564730405807495,1763260467.7723994,593.0,0.0,-0.004263853654265404,377.5283794403076,,0.49816960096359253,0.0002659466117620468,-0.0010957494378089905,2253
208640,140.29811096191406,,0.00017488478624727577,0.0003978610038757324,1763260469.9147446,595.0,0.0,0.006368117406964302,379.67072463035583,,0.5743875503540039,0.0011550560593605042,-0.015809567645192146,2272
209516,,500.0,,,1763260470.7779326,,,,380.5339126586914,500.0,,,,2280
211016,,500.0,,,1763260472.3702514,,,,382.12623143196106,500.0,,,,2295
211328,0.0004388105880934745,,0.00017327189561910927,-0.2354748249053955,1763260472.7601597,598.0,0.0,-0.0012880032882094383,382.5161397457123,,0.5257463455200195,0.000646788626909256,-0.012578271329402924,2298
212516,,500.0,,,1763260474.000656,,,,383.75663590431213,500.0,,,,2310
212736,0.005272282287478447,,0.00017242704052478075,0.15626060962677002,1763260474.2636833,599.0,0.0,0.0024977698922157288,384.0196633338928,,0.47836536169052124,0.0008331378921866417,0.004096359945833683,2312
213376,0.00032506894785910845,,0.00017204301548190415,-0.12669622898101807,1763260474.945037,600.0,0.0,-0.006837761960923672,384.7010169029236,,0.5589693784713745,0.0006134528666734695,-0.0040741655975580215,2318
213760,0.003856014460325241,,0.0001718126004561782,-0.13291585445404053,1763260475.3494236,600.0,0.0,-0.0021852999925613403,385.1054036617279,,0.503183126449585,6.178580224514008e-05,0.00018574856221675873,2322
214016,709.50927734375,500.0,0.00017165899043902755,-0.0001583099365234375,1763260475.6246512,600.0,0.0,-0.006128832697868347,385.3806312084198,500.0,0.4860513508319855,0.0008975984528660774,-0.0035218698903918266,2324
214528,500.6191711425781,,0.00017135177040472627,-5.3048133850097656e-05,1763260476.162656,601.0,0.0,0.0036817770451307297,385.9186360836029,,0.48506128787994385,0.001558372750878334,0.0076934583485126495,2329
215552,628.1083984375,,0.0001707373303361237,-3.3855438232421875e-05,1763260477.207419,602.0,0.0,-0.0017617642879486084,386.96339893341064,,0.5096056461334229,2.3098662495613098e-05,0.0012446660548448563,2339
215936,583.5030517578125,,0.00017050691531039774,0.0003132820129394531,1763260477.6304898,602.0,0.0,0.002211020328104496,387.3864698410034,,0.4396148920059204,5.890987813472748e-05,-0.0025681573897600174,2343
216448,523.6060180664062,,0.00017019969527609646,-4.220008850097656e-05,1763260478.1943343,603.0,0.0,0.006348848342895508,387.950314283371,,0.5099407434463501,0.00033393315970897675,-0.0020480677485466003,2348
217088,0.002933724783360958,,0.00016981567023321986,0.011784732341766357,1763260478.900513,603.0,0.0,-0.00439043715596199,388.6564929485321,,0.5205911993980408,0.00012251082807779312,-0.0007429784163832664,2354
217984,366.8282470703125,,0.00016927803517319262,-0.000118255615234375,1763260479.855984,604.0,0.0,0.0023345183581113815,389.61196398735046,,0.5031824707984924,0.0002758270129561424,-0.004159440286457539,2363
220672,0.00036370608722791076,,0.0001676651299931109,-0.05767345428466797,1763260482.7557511,607.0,0.0,0.0002648010849952698,392.5117311477661,,0.5233427882194519,0.0012259967625141144,-0.014809347689151764,2389
221184,0.000495367159601301,,0.00016735790995880961,-0.0934135913848877,1763260483.3108006,607.0,0.0,-0.000331975519657135,393.0667805671692,,0.5827742218971252,0.0006839921697974205,0.007628974504768848,2394
222720,0.0002742886426858604,,0.00016643624985590577,0.06279909610748291,1763260485.2057872,608.0,0.0,0.019321799278259277,394.9617671966553,,0.5713319182395935,0.0016350867226719856,0.0003400808200240135,2409
224397,,500.0,,,1763260487.0752919,,,,396.83127188682556,500.0,,,,2426
224896,0.0002033110213233158,,0.00016513056471012533,-0.06575751304626465,1763260487.6412692,610.0,0.0,-0.007030069828033447,397.39724922180176,,0.6042724847793579,0.0006517218425869942,-0.010929753072559834,2430
226816,0.00014570685743819922,,0.00016397848958149552,-0.0604325532913208,1763260489.7557375,612.0,0.0,-0.0029275640845298767,399.5117175579071,,0.48455479741096497,0.0015708766877651215,-0.007190292701125145,2449
228352,553.6978149414062,,0.00016305682947859168,1.2099742889404297e-05,1763260492.0911202,612.0,0.0,-0.00036631152033805847,401.84710025787354,,0.5858678817749023,4.016794264316559e-06,-0.0005398252978920937,2465
231040,0.0002259822067571804,,0.00016144393885042518,-0.08342337608337402,1763260495.8636577,613.0,0.0,-0.01554059237241745,405.6196377277374,,0.5646311640739441,0.0011997409164905548,-0.017510877922177315,2491
231168,562.705078125,,0.00016136713384184986,0.0005183219909667969,1763260496.1144645,613.0,0.0,-0.004174947738647461,405.8704445362091,,0.5620207190513611,0.000474696047604084,-0.0017882687970995903,2493
232576,0.00025797574198804796,,0.00016052227874752134,-0.2014009952545166,1763260498.3925946,613.0,0.0,-0.0060309842228889465,408.148574590683,,0.5600382089614868,0.0003221146762371063,-0.006539618596434593,2506
233344,0.00470134150236845,,0.00016006144869606942,-1.5315678119659424,1763260499.4353087,614.0,0.0,0.003569468855857849,409.1912887096405,,0.545272946357727,0.000784682109951973,0.002844337373971939,2514
233472,0.00018259830540046096,,0.0001599846436874941,-0.2194530963897705,1763260499.56559,614.0,0.0,0.0038293451070785522,409.3215699195862,,0.5626102685928345,0.00025274138897657394,0.0014458829537034035,2515
233984,0.00026221215375699103,,0.00015967742365319282,-0.12790894508361816,1763260500.1209729,614.0,0.0,-4.408508539199829e-05,409.8769528865814,,0.5829254984855652,6.181653589010239e-05,-0.0011285999789834023,2520
235264,398.9200439453125,,0.00015890937356743962,-9.143352508544922e-05,1763260501.5207872,615.0,0.0,0.00026893243193626404,411.27676725387573,,0.587262749671936,0.00013291742652654648,-0.0008125519379973412,2533
236032,0.00021523667965084314,,0.0001584485435159877,0.002422034740447998,1763260502.3425968,616.0,0.0,-0.011970100924372673,412.0985767841339,,0.5661377310752869,0.0004386072978377342,0.016626015305519104,2540
236672,370.9507141113281,,0.0001580645184731111,1.996755599975586e-05,1763260503.0614629,616.0,0.0,-0.0012888573110103607,412.81744289398193,,0.5562925338745117,2.5277957320213318e-05,0.002187831327319145,2547
239104,0.0001255968672921881,,0.00015660522331018,-0.04749107360839844,1763260505.6399817,619.0,0.0,0.0017633885145187378,415.3959617614746,,0.548979640007019,0.0004514651373028755,-0.0033474555239081383,2570
239154,,500.0,,,1763260505.6728528,,,,415.4288327693939,500.0,,,,2571
239654,,500.0,,,1763260506.232995,,,,415.9889750480652,500.0,,,,2576
239744,149.06793212890625,,0.0001562211982673034,-0.0002321004867553711,1763260506.3566053,619.0,0.0,-0.017902113497257233,416.1125853061676,,0.48879534006118774,0.0008054664358496666,0.0008451202884316444,2577
242944,0.00020210069487802684,,0.0001543010730529204,0.14029532670974731,1763260509.5844836,622.0,0.0,0.0015003010630607605,419.34046363830566,,0.51595538854599,1.9340775907039642e-05,-0.0006960565224289894,2608
243154,,500.0,,,1763260509.752049,,,,419.5080289840698,500.0,,,,2610
245154,,500.0,,,1763260511.8254464,,,,421.5814263820648,500.0,,,,2630
245760,191.66395568847656,,0.00015261136286426336,0.00011646747589111328,1763260512.4680817,625.0,0.0,0.000972256064414978,422.2240617275238,,0.4721461832523346,0.0003446107730269432,-0.0005351407453417778,2636
246784,0.005455078557133675,,0.0001519969227956608,-0.1246110200881958,1763260513.5372396,626.0,0.0,-0.0002799034118652344,423.2932195663452,,0.4624563455581665,0.00016452744603157043,-0.0009070299565792084,2646
246912,0.0003769829054363072,,0.00015192011778708547,-0.045923590660095215,1763260513.6605916,626.0,0.0,0.0026588551700115204,423.41657161712646,,0.5160757899284363,0.00039173103868961334,-0.005874333903193474,2647
247040,0.00017446103447582573,,0.00015184331277851015,0.0014156103134155273,1763260513.7789044,626.0,0.0,-0.004326455295085907,423.5348844528198,,0.5243426561355591,0.0015145055949687958,0.009152531623840332,2648
249088,0.0002974555245600641,,0.00015061443264130503,-4.798407077789307,1763260516.063416,628.0,0.001953125,-0.018989264965057373,425.81939601898193,,0.47516173124313354,0.0021229125559329987,0.0018298700451850891,2668
249600,0.00030844431603327394,,0.00015030721260700375,-1.4491150379180908,1763260516.6223283,628.0,0.0,-0.0008772164583206177,426.3783082962036,,0.5301480293273926,0.0010349303483963013,-0.007099790498614311,2673
250620,,500.0,,,1763260517.5882325,,,,427.34421253204346,500.0,,,,2683
251008,0.00014396250480785966,,0.00014946237206459045,-0.040056705474853516,1763260518.0687602,629.0,0.0,-0.004471991211175919,427.8247401714325,,0.4676218628883362,0.0002898015081882477,0.008115479722619057,2687
251136,722.4915771484375,,0.00014938556705601513,6.67572021484375e-06,1763260518.237437,629.0,0.0,-0.00359354168176651,427.9934170246124,,0.48508623242378235,0.00021322164684534073,0.0010132202878594398,2689
251520,0.0001718167623039335,,0.00014915515203028917,-0.06483995914459229,1763260518.622645,630.0,0.0,0.0020118989050388336,428.37862491607666,,0.49625444412231445,0.0009569339454174042,0.007373068481683731,2692
255616,0.00015280192019417882,,0.00014669739175587893,-0.0293886661529541,1763260522.8855433,633.0,0.0,0.003504917025566101,432.64152336120605,,0.4175987243652344,0.00019687600433826447,-0.0018871985375881195,2732
257620,,500.0,,,1763260524.8794172,,,,434.63539719581604,500.0,,,,2752
258120,,500.0,,,1763260525.3986146,,,,435.1545946598053,500.0,,,,2757
259620,,500.0,,,1763260527.0338123,,,,436.78979229927063,500.0,,,,2772
260620,,500.0,,,1763260528.0985208,,,,437.85450077056885,500.0,,,,2782
260736,238.3563232421875,,0.00014362519141286612,-1.4543533325195312e-05,1763260528.231804,637.0,0.0,-0.0008684322237968445,437.987783908844,,0.5487462878227234,0.00012406334280967712,0.0004170481115579605,2783
261888,0.00027938923449255526,,0.00014293394633568823,0.007301807403564453,1763260529.4527407,638.0,0.0,0.00017599761486053467,439.2087206840515,,0.5694847106933594,0.00016799848526716232,0.0002940809354186058,2793
265088,0.00014796901086810976,,0.00014101382112130523,-0.05243992805480957,1763260532.7515566,641.0,0.0,-0.003610089421272278,442.507536649704,,0.5124959945678711,0.00031853653490543365,0.0028690341860055923,2824
267008,0.0001247958280146122,,0.00013986174599267542,-0.004655003547668457,1763260534.848918,642.0,0.0,-0.0018509700894355774,444.60489797592163,,0.527101993560791,0.00012059696018695831,-0.0010923650115728378,2843
268416,0.0002632721443660557,,0.0001390168908983469,-0.03620350360870361,1763260536.365691,643.0,0.0,-0.0035152193158864975,446.12167096138,,0.5100159049034119,0.00010538380593061447,-0.0007739672437310219,2857
270976,9.287407010560855e-05,,0.00013748080527875572,0.05164515972137451,1763260539.0395732,645.0,0.0,-0.009631176479160786,448.79555320739746,,0.5422379374504089,0.0004062838852405548,0.003060242161154747,2882
271744,281.8486328125,,0.0001370199752273038,0.00012695789337158203,1763260539.8265789,646.0,0.0,-0.013006709516048431,449.58255887031555,,0.5399193167686462,0.001029549166560173,0.008984651416540146,2890
273920,0.00021998993179295212,,0.00013571429008152336,0.007827460765838623,1763260542.0076652,648.0,0.0,0.002582673914730549,451.76364517211914,,0.5613468289375305,9.458884596824646e-05,-0.0016016624867916107,2911
276224,265.8962097167969,,0.0001343317999271676,-1.2874603271484375e-05,1763260544.4556122,649.0,0.0,0.0001992247998714447,454.2115921974182,,0.5651642084121704,5.2480027079582214e-05,-0.0022133775055408478,2935
277685,,500.0,,,1763260545.9868135,,,,455.7427935600281,500.0,,,,2949
278784,439.70703125,,0.0001327956997556612,-2.6226043701171875e-06,1763260547.1949127,651.0,0.0,0.003039766103029251,456.9508926868439,,0.48595699667930603,6.147660315036774e-05,-0.000576632097363472,2960
280320,0.00429996382445097,,0.00013187403965275735,0.05413395166397095,1763260548.8613138,652.0,0.0,0.0003107879310846329,458.6172938346863,,0.5031938552856445,0.00014539435505867004,-0.00485927052795887,2975
281712,,301.0,,,1763260550.2214725,,,,459.9774525165558,301.0,,,,2989
282338,,342.0,,,1763260550.923944,,,,460.67992401123047,342.0,,,,2997
283392,160.4761505126953,,0.00013003071944694966,0.09930670261383057,1763260552.197447,654.0,0.0,0.0006015822291374207,461.9534270763397,,0.4847625494003296,9.773299098014832e-06,0.0006003361195325851,3011
287088,,500.0,,,1763260556.1747797,,,,465.9307596683502,500.0,,,,3051
287232,0.008548498153686523,,0.00012772656918969005,-1.069798231124878,1763260556.4259858,657.0,0.0,-0.0030778199434280396,466.1819658279419,,0.5226342082023621,6.054434925317764e-05,-0.003965229727327824,3053
288588,,500.0,,,1763260557.8187177,,,,467.5746977329254,500.0,,,,3066
289007,,419.0,,,1763260558.2289808,,,,467.98496079444885,419.0,,,,3070
290176,0.023091087117791176,,0.00012596006854437292,-0.10938882827758789,1763260559.5983665,659.0,0.0,0.0012889280915260315,469.35434651374817,,0.49076277017593384,2.244953066110611e-05,-0.000982559286057949,3083
291712,1.3993622064590454,,0.00012503840844146907,-0.1668931245803833,1763260561.127085,660.0,0.0,0.0025997385382652283,470.88306498527527,,0.5411797165870667,0.0002371612936258316,0.002261517569422722,3098
292224,0.44421306252479553,,0.0001247311884071678,0.3298962712287903,1763260561.6278026,660.0,0.0,0.0006610131822526455,471.38378262519836,,0.4839933514595032,0.00032120291143655777,-0.0006316648796200752,3103
294736,,500.0,,,1763260564.2469625,,,,474.00294256210327,500.0,,,,3127
294912,0.002704966813325882,,0.00012311828322708607,-0.25551438331604004,1763260564.4926653,662.0,0.0,-0.0006159171462059021,474.24864530563354,,0.5180210471153259,9.619351476430893e-05,0.002303200773894787,3129
296192,0.0002413349284324795,,0.00012235023314133286,-0.48626601696014404,1763260565.8120258,663.0,0.0,-0.006231468170881271,475.5680058002472,,0.5557922124862671,0.000485958531498909,-0.0011726394295692444,3141
296320,813.9071044921875,,0.00012227342813275754,5.6803226470947266e-05,1763260565.980244,663.0,0.0,0.004195846617221832,475.73622393608093,,0.5105554461479187,0.00017835386097431183,-0.001886969432234764,3143
296704,0.009889117442071438,,0.00012204301310703158,-5.728612422943115,1763260566.3567688,663.0,0.0,0.0005980841815471649,476.11274886131287,,0.4707101285457611,0.001955021172761917,0.01718645915389061,3146
298236,,500.0,,,1763260567.8756351,,,,477.63161516189575,500.0,,,,3161
299136,0.0001575371134094894,,0.0001205837179441005,-0.06499147415161133,1763260568.9137073,665.0,0.0,-0.0032192617654800415,478.66968727111816,,0.5128234624862671,0.00044584646821022034,0.005457961931824684,3170
300416,0.0029710286762565374,,0.0001198156678583473,0.05165737867355347,1763260570.1853855,666.0,0.0,-0.0005489531904459,479.941365480423,,0.5034352540969849,1.4086253941059113e-05,-0.0009263446554541588,3183
300928,0.003812277689576149,,0.00011950844782404602,-1.2497787475585938,1763260570.6701565,666.0,0.0,-0.0029595382511615753,480.42613649368286,,0.5274664759635925,0.0001384662464261055,-0.0026212474331259727,3188
303872,0.0032947256695479155,,0.00011774193262681365,0.14277654886245728,1763260573.550743,669.0,0.0,-0.003384917974472046,483.30672311782837,,0.5153601169586182,0.00014238432049751282,0.0042013563215732574,3217
304640,0.00024322711396962404,,0.00011728110257536173,-1.3530089855194092,1763260574.2871299,669.0,0.0,-0.0030670627020299435,484.0431098937988,,0.508178174495697,0.0003201635554432869,0.00635900255292654,3224
306944,0.003788172733038664,,0.00011589861969696358,-0.13752317428588867,1763260576.3903015,671.0,0.0,-0.0022436808794736862,486.1462814807892,,0.5313243865966797,7.250532507896423e-05,-0.0052142757922410965,3247
307236,,500.0,,,1763260576.6528242,,,,486.4088041782379,500.0,,,,3250
307456,0.00327680935151875,,0.0001155913996626623,-0.13615989685058594,1763260576.8676152,672.0,0.0,-0.0004929639399051666,486.62359523773193,,0.5418055653572083,1.4893710613250732e-05,0.002856757491827011,3252
307736,,500.0,,,1763260577.0949726,,,,486.85095262527466,500.0,,,,3255
308224,0.00021686824038624763,,0.00011513056961121038,-1.2361600399017334,1763260577.525784,672.0,0.0,0.005868449807167053,487.28176403045654,,0.5186048746109009,0.0009236643090844154,-0.005234279669821262,3259
309632,0.00022638216614723206,,0.00011428571451688185,0.04888886213302612,1763260578.8017979,674.0,0.0,-0.007706293836236,488.5577778816223,,0.579664409160614,0.0004488769918680191,0.0031712744385004044,3272
309888,0.003721683518961072,,0.00011413210449973121,0.07791101932525635,1763260579.023762,674.0,0.0,-0.0007141381502151489,488.7797420024872,,0.5187434554100037,0.00012165401130914688,0.003374665044248104,3275
310016,0.00029734685085713863,,0.00011405529949115589,-0.0926893949508667,1763260579.1317508,674.0,0.0,-0.010026440024375916,488.8877308368683,,0.5785014629364014,0.0005309386178851128,0.00038302037864923477,3276
312064,0.00043187584378756583,,0.00011282641935395077,0.22619575262069702,1763260580.9676933,676.0,0.0,-0.004320632666349411,490.72367334365845,,0.4568561017513275,0.0005964962765574455,0.003119410015642643,3296
312320,574.8616333007812,,0.00011267280933680013,9.894371032714844e-06,1763260581.1897967,676.0,0.0,0.0018797814846038818,490.9457767009735,,0.5767284631729126,6.136205047369003e-05,0.0021094372496008873,3299
316288,553.1737060546875,,0.00011029186134692281,8.350610733032227e-05,1763260584.7067974,679.0,0.0,-0.0011900588870048523,494.4627773761749,,0.6004431247711182,9.202398359775543e-06,-0.0007869591936469078,3338
317696,0.00019679669640026987,,0.00010944700625259429,-0.17725157737731934,1763260585.9959068,680.0,0.0,0.001073308289051056,495.751886844635,,0.5712614059448242,8.973479270935059e-05,-0.0005470141768455505,3351
318236,,500.0,,,1763260586.4530597,,,,496.20903968811035,500.0,,,,3357
318592,0.00028914815629832447,,0.00010890937119256705,0.2057456374168396,1763260586.772073,681.0,0.0,-0.004901576787233353,496.5280530452728,,0.5379710793495178,0.00023224297910928726,-0.004956833086907864,3360
322432,0.003169634146615863,,0.00010660522093530744,0.16878211498260498,1763260590.2142959,684.0,0.0,-0.0031164241954684258,499.97027587890625,,0.5202969908714294,8.569937199354172e-05,-0.00010697823017835617,3398
322736,,500.0,,,1763260590.4578006,,,,500.2137806415558,500.0,,,,3401
323236,,500.0,,,1763260590.895937,,,,500.6519169807434,500.0,,,,3406
323328,171.5249481201172,,0.0001060675858752802,-6.61611557006836e-05,1763260590.9941092,685.0,0.0,0.001607358455657959,500.7500891685486,,0.585334300994873,5.255918949842453e-05,0.0007591666653752327,3407
