losses/policy_loss,charts/episodic_length,losses/entropy,losses/clipfrac,losses/approx_kl,charts/episodic_return,_timestamp,losses/value_loss,global_step,_step,_runtime,charts/learning_rate,losses/explained_variance,charts/SPS,losses/old_approx_kl
-0.0010467171669006348,,0.51051926612854,0.0,1.5825964510440826e-05,,1763260584.0525618,0.000326026463881135,312320,3275,493.9311068058014,0.00011267280933680013,-0.14793646335601807,672.0,0.0008999696001410484
-7.072091102600098e-05,,0.4987499415874481,0.0,4.166737198829651e-05,,1763260584.1603098,0.00017147530161309987,312448,3276,494.0388548374176,0.00011259600432822481,0.4717223048210144,672.0,0.0010236594825983047
-0.0025384724140167236,,0.5892723202705383,0.0,2.0116567611694336e-05,,1763260585.8545928,0.0032199793495237827,314368,3296,495.73313784599304,0.000111443929199595,0.015907883644104004,674.0,-0.0009451564401388168
,500.0,,,,500.0,1763260586.1167674,,314627,3299,495.9953124523163,,,,
,500.0,,,,500.0,1763260589.7123358,,318627,3338,499.5908808708191,,,,
-0.01768416166305542,,0.52763831615448,0.0,0.0009871497750282288,,1763260590.98745,0.0003841576399281621,320000,3351,500.86599493026733,0.00010806451609823853,-0.7137216329574585,678.0,-0.008270448073744774
,500.0,,,,500.0,1763260591.5913298,,320627,3357,501.4698748588562,,,,
0.0005549341440200806,,0.5784682631492615,0.0,5.124974995851517e-05,,1763260591.8824277,0.0004085724940523505,320896,3360,501.760972738266,0.00010752688103821129,-0.009879231452941895,679.0,0.001005302183330059
0.0053062401711940765,,0.531181275844574,0.0,0.00013924669474363327,,1763260595.4193428,333.0263977050781,324736,3398,505.297887802124,0.00010522273078095168,8.440017700195312e-05,682.0,0.001956409774720669
-0.0001607593148946762,,0.5599840879440308,0.0,9.646639227867126e-06,,1763260595.836711,0.00024380454851780087,325120,3401,505.71525597572327,0.00010499232303118333,-0.08033549785614014,682.0,0.0015307124704122543
,500.0,,,,500.0,1763260596.3099086,,325627,3406,506.1884536743164,,,,
-0.0006666462868452072,,0.5330080986022949,0.0,0.00013320986181497574,,1763260596.4237845,585.869140625,325632,3407,506.3023295402527,0.00010468510299688205,-0.00010061264038085938,682.0,-0.0029148003086447716
-0.004170630127191544,,0.5784516930580139,0.0,0.0002035992220044136,,1763260597.808184,0.00034309684997424483,326912,3419,507.6867289543152,0.00010391705291112885,-0.1969984769821167,683.0,-0.00553086306899786
,500.0,,,,500.0,1763260598.5144334,,327627,3426,508.3929784297943,,,,
-7.048249244689941e-05,,0.5217506289482117,0.0,4.573073238134384e-05,,1763260598.7759073,0.003696123603731394,327808,3428,508.6544523239136,0.00010337941785110161,-0.07287025451660156,683.0,0.00010424945503473282
-0.014475718140602112,,0.5129675269126892,0.0,0.0014577172696590424,,1763260599.5746033,0.0003054682747460902,328576,3435,509.45314836502075,0.00010291858779964969,0.42470061779022217,684.0,-0.001184225082397461
-0.0007977336645126343,,0.505929172039032,0.0,2.0430423319339752e-05,,1763260601.2393322,0.0001676223473623395,330112,3450,511.11787724494934,0.00010199692769674584,0.1100127100944519,685.0,-0.0007022330537438393
,500.0,,,,500.0,1763260601.2553906,,330127,3451,511.13393568992615,,,,
-0.008298886939883232,,0.4300687313079834,0.0,0.0010069850832223892,,1763260602.4673815,0.003113675396889448,331264,3462,512.3459265232086,0.00010130568261956796,0.22500699758529663,685.0,0.007768427953124046
-0.006491273641586304,,0.4904405474662781,0.0,0.0003353394567966461,,1763260603.9142141,346.4048767089844,332672,3476,513.792759180069,0.00010046082752523944,4.7147274017333984e-05,686.0,-0.007370598614215851
0.001139417290687561,,0.4933086633682251,0.0,0.00019779615104198456,,1763260604.3098207,0.00024108338402584195,333056,3479,514.1883656978607,0.00010023041249951348,-0.2369990348815918,686.0,0.00285952165722847
-0.001838788390159607,,0.5248652696609497,0.0,4.0803104639053345e-05,,1763260606.2286587,0.0002680278557818383,334976,3498,516.1072037220001,9.907834464684129e-05,0.1182180643081665,688.0,7.386691868305206e-05
-0.0018106959760189056,,0.5309308767318726,0.0,0.00047454703599214554,,1763260606.7705507,0.00026025212719105184,335488,3503,516.6490957736969,9.877112461254e-05,-0.06914043426513672,688.0,-0.004448660649359226
-0.0034497231245040894,,0.5091057419776917,0.0,0.00016556214541196823,,1763260607.8402233,0.00025121739599853754,336512,3513,517.7187683582306,9.815668454393744e-05,-0.582677960395813,689.0,0.005107012577354908
-0.0010145306587219238,,0.47957557439804077,0.0,0.00018069986253976822,,1763260609.064776,439.3614196777344,337664,3525,518.9433209896088,9.746543946675956e-05,5.1975250244140625e-05,689.0,-0.0006104307249188423
0.0005168486386537552,,0.5397356152534485,0.0,2.518482506275177e-05,,1763260610.3434277,0.00042172320536337793,338944,3537,520.2219727039337,9.669738938100636e-05,0.18195569515228271,690.0,0.0032424405217170715
,500.0,,,,500.0,1763260612.0093067,,340627,3554,521.8878517150879,,,,
0.00283205509185791,,0.5384973287582397,0.0,6.52652233839035e-05,,1763260612.123586,354.4007568359375,340736,3555,522.00213098526,9.562211926095188e-05,2.181529998779297e-05,691.0,0.0006578061729669571
-0.00014016404747962952,,0.5192321538925171,0.0,0.00017662812024354935,,1763260614.4107533,0.0002917161909863353,342912,3576,524.2892982959747,9.431643411517143e-05,0.0884125828742981,692.0,0.0034328224137425423
,500.0,,,,500.0,1763260614.5700905,,343127,3578,524.4486355781555,,,,
7.893890142440796e-06,,0.5658825635910034,0.0,1.8952414393424988e-06,,1763260614.937714,0.0005245305364951491,343424,3581,524.8162591457367,9.400921408087015e-05,-0.13401126861572266,693.0,-5.50365075469017e-05
-0.0013977177441120148,,0.5097527503967285,0.0,6.420444697141647e-05,,1763260615.7458086,315.4307861328125,344192,3589,525.624353647232,9.354838402941823e-05,0.0001876354217529297,693.0,-0.0013830410316586494
,500.0,,,,500.0,1763260618.3579884,,346627,3613,528.2365334033966,,,,
,500.0,,,,500.0,1763260619.3565798,,347627,3622,529.2351248264313,,,,
-0.0013718977570533752,,0.5511443614959717,0.0,0.00022373348474502563,,1763260621.3273427,0.00030744902323931456,349440,3640,531.2058877944946,9.039938595378771e-05,-0.02116072177886963,696.0,0.002074526622891426
0.00044806115329265594,,0.5363854765892029,0.0,0.00016467738896608353,,1763260623.1910393,0.00020863168174400926,351104,3656,533.0695843696594,8.940092084230855e-05,0.028943538665771484,696.0,0.004646339453756809
0.0015435218811035156,,0.5371166467666626,0.0,0.00013946928083896637,,1763260624.5749562,0.00038155209040269256,352384,3669,534.4535012245178,8.863287075655535e-05,-0.09462463855743408,697.0,0.0012751631438732147
-0.00040052831172943115,,0.4414370059967041,0.0,0.0001369323581457138,,1763260625.6941824,0.0002944551524706185,353408,3679,535.5727274417877,8.801843068795279e-05,0.04092872142791748,698.0,-0.0008285976946353912
0.0034420304000377655,,0.5890393257141113,0.0,6.831903010606766e-05,,1763260626.0988603,0.0024029407650232315,353792,3683,535.9774053096771,8.778801566222683e-05,0.03155934810638428,698.0,-0.0010213470086455345
-0.006224468350410461,,0.5397143959999084,0.0,0.0003228653222322464,,1763260626.2244313,0.0003478272701613605,353920,3684,536.1029763221741,8.77112106536515e-05,0.07499969005584717,698.0,-0.0022750310599803925
,500.0,,,,500.0,1763260629.166005,,356627,3711,539.0445499420166,,,,
0.00017416290938854218,,0.6093385219573975,0.0,8.242204785346985e-07,,1763260629.4155862,0.0028060467448085546,356864,3713,539.2941312789917,8.594470273237675e-05,-0.10981416702270508,699.0,0.000336463563144207
-8.925795555114746e-06,,0.5816825032234192,0.0,9.154900908470154e-07,,1763260629.5786257,410.89947509765625,356992,3715,539.4571707248688,8.586789772380143e-05,0.000891268253326416,699.0,-0.0001285085454583168
0.00029084086418151855,,0.5816854238510132,0.0,2.7109868824481964e-05,,1763260631.038084,0.006071101874113083,358528,3731,540.916629076004,8.494623762089759e-05,-0.3227534294128418,700.0,0.0007417807355523109
,500.0,,,,500.0,1763260631.3312418,,358850,3734,541.2097868919373,,,,
,500.0,,,,500.0,1763260633.382328,,360877,3755,543.2608730792999,,,,
-0.0008945725858211517,,0.5789556503295898,0.0,4.125293344259262e-05,,1763260635.3622758,845.5161743164062,362624,3775,545.2408208847046,8.248847734648734e-05,0.0011113882064819336,702.0,0.003646976314485073
,500.0,,,,500.0,1763260635.7780166,,363123,3779,545.6565616130829,,,,
,500.0,,,,500.0,1763260638.2914393,,365623,3804,548.1699843406677,,,,
0.001008942723274231,,0.6034926772117615,0.0,4.269741475582123e-05,,1763260638.6526058,0.0006447184132412076,365952,3807,548.5311508178711,8.049155439948663e-05,-0.35895466804504395,704.0,0.0013069268316030502
0.0057234615087509155,,0.5639317035675049,0.0,0.00015775393694639206,,1763260642.7556698,0.0002955835952889174,370048,3847,552.6342148780823,7.803379412507638e-05,-0.21023023128509521,707.0,-0.0014012353494763374
-0.0008402671664953232,,0.5857948064804077,0.0,3.643985837697983e-05,,1763260646.0314674,0.0015531439566984773,373248,3879,555.9100124835968,7.611366891069338e-05,-1.990795135498047e-05,708.0,-0.0010931110009551048
0.00013802200555801392,,0.518297016620636,0.0,1.3479962944984436e-05,,1763260646.4176183,674.2655029296875,373632,3883,556.2961633205414,7.588325388496742e-05,0.00021541118621826172,709.0,0.00015372782945632935
-0.0007207989692687988,,0.6018654108047485,0.0,6.270315498113632e-05,,1763260646.5468109,0.0021295445039868355,373760,3884,556.4253559112549,7.58064488763921e-05,0.3823479413986206,709.0,0.0016649411991238594
,500.0,,,,500.0,1763260646.8290224,,374123,3887,556.7075674533844,,,,
-0.00033731013536453247,,0.601783037185669,0.0,2.1280720829963684e-06,,1763260647.3465521,0.0002689226239454001,374528,3891,557.2250971794128,7.534561882494017e-05,-0.07011127471923828,709.0,-0.0001656385138630867
-0.002875562757253647,,0.5678316354751587,0.0,2.0158477127552032e-05,,1763260648.0196245,407.649658203125,375168,3898,557.8981695175171,7.496160105802119e-05,7.43865966796875e-05,709.0,0.0009624389931559563
,500.0,,,,500.0,1763260649.5313375,,376623,3912,559.4098825454712,,,,
0.00015330687165260315,,0.5673273801803589,0.0,6.661470979452133e-05,,1763260649.9025488,0.00027264366508461535,376960,3915,559.7810938358307,7.38863309379667e-05,-0.17605650424957275,710.0,0.002031746320426464
0.00022335723042488098,,0.5281597375869751,0.0,1.3051554560661316e-05,,1763260651.2165625,262.9156799316406,378240,3928,561.0951075553894,7.31182808522135e-05,-3.9577484130859375e-05,711.0,0.00026472657918930054
-0.00038494914770126343,,0.5962574481964111,0.0,1.7313286662101746e-06,,1763260652.9726937,0.0004809829988516867,379904,3944,562.8512387275696,7.211981574073434e-05,-0.038347482681274414,712.0,-0.00015910062938928604
-0.0017221421003341675,,0.5790006518363953,0.0,1.1933967471122742e-05,,1763260653.0979702,0.0002641434548422694,380032,3945,562.9765152931213,7.204301073215902e-05,-0.27618348598480225,712.0,0.0012380219995975494
,500.0,,,,500.0,1763260653.1434648,,380123,3946,563.0220098495483,,,,
-0.00031395256519317627,,0.540837824344635,0.0,5.158130079507828e-05,,1763260654.082516,0.0005760245257988572,380928,3954,563.961061000824,7.150537567213178e-05,-0.06317520141601562,712.0,0.0005697375163435936
-0.005103804171085358,,0.546818733215332,0.0,0.00014584604650735855,,1763260655.1010258,0.0025851260870695114,381824,3963,564.9795708656311,7.096774061210454e-05,-0.6703068017959595,712.0,0.003817678429186344
-0.00033995509147644043,,0.5632914304733276,0.0,4.6933069825172424e-05,,1763260655.7310922,0.0004531415761448443,382464,3969,565.609637260437,7.058371556922793e-05,-0.4317547082901001,713.0,-0.001373443752527237
,500.0,,,,500.0,1763260656.9859893,,383623,3981,566.8645343780518,,,,
-0.0025663571432232857,,0.5865364074707031,0.0,4.303921014070511e-05,,1763260657.2684665,0.0018436588579788804,383872,3983,567.1470115184784,6.973886047489941e-05,-0.4784752130508423,713.0,-0.0015473375096917152
-0.003664940595626831,,0.5494470596313477,0.0,0.0001282254233956337,,1763260658.6928928,0.0022520595230162144,385280,3997,568.5714378356934,6.88940126565285e-05,-0.024928927421569824,714.0,-0.004171381704509258
,500.0,,,,500.0,1763260661.1249704,,387623,4020,571.0035154819489,,,,
0.00221986323595047,,0.5546222925186157,0.0,5.082041025161743e-05,,1763260665.2259605,0.0033447747118771076,391552,4059,575.1045055389404,6.513056723633781e-05,-6.805528163909912,717.0,6.59208744764328e-05
-0.0001574438065290451,,0.5368173718452454,0.0,2.4335458874702454e-06,,1763260667.9374728,471.09832763671875,394368,4087,577.8160178661346,6.344085704768077e-05,-0.0002824068069458008,718.0,-0.0001728041097521782
,500.0,,,,500.0,1763260668.324951,,394806,4091,578.2034959793091,,,,
-0.003442763350903988,,0.5643267631530762,0.0,4.411209374666214e-05,,1763260669.7036896,0.0005727962707169354,396288,4105,579.582234621048,6.228878919500858e-05,-2.2149624824523926,720.0,-5.47533854842186e-05
-0.01146429032087326,,0.4378383755683899,0.0,0.0004660319536924362,,1763260670.0732758,0.0015868230257183313,396672,4109,579.9518208503723,6.205837416928262e-05,-0.31248486042022705,720.0,0.0007530972361564636
,500.0,,,,500.0,1763260670.6107314,,397306,4115,580.4892764091492,,,,
-0.003245484083890915,,0.4900793433189392,0.0,0.0003285277634859085,,1763260671.0268955,0.00038348312955349684,397696,4119,580.905440568924,6.144393410068005e-05,0.24362260103225708,720.0,0.000525379553437233
-0.0005809590220451355,,0.5348566174507141,0.0,5.62937930226326e-05,,1763260673.4882312,0.00033309502759948373,400256,4144,583.366776227951,5.990783392917365e-05,0.24359959363937378,722.0,-0.0015659565106034279
,500.0,,,,500.0,1763260674.0090406,,400806,4150,583.8875856399536,,,,
0.00021309778094291687,,0.575015127658844,0.0,2.8759241104125977e-05,,1763260675.8423624,0.00027959560975432396,402688,4168,585.7209074497223,5.844854240422137e-05,-0.126442551612854,723.0,-0.00037154555320739746
,500.0,,,,500.0,1763260677.3456304,,404306,4184,587.224175453186,,,,
0.00022113323211669922,,0.5341220498085022,0.0,1.0486692190170288e-05,,1763260678.3751423,0.0011071854969486594,405248,4194,588.2536873817444,5.6912442232714966e-05,-0.15129613876342773,725.0,0.0005235113203525543
-0.00034147314727306366,,0.5394810438156128,0.0,7.436610758304596e-06,,1763260678.8845406,0.0008617182029411197,405760,4199,588.763085603714,5.6605222198413685e-05,0.20765358209609985,725.0,-0.001219482161104679
-0.005377544090151787,,0.5883269309997559,0.0,0.00010576378554105759,,1763260681.404753,0.0004937724443152547,408320,4224,591.2832980155945,5.506912566488609e-05,0.02583026885986328,726.0,-0.002998196519911289
0.0007912740111351013,,0.5547587871551514,0.0,9.849108755588531e-05,,1763260681.8735688,0.0006954963901080191,408832,4229,591.7521138191223,5.4761905630584806e-05,-0.23209667205810547,726.0,-0.0022931452840566635
-0.0004371330142021179,,0.5475467443466187,0.0,0.00016881246119737625,,1763260683.289807,0.0005477042286656797,410240,4243,593.1683521270752,5.3917050536256284e-05,-0.06560361385345459,727.0,0.00018481258302927017
0.0003627743571996689,,0.5423902869224548,0.0,3.053806722164154e-06,,1763260683.5693834,480.8133239746094,410496,4246,593.4479284286499,5.376344051910564e-05,-4.792213439941406e-05,727.0,0.0001749647781252861
-0.002452835440635681,,0.5523487329483032,0.0,7.725600153207779e-05,,1763260684.1589253,0.0024516149424016476,411136,4252,594.0374703407288,5.337941547622904e-05,-0.43741071224212646,728.0,0.0003333175554871559
1.2509524822235107e-05,,0.5710369944572449,0.0,3.228429704904556e-05,,1763260684.3968496,0.00037762330612167716,411392,4254,594.2753946781158,5.32258054590784e-05,0.053066134452819824,728.0,-0.0022588027641177177
,500.0,,,,500.0,1763260684.3999207,,411397,4255,594.2784657478333,,,,
-0.0005831848829984665,,0.5444548726081848,0.0,7.261522114276886e-06,,1763260686.3019848,0.0004163310513831675,413312,4273,596.18052983284,5.2073733968427405e-05,0.15688860416412354,729.0,0.0005007116124033928
-0.00407099723815918,,0.5932700634002686,0.0,7.773749530315399e-05,,1763260686.5610535,0.002514587715268135,413568,4276,596.4395985603333,5.1920123951276764e-05,-0.002746105194091797,729.0,-0.0007199645042419434
-0.0005339086055755615,,0.5480028390884399,0.0,1.558661460876465e-05,,1763260686.7199109,0.0007110047736205161,413696,4277,596.5984559059143,5.1843318942701444e-05,-0.2178173065185547,729.0,-0.00025686435401439667
-1.6468577086925507e-05,,0.5524986982345581,0.0,5.7056546211242676e-05,,1763260686.8365579,0.0004605913127306849,413824,4278,596.7151029109955,5.1766513934126124e-05,-1.3384110927581787,729.0,-0.002142449840903282
-0.0007849261164665222,,0.6035781502723694,0.0,4.7079287469387054e-05,,1763260687.7914064,0.00038230506470426917,414848,4288,597.6699514389038,5.115207386552356e-05,0.17556607723236084,729.0,0.0002518603578209877
0.0007599852979183197,,0.577880859375,0.0,1.913495361804962e-05,,1763260687.916968,261.6039733886719,414976,4290,597.7955131530762,5.107526885694824e-05,-3.528594970703125e-05,729.0,0.0006199758499860764
0.0009739361703395844,,0.5648893713951111,0.0,6.79967924952507e-05,,1763260688.1554132,0.0006276720087043941,415232,4292,598.03395819664,5.09216588397976e-05,-0.06670200824737549,730.0,-0.0001757470890879631
-0.006679542362689972,,0.5732980370521545,0.0,0.00012364331632852554,,1763260690.3535047,0.0024645982775837183,417408,4314,600.232049703598,4.961597369401716e-05,0.09933382272720337,731.0,-0.0033916616812348366
-1.208484172821045e-05,,0.563984751701355,0.0,7.266178727149963e-06,,1763260690.7340662,668.1845703125,417792,4318,600.6126112937927,4.938556230627e-05,2.9027462005615234e-05,731.0,0.00018449872732162476
-3.470480442047119e-05,,0.5811720490455627,0.0,3.0174851417541504e-06,,1763260693.5636225,0.0004872606950812042,420736,4346,603.4421675205231,4.761904710903764e-05,-0.043562889099121094,732.0,0.0004967730492353439
,500.0,,,,500.0,1763260695.4203904,,422747,4366,605.2989354133606,,,,
4.882737994194031e-05,,0.549507200717926,0.0,1.6558915376663208e-06,,1763260695.9450252,758.8328247070312,423296,4372,605.8235702514648,4.608295057551004e-05,-2.682209014892578e-05,734.0,-0.0005819778889417648
0.0015278905630111694,,0.5442699193954468,0.0,1.1830590665340424e-05,,1763260696.455537,177.89166259765625,423808,4377,606.3340821266174,4.577573054120876e-05,-8.761882781982422e-05,734.0,-0.00012302491813898087
-0.0030695199966430664,,0.5601741671562195,0.0,3.305543214082718e-05,,1763260696.5799713,0.001980704953894019,423936,4378,606.4585163593292,4.569892553263344e-05,0.3481813073158264,734.0,0.0003750259056687355
0.0018524453043937683,,0.5124820470809937,0.0,1.691281795501709e-05,,1763260697.3901174,623.667236328125,424832,4387,607.2686624526978,4.51612904726062e-05,0.00022614002227783203,735.0,0.0002192724496126175
,500.0,,,,500.0,1763260698.2442815,,425747,4396,608.1228265762329,,,,
-0.00020226091146469116,,0.5762142539024353,0.0,4.98257577419281e-06,,1763260699.929371,0.0006234333850443363,427520,4413,609.8079161643982,4.354838529252447e-05,-0.023311138153076172,736.0,0.00023904815316200256
0.0002185925841331482,,0.5447736978530884,0.0,4.991888999938965e-07,,1763260700.0406048,704.7149658203125,427648,4415,609.9191498756409,4.347158392192796e-05,1.3709068298339844e-06,736.0,-0.00023601949214935303
-0.00026561319828033447,,0.5483314394950867,0.0,3.928225487470627e-05,,1763260703.8162582,0.002044636756181717,431872,4456,613.694803237915,4.093701863894239e-05,0.17376023530960083,739.0,0.0005210069939494133
-0.0040818676352500916,,0.5540394186973572,0.0,0.00012206751853227615,,1763260705.067093,0.002042745938524604,433280,4470,614.9456379413605,4.0092167182592675e-05,-0.2579946517944336,739.0,0.0016506286337971687
,500.0,,,,500.0,1763260705.7684803,,434130,4478,615.647025346756,,,,
-0.0013750065118074417,,0.5735088586807251,0.0,8.49459320306778e-06,,1763260705.9815173,0.0016976469196379185,434304,4480,615.8600623607635,3.947772711399011e-05,0.029714643955230713,740.0,0.0003089113160967827
-0.003044828772544861,,0.5755646824836731,0.0,5.294196307659149e-05,,1763260707.1134064,0.0004728228086605668,435584,4492,616.9919514656067,3.870967702823691e-05,-0.008275032043457031,741.0,0.0006755050271749496
6.906688213348389e-06,,0.5301617383956909,0.0,2.039596438407898e-06,,1763260707.3350632,292.5651550292969,435840,4496,617.2136082649231,3.855606701108627e-05,0.00015997886657714844,741.0,-0.00014651566743850708
-0.00023779086768627167,,0.5358316898345947,0.0,3.4673139452934265e-06,,1763260707.5549862,0.0010850331746041775,436096,4498,617.4335312843323,3.840245699393563e-05,0.0039792656898498535,741.0,0.0001686951145529747
0.0005533378571271896,,0.5065689086914062,0.0,3.197789192199707e-05,,1763260709.503512,778.26171875,438272,4520,619.3820569515228,3.709677548613399e-05,4.7206878662109375e-05,742.0,-0.0006365552544593811
-0.0011957138776779175,,0.6076982021331787,0.0,9.804964065551758e-06,,1763260709.7211185,0.0009911316446959972,438528,4522,619.5996634960175,3.694316546898335e-05,-0.07957112789154053,742.0,0.0007703658193349838
,500.0,,,,500.0,1763260709.8529923,,438718,4524,619.7315373420715,,,,
0.0005586156621575356,,0.5286362767219543,0.0,3.97954136133194e-06,,1763260709.984135,455.1844482421875,438784,4525,619.8626799583435,3.678955545183271e-05,0.00040584802627563477,743.0,-0.0003103548660874367
-0.0014796582981944084,,0.5404779314994812,0.0,6.861612200737e-05,,1763260710.262424,0.0009085960919037461,439040,4527,620.1409690380096,3.663594543468207e-05,0.07905471324920654,743.0,0.002671683207154274
0.0029617920517921448,,0.5373449921607971,0.0,0.00011558830738067627,,1763260710.597631,0.002027179580181837,439424,4531,620.4761760234833,3.640553040895611e-05,-0.00908815860748291,743.0,0.003945948556065559
-0.001812085509300232,,0.5339466333389282,0.0,6.623286753892899e-05,,1763260710.8175855,0.0008059856481850147,439680,4533,620.6961305141449,3.625192039180547e-05,-0.16137182712554932,743.0,-0.002038433216512203
,500.0,,,,500.0,1763260710.8326037,,439718,4534,620.7111487388611,,,,
-0.00040426477789878845,,0.5529191493988037,0.0,1.3294629752635956e-05,,1763260711.7287757,0.0005707108648493886,440704,4543,621.6073207855225,3.563748032320291e-05,0.057897329330444336,744.0,-6.232131272554398e-05
-0.003073394298553467,,0.5321309566497803,0.0,0.00010201334953308105,,1763260712.752794,0.0016689791809767485,441856,4555,622.6313390731812,3.4946235246025026e-05,0.2426796555519104,744.0,0.0022613611072301865
-0.0023351088166236877,,0.5086220502853394,0.0,5.319714546203613e-05,,1763260712.9715962,0.0006244946271181107,442112,4557,622.85014128685,3.4792625228874385e-05,-0.222304105758667,744.0,-0.0031822584569454193
-0.0002575879916548729,,0.5557146072387695,0.0,8.709728717803955e-06,,1763260713.4506772,0.000551359262317419,442624,4562,623.329222202301,3.448540883255191e-05,0.14603257179260254,745.0,-0.0010168179869651794
-0.0008846912533044815,,0.5709365606307983,0.0,7.309950888156891e-06,,1763260714.703253,0.0007221664418466389,444032,4576,624.5817980766296,3.364055373822339e-05,-0.012734055519104004,745.0,9.62940976023674e-05
-0.000516960397362709,,0.5371567010879517,0.0,3.093387931585312e-05,,1763260717.2349825,0.0018247624393552542,446848,4604,627.1135275363922,3.1950843549566343e-05,-0.056824564933776855,747.0,-0.0008567450568079948
-0.0007899627089500427,,0.4737274646759033,0.0,6.1998143792152405e-06,,1763260718.0911212,555.3419189453125,447744,4613,627.9696662425995,3.141321212751791e-05,-1.5735626220703125e-05,747.0,-0.0012900298461318016
0.00012999586760997772,,0.5828434228897095,0.0,2.428889274597168e-06,,1763260719.4061458,0.0006972104893065989,449152,4626,629.2846908569336,3.0568357033189386e-05,-0.05740153789520264,748.0,0.00028964318335056305
0.0003463178873062134,,0.5376911163330078,0.0,2.896413207054138e-06,,1763260720.220648,0.0008964632288552821,450048,4635,630.0991930961609,3.0030721973162144e-05,-0.062082767486572266,749.0,3.0094757676124573e-05
-0.001003716140985489,,0.5577144622802734,0.0,1.294352114200592e-05,,1763260720.8394628,0.000778141722548753,450688,4641,630.7180078029633,2.9646696930285543e-05,-0.024774670600891113,749.0,0.0014339834451675415
-0.00022288598120212555,,0.5865715146064758,0.0,5.301088094711304e-06,,1763260721.058836,0.001920339185744524,450944,4644,630.937381029129,2.9493086913134903e-05,-0.016662240028381348,749.0,-0.0004271790385246277
,500.0,,,,500.0,1763260722.6129248,,452718,4661,632.4914698600769,,,,
0.00015895068645477295,,0.5661407709121704,0.0,7.223337888717651e-06,,1763260723.9449382,0.0007342889439314604,454144,4675,633.8234832286835,2.7572965336730704e-05,-0.02780747413635254,751.0,0.00043316930532455444
,500.0,,,,500.0,1763260725.4128263,,455718,4691,635.29137134552,,,,
-0.00042722374200820923,,0.5681682229042053,0.0,7.048249244689941e-06,,1763260727.157873,0.000671375310048461,457600,4709,637.0364179611206,2.549923192418646e-05,-0.054688096046447754,752.0,-2.253614366054535e-05
0.0002581169828772545,,0.5421507358551025,0.0,3.863126039505005e-06,,1763260727.5007155,0.0007977031636983156,457984,4713,637.3792605400085,2.52688168984605e-05,-0.44157111644744873,753.0,0.0005861911922693253
-0.0002743564546108246,,0.5451375246047974,0.0,2.1097250282764435e-05,,1763260729.7958357,0.0008882068214006722,460544,4738,639.6743807792664,2.37327185459435e-05,-0.01274561882019043,754.0,0.001558666117489338
-0.002459593117237091,,0.568323016166687,0.0,5.259178578853607e-05,,1763260729.9363675,0.0007058000192046165,460672,4739,639.8149125576019,2.365591353736818e-05,-0.15946626663208008,754.0,-0.0010310318320989609
0.001577962189912796,,0.547103226184845,0.0,8.22450965642929e-06,,1763260730.048175,411.8301696777344,460800,4741,639.9267201423645,2.3579108528792858e-05,-7.700920104980469e-05,754.0,0.0005059083923697472
-0.002719283103942871,,0.5515768527984619,0.0,2.518482506275177e-05,,1763260730.2647324,0.0010205081198364496,461056,4743,640.1432774066925,2.3425498511642218e-05,0.1531604528427124,754.0,-0.0005568191409111023
-0.0006944984197616577,,0.5105745792388916,0.0,3.6740675568580627e-06,,1763260731.2963054,0.0008494330104440451,462208,4754,641.1748504638672,2.273425525345374e-05,0.13657069206237793,755.0,0.0005199266597628593
,500.0,,,,500.0,1763260731.302337,,462218,4755,641.1808819770813,,,,
-0.0015511773526668549,,0.5663536190986633,0.0,6.703659892082214e-06,,1763260732.899312,0.000828369811642915,464000,4772,642.7778570652008,2.165898695238866e-05,0.12275630235671997,756.0,-0.0004008151590824127
-0.00023106113076210022,,0.4728156328201294,0.0,7.832422852516174e-07,,1763260734.2171443,0.0018532427493482828,465408,4786,644.0956892967224,2.0814131858060136e-05,-0.03834831714630127,757.0,-3.1896866858005524e-05
-0.00029851123690605164,,0.5582049489021301,0.0,6.284564733505249e-06,,1763260734.3311803,0.0009439773857593536,465536,4787,644.2097253799438,2.0737326849484816e-05,-0.032854676246643066,757.0,8.14385712146759e-05
-0.001417107880115509,,0.5104952454566956,0.0,4.544015973806381e-05,,1763260734.448342,0.0009372276836074889,465664,4788,644.3268871307373,2.0660521840909496e-05,0.07326191663742065,757.0,0.0036183735355734825
-0.00031967833638191223,,0.5277515053749084,0.0,3.91155481338501e-06,,1763260735.1843054,0.001832437701523304,466432,4796,645.0628504753113,2.0199693608446978e-05,-0.3953760862350464,757.0,-0.00024137645959854126
,500.0,,,,500.0,1763260735.4245632,,466718,4799,645.303108215332,,,,
-0.0009008124470710754,,0.5581079721450806,0.0,4.451721906661987e-06,,1763260736.0686185,0.001625959761440754,467456,4806,645.9471635818481,1.9585253539844416e-05,-0.13147270679473877,758.0,-0.0005090236663818359
,500.0,,,,500.0,1763260736.3214839,,467718,4809,646.2000288963318,,,,
,500.0,,,,500.0,1763260736.6872797,,468218,4813,646.5658247470856,,,,
-0.0005638217553496361,,0.5812020301818848,0.0,1.4510005712509155e-06,,1763260740.1555164,0.001165160327218473,472064,4851,650.0340614318848,1.6820276869111694e-05,0.040100157260894775,760.0,-0.0002573169767856598
-0.0008238377049565315,,0.566230058670044,0.0,2.759508788585663e-06,,1763260740.264821,0.0010882378555834293,472192,4852,650.1433660984039,1.6743471860536374e-05,-0.1593242883682251,760.0,0.0001766374334692955
