_runtime,_timestamp,losses/value_loss,losses/clipfrac,charts/episodic_length,charts/episodic_return,global_step,losses/old_approx_kl,_step,losses/policy_loss,losses/approx_kl,losses/explained_variance,losses/entropy,charts/SPS,charts/learning_rate
499.07337284088135,1763260590.0273278,0.00018596972222439945,0.0,,,322432,0.01329057291150093,3401,-0.009926408529281616,0.0010673142969608307,0.016042590141296387,0.5481666326522827,685.0,0.00010660522093530744
499.52665519714355,1763260590.4806101,0.0001655479136388749,0.0,,,322944,-0.0010845568031072617,3406,-0.006815813481807709,0.00040202587842941284,-0.10859179496765137,0.5619147419929504,685.0,0.00010629800090100616
499.5356819629669,1763260590.489637,,,500.0,500.0,322966,,3407,,,,,,
500.6867473125458,1763260591.6407022,0.00038977351505309343,0.0,,,324224,-0.013735012151300907,3419,-0.012747447937726974,0.0011204304173588753,-0.3632643222808838,0.5227713584899902,686.0,0.00010552995081525296
501.3183219432831,1763260592.2722769,,,500.0,500.0,324966,,3426,,,,,,
501.509069442749,1763260592.4630244,0.003105706302449107,0.0,,,325120,-9.066332131624222e-05,3428,-0.000682581216096878,7.143151015043259e-05,-0.036311984062194824,0.5635565519332886,687.0,0.00010499232303118333
502.2089138031006,1763260593.1628687,0.00022334275126922876,0.0,,,325888,0.001066804863512516,3435,-0.002741541713476181,0.0005545904859900475,-0.17086124420166016,0.541459858417511,687.0,0.00010453149297973141
503.59999895095825,1763260594.553954,0.00015769843594171107,0.0,,,327424,0.003145689144730568,3450,-0.003455817699432373,0.00011521205306053162,0.129017174243927,0.5249225497245789,689.0,0.00010360983287682757
503.6147599220276,1763260594.5687149,,,500.0,500.0,327466,,3451,,,,,,
504.7274012565613,1763260595.6813562,409.78857421875,0.0,,,328576,0.007330841384828091,3462,0.0019270740449428558,0.00034621451050043106,2.6226043701171875e-06,0.5950655937194824,689.0,0.00010291858779964969
506.2119884490967,1763260597.1659434,0.00300021399743855,0.0,,,329984,-0.00013387296348810196,3476,0.004743929952383041,0.00011559855192899704,-0.25509393215179443,0.6107664704322815,690.0,0.00010207373270532116
506.5228912830353,1763260597.4768462,0.003978345543146133,0.0,,,330240,-0.0015779370442032814,3479,0.0008053034543991089,0.00012613926082849503,-0.5619144439697266,0.5766754150390625,690.0,0.00010192012268817052
508.3786873817444,1763260599.3326423,0.004599753767251968,0.0,,,332160,-0.0008395332843065262,3498,-0.00036183372139930725,0.0003229565918445587,-0.811105489730835,0.5408464074134827,692.0,0.00010076804755954072
508.88823103904724,1763260599.842186,0.004731352441012859,0.0,,,332672,0.006952797062695026,3503,-0.001080051064491272,0.0007228879258036613,-1.5019643306732178,0.5964511632919312,692.0,0.00010046082752523944
509.8910856246948,1763260600.8450406,0.002458462957292795,0.0,,,333696,0.0008234614506363869,3513,1.547485589981079e-05,3.0769966542720795e-05,0.03657412528991699,0.5744652152061462,693.0,9.984638745663688e-05
511.11137557029724,1763260602.0653305,0.00018991052638739347,0.0,,,334976,-0.002705812454223633,3525,-0.0005059465765953064,0.00020370259881019592,-0.7251588106155396,0.5743954181671143,694.0,9.907834464684129e-05
512.241366147995,1763260603.195321,589.1103515625,0.0,,,336128,0.00240935105830431,3537,-0.0018904730677604675,4.292372614145279e-05,4.857778549194336e-05,0.5103728175163269,694.0,9.83870995696634e-05
514.0313465595245,1763260604.9853015,0.00018981900939252228,0.0,,,337920,-0.002745741978287697,3554,-0.000912579707801342,0.00011840835213661194,0.1062396764755249,0.583175539970398,695.0,9.731182944960892e-05
514.0717980861664,1763260605.025753,,,500.0,500.0,338030,,3555,,,,,,
516.2023708820343,1763260607.1563258,446.99066162109375,0.0,,,340096,-0.0023780306801199913,3576,0.0008582454174757004,0.0001819496974349022,0.00026810169219970703,0.5478315949440002,697.0,9.600614430382848e-05
516.4393870830536,1763260607.393342,0.0002461016410961747,0.0,,,340352,-0.0026608556509017944,3578,0.0005319248884916306,0.0001678280532360077,-0.05244898796081543,0.589519739151001,697.0,9.585253428667784e-05
516.7005519866943,1763260607.654507,490.7260437011719,0.0,,,340608,-0.00031840521842241287,3581,-0.0001988634467124939,2.4733133614063263e-05,-0.0001423358917236328,0.5889440774917603,697.0,9.56989242695272e-05
517.5910151004791,1763260608.54497,0.0003530644753482193,0.0,,,341504,0.0005472172051668167,3589,-0.00538528710603714,0.0004533901810646057,-0.5045425891876221,0.5991742610931396,698.0,9.516128920949996e-05
519.9696388244629,1763260610.9235938,0.00019603180408012122,0.0,,,343936,-0.0058393897488713264,3613,-0.008422702550888062,0.00042958464473485947,-0.2749084234237671,0.5556433796882629,699.0,9.370199404656887e-05
520.9132258892059,1763260611.8671808,0.0003352358762640506,0.0,,,344832,0.0033370573073625565,3622,-0.0077723003923892975,0.0002706460654735565,-0.07281732559204102,0.5913545489311218,700.0,9.316435898654163e-05
522.7373452186584,1763260613.6913002,247.8421630859375,0.0,,,346624,0.0006442917510867119,3640,-0.0008981972932815552,9.843986481428146e-05,-7.653236389160156e-05,0.5511617660522461,701.0,9.208909614244476e-05
524.4545450210571,1763260615.4085,0.0004324218607507646,0.0,,,348288,0.0015433691442012787,3656,-0.00229780375957489,0.00048329681158065796,-0.20117592811584473,0.6026064157485962,702.0,9.10906310309656e-05
525.7890272140503,1763260616.7429821,275.60107421875,0.0,,,349568,0.0012596109881997108,3669,0.00021263770759105682,5.485396832227707e-05,-5.2094459533691406e-05,0.5902907252311707,702.0,9.03225809452124e-05
526.7793638706207,1763260617.7333188,696.2372436523438,0.0,,,350592,-0.0033703921362757683,3679,0.002281978726387024,0.00017012190073728561,-1.9669532775878906e-05,0.5661606788635254,703.0,8.970814087660983e-05
527.2083904743195,1763260618.1623454,,,500.0,500.0,351030,,3683,,,,,,
527.3368380069733,1763260618.290793,540.0263671875,0.0,,,351104,0.00042975787073373795,3684,0.0012404397130012512,3.609340637922287e-05,-5.459785461425781e-05,0.5924032926559448,703.0,8.940092084230855e-05
530.1333699226379,1763260621.0873249,,,500.0,500.0,353838,,3711,,,,,,
530.3941175937653,1763260621.3480725,0.002719184383749962,0.0,,,354048,0.005857943557202816,3713,-0.006922774016857147,0.00032328348606824875,0.051503121852874756,0.5880405902862549,705.0,8.763440564507619e-05
530.5387721061707,1763260621.492727,,,441.0,441.0,354279,,3715,,,,,,
532.1560091972351,1763260623.1099641,,,500.0,500.0,355835,,3731,,,,,,
532.5440008640289,1763260623.4979558,0.0006433652597479522,0.0,,,356096,-0.0009944699704647064,3734,-0.00509459525346756,0.00013415329158306122,-0.17643892765045166,0.5692456960678101,706.0,8.640553278382868e-05
534.7466518878937,1763260625.7006068,0.00036407055449672043,0.0,,,358272,0.0005094986408948898,3755,-0.0007482618093490601,2.71722674369812e-05,-0.3211740255355835,0.5175319910049438,707.0,8.509984763804823e-05
536.8475849628448,1763260627.80154,0.0002860339591279626,0.0,,,360320,-0.0018995003774762154,3775,-0.0012324173003435135,0.0002239542081952095,0.12837618589401245,0.5651774406433105,708.0,8.387096750084311e-05
537.2535650730133,1763260628.20752,0.0004063865926582366,0.0,,,360704,-0.0008292645215988159,3779,-0.0018801335245370865,5.484744906425476e-05,0.2968912124633789,0.5352437496185303,708.0,8.364055247511715e-05
539.7774004936218,1763260630.7313554,0.0002770280698314309,0.0,,,363264,-0.00017360318452119827,3804,-0.003515336662530899,0.00012620259076356888,-0.417661190032959,0.5686425566673279,710.0,8.210445230361074e-05
540.0384447574615,1763260630.9923997,0.003235817886888981,0.0,,,363520,0.0014540301635861397,3807,0.00020835548639297485,5.170796066522598e-05,-2.1409096717834473,0.5796476602554321,710.0,8.19508422864601e-05
544.0915288925171,1763260635.0454838,0.0005110912024974823,0.0,,,367616,-0.0006764661520719528,3847,0.0006156153976917267,5.297362804412842e-06,-0.038489341735839844,0.5760505199432373,712.0,7.949308928800747e-05
547.3899731636047,1763260638.343928,0.00029698514845222235,0.0,,,370816,-0.0005568619817495346,3879,7.263757288455963e-05,1.0516494512557983e-05,-0.15841543674468994,0.5760760307312012,714.0,7.757296407362446e-05
547.8198029994965,1763260638.773758,0.0004118651559110731,0.0,,,371200,-0.0009268168359994888,3883,-0.001804843544960022,3.431737422943115e-05,-0.10970449447631836,0.546328067779541,714.0,7.73425490478985e-05
547.9434103965759,1763260638.8973653,0.0002171322121284902,0.0,,,371328,-0.005900106392800808,3884,0.003049861639738083,6.450433284044266e-05,-0.1067817211151123,0.5462267398834229,714.0,7.726574403932318e-05
548.2171704769135,1763260639.1711254,0.0028824966866523027,0.0,,,371584,-0.005387702025473118,3887,-0.010039543733000755,0.00035623740404844284,-1.1792693138122559,0.5714055895805359,714.0,7.711213402217254e-05
548.6236956119537,1763260639.5776505,603.6578369140625,0.0,,,371968,0.0015921574085950851,3891,-0.00011742115020751953,3.325566649436951e-05,-0.00023663043975830078,0.511601448059082,715.0,7.688171899644658e-05
549.3438522815704,1763260640.2978072,0.0005944715812802315,0.0,,,372736,-0.001364065334200859,3898,-0.002576015889644623,0.0001336764544248581,-1.3890283107757568,0.5412477850914001,715.0,7.642088894499466e-05
550.8006196022034,1763260641.7545745,0.002591207856312394,0.0,,,374144,0.0034150704741477966,3912,-0.007056862115859985,0.00013832002878189087,-0.18276488780975342,0.5293811559677124,716.0,7.557603385066614e-05
551.0467166900635,1763260642.0006716,,,500.0,500.0,374402,,3915,,,,,,
552.4805600643158,1763260643.434515,0.0012583548668771982,0.0,,,375808,0.003298739902675152,3928,-0.00019476376473903656,0.00030889827758073807,-4.082304954528809,0.49387863278388977,717.0,7.457757601514459e-05
554.0637266635895,1763260645.0176816,,,500.0,500.0,377402,,3944,,,,,,
554.1951248645782,1763260645.1490798,438.9714660644531,0.0,,,377472,0.0001223115250468254,3945,-0.0008041337132453918,1.4624558389186859e-05,-0.0003437995910644531,0.5608224272727966,718.0,7.357911090366542e-05
554.3252098560333,1763260645.2791648,0.002388532040640712,0.0,,,377600,0.002534906379878521,3946,0.0020001521334052086,0.0001039719209074974,-1.8468403816223145,0.5450403690338135,718.0,7.35023058950901e-05
555.1431715488434,1763260646.0971265,,,500.0,500.0,378402,,3954,,,,,,
556.2089734077454,1763260647.1629283,0.00029236567206680775,0.0,,,379392,-0.002181961201131344,3963,-0.0015622414648532867,6.686802953481674e-05,0.08271145820617676,0.5380712747573853,718.0,7.242703577503562e-05
556.7710876464844,1763260647.7250426,331.058349609375,0.0,,,379904,0.00037726573646068573,3969,-9.176880121231079e-05,5.749799311161041e-05,-2.288818359375e-05,0.5055159330368042,719.0,7.211981574073434e-05
558.0362684726715,1763260648.9902234,0.0004499328206293285,0.0,,,381184,-0.0009609665721654892,3981,0.0007134377956390381,1.527555286884308e-05,-0.03008592128753662,0.5220015645027161,719.0,7.135176565498114e-05
558.2370848655701,1763260649.1910398,,,500.0,500.0,381402,,3983,,,,,,
559.8364214897156,1763260650.7903764,0.00045521839638240635,0.0,,,382848,0.006866157054901123,3997,-0.006687020882964134,0.00048085302114486694,-0.260753870010376,0.4469059407711029,720.0,7.035330054350197e-05
562.2334496974945,1763260653.1874046,0.005398720037192106,0.0,,,385152,-0.0010435953736305237,4020,0.0020905733108520508,0.000176871195435524,0.5168548822402954,0.45481404662132263,721.0,6.897081766510382e-05
566.3700795173645,1763260657.3240345,,,210.0,210.0,389041,,4059,,,,,,
569.3813419342041,1763260660.3352969,0.00304606044664979,0.0,,,391808,0.004275409504771233,4087,-0.0028553716838359833,0.00038289278745651245,-0.027056336402893066,0.5498813390731812,724.0,6.497695721918717e-05
569.7836697101593,1763260660.7376246,403.65692138671875,0.0,,,392192,-0.00038401875644922256,4091,0.00048055872321128845,2.3846514523029327e-05,0.00013583898544311523,0.5292518138885498,724.0,6.474654219346121e-05
571.2042434215546,1763260662.1581984,,,500.0,500.0,393654,,4105,,,,,,
571.6717116832733,1763260662.6256666,0.0010207451414316893,0.0,,,394112,-0.004163037985563278,4109,-0.0009632296860218048,0.00022171996533870697,-1.0372505187988281,0.5269644260406494,725.0,6.35944670648314e-05
572.193422794342,1763260663.1473777,,,500.0,500.0,394654,,4115,,,,,,
572.6916561126709,1763260663.645611,0.0006049219518899918,0.0,,,395136,0.002751762978732586,4119,-0.0005757398903369904,0.00043140631169080734,-0.33709394931793213,0.507202684879303,726.0,6.298003427218646e-05
575.1091401576996,1763260666.063095,,,500.0,500.0,397654,,4144,,,,,,
575.724541425705,1763260666.6784964,214.85926818847656,0.0,,,398208,-0.00043338537216186523,4150,-0.0009124167263507843,1.1799857020378113e-05,-9.965896606445312e-05,0.45124393701553345,727.0,6.113671406637877e-05
577.567943572998,1763260668.5218985,0.00044319918379187584,0.0,,,400128,0.00020895525813102722,4168,0.002540341578423977,0.00011638179421424866,0.1569880247116089,0.4344852566719055,728.0,5.998463893774897e-05
579.0217659473419,1763260669.975721,530.4896850585938,0.0,,,401664,-0.0005417121574282646,4184,0.0025541894137859344,2.401042729616165e-05,-2.3245811462402344e-05,0.5513284802436829,729.0,5.9062978834845126e-05
580.0049412250519,1763260670.9588962,295.1868896484375,0.0,,,402688,-0.0013263514265418053,4194,0.0001901686191558838,4.7332607209682465e-05,6.890296936035156e-05,0.5347726345062256,730.0,5.844854240422137e-05
580.4653260707855,1763260671.419281,251.01722717285156,0.0,,,403200,-0.0005535082891583443,4199,-0.0009103976190090179,5.7860277593135834e-05,-0.00012433528900146484,0.5363306999206543,730.0,5.814132236992009e-05
582.9109659194946,1763260673.8649209,236.6288299560547,0.0,,,405760,0.0007478715851902962,4224,0.00011052563786506653,6.0694292187690735e-06,-0.0002557039260864258,0.491302490234375,731.0,5.6605222198413685e-05
583.4744045734406,1763260674.4283595,277.1814880371094,0.0,,,406272,-0.00021642819046974182,4229,-0.00033768266439437866,6.450340151786804e-06,-2.7179718017578125e-05,0.4486891031265259,732.0,5.6298002164112404e-05
584.8208968639374,1763260675.7748518,585.3793334960938,0.0,,,407680,-0.00042272452265024185,4243,-0.00028560496866703033,2.312473952770233e-06,-4.8995018005371094e-05,0.503177285194397,732.0,5.545315070776269e-05
585.1670567989349,1763260676.1210117,0.00039819462108425796,0.0,,,408064,-0.0013127326965332031,4246,-0.0019390899688005447,7.020123302936554e-05,-0.00031316280364990234,0.5431943535804749,733.0,5.522273568203673e-05
585.6773767471313,1763260676.6313317,,,500.0,500.0,408654,,4252,,,,,,
585.8895015716553,1763260676.8434565,0.0025122719816863537,0.0,,,408832,0.0028033852577209473,4254,-0.0010301470756530762,2.940557897090912e-05,0.006749629974365234,0.5544993877410889,733.0,5.4761905630584806e-05
586.0134119987488,1763260676.967367,0.0006692575989291072,0.0,,,408960,0.0021932870149612427,4255,0.003215525299310684,5.426444113254547e-05,-0.030227184295654297,0.5206543207168579,733.0,5.4685100622009486e-05
587.7859139442444,1763260678.7398689,585.3951416015625,0.0,,,410752,0.0012656748294830322,4273,0.0012214239686727524,1.586414873600006e-05,-6.0439109802246094e-05,0.5446568131446838,734.0,5.3609830501955e-05
588.1430025100708,1763260679.0969574,0.00038670870708301663,0.0,,,411136,0.0023207860067486763,4276,-0.002018071711063385,8.333753794431686e-05,-0.01737821102142334,0.568719744682312,734.0,5.337941547622904e-05
588.167515039444,1763260679.12147,,,500.0,500.0,411154,,4277,,,,,,
588.2933609485626,1763260679.247316,171.12477111816406,0.0,,,411264,-0.0011914130300283432,4278,0.0038969572633504868,6.406381726264954e-05,-8.344650268554688e-05,0.5370478630065918,734.0,5.330261046765372e-05
589.2811095714569,1763260680.2350645,0.0029057785868644714,0.0,,,412288,-0.002365165390074253,4288,-0.009213309735059738,0.0004138527438044548,-0.2954075336456299,0.5645084977149963,735.0,5.268817039905116e-05
589.5597262382507,1763260680.5136812,0.0006791093037463725,0.0,,,412544,-0.0020281020551919937,4290,-0.002529457211494446,0.00028822198510169983,-0.31114351749420166,0.5703966617584229,735.0,5.2534564019879326e-05
589.6862952709198,1763260680.6402502,365.498291015625,0.0,,,412672,-0.0009524291381239891,4292,0.0022970885038375854,3.993045538663864e-05,-0.0001169443130493164,0.5758362412452698,735.0,5.2457759011304006e-05
592.0569941997528,1763260683.0109491,0.0006428568158298731,0.0,,,414976,0.0011459020897746086,4314,-0.0005915947258472443,2.998020499944687e-05,-0.12339770793914795,0.5715363025665283,736.0,5.107526885694824e-05
592.4655795097351,1763260683.4195344,0.002092042239382863,0.0,,,415360,-0.0012480905279517174,4318,-0.0012683868408203125,3.0889175832271576e-05,0.0162392258644104,0.5625165700912476,736.0,5.084485383122228e-05
595.3514831066132,1763260686.305438,336.3455505371094,0.0,,,418176,-4.925578832626343e-05,4346,-0.0007660556584596634,1.942552626132965e-05,-4.303455352783203e-05,0.5421059131622314,737.0,4.915514728054404e-05
597.3671607971191,1763260688.3211157,292.4574890136719,0.0,,,420224,0.001496562734246254,4366,0.0009866319596767426,5.999952554702759e-05,-9.441375732421875e-05,0.5910801291465759,738.0,4.792626714333892e-05
597.9786822795868,1763260688.9326372,0.002083492698147893,0.0,,,420864,0.0011736461892724037,4372,-0.00248664990067482,4.15043905377388e-05,-0.2511380910873413,0.5553234219551086,739.0,4.754224210046232e-05
598.5161755084991,1763260689.4701304,0.0020671815145760775,0.0,,,421376,-0.00038134679198265076,4377,-0.002250663936138153,3.205239772796631e-05,0.046369969844818115,0.6011068820953369,739.0,4.7235022066161036e-05
598.6423201560974,1763260689.596275,0.0007578373188152909,0.0,,,421504,0.00018530525267124176,4378,-8.970499038696289e-05,2.8815120458602905e-06,-0.3001316785812378,0.5240731239318848,739.0,4.7158217057585716e-05
599.5365750789642,1763260690.49053,0.0015652882866561413,0.0,,,422400,5.589611828327179e-05,4387,-0.0007720310240983963,6.258487701416016e-06,0.11153388023376465,0.5773825645446777,739.0,4.6620581997558475e-05
600.4212501049042,1763260691.375205,0.002162718679755926,0.0,,,423296,0.005382101982831955,4396,-0.005978228524327278,0.00011200271546840668,0.16616040468215942,0.4738932251930237,740.0,4.608295057551004e-05
601.936548948288,1763260692.890504,,,500.0,500.0,425001,,4413,,,,,,
602.1456735134125,1763260693.0996284,0.0029642959125339985,0.0,,,425216,0.0002460666000843048,4415,-0.0038505084812641144,4.521757364273071e-05,-2.355990409851074,0.5283050537109375,741.0,4.4930875446880236e-05
605.9376378059387,1763260696.8915927,0.0021857088431715965,0.0,,,429312,0.002561827190220356,4456,-0.0062943920493125916,0.0001139054074883461,0.07182967662811279,0.5786901116371155,743.0,4.2473118810448796e-05
607.2145590782166,1763260698.168514,0.0021801793482154608,0.0,,,430720,-0.00020233076065778732,4470,0.0009033968672156334,8.444301784038544e-06,-0.13479089736938477,0.5937708020210266,744.0,4.162826371612027e-05
607.9612090587616,1763260698.915164,,,500.0,500.0,431579,,4478,,,,,,
608.1532990932465,1763260699.107254,0.002288552699610591,0.0,,,431744,-0.0005867220461368561,4480,-0.002611406147480011,1.1879950761795044e-05,-0.0784611701965332,0.5408792495727539,744.0,4.101382364751771e-05
609.3080389499664,1763260700.261994,0.00047345273196697235,0.0,,,433024,0.000579051673412323,4492,-0.0008102785795927048,2.1845102310180664e-05,0.0678744912147522,0.5156363248825073,745.0,4.0245777199743316e-05
609.6824324131012,1763260700.6363873,0.0007813882548362017,0.0,,,433408,-0.001623101532459259,4496,-0.0017410218715667725,3.604590892791748e-05,0.01920187473297119,0.5848658084869385,745.0,4.0015362174017355e-05
609.8109979629517,1763260700.764953,,,500.0,500.0,433579,,4498,,,,,,
611.8773653507233,1763260702.8313203,0.0007530478178523481,0.0,,,435840,0.0010506045073270798,4520,-0.0003593824803829193,2.111867070198059e-05,-0.030204176902770996,0.5698113441467285,747.0,3.855606701108627e-05
612.0270671844482,1763260702.9810221,,,500.0,500.0,436079,,4522,,,,,,
612.2136402130127,1763260703.1675951,0.0018228848930448294,0.0,,,436224,-3.184191882610321e-05,4524,-0.00023703789338469505,2.4903565645217896e-06,-0.06625211238861084,0.5138766765594482,747.0,3.832565198536031e-05
612.3233675956726,1763260703.2773225,0.0007694457890465856,0.0,,,436352,0.0003364700824022293,4525,-0.00031773000955581665,3.9711594581604e-06,0.23347800970077515,0.5364047288894653,747.0,3.824884697678499e-05
612.4710988998413,1763260703.4250538,,,500.0,500.0,436579,,4527,,,,,,
612.9165461063385,1763260703.870501,0.00046172234578989446,0.0,,,436992,0.00023299641907215118,4531,-0.00021311640739440918,7.327646017074585e-06,-0.029675841331481934,0.5755876898765564,747.0,3.786482193390839e-05
613.0309991836548,1763260703.984954,538.2830200195312,0.0,,,437120,0.00020660925656557083,4533,-0.0001679062843322754,3.5855919122695923e-07,-5.996227264404297e-05,0.5895019769668579,747.0,3.778801692533307e-05
613.141350030899,1763260704.095305,0.0017028255388140678,0.0,,,437248,-0.0017992118373513222,4534,-0.0009554661810398102,3.384146839380264e-05,-0.14941036701202393,0.6023899912834167,747.0,3.771121191675775e-05
615.0075945854187,1763260705.9615495,363.437744140625,0.0,,,439296,-0.001047622412443161,4555,0.0001126900315284729,1.594051718711853e-05,-5.066394805908203e-05,0.6045135259628296,748.0,3.648233541753143e-05
615.2294886112213,1763260706.1834435,0.0009372433414682746,0.0,,,439552,-0.0033416682854294777,4557,-0.004080101847648621,0.00011859368532896042,-0.03612709045410156,0.5456510186195374,749.0,3.632872540038079e-05
615.6753175258636,1763260706.6292725,0.0008039130480028689,0.0,,,440064,-0.0014414004981517792,4562,-0.0001364871859550476,2.413615584373474e-05,-0.024766206741333008,0.5969492793083191,749.0,3.602150536607951e-05
616.9793970584869,1763260707.933352,0.0010106877889484167,0.0,,,441472,0.0008979048579931259,4576,3.276020288467407e-05,5.751848220825195e-06,-0.08581793308258057,0.5562407374382019,750.0,3.5176650271750987e-05
620.3353230953217,1763260711.289278,0.002115433569997549,0.0,,,445184,0.0012016883119940758,4613,-0.0009135864675045013,1.1469237506389618e-05,-0.06814038753509521,0.5392919778823853,752.0,3.2949308661045507e-05
621.5148434638977,1763260712.4687984,,,500.0,500.0,446520,,4626,,,,,,
622.4251067638397,1763260713.3790617,0.0006880908040329814,0.0,,,447488,-0.0010434184223413467,4635,-0.0006561055779457092,1.3465061783790588e-05,0.010010361671447754,0.5240475535392761,753.0,3.156681850668974e-05
622.883551120758,1763260713.837506,,,500.0,500.0,448020,,4641,,,,,,
623.2433996200562,1763260714.1973546,0.000832760997582227,0.0,,,448384,-0.0005614366382360458,4644,-0.0005949288606643677,5.306676030158997e-06,-0.11071991920471191,0.5585740804672241,753.0,3.102918708464131e-05
624.7394456863403,1763260715.6934006,580.06494140625,0.0,,,450048,0.0001904275268316269,4661,4.889629781246185e-05,2.0619481801986694e-06,-5.4717063903808594e-05,0.5760334730148315,754.0,3.0030721973162144e-05
626.0512545108795,1763260717.0052094,,,500.0,500.0,451520,,4675,,,,,,
627.5532760620117,1763260718.507231,585.3933715820312,0.0,,,453120,-0.0008873455226421356,4691,-0.00020548701286315918,4.425644874572754e-06,-0.00010693073272705078,0.5630114078521729,756.0,2.8187403586343862e-05
629.189239025116,1763260720.143194,,,500.0,500.0,455020,,4709,,,,,,
629.6302120685577,1763260720.584167,0.0007720376597717404,0.0,,,455424,-0.00014039408415555954,4713,-0.0005804151296615601,2.0423904061317444e-06,-0.09765088558197021,0.564359188079834,757.0,2.68049152509775e-05
631.9667520523071,1763260722.920707,0.0007782384636811912,0.0,,,457984,0.0014249179512262344,4738,-0.0016220510005950928,2.7509406208992004e-05,0.028762876987457275,0.5477272868156433,758.0,2.52688168984605e-05
631.9831688404083,1763260722.9371238,,,500.0,500.0,458020,,4739,,,,,,
632.1912341117859,1763260723.145189,0.0018965131603181362,0.0,,,458240,-0.00017222296446561813,4741,-0.00011816248297691345,1.885928213596344e-06,-0.0012252330780029297,0.6044394373893738,759.0,2.511520688130986e-05
632.4132995605469,1763260723.3672545,0.0007361927418969572,0.0,,,458496,0.00015017390251159668,4743,-4.9814581871032715e-05,2.6561319828033447e-06,0.018479228019714355,0.5390200018882751,759.0,2.496159686415922e-05
633.4544115066528,1763260724.4083664,0.0017589542549103498,0.0,,,459648,-0.000499337911605835,4754,-0.0004466511309146881,4.230067133903503e-06,-0.23071110248565674,0.5559977293014526,759.0,2.427035360597074e-05
635.1202833652496,1763260726.0742383,,,500.0,500.0,461520,,4772,,,,,,
636.5207767486572,1763260727.4747317,0.0008178186835721135,0.0,,,462976,9.715743362903595e-05,4786,-0.0003178343176841736,1.6689300537109375e-06,0.13561475276947021,0.5677673816680908,761.0,2.2273425202001818e-05
636.5403006076813,1763260727.4942555,,,500.0,500.0,463020,,4787,,,,,,
636.6348021030426,1763260727.588757,543.8588256835938,0.0,,,463104,-4.607252776622772e-06,4788,-8.42660665512085e-05,2.989545464515686e-07,-9.85860824584961e-05,0.5805352330207825,761.0,2.2196620193426497e-05
637.3780603408813,1763260728.3320153,423.5428161621094,0.0,,,463872,0.000276993028819561,4796,0.0002972707152366638,1.2060627341270447e-06,-8.654594421386719e-05,0.6041215062141418,761.0,2.173579196096398e-05
637.710729598999,1763260728.6646845,0.0011043120175600052,0.0,,,464256,0.00038705021142959595,4799,0.000790473073720932,1.9000843167304993e-05,-0.16817152500152588,0.5607999563217163,762.0,2.150537693523802e-05
638.3073823451996,1763260729.2613373,197.40985107421875,0.0,,,464896,0.00017802882939577103,4806,-0.00019973516464233398,9.136274456977844e-07,-4.267692565917969e-05,0.5859050154685974,762.0,2.1121351892361417e-05
638.5317523479462,1763260729.4857073,363.8793029785156,0.0,,,465152,0.00024059880524873734,4809,0.0009465254843235016,2.3460015654563904e-06,9.119510650634766e-06,0.5386019945144653,762.0,2.0967741875210777e-05
638.8711743354797,1763260729.8251293,,,500.0,500.0,465537,,4813,,,,,,
642.4754209518433,1763260733.429376,0.0007764219772070646,0.0,,,469504,-0.00026524439454078674,4851,-0.00026931241154670715,1.8402934074401855e-06,-0.01187741756439209,0.6116124987602234,764.0,1.8356375221628696e-05
642.4899489879608,1763260733.443904,,,500.0,500.0,469537,,4852,,,,,,
643.1783802509308,1763260734.1323352,0.001629892853088677,0.0,,,470272,0.00014222972095012665,4859,-0.0005164444446563721,1.2386590242385864e-06,0.0041672587394714355,0.6296104788780212,765.0,1.7895545170176774e-05
643.9614672660828,1763260734.9154222,0.001620149938389659,0.0,,,471168,1.1739321053028107e-05,4868,0.0001012757420539856,1.9650906324386597e-07,-0.36000919342041016,0.6198939085006714,765.0,1.7357910110149533e-05
644.550933599472,1763260735.5048885,0.0008864314877428114,0.0,,,471808,6.24433159828186e-05,4874,-6.680004298686981e-05,1.341104507446289e-07,-0.05006420612335205,0.586891233921051,765.0,1.6973886886262335e-05
644.8857915401459,1763260735.8397465,0.0015744813717901707,0.0,,,472192,0.00047473423182964325,4878,0.0003146529197692871,2.3748725652694702e-06,-0.038511037826538086,0.5714278817176819,766.0,1.6743471860536374e-05
645.2588584423065,1763260736.2128134,539.2481689453125,0.0,,,472576,0.00029029790312051773,4882,0.0008277539163827896,7.436610758304596e-06,0.0004563331604003906,0.5048931241035461,766.0,1.6513056834810413e-05
648.291181564331,1763260739.2451365,,,500.0,500.0,476031,,4915,,,,,,
648.7531406879425,1763260739.7070956,,,500.0,500.0,476531,,4920,,,,,,
649.777585029602,1763260740.73154,,,97.0,97.0,477628,,4932,,,,,,
649.8672273159027,1763260740.8211823,434.76116943359375,0.0,,,477696,1.9105151295661926e-05,4933,-1.5124678611755371e-05,2.60770320892334e-08,0.00024062395095825195,0.5749364495277405,768.0,1.344086012977641e-05
650.4636671543121,1763260741.417622,0.0017903265543282032,0.0,,,478336,-0.0014945436269044876,4939,0.0004176199436187744,1.321546733379364e-05,0.4436383843421936,0.5028595328330994,769.0,1.3056835996394511e-05
651.132853269577,1763260742.0868082,0.001222917577251792,0.0,,,479104,-0.0002379380166530609,4946,-0.00029346346855163574,4.9620866775512695e-06,-0.059685707092285156,0.6030486822128296,769.0,1.259600594494259e-05
