losses/approx_kl,losses/explained_variance,charts/episodic_return,losses/clipfrac,losses/value_loss,charts/learning_rate,losses/old_approx_kl,global_step,charts/episodic_length,_step,charts/SPS,_timestamp,losses/policy_loss,losses/entropy,_runtime
0.00035698898136615753,0.348085880279541,,0.00390625,0.00024909648345783353,0.00020414746541064233,-0.012744113802909851,159872,,1754,537.0,1763260416.7236354,-0.0017293021082878113,0.36242738366127014,325.7663414478302
,,500.0,,,,,160959,500.0,1765,,1763260417.9629767,,,327.0056827068329
0.0009446479380130768,-0.3629530668258667,,0.0,0.00029138330137357116,0.0002033026103163138,0.002355700358748436,161280,,1768,539.0,1763260418.37777,-0.0009424202144145966,0.38961490988731384,327.42047595977783
5.0263479351997375e-06,-0.388716459274292,,0.0,0.005328702740371227,0.00020276497525628656,0.00045419391244649887,162176,,1777,540.0,1763260419.4257317,-0.0006482601165771484,0.3702992796897888,328.4684376716614
0.001847982406616211,-0.5857447385787964,,0.001953125,0.00010680989362299442,0.000200230409973301,-0.008615078404545784,166400,,1818,545.0,1763260424.558075,-0.00835607573390007,0.45494693517684937,333.6007809638977
0.00013552512973546982,0.15188157558441162,,0.0,0.00019504944793879986,0.0001999231899389997,0.001944023184478283,166912,,1823,545.0,1763260425.4723876,-0.0013006404042243958,0.38666391372680664,334.5150935649872
2.8605572879314423e-05,0.05646252632141113,,0.0,0.0005327463150024414,0.00019823347975034267,-0.0009043356403708458,169728,,1851,545.0,1763260430.5856504,0.0014867782592773438,0.48315852880477905,339.6283564567566
0.0010114433243870735,0.090778648853302,,0.0,0.0005237986333668232,0.00019792627426795661,0.0033795731142163277,170240,,1856,545.0,1763260431.5455194,-0.01428673043847084,0.45340070128440857,340.58822536468506
,,500.0,,,,,171459,500.0,1868,,1763260433.6238925,,,342.6665985584259
,,500.0,,,,,171959,500.0,1873,,1763260434.5588536,,,343.60155963897705
0.00436386838555336,0.16373944282531738,,0.001953125,0.00015496008563786745,0.00019662058912217617,0.0012180525809526443,172416,,1877,545.0,1763260435.3719296,-0.01487896591424942,0.4742026925086975,344.41463565826416
0.00011190958321094513,-0.002665400505065918,,0.0,0.0005645010969601572,0.00019608295406214893,0.003340359777212143,173312,,1886,546.0,1763260436.5082061,-0.0008099284023046494,0.5176175832748413,345.5509121417999
0.001504768617451191,-0.22381234169006348,,0.0,0.0025335338432341814,0.0001955453190021217,0.014755850657820702,174208,,1895,547.0,1763260437.5998516,-0.016408231109380722,0.4565141201019287,346.6425576210022
0.0005835713818669319,-0.00023949146270751953,,0.0,452.7215576171875,0.00019508448895066977,0.010365433059632778,174976,,1903,548.0,1763260438.5721219,0.0012228339910507202,0.5415264368057251,347.61482787132263
0.006356824189424515,-1.4844462871551514,,0.005859375,0.00025107443798333406,0.0001948540739249438,0.017572741955518723,175360,,1906,548.0,1763260438.9946923,-0.004899308085441589,0.5250396132469177,348.03739833831787
0.0014245249330997467,-0.0001252889633178711,,0.0,824.2642211914062,0.00019416282884776592,-0.0022383611649274826,176512,,1918,549.0,1763260440.4738383,-0.009111195802688599,0.5658086538314819,349.516544342041
0.0024290308356285095,-0.20052504539489746,,0.0,0.0006271485472097993,0.00019400921883061528,-0.011767584830522537,176768,,1920,550.0,1763260440.7777183,-0.01773020625114441,0.49630865454673767,349.8204243183136
0.00195949524641037,0.04671645164489746,,0.0,0.0004002645437140018,0.00019247311865910888,0.018404576927423477,179328,,1945,549.0,1763260445.673265,0.004168640822172165,0.5300285816192627,354.715970993042
0.00039677694439888,0.05941617488861084,,0.0,0.0005578181589953601,0.00019162826356478035,0.0011630170047283173,180736,,1959,549.0,1763260448.1745772,0.0006730258464813232,0.5010689496994019,357.21728324890137
0.0002856329083442688,-0.05056571960449219,,0.0,0.004501929972320795,0.00019078340847045183,-0.0003368500620126724,182144,,1973,549.0,1763260450.8383598,-0.0023459866642951965,0.5171923637390137,359.8810658454895
0.00028619077056646347,0.034937918186187744,,0.0,0.0001320037990808487,0.00019001535838469863,-0.000826994888484478,183424,,1985,549.0,1763260453.2768576,0.0018566139042377472,0.5079723596572876,362.31956362724304
,,500.0,,,,,183959,500.0,1991,,1763260454.2856443,,,363.32835030555725
1.7608515918254852e-05,-0.03579378128051758,,0.0,0.005482152570039034,0.00018901689327321947,-0.00039580557495355606,185088,,2002,549.0,1763260456.4220064,-0.0015802942216396332,0.5717484951019287,365.4647123813629
8.657854050397873e-05,-0.12132275104522705,,0.0,0.0051050917245447636,0.00018870967323891819,0.003801974467933178,185600,,2007,549.0,1763260457.3773782,0.0006198976188898087,0.5490579605102539,366.42008423805237
0.00034270714968442917,2.5093555450439453e-05,,0.0,744.0523071289062,0.00018817203817889094,0.005335641093552113,186496,,2016,549.0,1763260458.9417572,0.009349945932626724,0.5725350379943848,367.98446321487427
0.0006443038582801819,-0.07776415348052979,,0.0,0.00021433514484670013,0.00018794162315316498,-0.0010082833468914032,186880,,2019,549.0,1763260459.466778,-0.0002670697867870331,0.5482708811759949,368.5094840526581
0.0017549479380249977,-0.09378039836883545,,0.00390625,0.00017621520964894444,0.0001876344031188637,-0.015836071223020554,187392,,2024,550.0,1763260460.100398,0.008295789361000061,0.5002625584602356,369.1431040763855
2.4843961000442505e-05,0.01842188835144043,,0.0,0.004970676731318235,0.00018748079310171306,-0.0002541281282901764,187648,,2027,550.0,1763260460.4007962,-0.0010153166949748993,0.6137949228286743,369.4435021877289
0.0004735086113214493,-0.11582314968109131,,0.0,0.00028014983399771154,0.00018732718308456242,0.0003890395164489746,187904,,2029,550.0,1763260460.6987054,-0.005470588803291321,0.575999915599823,369.741411447525
0.0016168663278222084,0.21202480792999268,,0.0,0.0001578210503794253,0.00018701996305026114,-0.013085688464343548,188416,,2034,551.0,1763260461.318498,-0.006803650408983231,0.5165919065475464,370.3612039089203
,,500.0,,,,,189459,500.0,2045,,1763260462.5056243,,,371.54833030700684
0.0004765596240758896,-4.565715789794922e-05,,0.0,383.0554504394531,0.0001860215124906972,-0.003786172717809677,190080,,2051,552.0,1763260463.242999,0.0019877776503562927,0.5464768409729004,372.2857050895691
0.0008906712755560875,0.11250686645507812,,0.001953125,0.0027737265918403864,0.00018594470748212188,0.0020920997485518456,190208,,2052,553.0,1763260463.3865848,-0.0029097795486450195,0.44610071182250977,372.4292907714844
0.0018341876566410065,-5.0902366638183594e-05,,0.001953125,479.2580261230469,0.0001848694373620674,-0.000415237620472908,192000,,2070,554.0,1763260465.4944615,0.0022704768925905228,0.5674449801445007,374.5371675491333
0.0009981030598282814,-0.05230307579040527,,0.0,0.000241409259615466,0.0001844854123191908,0.007654762826859951,192640,,2076,555.0,1763260466.1986692,-0.00372324138879776,0.5749483108520508,375.241375207901
0.00011162552982568741,-1.0616989135742188,,0.0,0.0004988006548956037,0.00018348694720771164,0.0006590308621525764,194304,,2093,557.0,1763260468.0932074,-0.005638256669044495,0.45724326372146606,377.1359133720398
0.00027568452060222626,-0.38470590114593506,,0.0,0.00015519307635258883,0.00018341014219913632,-0.003224264830350876,194432,,2094,557.0,1763260468.2380922,0.0046410467475652695,0.5536439418792725,377.2807981967926
0.0003368891775608063,-0.45862817764282227,,0.0,0.005533308256417513,0.00018202765204478055,-0.00679408386349678,196736,,2117,559.0,1763260470.9470189,-0.004145443439483643,0.5288057923316956,379.98972487449646
0.0002005547285079956,-2.8371810913085938e-05,,0.0,0.009439241141080856,0.00018056835688184947,-0.0010614413768053055,199168,,2141,562.0,1763260473.7628603,0.001598745584487915,0.573252260684967,382.80556631088257
0.00035140663385391235,0.04805290699005127,,0.0,0.004004687536507845,0.0001802611368475482,0.00388285331428051,199680,,2146,562.0,1763260474.309734,-0.0025608018040657043,0.5891778469085693,383.3524401187897
0.00041653309017419815,-0.1583271026611328,,0.0,0.00019530995632521808,0.00018018433183897287,-0.0022157421335577965,199808,,2147,562.0,1763260474.4478707,-0.0029805712401866913,0.5684754848480225,383.4905767440796
0.00011415407061576843,-0.04533708095550537,,0.0,0.0001701057917671278,0.00018010752683039755,0.0047862231731414795,199936,,2148,562.0,1763260474.5853462,-0.001429729163646698,0.5665225982666016,383.62805223464966
0.0003304947167634964,3.2782554626464844e-06,,0.0,273.4653625488281,0.00017972350178752095,-0.0018363986164331436,200576,,2155,563.0,1763260475.293082,0.0010150671005249023,0.5462931394577026,384.3357880115509
0.0029817307367920876,0.1402904987335205,,0.001953125,0.00017064691928680986,0.00017864823166746646,0.03168775513768196,202368,,2172,565.0,1763260477.2736545,0.003007255494594574,0.49782440066337585,386.3163604736328
0.0014129579067230225,-1.990795135498047e-05,,0.0,848.603515625,0.00017788018158171326,-0.018675874918699265,203648,,2185,566.0,1763260478.7412453,-0.002117946743965149,0.475602924823761,387.7839512825012
0.001417575404047966,-0.13930273056030273,,0.0,0.00045282600331120193,0.00017741935153026134,-0.009228117763996124,204416,,2192,567.0,1763260479.6015787,-0.012636147439479828,0.5664128661155701,388.6442847251892
,,500.0,,,,,205045,500.0,2198,,1763260480.272467,,,389.3151729106903
0.0002198256552219391,-5.5909156799316406e-05,,0.0,533.7305908203125,0.00017703532648738474,-0.003115640953183174,205056,,2199,568.0,1763260480.3824713,-0.0015085600316524506,0.6059050559997559,389.42517733573914
0.0029097795486450195,-0.09564709663391113,,0.001953125,0.00025452065165154636,0.00017626727640163153,-0.016785411164164543,206336,,2211,569.0,1763260481.868327,-0.01483815535902977,0.528380811214447,390.91103291511536
0.0006159748882055283,0.0001239180564880371,,0.0,420.3963623046875,0.0001761136663844809,-0.0029998011887073517,206592,,2214,569.0,1763260482.1810637,-0.0027254074811935425,0.529426634311676,391.2237696647644
0.0002954360097646713,-0.05794715881347656,,0.0,0.0028750691562891006,0.0001757296413416043,-0.0006944816559553146,207232,,2220,570.0,1763260482.896024,-0.0002457350492477417,0.5851230621337891,391.9387300014496
,,500.0,,,,,207545,500.0,2223,,1763260483.2178893,,,392.2605953216553
0.0016370005905628204,0.02923673391342163,,0.001953125,0.004734278656542301,0.000175422421307303,0.00827084667980671,207744,,2225,570.0,1763260483.509393,-0.027233034372329712,0.5604824423789978,392.5520989894867
0.0013116775080561638,-0.25653696060180664,,0.0,0.00023758785391692072,0.0001753456162987277,-0.006455465219914913,207872,,2226,570.0,1763260483.6592019,-0.0016994625329971313,0.5691402554512024,392.7019078731537
0.0010871617123484612,0.02568686008453369,,0.0,0.00011547034955583513,0.00017526881129015237,0.0018842248246073723,208000,,2227,570.0,1763260483.8213468,-0.023913048207759857,0.551577627658844,392.864052772522
0.0009072599932551384,-0.22689950466156006,,0.0,0.00019296849495731294,0.0001750383962644264,0.008435285650193691,208384,,2231,571.0,1763260484.2938406,-0.0017254874110221863,0.4706336557865143,393.3365466594696
0.0001707533374428749,-0.032521605491638184,,0.0,0.0035327444784343243,0.00017480798123870045,-0.002536640502512455,208768,,2235,571.0,1763260484.8483384,0.0017130784690380096,0.45818835496902466,393.89104437828064
0.001656748354434967,-0.08145809173583984,,0.0,0.0002022047119680792,0.00017442395619582385,-0.009978385642170906,209408,,2241,571.0,1763260485.6858482,-0.009099908173084259,0.5000731945037842,394.7285542488098
0.0004885578528046608,0.00014400482177734375,,0.0,426.1197814941406,0.00017403994570486248,0.00709898117929697,210048,,2248,572.0,1763260486.3975568,0.0023139305412769318,0.5521130561828613,395.44026279449463
0.00043294671922922134,0.05125463008880615,,0.0,0.00033846491714939475,0.00017388633568771183,0.001009373925626278,210304,,2250,572.0,1763260486.6942885,-1.8980354070663452e-05,0.5182417631149292,395.7369945049286
0.0003869617357850075,6.818771362304688e-05,,0.0,443.63580322265625,0.0001737327256705612,-0.0008051088079810143,210560,,2253,572.0,1763260486.9772944,-0.000788860023021698,0.5671408772468567,396.0200004577637
,,500.0,,,,,212545,500.0,2272,,1763260489.197694,,,398.2404000759125
0.00011777691543102264,0.08037179708480835,,0.0,0.00024829531321302056,0.00017204301548190415,-0.0006370265036821365,213376,,2280,575.0,1763260490.1803818,0.0007754005491733551,0.5997767448425293,399.2230877876282
,,174.0,,,,,214741,174.0,2295,,1763260492.506038,,,401.5487439632416
0.001455952413380146,0.46333634853363037,,0.0,0.0011286884546279907,0.00017104455037042499,0.007660894654691219,215040,,2298,575.0,1763260493.0981727,-0.025074869394302368,0.5660266280174255,402.14087867736816
0.00029164552688598633,4.667043685913086e-05,,0.0,198.2652130126953,0.0001703533052932471,0.0012792907655239105,216192,,2310,576.0,1763260494.5093594,0.0029718317091464996,0.5485577583312988,403.55206537246704
0.0018352009356021881,-0.27239131927490234,,0.0,0.0004910367424599826,0.00017019969527609646,-0.006008554250001907,216448,,2312,576.0,1763260494.858474,-0.02474822849035263,0.6004507541656494,403.9011800289154
,,500.0,,,,,217075,500.0,2318,,1763260495.8347487,,,404.87745475769043
0.000292707234621048,-0.6402738094329834,,0.0,0.0003550506953615695,0.0001695852552074939,-0.001833917573094368,217472,,2322,576.0,1763260496.670267,-0.005698738619685173,0.6044155359268188,405.71297311782837
0.0001729615032672882,1.1920928955078125e-06,,0.0,560.68896484375,0.00016950845019891858,-0.004442507401108742,217600,,2324,576.0,1763260496.9091995,-0.00028607621788978577,0.581136167049408,405.9519054889679
8.933804929256439e-05,-0.00022554397583007812,,0.0,628.0950927734375,0.0001692012301646173,0.0005348734557628632,218112,,2329,576.0,1763260497.796083,0.004761911928653717,0.5178821682929993,406.83878898620605
0.0009839162230491638,0.00010854005813598633,,0.0,540.1939086914062,0.00016858679009601474,0.004464268684387207,219136,,2339,576.0,1763260499.3138764,-0.0037249159067869186,0.5148067474365234,408.356582403183
,,500.0,,,,,219575,500.0,2343,,1763260499.7516448,,,408.79435086250305
,,500.0,,,,,220075,500.0,2348,,1763260500.3416898,,,409.3843958377838
2.0436011254787445e-05,1.6510486602783203e-05,,0.0,406.4356689453125,0.0001676651299931109,0.0017431294545531273,220672,,2354,578.0,1763260501.0261796,0.0016859844326972961,0.4900903105735779,410.0688855648041
,,500.0,,,,,221575,500.0,2363,,1763260502.0408332,,,411.0835392475128
0.0003394726663827896,0.0769495964050293,,0.0,0.0036716510076075792,0.00016551458975300193,0.002874944359064102,224256,,2389,581.0,1763260505.0404167,-0.010547144338488579,0.5542784333229065,414.0831227302551
0.00045388005673885345,-1.0817856788635254,,0.0,0.004548999480903149,0.00016520736971870065,0.004427013918757439,224768,,2394,582.0,1763260505.605125,-0.00704469857737422,0.526330292224884,414.64783096313477
0.0001372275874018669,-0.06660306453704834,,0.0,0.004200121853500605,0.0001642857096157968,0.0028775325044989586,226304,,2409,583.0,1763260507.2825055,-0.003119923174381256,0.5768026113510132,416.3252115249634
0.00017790589481592178,-0.00014388561248779297,,0.0,412.6053771972656,0.00016328724450431764,-0.0022975513711571693,227968,,2426,584.0,1763260509.1322172,0.003372722305357456,0.5573068261146545,418.1749231815338
,,500.0,,,,,228445,500.0,2430,,1763260509.577283,,,418.61998891830444
0.000430544838309288,-0.05984652042388916,,0.0,0.00018355237261857837,0.00016182796389330178,0.0001028701663017273,230400,,2449,587.0,1763260511.751832,0.010979294776916504,0.562615156173706,420.79453802108765
,,500.0,,,,,231945,500.0,2465,,1763260513.454668,,,422.4973740577698
0.0001259753480553627,0.0011445879936218262,,0.0,0.0036626362707465887,0.00015929339861031622,0.0072992416098713875,234624,,2491,590.0,1763260516.602805,-0.0019627921283245087,0.6016713976860046,425.6455109119415
0.00022138189524412155,-0.20510399341583252,,0.0,0.00018942757742479444,0.00015913978859316558,0.0010848166421055794,234880,,2493,590.0,1763260516.9242582,-0.0029220543801784515,0.5250951647758484,425.96696424484253
1.3433396816253662e-05,0.001300513744354248,,0.0,359.180908203125,0.0001584485435159877,-0.0009280312806367874,236032,,2506,591.0,1763260518.1468468,0.0008102282881736755,0.4857185482978821,427.18955278396606
0.0021285424008965492,-3.466609001159668,,0.005859375,0.010965662077069283,0.00015798771346453577,-0.012538979761302471,236800,,2514,592.0,1763260519.002755,-0.011379852890968323,0.5549387335777283,428.04546093940735
0.0011647697538137436,-0.35957562923431396,,0.0,0.0024083403404802084,0.00015791090845596045,0.014427440240979195,236928,,2515,592.0,1763260519.1282558,0.007844317704439163,0.5438798069953918,428.17096185684204
0.0016734413802623749,-0.015326380729675293,,0.0,0.000994339818134904,0.00015760368842165917,0.030701499432325363,237440,,2520,593.0,1763260519.717772,0.007381334900856018,0.5848193764686584,428.76047801971436
0.0005879504606127739,-0.00040841102600097656,,0.0,552.5469360351562,0.00015683563833590597,0.003654065541923046,238720,,2533,594.0,1763260521.1498504,-0.012728273868560791,0.5529567003250122,430.1925563812256
0.0006294082850217819,0.003009796142578125,,0.0,0.0003208036650903523,0.00015637480828445405,-0.0008408185094594955,239488,,2540,594.0,1763260521.9858687,0.0006865933537483215,0.5314174294471741,431.0285747051239
0.0003456985577940941,2.5570392608642578e-05,,0.0,559.1116333007812,0.00015599078324157745,-0.004791124723851681,240128,,2547,595.0,1763260522.7585614,-0.0036008507013320923,0.617169201374054,431.8012673854828
0.0004128040745854378,-0.128637433052063,,0.0,0.0002037026861216873,0.00015453148807864636,-0.0014105243608355522,242560,,2570,597.0,1763260525.305128,-0.004569239914417267,0.5175666213035583,434.34783411026
,,500.0,,,,,242603,500.0,2571,,1763260525.3353136,,,434.3780195713043
,,500.0,,,,,243103,500.0,2576,,1763260525.8983433,,,434.9410493373871
0.0007049962878227234,-9.524822235107422e-05,,0.0,142.94448852539062,0.00015414746303576976,-0.005155414342880249,243200,,2577,598.0,1763260526.0350409,-0.00893361121416092,0.5364950895309448,435.07774686813354
0.00023736897855997086,0.0009652972221374512,,0.0,0.00020675017731264234,0.00015222733782138675,0.002170081250369549,246400,,2608,601.0,1763260529.387638,-0.00243213027715683,0.5517300367355347,438.43034410476685
,,500.0,,,,,246603,500.0,2610,,1763260529.5240743,,,438.5667803287506
,,500.0,,,,,248603,500.0,2630,,1763260531.6566062,,,440.699312210083
0.00011766888201236725,-1.728534698486328e-05,,0.0,290.48150634765625,0.0001505376276327297,0.001264544203877449,249216,,2636,603.0,1763260532.3638592,-0.0027432329952716827,0.6044655442237854,441.4065651893616
0.0009105261415243149,-0.07772171497344971,,0.0,0.004985203966498375,0.00014992320211604238,-0.007839158177375793,250240,,2646,604.0,1763260533.5226526,-0.015667598694562912,0.5460181832313538,442.5653586387634
0.0006017843261361122,-0.2444521188735962,,0.0,0.00018479656137060374,0.00014984639710746706,-0.007126412354409695,250368,,2647,604.0,1763260533.6590683,-0.009091757237911224,0.5955750942230225,442.7017743587494
0.00015425588935613632,-0.1473369598388672,,0.0,0.00021128013031557202,0.00014976959209889174,-0.004015517421066761,250496,,2648,604.0,1763260533.790212,-0.002301964908838272,0.5777801871299744,442.8329179286957
0.0004182681441307068,-0.9057674407958984,,0.0,0.0002389407018199563,0.0001485407119616866,0.002817479893565178,252544,,2668,606.0,1763260535.9618206,0.002750542014837265,0.5051081776618958,445.0045266151428
0.0011417297646403313,-0.07688069343566895,,0.0,0.00018790314788930118,0.00014823349192738533,-0.0015801293775439262,253056,,2673,606.0,1763260536.4935536,0.0027584172785282135,0.5630243420600891,445.5362596511841
0.0003129858523607254,0.014096677303314209,,0.0,0.00018923805328086019,0.00014761905185878277,-0.005131863057613373,254080,,2683,607.0,1763260537.6022973,-0.00036810338497161865,0.566651463508606,446.6450033187866
0.0010062577202916145,-0.09845197200775146,,0.0,0.00040108629036694765,0.0001473886368330568,0.001474219374358654,254464,,2687,607.0,1763260538.0061412,-0.005048900842666626,0.5943248271942139,447.0488471984863
,,500.0,,,,,254603,500.0,2689,,1763260538.1666,,,447.2093060016632
0.00031933095306158066,-0.08104610443115234,,0.0,0.00018784217536449432,0.00014708141679875553,0.0015842383727431297,254976,,2692,608.0,1763260538.5439098,-0.006864719092845917,0.5496043562889099,447.58661580085754
0.0007417686283588409,-0.20515680313110352,,0.0,0.0005232747062109411,0.0001447004615329206,0.007508547976613045,258944,,2732,611.0,1763260542.776687,-0.002636238932609558,0.5271437168121338,451.8193929195404
0.0010733557865023613,0.013833284378051758,,0.0,0.0003168022958561778,0.00014347158139571548,-0.009239953942596912,260992,,2752,613.0,1763260544.9546115,-0.01379123330116272,0.4968411922454834,453.9973175525665
0.00044421758502721786,-0.1643756628036499,,0.0,0.00038044125540181994,0.0001431643613614142,-0.0014044763520359993,261504,,2757,613.0,1763260545.4853973,-0.001796860247850418,0.5407558083534241,454.528103351593
9.327474981546402e-05,-0.003811478614807129,,0.0,0.00028096293681301177,0.00014224270125851035,0.001682220958173275,263040,,2772,614.0,1763260547.1544285,-0.0009117349982261658,0.5666229724884033,456.1971344947815
0.0001684483140707016,-0.32475101947784424,,0.0,0.00017921306425705552,0.0001416282611899078,0.0034271664917469025,264064,,2782,615.0,1763260548.2549257,0.00363178551197052,0.5818602442741394,457.29763174057007
,,500.0,,,,,264173,500.0,2783,,1763260548.301769,,,457.34447503089905
,,500.0,,,,,265173,500.0,2793,,1763260549.4261982,,,458.4689042568207
,,199.0,,,,,268256,199.0,2824,,1763260552.8255088,,,461.86821484565735
0.0006985599175095558,-0.2070167064666748,,0.0,0.00022058928152546287,0.00013794163533020765,0.004543428309261799,270208,,2843,620.0,1763260555.074044,0.0006474293768405914,0.5772976875305176,464.11675000190735
0.0033186059445142746,-0.04012775421142578,,0.005859375,0.0003884864563588053,0.00013709678023587912,0.015443523414433002,271616,,2857,621.0,1763260556.632435,-0.008138056844472885,0.4764465093612671,465.6751410961151
,,500.0,,,,,274256,500.0,2882,,1763260559.3795009,,,468.4222068786621
0.0010350793600082397,0.04512137174606323,,0.0,0.0005327148246578872,0.00013502304500434548,-0.00793423317372799,275072,,2890,623.0,1763260560.321887,0.002607569098472595,0.5074750185012817,469.3645930290222
0.00013807788491249084,-0.0032085180282592773,,0.0,0.00016008681268431246,0.00013371735985856503,-0.0005038660019636154,277248,,2911,625.0,1763260562.7207623,-0.0027925893664360046,0.4961143136024475,471.76346826553345
0.0008992701768875122,-0.009889006614685059,,0.0,0.0001894994784379378,0.00013225806469563395,-0.0025980565696954727,279680,,2935,627.0,1763260565.3235667,-0.014992393553256989,0.5011798739433289,474.366272687912
2.68472358584404e-05,0.035739243030548096,,0.0,0.0001640142872929573,0.00013141320960130543,-0.000867924652993679,281088,,2949,628.0,1763260566.8027084,0.0006924103945493698,0.5752186179161072,475.8454144001007
0.0003770580515265465,-0.17964136600494385,,0.0,0.00018714653560891747,0.00013072196452412754,0.005601339973509312,282240,,2960,629.0,1763260567.9957724,-0.0009320136159658432,0.5505925416946411,477.0384783744812
,,500.0,,,,,283756,500.0,2975,,1763260569.4605474,,,478.5032534599304
4.141218960285187e-05,-0.1391373872756958,,0.0,0.0001231380447279662,0.00012895544932689518,0.0009333677589893341,285184,,2989,631.0,1763260570.9633987,-0.0030768290162086487,0.49607568979263306,480.0061047077179
0.00014092586934566498,-0.1370220184326172,,0.0,0.0030043479055166245,0.00012849461927544326,-0.004492036998271942,285952,,2997,632.0,1763260571.716353,0.0004112422466278076,0.5382890701293945,480.75905895233154
0.0003544054925441742,0.0001417398452758789,,0.0,482.9547119140625,0.00012764976418111473,0.00044174492359161377,287360,,3011,633.0,1763260573.1270938,-0.005905665457248688,0.494464635848999,482.1697998046875
0.0002779439091682434,-0.07625758647918701,,0.0,0.00023569638142362237,0.0001251152134500444,0.002363039180636406,291584,,3051,637.0,1763260577.1441524,0.0046231746673583984,0.4875146746635437,486.18685841560364
,,500.0,,,,,291756,500.0,3053,,1763260577.276153,,,486.3188591003418
0.0009061042219400406,0.15034282207489014,,0.0,0.0003551963600330055,0.00012419355334714055,0.0011466573923826218,293120,,3066,638.0,1763260578.5196764,-0.012498617172241211,0.5225071907043457,487.5623824596405
0.0001248614862561226,-0.3733733892440796,,0.0,0.003135994076728821,0.0001239631383214146,-0.0016112467274069786,293504,,3070,638.0,1763260578.8544104,-0.0023426562547683716,0.4999474883079529,487.8971164226532
0.00019643176347017288,-0.00037860870361328125,,0.0,353.0615234375,0.0001231950882356614,-0.0004541529342532158,294784,,3083,640.0,1763260580.0123112,0.0062222108244895935,0.4694681167602539,489.0550172328949
0.0003667939454317093,0.00034612417221069336,,0.0,377.57928466796875,0.00012227342813275754,0.009551497176289558,296320,,3098,641.0,1763260581.4777079,0.004134684801101685,0.4985414445400238,490.52041387557983
6.138626486063004e-05,0.00031381845474243164,,0.0,414.7649841308594,0.00012196620809845626,-0.0035896291956305504,296832,,3103,641.0,1763260581.9238312,0.002172356005758047,0.5373170971870422,490.96653723716736
8.182600140571594e-06,0.00011622905731201172,,0.0,251.1827392578125,0.00012050691293552518,-0.000438496470451355,299264,,3127,644.0,1763260584.107622,-0.0007979869842529297,0.5549936294555664,493.1503279209137
6.923917680978775e-05,-0.08650445938110352,,0.0,0.00030486061586998403,0.00012035330291837454,-0.00040272343903779984,299520,,3129,644.0,1763260584.3281574,-0.004695674404501915,0.5345903038978577,493.3708634376526
,,500.0,,,,,300756,500.0,3141,,1763260585.3982913,,,494.44099736213684
0.0005273260176181793,-0.2778087854385376,,0.0,0.004497514571994543,0.00011950844782404602,0.0030355285853147507,300928,,3143,645.0,1763260585.6276724,-0.01023024320602417,0.5040040016174316,494.670378446579
,,500.0,,,,,301256,500.0,3146,,1763260585.8784027,,,494.92110872268677
,,500.0,,,,,302756,500.0,3161,,1763260587.2415483,,,496.28425431251526
0.0002640876919031143,-0.8221770524978638,,0.0,0.000264432979747653,0.00011781873763538897,0.00032972171902656555,303744,,3170,648.0,1763260588.1561284,0.0035408884286880493,0.5925214290618896,497.1988344192505
1.3426877558231354e-05,-0.004791140556335449,,0.0,0.00020899016817566007,0.00011697388981701806,-9.374413639307022e-05,305152,,3183,649.0,1763260589.418707,-0.0005239173769950867,0.5161223411560059,498.46141290664673
9.481701999902725e-05,-0.1976226568222046,,0.0,0.00021222751820459962,0.00011666666978271678,-0.0036741895601153374,305664,,3188,649.0,1763260589.9012346,-0.001240849494934082,0.542147696018219,498.94394063949585
4.554819315671921e-05,-0.012682795524597168,,0.0,0.0002403765538474545,0.00011490015458548442,-0.0022224383428692818,308608,,3217,652.0,1763260592.5402575,0.0004015043377876282,0.6410118937492371,501.5829634666443
,,500.0,,,,,309256,500.0,3224,,1763260593.1363451,,,502.1790511608124
0.00025438517332077026,-0.5232254266738892,,0.0,0.0002834922634065151,0.00011305683437967673,-0.0020237620919942856,311680,,3247,654.0,1763260595.3493342,0.003550194203853607,0.5567970871925354,504.39204025268555
0.0007186941802501678,-0.13318467140197754,,0.0,0.003469754010438919,0.00011290322436252609,0.01109156385064125,311936,,3250,655.0,1763260595.6261055,-0.019436031579971313,0.509883463382721,504.6688115596771
0.0003474690020084381,0.07194077968597412,,0.0,0.00020642142044380307,0.00011274961434537545,0.0014830119907855988,312192,,3252,655.0,1763260595.881336,-0.012162094935774803,0.5172932147979736,504.92404198646545
0.00015184562653303146,0.10734856128692627,,0.0,0.0038372501730918884,0.00011259600432822481,-0.003632782958447933,312448,,3255,655.0,1763260596.1538775,0.0030142217874526978,0.5562532544136047,505.1965835094452
1.166015863418579e-06,2.1755695343017578e-05,,0.0,755.3892211914062,0.00011236558930249885,-0.00026713497936725616,312832,,3259,655.0,1763260596.5572672,-0.00048493221402168274,0.5742532014846802,505.5999732017517
0.00035093072801828384,-0.039185285568237305,,0.0,0.00030933396192267537,0.00011152073420817032,0.004248396493494511,314240,,3272,656.0,1763260597.993341,-0.0011276081204414368,0.5797469019889832,507.0360469818115
2.137850970029831e-05,-0.09637808799743652,,0.0,0.003045438788831234,0.00011136712419101968,0.00370968971401453,314496,,3275,656.0,1763260598.289803,-0.0006644278764724731,0.565539538860321,507.3325090408325
0.00022635888308286667,0.05197572708129883,,0.0,0.0002714792499318719,0.00011129031918244436,-0.004468263126909733,314624,,3276,656.0,1763260598.4024692,-0.0016552284359931946,0.5012233257293701,507.44517517089844
