_timestamp,losses/value_loss,global_step,losses/approx_kl,charts/episodic_return,_step,charts/SPS,charts/episodic_length,losses/policy_loss,losses/old_approx_kl,losses/entropy,losses/clipfrac,charts/learning_rate,_runtime,losses/explained_variance
1763260585.593893,0.005239167250692844,319488,0.0007154224440455437,,3357,685.0,,-0.004381667822599411,0.004589156247675419,0.5446621179580688,0.0,0.00010837173613253981,495.3051710128784,-1.2538762092590332
1763260585.81752,702.3079223632812,319744,8.586235344409943e-05,,3360,685.0,,0.002734104171395302,-0.001257680356502533,0.5427448153495789,0.0,0.00010821812611538917,495.52879786491394,0.00046521425247192383
1763260589.3861253,0.00010345084592700005,323712,0.0005869269371032715,,3398,688.0,,-0.004696689546108246,-0.0040626972913742065,0.5770033597946167,0.0,0.00010583717084955424,499.0974032878876,0.42790019512176514
1763260589.6503818,0.0027343593537807465,323968,3.442540764808655e-05,,3401,688.0,,0.00038138963282108307,0.0008889865130186081,0.5702305436134338,0.0,0.0001056835608324036,499.36165976524353,-0.1642460823059082
1763260590.095832,0.0035098656080663204,324480,0.0002132076770067215,,3406,689.0,,0.001350264996290207,-0.007791323587298393,0.5742112398147583,0.0,0.00010537634079810232,499.80711007118225,-0.09066975116729736
1763260590.206073,0.00041741938912309706,324608,0.0004090797156095505,,3407,689.0,,-0.007891230285167694,-0.001728549599647522,0.6134876608848572,0.0,0.000105299535789527,499.91735100746155,-0.5440926551818848
1763260591.2496345,537.9016723632812,325760,7.186457514762878e-05,,3419,690.0,,0.002938590943813324,-0.0006832890212535858,0.5682093501091003,0.0,0.00010460829798830673,500.9609124660492,-0.00013017654418945312
1763260591.9577482,0.0003059813170693815,326528,1.5672296285629272e-05,,3426,691.0,,-0.0005417168140411377,0.0011718329042196274,0.584561288356781,0.0,0.00010414746793685481,501.6690261363983,-0.03478062152862549
1763260592.0965972,,326742,,500.0,3428,,500.0,,,,,,501.8078751564026,
1763260592.7792459,0.0029739891178905964,327424,0.0001254826784133911,,3435,691.0,,-0.0009240340441465378,-0.0023094266653060913,0.5693179368972778,0.0,0.00010360983287682757,502.49052381515503,-0.07525110244750977
1763260594.15204,0.003153704572468996,328960,8.998159319162369e-05,,3450,692.0,,-0.0014573335647583008,0.004542895592749119,0.5459424257278442,0.0,0.00010268817277392372,503.8633179664612,-0.3428143262863159
1763260594.26324,0.0002210398088209331,329088,6.806664168834686e-05,,3451,693.0,,-0.0013482794165611267,0.002762092277407646,0.596713125705719,0.0,0.0001026113677653484,503.9745180606842,-0.18365132808685303
1763260595.3796322,0.00021190533880144358,330240,0.00012216437608003616,,3462,693.0,,-0.005187816917896271,-0.0010129539296030998,0.5410908460617065,0.0,0.00010192012268817052,505.0909101963043,-0.38709497451782227
1763260596.9885435,0.00017077219672501087,331648,0.0004085283726453781,,3476,694.0,,-0.004018422216176987,-0.0018623247742652893,0.6136524081230164,0.0,0.000101075267593842,506.69982147216797,-0.38643014430999756
1763260597.218326,0.0028623645193874836,331904,0.00025652162730693817,,3479,694.0,,-0.002953052520751953,-0.0015701204538345337,0.5559258460998535,0.0,0.00010092165757669136,506.9296040534973,0.2586040496826172
1763260599.1499505,489.5025939941406,333824,4.319753497838974e-05,,3498,695.0,,-0.004978243261575699,0.0007318342104554176,0.5812368988990784,0.0,9.976958244806156e-05,508.86122846603394,0.0002867579460144043
1763260599.6628492,606.0708618164062,334336,5.0040893256664276e-05,,3503,696.0,,-0.00022161193192005157,-0.0025207633152604103,0.5003818273544312,0.0,9.946236241376027e-05,509.3741271495819,-5.543231964111328e-05
1763260600.7193825,314.5158386230469,335360,5.949847400188446e-05,,3513,696.0,,0.0044381283223629,-0.0007849764078855515,0.5618083477020264,0.0,9.884792962111533e-05,510.4306604862213,-0.00013768672943115234
1763260602.0213199,0.00025277837994508445,336640,6.465427577495575e-05,,3525,697.0,,0.0009664371609687805,5.897507071495056e-05,0.515832781791687,0.0,9.807987953536212e-05,511.7325978279114,0.10710024833679199
1763260603.2266598,734.4957275390625,337792,7.787253707647324e-05,,3537,698.0,,-0.0002254396677017212,-0.000676487572491169,0.6009668707847595,0.0,9.738863445818424e-05,512.9379377365112,-3.6597251892089844e-05
1763260605.1011803,0.00034748323378153145,339584,0.0002657165750861168,,3554,699.0,,0.0012539885938167572,0.003694486804306507,0.5637069940567017,0.0,9.631336433812976e-05,514.8124582767487,0.20372909307479858
1763260605.2317858,0.00023381583741866052,339712,3.4372322261333466e-05,,3555,699.0,,-0.0008813291788101196,0.0017491402104496956,0.5808091163635254,0.0,9.623655932955444e-05,514.9430637359619,0.10796940326690674
1763260607.3690684,319.5387878417969,341760,8.459482342004776e-05,,3576,700.0,,0.0024028271436691284,-0.001487034372985363,0.49160435795783997,0.0,9.500767919234931e-05,517.0803463459015,0.00014978647232055664
1763260607.6053288,0.0003633687738329172,342016,0.0001124311238527298,,3578,700.0,,0.0007086396217346191,-0.0034899208694696426,0.5690290927886963,0.0,9.485406917519867e-05,517.316606760025,0.29790306091308594
1763260607.8855035,510.57464599609375,342272,0.00011990591883659363,,3581,700.0,,0.004114734008908272,-0.00022318586707115173,0.55844646692276,0.0,9.470045915804803e-05,517.5967814922333,0.00010573863983154297
1763260608.8070703,0.0002260854234918952,343168,5.923677235841751e-05,,3589,701.0,,0.0008882209658622742,-0.003690042532980442,0.5822253227233887,0.0,9.416282409802079e-05,518.5183482170105,-0.06605398654937744
1763260611.3168638,0.00021410122280940413,345600,8.139293640851974e-05,,3613,702.0,,0.0023862309753894806,-0.003778827376663685,0.6216976046562195,0.0,9.270353621104732e-05,521.0281417369843,-0.026351451873779297
1763260612.2475395,0.00020710602984763682,346496,7.819756865501404e-05,,3622,703.0,,-0.0009252391755580902,4.911795258522034e-05,0.519922137260437,0.0,9.216590115102008e-05,521.9588174819946,-0.3803037405014038
1763260614.120617,381.31805419921875,348288,5.9956684708595276e-05,,3640,704.0,,0.0008061341941356659,0.0008094962686300278,0.5276933908462524,0.0,9.10906310309656e-05,523.8318948745728,-8.189678192138672e-05
1763260615.8766,0.0026723630726337433,349952,9.357929229736328e-06,,3656,704.0,,-0.0003749728202819824,-0.0005184337496757507,0.5815533995628357,0.0,9.009216591948643e-05,525.5878779888153,-0.25602006912231445
1763260617.2280018,0.0024811229668557644,351232,9.547453373670578e-05,,3669,705.0,,-0.0004432760179042816,0.0030296174809336662,0.5203840136528015,0.0,8.932411583373323e-05,526.939279794693,-8.134931564331055
1763260618.2957766,0.00025021343026310205,352256,5.9652142226696014e-05,,3679,706.0,,0.0022831782698631287,0.0003524394705891609,0.5561285018920898,0.0,8.870967576513067e-05,528.007054567337,-0.5914130210876465
1763260618.7151275,0.00043884781189262867,352640,0.0006085885688662529,,3683,706.0,,0.002373933792114258,-0.006030631251633167,0.5890350341796875,0.0,8.847926073940471e-05,528.4264054298401,-0.6854020357131958
1763260618.845152,0.00028174970066174865,352768,6.54999166727066e-05,,3684,706.0,,0.002047806978225708,-2.3908913135528564e-05,0.571439266204834,0.0,8.840245573082939e-05,528.5564298629761,-1.4208674430847168
1763260621.703917,0.003014221554622054,355456,1.1257827281951904e-05,,3711,707.0,,-0.0004337672144174576,-0.0003378186374902725,0.5359745025634766,0.0,8.678955782670528e-05,531.4151949882507,-0.6919405460357666
1763260621.9392445,0.0002563985763117671,355712,1.1929310858249664e-05,,3713,707.0,,-0.00031798332929611206,0.0003647496923804283,0.58348548412323,0.0,8.663594780955464e-05,531.6505224704742,-1.0159730911254883
1763260622.0556982,303.0990295410156,355840,6.684288382530212e-05,,3715,707.0,,-0.0019216258078813553,-0.0019802767783403397,0.5570328235626221,0.0,8.655914280097932e-05,531.7669761180878,-0.00014340877532958984
1763260623.966864,0.002471181331202388,357504,2.0993873476982117e-05,,3731,708.0,,-0.0008824914693832397,0.003905177116394043,0.610508143901825,0.0,8.556067768950015e-05,533.6781420707703,-0.1533975601196289
1763260624.233417,,357786,,500.0,3734,,500.0,,,,,,533.9446949958801,
1763260626.6161373,0.003099123015999794,359936,0.000102202408015728,,3755,709.0,,-0.00047106295824050903,-0.0033177947625517845,0.543212354183197,0.0,8.410138252656907e-05,536.32741522789,-0.9990638494491577
1763260628.8767316,0.002628665417432785,361984,1.4110468327999115e-05,,3775,710.0,,-0.0008846372365951538,0.0006111832335591316,0.5730475187301636,0.0,8.287250238936394e-05,538.588009595871,0.032354772090911865
1763260629.2808676,431.361572265625,362368,2.594664692878723e-05,,3779,710.0,,-0.0007348228245973587,-0.002844499424099922,0.589394748210907,0.0,8.264208736363798e-05,538.9921455383301,-5.841255187988281e-06
1763260631.6884031,0.002666640793904662,364928,0.00028079375624656677,,3804,712.0,,-0.003946185111999512,-0.0023305974900722504,0.5441349744796753,0.0,8.110598719213158e-05,541.3996810913086,-0.09357118606567383
1763260631.9438841,,365286,,500.0,3807,,500.0,,,,,,541.6551620960236,
1763260635.984562,,369286,,500.0,3847,,500.0,,,,,,545.695839881897,
1763260639.4031837,0.0005362847587093711,372608,1.7187558114528656e-05,,3879,716.0,,0.00046847574412822723,0.0006689531728625298,0.4638694226741791,0.0,7.649769395356998e-05,549.1144616603851,-0.1568831205368042
1763260639.7829728,0.002928186906501651,372992,3.485195338726044e-05,,3883,716.0,,0.0005414765328168869,0.0023479778319597244,0.5402593612670898,0.0,7.626727892784402e-05,549.4942507743835,-0.11390399932861328
1763260639.9388075,0.00043798962724395096,373120,1.422874629497528e-05,,3884,716.0,,0.00034701451659202576,0.0001979190856218338,0.6018635034561157,0.0,7.61904739192687e-05,549.6500854492188,0.19423097372055054
1763260640.1676235,546.7111206054688,373376,1.2112781405448914e-05,,3887,717.0,,0.0004727691411972046,-9.940937161445618e-06,0.584325909614563,0.0,7.603686390211806e-05,549.8789014816284,-2.8014183044433594e-05
1763260640.5403957,,373786,,500.0,3891,,500.0,,,,,,550.2516736984253,
1763260641.2927792,0.0026669888757169247,374528,0.0003106631338596344,,3898,717.0,,-0.00886460393667221,0.0011817608028650284,0.5540644526481628,0.0,7.534561882494017e-05,551.0040571689606,-0.10661745071411133
1763260642.7009342,0.0025998319033533335,375936,0.00011126697063446045,,3912,718.0,,0.001312747597694397,-0.0012252070009708405,0.5815122723579407,0.0,7.450077100656927e-05,552.4122121334076,-0.24466562271118164
1763260643.0076733,,376286,,500.0,3915,,500.0,,,,,,552.7189512252808,
1763260644.4629047,0.000625231652520597,377600,0.00018605217337608337,,3928,719.0,,0.00562453456223011,-0.005424929782748222,0.46246469020843506,0.0,7.35023058950901e-05,554.1741826534271,-1.210801124572754
1763260646.2131045,0.00033428892493247986,379264,8.777063339948654e-05,,3944,719.0,,-0.001282157376408577,0.001919877715408802,0.5589017271995544,0.0,7.250384078361094e-05,555.9243824481964,0.07747101783752441
1763260646.2427752,,379286,,500.0,3945,,500.0,,,,,,555.9540531635284,
1763260646.388248,312.8808288574219,379392,1.4991499483585358e-05,,3946,719.0,,-3.946572542190552e-05,-0.0009283022955060005,0.5360046625137329,0.0,7.242703577503562e-05,556.0995259284973,-2.002716064453125e-05
1763260647.2091663,,380286,,500.0,3954,,500.0,,,,,,556.9204442501068,
1763260648.2190492,0.0003538049350026995,381184,0.00036277715116739273,,3963,720.0,,-0.005344538018107414,-0.0007171640172600746,0.4601571559906006,0.0,7.135176565498114e-05,557.9303271770477,0.12976980209350586
1763260648.808283,,381786,,500.0,3969,,500.0,,,,,,558.5195610523224,
1763260650.1387885,0.0024059622082859278,382976,4.1406601667404175e-06,,3981,721.0,,-1.050904393196106e-05,0.0006744079291820526,0.5384406447410583,0.0,7.027649553492665e-05,559.8500664234161,-0.05663800239562988
1763260650.3965323,0.0003562693309504539,383232,0.00020200759172439575,,3983,721.0,,-0.004147001542150974,-0.005989354103803635,0.5317971110343933,0.0,7.012288551777601e-05,560.1078102588654,-0.22593820095062256
1763260651.913235,0.0004719814460258931,384640,0.00010169018059968948,,3997,722.0,,0.0015716105699539185,0.0036948276683688164,0.5772877335548401,0.0,6.927803042344749e-05,561.6245129108429,-0.07600021362304688
1763260654.348147,0.0018999639432877302,386944,5.0865113735198975e-05,,4020,723.0,,-0.0023115016520023346,0.0005649998784065247,0.588854193687439,0.0,6.789554754504934e-05,564.0594248771667,-0.10512018203735352
1763260658.5719147,0.0014422860695049167,390912,7.933005690574646e-06,,4059,725.0,,0.00020761042833328247,-0.0007180329412221909,0.599690318107605,0.0,6.551459227921441e-05,568.2831926345825,-0.00012755393981933594
1763260661.470461,,393786,,500.0,4087,,500.0,,,,,,571.1817388534546,
1763260661.9572825,0.00036170671228319407,394240,1.1181458830833435e-05,,4091,726.0,,-0.00010041892528533936,0.0006821323186159134,0.5700975060462952,0.0,6.351766205625609e-05,571.6685605049133,-1.128800868988037
1763260663.3089287,0.0005828095017932355,395648,2.3894943296909332e-05,,4105,727.0,,-0.00034365057945251465,-0.00012637395411729813,0.555808424949646,0.0,6.267281423788518e-05,573.0202066898346,-3.5287375450134277
1763260663.696728,0.0024542638566344976,396032,0.00011034123599529266,,4109,727.0,,-0.002291269600391388,-0.0002405792474746704,0.570747971534729,0.0,6.244239921215922e-05,573.4080059528351,0.26075518131256104
1763260664.3282785,0.00035324931377545,396672,5.830824375152588e-05,,4115,727.0,,-0.0009534861892461777,-0.00025370530784130096,0.5860645771026611,0.0,6.205837416928262e-05,574.0395565032959,-0.32341623306274414
1763260664.7218573,0.0005266903317533433,397056,3.8119032979011536e-05,,4119,728.0,,-0.00188430305570364,-0.0009504538029432297,0.5325015187263489,0.0,6.182795914355665e-05,574.4331352710724,-0.3735765218734741
1763260667.2356322,0.0006248888093978167,399616,2.23647803068161e-05,,4144,729.0,,4.207715392112732e-06,-0.000985724851489067,0.5578429698944092,0.0,6.029185897205025e-05,576.9469101428986,-0.7403372526168823
1763260667.8172822,0.0008347945404238999,400256,4.5268796384334564e-05,,4150,729.0,,-0.0006596110761165619,-0.003713558427989483,0.5581746697425842,0.0,5.990783392917365e-05,577.5285601615906,-4.16472053527832
1763260669.5393202,0.0005713228601962328,402048,2.884119749069214e-05,,4168,730.0,,0.0008249469101428986,0.00021727755665779114,0.5680567622184753,0.0,5.8832563809119165e-05,579.250598192215,-0.09361934661865234
1763260671.0979102,0.0004546386480797082,403712,4.463735967874527e-05,,4184,731.0,,-0.0010280758142471313,0.0004763873293995857,0.5341810584068298,0.0,5.783410233561881e-05,580.8091881275177,-0.6444027423858643
1763260672.0538747,0.00041324974154122174,404736,7.118284702301025e-05,,4194,732.0,,-0.0012977514415979385,0.0021466705948114395,0.5445359945297241,0.0,5.721966226701625e-05,581.7651526927948,0.03618180751800537
1763260672.567669,0.0003724328416865319,405248,2.202950417995453e-05,,4199,732.0,,-0.0012607667595148087,-0.002289343625307083,0.5888554453849792,0.0,5.6912442232714966e-05,582.2789468765259,-0.379314661026001
1763260674.9477742,,407786,,500.0,4224,,500.0,,,,,,584.6590521335602,
1763260675.432767,,408286,,500.0,4229,,500.0,,,,,,585.1440448760986,
1763260676.8660173,0.0003822597209364176,409728,5.9684738516807556e-05,,4243,735.0,,-0.0020434558391571045,0.0054289232939481735,0.5298645496368408,0.0,5.4224270570557564e-05,586.5772953033447,-2.240772247314453
1763260677.0905256,0.0023348608519881964,409984,8.103437721729279e-05,,4246,735.0,,-0.0012387619353830814,-0.0027018096297979355,0.5914422869682312,0.0,5.4070660553406924e-05,586.8018035888672,-0.11294186115264893
1763260677.7396727,0.0006674056057818234,410624,4.4154003262519836e-05,,4252,735.0,,-0.002998441457748413,-0.0012582093477249146,0.5494049191474915,0.0,5.368663551053032e-05,587.4509506225586,-0.18189573287963867
1763260677.8712428,,410786,,500.0,4254,,500.0,,,,,,587.5825207233429,
1763260677.9938736,257.1513671875,410880,3.8174912333488464e-06,,4255,735.0,,-0.0003484003245830536,0.0002838829532265663,0.586483359336853,0.0,5.353302549337968e-05,587.7051515579224,-0.00018548965454101562
1763260679.8518727,,412786,,500.0,4273,,500.0,,,,,,589.5631506443024,
1763260680.1551933,0.0008199558360502124,413056,4.318449646234512e-05,,4276,736.0,,0.002514362335205078,-0.00027805473655462265,0.554850697517395,0.0,5.2227343985578045e-05,589.8664712905884,-0.1638549566268921
1763260680.2654924,0.0005795325268991292,413184,4.3165870010852814e-05,,4277,736.0,,0.001040145754814148,0.001971653662621975,0.5763151049613953,0.0,5.2150538977002725e-05,589.976770401001,0.03862202167510986
1763260680.301919,,413286,,500.0,4278,,500.0,,,,,,590.0131969451904,
1763260681.3095841,,414286,,500.0,4288,,500.0,,,,,,591.0208621025085,
1763260681.5450609,0.002496597822755575,414464,2.4833716452121735e-05,,4290,737.0,,-0.0018117353320121765,0.0019158916547894478,0.5507500767707825,0.0,5.138248889124952e-05,591.2563388347626,-0.18794798851013184
1763260681.7826498,0.00048810485168360174,414720,0.0001103496178984642,,4292,737.0,,-0.000660821795463562,0.001217246986925602,0.5954165458679199,0.0,5.122887887409888e-05,591.4939277172089,-0.08645427227020264
1763260684.083095,588.7239379882812,416896,1.761689782142639e-05,,4314,738.0,,-0.001105383038520813,0.00024064630270004272,0.5903985500335693,0.0,4.992319372831844e-05,593.7943730354309,-0.00013840198516845703
1763260684.4825585,,417286,,500.0,4318,,500.0,,,,,,594.1938364505768,
1763260687.4540162,0.0005359112983569503,420224,3.5354867577552795e-05,,4346,739.0,,-0.0006811078637838364,0.0006720758974552155,0.571226954460144,0.0,4.792626714333892e-05,597.1652941703796,-0.11622381210327148
1763260689.5538669,0.0005143412854522467,422272,0.00013052672147750854,,4366,740.0,,0.0008520819246768951,0.0009277742356061935,0.6146680116653442,0.0,4.6697387006133795e-05,599.2651448249817,0.01570415496826172
1763260690.0767734,,422786,,500.0,4372,,500.0,,,,,,599.788051366806,
1763260690.5800095,469.2880554199219,423296,4.122965037822723e-06,,4377,741.0,,4.237145185470581e-05,0.0002513797953724861,0.5795618295669556,0.0,4.608295057551004e-05,600.2912874221802,-2.205371856689453e-05
1763260690.696848,0.0020323556382209063,423424,1.723598688840866e-05,,4378,741.0,,-0.0012175627052783966,0.0006909994408488274,0.5518962740898132,0.0,4.600614556693472e-05,600.4081258773804,-0.053647518157958984
1763260691.518477,417.31561279296875,424320,1.1418014764785767e-06,,4387,741.0,,0.0007947925478219986,0.0002482272684574127,0.607292115688324,0.0,4.546851050690748e-05,601.2297549247742,6.771087646484375e-05
1763260692.3738976,,425286,,500.0,4396,,500.0,,,,,,602.0851755142212,
1763260693.9962096,0.002227545017376542,427008,3.203749656677246e-07,,4413,743.0,,0.00011549890041351318,0.00017001479864120483,0.585555911064148,0.0,4.385560532682575e-05,603.7074875831604,0.045763492584228516
1763260694.217318,0.0006049242801964283,427264,0.00011072121560573578,,4415,743.0,,-0.003006875514984131,0.0030506551265716553,0.5808005332946777,0.0,4.370199530967511e-05,603.9285960197449,-0.04374396800994873
1763260697.9256625,410.4930419921875,431360,1.8003396689891815e-05,,4456,745.0,,-0.0005530267953872681,-0.0007255924865603447,0.5568912029266357,0.0,4.124423867324367e-05,607.6369404792786,-0.00015926361083984375
1763260699.2292285,,432786,,500.0,4470,,500.0,,,,,,608.9405064582825,
1763260700.0038772,0.0006753080524504185,433664,9.11857932806015e-06,,4478,746.0,,0.0014667809009552002,0.0007421215996146202,0.5504231452941895,0.0,3.9861752156866714e-05,609.7151551246643,-0.11668837070465088
1763260700.156607,750.8380126953125,433792,8.278526365756989e-06,,4480,746.0,,-0.0007608979940414429,0.00011995900422334671,0.5475990772247314,0.0,3.9784947148291394e-05,609.8678848743439,-9.202957153320312e-05
1763260701.3054228,0.0007857309537939727,435072,4.4492073357105255e-05,,4492,747.0,,-0.0006857113912701607,0.0014764247462153435,0.5756307244300842,0.0,3.901689706253819e-05,611.0167007446289,-0.197623610496521
1763260701.640681,0.0020176589023321867,435456,9.749084711074829e-06,,4496,747.0,,-0.0006197318434715271,-0.0005730409175157547,0.5757009983062744,0.0,3.878648203681223e-05,611.351958990097,-0.05285453796386719
1763260701.8636227,0.0005657077417708933,435712,1.930631697177887e-05,,4498,748.0,,-0.0006174519658088684,-0.0009789466857910156,0.6104057431221008,0.0,3.863287201966159e-05,611.5749006271362,0.0599934458732605
1763260703.8306706,426.8228759765625,437888,5.434267222881317e-06,,4520,749.0,,0.0003053247928619385,-5.12218102812767e-05,0.5189204216003418,0.0,3.7327190511859953e-05,613.5419485569,-4.494190216064453e-05
1763260704.051338,0.0006245896802283823,438144,4.101358354091644e-05,,4522,749.0,,-0.003130614757537842,0.0024391114711761475,0.6002336144447327,0.0,3.717358049470931e-05,613.7626159191132,0.051192641258239746
1763260704.1697853,,438286,,500.0,4524,,500.0,,,,,,613.8810632228851,
1763260704.3125863,374.0168762207031,438400,2.3146159946918488e-05,,4525,749.0,,-0.00045227259397506714,0.0005507515743374825,0.5742626786231995,0.0,3.701997047755867e-05,614.0238642692566,-5.7578086853027344e-05
1763260704.5329316,0.0009339051903225482,438656,1.6979873180389404e-05,,4527,749.0,,-0.0011397612979635596,-0.0015871040523052216,0.5813420414924622,0.0,3.686636046040803e-05,614.2442095279694,-0.09783267974853516
1763260704.869331,0.0007402707124128938,439040,3.4421682357788086e-06,,4531,749.0,,-0.0007521435618400574,0.0006262548267841339,0.5721213817596436,0.0,3.663594543468207e-05,614.5806088447571,0.20110106468200684
1763260705.0222607,,439286,,500.0,4533,,500.0,,,,,,614.7335386276245,
1763260705.0941029,435.8567199707031,439296,1.4917925000190735e-05,,4534,750.0,,0.00047447532415390015,0.001241760328412056,0.6119884252548218,0.0,3.648233541753143e-05,614.805380821228,-8.940696716308594e-05
1763260705.9395807,,440286,,500.0,4543,,500.0,,,,,,615.6508586406708,
1763260707.0565157,0.00168009870685637,441472,4.623085260391235e-06,,4555,751.0,,-0.0012436360120773315,0.0006869547069072723,0.5983787775039673,0.0,3.5176650271750987e-05,616.7677936553955,0.040201008319854736
1763260707.2788763,0.000651759619358927,441728,2.5833025574684143e-05,,4557,751.0,,0.0008776858448982239,0.0016722679138183594,0.5298474431037903,0.0,3.5023040254600346e-05,616.9901542663574,-0.21790337562561035
1763260707.7616942,0.0006328572053462267,442240,1.4494173228740692e-05,,4562,751.0,,-0.0005287490785121918,-0.00046542007476091385,0.5864377617835999,0.0,3.4715820220299065e-05,617.4729721546173,-0.05938076972961426
1763260709.0838804,0.0008363472297787666,443648,1.09085813164711e-05,,4576,752.0,,-0.000622965395450592,0.0005627190694212914,0.5595595836639404,0.0,3.387096876394935e-05,618.7951583862305,-0.016446352005004883
1763260711.612572,0.0018503068713471293,446464,1.8915161490440369e-06,,4604,753.0,,0.00026381760835647583,-1.2247823178768158e-05,0.5993834733963013,0.0,3.2181258575292304e-05,621.3238499164581,-0.21252679824829102
1763260712.4375513,551.33447265625,447360,1.2859702110290527e-05,,4613,754.0,,0.0017870962619781494,0.00042846426367759705,0.5837743282318115,0.0,3.164362351526506e-05,622.1488292217255,-7.355213165283203e-05
1763260713.7646492,0.0005952055798843503,448768,1.9764527678489685e-05,,4626,755.0,,-0.0002002120018005371,-0.00018406473100185394,0.6135134100914001,0.0,3.079877205891535e-05,623.4759271144867,-0.10651683807373047
1763260714.5472882,0.0008136842516250908,449664,4.0874816477298737e-05,,4635,755.0,,-0.001735188066959381,0.001329575665295124,0.5351170301437378,0.0,3.0261136998888105e-05,624.2585661411285,0.0462261438369751
1763260715.0719895,,450286,,500.0,4641,,500.0,,,,,,624.7832674980164,
1763260715.3689268,0.0010465607047080994,450560,5.819648504257202e-05,,4644,756.0,,-0.002177491784095764,-0.0011004656553268433,0.5810476541519165,0.0,2.9723501938860863e-05,625.0802047252655,-0.04402971267700195
1763260716.909222,,452286,,500.0,4661,,500.0,,,,,,626.6204998493195,
1763260718.2567701,0.0006837940309196711,453760,1.2522563338279724e-05,,4675,757.0,,0.00043370574712753296,-0.0009207222610712051,0.6160483360290527,0.0,2.780337854346726e-05,627.9680480957031,0.0324820876121521
1763260719.628081,345.84326171875,455296,3.848224878311157e-06,,4691,758.0,,-0.00017618387937545776,0.0005966536700725555,0.5377670526504517,0.0,2.688172025955282e-05,629.3393590450287,-3.600120544433594e-05
1763260721.36624,0.0008198197465389967,457216,1.5730969607830048e-05,,4709,759.0,,-0.0004420466721057892,-0.002901005558669567,0.5729392766952515,0.0,2.572964694991242e-05,631.0775179862976,-0.021780848503112793
1763260721.7029064,0.0008120957645587623,457600,7.538124918937683e-06,,4713,759.0,,0.0014103017747402191,-0.00044711120426654816,0.5927646160125732,0.0,2.549923192418646e-05,631.4141843318939,-0.034511566162109375
1763260723.99731,0.0010133723262697458,460160,3.638584166765213e-05,,4738,761.0,,-0.003265559673309326,0.0014078421518206596,0.5532939434051514,0.0,2.396313357166946e-05,633.708587884903,-0.17461442947387695
1763260724.040005,,460286,,500.0,4739,,500.0,,,,,,633.7512829303741,
1763260724.2527227,0.0023519278038293123,460416,2.768728882074356e-05,,4741,761.0,,-0.003570515662431717,-4.115980118513107e-05,0.5084782838821411,0.0,2.380952355451882e-05,633.9640007019043,-0.4323824644088745
1763260724.4726903,0.0008380735525861382,460672,3.0659139156341553e-06,,4743,761.0,,-8.349865674972534e-05,0.000328628346323967,0.5760518312454224,0.0,2.365591353736818e-05,634.1839683055878,-0.012644290924072266
1763260725.433883,,461786,,500.0,4754,,500.0,,,,,,635.1451609134674,
1763260725.515001,429.814453125,461824,1.1475756764411926e-05,,4755,761.0,,0.00027351826429367065,-0.0017141364514827728,0.572512149810791,0.0,2.29646702791797e-05,635.2262790203094,-5.888938903808594e-05
1763260727.1149476,0.0010748913045972586,463616,7.627531886100769e-06,,4772,762.0,,-0.000650312751531601,-0.0002116914838552475,0.574738621711731,0.0,2.1889400159125216e-05,636.8262255191803,-0.02598249912261963
1763260728.423658,0.0018413065699860454,465024,2.8386712074279785e-06,,4786,763.0,,6.894022226333618e-05,9.790994226932526e-05,0.5870005488395691,0.0,2.1044546883786097e-05,638.1349358558655,-0.14192938804626465
1763260728.533654,0.0011047469452023506,465152,1.6769394278526306e-05,,4787,763.0,,0.000545743852853775,-0.0021254979074001312,0.48964953422546387,0.0,2.0967741875210777e-05,638.244931936264,-0.0728003978729248
1763260728.644152,0.0008488662424497306,465280,3.7383288145065308e-06,,4788,763.0,,0.00017289817333221436,0.0004941858351230621,0.5828694701194763,0.0,2.0890936866635457e-05,638.3554298877716,-0.01875007152557373
1763260729.3415189,0.0009810046758502722,466048,2.204999327659607e-05,,4796,764.0,,0.00030763447284698486,-0.0017434246838092804,0.5991421341896057,0.0,2.0430106815183535e-05,639.0527968406677,-0.020209074020385742
1763260729.5915647,569.63623046875,466304,5.904585123062134e-07,,4799,764.0,,-0.00021573714911937714,-0.0003152191638946533,0.545926034450531,0.0,2.0276496798032895e-05,639.3028426170349,-2.574920654296875e-05
1763260730.2679384,0.0010994515614584088,467072,3.9674341678619385e-07,,4806,764.0,,3.0238181352615356e-05,-1.9369646906852722e-05,0.5496158599853516,0.0,1.9815668565570377e-05,639.979216337204,0.053482651710510254
1763260730.5248933,213.21871948242188,467328,1.73225998878479e-07,,4809,764.0,,-5.476176738739014e-06,3.774464130401611e-05,0.5783700346946716,0.0,1.9662058548419736e-05,640.236171245575,-5.53131103515625e-05
1763260730.8859694,,467786,,500.0,4813,,500.0,,,,,,640.5972473621368,
1763260734.4127614,0.0008217485155910254,471680,6.486661732196808e-06,,4851,766.0,,-0.001227349042892456,0.0002695554867386818,0.5989028215408325,0.0,1.7050691894837655e-05,644.1240394115448,-0.07016146183013916
1763260734.4500344,,471786,,500.0,4852,,500.0,,,,,,644.1613123416901,
1763260735.0134614,,472335,,49.0,4859,,49.0,,,,,,644.7247393131256,
1763260735.8598413,,473335,,500.0,4868,,500.0,,,,,,645.5711193084717,
