losses/entropy,_step,_timestamp,charts/episodic_length,losses/policy_loss,losses/old_approx_kl,charts/episodic_return,losses/approx_kl,losses/value_loss,_runtime,global_step,losses/clipfrac,charts/learning_rate,losses/explained_variance,charts/SPS
0.37822815775871277,1818,1763260249.3324087,,0.005048632621765137,-0.0016128811985254288,,0.00017303414642810822,1541.033447265625,171.42708277702332,159360,0.0,0.0002044546854449436,-4.4345855712890625e-05,1096.0
0.3521713614463806,1823,1763260249.773243,,-0.005294475704431534,0.009054001420736313,,0.0019264258444309235,1657.9150390625,171.86791706085205,159872,0.00390625,0.00020414746541064233,4.696846008300781e-05,1096.0
0.47968241572380066,1851,1763260252.4014797,,-0.02579618990421295,-0.04228763282299042,,0.01671965979039669,0.00047479307977482677,174.49615383148193,162816,0.029296875,0.00020238095021340996,-0.3417748212814331,1096.0
0.5054196119308472,1856,1763260252.8407302,,-0.007662191987037659,-0.008205915801227093,,0.00035232771188020706,0.0005496584344655275,174.9354043006897,163328,0.0,0.00020207373017910868,0.021740496158599854,1096.0
0.5311343669891357,1868,1763260253.8670435,,-0.002070605754852295,0.003964405506849289,,7.956288754940033e-05,0.01098005659878254,175.96171760559082,164480,0.0,0.0002013824851019308,-0.07565653324127197,1097.0
0.5375628471374512,1873,1763260254.3056688,,-0.024859923869371414,0.006065334193408489,,0.002475838176906109,0.008103089407086372,176.40034294128418,164992,0.005859375,0.00020107526506762952,-0.06699562072753906,1097.0
0.5140621662139893,1877,1763260254.6729357,,-0.001576123759150505,-0.0006830720230937004,,0.00018433015793561935,1697.123779296875,176.76760983467102,165376,0.0,0.00020084485004190356,5.1140785217285156e-05,1097.0
,1886,1763260255.4971795,500.0,,,500.0,,,177.59185361862183,166349,,,,
0.5397655367851257,1895,1763260256.353176,,0.0009105242788791656,-0.0030090557411313057,,4.23407182097435e-05,0.0002568105119280517,178.44785022735596,167296,0.0,0.00019969277491327375,-1.0220324993133545,1097.0
0.5354325175285339,1903,1763260257.076213,,-0.015069842338562012,-0.004058385267853737,,0.0019072797149419785,0.008718784898519516,179.1708869934082,168064,0.0,0.00019923194486182183,-0.09552419185638428,1097.0
,1906,1763260257.3058813,500.0,,,500.0,,,179.40055537223816,168349,,,,
0.5061697363853455,1918,1763260258.4242768,,-0.006246285513043404,-0.0003379490226507187,,0.0021538790315389633,0.0016104649985209107,180.51895093917847,169600,0.005859375,0.000198310284758918,-0.1048661470413208,1097.0
,1920,1763260258.5882688,500.0,,,500.0,,,180.68294286727905,169809,,,,
,1945,1763260260.8574345,500.0,,,500.0,,,182.9521086215973,172309,,,,
,1959,1763260262.1292574,500.0,,,500.0,,,184.22393155097961,173809,,,,
0.3719615340232849,1973,1763260263.4508288,,-0.0029331445693969727,0.0037310002371668816,,0.0008018901571631432,0.0004353039257694036,185.54550290107727,175232,0.005859375,0.00019493087893351912,-0.8186657428741455,1098.0
0.35008636116981506,1985,1763260264.481599,,-0.0014215633273124695,-0.002473019063472748,,0.0003896169364452362,1428.594970703125,186.57627320289612,176384,0.0,0.00019423963385634124,0.0017449259757995605,1098.0
0.33246010541915894,1991,1763260265.068236,,-0.01098012924194336,0.0021091261878609657,,0.0007559014484286308,0.022464895620942116,187.1629102230072,177024,0.0,0.00019385560881346464,-0.3982884883880615,1098.0
0.3634781837463379,2002,1763260266.0975885,,0.00046312808990478516,0.001667131669819355,,8.157733827829361e-05,0.0005903493147343397,188.19226264953613,178176,0.0,0.00019316436373628676,-0.1437242031097412,1098.0
0.3489770293235779,2007,1763260266.5374482,,-3.349781036376953e-05,0.004117997363209724,,0.00010893121361732483,0.0014836083864793181,188.6321222782135,178688,0.0,0.00019285714370198548,0.4835830330848694,1098.0
0.3703765273094177,2016,1763260267.3431065,,-0.009593352675437927,-0.012837748974561691,,0.0009700171649456024,0.022832702845335007,189.4377806186676,179584,0.001953125,0.00019231950864195824,-0.6585218906402588,1099.0
0.31776443123817444,2019,1763260267.5641727,,0.002728976309299469,-0.003086775541305542,,0.000620013102889061,1328.1494140625,189.65884685516357,179840,0.0,0.0001921658986248076,-0.0004658699035644531,1099.0
0.2774619162082672,2024,1763260268.0398433,,0.003309844993054867,0.009615161456167698,,0.0006721606478095055,1407.7166748046875,190.13451743125916,180352,0.0,0.00019185867859050632,0.0007302761077880859,1099.0
0.36562037467956543,2027,1763260268.371009,,0.0014396831393241882,0.004627334885299206,,6.627757102251053e-05,0.00012385401350911707,190.46568322181702,180736,0.0,0.00019162826356478035,0.4359767436981201,1099.0
0.2555614709854126,2029,1763260268.4831736,,0.0001570582389831543,-0.0005724187940359116,,3.46451997756958e-05,973.4719848632812,190.5778477191925,180864,0.0,0.00019155145855620503,-0.00034165382385253906,1099.0
0.3742627501487732,2034,1763260268.9247959,,-0.0008881613612174988,-0.00027683284133672714,,1.2454576790332794e-05,1240.667724609375,191.01946997642517,181376,0.0,0.00019124423852190375,-0.00014841556549072266,1099.0
0.36543750762939453,2045,1763260269.9515831,,0.0008331537246704102,-0.0011233314871788025,,9.10535454750061e-05,0.0053584277629852295,192.04625725746155,182528,0.0,0.00019055299344472587,0.1625804305076599,1099.0
0.38130542635917664,2051,1763260270.5351708,,-0.004332941025495529,0.0007375515997409821,,0.0008311159908771515,0.002775752916932106,192.62984490394592,183168,0.001953125,0.00019016896840184927,-0.9319531917572021,1099.0
0.40187254548072815,2052,1763260270.643927,,-0.004538888111710548,-0.003235138952732086,,0.0001832190901041031,0.0008393392199650407,192.73860120773315,183296,0.0,0.00019009216339327395,-3.55985689163208,1099.0
0.3796435296535492,2070,1763260272.2477362,,0.0017617642879486084,0.0028542280197143555,,0.00015401281416416168,0.0008973313961178064,194.34241032600403,185088,0.0,0.00018901689327321947,-0.215073823928833,1099.0
0.43724244832992554,2076,1763260272.79496,,0.0012008845806121826,0.015601529739797115,,0.0005268016830086708,0.0001857837924035266,194.88963413238525,185728,0.00390625,0.00018863286823034286,-0.3336172103881836,1099.0
0.40277552604675293,2093,1763260274.291137,,-0.00447838194668293,-0.00523191224783659,,0.0007673641666769981,768.2435913085938,196.38581109046936,187392,0.0,0.0001876344031188637,4.172325134277344e-06,1100.0
0.37102454900741577,2094,1763260274.400931,,-0.006892509758472443,0.0019875075668096542,,0.0004928708076477051,0.0051637678407132626,196.49560499191284,187520,0.0,0.00018755759811028838,0.30791985988616943,1100.0
0.39297807216644287,2117,1763260276.452976,,0.007166340947151184,-0.004784382879734039,,0.0009580608457326889,1828.857666015625,198.54765009880066,189824,0.0,0.00018617510795593262,-0.00015079975128173828,1100.0
,2141,1763260278.6284618,500.0,,,500.0,,,200.72313594818115,192309,,,,
,2146,1763260279.067799,500.0,,,500.0,,,201.1624732017517,192809,,,,
0.5005950927734375,2147,1763260279.165171,,-0.005403652787208557,-0.0024828119203448296,,0.00038519594818353653,882.8348999023438,201.25984501838684,192896,0.0,0.00018433180230204016,-0.00023937225341796875,1100.0
0.5231150388717651,2148,1763260279.2745678,,-0.008702732622623444,-0.008649799972772598,,0.0014229817315936089,0.009702129289507866,201.36924195289612,193024,0.0,0.00018425499729346484,-0.025676727294921875,1100.0
0.5387627482414246,2155,1763260279.971869,,-0.0005248561501502991,0.009352629072964191,,0.0006338255479931831,0.0004050976422149688,202.0665431022644,193792,0.0,0.00018379416724201292,-0.6056512594223022,1100.0
0.48847970366477966,2172,1763260281.4478433,,-0.0028501544147729874,-0.002275734208524227,,0.00031867530196905136,0.00891539640724659,203.54251742362976,195456,0.0,0.00018279570213053375,0.3498944640159607,1101.0
,2185,1763260282.6440873,500.0,,,500.0,,,204.7387614250183,196809,,,,
0.4817807972431183,2192,1763260283.2823403,,-0.005788018926978111,0.004173438064754009,,0.00020534824579954147,0.006026820279657841,205.37701439857483,197504,0.0,0.00018156682199332863,0.009753763675689697,1101.0
0.5304157733917236,2198,1763260283.9140766,,0.00116821750998497,0.0005911989137530327,,1.7377547919750214e-05,0.0012687437701970339,206.00875067710876,198144,0.0,0.00018118279695045203,-0.14324510097503662,1100.0
0.5161513090133667,2199,1763260284.023814,,-0.0006158910691738129,0.005466320551931858,,0.00202960055321455,0.00024197125458158553,206.118488073349,198272,0.0,0.0001811059919418767,-0.009311556816101074,1101.0
0.4692816734313965,2211,1763260285.050745,,0.0020430833101272583,-0.006948105990886688,,0.0003511086106300354,552.6987915039062,207.14541912078857,199424,0.0,0.00018041474686469883,-7.617473602294922e-05,1101.0
0.5147426724433899,2214,1763260285.3770576,,0.003496512770652771,0.004697681404650211,,0.0004338594153523445,0.0003507186775095761,207.47173166275024,199808,0.0,0.00018018433183897287,0.06557101011276245,1101.0
0.5709495544433594,2220,1763260285.8496003,,0.0019367113709449768,0.015115895308554173,,0.0007215840741991997,1980.574951171875,207.9442744255066,200320,0.0,0.00017987711180467159,-0.0001035928726196289,1101.0
0.5722984671592712,2223,1763260286.1755457,,-0.005670889280736446,0.0021438170224428177,,0.0001583285629749298,0.0002092545764753595,208.27021980285645,200704,0.0,0.00017964669677894562,0.025647997856140137,1101.0
0.5592730045318604,2225,1763260286.287681,,-0.0024263039231300354,-0.0029914816841483116,,0.00013487692922353745,1504.30615234375,208.38235521316528,200832,0.0,0.0001795698917703703,-0.00017440319061279297,1101.0
0.5125487446784973,2226,1763260286.3967948,,-0.004848070442676544,0.018803799524903297,,0.0006669647991657257,0.00743700098246336,208.4914689064026,200960,0.0,0.00017949308676179498,0.05328744649887085,1101.0
0.5683265924453735,2227,1763260286.504836,,-0.009136434644460678,-0.005397262051701546,,0.001400856301188469,0.0013353899121284485,208.5995101928711,201088,0.001953125,0.00017941628175321966,-0.04213988780975342,1101.0
0.5799630284309387,2231,1763260286.8635726,,-0.005417786538600922,-0.006580664776265621,,0.0002742083743214607,0.009150659665465355,208.95824670791626,201472,0.0,0.0001791858667274937,-0.05084395408630371,1101.0
0.5665197968482971,2235,1763260287.1939156,,0.0013428106904029846,-0.00425467174500227,,0.0004992326721549034,1629.9466552734375,209.28858971595764,201856,0.0,0.00017895545170176774,-0.00016641616821289062,1101.0
0.5431149005889893,2241,1763260287.7419467,,-0.011690732091665268,-0.004889839328825474,,0.001199875958263874,0.007011206354945898,209.8366208076477,202496,0.0,0.00017857142665889114,-0.039919376373291016,1101.0
,2248,1763260288.3372285,500.0,,,500.0,,,210.43190264701843,203174,,,,
0.5960602760314941,2250,1763260288.5436459,,-0.0008451510220766068,-0.0013293568044900894,,0.00037882663309574127,0.006748809479176998,210.63831996917725,203392,0.0,0.0001780337915988639,0.060010313987731934,1101.0
,2253,1763260288.7740235,500.0,,,500.0,,,210.86869764328003,203674,,,,
,2272,1763260290.5106266,500.0,,,500.0,,,212.60530066490173,205674,,,,
0.5761558413505554,2280,1763260291.279983,,-0.022435050457715988,-0.00498069915920496,,0.0013006692752242088,0.0010504373349249363,213.37465715408325,206464,0.0,0.00017619047139305621,0.036145925521850586,1102.0
,2295,1763260292.5525136,500.0,,,500.0,,,214.64718770980835,207947,,,,
0.5494575500488281,2298,1763260292.8571324,,-0.012728869915008545,-0.024722624570131302,,0.0021749576553702354,0.0007965571712702513,214.95180654525757,208256,0.001953125,0.00017511520127300173,0.009996891021728516,1102.0
,2310,1763260293.8955605,500.0,,,500.0,,,215.99023461341858,209447,,,,
0.5478433966636658,2312,1763260294.1397858,,-0.0027623251080513,0.003237437456846237,,0.00017176568508148193,0.003985214047133923,216.23445987701416,209664,0.0,0.0001742703461786732,-0.08652925491333008,1102.0
0.49944067001342773,2318,1763260294.691392,,-0.01227550208568573,0.025677939876914024,,0.004582113586366177,0.001273388392291963,216.78606605529785,210304,0.0078125,0.00017388633568771183,-0.37436139583587646,1102.0
0.5660257935523987,2322,1763260295.0535223,,-0.024169739335775375,0.01691611483693123,,0.0020423904061317444,0.007300974801182747,217.14819645881653,210688,0.0,0.00017365592066198587,-0.03813159465789795,1102.0
0.6036126613616943,2324,1763260295.2778556,,-0.0026157312095165253,0.004146554507315159,,9.158346801996231e-05,0.00025937403552234173,217.37252974510193,210944,0.0,0.00017350231064483523,0.05285447835922241,1102.0
,2329,1763260295.6492715,500.0,,,500.0,,,217.7439455986023,211447,,,,
,2339,1763260296.556687,500.0,,,500.0,,,218.65136122703552,212447,,,,
0.5341771841049194,2343,1763260296.9658132,,-0.020320333540439606,0.004464984871447086,,0.0008685747161507607,0.000332423864165321,219.06048727035522,212864,0.0,0.00017235023551620543,0.10764753818511963,1102.0
0.5317513942718506,2348,1763260297.4412441,,-0.0019131898880004883,-0.017920764163136482,,0.002972310408949852,0.0003713817277457565,219.5359182357788,213376,0.0078125,0.00017204301548190415,-0.1059497594833374,1102.0
,2354,1763260297.9021697,500.0,,,500.0,,,219.99684381484985,213947,,,,
0.5371494889259338,2363,1763260298.8009803,,-0.008668467402458191,-0.009782806038856506,,0.00038763508200645447,0.00014387824921868742,220.89565443992615,214912,0.0,0.0001711213553790003,0.019792795181274414,1102.0
0.4824376106262207,2389,1763260301.0795066,,-0.0030868127942085266,0.0030846139416098595,,7.708463817834854e-05,1792.971923828125,223.1741807460785,217472,0.0,0.0001695852552074939,0.00011897087097167969,1103.0
0.4387703537940979,2394,1763260301.5542917,,-0.0012364797294139862,-0.0037178630009293556,,0.000810704194009304,2042.2740478515625,223.6489658355713,217984,0.0,0.00016927803517319262,-1.1920928955078125e-05,1103.0
0.48233485221862793,2409,1763260302.9066727,,0.0076333507895469666,0.0012972541153430939,,0.000622183084487915,1583.7457275390625,225.00134682655334,219520,0.0,0.00016835637507028878,7.152557373046875e-07,1103.0
0.47470271587371826,2426,1763260304.5043185,,-0.0008598193526268005,-0.003614960238337517,,0.000621505081653595,0.00115641497541219,226.59899258613586,221312,0.0,0.0001672811049502343,-0.07441723346710205,1103.0
0.4624377191066742,2430,1763260304.8327816,,-0.001070559024810791,0.00032811239361763,,3.5857781767845154e-05,0.0035966672003269196,226.92745566368103,221696,0.0,0.00016705068992450833,-0.0429767370223999,1103.0
0.46667414903640747,2449,1763260306.5757241,,0.001666918396949768,0.0018922938033938408,,0.0011910730972886086,0.008716589771211147,228.67039823532104,223616,0.0,0.00016589861479587853,-0.11002600193023682,1103.0
0.5387762784957886,2465,1763260308.0398686,,-0.000942891463637352,-0.002320956438779831,,0.0011492203921079636,0.0011455774074420333,230.13454270362854,225280,0.0,0.00016490014968439937,-0.006962776184082031,1103.0
,2491,1763260310.3397207,500.0,,,500.0,,,232.43439483642578,227947,,,,
0.5448562502861023,2493,1763260310.524943,,-0.002599656581878662,0.004898262210190296,,0.0003656437620520592,0.005283638834953308,232.61961722373962,228096,0.0,0.00016321043949574232,0.09303867816925049,1104.0
,2506,1763260311.709748,500.0,,,500.0,,,233.80442214012146,229447,,,,
0.48089444637298584,2514,1763260312.455503,,-0.0038773473352193832,-0.0008798455819487572,,0.00028309132903814316,0.001116759842261672,234.55017709732056,230272,0.0,0.0001619047689018771,-0.2457716464996338,1104.0
0.5040637254714966,2515,1763260312.5650003,,-0.0022645555436611176,0.00166254211217165,,3.869738429784775e-05,0.0001707030023681,234.65967440605164,230400,0.0,0.00016182796389330178,0.2558134198188782,1104.0
0.48630771040916443,2520,1763260313.0370972,,-0.006985393352806568,0.004249655641615391,,0.0002701645717024803,0.0002243132039438933,235.13177132606506,230912,0.0,0.0001615207438590005,0.10416477918624878,1104.0
0.5266132354736328,2533,1763260314.1686537,,-0.023466888815164566,0.016314849257469177,,0.0019592605531215668,0.005031222943216562,236.26332783699036,232192,0.001953125,0.0001607526937732473,-0.2097187042236328,1104.0
,2540,1763260314.7919543,500.0,,,500.0,,,236.88662838935852,232947,,,,
0.47773677110671997,2547,1763260315.4136508,,-0.0050486065447330475,-0.0007899496704339981,,0.00029296427965164185,0.004114924464374781,237.5083248615265,233600,0.0,0.00015990783867891878,-0.5611655712127686,1104.0
,2570,1763260317.481182,500.0,,,500.0,,,239.57585620880127,235947,,,,
0.4716881513595581,2571,1763260317.5783436,,0.0035852044820785522,0.0015691658481955528,,6.751064211130142e-05,984.5885009765625,239.67301774024963,236032,0.0,0.0001584485435159877,5.364418029785156e-05,1104.0
0.5201073884963989,2576,1763260318.0525792,,-0.003922291100025177,0.009365868754684925,,0.0005217073485255241,564.2239990234375,240.1472532749176,236544,0.0,0.0001581413234816864,-6.592273712158203e-05,1104.0
0.5031591653823853,2577,1763260318.1619236,,-0.008798055350780487,0.004555894061923027,,0.0004817228764295578,0.006304232869297266,240.25659775733948,236672,0.0,0.0001580645184731111,0.3054625391960144,1104.0
0.5520981550216675,2608,1763260321.011251,,-0.0034874966368079185,-9.373016655445099e-05,,0.00014166347682476044,0.0002776888431981206,243.1059250831604,239872,0.0,0.0001561443932587281,0.07681834697723389,1105.0
0.49709662795066833,2610,1763260321.140766,,-0.0005381610244512558,-0.0005165450274944305,,0.0001056622713804245,1346.247314453125,243.23544001579285,240000,0.0,0.00015606758825015277,-0.00020182132720947266,1104.0
0.5387426018714905,2630,1763260322.9433107,,-0.0001729317009449005,0.00021463166922330856,,2.3068860173225403e-06,467.5057678222656,245.03798484802246,242048,0.0,0.00015483870811294764,-9.85860824584961e-05,1105.0
0.5458191633224487,2636,1763260323.5300014,,-0.0005878657102584839,-0.0014608409255743027,,2.781301736831665e-05,0.00469933170825243,245.62467551231384,242688,0.0,0.00015445468307007104,0.023391544818878174,1105.0
0.5267506837844849,2646,1763260324.448736,,-0.01732853800058365,0.0039915284141898155,,0.0016868272796273232,0.0009017890552058816,246.54341006278992,243712,0.0,0.00015384024300146848,-0.044233083724975586,1105.0
0.586689293384552,2647,1763260324.5599914,,-0.015490613877773285,-0.0037693334743380547,,0.0006947563961148262,0.00028684071730822325,246.6546654701233,243840,0.001953125,0.00015376343799289316,0.05195850133895874,1105.0
,2648,1763260324.5965333,500.0,,,500.0,,,246.69120740890503,243947,,,,
,2668,1763260326.4147704,500.0,,,500.0,,,248.50944447517395,245947,,,,
,2673,1763260326.8524098,500.0,,,500.0,,,248.94708395004272,246447,,,,
,2683,1763260327.7898822,500.0,,,500.0,,,249.88455629348755,247447,,,,
0.6200745105743408,2687,1763260328.2182903,,0.0016231238842010498,-0.0036689285188913345,,0.00035381317138671875,0.00022018102754373103,250.3129644393921,247936,0.0,0.0001513056777184829,-0.09759902954101562,1105.0
0.5424619317054749,2689,1763260328.3304935,,-0.000643216073513031,0.00024048145860433578,,0.00029675569385290146,406.9512023925781,250.4251675605774,248064,0.0,0.0001512288727099076,-0.00015485286712646484,1105.0
,2692,1763260328.6312325,500.0,,,500.0,,,250.7259066104889,248447,,,,
0.5540944337844849,2732,1763260332.2258234,,-0.0008466988801956177,0.009835317730903625,,0.0005881339311599731,0.004631325136870146,254.32049751281738,252416,0.0,0.00014861751697026193,-0.05803060531616211,1105.0
,2752,1763260333.9659894,500.0,,,500.0,,,256.0606634616852,254378,,,,
0.5312485098838806,2757,1763260334.3897727,,0.0038898512721061707,-0.0015297681093215942,,0.0002110712230205536,1501.33740234375,256.4844467639923,254848,0.0,0.00014715822180733085,0.00026792287826538086,1105.0
,2772,1763260335.6341429,199.0,,,199.0,,,257.728816986084,256260,,,,
0.5481284260749817,2782,1763260336.546676,,0.0007629841566085815,0.0011984184384346008,,9.702332317829132e-05,1626.435791015625,258.64135003089905,257280,0.0,0.00014569892664439976,-9.059906005859375e-05,1106.0
0.5389280319213867,2783,1763260336.6552272,,-0.013221736066043377,-0.0009256498888134956,,0.0006826194003224373,0.004690641537308693,258.74990129470825,257408,0.0,0.00014562212163582444,0.011555850505828857,1106.0
0.5517120361328125,2793,1763260337.5635772,,-0.004359716549515724,-0.0018558148294687271,,0.000371541827917099,0.004929044283926487,259.658251285553,258432,0.0,0.00014500768156722188,-0.05781900882720947,1106.0
0.5319340229034424,2824,1763260340.4258971,,0.0006699040532112122,0.004974318668246269,,0.00019021332263946533,0.0005309686530381441,262.52057123184204,261632,0.0,0.00014308755635283887,-0.003662705421447754,1106.0
0.5417336821556091,2843,1763260342.257102,,-0.001908630132675171,0.0026528192684054375,,0.0005257641896605492,0.0002028267626883462,264.3517761230469,263680,0.0,0.00014185867621563375,-4.7087669372558594e-05,1106.0
0.49472230672836304,2857,1763260343.51039,,-0.007585257291793823,0.017485592514276505,,0.0009697899222373962,0.0009351318585686386,265.60506415367126,265088,0.0,0.00014101382112130523,0.004272341728210449,1106.0
0.543890118598938,2882,1763260345.7860184,,-0.001894492655992508,-0.0010535940527915955,,6.629712879657745e-05,0.00021223675867076963,267.88069248199463,267648,0.0,0.00013947772094979882,-0.021035075187683105,1106.0
0.5731367468833923,2890,1763260346.4842134,,-0.003171302378177643,-0.001854882575571537,,0.00039987917989492416,0.004856405779719353,268.57888746261597,268416,0.0,0.0001390168908983469,0.05803030729293823,1106.0
0.5411553382873535,2911,1763260348.4230447,,0.0019205361604690552,-0.008805958554148674,,0.00043213367462158203,0.0007510575815103948,270.51771879196167,270592,0.0,0.00013771122030448169,-0.008231639862060547,1106.0
0.5728058218955994,2935,1763260350.5634832,,0.010333001613616943,0.00023398920893669128,,0.0018910225480794907,0.0005305902450345457,272.6581573486328,273024,0.0,0.0001362519251415506,-0.025861740112304688,1107.0
0.565716028213501,2949,1763260351.8062842,,-0.0010417327284812927,-8.115731179714203e-05,,0.0002165418118238449,0.0052734739147126675,273.90095829963684,274432,0.0,0.00013540707004722208,-0.0787968635559082,1107.0
0.5947446823120117,2960,1763260352.8345108,,-0.0013446956872940063,0.0019281376153230667,,7.055699825286865e-05,0.0005594261456280947,274.92918491363525,275584,0.0,0.0001347158249700442,0.02371811866760254,1107.0
0.5805991888046265,2975,1763260354.1960151,,-0.01715100184082985,-0.003343048505485058,,0.0006503341719508171,0.0009794082725420594,276.2906892299652,277120,0.0,0.00013379416486714035,0.048798322677612305,1107.0
0.6077451705932617,2989,1763260355.5862384,,-0.007972713559865952,0.012482347898185253,,0.0010026274248957634,0.00033673582947812974,277.6809124946594,278656,0.001953125,0.0001328725047642365,-0.014271736145019531,1107.0
0.4488692283630371,2997,1763260356.2480536,,-0.0005974918603897095,0.004080400802195072,,0.0004207948222756386,0.005775226280093193,278.3427276611328,279424,0.0,0.0001324116747127846,0.14994990825653076,1107.0
0.6166824102401733,3011,1763260357.491187,,0.0031882338225841522,-0.0031797336414456367,,5.351845175027847e-05,1277.356201171875,279.5858612060547,280832,0.0,0.00013156681961845607,2.008676528930664e-05,1107.0
,3051,1763260361.0612257,500.0,,,500.0,,,283.1558997631073,284888,,,,
0.5699191093444824,3053,1763260361.2513351,,-0.008238685317337513,-0.0035956846550107002,,0.0002461755648255348,0.004554366692900658,283.34600925445557,285056,0.0,0.0001290322543354705,0.10305160284042358,1107.0
,3066,1763260362.4009378,500.0,,,500.0,,,284.49561190605164,286388,,,,
0.551278829574585,3070,1763260362.8376484,,-0.008482914417982101,0.010181883350014687,,0.00043156184256076813,0.00034017127472907305,284.93232250213623,286848,0.0,0.00012795698421541601,-0.20301175117492676,1107.0
0.5128172636032104,3083,1763260363.99226,,0.0007972288876771927,0.00027833785861730576,,2.6588328182697296e-05,0.005017552059143782,286.08693408966064,288128,0.0,0.0001271889341296628,-0.12472808361053467,1107.0
0.5399360656738281,3098,1763260365.3468766,,4.542246460914612e-05,-7.081963121891022e-05,,0.00011191703379154205,0.0010030048433691263,287.44155073165894,289664,0.0,0.00012626727402675897,-0.0362323522567749,1108.0
0.492989182472229,3103,1763260365.7847254,,0.0009202994406223297,0.006827875971794128,,0.00047284364700317383,0.0006188449915498495,287.87939953804016,290176,0.0,0.00012596006854437292,-0.025244712829589844,1108.0
0.4713423252105713,3127,1763260367.964481,,-0.0017510168254375458,-0.0024215299636125565,,0.0006065759807825089,0.004063287749886513,290.0591552257538,292608,0.0,0.00012450077338144183,-0.030726909637451172,1108.0
0.450714647769928,3129,1763260368.2148397,,0.0037324652075767517,-0.0015356708317995071,,5.5558979511260986e-05,0.0002761266950983554,290.30951380729675,292864,0.0,0.0001243471633642912,-0.0023469924926757812,1108.0
0.4477814733982086,3141,1763260369.3539503,,0.0016342215240001678,-0.0028430894017219543,,0.00010612420737743378,0.001108548603951931,291.4486243724823,294144,0.0,0.000123579113278538,0.08830678462982178,1108.0
,3143,1763260369.5021498,500.0,,,500.0,,,291.59682393074036,294388,,,,
0.4139292240142822,3146,1763260369.79254,,-0.002690546214580536,-0.004111744463443756,,0.0003072153776884079,0.001216406119056046,291.8872141838074,294656,0.0,0.0001232718932442367,0.4094993472099304,1108.0
0.47018447518348694,3161,1763260371.1502922,,-0.005721217021346092,-0.004318692721426487,,0.00019697751849889755,0.0007762131281197071,293.24496626853943,296192,0.0,0.00012235023314133286,0.04619169235229492,1108.0
0.462741494178772,3170,1763260371.9568067,,-0.013365596532821655,-0.009194610640406609,,0.0014471840113401413,0.0038815056905150414,294.0514807701111,297088,0.001953125,0.00012181259808130562,-0.019228219985961914,1108.0
,3183,1763260373.103759,500.0,,,500.0,,,295.19843316078186,298388,,,,
,3188,1763260373.5738633,500.0,,,500.0,,,295.66853737831116,298888,,,,
,3217,1763260376.1995978,500.0,,,500.0,,,298.29427194595337,301888,,,,
0.5695298314094543,3224,1763260376.872655,,-0.010254373773932457,-0.0018475903198122978,,0.0006257882341742516,0.0058548180386424065,298.96732902526855,302592,0.0,0.00011850998271256685,0.07673650979995728,1108.0
0.6002849340438843,3247,1763260378.9712238,,0.003270477056503296,-0.006458558142185211,,0.0002501439303159714,1627.7452392578125,301.06589794158936,304896,0.0,0.00011712749255821109,1.3172626495361328e-05,1108.0
0.5509554147720337,3250,1763260379.300773,,-0.002367023378610611,0.0032302364706993103,,0.0002593081444501877,0.00041150403558276594,301.39544701576233,305280,0.0,0.00011689708480844274,-0.3241389989852905,1108.0
0.6071735620498657,3252,1763260379.4131584,,-0.002443082630634308,-0.00010058004409074783,,0.00024555716663599014,1821.4981689453125,301.50783252716064,305408,0.0,0.00011682027979986742,-1.2159347534179688e-05,1108.0
0.5276725888252258,3255,1763260379.7722332,,-0.0007473714649677277,-0.001572529785335064,,5.735177546739578e-05,0.0003486387140583247,301.86690735816956,305792,0.0,0.00011658986477414146,-0.08819270133972168,1108.0
0.5743370652198792,3259,1763260380.1030488,,-0.00028602033853530884,-0.004125135950744152,,0.00020293239504098892,0.0008700103498995304,302.1977229118347,306176,0.0,0.0001163594497484155,-0.003656744956970215,1108.0
0.5560315847396851,3272,1763260381.2345304,,0.0011788196861743927,-0.0004126988351345062,,7.115304470062256e-06,918.8414306640625,303.3292045593262,307456,0.0,0.0001155913996626623,-3.123283386230469e-05,1108.0
0.5527151226997375,3275,1763260381.5615232,,-0.0006525665521621704,0.0018003452569246292,,3.9851292967796326e-05,0.0002832612080965191,303.656197309494,307840,0.0,0.00011536098463693634,-0.1309751272201538,1108.0
,3276,1763260381.5804217,500.0,,,500.0,,,303.6750957965851,307888,,,,
0.4756370186805725,3296,1763260383.4985328,,-0.00013983622193336487,-0.0030232882127165794,,0.0001530265435576439,0.0052993702702224255,305.5932068824768,310016,0.0,0.00011405529949115589,-0.11141061782836914,1108.0
,3299,1763260383.7894285,500.0,,,500.0,,,305.8841025829315,310388,,,,
0.5367113351821899,3338,1763260387.370403,,-0.001551138237118721,-0.0034747375175356865,,0.0002278657630085945,0.000245487317442894,309.46507716178894,314368,0.0,0.000111443929199595,-0.13829445838928223,1109.0
0.5569535493850708,3351,1763260388.505351,,-0.013517860323190689,0.004667569883167744,,0.0003064265474677086,0.0011401131050661206,310.60002517700195,315648,0.0,0.00011067588638979942,-0.02716970443725586,1109.0
0.524078369140625,3357,1763260389.0844154,,-0.004706734791398048,0.02122892066836357,,0.0006088512018322945,0.00027774873888120055,311.1790895462036,316288,0.0,0.00011029186134692281,0.07569229602813721,1109.0
