global_step,_step,losses/approx_kl,losses/explained_variance,losses/clipfrac,_timestamp,losses/value_loss,losses/policy_loss,charts/SPS,_runtime,charts/episodic_length,charts/learning_rate,charts/episodic_return,losses/old_approx_kl,losses/entropy
316032,3513,3.238394856452942e-05,-0.08268594741821289,0.0,1763260388.8112016,0.004328952636569738,0.0005999449640512466,1109.0,310.8928484916687,,0.00011044547136407346,,-0.0005151443183422089,0.5608543157577515
317286,3525,,,,1763260389.869126,,,,311.95077300071716,500.0,,500.0,,
318464,3537,0.0006673205643892288,-0.22384846210479736,0.0,1763260390.9705582,0.005479604937136173,-0.0063457973301410675,1109.0,313.0522050857544,,0.00010898617620114237,,-0.006774276494979858,0.5056580305099487
320256,3554,0.00017372425645589828,0.053686678409576416,0.0,1763260392.548482,0.0004434243601281196,-0.00023370981216430664,1109.0,314.63012886047363,,0.00010791090608108789,,-0.0010773362591862679,0.47738298773765564
320286,3555,,,,1763260392.5613887,,,,314.6430356502533,500.0,,500.0,,
322432,3576,0.00016471277922391891,0.06535357236862183,0.0,1763260394.5204332,0.004416716285049915,0.0014262329787015915,1109.0,316.60208010673523,,0.00010660522093530744,,0.002347816713154316,0.5103821754455566
322688,3578,0.0006481725722551346,0.04332798719406128,0.0,1763260394.7379105,0.0003079884627368301,-0.008630791679024696,1109.0,316.81955742836,,0.0001064516109181568,,0.00014833547174930573,0.5312464833259583
322944,3581,7.035303860902786e-05,0.022989511489868164,0.0,1763260394.958817,0.005360869225114584,0.003358781337738037,1109.0,317.04046392440796,,0.00010629800090100616,,0.0013406528159976006,0.5412002801895142
323786,3589,,,,1763260395.6821141,,,,317.7637610435486,500.0,,500.0,,
326272,3613,0.0005398960784077644,0.33872735500335693,0.0,1763260397.926754,0.0002578080166131258,0.0005849748849868774,1109.0,320.0084009170532,,0.00010430107795400545,,-0.006199047900736332,0.48029932379722595
327168,3622,0.0003087734803557396,0.14140141010284424,0.0,1763260398.7352703,0.0003751749754883349,-0.000989425927400589,1109.0,320.816917181015,,0.00010376344289397821,,-0.001113920472562313,0.5169512033462524
328960,3640,0.0009981002658605576,0.2605447769165039,0.0,1763260400.357573,0.006366372108459473,0.0036788899451494217,1109.0,322.43921995162964,,0.00010268817277392372,,-0.005660688504576683,0.4629749357700348
330624,3656,0.000646357424557209,-0.1230696439743042,0.0,1763260401.8302166,0.0008873770129866898,-0.0015961751341819763,1109.0,323.91186356544495,,0.00010168970766244456,,0.0005472367629408836,0.4734259843826294
331904,3669,0.0002453150227665901,0.0008324384689331055,0.0,1763260402.9742928,268.011962890625,-0.0029201172292232513,1109.0,325.05593967437744,,0.00010092165757669136,,-0.0103112468495965,0.47003310918807983
332928,3679,1.6847625374794006e-05,0.3963143825531006,0.0,1763260403.8919265,0.0034116595052182674,8.37668776512146e-05,1109.0,325.9735734462738,,0.0001003072175080888,,-0.0012359097599983215,0.4938710927963257
333312,3683,8.126907050609589e-05,0.0014674067497253418,0.0,1763260404.2249157,1493.58154296875,-0.0011161388829350471,1110.0,326.30656266212463,,0.00010007680248236284,,-0.0008644778281450272,0.4631331264972687
333440,3684,6.724894046783447e-05,0.5549479722976685,0.0,1763260404.3346658,0.00487600127235055,-0.0013054395094513893,1110.0,326.41631269454956,,9.999999747378752e-05,,0.0006271451711654663,0.46843820810317993
336256,3711,0.0042014895007014275,-2.375460624694824,0.013671875,1763260406.854712,0.0023980350233614445,0.01271873153746128,1110.0,328.9363589286804,,9.831029456108809e-05,,-0.006351973861455917,0.48108577728271484
336384,3713,0.0002822224050760269,0.000475466251373291,0.0,1763260406.9661367,858.6318969726562,-0.002945743501186371,1110.0,329.04778361320496,,9.823348955251276e-05,,0.0006192568689584732,0.4694472551345825
336640,3715,0.0002879258245229721,0.14102280139923096,0.0,1763260407.1868744,0.0006350742769427598,-0.00508473813533783,1110.0,329.2685213088989,,9.807987953536212e-05,,-0.0038161389529705048,0.509182870388031
338286,3731,,,,1763260408.602728,,,,330.68437480926514,500.0,,500.0,,
338560,3734,0.0001507354900240898,-0.07741010189056396,0.0,1763260408.8947308,0.0010935313766822219,-5.433708429336548e-05,1110.0,330.9763777256012,,9.692780440673232e-05,,-0.0012460863217711449,0.4709155857563019
340736,3755,0.0005128327757120132,-0.33279359340667725,0.0,1763260410.8287606,0.00047232003998942673,-0.002592680975794792,1110.0,332.9104075431824,,9.562211926095188e-05,,-0.0044754501432180405,0.41676756739616394
342784,3775,0.00011264439672231674,0.09338301420211792,0.0,1763260412.6264033,0.00047024834202602506,0.002471648156642914,1110.0,334.7080502510071,,9.439323912374675e-05,,0.0003719376400113106,0.49769067764282227
343168,3779,0.0003362642601132393,0.09019637107849121,0.0,1763260412.991238,0.00019232022168580443,-0.0030870363116264343,1110.0,335.0728850364685,,9.416282409802079e-05,,-0.002989920787513256,0.4723345935344696
345728,3804,0.0009186994284391403,-0.13096702098846436,0.0,1763260415.2640707,0.0005637765279971063,-0.0028565526008605957,1110.0,337.3457176685333,,9.2626731202472e-05,,0.006068320944905281,0.4708084464073181
345984,3807,0.0003805728629231453,0.04457181692123413,0.0,1763260415.4849575,0.00456416979432106,-0.006276421248912811,1110.0,337.56660437583923,,9.247312118532136e-05,,-0.00883911270648241,0.4980018436908722
350080,3847,0.0005206121131777763,0.11959588527679443,0.0,1763260419.1581228,0.001428831135854125,0.0004985332489013672,1110.0,341.23976969718933,,9.001536091091111e-05,,0.010326017625629902,0.4566516876220703
353286,3879,,,,1763260421.9763095,,,,344.05795645713806,500.0,,500.0,,
353786,3883,,,,1763260422.3787053,,,,344.4603521823883,500.0,,500.0,,
353792,3884,3.74307855963707e-05,-0.00022852420806884766,0.0,1763260422.4503946,1717.6043701171875,-0.0002923905849456787,1110.0,344.5320415496826,,8.778801566222683e-05,,-8.079223334789276e-06,0.4855611324310303
354176,3887,2.5503337383270264e-05,0.04130113124847412,0.0,1763260422.7775085,0.0006440045544877648,0.00037035346031188965,1110.0,344.85915541648865,,8.755760063650087e-05,,-0.0010376609861850739,0.5058802366256714
354560,3891,0.00022819079458713531,0.10575330257415771,0.0,1763260423.138501,0.001538519631139934,0.0030916184186935425,1110.0,345.2201478481293,,8.73271856107749e-05,,-0.0011526364833116531,0.48704639077186584
355286,3898,,,,1763260423.7246718,,,,345.8063187599182,500.0,,500.0,,
356736,3912,2.1830201148986816e-06,-0.09880971908569336,0.0,1763260425.0518544,0.0004416831652633846,-9.266380220651627e-05,1110.0,347.133501291275,,8.602150774095207e-05,,-0.00013103894889354706,0.47485658526420593
356992,3915,1.1875294148921967e-05,-0.06801855564117432,0.0,1763260425.3130069,0.0036774531472474337,-8.003413677215576e-05,1110.0,347.39465379714966,,8.586789772380143e-05,,0.0011598290875554085,0.4986238479614258
358286,3928,,,,1763260426.4548023,,,,348.53644919395447,500.0,,500.0,,
359936,3944,6.712321192026138e-05,0.09462076425552368,0.0,1763260427.9318523,0.0038416588213294744,-0.00018638744950294495,1110.0,350.01349925994873,,8.410138252656907e-05,,-0.0031117601320147514,0.5313119888305664
360064,3945,0.00043793395161628723,0.06585085391998291,0.0,1763260428.0409138,0.0011952421627938747,-0.006284534931182861,1110.0,350.1225607395172,,8.402457751799375e-05,,0.002954745665192604,0.5191377997398376
360192,3946,6.81169331073761e-05,-0.020737886428833008,0.0,1763260428.15127,0.0005346013931557536,-0.002647310495376587,1110.0,350.2329168319702,,8.394777250941843e-05,,-0.0008231010288000107,0.5447579026222229
360960,3954,0.00015113502740859985,-0.14973819255828857,0.0,1763260428.852012,0.0038437675684690475,0.001187145709991455,1110.0,350.9336588382721,,8.34869424579665e-05,,0.005506476387381554,0.5399145483970642
361856,3963,5.284324288368225e-06,6.473064422607422e-05,0.0,1763260429.6587107,1552.243408203125,-0.0006256029009819031,1110.0,351.7403576374054,,8.294930739793926e-05,,-0.0004331860691308975,0.5492657423019409
362496,3969,1.917034387588501e-05,0.104128897190094,0.0,1763260430.2055933,0.0032221374567598104,-0.0009108856320381165,1111.0,352.2872402667999,,8.256528235506266e-05,,0.0005691535770893097,0.45486944913864136
363776,3981,1.6658566892147064e-05,-0.020064830780029297,0.0,1763260431.341011,0.0004845232760999352,-0.000863158144056797,1111.0,353.42265796661377,,8.179723226930946e-05,,0.0012116162106394768,0.5670445561408997
363904,3983,3.354903310537338e-05,-5.936622619628906e-05,0.0,1763260431.480977,550.47509765625,-0.00022516027092933655,1111.0,353.56262397766113,,8.172042726073414e-05,,-0.0026252279058098793,0.5485841035842896
365312,3997,0.00016574282199144363,-6.723403930664062e-05,0.0,1763260432.727103,1617.51220703125,0.00497022271156311,1111.0,354.8087499141693,,8.087557944236323e-05,,-0.001856463961303234,0.5484132170677185
367744,4020,9.90619882941246e-05,-0.03972327709197998,0.0,1763260434.8800135,0.0005240892642177641,0.0005888864398002625,1111.0,356.96166038513184,,7.941628427943215e-05,,0.0010175025090575218,0.5145249366760254
371712,4059,3.796815872192383e-05,-0.04843902587890625,0.0,1763260438.439368,0.000481762079289183,-0.0018499866127967834,1111.0,360.52101492881775,,7.703532901359722e-05,,-0.0020478349179029465,0.5761939287185669
374528,4087,0.0007760347798466682,-0.06292581558227539,0.0,1763260440.9580379,0.002096577314659953,-0.0061605945229530334,1111.0,363.03968477249146,,7.534561882494017e-05,,4.993285983800888e-05,0.5607027411460876
374912,4091,1.3882294297218323e-05,-0.26135897636413574,0.0,1763260441.28972,0.005217281635850668,0.0013440363109111786,1111.0,363.37136697769165,,7.511520379921421e-05,,-0.00039370544254779816,0.5143217444419861
376320,4105,0.0006298767402768135,0.0001074671745300293,0.0,1763260442.5307271,1282.152099609375,-0.014533165842294693,1111.0,364.6123740673065,,7.42703559808433e-05,,0.008508636616170406,0.5239376425743103
376704,4109,3.1732022762298584e-05,0.0009796619415283203,0.0,1763260442.859723,2079.34521484375,-5.4035335779190063e-05,1111.0,364.941370010376,,7.403994095511734e-05,,-0.0025364961475133896,0.501403272151947
377344,4115,0.00011907704174518585,-0.6632630825042725,0.0,1763260443.4513977,0.005954270251095295,0.0015345551073551178,1111.0,365.5330445766449,,7.365591591224074e-05,,0.0022649262100458145,0.5355467796325684
377728,4119,6.4813531935215e-05,6.788969039916992e-05,0.0,1763260443.7798908,1925.834716796875,0.0009719952940940857,1111.0,365.86153769493103,,7.342550088651478e-05,,0.0021590581163764,0.5314717292785645
380288,4144,3.6279670894145966e-05,-0.18445444107055664,0.0,1763260446.0477538,0.001152216107584536,0.0014635194092988968,1111.0,368.12940073013306,,7.188940071500838e-05,,-0.0021006790921092033,0.5477162003517151
380893,4150,,,,1763260446.554557,,,,368.6362040042877,500.0,,500.0,,
382720,4168,9.163748472929001e-05,-0.1003655195236206,0.0,1763260448.2293553,0.0017510680481791496,0.0012906640768051147,1111.0,370.3110022544861,,7.04301055520773e-05,,0.0012849988415837288,0.5566722750663757
384384,4184,8.957087993621826e-05,0.04832017421722412,0.0,1763260449.7078125,0.0006748265586793423,-0.0008245259523391724,1111.0,371.7894594669342,,6.943164044059813e-05,,0.001016547903418541,0.5454631447792053
385393,4194,,,,1763260450.551108,,,,372.63275480270386,500.0,,500.0,,
385893,4199,,,,1763260450.9883583,,,,373.07000517845154,500.0,,500.0,,
388352,4224,2.78400257229805e-05,0.0730518102645874,0.0,1763260453.218838,0.000736424932256341,3.838352859020233e-05,1111.0,375.3004848957062,,6.705069245072082e-05,,-0.000911378301680088,0.5698895454406738
388864,4229,0.00018812622874975204,-0.1955547332763672,0.0,1763260453.6875765,0.00082913733785972,-0.0004889527335762978,1111.0,375.7692234516144,,6.674347241641954e-05,,0.004125299863517284,0.5778651237487793
390272,4243,0.0006769075989723206,-0.3772379159927368,0.0,1763260454.9260132,0.0013356489362195134,-0.004362091422080994,1111.0,377.00766015052795,,6.589861732209101e-05,,0.01328309066593647,0.5383998155593872
390528,4246,3.0170194804668427e-05,-0.00012958049774169922,0.0,1763260455.1451702,578.7994384765625,-0.0007827430963516235,1111.0,377.2268171310425,,6.574500730494037e-05,,-0.002292678691446781,0.5505948066711426
391168,4252,0.00015928782522678375,0.1404760479927063,0.0,1763260455.730964,0.000967762025538832,0.0013015177100896835,1111.0,377.8126108646393,,6.536098226206377e-05,,0.0018363390117883682,0.460390567779541
391407,4254,,,,1763260455.8774228,,,,377.9590697288513,500.0,,500.0,,
391424,4255,2.1000392735004425e-05,2.1457672119140625e-06,0.0,1763260455.9513688,1822.150634765625,0.00044144317507743835,1111.0,378.0330157279968,,6.520737224491313e-05,,-0.0015725186094641685,0.5848652124404907
393344,4273,0.000202961266040802,-0.10343217849731445,0.0,1763260457.6733658,0.0009198795305565,9.579584002494812e-06,1111.0,379.7550127506256,,6.405529711628333e-05,,-0.004594774916768074,0.5306574106216431
393600,4276,7.502827793359756e-05,-0.10699284076690674,0.0,1763260457.8933487,0.0031920368783175945,-0.0048460327088832855,1112.0,379.97499561309814,,6.390168709913269e-05,,-0.001178753562271595,0.5583767294883728
393728,4277,0.0002330206334590912,0.000687718391418457,0.0,1763260458.0031044,0.0016990697477012873,-0.0002453736960887909,1112.0,380.08475136756897,,6.382488209055737e-05,,0.0062586646527051926,0.5517725944519043
393856,4278,0.00017158780246973038,0.03284764289855957,0.0,1763260458.1116712,0.0007514103199355304,0.0004469454288482666,1112.0,380.1933181285858,,6.374807708198205e-05,,0.0020228279754519463,0.5473007559776306
395008,4290,9.416509419679642e-05,-0.00024080276489257812,0.0,1763260459.1387286,1535.921142578125,4.271417856216431e-05,1112.0,381.2203755378723,,6.305683200480416e-05,,0.0022266237065196037,0.5605398416519165
395264,4292,0.0002829059958457947,-0.1348865032196045,0.0,1763260459.357002,0.0012868139892816544,-0.0076952651143074036,1112.0,381.4386489391327,,6.290322926361114e-05,,-0.002995213493704796,0.5635380148887634
397440,4314,3.270898014307022e-05,-7.95125961303711e-05,0.0,1763260461.2886772,1947.73583984375,-0.0011014826595783234,1112.0,383.37032413482666,,6.15975441178307e-05,,0.001731368713080883,0.5900936722755432
397907,4318,,,,1763260461.6487432,,,,383.7303900718689,500.0,,500.0,,
400674,4346,,,,1763260464.1756957,,,,386.2573425769806,267.0,,267.0,,
402688,4366,0.00013607367873191833,5.227327346801758e-05,0.0,1763260466.0051022,1600.16015625,-0.00046740099787712097,1112.0,388.08674907684326,,5.844854240422137e-05,,-0.00341726653277874,0.5751662254333496
403328,4372,9.679514914751053e-05,-0.3190213441848755,0.0,1763260466.557901,0.004547232296317816,-0.0025482624769210815,1112.0,388.6395478248596,,5.806451736134477e-05,,-0.0016770334914326668,0.49505558609962463
403840,4377,7.702503353357315e-05,-0.08864474296569824,0.0,1763260467.0339327,0.004379053600132465,-0.00185365229845047,1112.0,389.11557960510254,,5.775729732704349e-05,,-0.0018007541075348854,0.4929090738296509
403968,4378,0.00011562276631593704,-0.012238383293151855,0.0,1763260467.143892,0.0019733207300305367,-0.004561416804790497,1112.0,389.2255389690399,,5.768049231846817e-05,,-0.002613353542983532,0.45363524556159973
404864,4387,1.0839663445949554e-05,-0.14389336109161377,0.0,1763260467.9156694,0.003674736013635993,-0.0002175644040107727,1112.0,389.99731636047363,,5.714285725844093e-05,,-0.00044447463005781174,0.5262451171875
405760,4396,1.785438507795334e-05,-0.00012803077697753906,0.0,1763260468.721552,1095.2720947265625,-0.000565994530916214,1112.0,390.8031988143921,,5.6605222198413685e-05,,-0.0005572428926825523,0.5899606943130493
407552,4415,0.00017185509204864502,0.0013244152069091797,0.0,1763260470.3331404,569.5560302734375,-0.005212891846895218,1112.0,392.41478729248047,,5.552995571633801e-05,,0.0038503725081682205,0.5203326940536499
411904,4456,0.00012038927525281906,-0.20128965377807617,0.0,1763260474.1765783,0.0009322892874479294,0.0023580417037010193,1112.0,396.2582252025604,,5.291858542477712e-05,,-0.00074725691229105,0.5330412983894348
413312,4470,4.651118069887161e-05,-0.0539095401763916,0.0,1763260475.4496145,0.0012858473928645253,0.0004045814275741577,1112.0,397.5312614440918,,5.2073733968427405e-05,,-0.0007492424920201302,0.5439534187316895
414080,4478,0.00010794028639793396,-0.20642638206481934,0.0,1763260476.109538,0.0042252810671925545,-0.004021011292934418,1112.0,398.1911849975586,,5.161290391697548e-05,,0.0008423477411270142,0.4795616865158081
414336,4480,0.00024189148098230362,-0.15791058540344238,0.0,1763260476.3630965,0.0009082787437364459,-0.007182292640209198,1112.0,398.4447433948517,,5.145929389982484e-05,,-0.00017968285828828812,0.5461094379425049
415488,4492,7.092487066984177e-05,-0.0001176595687866211,0.0,1763260477.3914359,1405.778564453125,-0.0010153497569262981,1112.0,399.473082780838,,5.076804882264696e-05,,0.00014024320989847183,0.5660942792892456
416128,4498,1.3278797268867493e-05,-0.09445750713348389,0.0,1763260477.9400792,0.0029843503143638372,-0.00063362717628479,1112.0,400.0217261314392,,5.038402377977036e-05,,0.0006948225200176239,0.5395195484161377
418432,4520,8.656363934278488e-05,-0.18617022037506104,0.0,1763260479.9792614,0.0011382692027837038,-0.0021435897797346115,1112.0,402.0609083175659,,4.90015372633934e-05,,0.003157791681587696,0.5206315517425537
418560,4522,4.069320857524872e-05,-4.601478576660156e-05,0.0,1763260480.0908935,0.002420944394543767,-0.002035306766629219,1112.0,402.1725404262543,,4.892473225481808e-05,,0.0014936048537492752,0.5756941437721252
418816,4524,0.00037259887903928757,-0.05149996280670166,0.0,1763260480.308932,0.0009513909462839365,-0.004566587507724762,1112.0,402.39057898521423,,4.877112223766744e-05,,-0.0003313729539513588,0.4361368417739868
418936,4525,,,,1763260480.3503387,,,,402.43198561668396,500.0,,500.0,,
419072,4527,5.525536835193634e-06,-0.17547571659088135,0.0,1763260480.563738,0.003197103040292859,0.0012953951954841614,1112.0,402.64538502693176,,4.86175122205168e-05,,0.000384344719350338,0.49454954266548157
419456,4531,1.3793818652629852e-05,-0.0001494884490966797,0.0,1763260480.892958,1640.747802734375,0.0011174604296684265,1112.0,402.974604845047,,4.838709719479084e-05,,0.0010804412886500359,0.5657647848129272
419712,4533,0.00016986671835184097,0.020857274532318115,0.0,1763260481.1134593,0.0015239249914884567,-0.006233576685190201,1112.0,403.1951062679291,,4.82334871776402e-05,,0.006959590129554272,0.5080385208129883
419840,4534,3.7690624594688416e-05,-0.043834805488586426,0.0,1763260481.2223516,0.001437142607755959,-0.0028137341141700745,1112.0,403.3039984703064,,4.815668216906488e-05,,0.0007032938301563263,0.49332183599472046
421936,4555,,,,1763260483.0784547,,,,405.1601016521454,500.0,,500.0,,
422656,4562,5.625840276479721e-05,-0.08945941925048828,0.0,1763260483.757857,0.0026790944393724203,-0.0014257580041885376,1112.0,405.8395040035248,,4.646697561838664e-05,,0.0019690850749611855,0.506197988986969
424192,4576,0.0001364331692457199,0.026863396167755127,0.0,1763260485.1120756,0.0016186591237783432,-0.007702328264713287,1112.0,407.193722486496,,4.55453155154828e-05,,-0.0008415486663579941,0.5258129835128784
427936,4613,,,,1763260488.437775,,,,410.5194218158722,500.0,,500.0,,
429312,4626,7.530674338340759e-05,0.007573425769805908,0.0,1763260489.6758115,0.00140557496342808,-0.0017374083399772644,1112.0,411.75745844841003,,4.2473118810448796e-05,,-0.00022683106362819672,0.5190233588218689
430208,4635,9.357649832963943e-05,-0.04804027080535889,0.0,1763260490.4876962,0.0017409933498129249,-0.0017714574933052063,1112.0,412.5693430900574,,4.1935483750421554e-05,,0.00041693728417158127,0.5549511313438416
430848,4641,2.8645619750022888e-05,0.15659362077713013,0.0,1763260491.1025558,0.0010586834978312254,0.0009694341570138931,1112.0,413.184202671051,,4.155145870754495e-05,,0.0014339610934257507,0.5488534569740295
431104,4644,6.373878568410873e-05,-0.059046149253845215,0.0,1763260491.3252263,0.0035959817469120026,0.00041159987449645996,1112.0,413.40687322616577,,4.139784869039431e-05,,0.0014841267839074135,0.4680379331111908
432896,4661,3.0034221708774567e-05,-0.029877901077270508,0.0,1763260492.8987136,0.0007959688664413989,-0.0014983974397182465,1112.0,414.9803605079651,,4.0322582208318636e-05,,0.0005203923210501671,0.5332449674606323
434304,4675,1.4622695744037628e-05,-0.05462479591369629,0.0,1763260494.1753988,0.0011887638829648495,-0.0012685805559158325,1112.0,416.2570457458496,,3.947772711399011e-05,,0.0007236367091536522,0.5098276138305664
435936,4691,,,,1763260495.570745,,,,417.652391910553,500.0,,500.0,,
437760,4709,1.695379614830017e-05,-0.018970847129821777,0.0,1763260497.2606168,0.0015138017479330301,-0.0003926083445549011,1112.0,419.3422636985779,,3.7403995520435274e-05,,-0.0004296116530895233,0.5257094502449036
438144,4713,3.5960227251052856e-05,0.04282355308532715,0.0,1763260497.5933497,0.0022905822843313217,-0.002049095928668976,1113.0,419.6749966144562,,3.717358049470931e-05,,0.004812967032194138,0.552560567855835
440832,4738,5.173496901988983e-06,-0.21565890312194824,0.0,1763260499.9738648,0.0011431036982685328,0.00012969970703125,1113.0,422.05551171302795,,3.556067531462759e-05,,-0.0006742430850863457,0.5006548166275024
440936,4739,,,,1763260500.0098948,,,,422.09154176712036,500.0,,500.0,,
441088,4741,2.810731530189514e-06,-0.17306876182556152,0.0,1763260500.1934443,0.0030407803133130074,-0.0005301535129547119,1113.0,422.27509117126465,,3.540706529747695e-05,,-0.00017635151743888855,0.572141706943512
441344,4743,7.558614015579224e-05,0.05466175079345703,0.0,1763260500.445639,0.0006592119461856782,-0.005111571401357651,1113.0,422.5272858142853,,3.525345528032631e-05,,0.0019425414502620697,0.4836390018463135
442436,4754,,,,1763260501.3882678,,,,423.4699146747589,500.0,,500.0,,
444288,4772,3.6638230085372925e-06,0.08005976676940918,0.0,1763260503.060196,0.001495549688115716,-0.00011845678091049194,1113.0,425.14184284210205,,3.348694372107275e-05,,0.0006061941385269165,0.5489553809165955
445696,4786,8.018407970666885e-05,0.003410816192626953,0.0,1763260504.3098636,0.0015202953945845366,-0.0005997773259878159,1113.0,426.3915104866028,,3.2642088626744226e-05,,-0.0032703885808587074,0.5674498677253723
445824,4787,1.789908856153488e-05,-0.013256669044494629,0.0,1763260504.4216025,0.0010065179085358977,0.0009908676147460938,1113.0,426.5032494068146,,3.2565283618168905e-05,,-0.0004713805392384529,0.5575971603393555
445936,4788,,,,1763260504.4924428,,,,426.5740897655487,500.0,,500.0,,
446720,4796,3.817118704319e-05,-0.009151220321655273,0.0,1763260505.228287,0.0015958072617650032,-0.0014348700642585754,1113.0,427.30993390083313,,3.2027648558141664e-05,,-0.001141127198934555,0.4987887442111969
446976,4799,3.2782554626464844e-07,-4.3511390686035156e-05,0.0,1763260505.4518867,1509.0086669921875,8.736178278923035e-05,1113.0,427.53353357315063,,3.187403854099102e-05,,-0.00024208053946495056,0.5772409439086914
447744,4806,2.1842308342456818e-05,0.14545780420303345,0.0,1763260506.1456583,0.0017011282034218311,-0.0007539838552474976,1113.0,428.2273051738739,,3.141321212751791e-05,,1.437310129404068e-05,0.4905182421207428
448000,4809,1.034606248140335e-05,-0.00018167495727539062,0.0,1763260506.3685126,1241.37646484375,-0.0004706829786300659,1113.0,428.45015954971313,,3.125960211036727e-05,,-0.00013746973127126694,0.5584312081336975
448436,4813,,,,1763260506.749908,,,,428.83155488967896,500.0,,500.0,,
452352,4851,2.0870938897132874e-06,-0.023569822311401367,0.0,1763260510.2373343,0.0015105563215911388,0.00018131732940673828,1113.0,432.3189811706543,,2.8648233637795784e-05,,-0.00015406403690576553,0.47086018323898315
452436,4852,,,,1763260510.2674923,,,,432.349139213562,500.0,,500.0,,
454016,4868,5.05056232213974e-06,4.1425228118896484e-05,0.0,1763260511.720658,1626.5595703125,-0.0009481459856033325,1113.0,433.80230498313904,,2.7649770345306024e-05,,1.2555159628391266e-05,0.5125741958618164
454656,4874,2.653617411851883e-05,0.03487199544906616,0.0,1763260512.286959,0.002308288589119911,-0.0010905712842941284,1113.0,434.3686058521271,,2.7265745302429423e-05,,0.0015943525359034538,0.46870386600494385
455040,4878,1.0946765542030334e-05,-7.545948028564453e-05,0.0,1763260512.6204152,719.3460693359375,-0.0006410591304302216,1113.0,434.70206212997437,,2.7035330276703462e-05,,-0.00034525245428085327,0.5120018720626831
455436,4882,,,,1763260512.9919946,,,,435.07364153862,500.0,,500.0,,
459436,4920,,,,1763260516.5156362,,,,438.5972831249237,500.0,,500.0,,
460672,4932,1.9982457160949707e-05,-0.02145528793334961,0.0,1763260517.6363318,0.0028722244314849377,-0.0019495002925395966,1113.0,439.7179787158966,,2.365591353736818e-05,,0.0007011275738477707,0.48733749985694885
460800,4933,5.718320608139038e-07,-0.22074484825134277,0.0,1763260517.7440956,0.002287199255079031,-4.921853542327881e-05,1113.0,439.82574248313904,,2.3579108528792858e-05,,-5.835108458995819e-05,0.45087018609046936
461436,4939,,,,1763260518.262852,,,,440.34449887275696,500.0,,500.0,,
462080,4946,3.8703903555870056e-05,-0.011749625205993652,0.0,1763260518.885798,0.0027388690505176783,-0.0006121229380369186,1113.0,440.967444896698,,2.281106026202906e-05,,-0.0011684037744998932,0.47211119532585144
462848,4953,7.37607479095459e-07,-0.04149496555328369,0.0,1763260519.5789251,0.001687910407781601,-0.00010365061461925507,1113.0,441.66057205200195,,2.2350230210577138e-05,,0.00020133145153522491,0.5693722367286682
463360,4958,1.1990778148174286e-05,-0.019028902053833008,0.0,1763260520.044069,0.001635447726584971,-0.0009645819664001465,1113.0,442.12571597099304,,2.2043010176275857e-05,,-0.0010765260085463524,0.5438557267189026
463872,4963,3.6153942346572876e-06,-0.0727834701538086,0.0,1763260520.4920788,0.0015640502097085118,0.0004155989736318588,1113.0,442.5737257003784,,2.173579196096398e-05,,-0.0006249714642763138,0.5061593651771545
464640,4971,2.1736137568950653e-05,0.02994436025619507,0.0,1763260521.1898623,0.002521186601370573,-0.0017418377101421356,1113.0,443.2715091705322,,2.1274961909512058e-05,,0.0011974489316344261,0.5350722074508667
464768,4972,1.705717295408249e-05,-0.019082069396972656,0.0,1763260521.2984827,0.0016151998424902558,-0.00039116106927394867,1113.0,443.38012957572937,,2.1198156900936738e-05,,-0.0017273453995585442,0.5160864591598511
465408,4978,3.820937126874924e-05,0.0003973245620727539,0.0,1763260521.8485012,0.0014337294269353151,0.001000232994556427,1113.0,443.9301481246948,,2.0814131858060136e-05,,-0.0021360600367188454,0.5420278310775757
465664,4981,1.4193356037139893e-06,-0.02608954906463623,0.0,1763260522.0939593,0.0025165786501020193,0.0002635866403579712,1113.0,444.17560625076294,,2.0660521840909496e-05,,-0.0001546461135149002,0.5302618741989136
466436,4989,,,,1763260522.7674563,,,,444.84910321235657,500.0,,500.0,,
466944,4994,6.164424121379852e-06,-7.49826431274414e-05,0.0,1763260523.240133,1901.3251953125,-0.00013772398233413696,1113.0,445.32177996635437,,1.9892473574145697e-05,,0.0001510893926024437,0.5293307304382324
468436,5008,,,,1763260524.5202036,,,,446.60185050964355,500.0,,500.0,,
468936,5013,,,,1763260524.957172,,,,447.03881883621216,500.0,,500.0,,
469120,5015,1.3072974979877472e-05,0.036866843700408936,0.0,1763260525.1713543,0.0024701824877411127,0.0010992828756570816,1113.0,447.25300121307373,,1.8586790247354656e-05,,1.322571188211441e-05,0.588819146156311
471552,5039,2.0936131477355957e-06,2.8192996978759766e-05,0.0,1763260527.3561935,0.001913163112476468,-9.574741125106812e-05,1113.0,449.43784046173096,,1.7127496903412975e-05,,-6.522983312606812e-05,0.5962404012680054
474936,5071,,,,1763260530.2985215,,,,452.38016843795776,500.0,,500.0,,
479616,5117,4.030764102935791e-06,-0.1347801685333252,0.0,1763260534.502331,0.0032057699281722307,-0.00048151612281799316,1113.0,456.58397793769836,,1.228878682013601e-05,,-0.00042704492807388306,0.47545722126960754
480128,5122,9.872019290924072e-07,-0.02958357334136963,0.0,1763260535.0076542,0.0029998235404491425,0.00039176642894744873,1113.0,457.08930110931396,,1.198156678583473e-05,,-0.00025107525289058685,0.5595791935920715
