_timestamp,losses/old_approx_kl,global_step,losses/entropy,charts/learning_rate,losses/clipfrac,charts/SPS,_runtime,losses/approx_kl,losses/policy_loss,charts/episodic_length,charts/episodic_return,_step,losses/value_loss,losses/explained_variance
1763260172.8609428,0.0003171442076563835,29696,0.5692479610443115,0.0002822580572683364,0.0,495.0,94.33072090148926,8.693896234035492e-06,-3.079511225223541e-05,,,547,395.19781494140625,0.10161662101745605
1763260173.6272051,,30199,,,,,95.0969831943512,,,138.0,138.0,555,,
1763260174.249786,0.014814674854278564,30464,0.5828009247779846,0.0002817972272168845,0.00390625,496.0,95.71956396102905,0.0024945875629782677,-0.030623724684119225,,,559,104.98910522460938,0.7922228574752808
1763260175.3571436,,31134,,,,,96.82692170143127,,,81.0,81.0,568,,
1763260178.85591,-0.002014446072280407,33152,0.5521547198295593,0.00028018432203680277,0.0,502.0,100.325688123703,0.0005361409857869148,-0.0034785643219947815,,,595,28.42763328552246,0.9692847728729248
1763260181.165946,-0.0006761522963643074,34560,0.5905787348747253,0.00027933946694247425,0.0,506.0,102.63572406768799,5.861464887857437e-05,0.0012146905064582825,,,612,129.81285095214844,0.8304303884506226
1763260181.397226,,34813,,,,,102.86700415611267,,,278.0,278.0,614,,
1763260183.624936,0.0010539572685956955,36096,0.5897102952003479,0.0002784178068395704,0.0,510.0,105.09471416473389,4.024431109428406e-05,-0.0013529714196920395,,,630,71.67390441894531,0.36432594060897827
1763260184.4263854,0.0111475121229887,36608,0.5996105074882507,0.0002781105868052691,0.0,512.0,105.89616346359253,0.0011118128895759583,-0.0172965656965971,,,636,138.95797729492188,0.16599041223526
1763260184.9038687,,36963,,,,,106.37364673614502,,,229.0,229.0,640,,
1763260186.2949517,-0.00180711317807436,37760,0.5851485729217529,0.00027741934172809124,0.0,514.0,107.76472973823547,7.855426520109177e-05,0.0012497343122959137,,,650,17.467247009277344,0.9326423406600952
1763260188.1936533,0.05131904035806656,38912,0.5184215903282166,0.00027672809665091336,0.041015625,517.0,109.66343140602112,0.00982605293393135,-0.032640278339385986,,,664,3.1548895835876465,0.9835082292556763
1763260190.9017541,0.0008954126387834549,40576,0.5850486755371094,0.00027572966064326465,0.0,520.0,112.37153220176697,2.4663284420967102e-05,0.00010030530393123627,,,684,97.0274429321289,0.46580880880355835
1763260191.6455986,-0.013670443557202816,41088,0.5838238000869751,0.00027542244060896337,0.0234375,522.0,113.11537671089172,0.007260601967573166,-0.011280315928161144,,,689,170.86627197265625,-1.1909551620483398
1763260192.8425965,-0.0008041355758905411,41856,0.5613839626312256,0.00027496161055751145,0.00390625,523.0,114.31237459182739,0.002407565712928772,0.0007990896701812744,,,698,590.6239624023438,0.043124377727508545
1763260193.4143069,,42276,,,,,114.88408493995667,,,500.0,500.0,702,,
1763260194.0301068,,42662,,,,,115.4998848438263,,,118.0,118.0,707,,
1763260196.9267747,0.0005882391706109047,44416,0.575229823589325,0.00027342551038600504,0.0,528.0,118.3965528011322,2.6533380150794983e-06,-0.0007139220833778381,,,729,526.6824340820312,0.020839452743530273
1763260200.7851017,-0.0021180082112550735,46976,0.5433021783828735,0.00027188941021449864,0.0,534.0,122.25487971305847,7.80932605266571e-05,-0.0015754513442516327,,,757,196.03553771972656,0.5865973830223083
1763260201.386305,,47383,,,,,122.85608315467834,,,79.0,79.0,762,,
1763260202.0330393,,47825,,,,,123.50281739234924,,,219.0,219.0,767,,
1763260203.1749299,0.0022529810667037964,48512,0.5669700503349304,0.0002709677501115948,0.0,537.0,124.64470791816711,0.0006502531468868256,0.000994071364402771,,,775,24.85515594482422,0.953100323677063
1763260204.7838633,0.0005744695663452148,49536,0.5493474006652832,0.00027035331004299223,0.0,539.0,126.25364136695862,6.120651960372925e-06,-0.00032958388328552246,,,788,566.814697265625,0.06779652833938599
1763260205.957939,-0.0013257628306746483,50304,0.5920899510383606,0.0002698924799915403,0.0,540.0,127.42771697044373,2.58544459939003e-05,-0.0004922598600387573,,,797,70.79122161865234,0.1006740927696228
1763260207.0946832,0.0008186269551515579,51072,0.5759751200675964,0.0002694316499400884,0.0,542.0,128.5644612312317,3.2726675271987915e-06,0.00012059509754180908,,,806,613.8892822265625,0.09844374656677246
1763260208.4309144,-0.0011668568477034569,51968,0.5535705089569092,0.00026889401488006115,0.0,544.0,129.90069246292114,1.0174699127674103e-05,0.0006114542484283447,,,815,20.41398048400879,0.5552150011062622
1763260214.7209735,,56599,,,,,136.1907515525818,,,500.0,500.0,863,,
1763260215.9628468,,57599,,,,,137.43262481689453,,,500.0,500.0,872,,
1763260216.5966718,-0.008582969196140766,57984,0.5208014249801636,0.0002652841794770211,0.02734375,559.0,138.06644988059998,0.010536173358559608,-0.007478043437004089,,,876,95.20671081542969,-0.7701883316040039
1763260222.9061708,-0.0002910960465669632,62592,0.4348026216030121,0.00026251919916830957,0.0,569.0,144.37594890594482,2.650916576385498e-05,0.0007063858211040497,,,922,21.66915512084961,0.945206880569458
1763260223.9754279,-0.0006545251235365868,63360,0.49694058299064636,0.00026205836911685765,0.0,570.0,145.44520592689514,3.8119032979011536e-06,-0.000437222421169281,,,930,336.8778076171875,0.6308695077896118
1763260225.1876705,-0.008570660836994648,64256,0.47573140263557434,0.0002615207340568304,0.0,572.0,146.65744853019714,0.0008218018338084221,-0.007110185921192169,,,938,37.508358001708984,-0.10110127925872803
1763260225.542091,-0.003437885083258152,64512,0.4723503589630127,0.00026136712403967977,0.0,572.0,147.01186895370483,0.00020167510956525803,-0.005007009953260422,,,941,6.188686847686768,-0.10318100452423096
1763260225.7138004,0.013295652344822884,64640,0.4801304340362549,0.00026129031903110445,0.005859375,573.0,147.18357849121094,0.0016107894480228424,-0.01273808628320694,,,942,4.962462425231934,0.03333097696304321
1763260226.5706728,0.008629092015326023,65280,0.4916115701198578,0.00026090629398822784,0.0,574.0,148.0404508113861,0.00045513082295656204,0.004316575825214386,,,948,5.11384391784668,-0.9266769886016846
1763260230.121109,-0.004970921203494072,67840,0.5014376640319824,0.00025937019381672144,0.0,578.0,151.59088706970215,0.00011882930994033813,0.0005235560238361359,,,974,0.7676829099655151,0.053407371044158936
1763260230.9614127,-0.011878729797899723,68480,0.5296788811683655,0.00025898616877384484,0.00390625,580.0,152.43119072914124,0.0025825565680861473,-0.010762661695480347,,,980,1.561868667602539,-3.129189968109131
1763260231.506999,0.008800539188086987,68992,0.48778218030929565,0.00025867894873954356,0.0,581.0,152.9767770767212,0.0036717643961310387,-0.030922792851924896,,,985,0.1134146898984909,0.6658734083175659
1763260232.634489,0.009863447397947311,69888,0.5247026085853577,0.0002581413136795163,0.0,583.0,154.10426712036133,0.0007829181849956512,-0.007412869483232498,,,995,0.10685396939516068,0.06855213642120361
1763260232.836635,0.0011205552145838737,70016,0.5730310082435608,0.000258064508670941,0.0,583.0,154.30641317367554,0.0005289269611239433,0.004171211272478104,,,997,1594.0614013671875,0.023689568042755127
1763260235.2907212,,71844,,,,,156.7604992389679,,,500.0,500.0,1015,,
1763260237.6432028,0.009956255555152893,73600,0.4281857907772064,0.00025591396843083203,0.005859375,590.0,159.11298084259033,0.0005537718534469604,0.007083410397171974,,,1031,0.0017686079954728484,-0.3087266683578491
1763260240.214043,-0.01030715648084879,75520,0.5018867254257202,0.0002547618933022022,0.0,593.0,161.68382096290588,0.0004959376528859138,0.0040494343265891075,,,1050,0.003653110470622778,-0.11559545993804932
1763260240.577593,,75844,,,,,162.0473711490631,,,500.0,500.0,1053,,
1763260241.2656374,,76344,,,,,162.7354154586792,,,500.0,500.0,1058,,
1763260244.4562995,0.00045451708137989044,78848,0.4870072901248932,0.0002527649630792439,0.0,599.0,165.92607760429382,0.00039883702993392944,0.006304691545665264,,,1083,1889.8607177734375,0.0004942417144775391
1763260245.60689,0.016105910763144493,79744,0.5908894538879395,0.00025222732801921666,0.005859375,601.0,167.0766680240631,0.0025916574522852898,-0.0053852275013923645,,,1091,0.00019677463569678366,-0.6610622406005859
1763260247.5871775,-0.013483704999089241,81152,0.5331075191497803,0.0002513825020287186,0.0,602.0,169.056955575943,0.001372186467051506,-0.0030392538756132126,,,1106,0.001361041679047048,-14.699396133422852
1763260249.1918278,0.006804225035011768,82304,0.5472797155380249,0.0002506912569515407,0.0,604.0,170.66160583496094,0.0007783239707350731,-0.014326389878988266,,,1118,0.008597157895565033,-0.10293459892272949
1763260250.228481,0.011656624265015125,83072,0.5457169413566589,0.0002502304269000888,0.001953125,605.0,171.69825911521912,0.0032378248870372772,0.009734734892845154,,,1125,0.0001724394242046401,-0.7704323530197144
1763260251.327379,0.0007415125146508217,83840,0.5747912526130676,0.00024976959684863687,0.0,605.0,172.79715704917908,0.00018191803246736526,-0.005022972822189331,,,1133,0.00518021360039711,0.07542842626571655
1763260253.0395544,0.0018195025622844696,85120,0.5971912741661072,0.00024900154676288366,0.0,607.0,174.50933241844177,0.0006235800683498383,-0.0021276473999023438,,,1145,8.161263394868001e-05,-0.12978267669677734
1763260255.5869963,0.0033278223127126694,87040,0.5856069326400757,0.00024784947163425386,0.0,610.0,177.05677437782288,0.0011618640273809433,-0.009750552475452423,,,1164,0.00011865783017128706,-0.06313037872314453
1763260255.6287155,,87121,,,,,177.0984935760498,,,500.0,500.0,1165,,
1763260256.6174152,0.0009653633460402489,87808,0.5397822260856628,0.00024738864158280194,0.0,611.0,178.08719325065613,9.886454790830612e-05,0.00037674233317375183,,,1172,0.006713107693940401,-0.03805947303771973
1763260257.7950764,-0.0008563511073589325,88704,0.5636169910430908,0.0002468510065227747,0.0,612.0,179.26485443115234,0.00024717487394809723,-0.0019004810601472855,,,1181,1245.7926025390625,0.0012578368186950684
1763260258.460749,0.0009359745308756828,89216,0.5464421510696411,0.0002465437864884734,0.0,613.0,179.93052697181702,1.437310129404068e-05,-0.0006725713610649109,,,1186,785.23779296875,0.003215968608856201
1763260259.8164158,0.013945868238806725,90368,0.40268370509147644,0.00024585254141129553,0.0,615.0,181.28619384765625,0.0008193720132112503,-0.01538538746535778,,,1197,0.0031762532889842987,-0.0586087703704834
1763260261.3725336,0.006236303597688675,92032,0.4680166244506836,0.00024485407629981637,0.0,620.0,182.84231162071228,0.0008486714214086533,-0.008059754967689514,,,1213,7.662971620447934e-05,0.4939221739768982
1763260261.4881566,0.003641546703875065,92160,0.42274025082588196,0.00024477727129124105,0.0,620.0,182.95793461799622,0.0006556296721100807,0.006259910762310028,,,1215,1759.689453125,4.589557647705078e-06
1763260262.5289552,0.005132748745381832,93312,0.5291397571563721,0.00024408602621406317,0.0,623.0,183.99873328208923,0.0003879265859723091,-0.004354869946837425,,,1226,9.94362635537982e-05,-0.38155901432037354
1763260262.8635738,-0.005208889953792095,93696,0.4912049174308777,0.0002438556111883372,0.0,624.0,184.33335185050964,0.00020743627101182938,-0.001057787798345089,,,1230,0.0011908599408343434,0.0915713906288147
