charts/learning_rate,global_step,charts/episodic_return,losses/explained_variance,losses/policy_loss,losses/old_approx_kl,_step,_timestamp,charts/SPS,losses/clipfrac,losses/approx_kl,charts/episodic_length,losses/entropy,losses/value_loss,_runtime
0.00010660522093530744,322432,,-0.09827172756195068,-0.0005524754524230957,0.00011296477168798447,3450,1763260505.7356904,820.0,0.0,0.00024207960814237595,,0.4668576717376709,0.0057535916566848755,427.2069683074951
0.00010652841592673212,322560,,-0.056210994720458984,-0.0033255405724048615,-0.007134521380066872,3451,1763260505.8485372,820.0,0.001953125,0.0009862929582595825,,0.5181803703308105,0.0009298303630203009,427.319815158844
,323708,500.0,,,,3462,1763260506.8409216,,,,500.0,,,428.31219959259033
0.00010499232303118333,325120,,-0.27219462394714355,-0.003970198333263397,0.002659299410879612,3476,1763260508.2146156,822.0,0.0078125,0.0022587059065699577,,0.5567605495452881,0.0005970808560959995,429.685893535614
0.00010483871301403269,325376,,-0.09624207019805908,-0.005627043545246124,0.007014426402747631,3479,1763260508.4454815,822.0,0.0,0.0005542701110243797,,0.497498095035553,0.005272853188216686,429.9167594909668
0.00010368663788540289,327296,,-6.473064422607422e-05,-0.00160980224609375,0.0025119679048657417,3498,1763260510.2313175,823.0,0.0,0.00013266410678625107,,0.4975340664386749,954.4965209960938,431.7025954723358
0.00010337941785110161,327808,,-7.2479248046875e-05,0.004491785541176796,-0.01522060763090849,3503,1763260510.692027,824.0,0.0,0.0003873175010085106,,0.5708191394805908,1069.1407470703125,432.1633050441742
0.00010276497778249905,328832,,-9.28640365600586e-05,-0.0025416314601898193,-0.000387691892683506,3513,1763260511.6473181,824.0,0.0,0.00011653918772935867,,0.46703004837036133,0.0037077388260513544,433.11859607696533
0.00010199692769674584,330112,,-0.06506860256195068,0.0008131861686706543,0.0013606389984488487,3525,1763260512.8473184,825.0,0.0,0.00011598039418458939,,0.5331161618232727,0.00038623271393589675,434.3185963630676
0.00010130568261956796,331264,,-1.811981201171875e-05,9.621493518352509e-05,-0.0004990221932530403,3537,1763260513.9245768,826.0,0.0,4.035886377096176e-05,,0.5142857432365417,1565.2529296875,435.3958547115326
0.00010023041249951348,333056,,0.1205783486366272,-0.003931567072868347,-0.005639174021780491,3554,1763260515.5672898,827.0,0.0,0.00011588726192712784,,0.5041087865829468,0.0015878640115261078,437.03856778144836
0.00010015360749093816,333184,,-0.015970468521118164,-0.0016098469495773315,-0.006218970753252506,3555,1763260515.6795993,827.0,0.0,0.0006204070523381233,,0.5693269371986389,0.0007022926583886147,437.15087723731995
9.884792962111533e-05,335360,,0.14974290132522583,-0.020617753267288208,0.009751131758093834,3576,1763260517.6945949,828.0,0.0,0.0008141007274389267,,0.5523149371147156,0.006336568854749203,439.1658728122711
9.869431960396469e-05,335616,,0.09530311822891235,-0.006130233407020569,0.006115174852311611,3578,1763260517.9220812,828.0,0.0,0.0009597940370440483,,0.5115275382995605,0.0008154571405611932,439.39335918426514
9.854070958681405e-05,335872,,0.07582461833953857,-0.0035364069044589996,-0.0045354608446359634,3581,1763260518.1859,828.0,0.0,7.680803537368774e-05,,0.5309029817581177,0.00540156289935112,439.65717792510986
,336708,500.0,,,,3589,1763260518.8956478,,,,500.0,,,440.36692571640015
9.654377936385572e-05,339200,,0.023634910583496094,9.473413228988647e-05,0.00035930052399635315,3613,1763260521.2709644,830.0,0.0,0.00011780858039855957,,0.5752384066581726,0.00040274515049532056,442.7422423362732
9.600614430382848e-05,340096,,0.15006542205810547,0.0030670836567878723,0.012292066588997841,3622,1763260522.0805955,831.0,0.0,0.0010958965867757797,,0.5600096583366394,0.0006250616861507297,443.55187344551086
9.4930874183774e-05,341888,,0.08793681859970093,-0.0004088524729013443,0.001877189613878727,3640,1763260523.7656584,832.0,0.0,0.00010993983596563339,,0.5623293519020081,0.004420366603881121,445.2369363307953
9.393240907229483e-05,343552,,-0.10641157627105713,0.008109867572784424,0.004050237126648426,3656,1763260525.2897933,833.0,0.0,0.0005328701809048653,,0.5490723252296448,0.0008237448055297136,446.76107120513916
9.316435898654163e-05,344832,,0.000308990478515625,-0.0005785059183835983,-0.0049134232103824615,3669,1763260526.5003247,833.0,0.0,0.00038378871977329254,,0.47645434737205505,0.00781390629708767,447.97160267829895
9.254992619389668e-05,345856,,-0.07149660587310791,0.0033318419009447098,-0.0005435338243842125,3679,1763260527.412587,834.0,0.0,0.00013739336282014847,,0.5403032302856445,0.005279463715851307,448.88386487960815
9.231951116817072e-05,346240,,-0.0001035928726196289,0.0017115920782089233,-0.00359904021024704,3683,1763260527.7896645,834.0,0.0,8.828751742839813e-05,,0.576256275177002,1985.404296875,449.26094245910645
9.22427061595954e-05,346368,,-0.29783737659454346,-0.0005318224430084229,6.523448973894119e-05,3684,1763260527.9041028,834.0,0.0,4.056375473737717e-05,,0.5558332204818726,0.005534956231713295,449.3753807544708
9.055299597093835e-05,349184,,-0.08497452735900879,0.00015943311154842377,-0.0028529614210128784,3711,1763260530.4840043,836.0,0.0,0.00025147758424282074,,0.5432586669921875,0.0004347274370957166,451.9552822113037
9.047619096236303e-05,349312,,-0.00023186206817626953,0.0009275674819946289,0.002747626043856144,3713,1763260530.5994892,836.0,0.0,7.266644388437271e-05,,0.5341825485229492,238.4303436279297,452.07076716423035
9.03225809452124e-05,349568,,-0.1589757204055786,0.0035972483456134796,0.0016599036753177643,3715,1763260530.8664594,836.0,0.0,8.86768102645874e-05,,0.5154702067375183,0.0010993899777531624,452.33773732185364
,351204,500.0,,,,3731,1763260532.3053238,,,,500.0,,,453.77660179138184
8.917050581658259e-05,351488,,0.015845119953155518,0.0012168549001216888,-0.0003041289746761322,3734,1763260532.60973,837.0,0.0,0.00011019967496395111,,0.5282281637191772,0.0007761215092614293,454.0810079574585
8.786482067080215e-05,353664,,-0.19686925411224365,-0.011059053242206573,0.018248559907078743,3755,1763260534.6223166,838.0,0.0,0.000854887068271637,,0.48632287979125977,0.0006176973693072796,456.0935945510864
,355704,500.0,,,,3775,1763260536.4483464,,,,500.0,,,457.9196243286133
8.640553278382868e-05,356096,,-0.10623419284820557,0.0014084354043006897,0.0005971323698759079,3779,1763260536.861831,839.0,0.0,2.6075169444084167e-05,,0.5764198303222656,0.0006276138010434806,458.33310890197754
8.486943261232227e-05,358656,,0.10577785968780518,-0.004242196679115295,0.00854372326284647,3804,1763260539.2589595,841.0,0.0,0.00031631533056497574,,0.5273537635803223,0.0005241058534011245,460.73023748397827
8.471582259517163e-05,358912,,-0.08138275146484375,-0.001169346272945404,-0.001959634944796562,3807,1763260539.4890573,841.0,0.0,8.123554289340973e-05,,0.5491080284118652,0.004014705307781696,460.9603352546692
8.218125731218606e-05,363136,,-0.16531729698181152,-0.013399317860603333,0.004143429920077324,3847,1763260543.3918016,843.0,0.0,0.0008642971515655518,,0.5105352401733398,0.0006522373296320438,464.8630795478821
8.026113937376067e-05,366336,,0.03534311056137085,-0.0018708184361457825,0.006814367137849331,3879,1763260546.3708017,845.0,0.0,0.00028224755078554153,,0.5653672218322754,0.004663410596549511,467.8420796394348
8.003072434803471e-05,366720,,0.00015532970428466797,-0.002025812864303589,0.006539239548146725,3883,1763260546.7511642,845.0,0.0,7.362011820077896e-05,,0.5512661337852478,1912.9378662109375,468.22244215011597
7.995391933945939e-05,366848,,-0.2568284273147583,-2.769380807876587e-05,-0.003308330662548542,3884,1763260546.8630664,845.0,0.0,8.424650877714157e-05,,0.5493104457855225,0.004657194949686527,468.33434438705444
,367204,500.0,,,,3887,1763260547.1279728,,,,500.0,,,468.59925079345703
7.949308928800747e-05,367616,,-0.16958379745483398,-0.011819422245025635,-0.00118299201130867,3891,1763260547.5867298,845.0,0.0,0.0006415210664272308,,0.5373910665512085,0.0006491676322184503,469.05800771713257
7.910906424513087e-05,368256,,5.59687614440918e-05,-0.0024577155709266663,-0.0013598473742604256,3898,1763260548.1605976,846.0,0.0,6.396975368261337e-05,,0.5765828490257263,1283.8814697265625,469.63187551498413
,369704,500.0,,,,3912,1763260549.4580188,,,,500.0,,,470.92929673194885
7.803379412507638e-05,370048,,-0.058623671531677246,-0.0039022527635097504,-0.0011203829199075699,3915,1763260549.8209915,847.0,0.0,8.387491106987e-05,,0.5849822163581848,0.0011263205669820309,471.2922694683075
7.726574403932318e-05,371328,,-0.00011610984802246094,-0.0034991800785064697,0.000977477990090847,3928,1763260551.0022476,847.0,0.0,0.00017745699733495712,,0.5569687485694885,149.7557830810547,472.4735255241394
7.626727892784402e-05,372992,,-0.047013044357299805,0.0005523338913917542,0.0004916265606880188,3944,1763260552.5297468,848.0,0.0,3.4322962164878845e-05,,0.5470012426376343,0.0008853620965965092,474.001024723053
7.61904739192687e-05,373120,,0.016205668449401855,0.0010408759117126465,0.006513427011668682,3945,1763260552.66125,848.0,0.0,0.00016156118363142014,,0.5158681869506836,0.000545439135748893,474.13252806663513
,373204,500.0,,,,3946,1763260552.7241197,,,,500.0,,,474.19539761543274
7.565283885924146e-05,374016,,-0.04687190055847168,-0.014090850949287415,-0.00410626083612442,3954,1763260553.4960651,848.0,0.0,0.0009297579526901245,,0.4993816018104553,0.00114253640640527,474.9673430919647
7.511520379921421e-05,374912,,-0.0023980140686035156,-0.0014659315347671509,-0.002931397408246994,3963,1763260554.326075,849.0,0.0,9.720772504806519e-05,,0.61173015832901,0.0035310066305100918,475.7973530292511
7.473118603229523e-05,375552,,-0.026711225509643555,0.0009488984942436218,0.0016039162874221802,3969,1763260554.9302652,849.0,0.0,8.721277117729187e-05,,0.5362471342086792,0.0009451096993871033,476.4015431404114
7.396313594654202e-05,376832,,0.057140886783599854,-0.007180575281381607,-0.013488199561834335,3981,1763260556.1168296,850.0,0.0,0.00045052170753479004,,0.5677446126937866,0.003237333381548524,477.588107585907
7.38863309379667e-05,376960,,0.0017594695091247559,-0.001090124249458313,-0.0016059866175055504,3983,1763260556.2338588,850.0,0.0,4.852842539548874e-05,,0.47671136260032654,888.506103515625,477.70513677597046
7.304147584363818e-05,378368,,0.0009240508079528809,-0.00716914888471365,-0.0011896882206201553,3997,1763260557.522113,851.0,0.0,0.00020571984350681305,,0.5041328072547913,2039.0457763671875,478.9933910369873
,380684,500.0,,,,4020,1763260559.6531448,,,,500.0,,,481.12442278862
6.920122541487217e-05,384768,,-3.1828880310058594e-05,-0.0012864023447036743,-0.001450294628739357,4059,1763260563.4525585,854.0,0.0,2.615898847579956e-05,,0.5811593532562256,760.5323486328125,484.92383646965027
,387684,500.0,,,,4087,1763260566.0714524,,,,500.0,,,487.5427303314209
6.720430246787146e-05,388096,,-0.1419668197631836,-0.0010567903518676758,0.001486295834183693,4091,1763260566.5277815,855.0,0.0,8.163601160049438e-05,,0.5305494666099548,0.000542814377695322,487.99905943870544
6.635944737354293e-05,389504,,0.09571897983551025,-0.0007149633020162582,0.002271631732583046,4105,1763260567.8255155,856.0,0.0,7.248111069202423e-05,,0.486538827419281,0.0011697446461766958,489.29679346084595
6.612903234781697e-05,389888,,-0.04690670967102051,-0.005227003246545792,0.0012838486582040787,4109,1763260568.1749449,856.0,0.0,9.042210876941681e-05,,0.4609389901161194,0.004044722765684128,489.6462228298187
6.574500730494037e-05,390528,,-0.0816507339477539,0.001017298549413681,0.0013210810720920563,4115,1763260568.7748237,856.0,0.0,6.335973739624023e-05,,0.4969170093536377,0.0011859991354867816,490.2461016178131
6.551459227921441e-05,390912,,-0.005754232406616211,-0.0004208311438560486,-0.00037016719579696655,4119,1763260569.1185882,856.0,0.0,3.430992364883423e-06,,0.5423853397369385,0.002997534815222025,490.58986616134644
6.397849210770801e-05,393472,,-0.6397379636764526,-0.0012873560190200806,0.0017492147162556648,4144,1763260571.5038908,858.0,0.0,7.688906043767929e-05,,0.4799201190471649,0.002035889308899641,492.9751687049866
6.35944670648314e-05,394112,,-0.005138874053955078,-0.0028269626200199127,0.0004921918734908104,4150,1763260572.0711312,858.0,0.0,3.325659781694412e-05,,0.4817551374435425,0.0009074356639757752,493.54240918159485
6.251920422073454e-05,395904,,-0.0805898904800415,-0.0014149900525808334,-0.0007601603865623474,4168,1763260573.7421672,859.0,0.0,1.276843249797821e-05,,0.474334716796875,0.0033847838640213013,495.213445186615
,397684,500.0,,,,4184,1763260575.3033676,,,,500.0,,,496.7746455669403
,398684,500.0,,,,4194,1763260576.2409768,,,,500.0,,,497.71225476264954
,399184,500.0,,,,4199,1763260576.7292693,,,,500.0,,,498.20054721832275
,401684,500.0,,,,4224,1763260579.056957,,,,500.0,,,500.5282349586487
,402184,500.0,,,,4229,1763260579.5095844,,,,500.0,,,500.9808623790741
,403684,500.0,,,,4243,1763260580.8608081,,,,500.0,,,502.3320860862732
5.768049231846817e-05,403968,,-0.26001250743865967,0.0006843674927949905,-0.0019491026178002357,4246,1763260581.1697645,862.0,0.0,3.675837069749832e-05,,0.48466789722442627,0.0018802164122462273,502.641042470932
5.729646727559157e-05,404608,,-0.06637382507324219,0.00012009590864181519,-0.001637670211493969,4252,1763260581.7391198,863.0,0.0,4.3890438973903656e-05,,0.5169683694839478,0.0006836664979346097,503.2103977203369
5.721966226701625e-05,404736,,-2.288818359375e-05,-0.0005792751908302307,-0.0004374440759420395,4254,1763260581.892002,863.0,0.0,1.8484890460968018e-05,,0.4893021881580353,1655.4580078125,503.3632800579071
5.714285725844093e-05,404864,,-0.1088552474975586,-0.002098899334669113,0.0018828557804226875,4255,1763260582.0050051,863.0,0.0,8.977856487035751e-05,,0.508735179901123,0.0037306779995560646,503.4762830734253
,406684,500.0,,,,4273,1763260583.6594565,,,,500.0,,,505.13073444366455
5.583717211266048e-05,407040,,-0.010568380355834961,-0.0017660558223724365,-0.0031028930097818375,4276,1763260584.0214217,864.0,0.0,7.693842053413391e-05,,0.4576878845691681,0.0014420831575989723,505.4926996231079
5.576036710408516e-05,407168,,0.06585133075714111,-0.0018450021743774414,-0.0010534022003412247,4277,1763260584.1351876,864.0,0.0,0.0002526547759771347,,0.5124974250793457,0.0006940653547644615,505.6064655780792
,407184,500.0,,,,4278,1763260584.1429877,,,,500.0,,,505.6142656803131
5.514593067346141e-05,408192,,-2.7298927307128906e-05,0.00022536516189575195,9.292084723711014e-05,4288,1763260585.0786667,864.0,0.0,1.5301629900932312e-06,,0.4884116053581238,2138.380859375,506.54994463920593
5.499232065631077e-05,408448,,-0.023816823959350586,-0.0004787817597389221,0.00012077018618583679,4290,1763260585.3070512,864.0,0.0,1.4424324035644531e-05,,0.49935781955718994,0.0013347661588340998,506.7783291339874
,408684,500.0,,,,4292,1763260585.4582727,,,,500.0,,,506.9295506477356
5.353302549337968e-05,410880,,0.02051013708114624,0.000534864142537117,0.0001077260822057724,4314,1763260587.5468702,865.0,0.0,4.088506102561951e-06,,0.5849915146827698,0.002610910451039672,509.01814818382263
5.330261046765372e-05,411264,,0.0001518726348876953,-0.0017500370740890503,0.0011366140097379684,4318,1763260587.890056,865.0,0.0,6.552226841449738e-05,,0.4969090521335602,986.2830810546875,509.3613338470459
5.153609890840016e-05,414208,,1.5616416931152344e-05,-2.981722354888916e-05,-0.001043291762471199,4346,1763260590.6202283,867.0,0.0,3.0212104320526123e-05,,0.5359050035476685,1345.771484375,512.0915062427521
5.030721877119504e-05,416256,,5.066394805908203e-06,-0.0005276631563901901,-5.8014877140522e-05,4366,1763260592.522826,867.0,0.0,4.961155354976654e-06,,0.5090469121932983,1145.8558349609375,513.9941039085388
4.992319372831844e-05,416896,,-0.014223694801330566,-0.0025771036744117737,-0.0008769910782575607,4372,1763260593.0958333,868.0,0.0,2.3502856492996216e-05,,0.5426534414291382,0.0028476130682975054,514.5671112537384
4.961597369401716e-05,417408,,-0.34504127502441406,-0.0034750811755657196,-0.0013930108398199081,4377,1763260593.58418,868.0,0.0,3.199838101863861e-05,,0.48357662558555603,0.003532063215970993,515.0554580688477
4.9539172323420644e-05,417536,,0.04758405685424805,0.0007226988673210144,-0.0001903679221868515,4378,1763260593.6982732,868.0,0.0,5.276873707771301e-06,,0.5138109922409058,0.0011279251193627715,515.1695511341095
4.90015372633934e-05,418432,,-0.06655335426330566,0.0002524182200431824,-0.0005013206973671913,4387,1763260594.5385363,868.0,0.0,1.578591763973236e-06,,0.5245908498764038,0.002706592669710517,516.0098142623901
4.846390220336616e-05,419328,,-0.12593674659729004,-0.0004239976406097412,0.0008368408307433128,4396,1763260595.3910286,869.0,0.0,1.0662712156772614e-05,,0.5492444634437561,0.0034784874878823757,516.8623065948486
4.738863208331168e-05,421120,,0.028647959232330322,-0.00037257373332977295,-0.0036737583577632904,4413,1763260597.064126,869.0,0.0,4.844367504119873e-05,,0.5186827182769775,0.0007566045969724655,518.5354039669037
4.731182707473636e-05,421248,,5.352497100830078e-05,0.002438060939311981,0.0016643907874822617,4415,1763260597.1823342,869.0,0.0,7.064640522003174e-05,,0.503825843334198,1378.57666015625,518.6536121368408
4.4777265429729596e-05,425472,,-0.020189642906188965,-0.00037440285086631775,-0.0004966147243976593,4456,1763260601.0853345,871.0,0.0,1.9352883100509644e-06,,0.5621790885925293,0.0013473671860992908,522.5566124916077
4.393241033540107e-05,426880,,-0.4412790536880493,0.0035053174942731857,0.0030156495049595833,4470,1763260602.3813777,872.0,0.0,7.869955152273178e-05,,0.46433648467063904,0.002794560045003891,523.8526556491852
,427684,500.0,,,,4478,1763260603.1114507,,,,500.0,,,524.5827286243439
4.331797390477732e-05,427904,,-0.0750507116317749,0.0018538311123847961,0.0014843819662928581,4480,1763260603.3266077,872.0,0.0,3.646407276391983e-05,,0.5123342871665955,0.0027710474096238613,524.7978856563568
4.2549923819024116e-05,429184,500.0,-4.696846008300781e-05,-6.483495235443115e-05,0.0004623774439096451,4492,1763260604.5030458,873.0,0.0,1.488998532295227e-05,500.0,0.5109723806381226,1714.390869140625,525.9743237495422
,429684,500.0,,,,4496,1763260604.9162233,,,,500.0,,,526.3875012397766
4.2165898776147515e-05,429824,,-0.1049354076385498,-0.0013749133795499802,-0.00020715594291687012,4498,1763260605.106742,873.0,0.0,4.217028617858887e-05,,0.5312938690185547,0.0028196941129863262,526.5780198574066
4.078340862179175e-05,432128,,-0.24670159816741943,-9.494274854660034e-05,-0.00028945691883563995,4520,1763260607.2416685,874.0,0.0,2.7120113372802734e-06,,0.5209745168685913,0.0007821304025128484,528.7129464149475
4.070660361321643e-05,432256,,2.8073787689208984e-05,0.00021778419613838196,0.0005400879308581352,4522,1763260607.356208,874.0,0.0,5.8533623814582825e-06,,0.5491129755973816,1309.7291259765625,528.827486038208
4.055299359606579e-05,432512,,0.03710359334945679,0.0005259290337562561,0.0003125034272670746,4524,1763260607.5842285,874.0,0.0,1.7929822206497192e-05,,0.518766462802887,0.0009017443517223,529.0555064678192
4.0476192225469276e-05,432640,,-0.15777575969696045,0.0010367240756750107,2.9792077839374542e-05,4525,1763260607.6990325,874.0,0.0,2.420414239168167e-05,,0.5351541042327881,0.0008100616396404803,529.1703104972839
4.0399387216893956e-05,432768,,-3.325939178466797e-05,-0.0007864125072956085,0.00010082032531499863,4527,1763260607.8148186,874.0,0.0,5.687586963176727e-06,,0.5120955109596252,1293.329833984375,529.286096572876
,433184,500.0,,,,4531,1763260608.2075093,,,,500.0,,,529.6787872314453
4.0015362174017355e-05,433408,,0.004520237445831299,0.0007762014865875244,0.00010136328637599945,4533,1763260608.4223597,874.0,0.0,1.790560781955719e-05,,0.5602730512619019,0.002563059562817216,529.8936376571655
3.9938557165442035e-05,433536,,-0.027378320693969727,-0.0010350756347179413,8.791778236627579e-05,4534,1763260608.5374873,874.0,0.0,6.901193410158157e-05,,0.4902760684490204,0.0011422542156651616,530.0087652206421
,435684,500.0,,,,4555,1763260610.4668236,,,,500.0,,,531.9381015300751
3.855606701108627e-05,435840,,-0.18539881706237793,1.5478581190109253e-05,-0.0008695488795638084,4557,1763260610.661234,875.0,0.0,1.3080425560474396e-05,,0.5184217095375061,0.002380210906267166,532.1325118541718
3.824884697678499e-05,436352,,-0.2796955108642578,-0.0031736455857753754,-0.004870343953371048,4562,1763260611.1515014,875.0,0.0,0.00013286806643009186,,0.5000994801521301,0.003152016084641218,532.6227793693542
3.7403995520435274e-05,437760,,-4.649162292480469e-06,-0.0018638186156749725,-0.0011889738962054253,4576,1763260612.4420698,876.0,0.0,2.9505230486392975e-05,,0.5566197037696838,1686.32080078125,533.9133477210999
3.5099845263175666e-05,441600,,-0.05998337268829346,0.000302216038107872,0.0007804213091731071,4613,1763260615.987736,877.0,0.0,1.7183832824230194e-05,,0.49951115250587463,0.001150126801803708,537.4590139389038
3.433179881540127e-05,442880,,-0.09471607208251953,-0.006253540515899658,0.0021822070702910423,4626,1763260617.166536,878.0,0.0,0.00011499319225549698,,0.5042256116867065,0.00304083782248199,538.6378140449524
3.379416375537403e-05,443776,,8.362531661987305e-05,0.0006114095449447632,0.00029413867741823196,4635,1763260618.0104156,878.0,0.0,5.277805030345917e-06,,0.5341805219650269,1136.9630126953125,539.4816935062408
3.341013871249743e-05,444416,,0.0028200149536132812,-0.0002520531415939331,-5.764421075582504e-05,4641,1763260618.6166637,878.0,0.0,9.248033165931702e-07,,0.47744670510292053,0.002691321773454547,540.0879416465759
,444684,500.0,,,,4644,1763260618.851431,,,,500.0,,,540.3227088451385
3.2104453566716984e-05,446592,,-0.1639394760131836,0.0006061047315597534,-0.00010174047201871872,4661,1763260620.6640139,879.0,0.0,4.3334439396858215e-06,,0.5058118104934692,0.0011218583676964045,542.1352918148041
3.125960211036727e-05,448000,,-0.6541438102722168,0.001255713403224945,-0.0002359095960855484,4675,1763260621.9796953,880.0,0.0,1.5426427125930786e-05,,0.5494824051856995,0.0019157463684678078,543.4509732723236
3.0261136998888105e-05,449664,,0.05600452423095703,-0.0009284988045692444,0.00046451762318611145,4691,1763260623.5128489,880.0,0.0,1.0361894965171814e-05,,0.5238989591598511,0.0008457371150143445,544.9841268062592
2.9185868697823025e-05,451456,,-0.0008918046951293945,-0.0005986671894788742,0.00020013656467199326,4709,1763260625.2041078,881.0,0.0,2.226792275905609e-06,,0.4548497498035431,0.0013236696831882,546.6753857135773
2.8955453672097065e-05,451840,,-0.1122359037399292,-5.3841620683670044e-05,6.224866956472397e-05,4713,1763260625.5532143,881.0,0.0,2.1262094378471375e-06,,0.5002765655517578,0.0020961083937436342,547.024492263794
2.7419355319580063e-05,454400,,-0.13748562335968018,4.470348358154297e-05,-0.000354875810444355,4738,1763260627.9410145,882.0,0.0,7.031485438346863e-07,,0.5600208044052124,0.0026038610376417637,549.4122924804688
2.7342550311004743e-05,454528,,0.05472081899642944,-0.0003259293735027313,0.0006758961826562881,4739,1763260628.0532525,882.0,0.0,2.4475157260894775e-06,,0.5232723355293274,0.001395977335050702,549.5245304107666
,454684,500.0,,,,4741,1763260628.178939,,,,500.0,,,549.6502170562744
2.7112135285278782e-05,454912,,0.14615142345428467,-0.0008554980158805847,0.00017661601305007935,4743,1763260628.3964956,882.0,0.0,5.745328962802887e-05,,0.4884900450706482,0.00247325305826962,549.8677735328674
2.64208902081009e-05,456064,,0.04580205678939819,8.71121883392334e-05,-0.0009817741811275482,4754,1763260629.4536152,882.0,0.0,7.368624210357666e-06,,0.43606215715408325,0.001060743466950953,550.9248931407928
2.534562190703582e-05,457856,,-0.0033905506134033203,-0.00010191649198532104,-0.00019465573132038116,4772,1763260631.1163015,883.0,0.0,7.662922143936157e-06,,0.4739930331707001,0.002627074019983411,552.5875794887543
2.45007686316967e-05,459264,,7.104873657226562e-05,0.00010467320680618286,0.0002993633970618248,4786,1763260632.414465,884.0,0.0,1.2712553143501282e-06,,0.4854029715061188,1184.610595703125,553.8857429027557
2.442396362312138e-05,459392,,-0.10497796535491943,0.00016222894191741943,-0.0008118189871311188,4787,1763260632.5298817,884.0,0.0,1.6041100025177002e-05,,0.46181008219718933,0.002891575451940298,554.0011596679688
2.434715861454606e-05,459520,,-0.11668956279754639,-0.003765009343624115,0.0004427153617143631,4788,1763260632.643303,884.0,0.0,4.007108509540558e-05,,0.48793846368789673,0.0014559482224285603,554.1145808696747
2.388632856309414e-05,460288,,5.1140785217285156e-05,0.0019474513828754425,-0.0003834068775177002,4796,1763260633.3652623,884.0,0.0,7.033348083496094e-06,,0.46788033843040466,766.7481079101562,554.836540222168
2.365591353736818e-05,460672,,0.014237940311431885,0.0005393251776695251,0.00010711047798395157,4799,1763260633.7040799,884.0,0.0,3.2829120755195618e-06,,0.5652124881744385,0.0010454861912876368,555.1753578186035
2.319508530490566e-05,461440,,-0.081878662109375,-0.0003826003521680832,-0.0017853965982794762,4806,1763260634.4163668,884.0,0.0,4.866812378168106e-05,,0.4834669828414917,0.0013771570520475507,555.8876447677612
2.304147528775502e-05,461696,,1.8894672393798828e-05,-0.00023938342928886414,0.0003064451739192009,4809,1763260634.6450806,884.0,0.0,2.4596229195594788e-06,,0.5292360782623291,1923.7115478515625,556.1163585186005
,462184,500.0,,,,4813,1763260635.0627232,,,,500.0,,,556.5340011119843
2.0430106815183535e-05,466048,,-0.038570523262023926,-1.252349466085434e-05,-0.001204364001750946,4851,1763260638.6751583,886.0,0.0,1.958012580871582e-05,,0.566453218460083,0.0014069689204916358,560.146436214447
2.0353301806608215e-05,466176,,-0.03414881229400635,0.00019663572311401367,0.00017153006047010422,4852,1763260638.7881162,886.0,0.0,5.749054253101349e-06,,0.5281462669372559,0.0013831760734319687,560.2593941688538
1.9969278582721017e-05,466816,,0.07135999202728271,-0.0008338876068592072,0.00036975741386413574,4859,1763260639.4465508,886.0,0.0,3.933906555175781e-06,,0.542152464389801,0.0022285827435553074,560.9178287982941
1.9431643522693776e-05,467712,,-9.131431579589844e-05,0.0001607052981853485,0.0005117245018482208,4868,1763260640.2594502,886.0,0.0,2.7511268854141235e-06,,0.48670434951782227,1839.8392333984375,561.7307281494141
1.9047618479817174e-05,468352,,-0.17925012111663818,-0.0005140849389135838,-0.00020634476095438004,4874,1763260640.8553784,887.0,0.0,1.2991949915885925e-06,,0.5533760190010071,0.0024085664190351963,562.3266563415527
1.8817203454091214e-05,468736,,-3.0875205993652344e-05,0.0006231442093849182,0.0015837838873267174,4878,1763260641.2019374,887.0,0.0,6.859190762042999e-06,,0.5071187019348145,780.1729736328125,562.6732153892517
,469184,500.0,,,,4882,1763260641.5968497,,,,500.0,,,563.0681276321411
1.6513056834810413e-05,472576,,-0.37172818183898926,-0.002036038786172867,-0.0008488800376653671,4915,1763260644.7559168,888.0,0.0,2.6592984795570374e-05,,0.4628305435180664,0.0017557438695803285,566.2271947860718
1.6205836800509132e-05,473088,,-0.10609650611877441,-0.0007873214781284332,-0.00022249575704336166,4920,1763260645.2106228,888.0,0.0,1.3031996786594391e-05,,0.5733850002288818,0.0010638937819749117,566.6819007396698
1.5514593542320654e-05,474240,,6.693601608276367e-05,1.072511076927185e-05,-0.00016996916383504868,4932,1763260646.2601123,889.0,0.0,5.690380930900574e-07,,0.5394729375839233,1361.5709228515625,567.7313902378082
1.5437788533745334e-05,474368,,-0.029408574104309082,0.00035087764263153076,2.0870938897132874e-06,4933,1763260646.3761225,889.0,0.0,1.3886019587516785e-06,,0.5459355115890503,0.0020979000255465508,567.8474004268646
1.5053763490868732e-05,475008,,-0.036820411682128906,-0.00019994378089904785,-0.0003398042172193527,4939,1763260646.9728794,889.0,0.0,4.304572939872742e-06,,0.5086343884468079,0.0018061569426208735,568.4441573619843
,475684,500.0,,,,4946,1763260647.5859215,,,,500.0,,,569.0571994781494
1.4208909306034911e-05,476416,,-0.029000520706176758,-0.00023947656154632568,-0.00011301692575216293,4953,1763260648.2513027,889.0,0.0,4.003755748271942e-06,,0.5545738339424133,0.001966868294402957,569.7225806713104
1.390168927173363e-05,476928,,0.11341136693954468,0.0003070663660764694,-0.0001560412347316742,4958,1763260648.7406354,890.0,0.0,2.68593430519104e-06,,0.5469266772270203,0.0018161190673708916,570.2119133472443
