charts/learning_rate,_runtime,losses/approx_kl,losses/old_approx_kl,charts/episodic_return,_step,charts/SPS,losses/value_loss,losses/clipfrac,losses/explained_variance,global_step,losses/entropy,charts/episodic_length,losses/policy_loss,_timestamp
0.00010499232303118333,434.72965693473816,6.670504808425903e-05,0.0017476379871368408,,3451,812.0,0.0002196735149482265,0.0,0.14466053247451782,325120,0.6046817898750305,,0.0009472686797380447,1763260513.261958
0.00010437788296258077,435.682231426239,3.558024764060974e-05,-0.0004086419939994812,,3462,812.0,798.2174682617188,0.0,0.002970397472381592,326144,0.5765897631645203,,0.0010360702872276306,1763260514.2145324
0.00010353302786825225,436.9754087924957,5.009118467569351e-05,0.0010019158944487572,,3476,813.0,0.0035999598912894726,0.0,-0.011303305625915527,327552,0.5806962251663208,,-0.0006702989339828491,1763260515.5077097
,437.2347502708435,,,500.0,3479,,,,,327891,,500.0,,1763260515.7670512
0.0001022273427224718,438.9939594268799,1.6907230019569397e-05,0.000822603702545166,,3498,815.0,537.9786376953125,0.0,-4.124641418457031e-05,329728,0.6114009618759155,,0.0002575330436229706,1763260517.5262604
0.00010192012268817052,439.47855710983276,5.582813173532486e-05,-5.238968878984451e-05,,3503,815.0,140.94384765625,0.0,-1.0967254638671875e-05,330240,0.5948063731193542,,0.006213497370481491,1763260518.010858
0.00010130568261956796,440.39731216430664,0.0005692578852176666,0.0034953709691762924,,3513,816.0,0.0032864792738109827,0.0,0.04831510782241821,331264,0.585197389125824,,-0.00826285034418106,1763260518.929613
0.00010053763253381476,441.6063332557678,0.00032224878668785095,0.001179613173007965,,3525,816.0,0.00022505300876218826,0.0,-0.010653138160705566,332544,0.5607365369796753,,-0.0041771382093429565,1763260520.1386342
9.984638745663688e-05,442.67600989341736,0.0005652541294693947,-0.004535156302154064,,3537,817.0,0.003003933699801564,0.0,0.08297073841094971,333696,0.5465783476829529,,-0.010278761386871338,1763260521.2083108
9.877112461254e-05,444.3154065608978,0.00015781540423631668,-0.00319040659815073,,3554,818.0,0.00022064226504880935,0.0,0.09049636125564575,335488,0.5421895384788513,,0.00013999640941619873,1763260522.8477075
,444.319260597229,,,500.0,3555,,,,,335492,,500.0,,1763260522.8515615
,446.23016905784607,,,80.0,3576,,,,,337572,,80.0,,1763260524.76247
9.738863445818424e-05,446.444522857666,0.00016028527170419693,-0.00027024466544389725,,3578,819.0,0.010345951654016972,0.0,0.0011688470840454102,337792,0.5457624197006226,,-0.005248107016086578,1763260524.9768238
,446.6827304363251,,,500.0,3581,,,,,338072,,500.0,,1763260525.2150314
9.669738938100636e-05,447.502952337265,2.6514753699302673e-05,0.0003611799329519272,,3589,820.0,0.0005917362868785858,0.0,0.245292067527771,338944,0.5855579376220703,,-0.0005429498851299286,1763260526.0352533
9.523809421807528e-05,449.73447036743164,0.00024403072893619537,-0.0007030125707387924,,3613,822.0,0.003514285432174802,0.0,0.02459043264389038,341376,0.5718958377838135,,-0.0026091039180755615,1763260528.2667713
9.470045915804803e-05,450.566917181015,1.1335127055644989e-05,0.0004625758156180382,,3622,822.0,0.0014130211202427745,0.0,-0.034119248390197754,342272,0.598983108997345,,-0.00017315149307250977,1763260529.0992181
9.362518903799355e-05,452.224937915802,9.590201079845428e-05,-0.004643082618713379,,3640,823.0,0.0029245761688798666,0.0,0.014743149280548096,344064,0.5565792322158813,,0.0020813047885894775,1763260530.7572389
9.2626731202472e-05,453.7397973537445,0.0003347732126712799,0.008833061903715134,,3656,824.0,0.0009201543871313334,0.0,-0.606802225112915,345728,0.5504918098449707,,-0.0026770569384098053,1763260532.2720983
9.18586811167188e-05,454.9171988964081,2.0827166736125946e-05,-0.00010406132787466049,,3669,825.0,885.7465209960938,0.0,4.285573959350586e-05,347008,0.5735118985176086,,-0.0007989108562469482,1763260533.4494998
9.124424104811624e-05,455.8596999645233,0.000333164818584919,0.0038165124133229256,,3679,825.0,0.0019440905889496207,0.0,0.0014834403991699219,348032,0.5339881777763367,,-0.0014491453766822815,1763260534.392001
9.101382602239028e-05,456.2459795475006,8.345115929841995e-05,-0.0018706778064370155,,3683,826.0,0.004833852406591177,0.0,-0.047756195068359375,348416,0.5740859508514404,,-0.0028873756527900696,1763260534.7782805
9.093702101381496e-05,456.3589708805084,0.00011728238314390182,0.0027675433084368706,,3684,826.0,0.0010233621578663588,0.0,0.00034439563751220703,348544,0.576813817024231,,0.0022519677877426147,1763260534.8912718
8.932411583373323e-05,458.81564831733704,0.00021206773817539215,0.004555370658636093,,3711,827.0,1836.0943603515625,0.0,-1.0967254638671875e-05,351232,0.511222243309021,,-0.001925252377986908,1763260537.3479493
8.917050581658259e-05,459.0404562950134,1.4961697161197662e-05,-0.0013021500781178474,,3713,827.0,0.0009703777614049613,0.0,-0.21877896785736084,351488,0.5160422921180725,,0.0008311998099088669,1763260537.5727572
,459.18678522109985,,,500.0,3715,,,,,351709,,500.0,,1763260537.7190862
8.809523569652811e-05,460.70902848243713,8.589588105678558e-06,-2.1287240087985992e-05,,3731,828.0,1431.465576171875,0.0,9.47117805480957e-05,353280,0.5374536514282227,,-9.056925773620605e-05,1763260539.2413294
8.786482067080215e-05,461.048335313797,0.00016706064343452454,0.0027125198394060135,,3734,829.0,0.00029668689239770174,0.0,-0.10285139083862305,353664,0.44829922914505005,,0.0007557794451713562,1763260539.5806363
8.663594780955464e-05,462.94620156288147,9.130500257015228e-05,-0.001154320314526558,,3755,830.0,1654.8450927734375,0.0,-0.00021207332611083984,355712,0.5712240934371948,,0.001656465232372284,1763260541.4785025
8.540706767234951e-05,464.8422384262085,9.989365935325623e-06,0.0010326448827981949,,3775,831.0,1289.790283203125,0.0,3.629922866821289e-05,357760,0.5490878224372864,,-0.00024164840579032898,1763260543.3745394
,465.19983315467834,,,500.0,3779,,,,,358185,,500.0,,1763260543.732134
8.364055247511715e-05,467.52382946014404,3.761705011129379e-05,1.6097910702228546e-05,,3804,832.0,1849.59912109375,0.0,-3.6954879760742188e-06,360704,0.5475055575370789,,0.00033603422343730927,1763260546.0561304
8.341013744939119e-05,467.8967401981354,0.00032631028443574905,0.011095755733549595,,3807,833.0,0.00042269460391253233,0.0,0.03423154354095459,361088,0.5835692882537842,,-0.010912258177995682,1763260546.4290411
8.095238445093855e-05,471.6363003253937,0.00014655385166406631,-0.0010779285803437233,,3847,835.0,0.00021592044504359365,0.0,0.03844738006591797,365184,0.5601873397827148,,-0.0029982365667819977,1763260550.1686013
7.903225923655555e-05,474.6523289680481,6.680283695459366e-05,-0.0022925054654479027,,3879,836.0,0.0038904764223843813,0.0,-0.12327897548675537,368384,0.5155554413795471,,-0.0008850023150444031,1763260553.18463
7.880184421082959e-05,474.993319272995,1.8923543393611908e-05,0.0004203757271170616,,3883,837.0,1085.217041015625,0.0,2.300739288330078e-05,368768,0.4813013970851898,,-0.0008678734302520752,1763260553.5256202
7.872503920225427e-05,475.1327178478241,0.0001622745767235756,-0.000406862236559391,,3884,837.0,0.00392518937587738,0.0,-0.2714362144470215,368896,0.5675356388092041,,-0.002317681908607483,1763260553.6650188
,475.3736963272095,,,500.0,3887,,,,,369185,,500.0,,1763260553.9059973
7.826420915080234e-05,475.8265907764435,5.285348743200302e-05,0.004274346865713596,,3891,837.0,0.00037198333302512765,0.0,-0.025715351104736328,369664,0.5509251356124878,,-0.002922316547483206,1763260554.3588917
7.788018410792574e-05,476.42782831192017,8.091330528259277e-06,-0.00045128539204597473,,3898,837.0,135.38743591308594,0.0,-3.3974647521972656e-05,370304,0.5870054960250854,,0.0006056353449821472,1763260554.9601293
7.703532901359722e-05,477.71483731269836,8.550845086574554e-05,0.003623189404606819,,3912,838.0,1263.1397705078125,0.0,-1.1920928955078125e-07,371712,0.5790771245956421,,-0.004869356751441956,1763260556.2471383
7.680491398787126e-05,478.0538136959076,0.0006054490804672241,0.008051237091422081,,3915,838.0,0.00025347465998493135,0.0,0.2017393708229065,372096,0.5329045057296753,,-0.010382380336523056,1763260556.5861146
7.603686390211806e-05,479.25623202323914,9.387731552124023e-05,0.002422558143734932,,3928,839.0,0.004294940270483494,0.0,-0.4582700729370117,373376,0.5304616689682007,,-0.002038251608610153,1763260557.788533
7.503840606659651e-05,480.7756607532501,0.00011493172496557236,0.003973181359469891,,3944,840.0,0.0006253650062717497,0.0,0.003654956817626953,375040,0.5834051370620728,,-0.004832075908780098,1763260559.3079617
7.496160105802119e-05,480.8902552127838,9.09753143787384e-05,0.0016917753964662552,,3945,840.0,0.00029794475995004177,0.0,-0.07208943367004395,375168,0.4948189854621887,,-0.0007663145661354065,1763260559.4225562
,480.89830899238586,,,500.0,3946,,,,,375185,,500.0,,1763260559.43061
7.442396599799395e-05,481.7185366153717,0.00012820959091186523,-0.0019865650683641434,,3954,840.0,0.0004533323226496577,0.0,-0.059627532958984375,376064,0.5390316843986511,,-0.003612048923969269,1763260560.2508376
7.38863309379667e-05,482.5526797771454,0.0001220284029841423,-0.0051023634150624275,,3963,841.0,0.0007906616665422916,0.0,0.0029820799827575684,376960,0.5416863560676575,,-0.004925243556499481,1763260561.0849807
7.35023058950901e-05,483.1205241680145,0.00026404205709695816,-0.006095488555729389,,3969,841.0,0.0002635219134390354,0.0,-0.0022488832473754883,377600,0.5111169815063477,,-0.0060131847858428955,1763260561.652825
7.281106081791222e-05,484.1794650554657,1.4753080904483795e-05,0.0006382474675774574,,3981,842.0,1402.177978515625,0.0,-3.5643577575683594e-05,378752,0.5048614144325256,,-0.00046945735812187195,1763260562.711766
7.265745080076158e-05,484.40454268455505,2.5968998670578003e-05,0.0025756563991308212,,3983,842.0,0.0007029245607554913,0.0,0.017093360424041748,379008,0.5628606081008911,,-0.0008484199643135071,1763260562.9368436
7.181259570643306e-05,485.73159074783325,0.00013823900371789932,-0.003126823343336582,,3997,843.0,0.0032054344192147255,0.0,0.007652223110198975,380416,0.5735653042793274,,-0.001148792915046215,1763260564.2638917
7.04301055520773e-05,487.8477716445923,3.098510205745697e-06,0.000489276833832264,,4020,844.0,1703.673583984375,0.0,6.42538070678711e-05,382720,0.5802544355392456,,0.00028406456112861633,1763260566.3800726
6.804915756219998e-05,491.48441076278687,4.2205676436424255e-05,0.0005243495106697083,,4059,846.0,1450.1851806640625,0.0,-2.384185791015625e-07,386688,0.5423658490180969,,-0.0004722476005554199,1763260570.0167117
6.628264236496761e-05,494.20014548301697,9.698234498500824e-05,0.0035192985087633133,,4087,847.0,0.00032061574165709317,0.0,-0.010719895362854004,389632,0.5655993819236755,,-0.005600627511739731,1763260572.7324464
6.605222733924165e-05,494.5442953109741,3.721751272678375e-05,-0.0008513592183589935,,4091,847.0,0.0011897063814103603,0.0,-0.14361655712127686,390016,0.5814125537872314,,0.00037768855690956116,1763260573.0765963
6.520737224491313e-05,495.83187103271484,1.2375414371490479e-05,-0.0005350429564714432,,4105,848.0,0.0018964108312502503,0.0,-0.044432759284973145,391424,0.5760421752929688,,-0.0007543489336967468,1763260574.364172
6.497695721918717e-05,496.20690298080444,1.700129359960556e-05,-0.0002533411607146263,,4109,848.0,0.0019302943255752325,0.0,-3.421306610107422e-05,391808,0.5607061386108398,,0.0002677515149116516,1763260574.739204
6.459293217631057e-05,496.77328968048096,0.00013325456529855728,0.0021933773532509804,,4115,848.0,0.0008061655098572373,0.0,0.013037919998168945,392448,0.5809987187385559,,0.005042999982833862,1763260575.3055906
6.436251715058461e-05,497.1509404182434,7.263012230396271e-05,0.0016134679317474365,,4119,849.0,0.0025256071239709854,0.0,-0.09260988235473633,392832,0.534474790096283,,0.0018170103430747986,1763260575.6832414
6.282642425503582e-05,499.488422870636,4.432164132595062e-05,0.0008824504911899567,,4144,850.0,0.0025627980940043926,0.0,0.05230635404586792,395392,0.5811716318130493,,0.0007873177528381348,1763260578.0207238
6.244239921215922e-05,500.0825939178467,0.0002953009679913521,0.0024326005950570107,,4150,850.0,0.0007563508115708828,0.0,-0.0043697357177734375,396032,0.557087242603302,,-0.008087262511253357,1763260578.6148949
6.136712909210473e-05,501.70346760749817,9.552575647830963e-06,-0.0009818943217396736,,4168,851.0,0.0019278209656476974,0.0,-0.0047190189361572266,397824,0.592732846736908,,0.00035644741728901863,1763260580.2357686
6.036866398062557e-05,503.25396609306335,5.068257451057434e-05,-0.0013113748282194138,,4184,852.0,0.0008547983597964048,0.0,0.04796057939529419,399488,0.563441276550293,,-0.0012927055358886719,1763260581.786267
5.975422391202301e-05,504.15999150276184,4.3725594878196716e-05,0.0023018307983875275,,4194,852.0,0.0006898854626342654,0.0,0.02737635374069214,400512,0.6222008466720581,,0.0006315633654594421,1763260582.6922925
5.944700387772173e-05,504.6506152153015,1.4126300811767578e-05,0.0009422320872545242,,4199,852.0,0.0008082225103862584,0.0,-0.012038111686706543,401024,0.6532277464866638,,0.0005591064691543579,1763260583.1829162
5.791090734419413e-05,506.98481464385986,6.407499313354492e-07,1.0155141353607178e-05,,4224,854.0,0.00028259321697987616,0.0,-0.027063369750976562,403584,0.5505234599113464,,6.854161620140076e-05,1763260585.5171156
5.760368730989285e-05,507.47561860084534,0.00010366644710302353,-0.004592425189912319,,4229,854.0,0.0005597916897386312,0.0,-0.04404115676879883,404096,0.5776838064193726,,-0.0018447339534759521,1763260586.0079195
5.6758832215564325e-05,508.75960969924927,0.00028464943170547485,-0.00014325976371765137,,4243,855.0,0.000998404691927135,0.0,-0.0071256160736083984,405504,0.5364102125167847,,-0.003478594124317169,1763260587.2919106
5.6605222198413685e-05,508.9865069389343,1.3154931366443634e-05,-0.0003561442717909813,,4246,855.0,1392.82568359375,0.0,-5.4836273193359375e-05,405760,0.5861151218414307,,-0.0010497123003005981,1763260587.518808
5.6221197155537084e-05,509.58331871032715,1.8378719687461853e-05,-0.00032061897218227386,,4252,855.0,0.00244701374322176,0.0,-0.14239931106567383,406400,0.5823748111724854,,-0.0009608268737792969,1763260588.1156197
5.606758713838644e-05,509.809193611145,4.3929554522037506e-05,0.0013553956523537636,,4254,855.0,0.0005457123043015599,0.0,-0.008542656898498535,406656,0.49094438552856445,,-0.0006418004631996155,1763260588.3414946
,509.8213222026825,,,500.0,4255,,,,,406685,,500.0,,1763260588.3536232
5.491551564773545e-05,511.58073830604553,8.25151801109314e-05,0.0020369011908769608,,4273,856.0,0.0007274285308085382,0.0,-0.009533524513244629,408576,0.5717056393623352,,-0.00115981325507164,1763260590.1130393
5.4761905630584806e-05,511.8084464073181,0.00010348483920097351,-5.023553967475891e-05,,4276,856.0,0.0029168666806071997,0.0,0.048398375511169434,408832,0.574073851108551,,-0.001451076939702034,1763260590.3407474
5.4685100622009486e-05,511.9226248264313,8.483696728944778e-05,0.001272290013730526,,4277,856.0,0.000750276492908597,0.0,-0.03686797618865967,408960,0.5292649865150452,,-0.0024359971284866333,1763260590.4549258
5.4608295613434166e-05,512.0366551876068,8.624047040939331e-05,0.0005820449441671371,,4278,856.0,0.0005596589762717485,0.0,-0.08136820793151855,409088,0.5499647259712219,,-0.0023017823696136475,1763260590.5689561
5.3993855544831604e-05,512.9791214466095,6.918329745531082e-05,0.0007001077756285667,,4288,857.0,0.0005159771535545588,0.0,0.050164103507995605,410112,0.5365639925003052,,-7.881224155426025e-05,1763260591.5114224
5.3917050536256284e-05,513.0947828292847,8.067116141319275e-06,0.00014254264533519745,,4290,857.0,1053.4906005859375,0.0,-2.2649765014648438e-05,410240,0.5588093996047974,,-0.0008019469678401947,1763260591.6270838
5.376344051910564e-05,513.3211488723755,6.24731183052063e-05,-0.0011099819093942642,,4292,857.0,0.0007392627303488553,0.0,-0.033573150634765625,410496,0.5792471766471863,,-0.0016759783029556274,1763260591.8534498
,515.3315055370331,,,500.0,4314,,,,,412685,,500.0,,1763260593.8638065
5.2150538977002725e-05,515.8060970306396,6.705708801746368e-05,-0.001604270190000534,,4318,858.0,0.0005419760127551854,0.0,-0.07406044006347656,413184,0.5518856048583984,,-0.0005173496901988983,1763260594.338398
,518.2799994945526,,,241.0,4346,,,,,415926,,241.0,,1763260596.8123004
,520.1562008857727,,,500.0,4366,,,,,417926,,500.0,,1763260598.6885018
4.892473225481808e-05,520.7222084999084,0.0001766309142112732,-0.003571193665266037,,4372,860.0,0.0030041225254535675,0.0,0.022349834442138672,418560,0.5835608243942261,,-0.0021514892578125,1763260599.2545094
4.86175122205168e-05,521.2055222988129,1.7479993402957916e-05,-0.0008500022813677788,,4377,861.0,0.002570497337728739,0.0,0.008954823017120361,419072,0.6087184548377991,,0.0006553102284669876,1763260599.7378232
4.854070721194148e-05,521.3175570964813,1.4839693903923035e-05,-0.0014058351516723633,,4378,861.0,0.0010114563629031181,0.0,0.10017275810241699,419200,0.5280627012252808,,-0.0004273168742656708,1763260599.849858
4.800307215191424e-05,522.1998705863953,2.2994354367256165e-06,0.00013365503400564194,,4387,861.0,0.0027002952992916107,0.0,0.05073004961013794,420096,0.4977568984031677,,-0.00025957077741622925,1763260600.7321715
4.7465437091887e-05,523.0118203163147,1.3181008398532867e-05,0.0006147203966975212,,4396,861.0,1072.927001953125,0.0,1.817941665649414e-05,420992,0.5526528358459473,,0.00041108205914497375,1763260601.5441213
4.639017060981132e-05,524.6547260284424,3.27620655298233e-05,0.0005457960069179535,,4413,862.0,0.0009024031460285187,0.0,-0.0813528299331665,422784,0.5273323655128479,,0.0011317133903503418,1763260603.187027
,524.7744288444519,,,500.0,4415,,,,,422926,,500.0,,1763260603.3067298
4.377880031825043e-05,528.64395403862,0.00010328646749258041,-0.00014036055654287338,,4456,864.0,0.002149152336642146,0.0,0.08136630058288574,427136,0.5500248074531555,,-0.007278360426425934,1763260607.176255
4.293394886190072e-05,529.9294366836548,4.678033292293549e-06,0.0012934831902384758,,4470,864.0,0.0009301492245867848,0.0,0.12411832809448242,428544,0.5768035054206848,,-0.0008281394839286804,1763260608.4617376
4.2473118810448796e-05,530.6429667472839,5.110166966915131e-06,-0.00022553559392690659,,4478,865.0,1353.5966796875,0.0,-3.4570693969726562e-06,429312,0.6129887104034424,,0.00032070279121398926,1763260609.1752677
4.2319508793298155e-05,530.8678781986237,8.42902809381485e-05,-0.0032493826001882553,,4480,865.0,0.0009366465383209288,0.0,0.01183176040649414,429568,0.5935121178627014,,-0.0039772167801856995,1763260609.4001791
,531.9514789581299,,,500.0,4492,,,,,430787,,500.0,,1763260610.48378
4.132104368181899e-05,532.4138371944427,2.7091242372989655e-05,0.0011875825002789497,,4496,866.0,0.0005975615931674838,0.0,-0.0032351016998291016,431232,0.5084313154220581,,-0.0009978264570236206,1763260610.9461381
4.124423867324367e-05,532.5298562049866,1.7547979950904846e-05,0.00010717101395130157,,4498,866.0,1216.9580078125,0.0,0.0001481175422668457,431360,0.5670520663261414,,0.000569639727473259,1763260611.0621572
3.9861752156866714e-05,534.6440312862396,5.640089511871338e-06,0.0004221722483634949,,4520,867.0,0.0007837747689336538,0.0,-0.047954559326171875,433664,0.5803718566894531,,-0.00014374405145645142,1763260613.1763322
3.9784947148291394e-05,534.7580740451813,9.238719940185547e-07,-0.00011587701737880707,,4522,867.0,1941.908447265625,0.0,0.0001602768898010254,433792,0.555076539516449,,1.0058283805847168e-05,1763260613.290375
3.9631337131140754e-05,534.9823839664459,8.820369839668274e-05,-0.0012172535061836243,,4524,867.0,0.0012046769261360168,0.0,-0.05488884449005127,434048,0.5817104578018188,,-0.0038009118288755417,1763260613.514685
3.955453212256543e-05,535.095381975174,1.6909092664718628e-05,0.0007845927029848099,,4525,867.0,0.0007494024466723204,0.0,-0.004436016082763672,434176,0.5844252109527588,,-0.00014106184244155884,1763260613.627683
3.947772711399011e-05,535.2111964225769,2.3748725652694702e-07,-0.00013106036931276321,,4527,867.0,1484.243896484375,0.0,0.0005491375923156738,434304,0.5464317798614502,,0.0001374613493680954,1763260613.7434974
,535.6219081878662,,,500.0,4531,,,,,434787,,500.0,,1763260614.1542091
3.909370207111351e-05,535.8284583091736,6.165355443954468e-07,4.187785089015961e-05,,4533,867.0,0.0022260795813053846,0.0,-0.003449678421020508,434944,0.5975294709205627,,0.0004440620541572571,1763260614.3607593
3.901689706253819e-05,535.9403941631317,2.3212283849716187e-05,-3.9968639612197876e-05,,4534,867.0,0.0011384543031454086,0.0,0.02317565679550171,435072,0.5901201963424683,,-0.0018715262413024902,1763260614.472695
3.778801692533307e-05,537.8309926986694,1.1106953024864197e-05,0.0013549774885177612,,4555,868.0,2064.09423828125,0.0,-0.00017631053924560547,437120,0.6057443618774414,,-0.0007064510136842728,1763260616.3632936
3.763440690818243e-05,538.0587165355682,1.0921619832515717e-05,-0.0003969324752688408,,4557,868.0,0.0011501740664243698,0.0,-0.04170858860015869,437376,0.5722793340682983,,-0.0001394711434841156,1763260616.5910175
3.7327190511859953e-05,538.5143959522247,8.217990398406982e-06,-0.0011977273970842361,,4562,868.0,0.0009766025468707085,0.0,0.010197222232818604,437888,0.6154048442840576,,-0.0010421499609947205,1763260617.046697
3.648233541753143e-05,539.8337552547455,1.1529773473739624e-06,0.00017392262816429138,,4576,869.0,0.0019756238907575607,0.0,-0.013196468353271484,439296,0.5962244272232056,,0.00020268559455871582,1763260618.3660562
,543.3229672908783,,,500.0,4613,,,,,443110,,500.0,,1763260621.8552682
3.341013871249743e-05,544.5870788097382,2.623535692691803e-06,0.00028709787875413895,,4626,871.0,0.001096514519304037,0.0,0.010297536849975586,444416,0.5862292051315308,,0.0004026442766189575,1763260623.1193798
3.2872503652470186e-05,545.4252905845642,1.993030309677124e-05,-0.0009625032544136047,,4635,871.0,0.002052885480225086,0.0,-0.0057076215744018555,445312,0.6173304319381714,,-0.0003069080412387848,1763260623.9575915
3.2565283618168905e-05,545.8942210674286,6.05359673500061e-08,4.556961357593536e-06,,4641,871.0,679.7853393554688,0.0,0.00013834238052368164,445824,0.5958220958709717,,9.650737047195435e-05,1763260624.426522
3.2334868592442945e-05,546.2696905136108,5.4934993386268616e-05,-0.0018721707165241241,,4644,871.0,0.0014984466833993793,0.0,0.00034332275390625,446208,0.5322720408439636,,-0.0017816778272390366,1763260624.8019915
3.141321212751791e-05,547.6827216148376,0.0001393696293234825,0.0011173160746693611,,4661,872.0,0.0022365194745361805,0.0,-0.07788074016571045,447744,0.5203654170036316,,-0.005577735602855682,1763260626.2150226
3.0568357033189386e-05,548.9706437587738,1.6677193343639374e-05,-0.0018346840515732765,,4675,873.0,0.0024106630589812994,0.0,-0.07381343841552734,449152,0.5975296497344971,,-0.0012623947113752365,1763260627.5029447
2.9569891921710223e-05,550.513473033905,1.55474990606308e-05,0.002043267711997032,,4691,873.0,0.0009467002237215638,0.0,0.018069148063659668,450816,0.5717319846153259,,-0.0007026661187410355,1763260629.045774
2.8494623620645143e-05,552.1472778320312,6.1802566051483154e-06,0.0013496987521648407,,4709,874.0,0.0020204775501042604,0.0,0.00490957498550415,452608,0.5372760891914368,,-0.0005359649658203125,1763260630.6795788
2.8264208594919182e-05,552.5261986255646,4.353001713752747e-06,-0.0010457523167133331,,4713,874.0,2024.2884521484375,0.0,1.895427703857422e-05,452992,0.5999559164047241,,-0.00013430416584014893,1763260631.0584996
2.68049152509775e-05,554.7542867660522,1.1428259313106537e-05,-3.2493844628334045e-06,,4738,875.0,923.3377075195312,0.0,-4.649162292480469e-06,455424,0.5771626830101013,,-0.0004234425723552704,1763260633.2865877
2.672811024240218e-05,554.8665685653687,1.0868534445762634e-05,-0.00019027665257453918,,4739,875.0,0.0023227594792842865,0.0,0.22918212413787842,455552,0.5662627220153809,,-0.00026392005383968353,1763260633.3988695
2.657450022525154e-05,555.0919189453125,1.816544681787491e-05,-0.001424209214746952,,4741,875.0,0.0010735302930697799,0.0,-0.05963778495788574,455808,0.5586690902709961,,0.0006060432642698288,1763260633.62422
2.649769521667622e-05,555.2088403701782,3.0463561415672302e-06,0.00016655493527650833,,4743,875.0,385.94287109375,0.0,-6.198883056640625e-06,455936,0.6368976831436157,,-0.0001401565968990326,1763260633.7411413
2.580645195848774e-05,556.262197971344,1.3984739780426025e-05,0.000384720042347908,,4754,876.0,0.0013632193440571427,0.0,-0.0023860931396484375,457088,0.5854028463363647,,-0.000583454966545105,1763260634.794499
2.4731183657422662e-05,557.9290583133698,5.887821316719055e-06,-7.672049105167389e-05,,4772,876.0,1158.14501953125,0.0,-7.033348083496094e-06,458880,0.5557168126106262,,-0.0002821125090122223,1763260636.4613593
2.388632856309414e-05,559.2205698490143,1.9498169422149658e-05,-0.0007766708731651306,,4786,877.0,0.0019075386226177216,0.0,-0.04742467403411865,460288,0.5851388573646545,,-0.0017180070281028748,1763260637.7528708
2.380952355451882e-05,559.3337924480438,2.201925963163376e-05,-0.0004952521994709969,,4787,877.0,0.0012211196590214968,0.0,0.09553802013397217,460416,0.551976203918457,,-0.0006334632635116577,1763260637.8660934
,559.3509016036987,,,500.0,4788,,,,,460455,,500.0,,1763260637.8832026
2.3271888494491577e-05,560.1652629375458,1.1890195310115814e-05,-0.0011559808626770973,,4796,877.0,0.001132420846261084,0.0,-0.17793524265289307,461312,0.599232017993927,,-0.001181032508611679,1763260638.697564
2.311828029633034e-05,560.3940939903259,1.6177073121070862e-06,0.00038774218410253525,,4799,877.0,421.6034851074219,0.0,-2.4199485778808594e-05,461568,0.5767360925674438,,2.331659197807312e-05,1763260638.926395
2.265745024487842e-05,561.1098682880402,7.100403308868408e-06,0.0007385890930891037,,4806,877.0,0.0007332516252063215,0.0,0.009197354316711426,462336,0.602707028388977,,-0.0002891905605792999,1763260639.6421692
2.2503840227727778e-05,561.3391251564026,4.4619664549827576e-06,0.00017055030912160873,,4809,878.0,0.0015189583646133542,0.0,-0.06620800495147705,462592,0.6123165488243103,,-0.000863879919052124,1763260639.871426
2.2273425202001818e-05,561.7158644199371,1.08303502202034e-05,0.0008531128987669945,,4813,878.0,1809.0400390625,0.0,-8.082389831542969e-05,462976,0.6035840511322021,,4.6193599700927734e-07,1763260640.2481654
,565.2402083873749,,,500.0,4851,,,,,466818,,500.0,,1763260643.7725093
1.9892473574145697e-05,565.3537266254425,2.310611307621002e-06,-0.0006107529625296593,,4852,879.0,302.5841064453125,0.0,5.9604644775390625e-06,466944,0.617998480796814,,2.3521482944488525e-05,1763260643.8860276
,565.9858093261719,,,500.0,4859,,,,,467655,,500.0,,1763260644.5181103
1.8970813471241854e-05,566.7697269916534,8.635222911834717e-06,-0.00047490186989307404,,4868,880.0,1837.686767578125,0.0,0.0001341104507446289,468480,0.48884958028793335,,0.0006189942359924316,1763260645.302028
1.8586790247354656e-05,567.3548135757446,2.1930783987045288e-05,0.000557461753487587,,4874,880.0,0.00214881869032979,0.0,0.37129706144332886,469120,0.5372940897941589,,-0.0016128867864608765,1763260645.8871145
1.8356375221628696e-05,567.6957731246948,1.5683472156524658e-06,-5.138479173183441e-05,,4878,880.0,1569.01123046875,0.0,-7.832050323486328e-05,469504,0.5168865919113159,,0.0003935620188713074,1763260646.228074
,568.0900242328644,,,500.0,4882,,,,,469967,,500.0,,1763260646.6223252
1.6205836800509132e-05,571.0148727893829,2.60770320892334e-08,-8.424744009971619e-05,,4915,881.0,1040.298583984375,0.0,0.0012475252151489258,473088,0.5769558548927307,,-7.281079888343811e-06,1763260649.5471737
1.589861676620785e-05,571.4929823875427,1.9476749002933502e-05,0.0021605445072054863,,4920,881.0,0.003969389479607344,0.0,0.007901370525360107,473600,0.5391880869865417,,-0.0014760643243789673,1763260650.0252833
1.5207373508019373e-05,572.5477893352509,7.338821887969971e-07,0.0002325586974620819,,4932,882.0,0.0027851825580000877,0.0,0.08489245176315308,474752,0.5845561623573303,,-9.209755808115005e-05,1763260651.0800903
1.5130568499444053e-05,572.6606454849243,3.7159770727157593e-06,0.00013257190585136414,,4933,882.0,0.0015757458750158548,0.0,0.11716151237487793,474880,0.6015894412994385,,-0.0002415589988231659,1763260651.1929464
