losses/entropy,charts/episodic_return,losses/explained_variance,charts/learning_rate,losses/old_approx_kl,losses/value_loss,_runtime,losses/policy_loss,_timestamp,losses/approx_kl,losses/clipfrac,global_step,charts/episodic_length,_step,charts/SPS
0.5030677914619446,,0.0010411739349365234,0.00010483871301403269,0.000326438806951046,1942.9296875,426.2103772163391,-0.0035343877971172333,1763260504.7515173,8.969474583864212e-05,0.0,325376,,3419,830.0
0.5235254764556885,,0.32164478302001953,0.00010437788296258077,-0.0011106422170996666,0.0005609439103864133,426.90193223953247,4.916079342365265e-05,1763260505.4430723,0.00012754369527101517,0.0,326144,,3426,831.0
,500.0,,,,,427.06331181526184,,1763260505.604452,,,326349,500.0,3428,
0.5399024486541748,,0.1637812852859497,0.00010384024790255353,0.003927547484636307,0.003476956160739064,427.749773979187,-0.0012216027826070786,1763260506.290914,0.00047674961388111115,0.0,327040,,3435,831.0
0.5323470830917358,,-0.4606212377548218,0.00010291858779964969,-0.002563060261309147,0.004202025011181831,429.19996428489685,-0.0042310357093811035,1763260507.7411044,0.00014775153249502182,0.0,328576,,3450,832.0
0.46534883975982666,,-0.13863205909729004,0.00010284178279107437,0.004062487743794918,0.000856689759530127,429.3149678707123,-0.0017653480172157288,1763260507.856108,0.0006589451804757118,0.0,328704,,3451,832.0
,500.0,,,,,430.3142976760864,,1763260508.8554378,,,329849,500.0,3462,
0.5341992378234863,,0.45218491554260254,0.00010130568261956796,-0.003787039779126644,0.00025202916003763676,431.68768191337585,0.005830898880958557,1763260510.228822,0.0002504521980881691,0.0,331264,,3476,833.0
0.5311474204063416,,0.04227399826049805,0.00010115207260241732,0.00043046101927757263,0.00277125695720315,431.92018938064575,-0.0020616576075553894,1763260510.4613295,0.00017608888447284698,0.0,331520,,3479,834.0
0.48821645975112915,,0.0009019374847412109,9.999999747378752e-05,0.005574717186391354,962.9224853515625,433.71475291252136,0.0003768131136894226,1763260512.255893,0.00014551449567079544,0.0,333440,,3498,835.0
0.5461968183517456,,9.578466415405273e-05,9.969277743948624e-05,-0.0023527396842837334,1240.0123291015625,434.17536640167236,-0.004586860537528992,1763260512.7165065,0.00011656340211629868,0.0,333952,,3503,835.0
0.5538791418075562,,0.00037932395935058594,9.907834464684129e-05,-0.0028468631207942963,0.00044224836165085435,435.13151001930237,-0.00011163949966430664,1763260513.67265,0.000241132453083992,0.0,334976,,3513,836.0
0.5169604420661926,,-0.08567333221435547,9.831029456108809e-05,0.002026858739554882,0.0003048891667276621,436.32014989852905,-0.004058837890625,1763260514.86129,0.00037421006709337234,0.0,336256,,3525,836.0
0.49952393770217896,,6.175041198730469e-05,9.76190494839102e-05,0.00043462589383125305,1337.60546875,437.39932346343994,-0.0005614981055259705,1763260515.9404635,1.4062970876693726e-05,0.0,337408,,3537,837.0
0.5293893814086914,,-0.12166547775268555,9.654377936385572e-05,0.0008903481066226959,0.0012131165713071823,439.07073497772217,-0.002616405487060547,1763260517.611875,0.0001144111156463623,0.0,339200,,3554,838.0
0.5200123190879822,,-0.5186705589294434,9.64669743552804e-05,-0.002794114872813225,0.0005867237923666835,439.1876847743988,-0.006246739998459816,1763260517.7288249,0.0007943548262119293,0.0,339328,,3555,838.0
0.5497329831123352,,0.00015848875045776367,9.523809421807528e-05,-0.0028680358082056046,1735.35986328125,441.0989978313446,0.0012260004878044128,1763260519.640138,4.817545413970947e-05,0.0,341376,,3576,839.0
0.5477033853530884,,-0.12191581726074219,9.508448420092463e-05,0.001291702501475811,0.0008308059186674654,441.3282296657562,-0.0008669905364513397,1763260519.8693697,0.00011810194700956345,0.0,341632,,3578,839.0
0.48083382844924927,,0.0008079409599304199,9.4930874183774e-05,-0.00243587139993906,1561.4993896484375,441.5598177909851,-0.00046362727880477905,1763260520.1009579,3.435742110013962e-05,0.0,341888,,3581,839.0
0.4838424324989319,,-1.042280912399292,9.439323912374675e-05,-0.0006131930276751518,0.000650359783321619,442.4020674228668,0.0010328330099582672,1763260520.9432075,8.41636210680008e-06,0.0,342784,,3589,840.0
0.4345110356807709,,0.6869944930076599,9.293395123677328e-05,-0.004527389071881771,0.0007655196823179722,444.6722569465637,-0.0017388984560966492,1763260523.213397,0.00016013812273740768,0.0,345216,,3613,841.0
0.5737984776496887,,0.5853475332260132,9.239631617674604e-05,0.008580828085541725,0.0006201303331181407,445.5131325721741,-0.009694283828139305,1763260524.0542727,0.0009211152791976929,0.0,346112,,3622,842.0
0.423725962638855,,0.0002403855323791504,9.132104605669156e-05,-0.0006407368928194046,1557.417724609375,447.19239044189453,0.0038182195276021957,1763260525.7335305,4.314444959163666e-05,0.0,347904,,3640,842.0
0.49198853969573975,,-0.8143823146820068,9.03225809452124e-05,-0.002595690079033375,0.00530595239251852,448.7208616733551,0.0007608421146869659,1763260527.2620018,4.857499152421951e-05,0.0,349568,,3656,843.0
,500.0,,,,,449.9004235267639,,1763260528.4415636,,,350849,500.0,3669,
0.4645525813102722,,0.00037783384323120117,8.894009079085663e-05,0.00028099212795495987,1521.0244140625,450.8536880016327,-0.0008165985345840454,1763260529.394828,3.2209791243076324e-05,0.0,351872,,3679,845.0
,500.0,,,,,451.2637915611267,,1763260529.8049316,,,352349,500.0,3683,
0.42979392409324646,,7.092952728271484e-05,8.863287075655535e-05,-0.002326536923646927,1256.73583984375,451.3454735279083,0.00015231221914291382,1763260529.8866136,2.5754794478416443e-05,0.0,352384,,3684,845.0
0.5554472208023071,,-0.6125061511993408,8.694316784385592e-05,0.0014439309015870094,0.0007018429460003972,453.97409749031067,-0.0002406686544418335,1763260532.5152376,1.2627802789211273e-05,0.0,355200,,3711,846.0
,500.0,,,,,454.09784984588623,,1763260532.63899,,,355349,500.0,3713,
0.46657493710517883,,0.6173453330993652,8.671275281812996e-05,0.0025518452748656273,0.002881595864892006,454.35909390449524,-0.0005999207496643066,1763260532.900234,4.9919821321964264e-05,0.0,355584,,3715,846.0
0.44252654910087585,,-0.6227003335952759,8.57142877066508e-05,-0.002155093476176262,0.0006782444543205202,455.880339384079,-0.0019843466579914093,1763260534.4214795,2.1865591406822205e-05,0.0,357248,,3731,847.0
0.47551268339157104,,0.08253669738769531,8.556067768950015e-05,0.0009687226265668869,0.0033055441454052925,456.1094596385956,-0.00015014037489891052,1763260534.6505997,7.962808012962341e-06,0.0,357504,,3734,847.0
0.5129127502441406,,-0.11256182193756104,8.425499254371971e-05,-0.004984899424016476,0.0006916561396792531,458.13869619369507,-0.015723831951618195,1763260536.6798363,0.0004737144336104393,0.0,359680,,3755,848.0
0.4960412383079529,,0.396068274974823,8.302611240651459e-05,-0.004040921106934547,0.0002978377160616219,460.04217529296875,-0.004497922956943512,1763260538.5833154,8.250772953033447e-05,0.0,361728,,3775,849.0
0.47387251257896423,,-0.11574280261993408,8.279569738078862e-05,-0.0049565816298127174,0.001290014828555286,460.38875460624695,-0.008961174637079239,1763260538.9298947,0.00039623212069272995,0.0,362112,,3779,850.0
0.4165034890174866,,-0.5671769380569458,8.125959720928222e-05,-0.0011531226336956024,0.0014794846065342426,462.78142642974854,-0.002964504063129425,1763260541.3225665,0.0003674756735563278,0.0,364672,,3804,851.0
0.45991051197052,,0.0007523894309997559,8.110598719213158e-05,0.0033320924267172813,1266.7393798828125,463.00968956947327,0.0014206953346729279,1763260541.5508296,4.3596141040325165e-05,0.0,364928,,3807,851.0
0.4899027943611145,,0.018187403678894043,7.864823419367895e-05,0.0007001413032412529,0.003409684868529439,466.7644929885864,0.0007175207138061523,1763260545.305633,7.944460958242416e-05,0.0,369024,,3847,853.0
,500.0,,,,,469.7727520465851,,1763260548.3138921,,,372349,500.0,3879,
0.5695661902427673,,0.09518808126449585,7.642088894499466e-05,0.003042382188141346,0.000503366522025317,470.220698595047,-0.00311071053147316,1763260548.7618387,6.513763219118118e-05,0.0,372736,,3883,855.0
,500.0,,,,,470.2626574039459,,1763260548.8037975,,,372849,500.0,3884,
0.49352800846099854,,-0.13316106796264648,7.61904739192687e-05,0.0004296107217669487,0.000953679671511054,470.56616473197937,-1.3172626495361328e-05,1763260549.1073048,1.3825483620166779e-05,0.0,373120,,3887,855.0
0.5202071070671082,,-0.6299647092819214,7.596005889354274e-05,0.004126626066863537,0.005016547627747059,470.9108111858368,-0.002202589064836502,1763260549.4519513,7.588323205709457e-05,0.0,373504,,3891,855.0
0.5375418066978455,,0.03181493282318115,7.549922884209082e-05,0.0004539499059319496,0.0003636692126747221,471.6328580379486,-0.001196000725030899,1763260550.173998,1.838523894548416e-05,0.0,374272,,3898,856.0
0.560745120048523,,-0.0021578073501586914,7.465438102371991e-05,-0.00010203197598457336,0.000753975473344326,472.9504556655884,-0.003767147660255432,1763260551.4915957,0.00020806677639484406,0.0,375680,,3912,856.0
0.5363924503326416,,-4.7087669372558594e-05,7.450077100656927e-05,0.0012092329561710358,1430.415283203125,473.21461272239685,0.0018657874315977097,1763260551.7557528,0.00010317564010620117,0.0,375936,,3915,856.0
0.5303834676742554,,-0.17153716087341309,7.365591591224074e-05,0.006802207790315151,0.0005108646000735462,474.51820707321167,-0.01687232404947281,1763260553.0593472,0.0008228523656725883,0.0,377344,,3928,857.0
0.569784939289093,,-1.1920928955078125e-06,7.27342558093369e-05,0.00020978227257728577,1933.27685546875,475.93030166625977,-0.0013158023357391357,1763260554.4714417,5.006231367588043e-05,0.0,378880,,3944,858.0
0.5055052042007446,,-0.19360315799713135,7.265745080076158e-05,0.0027687018737196922,0.0037046410143375397,476.04330801963806,-0.0034180432558059692,1763260554.584448,0.000130445696413517,0.0,379008,,3945,858.0
0.5590500831604004,,-0.1517183780670166,7.258064579218626e-05,-0.003002106212079525,0.0015422500437125564,476.15871953964233,-0.004160549491643906,1763260554.6998596,0.00020838622003793716,0.0,379136,,3946,858.0
0.5147069096565247,,0.0002090930938720703,7.211981574073434e-05,-0.00025999266654253006,1833.233642578125,476.88802218437195,-0.0002724789083003998,1763260555.4291623,7.560756057500839e-05,0.0,379904,,3954,858.0
,500.0,,,,,477.7387526035309,,1763260556.2798927,,,380849,500.0,3963,
0.44108784198760986,,-0.0002580881118774414,7.11981556378305e-05,-0.0009490754455327988,779.80859375,478.330931186676,-0.0015328973531723022,1763260556.8720713,5.534663796424866e-05,0.0,381440,,3969,859.0
0.5899349451065063,,-0.21761202812194824,7.04301055520773e-05,-0.00040510576218366623,0.0011257641017436981,479.51180720329285,-7.701292634010315e-05,1763260558.0529473,0.0001904284581542015,0.0,382720,,3981,859.0
,500.0,,,,,479.62680315971375,,1763260558.1679432,,,382849,500.0,3983,
,500.0,,,,,480.95407128334045,,1763260559.4952114,,,384349,500.0,3997,
0.5084220767021179,,-0.09144377708435059,6.804915756219998e-05,0.0024229083210229874,0.001110769808292389,483.16797709465027,0.0016723629087209702,1763260561.7091172,5.0731003284454346e-05,0.0,386688,,4020,861.0
0.46743229031562805,,0.0018442869186401367,6.597542233066633e-05,-6.67814165353775e-05,2624.905517578125,486.38799381256104,0.0005280934274196625,1763260564.929134,6.768852472305298e-06,0.0,390144,,4059,863.0
0.45853155851364136,,0.05217868089675903,6.436251715058461e-05,0.0007412228733301163,0.006400601472705603,488.92025208473206,0.005583498626947403,1763260567.4613922,0.000416826456785202,0.0,392832,,4087,864.0
,204.0,,,,,489.1779932975769,,1763260567.7191334,,,393161,204.0,4091,
0.6179750561714172,,-0.030211210250854492,6.344085704768077e-05,5.4148025810718536e-05,0.013017801567912102,490.34369015693665,-0.0004759412258863449,1763260568.8848302,2.755783498287201e-06,0.0,394368,,4105,865.0
0.5795660018920898,,-0.5201151371002197,6.32104420219548e-05,0.001107613556087017,0.017113476991653442,490.707839012146,-0.008022278547286987,1763260569.248979,0.00034477654844522476,0.0,394752,,4109,865.0
0.5269595384597778,,0.0010395646095275879,6.290322926361114e-05,-0.00011220574378967285,1791.901611328125,491.1865921020508,4.913657903671265e-06,1763260569.7277322,2.942979335784912e-07,0.0,395264,,4115,865.0
0.4992906451225281,,-0.6443670988082886,6.267281423788518e-05,-0.0006117755547165871,0.02085772715508938,491.5312280654907,-0.002143643796443939,1763260570.0723681,0.0005923574790358543,0.0,395648,,4119,865.0
0.605451226234436,,-0.27940094470977783,6.113671406637877e-05,0.005189960822463036,0.0024259688798338175,493.93092036247253,-0.007356315851211548,1763260572.4720604,0.0005521997809410095,0.0,398208,,4144,866.0
0.5644101500511169,,0.0007377266883850098,6.082949403207749e-05,0.00027682725340127945,901.2421264648438,494.39622735977173,-0.0010269321501255035,1763260572.9373674,3.7212856113910675e-05,0.0,398720,,4150,866.0
0.5273061394691467,,-0.00034558773040771484,5.998463893774897e-05,-0.0023812511935830116,148.85922241210938,495.69912362098694,0.001511232927441597,1763260574.2402637,0.00015499163419008255,0.0,400128,,4168,867.0
,500.0,,,,,497.12703704833984,,1763260575.6681771,,,401604,500.0,4184,
0.5209915041923523,,-1.1805167198181152,5.852534741279669e-05,0.001610616222023964,0.018116971477866173,498.0223035812378,-0.004466887563467026,1763260576.5634437,0.00013911165297031403,0.0,402560,,4194,868.0
0.551345944404602,,-0.18667936325073242,5.821812737849541e-05,-0.0018367432057857513,0.007369318976998329,498.5180652141571,-0.0006908085197210312,1763260577.0592053,1.2705102562904358e-05,0.0,403072,,4199,868.0
0.5985097885131836,,0.0004526972770690918,5.6835637224139646e-05,-0.0006848704069852829,1779.5589599609375,500.6572699546814,0.0018774531781673431,1763260579.19841,7.139705121517181e-05,0.0,405376,,4224,869.0
0.47510117292404175,,-0.0001239776611328125,5.6528417189838365e-05,0.0030729006975889206,1171.610107421875,501.1155707836151,-0.0037428177893161774,1763260579.6567109,0.00036484934389591217,0.0,405888,,4229,869.0
,500.0,,,,,502.45369124412537,,1763260580.9948313,,,407315,500.0,4243,
0.6031021475791931,,0.11926823854446411,5.545315070776269e-05,0.0022340696305036545,0.0016907991375774145,502.7880458831787,0.0006408002227544785,1763260581.329186,5.854479968547821e-05,0.0,407680,,4246,870.0
,500.0,,,,,503.31749510765076,,1763260581.8586352,,,408315,500.0,4252,
0.574037492275238,,-0.10667717456817627,5.499232065631077e-05,0.001737518236041069,0.004506710451096296,503.50960063934326,-0.004217743873596191,1763260582.0507407,0.00014615803956985474,0.0,408448,,4254,870.0
0.5542963147163391,,0.25578832626342773,5.491551564773545e-05,0.004452587105333805,0.0014305813238024712,503.6229467391968,0.007244255393743515,1763260582.1640868,0.00029628630727529526,0.0,408576,,4255,870.0
0.564012348651886,,0.11698579788208008,5.384024552768096e-05,-0.001364346593618393,0.0013617442455142736,505.27178597450256,-0.000487256795167923,1763260583.812926,4.3019652366638184e-05,0.0,410368,,4273,871.0
0.5431052446365356,,0.07443934679031372,5.368663551053032e-05,-0.0008312053978443146,0.002318751998245716,505.532817363739,-0.004046868532896042,1763260584.0739574,9.88449901342392e-05,0.0,410624,,4276,871.0
0.6365004181861877,,0.18462049961090088,5.3609830501955e-05,0.0003453092649579048,0.0011367128463461995,505.64683079719543,0.0016634389758110046,1763260584.1879709,8.373428136110306e-05,0.0,410752,,4277,871.0
,500.0,,,,,505.6882236003876,,1763260584.2293637,,,410870,500.0,4278,
,500.0,,,,,506.6327373981476,,1763260585.1738775,,,411870,500.0,4288,
0.5346003174781799,,-0.4154641628265381,5.28417804162018e-05,-0.002247666008770466,0.003621589858084917,506.8293104171753,-0.0011545568704605103,1763260585.3704505,0.00017499644309282303,0.0,412032,,4290,872.0
,398.0,,,,,506.98098492622375,,1763260585.522125,,,412268,398.0,4292,
0.602901816368103,,-0.37827157974243164,5.138248889124952e-05,-0.00025516003370285034,0.003053818130865693,509.0789656639099,-3.819167613983154e-05,1763260587.6201057,6.323680281639099e-06,0.0,414464,,4314,873.0
0.5251893997192383,,-0.00020301342010498047,5.115207386552356e-05,-0.0005769757553935051,1165.5523681640625,509.4252257347107,-0.00011987239122390747,1763260587.9663658,3.2578594982624054e-05,0.0,414848,,4318,873.0
0.5963541269302368,,-0.01102745532989502,4.9539172323420644e-05,-0.0017207199707627296,0.002284527290612459,511.9511938095093,-0.0008563846349716187,1763260590.492334,2.5144778192043304e-05,0.0,417536,,4346,874.0
0.5236841440200806,,-0.6395454406738281,4.831029218621552e-05,0.004419772885739803,0.003128236858174205,513.8628652095795,0.000334911048412323,1763260592.4040053,9.256880730390549e-05,0.0,419584,,4366,875.0
0.5802337527275085,,0.07986682653427124,4.792626714333892e-05,-0.0015231650322675705,0.0008824157412163913,514.4419147968292,0.00014207512140274048,1763260592.9830549,1.5912577509880066e-05,0.0,420224,,4372,875.0
0.5723869800567627,,0.07126420736312866,4.761904710903764e-05,0.001427680253982544,0.0010908551048487425,514.929976940155,-0.001682192087173462,1763260593.471117,7.61374831199646e-05,0.0,420736,,4377,875.0
0.5532392859458923,,-0.04159200191497803,4.754224210046232e-05,0.0028702672570943832,0.000494864652864635,515.0475788116455,-0.0021240711212158203,1763260593.588719,9.90740954875946e-05,0.0,420864,,4378,875.0
0.6128284931182861,,0.10886669158935547,4.7004607040435076e-05,0.0036568520590662956,0.0006053487304598093,515.8844919204712,-0.00238892063498497,1763260594.425632,2.4019740521907806e-05,0.0,421760,,4387,876.0
0.5233799815177917,,0.5391994714736938,4.646697561838664e-05,-8.100271224975586e-05,0.0007401788025163114,516.6922452449799,-0.008342510089278221,1763260595.2333853,0.0006857607513666153,0.0,422656,,4396,876.0
,500.0,,,,,518.2773239612579,,1763260596.818464,,,424369,500.0,4413,
0.5450142025947571,,-0.20386779308319092,4.531490048975684e-05,0.00018447823822498322,0.0020732067059725523,518.4876177310944,-4.103034734725952e-05,1763260597.0287578,8.139759302139282e-07,0.0,424576,,4415,877.0
0.5947657823562622,,0.21765834093093872,4.2780338844750077e-05,-0.0022315122187137604,0.0007075972389429808,522.4205152988434,0.0006094183772802353,1763260600.9616554,2.277456223964691e-05,0.0,428800,,4456,878.0
0.527497410774231,,-0.8887590169906616,4.1935483750421554e-05,-0.0018538013100624084,0.0012835694942623377,523.7187571525574,-0.006600283086299896,1763260602.2598972,0.00011594220995903015,0.0,430208,,4470,879.0
0.5760423541069031,,8.922815322875977e-05,4.147465369896963e-05,5.9159472584724426e-05,596.207275390625,524.4474103450775,0.0005688406527042389,1763260602.9885504,1.8261373043060303e-05,0.0,430976,,4478,879.0
0.5938724279403687,,-0.2774479389190674,4.132104368181899e-05,0.0015225885435938835,0.001232022768817842,524.6750783920288,0.00040565431118011475,1763260603.2162185,5.538109689950943e-05,0.0,431232,,4480,879.0
0.5994314551353455,,5.459785461425781e-05,4.062979860464111e-05,0.00163988396525383,1628.75244140625,525.7445480823517,-0.0006751939654350281,1763260604.2856882,1.0447576642036438e-05,0.0,432384,,4492,880.0
,500.0,,,,,526.1230874061584,,1763260604.6642275,,,432869,500.0,4496,
0.6116822957992554,,0.04877674579620361,4.0245777199743316e-05,0.0008649583905935287,0.002364008454605937,526.3560106754303,-0.00018827570602297783,1763260604.8971508,3.460794687271118e-06,0.0,433024,,4498,880.0
0.5358545184135437,,-0.8676612377166748,3.886328704538755e-05,-0.00044537801295518875,0.001368361758068204,528.4923045635223,0.0014290660619735718,1763260607.0334446,0.0001367582008242607,0.0,435328,,4520,881.0
0.5661877989768982,,5.221366882324219e-05,3.878648203681223e-05,0.0004916051402688026,615.3572998046875,528.6093232631683,-0.0017380677163600922,1763260607.1504633,2.8957612812519073e-05,0.0,435456,,4522,881.0
0.5434296131134033,,-0.5232914686203003,3.863287201966159e-05,0.0004966314882040024,0.0013569461880251765,528.8425929546356,-0.0005100294947624207,1763260607.383733,9.950250387191772e-06,0.0,435712,,4524,881.0
0.5465624928474426,,-0.19895124435424805,3.855606701108627e-05,-0.0031751468777656555,0.0008852845057845116,528.9574353694916,-0.002052074298262596,1763260607.4985754,0.00015650317072868347,0.0,435840,,4525,881.0
0.6147453784942627,,1.4185905456542969e-05,3.847926200251095e-05,0.0008614649996161461,825.61767578125,529.0738809108734,0.003315545618534088,1763260607.615021,4.1668303310871124e-05,0.0,435968,,4527,881.0
,500.0,,,,,529.4588532447815,,1763260607.9999933,,,436369,500.0,4531,
0.5110394954681396,,-3.181854724884033,3.809523695963435e-05,0.00459013506770134,0.002926256274804473,529.679749250412,-0.0010102316737174988,1763260608.2208893,9.854137897491455e-05,0.0,436608,,4533,881.0
0.5734976530075073,,-0.039589762687683105,3.801843195105903e-05,0.00137433223426342,0.0012082972098141909,529.7957947254181,-0.0008643046021461487,1763260608.3369348,5.422718822956085e-05,0.0,436736,,4534,881.0
,500.0,,,,,531.7328996658325,,1763260610.2740397,,,438869,500.0,4555,
0.5669781565666199,,0.10124748945236206,3.663594543468207e-05,-0.001017330214381218,0.00241176993586123,531.9342670440674,-0.0011758282780647278,1763260610.4754071,2.204999327659607e-05,0.0,439040,,4557,882.0
0.566461980342865,,-0.04378044605255127,3.632872540038079e-05,-0.00033605843782424927,0.002461113501340151,532.3942198753357,-0.0009204100351780653,1763260610.93536,8.4657222032547e-06,0.0,439552,,4562,882.0
0.5641896724700928,,4.553794860839844e-05,3.548387030605227e-05,-0.0007481826469302177,1044.717041015625,533.7388393878937,0.0008479729294776917,1763260612.2799795,1.6833655536174774e-05,0.0,440960,,4576,883.0
0.5098833441734314,,0.011523723602294922,3.317972368677147e-05,-0.00025706738233566284,0.0009313643095083535,537.2933282852173,-0.00031763315200805664,1763260615.8344684,1.3317912817001343e-06,0.0,444800,,4613,884.0
0.5638962388038635,,-1.6569249629974365,3.2411673601018265e-05,0.00012959260493516922,0.0029428964480757713,538.485200881958,0.0002546384930610657,1763260617.026341,1.591350883245468e-05,0.0,446080,,4626,885.0
0.5327059626579285,,0.00030988454818725586,3.187403854099102e-05,0.00022005289793014526,500.17462158203125,539.3220734596252,0.0003820061683654785,1763260617.8632135,5.444511771202087e-06,0.0,446976,,4635,885.0
0.5370444059371948,,0.05686908960342407,3.149001713609323e-05,0.001710004173219204,0.0018595531582832336,539.9359517097473,-0.0004941299557685852,1763260618.4770918,2.4779699742794037e-05,0.0,447616,,4641,885.0
0.5492808222770691,,0.00023216009140014648,3.133640711894259e-05,-0.00031387433409690857,1410.615966796875,540.1683256626129,0.0003527328372001648,1763260618.7094657,2.68593430519104e-06,0.0,447872,,4644,885.0
0.5564579963684082,,-0.2573319673538208,3.0261136998888105e-05,0.0008604628965258598,0.0017221540911123157,541.8679935932159,-0.000391542911529541,1763260620.4091337,9.112991392612457e-06,0.0,449664,,4661,886.0
0.4840150773525238,,-0.18627965450286865,2.9416281904559582e-05,0.0003319522365927696,0.002866735216230154,543.1992619037628,-0.0014057345688343048,1763260621.740402,3.1006522476673126e-05,0.0,451072,,4675,886.0
0.535449206829071,,-0.13828754425048828,2.8417818612069823e-05,0.0001212460920214653,0.0011732536368072033,544.7455744743347,0.00029702484607696533,1763260623.2867146,9.899958968162537e-07,0.0,452736,,4691,887.0
0.5299264192581177,,0.16444426774978638,2.7342550311004743e-05,-0.00033365003764629364,0.002191374311223626,546.4450736045837,-0.0002585276961326599,1763260624.9862137,4.498288035392761e-06,0.0,454528,,4709,887.0
0.5464341640472412,,0.0003479123115539551,2.7112135285278782e-05,0.0003885561600327492,1381.872314453125,546.797934293747,-0.001433609053492546,1763260625.3390744,1.026596873998642e-05,0.0,454912,,4713,887.0
0.5427013039588928,,-0.0003750324249267578,2.557603693276178e-05,0.00044990424066782,726.4698486328125,549.2500150203705,-0.0016275644302368164,1763260627.791155,4.2353756725788116e-05,0.0,457472,,4738,888.0
0.5437310934066772,,0.17159336805343628,2.549923192418646e-05,-0.00010513514280319214,0.0023549662437289953,549.3627593517303,-0.0013705529272556305,1763260627.9038994,2.129189670085907e-05,0.0,457600,,4739,888.0
0.5578218102455139,,0.2774154543876648,2.534562190703582e-05,0.00027818791568279266,0.0007662923890165985,549.5922992229462,-0.0005178898572921753,1763260628.1334393,1.8423423171043396e-05,0.0,457856,,4741,888.0
0.5481918454170227,,0.0004616379737854004,2.52688168984605e-05,-0.0002610795199871063,671.134521484375,549.7086534500122,-0.00018224120140075684,1763260628.2497935,8.245930075645447e-06,0.0,457984,,4743,888.0
0.566702127456665,,0.2402060627937317,2.457757364027202e-05,-0.0005139512941241264,0.0007297552656382322,550.7752511501312,-0.0005169957876205444,1763260629.3163912,3.1264498829841614e-06,0.0,459136,,4754,889.0
0.5384608507156372,,0.0001150369644165039,2.3502303520217538e-05,3.111269325017929e-05,1133.805419921875,552.4444990158081,1.6421079635620117e-05,1763260630.985639,1.8719583749771118e-07,0.0,460928,,4772,889.0
,500.0,,,,,553.754011631012,,1763260632.2951517,,,462369,500.0,4786,
0.5368589162826538,,0.0005977749824523926,2.25806452363031e-05,-0.0005635786801576614,1170.4971923828125,553.855153799057,0.0003046765923500061,1763260632.3962939,3.7979334592819214e-06,0.0,462464,,4787,890.0
0.5804591774940491,,-0.22271251678466797,2.2503840227727778e-05,-0.0003410195931792259,0.002429627813398838,553.9696590900421,-0.0018909554928541183,1763260632.5107992,1.0318122804164886e-05,0.0,462592,,4788,890.0
,500.0,,,,,554.7082149982452,,1763260633.249355,,,463369,500.0,4796,
0.5156461596488953,,-0.8663021326065063,2.1812595150549896e-05,0.00010087992995977402,0.0012002213625237346,555.0457389354706,0.0011303909122943878,1763260633.586879,1.998152583837509e-05,0.0,463744,,4799,890.0
0.5318471789360046,,-0.00013053417205810547,2.14285719266627e-05,-0.0005347086116671562,1834.022705078125,555.652087688446,0.00036410707980394363,1763260634.1932278,3.94042581319809e-06,0.0,464384,,4806,891.0
0.5735681653022766,,-0.33400821685791016,2.1198156900936738e-05,-0.0009308233857154846,0.0012904328759759665,555.9937870502472,-0.0009982883930206299,1763260634.5349271,1.0130926966667175e-05,0.0,464768,,4809,891.0
0.4750201106071472,,-0.9781272411346436,2.0967741875210777e-05,0.0007121991366147995,0.0026900421362370253,556.3476910591125,-0.001668684184551239,1763260634.8888311,4.045851528644562e-05,0.0,465152,,4813,891.0
0.6032975912094116,,-0.00018334388732910156,1.8663595255929977e-05,-0.00014756806194782257,287.80450439453125,559.9469316005707,-0.00028505176305770874,1763260638.4880717,4.930421710014343e-06,0.0,468992,,4851,892.0
0.5838430523872375,,0.006642818450927734,1.8586790247354656e-05,0.00018479302525520325,0.0016215014038607478,560.062002658844,1.0248273611068726e-05,1763260638.6031427,5.122274160385132e-07,0.0,469120,,4852,892.0
,500.0,,,,,560.7149951457977,,1763260639.2561352,,,469869,500.0,4859,
0.579735279083252,,-0.2881680727005005,1.7588325135875493e-05,0.00019951723515987396,0.0012815968366339803,561.6254086494446,0.00010140612721443176,1763260640.1665487,5.811452865600586e-07,0.0,470784,,4868,893.0
,500.0,,,,,562.1148452758789,,1763260640.6559854,,,471369,500.0,4874,
0.5809627175331116,,-0.23674726486206055,1.6973886886262335e-05,-2.3533590137958527e-05,0.0012193908914923668,562.5527451038361,-0.0019905120134353638,1763260641.0938852,1.2521632015705109e-05,0.0,471808,,4878,893.0
0.5317858457565308,,0.08116400241851807,1.6743471860536374e-05,0.0005513317883014679,0.0012584069045260549,562.9299657344818,7.019191980361938e-05,1763260641.4711058,2.7958303689956665e-06,0.0,472192,,4882,893.0
0.5919399261474609,,-0.13784408569335938,1.4746543456567451e-05,0.0004201270639896393,0.0013227405725046992,566.0195233821869,0.00010614842176437378,1763260644.5606635,5.4426491260528564e-06,0.0,475520,,4915,894.0
0.5599246621131897,,-0.39157581329345703,1.4439324331760872e-05,0.0004413491114974022,0.0015095050912350416,566.4773738384247,-0.00022714585065841675,1763260645.018514,2.355314791202545e-06,0.0,476032,,4920,894.0
0.5558769702911377,,0.0806686282157898,1.3671275155502371e-05,0.0008243806660175323,0.0010166403371840715,567.6509902477264,-0.0014140680432319641,1763260646.1921303,7.309019565582275e-06,0.0,477312,,4932,895.0
,500.0,,,,,567.6742961406708,,1763260646.2154362,,,477369,500.0,4933,
