losses/clipfrac,charts/learning_rate,losses/value_loss,charts/episodic_return,losses/explained_variance,global_step,charts/SPS,losses/entropy,losses/old_approx_kl,losses/policy_loss,losses/approx_kl,_runtime,charts/episodic_length,_step,_timestamp
0.0,0.0001102150563383475,0.0005923642893321812,,-0.00819087028503418,316416,1111.0,0.4800795912742615,-0.000629832036793232,-0.0011918097734451294,3.7095509469509125e-05,310.8401143550873,,3407,1763260388.7454433
0.0,0.00010952381126116961,1564.6995849609375,,-2.1457672119140625e-05,317568,1111.0,0.5134696960449219,0.0008533503860235214,-0.0012700371444225311,5.245208740234375e-05,311.8593246936798,,3419,1763260389.7646537
0.0,0.00010906298120971769,0.0016629985766485333,,0.009593069553375244,318336,1111.0,0.4692654609680176,0.018932636827230453,-0.0073904599994421005,0.0010230690240859985,312.51712560653687,,3426,1763260390.4224546
,,,500.0,,318502,,,,,,312.6423296928406,500.0,3428,1763260390.5476587
0.0,0.00010852534614969045,0.006100925616919994,,0.0013576745986938477,319232,1111.0,0.5279726982116699,0.0015107570216059685,-2.3618340492248535e-05,3.325659781694412e-05,313.3241243362427,,3435,1763260391.2294533
0.0,0.0001076036860467866,0.0016104445094242692,,-0.0033251047134399414,320768,1111.0,0.5145668387413025,-0.00024225004017353058,-0.011373449116945267,0.0004143230617046356,314.67927861213684,,3450,1763260392.5846076
0.0,0.00010752688103821129,0.00048596144188195467,,-0.025920391082763672,320896,1111.0,0.5010172128677368,0.00595427118241787,-0.006624476984143257,0.0002582091838121414,314.7883903980255,,3451,1763260392.6937194
,,,500.0,,322002,,,,,,315.7345218658447,500.0,3462,1763260393.6398509
0.0,0.00010599078086670488,0.000721360556781292,,-0.012109518051147461,323456,1111.0,0.4929641783237457,0.00248098187148571,-0.0071372389793396,0.0014298651367425919,317.09534549713135,,3476,1763260395.0006745
0.0,0.00010583717084955424,0.005533935502171516,,0.002417266368865967,323712,1111.0,0.4744807779788971,-0.0014497414231300354,-0.00125112384557724,0.00020530447363853455,317.31733202934265,,3479,1763260395.222661
0.0,0.00010468510299688205,0.007496143691241741,,0.0060346126556396484,325632,1111.0,0.47707706689834595,-0.0009956732392311096,0.008507482707500458,0.000520806759595871,319.0249330997467,,3498,1763260396.930262
0.0,0.00010437788296258077,0.004972097463905811,,-0.02052175998687744,326144,1111.0,0.5854035019874573,0.00034253764897584915,0.0021514631807804108,5.005393177270889e-05,319.469135761261,,3503,1763260397.3744648
0.0,0.00010376344289397821,0.005354349035769701,,-0.008060097694396973,327168,1111.0,0.4879668354988098,-0.003277028910815716,-0.006170529872179031,0.0002579661086201668,320.3846893310547,,3513,1763260398.2900183
0.0,0.000102995392808225,0.0009907747153192759,,0.004808187484741211,328448,1111.0,0.540244996547699,0.004438092932105064,-0.0027810484170913696,0.0008313283324241638,321.5180649757385,,3525,1763260399.423394
0.0,0.00010230414773104712,1198.8516845703125,,-3.2067298889160156e-05,329600,1111.0,0.4703284204006195,-6.126333028078079e-05,-9.813904762268066e-05,2.8799287974834442e-05,322.5519199371338,,3537,1763260400.457249
0.001953125,0.00010130568261956796,0.00983382947742939,,-0.06566905975341797,331264,1111.0,0.5212223529815674,0.0027071144431829453,-0.005829591304063797,0.0014229007065296173,324.0229740142822,,3554,1763260401.928303
0.0,0.00010122887761099264,0.0016643597045913339,,-0.0013126134872436523,331392,1111.0,0.59349125623703,0.0124657629057765,0.003341980278491974,0.0013053296133875847,324.13481855392456,,3555,1763260402.0401475
0.0,9.999999747378752e-05,0.0035370676778256893,,-0.1162409782409668,333440,1111.0,0.535525918006897,0.0016248570755124092,-0.005266174674034119,0.0006156926974654198,325.96920108795166,,3576,1763260403.87453
,,,65.0,,333518,,,,,,325.99693608283997,65.0,3578,1763260403.902265
0.005859375,9.984638745663688e-05,0.012520103715360165,,-0.4640771150588989,333696,1111.0,0.46536433696746826,-0.017491580918431282,-0.0049922652542591095,0.0015309080481529236,326.1944420337677,,3581,1763260404.099771
0.0,9.938555740518495e-05,0.00907737948000431,,-0.16609323024749756,334464,1111.0,0.5582436919212341,-0.002723922021687031,-0.0038581378757953644,0.0003259526565670967,326.8970377445221,,3589,1763260404.8023667
0.0,9.792626951821148e-05,0.005493049509823322,,-0.25407636165618896,336896,1111.0,0.5354003310203552,-0.0005319593474268913,-0.0001898258924484253,0.00013210158795118332,329.05420899391174,,3613,1763260406.959538
0.0,9.738863445818424e-05,411.5229187011719,,0.00013077259063720703,337792,1111.0,0.510787844657898,-0.002964829094707966,0.002437189221382141,0.00015741679817438126,329.8615803718567,,3622,1763260407.7669094
,,,500.0,,339675,,,,,,331.48601627349854,500.0,3640,1763260409.3913453
0.0,9.53148992266506e-05,1254.2391357421875,,-6.4849853515625e-05,341248,1111.0,0.5086036920547485,-0.0027301739901304245,0.006647665053606033,0.000250374898314476,332.9442341327667,,3656,1763260410.8495631
0.0,9.447004413232207e-05,0.0005656735738739371,,-0.046161770820617676,342656,1111.0,0.505443811416626,0.0033098217099905014,-0.002445068210363388,0.00017755478620529175,334.22288179397583,,3669,1763260412.1282108
,,,500.0,,343675,,,,,,335.072758436203,500.0,3679,1763260412.9780874
0.0,9.362518903799355e-05,0.0008984933374449611,,-0.12148618698120117,344064,1111.0,0.5022377371788025,-0.004599870182573795,-0.011409806087613106,0.0012218235060572624,335.4732732772827,,3683,1763260413.3786023
,,,500.0,,344175,,,,,,335.50990319252014,500.0,3684,1763260413.4152322
0.0,9.193548612529412e-05,0.004764667712152004,,-0.09523332118988037,346880,1111.0,0.5379600524902344,0.0025633368641138077,0.00029474496841430664,7.570907473564148e-05,338.01419615745544,,3711,1763260415.9195251
0.0,9.178187610814348e-05,0.0004334098775871098,,-0.11960434913635254,347136,1111.0,0.516162097454071,-0.0016138404607772827,0.002953946590423584,0.00034154392778873444,338.2334370613098,,3713,1763260416.138766
0.0,9.170507109956816e-05,998.9952392578125,,-5.936622619628906e-05,347264,1111.0,0.5549595355987549,0.0015711858868598938,0.0005316585302352905,1.3893470168113708e-05,338.3460545539856,,3715,1763260416.2513835
0.0,9.0706605988089e-05,0.001961241941899061,,-0.06447899341583252,348928,1112.0,0.5700188875198364,0.010382216423749924,0.0006005875766277313,0.0005378127098083496,339.81302309036255,,3731,1763260417.718352
0.0,9.055299597093835e-05,1957.8753662109375,,0.0002905726432800293,349184,1111.0,0.49245578050613403,-0.0020323581993579865,0.0024361684918403625,0.0006842389702796936,340.07048654556274,,3734,1763260417.9758155
0.0,8.924731082515791e-05,0.004541059955954552,,-2.777576446533203e-05,351360,1111.0,0.5407819747924805,0.0032956404611468315,-0.0014717541635036469,0.00044252630323171616,342.01433992385864,,3755,1763260419.919669
0.0,8.801843068795279e-05,0.005029058083891869,,-0.04571807384490967,353408,1112.0,0.46756163239479065,0.00580514594912529,-0.006939705461263657,0.0015695597976446152,343.83935165405273,,3775,1763260421.7446806
0.0,8.778801566222683e-05,542.820068359375,,4.5299530029296875e-05,353792,1111.0,0.5594701766967773,-6.398186087608337e-06,-0.002354159951210022,2.6535242795944214e-05,344.2026026248932,,3779,1763260422.1079316
0.0,8.625192276667804e-05,0.004336023237556219,,0.040271103382110596,356352,1112.0,0.5289003252983093,0.0005603833124041557,0.0007728040218353271,0.00011987332254648209,346.4675166606903,,3804,1763260424.3728456
,,,500.0,,356675,,,,,,346.7099611759186,500.0,3807,1763260424.6152902
0.0,8.364055247511715e-05,1536.13330078125,,-4.4345855712890625e-05,360704,1112.0,0.48142462968826294,-0.001403970643877983,0.004944905638694763,0.00010118260979652405,350.3355176448822,,3847,1763260428.2408466
0.0,8.164362225215882e-05,0.001339861424639821,,0.020855069160461426,364032,1112.0,0.4693444073200226,0.005658267065882683,-0.0005551762878894806,0.0002674870193004608,353.29408168792725,,3879,1763260431.1994107
0.0,8.141320722643286e-05,0.0036767679266631603,,-0.07491040229797363,364416,1112.0,0.5067756175994873,0.006271945312619209,0.0016887784004211426,0.00020307675004005432,353.65453147888184,,3883,1763260431.5598605
0.0,8.133640221785754e-05,0.0012746036518365145,,-0.020390868186950684,364544,1112.0,0.4919637441635132,0.009878684766590595,-0.021800242364406586,0.0019292952492833138,353.76315426826477,,3884,1763260431.6684833
0.0,8.11827922007069e-05,0.002595133613795042,,-9.083747863769531e-05,364800,1112.0,0.5492494106292725,0.000768694095313549,0.0022648926824331284,0.0008086441084742546,353.98207211494446,,3887,1763260431.887401
0.0,8.095238445093855e-05,1596.231689453125,,-5.3763389587402344e-05,365184,1112.0,0.46375831961631775,0.003239678218960762,0.002959498204290867,0.00021844357252120972,354.314569234848,,3891,1763260432.2198982
0.0,8.049155439948663e-05,0.0015012167859822512,,-0.09901785850524902,365952,1112.0,0.5227715373039246,0.00610747653990984,0.0004252772778272629,0.0002952897921204567,355.003276348114,,3898,1763260432.9086053
0.0,7.964669930515811e-05,0.004780785646289587,,0.025810956954956055,367360,1112.0,0.535354495048523,-0.001851898618042469,-0.0025839582085609436,0.0002100737765431404,356.2508363723755,,3912,1763260434.1561654
,,,500.0,,367675,,,,,,356.4926197528839,500.0,3915,1763260434.3979487
0.0,7.864823419367895e-05,0.0012290666345506907,,-0.12584102153778076,369024,1112.0,0.4969954490661621,-0.0009373361244797707,0.002552757039666176,0.0001898137852549553,357.74848675727844,,3928,1763260435.6538157
,,,500.0,,370675,,,,,,359.1364586353302,500.0,3944,1763260437.0417876
0.0,7.764976908219978e-05,1758.834716796875,,-4.6133995056152344e-05,370688,1112.0,0.5217285752296448,0.0017006583511829376,0.00021364539861679077,5.7753175497055054e-05,359.2093303203583,,3945,1763260437.1146593
0.0,7.757296407362446e-05,0.003939030226320028,,-0.07173073291778564,370816,1112.0,0.5215386748313904,-0.0006220387294888496,-0.00012076646089553833,2.1131709218025208e-06,359.3174159526825,,3946,1763260437.222745
,,,500.0,,371675,,,,,,360.0362665653229,500.0,3954,1763260437.9415956
0.0,7.649769395356998e-05,0.0005186440539546311,,-0.03361153602600098,372608,1112.0,0.5280835628509521,0.002832413651049137,-0.015697240829467773,0.0009747324511408806,360.92030811309814,,3963,1763260438.825637
,,,500.0,,373175,,,,,,361.38017320632935,500.0,3969,1763260439.2855022
0.0,7.54224238335155e-05,0.0032246620394289494,,-0.02084338665008545,374400,1112.0,0.5705793499946594,-0.0018343674018979073,-0.001489095389842987,4.5911408960819244e-05,362.5019721984863,,3981,1763260440.4073012
0.0,7.526881381636485e-05,0.0006686875130981207,,-0.014591813087463379,374656,1112.0,0.5390766859054565,-0.0008815713226795197,-0.0003130100667476654,6.944872438907623e-05,362.7193443775177,,3983,1763260440.6246734
0.0,7.442396599799395e-05,0.0009260510560125113,,-0.0060651302337646484,376064,1112.0,0.4821895360946655,-0.0002577276900410652,-0.00018805265426635742,3.877095878124237e-06,363.99060916900635,,3997,1763260441.8959382
0.0,7.304147584363818e-05,0.003975262399762869,,0.0045098066329956055,378368,1112.0,0.4783076047897339,-0.004865792579948902,-0.0017669722437858582,0.00016292277723550797,366.0299336910248,,4020,1763260443.9352627
0.0,7.066052057780325e-05,0.0051208678632974625,,-0.11623573303222656,382336,1113.0,0.4554896354675293,-0.00806386023759842,-0.004286915063858032,0.00040466710925102234,369.5405623912811,,4059,1763260447.4458914
,,,500.0,,385175,,,,,,372.0335416793823,500.0,4087,1763260449.9388707
0.0,6.866359763080254e-05,0.0006923801265656948,,0.02274876832962036,385664,1113.0,0.5198945999145508,0.0028260117396712303,-0.000996893271803856,0.00010097678750753403,372.4933433532715,,4091,1763260450.3986723
0.0,6.781874253647402e-05,0.0007375305285677314,,0.06496703624725342,387072,1113.0,0.5006388425827026,-0.0027458863332867622,-0.0028350725769996643,7.990282028913498e-05,373.74080443382263,,4105,1763260451.6461334
0.0,6.758832751074806e-05,0.001047463738359511,,0.030277609825134277,387456,1113.0,0.539400041103363,0.0003333874046802521,6.478838622570038e-05,0.0004224255681037903,374.0716097354889,,4109,1763260451.9769387
0.0,6.720430246787146e-05,0.0007430346449837089,,0.02934962511062622,388096,1113.0,0.5299757719039917,0.005284436047077179,-0.0010572932660579681,0.00017730332911014557,374.65854048728943,,4115,1763260452.5638695
0.0,6.69738874421455e-05,0.001485371496528387,,0.0014537572860717773,388480,1113.0,0.5258433222770691,0.0011757910251617432,-0.0011410266160964966,0.0002172458916902542,374.9869575500488,,4119,1763260452.8922865
0.0,6.543778727063909e-05,0.0011938450625166297,,-0.007984638214111328,391040,1113.0,0.5517666339874268,0.0016248328611254692,-0.0027981847524642944,6.767082959413528e-05,377.2521560192108,,4144,1763260455.157485
,,,500.0,,391675,,,,,,377.7674255371094,500.0,4150,1763260455.6727545
0.0,6.397849210770801e-05,0.0012752208858728409,,-0.007540345191955566,393472,1113.0,0.5748524069786072,0.0003754347562789917,-0.001401469111442566,8.13417136669159e-06,379.41360354423523,,4168,1763260457.3189325
0.0,6.298003427218646e-05,0.0007933992310427129,,0.01632934808731079,395136,1113.0,0.5339010953903198,-0.0003504650667309761,-0.011882446706295013,0.0004563452675938606,380.9087703227997,,4184,1763260458.8140993
0.0,6.23655942035839e-05,0.00047766519128344953,,0.07885497808456421,396160,1113.0,0.49287155270576477,0.0017328150570392609,0.0003669820725917816,6.506405770778656e-05,381.82622504234314,,4194,1763260459.731554
0.0,6.205837416928262e-05,0.0007514217286370695,,-0.039524078369140625,396672,1113.0,0.49830198287963867,0.00023994315415620804,0.00015008822083473206,1.069623976945877e-05,382.26516485214233,,4199,1763260460.1704938
,,,500.0,,399175,,,,,,384.5049195289612,500.0,4224,1763260462.4102485
,,,500.0,,399675,,,,,,384.98004817962646,500.0,4229,1763260462.8853772
0.0,5.937019886914641e-05,0.0007117105997167528,,0.010115623474121094,401152,1113.0,0.5043475031852722,-0.0005645575001835823,-0.00054970383644104,3.2466836273670197e-05,386.31900453567505,,4243,1763260464.2243335
0.0,5.9216588851995766e-05,0.0030586710199713707,,-0.012625455856323242,401408,1113.0,0.5273385047912598,0.0007775202393531799,-0.0006228722631931305,2.4899840354919434e-05,386.5400207042694,,4246,1763260464.4453497
0.0,5.8832563809119165e-05,0.0012156879529356956,,0.003381013870239258,402048,1113.0,0.5873196125030518,-0.0005292193964123726,-0.00014992989599704742,1.3564713299274445e-05,387.125794172287,,4252,1763260465.0311232
0.0,5.8755758800543845e-05,1737.4674072265625,,-4.76837158203125e-06,402176,1113.0,0.5583946704864502,0.002196679823100567,0.0004561096429824829,2.9324553906917572e-05,387.2366862297058,,4254,1763260465.1420152
0.0,5.8678953791968524e-05,0.0038903902750462294,,-0.14268076419830322,402304,1113.0,0.49880778789520264,0.00028050877153873444,-0.0005693286657333374,4.1775405406951904e-05,387.34635376930237,,4255,1763260465.2516828
,,,500.0,,404175,,,,,,388.95222425460815,500.0,4273,1763260466.8575532
0.0,5.737327228416689e-05,0.001059098169207573,,0.014590442180633545,404480,1113.0,0.5589743256568909,0.0017217900604009628,-0.007330559194087982,0.00021561607718467712,389.2945430278778,,4276,1763260467.199872
0.0,5.729646727559157e-05,0.0008310757111757994,,-0.01661205291748047,404608,1113.0,0.5341538786888123,-0.009366110898554325,-0.008436843752861023,0.0006229681894183159,389.4039978981018,,4277,1763260467.309327
,,,500.0,,404675,,,,,,389.4279475212097,500.0,4278,1763260467.3332765
,,,500.0,,405675,,,,,,390.33498668670654,500.0,4288,1763260468.2403157
0.0,5.6528417189838365e-05,0.003595577785745263,,-0.012861371040344238,405888,1113.0,0.5062621831893921,0.000891965813934803,-0.0015753433108329773,0.0001340257003903389,390.54254961013794,,4290,1763260468.4478786
0.0,5.6374807172687724e-05,0.0010452342685312033,,-0.006802082061767578,406144,1113.0,0.5404056310653687,0.0019329823553562164,0.0023773163557052612,0.0001704823225736618,390.7619698047638,,4292,1763260468.6672988
0.0,5.506912566488609e-05,0.0036033832002431154,,-0.02344214916229248,408320,1113.0,0.5511457324028015,-0.0010996535420417786,-0.0018679946660995483,2.917461097240448e-05,392.7048308849335,,4314,1763260470.6101599
0.0,5.4838710639160126e-05,1448.033203125,,-5.745887756347656e-05,408704,1113.0,0.4993292987346649,0.0026577990502119064,0.0008117556571960449,3.811344504356384e-05,393.03528594970703,,4318,1763260470.940615
0.0,5.307219544192776e-05,0.0008357161423191428,,-0.006456971168518066,411648,1113.0,0.5560611486434937,-0.002105611376464367,0.00407178420573473,0.00036744866520166397,395.6692898273468,,4346,1763260473.5746188
,,,500.0,,413675,,,,,,397.41930532455444,500.0,4366,1763260475.3246343
0.0,5.153609890840016e-05,2180.27978515625,,-2.0265579223632812e-06,414208,1113.0,0.5358312726020813,-0.000360061414539814,-7.12275505065918e-06,2.2491440176963806e-06,397.93146085739136,,4372,1763260475.8367898
0.0,5.122887887409888e-05,1455.427978515625,,-5.900859832763672e-05,414720,1113.0,0.5054958462715149,2.291053533554077e-05,-0.0037462860345840454,6.897002458572388e-05,398.3761944770813,,4377,1763260476.2815235
0.0,5.115207386552356e-05,0.0038096450734883547,,-0.11041605472564697,414848,1113.0,0.46227574348449707,0.0014215270057320595,-0.007909401319921017,0.0002435809001326561,398.5239107608795,,4378,1763260476.4292397
0.0,5.061443880549632e-05,932.60888671875,,-6.9141387939453125e-06,415744,1113.0,0.5921195149421692,0.0008401218801736832,0.0015819817781448364,3.62396240234375e-05,399.29793643951416,,4387,1763260477.2032654
,,,500.0,,416675,,,,,,400.1128957271576,500.0,4396,1763260478.0182247
0.0,4.90015372633934e-05,0.0015073135728016496,,0.008558452129364014,418432,1113.0,0.5730834007263184,-0.0004171198233962059,-0.0012667817063629627,3.681611269712448e-05,401.7059724330902,,4413,1763260479.6113014
,,,500.0,,418675,,,,,,401.85403203964233,500.0,4415,1763260479.759361
0.0,4.639017060981132e-05,627.30859375,,0.0,422784,1114.0,0.5319288969039917,0.00010475050657987595,0.0004892461001873016,6.922520697116852e-06,405.55155086517334,,4456,1763260483.4568799
0.0,4.55453155154828e-05,1914.6278076171875,,-6.306171417236328e-05,424192,1113.0,0.5467602014541626,0.007826199755072594,0.004840901121497154,0.00024372339248657227,406.8257985115051,,4470,1763260484.7311275
0.0,4.5007680455455557e-05,0.0013013408752158284,,-0.006882786750793457,425088,1114.0,0.5545786619186401,-0.0013510650023818016,0.00019137375056743622,1.6250647604465485e-05,407.59586906433105,,4478,1763260485.501198
0.0,4.4930875446880236e-05,1553.52099609375,,1.0728836059570312e-06,425216,1114.0,0.5813168883323669,-0.0004542861133813858,-0.0006894618272781372,3.2205134630203247e-06,407.7060625553131,,4480,1763260485.6113915
0.0,4.4162825361127034e-05,0.001521676778793335,,-0.003242015838623047,426496,1114.0,0.5100671052932739,0.0008997935801744461,2.6531517505645752e-05,1.3703480362892151e-05,408.8618674278259,,4492,1763260486.7671964
0.0,4.393241033540107e-05,0.0029525437857955694,,-0.007808804512023926,426880,1114.0,0.5402992367744446,0.0013784775510430336,-0.0017944145947694778,4.4764019548892975e-05,409.2140612602234,,4496,1763260487.1193902
0.0,4.377880031825043e-05,0.0013811375247314572,,-0.23900067806243896,427136,1114.0,0.5201698541641235,0.0013281814754009247,0.0015489738434553146,8.126161992549896e-05,409.43141627311707,,4498,1763260487.3367453
0.0,4.2473118810448796e-05,0.002890191972255707,,-0.007901310920715332,429312,1114.0,0.5841241478919983,-0.0011951103806495667,-0.0021347422152757645,2.2435560822486877e-05,411.3695116043091,,4520,1763260489.2748406
0.0,4.2319508793298155e-05,0.0007942958036437631,,0.013222217559814453,429568,1114.0,0.5528650879859924,0.002228096127510071,0.00023828446865081787,5.280598998069763e-05,411.5888261795044,,4522,1763260489.4941552
0.0,4.2242703784722835e-05,1510.2401123046875,,-1.3709068298339844e-05,429696,1114.0,0.5451202392578125,0.0005273791030049324,0.0018183626234531403,2.1622516214847565e-05,411.7000164985657,,4524,1763260489.6053455
0.0,4.2165898776147515e-05,0.003100612433627248,,0.005183696746826172,429824,1114.0,0.5989625453948975,-0.00012174621224403381,-0.00035424530506134033,3.2957643270492554e-05,411.8098759651184,,4525,1763260489.715205
0.0,4.2012288758996874e-05,0.0011825528927147388,,0.056850969791412354,430080,1114.0,0.5296670794487,7.434934377670288e-05,0.0026533715426921844,8.357502520084381e-05,412.06081676483154,,4527,1763260489.9661458
0.0,4.178187373327091e-05,0.001567575498484075,,0.030219078063964844,430464,1114.0,0.5001711249351501,-0.002185520716011524,-0.00036428123712539673,3.716256469488144e-05,412.3938899040222,,4531,1763260490.299219
,,,500.0,,430675,,,,,,412.53152775764465,500.0,4533,1763260490.4368567
0.0,4.162826371612027e-05,1547.8271484375,,1.3887882232666016e-05,430720,1114.0,0.527592122554779,-0.0005908356979489326,0.0026778001338243484,6.360281258821487e-05,412.6138160228729,,4534,1763260490.519145
0.0,4.0322582208318636e-05,0.0029474750626832247,,-0.03513026237487793,432896,1114.0,0.5745707154273987,0.0015319883823394775,0.000868089497089386,6.975606083869934e-05,414.5830183029175,,4555,1763260492.4883473
0.0,3.9938557165442035e-05,970.5618286132812,,-5.424022674560547e-05,433536,1114.0,0.49069273471832275,0.000379687175154686,-0.0011206530034542084,1.701153814792633e-05,415.1688334941864,,4562,1763260493.0741625
,,,500.0,,434978,,,,,,416.4231448173523,500.0,4576,1763260494.3284738
0.0,3.678955545183271e-05,0.001335121807642281,,-0.02248060703277588,438784,1114.0,0.525020956993103,0.004361726343631744,0.0008330345153808594,5.741603672504425e-05,419.81590962409973,,4613,1763260497.7212386
0.0,3.602150536607951e-05,411.8732604980469,,0.00037980079650878906,440064,1114.0,0.5575229525566101,0.002244126982986927,6.778538227081299e-05,1.6908161342144012e-05,420.9475426673889,,4626,1763260498.8528717
0.0,3.548387030605227e-05,1918.2960205078125,,-3.147125244140625e-05,440960,1114.0,0.5620739459991455,0.003082476556301117,0.0004698559641838074,2.1113082766532898e-05,421.75006103515625,,4635,1763260499.65539
0.0,3.5099845263175666e-05,0.003361739916726947,,-0.03982114791870117,441600,1114.0,0.5946826338768005,9.500700980424881e-05,0.00037433765828609467,6.5052881836891174e-06,422.30036425590515,,4641,1763260500.2056932
,,,500.0,,441951,,,,,,422.58247447013855,500.0,4644,1763260500.4878035
0.0,3.387096876394935e-05,0.0033088482450693846,,0.0051493048667907715,443648,1114.0,0.5339134931564331,-0.000405874103307724,0.00033166445791721344,3.726780414581299e-05,424.1215851306915,,4661,1763260502.0269141
0.0,3.302611366962083e-05,626.7515258789062,,-4.3272972106933594e-05,445056,1114.0,0.5788522362709045,0.0004970049485564232,-0.0007433518767356873,1.2534670531749725e-05,425.36813259124756,,4675,1763260503.2734616
0.0,3.2027648558141664e-05,0.0017775294836610556,,0.0017699599266052246,446720,1114.0,0.548728346824646,0.0013599470257759094,-0.0009794943034648895,3.6871060729026794e-05,426.8599774837494,,4691,1763260504.7653065
0.0,3.095238207606599e-05,1383.843017578125,,-1.0728836059570312e-06,448512,1114.0,0.5223570466041565,0.0014263242483139038,-0.0008952021598815918,2.230517566204071e-05,428.4675693511963,,4709,1763260506.3728983
,,,500.0,,448951,,,,,,428.84728622436523,500.0,4713,1763260506.7526152
0.0,2.9185868697823025e-05,1565.574462890625,,6.312131881713867e-05,451456,1114.0,0.5378893613815308,-0.0002499474212527275,-0.0004031378775835037,5.28339296579361e-06,431.0902202129364,,4738,1763260508.9955492
0.0,2.9109063689247705e-05,0.00397850014269352,,-0.05449402332305908,451584,1114.0,0.5233976244926453,0.0001116674393415451,-0.0014334991574287415,3.116391599178314e-05,431.20072650909424,,4739,1763260509.1060555
0.0,2.8955453672097065e-05,0.0013830448733642697,,-0.01599252223968506,451840,1114.0,0.5132054090499878,0.000922011211514473,-0.0007769204676151276,1.613236963748932e-05,431.41838574409485,,4741,1763260509.3237147
0.0,2.8878648663521744e-05,1640.6884765625,,-2.9802322387695312e-06,451968,1114.0,0.5242887139320374,-0.00026684440672397614,0.0008285418152809143,2.0992010831832886e-06,431.5285840034485,,4743,1763260509.433913
0.0,2.8187403586343862e-05,0.003237231634557247,,0.019823014736175537,453120,1114.0,0.5775460004806519,0.0007065273821353912,-0.0007724445313215256,4.382804036140442e-06,432.54693579673767,,4754,1763260510.4522648
,,,500.0,,454951,,,,,,434.16512989997864,500.0,4772,1763260512.070459
0.0,2.6190477001364343e-05,0.0014640865847468376,,0.015887439250946045,456448,1114.0,0.5215676426887512,0.00040487851947546005,-0.0013700947165489197,3.1468458473682404e-05,435.50223755836487,,4786,1763260513.4075665
,,,500.0,,456451,,,,,,435.50473046302795,500.0,4787,1763260513.4100595
0.0,2.6113671992789023e-05,149.71836853027344,,-2.8967857360839844e-05,456576,1114.0,0.5803000926971436,-1.8775463104248047e-05,-0.001105569303035736,6.98678195476532e-06,435.61198711395264,,4788,1763260513.517316
,,,500.0,,457451,,,,,,436.3405840396881,500.0,4796,1763260514.245913
0.0,2.542242691561114e-05,0.001954047940671444,,-0.08995187282562256,457728,1114.0,0.5298415422439575,7.363967597484589e-05,0.00035035330802202225,6.73346221446991e-06,436.63406205177307,,4799,1763260514.539391
,,,500.0,,458451,,,,,,437.2432928085327,500.0,4806,1763260515.1486218
0.0,2.480798684700858e-05,0.0020259993616491556,,0.047618210315704346,458752,1114.0,0.5020895004272461,-0.00019700825214385986,0.00016663037240505219,4.162639379501343e-05,437.5433669090271,,4809,1763260515.448696
0.0,2.457757364027202e-05,0.0026757456362247467,,-0.2328866720199585,459136,1114.0,0.5121909976005554,0.0002097301185131073,-0.003821391612291336,0.0001562703400850296,437.87161684036255,,4813,1763260515.7769458
0.0,2.2273425202001818e-05,1870.7489013671875,,2.3543834686279297e-05,462976,1114.0,0.5435331463813782,0.001081639900803566,-0.0011513270437717438,2.1146610379219055e-05,441.291437625885,,4851,1763260519.1967666
0.0,2.2196620193426497e-05,0.0024923307355493307,,0.041664183139801025,463104,1114.0,0.5223433971405029,-6.714463233947754e-05,-0.0007631927728652954,9.899958968162537e-06,441.4005346298218,,4852,1763260519.3058636
0.0,2.173579196096398e-05,0.0017430156003683805,,-0.0028072595596313477,463872,1115.0,0.5768030285835266,-6.879027932882309e-05,-6.042420864105225e-06,2.8777867555618286e-07,442.06438732147217,,4859,1763260519.9697163
0.0,2.1198156900936738e-05,0.0012882968876510859,,0.050891757011413574,464768,1115.0,0.5192902088165283,0.0005919542163610458,-0.001011587679386139,2.948381006717682e-05,442.8627302646637,,4868,1763260520.7680593
0.0,2.0814131858060136e-05,0.0017465789569541812,,-0.013314485549926758,465408,1114.0,0.5114399194717407,-0.00019737984985113144,-0.0004606097936630249,9.342096745967865e-06,443.45046281814575,,4874,1763260521.3557918
0.0,2.0583716832334176e-05,0.0023242777679115534,,0.061030447483062744,465792,1115.0,0.5491957068443298,-0.0005106944590806961,-0.001306045800447464,1.1408701539039612e-05,443.780446767807,,4878,1763260521.6857758
0.0,2.0353301806608215e-05,0.002979300217702985,,-0.07337605953216553,466176,1115.0,0.4804935157299042,2.101156860589981e-05,-0.001680910587310791,2.0573846995830536e-05,444.10952377319336,,4882,1763260522.0148528
0.0,1.8356375221628696e-05,0.0020933542400598526,,-0.0014765262603759766,469504,1115.0,0.5969099998474121,0.0007493328303098679,-0.0003228774294257164,8.184462785720825e-06,447.0662591457367,,4915,1763260524.9715881
0.0,1.8049155187327415e-05,0.0020221190061420202,,0.018755972385406494,470016,1115.0,0.5345527529716492,-0.0006226655095815659,-0.0020984411239624023,2.6984140276908875e-05,447.54185128211975,,4920,1763260525.4471803
0.0,1.7357910110149533e-05,1347.8935546875,,-6.139278411865234e-05,471168,1115.0,0.5732674598693848,0.00016787275671958923,0.0001377388834953308,4.449859261512756e-06,448.5738561153412,,4932,1763260526.479185
0.0,1.7281105101574212e-05,0.0027639479376375675,,-0.02858281135559082,471296,1115.0,0.598426878452301,0.00036334339529275894,-0.000278279185295105,4.443340003490448e-06,448.68410539627075,,4933,1763260526.5894344
