_runtime,charts/SPS,losses/entropy,charts/episodic_return,losses/explained_variance,losses/policy_loss,_step,global_step,losses/approx_kl,charts/episodic_length,charts/learning_rate,losses/value_loss,losses/old_approx_kl,losses/clipfrac,_timestamp
492.07193207740784,674.0,0.4627937972545624,,-0.014200091361999512,0.00508599728345871,3435,314624,0.00022762548178434372,,0.00011129031918244436,0.0007111249724403024,-0.00018604006618261337,0.0,1763260568.2351081
493.7407228946686,,,500.0,,,3450,316276,,500.0,,,,,1763260569.903899
493.84726786613464,675.0,0.5756268501281738,,-0.0011501312255859375,-0.0020271623507142067,3451,316288,0.00019245408475399017,,0.00011029186134692281,1319.390380859375,-0.0032096002250909805,0.0,1763260570.010444
495.08618092536926,675.0,0.5683478116989136,,0.27768152952194214,-0.0015625804662704468,3462,317440,2.835877239704132e-05,,0.00010960061626974493,0.004063849337399006,-0.000742744654417038,0.0,1763260571.249357
496.58699917793274,676.0,0.5247966051101685,,0.00015336275100708008,-0.002436745911836624,3476,318848,0.0002703387290239334,,0.00010875576117541641,1310.5850830078125,-0.005778186023235321,0.0,1763260572.7501752
496.97326850891113,676.0,0.5464919805526733,,-2.511013984680176,0.0021333545446395874,3479,319232,0.00033237505704164505,,0.00010852534614969045,0.0009217105689458549,0.006903504021465778,0.0,1763260573.1364446
499.0467402935028,677.0,0.5142635107040405,,0.7415840029716492,-0.0030975230038166046,3498,321152,0.00012222863733768463,,0.00010737327102106065,0.00032106536673381925,0.004638705402612686,0.0,1763260575.2099164
499.6036901473999,678.0,0.5497289299964905,,0.056715190410614014,-0.007946118712425232,3503,321664,0.0018501374870538712,,0.00010706605098675936,0.0008678275044076145,0.005600903183221817,0.0,1763260575.7668662
500.7159194946289,678.0,0.5181503295898438,,-0.21241450309753418,-0.02306515723466873,3513,322688,0.002231203019618988,,0.0001064516109181568,0.0005985989118926227,0.006379546597599983,0.0,1763260576.8790956
501.95235443115234,679.0,0.5321875810623169,,0.0006626248359680176,-0.0005322843790054321,3525,323840,9.30149108171463e-05,,0.00010576036584097892,1128.8564453125,-0.006357753649353981,0.0,1763260578.1155305
503.3075866699219,680.0,0.5226282477378845,,-0.42824995517730713,-0.002201661467552185,3537,325120,0.00038499198853969574,,0.00010499232303118333,0.0012722881510853767,0.00838400050997734,0.0,1763260579.4707627
505.11260414123535,681.0,0.49497926235198975,,-0.00026786327362060547,-0.0028145350515842438,3554,326784,0.0002652350813150406,,0.00010399385791970417,1554.03369140625,0.00598670169711113,0.0,1763260581.2757802
505.24680948257446,681.0,0.5277764201164246,,-1.4018909931182861,0.0010159248486161232,3555,326912,1.3631768524646759e-05,,0.00010391705291112885,0.0034599665086716413,-0.0007129153236746788,0.0,1763260581.4099855
507.5030837059021,682.0,0.5385079979896545,,0.11961668729782104,0.00043667852878570557,3576,329088,9.67271625995636e-06,,0.0001026113677653484,0.0008119186386466026,0.0017076972872018814,0.0,1763260583.6662598
507.6376724243164,,,500.0,,,3578,329276,,500.0,,,,,1763260583.8008485
507.99990725517273,682.0,0.5316507816314697,,-0.0029202699661254883,0.007523443549871445,3581,329600,0.00022452417761087418,,0.00010230414773104712,0.0008706931839697063,0.0055765798315405846,0.0,1763260584.1630833
508.82072854042053,683.0,0.5800079107284546,,0.00011324882507324219,-0.0010086707770824432,3589,330368,0.0001026000827550888,,0.0001018433176795952,1154.020751953125,0.0006156545132398605,0.0,1763260584.9839046
511.5637376308441,684.0,0.508159875869751,,0.06567418575286865,0.0003300309181213379,3613,332928,5.6760385632514954e-05,,0.0001003072175080888,0.005158094223588705,0.0034310072660446167,0.0,1763260587.7269137
512.4716148376465,685.0,0.5344119071960449,,0.0004284381866455078,0.003102140501141548,3622,333824,0.00017767306417226791,,9.976958244806156e-05,1521.452392578125,-0.006047564558684826,0.0,1763260588.634791
514.4768772125244,686.0,0.49293550848960876,,0.23204845190048218,-0.0003533586859703064,3640,335744,0.0001270519569516182,,9.861751459538937e-05,0.00036381575046107173,0.003031413070857525,0.0,1763260590.6400533
516.1683702468872,687.0,0.5986721515655518,,0.00013530254364013672,-0.0037979669868946075,3656,337280,0.00010313373059034348,,9.769585449248552e-05,1729.819580078125,0.005418743006885052,0.0,1763260592.3315463
517.6584537029266,687.0,0.5847816467285156,,0.09095209836959839,-0.0033726394176483154,3669,338688,0.0004953425377607346,,9.6850999398157e-05,0.00024360610404983163,0.00692867673933506,0.0,1763260593.8216298
518.7830426692963,688.0,0.5604147911071777,,-1.4870703220367432,0.0005589574575424194,3679,339712,8.212868124246597e-05,,9.623655932955444e-05,0.001365497475489974,-0.0004460001364350319,0.0,1763260594.9462187
519.2147245407104,688.0,0.5044946670532227,,0.3015880584716797,-0.008334152400493622,3683,340096,0.0010400591418147087,,9.600614430382848e-05,0.0008743900107219815,0.002889997325837612,0.0,1763260595.3779006
519.3463668823242,688.0,0.5503926873207092,,-0.28142833709716797,-0.002487447112798691,3684,340224,0.00038865115493535995,,9.592933929525316e-05,0.0005620515439659357,0.007260761223733425,0.0,1763260595.509543
522.3080306053162,689.0,0.5419932007789612,,0.4496370553970337,-0.002394215203821659,3711,342912,0.0002879789099097252,,9.431643411517143e-05,0.0020917095243930817,0.0006849197670817375,0.0,1763260598.4712067
522.5450968742371,690.0,0.5949701070785522,,-0.08505129814147949,-0.005036760121583939,3713,343168,0.0004047919064760208,,9.416282409802079e-05,0.0004037185572087765,0.0033349785953760147,0.0,1763260598.708273
522.6839685440063,690.0,0.5627810955047607,,0.0003890395164489746,0.0020575113594532013,3715,343296,3.197602927684784e-05,,9.408601908944547e-05,1538.0821533203125,-0.00210769847035408,0.0,1763260598.8471446
524.475921869278,691.0,0.5652090311050415,,0.2575138211250305,-0.0004182569682598114,3731,344960,9.417720139026642e-05,,9.308755397796631e-05,0.0031780037097632885,-0.0017280373722314835,0.0,1763260600.639098
524.7398719787598,,,500.0,,,3734,345276,,500.0,,,,,1763260600.903048
526.7201240062714,692.0,0.5598219037055969,,0.00024646520614624023,0.0001830458641052246,3755,347392,0.000505802221596241,,9.162826609099284e-05,681.077392578125,-0.0007200026884675026,0.0,1763260602.8833
529.044088602066,693.0,0.5828894972801208,,0.037093281745910645,0.0024284161627292633,3775,349568,0.00014754198491573334,,9.03225809452124e-05,0.0013650446198880672,0.00044260546565055847,0.0,1763260605.2072647
529.4721541404724,694.0,0.5815092921257019,,0.289456307888031,-4.729442298412323e-05,3779,349952,0.00017722789198160172,,9.009216591948643e-05,0.0038700015284121037,0.0005422653630375862,0.0,1763260605.6353302
532.2735574245453,695.0,0.5358190536499023,,-0.12627625465393066,-0.0014282166957855225,3804,352512,0.00019292905926704407,,8.855606574798003e-05,0.004840807989239693,0.001743873581290245,0.0,1763260608.4367335
532.5681500434875,,,500.0,,,3807,352776,,500.0,,,,,1763260608.731326
537.0153954029083,697.0,0.5336776375770569,,0.0004971027374267578,0.0035510659217834473,3847,356864,0.00011528749018907547,,8.594470273237675e-05,745.5782470703125,-0.0009787129238247871,0.0,1763260613.1785715
540.4381215572357,699.0,0.6111311912536621,,0.262287437915802,0.0004340261220932007,3879,360192,5.024764686822891e-05,,8.394777250941843e-05,0.00033070126664824784,-0.001647653989493847,0.0,1763260616.6012976
540.828221321106,699.0,0.5963269472122192,,-0.08228111267089844,-0.002091735601425171,3883,360576,4.45367768406868e-05,,8.371735748369247e-05,0.0012315580388531089,0.00026112888008356094,0.0,1763260616.9913974
540.9551868438721,699.0,0.5136500597000122,,0.0032906532287597656,-0.0025781523436307907,3884,360704,0.0005858615040779114,,8.364055247511715e-05,0.0004815561114810407,-0.0017101429402828217,0.0,1763260617.118363
541.2300169467926,699.0,0.5146204829216003,,0.11969590187072754,-0.00024249404668807983,3887,360960,2.7650967240333557e-06,,8.34869424579665e-05,0.0033125202171504498,-0.00019648205488920212,0.0,1763260617.393193
541.6518371105194,699.0,0.5469421148300171,,0.00023370981216430664,-0.0003288276493549347,3891,361344,7.719732820987701e-06,,8.325652743224055e-05,1454.15478515625,-0.0011768965050578117,0.0,1763260617.8150132
542.4352345466614,700.0,0.5357466340065002,,0.10525506734848022,-0.000716082751750946,3898,362112,0.0004630954936146736,,8.279569738078862e-05,0.0007139170775189996,0.0037565259262919426,0.0,1763260618.5984106
543.9580023288727,700.0,0.551365315914154,,0.024947822093963623,-0.006886586546897888,3912,363520,0.00032055657356977463,,8.19508422864601e-05,0.0028973582666367292,0.003634602762758732,0.0,1763260620.1211784
544.329802274704,701.0,0.5567840337753296,,0.29693812131881714,-0.0016280058771371841,3915,363904,0.00024781376123428345,,8.172042726073414e-05,0.003557258751243353,0.007507549598813057,0.0,1763260620.4929783
545.6918907165527,,,500.0,,,3928,365276,,500.0,,,,,1763260621.8550668
547.3652963638306,702.0,0.501662015914917,,0.00020122528076171875,0.0021840110421180725,3944,366848,0.00034201424568891525,,7.995391933945939e-05,1293.1802978515625,0.00685644056648016,0.0,1763260623.5284724
547.4956614971161,702.0,0.5913144946098328,,0.15894871950149536,-0.0024592839181423187,3945,366976,0.00013564247637987137,,7.987711433088407e-05,0.002796730725094676,0.0013054711744189262,0.0,1763260623.6588376
547.6221737861633,702.0,0.5864439606666565,,0.35769492387771606,-0.002099938690662384,3946,367104,0.0001537799835205078,,7.980030932230875e-05,0.0009000252466648817,-0.001362580806016922,0.0,1763260623.7853498
548.4633409976959,703.0,0.4994088411331177,,0.0015801191329956055,0.0034349560737609863,3954,367872,0.0001361323520541191,,7.933947927085683e-05,1449.1622314453125,0.001788710243999958,0.0,1763260624.626517
549.4521112442017,,,500.0,,,3963,368776,,500.0,,,,,1763260625.6152873
550.1130745410919,703.0,0.5871224999427795,,0.12688380479812622,-0.00789688527584076,3969,369408,0.0003462890163064003,,7.841781916795298e-05,0.0038374660070985556,0.003691486082971096,0.0,1763260626.2762506
551.4418213367462,704.0,0.5298482179641724,,-0.42633843421936035,-0.001377444714307785,3981,370688,4.015583544969559e-05,,7.764976908219978e-05,0.0005341512733139098,-9.899679571390152e-05,0.0,1763260627.6049974
551.5793609619141,704.0,0.589299738407135,,0.0006546378135681152,-1.2801960110664368e-05,3983,370816,4.073884338140488e-05,,7.757296407362446e-05,1540.654052734375,-0.0007850909605622292,0.0,1763260627.742537
553.0565757751465,,,500.0,,,3997,372276,,500.0,,,,,1763260629.2197518
555.5833113193512,706.0,0.571681797504425,,-0.06644511222839355,-0.010271191596984863,4020,374656,0.00040797144174575806,,7.526881381636485e-05,0.000793380313552916,0.003435695543885231,0.0,1763260631.7464874
559.5854253768921,708.0,0.5561684370040894,,0.305519700050354,-0.00029801949858665466,4059,378624,4.7701410949230194e-05,,7.288786582648754e-05,0.0008958193939179182,0.00021590013056993484,0.0,1763260635.7486014
562.523868560791,710.0,0.5445637702941895,,-0.13542699813842773,-0.0021112896502017975,4087,381568,1.635868102312088e-05,,7.112135062925518e-05,0.0012560837203636765,0.0004460001364350319,0.0,1763260638.6870446
562.9195580482483,710.0,0.5224941968917847,,0.46512848138809204,-0.0004213303327560425,4091,381952,4.776846617460251e-05,,7.089093560352921e-05,0.0031365856993943453,-0.0018627317622303963,0.0,1763260639.082734
564.8388161659241,710.0,0.5210938453674316,,0.00044780969619750977,0.004273423925042152,4105,383360,9.522959589958191e-05,,7.004608050920069e-05,985.9517822265625,-0.0006061047315597534,0.0,1763260641.0019922
565.2536687850952,,,500.0,,,4109,383776,,500.0,,,,,1763260641.4168448
565.8743045330048,711.0,0.5789154767990112,,0.0005249381065368652,0.0013799145817756653,4115,384384,0.00012368056923151016,,6.943164044059813e-05,637.696044921875,-0.0016641812399029732,0.0,1763260642.0374806
566.2614018917084,,,500.0,,,4119,384776,,500.0,,,,,1763260642.424578
568.7559950351715,712.0,0.5365101099014282,,0.0010229945182800293,0.0030756816267967224,4144,387328,6.510317325592041e-05,,6.766513251932338e-05,1522.228271484375,-0.0010471958667039871,0.0,1763260644.919171
569.3999915122986,713.0,0.5221141576766968,,0.22867363691329956,0.0014982130378484726,4150,387968,7.604993879795074e-05,,6.728110747644678e-05,0.003401888767257333,0.0068817343562841415,0.0,1763260645.5631676
571.2180783748627,,,500.0,,,4168,389776,,500.0,,,,,1763260647.3812544
572.8109385967255,714.0,0.5832982659339905,,0.1178712248802185,-0.0001319553703069687,4184,391424,2.9910355806350708e-05,,6.520737224491313e-05,0.0034186250995844603,-0.0011823885142803192,0.0,1763260648.9741147
573.7665972709656,715.0,0.5846107602119446,,0.3421815037727356,-0.0037333304062485695,4194,392448,0.0001299707219004631,,6.459293217631057e-05,0.002742227865383029,0.006550134159624577,0.0,1763260649.9297733
574.2798070907593,715.0,0.5697563886642456,,0.3208264708518982,0.0006776340305805206,4199,392960,3.909505903720856e-05,,6.428571214200929e-05,0.003647774923592806,-0.0007633157074451447,0.0,1763260650.4429832
576.778030872345,717.0,0.5223863124847412,,0.26628875732421875,-0.004505373537540436,4224,395520,0.00031018443405628204,,6.27496192464605e-05,0.0044044614769518375,0.005585907027125359,0.0,1763260652.941207
577.439656496048,717.0,0.4993829131126404,,0.7641526460647583,-0.0017876410856842995,4229,396160,8.381251245737076e-05,,6.23655942035839e-05,0.00033336872002109885,-0.004207476042211056,0.0,1763260653.6028326
578.8424332141876,718.0,0.5084162950515747,,0.3695019483566284,-0.001359628513455391,4243,397568,0.00019738078117370605,,6.152073910925537e-05,0.0007642184500582516,0.007308540865778923,0.0,1763260655.0056093
579.1066627502441,718.0,0.488873153924942,,0.0005056858062744141,0.0022288449108600616,4246,397824,4.46271151304245e-05,,6.136712909210473e-05,1105.868896484375,0.0008724164217710495,0.0,1763260655.2698388
579.7464685440063,718.0,0.5188301801681519,,0.1729673147201538,-0.001327265053987503,4252,398464,0.000136486254632473,,6.098310404922813e-05,0.002684728940948844,0.0018023261800408363,0.0,1763260655.9096446
579.9854190349579,718.0,0.47244641184806824,,0.5735774636268616,-0.001938527449965477,4254,398720,0.0001658545807003975,,6.082949403207749e-05,0.0003543354105204344,0.00019267667084932327,0.0,1763260656.148595
580.018364906311,,,500.0,,,4255,398776,,500.0,,,,,1763260656.181541
581.9312818050385,719.0,0.5644738078117371,,0.028794288635253906,-0.00013963505625724792,4273,400640,0.00013471860438585281,,5.967741890344769e-05,0.0008298441534861922,0.0005889693275094032,0.0,1763260658.0944579
582.2002446651459,719.0,0.481300950050354,,0.0007343292236328125,-0.0006630085408687592,4276,400896,9.389128535985947e-05,,5.952380888629705e-05,0.0025030854158103466,-0.0009274454787373543,0.0,1763260658.3634207
582.3275837898254,719.0,0.49463412165641785,,-0.3500248193740845,-0.0015790723264217377,4277,401024,2.1756626665592194e-05,,5.944700387772173e-05,0.0035002799704670906,0.0011601531878113747,0.0,1763260658.4907598
582.4784095287323,719.0,0.5102750062942505,,-0.3551522493362427,-0.0020195767283439636,4278,401152,6.952788680791855e-05,,5.937019886914641e-05,0.0011800357606261969,-0.0006243186071515083,0.0,1763260658.6415856
583.4364371299744,720.0,0.5114983916282654,,0.5716022253036499,-0.005948634818196297,4288,402176,0.00039214547723531723,,5.8755758800543845e-05,0.0005728013929910958,0.0060484400019049644,0.0,1763260659.5996132
583.5863311290741,720.0,0.5738715529441833,,0.0005251765251159668,-0.003983590751886368,4290,402304,0.00020705163478851318,,5.8678953791968524e-05,1302.342041015625,0.004673520103096962,0.0,1763260659.7495072
583.8156435489655,720.0,0.5298820734024048,,-1.0231947898864746,-0.0038756653666496277,4292,402560,0.00017294101417064667,,5.852534741279669e-05,0.0026836530305445194,-0.003383992239832878,0.0,1763260659.9788196
585.9551427364349,,,500.0,,,4314,404776,,500.0,,,,,1763260662.1183188
586.3998003005981,722.0,0.5434564352035522,,-0.047989845275878906,0.000838911160826683,4318,405248,2.4753622710704803e-05,,5.6912442232714966e-05,0.0008395559270866215,-0.0006556594744324684,0.0,1763260662.5629764
589.0930471420288,723.0,0.565945565700531,,-0.1795257329940796,-0.0014216937124729156,4346,408064,4.64441254734993e-05,,5.522273568203673e-05,0.0012177544413134456,0.0020285872742533684,0.0,1763260665.2562232
590.9514136314392,725.0,0.5280181765556335,,-0.592574954032898,0.003163576126098633,4366,410112,0.00024417508393526077,,5.3993855544831604e-05,0.0019908701069653034,-0.0008282223716378212,0.0,1763260667.1145897
591.5559945106506,725.0,0.5329856872558594,,0.09802234172821045,-0.00011738017201423645,4372,410752,0.00022469833493232727,,5.3609830501955e-05,0.0007349788793362677,0.003909427672624588,0.0,1763260667.7191706
592.0095546245575,725.0,0.560600996017456,,-0.2108830213546753,-0.0020225606858730316,4377,411264,0.00013893842697143555,,5.330261046765372e-05,0.0006317165098153055,-0.0037530139088630676,0.0,1763260668.1727307
592.0164096355438,,,500.0,,,4378,411276,,500.0,,,,,1763260668.1795857
592.9594259262085,726.0,0.5505011677742004,,0.001405477523803711,-0.001651005819439888,4387,412288,3.779679536819458e-05,,5.268817039905116e-05,1753.1702880859375,-0.002990229055285454,0.0,1763260669.122602
593.8177239894867,,,500.0,,,4396,413276,,500.0,,,,,1763260669.9809
595.6798732280731,727.0,0.5303601026535034,,-0.5035678148269653,0.0008710660040378571,4415,415232,5.542207509279251e-05,,5.09216588397976e-05,0.0010318903950974345,0.00014959927648305893,0.0,1763260671.8430493
599.4398312568665,730.0,0.4331686794757843,,0.0004429817199707031,-0.00034091994166374207,4456,419328,8.12998041510582e-05,,4.846390220336616e-05,1687.153076171875,0.002172461710870266,0.0,1763260675.6030073
600.7617750167847,,,500.0,,,4470,420776,,500.0,,,,,1763260676.924951
601.5808582305908,731.0,0.5275883674621582,,-0.0382537841796875,-0.002089984714984894,4478,421632,5.837157368659973e-05,,4.7081412049010396e-05,0.001488481997512281,-0.002203170210123062,0.0,1763260677.7440343
601.7034561634064,,,500.0,,,4480,421776,,500.0,,,,,1763260677.8666322
602.8647420406342,732.0,0.5071651935577393,,0.37464213371276855,-0.0044094230979681015,4492,423040,0.00024124514311552048,,4.623656059266068e-05,0.001672540558502078,-0.0031444719061255455,0.0,1763260679.027918
603.2061307430267,732.0,0.5002799034118652,,0.5526810884475708,0.001029251143336296,4496,423424,2.1702609956264496e-05,,4.600614556693472e-05,0.0021435399539768696,0.0005121110007166862,0.0,1763260679.3693068
603.4295239448547,732.0,0.5190863609313965,,0.4988938570022583,-0.0007156766951084137,4498,423680,1.4598481357097626e-05,,4.585253554978408e-05,0.0005534798838198185,-0.0012557776644825935,0.0,1763260679.5927
605.4199573993683,734.0,0.5821323990821838,,0.00035560131072998047,-0.003988504409790039,4520,425856,0.00012014713138341904,,4.4546850404003635e-05,1602.2244873046875,0.0005389871075749397,0.0,1763260681.5831335
605.6781294345856,734.0,0.4973278045654297,,0.4624650478363037,-0.0007371380925178528,4522,426112,4.637986421585083e-05,,4.4393240386852995e-05,0.0010561568196862936,0.0009333919733762741,0.0,1763260681.8413055
605.8063547611237,,,500.0,,,4524,426276,,500.0,,,,,1763260681.9695308
605.906140089035,734.0,0.5379878282546997,,0.0008823275566101074,0.0006606969982385635,4525,426368,4.075933247804642e-05,,4.4239630369702354e-05,982.6116943359375,-0.0012332694604992867,0.0,1763260682.0693161
606.1302237510681,734.0,0.6042618751525879,,-0.4772055149078369,9.891390800476074e-05,4527,426624,5.402602255344391e-06,,4.4086020352551714e-05,0.0021785127464681864,-0.0008089570328593254,0.0,1763260682.2933998
606.472573518753,734.0,0.5352509617805481,,0.3168896436691284,0.0004879017360508442,4531,427008,2.925284206867218e-06,,4.385560532682575e-05,0.0028342767618596554,2.4887733161449432e-05,0.0,1763260682.6357496
606.7318360805511,734.0,0.5213384628295898,,-0.7514630556106567,-0.0006833747029304504,4533,427264,0.00013244524598121643,,4.370199530967511e-05,0.001498216181062162,0.002122536301612854,0.0,1763260682.8950121
606.7385923862457,,,500.0,,,4534,427276,,500.0,,,,,1763260682.9017684
608.8384826183319,736.0,0.5246582627296448,,-0.27988100051879883,1.0292977094650269e-05,4555,429568,0.00010920502245426178,,4.2319508793298155e-05,0.0038357011508196592,-0.00011942535638809204,0.0,1763260685.0016587
609.4282479286194,,,500.0,,,4562,430276,,500.0,,,,,1763260685.591424
610.7945446968079,737.0,0.4948861300945282,,0.5042016506195068,-0.0008160583674907684,4576,431744,1.7192214727401733e-05,,4.101382364751771e-05,0.0010947661940008402,8.58847051858902e-05,0.0,1763260686.9577208
614.2118077278137,739.0,0.5610968470573425,,0.7445911169052124,-0.0005072765052318573,4613,435456,8.566305041313171e-06,,3.878648203681223e-05,0.0015864382730796933,8.798576891422272e-05,0.0,1763260690.3749838
615.3895642757416,,,500.0,,,4626,436776,,500.0,,,,,1763260691.5527403
616.3099179267883,740.0,0.5371637344360352,,-0.21630167961120605,-0.0020109228789806366,4635,437760,2.678763121366501e-05,,3.7403995520435274e-05,0.0010529981227591634,0.0004222458228468895,0.0,1763260692.473094
616.7669997215271,,,500.0,,,4641,438276,,500.0,,,,,1763260692.9301758
617.1373925209045,741.0,0.5031442642211914,,0.5651661157608032,-0.0006934106349945068,4644,438656,9.28342342376709e-06,,3.686636046040803e-05,0.0004644949804060161,0.0008306801319122314,0.0,1763260693.3005686
618.6496574878693,742.0,0.5082110166549683,,0.0018157362937927246,4.375167191028595e-05,4661,440320,3.5939738154411316e-05,,3.586789534892887e-05,1777.9617919921875,-9.16607677936554e-05,0.0,1763260694.8128335
619.9479143619537,,,500.0,,,4675,441776,,500.0,,,,,1763260696.1110904
621.4661870002747,743.0,0.5479063391685486,,0.0008527040481567383,-0.00019990652799606323,4691,443392,5.657784640789032e-06,,3.402457878109999e-05,547.4209594726562,0.0005144951865077019,0.0,1763260697.629363
623.1996767520905,744.0,0.5502108931541443,,0.002416253089904785,-0.0018803924322128296,4709,445312,4.492979496717453e-05,,3.2872503652470186e-05,1276.694580078125,0.0010463399812579155,0.0,1763260699.3628528
623.6050305366516,,,500.0,,,4713,445776,,500.0,,,,,1763260699.7682066
625.9629254341125,,,500.0,,,4738,448276,,500.0,,,,,1763260702.1261015
626.068351984024,746.0,0.5571858882904053,,0.0006765127182006836,0.0009841956198215485,4739,448384,1.2299977242946625e-05,,3.102918708464131e-05,809.9728393554688,0.001138404943048954,0.0,1763260702.231528
626.2928485870361,746.0,0.503571629524231,,0.08600705862045288,-0.000966779887676239,4741,448640,1.2590549886226654e-05,,3.087557706749067e-05,0.0007681686547584832,0.0021025845780968666,0.0,1763260702.4560246
626.409440279007,,,500.0,,,4743,448776,,500.0,,,,,1763260702.5726163
627.4535856246948,747.0,0.5566349029541016,,0.8398746848106384,0.0005095191299915314,4754,449920,2.791173756122589e-05,,3.0107526981737465e-05,0.0012596487067639828,-0.0006865784525871277,0.0,1763260703.6167617
629.1252398490906,,,500.0,,,4772,451776,,500.0,,,,,1763260705.288416
630.4972796440125,748.0,0.5744646191596985,,-1.6078698635101318,0.00306488573551178,4786,453248,5.458947271108627e-05,,2.8110598577768542e-05,0.002217630622908473,-0.0015151044353842735,0.0,1763260706.6604557
630.5103697776794,,,500.0,,,4787,453276,,500.0,,,,,1763260706.6735458
630.6111738681793,748.0,0.5497710704803467,,0.0007308721542358398,0.000490628182888031,4788,453376,1.7797574400901794e-06,,2.803379356919322e-05,1037.6849365234375,-7.925648242235184e-05,0.0,1763260706.77435
631.4391856193542,749.0,0.5172616839408875,,0.17359685897827148,0.0009562782943248749,4796,454272,2.8507784008979797e-06,,2.7496160328155383e-05,0.001570083200931549,0.0008519506081938744,0.0,1763260707.6023617
631.6864352226257,749.0,0.5892075300216675,,0.5078105926513672,0.0001766607165336609,4799,454528,6.266217678785324e-05,,2.7342550311004743e-05,0.0011324540246278048,-0.002139064483344555,0.0,1763260707.8496113
632.2922415733337,,,500.0,,,4806,455276,,500.0,,,,,1763260708.4554176
632.5922319889069,750.0,0.5152282118797302,,-0.012972116470336914,-3.0174851417541504e-05,4809,455552,5.273893475532532e-05,,2.672811024240218e-05,0.002708856016397476,0.0018196497112512589,0.0,1763260708.755408
632.9648134708405,750.0,0.5218490362167358,,0.9450875520706177,-0.00011457502841949463,4813,455936,1.2794509530067444e-05,,2.649769521667622e-05,0.0007645163568668067,-0.0015315152704715729,0.0,1763260709.1279895
636.5675730705261,752.0,0.5487620234489441,,0.8626097440719604,0.00044671446084976196,4851,459904,1.4125369489192963e-05,,2.41167435888201e-05,0.0008949505281634629,0.001027044840157032,0.0,1763260712.7307491
636.6800811290741,752.0,0.5528973937034607,,0.11949652433395386,-0.0004909224808216095,4852,460032,2.9793009161949158e-06,,2.403993858024478e-05,0.0015345176216214895,0.00022436771541833878,0.0,1763260712.8432572
637.3157227039337,,,500.0,,,4859,460776,,500.0,,,,,1763260713.4788988
638.2190680503845,753.0,0.5455819368362427,,0.21416521072387695,-0.0029302164912223816,4868,461696,4.596449434757233e-05,,2.304147528775502e-05,0.0009120535105466843,-0.000262649729847908,0.0,1763260714.382244
638.6951780319214,,,500.0,,,4874,462276,,500.0,,,,,1763260714.858354
639.157470703125,753.0,0.5505603551864624,,-0.44940292835235596,-0.0011649951338768005,4878,462720,1.5020370483398438e-05,,2.2427035219152458e-05,0.0015945727936923504,-0.000611230731010437,0.0,1763260715.3206468
639.4937989711761,753.0,0.5163946747779846,,0.13398241996765137,-0.001766204833984375,4882,463104,4.216749221086502e-05,,2.2196620193426497e-05,0.0024863677099347115,-0.0012528980150818825,0.0,1763260715.656975
642.5539402961731,755.0,0.5304449796676636,,0.22775888442993164,-9.458418935537338e-05,4915,466432,4.339031875133514e-06,,2.0199693608446978e-05,0.001976443687453866,0.0010578548535704613,0.0,1763260718.7171164
643.0046055316925,755.0,0.5351285338401794,,0.8838150501251221,-0.00034777820110321045,4920,466944,7.761642336845398e-06,,1.9892473574145697e-05,0.0005495601217262447,-0.0008272677659988403,0.0,1763260719.1677816
644.1849522590637,756.0,0.5345140695571899,,0.244005024433136,0.0007494986057281494,4932,468224,1.8095597624778748e-05,,1.9124423488392495e-05,0.0015696745831519365,0.00024098530411720276,0.0,1763260720.3481283
644.2057702541351,,,500.0,,,4933,468276,,500.0,,,,,1763260720.3689463
644.7502744197845,756.0,0.564886212348938,,0.00038999319076538086,0.00013243965804576874,4939,468864,1.214444637298584e-06,,1.8740400264505297e-05,1483.3629150390625,-0.0003280565142631531,0.0,1763260720.9134505
645.457841873169,757.0,0.50807785987854,,0.28605371713638306,-0.0006428062915802002,4946,469632,7.563270628452301e-06,,1.8279570213053375e-05,0.002137072617188096,0.00010496657341718674,0.0,1763260721.621018
646.0211532115936,,,500.0,,,4953,470276,,500.0,,,,,1763260722.1843293
646.4979543685913,757.0,0.5203250050544739,,0.0012918710708618164,-0.00020711123943328857,4958,470784,3.0687078833580017e-06,,1.7588325135875493e-05,1951.8101806640625,-0.0009601591154932976,0.0,1763260722.6611304
646.9483551979065,758.0,0.4927841126918793,,0.0010853409767150879,-0.00044371187686920166,4963,471296,9.164214134216309e-07,,1.7281105101574212e-05,1586.6812744140625,0.0002850387245416641,0.0,1763260723.1115313
647.7630333900452,758.0,0.5846849083900452,,-0.7713829278945923,-0.0023045912384986877,4971,472192,2.355314791202545e-05,,1.6743471860536374e-05,0.0018450318602845073,0.001562695950269699,0.0,1763260723.9262094
647.7948131561279,,,500.0,,,4972,472276,,500.0,,,,,1763260723.9579892
648.3588135242462,758.0,0.5500327944755554,,0.001142263412475586,-0.00011947192251682281,4978,472832,6.50063157081604e-06,,1.6359446817659773e-05,1593.5048828125,0.00027441419661045074,0.0,1763260724.5219896
648.6925625801086,759.0,0.5227689743041992,,0.30273252725601196,-0.0007862988859415054,4981,473216,3.34419310092926e-05,,1.6129031791933812e-05,0.001544320024549961,0.003324536606669426,0.0,1763260724.8557386
649.402669429779,759.0,0.5083893537521362,,0.22071820497512817,-0.005222138017416,4989,473984,3.379490226507187e-05,,1.5668203559471294e-05,0.0020086225122213364,0.0011010905727744102,0.0,1763260725.5658455
