_runtime,losses/explained_variance,charts/episodic_return,charts/SPS,global_step,losses/approx_kl,losses/policy_loss,charts/learning_rate,losses/value_loss,charts/episodic_length,losses/old_approx_kl,_step,_timestamp,losses/entropy,losses/clipfrac
174.68254351615906,,500.0,,162535,,,,,500.0,,1973,1763260252.5956016,,
175.79592633247375,-0.12767529487609863,,1093.0,163712,0.00023659598082304,0.0012070536613464355,0.00020184331515338272,0.007986033335328102,,0.008539331145584583,1985,1763260253.7089844,0.4756237864494324,0.0
176.27161073684692,,285.0,,164320,,,,,285.0,,1991,1763260254.1846688,,
177.16438221931458,0.024556219577789307,,1093.0,165248,0.0005483264103531837,-0.005194187164306641,0.00020092165505047888,0.014751928858458996,,0.0033387886360287666,2002,1763260255.0774403,0.5120711922645569,0.0
177.60482716560364,-0.27183711528778076,,1093.0,165760,0.0036623626947402954,-0.017811983823776245,0.0002006144350161776,0.0015833406941965222,,0.025233261287212372,2007,1763260255.5178852,0.5086120367050171,0.00390625
178.4189896583557,0.33163750171661377,,1093.0,166656,0.000584741123020649,-0.007774563506245613,0.00020007679995615035,0.000905359978787601,,0.004419892095029354,2016,1763260256.3320477,0.4858448803424835,0.0
178.64090633392334,0.00012350082397460938,,1093.0,166912,0.00025519635528326035,-0.0013522505760192871,0.0001999231899389997,1894.9559326171875,,0.0017385678365826607,2019,1763260256.5539644,0.5245375037193298,0.0
179.11725449562073,0.0002855658531188965,,1093.0,167424,0.0006009163334965706,-0.00012571364641189575,0.00019961596990469843,1600.3902587890625,,-0.003556455485522747,2024,1763260257.0303125,0.4741147756576538,0.0
179.4479079246521,-0.3227274417877197,,1093.0,167808,0.00025855284184217453,0.0020181983709335327,0.00019938555487897247,0.0008321987115778029,,0.002793514169752598,2027,1763260257.360966,0.43813031911849976,0.0
179.55848050117493,0.0001506805419921875,,1093.0,167936,2.1206215023994446e-06,-0.000322733074426651,0.00019930874987039715,1232.065185546875,,0.00035626161843538284,2029,1763260257.4715385,0.4553278982639313,0.0
180.0357367992401,0.00040984153747558594,,1093.0,168448,0.0003767833113670349,0.00732576847076416,0.00019900152983609587,1319.238037109375,,-0.0006761215627193451,2034,1763260257.9487948,0.5124658346176147,0.0
181.07484817504883,-0.07734286785125732,,1093.0,169600,0.0017078276723623276,-0.02032199688255787,0.000198310284758918,0.0052701206877827644,,0.0013657566159963608,2045,1763260258.9879062,0.44586312770843506,0.0
181.63439559936523,0.10743290185928345,,1094.0,170240,5.791056901216507e-05,0.00227510929107666,0.00019792627426795661,0.0012164425570517778,,0.005808028392493725,2051,1763260259.5474536,0.43222546577453613,0.0
181.7444190979004,-0.4192847013473511,,1094.0,170368,0.0003802236169576645,0.0075632743537425995,0.0001978494692593813,0.0005643869517371058,,0.004103552550077438,2052,1763260259.6574771,0.49855655431747437,0.0
183.40215706825256,0.09737682342529297,,1093.0,172160,0.001243477687239647,-0.006342880427837372,0.0001967741991393268,0.0010899445042014122,,0.005475657060742378,2070,1763260261.315215,0.4430852234363556,0.0
183.95156717300415,-0.07082438468933105,,1094.0,172800,0.00019261334091424942,-0.00277714803814888,0.0001963901740964502,0.0002633513940963894,,0.0014790045097470284,2076,1763260261.8646252,0.47152504324913025,0.0
185.46309089660645,0.0001150965690612793,,1094.0,174464,0.00029584113508462906,0.0008125565946102142,0.00019539170898497105,1122.463134765625,,0.0008232584223151207,2093,1763260263.376149,0.4326169490814209,0.0
185.57312941551208,0.09341597557067871,,1094.0,174592,0.0008592167869210243,0.0005730241537094116,0.00019531490397639573,0.004330260679125786,,-0.005844400264322758,2094,1763260263.4861875,0.3964548110961914,0.0
187.64217042922974,2.7120113372802734e-05,,1094.0,176896,0.00015910156071186066,-0.004363773390650749,0.00019393241382203996,2130.113037109375,,0.004865929484367371,2117,1763260265.5552285,0.36421212553977966,0.0
189.83057928085327,,500.0,,179383,,,,,500.0,,2141,1763260267.7436373,,
190.26995015144348,,500.0,,179883,,,,,500.0,,2146,1763260268.1830082,,
190.39862179756165,1.0907649993896484e-05,,1094.0,179968,4.799850285053253e-05,0.0027412772178649902,0.00019208909361623228,1520.3385009765625,,0.0001336764544248581,2147,1763260268.3116798,0.4080824553966522,0.0
190.51463651657104,-0.15133965015411377,,1094.0,180096,0.003162453882396221,-0.02121836319565773,0.00019201228860765696,0.008300531655550003,,0.017037518322467804,2148,1763260268.4276946,0.40478047728538513,0.0
191.1784586906433,-0.24403023719787598,,1095.0,180864,0.0010256245732307434,0.0018440783023834229,0.00019155145855620503,0.0003229726280551404,,0.007252495735883713,2155,1763260269.0915167,0.41338229179382324,0.0
192.6886706352234,0.1412264108657837,,1095.0,182528,0.0022536301985383034,-0.020186804234981537,0.00019055299344472587,0.007647222373634577,,0.004445482976734638,2172,1763260270.6017287,0.47382503747940063,0.0
193.85452699661255,,500.0,,183883,,,,,500.0,,2185,1763260271.767585,,
194.49554991722107,0.05341839790344238,,1095.0,184576,0.0010604048147797585,0.003785736858844757,0.00018932411330752075,0.007044465746730566,,0.0025664838030934334,2192,1763260272.408608,0.4246319532394409,0.0
195.08315253257751,-0.08283710479736328,,1095.0,185216,0.000156414695084095,0.00023366697132587433,0.00018894008826464415,0.0011864090338349342,,0.0011625932529568672,2198,1763260272.9962106,0.4214543104171753,0.0
195.19163131713867,-0.07938981056213379,,1095.0,185344,0.0002704514190554619,0.005077168345451355,0.00018886328325606883,0.0004509181890171021,,-0.0022858111187815666,2199,1763260273.1046894,0.418337345123291,0.0
196.22245121002197,0.00012445449829101562,,1095.0,186496,0.0002690218389034271,-0.0036901384592056274,0.00018817203817889094,417.3711853027344,,0.004424307495355606,2211,1763260274.1355093,0.4946770668029785,0.0
196.550843000412,-0.04215216636657715,,1095.0,186880,3.0278228223323822e-05,0.0008746311068534851,0.00018794162315316498,0.0003160165506415069,,-8.418131619691849e-05,2214,1763260274.463901,0.5215953588485718,0.0
197.0323166847229,-4.553794860839844e-05,,1095.0,187392,0.0003695674240589142,0.0005664750933647156,0.0001876344031188637,1765.9986572265625,,-0.002871369943022728,2220,1763260274.9453747,0.5042372941970825,0.0
197.36272168159485,-0.12321162223815918,,1095.0,187776,0.0005528321489691734,-0.00710069015622139,0.00018740398809313774,0.00025109219131991267,,-0.005685015581548214,2223,1763260275.2757797,0.4827490448951721,0.0
197.47551918029785,-5.221366882324219e-05,,1096.0,187904,0.00022888928651809692,-0.00045579299330711365,0.00018732718308456242,1307.281494140625,,-0.0018972065299749374,2225,1763260275.3885772,0.500502347946167,0.0
197.58547568321228,-0.0026619434356689453,,1096.0,188032,0.0008273925632238388,0.0017438270151615143,0.0001872503780759871,0.005966575350612402,,-0.005971619859337807,2226,1763260275.4985337,0.47838979959487915,0.0
197.73039889335632,0.03022599220275879,,1095.0,188160,0.0003914041444659233,0.007119789719581604,0.00018717357306741178,0.000994922942481935,,-0.007366209290921688,2227,1763260275.643457,0.4523668885231018,0.0
198.0630874633789,0.016209959983825684,,1095.0,188544,0.0003354297950863838,-0.0007022693753242493,0.00018694315804168582,0.005629357416182756,,-0.0010836711153388023,2231,1763260275.9761455,0.5031916499137878,0.0
198.3971905708313,0.00010919570922851562,,1096.0,188928,0.0015708701685070992,-0.0015715286135673523,0.00018671274301595986,1509.015869140625,,0.006065632216632366,2235,1763260276.3102486,0.5110082626342773,0.0
198.98449444770813,-0.04985642433166504,,1096.0,189568,0.0004697898402810097,-0.008535755798220634,0.00018632871797308326,0.007831490598618984,,-0.003894190303981304,2241,1763260276.8975525,0.4940417408943176,0.0
199.64756226539612,-0.11952412128448486,,1096.0,190336,0.00022796913981437683,0.00613383948802948,0.00018586790247354656,0.000523963593877852,,-0.0012382175773382187,2248,1763260277.5606203,0.4962834417819977,0.0
199.78904342651367,0.00010281801223754883,,1096.0,190464,4.54997643828392e-05,-0.0002008192241191864,0.00018579109746497124,1168.0059814453125,,-0.0011762818321585655,2250,1763260277.7021015,0.5062278509140015,0.0
200.1258819103241,0.1056668758392334,,1096.0,190848,0.0004680221900343895,-0.013231448829174042,0.00018556068243924528,0.0005090939812362194,,-0.0051635196432471275,2253,1763260278.03894,0.49519777297973633,0.0
201.84911704063416,-0.14466357231140137,,1096.0,192768,0.0022722426801919937,-0.0018330477178096771,0.00018440860731061548,0.00038917013444006443,,0.013820862397551537,2272,1763260279.762175,0.515644907951355,0.0
202.52313470840454,0.028424382209777832,,1096.0,193536,0.0021668653935194016,-0.009869147092103958,0.00018394777725916356,0.007481666747480631,,0.004119882360100746,2280,1763260280.4361928,0.46713000535964966,0.0
203.92097115516663,-0.11329352855682373,,1096.0,195072,0.0007026307284832001,0.004891463555395603,0.00018302611715625972,0.00703008845448494,,-0.009955916553735733,2295,1763260281.8340292,0.4593539237976074,0.0
204.16371726989746,,500.0,,195383,,,,,500.0,,2298,1763260282.0767753,,
205.2892792224884,0.27760106325149536,,1096.0,196608,0.0015240516513586044,-0.015550166368484497,0.00018210445705335587,0.004225738346576691,,0.023613471537828445,2310,1763260283.2023373,0.42269742488861084,0.0
205.51095032691956,-1.4105868339538574,,1096.0,196864,0.0017291717231273651,-0.007262431085109711,0.00018195084703620523,0.00039039264083839953,,0.002254500985145569,2312,1763260283.4240084,0.34464144706726074,0.0
205.98741221427917,,500.0,,197383,,,,,500.0,,2318,1763260283.9004703,,
206.35501551628113,,500.0,,197883,,,,,500.0,,2322,1763260284.2680736,,
206.53731036186218,-0.018341660499572754,,1097.0,198016,3.159232437610626e-05,0.0002956641837954521,0.00018125960195902735,0.010511435568332672,,8.643604815006256e-05,2324,1763260284.4503684,0.41610193252563477,0.0
207.01122093200684,0.09492915868759155,,1096.0,198528,2.8464943170547485e-05,-0.0005109906196594238,0.00018095238192472607,0.007669560611248016,,-0.002306869253516197,2329,1763260284.924279,0.4072331190109253,0.0
207.89104390144348,-0.5131651163101196,,1097.0,199552,0.00014897342771291733,-0.003839440643787384,0.0001803379418561235,0.006231206934899092,,0.0028100432828068733,2339,1763260285.804102,0.3616936504840851,0.0
208.2575879096985,0.00045990943908691406,,1097.0,199936,5.90737909078598e-06,0.0003650560975074768,0.00018010752683039755,1840.5252685546875,,-0.0012238668277859688,2343,1763260286.170646,0.4339844882488251,0.0
208.69958448410034,0.0001239180564880371,,1097.0,200448,0.00048028305172920227,0.007822319865226746,0.00017980030679609627,1338.205078125,,0.007818639278411865,2348,1763260286.6126425,0.3254747986793518,0.0
209.28839015960693,-0.21320366859436035,,1097.0,201088,4.316680133342743e-05,0.0028297752141952515,0.00017941628175321966,0.004861735738813877,,-0.0007305406033992767,2354,1763260287.2014482,0.3220788240432739,0.0
210.0585699081421,-0.0001327991485595703,,1097.0,201984,3.328640013933182e-05,0.0012745652347803116,0.00017887864669319242,893.6527099609375,,0.0017048949375748634,2363,1763260287.971628,0.3481576442718506,0.0
212.48090267181396,-0.029641151428222656,,1097.0,204672,0.0005471464246511459,0.0021529793739318848,0.0001772657415131107,0.0009239665232598782,,-0.0015502814203500748,2389,1763260290.3939607,0.28865593671798706,0.0
215.79939937591553,-0.0002620220184326172,,1098.0,208384,2.6306137442588806e-05,0.0029032528400421143,0.0001750383962644264,2006.907958984375,,-0.0003378838300704956,2426,1763260293.7124574,0.35052651166915894,0.0
216.1676380634308,,500.0,,208883,,,,,500.0,,2430,1763260294.080696,,
217.9707727432251,-0.7021589279174805,,1098.0,210816,0.0013614920899271965,-0.014909662306308746,0.00017357911565341055,0.0006002573063597083,,-0.007163341157138348,2449,1763260295.8838308,0.41407471895217896,0.0
219.3471667766571,,500.0,,212383,,,,,500.0,,2465,1763260297.2602248,,
221.99312281608582,0.3237729072570801,,1098.0,215296,5.6687742471694946e-05,0.0006516873836517334,0.00017089094035327435,0.00033991981763392687,,0.000871727243065834,2493,1763260299.9061809,0.4073871374130249,0.0
223.13787031173706,-0.18836712837219238,,1098.0,216576,0.0019665630534291267,-0.0028943270444869995,0.00017012289026752114,0.009458044543862343,,-0.0022652102634310722,2506,1763260301.0509284,0.40807294845581055,0.0
223.8513195514679,,500.0,,217383,,,,,500.0,,2514,1763260301.7643776,,
223.94853949546814,3.802776336669922e-05,,1098.0,217472,0.00021724775433540344,-0.0023195091634988785,0.0001695852552074939,867.2420043945312,,-0.0022737253457307816,2515,1763260301.8615975,0.3967556059360504,0.0
224.3928737640381,0.00039827823638916016,,1098.0,217984,4.746392369270325e-05,1.564808189868927e-05,0.00016927803517319262,822.5595703125,,-0.000901469960808754,2520,1763260302.3059318,0.5046975612640381,0.0
225.6046781539917,,500.0,,219383,,,,,500.0,,2533,1763260303.5177362,,
226.26465892791748,0.21515166759490967,,1098.0,220032,0.0014514001086354256,-0.027343569323420525,0.0001680491550359875,0.006781868636608124,,0.019059106707572937,2540,1763260304.177717,0.4760674238204956,0.00390625
226.9571397304535,-0.7340182065963745,,1098.0,220800,0.00163306575268507,-0.009786086156964302,0.00016758832498453557,0.0007237140089273453,,0.0026868032291531563,2547,1763260304.8701978,0.4699503183364868,0.001953125
229.02268958091736,0.18179351091384888,,1099.0,223104,0.0003068242222070694,-0.0032663457095623016,0.0001662058348301798,0.0077740042470395565,,0.0016325786709785461,2570,1763260306.9357476,0.5119761824607849,0.0
229.13269805908203,-0.02548515796661377,,1099.0,223232,0.0023926356807351112,0.013357345014810562,0.0001661290298216045,0.0012582105118781328,,0.01959068328142166,2571,1763260307.045756,0.4467333257198334,0.0
229.56985640525818,-0.020631074905395508,,1099.0,223744,5.495268851518631e-05,-0.0008922070264816284,0.0001658218097873032,0.0012242674129083753,,0.0039052749052643776,2576,1763260307.4829144,0.517973780632019,0.0
229.68002271652222,0.18361830711364746,,1099.0,223872,0.0003491844981908798,-0.00234990194439888,0.0001657450047787279,0.0002899329992942512,,-0.003126874566078186,2577,1763260307.5930808,0.4934808313846588,0.0
232.421941280365,0.0002740621566772461,,1099.0,226944,0.0009577078744769096,-0.004464730620384216,0.0001639016845729202,1574.14453125,,0.001705068163573742,2608,1763260310.3349993,0.49612584710121155,0.0
232.64299654960632,-0.027831196784973145,,1099.0,227200,0.0013393713161349297,-0.010603480041027069,0.00016374807455576956,0.0016028279205784202,,-0.008458682335913181,2610,1763260310.5560546,0.48645657300949097,0.001953125
234.48617601394653,-0.05957913398742676,,1099.0,229248,0.0009331433102488518,-0.0020508021116256714,0.00016251919441856444,0.0011943342396989465,,0.011234418489038944,2630,1763260312.399234,0.5851858854293823,0.0
234.97158002853394,,500.0,,229883,,,,,500.0,,2636,1763260312.884638,,
235.88948130607605,,500.0,,230883,,,,,500.0,,2646,1763260313.8025393,,
235.96673607826233,0.00015103816986083984,,1099.0,230912,0.001622314564883709,0.010352350771427155,0.0001615207438590005,1541.48583984375,,-0.008893533609807491,2647,1763260313.8797941,0.4993145763874054,0.0
236.0773422718048,0.0027976632118225098,,1099.0,231040,6.216205656528473e-05,-0.0010653585195541382,0.00016144393885042518,0.005781086161732674,,-0.001783706247806549,2648,1763260313.9904003,0.4808337688446045,0.0
237.91602659225464,0.02149033546447754,,1100.0,233088,0.0001124795526266098,0.0009056106209754944,0.00016021505871322006,0.005662806797772646,,-0.0021226759999990463,2668,1763260315.8290846,0.5058965086936951,0.0
238.39165616035461,-0.04054737091064453,,1100.0,233600,2.4052336812019348e-05,-0.0009173545986413956,0.00015990783867891878,0.004112706054002047,,0.0020373184233903885,2673,1763260316.3047142,0.556503415107727,0.0
239.3098258972168,-0.015201330184936523,,1100.0,234624,0.00030704401433467865,0.0018376745283603668,0.00015929339861031622,0.006559225730597973,,-0.00793197937309742,2683,1763260317.222884,0.47262731194496155,0.0
239.6418797969818,0.0001461505889892578,,1100.0,235008,0.0003788331523537636,-0.0024235881865024567,0.00015906298358459026,449.3096618652344,,-0.0036147302016615868,2687,1763260317.5549378,0.4959467053413391,0.0
239.86458373069763,-0.1858898401260376,,1100.0,235264,4.489533603191376e-05,0.0007799193263053894,0.00015890937356743962,0.00016376847634091973,,-0.0012598317116498947,2689,1763260317.7776418,0.4444767236709595,0.0
240.08517575263977,-0.027321815490722656,,1100.0,235520,0.00017623323947191238,0.00020863115787506104,0.00015875576355028898,0.0038905488327145576,,-0.0012791799381375313,2692,1763260317.9982338,0.46986085176467896,0.0
243.76361727714539,-0.22213399410247803,,1100.0,239616,5.372520536184311e-05,0.0016180574893951416,0.00015629800327587873,0.010459201410412788,,-0.00026605743914842606,2732,1763260321.6766753,0.5254607200622559,0.0
245.60589361190796,0.14950329065322876,,1100.0,241664,0.0005969805642962456,0.0009885970503091812,0.0001550691231386736,0.0009639236959628761,,0.01156443078070879,2752,1763260323.5189517,0.5415393710136414,0.0
246.04888820648193,-0.07311892509460449,,1100.0,242176,0.004553469829261303,0.010916199535131454,0.00015476190310437232,0.0013466115342453122,,-0.0142420195043087,2757,1763260323.9619462,0.4910973906517029,0.001953125
247.41599297523499,-0.03329324722290039,,1100.0,243712,0.00010199099779129028,-0.0005178693681955338,0.00015384024300146848,0.0006675486220046878,,0.0016503389924764633,2772,1763260325.329051,0.5513246059417725,0.0
248.33354306221008,0.015782177448272705,,1100.0,244736,0.0014488575980067253,0.003297792747616768,0.00015322580293286592,0.0008710838155820966,,0.024244096130132675,2782,1763260326.246601,0.582068920135498,0.0
248.44491982460022,-0.030660152435302734,,1100.0,244864,0.002440120093524456,-0.006787598133087158,0.0001531489979242906,0.0002519646077416837,,-0.013799377717077732,2783,1763260326.3579779,0.5497342944145203,0.001953125
249.2922341823578,,500.0,,245883,,,,,500.0,,2793,1763260327.2052922,,
252.13412642478943,0.0003006458282470703,,1101.0,248960,0.0008107693865895271,0.0031279921531677246,0.00015069123764988035,754.8993530273438,,0.0014764191582798958,2824,1763260330.0471845,0.5517444610595703,0.0
253.83696222305298,,500.0,,250883,,,,,500.0,,2843,1763260331.7500203,,
255.16289234161377,,500.0,,252383,,,,,500.0,,2857,1763260333.0759504,,
257.4302616119385,0.11693930625915527,,1101.0,254848,3.1859613955020905e-05,0.0005417689681053162,0.00014715822180733085,0.0062124114483594894,,-0.000379449687898159,2882,1763260335.3433197,0.5944253206253052,0.0
258.1356704235077,0.00010275840759277344,,1101.0,255616,5.249306559562683e-05,0.001730695366859436,0.00014669739175587893,1821.9376220703125,,0.00019257701933383942,2890,1763260336.0487285,0.5323770046234131,0.0
259.9641361236572,,132.0,,257700,,,,,132.0,,2911,1763260337.8771942,,
262.2668936252594,0.00018233060836791992,,1101.0,260224,0.00033756066113710403,0.006724124774336815,0.0001439324114471674,1338.548095703125,,-0.0015520276501774788,2935,1763260340.1799517,0.5042752623558044,0.0
263.5432915687561,,500.0,,261700,,,,,500.0,,2949,1763260341.4563496,,
264.5494718551636,8.106231689453125e-05,,1101.0,262784,0.0010965419933199883,-2.968311309814453e-05,0.000142396311275661,956.4904174804688,,-0.014352166093885899,2960,1763260342.46253,0.5373204946517944,0.0
265.9105341434479,9.781122207641602e-05,,1101.0,264320,0.0005743466317653656,0.0029276832938194275,0.00014147465117275715,267.71185302734375,,0.009066591039299965,2975,1763260343.8235922,0.49513113498687744,0.0
267.16729283332825,-2.47955322265625e-05,,1101.0,265728,3.974977880716324e-05,0.0005819089710712433,0.00014062979607842863,1533.7017822265625,,-0.001475905068218708,2989,1763260345.0803509,0.5789649486541748,0.0
267.97432494163513,0.012229681015014648,,1102.0,266624,0.0010021617636084557,-0.011892307549715042,0.00014009216101840138,0.00028448656667023897,,0.0028601428493857384,2997,1763260345.887383,0.59556645154953,0.0
269.2362289428711,0.00449526309967041,,1102.0,268032,4.9532391130924225e-05,-2.1649524569511414e-05,0.00013924730592407286,0.0005606384365819395,,6.99702650308609e-06,3011,1763260347.149287,0.5724146962165833,0.0
272.8840341567993,,500.0,,272115,,,,,500.0,,3051,1763260350.7970922,,
273.06707882881165,0.02557551860809326,,1102.0,272256,3.401096910238266e-05,-0.0001463489606976509,0.00013671275519300252,0.006499869748950005,,0.0006544394418597221,3053,1763260350.9801369,0.5783801078796387,0.0
274.23345851898193,,500.0,,273615,,,,,500.0,,3066,1763260352.1465166,,
274.6484160423279,-0.20017993450164795,,1102.0,274048,0.0009209057316184044,0.006603733636438847,0.00013563748507294804,0.00046715690405108035,,-0.007414002902805805,3070,1763260352.561474,0.5803468227386475,0.0
275.80172085762024,-0.031227707862854004,,1102.0,275328,0.001286500133574009,-0.005462935194373131,0.00013486943498719484,0.005199867766350508,,-0.004154336638748646,3083,1763260353.714779,0.556866466999054,0.0
277.19054198265076,-0.2936878204345703,,1102.0,276864,0.00014538783580064774,-0.003859812393784523,0.000133947774884291,0.004067272413522005,,0.002718978561460972,3098,1763260355.1036,0.4746481478214264,0.0
277.63150000572205,-0.06907689571380615,,1102.0,277376,0.00025197118520736694,0.0007839445024728775,0.0001336405548499897,0.001318078488111496,,8.321180939674377e-05,3103,1763260355.544558,0.5721599459648132,0.0
279.6887512207031,-0.00010073184967041016,,1102.0,279680,0.0008358517661690712,0.0007055364549160004,0.00013225806469563395,437.0559997558594,,0.018320690840482712,3127,1763260357.6018093,0.4880891442298889,0.0
279.90860199928284,-0.23207473754882812,,1102.0,279936,0.00025126058608293533,0.0018170960247516632,0.0001321044546784833,0.001152434153482318,,0.00836122501641512,3129,1763260357.82166,0.5516719222068787,0.0
280.8344349861145,0.0003758072853088379,,1102.0,280960,0.0001706983894109726,0.0005311593413352966,0.00013149001460988075,1124.0274658203125,,-0.0015093851834535599,3141,1763260358.747493,0.515041172504425,0.0
281.0871334075928,-0.010650873184204102,,1102.0,281216,4.042685031890869e-05,-0.002894960343837738,0.0001313364045927301,0.0023634398821741343,,-0.0010361690074205399,3143,1763260359.0001915,0.5836585164070129,0.0
281.3115608692169,0.00021535158157348633,,1102.0,281472,0.0002371547743678093,-0.007448606193065643,0.00013118279457557946,1457.599609375,,0.002040448598563671,3146,1763260359.224619,0.5301205515861511,0.0
283.48393988609314,,500.0,,283913,,,,,500.0,,3170,1763260361.396998,,
284.73400020599365,-0.16226303577423096,,1102.0,285312,0.000330447219312191,0.0028762593865394592,0.00012887864431831986,0.00021197620662860572,,0.0012916503474116325,3183,1763260362.6470582,0.5289670825004578,0.0
285.174222946167,-0.041011929512023926,,1102.0,285824,0.00027584563940763474,-0.006445929408073425,0.00012857142428401858,0.00021758180810138583,,0.0022632209584116936,3188,1763260363.087281,0.5734938383102417,0.0
287.7088785171509,0.02501887083053589,,1103.0,288640,0.0006806841120123863,0.0071000345051288605,0.00012688171409536153,0.00013371485692914575,,-0.006504819728434086,3217,1763260365.6219366,0.550180971622467,0.0
288.26611590385437,4.571676254272461e-05,,1103.0,289280,1.0784715414047241e-06,0.0003650560975074768,0.00012649768905248493,1968.944580078125,,2.3091211915016174e-05,3224,1763260366.179174,0.5601933598518372,0.0
290.49161648750305,-0.38788318634033203,,1103.0,291712,0.0003466932103037834,-0.006433382630348206,0.00012503840844146907,0.0004244389128871262,,-0.005718941800296307,3247,1763260368.4046745,0.4813251495361328,0.0
290.7189073562622,-0.07253134250640869,,1103.0,291968,0.00028533581644296646,-0.006267473101615906,0.00012488479842431843,0.005395570769906044,,0.0019599227234721184,3250,1763260368.6319654,0.5448696613311768,0.0
290.9386212825775,0.08002841472625732,,1103.0,292224,0.0006897728890180588,0.006343001499772072,0.0001247311884071678,0.0002911490446422249,,-0.0011029206216335297,3252,1763260368.8516793,0.5860418677330017,0.0
291.1633379459381,-0.07372808456420898,,1103.0,292480,0.0007870150730013847,-0.011852744966745377,0.00012457757839001715,0.004413143265992403,,6.391666829586029e-06,3255,1763260369.076396,0.599312424659729,0.0
291.5248444080353,-2.6106834411621094e-05,,1103.0,292864,8.050817996263504e-05,0.002937525510787964,0.0001243471633642912,979.2421875,,-0.0006122896447777748,3259,1763260369.4379025,0.514954149723053,0.0
292.6886532306671,,500.0,,294193,,,,,500.0,,3272,1763260370.6017113,,
293.0029275417328,-0.027855873107910156,,1103.0,294528,6.97234645485878e-05,0.006231620907783508,0.00012334869825281203,0.0009190941345877945,,0.00035519618541002274,3275,1763260370.9159856,0.5661033391952515,0.0
293.1120991706848,-0.7448861598968506,,1103.0,294656,1.2695789337158203e-05,0.0004637092351913452,0.0001232718932442367,0.0004318423452787101,,-0.0007196478545665741,3276,1763260371.0251572,0.5313959121704102,0.0
294.84447860717773,0.00010603666305541992,,1103.0,296576,0.00012748129665851593,-0.0018577389419078827,0.0001221198181156069,1300.2735595703125,,-6.60475343465805e-05,3296,1763260372.7575366,0.5252522826194763,0.0
295.1760799884796,-0.08275699615478516,,1103.0,296960,0.0005902387201786041,-0.01337306946516037,0.00012188940308988094,0.0003479662409517914,,6.436556577682495e-05,3299,1763260373.089138,0.563434898853302,0.0
298.59836602211,-0.6171969175338745,,1103.0,300800,0.0004980750381946564,0.007032480090856552,0.00011958525283262134,0.00035850596032105386,,0.005079621449112892,3338,1763260376.511424,0.5891430377960205,0.0
299.74382185935974,-0.06952106952667236,,1103.0,302080,3.6630779504776e-05,3.542006015777588e-05,0.00011881720274686813,0.0041640754789114,,-0.0021126288920640945,3351,1763260377.65688,0.5243879556655884,0.0
300.33187198638916,0.10299718379974365,,1103.0,302720,2.4084001779556274e-05,-1.631304621696472e-05,0.00011843317770399153,0.0008888208540156484,,0.0008068922907114029,3357,1763260378.24493,0.603533148765564,0.0
300.557332277298,-4.8160552978515625e-05,,1103.0,302976,0.00013366714119911194,0.0008143708109855652,0.00011827956768684089,1238.41162109375,,0.00011515431106090546,3360,1763260378.4703903,0.5597026944160461,0.0
304.0478584766388,,500.0,,306917,,,,,500.0,,3398,1763260381.9609165,,
304.3449037075043,-0.04626452922821045,,1103.0,307200,0.0007960526272654533,-0.002900000661611557,0.00011574500967981294,0.0009878654964268208,,0.002592344768345356,3401,1763260382.2579618,0.5700863599777222,0.0
304.787561416626,-0.03284168243408203,,1103.0,307712,0.00018736440688371658,-0.003240257501602173,0.00011543778964551166,0.0010574751067906618,,0.0020552752539515495,3406,1763260382.7006195,0.5509976744651794,0.0
304.8980851173401,-0.07920598983764648,,1103.0,307840,7.027573883533478e-05,-0.00029093772172927856,0.00011536098463693634,0.0003637458139564842,,-0.0005844887346029282,3407,1763260382.8111432,0.5770838856697083,0.0
305.93150305747986,-0.0001245737075805664,,1103.0,308992,0.00011707842350006104,0.00487111508846283,0.00011466973955975845,520.15869140625,,0.0014829616993665695,3419,1763260383.844561,0.5835603475570679,0.0
306.52489018440247,-2.944469451904297e-05,,1103.0,309632,6.957259029150009e-05,-0.00019194930791854858,0.00011428571451688185,1777.74267578125,,-0.002830260433256626,3426,1763260384.4379482,0.581350564956665,0.0
306.74375581741333,-0.06645584106445312,,1103.0,309888,0.0003583598881959915,-0.008153513073921204,0.00011413210449973121,0.0014889822341501713,,0.0006095394492149353,3428,1763260384.6568139,0.6088399291038513,0.0
307.353866815567,,500.0,,310597,,,,,500.0,,3435,1763260385.2669249,,
308.5854277610779,-0.008281469345092773,,1103.0,311936,0.0014727599918842316,-0.006987027823925018,0.00011290322436252609,0.002107449807226658,,0.0061454735696315765,3450,1763260386.4984858,0.5933178067207336,0.0
308.6954896450043,-0.22011661529541016,,1104.0,312064,0.0037845252081751823,0.01079421117901802,0.00011282641935395077,0.0008119489066302776,,0.012131080962717533,3451,1763260386.6085477,0.5184859037399292,0.005859375
309.6207058429718,-5.841255187988281e-06,,1104.0,313088,4.3820589780807495e-05,-0.001485288143157959,0.0001122119792853482,1616.893798828125,,-0.003397630527615547,3462,1763260387.533764,0.5324209928512573,0.0
310.8957431316376,,500.0,,314566,,,,,500.0,,3476,1763260388.8088012,,
311.20388078689575,-0.4053521156311035,,1104.0,314880,0.00033652130514383316,-0.0029418282210826874,0.00011113670916529372,0.0009748073061928153,,0.004273916594684124,3479,1763260389.1169388,0.5601984262466431,0.0
