charts/learning_rate,losses/explained_variance,charts/SPS,losses/old_approx_kl,charts/episodic_length,_timestamp,charts/episodic_return,losses/entropy,_runtime,losses/policy_loss,global_step,_step,losses/value_loss,losses/clipfrac,losses/approx_kl
0.0001064516109181568,0.11113035678863525,842.0,0.00014122109860181808,,1763260495.996723,,0.4547634720802307,417.4526228904724,-0.0008055716753005981,322688,3401,0.0009539357852190733,0.0,4.9435533583164215e-05
0.00010614439088385552,-0.11226511001586914,842.0,-0.0022980161011219025,,1763260496.5173488,,0.5000256896018982,417.97324872016907,-0.001904945820569992,323200,3406,0.0006850363570265472,0.0,0.00025961175560951233
,,,,500.0,1763260496.5559244,500.0,,418.01182436943054,,323311,3407,,,
0.00010537634079810232,0.15233784914016724,843.0,0.009293457493185997,,1763260497.688054,,0.514366626739502,419.14395403862,-0.006305813789367676,324480,3419,0.00568755716085434,0.0,0.00045099668204784393
0.00010491551802260801,0.031839072704315186,843.0,-0.004220781847834587,,1763260498.3614752,,0.537266731262207,419.81737518310547,-0.0060045961290597916,325248,3426,0.0005115563981235027,0.0,0.0004610363394021988
0.00010483871301403269,7.259845733642578e-05,843.0,0.001050299033522606,,1763260498.5102296,,0.5091109871864319,419.9661295413971,0.002588702365756035,325376,3428,1275.1605224609375,0.0,0.00023113936185836792
0.00010437788296258077,-0.15678834915161133,844.0,0.000579148530960083,,1763260499.1939602,,0.48588716983795166,420.6498601436615,0.00035029277205467224,326144,3435,0.0014545544981956482,0.0,0.00017381832003593445
0.00010345622285967693,-0.3854954242706299,845.0,0.0027526961639523506,,1763260500.6235778,,0.44322335720062256,422.0794777870178,0.0024962052702903748,327680,3450,0.0016551744192838669,0.0,0.0007045147940516472
0.00010337941785110161,-0.1020212173461914,845.0,-0.0017796829342842102,,1763260500.73584,,0.449165016412735,422.19174003601074,0.0021003931760787964,327808,3451,0.0002819208020810038,0.0,0.0002840198576450348
0.00010276497778249905,-9.131431579589844e-05,845.0,0.0018372666090726852,,1763260501.687038,,0.4961565434932709,423.14293789863586,-0.00021201372146606445,328832,3462,1937.599609375,0.0,8.189119398593903e-05
,,,,500.0,1763260502.9884572,500.0,,424.44435715675354,,330311,3476,,,
0.00010168970766244456,-0.02428579330444336,846.0,0.003988825716078281,,1763260503.307898,,0.5063678622245789,424.76379799842834,0.0017658546566963196,330624,3479,0.0008437699871137738,0.0,8.371938019990921e-05
0.00010053763253381476,-1.2523524761199951,848.0,0.007135773077607155,,1763260505.0743346,,0.4389445185661316,426.5302345752716,0.008319586515426636,332544,3498,0.0063414908945560455,0.0,0.0001506563276052475
0.00010023041249951348,-0.02783036231994629,848.0,0.00640703272074461,,1763260505.5262783,,0.4771135449409485,426.98217821121216,-0.007636759430170059,333056,3503,0.003960903733968735,0.0,0.00020150374621152878
9.961597243091092e-05,-0.07809197902679443,848.0,-0.0011279825121164322,,1763260506.465601,,0.5130477547645569,427.9215009212494,-0.001570768654346466,334080,3513,0.0012218109332025051,0.0,6.951019167900085e-05
,,,,500.0,1763260507.552949,500.0,,429.00884890556335,,335311,3525,,,
9.815668454393744e-05,-0.139556884765625,850.0,0.0019422275945544243,,1763260508.6958613,,0.4692991077899933,430.15176129341125,0.001381557434797287,336512,3537,0.0038455359172075987,0.0,0.00010830257087945938
9.708141442388296e-05,-0.09468579292297363,851.0,-0.004131149500608444,,1763260510.36459,,0.5487879514694214,431.82048988342285,-0.0008893441408872604,338304,3554,0.00036780216032639146,0.0,8.694827556610107e-05
,,,,500.0,1763260510.3696272,500.0,,431.8255271911621,,338311,3555,,,
9.577572927810252e-05,-0.01668679714202881,852.0,0.0001969560980796814,,1763260512.3594036,,0.4498005509376526,433.81530356407166,-0.0014769434928894043,340480,3576,0.00418676296249032,0.0,1.6475096344947815e-05
9.562211926095188e-05,-0.14178073406219482,852.0,0.0016238437965512276,,1763260512.5889206,,0.47225117683410645,434.0448205471039,-0.003537011332809925,340736,3578,0.0003423562156967819,0.0,0.00028194766491651535
9.546850924380124e-05,0.0948898196220398,852.0,-0.005255649797618389,,1763260512.8158028,,0.44042953848838806,434.27170276641846,0.005936279892921448,340992,3581,0.004960346966981888,0.0,0.0004526926204562187
,,,,500.0,1763260513.5457404,500.0,,435.0016403198242,,341811,3589,,,
,,,,500.0,1763260515.7997832,500.0,,437.25568318367004,,344311,3613,,,
9.293395123677328e-05,0.3208845257759094,854.0,0.0041898759081959724,,1763260516.696835,,0.49502336978912354,438.1527349948883,-0.0029052048921585083,345216,3622,0.00015432192594744265,0.0,0.0001544477418065071
9.18586811167188e-05,-0.3358668088912964,855.0,-0.0021320870146155357,,1763260518.3645425,,0.436337411403656,439.8204424381256,0.0017690509557724,347008,3640,0.0033800466917455196,0.0,9.00542363524437e-05
9.086021600523964e-05,-0.12946152687072754,856.0,0.00012172199785709381,,1763260519.8639026,,0.4287557005882263,441.3198025226593,0.0002383701503276825,348672,3656,0.0010048039257526398,0.0,1.883693039417267e-05
9.009216591948643e-05,0.047796785831451416,857.0,-0.0018684780225157738,,1763260521.0232315,,0.48800474405288696,442.4791314601898,5.446374416351318e-06,349952,3669,0.0038703782483935356,0.0,0.0005041854456067085
8.947772585088387e-05,-0.07135927677154541,858.0,-0.0005327565595507622,,1763260521.9651496,,0.517017126083374,443.42104959487915,0.000337354838848114,350976,3679,0.002776831854134798,0.0,3.5754404962062836e-05
8.924731082515791e-05,6.252527236938477e-05,858.0,-3.4506432712078094e-05,,1763260522.3058953,,0.4585804045200348,443.7617952823639,-0.0010559670627117157,351360,3683,1543.2830810546875,0.0,6.741378456354141e-05
8.917050581658259e-05,0.025085151195526123,858.0,0.00028153788298368454,,1763260522.4524543,,0.4723072648048401,443.90835428237915,0.0010696351528167725,351488,3684,0.003914987668395042,0.0,2.3514963686466217e-05
8.748079562792554e-05,0.042184412479400635,859.0,0.00022671930491924286,,1763260525.0059538,,0.479386568069458,446.4618537425995,-0.0006680209189653397,354304,3711,0.0002865414135158062,0.0,3.974884748458862e-06
8.740399061935022e-05,4.3451786041259766e-05,859.0,-0.0006684679538011551,,1763260525.1206377,,0.5062295794487,446.57653760910034,-0.002200089395046234,354432,3713,149.70684814453125,0.0,4.7421082854270935e-05
8.725038060219958e-05,-0.03148508071899414,860.0,0.006562300957739353,,1763260525.3478885,,0.537344753742218,446.8037884235382,-0.0035448484122753143,354688,3715,0.0006943285698071122,0.0,0.0003546932712197304
,,,,500.0,1763260526.7977414,500.0,,448.2536413669586,,356311,3731,,,
8.60983127495274e-05,0.08769351243972778,861.0,-0.007906255312263966,,1763260527.1026995,,0.5086767673492432,448.5585994720459,-0.009228017181158066,356608,3734,0.0015209299745038152,0.0,0.0009416593238711357
8.479262760374695e-05,0.10323643684387207,862.0,-0.00343268271535635,,1763260529.068835,,0.5040653347969055,450.52473497390747,-0.0023491159081459045,358784,3755,0.00045564828906208277,0.0,0.00016723666340112686
,,,,500.0,1763260530.8371968,500.0,,452.293096780777,,360811,3775,,,
8.333333244081587e-05,-0.1338127851486206,863.0,-0.00020384695380926132,,1763260531.2456195,,0.4764183461666107,452.70151948928833,0.0002627018839120865,361216,3779,0.0005406325799413025,0.0,0.00011001806706190109
8.179723226930946e-05,-0.02136826515197754,864.0,0.003209115006029606,,1763260533.5296926,,0.5009192228317261,454.9855926036835,-0.005177989602088928,363776,3804,0.0005198450526222587,0.001953125,0.0012072166427969933
8.164362225215882e-05,0.007941842079162598,865.0,0.001241873949766159,,1763260533.7510893,,0.5766180753707886,455.2069892883301,-0.0028231479227542877,364032,3807,0.004309014417231083,0.0,6.013549864292145e-05
7.918586925370619e-05,-0.10421299934387207,867.0,0.007511785253882408,,1763260537.4380577,,0.45331937074661255,458.8939576148987,-0.00022047758102416992,368128,3847,0.0014951872872188687,0.0,0.0003733411431312561
7.726574403932318e-05,1.33514404296875e-05,868.0,-0.00040683429688215256,,1763260540.3628714,,0.5241086483001709,461.8187713623047,0.0008684620261192322,371328,3879,1528.219482421875,0.0,2.0339153707027435e-05
,,,,500.0,1763260540.7278793,500.0,,462.18377923965454,,371811,3883,,,
7.69585240050219e-05,1.7583370208740234e-05,869.0,-0.002465791068971157,,1763260540.8063421,,0.509044349193573,462.2622420787811,-0.0015837308019399643,371840,3884,1538.63037109375,0.0,5.621369928121567e-05
7.672810897929594e-05,0.014922797679901123,869.0,-0.0036712735891342163,,1763260541.1378934,,0.5484714508056641,462.5937933921814,-0.0004963036626577377,372224,3887,0.0005602166638709605,0.0,5.93382865190506e-05
7.649769395356998e-05,-0.10358357429504395,869.0,0.002507218159735203,,1763260541.5066538,,0.5396734476089478,462.96255373954773,0.0020023807883262634,372608,3891,0.001269881147891283,0.0,0.00016120169311761856
,,,,500.0,1763260542.084917,500.0,,463.5408170223236,,373311,3898,,,
7.519200880778953e-05,-0.016516566276550293,870.0,-0.0006649922579526901,,1763260543.4602575,,0.5924487113952637,464.91615748405457,-0.0036442801356315613,374784,3912,0.0005004434497095644,0.0,9.553879499435425e-05
7.503840606659651e-05,0.0034961700439453125,870.0,0.0014156028628349304,,1763260543.6839123,,0.5544556379318237,465.13981223106384,-0.0005044788122177124,375040,3915,0.0036961990408599377,0.0,1.6422942280769348e-05
7.42703559808433e-05,0.00014656782150268555,871.0,-0.00012675952166318893,,1763260544.825033,,0.5452112555503845,466.2809329032898,-0.002695586532354355,376320,3928,1916.635986328125,0.0,4.754122346639633e-05
7.327189086936414e-05,-0.0038869380950927734,872.0,0.002818276174366474,,1763260546.296699,,0.566598653793335,467.7525990009308,-0.0010635331273078918,377984,3944,0.004685841500759125,0.0,0.0001455908641219139
7.319508586078882e-05,0.06958174705505371,872.0,0.00011042691767215729,,1763260546.4402704,,0.5797632336616516,467.8961703777313,-0.006155297160148621,378112,3945,0.0012710997834801674,0.0,0.00015852227807044983
7.31182808522135e-05,-0.01265573501586914,872.0,0.0023279478773474693,,1763260546.5522041,,0.5604472160339355,468.00810408592224,-0.013102272525429726,378240,3946,0.0006292617181316018,0.0,0.0006857560947537422
7.265745080076158e-05,-0.044849514961242676,872.0,-0.002385570667684078,,1763260547.2187588,,0.5563353300094604,468.6746587753296,-0.0005562752485275269,379008,3954,0.003727929899469018,0.0,0.00013618078082799911
7.211981574073434e-05,2.5331974029541016e-05,873.0,-1.542177051305771e-05,,1763260548.0303264,,0.5480211973190308,469.4862263202667,0.0040429625660181046,379904,3963,1294.371826171875,0.0,6.760377436876297e-05
7.173579069785774e-05,-0.028607964515686035,873.0,-0.0006527220830321312,,1763260548.6211078,,0.5677708387374878,470.07700777053833,-0.0013690367341041565,380544,3969,0.004525139927864075,0.0,0.00013482104986906052
,,,,500.0,1763260549.6984725,500.0,,471.1543724536896,,381811,3981,,,
7.089093560352921e-05,0.12357747554779053,874.0,-0.0005961880087852478,,1763260549.8824189,,0.5855507254600525,471.33831882476807,-0.0016656182706356049,381952,3983,0.004426229279488325,0.0,0.00018232502043247223
7.004608050920069e-05,0.00010603666305541992,874.0,-0.000499543733894825,,1763260551.1524713,,0.5781267881393433,472.608371257782,-0.001445980742573738,383360,3997,1168.160888671875,0.0,3.309454768896103e-05
,,,,500.0,1763260553.1719954,500.0,,474.6278953552246,,385576,4020,,,
,,,,500.0,1763260556.2672133,500.0,,477.72311329841614,,388957,4059,,,
6.497695721918717e-05,-0.1936335563659668,878.0,0.006261730566620827,,1763260558.8876822,,0.529295027256012,480.3435821533203,-0.01263532042503357,391808,4087,0.0010881712660193443,0.0,0.0006165150552988052
6.474654219346121e-05,-0.22762227058410645,878.0,-0.004623533226549625,,1763260559.2633815,,0.5346651077270508,480.7192814350128,-0.005320504307746887,392192,4091,0.0033274604938924313,0.0,0.00018994417041540146
6.390168709913269e-05,-0.10292601585388184,879.0,0.007359500043094158,,1763260560.5342948,,0.558212161064148,481.99019479751587,0.0012825503945350647,393600,4105,0.003647289704531431,0.0,0.00020117592066526413
6.367127207340673e-05,8.249282836914062e-05,879.0,-0.00039881933480501175,,1763260560.8691323,,0.5738970637321472,482.3250322341919,-0.002894781529903412,393984,4109,1720.220703125,0.0,0.000116775743663311
6.328724703053012e-05,-0.021769285202026367,879.0,0.0015388792380690575,,1763260561.466743,,0.5377036333084106,482.9226429462433,-0.0009175240993499756,394624,4115,0.0025774778332561255,0.0,0.00011250842362642288
6.305683200480416e-05,3.814697265625e-05,880.0,0.006748140789568424,,1763260561.8029072,,0.5917724370956421,483.258807182312,0.0030630193650722504,395008,4119,1286.15869140625,0.0,0.00016187038272619247
6.152073910925537e-05,-0.027921438217163086,881.0,0.0018802843987941742,,1763260564.115183,,0.5777966976165771,485.57108306884766,-0.0006069839000701904,397568,4144,0.002143621677532792,0.0,0.00012284517288208008
6.113671406637877e-05,-0.013542890548706055,881.0,-0.0008409321308135986,,1763260564.7115123,,0.6326274871826172,486.1674122810364,-0.00012236833572387695,398208,4150,0.0010689034825190902,0.0,2.7963891625404358e-05
6.006144394632429e-05,-6.67572021484375e-05,882.0,-0.0040464745834469795,,1763260566.3542752,,0.5201207399368286,487.8101751804352,0.0013282336294651031,400000,4168,1139.4864501953125,0.0,0.00012169312685728073
5.9062978834845126e-05,0.008812665939331055,882.0,-0.002631593495607376,,1763260567.8470447,,0.6082046627998352,489.30294466018677,-0.0007794052362442017,401664,4184,0.0033994074910879135,0.0,4.82853502035141e-05
5.844854240422137e-05,-0.06031465530395508,883.0,4.060566425323486e-05,,1763260568.7801578,,0.5942463278770447,490.2360577583313,-0.007836444303393364,402688,4194,0.001483800238929689,0.0,0.0002766624093055725
5.814132236992009e-05,0.0684003233909607,883.0,0.002074509859085083,,1763260569.2290509,,0.6249856948852539,490.68495082855225,-0.009683243930339813,403200,4199,0.0012756199575960636,0.0,0.0005150921642780304
5.6682027206989005e-05,-4.863739013671875e-05,884.0,0.0004819110035896301,,1763260571.4355857,,0.4976281225681305,492.89148569107056,-0.0007791426032781601,405632,4224,1684.5284423828125,0.0,2.7719885110855103e-05
5.6374807172687724e-05,-5.4001808166503906e-05,884.0,-0.0008929269388318062,,1763260571.9224215,,0.5751315951347351,493.37832140922546,0.0005349218845367432,406144,4229,1287.1102294921875,0.0,3.265310078859329e-05
,,,,500.0,1763260573.2002413,500.0,,494.65614128112793,,407576,4243,,,
5.529954069061205e-05,-0.025523066520690918,885.0,0.0022963713854551315,,1763260573.5282168,,0.5939596891403198,494.98411679267883,0.0006485320627689362,407936,4246,0.0014178281417116523,0.0,4.287250339984894e-05
5.491551564773545e-05,2.5510787963867188e-05,885.0,0.001160687766969204,500.0,1763260574.1244097,500.0,0.6173577308654785,495.5803096294403,0.0007374361157417297,408576,4252,1572.0465087890625,0.0,1.7286278307437897e-05
5.4761905630584806e-05,-0.07725608348846436,886.0,7.746275514364243e-05,,1763260574.3468115,,0.5811527967453003,495.8027114868164,0.000554792582988739,408832,4254,0.0020157264079898596,0.0,4.8852525651454926e-05
5.4685100622009486e-05,0.030965209007263184,886.0,0.006213999353349209,,1763260574.4587994,,0.5435962677001953,495.9146993160248,-0.0009696967899799347,408960,4255,0.000809098593890667,0.0,0.0003003561869263649
,,,,500.0,1763260576.0213196,500.0,,497.477219581604,,410681,4273,,,
5.345622048480436e-05,-0.020798683166503906,886.0,0.00019572023302316666,,1763260576.334909,,0.572430431842804,497.7908089160919,-0.002006182447075844,411008,4276,0.0028249798342585564,0.0,0.00015852134674787521
5.337941547622904e-05,-0.04011201858520508,887.0,0.0006670122966170311,,1763260576.4461207,,0.5663866400718689,497.9020206928253,-0.0036841928958892822,411136,4277,0.0015961478929966688,0.0,0.00024070125073194504
,,,,500.0,1763260576.4641857,500.0,,497.92008566856384,,411181,4278,,,
,,,,500.0,1763260577.3904588,500.0,,498.84635877609253,,412181,4288,,,
5.261136539047584e-05,-0.09102654457092285,887.0,0.0004949169233441353,,1763260577.6053975,,0.5733461380004883,499.061297416687,-9.150430560112e-05,412416,4290,0.002665646141394973,0.0,1.1674128472805023e-05
5.2457759011304006e-05,-0.005287885665893555,887.0,-0.000424128957092762,,1763260577.8630075,,0.5923832654953003,499.31890749931335,-0.0069842953234910965,412672,4292,0.0005963449948467314,0.0,0.0002251146361231804
5.122887887409888e-05,0.014707207679748535,888.0,-0.0007184967398643494,,1763260579.7007372,,0.5598713159561157,501.15663719177246,-0.0026939697563648224,414720,4314,0.0012135974830016494,0.0,9.454973042011261e-05
5.107526885694824e-05,0.10668331384658813,888.0,-8.626841008663177e-05,,1763260579.9696856,,0.5466282367706299,501.42558550834656,-0.00046059489250183105,414976,4318,0.0026197992265224457,0.0,9.92603600025177e-06
,,,,12.0,1763260582.174521,12.0,,503.63042092323303,,417436,4346,,,
4.86175122205168e-05,0.001822829246520996,890.0,0.003233155235648155,,1763260583.6709816,,0.45738545060157776,505.12688159942627,6.281863898038864e-05,419072,4366,1343.00927734375,0.0,4.0590763092041016e-05
4.846390220336616e-05,7.236003875732422e-05,890.0,-0.0011582281440496445,,1763260583.9026194,,0.4986630976200104,505.3585193157196,0.001993246376514435,419328,4372,0.018454892560839653,0.0,1.9526109099388123e-05
4.815668216906488e-05,-0.10390150547027588,890.0,5.3318217396736145e-06,,1763260584.396418,,0.5042147040367126,505.8523180484772,0.00010593235492706299,419840,4377,0.013055778108537197,0.0,1.257285475730896e-07
,,,,500.0,1763260584.420686,500.0,,505.8765859603882,,419896,4378,,,
4.761904710903764e-05,-0.02326345443725586,890.0,0.002086854539811611,,1763260585.2204788,,0.5987662076950073,506.67637872695923,-0.0007214806973934174,420736,4387,0.007567438296973705,0.0,6.30384311079979e-05
4.7081412049010396e-05,-0.12627577781677246,891.0,0.0003471663221716881,,1763260586.0058854,,0.5415521264076233,507.4617853164673,0.0003546960651874542,421632,4396,0.007113584317266941,0.0,2.3684464395046234e-05
4.608295057551004e-05,0.11745089292526245,891.0,-0.0003860192373394966,,1763260587.5386035,,0.5570778846740723,508.9945034980774,-0.0011849626898765564,423296,4413,0.0022203554399311543,0.0,8.189212530851364e-05
,,,,500.0,1763260587.6899722,500.0,,509.14587211608887,,423541,4415,,,
4.347158392192796e-05,8.988380432128906e-05,893.0,-0.0008407868444919586,,1763260591.5398967,,0.5385119915008545,512.9957966804504,-4.690885543823242e-05,427648,4456,748.0087890625,0.0,5.964189767837524e-06
4.2626728827599436e-05,0.0005171895027160645,894.0,0.0005854424089193344,,1763260592.8022485,,0.4785839021205902,514.258148431778,-0.000950738787651062,429056,4470,1578.0537109375,0.0,1.1395663022994995e-05
4.2089093767572194e-05,-0.1472008228302002,894.0,-0.00010902062058448792,,1763260593.6175823,,0.5172140002250671,515.0734822750092,-0.0034109577536582947,429952,4478,0.0016160850645974278,0.0,0.0001638941466808319
4.2012288758996874e-05,0.00014400482177734375,894.0,0.00014500413089990616,,1763260593.7315116,,0.5956801176071167,515.1874115467072,-0.0004481300711631775,430080,4480,1485.6185302734375,0.0,9.844079613685608e-07
4.124423867324367e-05,-0.18130886554718018,895.0,0.0006906203925609589,,1763260594.8804069,,0.5405131578445435,516.336306810379,0.00033911317586898804,431360,4492,0.0016799941658973694,0.0,1.479126513004303e-05
4.101382364751771e-05,0.15921002626419067,895.0,-0.0012609679251909256,,1763260595.2169669,,0.5161911845207214,516.6728668212891,-0.0001127198338508606,431744,4496,0.002839284483343363,0.0,2.6479363441467285e-05
4.086021363036707e-05,0.3360669016838074,895.0,0.0030788835138082504,,1763260595.4391837,,0.5136124491691589,516.8950836658478,-0.007307082414627075,432000,4498,0.0009523723274469376,0.0,0.00018594786524772644
3.955453212256543e-05,0.3098894953727722,896.0,-9.720399975776672e-05,,1763260597.4043672,,0.5270503163337708,518.860267162323,-0.0015805363655090332,434176,4520,0.0021655349992215633,0.0,5.026720464229584e-05
3.940092210541479e-05,-0.0035872459411621094,896.0,-0.0018346989527344704,,1763260597.6582625,,0.5440055727958679,519.1141624450684,-0.0008070701733231544,434432,4522,0.0010243377182632685,0.0,9.161420166492462e-06
3.932411709683947e-05,-0.0003383159637451172,896.0,0.0010932739824056625,,1763260597.7719219,,0.5672844648361206,519.2278218269348,0.00022680684924125671,434560,4524,1387.585693359375,0.0,2.2197142243385315e-05
3.924731208826415e-05,-4.1690897941589355,896.0,0.0008820546790957451,,1763260597.8820384,,0.4668266177177429,519.3379383087158,-0.0005692616105079651,434688,4525,0.006686654407531023,0.0,0.00023400131613016129
3.909370207111351e-05,-0.028080105781555176,896.0,0.0007830644026398659,,1763260598.1055903,,0.5543330311775208,519.5614902973175,-0.0003704763948917389,434944,4527,0.0010622241534292698,0.0,0.00014390330761671066
3.886328704538755e-05,-0.17197704315185547,896.0,0.0016805659979581833,,1763260598.4418318,,0.5414997339248657,519.8977317810059,0.0007369332015514374,435328,4531,0.0014147103065624833,0.0,2.9653310775756836e-05
,,,,500.0,1763260598.5847416,500.0,,520.0406415462494,,435541,4533,,,
3.870967702823691e-05,0.00010639429092407227,896.0,0.00032851751893758774,,1763260598.7028983,,0.5744153261184692,520.1587982177734,-0.00029399245977401733,435584,4534,1564.990478515625,0.0,1.4332123100757599e-05
3.7403995520435274e-05,0.1802540421485901,897.0,-3.945082426071167e-06,,1763260600.6365826,,0.5831607580184937,522.0924825668335,-0.00031802989542484283,437760,4555,0.0022850355599075556,0.0,2.2919848561286926e-05
3.725038550328463e-05,0.007541239261627197,897.0,0.00012861937284469604,,1763260600.8930342,,0.5511173605918884,522.348934173584,-0.0033895447850227356,438016,4557,0.0009946738136932254,0.0,6.889179348945618e-05
3.694316546898335e-05,-0.16073942184448242,897.0,-8.490774780511856e-05,,1763260601.3421824,,0.5443990230560303,522.7980823516846,-0.0006566308438777924,438528,4562,0.0009756311774253845,0.0,0.00015677232295274734
3.609831037465483e-05,0.07574623823165894,898.0,-0.00024077016860246658,,1763260602.605863,,0.5570114254951477,524.061763048172,0.0005197562277317047,439936,4576,0.0005741019267588854,0.0,2.3514963686466217e-05
3.387096876394935e-05,-1.2278556823730469e-05,899.0,-0.0006758598610758781,,1763260605.993667,,0.48194921016693115,527.4495668411255,-0.0006312578916549683,443648,4613,787.27978515625,0.0,4.806648939847946e-05
,,,,500.0,1763260607.185977,500.0,,528.6418769359589,,445041,4626,,,
3.2488478609593585e-05,0.011711716651916504,900.0,-0.0003857128322124481,,1763260608.0800328,,0.5606878399848938,529.5359327793121,-0.000825732946395874,445952,4635,0.0008135263342410326,0.0,5.8691948652267456e-05
,,,,500.0,1763260608.5611641,500.0,,530.0170640945435,,446541,4641,,,
3.1950843549566343e-05,0.05012989044189453,901.0,-0.00014079734683036804,,1763260608.8669615,,0.5158243775367737,530.3228614330292,-0.002712748944759369,446848,4644,0.0009957243455573916,0.0,2.9044225811958313e-05
,,,,500.0,1763260610.4135003,500.0,,531.8694002628326,,448541,4661,,,
,,,,500.0,1763260611.7373931,500.0,,533.193293094635,,450041,4675,,,
2.9109063689247705e-05,-0.00011920928955078125,902.0,0.0014013554900884628,,1763260613.2214084,,0.5584641695022583,534.6773083209991,-0.00046022050082683563,451584,4691,1622.9443359375,0.0,2.201646566390991e-06
2.79569885606179e-05,-0.27994656562805176,903.0,-0.001120016910135746,,1763260614.949399,,0.463153213262558,536.405298948288,0.00173872709274292,453504,4709,0.0009201441425830126,0.0,4.2815692722797394e-05
2.7726575353881344e-05,0.027172207832336426,903.0,0.0010592667385935783,,1763260615.319955,,0.5240041017532349,536.7758550643921,0.0009115375578403473,453888,4713,0.0016535231843590736,0.0,3.0887313187122345e-05
2.6190477001364343e-05,-0.5340101718902588,904.0,-0.0010999077931046486,,1763260617.6218698,,0.49911263585090637,539.0777697563171,-6.031990051269531e-05,456448,4738,0.0015081093879416585,0.0,1.2765638530254364e-05
,,,,500.0,1763260617.6552267,500.0,,539.1111266613007,,456541,4739,,,
2.6036866984213702e-05,-0.14180028438568115,904.0,-0.00018052291125059128,,1763260617.8459525,,0.5107526779174805,539.3018524646759,-2.345070242881775e-06,456704,4741,0.0020846854895353317,0.0,1.6791746020317078e-06
2.5883256967063062e-05,-0.19873452186584473,904.0,0.0011291364207863808,,1763260618.065038,,0.5629451870918274,539.5209379196167,-0.0023016277700662613,456960,4743,0.0009315712377429008,0.0,4.7081150114536285e-05
,,,,500.0,1763260619.0169234,500.0,,540.472823381424,,458041,4754,,,
2.41167435888201e-05,-0.005405426025390625,905.0,0.00021723657846450806,,1763260620.7558727,,0.5617884397506714,542.2117726802826,-0.00029115378856658936,459904,4772,0.0014234866248443723,0.0,2.0209699869155884e-06
2.3271888494491577e-05,-0.14252865314483643,906.0,0.0008902251720428467,,1763260622.0274734,,0.5138062238693237,543.4833734035492,-0.0003500021994113922,461312,4786,0.0018312038155272603,0.0,1.3833865523338318e-05
2.319508530490566e-05,-0.1505364179611206,906.0,-0.0006598038598895073,,1763260622.139065,,0.5436998009681702,543.5949649810791,-0.0005121789872646332,461440,4787,0.0010316180996596813,0.0,3.234483301639557e-06
,,,,500.0,1763260622.1753323,500.0,,543.6312322616577,,461541,4788,,,
2.265745024487842e-05,0.033715248107910156,906.0,-9.330734610557556e-05,,1763260622.9628513,,0.5281417369842529,544.4187512397766,-0.00026629120111465454,462336,4796,0.001180018880404532,0.0,2.133287489414215e-05
2.2503840227727778e-05,0.00027191638946533203,906.0,-0.0010616537183523178,,1763260623.185581,,0.4988500773906708,544.641480922699,4.406273365020752e-05,462592,4799,1286.24462890625,0.0,7.377937436103821e-06
2.2043010176275857e-05,-0.12342095375061035,906.0,-0.0015979697927832603,,1763260623.8886404,,0.5201613903045654,545.3445403575897,-0.000799085944890976,463360,4806,0.0013480603229254484,0.0,7.1069225668907166e-06
2.1889400159125216e-05,-3.123283386230469e-05,906.0,0.00025616027414798737,,1763260624.1132286,,0.567605197429657,545.5691285133362,-0.0004037097096443176,463616,4809,1075.681396484375,0.0,1.8998980522155762e-06
,,,,500.0,1763260624.4613101,500.0,,545.9172101020813,,464041,4813,,,
1.9278033505543135e-05,-0.04311060905456543,908.0,9.121373295783997e-06,,1763260628.0402102,,0.5531328916549683,549.496110200882,0.0005578845739364624,467968,4851,0.0009140524198301136,0.0,1.2256205081939697e-05
,,,,500.0,1763260628.0671608,500.0,,549.523060798645,,468041,4852,,,
1.8817203454091214e-05,-0.37729358673095703,908.0,0.00011104345321655273,,1763260628.7085934,,0.5337131023406982,550.1644933223724,0.0003937799483537674,468736,4859,0.002348888199776411,0.0,4.498288035392761e-06
1.8279570213053375e-05,3.403425216674805e-05,909.0,-0.00020383577793836594,,1763260629.5194104,,0.5374716520309448,550.9753103256226,0.0008169859647750854,469632,4868,1564.11767578125,0.0,2.8228387236595154e-06
1.7895545170176774e-05,-0.13471519947052002,909.0,-0.003024500794708729,,1763260630.1144273,,0.557991623878479,551.5703272819519,-0.0027227476239204407,470272,4874,0.0024561453610658646,0.0,5.875434726476669e-05
1.7665130144450814e-05,-0.00013744831085205078,909.0,-0.00045813899487257004,,1763260630.4486394,,0.5743539333343506,551.904539346695,0.0001062154769897461,470656,4878,132.69650268554688,0.0,5.920417606830597e-06
,,,,500.0,1763260630.7844298,500.0,,552.2403297424316,,471041,4882,,,
1.5437788533745334e-05,0.15730386972427368,910.0,0.0005687670782208443,,1763260633.7966647,,0.5508286952972412,555.2525646686554,8.062273263931274e-05,474368,4915,0.001760169048793614,0.0,2.0274892449378967e-06
1.5130568499444053e-05,-0.02012312412261963,910.0,0.0002779420465230942,,1763260634.2853806,,0.5231032967567444,555.7412805557251,0.0003796294331550598,474880,4920,0.0022371450904756784,0.0,2.0582228899002075e-06
,,,,500.0,1763260635.3420033,500.0,,556.7979032993317,,476071,4932,,,
1.4362519323185552e-05,-4.5180320739746094e-05,911.0,-2.8701499104499817e-05,,1763260635.439125,,0.5111958980560303,556.8950250148773,-5.275756120681763e-05,476160,4933,1127.926025390625,0.0,3.725290298461914e-08
