charts/learning_rate,charts/episodic_return,losses/clipfrac,losses/policy_loss,_runtime,global_step,_timestamp,losses/entropy,charts/episodic_length,losses/value_loss,losses/approx_kl,charts/SPS,losses/explained_variance,_step,losses/old_approx_kl
0.0002025345602305606,,0.0,-0.011769484728574753,174.07864570617676,162560,1763260251.9837108,0.5552242994308472,,0.00146940303966403,0.0019605951383709908,1098.0,0.019996821880340576,1877,-2.9916875064373016e-05
0.00020199692517053336,,0.0,0.0018872544169425964,174.8817641735077,163456,1763260252.7868292,0.4935991168022156,,0.0009961080504581332,0.00013389158993959427,1098.0,0.10003966093063354,1886,-0.0061459532007575035
0.00020145929011050612,,0.0,-0.004382273182272911,175.71381092071533,164352,1763260253.618876,0.5514549016952515,,0.009152698330581188,0.0004601282998919487,1098.0,-0.045450806617736816,1895,0.004900348372757435
,252.0,,,176.36078524589539,165069,1763260254.2658503,,252.0,,,,,1903,
0.00020084485004190356,,0.0,0.00357123464345932,176.69125318527222,165376,1763260254.5963182,0.5728318691253662,,0.00495530478656292,0.00019228365272283554,1097.0,-0.027882695198059082,1906,-0.006524239666759968
,500.0,,,177.73675203323364,166569,1763260255.641817,,500.0,,,,,1918,
0.00019999999494757503,,0.0,-0.0012441352009773254,177.9422745704651,166784,1763260255.8473396,0.5225962400436401,,0.009968684986233711,4.123896360397339e-05,1097.0,-0.1092226505279541,1920,-0.0007849689573049545
0.00019846389477606863,,0.0,-9.551458060741425e-05,180.21551966667175,169344,1763260258.1205847,0.4775245785713196,,0.0009169992408715189,2.1967105567455292e-05,1098.0,0.005125284194946289,1945,-0.0043679503723979
0.00019761905423365533,,0.0,-0.0011911354959011078,181.48986673355103,170752,1763260259.3949318,0.5026741623878479,,0.008338932879269123,6.53732568025589e-05,1098.0,0.005167186260223389,1959,0.0014263074845075607
0.0001967741991393268,,0.0,0.0021008923649787903,182.73868203163147,172160,1763260260.643747,0.48320215940475464,,730.22119140625,0.0005403505638241768,1098.0,1.627206802368164e-05,1973,-0.006235147826373577
0.0001960061490535736,,0.0,0.007244430482387543,183.86697363853455,173440,1763260261.7720387,0.5143327713012695,,0.0013163435505703092,0.0015177270397543907,1098.0,-0.04002988338470459,1985,-0.0007860166952013969
,500.0,,,184.34838366508484,174069,1763260262.2534487,,500.0,,,,,1991,
0.00019500768394209445,,0.0,0.003007061779499054,185.3429398536682,175104,1763260263.248005,0.5536935925483704,,1223.663818359375,0.00031074974685907364,1099.0,-8.630752563476562e-05,2002,0.005922202952206135
0.00019470046390779316,,0.0,-0.0066124871373176575,185.8164360523224,175616,1763260263.721501,0.5104566812515259,,1671.752685546875,0.0005021747201681137,1099.0,-0.00022304058074951172,2007,-0.005504310131072998
,500.0,,,186.6111843585968,176569,1763260264.5162494,,500.0,,,,,2016,
0.00019393241382203996,,0.0,0.012442551553249359,186.959979057312,176896,1763260264.865044,0.5369071960449219,,0.0016416996950283647,0.0015536081045866013,1099.0,-0.3409334421157837,2019,0.004755338653922081
0.00019362519378773868,,0.0,-0.00836065411567688,187.39857244491577,177408,1763260265.3036375,0.508905291557312,,0.0014427658170461655,0.00041090697050094604,1099.0,-0.01876842975616455,2024,0.0016849767416715622
0.00019347158377058804,,0.0,0.0012397095561027527,187.62177348136902,177664,1763260265.5268385,0.5107760429382324,,1014.576904296875,0.0003180336207151413,1099.0,0.0002664923667907715,2027,-0.004274435341358185
0.0001933179737534374,,0.0,-0.015291789546608925,187.8715784549713,177920,1763260265.7766435,0.5309333801269531,,0.0015105222119018435,0.0012981826439499855,1099.0,0.028826355934143066,2029,0.019412443041801453
0.00019301075371913612,,0.0,0.001451924443244934,188.3148262500763,178432,1763260266.2198913,0.5027116537094116,,0.0009196415194310248,0.0005268724635243416,1099.0,0.0069547295570373535,2034,-0.0005746977403759956
,500.0,,,189.26920580863953,179569,1763260267.1742709,,500.0,,,,,2045,
0.00019201228860765696,,0.00390625,-0.010478585958480835,189.805734872818,180096,1763260267.7108,0.4566968083381653,,1764.6458740234375,0.0015395870432257652,1099.0,0.0004253983497619629,2051,0.0014523649588227272
0.00019193548359908164,,0.0,-0.0008993670344352722,189.9309320449829,180224,1763260267.835997,0.5130115151405334,,0.007363746874034405,1.4076940715312958e-05,1099.0,-0.05561685562133789,2052,0.0011084163561463356
,500.0,,,191.52857112884521,182069,1763260269.4336362,,500.0,,,,,2070,
0.00019047618843615055,,0.0,0.0014107488095760345,192.0915699005127,182656,1763260269.996635,0.46848174929618835,,1296.05322265625,2.8036534786224365e-05,1099.0,-2.7060508728027344e-05,2076,0.0011449046432971954
0.00018940091831609607,,0.0,0.0047632865607738495,193.66662883758545,184448,1763260271.571694,0.4204437732696533,,0.000384937331546098,0.00046288594603538513,1100.0,-0.023403167724609375,2093,0.00189153291285038
,500.0,,,193.7070450782776,184569,1763260271.6121101,,500.0,,,,,2094,
0.00018794162315316498,,0.0,-0.010258542373776436,195.82217144966125,186880,1763260273.7272365,0.396405965089798,,0.0010979316430166364,0.0012954436242580414,1100.0,-0.03148818016052246,2117,-0.00034701451659202576
0.0001864823279902339,,0.0,0.0004642736166715622,197.9862096309662,189312,1763260275.8912747,0.4183858036994934,,0.00782674178481102,0.0011120103299617767,1100.0,-0.00567173957824707,2141,0.002098996192216873
0.00018617510795593262,,0.0,-0.0006724298000335693,198.46171379089355,189824,1763260276.3667789,0.46922236680984497,,0.00033542426535859704,0.0002002166584134102,1100.0,-0.05283796787261963,2146,-0.0006529716774821281
0.00018609831749927253,,0.0,0.004910933785140514,198.57123136520386,189952,1763260276.4762964,0.4999450445175171,,7.049998384900391e-05,0.0008448716253042221,1100.0,0.001793980598449707,2147,0.0006837546825408936
,500.0,,,198.6103892326355,190069,1763260276.5154543,,500.0,,,,,2148,
0.0001856374874478206,,0.001953125,-0.011707611382007599,199.2652747631073,190720,1763260277.1703398,0.42335960268974304,,0.007761474698781967,0.002789068967103958,1100.0,-0.022319555282592773,2155,-0.021989356726408005
0.00018456221732776612,,0.0,0.0015592612326145172,200.84295558929443,192512,1763260278.7480206,0.4375617206096649,,0.0002486490993760526,0.00038010720163583755,1101.0,0.026546120643615723,2172,0.0023748399689793587
0.00018379416724201292,,0.0,-0.0007587149739265442,201.9816448688507,193792,1763260279.88671,0.385746031999588,,0.007423193659633398,0.0008551226928830147,1101.0,-0.1311359405517578,2185,-0.0038541154935956
0.000183333337190561,,0.0,-0.0026215054094791412,202.67908883094788,194560,1763260280.584154,0.38906294107437134,,0.00033084003371186554,0.00027402210980653763,1101.0,0.0966539978981018,2192,-0.006735307164490223
0.00018302611715625972,,0.0,0.00485464371740818,203.12320733070374,195072,1763260281.0282724,0.40097638964653015,,1926.9525146484375,8.514337241649628e-05,1101.0,5.9485435485839844e-05,2198,-0.004350895062088966
0.0001829493121476844,,0.0,0.00102175772190094,203.23257780075073,195200,1763260281.1376429,0.36268746852874756,,0.007890797220170498,0.0001904517412185669,1101.0,-0.002258777618408203,2199,-0.005716877058148384
0.0001821812620619312,,0.01953125,-0.0016318708658218384,204.39505577087402,196480,1763260282.3001208,0.3978425860404968,,0.000465008313767612,0.004987075924873352,1101.0,-0.05756723880767822,2211,-0.0203105341643095
0.00018202765204478055,,0.0,-0.0034047849476337433,204.63210582733154,196736,1763260282.537171,0.34501203894615173,,0.0058320509269833565,9.811017662286758e-05,1101.0,-0.032242774963378906,2214,-2.5113113224506378e-05
0.00018164362700190395,,0.0,-0.0021315384656190872,205.18418788909912,197376,1763260283.089253,0.4236027002334595,,0.0010166401043534279,0.0004209354519844055,1101.0,-0.03381454944610596,2220,0.010869000107049942
0.0001814900169847533,,0.0,-0.004677910357713699,205.40617609024048,197632,1763260283.3112411,0.47466132044792175,,1663.28857421875,0.0017509711906313896,1101.0,-9.298324584960938e-06,2223,-0.005973911844193935
0.00018133640696760267,,0.0,-0.0006079114973545074,205.66186237335205,197888,1763260283.5669274,0.4322766363620758,,0.0012091246899217367,0.0003675157204270363,1101.0,0.010564267635345459,2225,-0.00030750129371881485
0.00018125960195902735,,0.0,-0.003074638545513153,205.77024483680725,198016,1763260283.67531,0.4702049493789673,,0.00045445255818776786,5.494058132171631e-05,1101.0,-0.027463555335998535,2226,-0.002106713131070137
,500.0,,,205.79155111312866,198069,1763260283.6966162,,500.0,,,,,2227,
0.00018095238192472607,,0.0,-0.001324240118265152,206.2107617855072,198528,1763260284.1158268,0.49293941259384155,,0.00048015249194577336,2.6139430701732635e-05,1101.0,0.006019473075866699,2231,-0.0003603743389248848
0.0001807219668990001,,0.015625,-0.02365078777074814,206.60628294944763,198912,1763260284.511348,0.41671016812324524,,0.001320424722507596,0.00767932552844286,1101.0,0.02308797836303711,2235,0.021664025261998177
0.0001803379418561235,,0.0,-0.00717581994831562,207.1569709777832,199552,1763260285.062036,0.4003714621067047,,0.00043183984234929085,0.0007129767909646034,1101.0,-0.028803706169128418,2241,0.0018003666773438454
0.0001799539168132469,,0.0,0.0015577096492052078,207.73884654045105,200192,1763260285.6439116,0.42737123370170593,,152.6660919189453,1.2067146599292755e-05,1101.0,-2.7179718017578125e-05,2248,-0.0002579903230071068
0.00017980030679609627,,0.0,-0.0026471875607967377,207.95787525177002,200448,1763260285.8629403,0.5002241730690002,,0.0005695472937077284,0.0005559707060456276,1101.0,0.05269885063171387,2250,0.014181979931890965
0.00017964669677894562,,0.001953125,-0.01815548539161682,208.17925715446472,200704,1763260286.0843222,0.5076804757118225,,0.013875624164938927,0.0030002184212207794,1101.0,-0.14255213737487793,2253,-0.012983430176973343
0.00017849462165031582,,0.0,-0.0004437863826751709,209.89868712425232,202624,1763260287.8037522,0.46977663040161133,,1559.37060546875,1.8349848687648773e-05,1102.0,-4.220008850097656e-05,2272,0.0006227428093552589
0.00017795698659028858,,0.0,-0.00042837485671043396,210.66609835624695,203520,1763260288.5711634,0.43173733353614807,,0.00036742485826835036,3.607757389545441e-05,1102.0,-0.015542030334472656,2280,0.0014106836169958115
0.00017703532648738474,,0.0,-0.00971568375825882,212.05186796188354,205056,1763260289.956933,0.45809832215309143,,0.00024825820582918823,0.0005732690915465355,1102.0,0.0034511685371398926,2295,-0.01265780720859766
0.0001768817164702341,,0.0,-0.01638617180287838,212.2749502658844,205312,1763260290.1800153,0.4702650308609009,,0.0066906968131661415,0.0009270878508687019,1102.0,-0.004459261894226074,2298,0.003025366924703121
,500.0,,,213.33388257026672,206569,1763260291.2389476,,500.0,,,,,2310,
0.00017603686137590557,,0.0,-0.003861472010612488,213.5200707912445,206720,1763260291.4251359,0.38632333278656006,,0.008638467639684677,0.00012458860874176025,1102.0,-0.029093265533447266,2312,0.00144268199801445
0.00017565283633302897,,0.0,0.000353202223777771,214.10798525810242,207360,1763260292.0130503,0.4673396348953247,,0.001309733372181654,0.0005157841369509697,1102.0,0.005221009254455566,2318,-0.005663967691361904
0.000175422421307303,,0.0,-0.004316631704568863,214.44104075431824,207744,1763260292.3461058,0.4348011314868927,,0.006596070248633623,0.0005333283916115761,1102.0,0.00786435604095459,2322,0.005650975741446018
0.00017526881129015237,,0.0,-0.003244798630475998,214.66054725646973,208000,1763260292.5656123,0.44508594274520874,,0.0003281687095295638,0.0003360910341143608,1102.0,0.022866666316986084,2324,-0.007317620329558849
0.0001749615912558511,,0.0,0.006223954260349274,215.13872480392456,208512,1763260293.0437899,0.46437594294548035,,0.0003528667730279267,0.00027675554156303406,1102.0,0.03511077165603638,2329,-0.002018798142671585
0.00017434715118724853,,0.0,-0.005735583603382111,216.09169554710388,209536,1763260293.9967606,0.4351722002029419,,0.0004328484646975994,0.00019299425184726715,1102.0,-0.00694429874420166,2339,0.005159793421626091
0.0001741167507134378,,0.02734375,0.007965176366269588,216.42658233642578,209920,1763260294.3316474,0.47850504517555237,,0.0009681640658527613,0.007293377071619034,1102.0,-0.029706239700317383,2343,0.03701511397957802
0.00017380953067913651,,0.0,-0.0028586983680725098,216.86795806884766,210432,1763260294.7730231,0.48779577016830444,,0.0009169615805149078,0.001376182772219181,1102.0,0.018285810947418213,2348,0.0157209113240242
,500.0,,,217.38623213768005,211069,1763260295.2912972,,500.0,,,,,2354,
0.00017288787057623267,,0.0,-0.005925443023443222,218.26829195022583,211968,1763260296.173357,0.5124829411506653,,0.00043080150499008596,0.00048118550330400467,1102.0,0.0010856986045837402,2363,-0.003835120238363743
,500.0,,,220.55784058570862,214569,1763260298.4629056,,500.0,,,,,2389,
,500.0,,,220.9955279827118,215069,1763260298.900593,,500.0,,,,,2394,
0.00016904762014746666,,0.0,-0.0058511532843112946,223.95721292495728,218368,1763260301.862278,0.513490617275238,,0.0008746797102503479,0.0017696795985102654,1103.0,0.0017151236534118652,2426,-0.002831573598086834
0.0001688172051217407,,0.0,-0.0021939799189567566,224.31678771972656,218752,1763260302.2218528,0.5338643193244934,,0.007394935470074415,0.0007518017664551735,1103.0,-0.023557662963867188,2430,0.004991359077394009
0.0001676651299931109,,0.00390625,-0.014344453811645508,225.99969720840454,220672,1763260303.9047623,0.48220235109329224,,936.3900756835938,0.0015872931107878685,1103.0,3.4928321838378906e-05,2449,-0.012129639275372028
0.00016666666488163173,,0.0,-0.0004321075975894928,227.50028014183044,222336,1763260305.4053452,0.45515957474708557,,0.0011180759174749255,0.000602109357714653,1103.0,0.0028439760208129883,2465,-0.0008854307234287262
0.00016505375970155,,0.0,0.0036978349089622498,229.8964831829071,225024,1763260307.8015482,0.4720628559589386,,0.00029604622977785766,0.0006592748686671257,1103.0,0.0436972975730896,2491,-0.003357737325131893
0.0001649769546929747,,0.0,-0.0008782148361206055,230.00707936286926,225152,1763260307.9121444,0.4823355972766876,,830.9442138671875,9.065493941307068e-05,1103.0,4.45246696472168e-05,2493,0.003967830911278725
0.00016413209959864616,,0.005859375,-0.012156620621681213,231.2474229335785,226560,1763260309.152488,0.4692986309528351,,0.0001728811184875667,0.0021453313529491425,1104.0,0.022271811962127686,2506,-0.001231139525771141
0.00016367126954719424,,0.005859375,-0.012150436639785767,231.93775391578674,227328,1763260309.842819,0.4153968393802643,,0.0021931815426796675,0.002897735685110092,1104.0,-0.05833721160888672,2514,-0.00271453894674778
0.00016359446453861892,,0.0,0.003122221678495407,232.04714584350586,227456,1763260309.952211,0.4053485691547394,,0.0005441678804345429,0.0002833353355526924,1104.0,-0.025220870971679688,2515,-0.0002579567953944206
0.00016328724450431764,,0.0,0.004224814474582672,232.48884630203247,227968,1763260310.3939114,0.37384915351867676,,0.00030868779867887497,0.0010400917381048203,1104.0,-0.04669773578643799,2520,0.003784453496336937
0.00016251919441856444,,0.0,-0.00797148048877716,233.64662623405457,229248,1763260311.5516913,0.4690774083137512,,0.005272757261991501,0.002306310459971428,1104.0,0.03212684392929077,2533,0.003573985770344734
0.00016205837891902775,,0.0,0.0013949237763881683,234.3164894580841,230016,1763260312.2215545,0.464999258518219,,0.00037636919296346605,0.0002017039805650711,1104.0,-0.03301501274108887,2540,-0.003340255469083786
0.00016167435387615114,,0.0,0.003464873880147934,234.90313625335693,230656,1763260312.8082013,0.49818384647369385,,1013.2012939453125,0.00021556485444307327,1104.0,-7.414817810058594e-05,2547,0.006689329631626606
,500.0,,,236.98573899269104,233069,1763260314.890804,,500.0,,,,,2570,
0.00016021505871322006,,0.0,0.008391529321670532,237.05958604812622,233088,1763260314.964651,0.4616696238517761,,1811.4332275390625,0.0005266293883323669,1104.0,4.26173210144043e-05,2571,0.004608906805515289
0.00015990783867891878,,0.0,0.0018813684582710266,237.49932503700256,233600,1763260315.40439,0.5698301196098328,,1829.478515625,6.994232535362244e-05,1104.0,-1.7404556274414062e-05,2576,-0.00013487599790096283
0.00015983103367034346,,0.0,-0.003515094518661499,237.61025047302246,233728,1763260315.5153155,0.5419040322303772,,0.007592921610921621,0.00022318679839372635,1104.0,-0.001437544822692871,2577,0.0022302670404314995
0.00015791090845596045,,0.0,-0.0008983314037322998,240.47861337661743,236928,1763260318.3836784,0.47838103771209717,,0.0009776457445695996,0.00016328506171703339,1104.0,-0.05569469928741455,2608,-0.004599917680025101
,500.0,,,240.5937361717224,237069,1763260318.4988012,,500.0,,,,,2610,
0.00015660522331018,,0.0,-0.0125957690179348,242.4270191192627,239104,1763260320.3320842,0.5366316437721252,,1613.3533935546875,0.0005257492884993553,1104.0,3.641843795776367e-05,2630,-0.005456485785543919
0.0001562211982673034,,0.001953125,-0.025358594954013824,242.97793221473694,239744,1763260320.8829973,0.4689311683177948,,0.009394348599016666,0.0032978886738419533,1105.0,-0.04710686206817627,2636,0.007741413079202175
0.00015560675819870085,,0.0,-0.0013903342187404633,243.89369893074036,240768,1763260321.798764,0.6049482226371765,,0.00623799255117774,0.0010303221642971039,1105.0,-0.02145695686340332,2646,0.008804980665445328
0.00015552995319012552,,0.0,0.007836900651454926,244.00206542015076,240896,1763260321.9071305,0.5593207478523254,,0.0008731868001632392,0.0006322646513581276,1105.0,0.025861263275146484,2647,-0.0056421151384711266
0.0001554531481815502,,0.0,-0.005169552750885487,244.14743614196777,241024,1763260322.0525012,0.5571125149726868,,0.00026366329984739423,0.0023033758625388145,1105.0,0.051573336124420166,2648,-0.0132880425080657
,500.0,,,245.8774049282074,243069,1763260323.78247,,500.0,,,,,2668,
,500.0,,,246.34900450706482,243569,1763260324.2540696,,500.0,,,,,2673,
,500.0,,,247.25705862045288,244569,1763260325.1621237,,500.0,,,,,2683,
0.00015307219291571528,,0.001953125,-0.006598670035600662,247.6677441596985,244992,1763260325.5728092,0.4617961049079895,,0.00032754710991866887,0.00135846808552742,1105.0,-0.013472557067871094,2687,-0.0014796387404203415
0.00015299538790713996,,0.0,0.0019095800817012787,247.77955603599548,245120,1763260325.684621,0.5101656913757324,,1222.2781982421875,0.0005692038685083389,1105.0,7.927417755126953e-06,2689,0.0024144425988197327
0.000152764972881414,,0.0,-0.026715489104390144,248.10845923423767,245504,1763260326.0135243,0.49765098094940186,,0.0002126306208083406,0.002466803416609764,1105.0,0.035165607929229736,2692,0.004801420494914055
,500.0,,,251.69647574424744,249569,1763260329.6015408,,500.0,,,,,2732,
,500.0,,,253.55231928825378,251569,1763260331.4573843,,500.0,,,,,2752,
,500.0,,,253.98979234695435,252069,1763260331.8948574,,500.0,,,,,2757,
,500.0,,,255.3348948955536,253569,1763260333.23996,,500.0,,,,,2772,
0.0001473118318244815,,0.0,0.016326330602169037,256.24265456199646,254592,1763260334.1477196,0.571634829044342,,1365.846435546875,0.0019882312044501305,1105.0,7.808208465576172e-06,2782,-0.003865986131131649
0.00014723502681590617,,0.005859375,-0.001390017569065094,256.35175371170044,254720,1763260334.2568188,0.5191821455955505,,0.005755644291639328,0.0013185814023017883,1105.0,0.002737760543823242,2783,-0.009981824085116386
0.0001466205867473036,,0.0,-0.007984042167663574,257.26051354408264,255744,1763260335.1655786,0.5166921615600586,,0.007351873442530632,0.0013189567252993584,1106.0,0.0159187912940979,2793,0.010683157481253147
0.00014477726654149592,,0.0,0.006275340914726257,260.00217390060425,258816,1763260337.907239,0.5153132081031799,,0.0014541527489200234,0.0025166040286421776,1106.0,-0.0032347440719604492,2824,0.017908552661538124
0.0001435483864042908,,0.0,-0.007504841312766075,261.8343563079834,260864,1763260339.7394214,0.5080605745315552,,0.000323959335219115,0.00028971582651138306,1106.0,-0.009269118309020996,2843,0.0021942295134067535
,500.0,,,262.9731569290161,262145,1763260340.878222,,500.0,,,,,2857,
0.0001412442361470312,,0.0,-0.006331510841846466,265.2401113510132,264704,1763260343.1451764,0.5404733419418335,,0.001895729685202241,0.0011190855875611305,1106.0,-0.12794137001037598,2882,-0.010553513653576374
0.00014078340609557927,,0.0,-0.004193946719169617,265.93270993232727,265472,1763260343.837775,0.6030957698822021,,1817.2276611328125,0.00019440054893493652,1106.0,2.2292137145996094e-05,2890,0.0014106649905443192
0.0001394009159412235,,0.0,0.001474529504776001,267.960764169693,267776,1763260345.8658292,0.4760913848876953,,0.0008144592284224927,0.00010157562792301178,1106.0,-0.8894078731536865,2911,0.0013582948595285416
0.00013794163533020765,,0.0,-0.003903202712535858,270.1513056755066,270208,1763260348.0563707,0.6052016019821167,,0.00107929902151227,0.0015206895768642426,1106.0,-0.03670012950897217,2935,0.00878738984465599
0.00013709678023587912,,0.0,0.004283282905817032,271.3917498588562,271616,1763260349.296815,0.5424271821975708,,0.007340596057474613,0.0006201071664690971,1107.0,0.0010985136032104492,2949,0.006357328034937382
0.00013640553515870124,,0.00390625,-0.007607102394104004,272.4187390804291,272768,1763260350.3238041,0.4587094485759735,,0.003847072832286358,0.00254952535033226,1107.0,-4.917879581451416,2960,-0.005054831504821777
0.0001354838750557974,,0.001953125,-0.014072615653276443,273.7701823711395,274304,1763260351.6752474,0.5042791962623596,,0.005133450031280518,0.002228633500635624,1107.0,-25.652206420898438,2975,-0.016646742820739746
0.00013479262997861952,,0.0,0.0057380590587854385,274.80919194221497,275456,1763260352.714257,0.4398598074913025,,1517.6688232421875,0.0008031222969293594,1107.0,0.00012290477752685547,2989,0.010193413123488426
0.00013425499491859227,,0.0,-0.007729034870862961,275.61494159698486,276352,1763260353.5200067,0.5299941301345825,,0.0005597378476522863,0.0005356408655643463,1107.0,0.03293323516845703,2997,0.004705833271145821
,273.0,,,276.80027413368225,277656,1763260354.7053392,,273.0,,,,,3011,
0.0001309523795498535,,0.0,-0.006641291081905365,280.56001925468445,281856,1763260358.4650843,0.5550844073295593,,0.0047850641421973705,0.0011109765619039536,1107.0,0.003706634044647217,3051,0.0054343082010746
0.00013079876953270286,,0.0,-0.0045351386070251465,280.77911138534546,282112,1763260358.6841764,0.47659832239151,,0.00040443282341584563,0.000535767525434494,1107.0,-0.1889781951904297,3053,-0.0013610590249300003
0.00013003071944694966,,0.0,-0.008179496973752975,281.90792441368103,283392,1763260359.8129895,0.5212083458900452,,0.004841392859816551,0.0002213669940829277,1107.0,0.04178851842880249,3066,-0.001429661177098751
0.0001298003044212237,,0.0,-0.004026859998703003,282.242716550827,283776,1763260360.1477816,0.5324657559394836,,428.7015075683594,0.00012578163295984268,1107.0,-7.510185241699219e-06,3070,-0.0038905637338757515
,500.0,,,283.408882856369,285156,1763260361.313948,,500.0,,,,,3083,
,500.0,,,284.7904975414276,286656,1763260362.6955626,,500.0,,,,,3098,
0.00012780337419826537,,0.001953125,-0.024241887032985687,285.2099416255951,287104,1763260363.1150067,0.5199763178825378,,0.006380164064466953,0.002707870677113533,1107.0,-0.046782851219177246,3103,-0.008142098784446716
0.0001263440790353343,,0.0,-0.0025112181901931763,287.36984729766846,289536,1763260365.2749124,0.5466888546943665,,0.0005453421035781503,0.00012718793004751205,1107.0,-0.023741602897644043,3127,0.0012117186561226845
0.00012626727402675897,,0.0,0.0014660954475402832,287.4818253517151,289664,1763260365.3868904,0.6087104678153992,,1780.55712890625,5.5810436606407166e-05,1107.0,-2.562999725341797e-05,3129,0.0011292826384305954
0.00012557604350149632,,0.0,0.002728104591369629,288.52677965164185,290816,1763260366.4318447,0.5292093753814697,,0.015261069871485233,0.0002926243469119072,1107.0,-0.47546255588531494,3141,0.0012230174615979195
,500.0,,,288.6811044216156,291071,1763260366.5861695,,500.0,,,,,3143,
0.00012526882346719503,,0.0,0.0020063668489456177,289.00801849365234,291328,1763260366.9130836,0.5680410265922546,,0.0030803997069597244,0.000598415732383728,1107.0,-0.1081458330154419,3146,0.007904862985014915
0.00012380952830426395,,0.0,0.00034481659531593323,291.1801931858063,293760,1763260369.0852582,0.5500431656837463,,0.004200325347483158,4.4669024646282196e-05,1107.0,-0.13344109058380127,3170,0.002185109071433544
,500.0,,,292.33087038993835,295071,1763260370.2359354,,500.0,,,,,3183,
,500.0,,,292.76469683647156,295571,1763260370.669762,,500.0,,,,,3188,
,500.0,,,295.41874384880066,298571,1763260373.323809,,500.0,,,,,3217,
0.00012050691293552518,,0.0,0.00198480486869812,296.0562629699707,299264,1763260373.961328,0.5363175272941589,,0.0048634568229317665,0.00021263770759105682,1108.0,0.0040274858474731445,3224,0.002949092537164688
0.00011912442278116941,,0.0,0.0015716031193733215,298.10988116264343,301568,1763260376.0149462,0.5537012815475464,,0.0006132124690338969,0.00015005748718976974,1108.0,-0.2627476453781128,3247,-0.004838950000703335
0.00011897081276401877,,0.0,-0.006778612732887268,298.4111590385437,301824,1763260376.316224,0.49195149540901184,,0.005253677722066641,0.0004295492544770241,1108.0,0.061243295669555664,3250,-0.005420438013970852
0.00011881720274686813,,0.0,-0.005372747778892517,298.62872433662415,302080,1763260376.5337894,0.4703303575515747,,0.00037671971949748695,0.00040332134813070297,1108.0,-0.1845337152481079,3252,0.003300231881439686
0.00011866359272971749,,0.0,-0.0017116144299507141,298.8501191139221,302336,1763260376.7551842,0.5677304267883301,,0.004345158580690622,2.081785351037979e-05,1108.0,-0.018967866897583008,3255,0.001075918786227703
0.00011843317770399153,,0.0,-0.000300627201795578,299.18285870552063,302720,1763260377.0879238,0.5379036068916321,,1494.4241943359375,1.0532326996326447e-05,1108.0,0.0002796053886413574,3259,-0.0015108762308955193
0.00011758832260966301,,0.0,-0.0012645162642002106,300.4631268978119,304128,1763260378.368192,0.5533321499824524,,0.00029280377202667296,0.00037673767656087875,1108.0,0.10767167806625366,3272,0.006990120746195316
0.00011743471259251237,,0.0,0.0029940176755189896,300.6860978603363,304384,1763260378.591163,0.576947033405304,,0.004620199557393789,0.0004129139706492424,1108.0,-0.10093438625335693,3275,-0.004485434852540493
0.00011735790758393705,,0.0,-0.0016089938580989838,300.79474449157715,304512,1763260378.6998096,0.5827769041061401,,0.0008760943892411888,0.00027439091354608536,1108.0,0.02372574806213379,3276,0.0012537753209471703
0.00011612903472268954,,0.0,-0.0012715309858322144,302.61988282203674,306560,1763260380.524948,0.5976085662841797,,0.00030118977883830667,0.000263875350356102,1108.0,0.10553419589996338,3296,0.0011808350682258606
0.0001159754247055389,,0.0,-0.010468631982803345,302.8417110443115,306816,1763260380.746776,0.57765793800354,,0.005276954732835293,0.0006104428321123123,1108.0,-0.11535131931304932,3299,0.0018231198191642761
0.00011367127444827929,,0.0,-0.005010705441236496,306.25563955307007,310656,1763260384.1607046,0.5689213275909424,,1120.36767578125,0.00013138353824615479,1108.0,6.216764450073242e-05,3338,0.0049158502370119095
0.00011290322436252609,,0.0,-0.001732819713652134,307.39908361434937,311936,1763260385.3041487,0.5885848999023438,,0.002000481588765979,0.0013004569336771965,1108.0,-0.08877253532409668,3351,0.0009819017723202705
0.00011251919931964949,,0.0,-0.0025413893163204193,307.98238468170166,312576,1763260385.8874497,0.5335783362388611,,0.0006708551663905382,0.00012065377086400986,1108.0,-0.06579279899597168,3357,-0.001300727017223835
0.00011236558930249885,,0.0,-0.00109168142080307,308.2028896808624,312832,1763260386.1079547,0.4993896186351776,,0.005182514898478985,0.00024297647178173065,1108.0,0.004372835159301758,3360,0.005529683083295822
,500.0,,,311.31013798713684,316367,1763260389.215203,,500.0,,,,,3398,
0.00011006144632119685,,0.0,-0.005354013293981552,311.61056876182556,316672,1763260389.5156338,0.5205736756324768,,0.008200500160455704,0.00027455203235149384,1108.0,-2.4520814418792725,3401,-0.0025193486362695694
0.00010975422628689557,,0.0,-0.00867738202214241,312.0909917354584,317184,1763260389.9960568,0.6054559946060181,,0.004303761292248964,0.0006350483745336533,1108.0,-0.2991124391555786,3406,0.004055451601743698
0.00010967742127832025,,0.0,-0.005093401297926903,312.2011730670929,317312,1763260390.1062381,0.5608193278312683,,0.0016447793459519744,0.0011668875813484192,1108.0,-20.002256393432617,3407,0.003097968176007271
0.00010898617620114237,,0.0,0.0007592272013425827,313.2283000946045,318464,1763260391.1333652,0.591622531414032,,658.3048095703125,0.00012947339564561844,1108.0,-6.771087646484375e-05,3419,0.0022204676643013954
