_step,_timestamp,losses/entropy,charts/episodic_length,charts/learning_rate,charts/SPS,losses/value_loss,losses/explained_variance,_runtime,charts/episodic_return,losses/approx_kl,losses/clipfrac,global_step,losses/old_approx_kl,losses/policy_loss
3398,1763260390.474412,0.5713435411453247,,0.00011090630141552538,1100.0,0.004449312575161457,0.5024755001068115,312.5647859573364,,0.0005599614232778549,0.0,315264,0.006542660295963287,0.003320060670375824
3401,1763260390.7148266,,500.0,,,,,312.8052005767822,500.0,,,315571,,
3406,1763260391.1896508,,500.0,,,,,313.280024766922,500.0,,,316071,,
3407,1763260391.2867124,0.5287184119224548,,0.00011036866635549814,1100.0,1171.512939453125,0.0013533234596252441,313.3770864009857,,0.0003830324858427048,0.0,316160,-0.006946995854377747,-0.0021269582211971283
3419,1763260392.433067,0.5206748843193054,,0.00010960061626974493,1100.0,0.001353106228634715,-0.16931283473968506,314.5234410762787,,0.0002827504649758339,0.0,317440,-0.001500963233411312,0.0024354811757802963
3426,1763260393.020172,0.4772729277610779,,0.00010921659122686833,1100.0,1738.6033935546875,-0.0004756450653076172,315.11054611206055,,0.0001614801585674286,0.0,318080,0.0006038472056388855,0.0006603598594665527
3428,1763260393.2421649,0.5295871496200562,,0.00010906298120971769,1100.0,0.0024993321858346462,-1.0484836101531982,315.3325388431549,,0.0024968693032860756,0.0,318336,-0.01816636323928833,-0.0005205683410167694
3435,1763260393.8289742,,500.0,,,,,315.9193482398987,500.0,,,319071,,
3450,1763260395.2214596,,500.0,,,,,317.3118336200714,500.0,,,320571,,
3451,1763260395.3130202,0.4919213354587555,,0.00010768049105536193,1100.0,1309.1458740234375,0.0001824498176574707,317.4033942222595,,9.372830390930176e-06,0.0,320640,0.00021670013666152954,0.0005081277340650558
3462,1763260396.3458586,0.49671921133995056,,0.00010698924597818404,1100.0,0.005114169325679541,0.15592795610427856,318.4362325668335,,0.0002835579216480255,0.0,321792,-0.004136811941862106,-0.004207160323858261
3476,1763260397.6058524,0.4888055920600891,,0.00010614439088385552,1100.0,0.005481479223817587,0.14599180221557617,319.6962263584137,,0.0004546605050563812,0.0,323200,0.006626978516578674,-0.007156215608119965
3479,1763260397.867113,,500.0,,,,,319.95748710632324,500.0,,,323571,,
3498,1763260399.685322,0.43208566308021545,,0.00010476190800545737,1100.0,0.00040426821215078235,0.0162467360496521,321.77569603919983,,2.5167129933834076e-05,0.0,325504,-0.0005542943254113197,-0.0023242756724357605
3503,1763260400.1351366,0.4627513289451599,,0.00010445468797115609,1100.0,0.00048405450070276856,0.07005929946899414,322.225510597229,,0.0001100786030292511,0.0,326016,-0.0035477448254823685,-0.0023647435009479523
3513,1763260401.0691822,0.4787093698978424,,0.00010384024790255353,1100.0,0.0004086929839104414,0.10564398765563965,323.1595561504364,,1.766439527273178e-05,0.0,327040,-0.00023252051323652267,0.0026926621794700623
3525,1763260402.115071,0.4358226954936981,,0.00010314900282537565,1100.0,0.0029402938671410084,4.559755325317383e-05,324.20544505119324,,0.000472119078040123,0.0,328192,-0.0020939838141202927,-0.002292811870574951
3537,1763260403.2698994,0.47136953473091125,,0.00010238095273962244,1100.0,0.00037521321792155504,0.3747733235359192,325.36027336120605,,6.420537829399109e-05,0.0,329472,-0.002670425921678543,0.00015299580991268158
3554,1763260404.79214,0.39888685941696167,,0.00010138248762814328,1100.0,1331.0048828125,0.0004604458808898926,326.88251399993896,,0.00010340474545955658,0.0,331136,-0.005756918340921402,-0.0012022871524095535
3555,1763260404.9031165,0.483416885137558,,0.00010130568261956796,1100.0,0.005959037691354752,-0.2948065996170044,326.9934904575348,,0.00012269150465726852,0.0,331264,0.0023651747032999992,-0.000728018581867218
3576,1763260406.8653164,0.4452013373374939,,9.999999747378752e-05,1100.0,0.0011629161890596151,0.00529104471206665,328.95569038391113,,4.46392223238945e-05,0.0,333440,0.0032216692343354225,-0.0013534445315599442
3578,1763260406.977762,,500.0,,,,,329.0681359767914,500.0,,,333571,,
3581,1763260407.312152,0.4590814709663391,,9.969277743948624e-05,1100.0,0.0003792672068811953,-0.3732883930206299,329.40252590179443,,6.727315485477448e-05,0.0,333952,0.0012862291187047958,0.0016862601041793823
3589,1763260408.0160515,0.5113474130630493,,9.923194738803431e-05,1100.0,0.003900316543877125,0.306230366230011,330.10642552375793,,0.00024062860757112503,0.0,334720,-0.003352145664393902,0.0023125745356082916
3613,1763260410.2037804,0.48883020877838135,,9.777265950106084e-05,1100.0,1138.39208984375,0.00023043155670166016,332.2941544055939,,0.0002192426472902298,0.0,337152,0.0024055540561676025,0.001112230122089386
3622,1763260411.0280046,,500.0,,,,,333.1183786392212,500.0,,,338071,,
3640,1763260412.7523742,0.47459253668785095,,9.60829493124038e-05,1100.0,0.0006238007918000221,-0.5779109001159668,334.8427481651306,,0.0016590896993875504,0.0,339968,0.01840556040406227,-0.023185953497886658
3656,1763260414.1499362,,500.0,,,,,336.24031019210815,500.0,,,341571,,
3669,1763260415.38973,0.5192613005638123,,9.431643411517143e-05,1101.0,0.0012725221458822489,-0.02163064479827881,337.480103969574,,2.8582289814949036e-06,0.0,342912,0.0007825782522559166,-7.491931319236755e-05
3679,1763260416.3501773,0.5237542390823364,,9.370199404656887e-05,1100.0,0.000747118960134685,-0.06243157386779785,338.44055128097534,,0.00011970754712820053,0.0,343936,0.0010806312784552574,-0.0026941634714603424
3683,1763260416.6857588,0.5218774080276489,,9.347157902084291e-05,1100.0,0.0031253225170075893,-0.07715427875518799,338.77613282203674,,5.01023605465889e-05,0.0,344320,0.00046080444008111954,-0.0018581971526145935
3684,1763260416.7970037,0.5525004267692566,,9.339477401226759e-05,1100.0,0.0005768554983660579,0.025266408920288086,338.88737773895264,,0.0005111424252390862,0.0,344448,0.00457026157528162,0.0029633482918143272
3711,1763260419.2391503,0.4888060390949249,,9.178187610814348e-05,1100.0,1360.5631103515625,0.00022369623184204102,341.32952427864075,,0.0002020401880145073,0.0,347136,0.0019720392301678658,0.004390867426991463
3713,1763260419.4598973,0.5738937854766846,,9.162826609099284e-05,1101.0,0.00147659657523036,-0.2893381118774414,341.5502712726593,,0.0016374057158827782,0.001953125,347392,-0.012162924744188786,-0.025067012757062912
3715,1763260419.5891902,,500.0,,,,,341.6795642375946,500.0,,,347571,,
3731,1763260421.0865667,0.5314062833786011,,9.055299597093835e-05,1101.0,428.8233947753906,-8.344650268554688e-06,343.17694067955017,,8.837226778268814e-05,0.0,349184,-0.0004953956231474876,0.0011824853718280792
3734,1763260421.4205673,0.5270240306854248,,9.03225809452124e-05,1101.0,0.0006531094550155103,0.0726814866065979,343.51094126701355,,3.4860335290431976e-05,0.0,349568,0.0017828093841671944,1.2559816241264343e-05
3755,1763260423.2664495,0.4939688742160797,,8.909370080800727e-05,1101.0,1401.2069091796875,6.99758529663086e-05,345.35682344436646,,5.772989243268967e-05,0.0,351616,-0.0005743419751524925,-0.0012000426650047302
3775,1763260425.080941,0.4678857922554016,,8.786482067080215e-05,1101.0,1126.11181640625,-7.11679458618164e-05,347.1713149547577,,0.00023290421813726425,0.0,353664,0.006044358946382999,-0.002721661701798439
3779,1763260425.4520552,,500.0,,,,,347.5424292087555,500.0,,,354071,,
3804,1763260427.7592254,0.4834079146385193,,8.60983127495274e-05,1101.0,1928.6322021484375,-0.0001550912857055664,349.8495993614197,,3.139115869998932e-05,0.0,356608,0.0006098821759223938,0.0005958862602710724
3807,1763260428.0925446,0.5456537008285522,,8.586789772380143e-05,1101.0,0.00041131817852146924,0.10084819793701172,350.182918548584,,0.0014655506238341331,0.0,356992,-0.017432451248168945,-0.021107686683535576
3847,1763260431.7136576,,500.0,,,,,353.8040316104889,500.0,,,361071,,
3879,1763260434.670373,0.5465170741081238,,8.149001223500818e-05,1101.0,0.004811153747141361,-0.08714914321899414,356.7607469558716,,6.030872464179993e-05,0.0,364288,-0.0030150525271892548,0.0008837133646011353
3883,1763260435.0044684,0.6057884693145752,,8.125959720928222e-05,1101.0,995.1587524414062,0.00014138221740722656,357.09484243392944,,0.00018338020890951157,0.0,364672,0.0019413335248827934,-0.0027973931282758713
3884,1763260435.1158302,0.5214239954948425,,8.11827922007069e-05,1101.0,0.004926641937345266,0.09333717823028564,357.2062041759491,,0.0009294962510466576,0.0,364800,-0.006308975629508495,-0.000735793262720108
3887,1763260435.3429046,,500.0,,,,,357.4332785606384,500.0,,,365071,,
3891,1763260435.8129306,0.5543128252029419,,8.072196942521259e-05,1101.0,0.0008695026044733822,-0.16135108470916748,357.9033045768738,,0.0003226678818464279,0.0,365568,0.004602652043104172,-0.0004372652620077133
3898,1763260436.3728142,0.5727271437644958,,8.033794438233599e-05,1101.0,0.002911904128268361,0.1913985013961792,358.4631881713867,,4.9126334488391876e-05,0.0,366208,0.0018941862508654594,0.0013945773243904114
3912,1763260437.6551023,0.5098782181739807,,7.949308928800747e-05,1101.0,1563.604736328125,-7.43865966796875e-05,359.7454762458801,,0.0001759398728609085,0.0,367616,0.0006211157888174057,0.0011611729860305786
3915,1763260438.0015805,0.4933921992778778,,7.926267426228151e-05,1101.0,0.0006994057912379503,-0.04147970676422119,360.0919544696808,,0.00026649050414562225,0.0,368000,0.0015226081013679504,-0.0003076791763305664
3928,1763260439.1521425,0.5682551264762878,,7.84946241765283e-05,1101.0,0.0049926480278372765,-0.09756529331207275,361.24251651763916,,9.3020498752594e-06,0.0,369280,-0.00039028190076351166,-2.7805566787719727e-05
3944,1763260440.6333108,0.5488951802253723,,7.749615906504914e-05,1101.0,0.001996260602027178,-0.04678142070770264,362.72368478775024,,0.0010981624945998192,0.0,370944,0.002429974265396595,-0.00873345136642456
3945,1763260440.6759484,,500.0,,,,,362.7663223743439,500.0,,,371071,,
3946,1763260440.7454548,0.5595005750656128,,7.741935405647382e-05,1101.0,1489.5262451171875,9.888410568237305e-05,362.83582878112793,,0.00019940081983804703,0.0,371072,0.001863623969256878,0.00016567111015319824
3954,1763260441.4502592,0.5684768557548523,,7.69585240050219e-05,1101.0,0.009239588864147663,-0.05397677421569824,363.5406332015991,,0.0002662818878889084,0.0,371840,0.00608217716217041,-0.0017358660697937012
3963,1763260442.2663565,0.5893227458000183,,7.642088894499466e-05,1101.0,0.004954223055392504,0.11728453636169434,364.3567304611206,,0.0001375153660774231,0.0,372736,0.0022666193544864655,0.002492006868124008
3969,1763260442.8232818,0.5931760668754578,,7.603686390211806e-05,1101.0,0.0026290202513337135,-0.12228500843048096,364.91365575790405,,0.0010262364521622658,0.0,373376,-0.001295679248869419,0.000768762081861496
3981,1763260443.8826735,,500.0,,,,,365.9730474948883,500.0,,,374589,,
3983,1763260444.118694,0.5453821420669556,,7.519200880778953e-05,1101.0,0.0037908742669969797,0.1372394561767578,366.20906805992126,,0.00012039579451084137,0.0,374784,0.005958281457424164,9.877234697341919e-05
3997,1763260445.37912,0.5674362182617188,,7.434716098941863e-05,1101.0,640.0219116210938,0.0001347661018371582,367.4694941043854,,4.604645073413849e-05,0.0,376192,0.0009108074009418488,-0.0006784982979297638
4020,1763260447.4523191,0.44621652364730835,,7.296467083506286e-05,1101.0,1235.0218505859375,0.0006349086761474609,369.54269313812256,,0.00042043067514896393,0.0,378496,-0.005202548578381538,0.0005042850971221924
4059,1763260450.8972268,0.5758256316184998,,7.066052057780325e-05,1101.0,0.0009851190261542797,0.008337318897247314,372.98760080337524,,5.8609992265701294e-05,0.0,382336,4.069693386554718e-05,-0.0016353484243154526
4087,1763260453.4509377,0.5637520551681519,,6.897081766510382e-05,1101.0,0.004169002175331116,-0.26431310176849365,375.54131174087524,,0.00021667592227458954,0.0,385152,-0.0036082398146390915,-0.0006518885493278503
4091,1763260453.7840297,0.5398410558700562,,6.874040263937786e-05,1102.0,0.0013775585684925318,0.0004215836524963379,375.87440371513367,,0.0006881039589643478,0.0,385536,0.0012272577732801437,-0.008021280169487
4105,1763260455.0406797,0.5511587858200073,,6.789554754504934e-05,1102.0,1310.10693359375,0.00019687414169311523,377.13105368614197,,4.228297621011734e-05,0.0,386944,0.001011616550385952,-0.0009847208857536316
4109,1763260455.433691,,500.0,,,,,377.5240650177002,500.0,,,387410,,
4115,1763260455.9634066,0.5253186225891113,,6.728110747644678e-05,1102.0,1211.089111328125,-2.2292137145996094e-05,378.0537805557251,,7.479637861251831e-05,0.0,387968,-0.001151803880929947,0.004641357809305191
4119,1763260456.3170538,,500.0,,,,,378.40742778778076,500.0,,,388410,,
4144,1763260458.6312397,0.5724217891693115,,6.551459227921441e-05,1102.0,1521.6474609375,3.933906555175781e-05,380.7216136455536,,5.992129445075989e-06,0.0,390912,0.0004120189696550369,0.00117598008364439
4150,1763260459.187799,0.5065879821777344,,6.513056723633781e-05,1102.0,0.004053500015288591,0.19187098741531372,381.2781729698181,,0.00016083568334579468,0.0,391552,0.00098368339240551,-0.0025096461176872253
4168,1763260460.8369899,,500.0,,,,,382.9273638725281,500.0,,,393410,,
4184,1763260462.302626,0.5285654067993164,,6.305683200480416e-05,1102.0,1138.97607421875,-5.602836608886719e-06,384.39299988746643,,7.230788469314575e-05,0.0,395008,0.0033405516296625137,-0.0007739216089248657
4194,1763260463.230097,0.6002346873283386,,6.244239921215922e-05,1102.0,138.10084533691406,0.00013846158981323242,385.3204710483551,,2.3703090846538544e-05,0.0,396032,-0.0009417245164513588,-0.0007272344082593918
4199,1763260463.7093136,0.572852373123169,,6.213517917785794e-05,1102.0,0.005156758241355419,-0.10802507400512695,385.79968762397766,,7.939711213111877e-05,0.0,396544,0.0034155622124671936,0.0002483576536178589
4224,1763260466.06111,0.5854634046554565,,6.059907900635153e-05,1102.0,0.004983330145478249,0.2502409815788269,388.15148401260376,,1.8845312297344208e-05,0.0,399104,-6.231945008039474e-05,-0.0010280199348926544
4229,1763260466.5063446,0.5259324312210083,,6.029185897205025e-05,1102.0,0.004464707337319851,-0.3287302255630493,388.5967185497284,,0.0001398138701915741,0.0,399616,0.0018962658941745758,-0.002498514950275421
4243,1763260467.7670162,0.5143093466758728,,5.944700387772173e-05,1102.0,682.3511962890625,-0.00012826919555664062,389.857390165329,,5.3262338042259216e-05,0.0,401024,0.002944979816675186,-0.0011763367801904678
4246,1763260468.135162,0.543362021446228,,5.9216588851995766e-05,1102.0,0.0013660771073773503,-0.4234039783477783,390.22553610801697,,0.0009092297405004501,0.0,401408,0.009688440710306168,-0.013532750308513641
4252,1763260468.5817451,0.5429558157920837,,5.8909368817694485e-05,1102.0,1619.3087158203125,0.00011712312698364258,390.672119140625,,2.2494234144687653e-05,0.0,401920,-0.0019444460049271584,-0.0004219748079776764
4254,1763260468.8031166,0.5718521475791931,,5.8755758800543845e-05,1102.0,0.0015945225022733212,-0.21035003662109375,390.8934905529022,,0.00026173051446676254,0.0,402176,0.0009564133360981941,-0.0015482334420084953
4255,1763260468.9126165,0.5980115532875061,,5.8678953791968524e-05,1102.0,0.0006009014323353767,0.19298064708709717,391.00299048423767,,0.0003757309168577194,0.0,402304,-0.007512904703617096,-0.003018714487552643
4273,1763260470.5444522,0.5331256985664368,,5.760368730989285e-05,1102.0,0.0039058062247931957,0.3266712427139282,392.6348261833191,,0.00031478796154260635,0.0,404096,-0.004926462657749653,0.0011016428470611572
4276,1763260470.7862136,,500.0,,,,,392.87658762931824,500.0,,,404410,,
4277,1763260470.8764665,0.48949697613716125,,5.737327228416689e-05,1102.0,1114.8133544921875,0.00012153387069702148,392.9668405056,,1.9774772226810455e-05,0.0,404480,-0.00023159850388765335,0.0006577931344509125
4278,1763260470.9873023,0.48876839876174927,,5.729646727559157e-05,1102.0,0.0037408084608614445,-0.16788971424102783,393.07767629623413,,0.0002807406708598137,0.0,404608,-8.229073137044907e-05,-0.004585757851600647
4288,1763260471.913117,0.555513322353363,,5.6682027206989005e-05,1102.0,0.003881651908159256,-0.28599727153778076,394.0034909248352,,0.0002582510933279991,0.0,405632,0.00533705297857523,-0.001748131588101387
4290,1763260472.1706798,0.5770143270492554,,5.6528417189838365e-05,1102.0,0.0009558922611176968,0.027703583240509033,394.2610538005829,,7.443036884069443e-05,0.0,405888,0.0060196081176400185,-0.0017682909965515137
4292,1763260472.2832487,0.5052091479301453,,5.6451612181263044e-05,1102.0,951.88916015625,-4.649162292480469e-05,394.37362265586853,,0.00011533033102750778,0.0,406016,0.000808429904282093,-0.00022126734256744385
4314,1763260474.3540866,0.5133332014083862,,5.506912566488609e-05,1102.0,0.0012946733040735126,0.07280462980270386,396.44446063041687,,4.4762156903743744e-05,0.0,408320,-0.004703654907643795,0.00030996836721897125
4318,1763260474.6892006,0.5486225485801697,,5.4838710639160126e-05,1102.0,0.002382267965003848,-0.0041130781173706055,396.77957463264465,,1.3247132301330566e-05,0.0,408704,0.00029144249856472015,-5.3223222494125366e-05
4346,1763260477.2040505,0.5096533894538879,,5.314900045050308e-05,1102.0,756.5415649414062,1.7881393432617188e-05,399.294424533844,,1.2791715562343597e-05,0.0,411520,-0.00031340401619672775,0.00026560574769973755
4366,1763260479.044619,0.4831238389015198,,5.1920123951276764e-05,1102.0,0.0035301661118865013,-0.0518643856048584,401.13499307632446,,0.00017294473946094513,0.0,413568,-0.00011928565800189972,-0.0062218233942985535
4372,1763260479.6348925,0.4804670810699463,,5.153609890840016e-05,1102.0,0.001348488382063806,0.19121253490447998,401.725266456604,,6.934069097042084e-05,0.0,414208,0.002441197633743286,-0.00346924364566803
4377,1763260480.080809,0.5682029128074646,,5.122887887409888e-05,1102.0,0.0013832158874720335,-0.0013513565063476562,402.17118310928345,,2.6718713343143463e-05,0.0,414720,-0.0004116026684641838,-0.00018376857042312622
4378,1763260480.1913412,0.48033466935157776,,5.115207386552356e-05,1102.0,0.0008309605182148516,-0.12071192264556885,402.2817151546478,,0.0006657196208834648,0.0,414848,0.00654792133718729,-0.00978207029402256
4387,1763260481.0058563,0.4810244143009186,,5.061443880549632e-05,1102.0,0.0017710214015096426,-0.15338397026062012,403.0962302684784,,0.0001857653260231018,0.0,415744,-0.002882573753595352,-0.00678582489490509
4396,1763260481.8181722,0.4983181655406952,,5.007680374546908e-05,1102.0,0.0033496739342808723,-0.30693817138671875,403.9085462093353,,7.033254951238632e-05,0.0,416640,-0.001016237773001194,-0.002139672636985779
4413,1763260483.3407536,,500.0,,,,,405.4311275482178,500.0,,,418410,,
4415,1763260483.527561,0.49837979674339294,,4.892473225481808e-05,1102.0,0.0024055643007159233,0.382490873336792,405.6179349422455,,0.000212143175303936,0.0,418560,0.0035289237275719643,-0.0072495173662900925
4456,1763260487.3621697,0.5002191066741943,,4.639017060981132e-05,1102.0,0.0010190523462370038,0.01768779754638672,409.45254373550415,,0.0003225896507501602,0.0,422784,-0.0014794543385505676,-0.00869136955589056
4470,1763260488.6209245,0.5178673267364502,,4.55453155154828e-05,1102.0,0.0022694997023791075,-0.30702662467956543,410.71129846572876,,9.21962782740593e-05,0.0,424192,-5.2939169108867645e-05,-0.000412818044424057
4478,1763260489.3261082,0.4923768639564514,,4.508448546403088e-05,1102.0,1633.678955078125,9.79304313659668e-05,411.4164822101593,,1.1004507541656494e-05,0.0,424960,0.000330975279211998,-0.0007334277033805847
4480,1763260489.5458229,0.5191210508346558,,4.4930875446880236e-05,1102.0,0.001700469059869647,-0.12379491329193115,411.63619685173035,,1.3355165719985962e-05,0.0,425216,0.0013467520475387573,-0.0010399594902992249
4492,1763260490.5961742,,500.0,,,,,412.6865482330322,500.0,,,426410,,
4496,1763260491.0558815,0.4631466269493103,,4.393241033540107e-05,1102.0,0.0007971641607582569,-0.33757853507995605,413.14625549316406,,1.440197229385376e-05,0.0,426880,5.042925477027893e-05,-0.0011223815381526947
4498,1763260491.170504,0.53533935546875,,4.385560532682575e-05,1102.0,622.3997802734375,0.00018137693405151367,413.2608780860901,,2.004392445087433e-05,0.0,427008,-0.000482684001326561,0.00040081143379211426
4520,1763260493.2325947,0.49602195620536804,,4.2473118810448796e-05,1102.0,0.0012493385002017021,-0.11491274833679199,415.32296872138977,,1.5840865671634674e-05,0.0,429312,0.0014340458437800407,0.00039220601320266724
4522,1763260493.3469515,0.49748197197914124,,4.2396313801873475e-05,1102.0,1323.2427978515625,0.0002346634864807129,415.4373254776001,,4.628673195838928e-07,0.0,429440,-0.00034056324511766434,5.1077455282211304e-05
4524,1763260493.5665693,0.5077643394470215,,4.2242703784722835e-05,1102.0,0.0017351751448586583,-0.001380324363708496,415.656943321228,,3.246963024139404e-05,0.0,429696,-0.0007969588041305542,-0.002658642828464508
4525,1763260493.6760936,0.47030478715896606,,4.2165898776147515e-05,1102.0,0.001068405224941671,-0.2740757465362549,415.76646757125854,,2.355128526687622e-05,0.0,429824,-0.001092478632926941,-0.0015674009919166565
4527,1763260493.788363,0.5282943248748779,,4.2089093767572194e-05,1102.0,1510.46484375,0.00012743473052978516,415.87873697280884,,2.8423964977264404e-06,0.0,429952,-0.0005353651940822601,4.526972770690918e-05
4531,1763260494.1800318,,500.0,,,,,416.27040576934814,500.0,,,430410,,
4533,1763260494.3750374,0.5025352239608765,,4.170506872469559e-05,1102.0,0.0030531687662005424,0.597138524055481,416.46541142463684,,5.7240016758441925e-05,0.0,430592,-0.002480744384229183,0.001054655760526657
4534,1763260494.4856715,0.494911789894104,,4.162826371612027e-05,1102.0,0.0013795866398140788,0.3227153420448303,416.5760455131531,,0.0001969980075955391,0.0,430720,-0.0052238209173083305,-0.0052129775285720825
4555,1763260496.434178,0.5148931741714478,,4.0322582208318636e-05,1102.0,0.0009792607743293047,-0.04735970497131348,418.5245521068573,,0.00016774237155914307,0.0,432896,-0.0013872738927602768,-0.004395497962832451
4562,1763260496.9893694,0.5356615781784058,,3.9938557165442035e-05,1103.0,152.80780029296875,-7.736682891845703e-05,419.07974338531494,,2.7067959308624268e-05,0.0,433536,0.0005634818226099014,0.00029978156089782715
4576,1763260498.2755957,0.5300264358520508,,3.909370207111351e-05,1102.0,1871.946044921875,0.00019031763076782227,420.36596965789795,,3.238208591938019e-06,0.0,434944,-3.356952220201492e-05,-0.00032231956720352173
4613,1763260501.7169602,0.47162818908691406,,3.678955545183271e-05,1103.0,0.0018134125275537372,-0.19430720806121826,423.8073341846466,,5.32250851392746e-06,0.0,438784,6.297323852777481e-05,-0.00034832581877708435
4626,1763260502.876745,0.5238143801689148,,3.602150536607951e-05,1103.0,0.0025177050847560167,0.16763484477996826,424.96711897850037,,9.474344551563263e-06,0.0,440064,0.000980275683104992,-0.0006550401449203491
4635,1763260503.6896057,0.41949450969696045,,3.548387030605227e-05,1103.0,1724.40966796875,0.00016820430755615234,425.77997970581055,,7.213093340396881e-06,0.0,440960,0.0005099782720208168,-0.0006332956254482269
4641,1763260504.2460575,0.5504450798034668,,3.5099845263175666e-05,1103.0,0.0029120403341948986,-0.07917332649230957,426.3364315032959,,6.504356861114502e-06,0.0,441600,-0.0003268197178840637,0.0005469508469104767
4644,1763260504.521664,,500.0,,,,,426.61203789711,500.0,,,441910,,
4661,1763260506.0879006,0.5245962142944336,,3.387096876394935e-05,1103.0,0.0024774076882749796,-0.019765138626098633,428.17827463150024,,6.912462413311005e-05,0.0,443648,-0.0016762558370828629,-0.0008970797061920166
4675,1763260507.356111,0.5097861886024475,,3.302611366962083e-05,1103.0,0.0025568304117769003,0.10969668626785278,429.446485042572,,2.2654421627521515e-05,0.0,445056,-0.0007238714024424553,0.0008361004292964935
4691,1763260508.8741417,0.4889923334121704,,3.2027648558141664e-05,1103.0,0.0014966240851208568,0.0891680121421814,430.96451568603516,,8.265487849712372e-06,0.0,446720,0.0010468391701579094,2.5372952222824097e-05
4709,1763260510.4728527,0.5411517024040222,,3.095238207606599e-05,1103.0,342.7532653808594,-7.3909759521484375e-06,432.5632266998291,,2.407468855381012e-06,0.0,448512,5.8271922171115875e-05,-0.0005183108150959015
4713,1763260510.8469386,,500.0,,,,,432.9373126029968,500.0,,,448910,,
4738,1763260513.1426551,0.5143036246299744,,2.9185868697823025e-05,1103.0,1587.05859375,2.2113323211669922e-05,435.233029127121,,4.739314317703247e-05,0.0,451456,-0.0008461326360702515,-0.0025068968534469604
4739,1763260513.2549775,0.5318212509155273,,2.9109063689247705e-05,1103.0,0.002297289203852415,0.08227944374084473,435.3453514575958,,9.500421583652496e-06,0.0,451584,0.0015496863052248955,-0.001498449593782425
4741,1763260513.4759815,0.5343363285064697,,2.8955453672097065e-05,1103.0,0.001105473143979907,0.09640544652938843,435.56635546684265,,2.7934089303016663e-05,0.0,451840,0.00043387338519096375,-0.001512780785560608
4743,1763260513.5870423,0.47676002979278564,,2.8878648663521744e-05,1103.0,1477.9500732421875,-0.0002683401107788086,435.6774163246155,,2.853572368621826e-06,0.0,451968,0.00027440860867500305,-0.0008213259279727936
4754,1763260514.6221383,0.5174391865730286,,2.8187403586343862e-05,1103.0,0.0023753999266773462,-0.014697074890136719,436.71251225471497,,1.1113472282886505e-05,0.0,453120,-8.245650678873062e-05,-0.0011079097166657448
4772,1763260516.2472582,0.5022096633911133,,2.7112135285278782e-05,1103.0,1646.7940673828125,-5.137920379638672e-05,438.33763217926025,,4.5495107769966125e-06,0.0,454912,0.00046709831804037094,9.312666952610016e-05
4786,1763260517.532166,,500.0,,,,,439.62253999710083,500.0,,,456410,,
4787,1763260517.6136737,0.49425098299980164,,2.6190477001364343e-05,1103.0,1764.4486083984375,8.022785186767578e-05,439.7040476799011,,7.014721632003784e-06,0.0,456448,0.0010387320071458817,-0.0006140023469924927
4788,1763260517.723597,0.4816439747810364,,2.6113671992789023e-05,1103.0,0.002698390046134591,0.13555020093917847,439.81397104263306,,4.978012293577194e-05,0.0,456576,0.0005211243405938148,-0.002205880358815193
4796,1763260518.4881237,,500.0,,,,,440.57849764823914,500.0,,,457410,,
4799,1763260518.7964308,0.574199914932251,,2.542242691561114e-05,1103.0,0.002107668900862336,0.021695256233215332,440.88680481910706,,2.736225724220276e-06,0.0,457728,0.0001747533679008484,-0.00037257373332977295
4806,1763260519.4074605,,500.0,,,,,441.497834444046,500.0,,,458410,,
4809,1763260519.7232037,0.5625495910644531,,2.480798684700858e-05,1103.0,0.0018341451650485396,0.04939401149749756,441.81357765197754,,1.6021542251110077e-05,0.0,458752,1.2627802789211273e-05,0.0008239336311817169
4813,1763260520.0563395,0.5163253545761108,,2.457757364027202e-05,1103.0,0.002601266372948885,-0.026858806610107422,442.1467134952545,,4.4316984713077545e-05,0.0,459136,-6.139557808637619e-05,-0.0024379491806030273
4851,1763260523.5415783,0.5142291784286499,,2.2273425202001818e-05,1103.0,994.559814453125,0.00010210275650024414,445.6319522857666,,5.12879341840744e-06,0.0,462976,-0.0007209284231066704,0.0004555433988571167
4852,1763260523.6523404,0.5289203524589539,,2.2196620193426497e-05,1103.0,0.003962908871471882,-0.4086754322052002,445.7427144050598,,5.3559429943561554e-05,0.0,463104,-0.0020158784464001656,-0.002068549394607544
4859,1763260524.354462,0.5191071629524231,,2.173579196096398e-05,1103.0,0.0011422305833548307,0.1336333155632019,446.4448359012604,,4.05358150601387e-05,0.0,463872,0.0015909401699900627,-0.0016499757766723633
4868,1763260525.1328652,0.5225100517272949,,2.1198156900936738e-05,1103.0,0.00174114725086838,0.13919425010681152,447.2232391834259,,2.3558735847473145e-05,0.0,464768,0.0005436819046735764,-0.0006303414702415466
4874,1763260525.721696,0.5278164744377136,,2.0814131858060136e-05,1103.0,0.0012651380384340882,0.03598862886428833,447.8120698928833,,2.9709190130233765e-07,0.0,465408,0.00018813926726579666,-8.620321750640869e-05
4878,1763260526.055559,0.5498862266540527,,2.0583716832334176e-05,1103.0,0.001338985632173717,-0.24270117282867432,448.14593291282654,,6.699003279209137e-06,0.0,465792,-0.0003189435228705406,0.00010102242231369019
4882,1763260526.4218931,0.5100904703140259,,2.0353301806608215e-05,1103.0,0.0016414644196629524,-0.024889707565307617,448.51226711273193,,3.357604146003723e-05,0.0,466176,-0.0006929878145456314,-0.00031498726457357407
